POA_CODE_2016	IndigenousStatus	persons
POA4230	Aboriginal	8
POA4230	Both Aboriginal & Torres Strait Islander	3
POA4230	Non-indigenous	1663
POA4270	Aboriginal	80
POA4270	Both Aboriginal & Torres Strait Islander	5
POA4270	Non-indigenous	3862
POA4270	Torres Strait Islander	3
POA4271	Aboriginal	34
POA4271	Both Aboriginal & Torres Strait Islander	6
POA4271	Non-indigenous	2845
POA4271	Torres Strait Islander	3
POA4272	Aboriginal	33
POA4272	Non-indigenous	4575
POA4272	Torres Strait Islander	4
POA4275	Aboriginal	77
POA4275	Non-indigenous	3357
POA4280	Aboriginal	524
POA4280	Both Aboriginal & Torres Strait Islander	15
POA4280	Non-indigenous	16288
POA4280	Torres Strait Islander	35
POA4285	Aboriginal	808
POA4285	Both Aboriginal & Torres Strait Islander	39
POA4285	Non-indigenous	19367
POA4285	Torres Strait Islander	33
POA4287	Aboriginal	25
POA4287	Non-indigenous	796
POA4287	Torres Strait Islander	3
POA4300	Aboriginal	1683
POA4300	Both Aboriginal & Torres Strait Islander	58
POA4300	Non-indigenous	53806
POA4300	Torres Strait Islander	122
POA4301	Aboriginal	1005
POA4301	Both Aboriginal & Torres Strait Islander	76
POA4301	Non-indigenous	27096
POA4301	Torres Strait Islander	63
POA4303	Aboriginal	325
POA4303	Both Aboriginal & Torres Strait Islander	29
POA4303	Non-indigenous	3579
POA4303	Torres Strait Islander	13
POA4304	Aboriginal	813
POA4304	Both Aboriginal & Torres Strait Islander	39
POA4304	Non-indigenous	16434
POA4304	Torres Strait Islander	30
POA4305	Aboriginal	3135
POA4305	Both Aboriginal & Torres Strait Islander	111
POA4305	Non-indigenous	59164
POA4305	Torres Strait Islander	139
POA4306	Aboriginal	815
POA4306	Both Aboriginal & Torres Strait Islander	28
POA4306	Non-indigenous	34913
POA4306	Torres Strait Islander	42
POA4307	Aboriginal	38
POA4307	Both Aboriginal & Torres Strait Islander	3
POA4307	Non-indigenous	1509
POA4307	Torres Strait Islander	5
POA4309	Aboriginal	76
POA4309	Both Aboriginal & Torres Strait Islander	14
POA4309	Non-indigenous	2907
POA4309	Torres Strait Islander	9
POA4310	Aboriginal	90
POA4310	Both Aboriginal & Torres Strait Islander	13
POA4310	Non-indigenous	5643
POA4310	Torres Strait Islander	6
POA4311	Aboriginal	465
POA4311	Both Aboriginal & Torres Strait Islander	22
POA4311	Non-indigenous	10098
POA4311	Torres Strait Islander	14
POA4312	Aboriginal	77
POA4312	Non-indigenous	2595
POA4313	Aboriginal	60
POA4313	Both Aboriginal & Torres Strait Islander	12
POA4313	Non-indigenous	2251
POA4340	Aboriginal	239
POA4340	Both Aboriginal & Torres Strait Islander	7
POA4340	Non-indigenous	5191
POA4340	Torres Strait Islander	14
POA4341	Aboriginal	579
POA4341	Both Aboriginal & Torres Strait Islander	38
POA4341	Non-indigenous	13946
POA4341	Torres Strait Islander	29
POA4342	Aboriginal	90
POA4342	Both Aboriginal & Torres Strait Islander	3
POA4342	Non-indigenous	2519
POA4342	Torres Strait Islander	6
POA4343	Aboriginal	406
POA4343	Both Aboriginal & Torres Strait Islander	13
POA4343	Non-indigenous	10930
POA4343	Torres Strait Islander	10
POA4344	Aboriginal	78
POA4344	Both Aboriginal & Torres Strait Islander	6
POA4344	Non-indigenous	2527
POA4344	Torres Strait Islander	11
POA4345	Aboriginal	3
POA4345	Non-indigenous	325
POA4346	Aboriginal	18
POA4346	Non-indigenous	855
POA4347	Aboriginal	41
POA4347	Both Aboriginal & Torres Strait Islander	3
POA4347	Non-indigenous	1148
POA4350	Aboriginal	4182
POA4350	Both Aboriginal & Torres Strait Islander	139
POA4350	Non-indigenous	102274
POA4350	Torres Strait Islander	150
POA4352	Aboriginal	772
POA4352	Both Aboriginal & Torres Strait Islander	10
POA4352	Non-indigenous	27665
POA4352	Torres Strait Islander	13
POA4353	Aboriginal	5
POA4353	Non-indigenous	289
POA4354	Aboriginal	52
POA4354	Non-indigenous	1147
POA4355	Aboriginal	66
POA4355	Both Aboriginal & Torres Strait Islander	4
POA4355	Non-indigenous	2608
POA4356	Aboriginal	125
POA4356	Both Aboriginal & Torres Strait Islander	4
POA4356	Non-indigenous	5046
POA4356	Torres Strait Islander	4
POA4357	Aboriginal	108
POA4357	Both Aboriginal & Torres Strait Islander	3
POA4357	Non-indigenous	2471
POA4358	Aboriginal	81
POA4358	Non-indigenous	2180
POA4358	Torres Strait Islander	3
POA4359	Aboriginal	23
POA4359	Non-indigenous	1220
POA4360	Aboriginal	14
POA4360	Non-indigenous	578
POA4361	Aboriginal	82
POA4361	Both Aboriginal & Torres Strait Islander	3
POA4361	Non-indigenous	2564
POA4361	Torres Strait Islander	4
POA4362	Aboriginal	110
POA4362	Both Aboriginal & Torres Strait Islander	4
POA4362	Non-indigenous	2343
POA4362	Torres Strait Islander	5
POA4363	Aboriginal	15
POA4363	Both Aboriginal & Torres Strait Islander	3
POA4363	Non-indigenous	581
POA4364	Aboriginal	7
POA4364	Non-indigenous	210
POA4365	Aboriginal	10
POA4365	Non-indigenous	498
POA4370	Aboriginal	959
POA4370	Both Aboriginal & Torres Strait Islander	25
POA4370	Non-indigenous	17514
POA4370	Torres Strait Islander	23
POA4371	Aboriginal	19
POA4371	Non-indigenous	686
POA4371	Torres Strait Islander	3
POA4372	Non-indigenous	161
POA4373	Aboriginal	38
POA4373	Non-indigenous	991
POA4373	Torres Strait Islander	3
POA4374	Aboriginal	12
POA4374	Non-indigenous	343
POA4375	Aboriginal	5
POA4375	Non-indigenous	206
POA4376	Aboriginal	7
POA4376	Both Aboriginal & Torres Strait Islander	7
POA4376	Non-indigenous	305
POA4377	Aboriginal	17
POA4377	Non-indigenous	516
POA4377	Torres Strait Islander	5
POA4378	Aboriginal	20
POA4378	Non-indigenous	491
POA4380	Aboriginal	208
POA4380	Non-indigenous	7696
POA4380	Torres Strait Islander	3
POA4381	Aboriginal	23
POA4381	Non-indigenous	571
POA4382	Aboriginal	31
POA4382	Non-indigenous	486
POA4383	Aboriginal	22
POA4383	Non-indigenous	597
POA4384	Aboriginal	3
POA4384	Non-indigenous	61
POA4385	Aboriginal	56
POA4385	Non-indigenous	1166
POA4387	Aboriginal	79
POA4387	Non-indigenous	1201
POA4388	Aboriginal	25
POA4388	Both Aboriginal & Torres Strait Islander	4
POA4388	Non-indigenous	387
POA4390	Aboriginal	372
POA4390	Both Aboriginal & Torres Strait Islander	12
POA4390	Non-indigenous	6486
POA4390	Torres Strait Islander	8
POA4400	Aboriginal	101
POA4400	Both Aboriginal & Torres Strait Islander	6
POA4400	Non-indigenous	1777
POA4401	Aboriginal	422
POA4401	Both Aboriginal & Torres Strait Islander	5
POA4401	Non-indigenous	5281
POA4401	Torres Strait Islander	11
POA4402	Aboriginal	3
POA4402	Non-indigenous	294
POA4403	Aboriginal	33
POA4403	Non-indigenous	778
POA4404	Aboriginal	13
POA4404	Non-indigenous	526
POA4405	Aboriginal	915
POA4405	Both Aboriginal & Torres Strait Islander	27
POA4405	Non-indigenous	13528
POA4405	Torres Strait Islander	15
POA4406	Aboriginal	34
POA4406	Non-indigenous	1430
POA4406	Torres Strait Islander	3
POA4407	Aboriginal	33
POA4407	Non-indigenous	493
POA4408	Aboriginal	26
POA4408	Non-indigenous	605
POA4410	Aboriginal	48
POA4410	Both Aboriginal & Torres Strait Islander	6
POA4410	Non-indigenous	1068
POA4411	Aboriginal	4
POA4411	Non-indigenous	283
POA4412	Non-indigenous	192
POA4413	Aboriginal	380
POA4413	Both Aboriginal & Torres Strait Islander	9
POA4413	Non-indigenous	7608
POA4413	Torres Strait Islander	27
POA4415	Aboriginal	123
POA4415	Both Aboriginal & Torres Strait Islander	5
POA4415	Non-indigenous	1853
POA4415	Torres Strait Islander	7
POA4416	Aboriginal	4
POA4416	Non-indigenous	494
POA4417	Aboriginal	60
POA4417	Non-indigenous	609
POA4418	Non-indigenous	109
POA4419	Aboriginal	16
POA4419	Non-indigenous	928
POA4420	Aboriginal	21
POA4420	Both Aboriginal & Torres Strait Islander	3
POA4420	Non-indigenous	1151
POA4420	Torres Strait Islander	3
POA4421	Aboriginal	181
POA4421	Both Aboriginal & Torres Strait Islander	10
POA4421	Non-indigenous	2284
POA4421	Torres Strait Islander	8
POA4422	Aboriginal	13
POA4422	Non-indigenous	469
POA4423	Aboriginal	3
POA4423	Non-indigenous	197
POA4424	Aboriginal	5
POA4424	Non-indigenous	233
POA4425	Aboriginal	8
POA4425	Non-indigenous	211
POA4426	Aboriginal	4
POA4426	Non-indigenous	120
POA4427	Aboriginal	12
POA4427	Non-indigenous	339
POA4428	Aboriginal	36
POA4428	Non-indigenous	630
POA4454	Aboriginal	28
POA4454	Non-indigenous	675
POA4454	Torres Strait Islander	3
POA4455	Aboriginal	612
POA4455	Both Aboriginal & Torres Strait Islander	4
POA4455	Non-indigenous	7867
POA4455	Torres Strait Islander	3
POA4461	Non-indigenous	58
POA4462	Aboriginal	3
POA4462	Non-indigenous	107
POA4465	Aboriginal	118
POA4465	Both Aboriginal & Torres Strait Islander	10
POA4465	Non-indigenous	1102
POA4467	Aboriginal	3
POA4467	Non-indigenous	194
POA4468	Aboriginal	8
POA4468	Non-indigenous	244
POA4468	Torres Strait Islander	3
POA4470	Aboriginal	483
POA4470	Both Aboriginal & Torres Strait Islander	9
POA4470	Non-indigenous	3064
POA4470	Torres Strait Islander	18
POA4472	Aboriginal	58
POA4472	Both Aboriginal & Torres Strait Islander	3
POA4472	Non-indigenous	1362
POA4472	Torres Strait Islander	3
POA4474	Aboriginal	3
POA4474	Non-indigenous	90
POA4477	Aboriginal	17
POA4477	Non-indigenous	451
POA4478	Aboriginal	36
POA4478	Non-indigenous	440
POA4479	Non-indigenous	16
POA4480	Aboriginal	129
POA4480	Both Aboriginal & Torres Strait Islander	5
POA4480	Non-indigenous	617
POA4481	Aboriginal	18
POA4481	Non-indigenous	103
POA4482	Aboriginal	26
POA4482	Non-indigenous	114
POA4486	Aboriginal	82
POA4486	Non-indigenous	621
POA4487	Aboriginal	530
POA4487	Both Aboriginal & Torres Strait Islander	6
POA4487	Non-indigenous	2556
POA4487	Torres Strait Islander	6
POA4488	Aboriginal	36
POA4488	Non-indigenous	214
POA4489	Aboriginal	10
POA4489	Non-indigenous	89
POA4490	Aboriginal	435
POA4490	Both Aboriginal & Torres Strait Islander	5
POA4490	Non-indigenous	982
POA4491	Aboriginal	10
POA4491	Non-indigenous	85
POA4492	Aboriginal	36
POA4492	Non-indigenous	270
POA4493	Non-indigenous	23
POA4494	Aboriginal	5
POA4494	Non-indigenous	146
POA4496	Aboriginal	4
POA4496	Non-indigenous	262
POA4497	Aboriginal	16
POA4497	Non-indigenous	311
POA4498	Aboriginal	8
POA4498	Non-indigenous	209
POA4500	Aboriginal	946
POA4500	Both Aboriginal & Torres Strait Islander	36
POA4500	Non-indigenous	41367
POA4500	Torres Strait Islander	52
POA4501	Aboriginal	196
POA4501	Both Aboriginal & Torres Strait Islander	24
POA4501	Non-indigenous	5426
POA4501	Torres Strait Islander	12
POA4502	Aboriginal	224
POA4502	Both Aboriginal & Torres Strait Islander	3
POA4502	Non-indigenous	8441
POA4502	Torres Strait Islander	6
POA4503	Aboriginal	1092
POA4503	Both Aboriginal & Torres Strait Islander	67
POA4503	Non-indigenous	42442
POA4503	Torres Strait Islander	50
POA4504	Aboriginal	369
POA4504	Both Aboriginal & Torres Strait Islander	19
POA4504	Non-indigenous	18172
POA4504	Torres Strait Islander	13
POA4505	Aboriginal	514
POA4505	Both Aboriginal & Torres Strait Islander	21
POA4505	Non-indigenous	19881
POA4505	Torres Strait Islander	36
POA4506	Aboriginal	904
POA4506	Both Aboriginal & Torres Strait Islander	49
POA4506	Non-indigenous	20808
POA4506	Torres Strait Islander	49
POA4507	Aboriginal	356
POA4507	Both Aboriginal & Torres Strait Islander	21
POA4507	Non-indigenous	17736
POA4507	Torres Strait Islander	29
POA4508	Aboriginal	914
POA4508	Both Aboriginal & Torres Strait Islander	55
POA4508	Non-indigenous	18811
POA4508	Torres Strait Islander	70
POA4509	Aboriginal	546
POA4509	Both Aboriginal & Torres Strait Islander	30
POA4509	Non-indigenous	29504
POA4509	Torres Strait Islander	25
POA4510	Aboriginal	2103
POA4510	Both Aboriginal & Torres Strait Islander	137
POA4510	Non-indigenous	45984
POA4510	Torres Strait Islander	80
POA4511	Aboriginal	337
POA4511	Both Aboriginal & Torres Strait Islander	10
POA4511	Non-indigenous	8739
POA4511	Torres Strait Islander	9
POA4512	Aboriginal	66
POA4512	Both Aboriginal & Torres Strait Islander	3
POA4512	Non-indigenous	3369
POA4512	Torres Strait Islander	4
POA4514	Aboriginal	390
POA4514	Both Aboriginal & Torres Strait Islander	19
POA4514	Non-indigenous	6976
POA4514	Torres Strait Islander	19
POA4515	Aboriginal	124
POA4515	Both Aboriginal & Torres Strait Islander	7
POA4515	Non-indigenous	3930
POA4515	Torres Strait Islander	3
POA4516	Aboriginal	114
POA4516	Both Aboriginal & Torres Strait Islander	4
POA4516	Non-indigenous	3842
POA4516	Torres Strait Islander	3
POA4517	Aboriginal	17
POA4517	Non-indigenous	743
POA4517	Torres Strait Islander	3
POA4518	Aboriginal	79
POA4518	Both Aboriginal & Torres Strait Islander	11
POA4518	Non-indigenous	4971
POA4518	Torres Strait Islander	4
POA4519	Aboriginal	209
POA4519	Both Aboriginal & Torres Strait Islander	7
POA4519	Non-indigenous	8207
POA4519	Torres Strait Islander	3
POA4520	Aboriginal	97
POA4520	Both Aboriginal & Torres Strait Islander	7
POA4520	Non-indigenous	13087
POA4520	Torres Strait Islander	5
POA4521	Aboriginal	57
POA4521	Both Aboriginal & Torres Strait Islander	4
POA4521	Non-indigenous	4666
POA4521	Torres Strait Islander	3
POA4550	Aboriginal	124
POA4550	Non-indigenous	4130
POA4550	Torres Strait Islander	3
POA4551	Aboriginal	1057
POA4551	Both Aboriginal & Torres Strait Islander	38
POA4551	Non-indigenous	55589
POA4551	Torres Strait Islander	49
POA4552	Aboriginal	107
POA4552	Both Aboriginal & Torres Strait Islander	6
POA4552	Non-indigenous	8312
POA4552	Torres Strait Islander	7
POA4553	Aboriginal	111
POA4553	Both Aboriginal & Torres Strait Islander	3
POA4553	Non-indigenous	5773
POA4553	Torres Strait Islander	4
POA4554	Aboriginal	23
POA4554	Both Aboriginal & Torres Strait Islander	3
POA4554	Non-indigenous	1921
POA4555	Aboriginal	110
POA4555	Both Aboriginal & Torres Strait Islander	8
POA4555	Non-indigenous	6793
POA4555	Torres Strait Islander	14
POA4556	Aboriginal	562
POA4556	Both Aboriginal & Torres Strait Islander	14
POA4556	Non-indigenous	42736
POA4556	Torres Strait Islander	28
POA4557	Aboriginal	272
POA4557	Both Aboriginal & Torres Strait Islander	21
POA4557	Non-indigenous	18671
POA4557	Torres Strait Islander	21
POA4558	Aboriginal	337
POA4558	Both Aboriginal & Torres Strait Islander	14
POA4558	Non-indigenous	18787
POA4558	Torres Strait Islander	25
POA4559	Aboriginal	103
POA4559	Non-indigenous	6205
POA4559	Torres Strait Islander	13
POA4560	Aboriginal	834
POA4560	Both Aboriginal & Torres Strait Islander	61
POA4560	Non-indigenous	30777
POA4560	Torres Strait Islander	38
POA4561	Aboriginal	171
POA4561	Both Aboriginal & Torres Strait Islander	6
POA4561	Non-indigenous	7028
POA4561	Torres Strait Islander	7
POA4562	Aboriginal	105
POA4562	Both Aboriginal & Torres Strait Islander	4
POA4562	Non-indigenous	7913
POA4562	Torres Strait Islander	13
POA4563	Aboriginal	186
POA4563	Both Aboriginal & Torres Strait Islander	7
POA4563	Non-indigenous	8277
POA4563	Torres Strait Islander	8
POA4564	Aboriginal	170
POA4564	Both Aboriginal & Torres Strait Islander	18
POA4564	Non-indigenous	10386
POA4564	Torres Strait Islander	17
POA4565	Aboriginal	266
POA4565	Both Aboriginal & Torres Strait Islander	7
POA4565	Non-indigenous	14204
POA4565	Torres Strait Islander	23
POA4566	Aboriginal	47
POA4566	Non-indigenous	8077
POA4567	Aboriginal	80
POA4567	Non-indigenous	10933
POA4567	Torres Strait Islander	3
POA4568	Aboriginal	91
POA4568	Both Aboriginal & Torres Strait Islander	3
POA4568	Non-indigenous	3460
POA4569	Aboriginal	20
POA4569	Non-indigenous	1604
POA4570	Aboriginal	1293
POA4570	Both Aboriginal & Torres Strait Islander	59
POA4570	Non-indigenous	40976
POA4570	Torres Strait Islander	92
POA4571	Aboriginal	6
POA4571	Non-indigenous	797
POA4571	Torres Strait Islander	6
POA4572	Aboriginal	49
POA4572	Non-indigenous	3909
POA4573	Aboriginal	376
POA4573	Both Aboriginal & Torres Strait Islander	26
POA4573	Non-indigenous	25836
POA4573	Torres Strait Islander	37
POA4574	Aboriginal	24
POA4574	Non-indigenous	1274
POA4575	Aboriginal	395
POA4575	Both Aboriginal & Torres Strait Islander	15
POA4575	Non-indigenous	23342
POA4575	Torres Strait Islander	25
POA4580	Aboriginal	193
POA4580	Both Aboriginal & Torres Strait Islander	8
POA4580	Non-indigenous	4675
POA4580	Torres Strait Islander	3
POA4581	Aboriginal	36
POA4581	Both Aboriginal & Torres Strait Islander	5
POA4581	Non-indigenous	1481
POA4581	Torres Strait Islander	3
POA4600	Aboriginal	41
POA4600	Non-indigenous	852
POA4601	Aboriginal	59
POA4601	Both Aboriginal & Torres Strait Islander	3
POA4601	Non-indigenous	1105
POA4605	Aboriginal	1649
POA4605	Both Aboriginal & Torres Strait Islander	73
POA4605	Non-indigenous	3114
POA4605	Torres Strait Islander	7
POA4606	Aboriginal	138
POA4606	Both Aboriginal & Torres Strait Islander	3
POA4606	Non-indigenous	2305
POA4608	Aboriginal	31
POA4608	Non-indigenous	878
POA4610	Aboriginal	567
POA4610	Both Aboriginal & Torres Strait Islander	21
POA4610	Non-indigenous	14240
POA4610	Torres Strait Islander	12
POA4611	Aboriginal	11
POA4611	Non-indigenous	107
POA4612	Aboriginal	5
POA4612	Non-indigenous	252
POA4613	Aboriginal	42
POA4613	Non-indigenous	819
POA4614	Aboriginal	43
POA4614	Non-indigenous	1139
POA4615	Aboriginal	333
POA4615	Both Aboriginal & Torres Strait Islander	21
POA4615	Non-indigenous	6674
POA4615	Torres Strait Islander	24
POA4620	Aboriginal	16
POA4620	Non-indigenous	384
POA4621	Aboriginal	76
POA4621	Non-indigenous	1707
POA4625	Aboriginal	163
POA4625	Both Aboriginal & Torres Strait Islander	14
POA4625	Non-indigenous	2577
POA4625	Torres Strait Islander	6
POA4626	Aboriginal	131
POA4626	Both Aboriginal & Torres Strait Islander	7
POA4626	Non-indigenous	2067
POA4626	Torres Strait Islander	3
POA4627	Aboriginal	170
POA4627	Non-indigenous	707
POA4630	Aboriginal	57
POA4630	Both Aboriginal & Torres Strait Islander	10
POA4630	Non-indigenous	2330
POA4630	Torres Strait Islander	4
POA4650	Aboriginal	1334
POA4650	Both Aboriginal & Torres Strait Islander	96
POA4650	Non-indigenous	32381
POA4650	Torres Strait Islander	80
POA4655	Aboriginal	2219
POA4655	Both Aboriginal & Torres Strait Islander	109
POA4655	Non-indigenous	57118
POA4655	Torres Strait Islander	93
POA4659	Aboriginal	171
POA4659	Both Aboriginal & Torres Strait Islander	4
POA4659	Non-indigenous	4611
POA4659	Torres Strait Islander	8
POA4660	Aboriginal	217
POA4660	Both Aboriginal & Torres Strait Islander	15
POA4660	Non-indigenous	6910
POA4660	Torres Strait Islander	3
POA4662	Aboriginal	43
POA4662	Both Aboriginal & Torres Strait Islander	4
POA4662	Non-indigenous	744
POA4670	Aboriginal	2936
POA4670	Both Aboriginal & Torres Strait Islander	188
POA4670	Non-indigenous	76313
POA4670	Torres Strait Islander	169
POA4671	Aboriginal	157
POA4671	Both Aboriginal & Torres Strait Islander	9
POA4671	Non-indigenous	5880
POA4671	Torres Strait Islander	15
POA4673	Aboriginal	23
POA4673	Non-indigenous	629
POA4674	Aboriginal	71
POA4674	Non-indigenous	1380
POA4676	Non-indigenous	160
POA4677	Aboriginal	90
POA4677	Both Aboriginal & Torres Strait Islander	7
POA4677	Non-indigenous	3452
POA4678	Aboriginal	17
POA4678	Non-indigenous	839
POA4680	Aboriginal	1964
POA4680	Both Aboriginal & Torres Strait Islander	200
POA4680	Non-indigenous	51921
POA4680	Torres Strait Islander	81
POA4694	Non-indigenous	189
POA4695	Aboriginal	55
POA4695	Non-indigenous	1066
POA4697	Aboriginal	3
POA4697	Non-indigenous	143
POA4699	Aboriginal	24
POA4699	Both Aboriginal & Torres Strait Islander	5
POA4699	Non-indigenous	423
POA4699	Torres Strait Islander	3
POA4700	Aboriginal	985
POA4700	Both Aboriginal & Torres Strait Islander	107
POA4700	Non-indigenous	16263
POA4700	Torres Strait Islander	82
POA4701	Aboriginal	2592
POA4701	Both Aboriginal & Torres Strait Islander	209
POA4701	Non-indigenous	39757
POA4701	Torres Strait Islander	204
POA4702	Aboriginal	1714
POA4702	Both Aboriginal & Torres Strait Islander	96
POA4702	Non-indigenous	26700
POA4702	Torres Strait Islander	99
POA4703	Aboriginal	765
POA4703	Both Aboriginal & Torres Strait Islander	68
POA4703	Non-indigenous	21639
POA4703	Torres Strait Islander	58
POA4704	Aboriginal	3
POA4704	Non-indigenous	129
POA4705	Non-indigenous	354
POA4706	Non-indigenous	105
POA4707	Aboriginal	6
POA4707	Non-indigenous	239
