SA3_NAME16	MaxSchoolingCompleted	Sex	persons
Kingston	Year 11	M	5801
Kingston	Year 12	F	29838
Kingston	Year 12	M	26263
Stonnington - East	Did not go to school	F	108
Stonnington - East	Did not go to school	M	71
Stonnington - East	Year 8	F	578
Stonnington - East	Year 8	M	422
Stonnington - East	Year 9	F	453
Stonnington - East	Year 9	M	442
Stonnington - East	Year 10	F	1071
Stonnington - East	Year 10	M	908
Stonnington - East	Year 11	F	1268
Stonnington - East	Year 11	M	1078
Stonnington - East	Year 12	F	13526
Stonnington - East	Year 12	M	12315
Banyule	Did not go to school	F	420
Banyule	Did not go to school	M	310
Banyule	Year 8	F	2918
Banyule	Year 8	M	2071
Banyule	Year 9	F	2477
Banyule	Year 9	M	2467
Banyule	Year 10	F	5534
Banyule	Year 10	M	5535
Banyule	Year 11	F	5416
Banyule	Year 11	M	5545
Banyule	Year 12	F	31763
Banyule	Year 12	M	29065
Darebin - North	Did not go to school	F	1016
Darebin - North	Did not go to school	M	714
Darebin - North	Year 8	F	4043
Darebin - North	Year 8	M	2912
Darebin - North	Year 9	F	1776
Darebin - North	Year 9	M	1731
Darebin - North	Year 10	F	3336
Darebin - North	Year 10	M	3531
Darebin - North	Year 11	F	2875
Darebin - North	Year 11	M	3325
Darebin - North	Year 12	F	24044
Darebin - North	Year 12	M	22796
Nillumbik - Kinglake	Did not go to school	F	62
Nillumbik - Kinglake	Did not go to school	M	69
Nillumbik - Kinglake	Year 8	F	790
Nillumbik - Kinglake	Year 8	M	746
Nillumbik - Kinglake	Year 9	F	1253
Nillumbik - Kinglake	Year 9	M	1453
Nillumbik - Kinglake	Year 10	F	3132
Nillumbik - Kinglake	Year 10	M	3858
Nillumbik - Kinglake	Year 11	F	3679
Nillumbik - Kinglake	Year 11	M	3889
Nillumbik - Kinglake	Year 12	F	16277
Nillumbik - Kinglake	Year 12	M	14292
Whittlesea - Wallan	Did not go to school	F	1706
Whittlesea - Wallan	Did not go to school	M	1214
Whittlesea - Wallan	Year 8	F	6954
Whittlesea - Wallan	Year 8	M	5697
Whittlesea - Wallan	Year 9	F	4769
Whittlesea - Wallan	Year 9	M	5244
Whittlesea - Wallan	Year 10	F	10325
Whittlesea - Wallan	Year 10	M	11891
Whittlesea - Wallan	Year 11	F	9079
Whittlesea - Wallan	Year 11	M	9757
Whittlesea - Wallan	Year 12	F	46797
Whittlesea - Wallan	Year 12	M	42439
Keilor	Did not go to school	F	442
Keilor	Did not go to school	M	298
Keilor	Year 8	F	2481
Keilor	Year 8	M	1768
Keilor	Year 9	F	1310
Keilor	Year 9	M	1325
Keilor	Year 10	F	2902
Keilor	Year 10	M	2931
Keilor	Year 11	F	2629
Keilor	Year 11	M	2948
Keilor	Year 12	F	13587
Keilor	Year 12	M	12378
Macedon Ranges	Did not go to school	F	19
Macedon Ranges	Did not go to school	M	19
Macedon Ranges	Year 8	F	422
Macedon Ranges	Year 8	M	455
Macedon Ranges	Year 9	F	635
Macedon Ranges	Year 9	M	803
Macedon Ranges	Year 10	F	1658
Macedon Ranges	Year 10	M	2093
Macedon Ranges	Year 11	F	1764
Macedon Ranges	Year 11	M	1948
Macedon Ranges	Year 12	F	6432
Macedon Ranges	Year 12	M	5228
Moreland - North	Did not go to school	F	773
Moreland - North	Did not go to school	M	504
Moreland - North	Year 8	F	3321
Moreland - North	Year 8	M	2349
Moreland - North	Year 9	F	1520
Moreland - North	Year 9	M	1481
Moreland - North	Year 10	F	2992
Moreland - North	Year 10	M	3327
Moreland - North	Year 11	F	2568
Moreland - North	Year 11	M	2721
Moreland - North	Year 12	F	17286
Moreland - North	Year 12	M	17056
Sunbury	Did not go to school	F	67
Sunbury	Did not go to school	M	57
Sunbury	Year 8	F	760
Sunbury	Year 8	M	648
Sunbury	Year 9	F	985
Sunbury	Year 9	M	1094
Sunbury	Year 10	F	2711
Sunbury	Year 10	M	3149
Sunbury	Year 11	F	2636
Sunbury	Year 11	M	2623
Sunbury	Year 12	F	8162
Sunbury	Year 12	M	6651
Tullamarine - Broadmeadows	Did not go to school	F	2208
Tullamarine - Broadmeadows	Did not go to school	M	1414
Tullamarine - Broadmeadows	Year 8	F	5657
Tullamarine - Broadmeadows	Year 8	M	4954
Tullamarine - Broadmeadows	Year 9	F	3841
Tullamarine - Broadmeadows	Year 9	M	4274
Tullamarine - Broadmeadows	Year 10	F	7603
Tullamarine - Broadmeadows	Year 10	M	8616
Tullamarine - Broadmeadows	Year 11	F	6307
Tullamarine - Broadmeadows	Year 11	M	6637
Tullamarine - Broadmeadows	Year 12	F	32088
Tullamarine - Broadmeadows	Year 12	M	30690
Knox	Did not go to school	F	516
Knox	Did not go to school	M	392
Knox	Year 8	F	3056
Knox	Year 8	M	2406
Knox	Year 9	F	3826
Knox	Year 9	M	3915
Knox	Year 10	F	8976
Knox	Year 10	M	9775
Knox	Year 11	F	8445
Knox	Year 11	M	8662
Knox	Year 12	F	37026
Knox	Year 12	M	32883
Manningham - East	Did not go to school	F	71
Manningham - East	Did not go to school	M	45
Manningham - East	Year 8	F	448
Manningham - East	Year 8	M	347
Manningham - East	Year 9	F	571
Manningham - East	Year 9	M	557
Manningham - East	Year 10	F	1199
Manningham - East	Year 10	M	1252
Manningham - East	Year 11	F	1279
Manningham - East	Year 11	M	1353
Manningham - East	Year 12	F	6740
Manningham - East	Year 12	M	6264
Maroondah	Did not go to school	F	403
Maroondah	Did not go to school	M	333
Maroondah	Year 8	F	2252
Maroondah	Year 8	M	1805
Maroondah	Year 9	F	2518
Maroondah	Year 9	M	2470
Maroondah	Year 10	F	6201
Maroondah	Year 10	M	6432
Maroondah	Year 11	F	6005
Maroondah	Year 11	M	6267
Maroondah	Year 12	F	26569
Maroondah	Year 12	M	22875
Whitehorse - East	Did not go to school	F	402
Whitehorse - East	Did not go to school	M	246
Whitehorse - East	Year 8	F	1385
Whitehorse - East	Year 8	M	972
Whitehorse - East	Year 9	F	1167
Whitehorse - East	Year 9	M	1154
Whitehorse - East	Year 10	F	2762
Whitehorse - East	Year 10	M	2436
Whitehorse - East	Year 11	F	2570
Whitehorse - East	Year 11	M	2549
Whitehorse - East	Year 12	F	16441
Whitehorse - East	Year 12	M	15291
Yarra Ranges	Did not go to school	F	226
Yarra Ranges	Did not go to school	M	253
Yarra Ranges	Year 8	F	2663
Yarra Ranges	Year 8	M	2608
Yarra Ranges	Year 9	F	3952
Yarra Ranges	Year 9	M	4850
Yarra Ranges	Year 10	F	9705
Yarra Ranges	Year 10	M	11962
Yarra Ranges	Year 11	F	9441
Yarra Ranges	Year 11	M	9948
Yarra Ranges	Year 12	F	31424
Yarra Ranges	Year 12	M	25373
Cardinia	Did not go to school	F	151
Cardinia	Did not go to school	M	123
Cardinia	Year 8	F	1705
Cardinia	Year 8	M	1734
Cardinia	Year 9	F	2545
Cardinia	Year 9	M	3100
Cardinia	Year 10	F	6385
Cardinia	Year 10	M	7728
Cardinia	Year 11	F	5450
Cardinia	Year 11	M	5871
Cardinia	Year 12	F	18265
Cardinia	Year 12	M	14044
Casey - North	Did not go to school	F	927
Casey - North	Did not go to school	M	776
Casey - North	Year 8	F	3227
Casey - North	Year 8	M	2686
Casey - North	Year 9	F	3105
Casey - North	Year 9	M	3241
Casey - North	Year 10	F	7186
Casey - North	Year 10	M	8001
Casey - North	Year 11	F	6052
Casey - North	Year 11	M	6744
Casey - North	Year 12	F	29046
Casey - North	Year 12	M	26712
Casey - South	Did not go to school	F	1244
Casey - South	Did not go to school	M	1024
Casey - South	Year 8	F	3255
Casey - South	Year 8	M	2984
Casey - South	Year 9	F	3933
Casey - South	Year 9	M	4332
Casey - South	Year 10	F	9307
Casey - South	Year 10	M	11034
Casey - South	Year 11	F	7513
Casey - South	Year 11	M	8128
Casey - South	Year 12	F	34441
Casey - South	Year 12	M	30872
Dandenong	Did not go to school	F	3849
Dandenong	Did not go to school	M	3324
Dandenong	Year 8	F	7676
Dandenong	Year 8	M	6160
Dandenong	Year 9	F	4095
Dandenong	Year 9	M	4063
Dandenong	Year 10	F	8217
Dandenong	Year 10	M	9172
Dandenong	Year 11	F	5924
Dandenong	Year 11	M	6887
Dandenong	Year 12	F	40260
Dandenong	Year 12	M	42355
Monash	Did not go to school	F	1007
Monash	Did not go to school	M	675
Monash	Year 8	F	4257
Monash	Year 8	M	3058
Monash	Year 9	F	2917
Monash	Year 9	M	2754
Monash	Year 10	F	6302
Monash	Year 10	M	5983
Monash	Year 11	F	5678
Monash	Year 11	M	5721
Monash	Year 12	F	50716
Monash	Year 12	M	49375
Brimbank	Did not go to school	F	2949
Brimbank	Did not go to school	M	2135
Brimbank	Year 8	F	8255
Brimbank	Year 8	M	6479
Brimbank	Year 9	F	4039
Brimbank	Year 9	M	4119
Brimbank	Year 10	F	8382
Brimbank	Year 10	M	9042
Brimbank	Year 11	F	6253
Brimbank	Year 11	M	7359
Brimbank	Year 12	F	39478
Brimbank	Year 12	M	39859
Hobsons Bay	Did not go to school	F	566
Hobsons Bay	Did not go to school	M	385
Hobsons Bay	Year 8	F	2690
Hobsons Bay	Year 8	M	1981
Hobsons Bay	Year 9	F	1702
Hobsons Bay	Year 9	M	1722
Hobsons Bay	Year 10	F	3860
Hobsons Bay	Year 10	M	4390
Hobsons Bay	Year 11	F	3421
Hobsons Bay	Year 11	M	3913
Hobsons Bay	Year 12	F	20381
Hobsons Bay	Year 12	M	18317
Maribyrnong	Did not go to school	F	809
Maribyrnong	Did not go to school	M	581
Maribyrnong	Year 8	F	2213
Maribyrnong	Year 8	M	1609
Maribyrnong	Year 9	F	1183
Maribyrnong	Year 9	M	1165
Maribyrnong	Year 10	F	2402
Maribyrnong	Year 10	M	2771
Maribyrnong	Year 11	F	2040
Maribyrnong	Year 11	M	2540
Maribyrnong	Year 12	F	22805
Maribyrnong	Year 12	M	22895
Melton - Bacchus Marsh	Did not go to school	F	674
Melton - Bacchus Marsh	Did not go to school	M	509
Melton - Bacchus Marsh	Year 8	F	3216
Melton - Bacchus Marsh	Year 8	M	2853
Melton - Bacchus Marsh	Year 9	F	3640
Melton - Bacchus Marsh	Year 9	M	4111
Melton - Bacchus Marsh	Year 10	F	8689
Melton - Bacchus Marsh	Year 10	M	9949
Melton - Bacchus Marsh	Year 11	F	7186
Melton - Bacchus Marsh	Year 11	M	7798
Melton - Bacchus Marsh	Year 12	F	31244
Melton - Bacchus Marsh	Year 12	M	26639
Wyndham	Did not go to school	F	1157
Wyndham	Did not go to school	M	790
Wyndham	Year 8	F	4129
Wyndham	Year 8	M	3386
Wyndham	Year 9	F	4364
Wyndham	Year 9	M	4566
Wyndham	Year 10	F	10341
Wyndham	Year 10	M	11577
Wyndham	Year 11	F	8505
Wyndham	Year 11	M	9062
Wyndham	Year 12	F	50051
Wyndham	Year 12	M	47084
Frankston	Did not go to school	F	243
Frankston	Did not go to school	M	226
Frankston	Year 8	F	2672
Frankston	Year 8	M	2279
Frankston	Year 9	F	3787
Frankston	Year 9	M	4052
Frankston	Year 10	F	9412
Frankston	Year 10	M	10370
Frankston	Year 11	F	7802
Frankston	Year 11	M	8193
Frankston	Year 12	F	27719
Frankston	Year 12	M	22888
Mornington Peninsula	Did not go to school	F	221
Mornington Peninsula	Did not go to school	M	247
Mornington Peninsula	Year 8	F	3393
Mornington Peninsula	Year 8	M	2787
Mornington Peninsula	Year 9	F	4515
Mornington Peninsula	Year 9	M	4610
Mornington Peninsula	Year 10	F	11232
Mornington Peninsula	Year 10	M	11886
Mornington Peninsula	Year 11	F	9740
Mornington Peninsula	Year 11	M	9527
Mornington Peninsula	Year 12	F	32297
Mornington Peninsula	Year 12	M	27056
Grampians	Did not go to school	F	118
Grampians	Did not go to school	M	166
Grampians	Year 8	F	1957
Grampians	Year 8	M	2205
Grampians	Year 9	F	2153
Grampians	Year 9	M	2445
Grampians	Year 10	F	4392
Grampians	Year 10	M	4939
Grampians	Year 11	F	4410
Grampians	Year 11	M	4539
Grampians	Year 12	F	9115
Grampians	Year 12	M	7147
Mildura	Did not go to school	F	223
Mildura	Did not go to school	M	251
Mildura	Year 8	F	1834
Mildura	Year 8	M	1814
Mildura	Year 9	F	1975
Mildura	Year 9	M	2122
Mildura	Year 10	F	4309
Mildura	Year 10	M	4803
Mildura	Year 11	F	3295
Mildura	Year 11	M	3238
Mildura	Year 12	F	8171
Mildura	Year 12	M	6453
Murray River - Swan Hill	Did not go to school	F	126
Murray River - Swan Hill	Did not go to school	M	162
Murray River - Swan Hill	Year 8	F	1256
Murray River - Swan Hill	Year 8	M	1428
Murray River - Swan Hill	Year 9	F	1324
Murray River - Swan Hill	Year 9	M	1714
Murray River - Swan Hill	Year 10	F	2790
Murray River - Swan Hill	Year 10	M	3378
Murray River - Swan Hill	Year 11	F	2566
Murray River - Swan Hill	Year 11	M	2525
Murray River - Swan Hill	Year 12	F	5263
Murray River - Swan Hill	Year 12	M	3946
Campaspe	Did not go to school	F	38
Campaspe	Did not go to school	M	58
Campaspe	Year 8	F	1155
Campaspe	Year 8	M	1313
Campaspe	Year 9	F	1423
Campaspe	Year 9	M	1756
Campaspe	Year 10	F	3073
Campaspe	Year 10	M	3656
Campaspe	Year 11	F	2719
Campaspe	Year 11	M	2618
Campaspe	Year 12	F	5405
Campaspe	Year 12	M	3951
Moira	Did not go to school	F	51
Moira	Did not go to school	M	57
Moira	Year 8	F	895
Moira	Year 8	M	1113
Moira	Year 9	F	1068
Moira	Year 9	M	1392
Moira	Year 10	F	2531
Moira	Year 10	M	2867
Moira	Year 11	F	1937
Moira	Year 11	M	1996
Moira	Year 12	F	4232
Moira	Year 12	M	2990
Shepparton	Did not go to school	F	372
Shepparton	Did not go to school	M	405
Shepparton	Year 8	F	1979
Shepparton	Year 8	M	2083
Shepparton	Year 9	F	2050
Shepparton	Year 9	M	2439
Shepparton	Year 10	F	4570
Shepparton	Year 10	M	4925
Shepparton	Year 11	F	3898
Shepparton	Year 11	M	4003
Shepparton	Year 12	F	10223
Shepparton	Year 12	M	8200
Glenelg - Southern Grampians	Did not go to school	F	37
Glenelg - Southern Grampians	Did not go to school	M	51
Glenelg - Southern Grampians	Year 8	F	1128
Glenelg - Southern Grampians	Year 8	M	1274
Glenelg - Southern Grampians	Year 9	F	1271
Glenelg - Southern Grampians	Year 9	M	1593
Glenelg - Southern Grampians	Year 10	F	2810
Glenelg - Southern Grampians	Year 10	M	3304
Glenelg - Southern Grampians	Year 11	F	2722
Glenelg - Southern Grampians	Year 11	M	2679
Glenelg - Southern Grampians	Year 12	F	5586
Glenelg - Southern Grampians	Year 12	M	4127
Colac - Corangamite	Did not go to school	F	80
Colac - Corangamite	Did not go to school	M	102
Colac - Corangamite	Year 8	F	1114
Colac - Corangamite	Year 8	M	1294
Colac - Corangamite	Year 9	F	1266
Colac - Corangamite	Year 9	M	1630
Colac - Corangamite	Year 10	F	2615
Colac - Corangamite	Year 10	M	3215
Colac - Corangamite	Year 11	F	2630
Colac - Corangamite	Year 11	M	2780
Colac - Corangamite	Year 12	F	5992
Colac - Corangamite	Year 12	M	4455
Warrnambool	Did not go to school	F	58
Warrnambool	Did not go to school	M	76
Warrnambool	Year 8	F	1316
Warrnambool	Year 8	M	1329
Warrnambool	Year 9	F	1507
Warrnambool	Year 9	M	1836
Warrnambool	Year 10	F	3303
Warrnambool	Year 10	M	3801
Warrnambool	Year 11	F	3526
Warrnambool	Year 11	M	3489
Warrnambool	Year 12	F	9230
Warrnambool	Year 12	M	7054
Migratory - Offshore - Shipping (Vic.)	Year 10	M	9
Migratory - Offshore - Shipping (Vic.)	Year 11	M	4
Migratory - Offshore - Shipping (Vic.)	Year 12	M	6
No usual address (Vic.)	Did not go to school	F	42
No usual address (Vic.)	Did not go to school	M	43
No usual address (Vic.)	Year 8	F	82
No usual address (Vic.)	Year 8	M	155
No usual address (Vic.)	Year 9	F	143
No usual address (Vic.)	Year 9	M	257
No usual address (Vic.)	Year 10	F	301
No usual address (Vic.)	Year 10	M	475
No usual address (Vic.)	Year 11	F	247
No usual address (Vic.)	Year 11	M	379
No usual address (Vic.)	Year 12	F	1347
No usual address (Vic.)	Year 12	M	1345
Capalaba	Did not go to school	F	85
Capalaba	Did not go to school	M	73
Capalaba	Year 8	F	1247
Capalaba	Year 8	M	1151
Capalaba	Year 9	F	1309
Capalaba	Year 9	M	1380
Capalaba	Year 10	F	7597
Capalaba	Year 10	M	7132
Capalaba	Year 11	F	2176
Capalaba	Year 11	M	2522
Capalaba	Year 12	F	15665
Capalaba	Year 12	M	14358
Cleveland - Stradbroke	Did not go to school	F	55
Cleveland - Stradbroke	Did not go to school	M	79
Cleveland - Stradbroke	Year 8	F	1539
Cleveland - Stradbroke	Year 8	M	1446
Cleveland - Stradbroke	Year 9	F	1650
Cleveland - Stradbroke	Year 9	M	1710
Cleveland - Stradbroke	Year 10	F	9388
Cleveland - Stradbroke	Year 10	M	8662
Cleveland - Stradbroke	Year 11	F	2751
Cleveland - Stradbroke	Year 11	M	2887
Cleveland - Stradbroke	Year 12	F	17331
Cleveland - Stradbroke	Year 12	M	15590
Wynnum - Manly	Did not go to school	F	72
Wynnum - Manly	Did not go to school	M	79
Wynnum - Manly	Year 8	F	1400
Wynnum - Manly	Year 8	M	1062
Wynnum - Manly	Year 9	F	1105
Wynnum - Manly	Year 9	M	1104
Wynnum - Manly	Year 10	F	6040
Wynnum - Manly	Year 10	M	5623
Wynnum - Manly	Year 11	F	1961
Wynnum - Manly	Year 11	M	2122
Wynnum - Manly	Year 12	F	15918
Wynnum - Manly	Year 12	M	14487
Bald Hills - Everton Park	Did not go to school	F	72
Bald Hills - Everton Park	Did not go to school	M	48
Bald Hills - Everton Park	Year 8	F	733
Bald Hills - Everton Park	Year 8	M	497
Bald Hills - Everton Park	Year 9	F	538
Bald Hills - Everton Park	Year 9	M	492
Bald Hills - Everton Park	Year 10	F	3482
Bald Hills - Everton Park	Year 10	M	2773
Bald Hills - Everton Park	Year 11	F	1046
Bald Hills - Everton Park	Year 11	M	1070
Bald Hills - Everton Park	Year 12	F	10541
Bald Hills - Everton Park	Year 12	M	10102
Chermside	Did not go to school	F	167
Chermside	Did not go to school	M	122
Chermside	Year 8	F	1525
Chermside	Year 8	M	983
Chermside	Year 9	F	882
Chermside	Year 9	M	861
Chermside	Year 10	F	5336
Chermside	Year 10	M	4395
Chermside	Year 11	F	1543
Chermside	Year 11	M	1704
Chermside	Year 12	F	18302
Chermside	Year 12	M	17008
Nundah	Did not go to school	F	93
Nundah	Did not go to school	M	83
Nundah	Year 8	F	726
Nundah	Year 8	M	620
Nundah	Year 9	F	416
Nundah	Year 9	M	520
Nundah	Year 10	F	2774
Nundah	Year 10	M	2696
Nundah	Year 11	F	939
Nundah	Year 11	M	1078
Nundah	Year 12	F	10142
Nundah	Year 12	M	9837
Sandgate	Did not go to school	F	153
Sandgate	Did not go to school	M	140
Sandgate	Year 8	F	1462
Sandgate	Year 8	M	1092
Sandgate	Year 9	F	956
Sandgate	Year 9	M	993
Sandgate	Year 10	F	5199
Sandgate	Year 10	M	4650
Sandgate	Year 11	F	1535
Sandgate	Year 11	M	1702
Sandgate	Year 12	F	13588
Sandgate	Year 12	M	12318
Carindale	Did not go to school	F	88
Carindale	Did not go to school	M	64
Carindale	Year 8	F	957
Carindale	Year 8	M	625
Carindale	Year 9	F	577
Carindale	Year 9	M	528
Carindale	Year 10	F	3340
Carindale	Year 10	M	2716
Carindale	Year 11	F	1131
Carindale	Year 11	M	1176
Carindale	Year 12	F	14071
Carindale	Year 12	M	13066
Holland Park - Yeronga	Did not go to school	F	169
Holland Park - Yeronga	Did not go to school	M	125
Holland Park - Yeronga	Year 8	F	967
Holland Park - Yeronga	Year 8	M	715
Holland Park - Yeronga	Year 9	F	589
Holland Park - Yeronga	Year 9	M	614
Holland Park - Yeronga	Year 10	F	3364
Holland Park - Yeronga	Year 10	M	3129
Holland Park - Yeronga	Year 11	F	1256
Holland Park - Yeronga	Year 11	M	1487
Holland Park - Yeronga	Year 12	F	22111
Holland Park - Yeronga	Year 12	M	21155
Mt Gravatt	Did not go to school	F	279
Mt Gravatt	Did not go to school	M	184
Mt Gravatt	Year 8	F	1361
Mt Gravatt	Year 8	M	970
Mt Gravatt	Year 9	F	839
Mt Gravatt	Year 9	M	844
Mt Gravatt	Year 10	F	4597
Mt Gravatt	Year 10	M	3809
Mt Gravatt	Year 11	F	1431
Mt Gravatt	Year 11	M	1562
Mt Gravatt	Year 12	F	20041
Mt Gravatt	Year 12	M	19107
Nathan	Did not go to school	F	146
Nathan	Did not go to school	M	115
Nathan	Year 8	F	735
Nathan	Year 8	M	556
Nathan	Year 9	F	443
Nathan	Year 9	M	486
Nathan	Year 10	F	2252
Nathan	Year 10	M	2034
Nathan	Year 11	F	672
Nathan	Year 11	M	825
Nathan	Year 12	F	10859
Nathan	Year 12	M	10696
Rocklea - Acacia Ridge	Did not go to school	F	362
Rocklea - Acacia Ridge	Did not go to school	M	266
Rocklea - Acacia Ridge	Year 8	F	1012
Rocklea - Acacia Ridge	Year 8	M	789
Rocklea - Acacia Ridge	Year 9	F	753
Rocklea - Acacia Ridge	Year 9	M	763
Rocklea - Acacia Ridge	Year 10	F	3604
Rocklea - Acacia Ridge	Year 10	M	3435
Rocklea - Acacia Ridge	Year 11	F	1385
Rocklea - Acacia Ridge	Year 11	M	1516
Rocklea - Acacia Ridge	Year 12	F	15458
Rocklea - Acacia Ridge	Year 12	M	14746
Sunnybank	Did not go to school	F	386
Sunnybank	Did not go to school	M	269
Sunnybank	Year 8	F	1088
Sunnybank	Year 8	M	767
Sunnybank	Year 9	F	617
Sunnybank	Year 9	M	580
Sunnybank	Year 10	F	2652
Sunnybank	Year 10	M	2485
Sunnybank	Year 11	F	884
Sunnybank	Year 11	M	981
Sunnybank	Year 12	F	13730
Sunnybank	Year 12	M	14207
Centenary	Did not go to school	F	53
Centenary	Did not go to school	M	54
Centenary	Year 8	F	329
Centenary	Year 8	M	220
Centenary	Year 9	F	325
Centenary	Year 9	M	331
Centenary	Year 10	F	2202
Centenary	Year 10	M	1770
Centenary	Year 11	F	787
Centenary	Year 11	M	814
Centenary	Year 12	F	9125
Centenary	Year 12	M	8738
Kenmore - Brookfield - Moggill	Did not go to school	F	25
Kenmore - Brookfield - Moggill	Did not go to school	M	30
Kenmore - Brookfield - Moggill	Year 8	F	272
Kenmore - Brookfield - Moggill	Year 8	M	197
Kenmore - Brookfield - Moggill	Year 9	F	433
Kenmore - Brookfield - Moggill	Year 9	M	431
Kenmore - Brookfield - Moggill	Year 10	F	2302
Kenmore - Brookfield - Moggill	Year 10	M	1816
Kenmore - Brookfield - Moggill	Year 11	F	1033
Kenmore - Brookfield - Moggill	Year 11	M	931
Kenmore - Brookfield - Moggill	Year 12	F	13618
Kenmore - Brookfield - Moggill	Year 12	M	12994
Sherwood - Indooroopilly	Did not go to school	F	60
Sherwood - Indooroopilly	Did not go to school	M	52
Sherwood - Indooroopilly	Year 8	F	323
Sherwood - Indooroopilly	Year 8	M	201
Sherwood - Indooroopilly	Year 9	F	363
Sherwood - Indooroopilly	Year 9	M	329
Sherwood - Indooroopilly	Year 10	F	1764
Sherwood - Indooroopilly	Year 10	M	1358
Sherwood - Indooroopilly	Year 11	F	795
Sherwood - Indooroopilly	Year 11	M	753
Sherwood - Indooroopilly	Year 12	F	17940
Sherwood - Indooroopilly	Year 12	M	17000
The Gap - Enoggera	Did not go to school	F	61
The Gap - Enoggera	Did not go to school	M	63
The Gap - Enoggera	Year 8	F	740
The Gap - Enoggera	Year 8	M	447
The Gap - Enoggera	Year 9	F	603
The Gap - Enoggera	Year 9	M	547
The Gap - Enoggera	Year 10	F	3659
The Gap - Enoggera	Year 10	M	2947
The Gap - Enoggera	Year 11	F	1157
The Gap - Enoggera	Year 11	M	1308
The Gap - Enoggera	Year 12	F	13269
The Gap - Enoggera	Year 12	M	12758
Brisbane Inner	Did not go to school	F	182
Brisbane Inner	Did not go to school	M	182
Brisbane Inner	Year 8	F	640
Brisbane Inner	Year 8	M	559
Brisbane Inner	Year 9	F	392
Brisbane Inner	Year 9	M	529
Brisbane Inner	Year 10	F	2339
Brisbane Inner	Year 10	M	2433
Brisbane Inner	Year 11	F	1204
Brisbane Inner	Year 11	M	1471
Brisbane Inner	Year 12	F	22055
Brisbane Inner	Year 12	M	22743
Brisbane Inner - East	Did not go to school	F	47
Brisbane Inner - East	Did not go to school	M	34
Brisbane Inner - East	Year 8	F	392
Brisbane Inner - East	Year 8	M	301
Brisbane Inner - East	Year 9	F	331
Brisbane Inner - East	Year 9	M	344
Brisbane Inner - East	Year 10	F	1929
Brisbane Inner - East	Year 10	M	1806
Brisbane Inner - East	Year 11	F	846
Brisbane Inner - East	Year 11	M	934
Brisbane Inner - East	Year 12	F	12302
Brisbane Inner - East	Year 12	M	11564
Brisbane Inner - North	Did not go to school	F	102
Brisbane Inner - North	Did not go to school	M	91
Brisbane Inner - North	Year 8	F	798
Brisbane Inner - North	Year 8	M	621
Brisbane Inner - North	Year 9	F	647
Brisbane Inner - North	Year 9	M	714
Brisbane Inner - North	Year 10	F	3791
Brisbane Inner - North	Year 10	M	3350
Brisbane Inner - North	Year 11	F	1622
Brisbane Inner - North	Year 11	M	1687
Brisbane Inner - North	Year 12	F	27397
Brisbane Inner - North	Year 12	M	26450
Brisbane Inner - West	Did not go to school	F	46
Brisbane Inner - West	Did not go to school	M	53
Brisbane Inner - West	Year 8	F	406
Brisbane Inner - West	Year 8	M	284
Brisbane Inner - West	Year 9	F	396
Brisbane Inner - West	Year 9	M	363
Brisbane Inner - West	Year 10	F	1976
Brisbane Inner - West	Year 10	M	1730
Brisbane Inner - West	Year 11	F	940
Brisbane Inner - West	Year 11	M	960
Brisbane Inner - West	Year 12	F	18458
Brisbane Inner - West	Year 12	M	17572
Cairns - North	Did not go to school	F	50
Cairns - North	Did not go to school	M	45
Cairns - North	Year 8	F	475
Cairns - North	Year 8	M	462
Cairns - North	Year 9	F	764
Cairns - North	Year 9	M	899
Cairns - North	Year 10	F	4109
Cairns - North	Year 10	M	4378
Cairns - North	Year 11	F	1953
Cairns - North	Year 11	M	2126
Cairns - North	Year 12	F	12326
Cairns - North	Year 12	M	10504
Cairns - South	Did not go to school	F	413
Cairns - South	Did not go to school	M	396
Cairns - South	Year 8	F	1863
Cairns - South	Year 8	M	1823
Cairns - South	Year 9	F	1782
Cairns - South	Year 9	M	1940
Cairns - South	Year 10	F	8630
Cairns - South	Year 10	M	8878
Cairns - South	Year 11	F	3425
Cairns - South	Year 11	M	3701
Cairns - South	Year 12	F	19954
Cairns - South	Year 12	M	17446
Innisfail - Cassowary Coast	Did not go to school	F	103
Innisfail - Cassowary Coast	Did not go to school	M	87
Innisfail - Cassowary Coast	Year 8	F	1057
Innisfail - Cassowary Coast	Year 8	M	1217
Innisfail - Cassowary Coast	Year 9	F	740
Innisfail - Cassowary Coast	Year 9	M	1031
Innisfail - Cassowary Coast	Year 10	F	3785
Innisfail - Cassowary Coast	Year 10	M	4151
Innisfail - Cassowary Coast	Year 11	F	1274
Innisfail - Cassowary Coast	Year 11	M	1392
Innisfail - Cassowary Coast	Year 12	F	5173
Innisfail - Cassowary Coast	Year 12	M	4702
Port Douglas - Daintree	Did not go to school	F	4
Port Douglas - Daintree	Did not go to school	M	8
Port Douglas - Daintree	Year 8	F	145
Port Douglas - Daintree	Year 8	M	200
Port Douglas - Daintree	Year 9	F	181
Port Douglas - Daintree	Year 9	M	244
Port Douglas - Daintree	Year 10	F	906
Port Douglas - Daintree	Year 10	M	1133
Port Douglas - Daintree	Year 11	F	468
Port Douglas - Daintree	Year 11	M	468
Port Douglas - Daintree	Year 12	F	2311
Port Douglas - Daintree	Year 12	M	2077
Tablelands (East) - Kuranda	Did not go to school	F	107
