SA3_NAME16	Age	MaritalStatus	Registered	adults
Rocklea - Acacia Ridge	65-74	Married	0	118
Rocklea - Acacia Ridge	65-74	Married	1	2260
Rocklea - Acacia Ridge	65-74	Never married		920
Rocklea - Acacia Ridge	75-84	Married	0	18
Rocklea - Acacia Ridge	75-84	Married	1	789
Rocklea - Acacia Ridge	75-84	Never married		535
Rocklea - Acacia Ridge	85+	Married	1	117
Rocklea - Acacia Ridge	85+	Never married		260
Sunnybank	15-19	Married	0	17
Sunnybank	15-19	Married	1	6
Sunnybank	15-19	Never married		2834
Sunnybank	20-24	Married	0	279
Sunnybank	20-24	Married	1	177
Sunnybank	20-24	Never married		3923
Sunnybank	25-34	Married	0	848
Sunnybank	25-34	Married	1	3653
Sunnybank	25-34	Never married		4328
Sunnybank	35-44	Married	0	446
Sunnybank	35-44	Married	1	4211
Sunnybank	35-44	Never married		1721
Sunnybank	45-54	Married	0	307
Sunnybank	45-54	Married	1	3437
Sunnybank	45-54	Never married		1375
Sunnybank	55-64	Married	0	200
Sunnybank	55-64	Married	1	3245
Sunnybank	55-64	Never married		1320
Sunnybank	65-74	Married	0	83
Sunnybank	65-74	Married	1	2360
Sunnybank	65-74	Never married		906
Sunnybank	75-84	Married	0	23
Sunnybank	75-84	Married	1	878
Sunnybank	75-84	Never married		589
Sunnybank	85+	Married	0	11
Sunnybank	85+	Married	1	165
Sunnybank	85+	Never married		347
Centenary	15-19	Married	0	15
Centenary	15-19	Married	1	3
Centenary	15-19	Never married		2053
Centenary	20-24	Married	0	121
Centenary	20-24	Married	1	45
Centenary	20-24	Never married		1522
Centenary	25-34	Married	0	596
Centenary	25-34	Married	1	1602
Centenary	25-34	Never married		1270
Centenary	35-44	Married	0	470
Centenary	35-44	Married	1	3219
Centenary	35-44	Never married		805
Centenary	45-54	Married	0	377
Centenary	45-54	Married	1	3207
Centenary	45-54	Never married		818
Centenary	55-64	Married	0	200
Centenary	55-64	Married	1	2917
Centenary	55-64	Never married		751
Centenary	65-74	Married	0	85
Centenary	65-74	Married	1	2042
Centenary	65-74	Never married		588
Centenary	75-84	Married	0	19
Centenary	75-84	Married	1	616
Centenary	75-84	Never married		407
Centenary	85+	Married	1	124
Centenary	85+	Never married		213
Kenmore - Brookfield - Moggill	15-19	Married	0	14
Kenmore - Brookfield - Moggill	15-19	Never married		3399
Kenmore - Brookfield - Moggill	20-24	Married	0	151
Kenmore - Brookfield - Moggill	20-24	Married	1	42
Kenmore - Brookfield - Moggill	20-24	Never married		2306
Kenmore - Brookfield - Moggill	25-34	Married	0	514
Kenmore - Brookfield - Moggill	25-34	Married	1	1374
Kenmore - Brookfield - Moggill	25-34	Never married		1398
Kenmore - Brookfield - Moggill	35-44	Married	0	573
Kenmore - Brookfield - Moggill	35-44	Married	1	4408
Kenmore - Brookfield - Moggill	35-44	Never married		850
Kenmore - Brookfield - Moggill	45-54	Married	0	485
Kenmore - Brookfield - Moggill	45-54	Married	1	5226
Kenmore - Brookfield - Moggill	45-54	Never married		990
Kenmore - Brookfield - Moggill	55-64	Married	0	279
Kenmore - Brookfield - Moggill	55-64	Married	1	3838
Kenmore - Brookfield - Moggill	55-64	Never married		791
Kenmore - Brookfield - Moggill	65-74	Married	0	124
Kenmore - Brookfield - Moggill	65-74	Married	1	2999
Kenmore - Brookfield - Moggill	65-74	Never married		749
Kenmore - Brookfield - Moggill	75-84	Married	0	32
Kenmore - Brookfield - Moggill	75-84	Married	1	1258
Kenmore - Brookfield - Moggill	75-84	Never married		575
Kenmore - Brookfield - Moggill	85+	Married	0	5
Kenmore - Brookfield - Moggill	85+	Married	1	246
Kenmore - Brookfield - Moggill	85+	Never married		344
Sherwood - Indooroopilly	15-19	Married	0	34
Sherwood - Indooroopilly	15-19	Married	1	3
Sherwood - Indooroopilly	15-19	Never married		2925
Sherwood - Indooroopilly	20-24	Married	0	559
Sherwood - Indooroopilly	20-24	Married	1	98
Sherwood - Indooroopilly	20-24	Never married		6244
Sherwood - Indooroopilly	25-34	Married	0	1469
Sherwood - Indooroopilly	25-34	Married	1	2353
Sherwood - Indooroopilly	25-34	Never married		3626
Sherwood - Indooroopilly	35-44	Married	0	592
Sherwood - Indooroopilly	35-44	Married	1	3808
Sherwood - Indooroopilly	35-44	Never married		1377
Sherwood - Indooroopilly	45-54	Married	0	381
Sherwood - Indooroopilly	45-54	Married	1	3226
Sherwood - Indooroopilly	45-54	Never married		1229
Sherwood - Indooroopilly	55-64	Married	0	247
Sherwood - Indooroopilly	55-64	Married	1	2559
Sherwood - Indooroopilly	55-64	Never married		1153
Sherwood - Indooroopilly	65-74	Married	0	107
Sherwood - Indooroopilly	65-74	Married	1	1934
Sherwood - Indooroopilly	65-74	Never married		944
Sherwood - Indooroopilly	75-84	Married	0	16
Sherwood - Indooroopilly	75-84	Married	1	798
Sherwood - Indooroopilly	75-84	Never married		621
Sherwood - Indooroopilly	85+	Married	0	3
Sherwood - Indooroopilly	85+	Married	1	243
Sherwood - Indooroopilly	85+	Never married		491
The Gap - Enoggera	15-19	Married	0	31
The Gap - Enoggera	15-19	Married	1	3
The Gap - Enoggera	15-19	Never married		2926
The Gap - Enoggera	20-24	Married	0	410
The Gap - Enoggera	20-24	Married	1	85
The Gap - Enoggera	20-24	Never married		2246
The Gap - Enoggera	25-34	Married	0	1288
The Gap - Enoggera	25-34	Married	1	2364
The Gap - Enoggera	25-34	Never married		1971
The Gap - Enoggera	35-44	Married	0	918
The Gap - Enoggera	35-44	Married	1	4807
The Gap - Enoggera	35-44	Never married		1413
The Gap - Enoggera	45-54	Married	0	629
The Gap - Enoggera	45-54	Married	1	4096
The Gap - Enoggera	45-54	Never married		1531
The Gap - Enoggera	55-64	Married	0	305
The Gap - Enoggera	55-64	Married	1	3069
The Gap - Enoggera	55-64	Never married		1276
The Gap - Enoggera	65-74	Married	0	117
The Gap - Enoggera	65-74	Married	1	2413
The Gap - Enoggera	65-74	Never married		1089
The Gap - Enoggera	75-84	Married	0	22
The Gap - Enoggera	75-84	Married	1	995
The Gap - Enoggera	75-84	Never married		752
The Gap - Enoggera	85+	Married	1	243
The Gap - Enoggera	85+	Never married		512
Brisbane Inner	15-19	Married	0	96
Brisbane Inner	15-19	Married	1	4
Brisbane Inner	15-19	Never married		2270
Brisbane Inner	20-24	Married	0	1149
Brisbane Inner	20-24	Married	1	187
Brisbane Inner	20-24	Never married		5626
Brisbane Inner	25-34	Married	0	4166
Brisbane Inner	25-34	Married	1	3189
Brisbane Inner	25-34	Never married		9078
Brisbane Inner	35-44	Married	0	1326
Brisbane Inner	35-44	Married	1	3261
Brisbane Inner	35-44	Never married		3506
Brisbane Inner	45-54	Married	0	806
Brisbane Inner	45-54	Married	1	2663
Brisbane Inner	45-54	Never married		2564
Brisbane Inner	55-64	Married	0	466
Brisbane Inner	55-64	Married	1	2485
Brisbane Inner	55-64	Never married		1966
Brisbane Inner	65-74	Married	0	174
Brisbane Inner	65-74	Married	1	1575
Brisbane Inner	65-74	Never married		1312
Brisbane Inner	75-84	Married	0	33
Brisbane Inner	75-84	Married	1	652
Brisbane Inner	75-84	Never married		634
Brisbane Inner	85+	Married	0	5
Brisbane Inner	85+	Married	1	144
Brisbane Inner	85+	Never married		363
Brisbane Inner - East	15-19	Married	0	22
Brisbane Inner - East	15-19	Never married		1866
Brisbane Inner - East	20-24	Married	0	464
Brisbane Inner - East	20-24	Married	1	48
Brisbane Inner - East	20-24	Never married		2338
Brisbane Inner - East	25-34	Married	0	1968
Brisbane Inner - East	25-34	Married	1	2169
Brisbane Inner - East	25-34	Never married		3206
Brisbane Inner - East	35-44	Married	0	964
Brisbane Inner - East	35-44	Married	1	3543
Brisbane Inner - East	35-44	Never married		1603
Brisbane Inner - East	45-54	Married	0	565
Brisbane Inner - East	45-54	Married	1	3112
Brisbane Inner - East	45-54	Never married		1338
Brisbane Inner - East	55-64	Married	0	259
Brisbane Inner - East	55-64	Married	1	1875
Brisbane Inner - East	55-64	Never married		1115
Brisbane Inner - East	65-74	Married	0	95
Brisbane Inner - East	65-74	Married	1	973
Brisbane Inner - East	65-74	Never married		707
Brisbane Inner - East	75-84	Married	0	18
Brisbane Inner - East	75-84	Married	1	403
Brisbane Inner - East	75-84	Never married		384
Brisbane Inner - East	85+	Married	0	3
Brisbane Inner - East	85+	Married	1	93
Brisbane Inner - East	85+	Never married		255
Brisbane Inner - North	15-19	Married	0	114
Brisbane Inner - North	15-19	Married	1	4
Brisbane Inner - North	15-19	Never married		3957
Brisbane Inner - North	20-24	Married	0	1325
Brisbane Inner - North	20-24	Married	1	237
Brisbane Inner - North	20-24	Never married		6310
Brisbane Inner - North	25-34	Married	0	4319
Brisbane Inner - North	25-34	Married	1	4673
Brisbane Inner - North	25-34	Never married		7370
Brisbane Inner - North	35-44	Married	0	1719
Brisbane Inner - North	35-44	Married	1	6174
Brisbane Inner - North	35-44	Never married		3467
Brisbane Inner - North	45-54	Married	0	1069
Brisbane Inner - North	45-54	Married	1	5719
Brisbane Inner - North	45-54	Never married		3107
Brisbane Inner - North	55-64	Married	0	542
Brisbane Inner - North	55-64	Married	1	3829
Brisbane Inner - North	55-64	Never married		2522
Brisbane Inner - North	65-74	Married	0	219
Brisbane Inner - North	65-74	Married	1	2315
Brisbane Inner - North	65-74	Never married		1751
Brisbane Inner - North	75-84	Married	0	35
Brisbane Inner - North	75-84	Married	1	943
Brisbane Inner - North	75-84	Never married		1064
Brisbane Inner - North	85+	Married	0	3
Brisbane Inner - North	85+	Married	1	228
Brisbane Inner - North	85+	Never married		641
Brisbane Inner - West	15-19	Married	0	46
Brisbane Inner - West	15-19	Never married		3014
Brisbane Inner - West	20-24	Married	0	667
Brisbane Inner - West	20-24	Married	1	95
Brisbane Inner - West	20-24	Never married		4825
Brisbane Inner - West	25-34	Married	0	2252
Brisbane Inner - West	25-34	Married	1	2340
Brisbane Inner - West	25-34	Never married		4425
Brisbane Inner - West	35-44	Married	0	1063
Brisbane Inner - West	35-44	Married	1	4503
Brisbane Inner - West	35-44	Never married		1749
Brisbane Inner - West	45-54	Married	0	659
Brisbane Inner - West	45-54	Married	1	4316
Brisbane Inner - West	45-54	Never married		1591
Brisbane Inner - West	55-64	Married	0	340
Brisbane Inner - West	55-64	Married	1	2865
Brisbane Inner - West	55-64	Never married		1345
Brisbane Inner - West	65-74	Married	0	137
Brisbane Inner - West	65-74	Married	1	1668
Brisbane Inner - West	65-74	Never married		1005
Brisbane Inner - West	75-84	Married	0	17
Brisbane Inner - West	75-84	Married	1	610
Brisbane Inner - West	75-84	Never married		600
Brisbane Inner - West	85+	Married	0	5
Brisbane Inner - West	85+	Married	1	123
Brisbane Inner - West	85+	Never married		350
Cairns - North	15-19	Married	0	46
Cairns - North	15-19	Married	1	3
Cairns - North	15-19	Never married		2852
Cairns - North	20-24	Married	0	423
Cairns - North	20-24	Married	1	88
Cairns - North	20-24	Never married		1694
Cairns - North	25-34	Married	0	1552
Cairns - North	25-34	Married	1	2041
Cairns - North	25-34	Never married		1902
Cairns - North	35-44	Married	0	1320
Cairns - North	35-44	Married	1	4079
Cairns - North	35-44	Never married		1716
Cairns - North	45-54	Married	0	1100
Cairns - North	45-54	Married	1	4359
Cairns - North	45-54	Never married		1944
Cairns - North	55-64	Married	0	648
Cairns - North	55-64	Married	1	3513
Cairns - North	55-64	Never married		1760
Cairns - North	65-74	Married	0	255
Cairns - North	65-74	Married	1	2198
Cairns - North	65-74	Never married		1232
Cairns - North	75-84	Married	0	33
Cairns - North	75-84	Married	1	717
Cairns - North	75-84	Never married		497
Cairns - North	85+	Married	0	7
Cairns - North	85+	Married	1	99
Cairns - North	85+	Never married		205
Cairns - South	15-19	Married	0	145
Cairns - South	15-19	Married	1	10
Cairns - South	15-19	Never married		5241
Cairns - South	20-24	Married	0	1120
Cairns - South	20-24	Married	1	227
Cairns - South	20-24	Never married		3725
Cairns - South	25-34	Married	0	3056
Cairns - South	25-34	Married	1	3826
Cairns - South	25-34	Never married		5152
Cairns - South	35-44	Married	0	2176
Cairns - South	35-44	Married	1	5997
Cairns - South	35-44	Never married		4081
Cairns - South	45-54	Married	0	1616
Cairns - South	45-54	Married	1	5789
Cairns - South	45-54	Never married		4413
Cairns - South	55-64	Married	0	923
Cairns - South	55-64	Married	1	5087
Cairns - South	55-64	Never married		3835
Cairns - South	65-74	Married	0	315
Cairns - South	65-74	Married	1	3655
Cairns - South	65-74	Never married		2739
Cairns - South	75-84	Married	0	68
Cairns - South	75-84	Married	1	1419
Cairns - South	75-84	Never married		1431
Cairns - South	85+	Married	0	11
Cairns - South	85+	Married	1	237
Cairns - South	85+	Never married		694
Innisfail - Cassowary Coast	15-19	Married	0	44
Innisfail - Cassowary Coast	15-19	Married	1	4
Innisfail - Cassowary Coast	15-19	Never married		1703
Innisfail - Cassowary Coast	20-24	Married	0	386
Innisfail - Cassowary Coast	20-24	Married	1	83
Innisfail - Cassowary Coast	20-24	Never married		1036
Innisfail - Cassowary Coast	25-34	Married	0	834
Innisfail - Cassowary Coast	25-34	Married	1	1033
Innisfail - Cassowary Coast	25-34	Never married		1288
Innisfail - Cassowary Coast	35-44	Married	0	607
Innisfail - Cassowary Coast	35-44	Married	1	1677
Innisfail - Cassowary Coast	35-44	Never married		1056
Innisfail - Cassowary Coast	45-54	Married	0	573
Innisfail - Cassowary Coast	45-54	Married	1	2313
Innisfail - Cassowary Coast	45-54	Never married		1371
Innisfail - Cassowary Coast	55-64	Married	0	454
Innisfail - Cassowary Coast	55-64	Married	1	2640
Innisfail - Cassowary Coast	55-64	Never married		1428
Innisfail - Cassowary Coast	65-74	Married	0	168
Innisfail - Cassowary Coast	65-74	Married	1	2008
Innisfail - Cassowary Coast	65-74	Never married		1058
Innisfail - Cassowary Coast	75-84	Married	0	29
Innisfail - Cassowary Coast	75-84	Married	1	910
Innisfail - Cassowary Coast	75-84	Never married		714
Innisfail - Cassowary Coast	85+	Married	0	3
Innisfail - Cassowary Coast	85+	Married	1	164
Innisfail - Cassowary Coast	85+	Never married		325
Port Douglas - Daintree	15-19	Married	0	18
Port Douglas - Daintree	15-19	Never married		410
Port Douglas - Daintree	20-24	Married	0	95
Port Douglas - Daintree	20-24	Married	1	4
Port Douglas - Daintree	20-24	Never married		271
Port Douglas - Daintree	25-34	Married	0	375
Port Douglas - Daintree	25-34	Married	1	271
Port Douglas - Daintree	25-34	Never married		443
Port Douglas - Daintree	35-44	Married	0	271
Port Douglas - Daintree	35-44	Married	1	581
Port Douglas - Daintree	35-44	Never married		406
Port Douglas - Daintree	45-54	Married	0	271
Port Douglas - Daintree	45-54	Married	1	706
Port Douglas - Daintree	45-54	Never married		489
Port Douglas - Daintree	55-64	Married	0	213
Port Douglas - Daintree	55-64	Married	1	746
Port Douglas - Daintree	55-64	Never married		515
Port Douglas - Daintree	65-74	Married	0	79
Port Douglas - Daintree	65-74	Married	1	568
Port Douglas - Daintree	65-74	Never married		343
Port Douglas - Daintree	75-84	Married	0	14
Port Douglas - Daintree	75-84	Married	1	218
Port Douglas - Daintree	75-84	Never married		184
Port Douglas - Daintree	85+	Married	1	21
Port Douglas - Daintree	85+	Never married		66
Tablelands (East) - Kuranda	15-19	Married	0	50
Tablelands (East) - Kuranda	15-19	Never married		1919
Tablelands (East) - Kuranda	20-24	Married	0	341
Tablelands (East) - Kuranda	20-24	Married	1	64
Tablelands (East) - Kuranda	20-24	Never married		1044
Tablelands (East) - Kuranda	25-34	Married	0	810
Tablelands (East) - Kuranda	25-34	Married	1	1102
Tablelands (East) - Kuranda	25-34	Never married		1242
Tablelands (East) - Kuranda	35-44	Married	0	705
Tablelands (East) - Kuranda	35-44	Married	1	1998
Tablelands (East) - Kuranda	35-44	Never married		1093
Tablelands (East) - Kuranda	45-54	Married	0	736
Tablelands (East) - Kuranda	45-54	Married	1	2539
Tablelands (East) - Kuranda	45-54	Never married		1500
Tablelands (East) - Kuranda	55-64	Married	0	557
Tablelands (East) - Kuranda	55-64	Married	1	2976
Tablelands (East) - Kuranda	55-64	Never married		1756
Tablelands (East) - Kuranda	65-74	Married	0	307
Tablelands (East) - Kuranda	65-74	Married	1	2837
Tablelands (East) - Kuranda	65-74	Never married		1440
Tablelands (East) - Kuranda	75-84	Married	0	70
Tablelands (East) - Kuranda	75-84	Married	1	1290
Tablelands (East) - Kuranda	75-84	Never married		970
Tablelands (East) - Kuranda	85+	Married	0	14
Tablelands (East) - Kuranda	85+	Married	1	252
Tablelands (East) - Kuranda	85+	Never married		414
Darling Downs (West) - Maranoa	15-19	Married	0	93
Darling Downs (West) - Maranoa	15-19	Never married		1773
Darling Downs (West) - Maranoa	20-24	Married	0	577
Darling Downs (West) - Maranoa	20-24	Married	1	132
Darling Downs (West) - Maranoa	20-24	Never married		1164
Darling Downs (West) - Maranoa	25-34	Married	0	1129
Darling Downs (West) - Maranoa	25-34	Married	1	2076
Darling Downs (West) - Maranoa	25-34	Never married		1459
Darling Downs (West) - Maranoa	35-44	Married	0	610
Darling Downs (West) - Maranoa	35-44	Married	1	2924
Darling Downs (West) - Maranoa	35-44	Never married		978
Darling Downs (West) - Maranoa	45-54	Married	0	568
Darling Downs (West) - Maranoa	45-54	Married	1	3083
Darling Downs (West) - Maranoa	45-54	Never married		1288
Darling Downs (West) - Maranoa	55-64	Married	0	350
Darling Downs (West) - Maranoa	55-64	Married	1	2841
Darling Downs (West) - Maranoa	55-64	Never married		1284
Darling Downs (West) - Maranoa	65-74	Married	0	145
Darling Downs (West) - Maranoa	65-74	Married	1	2098
Darling Downs (West) - Maranoa	65-74	Never married		1055
Darling Downs (West) - Maranoa	75-84	Married	0	55
Darling Downs (West) - Maranoa	75-84	Married	1	950
Darling Downs (West) - Maranoa	75-84	Never married		735
Darling Downs (West) - Maranoa	85+	Married	0	6
Darling Downs (West) - Maranoa	85+	Married	1	138
Darling Downs (West) - Maranoa	85+	Never married		327
Darling Downs - East	15-19	Married	0	67
Darling Downs - East	15-19	Never married		2225
Darling Downs - East	20-24	Married	0	488
Darling Downs - East	20-24	Married	1	140
Darling Downs - East	20-24	Never married		1286
Darling Downs - East	25-34	Married	0	862
Darling Downs - East	25-34	Married	1	1729
Darling Downs - East	25-34	Never married		1237
Darling Downs - East	35-44	Married	0	560
Darling Downs - East	35-44	Married	1	2690
Darling Downs - East	35-44	Never married		1088
Darling Downs - East	45-54	Married	0	473
Darling Downs - East	45-54	Married	1	3187
Darling Downs - East	45-54	Never married		1304
Darling Downs - East	55-64	Married	0	309
Darling Downs - East	55-64	Married	1	3234
Darling Downs - East	55-64	Never married		1210
Darling Downs - East	65-74	Married	0	157
Darling Downs - East	65-74	Married	1	2568
Darling Downs - East	65-74	Never married		1067
Darling Downs - East	75-84	Married	0	34
Darling Downs - East	75-84	Married	1	1123
Darling Downs - East	75-84	Never married		775
Darling Downs - East	85+	Married	0	3
Darling Downs - East	85+	Married	1	203
Darling Downs - East	85+	Never married		343
Granite Belt	15-19	Married	0	59
Granite Belt	15-19	Married	1	8
Granite Belt	15-19	Never married		2111
Granite Belt	20-24	Married	0	386
Granite Belt	20-24	Married	1	120
Granite Belt	20-24	Never married		1145
Granite Belt	25-34	Married	0	705
Granite Belt	25-34	Married	1	1269
Granite Belt	25-34	Never married		1211
Granite Belt	35-44	Married	0	530
Granite Belt	35-44	Married	1	2231
Granite Belt	35-44	Never married		1041
Granite Belt	45-54	Married	0	515
Granite Belt	45-54	Married	1	2892
Granite Belt	45-54	Never married		1289
Granite Belt	55-64	Married	0	378
Granite Belt	55-64	Married	1	3443
Granite Belt	55-64	Never married		1405
Granite Belt	65-74	Married	0	240
Granite Belt	65-74	Married	1	3087
Granite Belt	65-74	Never married		1365
Granite Belt	75-84	Married	0	41
Granite Belt	75-84	Married	1	1340
Granite Belt	75-84	Never married		990
Granite Belt	85+	Married	0	10
Granite Belt	85+	Married	1	250
Granite Belt	85+	Never married		431
Central Highlands (Qld)	15-19	Married	0	42
Central Highlands (Qld)	15-19	Never married		1288
Central Highlands (Qld)	20-24	Married	0	443
Central Highlands (Qld)	20-24	Married	1	107
Central Highlands (Qld)	20-24	Never married		891
Central Highlands (Qld)	25-34	Married	0	892
Central Highlands (Qld)	25-34	Married	1	1920
Central Highlands (Qld)	25-34	Never married		974
Central Highlands (Qld)	35-44	Married	0	495
Central Highlands (Qld)	35-44	Married	1	2264
Central Highlands (Qld)	35-44	Never married		665
Central Highlands (Qld)	45-54	Married	0	369
Central Highlands (Qld)	45-54	Married	1	1991
Central Highlands (Qld)	45-54	Never married		831
Central Highlands (Qld)	55-64	Married	0	203
Central Highlands (Qld)	55-64	Married	1	1509
Central Highlands (Qld)	55-64	Never married		662
Central Highlands (Qld)	65-74	Married	0	64
Central Highlands (Qld)	65-74	Married	1	693
Central Highlands (Qld)	65-74	Never married		457
Central Highlands (Qld)	75-84	Married	0	15
Central Highlands (Qld)	75-84	Married	1	216
Central Highlands (Qld)	75-84	Never married		218
Central Highlands (Qld)	85+	Married	1	33
Central Highlands (Qld)	85+	Never married		61
Rockhampton	15-19	Married	0	238
Rockhampton	15-19	Married	1	17
Rockhampton	15-19	Never married		6359
Rockhampton	20-24	Married	0	1526
Rockhampton	20-24	Married	1	362
Rockhampton	20-24	Never married		4094
Rockhampton	25-34	Married	0	2943
Rockhampton	25-34	Married	1	5004
Rockhampton	25-34	Never married		4515
Rockhampton	35-44	Married	0	1740
Rockhampton	35-44	Married	1	6899
Rockhampton	35-44	Never married		3379
Rockhampton	45-54	Married	0	1517
Rockhampton	45-54	Married	1	7830
Rockhampton	45-54	Never married		4069
Rockhampton	55-64	Married	0	957
Rockhampton	55-64	Married	1	7752
Rockhampton	55-64	Never married		3652
Rockhampton	65-74	Married	0	396
Rockhampton	65-74	Married	1	5560
Rockhampton	65-74	Never married		2856
Rockhampton	75-84	Married	0	100
Rockhampton	75-84	Married	1	2538
Rockhampton	75-84	Never married		2168
Rockhampton	85+	Married	0	16
Rockhampton	85+	Married	1	481
Rockhampton	85+	Never married		1059
Biloela	15-19	Married	0	23
Biloela	15-19	Never married		633
Biloela	20-24	Married	0	205
Biloela	20-24	Married	1	48
Biloela	20-24	Never married		402
Biloela	25-34	Married	0	347
Biloela	25-34	Married	1	817
Biloela	25-34	Never married		463
Biloela	35-44	Married	0	207
Biloela	35-44	Married	1	1146
Biloela	35-44	Never married		326
Biloela	45-54	Married	0	151
Biloela	45-54	Married	1	1172
Biloela	45-54	Never married		382
Biloela	55-64	Married	0	101
Biloela	55-64	Married	1	1024
Biloela	55-64	Never married		380
Biloela	65-74	Married	0	37
Biloela	65-74	Married	1	622
Biloela	65-74	Never married		280
Biloela	75-84	Married	0	18
Biloela	75-84	Married	1	297
Biloela	75-84	Never married		236
Biloela	85+	Married	0	3
Biloela	85+	Married	1	41
Biloela	85+	Never married		94
Gladstone	15-19	Married	0	135
Gladstone	15-19	Married	1	9
Gladstone	15-19	Never married		3185
Gladstone	20-24	Married	0	950
Gladstone	20-24	Married	1	207
Gladstone	20-24	Never married		1865
Gladstone	25-34	Married	0	1957
Gladstone	25-34	Married	1	3182
Gladstone	25-34	Never married		2112
Gladstone	35-44	Married	0	1163
Gladstone	35-44	Married	1	4855
Gladstone	35-44	Never married		1669
Gladstone	45-54	Married	0	1079
Gladstone	45-54	Married	1	4806
Gladstone	45-54	Never married		1987
Gladstone	55-64	Married	0	541
Gladstone	55-64	Married	1	3988
Gladstone	55-64	Never married		1595
Gladstone	65-74	Married	0	199
Gladstone	65-74	Married	1	2289
Gladstone	65-74	Never married		1075
Gladstone	75-84	Married	0	28
Gladstone	75-84	Married	1	797
Gladstone	75-84	Never married		616
Gladstone	85+	Married	0	5
Gladstone	85+	Married	1	104
Gladstone	85+	Never married		227
Broadbeach - Burleigh	15-19	Married	0	38
Broadbeach - Burleigh	15-19	Married	1	6
Broadbeach - Burleigh	15-19	Never married		2592
Broadbeach - Burleigh	20-24	Married	0	587
Broadbeach - Burleigh	20-24	Married	1	84
Broadbeach - Burleigh	20-24	Never married		2639
Broadbeach - Burleigh	25-34	Married	0	2447
Broadbeach - Burleigh	25-34	Married	1	2111
Broadbeach - Burleigh	25-34	Never married		3982
Broadbeach - Burleigh	35-44	Married	0	1213
Broadbeach - Burleigh	35-44	Married	1	3971
Broadbeach - Burleigh	35-44	Never married		2428
Broadbeach - Burleigh	45-54	Married	0	892
Broadbeach - Burleigh	45-54	Married	1	3735
Broadbeach - Burleigh	45-54	Never married		2470
Broadbeach - Burleigh	55-64	Married	0	533
Broadbeach - Burleigh	55-64	Married	1	3492
Broadbeach - Burleigh	55-64	Never married		2311
Broadbeach - Burleigh	65-74	Married	0	346
Broadbeach - Burleigh	65-74	Married	1	3382
Broadbeach - Burleigh	65-74	Never married		1927
Broadbeach - Burleigh	75-84	Married	0	97
Broadbeach - Burleigh	75-84	Married	1	1708
Broadbeach - Burleigh	75-84	Never married		1400
Broadbeach - Burleigh	85+	Married	0	22
Broadbeach - Burleigh	85+	Married	1	434
Broadbeach - Burleigh	85+	Never married		817
Coolangatta	15-19	Married	0	30
Coolangatta	15-19	Married	1	7
Coolangatta	15-19	Never married		2675
Coolangatta	20-24	Married	0	450
Coolangatta	20-24	Married	1	57
Coolangatta	20-24	Never married		1962
Coolangatta	25-34	Married	0	1496
Coolangatta	25-34	Married	1	1808
Coolangatta	25-34	Never married		2359
Coolangatta	35-44	Married	0	1060
Coolangatta	35-44	Married	1	3349
Coolangatta	35-44	Never married		1908
Coolangatta	45-54	Married	0	796
Coolangatta	45-54	Married	1	3393
Coolangatta	45-54	Never married		2259
Coolangatta	55-64	Married	0	505
Coolangatta	55-64	Married	1	3440
Coolangatta	55-64	Never married		2395
Coolangatta	65-74	Married	0	260
Coolangatta	65-74	Married	1	2848
Coolangatta	65-74	Never married		1789
Coolangatta	75-84	Married	0	55
Coolangatta	75-84	Married	1	1395
Coolangatta	75-84	Never married		1246
Coolangatta	85+	Married	0	15
Coolangatta	85+	Married	1	390
Coolangatta	85+	Never married		757
Gold Coast - North	15-19	Married	0	74
Gold Coast - North	15-19	Married	1	4
Gold Coast - North	15-19	Never married		2881
Gold Coast - North	20-24	Married	0	688
Gold Coast - North	20-24	Married	1	120
Gold Coast - North	20-24	Never married		2794
Gold Coast - North	25-34	Married	0	1644
Gold Coast - North	25-34	Married	1	2218
Gold Coast - North	25-34	Never married		2955
Gold Coast - North	35-44	Married	0	1102
Gold Coast - North	35-44	Married	1	3732
Gold Coast - North	35-44	Never married		2481
Gold Coast - North	45-54	Married	0	994
Gold Coast - North	45-54	Married	1	4095
Gold Coast - North	45-54	Never married		2796
Gold Coast - North	55-64	Married	0	650
Gold Coast - North	55-64	Married	1	4237
Gold Coast - North	55-64	Never married		2712
Gold Coast - North	65-74	Married	0	354
Gold Coast - North	65-74	Married	1	4529
Gold Coast - North	65-74	Never married		2668
Gold Coast - North	75-84	Married	0	136
Gold Coast - North	75-84	Married	1	2245
Gold Coast - North	75-84	Never married		1694
Gold Coast - North	85+	Married	0	23
Gold Coast - North	85+	Married	1	455
Gold Coast - North	85+	Never married		862
Gold Coast Hinterland	15-19	Married	0	3
Gold Coast Hinterland	15-19	Never married		942
Gold Coast Hinterland	20-24	Married	0	72
Gold Coast Hinterland	20-24	Married	1	23
Gold Coast Hinterland	20-24	Never married		465
Gold Coast Hinterland	25-34	Married	0	289
Gold Coast Hinterland	25-34	Married	1	492
Gold Coast Hinterland	25-34	Never married		442
Gold Coast Hinterland	35-44	Married	0	338
Gold Coast Hinterland	35-44	Married	1	1269
Gold Coast Hinterland	35-44	Never married		501
Gold Coast Hinterland	45-54	Married	0	444
Gold Coast Hinterland	45-54	Married	1	1673
Gold Coast Hinterland	45-54	Never married		608
Gold Coast Hinterland	55-64	Married	0	285
