SA3_NAME16	Religion	Denomination	Sex	persons
Orange	Christianity	Oriental Orthodox	M	13
Orange	Christianity	Pentecostal	F	350
Orange	Christianity	Pentecostal	M	281
Orange	Christianity	Presbyterian Reformed	F	851
Orange	Christianity	Presbyterian Reformed	M	790
Orange	Christianity	Protestant (Other)	F	264
Orange	Christianity	Protestant (Other)	M	261
Orange	Christianity	Salvation Army	F	68
Orange	Christianity	Salvation Army	M	68
Orange	Christianity	Seventh Day Adventist	F	74
Orange	Christianity	Seventh Day Adventist	M	52
Orange	Christianity	Uniting Church	F	2075
Orange	Christianity	Uniting Church	M	1752
Orange	Hinduism		F	140
Orange	Hinduism		M	142
Orange	Islam		F	73
Orange	Islam		M	90
Orange	Judaism		F	5
Orange	Judaism		M	5
Orange	No religion		F	5590
Orange	No religion		M	6448
Clarence Valley	(Other)		F	2395
Clarence Valley	(Other)		M	2833
Clarence Valley	(Other)	(Other)	F	88
Clarence Valley	(Other)	(Other)	M	46
Clarence Valley	(Other)	Australian Aboriginal Traditional	F	6
Clarence Valley	(Other)	Australian Aboriginal Traditional	M	15
Clarence Valley	(Other)	Other spiritual beliefs	F	48
Clarence Valley	(Other)	Other spiritual beliefs	M	37
Clarence Valley	(Other)	Secular beliefs	F	44
Clarence Valley	(Other)	Secular beliefs	M	69
Clarence Valley	(Other)	Sikhism	F	28
Clarence Valley	(Other)	Sikhism	M	25
Clarence Valley	Buddhism		F	199
Clarence Valley	Buddhism		M	146
Clarence Valley	Christianity		F	478
Clarence Valley	Christianity		M	456
Clarence Valley	Christianity	(Other)	F	11
Clarence Valley	Christianity	(Other)	M	12
Clarence Valley	Christianity	Anglican	F	6823
Clarence Valley	Christianity	Anglican	M	6132
Clarence Valley	Christianity	Baptist	F	349
Clarence Valley	Christianity	Baptist	M	324
Clarence Valley	Christianity	Brethren	F	5
Clarence Valley	Christianity	Catholic	F	5281
Clarence Valley	Christianity	Catholic	M	4797
Clarence Valley	Christianity	Churches Of Christ	M	3
Clarence Valley	Christianity	Eastern Orthodox	F	36
Clarence Valley	Christianity	Eastern Orthodox	M	39
Clarence Valley	Christianity	Jehovah's Witnesses	F	183
Clarence Valley	Christianity	Jehovah's Witnesses	M	158
Clarence Valley	Christianity	Latter Day Saints	F	40
Clarence Valley	Christianity	Latter Day Saints	M	33
Clarence Valley	Christianity	Lutheran	F	65
Clarence Valley	Christianity	Lutheran	M	47
Clarence Valley	Christianity	Oriental Orthodox	M	3
Clarence Valley	Christianity	Pentecostal	F	164
Clarence Valley	Christianity	Pentecostal	M	122
Clarence Valley	Christianity	Presbyterian Reformed	F	1560
Clarence Valley	Christianity	Presbyterian Reformed	M	1466
Clarence Valley	Christianity	Protestant (Other)	F	78
Clarence Valley	Christianity	Protestant (Other)	M	60
Clarence Valley	Christianity	Salvation Army	F	129
Clarence Valley	Christianity	Salvation Army	M	121
Clarence Valley	Christianity	Seventh Day Adventist	F	80
Clarence Valley	Christianity	Seventh Day Adventist	M	45
Clarence Valley	Christianity	Uniting Church	F	1018
Clarence Valley	Christianity	Uniting Church	M	824
Clarence Valley	Hinduism		F	34
Clarence Valley	Hinduism		M	37
Clarence Valley	Islam		F	18
Clarence Valley	Islam		M	25
Clarence Valley	Judaism		F	9
Clarence Valley	Judaism		M	4
Clarence Valley	No religion		F	6177
Clarence Valley	No religion		M	7048
Coffs Harbour	(Other)		F	4323
Coffs Harbour	(Other)		M	4407
Coffs Harbour	(Other)	(Other)	F	205
Coffs Harbour	(Other)	(Other)	M	113
Coffs Harbour	(Other)	Australian Aboriginal Traditional	F	21
Coffs Harbour	(Other)	Australian Aboriginal Traditional	M	22
Coffs Harbour	(Other)	Other spiritual beliefs	F	146
Coffs Harbour	(Other)	Other spiritual beliefs	M	89
Coffs Harbour	(Other)	Secular beliefs	F	121
Coffs Harbour	(Other)	Secular beliefs	M	149
Coffs Harbour	(Other)	Sikhism	F	623
Coffs Harbour	(Other)	Sikhism	M	695
Coffs Harbour	Buddhism		F	594
Coffs Harbour	Buddhism		M	393
Coffs Harbour	Christianity		F	1210
Coffs Harbour	Christianity		M	930
Coffs Harbour	Christianity	(Other)	F	67
Coffs Harbour	Christianity	(Other)	M	55
Coffs Harbour	Christianity	Anglican	F	8937
Coffs Harbour	Christianity	Anglican	M	7687
Coffs Harbour	Christianity	Baptist	F	685
Coffs Harbour	Christianity	Baptist	M	623
Coffs Harbour	Christianity	Brethren	F	6
Coffs Harbour	Christianity	Catholic	F	8563
Coffs Harbour	Christianity	Catholic	M	7488
Coffs Harbour	Christianity	Churches Of Christ	F	31
Coffs Harbour	Christianity	Churches Of Christ	M	29
Coffs Harbour	Christianity	Eastern Orthodox	F	113
Coffs Harbour	Christianity	Eastern Orthodox	M	88
Coffs Harbour	Christianity	Jehovah's Witnesses	F	275
Coffs Harbour	Christianity	Jehovah's Witnesses	M	221
Coffs Harbour	Christianity	Latter Day Saints	F	58
Coffs Harbour	Christianity	Latter Day Saints	M	45
Coffs Harbour	Christianity	Lutheran	F	119
Coffs Harbour	Christianity	Lutheran	M	93
Coffs Harbour	Christianity	Oriental Orthodox	F	14
Coffs Harbour	Christianity	Oriental Orthodox	M	17
Coffs Harbour	Christianity	Pentecostal	F	725
Coffs Harbour	Christianity	Pentecostal	M	579
Coffs Harbour	Christianity	Presbyterian Reformed	F	1647
Coffs Harbour	Christianity	Presbyterian Reformed	M	1418
Coffs Harbour	Christianity	Protestant (Other)	F	181
Coffs Harbour	Christianity	Protestant (Other)	M	121
Coffs Harbour	Christianity	Salvation Army	F	125
Coffs Harbour	Christianity	Salvation Army	M	88
Coffs Harbour	Christianity	Seventh Day Adventist	F	146
Coffs Harbour	Christianity	Seventh Day Adventist	M	113
Coffs Harbour	Christianity	Uniting Church	F	1702
Coffs Harbour	Christianity	Uniting Church	M	1317
Coffs Harbour	Hinduism		F	117
Coffs Harbour	Hinduism		M	141
Coffs Harbour	Islam		F	230
Coffs Harbour	Islam		M	249
Coffs Harbour	Judaism		F	36
Coffs Harbour	Judaism		M	49
Coffs Harbour	No religion		F	13318
Coffs Harbour	No religion		M	14462
Bourke - Cobar - Coonamble	(Other)		F	1640
Bourke - Cobar - Coonamble	(Other)		M	1842
Bourke - Cobar - Coonamble	(Other)	(Other)	F	12
Bourke - Cobar - Coonamble	(Other)	(Other)	M	14
Bourke - Cobar - Coonamble	(Other)	Australian Aboriginal Traditional	F	17
Bourke - Cobar - Coonamble	(Other)	Australian Aboriginal Traditional	M	21
Bourke - Cobar - Coonamble	(Other)	Other spiritual beliefs	F	15
Bourke - Cobar - Coonamble	(Other)	Other spiritual beliefs	M	13
Bourke - Cobar - Coonamble	(Other)	Secular beliefs	F	6
Bourke - Cobar - Coonamble	(Other)	Secular beliefs	M	9
Bourke - Cobar - Coonamble	(Other)	Sikhism	F	3
Bourke - Cobar - Coonamble	(Other)	Sikhism	M	3
Bourke - Cobar - Coonamble	Buddhism		F	48
Bourke - Cobar - Coonamble	Buddhism		M	25
Bourke - Cobar - Coonamble	Christianity		F	180
Bourke - Cobar - Coonamble	Christianity		M	147
Bourke - Cobar - Coonamble	Christianity	(Other)	F	6
Bourke - Cobar - Coonamble	Christianity	(Other)	M	7
Bourke - Cobar - Coonamble	Christianity	Anglican	F	3027
Bourke - Cobar - Coonamble	Christianity	Anglican	M	2934
Bourke - Cobar - Coonamble	Christianity	Baptist	F	106
Bourke - Cobar - Coonamble	Christianity	Baptist	M	105
Bourke - Cobar - Coonamble	Christianity	Brethren	F	15
Bourke - Cobar - Coonamble	Christianity	Brethren	M	11
Bourke - Cobar - Coonamble	Christianity	Catholic	F	3662
Bourke - Cobar - Coonamble	Christianity	Catholic	M	3614
Bourke - Cobar - Coonamble	Christianity	Churches Of Christ	F	3
Bourke - Cobar - Coonamble	Christianity	Churches Of Christ	M	3
Bourke - Cobar - Coonamble	Christianity	Eastern Orthodox	F	34
Bourke - Cobar - Coonamble	Christianity	Eastern Orthodox	M	50
Bourke - Cobar - Coonamble	Christianity	Jehovah's Witnesses	F	34
Bourke - Cobar - Coonamble	Christianity	Jehovah's Witnesses	M	32
Bourke - Cobar - Coonamble	Christianity	Latter Day Saints	F	11
Bourke - Cobar - Coonamble	Christianity	Latter Day Saints	M	13
Bourke - Cobar - Coonamble	Christianity	Lutheran	F	26
Bourke - Cobar - Coonamble	Christianity	Lutheran	M	41
Bourke - Cobar - Coonamble	Christianity	Oriental Orthodox	F	6
Bourke - Cobar - Coonamble	Christianity	Oriental Orthodox	M	8
Bourke - Cobar - Coonamble	Christianity	Pentecostal	F	44
Bourke - Cobar - Coonamble	Christianity	Pentecostal	M	34
Bourke - Cobar - Coonamble	Christianity	Presbyterian Reformed	F	446
Bourke - Cobar - Coonamble	Christianity	Presbyterian Reformed	M	474
Bourke - Cobar - Coonamble	Christianity	Protestant (Other)	F	23
Bourke - Cobar - Coonamble	Christianity	Protestant (Other)	M	23
Bourke - Cobar - Coonamble	Christianity	Salvation Army	F	14
Bourke - Cobar - Coonamble	Christianity	Salvation Army	M	16
Bourke - Cobar - Coonamble	Christianity	Seventh Day Adventist	F	14
Bourke - Cobar - Coonamble	Christianity	Seventh Day Adventist	M	32
Bourke - Cobar - Coonamble	Christianity	Uniting Church	F	443
Bourke - Cobar - Coonamble	Christianity	Uniting Church	M	416
Bourke - Cobar - Coonamble	Hinduism		F	45
Bourke - Cobar - Coonamble	Hinduism		M	32
Bourke - Cobar - Coonamble	Islam		F	45
Bourke - Cobar - Coonamble	Islam		M	48
Bourke - Cobar - Coonamble	No religion		F	1896
Bourke - Cobar - Coonamble	No religion		M	2359
Broken Hill and Far West	(Other)		F	1096
Broken Hill and Far West	(Other)		M	1209
Broken Hill and Far West	(Other)	(Other)	F	18
Broken Hill and Far West	(Other)	(Other)	M	15
Broken Hill and Far West	(Other)	Australian Aboriginal Traditional	F	4
Broken Hill and Far West	(Other)	Australian Aboriginal Traditional	M	10
Broken Hill and Far West	(Other)	Other spiritual beliefs	F	10
Broken Hill and Far West	(Other)	Other spiritual beliefs	M	3
Broken Hill and Far West	(Other)	Secular beliefs	F	16
Broken Hill and Far West	(Other)	Secular beliefs	M	28
Broken Hill and Far West	(Other)	Sikhism	F	3
Broken Hill and Far West	(Other)	Sikhism	M	3
Broken Hill and Far West	Buddhism		F	54
Broken Hill and Far West	Buddhism		M	44
Broken Hill and Far West	Christianity		F	162
Broken Hill and Far West	Christianity		M	156
Broken Hill and Far West	Christianity	(Other)	F	7
Broken Hill and Far West	Christianity	Anglican	F	1336
Broken Hill and Far West	Christianity	Anglican	M	1232
Broken Hill and Far West	Christianity	Baptist	F	112
Broken Hill and Far West	Christianity	Baptist	M	92
Broken Hill and Far West	Christianity	Catholic	F	2520
Broken Hill and Far West	Christianity	Catholic	M	2277
Broken Hill and Far West	Christianity	Churches Of Christ	F	19
Broken Hill and Far West	Christianity	Churches Of Christ	M	19
Broken Hill and Far West	Christianity	Eastern Orthodox	F	30
Broken Hill and Far West	Christianity	Eastern Orthodox	M	27
Broken Hill and Far West	Christianity	Jehovah's Witnesses	F	22
Broken Hill and Far West	Christianity	Jehovah's Witnesses	M	10
Broken Hill and Far West	Christianity	Latter Day Saints	F	32
Broken Hill and Far West	Christianity	Latter Day Saints	M	18
Broken Hill and Far West	Christianity	Lutheran	F	113
Broken Hill and Far West	Christianity	Lutheran	M	79
Broken Hill and Far West	Christianity	Oriental Orthodox	F	7
Broken Hill and Far West	Christianity	Oriental Orthodox	M	4
Broken Hill and Far West	Christianity	Pentecostal	F	53
Broken Hill and Far West	Christianity	Pentecostal	M	36
Broken Hill and Far West	Christianity	Presbyterian Reformed	F	117
Broken Hill and Far West	Christianity	Presbyterian Reformed	M	112
Broken Hill and Far West	Christianity	Protestant (Other)	F	103
Broken Hill and Far West	Christianity	Protestant (Other)	M	71
Broken Hill and Far West	Christianity	Salvation Army	F	124
Broken Hill and Far West	Christianity	Salvation Army	M	77
Broken Hill and Far West	Christianity	Seventh Day Adventist	F	17
Broken Hill and Far West	Christianity	Seventh Day Adventist	M	17
Broken Hill and Far West	Christianity	Uniting Church	F	1038
Broken Hill and Far West	Christianity	Uniting Church	M	743
Broken Hill and Far West	Hinduism		F	17
Broken Hill and Far West	Hinduism		M	27
Broken Hill and Far West	Islam		F	12
Broken Hill and Far West	Islam		M	25
Broken Hill and Far West	Judaism		F	3
Broken Hill and Far West	Judaism		M	7
Broken Hill and Far West	No religion		F	3196
Broken Hill and Far West	No religion		M	3628
Dubbo	(Other)		F	3465
Dubbo	(Other)		M	4191
Dubbo	(Other)	(Other)	F	64
Dubbo	(Other)	(Other)	M	51
Dubbo	(Other)	Australian Aboriginal Traditional	F	28
Dubbo	(Other)	Australian Aboriginal Traditional	M	37
Dubbo	(Other)	Other spiritual beliefs	F	39
Dubbo	(Other)	Other spiritual beliefs	M	29
Dubbo	(Other)	Secular beliefs	F	48
Dubbo	(Other)	Secular beliefs	M	48
Dubbo	(Other)	Sikhism	F	33
Dubbo	(Other)	Sikhism	M	49
Dubbo	Buddhism		F	213
Dubbo	Buddhism		M	152
Dubbo	Christianity		F	679
Dubbo	Christianity		M	618
Dubbo	Christianity	(Other)	F	14
Dubbo	Christianity	(Other)	M	10
Dubbo	Christianity	Anglican	F	8971
Dubbo	Christianity	Anglican	M	8166
Dubbo	Christianity	Baptist	F	599
Dubbo	Christianity	Baptist	M	521
Dubbo	Christianity	Brethren	F	3
Dubbo	Christianity	Catholic	F	10169
Dubbo	Christianity	Catholic	M	9059
Dubbo	Christianity	Churches Of Christ	F	29
Dubbo	Christianity	Churches Of Christ	M	24
Dubbo	Christianity	Eastern Orthodox	F	100
Dubbo	Christianity	Eastern Orthodox	M	103
Dubbo	Christianity	Jehovah's Witnesses	F	97
Dubbo	Christianity	Jehovah's Witnesses	M	81
Dubbo	Christianity	Latter Day Saints	F	22
Dubbo	Christianity	Latter Day Saints	M	23
Dubbo	Christianity	Lutheran	F	149
Dubbo	Christianity	Lutheran	M	119
Dubbo	Christianity	Oriental Orthodox	F	18
Dubbo	Christianity	Oriental Orthodox	M	26
Dubbo	Christianity	Pentecostal	F	362
Dubbo	Christianity	Pentecostal	M	302
Dubbo	Christianity	Presbyterian Reformed	F	1590
Dubbo	Christianity	Presbyterian Reformed	M	1533
Dubbo	Christianity	Protestant (Other)	F	74
Dubbo	Christianity	Protestant (Other)	M	90
Dubbo	Christianity	Salvation Army	F	126
Dubbo	Christianity	Salvation Army	M	98
Dubbo	Christianity	Seventh Day Adventist	F	162
Dubbo	Christianity	Seventh Day Adventist	M	126
Dubbo	Christianity	Uniting Church	F	2055
Dubbo	Christianity	Uniting Church	M	1670
Dubbo	Hinduism		F	237
Dubbo	Hinduism		M	239
Dubbo	Islam		F	111
Dubbo	Islam		M	153
Dubbo	Judaism		F	15
Dubbo	Judaism		M	9
Dubbo	No religion		F	5722
Dubbo	No religion		M	6668
Lower Hunter	(Other)		F	3997
Lower Hunter	(Other)		M	4913
Lower Hunter	(Other)	(Other)	F	139
Lower Hunter	(Other)	(Other)	M	81
Lower Hunter	(Other)	Australian Aboriginal Traditional	F	9
Lower Hunter	(Other)	Australian Aboriginal Traditional	M	8
Lower Hunter	(Other)	Other spiritual beliefs	F	71
Lower Hunter	(Other)	Other spiritual beliefs	M	49
Lower Hunter	(Other)	Secular beliefs	F	97
Lower Hunter	(Other)	Secular beliefs	M	135
Lower Hunter	(Other)	Sikhism	F	10
Lower Hunter	(Other)	Sikhism	M	20
Lower Hunter	Buddhism		F	306
Lower Hunter	Buddhism		M	203
Lower Hunter	Christianity		F	788
Lower Hunter	Christianity		M	694
Lower Hunter	Christianity	(Other)	F	47
Lower Hunter	Christianity	(Other)	M	45
Lower Hunter	Christianity	Anglican	F	12608
Lower Hunter	Christianity	Anglican	M	11665
Lower Hunter	Christianity	Baptist	F	595
Lower Hunter	Christianity	Baptist	M	555
Lower Hunter	Christianity	Brethren	F	67
Lower Hunter	Christianity	Brethren	M	74
Lower Hunter	Christianity	Catholic	F	9489
Lower Hunter	Christianity	Catholic	M	9059
Lower Hunter	Christianity	Churches Of Christ	F	15
Lower Hunter	Christianity	Churches Of Christ	M	15
Lower Hunter	Christianity	Eastern Orthodox	F	74
Lower Hunter	Christianity	Eastern Orthodox	M	87
Lower Hunter	Christianity	Jehovah's Witnesses	F	145
Lower Hunter	Christianity	Jehovah's Witnesses	M	102
Lower Hunter	Christianity	Latter Day Saints	F	106
Lower Hunter	Christianity	Latter Day Saints	M	95
Lower Hunter	Christianity	Lutheran	F	73
Lower Hunter	Christianity	Lutheran	M	56
Lower Hunter	Christianity	Oriental Orthodox	F	3
Lower Hunter	Christianity	Oriental Orthodox	M	11
Lower Hunter	Christianity	Pentecostal	F	311
Lower Hunter	Christianity	Pentecostal	M	290
Lower Hunter	Christianity	Presbyterian Reformed	F	1530
Lower Hunter	Christianity	Presbyterian Reformed	M	1438
Lower Hunter	Christianity	Protestant (Other)	F	245
Lower Hunter	Christianity	Protestant (Other)	M	221
Lower Hunter	Christianity	Salvation Army	F	191
Lower Hunter	Christianity	Salvation Army	M	159
Lower Hunter	Christianity	Seventh Day Adventist	F	157
Lower Hunter	Christianity	Seventh Day Adventist	M	143
Lower Hunter	Christianity	Uniting Church	F	2468
Lower Hunter	Christianity	Uniting Church	M	2113
Lower Hunter	Hinduism		F	85
Lower Hunter	Hinduism		M	91
Lower Hunter	Islam		F	51
Lower Hunter	Islam		M	78
Lower Hunter	Judaism		F	18
Lower Hunter	Judaism		M	18
Lower Hunter	No religion		F	10066
Lower Hunter	No religion		M	11491
Maitland	(Other)		F	2656
Maitland	(Other)		M	2777
Maitland	(Other)	(Other)	F	108
Maitland	(Other)	(Other)	M	60
Maitland	(Other)	Australian Aboriginal Traditional	F	9
Maitland	(Other)	Australian Aboriginal Traditional	M	10
Maitland	(Other)	Other spiritual beliefs	F	59
Maitland	(Other)	Other spiritual beliefs	M	28
Maitland	(Other)	Secular beliefs	F	106
Maitland	(Other)	Secular beliefs	M	118
Maitland	(Other)	Sikhism	F	55
Maitland	(Other)	Sikhism	M	51
Maitland	Buddhism		F	283
Maitland	Buddhism		M	182
Maitland	Christianity		F	866
Maitland	Christianity		M	787
Maitland	Christianity	(Other)	F	24
Maitland	Christianity	(Other)	M	15
Maitland	Christianity	Anglican	F	9412
Maitland	Christianity	Anglican	M	8417
Maitland	Christianity	Baptist	F	710
Maitland	Christianity	Baptist	M	659
Maitland	Christianity	Brethren	F	80
Maitland	Christianity	Brethren	M	90
Maitland	Christianity	Catholic	F	10465
Maitland	Christianity	Catholic	M	9463
Maitland	Christianity	Churches Of Christ	F	43
Maitland	Christianity	Churches Of Christ	M	41
Maitland	Christianity	Eastern Orthodox	F	100
Maitland	Christianity	Eastern Orthodox	M	102
Maitland	Christianity	Jehovah's Witnesses	F	110
Maitland	Christianity	Jehovah's Witnesses	M	75
Maitland	Christianity	Latter Day Saints	F	80
Maitland	Christianity	Latter Day Saints	M	81
Maitland	Christianity	Lutheran	F	61
Maitland	Christianity	Lutheran	M	52
Maitland	Christianity	Oriental Orthodox	F	9
Maitland	Christianity	Oriental Orthodox	M	8
Maitland	Christianity	Pentecostal	F	333
Maitland	Christianity	Pentecostal	M	307
Maitland	Christianity	Presbyterian Reformed	F	1190
Maitland	Christianity	Presbyterian Reformed	M	1062
Maitland	Christianity	Protestant (Other)	F	210
Maitland	Christianity	Protestant (Other)	M	197
Maitland	Christianity	Salvation Army	F	218
Maitland	Christianity	Salvation Army	M	157
Maitland	Christianity	Seventh Day Adventist	F	113
Maitland	Christianity	Seventh Day Adventist	M	96
Maitland	Christianity	Uniting Church	F	2061
Maitland	Christianity	Uniting Church	M	1612
Maitland	Hinduism		F	182
Maitland	Hinduism		M	165
Maitland	Islam		F	129
Maitland	Islam		M	155
Maitland	Judaism		F	9
Maitland	Judaism		M	15
Maitland	No religion		F	8262
Maitland	No religion		M	9434
Port Stephens	(Other)		F	3283
Port Stephens	(Other)		M	3467
Port Stephens	(Other)	(Other)	F	100
Port Stephens	(Other)	(Other)	M	54
Port Stephens	(Other)	Australian Aboriginal Traditional	F	9
Port Stephens	(Other)	Australian Aboriginal Traditional	M	11
Port Stephens	(Other)	Other spiritual beliefs	F	61
Port Stephens	(Other)	Other spiritual beliefs	M	39
Port Stephens	(Other)	Secular beliefs	F	79
Port Stephens	(Other)	Secular beliefs	M	105
Port Stephens	(Other)	Sikhism	F	12
Port Stephens	(Other)	Sikhism	M	11
Port Stephens	Buddhism		F	298
Port Stephens	Buddhism		M	212
Port Stephens	Christianity		F	854
Port Stephens	Christianity		M	697
Port Stephens	Christianity	(Other)	F	22
Port Stephens	Christianity	(Other)	M	16
Port Stephens	Christianity	Anglican	F	9451
Port Stephens	Christianity	Anglican	M	8597
Port Stephens	Christianity	Assyrian Apostolic	M	4
Port Stephens	Christianity	Baptist	F	781
Port Stephens	Christianity	Baptist	M	751
Port Stephens	Christianity	Brethren	F	12
Port Stephens	Christianity	Brethren	M	6
Port Stephens	Christianity	Catholic	F	7991
Port Stephens	Christianity	Catholic	M	7449
Port Stephens	Christianity	Churches Of Christ	F	37
Port Stephens	Christianity	Churches Of Christ	M	31
Port Stephens	Christianity	Eastern Orthodox	F	152
Port Stephens	Christianity	Eastern Orthodox	M	168
Port Stephens	Christianity	Jehovah's Witnesses	F	121
Port Stephens	Christianity	Jehovah's Witnesses	M	95
Port Stephens	Christianity	Latter Day Saints	F	61
Port Stephens	Christianity	Latter Day Saints	M	58
Port Stephens	Christianity	Lutheran	F	90
Port Stephens	Christianity	Lutheran	M	88
Port Stephens	Christianity	Oriental Orthodox	F	8
Port Stephens	Christianity	Oriental Orthodox	M	11
