SA3_NAME16	AgeStudent	Sex	students
Chermside	20-24	M	729
Chermside	25+	F	1781
Chermside	25+	M	1133
Nundah	0-4	F	171
Nundah	0-4	M	209
Nundah	5-14	F	1739
Nundah	5-14	M	1879
Nundah	15-19	F	700
Nundah	15-19	M	762
Nundah	20-24	F	525
Nundah	20-24	M	478
Nundah	25+	F	1035
Nundah	25+	M	705
Sandgate	0-4	F	293
Sandgate	0-4	M	353
Sandgate	5-14	F	3184
Sandgate	5-14	M	3344
Sandgate	15-19	F	1160
Sandgate	15-19	M	1185
Sandgate	20-24	F	613
Sandgate	20-24	M	511
Sandgate	25+	F	1467
Sandgate	25+	M	825
Carindale	0-4	F	296
Carindale	0-4	M	280
Carindale	5-14	F	2787
Carindale	5-14	M	2976
Carindale	15-19	F	1279
Carindale	15-19	M	1283
Carindale	20-24	F	855
Carindale	20-24	M	713
Carindale	25+	F	1122
Carindale	25+	M	780
Holland Park - Yeronga	0-4	F	339
Holland Park - Yeronga	0-4	M	309
Holland Park - Yeronga	5-14	F	3044
Holland Park - Yeronga	5-14	M	3252
Holland Park - Yeronga	15-19	F	1509
Holland Park - Yeronga	15-19	M	1515
Holland Park - Yeronga	20-24	F	1962
Holland Park - Yeronga	20-24	M	1848
Holland Park - Yeronga	25+	F	2710
Holland Park - Yeronga	25+	M	2150
Mt Gravatt	0-4	F	349
Mt Gravatt	0-4	M	332
Mt Gravatt	5-14	F	3934
Mt Gravatt	5-14	M	4013
Mt Gravatt	15-19	F	2012
Mt Gravatt	15-19	M	1901
Mt Gravatt	20-24	F	1887
Mt Gravatt	20-24	M	1659
Mt Gravatt	25+	F	2099
Mt Gravatt	25+	M	1632
Nathan	0-4	F	217
Nathan	0-4	M	252
Nathan	5-14	F	2020
Nathan	5-14	M	2105
Nathan	15-19	F	940
Nathan	15-19	M	944
Nathan	20-24	F	979
Nathan	20-24	M	942
Nathan	25+	F	1205
Nathan	25+	M	1133
Rocklea - Acacia Ridge	0-4	F	322
Rocklea - Acacia Ridge	0-4	M	387
Rocklea - Acacia Ridge	5-14	F	3557
Rocklea - Acacia Ridge	5-14	M	3713
Rocklea - Acacia Ridge	15-19	F	1507
Rocklea - Acacia Ridge	15-19	M	1490
Rocklea - Acacia Ridge	20-24	F	929
Rocklea - Acacia Ridge	20-24	M	905
Rocklea - Acacia Ridge	25+	F	1546
Rocklea - Acacia Ridge	25+	M	1117
Sunnybank	0-4	F	234
Sunnybank	0-4	M	262
Sunnybank	5-14	F	2620
Sunnybank	5-14	M	2535
Sunnybank	15-19	F	1202
Sunnybank	15-19	M	1265
Sunnybank	20-24	F	1209
Sunnybank	20-24	M	1399
Sunnybank	25+	F	1659
Sunnybank	25+	M	1387
Centenary	0-4	F	176
Centenary	0-4	M	217
Centenary	5-14	F	2082
Centenary	5-14	M	2214
Centenary	15-19	F	939
Centenary	15-19	M	894
Centenary	20-24	F	446
Centenary	20-24	M	408
Centenary	25+	F	676
Centenary	25+	M	456
Kenmore - Brookfield - Moggill	0-4	F	304
Kenmore - Brookfield - Moggill	0-4	M	307
Kenmore - Brookfield - Moggill	5-14	F	3167
Kenmore - Brookfield - Moggill	5-14	M	3602
Kenmore - Brookfield - Moggill	15-19	F	1512
Kenmore - Brookfield - Moggill	15-19	M	1562
Kenmore - Brookfield - Moggill	20-24	F	747
Kenmore - Brookfield - Moggill	20-24	M	759
Kenmore - Brookfield - Moggill	25+	F	1015
Kenmore - Brookfield - Moggill	25+	M	664
Sherwood - Indooroopilly	0-4	F	246
Sherwood - Indooroopilly	0-4	M	241
Sherwood - Indooroopilly	5-14	F	2340
Sherwood - Indooroopilly	5-14	M	2550
Sherwood - Indooroopilly	15-19	F	2324
Sherwood - Indooroopilly	15-19	M	1972
Sherwood - Indooroopilly	20-24	F	3246
Sherwood - Indooroopilly	20-24	M	2899
Sherwood - Indooroopilly	25+	F	2020
Sherwood - Indooroopilly	25+	M	1863
The Gap - Enoggera	0-4	F	344
The Gap - Enoggera	0-4	M	342
The Gap - Enoggera	5-14	F	3176
The Gap - Enoggera	5-14	M	3509
The Gap - Enoggera	15-19	F	1260
The Gap - Enoggera	15-19	M	1262
The Gap - Enoggera	20-24	F	670
The Gap - Enoggera	20-24	M	550
The Gap - Enoggera	25+	F	1207
The Gap - Enoggera	25+	M	806
Brisbane Inner	0-4	F	153
Brisbane Inner	0-4	M	143
Brisbane Inner	5-14	F	1543
Brisbane Inner	5-14	M	1548
Brisbane Inner	15-19	F	1329
Brisbane Inner	15-19	M	1214
Brisbane Inner	20-24	F	2396
Brisbane Inner	20-24	M	2091
Brisbane Inner	25+	F	3493
Brisbane Inner	25+	M	3132
Brisbane Inner - East	0-4	F	246
Brisbane Inner - East	0-4	M	241
Brisbane Inner - East	5-14	F	2092
Brisbane Inner - East	5-14	M	2259
Brisbane Inner - East	15-19	F	861
Brisbane Inner - East	15-19	M	875
Brisbane Inner - East	20-24	F	718
Brisbane Inner - East	20-24	M	668
Brisbane Inner - East	25+	F	1298
Brisbane Inner - East	25+	M	881
Brisbane Inner - North	0-4	F	392
Brisbane Inner - North	0-4	M	375
Brisbane Inner - North	5-14	F	3799
Brisbane Inner - North	5-14	M	3878
Brisbane Inner - North	15-19	F	2184
Brisbane Inner - North	15-19	M	1747
Brisbane Inner - North	20-24	F	2458
Brisbane Inner - North	20-24	M	2026
Brisbane Inner - North	25+	F	3080
Brisbane Inner - North	25+	M	2474
Brisbane Inner - West	0-4	F	297
Brisbane Inner - West	0-4	M	343
Brisbane Inner - West	5-14	F	2976
Brisbane Inner - West	5-14	M	3090
Brisbane Inner - West	15-19	F	1565
Brisbane Inner - West	15-19	M	1492
Brisbane Inner - West	20-24	F	1983
Brisbane Inner - West	20-24	M	1580
Brisbane Inner - West	25+	F	1813
Brisbane Inner - West	25+	M	1524
Cairns - North	0-4	F	266
Cairns - North	0-4	M	305
Cairns - North	5-14	F	3398
Cairns - North	5-14	M	3586
Cairns - North	15-19	F	1132
Cairns - North	15-19	M	1186
Cairns - North	20-24	F	462
Cairns - North	20-24	M	345
Cairns - North	25+	F	1459
Cairns - North	25+	M	708
Cairns - South	0-4	F	461
Cairns - South	0-4	M	501
Cairns - South	5-14	F	5845
Cairns - South	5-14	M	6124
Cairns - South	15-19	F	1915
Cairns - South	15-19	M	1860
Cairns - South	20-24	F	710
Cairns - South	20-24	M	482
Cairns - South	25+	F	2476
Cairns - South	25+	M	1241
Innisfail - Cassowary Coast	0-4	F	110
Innisfail - Cassowary Coast	0-4	M	130
Innisfail - Cassowary Coast	5-14	F	1916
Innisfail - Cassowary Coast	5-14	M	2134
Innisfail - Cassowary Coast	15-19	F	572
Innisfail - Cassowary Coast	15-19	M	540
Innisfail - Cassowary Coast	20-24	F	110
Innisfail - Cassowary Coast	20-24	M	72
Innisfail - Cassowary Coast	25+	F	445
Innisfail - Cassowary Coast	25+	M	184
Port Douglas - Daintree	0-4	F	48
Port Douglas - Daintree	0-4	M	47
Port Douglas - Daintree	5-14	F	489
Port Douglas - Daintree	5-14	M	588
Port Douglas - Daintree	15-19	F	142
Port Douglas - Daintree	15-19	M	137
Port Douglas - Daintree	20-24	F	33
Port Douglas - Daintree	20-24	M	18
Port Douglas - Daintree	25+	F	173
Port Douglas - Daintree	25+	M	76
Tablelands (East) - Kuranda	0-4	F	153
Tablelands (East) - Kuranda	0-4	M	172
Tablelands (East) - Kuranda	5-14	F	2238
Tablelands (East) - Kuranda	5-14	M	2389
Tablelands (East) - Kuranda	15-19	F	726
Tablelands (East) - Kuranda	15-19	M	648
Tablelands (East) - Kuranda	20-24	F	143
Tablelands (East) - Kuranda	20-24	M	61
Tablelands (East) - Kuranda	25+	F	608
Tablelands (East) - Kuranda	25+	M	204
Darling Downs (West) - Maranoa	0-4	F	229
Darling Downs (West) - Maranoa	0-4	M	231
Darling Downs (West) - Maranoa	5-14	F	2552
Darling Downs (West) - Maranoa	5-14	M	2821
Darling Downs (West) - Maranoa	15-19	F	681
Darling Downs (West) - Maranoa	15-19	M	687
Darling Downs (West) - Maranoa	20-24	F	178
Darling Downs (West) - Maranoa	20-24	M	94
Darling Downs (West) - Maranoa	25+	F	640
Darling Downs (West) - Maranoa	25+	M	245
Darling Downs - East	0-4	F	228
Darling Downs - East	0-4	M	229
Darling Downs - East	5-14	F	2689
Darling Downs - East	5-14	M	2774
Darling Downs - East	15-19	F	791
Darling Downs - East	15-19	M	800
Darling Downs - East	20-24	F	175
Darling Downs - East	20-24	M	120
Darling Downs - East	25+	F	608
Darling Downs - East	25+	M	257
Granite Belt	0-4	F	154
Granite Belt	0-4	M	174
Granite Belt	5-14	F	2309
Granite Belt	5-14	M	2519
Granite Belt	15-19	F	749
Granite Belt	15-19	M	833
Granite Belt	20-24	F	165
Granite Belt	20-24	M	98
Granite Belt	25+	F	599
Granite Belt	25+	M	225
Central Highlands (Qld)	0-4	F	202
Central Highlands (Qld)	0-4	M	196
Central Highlands (Qld)	5-14	F	1936
Central Highlands (Qld)	5-14	M	2058
Central Highlands (Qld)	15-19	F	418
Central Highlands (Qld)	15-19	M	491
Central Highlands (Qld)	20-24	F	97
Central Highlands (Qld)	20-24	M	71
Central Highlands (Qld)	25+	F	506
Central Highlands (Qld)	25+	M	201
Rockhampton	0-4	F	547
Rockhampton	0-4	M	483
Rockhampton	5-14	F	6918
Rockhampton	5-14	M	7524
Rockhampton	15-19	F	2601
Rockhampton	15-19	M	2456
Rockhampton	20-24	F	895
Rockhampton	20-24	M	576
Rockhampton	25+	F	2218
Rockhampton	25+	M	1086
Biloela	0-4	F	84
Biloela	0-4	M	75
Biloela	5-14	F	907
Biloela	5-14	M	977
Biloela	15-19	F	215
Biloela	15-19	M	190
Biloela	20-24	F	60
Biloela	20-24	M	34
Biloela	25+	F	199
Biloela	25+	M	109
Gladstone	0-4	F	334
Gladstone	0-4	M	347
Gladstone	5-14	F	4179
Gladstone	5-14	M	4279
Gladstone	15-19	F	1139
Gladstone	15-19	M	1211
Gladstone	20-24	F	328
Gladstone	20-24	M	197
Gladstone	25+	F	1236
Gladstone	25+	M	455
Broadbeach - Burleigh	0-4	F	330
Broadbeach - Burleigh	0-4	M	294
Broadbeach - Burleigh	5-14	F	2677
Broadbeach - Burleigh	5-14	M	2784
Broadbeach - Burleigh	15-19	F	1037
Broadbeach - Burleigh	15-19	M	1010
Broadbeach - Burleigh	20-24	F	697
Broadbeach - Burleigh	20-24	M	527
Broadbeach - Burleigh	25+	F	1444
Broadbeach - Burleigh	25+	M	952
Coolangatta	0-4	F	291
Coolangatta	0-4	M	270
Coolangatta	5-14	F	2557
Coolangatta	5-14	M	2864
Coolangatta	15-19	F	1022
Coolangatta	15-19	M	1063
Coolangatta	20-24	F	502
Coolangatta	20-24	M	333
Coolangatta	25+	F	1077
Coolangatta	25+	M	634
Gold Coast - North	0-4	F	295
Gold Coast - North	0-4	M	323
Gold Coast - North	5-14	F	2707
Gold Coast - North	5-14	M	2886
Gold Coast - North	15-19	F	1195
Gold Coast - North	15-19	M	1107
Gold Coast - North	20-24	F	811
Gold Coast - North	20-24	M	713
Gold Coast - North	25+	F	1389
Gold Coast - North	25+	M	833
Gold Coast Hinterland	0-4	F	75
Gold Coast Hinterland	0-4	M	80
Gold Coast Hinterland	5-14	F	1089
Gold Coast Hinterland	5-14	M	1095
Gold Coast Hinterland	15-19	F	374
Gold Coast Hinterland	15-19	M	380
Gold Coast Hinterland	20-24	F	99
Gold Coast Hinterland	20-24	M	89
Gold Coast Hinterland	25+	F	335
Gold Coast Hinterland	25+	M	175
Mudgeeraba - Tallebudgera	0-4	F	220
Mudgeeraba - Tallebudgera	0-4	M	266
Mudgeeraba - Tallebudgera	5-14	F	2538
Mudgeeraba - Tallebudgera	5-14	M	2567
Mudgeeraba - Tallebudgera	15-19	F	892
Mudgeeraba - Tallebudgera	15-19	M	895
Mudgeeraba - Tallebudgera	20-24	F	295
Mudgeeraba - Tallebudgera	20-24	M	244
Mudgeeraba - Tallebudgera	25+	F	682
Mudgeeraba - Tallebudgera	25+	M	318
Nerang	0-4	F	436
Nerang	0-4	M	513
Nerang	5-14	F	4224
Nerang	5-14	M	4395
Nerang	15-19	F	1550
Nerang	15-19	M	1540
Nerang	20-24	F	575
Nerang	20-24	M	471
Nerang	25+	F	1386
Nerang	25+	M	617
Ormeau - Oxenford	0-4	F	996
Ormeau - Oxenford	0-4	M	1018
Ormeau - Oxenford	5-14	F	8643
Ormeau - Oxenford	5-14	M	9017
Ormeau - Oxenford	15-19	F	2999
Ormeau - Oxenford	15-19	M	2761
Ormeau - Oxenford	20-24	F	1028
Ormeau - Oxenford	20-24	M	770
Ormeau - Oxenford	25+	F	2529
Ormeau - Oxenford	25+	M	1048
Robina	0-4	F	309
Robina	0-4	M	294
Robina	5-14	F	2636
Robina	5-14	M	2800
Robina	15-19	F	1355
Robina	15-19	M	1314
Robina	20-24	F	877
Robina	20-24	M	747
Robina	25+	F	1221
Robina	25+	M	762
Southport	0-4	F	255
Southport	0-4	M	277
Southport	5-14	F	2557
Southport	5-14	M	2660
Southport	15-19	F	1492
Southport	15-19	M	1358
Southport	20-24	F	1500
Southport	20-24	M	1337
Southport	25+	F	1705
Southport	25+	M	1259
Surfers Paradise	0-4	F	137
Surfers Paradise	0-4	M	154
Surfers Paradise	5-14	F	1331
Surfers Paradise	5-14	M	1418
Surfers Paradise	15-19	F	701
Surfers Paradise	15-19	M	670
Surfers Paradise	20-24	F	709
Surfers Paradise	20-24	M	664
Surfers Paradise	25+	F	1290
Surfers Paradise	25+	M	995
Forest Lake - Oxley	0-4	F	359
Forest Lake - Oxley	0-4	M	394
Forest Lake - Oxley	5-14	F	4259
Forest Lake - Oxley	5-14	M	4413
Forest Lake - Oxley	15-19	F	1755
Forest Lake - Oxley	15-19	M	1757
Forest Lake - Oxley	20-24	F	943
Forest Lake - Oxley	20-24	M	823
Forest Lake - Oxley	25+	F	1738
Forest Lake - Oxley	25+	M	1113
Ipswich Hinterland	0-4	F	268
Ipswich Hinterland	0-4	M	276
Ipswich Hinterland	5-14	F	3747
Ipswich Hinterland	5-14	M	3993
Ipswich Hinterland	15-19	F	1217
Ipswich Hinterland	15-19	M	1264
Ipswich Hinterland	20-24	F	422
Ipswich Hinterland	20-24	M	222
Ipswich Hinterland	25+	F	1013
Ipswich Hinterland	25+	M	364
Ipswich Inner	0-4	F	562
Ipswich Inner	0-4	M	641
Ipswich Inner	5-14	F	6746
Ipswich Inner	5-14	M	7024
Ipswich Inner	15-19	F	2290
Ipswich Inner	15-19	M	2267
Ipswich Inner	20-24	F	923
Ipswich Inner	20-24	M	688
Ipswich Inner	25+	F	2374
Ipswich Inner	25+	M	1149
Springfield - Redbank	0-4	F	602
Springfield - Redbank	0-4	M	613
Springfield - Redbank	5-14	F	6237
Springfield - Redbank	5-14	M	6584
Springfield - Redbank	15-19	F	2029
Springfield - Redbank	15-19	M	1982
Springfield - Redbank	20-24	F	870
Springfield - Redbank	20-24	M	604
Springfield - Redbank	25+	F	2119
Springfield - Redbank	25+	M	1121
Beaudesert	0-4	F	64
Beaudesert	0-4	M	62
Beaudesert	5-14	F	916
Beaudesert	5-14	M	868
Beaudesert	15-19	F	292
Beaudesert	15-19	M	256
Beaudesert	20-24	F	69
Beaudesert	20-24	M	31
Beaudesert	25+	F	235
Beaudesert	25+	M	77
Beenleigh	0-4	F	268
Beenleigh	0-4	M	250
Beenleigh	5-14	F	2468
Beenleigh	5-14	M	2617
Beenleigh	15-19	F	837
Beenleigh	15-19	M	773
Beenleigh	20-24	F	307
Beenleigh	20-24	M	218
Beenleigh	25+	F	821
Beenleigh	25+	M	342
Browns Plains	0-4	F	480
Browns Plains	0-4	M	491
Browns Plains	5-14	F	5506
Browns Plains	5-14	M	5734
Browns Plains	15-19	F	1878
Browns Plains	15-19	M	1863
Browns Plains	20-24	F	702
Browns Plains	20-24	M	496
Browns Plains	25+	F	1508
Browns Plains	25+	M	652
Jimboomba	0-4	F	294
Jimboomba	0-4	M	305
Jimboomba	5-14	F	3461
Jimboomba	5-14	M	3573
Jimboomba	15-19	F	1189
Jimboomba	15-19	M	1113
Jimboomba	20-24	F	332
Jimboomba	20-24	M	209
Jimboomba	25+	F	822
Jimboomba	25+	M	317
Loganlea - Carbrook	0-4	F	345
Loganlea - Carbrook	0-4	M	397
Loganlea - Carbrook	5-14	F	3585
Loganlea - Carbrook	5-14	M	3837
Loganlea - Carbrook	15-19	F	1375
Loganlea - Carbrook	15-19	M	1331
Loganlea - Carbrook	20-24	F	557
Loganlea - Carbrook	20-24	M	461
Loganlea - Carbrook	25+	F	1198
Loganlea - Carbrook	25+	M	634
Springwood - Kingston	0-4	F	437
Springwood - Kingston	0-4	M	448
Springwood - Kingston	5-14	F	4963
Springwood - Kingston	5-14	M	5080
Springwood - Kingston	15-19	F	1761
Springwood - Kingston	15-19	M	1767
Springwood - Kingston	20-24	F	760
Springwood - Kingston	20-24	M	681
Springwood - Kingston	25+	F	1753
Springwood - Kingston	25+	M	1168
Bowen Basin - North	0-4	F	194
Bowen Basin - North	0-4	M	200
Bowen Basin - North	5-14	F	2008
Bowen Basin - North	5-14	M	2145
Bowen Basin - North	15-19	F	463
Bowen Basin - North	15-19	M	463
Bowen Basin - North	20-24	F	110
Bowen Basin - North	20-24	M	57
Bowen Basin - North	25+	F	528
Bowen Basin - North	25+	M	223
Mackay	0-4	F	581
Mackay	0-4	M	635
Mackay	5-14	F	7122
Mackay	5-14	M	7499
Mackay	15-19	F	2307
Mackay	15-19	M	2258
Mackay	20-24	F	701
Mackay	20-24	M	427
Mackay	25+	F	2136
Mackay	25+	M	868
Whitsunday	0-4	F	99
Whitsunday	0-4	M	108
Whitsunday	5-14	F	1076
Whitsunday	5-14	M	1144
Whitsunday	15-19	F	295
Whitsunday	15-19	M	265
Whitsunday	20-24	F	93
Whitsunday	20-24	M	54
Whitsunday	25+	F	363
Whitsunday	25+	M	133
Bribie - Beachmere	0-4	F	123
Bribie - Beachmere	0-4	M	115
Bribie - Beachmere	5-14	F	1425
Bribie - Beachmere	5-14	M	1538
Bribie - Beachmere	15-19	F	475
Bribie - Beachmere	15-19	M	443
Bribie - Beachmere	20-24	F	138
Bribie - Beachmere	20-24	M	87
Bribie - Beachmere	25+	F	507
Bribie - Beachmere	25+	M	182
Caboolture	0-4	F	392
Caboolture	0-4	M	455
Caboolture	5-14	F	4406
Caboolture	5-14	M	4604
Caboolture	15-19	F	1491
Caboolture	15-19	M	1284
Caboolture	20-24	F	548
Caboolture	20-24	M	339
Caboolture	25+	F	1436
Caboolture	25+	M	573
Caboolture Hinterland	0-4	F	50
Caboolture Hinterland	0-4	M	47
Caboolture Hinterland	5-14	F	697
Caboolture Hinterland	5-14	M	733
Caboolture Hinterland	15-19	F	209
Caboolture Hinterland	15-19	M	196
Caboolture Hinterland	20-24	F	57
Caboolture Hinterland	20-24	M	34
Caboolture Hinterland	25+	F	189
Caboolture Hinterland	25+	M	53
Narangba - Burpengary	0-4	F	326
Narangba - Burpengary	0-4	M	370
Narangba - Burpengary	5-14	F	4385
Narangba - Burpengary	5-14	M	4692
Narangba - Burpengary	15-19	F	1626
Narangba - Burpengary	15-19	M	1627
Narangba - Burpengary	20-24	F	475
Narangba - Burpengary	20-24	M	337
Narangba - Burpengary	25+	F	1153
Narangba - Burpengary	25+	M	501
Redcliffe	0-4	F	250
Redcliffe	0-4	M	242
Redcliffe	5-14	F	3027
Redcliffe	5-14	M	3247
Redcliffe	15-19	F	1117
Redcliffe	15-19	M	1117
Redcliffe	20-24	F	351
Redcliffe	20-24	M	278
Redcliffe	25+	F	1145
Redcliffe	25+	M	491
The Hills District	0-4	F	546
The Hills District	0-4	M	574
The Hills District	5-14	F	6272
The Hills District	5-14	M	6627
The Hills District	15-19	F	2449
The Hills District	15-19	M	2445
The Hills District	20-24	F	914
The Hills District	20-24	M	814
The Hills District	25+	F	1749
The Hills District	25+	M	964
North Lakes	0-4	F	499
North Lakes	0-4	M	587
North Lakes	5-14	F	5144
North Lakes	5-14	M	5328
North Lakes	15-19	F	1554
North Lakes	15-19	M	1430
North Lakes	20-24	F	680
North Lakes	20-24	M	434
North Lakes	25+	F	1634
North Lakes	25+	M	786
Strathpine	0-4	F	213
Strathpine	0-4	M	238
Strathpine	5-14	F	2303
Strathpine	5-14	M	2458
Strathpine	15-19	F	762
Strathpine	15-19	M	785
Strathpine	20-24	F	323
Strathpine	20-24	M	260
Strathpine	25+	F	840
Strathpine	25+	M	422
Far North	0-4	F	237
Far North	0-4	M	229
Far North	5-14	F	2338
Far North	5-14	M	2369
Far North	15-19	F	435
Far North	15-19	M	428
Far North	20-24	F	77
Far North	20-24	M	50
Far North	25+	F	390
Far North	25+	M	165
Outback - North	0-4	F	177
Outback - North	0-4	M	173
Outback - North	5-14	F	1831
Outback - North	5-14	M	1913
Outback - North	15-19	F	381
Outback - North	15-19	M	367
Outback - North	20-24	F	118
Outback - North	20-24	M	63
Outback - North	25+	F	535
Outback - North	25+	M	278
Outback - South	0-4	F	78
Outback - South	0-4	M	88
Outback - South	5-14	F	928
Outback - South	5-14	M	1015
Outback - South	15-19	F	227
Outback - South	15-19	M	198
Outback - South	20-24	F	96
Outback - South	20-24	M	45
Outback - South	25+	F	264
Outback - South	25+	M	101
Buderim	0-4	F	300
Buderim	0-4	M	310
Buderim	5-14	F	3574
Buderim	5-14	M	3577
Buderim	15-19	F	1646
Buderim	15-19	M	1379
Buderim	20-24	F	783
Buderim	20-24	M	599
Buderim	25+	F	1448
Buderim	25+	M	724
Caloundra	0-4	F	384
Caloundra	0-4	M	422
Caloundra	5-14	F	4567
Caloundra	5-14	M	4963
Caloundra	15-19	F	1673
Caloundra	15-19	M	1685
Caloundra	20-24	F	610
Caloundra	20-24	M	420
Caloundra	25+	F	1567
Caloundra	25+	M	743
Maroochy	0-4	F	201
Maroochy	0-4	M	233
Maroochy	5-14	F	2445
Maroochy	5-14	M	2678
Maroochy	15-19	F	989
Maroochy	15-19	M	890
Maroochy	20-24	F	603
Maroochy	20-24	M	392
Maroochy	25+	F	1361
Maroochy	25+	M	765
Noosa	0-4	F	190
Noosa	0-4	M	213
Noosa	5-14	F	2342
Noosa	5-14	M	2524
Noosa	15-19	F	792
Noosa	15-19	M	777
Noosa	20-24	F	189
Noosa	20-24	M	159
Noosa	25+	F	786
Noosa	25+	M	327
Sunshine Coast Hinterland	0-4	F	220
Sunshine Coast Hinterland	0-4	M	213
Sunshine Coast Hinterland	5-14	F	2907
Sunshine Coast Hinterland	5-14	M	3049
Sunshine Coast Hinterland	15-19	F	1030
Sunshine Coast Hinterland	15-19	M	986
Sunshine Coast Hinterland	20-24	F	303
Sunshine Coast Hinterland	20-24	M	209
Sunshine Coast Hinterland	25+	F	993
Sunshine Coast Hinterland	25+	M	395
Nambour	0-4	F	220
Nambour	0-4	M	232
Nambour	5-14	F	2612
Nambour	5-14	M	2723
Nambour	15-19	F	824
Nambour	15-19	M	772
Nambour	20-24	F	313
Nambour	20-24	M	202
Nambour	25+	F	962
Nambour	25+	M	404
Noosa Hinterland	0-4	F	103
Noosa Hinterland	0-4	M	89
Noosa Hinterland	5-14	F	1328
Noosa Hinterland	5-14	M	1452
Noosa Hinterland	15-19	F	445
Noosa Hinterland	15-19	M	462
Noosa Hinterland	20-24	F	107
Noosa Hinterland	20-24	M	68
Noosa Hinterland	25+	F	385
Noosa Hinterland	25+	M	158
Toowoomba	0-4	F	776
Toowoomba	0-4	M	792
Toowoomba	5-14	F	9497
Toowoomba	5-14	M	9552
Toowoomba	15-19	F	3634
Toowoomba	15-19	M	3300
Toowoomba	20-24	F	1662
Toowoomba	20-24	M	1281
Toowoomba	25+	F	3574
Toowoomba	25+	M	2197
Charters Towers - Ayr - Ingham	0-4	F	183
Charters Towers - Ayr - Ingham	0-4	M	172
Charters Towers - Ayr - Ingham	5-14	F	2460
Charters Towers - Ayr - Ingham	5-14	M	2651
Charters Towers - Ayr - Ingham	15-19	F	803
Charters Towers - Ayr - Ingham	15-19	M	862
Charters Towers - Ayr - Ingham	20-24	F	137
Charters Towers - Ayr - Ingham	20-24	M	96
Charters Towers - Ayr - Ingham	25+	F	468
Charters Towers - Ayr - Ingham	25+	M	172
Townsville	0-4	F	968
Townsville	0-4	M	1062
Townsville	5-14	F	11336
Townsville	5-14	M	11648
Townsville	15-19	F	4575
Townsville	15-19	M	4342
Townsville	20-24	F	2739
Townsville	20-24	M	1804
Townsville	25+	F	4846
Townsville	25+	M	2568
Bundaberg	0-4	F	360
Bundaberg	0-4	M	416
Bundaberg	5-14	F	4883
Bundaberg	5-14	M	5211
Bundaberg	15-19	F	1621
Bundaberg	15-19	M	1640
Bundaberg	20-24	F	445
Bundaberg	20-24	M	307
Bundaberg	25+	F	1585
Bundaberg	25+	M	674
Burnett	0-4	F	186
Burnett	0-4	M	187
Burnett	5-14	F	2800
Burnett	5-14	M	2985
Burnett	15-19	F	776
Burnett	15-19	M	816
Burnett	20-24	F	153
Burnett	20-24	M	79
Burnett	25+	F	678
Burnett	25+	M	269
Gympie - Cooloola	0-4	F	185
Gympie - Cooloola	0-4	M	220
Gympie - Cooloola	5-14	F	2742
Gympie - Cooloola	5-14	M	2970
Gympie - Cooloola	15-19	F	864
Gympie - Cooloola	15-19	M	858
Gympie - Cooloola	20-24	F	184
Gympie - Cooloola	20-24	M	129
Gympie - Cooloola	25+	F	844
Gympie - Cooloola	25+	M	269
Hervey Bay	0-4	F	233
Hervey Bay	0-4	M	280
Hervey Bay	5-14	F	3043
Hervey Bay	5-14	M	3161
Hervey Bay	15-19	F	1011
Hervey Bay	15-19	M	970
Hervey Bay	20-24	F	246
Hervey Bay	20-24	M	132
Hervey Bay	25+	F	1078
Hervey Bay	25+	M	419
Maryborough	0-4	F	166
Maryborough	0-4	M	167
Maryborough	5-14	F	2245
Maryborough	5-14	M	2430
Maryborough	15-19	F	739
Maryborough	15-19	M	738
Maryborough	20-24	F	155
Maryborough	20-24	M	110
Maryborough	25+	F	697
Maryborough	25+	M	232
Migratory - Offshore - Shipping (Qld)	15-19	F	5
Migratory - Offshore - Shipping (Qld)	15-19	M	3
Migratory - Offshore - Shipping (Qld)	25+	F	3
No usual address (Qld)	0-4	F	12
No usual address (Qld)	0-4	M	15
No usual address (Qld)	5-14	F	179
No usual address (Qld)	5-14	M	179
No usual address (Qld)	15-19	F	76
No usual address (Qld)	15-19	M	58
No usual address (Qld)	20-24	F	96
No usual address (Qld)	20-24	M	73
No usual address (Qld)	25+	F	177
No usual address (Qld)	25+	M	124
Adelaide City	0-4	F	43
Adelaide City	0-4	M	43
Adelaide City	5-14	F	317
Adelaide City	5-14	M	318
Adelaide City	15-19	F	725
Adelaide City	15-19	M	641
Adelaide City	20-24	F	1876
Adelaide City	20-24	M	1695
Adelaide City	25+	F	1051
Adelaide City	25+	M	1039
Adelaide Hills	0-4	F	397
Adelaide Hills	0-4	M	394
Adelaide Hills	5-14	F	4558
Adelaide Hills	5-14	M	4687
Adelaide Hills	15-19	F	1897
Adelaide Hills	15-19	M	1994
Adelaide Hills	20-24	F	837
Adelaide Hills	20-24	M	680
Adelaide Hills	25+	F	1464
Adelaide Hills	25+	M	750
Burnside	0-4	F	278
Burnside	0-4	M	244
Burnside	5-14	F	2622
Burnside	5-14	M	2686
Burnside	15-19	F	1489
Burnside	15-19	M	1331
Burnside	20-24	F	819
Burnside	20-24	M	853
Burnside	25+	F	1054
Burnside	25+	M	797
Campbelltown (SA)	0-4	F	249
Campbelltown (SA)	0-4	M	286
Campbelltown (SA)	5-14	F	2466
Campbelltown (SA)	5-14	M	2781
Campbelltown (SA)	15-19	F	1282
Campbelltown (SA)	15-19	M	1334
Campbelltown (SA)	20-24	F	844
