SA3_NAME16	Age5yr	ChildrenEverBorn	females
Tullamarine - Broadmeadows	30-34	5	96
Tullamarine - Broadmeadows	30-34	6	47
Tullamarine - Broadmeadows	35-39		370
Tullamarine - Broadmeadows	35-39	0	934
Tullamarine - Broadmeadows	35-39	1	879
Tullamarine - Broadmeadows	35-39	2	1949
Tullamarine - Broadmeadows	35-39	3	984
Tullamarine - Broadmeadows	35-39	4	426
Tullamarine - Broadmeadows	35-39	5	174
Tullamarine - Broadmeadows	35-39	6	101
Tullamarine - Broadmeadows	40-44		320
Tullamarine - Broadmeadows	40-44	0	703
Tullamarine - Broadmeadows	40-44	1	650
Tullamarine - Broadmeadows	40-44	2	1772
Tullamarine - Broadmeadows	40-44	3	1079
Tullamarine - Broadmeadows	40-44	4	475
Tullamarine - Broadmeadows	40-44	5	194
Tullamarine - Broadmeadows	40-44	6	154
Tullamarine - Broadmeadows	45-49		354
Tullamarine - Broadmeadows	45-49	0	609
Tullamarine - Broadmeadows	45-49	1	558
Tullamarine - Broadmeadows	45-49	2	1907
Tullamarine - Broadmeadows	45-49	3	1219
Tullamarine - Broadmeadows	45-49	4	537
Tullamarine - Broadmeadows	45-49	5	216
Tullamarine - Broadmeadows	45-49	6	176
Tullamarine - Broadmeadows	50-54		321
Tullamarine - Broadmeadows	50-54	0	492
Tullamarine - Broadmeadows	50-54	1	526
Tullamarine - Broadmeadows	50-54	2	1662
Tullamarine - Broadmeadows	50-54	3	1145
Tullamarine - Broadmeadows	50-54	4	544
Tullamarine - Broadmeadows	50-54	5	186
Tullamarine - Broadmeadows	50-54	6	187
Tullamarine - Broadmeadows	55-59		277
Tullamarine - Broadmeadows	55-59	0	374
Tullamarine - Broadmeadows	55-59	1	388
Tullamarine - Broadmeadows	55-59	2	1414
Tullamarine - Broadmeadows	55-59	3	973
Tullamarine - Broadmeadows	55-59	4	405
Tullamarine - Broadmeadows	55-59	5	164
Tullamarine - Broadmeadows	55-59	6	189
Tullamarine - Broadmeadows	60-64		246
Tullamarine - Broadmeadows	60-64	0	232
Tullamarine - Broadmeadows	60-64	1	300
Tullamarine - Broadmeadows	60-64	2	1145
Tullamarine - Broadmeadows	60-64	3	844
Tullamarine - Broadmeadows	60-64	4	369
Tullamarine - Broadmeadows	60-64	5	170
Tullamarine - Broadmeadows	60-64	6	169
Tullamarine - Broadmeadows	65-69		237
Tullamarine - Broadmeadows	65-69	0	172
Tullamarine - Broadmeadows	65-69	1	198
Tullamarine - Broadmeadows	65-69	2	997
Tullamarine - Broadmeadows	65-69	3	755
Tullamarine - Broadmeadows	65-69	4	311
Tullamarine - Broadmeadows	65-69	5	147
Tullamarine - Broadmeadows	65-69	6	164
Tullamarine - Broadmeadows	70-74		166
Tullamarine - Broadmeadows	70-74	0	115
Tullamarine - Broadmeadows	70-74	1	123
Tullamarine - Broadmeadows	70-74	2	579
Tullamarine - Broadmeadows	70-74	3	464
Tullamarine - Broadmeadows	70-74	4	297
Tullamarine - Broadmeadows	70-74	5	111
Tullamarine - Broadmeadows	70-74	6	152
Tullamarine - Broadmeadows	75-79		157
Tullamarine - Broadmeadows	75-79	0	58
Tullamarine - Broadmeadows	75-79	1	92
Tullamarine - Broadmeadows	75-79	2	320
Tullamarine - Broadmeadows	75-79	3	305
Tullamarine - Broadmeadows	75-79	4	218
Tullamarine - Broadmeadows	75-79	5	102
Tullamarine - Broadmeadows	75-79	6	151
Tullamarine - Broadmeadows	80-84		107
Tullamarine - Broadmeadows	80-84	0	35
Tullamarine - Broadmeadows	80-84	1	61
Tullamarine - Broadmeadows	80-84	2	219
Tullamarine - Broadmeadows	80-84	3	214
Tullamarine - Broadmeadows	80-84	4	143
Tullamarine - Broadmeadows	80-84	5	75
Tullamarine - Broadmeadows	80-84	6	144
Tullamarine - Broadmeadows	85+		95
Tullamarine - Broadmeadows	85+	0	39
Tullamarine - Broadmeadows	85+	1	67
Tullamarine - Broadmeadows	85+	2	132
Tullamarine - Broadmeadows	85+	3	145
Tullamarine - Broadmeadows	85+	4	104
Tullamarine - Broadmeadows	85+	5	73
Tullamarine - Broadmeadows	85+	6	112
Knox	15-19		438
Knox	15-19	0	4365
Knox	15-19	1	22
Knox	15-19	2	4
Knox	15-19	3	3
Knox	20-24		319
Knox	20-24	0	4407
Knox	20-24	1	186
Knox	20-24	2	51
Knox	20-24	3	10
Knox	25-29		320
Knox	25-29	0	3557
Knox	25-29	1	651
Knox	25-29	2	326
Knox	25-29	3	100
Knox	25-29	4	11
Knox	25-29	5	4
Knox	30-34		253
Knox	30-34	0	2113
Knox	30-34	1	1369
Knox	30-34	2	1243
Knox	30-34	3	282
Knox	30-34	4	61
Knox	30-34	5	18
Knox	30-34	6	7
Knox	35-39		229
Knox	35-39	0	1035
Knox	35-39	1	1010
Knox	35-39	2	2023
Knox	35-39	3	705
Knox	35-39	4	173
Knox	35-39	5	36
Knox	35-39	6	20
Knox	40-44		218
Knox	40-44	0	813
Knox	40-44	1	853
Knox	40-44	2	2245
Knox	40-44	3	951
Knox	40-44	4	257
Knox	40-44	5	63
Knox	40-44	6	29
Knox	45-49		233
Knox	45-49	0	709
Knox	45-49	1	863
Knox	45-49	2	2467
Knox	45-49	3	1113
Knox	45-49	4	332
Knox	45-49	5	74
Knox	45-49	6	33
Knox	50-54		221
Knox	50-54	0	629
Knox	50-54	1	762
Knox	50-54	2	2352
Knox	50-54	3	1233
Knox	50-54	4	384
Knox	50-54	5	78
Knox	50-54	6	38
Knox	55-59		192
Knox	55-59	0	503
Knox	55-59	1	670
Knox	55-59	2	2232
Knox	55-59	3	1292
Knox	55-59	4	400
Knox	55-59	5	80
Knox	55-59	6	45
Knox	60-64		218
Knox	60-64	0	415
Knox	60-64	1	571
Knox	60-64	2	2032
Knox	60-64	3	1158
Knox	60-64	4	391
Knox	60-64	5	94
Knox	60-64	6	51
Knox	65-69		200
Knox	65-69	0	300
Knox	65-69	1	393
Knox	65-69	2	1695
Knox	65-69	3	1058
Knox	65-69	4	384
Knox	65-69	5	103
Knox	65-69	6	50
Knox	70-74		183
Knox	70-74	0	206
Knox	70-74	1	241
Knox	70-74	2	1125
Knox	70-74	3	738
Knox	70-74	4	350
Knox	70-74	5	100
Knox	70-74	6	64
Knox	75-79		169
Knox	75-79	0	140
Knox	75-79	1	145
Knox	75-79	2	697
Knox	75-79	3	557
Knox	75-79	4	319
Knox	75-79	5	133
Knox	75-79	6	88
Knox	80-84		152
Knox	80-84	0	87
Knox	80-84	1	134
Knox	80-84	2	408
Knox	80-84	3	410
Knox	80-84	4	252
Knox	80-84	5	117
Knox	80-84	6	92
Knox	85+		279
Knox	85+	0	149
Knox	85+	1	203
Knox	85+	2	468
Knox	85+	3	398
Knox	85+	4	253
Knox	85+	5	130
Knox	85+	6	125
Manningham - East	15-19		87
Manningham - East	15-19	0	906
Manningham - East	20-24		55
Manningham - East	20-24	0	703
Manningham - East	20-24	1	10
Manningham - East	20-24	2	3
Manningham - East	25-29		26
Manningham - East	25-29	0	407
Manningham - East	25-29	1	56
Manningham - East	25-29	2	18
Manningham - East	25-29	3	9
Manningham - East	30-34		32
Manningham - East	30-34	0	230
Manningham - East	30-34	1	94
Manningham - East	30-34	2	104
Manningham - East	30-34	3	39
Manningham - East	30-34	4	9
Manningham - East	35-39		29
Manningham - East	35-39	0	124
Manningham - East	35-39	1	96
Manningham - East	35-39	2	284
Manningham - East	35-39	3	106
Manningham - East	35-39	4	19
Manningham - East	35-39	5	8
Manningham - East	35-39	6	4
Manningham - East	40-44		30
Manningham - East	40-44	0	112
Manningham - East	40-44	1	111
Manningham - East	40-44	2	391
Manningham - East	40-44	3	252
Manningham - East	40-44	4	41
Manningham - East	40-44	5	6
Manningham - East	40-44	6	5
Manningham - East	45-49		42
Manningham - East	45-49	0	103
Manningham - East	45-49	1	141
Manningham - East	45-49	2	532
Manningham - East	45-49	3	270
Manningham - East	45-49	4	75
Manningham - East	45-49	5	13
Manningham - East	45-49	6	4
Manningham - East	50-54		42
Manningham - East	50-54	0	103
Manningham - East	50-54	1	124
Manningham - East	50-54	2	411
Manningham - East	50-54	3	289
Manningham - East	50-54	4	70
Manningham - East	50-54	5	11
Manningham - East	50-54	6	12
Manningham - East	55-59		52
Manningham - East	55-59	0	82
Manningham - East	55-59	1	119
Manningham - East	55-59	2	402
Manningham - East	55-59	3	265
Manningham - East	55-59	4	72
Manningham - East	55-59	5	16
Manningham - East	55-59	6	5
Manningham - East	60-64		37
Manningham - East	60-64	0	71
Manningham - East	60-64	1	75
Manningham - East	60-64	2	319
Manningham - East	60-64	3	211
Manningham - East	60-64	4	73
Manningham - East	60-64	5	16
Manningham - East	60-64	6	6
Manningham - East	65-69		42
Manningham - East	65-69	0	60
Manningham - East	65-69	1	63
Manningham - East	65-69	2	288
Manningham - East	65-69	3	229
Manningham - East	65-69	4	68
Manningham - East	65-69	5	8
Manningham - East	65-69	6	8
Manningham - East	70-74		35
Manningham - East	70-74	0	29
Manningham - East	70-74	1	30
Manningham - East	70-74	2	218
Manningham - East	70-74	3	164
Manningham - East	70-74	4	68
Manningham - East	70-74	5	14
Manningham - East	70-74	6	9
Manningham - East	75-79		19
Manningham - East	75-79	0	24
Manningham - East	75-79	1	33
Manningham - East	75-79	2	137
Manningham - East	75-79	3	114
Manningham - East	75-79	4	61
Manningham - East	75-79	5	14
Manningham - East	75-79	6	15
Manningham - East	80-84		29
Manningham - East	80-84	0	22
Manningham - East	80-84	1	22
Manningham - East	80-84	2	88
Manningham - East	80-84	3	64
Manningham - East	80-84	4	37
Manningham - East	80-84	5	17
Manningham - East	80-84	6	18
Manningham - East	85+		50
Manningham - East	85+	0	33
Manningham - East	85+	1	39
Manningham - East	85+	2	113
Manningham - East	85+	3	81
Manningham - East	85+	4	60
Manningham - East	85+	5	26
Manningham - East	85+	6	22
Maroondah	15-19		317
Maroondah	15-19	0	2872
Maroondah	15-19	1	15
Maroondah	15-19	2	3
Maroondah	20-24		216
Maroondah	20-24	0	2820
Maroondah	20-24	1	141
Maroondah	20-24	2	46
Maroondah	20-24	3	11
Maroondah	25-29		253
Maroondah	25-29	0	2537
Maroondah	25-29	1	537
Maroondah	25-29	2	250
Maroondah	25-29	3	68
Maroondah	25-29	4	11
Maroondah	25-29	5	3
Maroondah	30-34		225
Maroondah	30-34	0	1678
Maroondah	30-34	1	1093
Maroondah	30-34	2	938
Maroondah	30-34	3	252
Maroondah	30-34	4	58
Maroondah	30-34	5	15
Maroondah	30-34	6	5
Maroondah	35-39		181
Maroondah	35-39	0	903
Maroondah	35-39	1	719
Maroondah	35-39	2	1372
Maroondah	35-39	3	528
Maroondah	35-39	4	112
Maroondah	35-39	5	27
Maroondah	35-39	6	14
Maroondah	40-44		181
Maroondah	40-44	0	684
Maroondah	40-44	1	659
Maroondah	40-44	2	1557
Maroondah	40-44	3	717
Maroondah	40-44	4	161
Maroondah	40-44	5	60
Maroondah	40-44	6	30
Maroondah	45-49		171
Maroondah	45-49	0	611
Maroondah	45-49	1	563
Maroondah	45-49	2	1558
Maroondah	45-49	3	812
Maroondah	45-49	4	213
Maroondah	45-49	5	39
Maroondah	45-49	6	33
Maroondah	50-54		158
Maroondah	50-54	0	531
Maroondah	50-54	1	462
Maroondah	50-54	2	1548
Maroondah	50-54	3	863
Maroondah	50-54	4	237
Maroondah	50-54	5	53
Maroondah	50-54	6	31
Maroondah	55-59		157
Maroondah	55-59	0	435
Maroondah	55-59	1	411
Maroondah	55-59	2	1317
Maroondah	55-59	3	794
Maroondah	55-59	4	267
Maroondah	55-59	5	60
Maroondah	55-59	6	33
Maroondah	60-64		143
Maroondah	60-64	0	345
Maroondah	60-64	1	369
Maroondah	60-64	2	1186
Maroondah	60-64	3	761
Maroondah	60-64	4	285
Maroondah	60-64	5	56
Maroondah	60-64	6	27
Maroondah	65-69		147
Maroondah	65-69	0	240
Maroondah	65-69	1	298
Maroondah	65-69	2	1171
Maroondah	65-69	3	736
Maroondah	65-69	4	256
Maroondah	65-69	5	68
Maroondah	65-69	6	35
Maroondah	70-74		135
Maroondah	70-74	0	168
Maroondah	70-74	1	183
Maroondah	70-74	2	883
Maroondah	70-74	3	590
Maroondah	70-74	4	267
Maroondah	70-74	5	65
Maroondah	70-74	6	45
Maroondah	75-79		113
Maroondah	75-79	0	117
Maroondah	75-79	1	126
Maroondah	75-79	2	466
Maroondah	75-79	3	467
Maroondah	75-79	4	244
Maroondah	75-79	5	105
Maroondah	75-79	6	59
Maroondah	80-84		139
Maroondah	80-84	0	68
Maroondah	80-84	1	94
Maroondah	80-84	2	347
Maroondah	80-84	3	354
Maroondah	80-84	4	212
Maroondah	80-84	5	92
Maroondah	80-84	6	67
Maroondah	85+		287
Maroondah	85+	0	98
Maroondah	85+	1	151
Maroondah	85+	2	415
Maroondah	85+	3	396
Maroondah	85+	4	203
Maroondah	85+	5	111
Maroondah	85+	6	85
Whitehorse - East	15-19		144
Whitehorse - East	15-19	0	1503
Whitehorse - East	15-19	1	9
Whitehorse - East	20-24		118
Whitehorse - East	20-24	0	1490
Whitehorse - East	20-24	1	28
Whitehorse - East	20-24	2	11
Whitehorse - East	20-24	3	3
Whitehorse - East	25-29		124
Whitehorse - East	25-29	0	1409
Whitehorse - East	25-29	1	230
Whitehorse - East	25-29	2	58
Whitehorse - East	25-29	3	19
Whitehorse - East	30-34		105
Whitehorse - East	30-34	0	942
Whitehorse - East	30-34	1	668
Whitehorse - East	30-34	2	407
Whitehorse - East	30-34	3	70
Whitehorse - East	30-34	4	19
Whitehorse - East	30-34	5	3
Whitehorse - East	35-39		96
Whitehorse - East	35-39	0	447
Whitehorse - East	35-39	1	500
Whitehorse - East	35-39	2	925
Whitehorse - East	35-39	3	232
Whitehorse - East	35-39	4	38
Whitehorse - East	35-39	5	6
Whitehorse - East	35-39	6	4
Whitehorse - East	40-44		89
Whitehorse - East	40-44	0	429
Whitehorse - East	40-44	1	375
Whitehorse - East	40-44	2	1005
Whitehorse - East	40-44	3	355
Whitehorse - East	40-44	4	74
Whitehorse - East	40-44	5	15
Whitehorse - East	40-44	6	7
Whitehorse - East	45-49		80
Whitehorse - East	45-49	0	370
Whitehorse - East	45-49	1	340
Whitehorse - East	45-49	2	961
Whitehorse - East	45-49	3	379
Whitehorse - East	45-49	4	88
Whitehorse - East	45-49	5	13
Whitehorse - East	45-49	6	12
Whitehorse - East	50-54		75
Whitehorse - East	50-54	0	317
Whitehorse - East	50-54	1	326
Whitehorse - East	50-54	2	775
Whitehorse - East	50-54	3	341
Whitehorse - East	50-54	4	86
Whitehorse - East	50-54	5	18
Whitehorse - East	50-54	6	8
Whitehorse - East	55-59		78
Whitehorse - East	55-59	0	300
Whitehorse - East	55-59	1	294
Whitehorse - East	55-59	2	644
Whitehorse - East	55-59	3	348
Whitehorse - East	55-59	4	112
Whitehorse - East	55-59	5	16
Whitehorse - East	55-59	6	14
Whitehorse - East	60-64		56
Whitehorse - East	60-64	0	234
Whitehorse - East	60-64	1	295
Whitehorse - East	60-64	2	648
Whitehorse - East	60-64	3	348
Whitehorse - East	60-64	4	126
Whitehorse - East	60-64	5	31
Whitehorse - East	60-64	6	13
Whitehorse - East	65-69		65
Whitehorse - East	65-69	0	174
Whitehorse - East	65-69	1	194
Whitehorse - East	65-69	2	684
Whitehorse - East	65-69	3	379
Whitehorse - East	65-69	4	135
Whitehorse - East	65-69	5	19
Whitehorse - East	65-69	6	18
Whitehorse - East	70-74		74
Whitehorse - East	70-74	0	119
Whitehorse - East	70-74	1	119
Whitehorse - East	70-74	2	569
Whitehorse - East	70-74	3	403
Whitehorse - East	70-74	4	151
Whitehorse - East	70-74	5	38
Whitehorse - East	70-74	6	25
Whitehorse - East	75-79		73
Whitehorse - East	75-79	0	83
Whitehorse - East	75-79	1	95
Whitehorse - East	75-79	2	411
Whitehorse - East	75-79	3	327
Whitehorse - East	75-79	4	159
Whitehorse - East	75-79	5	48
Whitehorse - East	75-79	6	36
Whitehorse - East	80-84		71
Whitehorse - East	80-84	0	58
Whitehorse - East	80-84	1	64
Whitehorse - East	80-84	2	252
Whitehorse - East	80-84	3	209
Whitehorse - East	80-84	4	122
Whitehorse - East	80-84	5	41
Whitehorse - East	80-84	6	62
Whitehorse - East	85+		128
Whitehorse - East	85+	0	84
Whitehorse - East	85+	1	80
Whitehorse - East	85+	2	289
Whitehorse - East	85+	3	238
Whitehorse - East	85+	4	134
Whitehorse - East	85+	5	63
Whitehorse - East	85+	6	66
Yarra Ranges	15-19		476
Yarra Ranges	15-19	0	4250
Yarra Ranges	15-19	1	20
Yarra Ranges	15-19	2	3
Yarra Ranges	20-24		318
Yarra Ranges	20-24	0	3637
Yarra Ranges	20-24	1	237
Yarra Ranges	20-24	2	76
Yarra Ranges	20-24	3	12
Yarra Ranges	20-24	4	3
Yarra Ranges	25-29		290
Yarra Ranges	25-29	0	2752
Yarra Ranges	25-29	1	696
Yarra Ranges	25-29	2	482
Yarra Ranges	25-29	3	121
Yarra Ranges	25-29	4	28
Yarra Ranges	25-29	5	4
Yarra Ranges	30-34		242
Yarra Ranges	30-34	0	1557
Yarra Ranges	30-34	1	1008
Yarra Ranges	30-34	2	1297
Yarra Ranges	30-34	3	443
Yarra Ranges	30-34	4	127
Yarra Ranges	30-34	5	19
Yarra Ranges	30-34	6	9
Yarra Ranges	35-39		223
Yarra Ranges	35-39	0	886
Yarra Ranges	35-39	1	762
Yarra Ranges	35-39	2	1723
Yarra Ranges	35-39	3	797
Yarra Ranges	35-39	4	237
Yarra Ranges	35-39	5	46
Yarra Ranges	35-39	6	26
Yarra Ranges	40-44		252
Yarra Ranges	40-44	0	716
Yarra Ranges	40-44	1	757
Yarra Ranges	40-44	2	2084
Yarra Ranges	40-44	3	1107
Yarra Ranges	40-44	4	344
Yarra Ranges	40-44	5	94
Yarra Ranges	40-44	6	48
Yarra Ranges	45-49		289
Yarra Ranges	45-49	0	740
Yarra Ranges	45-49	1	662
Yarra Ranges	45-49	2	2173
Yarra Ranges	45-49	3	1240
Yarra Ranges	45-49	4	344
Yarra Ranges	45-49	5	92
Yarra Ranges	45-49	6	50
Yarra Ranges	50-54		273
Yarra Ranges	50-54	0	680
Yarra Ranges	50-54	1	590
Yarra Ranges	50-54	2	2063
Yarra Ranges	50-54	3	1296
Yarra Ranges	50-54	4	447
Yarra Ranges	50-54	5	108
Yarra Ranges	50-54	6	61
Yarra Ranges	55-59		298
Yarra Ranges	55-59	0	581
Yarra Ranges	55-59	1	534
Yarra Ranges	55-59	2	1897
Yarra Ranges	55-59	3	1310
Yarra Ranges	55-59	4	499
Yarra Ranges	55-59	5	130
Yarra Ranges	55-59	6	47
Yarra Ranges	60-64		244
Yarra Ranges	60-64	0	456
Yarra Ranges	60-64	1	432
Yarra Ranges	60-64	2	1755
Yarra Ranges	60-64	3	1222
Yarra Ranges	60-64	4	468
Yarra Ranges	60-64	5	142
Yarra Ranges	60-64	6	71
Yarra Ranges	65-69		264
Yarra Ranges	65-69	0	336
Yarra Ranges	65-69	1	353
Yarra Ranges	65-69	2	1601
Yarra Ranges	65-69	3	1093
Yarra Ranges	65-69	4	429
Yarra Ranges	65-69	5	126
Yarra Ranges	65-69	6	69
Yarra Ranges	70-74		198
Yarra Ranges	70-74	0	213
Yarra Ranges	70-74	1	210
Yarra Ranges	70-74	2	1002
Yarra Ranges	70-74	3	871
Yarra Ranges	70-74	4	348
Yarra Ranges	70-74	5	116
Yarra Ranges	70-74	6	75
Yarra Ranges	75-79		174
Yarra Ranges	75-79	0	130
Yarra Ranges	75-79	1	134
Yarra Ranges	75-79	2	547
Yarra Ranges	75-79	3	523
Yarra Ranges	75-79	4	305
Yarra Ranges	75-79	5	99
Yarra Ranges	75-79	6	87
Yarra Ranges	80-84		129
Yarra Ranges	80-84	0	82
Yarra Ranges	80-84	1	90
Yarra Ranges	80-84	2	318
Yarra Ranges	80-84	3	328
Yarra Ranges	80-84	4	226
Yarra Ranges	80-84	5	98
Yarra Ranges	80-84	6	80
Yarra Ranges	85+		240
Yarra Ranges	85+	0	83
Yarra Ranges	85+	1	142
Yarra Ranges	85+	2	350
Yarra Ranges	85+	3	308
Yarra Ranges	85+	4	203
Yarra Ranges	85+	5	94
Yarra Ranges	85+	6	119
Cardinia	15-19		367
Cardinia	15-19	0	2621
Cardinia	15-19	1	19
Cardinia	20-24		258
Cardinia	20-24	0	2319
Cardinia	20-24	1	310
Cardinia	20-24	2	114
Cardinia	20-24	3	18
Cardinia	20-24	4	7
Cardinia	25-29		212
Cardinia	25-29	0	1808
Cardinia	25-29	1	705
Cardinia	25-29	2	535
Cardinia	25-29	3	162
Cardinia	25-29	4	28
Cardinia	25-29	5	3
Cardinia	25-29	6	7
Cardinia	30-34		213
Cardinia	30-34	0	946
Cardinia	30-34	1	846
Cardinia	30-34	2	1133
Cardinia	30-34	3	449
Cardinia	30-34	4	133
Cardinia	30-34	5	39
Cardinia	30-34	6	18
Cardinia	35-39		185
Cardinia	35-39	0	507
Cardinia	35-39	1	523
Cardinia	35-39	2	1216
Cardinia	35-39	3	621
Cardinia	35-39	4	180
Cardinia	35-39	5	64
Cardinia	35-39	6	37
Cardinia	40-44		209
Cardinia	40-44	0	411
Cardinia	40-44	1	413
Cardinia	40-44	2	1305
Cardinia	40-44	3	709
Cardinia	40-44	4	245
Cardinia	40-44	5	73
Cardinia	40-44	6	66
Cardinia	45-49		209
Cardinia	45-49	0	377
Cardinia	45-49	1	359
Cardinia	45-49	2	1271
Cardinia	45-49	3	742
Cardinia	45-49	4	273
Cardinia	45-49	5	83
Cardinia	45-49	6	61
Cardinia	50-54		191
Cardinia	50-54	0	309
Cardinia	50-54	1	341
Cardinia	50-54	2	1057
Cardinia	50-54	3	719
Cardinia	50-54	4	262
Cardinia	50-54	5	66
Cardinia	50-54	6	65
Cardinia	55-59		195
Cardinia	55-59	0	252
Cardinia	55-59	1	262
Cardinia	55-59	2	921
Cardinia	55-59	3	642
Cardinia	55-59	4	283
Cardinia	55-59	5	76
Cardinia	55-59	6	50
Cardinia	60-64		142
Cardinia	60-64	0	175
Cardinia	60-64	1	184
Cardinia	60-64	2	810
Cardinia	60-64	3	559
Cardinia	60-64	4	239
Cardinia	60-64	5	81
Cardinia	60-64	6	35
Cardinia	65-69		145
Cardinia	65-69	0	128
Cardinia	65-69	1	165
Cardinia	65-69	2	777
Cardinia	65-69	3	532
Cardinia	65-69	4	231
Cardinia	65-69	5	61
Cardinia	65-69	6	40
Cardinia	70-74		95
Cardinia	70-74	0	91
Cardinia	70-74	1	101
Cardinia	70-74	2	475
Cardinia	70-74	3	442
Cardinia	70-74	4	198
Cardinia	70-74	5	65
Cardinia	70-74	6	37
Cardinia	75-79		87
Cardinia	75-79	0	54
Cardinia	75-79	1	51
Cardinia	75-79	2	230
Cardinia	75-79	3	271
Cardinia	75-79	4	134
Cardinia	75-79	5	81
Cardinia	75-79	6	63
Cardinia	80-84		81
Cardinia	80-84	0	33
Cardinia	80-84	1	32
Cardinia	80-84	2	116
Cardinia	80-84	3	127
Cardinia	80-84	4	133
Cardinia	80-84	5	54
Cardinia	80-84	6	48
Cardinia	85+		100
Cardinia	85+	0	57
Cardinia	85+	1	54
Cardinia	85+	2	151
Cardinia	85+	3	137
Cardinia	85+	4	115
Cardinia	85+	5	56
Cardinia	85+	6	50
Casey - North	15-19		503
Casey - North	15-19	0	4019
Casey - North	15-19	1	32
Casey - North	15-19	2	3
Casey - North	20-24		387
Casey - North	20-24	0	3625
Casey - North	20-24	1	259
Casey - North	20-24	2	75
Casey - North	20-24	3	29
Casey - North	20-24	4	3
Casey - North	20-24	6	3
Casey - North	25-29		297
Casey - North	25-29	0	2406
Casey - North	25-29	1	784
Casey - North	25-29	2	412
Casey - North	25-29	3	129
Casey - North	25-29	4	37
Casey - North	25-29	5	9
Casey - North	25-29	6	3
Casey - North	30-34		263
Casey - North	30-34	0	1347
Casey - North	30-34	1	1124
Casey - North	30-34	2	1270
Casey - North	30-34	3	413
Casey - North	30-34	4	134
Casey - North	30-34	5	31
Casey - North	30-34	6	18
Casey - North	35-39		185
Casey - North	35-39	0	714
Casey - North	35-39	1	792
Casey - North	35-39	2	1756
Casey - North	35-39	3	736
Casey - North	35-39	4	227
Casey - North	35-39	5	74
Casey - North	35-39	6	40
Casey - North	40-44		214
Casey - North	40-44	0	536
Casey - North	40-44	1	672
Casey - North	40-44	2	1938
Casey - North	40-44	3	895
Casey - North	40-44	4	326
Casey - North	40-44	5	105
Casey - North	40-44	6	103
Casey - North	45-49		225
Casey - North	45-49	0	472
Casey - North	45-49	1	621
Casey - North	45-49	2	1983
Casey - North	45-49	3	1007
Casey - North	45-49	4	342
Casey - North	45-49	5	122
Casey - North	45-49	6	81
Casey - North	50-54		216
Casey - North	50-54	0	446
Casey - North	50-54	1	590
Casey - North	50-54	2	1870
Casey - North	50-54	3	940
Casey - North	50-54	4	334
Casey - North	50-54	5	108
Casey - North	50-54	6	101
Casey - North	55-59		211
Casey - North	55-59	0	366
Casey - North	55-59	1	474
Casey - North	55-59	2	1663
Casey - North	55-59	3	977
Casey - North	55-59	4	332
Casey - North	55-59	5	96
Casey - North	55-59	6	70
Casey - North	60-64		178
Casey - North	60-64	0	288
Casey - North	60-64	1	415
Casey - North	60-64	2	1444
Casey - North	60-64	3	804
Casey - North	60-64	4	262
Casey - North	60-64	5	94
Casey - North	60-64	6	55
Casey - North	65-69		188
Casey - North	65-69	0	207
Casey - North	65-69	1	261
Casey - North	65-69	2	1120
Casey - North	65-69	3	648
Casey - North	65-69	4	267
Casey - North	65-69	5	83
Casey - North	65-69	6	49
Casey - North	70-74		132
Casey - North	70-74	0	126
Casey - North	70-74	1	188
Casey - North	70-74	2	695
Casey - North	70-74	3	480
Casey - North	70-74	4	249
Casey - North	70-74	5	101
Casey - North	70-74	6	63
Casey - North	75-79		114
Casey - North	75-79	0	72
Casey - North	75-79	1	121
Casey - North	75-79	2	433
Casey - North	75-79	3	382
Casey - North	75-79	4	237
Casey - North	75-79	5	91
Casey - North	75-79	6	93
Casey - North	80-84		117
Casey - North	80-84	0	69
Casey - North	80-84	1	86
Casey - North	80-84	2	269
Casey - North	80-84	3	270
Casey - North	80-84	4	174
Casey - North	80-84	5	80
Casey - North	80-84	6	110
Casey - North	85+		204
Casey - North	85+	0	71
Casey - North	85+	1	122
Casey - North	85+	2	279
Casey - North	85+	3	231
Casey - North	85+	4	164
Casey - North	85+	5	96
Casey - North	85+	6	106
Casey - South	15-19		693
Casey - South	15-19	0	4761
Casey - South	15-19	1	46
Casey - South	15-19	2	8
Casey - South	20-24		524
Casey - South	20-24	0	4254
Casey - South	20-24	1	540
Casey - South	20-24	2	198
Casey - South	20-24	3	54
Casey - South	20-24	4	4
Casey - South	25-29		439
Casey - South	25-29	0	3269
Casey - South	25-29	1	1475
Casey - South	25-29	2	884
Casey - South	25-29	3	267
Casey - South	25-29	4	64
Casey - South	25-29	5	21
Casey - South	25-29	6	8
Casey - South	30-34		448
Casey - South	30-34	0	1802
Casey - South	30-34	1	2119
Casey - South	30-34	2	2400
Casey - South	30-34	3	791
Casey - South	30-34	4	233
Casey - South	30-34	5	81
Casey - South	30-34	6	40
Casey - South	35-39		376
Casey - South	35-39	0	880
Casey - South	35-39	1	1210
Casey - South	35-39	2	2746
Casey - South	35-39	3	1129
Casey - South	35-39	4	348
Casey - South	35-39	5	132
Casey - South	35-39	6	94
Casey - South	40-44		338
Casey - South	40-44	0	706
Casey - South	40-44	1	901
Casey - South	40-44	2	2374
Casey - South	40-44	3	1166
Casey - South	40-44	4	440
Casey - South	40-44	5	164
Casey - South	40-44	6	138
Casey - South	45-49		331
Casey - South	45-49	0	601
Casey - South	45-49	1	750
Casey - South	45-49	2	2157
Casey - South	45-49	3	1124
