SA3_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Yorke Peninsula	0	1	3349
Yorke Peninsula	0	2	191
Yorke Peninsula	0	3	16
Yorke Peninsula	0	4	3
Yorke Peninsula	1	2	4208
Yorke Peninsula	1	3	1091
Yorke Peninsula	1	4	890
Yorke Peninsula	1	5	448
Yorke Peninsula	1	6	171
Eyre Peninsula and South West	0	1	6891
Eyre Peninsula and South West	0	2	474
Eyre Peninsula and South West	0	3	45
Eyre Peninsula and South West	0	4	6
Eyre Peninsula and South West	0	5	3
Eyre Peninsula and South West	1	2	7475
Eyre Peninsula and South West	1	3	2713
Eyre Peninsula and South West	1	4	2584
Eyre Peninsula and South West	1	5	1167
Eyre Peninsula and South West	1	6	454
Outback - North and East	0	1	2945
Outback - North and East	0	2	203
Outback - North and East	0	3	19
Outback - North and East	0	4	9
Outback - North and East	1	2	2687
Outback - North and East	1	3	1200
Outback - North and East	1	4	1034
Outback - North and East	1	5	494
Outback - North and East	1	6	361
Fleurieu - Kangaroo Island	0	1	6133
Fleurieu - Kangaroo Island	0	2	390
Fleurieu - Kangaroo Island	0	3	30
Fleurieu - Kangaroo Island	0	4	10
Fleurieu - Kangaroo Island	0	6	5
Fleurieu - Kangaroo Island	1	2	8481
Fleurieu - Kangaroo Island	1	3	2189
Fleurieu - Kangaroo Island	1	4	2033
Fleurieu - Kangaroo Island	1	5	831
Fleurieu - Kangaroo Island	1	6	334
Limestone Coast	0	1	7257
Limestone Coast	0	2	479
Limestone Coast	0	3	77
Limestone Coast	0	4	32
Limestone Coast	0	5	16
Limestone Coast	0	6	19
Limestone Coast	1	2	8638
Limestone Coast	1	3	3049
Limestone Coast	1	4	3145
Limestone Coast	1	5	1359
Limestone Coast	1	6	564
Murray and Mallee	0	1	8074
Murray and Mallee	0	2	616
Murray and Mallee	0	3	77
Murray and Mallee	0	4	30
Murray and Mallee	0	5	9
Murray and Mallee	0	6	18
Murray and Mallee	1	2	9827
Murray and Mallee	1	3	3409
Murray and Mallee	1	4	2998
Murray and Mallee	1	5	1396
Murray and Mallee	1	6	595
Augusta - Margaret River - Busselton	0	1	4120
Augusta - Margaret River - Busselton	0	2	391
Augusta - Margaret River - Busselton	0	3	98
Augusta - Margaret River - Busselton	0	4	27
Augusta - Margaret River - Busselton	0	5	10
Augusta - Margaret River - Busselton	0	6	6
Augusta - Margaret River - Busselton	1	2	6384
Augusta - Margaret River - Busselton	1	3	2648
Augusta - Margaret River - Busselton	1	4	2773
Augusta - Margaret River - Busselton	1	5	1141
Augusta - Margaret River - Busselton	1	6	375
Bunbury	0	1	8655
Bunbury	0	2	781
Bunbury	0	3	122
Bunbury	0	4	39
Bunbury	0	5	12
Bunbury	0	6	5
Bunbury	1	2	12445
Bunbury	1	3	5511
Bunbury	1	4	5593
Bunbury	1	5	2350
Bunbury	1	6	1002
Manjimup	0	1	2392
Manjimup	0	2	183
Manjimup	0	3	16
Manjimup	0	4	3
Manjimup	1	2	3390
Manjimup	1	3	987
Manjimup	1	4	986
Manjimup	1	5	460
Manjimup	1	6	219
Mandurah	0	1	9085
Mandurah	0	2	817
Mandurah	0	3	103
Mandurah	0	4	34
Mandurah	0	5	14
Mandurah	0	6	3
Mandurah	1	2	13391
Mandurah	1	3	5069
Mandurah	1	4	4779
Mandurah	1	5	1967
Mandurah	1	6	948
Cottesloe - Claremont	0	1	5683
Cottesloe - Claremont	0	2	584
Cottesloe - Claremont	0	3	280
Cottesloe - Claremont	0	4	121
Cottesloe - Claremont	0	5	39
Cottesloe - Claremont	0	6	15
Cottesloe - Claremont	1	2	6979
Cottesloe - Claremont	1	3	3146
Cottesloe - Claremont	1	4	4138
Cottesloe - Claremont	1	5	1996
Cottesloe - Claremont	1	6	501
Perth City	0	1	13857
Perth City	0	2	2090
Perth City	0	3	786
Perth City	0	4	290
Perth City	0	5	87
Perth City	0	6	40
Perth City	1	2	12621
Perth City	1	3	4922
Perth City	1	4	4460
Perth City	1	5	1403
Perth City	1	6	306
Bayswater - Bassendean	0	1	8483
Bayswater - Bassendean	0	2	1149
Bayswater - Bassendean	0	3	324
Bayswater - Bassendean	0	4	107
Bayswater - Bassendean	0	5	49
Bayswater - Bassendean	0	6	29
Bayswater - Bassendean	1	2	9750
Bayswater - Bassendean	1	3	4754
Bayswater - Bassendean	1	4	4272
Bayswater - Bassendean	1	5	1450
Bayswater - Bassendean	1	6	688
Mundaring	0	1	2976
Mundaring	0	2	252
Mundaring	0	3	36
Mundaring	0	4	11
Mundaring	0	6	3
Mundaring	1	2	4926
Mundaring	1	3	2285
Mundaring	1	4	2381
Mundaring	1	5	989
Mundaring	1	6	475
Swan	0	1	7965
Swan	0	2	948
Swan	0	3	182
Swan	0	4	55
Swan	0	5	22
Swan	0	6	17
Swan	1	2	12425
Swan	1	3	7637
Swan	1	4	8049
Swan	1	5	3309
Swan	1	6	1893
Joondalup	0	1	9262
Joondalup	0	2	911
Joondalup	0	3	241
Joondalup	0	4	76
Joondalup	0	5	30
Joondalup	0	6	16
Joondalup	1	2	17400
Joondalup	1	3	9324
Joondalup	1	4	11232
Joondalup	1	5	4169
Joondalup	1	6	1244
Stirling	0	1	21205
Stirling	0	2	2389
Stirling	0	3	739
Stirling	0	4	274
Stirling	0	5	98
Stirling	0	6	49
Stirling	1	2	22766
Stirling	1	3	10844
Stirling	1	4	10480
Stirling	1	5	3814
Stirling	1	6	1644
Wanneroo	0	1	10353
Wanneroo	0	2	1222
Wanneroo	0	3	250
Wanneroo	0	4	107
Wanneroo	0	5	26
Wanneroo	0	6	28
Wanneroo	1	2	17431
Wanneroo	1	3	11376
Wanneroo	1	4	12640
Wanneroo	1	5	5219
Wanneroo	1	6	2747
Armadale	0	1	5599
Armadale	0	2	655
Armadale	0	3	114
Armadale	0	4	30
Armadale	0	5	4
Armadale	0	6	5
Armadale	1	2	8330
Armadale	1	3	5020
Armadale	1	4	4576
Armadale	1	5	1967
Armadale	1	6	1151
Belmont - Victoria Park	0	1	7939
Belmont - Victoria Park	0	2	1333
Belmont - Victoria Park	0	3	494
Belmont - Victoria Park	0	4	219
Belmont - Victoria Park	0	5	87
Belmont - Victoria Park	0	6	38
Belmont - Victoria Park	1	2	8121
Belmont - Victoria Park	1	3	3851
Belmont - Victoria Park	1	4	3114
Belmont - Victoria Park	1	5	1115
Belmont - Victoria Park	1	6	601
Canning	0	1	6990
Canning	0	2	953
Canning	0	3	508
Canning	0	4	277
Canning	0	5	167
Canning	0	6	92
Canning	1	2	8526
Canning	1	3	5035
Canning	1	4	5808
Canning	1	5	2380
Canning	1	6	1199
Gosnells	0	1	7728
Gosnells	0	2	920
Gosnells	0	3	219
Gosnells	0	4	117
Gosnells	0	5	57
Gosnells	0	6	53
Gosnells	1	2	10651
Gosnells	1	3	6910
Gosnells	1	4	6929
Gosnells	1	5	3310
Gosnells	1	6	2100
Kalamunda	0	1	4059
Kalamunda	0	2	403
Kalamunda	0	3	69
Kalamunda	0	4	17
Kalamunda	0	6	4
Kalamunda	1	2	6702
Kalamunda	1	3	3196
Kalamunda	1	4	3450
Kalamunda	1	5	1504
Kalamunda	1	6	673
Serpentine - Jarrahdale	0	1	1103
Serpentine - Jarrahdale	0	2	146
Serpentine - Jarrahdale	0	3	18
Serpentine - Jarrahdale	0	4	5
Serpentine - Jarrahdale	1	2	2693
Serpentine - Jarrahdale	1	3	1548
Serpentine - Jarrahdale	1	4	1705
Serpentine - Jarrahdale	1	5	748
Serpentine - Jarrahdale	1	6	449
South Perth	0	1	4951
South Perth	0	2	624
South Perth	0	3	237
South Perth	0	4	108
South Perth	0	5	28
South Perth	0	6	15
South Perth	1	2	5131
South Perth	1	3	2265
South Perth	1	4	2092
South Perth	1	5	663
South Perth	1	6	228
Cockburn	0	1	7469
Cockburn	0	2	924
Cockburn	0	3	214
Cockburn	0	4	76
Cockburn	0	5	36
Cockburn	0	6	12
Cockburn	1	2	10708
Cockburn	1	3	6187
Cockburn	1	4	6687
Cockburn	1	5	2453
Cockburn	1	6	999
Fremantle	0	1	4361
Fremantle	0	2	492
Fremantle	0	3	188
Fremantle	0	4	78
Fremantle	0	5	17
Fremantle	0	6	6
Fremantle	1	2	4548
Fremantle	1	3	2006
Fremantle	1	4	1802
Fremantle	1	5	610
Fremantle	1	6	159
Kwinana	0	1	2702
Kwinana	0	2	344
Kwinana	0	3	43
Kwinana	0	4	17
Kwinana	0	5	3
Kwinana	0	6	3
Kwinana	1	2	3781
Kwinana	1	3	2348
Kwinana	1	4	2168
Kwinana	1	5	939
Kwinana	1	6	538
Melville	0	1	8512
Melville	0	2	691
Melville	0	3	243
Melville	0	4	134
Melville	0	5	47
Melville	0	6	20
Melville	1	2	11484
Melville	1	3	5843
Melville	1	4	6526
Melville	1	5	2384
Melville	1	6	831
Rockingham	0	1	8721
Rockingham	0	2	923
Rockingham	0	3	137
Rockingham	0	4	39
Rockingham	0	5	9
Rockingham	1	2	13106
Rockingham	1	3	7216
Rockingham	1	4	7599
Rockingham	1	5	3242
Rockingham	1	6	1493
Albany	0	1	5894
Albany	0	2	439
Albany	0	3	71
Albany	0	4	26
Albany	0	5	3
Albany	0	6	5
Albany	1	2	7817
Albany	1	3	2712
Albany	1	4	2712
Albany	1	5	1258
Albany	1	6	601
Wheat Belt - North	0	1	5612
Wheat Belt - North	0	2	411
Wheat Belt - North	0	3	60
Wheat Belt - North	0	4	17
Wheat Belt - North	0	5	7
Wheat Belt - North	0	6	18
Wheat Belt - North	1	2	7589
Wheat Belt - North	1	3	2490
Wheat Belt - North	1	4	2324
Wheat Belt - North	1	5	1198
Wheat Belt - North	1	6	629
Wheat Belt - South	0	1	2193
Wheat Belt - South	0	2	142
Wheat Belt - South	0	3	20
Wheat Belt - South	0	4	3
Wheat Belt - South	1	2	2728
Wheat Belt - South	1	3	887
Wheat Belt - South	1	4	834
Wheat Belt - South	1	5	444
Wheat Belt - South	1	6	202
Kimberley	0	1	2570
Kimberley	0	2	301
Kimberley	0	3	85
Kimberley	0	4	28
Kimberley	0	5	8
Kimberley	0	6	10
Kimberley	1	2	2707
Kimberley	1	3	1423
Kimberley	1	4	1380
Kimberley	1	5	760
Kimberley	1	6	770
East Pilbara	0	1	1323
East Pilbara	0	2	138
East Pilbara	0	3	36
East Pilbara	0	4	9
East Pilbara	0	5	5
East Pilbara	1	2	1644
East Pilbara	1	3	871
East Pilbara	1	4	953
East Pilbara	1	5	497
East Pilbara	1	6	340
West Pilbara	0	1	1715
West Pilbara	0	2	189
West Pilbara	0	3	54
West Pilbara	0	4	11
West Pilbara	0	5	3
West Pilbara	0	6	3
West Pilbara	1	2	2136
West Pilbara	1	3	1281
West Pilbara	1	4	1605
West Pilbara	1	5	729
West Pilbara	1	6	357
Esperance	0	1	1475
Esperance	0	2	116
Esperance	0	3	9
Esperance	0	4	4
Esperance	1	2	1858
Esperance	1	3	729
Esperance	1	4	726
Esperance	1	5	342
Esperance	1	6	166
Gascoyne	0	1	1004
Gascoyne	0	2	102
Gascoyne	0	3	21
Gascoyne	0	4	5
Gascoyne	0	5	3
Gascoyne	1	2	995
Gascoyne	1	3	414
Gascoyne	1	4	423
Gascoyne	1	5	170
Gascoyne	1	6	103
Goldfields	0	1	3197
Goldfields	0	2	352
Goldfields	0	3	77
Goldfields	0	4	29
Goldfields	0	5	9
Goldfields	0	6	3
Goldfields	1	2	3448
Goldfields	1	3	1882
Goldfields	1	4	1878
Goldfields	1	5	942
Goldfields	1	6	573
Mid West	0	1	5055
Mid West	0	2	434
Mid West	0	3	66
Mid West	0	4	12
Mid West	1	2	6579
Mid West	1	3	2567
Mid West	1	4	2565
Mid West	1	5	1170
Mid West	1	6	559
Brighton	0	1	1319
Brighton	0	2	129
Brighton	0	3	12
Brighton	1	2	1898
Brighton	1	3	1117
Brighton	1	4	985
Brighton	1	5	376
Brighton	1	6	184
Hobart - North East	0	1	5601
Hobart - North East	0	2	408
Hobart - North East	0	3	63
Hobart - North East	0	4	14
Hobart - North East	0	5	3
Hobart - North East	1	2	6848
Hobart - North East	1	3	2985
Hobart - North East	1	4	2866
Hobart - North East	1	5	1041
Hobart - North East	1	6	395
Hobart - North West	0	1	7004
Hobart - North West	0	2	593
Hobart - North West	0	3	79
Hobart - North West	0	4	36
Hobart - North West	0	5	5
Hobart - North West	0	6	3
Hobart - North West	1	2	6346
Hobart - North West	1	3	3142
Hobart - North West	1	4	2409
Hobart - North West	1	5	1034
Hobart - North West	1	6	519
Hobart - South and West	0	1	2829
Hobart - South and West	0	2	229
Hobart - South and West	0	3	40
Hobart - South and West	0	4	11
Hobart - South and West	0	5	4
Hobart - South and West	1	2	4111
Hobart - South and West	1	3	1845
Hobart - South and West	1	4	1968
Hobart - South and West	1	5	777
Hobart - South and West	1	6	305
Hobart Inner	0	1	6429
Hobart Inner	0	2	855
Hobart Inner	0	3	451
Hobart Inner	0	4	178
Hobart Inner	0	5	62
Hobart Inner	0	6	46
Hobart Inner	1	2	6051
Hobart Inner	1	3	2481
Hobart Inner	1	4	2317
Hobart Inner	1	5	764
Hobart Inner	1	6	286
Sorell - Dodges Ferry	0	1	1672
Sorell - Dodges Ferry	0	2	124
Sorell - Dodges Ferry	0	3	12
Sorell - Dodges Ferry	1	2	2153
Sorell - Dodges Ferry	1	3	930
Sorell - Dodges Ferry	1	4	776
Sorell - Dodges Ferry	1	5	330
Sorell - Dodges Ferry	1	6	153
Launceston	0	1	9909
Launceston	0	2	903
Launceston	0	3	229
Launceston	0	4	81
Launceston	0	5	33
Launceston	0	6	15
Launceston	1	2	9803
Launceston	1	3	4358
Launceston	1	4	3936
Launceston	1	5	1470
Launceston	1	6	654
Meander Valley - West Tamar	0	1	2330
Meander Valley - West Tamar	0	2	149
Meander Valley - West Tamar	0	3	6
Meander Valley - West Tamar	0	4	3
Meander Valley - West Tamar	1	2	3356
Meander Valley - West Tamar	1	3	1099
Meander Valley - West Tamar	1	4	1021
Meander Valley - West Tamar	1	5	452
Meander Valley - West Tamar	1	6	212
North East	0	1	4400
North East	0	2	309
North East	0	3	17
North East	0	4	3
North East	1	2	5484
North East	1	3	1762
North East	1	4	1623
North East	1	5	667
North East	1	6	325
Central Highlands (Tas.)	0	1	1178
Central Highlands (Tas.)	0	2	97
Central Highlands (Tas.)	0	3	3
Central Highlands (Tas.)	0	4	3
Central Highlands (Tas.)	1	2	1529
Central Highlands (Tas.)	1	3	539
Central Highlands (Tas.)	1	4	549
Central Highlands (Tas.)	1	5	228
Central Highlands (Tas.)	1	6	138
Huon - Bruny Island	0	1	2013
Huon - Bruny Island	0	2	171
Huon - Bruny Island	0	3	12
Huon - Bruny Island	0	4	3
Huon - Bruny Island	0	6	3
Huon - Bruny Island	1	2	2835
Huon - Bruny Island	1	3	982
Huon - Bruny Island	1	4	820
Huon - Bruny Island	1	5	361
Huon - Bruny Island	1	6	206
South East Coast	0	1	906
South East Coast	0	2	74
South East Coast	0	3	8
South East Coast	1	2	1177
South East Coast	1	3	266
South East Coast	1	4	204
South East Coast	1	5	76
South East Coast	1	6	34
Burnie - Ulverstone	0	1	5869
Burnie - Ulverstone	0	2	340
Burnie - Ulverstone	0	3	39
Burnie - Ulverstone	0	4	16
Burnie - Ulverstone	0	5	6
Burnie - Ulverstone	1	2	6745
Burnie - Ulverstone	1	3	2530
Burnie - Ulverstone	1	4	2197
Burnie - Ulverstone	1	5	854
Burnie - Ulverstone	1	6	388
Devonport	0	1	5028
Devonport	0	2	394
Devonport	0	3	29
Devonport	0	4	10
Devonport	0	6	3
Devonport	1	2	6238
Devonport	1	3	2354
Devonport	1	4	2050
Devonport	1	5	831
Devonport	1	6	365
West Coast	0	1	2036
West Coast	0	2	149
West Coast	0	3	16
West Coast	0	4	5
West Coast	0	6	3
West Coast	1	2	2318
West Coast	1	3	863
West Coast	1	4	759
West Coast	1	5	346
West Coast	1	6	172
Darwin City	0	1	2595
Darwin City	0	2	577
Darwin City	0	3	230
Darwin City	0	4	72
Darwin City	0	5	14
Darwin City	0	6	16
Darwin City	1	2	2922
Darwin City	1	3	1233
Darwin City	1	4	1002
Darwin City	1	5	340
Darwin City	1	6	202
Darwin Suburbs	0	1	3431
Darwin Suburbs	0	2	647
Darwin Suburbs	0	3	183
Darwin Suburbs	0	4	69
Darwin Suburbs	0	5	29
Darwin Suburbs	0	6	13
Darwin Suburbs	1	2	4675
Darwin Suburbs	1	3	2970
Darwin Suburbs	1	4	2817
Darwin Suburbs	1	5	1301
Darwin Suburbs	1	6	822
Litchfield	0	1	1087
Litchfield	0	2	185
Litchfield	0	3	28
Litchfield	0	4	14
Litchfield	0	5	3
Litchfield	1	2	1867
Litchfield	1	3	957
Litchfield	1	4	1101
Litchfield	1	5	530
Litchfield	1	6	334
Palmerston	0	1	1837
Palmerston	0	2	352
Palmerston	0	3	92
Palmerston	0	4	27
Palmerston	0	5	7
Palmerston	0	6	3
Palmerston	1	2	2943
Palmerston	1	3	2055
Palmerston	1	4	2034
Palmerston	1	5	952
Palmerston	1	6	463
Alice Springs	0	1	2731
Alice Springs	0	2	365
Alice Springs	0	3	115
Alice Springs	0	4	43
Alice Springs	0	5	6
Alice Springs	0	6	13
Alice Springs	1	2	2649
Alice Springs	1	3	1453
Alice Springs	1	4	1369
Alice Springs	1	5	713
Alice Springs	1	6	862
Barkly	0	1	381
Barkly	0	2	31
Barkly	0	3	10
Barkly	0	4	10
Barkly	0	5	3
Barkly	1	2	292
Barkly	1	3	173
Barkly	1	4	132
Barkly	1	5	112
Barkly	1	6	223
Daly - Tiwi - West Arnhem	0	1	803
Daly - Tiwi - West Arnhem	0	2	86
Daly - Tiwi - West Arnhem	0	3	14
Daly - Tiwi - West Arnhem	1	2	782
Daly - Tiwi - West Arnhem	1	3	400
Daly - Tiwi - West Arnhem	1	4	386
Daly - Tiwi - West Arnhem	1	5	299
Daly - Tiwi - West Arnhem	1	6	798
East Arnhem	0	1	396
East Arnhem	0	2	36
East Arnhem	0	3	7
East Arnhem	0	4	3
East Arnhem	1	2	470
East Arnhem	1	3	280
East Arnhem	1	4	384
East Arnhem	1	5	253
East Arnhem	1	6	688
Katherine	0	1	952
Katherine	0	2	88
Katherine	0	3	20
Katherine	0	4	12
Katherine	0	5	3
Katherine	1	2	1022
Katherine	1	3	547
Katherine	1	4	589
Katherine	1	5	324
Katherine	1	6	681
Belconnen	0	1	8401
Belconnen	0	2	1088
Belconnen	0	3	479
Belconnen	0	4	168
Belconnen	0	5	57
Belconnen	0	6	45
Belconnen	1	2	10610
Belconnen	1	3	5469
Belconnen	1	4	5458
Belconnen	1	5	2021
Belconnen	1	6	919
Canberra East	0	1	267
Canberra East	0	2	16
Canberra East	1	2	119
Canberra East	1	3	47
Canberra East	1	4	37
Canberra East	1	5	14
Canberra East	1	6	3
Gungahlin	0	1	4075
Gungahlin	0	2	592
Gungahlin	0	3	216
Gungahlin	0	4	96
Gungahlin	0	5	44
Gungahlin	0	6	34
Gungahlin	1	2	6130
Gungahlin	1	3	4570
Gungahlin	1	4	5158
Gungahlin	1	5	1911
Gungahlin	1	6	842
North Canberra	0	1	6459
North Canberra	0	2	1163
North Canberra	0	3	643
North Canberra	0	4	218
North Canberra	0	5	66
North Canberra	0	6	28
North Canberra	1	2	5629
North Canberra	1	3	2168
North Canberra	1	4	2011
North Canberra	1	5	696
North Canberra	1	6	231
South Canberra	0	1	3621
South Canberra	0	2	449
South Canberra	0	3	112
South Canberra	0	4	25
South Canberra	0	5	8
South Canberra	0	6	3
South Canberra	1	2	3478
South Canberra	1	3	1350
South Canberra	1	4	1264
South Canberra	1	5	404
South Canberra	1	6	128
Tuggeranong	0	1	6242
Tuggeranong	0	2	528
Tuggeranong	0	3	102
Tuggeranong	0	4	39
Tuggeranong	0	5	10
Tuggeranong	1	2	9322
Tuggeranong	1	3	5404
Tuggeranong	1	4	5545
Tuggeranong	1	5	2074
Tuggeranong	1	6	890
Weston Creek	0	1	2106
Weston Creek	0	2	143
Weston Creek	0	3	30
Weston Creek	0	4	6
Weston Creek	1	2	2724
Weston Creek	1	3	1246
Weston Creek	1	4	1441
Weston Creek	1	5	529
Weston Creek	1	6	195
Woden Valley	0	1	3789
Woden Valley	0	2	307
Woden Valley	0	3	83
Woden Valley	0	4	22
Woden Valley	0	5	8
Woden Valley	0	6	5
Woden Valley	1	2	3983
Woden Valley	1	3	1889
Woden Valley	1	4	1992
Woden Valley	1	5	786
Woden Valley	1	6	285
Molonglo	0	1	422
Molonglo	0	2	80
Molonglo	0	3	14
Molonglo	1	2	504
Molonglo	1	3	314
Molonglo	1	4	272
Molonglo	1	5	85
Molonglo	1	6	28
Urriarra - Namadgi	0	1	26
Urriarra - Namadgi	0	2	3
Urriarra - Namadgi	1	2	43
Urriarra - Namadgi	1	3	36
Urriarra - Namadgi	1	4	31
Urriarra - Namadgi	1	5	19
Urriarra - Namadgi	1	6	6
Christmas Island	0	1	95
Christmas Island	0	2	6
Christmas Island	1	2	128
Christmas Island	1	3	62
Christmas Island	1	4	60
Christmas Island	1	5	32
Christmas Island	1	6	20
Cocos (Keeling) Islands	0	1	7
Cocos (Keeling) Islands	1	2	34
Cocos (Keeling) Islands	1	3	23
Cocos (Keeling) Islands	1	4	21
Cocos (Keeling) Islands	1	5	11
Cocos (Keeling) Islands	1	6	28
Jervis Bay	0	1	19
Jervis Bay	1	2	18
Jervis Bay	1	3	27
Jervis Bay	1	4	10
Jervis Bay	1	5	10
Jervis Bay	1	6	13
Norfolk Island	0	1	244
Norfolk Island	0	2	7
Norfolk Island	1	2	286
Norfolk Island	1	3	84
Norfolk Island	1	4	68
Norfolk Island	1	5	38
Norfolk Island	1	6	8
