SA3_NAME16	Age	HoursHousekeeping	Sex	adults
Gladstone	85+	15-29	M	6
Gladstone	85+	30+	F	29
Gladstone	85+	30+	M	12
Broadbeach - Burleigh	15-19		F	136
Broadbeach - Burleigh	15-19		M	137
Broadbeach - Burleigh	15-19	0	F	482
Broadbeach - Burleigh	15-19	0	M	588
Broadbeach - Burleigh	15-19	<5	F	664
Broadbeach - Burleigh	15-19	<5	M	651
Broadbeach - Burleigh	15-19	5-14	F	141
Broadbeach - Burleigh	15-19	5-14	M	97
Broadbeach - Burleigh	15-19	15-29	F	7
Broadbeach - Burleigh	15-19	15-29	M	13
Broadbeach - Burleigh	15-19	30+	F	8
Broadbeach - Burleigh	15-19	30+	M	9
Broadbeach - Burleigh	20-24		F	202
Broadbeach - Burleigh	20-24		M	170
Broadbeach - Burleigh	20-24	0	F	471
Broadbeach - Burleigh	20-24	0	M	607
Broadbeach - Burleigh	20-24	<5	F	818
Broadbeach - Burleigh	20-24	<5	M	735
Broadbeach - Burleigh	20-24	5-14	F	480
Broadbeach - Burleigh	20-24	5-14	M	272
Broadbeach - Burleigh	20-24	15-29	F	58
Broadbeach - Burleigh	20-24	15-29	M	32
Broadbeach - Burleigh	20-24	30+	F	50
Broadbeach - Burleigh	20-24	30+	M	21
Broadbeach - Burleigh	25-34		F	438
Broadbeach - Burleigh	25-34		M	447
Broadbeach - Burleigh	25-34	0	F	640
Broadbeach - Burleigh	25-34	0	M	1136
Broadbeach - Burleigh	25-34	<5	F	1537
Broadbeach - Burleigh	25-34	<5	M	1926
Broadbeach - Burleigh	25-34	5-14	F	1614
Broadbeach - Burleigh	25-34	5-14	M	1097
Broadbeach - Burleigh	25-34	15-29	F	454
Broadbeach - Burleigh	25-34	15-29	M	135
Broadbeach - Burleigh	25-34	30+	F	457
Broadbeach - Burleigh	25-34	30+	M	54
Broadbeach - Burleigh	35-44		F	318
Broadbeach - Burleigh	35-44		M	357
Broadbeach - Burleigh	35-44	0	F	343
Broadbeach - Burleigh	35-44	0	M	812
Broadbeach - Burleigh	35-44	<5	F	651
Broadbeach - Burleigh	35-44	<5	M	1434
Broadbeach - Burleigh	35-44	5-14	F	1375
Broadbeach - Burleigh	35-44	5-14	M	1307
Broadbeach - Burleigh	35-44	15-29	F	840
Broadbeach - Burleigh	35-44	15-29	M	285
Broadbeach - Burleigh	35-44	30+	F	722
Broadbeach - Burleigh	35-44	30+	M	102
Broadbeach - Burleigh	45-54		F	342
Broadbeach - Burleigh	45-54		M	367
Broadbeach - Burleigh	45-54	0	F	372
Broadbeach - Burleigh	45-54	0	M	722
Broadbeach - Burleigh	45-54	<5	F	632
Broadbeach - Burleigh	45-54	<5	M	1201
Broadbeach - Burleigh	45-54	5-14	F	1536
Broadbeach - Burleigh	45-54	5-14	M	1252
Broadbeach - Burleigh	45-54	15-29	F	843
Broadbeach - Burleigh	45-54	15-29	M	268
Broadbeach - Burleigh	45-54	30+	F	424
Broadbeach - Burleigh	45-54	30+	M	104
Broadbeach - Burleigh	55-64		F	374
Broadbeach - Burleigh	55-64		M	331
Broadbeach - Burleigh	55-64	0	F	537
Broadbeach - Burleigh	55-64	0	M	757
Broadbeach - Burleigh	55-64	<5	F	561
Broadbeach - Burleigh	55-64	<5	M	995
Broadbeach - Burleigh	55-64	5-14	F	1331
Broadbeach - Burleigh	55-64	5-14	M	1007
Broadbeach - Burleigh	55-64	15-29	F	718
Broadbeach - Burleigh	55-64	15-29	M	244
Broadbeach - Burleigh	55-64	30+	F	377
Broadbeach - Burleigh	55-64	30+	M	116
Broadbeach - Burleigh	65-74		F	354
Broadbeach - Burleigh	65-74		M	324
Broadbeach - Burleigh	65-74	0	F	782
Broadbeach - Burleigh	65-74	0	M	895
Broadbeach - Burleigh	65-74	<5	F	282
Broadbeach - Burleigh	65-74	<5	M	558
Broadbeach - Burleigh	65-74	5-14	F	755
Broadbeach - Burleigh	65-74	5-14	M	836
Broadbeach - Burleigh	65-74	15-29	F	690
Broadbeach - Burleigh	65-74	15-29	M	316
Broadbeach - Burleigh	65-74	30+	F	534
Broadbeach - Burleigh	65-74	30+	M	159
Broadbeach - Burleigh	75-84		F	346
Broadbeach - Burleigh	75-84		M	253
Broadbeach - Burleigh	75-84	0	F	625
Broadbeach - Burleigh	75-84	0	M	552
Broadbeach - Burleigh	75-84	<5	F	163
Broadbeach - Burleigh	75-84	<5	M	241
Broadbeach - Burleigh	75-84	5-14	F	344
Broadbeach - Burleigh	75-84	5-14	M	361
Broadbeach - Burleigh	75-84	15-29	F	268
Broadbeach - Burleigh	75-84	15-29	M	182
Broadbeach - Burleigh	75-84	30+	F	238
Broadbeach - Burleigh	75-84	30+	M	109
Broadbeach - Burleigh	85+		F	176
Broadbeach - Burleigh	85+		M	112
Broadbeach - Burleigh	85+	0	F	473
Broadbeach - Burleigh	85+	0	M	263
Broadbeach - Burleigh	85+	<5	F	122
Broadbeach - Burleigh	85+	<5	M	83
Broadbeach - Burleigh	85+	5-14	F	127
Broadbeach - Burleigh	85+	5-14	M	76
Broadbeach - Burleigh	85+	15-29	F	77
Broadbeach - Burleigh	85+	15-29	M	37
Broadbeach - Burleigh	85+	30+	F	41
Broadbeach - Burleigh	85+	30+	M	35
Coolangatta	15-19		F	124
Coolangatta	15-19		M	108
Coolangatta	15-19	0	F	480
Coolangatta	15-19	0	M	602
Coolangatta	15-19	<5	F	688
Coolangatta	15-19	<5	M	681
Coolangatta	15-19	5-14	F	123
Coolangatta	15-19	5-14	M	97
Coolangatta	15-19	15-29	F	13
Coolangatta	15-19	15-29	M	7
Coolangatta	15-19	30+	F	6
Coolangatta	20-24		F	115
Coolangatta	20-24		M	134
Coolangatta	20-24	0	F	290
Coolangatta	20-24	0	M	524
Coolangatta	20-24	<5	F	539
Coolangatta	20-24	<5	M	562
Coolangatta	20-24	5-14	F	365
Coolangatta	20-24	5-14	M	191
Coolangatta	20-24	15-29	F	70
Coolangatta	20-24	15-29	M	32
Coolangatta	20-24	30+	F	49
Coolangatta	20-24	30+	M	17
Coolangatta	25-34		F	292
Coolangatta	25-34		M	302
Coolangatta	25-34	0	F	342
Coolangatta	25-34	0	M	712
Coolangatta	25-34	<5	F	845
Coolangatta	25-34	<5	M	1176
Coolangatta	25-34	5-14	F	1070
Coolangatta	25-34	5-14	M	768
Coolangatta	25-34	15-29	F	405
Coolangatta	25-34	15-29	M	134
Coolangatta	25-34	30+	F	450
Coolangatta	25-34	30+	M	54
Coolangatta	35-44		F	245
Coolangatta	35-44		M	299
Coolangatta	35-44	0	F	275
Coolangatta	35-44	0	M	537
Coolangatta	35-44	<5	F	520
Coolangatta	35-44	<5	M	1119
Coolangatta	35-44	5-14	F	1127
Coolangatta	35-44	5-14	M	1101
Coolangatta	35-44	15-29	F	753
Coolangatta	35-44	15-29	M	285
Coolangatta	35-44	30+	F	725
Coolangatta	35-44	30+	M	95
Coolangatta	45-54		F	286
Coolangatta	45-54		M	251
Coolangatta	45-54	0	F	356
Coolangatta	45-54	0	M	663
Coolangatta	45-54	<5	F	620
Coolangatta	45-54	<5	M	1045
Coolangatta	45-54	5-14	F	1369
Coolangatta	45-54	5-14	M	1068
Coolangatta	45-54	15-29	F	722
Coolangatta	45-54	15-29	M	264
Coolangatta	45-54	30+	F	453
Coolangatta	45-54	30+	M	106
Coolangatta	55-64		F	345
Coolangatta	55-64		M	325
Coolangatta	55-64	0	F	527
Coolangatta	55-64	0	M	802
Coolangatta	55-64	<5	F	529
Coolangatta	55-64	<5	M	878
Coolangatta	55-64	5-14	F	1339
Coolangatta	55-64	5-14	M	1055
Coolangatta	55-64	15-29	F	655
Coolangatta	55-64	15-29	M	259
Coolangatta	55-64	30+	F	416
Coolangatta	55-64	30+	M	121
Coolangatta	65-74		F	304
Coolangatta	65-74		M	317
Coolangatta	65-74	0	F	639
Coolangatta	65-74	0	M	780
Coolangatta	65-74	<5	F	238
Coolangatta	65-74	<5	M	488
Coolangatta	65-74	5-14	F	669
Coolangatta	65-74	5-14	M	738
Coolangatta	65-74	15-29	F	595
Coolangatta	65-74	15-29	M	317
Coolangatta	65-74	30+	F	461
Coolangatta	65-74	30+	M	146
Coolangatta	75-84		F	288
Coolangatta	75-84		M	190
Coolangatta	75-84	0	F	537
Coolangatta	75-84	0	M	496
Coolangatta	75-84	<5	F	160
Coolangatta	75-84	<5	M	190
Coolangatta	75-84	5-14	F	279
Coolangatta	75-84	5-14	M	301
Coolangatta	75-84	15-29	F	240
Coolangatta	75-84	15-29	M	163
Coolangatta	75-84	30+	F	234
Coolangatta	75-84	30+	M	116
Coolangatta	85+		F	163
Coolangatta	85+		M	120
Coolangatta	85+	0	F	483
Coolangatta	85+	0	M	273
Coolangatta	85+	<5	F	107
Coolangatta	85+	<5	M	67
Coolangatta	85+	5-14	F	118
Coolangatta	85+	5-14	M	77
Coolangatta	85+	15-29	F	71
Coolangatta	85+	15-29	M	48
Coolangatta	85+	30+	F	46
Coolangatta	85+	30+	M	39
Gold Coast - North	15-19		F	155
Gold Coast - North	15-19		M	166
Gold Coast - North	15-19	0	F	551
Gold Coast - North	15-19	0	M	689
Gold Coast - North	15-19	<5	F	721
Gold Coast - North	15-19	<5	M	671
Gold Coast - North	15-19	5-14	F	195
Gold Coast - North	15-19	5-14	M	122
Gold Coast - North	15-19	15-29	F	31
Gold Coast - North	15-19	15-29	M	14
Gold Coast - North	15-19	30+	F	12
Gold Coast - North	15-19	30+	M	7
Gold Coast - North	20-24		F	214
Gold Coast - North	20-24		M	197
Gold Coast - North	20-24	0	F	495
Gold Coast - North	20-24	0	M	738
Gold Coast - North	20-24	<5	F	765
Gold Coast - North	20-24	<5	M	772
Gold Coast - North	20-24	5-14	F	499
Gold Coast - North	20-24	5-14	M	320
Gold Coast - North	20-24	15-29	F	93
Gold Coast - North	20-24	15-29	M	35
Gold Coast - North	20-24	30+	F	67
Gold Coast - North	20-24	30+	M	14
Gold Coast - North	25-34		F	355
Gold Coast - North	25-34		M	364
Gold Coast - North	25-34	0	F	574
Gold Coast - North	25-34	0	M	1002
Gold Coast - North	25-34	<5	F	862
Gold Coast - North	25-34	<5	M	1311
Gold Coast - North	25-34	5-14	F	1189
Gold Coast - North	25-34	5-14	M	895
Gold Coast - North	25-34	15-29	F	476
Gold Coast - North	25-34	15-29	M	144
Gold Coast - North	25-34	30+	F	551
Gold Coast - North	25-34	30+	M	80
Gold Coast - North	35-44		F	331
Gold Coast - North	35-44		M	357
Gold Coast - North	35-44	0	F	478
Gold Coast - North	35-44	0	M	840
Gold Coast - North	35-44	<5	F	606
Gold Coast - North	35-44	<5	M	1174
Gold Coast - North	35-44	5-14	F	1362
Gold Coast - North	35-44	5-14	M	1125
Gold Coast - North	35-44	15-29	F	761
Gold Coast - North	35-44	15-29	M	279
Gold Coast - North	35-44	30+	F	755
Gold Coast - North	35-44	30+	M	129
Gold Coast - North	45-54		F	392
Gold Coast - North	45-54		M	386
Gold Coast - North	45-54	0	F	572
Gold Coast - North	45-54	0	M	912
Gold Coast - North	45-54	<5	F	749
Gold Coast - North	45-54	<5	M	1280
Gold Coast - North	45-54	5-14	F	1634
Gold Coast - North	45-54	5-14	M	1174
Gold Coast - North	45-54	15-29	F	823
Gold Coast - North	45-54	15-29	M	301
Gold Coast - North	45-54	30+	F	509
Gold Coast - North	45-54	30+	M	127
Gold Coast - North	55-64		F	379
Gold Coast - North	55-64		M	357
Gold Coast - North	55-64	0	F	831
Gold Coast - North	55-64	0	M	1037
Gold Coast - North	55-64	<5	F	700
Gold Coast - North	55-64	<5	M	1024
Gold Coast - North	55-64	5-14	F	1523
Gold Coast - North	55-64	5-14	M	1022
Gold Coast - North	55-64	15-29	F	783
Gold Coast - North	55-64	15-29	M	284
Gold Coast - North	55-64	30+	F	542
Gold Coast - North	55-64	30+	M	136
Gold Coast - North	65-74		F	510
Gold Coast - North	65-74		M	430
Gold Coast - North	65-74	0	F	1101
Gold Coast - North	65-74	0	M	1220
Gold Coast - North	65-74	<5	F	381
Gold Coast - North	65-74	<5	M	705
Gold Coast - North	65-74	5-14	F	1059
Gold Coast - North	65-74	5-14	M	986
Gold Coast - North	65-74	15-29	F	886
Gold Coast - North	65-74	15-29	M	412
Gold Coast - North	65-74	30+	F	690
Gold Coast - North	65-74	30+	M	233
Gold Coast - North	75-84		F	447
Gold Coast - North	75-84		M	335
Gold Coast - North	75-84	0	F	851
Gold Coast - North	75-84	0	M	760
Gold Coast - North	75-84	<5	F	199
Gold Coast - North	75-84	<5	M	286
Gold Coast - North	75-84	5-14	F	412
Gold Coast - North	75-84	5-14	M	444
Gold Coast - North	75-84	15-29	F	327
Gold Coast - North	75-84	15-29	M	238
Gold Coast - North	75-84	30+	F	359
Gold Coast - North	75-84	30+	M	144
Gold Coast - North	85+		F	286
Gold Coast - North	85+		M	183
Gold Coast - North	85+	0	F	606
Gold Coast - North	85+	0	M	330
Gold Coast - North	85+	<5	F	121
Gold Coast - North	85+	<5	M	79
Gold Coast - North	85+	5-14	F	111
Gold Coast - North	85+	5-14	M	88
Gold Coast - North	85+	15-29	F	66
Gold Coast - North	85+	15-29	M	47
Gold Coast - North	85+	30+	F	54
Gold Coast - North	85+	30+	M	31
Gold Coast Hinterland	15-19		F	71
Gold Coast Hinterland	15-19		M	94
Gold Coast Hinterland	15-19	0	F	134
Gold Coast Hinterland	15-19	0	M	158
Gold Coast Hinterland	15-19	<5	F	268
Gold Coast Hinterland	15-19	<5	M	242
Gold Coast Hinterland	15-19	5-14	F	49
Gold Coast Hinterland	15-19	5-14	M	45
Gold Coast Hinterland	15-19	15-29	F	9
Gold Coast Hinterland	20-24		F	41
Gold Coast Hinterland	20-24		M	47
Gold Coast Hinterland	20-24	0	F	59
Gold Coast Hinterland	20-24	0	M	130
Gold Coast Hinterland	20-24	<5	F	129
Gold Coast Hinterland	20-24	<5	M	125
Gold Coast Hinterland	20-24	5-14	F	73
Gold Coast Hinterland	20-24	5-14	M	47
Gold Coast Hinterland	20-24	15-29	F	23
Gold Coast Hinterland	20-24	15-29	M	15
Gold Coast Hinterland	20-24	30+	F	13
Gold Coast Hinterland	20-24	30+	M	4
Gold Coast Hinterland	25-34		F	113
Gold Coast Hinterland	25-34		M	78
Gold Coast Hinterland	25-34	0	F	67
Gold Coast Hinterland	25-34	0	M	139
Gold Coast Hinterland	25-34	<5	F	133
Gold Coast Hinterland	25-34	<5	M	217
Gold Coast Hinterland	25-34	5-14	F	235
Gold Coast Hinterland	25-34	5-14	M	178
Gold Coast Hinterland	25-34	15-29	F	121
Gold Coast Hinterland	25-34	15-29	M	59
Gold Coast Hinterland	25-34	30+	F	145
Gold Coast Hinterland	25-34	30+	M	20
Gold Coast Hinterland	35-44		F	143
Gold Coast Hinterland	35-44		M	113
Gold Coast Hinterland	35-44	0	F	77
Gold Coast Hinterland	35-44	0	M	162
Gold Coast Hinterland	35-44	<5	F	131
Gold Coast Hinterland	35-44	<5	M	305
Gold Coast Hinterland	35-44	5-14	F	420
Gold Coast Hinterland	35-44	5-14	M	410
Gold Coast Hinterland	35-44	15-29	F	257
Gold Coast Hinterland	35-44	15-29	M	102
Gold Coast Hinterland	35-44	30+	F	264
Gold Coast Hinterland	35-44	30+	M	58
Gold Coast Hinterland	45-54		F	148
Gold Coast Hinterland	45-54		M	154
Gold Coast Hinterland	45-54	0	F	86
Gold Coast Hinterland	45-54	0	M	197
Gold Coast Hinterland	45-54	<5	F	165
Gold Coast Hinterland	45-54	<5	M	375
Gold Coast Hinterland	45-54	5-14	F	619
Gold Coast Hinterland	45-54	5-14	M	568
Gold Coast Hinterland	45-54	15-29	F	347
Gold Coast Hinterland	45-54	15-29	M	133
Gold Coast Hinterland	45-54	30+	F	219
Gold Coast Hinterland	45-54	30+	M	77
Gold Coast Hinterland	55-64		F	150
Gold Coast Hinterland	55-64		M	160
Gold Coast Hinterland	55-64	0	F	130
Gold Coast Hinterland	55-64	0	M	221
Gold Coast Hinterland	55-64	<5	F	141
Gold Coast Hinterland	55-64	<5	M	318
Gold Coast Hinterland	55-64	5-14	F	491
Gold Coast Hinterland	55-64	5-14	M	476
Gold Coast Hinterland	55-64	15-29	F	334
Gold Coast Hinterland	55-64	15-29	M	155
Gold Coast Hinterland	55-64	30+	F	262
Gold Coast Hinterland	55-64	30+	M	86
Gold Coast Hinterland	65-74		F	99
Gold Coast Hinterland	65-74		M	131
Gold Coast Hinterland	65-74	0	F	160
Gold Coast Hinterland	65-74	0	M	245
Gold Coast Hinterland	65-74	<5	F	77
Gold Coast Hinterland	65-74	<5	M	168
Gold Coast Hinterland	65-74	5-14	F	264
Gold Coast Hinterland	65-74	5-14	M	302
Gold Coast Hinterland	65-74	15-29	F	262
Gold Coast Hinterland	65-74	15-29	M	170
Gold Coast Hinterland	65-74	30+	F	276
Gold Coast Hinterland	65-74	30+	M	139
Gold Coast Hinterland	75-84		F	71
Gold Coast Hinterland	75-84		M	63
Gold Coast Hinterland	75-84	0	F	99
Gold Coast Hinterland	75-84	0	M	114
Gold Coast Hinterland	75-84	<5	F	39
Gold Coast Hinterland	75-84	<5	M	45
Gold Coast Hinterland	75-84	5-14	F	89
Gold Coast Hinterland	75-84	5-14	M	95
Gold Coast Hinterland	75-84	15-29	F	65
Gold Coast Hinterland	75-84	15-29	M	65
Gold Coast Hinterland	75-84	30+	F	101
Gold Coast Hinterland	75-84	30+	M	67
Gold Coast Hinterland	85+		F	25
Gold Coast Hinterland	85+		M	25
Gold Coast Hinterland	85+	0	F	42
Gold Coast Hinterland	85+	0	M	43
Gold Coast Hinterland	85+	<5	F	21
Gold Coast Hinterland	85+	<5	M	11
Gold Coast Hinterland	85+	5-14	F	13
Gold Coast Hinterland	85+	5-14	M	19
Gold Coast Hinterland	85+	15-29	F	8
Gold Coast Hinterland	85+	15-29	M	13
Gold Coast Hinterland	85+	30+	F	16
Gold Coast Hinterland	85+	30+	M	12
Mudgeeraba - Tallebudgera	15-19		F	78
Mudgeeraba - Tallebudgera	15-19		M	78
Mudgeeraba - Tallebudgera	15-19	0	F	330
Mudgeeraba - Tallebudgera	15-19	0	M	474
Mudgeeraba - Tallebudgera	15-19	<5	F	620
Mudgeeraba - Tallebudgera	15-19	<5	M	576
Mudgeeraba - Tallebudgera	15-19	5-14	F	100
Mudgeeraba - Tallebudgera	15-19	5-14	M	85
Mudgeeraba - Tallebudgera	15-19	15-29	F	13
Mudgeeraba - Tallebudgera	15-19	15-29	M	6
Mudgeeraba - Tallebudgera	15-19	30+	F	10
Mudgeeraba - Tallebudgera	20-24		F	35
Mudgeeraba - Tallebudgera	20-24		M	40
Mudgeeraba - Tallebudgera	20-24	0	F	191
Mudgeeraba - Tallebudgera	20-24	0	M	332
Mudgeeraba - Tallebudgera	20-24	<5	F	354
Mudgeeraba - Tallebudgera	20-24	<5	M	334
Mudgeeraba - Tallebudgera	20-24	5-14	F	165
Mudgeeraba - Tallebudgera	20-24	5-14	M	112
Mudgeeraba - Tallebudgera	20-24	15-29	F	29
Mudgeeraba - Tallebudgera	20-24	15-29	M	11
Mudgeeraba - Tallebudgera	20-24	30+	F	24
Mudgeeraba - Tallebudgera	20-24	30+	M	6
Mudgeeraba - Tallebudgera	25-34		F	121
Mudgeeraba - Tallebudgera	25-34		M	118
Mudgeeraba - Tallebudgera	25-34	0	F	132
Mudgeeraba - Tallebudgera	25-34	0	M	290
Mudgeeraba - Tallebudgera	25-34	<5	F	356
Mudgeeraba - Tallebudgera	25-34	<5	M	554
Mudgeeraba - Tallebudgera	25-34	5-14	F	531
Mudgeeraba - Tallebudgera	25-34	5-14	M	443
Mudgeeraba - Tallebudgera	25-34	15-29	F	282
Mudgeeraba - Tallebudgera	25-34	15-29	M	79
Mudgeeraba - Tallebudgera	25-34	30+	F	322
Mudgeeraba - Tallebudgera	25-34	30+	M	39
Mudgeeraba - Tallebudgera	35-44		F	149
Mudgeeraba - Tallebudgera	35-44		M	151
Mudgeeraba - Tallebudgera	35-44	0	F	152
Mudgeeraba - Tallebudgera	35-44	0	M	334
Mudgeeraba - Tallebudgera	35-44	<5	F	271
Mudgeeraba - Tallebudgera	35-44	<5	M	694
Mudgeeraba - Tallebudgera	35-44	5-14	F	889
Mudgeeraba - Tallebudgera	35-44	5-14	M	817
Mudgeeraba - Tallebudgera	35-44	15-29	F	662
Mudgeeraba - Tallebudgera	35-44	15-29	M	221
Mudgeeraba - Tallebudgera	35-44	30+	F	614
Mudgeeraba - Tallebudgera	35-44	30+	M	79
Mudgeeraba - Tallebudgera	45-54		F	134
Mudgeeraba - Tallebudgera	45-54		M	152
Mudgeeraba - Tallebudgera	45-54	0	F	175
Mudgeeraba - Tallebudgera	45-54	0	M	377
Mudgeeraba - Tallebudgera	45-54	<5	F	312
Mudgeeraba - Tallebudgera	45-54	<5	M	738
Mudgeeraba - Tallebudgera	45-54	5-14	F	975
Mudgeeraba - Tallebudgera	45-54	5-14	M	899
Mudgeeraba - Tallebudgera	45-54	15-29	F	632
Mudgeeraba - Tallebudgera	45-54	15-29	M	238
Mudgeeraba - Tallebudgera	45-54	30+	F	420
Mudgeeraba - Tallebudgera	45-54	30+	M	100
Mudgeeraba - Tallebudgera	55-64		F	115
Mudgeeraba - Tallebudgera	55-64		M	126
Mudgeeraba - Tallebudgera	55-64	0	F	252
Mudgeeraba - Tallebudgera	55-64	0	M	346
Mudgeeraba - Tallebudgera	55-64	<5	F	226
Mudgeeraba - Tallebudgera	55-64	<5	M	463
Mudgeeraba - Tallebudgera	55-64	5-14	F	711
Mudgeeraba - Tallebudgera	55-64	5-14	M	655
Mudgeeraba - Tallebudgera	55-64	15-29	F	471
Mudgeeraba - Tallebudgera	55-64	15-29	M	195
Mudgeeraba - Tallebudgera	55-64	30+	F	273
Mudgeeraba - Tallebudgera	55-64	30+	M	95
Mudgeeraba - Tallebudgera	65-74		F	114
Mudgeeraba - Tallebudgera	65-74		M	122
Mudgeeraba - Tallebudgera	65-74	0	F	229
Mudgeeraba - Tallebudgera	65-74	0	M	338
Mudgeeraba - Tallebudgera	65-74	<5	F	103
Mudgeeraba - Tallebudgera	65-74	<5	M	244
Mudgeeraba - Tallebudgera	65-74	5-14	F	344
Mudgeeraba - Tallebudgera	65-74	5-14	M	404
Mudgeeraba - Tallebudgera	65-74	15-29	F	326
Mudgeeraba - Tallebudgera	65-74	15-29	M	199
Mudgeeraba - Tallebudgera	65-74	30+	F	293
Mudgeeraba - Tallebudgera	65-74	30+	M	106
Mudgeeraba - Tallebudgera	75-84		F	83
Mudgeeraba - Tallebudgera	75-84		M	51
Mudgeeraba - Tallebudgera	75-84	0	F	152
Mudgeeraba - Tallebudgera	75-84	0	M	189
Mudgeeraba - Tallebudgera	75-84	<5	F	55
Mudgeeraba - Tallebudgera	75-84	<5	M	82
Mudgeeraba - Tallebudgera	75-84	5-14	F	106
Mudgeeraba - Tallebudgera	75-84	5-14	M	137
Mudgeeraba - Tallebudgera	75-84	15-29	F	77
Mudgeeraba - Tallebudgera	75-84	15-29	M	75
Mudgeeraba - Tallebudgera	75-84	30+	F	89
Mudgeeraba - Tallebudgera	75-84	30+	M	64
Mudgeeraba - Tallebudgera	85+		F	42
Mudgeeraba - Tallebudgera	85+		M	20
Mudgeeraba - Tallebudgera	85+	0	F	107
Mudgeeraba - Tallebudgera	85+	0	M	68
Mudgeeraba - Tallebudgera	85+	<5	F	25
Mudgeeraba - Tallebudgera	85+	<5	M	28
Mudgeeraba - Tallebudgera	85+	5-14	F	26
Mudgeeraba - Tallebudgera	85+	5-14	M	18
Mudgeeraba - Tallebudgera	85+	15-29	F	13
Mudgeeraba - Tallebudgera	85+	15-29	M	10
Mudgeeraba - Tallebudgera	85+	30+	F	9
Mudgeeraba - Tallebudgera	85+	30+	M	8
Nerang	15-19		F	142
Nerang	15-19		M	159
Nerang	15-19	0	F	712
Nerang	15-19	0	M	909
Nerang	15-19	<5	F	990
Nerang	15-19	<5	M	1009
Nerang	15-19	5-14	F	250
Nerang	15-19	5-14	M	179
Nerang	15-19	15-29	F	32
Nerang	15-19	15-29	M	10
Nerang	15-19	30+	F	10
Nerang	15-19	30+	M	6
Nerang	20-24		F	153
Nerang	20-24		M	145
Nerang	20-24	0	F	473
Nerang	20-24	0	M	714
Nerang	20-24	<5	F	684
Nerang	20-24	<5	M	770
Nerang	20-24	5-14	F	504
Nerang	20-24	5-14	M	296
Nerang	20-24	15-29	F	105
Nerang	20-24	15-29	M	29
Nerang	20-24	30+	F	88
Nerang	20-24	30+	M	21
Nerang	25-34		F	301
Nerang	25-34		M	296
Nerang	25-34	0	F	475
Nerang	25-34	0	M	863
Nerang	25-34	<5	F	845
Nerang	25-34	<5	M	1438
Nerang	25-34	5-14	F	1351
Nerang	25-34	5-14	M	1150
Nerang	25-34	15-29	F	707
Nerang	25-34	15-29	M	208
Nerang	25-34	30+	F	793
Nerang	25-34	30+	M	91
Nerang	35-44		F	274
Nerang	35-44		M	314
Nerang	35-44	0	F	396
Nerang	35-44	0	M	783
Nerang	35-44	<5	F	593
Nerang	35-44	<5	M	1441
Nerang	35-44	5-14	F	1643
Nerang	35-44	5-14	M	1569
Nerang	35-44	15-29	F	1094
Nerang	35-44	15-29	M	362
Nerang	35-44	30+	F	987
Nerang	35-44	30+	M	148
Nerang	45-54		F	302
Nerang	45-54		M	305
Nerang	45-54	0	F	501
Nerang	45-54	0	M	905
Nerang	45-54	<5	F	615
Nerang	45-54	<5	M	1348
Nerang	45-54	5-14	F	1728
Nerang	45-54	5-14	M	1496
Nerang	45-54	15-29	F	1082
Nerang	45-54	15-29	M	344
Nerang	45-54	30+	F	683
Nerang	45-54	30+	M	157
Nerang	55-64		F	289
Nerang	55-64		M	294
Nerang	55-64	0	F	574
Nerang	55-64	0	M	870
Nerang	55-64	<5	F	484
Nerang	55-64	<5	M	952
Nerang	55-64	5-14	F	1326
Nerang	55-64	5-14	M	1090
Nerang	55-64	15-29	F	832
Nerang	55-64	15-29	M	356
Nerang	55-64	30+	F	526
Nerang	55-64	30+	M	143
Nerang	65-74		F	268
Nerang	65-74		M	256
Nerang	65-74	0	F	632
Nerang	65-74	0	M	791
Nerang	65-74	<5	F	251
Nerang	65-74	<5	M	492
Nerang	65-74	5-14	F	670
Nerang	65-74	5-14	M	778
Nerang	65-74	15-29	F	593
Nerang	65-74	15-29	M	335
Nerang	65-74	30+	F	541
Nerang	65-74	30+	M	194
Nerang	75-84		F	273
Nerang	75-84		M	205
Nerang	75-84	0	F	413
Nerang	75-84	0	M	434
Nerang	75-84	<5	F	136
Nerang	75-84	<5	M	205
Nerang	75-84	5-14	F	264
Nerang	75-84	5-14	M	269
Nerang	75-84	15-29	F	214
Nerang	75-84	15-29	M	156
Nerang	75-84	30+	F	189
Nerang	75-84	30+	M	99
Nerang	85+		F	248
Nerang	85+		M	139
Nerang	85+	0	F	291
Nerang	85+	0	M	187
Nerang	85+	<5	F	69
Nerang	85+	<5	M	49
Nerang	85+	5-14	F	51
Nerang	85+	5-14	M	53
Nerang	85+	15-29	F	30
Nerang	85+	15-29	M	20
Nerang	85+	30+	F	28
Nerang	85+	30+	M	22
Ormeau - Oxenford	15-19		F	368
Ormeau - Oxenford	15-19		M	358
Ormeau - Oxenford	15-19	0	F	1342
Ormeau - Oxenford	15-19	0	M	1571
Ormeau - Oxenford	15-19	<5	F	1926
Ormeau - Oxenford	15-19	<5	M	1826
Ormeau - Oxenford	15-19	5-14	F	497
Ormeau - Oxenford	15-19	5-14	M	325
Ormeau - Oxenford	15-19	15-29	F	78
Ormeau - Oxenford	15-19	15-29	M	49
Ormeau - Oxenford	15-19	30+	F	28
Ormeau - Oxenford	15-19	30+	M	13
Ormeau - Oxenford	20-24		F	276
Ormeau - Oxenford	20-24		M	297
Ormeau - Oxenford	20-24	0	F	786
