SA3_NAME16	Age	NeedsAssistance	Sex	persons
Maribyrnong	20-24		F	252
Maribyrnong	20-24		M	312
Maribyrnong	20-24	0	F	3096
Maribyrnong	20-24	0	M	3503
Maribyrnong	20-24	1	F	43
Maribyrnong	20-24	1	M	51
Maribyrnong	25-34		F	697
Maribyrnong	25-34		M	732
Maribyrnong	25-34	0	F	8525
Maribyrnong	25-34	0	M	8881
Maribyrnong	25-34	1	F	81
Maribyrnong	25-34	1	M	92
Maribyrnong	35-44		F	508
Maribyrnong	35-44		M	576
Maribyrnong	35-44	0	F	6292
Maribyrnong	35-44	0	M	6468
Maribyrnong	35-44	1	F	106
Maribyrnong	35-44	1	M	113
Maribyrnong	45-54		F	381
Maribyrnong	45-54		M	390
Maribyrnong	45-54	0	F	4428
Maribyrnong	45-54	0	M	4378
Maribyrnong	45-54	1	F	187
Maribyrnong	45-54	1	M	144
Maribyrnong	55-64		F	264
Maribyrnong	55-64		M	277
Maribyrnong	55-64	0	F	3113
Maribyrnong	55-64	0	M	3126
Maribyrnong	55-64	1	F	260
Maribyrnong	55-64	1	M	213
Maribyrnong	65-74		F	167
Maribyrnong	65-74		M	157
Maribyrnong	65-74	0	F	1580
Maribyrnong	65-74	0	M	1521
Maribyrnong	65-74	1	F	342
Maribyrnong	65-74	1	M	260
Maribyrnong	75-84		F	139
Maribyrnong	75-84		M	107
Maribyrnong	75-84	0	F	765
Maribyrnong	75-84	0	M	666
Maribyrnong	75-84	1	F	573
Maribyrnong	75-84	1	M	336
Maribyrnong	85+		F	109
Maribyrnong	85+		M	61
Maribyrnong	85+	0	F	266
Maribyrnong	85+	0	M	210
Maribyrnong	85+	1	F	482
Maribyrnong	85+	1	M	253
Melton - Bacchus Marsh	0-4		F	406
Melton - Bacchus Marsh	0-4		M	432
Melton - Bacchus Marsh	0-4	0	F	5760
Melton - Bacchus Marsh	0-4	0	M	5943
Melton - Bacchus Marsh	0-4	1	F	69
Melton - Bacchus Marsh	0-4	1	M	111
Melton - Bacchus Marsh	5-14		F	738
Melton - Bacchus Marsh	5-14		M	725
Melton - Bacchus Marsh	5-14	0	F	11061
Melton - Bacchus Marsh	5-14	0	M	10969
Melton - Bacchus Marsh	5-14	1	F	309
Melton - Bacchus Marsh	5-14	1	M	676
Melton - Bacchus Marsh	15-19		F	270
Melton - Bacchus Marsh	15-19		M	288
Melton - Bacchus Marsh	15-19	0	F	4554
Melton - Bacchus Marsh	15-19	0	M	4726
Melton - Bacchus Marsh	15-19	1	F	98
Melton - Bacchus Marsh	15-19	1	M	183
Melton - Bacchus Marsh	20-24		F	379
Melton - Bacchus Marsh	20-24		M	417
Melton - Bacchus Marsh	20-24	0	F	4291
Melton - Bacchus Marsh	20-24	0	M	4302
Melton - Bacchus Marsh	20-24	1	F	107
Melton - Bacchus Marsh	20-24	1	M	136
Melton - Bacchus Marsh	25-34		F	906
Melton - Bacchus Marsh	25-34		M	990
Melton - Bacchus Marsh	25-34	0	F	10952
Melton - Bacchus Marsh	25-34	0	M	9791
Melton - Bacchus Marsh	25-34	1	F	192
Melton - Bacchus Marsh	25-34	1	M	220
Melton - Bacchus Marsh	35-44		F	858
Melton - Bacchus Marsh	35-44		M	990
Melton - Bacchus Marsh	35-44	0	F	11700
Melton - Bacchus Marsh	35-44	0	M	11204
Melton - Bacchus Marsh	35-44	1	F	320
Melton - Bacchus Marsh	35-44	1	M	284
Melton - Bacchus Marsh	45-54		F	679
Melton - Bacchus Marsh	45-54		M	701
Melton - Bacchus Marsh	45-54	0	F	8679
Melton - Bacchus Marsh	45-54	0	M	8487
Melton - Bacchus Marsh	45-54	1	F	446
Melton - Bacchus Marsh	45-54	1	M	367
Melton - Bacchus Marsh	55-64		F	483
Melton - Bacchus Marsh	55-64		M	482
Melton - Bacchus Marsh	55-64	0	F	6407
Melton - Bacchus Marsh	55-64	0	M	5998
Melton - Bacchus Marsh	55-64	1	F	651
Melton - Bacchus Marsh	55-64	1	M	507
Melton - Bacchus Marsh	65-74		F	362
Melton - Bacchus Marsh	65-74		M	354
Melton - Bacchus Marsh	65-74	0	F	3766
Melton - Bacchus Marsh	65-74	0	M	3654
Melton - Bacchus Marsh	65-74	1	F	620
Melton - Bacchus Marsh	65-74	1	M	663
Melton - Bacchus Marsh	75-84		F	159
Melton - Bacchus Marsh	75-84		M	138
Melton - Bacchus Marsh	75-84	0	F	1193
Melton - Bacchus Marsh	75-84	0	M	1124
Melton - Bacchus Marsh	75-84	1	F	580
Melton - Bacchus Marsh	75-84	1	M	391
Melton - Bacchus Marsh	85+		F	56
Melton - Bacchus Marsh	85+		M	32
Melton - Bacchus Marsh	85+	0	F	258
Melton - Bacchus Marsh	85+	0	M	197
Melton - Bacchus Marsh	85+	1	F	476
Melton - Bacchus Marsh	85+	1	M	195
Wyndham	0-4		F	658
Wyndham	0-4		M	689
Wyndham	0-4	0	F	9699
Wyndham	0-4	0	M	10431
Wyndham	0-4	1	F	94
Wyndham	0-4	1	M	165
Wyndham	5-14		F	854
Wyndham	5-14		M	947
Wyndham	5-14	0	F	14667
Wyndham	5-14	0	M	15132
Wyndham	5-14	1	F	356
Wyndham	5-14	1	M	917
Wyndham	15-19		F	339
Wyndham	15-19		M	383
Wyndham	15-19	0	F	5870
Wyndham	15-19	0	M	6010
Wyndham	15-19	1	F	129
Wyndham	15-19	1	M	258
Wyndham	20-24		F	384
Wyndham	20-24		M	611
Wyndham	20-24	0	F	6166
Wyndham	20-24	0	M	6415
Wyndham	20-24	1	F	116
Wyndham	20-24	1	M	144
Wyndham	25-34		F	1262
Wyndham	25-34		M	1622
Wyndham	25-34	0	F	20421
Wyndham	25-34	0	M	18323
Wyndham	25-34	1	F	212
Wyndham	25-34	1	M	248
Wyndham	35-44		F	980
Wyndham	35-44		M	1391
Wyndham	35-44	0	F	16670
Wyndham	35-44	0	M	17584
Wyndham	35-44	1	F	347
Wyndham	35-44	1	M	277
Wyndham	45-54		F	749
Wyndham	45-54		M	858
Wyndham	45-54	0	F	11642
Wyndham	45-54	0	M	11811
Wyndham	45-54	1	F	515
Wyndham	45-54	1	M	356
Wyndham	55-64		F	582
Wyndham	55-64		M	604
Wyndham	55-64	0	F	8151
Wyndham	55-64	0	M	7848
Wyndham	55-64	1	F	688
Wyndham	55-64	1	M	528
Wyndham	65-74		F	405
Wyndham	65-74		M	390
Wyndham	65-74	0	F	4405
Wyndham	65-74	0	M	4218
Wyndham	65-74	1	F	705
Wyndham	65-74	1	M	643
Wyndham	75-84		F	203
Wyndham	75-84		M	178
Wyndham	75-84	0	F	1534
Wyndham	75-84	0	M	1372
Wyndham	75-84	1	F	746
Wyndham	75-84	1	M	507
Wyndham	85+		F	131
Wyndham	85+		M	65
Wyndham	85+	0	F	289
Wyndham	85+	0	M	251
Wyndham	85+	1	F	546
Wyndham	85+	1	M	213
Frankston	0-4		F	272
Frankston	0-4		M	305
Frankston	0-4	0	F	4001
Frankston	0-4	0	M	4283
Frankston	0-4	1	F	54
Frankston	0-4	1	M	96
Frankston	5-14		F	462
Frankston	5-14		M	482
Frankston	5-14	0	F	7088
Frankston	5-14	0	M	7308
Frankston	5-14	1	F	207
Frankston	5-14	1	M	463
Frankston	15-19		F	245
Frankston	15-19		M	248
Frankston	15-19	0	F	3652
Frankston	15-19	0	M	3593
Frankston	15-19	1	F	95
Frankston	15-19	1	M	174
Frankston	20-24		F	300
Frankston	20-24		M	290
Frankston	20-24	0	F	3912
Frankston	20-24	0	M	3783
Frankston	20-24	1	F	95
Frankston	20-24	1	M	128
Frankston	25-34		F	654
Frankston	25-34		M	643
Frankston	25-34	0	F	8710
Frankston	25-34	0	M	8120
Frankston	25-34	1	F	167
Frankston	25-34	1	M	185
Frankston	35-44		F	610
Frankston	35-44		M	622
Frankston	35-44	0	F	8530
Frankston	35-44	0	M	8296
Frankston	35-44	1	F	272
Frankston	35-44	1	M	245
Frankston	45-54		F	638
Frankston	45-54		M	625
Frankston	45-54	0	F	8669
Frankston	45-54	0	M	8205
Frankston	45-54	1	F	407
Frankston	45-54	1	M	299
Frankston	55-64		F	552
Frankston	55-64		M	561
Frankston	55-64	0	F	7232
Frankston	55-64	0	M	6835
Frankston	55-64	1	F	519
Frankston	55-64	1	M	403
Frankston	65-74		F	475
Frankston	65-74		M	416
Frankston	65-74	0	F	5213
Frankston	65-74	0	M	4558
Frankston	65-74	1	F	531
Frankston	65-74	1	M	501
Frankston	75-84		F	319
Frankston	75-84		M	225
Frankston	75-84	0	F	2444
Frankston	75-84	0	M	2032
Frankston	75-84	1	F	702
Frankston	75-84	1	M	471
Frankston	85+		F	164
Frankston	85+		M	95
Frankston	85+	0	F	671
Frankston	85+	0	M	528
Frankston	85+	1	F	860
Frankston	85+	1	M	391
Mornington Peninsula	0-4		F	229
Mornington Peninsula	0-4		M	217
Mornington Peninsula	0-4	0	F	3613
Mornington Peninsula	0-4	0	M	3850
Mornington Peninsula	0-4	1	F	21
Mornington Peninsula	0-4	1	M	73
Mornington Peninsula	5-14		F	456
Mornington Peninsula	5-14		M	492
Mornington Peninsula	5-14	0	F	8510
Mornington Peninsula	5-14	0	M	8773
Mornington Peninsula	5-14	1	F	217
Mornington Peninsula	5-14	1	M	383
Mornington Peninsula	15-19		F	240
Mornington Peninsula	15-19		M	261
Mornington Peninsula	15-19	0	F	3960
Mornington Peninsula	15-19	0	M	4260
Mornington Peninsula	15-19	1	F	70
Mornington Peninsula	15-19	1	M	155
Mornington Peninsula	20-24		F	203
Mornington Peninsula	20-24		M	220
Mornington Peninsula	20-24	0	F	3170
Mornington Peninsula	20-24	0	M	3647
Mornington Peninsula	20-24	1	F	65
Mornington Peninsula	20-24	1	M	94
Mornington Peninsula	25-34		F	425
Mornington Peninsula	25-34		M	420
Mornington Peninsula	25-34	0	F	6462
Mornington Peninsula	25-34	0	M	5881
Mornington Peninsula	25-34	1	F	148
Mornington Peninsula	25-34	1	M	159
Mornington Peninsula	35-44		F	591
Mornington Peninsula	35-44		M	509
Mornington Peninsula	35-44	0	F	8665
Mornington Peninsula	35-44	0	M	7756
Mornington Peninsula	35-44	1	F	208
Mornington Peninsula	35-44	1	M	183
Mornington Peninsula	45-54		F	632
Mornington Peninsula	45-54		M	647
Mornington Peninsula	45-54	0	F	10102
Mornington Peninsula	45-54	0	M	9178
Mornington Peninsula	45-54	1	F	356
Mornington Peninsula	45-54	1	M	334
Mornington Peninsula	55-64		F	721
Mornington Peninsula	55-64		M	642
Mornington Peninsula	55-64	0	F	9934
Mornington Peninsula	55-64	0	M	8787
Mornington Peninsula	55-64	1	F	499
Mornington Peninsula	55-64	1	M	419
Mornington Peninsula	65-74		F	796
Mornington Peninsula	65-74		M	660
Mornington Peninsula	65-74	0	F	9726
Mornington Peninsula	65-74	0	M	8492
Mornington Peninsula	65-74	1	F	655
Mornington Peninsula	65-74	1	M	580
Mornington Peninsula	75-84		F	557
Mornington Peninsula	75-84		M	483
Mornington Peninsula	75-84	0	F	4849
Mornington Peninsula	75-84	0	M	4529
Mornington Peninsula	75-84	1	F	1015
Mornington Peninsula	75-84	1	M	735
Mornington Peninsula	85+		F	322
Mornington Peninsula	85+		M	205
Mornington Peninsula	85+	0	F	1273
Mornington Peninsula	85+	0	M	1184
Mornington Peninsula	85+	1	F	1431
Mornington Peninsula	85+	1	M	647
Grampians	0-4		F	98
Grampians	0-4		M	123
Grampians	0-4	0	F	1310
Grampians	0-4	0	M	1497
Grampians	0-4	1	F	3
Grampians	0-4	1	M	24
Grampians	5-14		F	194
Grampians	5-14		M	211
Grampians	5-14	0	F	3018
Grampians	5-14	0	M	3115
Grampians	5-14	1	F	76
Grampians	5-14	1	M	154
Grampians	15-19		F	97
Grampians	15-19		M	109
Grampians	15-19	0	F	1446
Grampians	15-19	0	M	1564
Grampians	15-19	1	F	53
Grampians	15-19	1	M	74
Grampians	20-24		F	92
Grampians	20-24		M	115
Grampians	20-24	0	F	1236
Grampians	20-24	0	M	1301
Grampians	20-24	1	F	26
Grampians	20-24	1	M	59
Grampians	25-34		F	215
Grampians	25-34		M	395
Grampians	25-34	0	F	2638
Grampians	25-34	0	M	2583
Grampians	25-34	1	F	75
Grampians	25-34	1	M	106
Grampians	35-44		F	240
Grampians	35-44		M	411
Grampians	35-44	0	F	2747
Grampians	35-44	0	M	2524
Grampians	35-44	1	F	111
Grampians	35-44	1	M	116
Grampians	45-54		F	276
Grampians	45-54		M	395
Grampians	45-54	0	F	3572
Grampians	45-54	0	M	3379
Grampians	45-54	1	F	213
Grampians	45-54	1	M	214
Grampians	55-64		F	285
Grampians	55-64		M	385
Grampians	55-64	0	F	3776
Grampians	55-64	0	M	3850
Grampians	55-64	1	F	294
Grampians	55-64	1	M	295
Grampians	65-74		F	285
Grampians	65-74		M	324
Grampians	65-74	0	F	3059
Grampians	65-74	0	M	3032
Grampians	65-74	1	F	263
Grampians	65-74	1	M	310
Grampians	75-84		F	192
Grampians	75-84		M	189
Grampians	75-84	0	F	1710
Grampians	75-84	0	M	1554
Grampians	75-84	1	F	381
Grampians	75-84	1	M	313
Grampians	85+		F	174
Grampians	85+		M	77
Grampians	85+	0	F	604
Grampians	85+	0	M	429
Grampians	85+	1	F	581
Grampians	85+	1	M	260
Mildura	0-4		F	148
Mildura	0-4		M	132
Mildura	0-4	0	F	1506
Mildura	0-4	0	M	1526
Mildura	0-4	1	F	9
Mildura	0-4	1	M	42
Mildura	5-14		F	223
Mildura	5-14		M	273
Mildura	5-14	0	F	3024
Mildura	5-14	0	M	3060
Mildura	5-14	1	F	86
Mildura	5-14	1	M	203
Mildura	15-19		F	145
Mildura	15-19		M	133
Mildura	15-19	0	F	1513
Mildura	15-19	0	M	1626
Mildura	15-19	1	F	40
Mildura	15-19	1	M	74
Mildura	20-24		F	147
Mildura	20-24		M	156
Mildura	20-24	0	F	1418
Mildura	20-24	0	M	1348
Mildura	20-24	1	F	28
Mildura	20-24	1	M	55
Mildura	25-34		F	316
Mildura	25-34		M	331
Mildura	25-34	0	F	2940
Mildura	25-34	0	M	2808
Mildura	25-34	1	F	75
Mildura	25-34	1	M	69
Mildura	35-44		F	253
Mildura	35-44		M	262
Mildura	35-44	0	F	2838
Mildura	35-44	0	M	2616
Mildura	35-44	1	F	96
Mildura	35-44	1	M	113
Mildura	45-54		F	289
Mildura	45-54		M	320
Mildura	45-54	0	F	3182
Mildura	45-54	0	M	2958
Mildura	45-54	1	F	163
Mildura	45-54	1	M	169
Mildura	55-64		F	317
Mildura	55-64		M	333
Mildura	55-64	0	F	3025
Mildura	55-64	0	M	2981
Mildura	55-64	1	F	221
Mildura	55-64	1	M	231
Mildura	65-74		F	266
Mildura	65-74		M	288
Mildura	65-74	0	F	2199
Mildura	65-74	0	M	2148
Mildura	65-74	1	F	277
Mildura	65-74	1	M	319
Mildura	75-84		F	196
Mildura	75-84		M	152
Mildura	75-84	0	F	1171
Mildura	75-84	0	M	962
Mildura	75-84	1	F	418
Mildura	75-84	1	M	269
Mildura	85+		F	84
Mildura	85+		M	52
Mildura	85+	0	F	331
Mildura	85+	0	M	260
Mildura	85+	1	F	474
Mildura	85+	1	M	220
Murray River - Swan Hill	0-4		F	99
Murray River - Swan Hill	0-4		M	131
Murray River - Swan Hill	0-4	0	F	889
Murray River - Swan Hill	0-4	0	M	951
Murray River - Swan Hill	0-4	1	F	8
Murray River - Swan Hill	0-4	1	M	16
Murray River - Swan Hill	5-14		F	182
Murray River - Swan Hill	5-14		M	225
Murray River - Swan Hill	5-14	0	F	1938
Murray River - Swan Hill	5-14	0	M	2059
Murray River - Swan Hill	5-14	1	F	37
Murray River - Swan Hill	5-14	1	M	91
Murray River - Swan Hill	15-19		F	106
Murray River - Swan Hill	15-19		M	90
Murray River - Swan Hill	15-19	0	F	970
Murray River - Swan Hill	15-19	0	M	1015
Murray River - Swan Hill	15-19	1	F	24
Murray River - Swan Hill	15-19	1	M	38
Murray River - Swan Hill	20-24		F	92
Murray River - Swan Hill	20-24		M	113
Murray River - Swan Hill	20-24	0	F	734
Murray River - Swan Hill	20-24	0	M	855
Murray River - Swan Hill	20-24	1	F	25
Murray River - Swan Hill	20-24	1	M	22
Murray River - Swan Hill	25-34		F	210
Murray River - Swan Hill	25-34		M	242
Murray River - Swan Hill	25-34	0	F	1672
Murray River - Swan Hill	25-34	0	M	1645
Murray River - Swan Hill	25-34	1	F	21
Murray River - Swan Hill	25-34	1	M	46
Murray River - Swan Hill	35-44		F	199
Murray River - Swan Hill	35-44		M	215
Murray River - Swan Hill	35-44	0	F	1707
Murray River - Swan Hill	35-44	0	M	1611
Murray River - Swan Hill	35-44	1	F	63
Murray River - Swan Hill	35-44	1	M	52
Murray River - Swan Hill	45-54		F	266
Murray River - Swan Hill	45-54		M	264
Murray River - Swan Hill	45-54	0	F	2119
Murray River - Swan Hill	45-54	0	M	2141
Murray River - Swan Hill	45-54	1	F	101
Murray River - Swan Hill	45-54	1	M	94
Murray River - Swan Hill	55-64		F	300
Murray River - Swan Hill	55-64		M	297
Murray River - Swan Hill	55-64	0	F	2206
Murray River - Swan Hill	55-64	0	M	2314
Murray River - Swan Hill	55-64	1	F	137
Murray River - Swan Hill	55-64	1	M	156
Murray River - Swan Hill	65-74		F	248
Murray River - Swan Hill	65-74		M	260
Murray River - Swan Hill	65-74	0	F	1782
Murray River - Swan Hill	65-74	0	M	1780
Murray River - Swan Hill	65-74	1	F	156
Murray River - Swan Hill	65-74	1	M	200
Murray River - Swan Hill	75-84		F	173
Murray River - Swan Hill	75-84		M	164
Murray River - Swan Hill	75-84	0	F	1077
Murray River - Swan Hill	75-84	0	M	987
Murray River - Swan Hill	75-84	1	F	267
Murray River - Swan Hill	75-84	1	M	183
Murray River - Swan Hill	85+		F	87
Murray River - Swan Hill	85+		M	78
Murray River - Swan Hill	85+	0	F	325
Murray River - Swan Hill	85+	0	M	249
Murray River - Swan Hill	85+	1	F	367
Murray River - Swan Hill	85+	1	M	165
Campaspe	0-4		F	84
Campaspe	0-4		M	85
Campaspe	0-4	0	F	969
Campaspe	0-4	0	M	937
Campaspe	0-4	1	F	9
Campaspe	0-4	1	M	6
Campaspe	5-14		F	166
Campaspe	5-14		M	165
Campaspe	5-14	0	F	2010
Campaspe	5-14	0	M	2088
Campaspe	5-14	1	F	37
Campaspe	5-14	1	M	126
Campaspe	15-19		F	73
Campaspe	15-19		M	68
Campaspe	15-19	0	F	998
Campaspe	15-19	0	M	1122
Campaspe	15-19	1	F	28
Campaspe	15-19	1	M	61
Campaspe	20-24		F	65
Campaspe	20-24		M	59
Campaspe	20-24	0	F	738
Campaspe	20-24	0	M	827
Campaspe	20-24	1	F	30
Campaspe	20-24	1	M	42
Campaspe	25-34		F	151
Campaspe	25-34		M	120
Campaspe	25-34	0	F	1668
Campaspe	25-34	0	M	1506
Campaspe	25-34	1	F	44
Campaspe	25-34	1	M	41
Campaspe	35-44		F	172
Campaspe	35-44		M	174
Campaspe	35-44	0	F	1831
Campaspe	35-44	0	M	1669
Campaspe	35-44	1	F	55
Campaspe	35-44	1	M	54
Campaspe	45-54		F	181
Campaspe	45-54		M	186
Campaspe	45-54	0	F	2341
Campaspe	45-54	0	M	2173
Campaspe	45-54	1	F	94
Campaspe	45-54	1	M	97
Campaspe	55-64		F	218
Campaspe	55-64		M	235
Campaspe	55-64	0	F	2318
Campaspe	55-64	0	M	2303
Campaspe	55-64	1	F	159
Campaspe	55-64	1	M	147
Campaspe	65-74		F	201
Campaspe	65-74		M	187
Campaspe	65-74	0	F	1881
Campaspe	65-74	0	M	1903
Campaspe	65-74	1	F	175
Campaspe	65-74	1	M	225
Campaspe	75-84		F	150
Campaspe	75-84		M	132
Campaspe	75-84	0	F	1034
Campaspe	75-84	0	M	983
Campaspe	75-84	1	F	251
Campaspe	75-84	1	M	203
Campaspe	85+		F	108
Campaspe	85+		M	73
Campaspe	85+	0	F	281
Campaspe	85+	0	M	223
Campaspe	85+	1	F	340
Campaspe	85+	1	M	139
Moira	0-4		F	56
Moira	0-4		M	73
Moira	0-4	0	F	683
Moira	0-4	0	M	750
Moira	0-4	1	F	6
Moira	0-4	1	M	10
Moira	5-14		F	138
Moira	5-14		M	144
Moira	5-14	0	F	1539
Moira	5-14	0	M	1581
Moira	5-14	1	F	42
Moira	5-14	1	M	94
Moira	15-19		F	45
Moira	15-19		M	57
Moira	15-19	0	F	739
Moira	15-19	0	M	809
Moira	15-19	1	F	24
Moira	15-19	1	M	38
Moira	20-24		F	40
Moira	20-24		M	57
Moira	20-24	0	F	591
Moira	20-24	0	M	645
Moira	20-24	1	F	19
Moira	20-24	1	M	25
Moira	25-34		F	112
Moira	25-34		M	102
Moira	25-34	0	F	1256
Moira	25-34	0	M	1186
Moira	25-34	1	F	24
Moira	25-34	1	M	23
Moira	35-44		F	114
Moira	35-44		M	126
Moira	35-44	0	F	1322
Moira	35-44	0	M	1262
Moira	35-44	1	F	46
Moira	35-44	1	M	44
Moira	45-54		F	148
Moira	45-54		M	146
Moira	45-54	0	F	1689
Moira	45-54	0	M	1603
Moira	45-54	1	F	84
Moira	45-54	1	M	93
Moira	55-64		F	187
Moira	55-64		M	190
Moira	55-64	0	F	1797
Moira	55-64	0	M	1790
Moira	55-64	1	F	126
Moira	55-64	1	M	147
Moira	65-74		F	198
Moira	65-74		M	189
Moira	65-74	0	F	1638
Moira	65-74	0	M	1592
Moira	65-74	1	F	167
Moira	65-74	1	M	182
Moira	75-84		F	111
Moira	75-84		M	118
Moira	75-84	0	F	895
Moira	75-84	0	M	879
Moira	75-84	1	F	198
Moira	75-84	1	M	181
Moira	85+		F	59
Moira	85+		M	41
Moira	85+	0	F	239
Moira	85+	0	M	211
Moira	85+	1	F	251
Moira	85+	1	M	133
Shepparton	0-4		F	164
Shepparton	0-4		M	200
Shepparton	0-4	0	F	1861
Shepparton	0-4	0	M	1924
Shepparton	0-4	1	F	19
Shepparton	0-4	1	M	30
Shepparton	5-14		F	300
Shepparton	5-14		M	333
Shepparton	5-14	0	F	3637
Shepparton	5-14	0	M	3848
Shepparton	5-14	1	F	104
Shepparton	5-14	1	M	241
Shepparton	15-19		F	161
Shepparton	15-19		M	168
Shepparton	15-19	0	F	1875
Shepparton	15-19	0	M	1969
Shepparton	15-19	1	F	49
Shepparton	15-19	1	M	99
Shepparton	20-24		F	139
Shepparton	20-24		M	152
Shepparton	20-24	0	F	1562
Shepparton	20-24	0	M	1610
Shepparton	20-24	1	F	41
Shepparton	20-24	1	M	58
Shepparton	25-34		F	356
Shepparton	25-34		M	453
Shepparton	25-34	0	F	3506
Shepparton	25-34	0	M	3342
Shepparton	25-34	1	F	81
Shepparton	25-34	1	M	91
Shepparton	35-44		F	321
Shepparton	35-44		M	392
Shepparton	35-44	0	F	3499
Shepparton	35-44	0	M	3270
Shepparton	35-44	1	F	137
Shepparton	35-44	1	M	135
Shepparton	45-54		F	362
Shepparton	45-54		M	429
Shepparton	45-54	0	F	3736
Shepparton	45-54	0	M	3600
Shepparton	45-54	1	F	224
Shepparton	45-54	1	M	176
Shepparton	55-64		F	352
Shepparton	55-64		M	362
Shepparton	55-64	0	F	3399
Shepparton	55-64	0	M	3256
Shepparton	55-64	1	F	264
Shepparton	55-64	1	M	253
Shepparton	65-74		F	334
Shepparton	65-74		M	325
Shepparton	65-74	0	F	2505
Shepparton	65-74	0	M	2460
Shepparton	65-74	1	F	245
Shepparton	65-74	1	M	277
Shepparton	75-84		F	208
Shepparton	75-84		M	171
Shepparton	75-84	0	F	1280
Shepparton	75-84	0	M	1172
Shepparton	75-84	1	F	372
Shepparton	75-84	1	M	288
Shepparton	85+		F	133
Shepparton	85+		M	57
Shepparton	85+	0	F	374
Shepparton	85+	0	M	281
Shepparton	85+	1	F	433
Shepparton	85+	1	M	201
Glenelg - Southern Grampians	0-4		F	63
Glenelg - Southern Grampians	0-4		M	58
Glenelg - Southern Grampians	0-4	0	F	862
Glenelg - Southern Grampians	0-4	0	M	833
Glenelg - Southern Grampians	0-4	1	F	4
Glenelg - Southern Grampians	0-4	1	M	8
Glenelg - Southern Grampians	5-14		F	118
Glenelg - Southern Grampians	5-14		M	128
Glenelg - Southern Grampians	5-14	0	F	1805
Glenelg - Southern Grampians	5-14	0	M	1918
Glenelg - Southern Grampians	5-14	1	F	47
Glenelg - Southern Grampians	5-14	1	M	92
Glenelg - Southern Grampians	15-19		F	69
Glenelg - Southern Grampians	15-19		M	66
Glenelg - Southern Grampians	15-19	0	F	943
Glenelg - Southern Grampians	15-19	0	M	1047
Glenelg - Southern Grampians	15-19	1	F	23
Glenelg - Southern Grampians	15-19	1	M	44
Glenelg - Southern Grampians	20-24		F	60
Glenelg - Southern Grampians	20-24		M	72
Glenelg - Southern Grampians	20-24	0	F	663
Glenelg - Southern Grampians	20-24	0	M	796
Glenelg - Southern Grampians	20-24	1	F	23
Glenelg - Southern Grampians	20-24	1	M	29
Glenelg - Southern Grampians	25-34		F	118
Glenelg - Southern Grampians	25-34		M	119
Glenelg - Southern Grampians	25-34	0	F	1474
Glenelg - Southern Grampians	25-34	0	M	1331
Glenelg - Southern Grampians	25-34	1	F	49
Glenelg - Southern Grampians	25-34	1	M	48
Glenelg - Southern Grampians	35-44		F	152
Glenelg - Southern Grampians	35-44		M	149
Glenelg - Southern Grampians	35-44	0	F	1745
Glenelg - Southern Grampians	35-44	0	M	1623
Glenelg - Southern Grampians	35-44	1	F	60
Glenelg - Southern Grampians	35-44	1	M	63
Glenelg - Southern Grampians	45-54		F	170
Glenelg - Southern Grampians	45-54		M	189
Glenelg - Southern Grampians	45-54	0	F	2347
Glenelg - Southern Grampians	45-54	0	M	2235
Glenelg - Southern Grampians	45-54	1	F	119
Glenelg - Southern Grampians	45-54	1	M	108
Glenelg - Southern Grampians	55-64		F	213
Glenelg - Southern Grampians	55-64		M	195
Glenelg - Southern Grampians	55-64	0	F	2452
Glenelg - Southern Grampians	55-64	0	M	2412
Glenelg - Southern Grampians	55-64	1	F	164
Glenelg - Southern Grampians	55-64	1	M	161
Glenelg - Southern Grampians	65-74		F	182
Glenelg - Southern Grampians	65-74		M	182
Glenelg - Southern Grampians	65-74	0	F	1879
Glenelg - Southern Grampians	65-74	0	M	1915
Glenelg - Southern Grampians	65-74	1	F	160
Glenelg - Southern Grampians	65-74	1	M	173
Glenelg - Southern Grampians	75-84		F	122
Glenelg - Southern Grampians	75-84		M	110
Glenelg - Southern Grampians	75-84	0	F	980
Glenelg - Southern Grampians	75-84	0	M	886
Glenelg - Southern Grampians	75-84	1	F	221
Glenelg - Southern Grampians	75-84	1	M	145
Glenelg - Southern Grampians	85+		F	69
Glenelg - Southern Grampians	85+		M	46
Glenelg - Southern Grampians	85+	0	F	331
Glenelg - Southern Grampians	85+	0	M	216
Glenelg - Southern Grampians	85+	1	F	320
Glenelg - Southern Grampians	85+	1	M	148
Colac - Corangamite	0-4		F	82
Colac - Corangamite	0-4		M	54
Colac - Corangamite	0-4	0	F	908
Colac - Corangamite	0-4	0	M	974
Colac - Corangamite	0-4	1	F	9
Colac - Corangamite	0-4	1	M	16
Colac - Corangamite	5-14		F	119
Colac - Corangamite	5-14		M	149
Colac - Corangamite	5-14	0	F	1964
Colac - Corangamite	5-14	0	M	2196
Colac - Corangamite	5-14	1	F	47
Colac - Corangamite	5-14	1	M	99
Colac - Corangamite	15-19		F	66
Colac - Corangamite	15-19		M	76
Colac - Corangamite	15-19	0	F	952
Colac - Corangamite	15-19	0	M	1057
Colac - Corangamite	15-19	1	F	26
Colac - Corangamite	15-19	1	M	44
Colac - Corangamite	20-24		F	64
Colac - Corangamite	20-24		M	74
Colac - Corangamite	20-24	0	F	771
Colac - Corangamite	20-24	0	M	871
Colac - Corangamite	20-24	1	F	19
Colac - Corangamite	20-24	1	M	32
