SA3_NAME16	Age	Sex	Volunteer	adults
Hobart Inner	75-84	F	1	307
Hobart Inner	75-84	M		97
Hobart Inner	75-84	M	0	748
Hobart Inner	75-84	M	1	267
Hobart Inner	85+	F		118
Hobart Inner	85+	F	0	766
Hobart Inner	85+	F	1	57
Hobart Inner	85+	M		57
Hobart Inner	85+	M	0	360
Hobart Inner	85+	M	1	51
Sorell - Dodges Ferry	15-19	F		58
Sorell - Dodges Ferry	15-19	F	0	353
Sorell - Dodges Ferry	15-19	F	1	84
Sorell - Dodges Ferry	15-19	M		30
Sorell - Dodges Ferry	15-19	M	0	383
Sorell - Dodges Ferry	15-19	M	1	60
Sorell - Dodges Ferry	20-24	F		31
Sorell - Dodges Ferry	20-24	F	0	300
Sorell - Dodges Ferry	20-24	F	1	53
Sorell - Dodges Ferry	20-24	M		27
Sorell - Dodges Ferry	20-24	M	0	316
Sorell - Dodges Ferry	20-24	M	1	54
Sorell - Dodges Ferry	25-34	F		53
Sorell - Dodges Ferry	25-34	F	0	688
Sorell - Dodges Ferry	25-34	F	1	169
Sorell - Dodges Ferry	25-34	M		60
Sorell - Dodges Ferry	25-34	M	0	694
Sorell - Dodges Ferry	25-34	M	1	116
Sorell - Dodges Ferry	35-44	F		69
Sorell - Dodges Ferry	35-44	F	0	648
Sorell - Dodges Ferry	35-44	F	1	260
Sorell - Dodges Ferry	35-44	M		54
Sorell - Dodges Ferry	35-44	M	0	696
Sorell - Dodges Ferry	35-44	M	1	149
Sorell - Dodges Ferry	45-54	F		69
Sorell - Dodges Ferry	45-54	F	0	867
Sorell - Dodges Ferry	45-54	F	1	267
Sorell - Dodges Ferry	45-54	M		69
Sorell - Dodges Ferry	45-54	M	0	831
Sorell - Dodges Ferry	45-54	M	1	213
Sorell - Dodges Ferry	55-64	F		80
Sorell - Dodges Ferry	55-64	F	0	911
Sorell - Dodges Ferry	55-64	F	1	257
Sorell - Dodges Ferry	55-64	M		85
Sorell - Dodges Ferry	55-64	M	0	876
Sorell - Dodges Ferry	55-64	M	1	247
Sorell - Dodges Ferry	65-74	F		64
Sorell - Dodges Ferry	65-74	F	0	607
Sorell - Dodges Ferry	65-74	F	1	208
Sorell - Dodges Ferry	65-74	M		98
Sorell - Dodges Ferry	65-74	M	0	678
Sorell - Dodges Ferry	65-74	M	1	177
Sorell - Dodges Ferry	75-84	F		66
Sorell - Dodges Ferry	75-84	F	0	303
Sorell - Dodges Ferry	75-84	F	1	65
Sorell - Dodges Ferry	75-84	M		41
Sorell - Dodges Ferry	75-84	M	0	282
Sorell - Dodges Ferry	75-84	M	1	59
Sorell - Dodges Ferry	85+	F		22
Sorell - Dodges Ferry	85+	F	0	126
Sorell - Dodges Ferry	85+	F	1	15
Sorell - Dodges Ferry	85+	M		16
Sorell - Dodges Ferry	85+	M	0	94
Sorell - Dodges Ferry	85+	M	1	6
Launceston	15-19	F		223
Launceston	15-19	F	0	1861
Launceston	15-19	F	1	553
Launceston	15-19	M		219
Launceston	15-19	M	0	2125
Launceston	15-19	M	1	468
Launceston	20-24	F		190
Launceston	20-24	F	0	2122
Launceston	20-24	F	1	589
Launceston	20-24	M		232
Launceston	20-24	M	0	2313
Launceston	20-24	M	1	571
Launceston	25-34	F		329
Launceston	25-34	F	0	3699
Launceston	25-34	F	1	960
Launceston	25-34	M		368
Launceston	25-34	M	0	3748
Launceston	25-34	M	1	789
Launceston	35-44	F		315
Launceston	35-44	F	0	3478
Launceston	35-44	F	1	1328
Launceston	35-44	M		320
Launceston	35-44	M	0	3343
Launceston	35-44	M	1	920
Launceston	45-54	F		355
Launceston	45-54	F	0	3889
Launceston	45-54	F	1	1333
Launceston	45-54	M		371
Launceston	45-54	M	0	3583
Launceston	45-54	M	1	1149
Launceston	55-64	F		365
Launceston	55-64	F	0	3785
Launceston	55-64	F	1	1113
Launceston	55-64	M		343
Launceston	55-64	M	0	3318
Launceston	55-64	M	1	967
Launceston	65-74	F		460
Launceston	65-74	F	0	2833
Launceston	65-74	F	1	1020
Launceston	65-74	M		387
Launceston	65-74	M	0	2588
Launceston	65-74	M	1	839
Launceston	75-84	F		349
Launceston	75-84	F	0	1878
Launceston	75-84	F	1	395
Launceston	75-84	M		238
Launceston	75-84	M	0	1371
Launceston	75-84	M	1	327
Launceston	85+	F		232
Launceston	85+	F	0	1145
Launceston	85+	F	1	74
Launceston	85+	M		104
Launceston	85+	M	0	589
Launceston	85+	M	1	49
Meander Valley - West Tamar	15-19	F		98
Meander Valley - West Tamar	15-19	F	0	453
Meander Valley - West Tamar	15-19	F	1	138
Meander Valley - West Tamar	15-19	M		76
Meander Valley - West Tamar	15-19	M	0	501
Meander Valley - West Tamar	15-19	M	1	121
Meander Valley - West Tamar	20-24	F		38
Meander Valley - West Tamar	20-24	F	0	328
Meander Valley - West Tamar	20-24	F	1	80
Meander Valley - West Tamar	20-24	M		30
Meander Valley - West Tamar	20-24	M	0	373
Meander Valley - West Tamar	20-24	M	1	82
Meander Valley - West Tamar	25-34	F		71
Meander Valley - West Tamar	25-34	F	0	708
Meander Valley - West Tamar	25-34	F	1	228
Meander Valley - West Tamar	25-34	M		83
Meander Valley - West Tamar	25-34	M	0	669
Meander Valley - West Tamar	25-34	M	1	151
Meander Valley - West Tamar	35-44	F		74
Meander Valley - West Tamar	35-44	F	0	734
Meander Valley - West Tamar	35-44	F	1	413
Meander Valley - West Tamar	35-44	M		83
Meander Valley - West Tamar	35-44	M	0	760
Meander Valley - West Tamar	35-44	M	1	253
Meander Valley - West Tamar	45-54	F		121
Meander Valley - West Tamar	45-54	F	0	1103
Meander Valley - West Tamar	45-54	F	1	471
Meander Valley - West Tamar	45-54	M		109
Meander Valley - West Tamar	45-54	M	0	1090
Meander Valley - West Tamar	45-54	M	1	403
Meander Valley - West Tamar	55-64	F		135
Meander Valley - West Tamar	55-64	F	0	1283
Meander Valley - West Tamar	55-64	F	1	517
Meander Valley - West Tamar	55-64	M		156
Meander Valley - West Tamar	55-64	M	0	1339
Meander Valley - West Tamar	55-64	M	1	404
Meander Valley - West Tamar	65-74	F		143
Meander Valley - West Tamar	65-74	F	0	967
Meander Valley - West Tamar	65-74	F	1	425
Meander Valley - West Tamar	65-74	M		154
Meander Valley - West Tamar	65-74	M	0	1057
Meander Valley - West Tamar	65-74	M	1	395
Meander Valley - West Tamar	75-84	F		100
Meander Valley - West Tamar	75-84	F	0	454
Meander Valley - West Tamar	75-84	F	1	146
Meander Valley - West Tamar	75-84	M		101
Meander Valley - West Tamar	75-84	M	0	445
Meander Valley - West Tamar	75-84	M	1	149
Meander Valley - West Tamar	85+	F		38
Meander Valley - West Tamar	85+	F	0	200
Meander Valley - West Tamar	85+	F	1	23
Meander Valley - West Tamar	85+	M		35
Meander Valley - West Tamar	85+	M	0	131
Meander Valley - West Tamar	85+	M	1	27
North East	15-19	F		100
North East	15-19	F	0	644
North East	15-19	F	1	173
North East	15-19	M		155
North East	15-19	M	0	737
North East	15-19	M	1	167
North East	20-24	F		65
North East	20-24	F	0	591
North East	20-24	F	1	140
North East	20-24	M		95
North East	20-24	M	0	646
North East	20-24	M	1	160
North East	25-34	F		150
North East	25-34	F	0	1190
North East	25-34	F	1	385
North East	25-34	M		134
North East	25-34	M	0	1166
North East	25-34	M	1	223
North East	35-44	F		150
North East	35-44	F	0	1286
North East	35-44	F	1	573
North East	35-44	M		166
North East	35-44	M	0	1268
North East	35-44	M	1	424
North East	45-54	F		205
North East	45-54	F	0	1806
North East	45-54	F	1	695
North East	45-54	M		237
North East	45-54	M	0	1852
North East	45-54	M	1	584
North East	55-64	F		255
North East	55-64	F	0	2049
North East	55-64	F	1	799
North East	55-64	M		269
North East	55-64	M	0	2207
North East	55-64	M	1	727
North East	65-74	F		248
North East	65-74	F	0	1548
North East	65-74	F	1	718
North East	65-74	M		318
North East	65-74	M	0	1754
North East	65-74	M	1	670
North East	75-84	F		196
North East	75-84	F	0	746
North East	75-84	F	1	234
North East	75-84	M		185
North East	75-84	M	0	824
North East	75-84	M	1	215
North East	85+	F		77
North East	85+	F	0	313
North East	85+	F	1	44
North East	85+	M		49
North East	85+	M	0	222
North East	85+	M	1	26
Central Highlands (Tas.)	15-19	F		34
Central Highlands (Tas.)	15-19	F	0	222
Central Highlands (Tas.)	15-19	F	1	64
Central Highlands (Tas.)	15-19	M		52
Central Highlands (Tas.)	15-19	M	0	256
Central Highlands (Tas.)	15-19	M	1	49
Central Highlands (Tas.)	20-24	F		18
Central Highlands (Tas.)	20-24	F	0	164
Central Highlands (Tas.)	20-24	F	1	29
Central Highlands (Tas.)	20-24	M		22
Central Highlands (Tas.)	20-24	M	0	204
Central Highlands (Tas.)	20-24	M	1	36
Central Highlands (Tas.)	25-34	F		26
Central Highlands (Tas.)	25-34	F	0	379
Central Highlands (Tas.)	25-34	F	1	108
Central Highlands (Tas.)	25-34	M		53
Central Highlands (Tas.)	25-34	M	0	392
Central Highlands (Tas.)	25-34	M	1	83
Central Highlands (Tas.)	35-44	F		50
Central Highlands (Tas.)	35-44	F	0	427
Central Highlands (Tas.)	35-44	F	1	174
Central Highlands (Tas.)	35-44	M		50
Central Highlands (Tas.)	35-44	M	0	466
Central Highlands (Tas.)	35-44	M	1	121
Central Highlands (Tas.)	45-54	F		75
Central Highlands (Tas.)	45-54	F	0	608
Central Highlands (Tas.)	45-54	F	1	194
Central Highlands (Tas.)	45-54	M		75
Central Highlands (Tas.)	45-54	M	0	703
Central Highlands (Tas.)	45-54	M	1	155
Central Highlands (Tas.)	55-64	F		66
Central Highlands (Tas.)	55-64	F	0	602
Central Highlands (Tas.)	55-64	F	1	205
Central Highlands (Tas.)	55-64	M		85
Central Highlands (Tas.)	55-64	M	0	717
Central Highlands (Tas.)	55-64	M	1	196
Central Highlands (Tas.)	65-74	F		74
Central Highlands (Tas.)	65-74	F	0	387
Central Highlands (Tas.)	65-74	F	1	157
Central Highlands (Tas.)	65-74	M		83
Central Highlands (Tas.)	65-74	M	0	571
Central Highlands (Tas.)	65-74	M	1	139
Central Highlands (Tas.)	75-84	F		42
Central Highlands (Tas.)	75-84	F	0	151
Central Highlands (Tas.)	75-84	F	1	40
Central Highlands (Tas.)	75-84	M		46
Central Highlands (Tas.)	75-84	M	0	187
Central Highlands (Tas.)	75-84	M	1	42
Central Highlands (Tas.)	85+	F		7
Central Highlands (Tas.)	85+	F	0	51
Central Highlands (Tas.)	85+	F	1	6
Central Highlands (Tas.)	85+	M		11
Central Highlands (Tas.)	85+	M	0	35
Central Highlands (Tas.)	85+	M	1	4
Huon - Bruny Island	15-19	F		55
Huon - Bruny Island	15-19	F	0	333
Huon - Bruny Island	15-19	F	1	108
Huon - Bruny Island	15-19	M		76
Huon - Bruny Island	15-19	M	0	398
Huon - Bruny Island	15-19	M	1	84
Huon - Bruny Island	20-24	F		30
Huon - Bruny Island	20-24	F	0	252
Huon - Bruny Island	20-24	F	1	60
Huon - Bruny Island	20-24	M		27
Huon - Bruny Island	20-24	M	0	300
Huon - Bruny Island	20-24	M	1	49
Huon - Bruny Island	25-34	F		58
Huon - Bruny Island	25-34	F	0	603
Huon - Bruny Island	25-34	F	1	188
Huon - Bruny Island	25-34	M		63
Huon - Bruny Island	25-34	M	0	619
Huon - Bruny Island	25-34	M	1	134
Huon - Bruny Island	35-44	F		97
Huon - Bruny Island	35-44	F	0	705
Huon - Bruny Island	35-44	F	1	344
Huon - Bruny Island	35-44	M		80
Huon - Bruny Island	35-44	M	0	786
Huon - Bruny Island	35-44	M	1	201
Huon - Bruny Island	45-54	F		83
Huon - Bruny Island	45-54	F	0	965
Huon - Bruny Island	45-54	F	1	424
Huon - Bruny Island	45-54	M		97
Huon - Bruny Island	45-54	M	0	932
Huon - Bruny Island	45-54	M	1	307
Huon - Bruny Island	55-64	F		119
Huon - Bruny Island	55-64	F	0	1109
Huon - Bruny Island	55-64	F	1	423
Huon - Bruny Island	55-64	M		129
Huon - Bruny Island	55-64	M	0	1160
Huon - Bruny Island	55-64	M	1	382
Huon - Bruny Island	65-74	F		120
Huon - Bruny Island	65-74	F	0	798
Huon - Bruny Island	65-74	F	1	357
Huon - Bruny Island	65-74	M		131
Huon - Bruny Island	65-74	M	0	887
Huon - Bruny Island	65-74	M	1	366
Huon - Bruny Island	75-84	F		74
Huon - Bruny Island	75-84	F	0	344
Huon - Bruny Island	75-84	F	1	97
Huon - Bruny Island	75-84	M		71
Huon - Bruny Island	75-84	M	0	410
Huon - Bruny Island	75-84	M	1	106
Huon - Bruny Island	85+	F		27
Huon - Bruny Island	85+	F	0	129
Huon - Bruny Island	85+	F	1	15
Huon - Bruny Island	85+	M		23
Huon - Bruny Island	85+	M	0	100
Huon - Bruny Island	85+	M	1	5
South East Coast	15-19	F		10
South East Coast	15-19	F	0	51
South East Coast	15-19	F	1	24
South East Coast	15-19	M		20
South East Coast	15-19	M	0	77
South East Coast	15-19	M	1	21
South East Coast	20-24	F		5
South East Coast	20-24	F	0	68
South East Coast	20-24	F	1	9
South East Coast	20-24	M	0	71
South East Coast	20-24	M	1	16
South East Coast	25-34	F		17
South East Coast	25-34	F	0	172
South East Coast	25-34	F	1	48
South East Coast	25-34	M		20
South East Coast	25-34	M	0	162
South East Coast	25-34	M	1	36
South East Coast	35-44	F		30
South East Coast	35-44	F	0	175
South East Coast	35-44	F	1	110
South East Coast	35-44	M		34
South East Coast	35-44	M	0	202
South East Coast	35-44	M	1	64
South East Coast	45-54	F		49
South East Coast	45-54	F	0	281
South East Coast	45-54	F	1	119
South East Coast	45-54	M		57
South East Coast	45-54	M	0	314
South East Coast	45-54	M	1	108
South East Coast	55-64	F		59
South East Coast	55-64	F	0	415
South East Coast	55-64	F	1	215
South East Coast	55-64	M		61
South East Coast	55-64	M	0	471
South East Coast	55-64	M	1	177
South East Coast	65-74	F		94
South East Coast	65-74	F	0	374
South East Coast	65-74	F	1	202
South East Coast	65-74	M		87
South East Coast	65-74	M	0	433
South East Coast	65-74	M	1	188
South East Coast	75-84	F		43
South East Coast	75-84	F	0	143
South East Coast	75-84	F	1	73
South East Coast	75-84	M		47
South East Coast	75-84	M	0	179
South East Coast	75-84	M	1	66
South East Coast	85+	F		21
South East Coast	85+	F	0	54
South East Coast	85+	F	1	8
South East Coast	85+	M		20
South East Coast	85+	M	0	57
South East Coast	85+	M	1	9
Burnie - Ulverstone	15-19	F		131
Burnie - Ulverstone	15-19	F	0	1044
Burnie - Ulverstone	15-19	F	1	330
Burnie - Ulverstone	15-19	M		124
Burnie - Ulverstone	15-19	M	0	1198
Burnie - Ulverstone	15-19	M	1	250
Burnie - Ulverstone	20-24	F		73
Burnie - Ulverstone	20-24	F	0	981
Burnie - Ulverstone	20-24	F	1	248
Burnie - Ulverstone	20-24	M		84
Burnie - Ulverstone	20-24	M	0	1065
Burnie - Ulverstone	20-24	M	1	169
Burnie - Ulverstone	25-34	F		143
Burnie - Ulverstone	25-34	F	0	1853
Burnie - Ulverstone	25-34	F	1	519
Burnie - Ulverstone	25-34	M		148
Burnie - Ulverstone	25-34	M	0	1773
Burnie - Ulverstone	25-34	M	1	386
Burnie - Ulverstone	35-44	F		154
Burnie - Ulverstone	35-44	F	0	1826
Burnie - Ulverstone	35-44	F	1	751
Burnie - Ulverstone	35-44	M		148
Burnie - Ulverstone	35-44	M	0	1814
Burnie - Ulverstone	35-44	M	1	503
Burnie - Ulverstone	45-54	F		211
Burnie - Ulverstone	45-54	F	0	2453
Burnie - Ulverstone	45-54	F	1	828
Burnie - Ulverstone	45-54	M		236
Burnie - Ulverstone	45-54	M	0	2292
Burnie - Ulverstone	45-54	M	1	612
Burnie - Ulverstone	55-64	F		227
Burnie - Ulverstone	55-64	F	0	2469
Burnie - Ulverstone	55-64	F	1	850
Burnie - Ulverstone	55-64	M		224
Burnie - Ulverstone	55-64	M	0	2332
Burnie - Ulverstone	55-64	M	1	687
Burnie - Ulverstone	65-74	F		272
Burnie - Ulverstone	65-74	F	0	1879
Burnie - Ulverstone	65-74	F	1	734
Burnie - Ulverstone	65-74	M		254
Burnie - Ulverstone	65-74	M	0	1835
Burnie - Ulverstone	65-74	M	1	616
Burnie - Ulverstone	75-84	F		247
Burnie - Ulverstone	75-84	F	0	1229
Burnie - Ulverstone	75-84	F	1	309
Burnie - Ulverstone	75-84	M		192
Burnie - Ulverstone	75-84	M	0	1020
Burnie - Ulverstone	75-84	M	1	276
Burnie - Ulverstone	85+	F		111
Burnie - Ulverstone	85+	F	0	601
Burnie - Ulverstone	85+	F	1	35
Burnie - Ulverstone	85+	M		80
Burnie - Ulverstone	85+	M	0	350
Burnie - Ulverstone	85+	M	1	26
Devonport	15-19	F		89
Devonport	15-19	F	0	938
Devonport	15-19	F	1	263
Devonport	15-19	M		116
Devonport	15-19	M	0	1029
Devonport	15-19	M	1	229
Devonport	20-24	F		58
Devonport	20-24	F	0	834
Devonport	20-24	F	1	174
Devonport	20-24	M		59
Devonport	20-24	M	0	851
Devonport	20-24	M	1	165
Devonport	25-34	F		118
Devonport	25-34	F	0	1705
Devonport	25-34	F	1	489
Devonport	25-34	M		147
Devonport	25-34	M	0	1686
Devonport	25-34	M	1	328
Devonport	35-44	F		127
Devonport	35-44	F	0	1734
Devonport	35-44	F	1	748
Devonport	35-44	M		168
Devonport	35-44	M	0	1689
Devonport	35-44	M	1	516
Devonport	45-54	F		201
Devonport	45-54	F	0	2291
Devonport	45-54	F	1	757
Devonport	45-54	M		210
Devonport	45-54	M	0	2143
Devonport	45-54	M	1	584
Devonport	55-64	F		243
Devonport	55-64	F	0	2305
Devonport	55-64	F	1	767
Devonport	55-64	M		237
Devonport	55-64	M	0	2227
Devonport	55-64	M	1	676
Devonport	65-74	F		296
Devonport	65-74	F	0	1850
Devonport	65-74	F	1	829
Devonport	65-74	M		261
Devonport	65-74	M	0	1798
Devonport	65-74	M	1	629
Devonport	75-84	F		238
Devonport	75-84	F	0	1028
Devonport	75-84	F	1	251
Devonport	75-84	M		163
Devonport	75-84	M	0	929
Devonport	75-84	M	1	254
Devonport	85+	F		123
Devonport	85+	F	0	542
Devonport	85+	F	1	36
Devonport	85+	M		69
Devonport	85+	M	0	280
Devonport	85+	M	1	35
West Coast	15-19	F		74
West Coast	15-19	F	0	291
West Coast	15-19	F	1	90
West Coast	15-19	M		75
West Coast	15-19	M	0	347
West Coast	15-19	M	1	75
West Coast	20-24	F		37
West Coast	20-24	F	0	311
West Coast	20-24	F	1	77
West Coast	20-24	M		48
West Coast	20-24	M	0	364
West Coast	20-24	M	1	88
West Coast	25-34	F		79
West Coast	25-34	F	0	626
West Coast	25-34	F	1	234
West Coast	25-34	M		60
West Coast	25-34	M	0	676
West Coast	25-34	M	1	169
West Coast	35-44	F		64
West Coast	35-44	F	0	565
West Coast	35-44	F	1	327
West Coast	35-44	M		88
West Coast	35-44	M	0	660
West Coast	35-44	M	1	218
West Coast	45-54	F		88
West Coast	45-54	F	0	851
West Coast	45-54	F	1	338
West Coast	45-54	M		126
West Coast	45-54	M	0	926
West Coast	45-54	M	1	277
West Coast	55-64	F		106
West Coast	55-64	F	0	802
West Coast	55-64	F	1	378
West Coast	55-64	M		126
West Coast	55-64	M	0	990
West Coast	55-64	M	1	312
West Coast	65-74	F		97
West Coast	65-74	F	0	530
West Coast	65-74	F	1	249
West Coast	65-74	M		108
West Coast	65-74	M	0	661
West Coast	65-74	M	1	236
West Coast	75-84	F		81
West Coast	75-84	F	0	264
West Coast	75-84	F	1	90
West Coast	75-84	M		55
West Coast	75-84	M	0	294
West Coast	75-84	M	1	81
West Coast	85+	F		25
West Coast	85+	F	0	100
West Coast	85+	F	1	10
West Coast	85+	M		18
West Coast	85+	M	0	77
West Coast	85+	M	1	8
Migratory - Offshore - Shipping (Tas.)	20-24	F	0	3
Migratory - Offshore - Shipping (Tas.)	20-24	F	1	3
Migratory - Offshore - Shipping (Tas.)	20-24	M	0	3
Migratory - Offshore - Shipping (Tas.)	25-34	F	0	3
Migratory - Offshore - Shipping (Tas.)	25-34	M		4
Migratory - Offshore - Shipping (Tas.)	25-34	M	0	10
Migratory - Offshore - Shipping (Tas.)	25-34	M	1	3
Migratory - Offshore - Shipping (Tas.)	35-44	M		3
Migratory - Offshore - Shipping (Tas.)	35-44	M	0	3
Migratory - Offshore - Shipping (Tas.)	35-44	M	1	3
Migratory - Offshore - Shipping (Tas.)	45-54	F	0	3
Migratory - Offshore - Shipping (Tas.)	45-54	M	0	10
Migratory - Offshore - Shipping (Tas.)	45-54	M	1	4
Migratory - Offshore - Shipping (Tas.)	55-64	F	0	4
Migratory - Offshore - Shipping (Tas.)	55-64	M	0	4
No usual address (Tas.)	15-19	F		3
No usual address (Tas.)	15-19	F	0	24
No usual address (Tas.)	15-19	F	1	8
No usual address (Tas.)	15-19	M		3
No usual address (Tas.)	15-19	M	0	18
No usual address (Tas.)	15-19	M	1	8
No usual address (Tas.)	20-24	F		7
No usual address (Tas.)	20-24	F	0	20
No usual address (Tas.)	20-24	F	1	5
No usual address (Tas.)	20-24	M		19
No usual address (Tas.)	20-24	M	0	33
No usual address (Tas.)	20-24	M	1	9
No usual address (Tas.)	25-34	F		9
No usual address (Tas.)	25-34	F	0	44
No usual address (Tas.)	25-34	F	1	11
No usual address (Tas.)	25-34	M		34
No usual address (Tas.)	25-34	M	0	67
No usual address (Tas.)	25-34	M	1	17
No usual address (Tas.)	35-44	F		4
No usual address (Tas.)	35-44	F	0	36
No usual address (Tas.)	35-44	F	1	14
No usual address (Tas.)	35-44	M		22
No usual address (Tas.)	35-44	M	0	55
No usual address (Tas.)	35-44	M	1	10
No usual address (Tas.)	45-54	F		17
No usual address (Tas.)	45-54	F	0	38
No usual address (Tas.)	45-54	F	1	7
No usual address (Tas.)	45-54	M		18
No usual address (Tas.)	45-54	M	0	45
No usual address (Tas.)	45-54	M	1	6
No usual address (Tas.)	55-64	F		4
No usual address (Tas.)	55-64	F	0	40
No usual address (Tas.)	55-64	F	1	9
No usual address (Tas.)	55-64	M		7
No usual address (Tas.)	55-64	M	0	39
No usual address (Tas.)	55-64	M	1	10
No usual address (Tas.)	65-74	F		9
No usual address (Tas.)	65-74	F	0	32
No usual address (Tas.)	65-74	F	1	3
No usual address (Tas.)	65-74	M		12
No usual address (Tas.)	65-74	M	0	34
No usual address (Tas.)	65-74	M	1	6
No usual address (Tas.)	75-84	F	0	4
No usual address (Tas.)	75-84	M		4
No usual address (Tas.)	75-84	M	0	3
Darwin City	15-19	F		64
Darwin City	15-19	F	0	325
Darwin City	15-19	F	1	78
Darwin City	15-19	M		68
Darwin City	15-19	M	0	355
Darwin City	15-19	M	1	82
Darwin City	20-24	F		138
Darwin City	20-24	F	0	666
Darwin City	20-24	F	1	129
Darwin City	20-24	M		199
Darwin City	20-24	M	0	728
Darwin City	20-24	M	1	132
Darwin City	25-34	F		442
Darwin City	25-34	F	0	2321
Darwin City	25-34	F	1	528
Darwin City	25-34	M		578
Darwin City	25-34	M	0	2585
Darwin City	25-34	M	1	436
Darwin City	35-44	F		229
Darwin City	35-44	F	0	1182
Darwin City	35-44	F	1	454
Darwin City	35-44	M		299
Darwin City	35-44	M	0	1513
Darwin City	35-44	M	1	375
Darwin City	45-54	F		186
Darwin City	45-54	F	0	991
Darwin City	45-54	F	1	416
Darwin City	45-54	M		256
Darwin City	45-54	M	0	1338
Darwin City	45-54	M	1	374
Darwin City	55-64	F		152
Darwin City	55-64	F	0	766
Darwin City	55-64	F	1	301
Darwin City	55-64	M		197
Darwin City	55-64	M	0	1027
Darwin City	55-64	M	1	278
Darwin City	65-74	F		76
Darwin City	65-74	F	0	376
Darwin City	65-74	F	1	160
Darwin City	65-74	M		107
Darwin City	65-74	M	0	539
Darwin City	65-74	M	1	162
Darwin City	75-84	F		23
Darwin City	75-84	F	0	156
Darwin City	75-84	F	1	44
Darwin City	75-84	M		39
Darwin City	75-84	M	0	178
Darwin City	75-84	M	1	45
Darwin City	85+	F		11
Darwin City	85+	F	0	79
Darwin City	85+	F	1	4
Darwin City	85+	M		12
Darwin City	85+	M	0	56
Darwin City	85+	M	1	7
Darwin Suburbs	15-19	F		202
Darwin Suburbs	15-19	F	0	1001
Darwin Suburbs	15-19	F	1	338
Darwin Suburbs	15-19	M		205
Darwin Suburbs	15-19	M	0	1207
Darwin Suburbs	15-19	M	1	281
Darwin Suburbs	20-24	F		206
Darwin Suburbs	20-24	F	0	1124
Darwin Suburbs	20-24	F	1	275
Darwin Suburbs	20-24	M		234
Darwin Suburbs	20-24	M	0	1314
Darwin Suburbs	20-24	M	1	194
Darwin Suburbs	25-34	F		598
Darwin Suburbs	25-34	F	0	3320
Darwin Suburbs	25-34	F	1	906
Darwin Suburbs	25-34	M		613
Darwin Suburbs	25-34	M	0	3475
Darwin Suburbs	25-34	M	1	639
Darwin Suburbs	35-44	F		397
Darwin Suburbs	35-44	F	0	2780
Darwin Suburbs	35-44	F	1	1020
Darwin Suburbs	35-44	M		471
Darwin Suburbs	35-44	M	0	2909
Darwin Suburbs	35-44	M	1	805
Darwin Suburbs	45-54	F		377
Darwin Suburbs	45-54	F	0	2372
Darwin Suburbs	45-54	F	1	907
Darwin Suburbs	45-54	M		390
Darwin Suburbs	45-54	M	0	2420
Darwin Suburbs	45-54	M	1	732
Darwin Suburbs	55-64	F		335
Darwin Suburbs	55-64	F	0	1935
Darwin Suburbs	55-64	F	1	662
Darwin Suburbs	55-64	M		346
Darwin Suburbs	55-64	M	0	2108
Darwin Suburbs	55-64	M	1	507
Darwin Suburbs	65-74	F		190
Darwin Suburbs	65-74	F	0	1089
Darwin Suburbs	65-74	F	1	356
Darwin Suburbs	65-74	M		235
Darwin Suburbs	65-74	M	0	1308
Darwin Suburbs	65-74	M	1	310
Darwin Suburbs	75-84	F		94
Darwin Suburbs	75-84	F	0	448
Darwin Suburbs	75-84	F	1	108
Darwin Suburbs	75-84	M		75
Darwin Suburbs	75-84	M	0	463
Darwin Suburbs	75-84	M	1	75
Darwin Suburbs	85+	F		27
Darwin Suburbs	85+	F	0	145
Darwin Suburbs	85+	F	1	7
Darwin Suburbs	85+	M		13
Darwin Suburbs	85+	M	0	100
Darwin Suburbs	85+	M	1	6
Litchfield	15-19	F		92
Litchfield	15-19	F	0	352
Litchfield	15-19	F	1	104
Litchfield	15-19	M		182
Litchfield	15-19	M	0	503
Litchfield	15-19	M	1	112
Litchfield	20-24	F		82
Litchfield	20-24	F	0	371
Litchfield	20-24	F	1	83
Litchfield	20-24	M		270
Litchfield	20-24	M	0	692
Litchfield	20-24	M	1	115
Litchfield	25-34	F		183
Litchfield	25-34	F	0	857
Litchfield	25-34	F	1	233
Litchfield	25-34	M		902
Litchfield	25-34	M	0	1314
Litchfield	25-34	M	1	184
Litchfield	35-44	F		207
Litchfield	35-44	F	0	867
Litchfield	35-44	F	1	429
Litchfield	35-44	M		786
Litchfield	35-44	M	0	1288
Litchfield	35-44	M	1	300
Litchfield	45-54	F		223
Litchfield	45-54	F	0	1045
Litchfield	45-54	F	1	404
Litchfield	45-54	M		653
Litchfield	45-54	M	0	1468
Litchfield	45-54	M	1	338
Litchfield	55-64	F		172
Litchfield	55-64	F	0	828
Litchfield	55-64	F	1	210
Litchfield	55-64	M		365
Litchfield	55-64	M	0	1125
Litchfield	55-64	M	1	188
Litchfield	65-74	F		91
Litchfield	65-74	F	0	394
Litchfield	65-74	F	1	101
Litchfield	65-74	M		156
Litchfield	65-74	M	0	567
Litchfield	65-74	M	1	113
Litchfield	75-84	F		25
Litchfield	75-84	F	0	96
Litchfield	75-84	F	1	20
Litchfield	75-84	M		37
Litchfield	75-84	M	0	137
Litchfield	75-84	M	1	25
Litchfield	85+	F		10
Litchfield	85+	F	0	27
Litchfield	85+	F	1	3
Litchfield	85+	M		10
Litchfield	85+	M	0	19
