SA3_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Bald Hills - Everton Park	KOR	2012	4
Bald Hills - Everton Park	KOR	2015	3
Bald Hills - Everton Park	LBN	1985	4
Bald Hills - Everton Park	LBN	2005	3
Bald Hills - Everton Park	LBN	2010	3
Bald Hills - Everton Park	LKA		8
Bald Hills - Everton Park	LKA	1965	7
Bald Hills - Everton Park	LKA	1975	22
Bald Hills - Everton Park	LKA	1985	19
Bald Hills - Everton Park	LKA	1995	39
Bald Hills - Everton Park	LKA	2005	29
Bald Hills - Everton Park	LKA	2010	61
Bald Hills - Everton Park	LKA	2011	5
Bald Hills - Everton Park	LKA	2012	15
Bald Hills - Everton Park	LKA	2013	11
Bald Hills - Everton Park	LKA	2014	8
Bald Hills - Everton Park	LKA	2015	4
Bald Hills - Everton Park	MKD	1975	3
Bald Hills - Everton Park	MKD	1985	3
Bald Hills - Everton Park	MKD	2005	3
Bald Hills - Everton Park	MLT	1955	4
Bald Hills - Everton Park	MLT	1965	12
Bald Hills - Everton Park	MYS		10
Bald Hills - Everton Park	MYS	1965	6
Bald Hills - Everton Park	MYS	1975	15
Bald Hills - Everton Park	MYS	1985	31
Bald Hills - Everton Park	MYS	1995	30
Bald Hills - Everton Park	MYS	2005	41
Bald Hills - Everton Park	MYS	2010	32
Bald Hills - Everton Park	MYS	2011	5
Bald Hills - Everton Park	MYS	2012	3
Bald Hills - Everton Park	MYS	2015	3
Bald Hills - Everton Park	NLD		4
Bald Hills - Everton Park	NLD	1955	28
Bald Hills - Everton Park	NLD	1965	20
Bald Hills - Everton Park	NLD	1975	8
Bald Hills - Everton Park	NLD	1985	11
Bald Hills - Everton Park	NLD	1995	4
Bald Hills - Everton Park	NLD	2005	9
Bald Hills - Everton Park	NLD	2010	4
Bald Hills - Everton Park	NLD	2012	7
Bald Hills - Everton Park	NLD	2013	3
Bald Hills - Everton Park	NZL		31
Bald Hills - Everton Park	NZL	1946	3
Bald Hills - Everton Park	NZL	1955	6
Bald Hills - Everton Park	NZL	1965	15
Bald Hills - Everton Park	NZL	1975	74
Bald Hills - Everton Park	NZL	1985	200
Bald Hills - Everton Park	NZL	1995	246
Bald Hills - Everton Park	NZL	2005	305
Bald Hills - Everton Park	NZL	2010	199
Bald Hills - Everton Park	NZL	2011	61
Bald Hills - Everton Park	NZL	2012	43
Bald Hills - Everton Park	NZL	2013	25
Bald Hills - Everton Park	NZL	2014	31
Bald Hills - Everton Park	NZL	2015	26
Bald Hills - Everton Park	NZL	2016	18
Bald Hills - Everton Park	PAK	2005	15
Bald Hills - Everton Park	PAK	2010	12
Bald Hills - Everton Park	PAK	2011	4
Bald Hills - Everton Park	PAK	2012	3
Bald Hills - Everton Park	PAK	2013	3
Bald Hills - Everton Park	PHL		19
Bald Hills - Everton Park	PHL	1975	4
Bald Hills - Everton Park	PHL	1985	45
Bald Hills - Everton Park	PHL	1995	118
Bald Hills - Everton Park	PHL	2005	98
Bald Hills - Everton Park	PHL	2010	140
Bald Hills - Everton Park	PHL	2011	17
Bald Hills - Everton Park	PHL	2012	3
Bald Hills - Everton Park	PHL	2013	15
Bald Hills - Everton Park	PHL	2014	18
Bald Hills - Everton Park	PHL	2015	10
Bald Hills - Everton Park	PHL	2016	4
Bald Hills - Everton Park	POL	1955	3
Bald Hills - Everton Park	POL	1965	4
Bald Hills - Everton Park	POL	1975	3
Bald Hills - Everton Park	POL	1985	12
Bald Hills - Everton Park	POL	1995	16
Bald Hills - Everton Park	POL	2005	9
Bald Hills - Everton Park	POL	2010	5
Bald Hills - Everton Park	POL	2013	4
Bald Hills - Everton Park	SGP	1975	15
Bald Hills - Everton Park	SGP	1985	12
Bald Hills - Everton Park	SGP	1995	9
Bald Hills - Everton Park	SGP	2005	19
Bald Hills - Everton Park	SGP	2010	19
Bald Hills - Everton Park	SGP	2011	3
Bald Hills - Everton Park	SGP	2012	3
Bald Hills - Everton Park	SGP	2014	3
Bald Hills - Everton Park	SGP	2015	3
Bald Hills - Everton Park	THA		7
Bald Hills - Everton Park	THA	1975	5
Bald Hills - Everton Park	THA	1985	8
Bald Hills - Everton Park	THA	1995	17
Bald Hills - Everton Park	THA	2005	22
Bald Hills - Everton Park	THA	2010	16
Bald Hills - Everton Park	THA	2014	7
Bald Hills - Everton Park	THA	2015	4
Bald Hills - Everton Park	USA		3
Bald Hills - Everton Park	USA	1955	4
Bald Hills - Everton Park	USA	1965	6
Bald Hills - Everton Park	USA	1975	14
Bald Hills - Everton Park	USA	1985	4
Bald Hills - Everton Park	USA	1995	15
Bald Hills - Everton Park	USA	2005	25
Bald Hills - Everton Park	USA	2010	32
Bald Hills - Everton Park	USA	2011	3
Bald Hills - Everton Park	USA	2012	4
Bald Hills - Everton Park	USA	2013	11
Bald Hills - Everton Park	USA	2014	12
Bald Hills - Everton Park	USA	2015	6
Bald Hills - Everton Park	USA	2016	5
Bald Hills - Everton Park	VNM		3
Bald Hills - Everton Park	VNM	1975	7
Bald Hills - Everton Park	VNM	1985	50
Bald Hills - Everton Park	VNM	1995	25
Bald Hills - Everton Park	VNM	2005	16
Bald Hills - Everton Park	VNM	2010	5
Bald Hills - Everton Park	VNM	2014	4
Bald Hills - Everton Park	VNM	2016	3
Bald Hills - Everton Park	ZAF		11
Bald Hills - Everton Park	ZAF	1965	5
Bald Hills - Everton Park	ZAF	1975	13
Bald Hills - Everton Park	ZAF	1985	26
Bald Hills - Everton Park	ZAF	1995	43
Bald Hills - Everton Park	ZAF	2005	179
Bald Hills - Everton Park	ZAF	2010	147
Bald Hills - Everton Park	ZAF	2011	42
Bald Hills - Everton Park	ZAF	2012	42
Bald Hills - Everton Park	ZAF	2013	11
Bald Hills - Everton Park	ZAF	2014	10
Bald Hills - Everton Park	ZAF	2015	27
Bald Hills - Everton Park	ZAF	2016	3
Bald Hills - Everton Park	ZWE	1985	10
Bald Hills - Everton Park	ZWE	1995	4
Bald Hills - Everton Park	ZWE	2005	35
Bald Hills - Everton Park	ZWE	2010	26
Bald Hills - Everton Park	ZWE	2012	4
Bald Hills - Everton Park	ZWE	2013	4
Bald Hills - Everton Park	ZWE	2014	6
Bald Hills - Everton Park	ZWE	2015	3
Chermside			90
Chermside		1946	5
Chermside		1955	37
Chermside		1965	69
Chermside		1975	226
Chermside		1985	206
Chermside		1995	337
Chermside		2005	488
Chermside		2010	568
Chermside		2011	82
Chermside		2012	109
Chermside		2013	109
Chermside		2014	114
Chermside		2015	95
Chermside		2016	102
Chermside	CAN		3
Chermside	CAN	1965	5
Chermside	CAN	1975	21
Chermside	CAN	1985	6
Chermside	CAN	1995	27
Chermside	CAN	2005	26
Chermside	CAN	2010	24
Chermside	CAN	2011	5
Chermside	CAN	2012	4
Chermside	CAN	2013	3
Chermside	CAN	2014	3
Chermside	CAN	2015	8
Chermside	CHN		28
Chermside	CHN	1955	7
Chermside	CHN	1965	12
Chermside	CHN	1975	8
Chermside	CHN	1985	18
Chermside	CHN	1995	73
Chermside	CHN	2005	111
Chermside	CHN	2010	149
Chermside	CHN	2011	28
Chermside	CHN	2012	38
Chermside	CHN	2013	41
Chermside	CHN	2014	59
Chermside	CHN	2015	64
Chermside	CHN	2016	31
Chermside	DEU		7
Chermside	DEU	1955	43
Chermside	DEU	1965	17
Chermside	DEU	1975	16
Chermside	DEU	1985	14
Chermside	DEU	1995	20
Chermside	DEU	2005	20
Chermside	DEU	2010	24
Chermside	DEU	2011	3
Chermside	DEU	2012	4
Chermside	DEU	2014	3
Chermside	DEU	2015	3
Chermside	EGY	1955	3
Chermside	EGY	1965	8
Chermside	EGY	1975	4
Chermside	EGY	2005	11
Chermside	FJI		5
Chermside	FJI	1955	3
Chermside	FJI	1965	13
Chermside	FJI	1975	18
Chermside	FJI	1985	22
Chermside	FJI	1995	90
Chermside	FJI	2005	73
Chermside	FJI	2010	37
Chermside	FJI	2011	9
Chermside	FJI	2012	5
Chermside	FJI	2013	10
Chermside	FJI	2014	4
Chermside	FJI	2015	3
Chermside	FJI	2016	3
Chermside	GBR		57
Chermside	GBR	1946	19
Chermside	GBR	1955	154
Chermside	GBR	1965	245
Chermside	GBR	1975	463
Chermside	GBR	1985	227
Chermside	GBR	1995	278
Chermside	GBR	2005	368
Chermside	GBR	2010	298
Chermside	GBR	2011	52
Chermside	GBR	2012	43
Chermside	GBR	2013	59
Chermside	GBR	2014	40
Chermside	GBR	2015	26
Chermside	GBR	2016	16
Chermside	GRC	1955	13
Chermside	GRC	1965	17
Chermside	GRC	1975	13
Chermside	GRC	1995	3
Chermside	HKG		9
Chermside	HKG	1955	3
Chermside	HKG	1975	7
Chermside	HKG	1985	23
Chermside	HKG	1995	46
Chermside	HKG	2005	41
Chermside	HKG	2010	20
Chermside	HKG	2011	5
Chermside	HKG	2012	3
Chermside	HKG	2013	8
Chermside	HKG	2014	14
Chermside	HKG	2015	9
Chermside	HKG	2016	3
Chermside	HRV	1955	3
Chermside	HRV	1965	12
Chermside	HRV	1975	4
Chermside	HRV	1985	6
Chermside	HRV	1995	8
Chermside	HRV	2005	11
Chermside	IDN		3
Chermside	IDN	1955	3
Chermside	IDN	1965	4
Chermside	IDN	1975	3
Chermside	IDN	1985	6
Chermside	IDN	1995	9
Chermside	IDN	2005	35
Chermside	IDN	2010	21
Chermside	IDN	2011	3
Chermside	IDN	2012	3
Chermside	IDN	2014	7
Chermside	IND		37
Chermside	IND	1946	3
Chermside	IND	1955	5
Chermside	IND	1965	6
Chermside	IND	1975	38
Chermside	IND	1985	13
Chermside	IND	1995	55
Chermside	IND	2005	131
Chermside	IND	2010	657
Chermside	IND	2011	77
Chermside	IND	2012	86
Chermside	IND	2013	87
Chermside	IND	2014	151
Chermside	IND	2015	108
Chermside	IND	2016	82
Chermside	IRL		6
Chermside	IRL	1946	3
Chermside	IRL	1955	7
Chermside	IRL	1965	4
Chermside	IRL	1975	24
Chermside	IRL	1985	14
Chermside	IRL	1995	25
Chermside	IRL	2005	25
Chermside	IRL	2010	53
Chermside	IRL	2011	28
Chermside	IRL	2012	16
Chermside	IRL	2013	8
Chermside	IRL	2014	3
Chermside	IRL	2015	17
Chermside	IRL	2016	3
Chermside	IRN		6
Chermside	IRN	1985	7
Chermside	IRN	2005	14
Chermside	IRN	2010	53
Chermside	IRN	2011	37
Chermside	IRN	2012	35
Chermside	IRN	2013	22
Chermside	IRN	2014	19
Chermside	IRN	2015	11
Chermside	IRN	2016	3
Chermside	IRQ	2005	7
Chermside	IRQ	2010	14
Chermside	IRQ	2012	8
Chermside	ITA		22
Chermside	ITA	1946	8
Chermside	ITA	1955	168
Chermside	ITA	1965	258
Chermside	ITA	1975	115
Chermside	ITA	1985	17
Chermside	ITA	1995	3
Chermside	ITA	2005	14
Chermside	ITA	2010	9
Chermside	ITA	2011	12
Chermside	ITA	2012	3
Chermside	ITA	2013	3
Chermside	ITA	2014	4
Chermside	ITA	2016	3
Chermside	JPN		3
Chermside	JPN	1975	3
Chermside	JPN	1995	18
Chermside	JPN	2005	42
Chermside	JPN	2010	28
Chermside	JPN	2011	9
Chermside	JPN	2012	10
Chermside	JPN	2013	9
Chermside	JPN	2014	3
Chermside	JPN	2015	10
Chermside	JPN	2016	6
Chermside	KOR		11
Chermside	KOR	1985	8
Chermside	KOR	1995	15
Chermside	KOR	2005	63
Chermside	KOR	2010	135
Chermside	KOR	2011	20
Chermside	KOR	2012	27
Chermside	KOR	2013	19
Chermside	KOR	2014	14
Chermside	KOR	2015	21
Chermside	KOR	2016	11
Chermside	LBN	1975	8
Chermside	LBN	1985	3
Chermside	LBN	1995	3
Chermside	LBN	2014	3
Chermside	LKA		3
Chermside	LKA	1965	14
Chermside	LKA	1975	34
Chermside	LKA	1985	20
Chermside	LKA	1995	21
Chermside	LKA	2005	24
Chermside	LKA	2010	38
Chermside	LKA	2011	12
Chermside	LKA	2012	24
Chermside	LKA	2013	7
Chermside	LKA	2014	6
Chermside	LKA	2015	3
Chermside	MKD	1975	5
Chermside	MKD	1985	4
Chermside	MKD	2005	3
Chermside	MKD	2012	3
Chermside	MLT		3
Chermside	MLT	1955	8
Chermside	MLT	1965	8
Chermside	MLT	1975	6
Chermside	MLT	1985	3
Chermside	MLT	2010	3
Chermside	MYS		6
Chermside	MYS	1965	19
Chermside	MYS	1975	36
Chermside	MYS	1985	35
Chermside	MYS	1995	41
Chermside	MYS	2005	53
Chermside	MYS	2010	47
Chermside	MYS	2011	6
Chermside	MYS	2012	3
Chermside	MYS	2013	12
Chermside	MYS	2014	12
Chermside	MYS	2015	10
Chermside	MYS	2016	3
Chermside	NLD		6
Chermside	NLD	1955	33
Chermside	NLD	1965	38
Chermside	NLD	1975	12
Chermside	NLD	1985	9
Chermside	NLD	1995	6
Chermside	NLD	2005	17
Chermside	NLD	2010	6
Chermside	NLD	2011	4
Chermside	NLD	2012	4
Chermside	NLD	2013	4
Chermside	NZL		59
Chermside	NZL	1946	7
Chermside	NZL	1955	10
Chermside	NZL	1965	28
Chermside	NZL	1975	135
Chermside	NZL	1985	381
Chermside	NZL	1995	429
Chermside	NZL	2005	573
Chermside	NZL	2010	444
Chermside	NZL	2011	96
Chermside	NZL	2012	130
Chermside	NZL	2013	66
Chermside	NZL	2014	71
Chermside	NZL	2015	43
Chermside	NZL	2016	24
Chermside	PAK	1985	3
Chermside	PAK	2005	12
Chermside	PAK	2010	14
Chermside	PAK	2011	3
Chermside	PAK	2012	6
Chermside	PAK	2013	5
Chermside	PAK	2014	9
Chermside	PAK	2015	4
Chermside	PAK	2016	8
Chermside	PHL		24
Chermside	PHL	1965	3
Chermside	PHL	1975	9
Chermside	PHL	1985	72
Chermside	PHL	1995	191
Chermside	PHL	2005	125
Chermside	PHL	2010	238
Chermside	PHL	2011	60
Chermside	PHL	2012	47
Chermside	PHL	2013	47
Chermside	PHL	2014	38
Chermside	PHL	2015	62
Chermside	PHL	2016	15
Chermside	POL	1955	9
Chermside	POL	1965	13
Chermside	POL	1985	16
Chermside	POL	1995	27
Chermside	POL	2005	9
Chermside	POL	2010	3
Chermside	POL	2011	3
Chermside	POL	2013	3
Chermside	POL	2014	4
Chermside	SGP		8
Chermside	SGP	1965	3
Chermside	SGP	1975	13
Chermside	SGP	1985	15
Chermside	SGP	1995	14
Chermside	SGP	2005	25
Chermside	SGP	2010	18
Chermside	SGP	2011	7
Chermside	SGP	2012	9
Chermside	SGP	2014	8
Chermside	SGP	2015	3
Chermside	THA		8
Chermside	THA	1985	6
Chermside	THA	1995	13
Chermside	THA	2005	40
Chermside	THA	2010	80
Chermside	THA	2011	23
Chermside	THA	2012	9
Chermside	THA	2013	17
Chermside	THA	2014	13
Chermside	THA	2015	10
Chermside	THA	2016	3
Chermside	TUR	1995	5
Chermside	TUR	2005	6
Chermside	TUR	2010	3
Chermside	TUR	2011	3
Chermside	TUR	2012	3
Chermside	TUR	2013	3
Chermside	USA		10
Chermside	USA	1975	21
Chermside	USA	1985	21
Chermside	USA	1995	31
Chermside	USA	2005	64
Chermside	USA	2010	63
Chermside	USA	2011	14
Chermside	USA	2012	14
Chermside	USA	2013	7
Chermside	USA	2014	6
Chermside	USA	2015	11
Chermside	USA	2016	4
Chermside	VNM		8
Chermside	VNM	1975	4
Chermside	VNM	1985	50
Chermside	VNM	1995	32
Chermside	VNM	2005	14
Chermside	VNM	2010	20
Chermside	VNM	2011	13
Chermside	VNM	2012	3
Chermside	VNM	2013	5
Chermside	VNM	2014	12
Chermside	VNM	2015	3
Chermside	ZAF		7
Chermside	ZAF	1975	7
Chermside	ZAF	1985	45
Chermside	ZAF	1995	36
Chermside	ZAF	2005	121
Chermside	ZAF	2010	96
Chermside	ZAF	2011	4
Chermside	ZAF	2012	10
Chermside	ZAF	2013	8
Chermside	ZAF	2014	10
Chermside	ZAF	2015	6
Chermside	ZWE	1965	4
Chermside	ZWE	1985	17
Chermside	ZWE	1995	10
Chermside	ZWE	2005	34
Chermside	ZWE	2010	11
Chermside	ZWE	2012	8
Chermside	ZWE	2015	6
Nundah			71
Nundah		1946	4
Nundah		1955	20
Nundah		1965	29
Nundah		1975	111
Nundah		1985	109
Nundah		1995	194
Nundah		2005	277
Nundah		2010	406
Nundah		2011	60
Nundah		2012	98
Nundah		2013	123
Nundah		2014	104
Nundah		2015	91
Nundah		2016	87
Nundah	CAN	1965	4
Nundah	CAN	1975	6
Nundah	CAN	1985	10
Nundah	CAN	1995	13
Nundah	CAN	2005	16
Nundah	CAN	2010	19
Nundah	CAN	2011	4
Nundah	CAN	2012	4
Nundah	CAN	2013	4
Nundah	CAN	2014	5
Nundah	CAN	2015	3
Nundah	CHN		16
Nundah	CHN	1965	9
Nundah	CHN	1975	9
Nundah	CHN	1985	15
Nundah	CHN	1995	32
Nundah	CHN	2005	63
Nundah	CHN	2010	91
Nundah	CHN	2011	22
Nundah	CHN	2012	8
Nundah	CHN	2013	9
Nundah	CHN	2014	10
Nundah	CHN	2015	18
Nundah	CHN	2016	15
Nundah	DEU		3
Nundah	DEU	1955	21
Nundah	DEU	1965	14
Nundah	DEU	1975	11
Nundah	DEU	1985	11
Nundah	DEU	1995	5
Nundah	DEU	2005	20
Nundah	DEU	2010	20
Nundah	DEU	2011	5
Nundah	DEU	2014	3
Nundah	EGY	2005	3
Nundah	FJI		12
Nundah	FJI	1975	9
Nundah	FJI	1985	25
Nundah	FJI	1995	80
Nundah	FJI	2005	66
Nundah	FJI	2010	53
Nundah	FJI	2011	6
Nundah	FJI	2012	11
Nundah	FJI	2013	6
Nundah	FJI	2014	15
Nundah	FJI	2015	5
Nundah	FJI	2016	3
Nundah	GBR		37
Nundah	GBR	1946	4
Nundah	GBR	1955	70
Nundah	GBR	1965	123
Nundah	GBR	1975	199
Nundah	GBR	1985	131
Nundah	GBR	1995	116
Nundah	GBR	2005	201
Nundah	GBR	2010	212
Nundah	GBR	2011	39
Nundah	GBR	2012	33
Nundah	GBR	2013	36
Nundah	GBR	2014	48
Nundah	GBR	2015	28
Nundah	GBR	2016	14
Nundah	GRC	1955	4
Nundah	GRC	1965	4
Nundah	GRC	1975	3
Nundah	GRC	1995	3
Nundah	GRC	2012	3
Nundah	HKG	1975	3
Nundah	HKG	1985	13
Nundah	HKG	1995	11
Nundah	HKG	2005	24
Nundah	HKG	2010	12
Nundah	HKG	2011	3
Nundah	HKG	2013	3
Nundah	HKG	2014	3
Nundah	HKG	2016	3
Nundah	HRV	1965	3
Nundah	HRV	1975	9
Nundah	HRV	1995	3
Nundah	IDN		10
Nundah	IDN	1965	3
Nundah	IDN	1975	3
Nundah	IDN	1985	8
Nundah	IDN	1995	11
Nundah	IDN	2005	22
Nundah	IDN	2010	19
Nundah	IDN	2012	5
Nundah	IDN	2013	4
Nundah	IDN	2015	4
Nundah	IDN	2016	5
Nundah	IND		57
Nundah	IND	1965	4
Nundah	IND	1975	28
Nundah	IND	1985	25
Nundah	IND	1995	61
Nundah	IND	2005	137
Nundah	IND	2010	625
Nundah	IND	2011	61
Nundah	IND	2012	68
Nundah	IND	2013	143
Nundah	IND	2014	174
Nundah	IND	2015	130
Nundah	IND	2016	63
Nundah	IRL		3
Nundah	IRL	1946	3
Nundah	IRL	1955	24
Nundah	IRL	1965	8
Nundah	IRL	1975	16
Nundah	IRL	1985	9
Nundah	IRL	1995	21
Nundah	IRL	2005	18
Nundah	IRL	2010	33
Nundah	IRL	2011	16
Nundah	IRL	2013	10
Nundah	IRL	2014	3
Nundah	IRL	2015	5
Nundah	IRL	2016	3
Nundah	IRN		23
Nundah	IRN	2005	5
Nundah	IRN	2010	8
Nundah	IRN	2011	16
Nundah	IRN	2012	13
Nundah	IRN	2013	23
Nundah	IRN	2014	7
Nundah	IRN	2015	3
Nundah	IRQ	2005	4
Nundah	IRQ	2010	4
Nundah	ITA	1955	38
Nundah	ITA	1965	45
Nundah	ITA	1975	25
Nundah	ITA	1985	15
Nundah	ITA	2005	7
Nundah	ITA	2010	6
Nundah	ITA	2012	8
Nundah	ITA	2013	3
Nundah	ITA	2014	13
Nundah	ITA	2016	3
Nundah	JPN		11
Nundah	JPN	1995	10
Nundah	JPN	2005	40
Nundah	JPN	2010	40
Nundah	JPN	2011	3
Nundah	JPN	2012	8
Nundah	JPN	2013	4
Nundah	JPN	2014	5
Nundah	JPN	2015	9
Nundah	JPN	2016	3
Nundah	KOR	1985	3
Nundah	KOR	1995	11
Nundah	KOR	2005	33
Nundah	KOR	2010	56
Nundah	KOR	2011	7
Nundah	KOR	2012	14
Nundah	KOR	2013	8
Nundah	KOR	2014	9
Nundah	KOR	2015	13
Nundah	KOR	2016	8
Nundah	LKA		9
Nundah	LKA	1965	5
Nundah	LKA	1975	3
Nundah	LKA	1985	4
Nundah	LKA	1995	19
Nundah	LKA	2005	22
Nundah	LKA	2010	43
Nundah	LKA	2011	7
Nundah	LKA	2012	30
Nundah	LKA	2013	7
Nundah	LKA	2014	8
Nundah	LKA	2015	8
Nundah	LKA	2016	15
Nundah	MKD	1975	3
Nundah	MKD	2013	3
Nundah	MKD	2016	4
Nundah	MLT	1955	6
Nundah	MLT	1965	7
Nundah	MLT	1975	3
Nundah	MLT	1985	3
Nundah	MYS		3
Nundah	MYS	1965	8
Nundah	MYS	1975	11
Nundah	MYS	1985	13
Nundah	MYS	1995	24
Nundah	MYS	2005	25
Nundah	MYS	2010	23
Nundah	MYS	2012	9
Nundah	MYS	2014	4
Nundah	MYS	2015	3
Nundah	MYS	2016	8
Nundah	NLD		5
Nundah	NLD	1955	16
Nundah	NLD	1965	19
Nundah	NLD	1975	3
Nundah	NLD	1985	10
Nundah	NLD	2010	13
Nundah	NLD	2015	3
Nundah	NZL		77
Nundah	NZL	1946	10
Nundah	NZL	1955	6
Nundah	NZL	1965	10
Nundah	NZL	1975	74
Nundah	NZL	1985	243
Nundah	NZL	1995	303
Nundah	NZL	2005	425
Nundah	NZL	2010	289
Nundah	NZL	2011	72
Nundah	NZL	2012	87
Nundah	NZL	2013	44
Nundah	NZL	2014	64
Nundah	NZL	2015	42
Nundah	NZL	2016	29
Nundah	PAK		3
Nundah	PAK	2005	5
Nundah	PAK	2010	13
Nundah	PAK	2011	4
Nundah	PAK	2012	7
Nundah	PAK	2013	6
Nundah	PAK	2014	3
Nundah	PAK	2015	11
Nundah	PAK	2016	6
Nundah	PHL		18
Nundah	PHL	1975	5
Nundah	PHL	1985	55
Nundah	PHL	1995	122
Nundah	PHL	2005	86
Nundah	PHL	2010	181
Nundah	PHL	2011	35
Nundah	PHL	2012	32
Nundah	PHL	2013	32
Nundah	PHL	2014	28
Nundah	PHL	2015	29
Nundah	PHL	2016	12
Nundah	POL		12
Nundah	POL	1955	7
Nundah	POL	1985	13
Nundah	POL	1995	14
Nundah	POL	2005	9
Nundah	POL	2010	5
Nundah	POL	2011	3
Nundah	POL	2015	3
Nundah	SGP	1965	4
Nundah	SGP	1975	12
Nundah	SGP	1985	9
Nundah	SGP	1995	3
Nundah	SGP	2005	16
Nundah	SGP	2010	16
Nundah	SGP	2012	7
Nundah	SGP	2015	3
Nundah	THA		10
Nundah	THA	1975	5
Nundah	THA	1985	7
Nundah	THA	1995	19
Nundah	THA	2005	34
Nundah	THA	2010	34
Nundah	THA	2011	10
Nundah	THA	2012	4
Nundah	THA	2013	3
Nundah	THA	2014	14
Nundah	THA	2015	5
Nundah	THA	2016	6
Nundah	TUR	1975	3
Nundah	USA	1975	7
Nundah	USA	1985	14
Nundah	USA	1995	8
Nundah	USA	2005	22
Nundah	USA	2010	29
Nundah	USA	2011	7
Nundah	USA	2012	6
Nundah	USA	2013	6
Nundah	USA	2014	9
Nundah	USA	2015	4
Nundah	USA	2016	3
Nundah	VNM		9
Nundah	VNM	1975	3
Nundah	VNM	1985	44
Nundah	VNM	1995	44
Nundah	VNM	2005	12
Nundah	VNM	2010	9
Nundah	VNM	2011	3
Nundah	VNM	2012	7
Nundah	VNM	2013	4
Nundah	VNM	2014	9
Nundah	VNM	2015	3
Nundah	VNM	2016	4
Nundah	ZAF		9
Nundah	ZAF	1975	12
Nundah	ZAF	1985	19
Nundah	ZAF	1995	21
Nundah	ZAF	2005	50
Nundah	ZAF	2010	42
Nundah	ZAF	2011	10
Nundah	ZAF	2012	4
Nundah	ZAF	2013	6
Nundah	ZAF	2014	3
Nundah	ZAF	2015	3
Nundah	ZWE	1985	3
Nundah	ZWE	1995	9
Nundah	ZWE	2005	18
Nundah	ZWE	2010	11
Nundah	ZWE	2012	3
Nundah	ZWE	2013	4
Sandgate			52
Sandgate		1955	30
Sandgate		1965	60
Sandgate		1975	213
Sandgate		1985	166
Sandgate		1995	235
Sandgate		2005	393
Sandgate		2010	547
Sandgate		2011	83
Sandgate		2012	119
Sandgate		2013	102
Sandgate		2014	44
Sandgate		2015	74
Sandgate		2016	50
Sandgate	CAN	1975	9
Sandgate	CAN	1985	11
Sandgate	CAN	1995	17
Sandgate	CAN	2005	40
Sandgate	CAN	2010	26
Sandgate	CAN	2012	5
Sandgate	CAN	2013	3
Sandgate	CAN	2015	5
Sandgate	CHN		8
Sandgate	CHN	1955	3
Sandgate	CHN	1965	6
Sandgate	CHN	1975	8
Sandgate	CHN	1985	16
Sandgate	CHN	1995	69
Sandgate	CHN	2005	79
Sandgate	CHN	2010	82
Sandgate	CHN	2011	18
Sandgate	CHN	2012	13
Sandgate	CHN	2013	14
Sandgate	CHN	2014	12
Sandgate	CHN	2015	17
Sandgate	CHN	2016	11
Sandgate	DEU		10
Sandgate	DEU	1955	59
Sandgate	DEU	1965	24
Sandgate	DEU	1975	28
Sandgate	DEU	1985	29
Sandgate	DEU	1995	14
Sandgate	DEU	2005	23
Sandgate	DEU	2010	30
Sandgate	DEU	2011	4
Sandgate	DEU	2013	7
Sandgate	DEU	2016	6
Sandgate	EGY	1965	3
Sandgate	EGY	2005	5
Sandgate	FJI		4
Sandgate	FJI	1965	4
Sandgate	FJI	1975	17
Sandgate	FJI	1985	39
Sandgate	FJI	1995	114
Sandgate	FJI	2005	92
Sandgate	FJI	2010	43
Sandgate	FJI	2011	12
Sandgate	FJI	2012	5
Sandgate	FJI	2013	6
Sandgate	FJI	2014	4
Sandgate	GBR		74
Sandgate	GBR	1946	13
Sandgate	GBR	1955	189
Sandgate	GBR	1965	338
Sandgate	GBR	1975	557
Sandgate	GBR	1985	272
Sandgate	GBR	1995	240
Sandgate	GBR	2005	337
Sandgate	GBR	2010	369
Sandgate	GBR	2011	68
Sandgate	GBR	2012	67
Sandgate	GBR	2013	35
Sandgate	GBR	2014	33
Sandgate	GBR	2015	29
Sandgate	GBR	2016	8
Sandgate	GRC	1955	7
Sandgate	GRC	1965	3
Sandgate	GRC	1975	8
Sandgate	GRC	1995	4
Sandgate	GRC	2013	3
Sandgate	HKG	1975	15
Sandgate	HKG	1985	28
Sandgate	HKG	1995	52
Sandgate	HKG	2005	33
Sandgate	HKG	2010	12
Sandgate	HKG	2013	4
Sandgate	HKG	2015	3
Sandgate	HRV	1955	3
Sandgate	HRV	1965	9
Sandgate	HRV	1975	14
Sandgate	HRV	1995	3
Sandgate	HRV	2005	4
Sandgate	IDN	1955	3
Sandgate	IDN	1965	6
Sandgate	IDN	1975	4
Sandgate	IDN	1985	4
Sandgate	IDN	1995	7
Sandgate	IDN	2005	29
Sandgate	IDN	2010	28
Sandgate	IDN	2011	3
Sandgate	IDN	2012	6
Sandgate	IDN	2013	3
Sandgate	IDN	2014	3
Sandgate	IDN	2016	3
Sandgate	IND		78
Sandgate	IND	1955	5
Sandgate	IND	1965	7
Sandgate	IND	1975	32
Sandgate	IND	1985	15
Sandgate	IND	1995	58
Sandgate	IND	2005	187
Sandgate	IND	2010	1024
Sandgate	IND	2011	94
Sandgate	IND	2012	92
Sandgate	IND	2013	131
Sandgate	IND	2014	211
Sandgate	IND	2015	149
