SA3_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Geelong	0	0	1	1	1298
Geelong	0	1	0	0	8681
Geelong	0	1	0	1	986
Geelong	0	1	1	0	2306
Geelong	0	1	1	1	527
Geelong	1	0	0	1	11575
Geelong	1	0	1	0	6274
Geelong	1	0	1	1	4687
Geelong	1	1	0	0	43343
Geelong	1	1	0	1	1859
Geelong	1	1	1	0	8953
Geelong	1	1	1	1	1520
Surf Coast - Bellarine Peninsula					344
Surf Coast - Bellarine Peninsula	0	0	0	1	1620
Surf Coast - Bellarine Peninsula	0	0	1	0	640
Surf Coast - Bellarine Peninsula	0	0	1	1	356
Surf Coast - Bellarine Peninsula	0	1	0	0	2498
Surf Coast - Bellarine Peninsula	0	1	0	1	198
Surf Coast - Bellarine Peninsula	0	1	1	0	652
Surf Coast - Bellarine Peninsula	0	1	1	1	129
Surf Coast - Bellarine Peninsula	1	0	0	1	3878
Surf Coast - Bellarine Peninsula	1	0	1	0	2477
Surf Coast - Bellarine Peninsula	1	0	1	1	1567
Surf Coast - Bellarine Peninsula	1	1	0	0	18879
Surf Coast - Bellarine Peninsula	1	1	0	1	671
Surf Coast - Bellarine Peninsula	1	1	1	0	3763
Surf Coast - Bellarine Peninsula	1	1	1	1	579
Upper Goulburn Valley					320
Upper Goulburn Valley	0	0	0	1	1575
Upper Goulburn Valley	0	0	1	0	463
Upper Goulburn Valley	0	0	1	1	254
Upper Goulburn Valley	0	1	0	0	2166
Upper Goulburn Valley	0	1	0	1	278
Upper Goulburn Valley	0	1	1	0	513
Upper Goulburn Valley	0	1	1	1	118
Upper Goulburn Valley	1	0	0	1	3191
Upper Goulburn Valley	1	0	1	0	1330
Upper Goulburn Valley	1	0	1	1	858
Upper Goulburn Valley	1	1	0	0	10977
Upper Goulburn Valley	1	1	0	1	654
Upper Goulburn Valley	1	1	1	0	2440
Upper Goulburn Valley	1	1	1	1	408
Wangaratta - Benalla					329
Wangaratta - Benalla	0	0	0	1	1279
Wangaratta - Benalla	0	0	1	0	380
Wangaratta - Benalla	0	0	1	1	199
Wangaratta - Benalla	0	1	0	0	2186
Wangaratta - Benalla	0	1	0	1	194
Wangaratta - Benalla	0	1	1	0	541
Wangaratta - Benalla	0	1	1	1	113
Wangaratta - Benalla	1	0	0	1	2557
Wangaratta - Benalla	1	0	1	0	1132
Wangaratta - Benalla	1	0	1	1	810
Wangaratta - Benalla	1	1	0	0	9533
Wangaratta - Benalla	1	1	0	1	518
Wangaratta - Benalla	1	1	1	0	2121
Wangaratta - Benalla	1	1	1	1	458
Wodonga - Alpine					413
Wodonga - Alpine	0	0	0	1	1735
Wodonga - Alpine	0	0	1	0	649
Wodonga - Alpine	0	0	1	1	307
Wodonga - Alpine	0	1	0	0	3538
Wodonga - Alpine	0	1	0	1	355
Wodonga - Alpine	0	1	1	0	833
Wodonga - Alpine	0	1	1	1	133
Wodonga - Alpine	1	0	0	1	3543
Wodonga - Alpine	1	0	1	0	1982
Wodonga - Alpine	1	0	1	1	1270
Wodonga - Alpine	1	1	0	0	16075
Wodonga - Alpine	1	1	0	1	762
Wodonga - Alpine	1	1	1	0	3556
Wodonga - Alpine	1	1	1	1	650
Baw Baw					279
Baw Baw	0	0	0	1	1311
Baw Baw	0	0	1	0	475
Baw Baw	0	0	1	1	306
Baw Baw	0	1	0	0	2137
Baw Baw	0	1	0	1	213
Baw Baw	0	1	1	0	450
Baw Baw	0	1	1	1	193
Baw Baw	1	0	0	1	3105
Baw Baw	1	0	1	0	1533
Baw Baw	1	0	1	1	1139
Baw Baw	1	1	0	0	11230
Baw Baw	1	1	0	1	684
Baw Baw	1	1	1	0	2628
Baw Baw	1	1	1	1	578
Gippsland - East					272
Gippsland - East	0	0	0	1	1225
Gippsland - East	0	0	1	0	324
Gippsland - East	0	0	1	1	182
Gippsland - East	0	1	0	0	1884
Gippsland - East	0	1	0	1	181
Gippsland - East	0	1	1	0	541
Gippsland - East	0	1	1	1	84
Gippsland - East	1	0	0	1	2309
Gippsland - East	1	0	1	0	945
Gippsland - East	1	0	1	1	636
Gippsland - East	1	1	0	0	8378
Gippsland - East	1	1	0	1	448
Gippsland - East	1	1	1	0	1751
Gippsland - East	1	1	1	1	308
Gippsland - South West					325
Gippsland - South West	0	0	0	1	1668
Gippsland - South West	0	0	1	0	563
Gippsland - South West	0	0	1	1	219
Gippsland - South West	0	1	0	0	2665
Gippsland - South West	0	1	0	1	288
Gippsland - South West	0	1	1	0	594
Gippsland - South West	0	1	1	1	113
Gippsland - South West	1	0	0	1	3001
Gippsland - South West	1	0	1	0	1514
Gippsland - South West	1	0	1	1	975
Gippsland - South West	1	1	0	0	12693
Gippsland - South West	1	1	0	1	665
Gippsland - South West	1	1	1	0	2859
Gippsland - South West	1	1	1	1	454
Latrobe Valley					497
Latrobe Valley	0	0	0	1	2380
Latrobe Valley	0	0	1	0	728
Latrobe Valley	0	0	1	1	450
Latrobe Valley	0	1	0	0	4454
Latrobe Valley	0	1	0	1	495
Latrobe Valley	0	1	1	0	1002
Latrobe Valley	0	1	1	1	239
Latrobe Valley	1	0	0	1	4671
Latrobe Valley	1	0	1	0	2009
Latrobe Valley	1	0	1	1	1403
Latrobe Valley	1	1	0	0	14862
Latrobe Valley	1	1	0	1	745
Latrobe Valley	1	1	1	0	3124
Latrobe Valley	1	1	1	1	598
Wellington					275
Wellington	0	0	0	1	1036
Wellington	0	0	1	0	385
Wellington	0	0	1	1	157
Wellington	0	1	0	0	1797
Wellington	0	1	0	1	172
Wellington	0	1	1	0	451
Wellington	0	1	1	1	92
Wellington	1	0	0	1	2403
Wellington	1	0	1	0	1120
Wellington	1	0	1	1	740
Wellington	1	1	0	0	9171
Wellington	1	1	0	1	535
Wellington	1	1	1	0	2088
Wellington	1	1	1	1	441
Brunswick - Coburg					1392
Brunswick - Coburg	0	0	0	1	2742
Brunswick - Coburg	0	0	1	0	670
Brunswick - Coburg	0	0	1	1	308
Brunswick - Coburg	0	1	0	0	1850
Brunswick - Coburg	0	1	0	1	76
Brunswick - Coburg	0	1	1	0	452
Brunswick - Coburg	0	1	1	1	94
Brunswick - Coburg	1	0	0	1	4485
Brunswick - Coburg	1	0	1	0	2448
Brunswick - Coburg	1	0	1	1	1803
Brunswick - Coburg	1	1	0	0	19131
Brunswick - Coburg	1	1	0	1	519
Brunswick - Coburg	1	1	1	0	2858
Brunswick - Coburg	1	1	1	1	425
Darebin - South					660
Darebin - South	0	0	0	1	1487
Darebin - South	0	0	1	0	494
Darebin - South	0	0	1	1	189
Darebin - South	0	1	0	0	1293
Darebin - South	0	1	0	1	60
Darebin - South	0	1	1	0	285
Darebin - South	0	1	1	1	40
Darebin - South	1	0	0	1	2421
Darebin - South	1	0	1	0	1930
Darebin - South	1	0	1	1	1079
Darebin - South	1	1	0	0	13320
Darebin - South	1	1	0	1	224
Darebin - South	1	1	1	0	2194
Darebin - South	1	1	1	1	191
Essendon					1054
Essendon	0	0	0	1	1957
Essendon	0	0	1	0	729
Essendon	0	0	1	1	328
Essendon	0	1	0	0	1962
Essendon	0	1	0	1	126
Essendon	0	1	1	0	478
Essendon	0	1	1	1	88
Essendon	1	0	0	1	3755
Essendon	1	0	1	0	3173
Essendon	1	0	1	1	1916
Essendon	1	1	0	0	16011
Essendon	1	1	0	1	310
Essendon	1	1	1	0	3615
Essendon	1	1	1	1	343
Melbourne City					4267
Melbourne City	0	0	0	1	1612
Melbourne City	0	0	1	0	1221
Melbourne City	0	0	1	1	321
Melbourne City	0	1	0	0	2017
Melbourne City	0	1	0	1	122
Melbourne City	0	1	1	0	508
Melbourne City	0	1	1	1	70
Melbourne City	1	0	0	1	1832
Melbourne City	1	0	1	0	1659
Melbourne City	1	0	1	1	663
Melbourne City	1	1	0	0	13494
Melbourne City	1	1	0	1	174
Melbourne City	1	1	1	0	1566
Melbourne City	1	1	1	1	115
Port Phillip					1394
Port Phillip	0	0	0	1	1883
Port Phillip	0	0	1	0	967
Port Phillip	0	0	1	1	252
Port Phillip	0	1	0	0	2363
Port Phillip	0	1	0	1	71
Port Phillip	0	1	1	0	425
Port Phillip	0	1	1	1	22
Port Phillip	1	0	0	1	2356
Port Phillip	1	0	1	0	2289
Port Phillip	1	0	1	1	933
Port Phillip	1	1	0	0	18326
Port Phillip	1	1	0	1	217
Port Phillip	1	1	1	0	2133
Port Phillip	1	1	1	1	161
Stonnington - West					1075
Stonnington - West	0	0	0	1	1195
Stonnington - West	0	0	1	0	647
Stonnington - West	0	0	1	1	182
Stonnington - West	0	1	0	0	1200
Stonnington - West	0	1	0	1	58
Stonnington - West	0	1	1	0	301
Stonnington - West	0	1	1	1	24
Stonnington - West	1	0	0	1	1689
Stonnington - West	1	0	1	0	1884
Stonnington - West	1	0	1	1	823
Stonnington - West	1	1	0	0	8600
Stonnington - West	1	1	0	1	147
Stonnington - West	1	1	1	0	1588
Stonnington - West	1	1	1	1	111
Yarra					1382
Yarra	0	0	0	1	2100
Yarra	0	0	1	0	929
Yarra	0	0	1	1	312
Yarra	0	1	0	0	2357
Yarra	0	1	0	1	130
Yarra	0	1	1	0	558
Yarra	0	1	1	1	99
Yarra	1	0	0	1	2386
Yarra	1	0	1	0	1927
Yarra	1	0	1	1	878
Yarra	1	1	0	0	14396
Yarra	1	1	0	1	251
Yarra	1	1	1	0	1892
Yarra	1	1	1	1	102
Boroondara					2000
Boroondara	0	0	0	1	3762
Boroondara	0	0	1	0	2330
Boroondara	0	0	1	1	922
Boroondara	0	1	0	0	3626
Boroondara	0	1	0	1	186
Boroondara	0	1	1	0	1471
Boroondara	0	1	1	1	132
Boroondara	1	0	0	1	9648
Boroondara	1	0	1	0	12303
Boroondara	1	0	1	1	6157
Boroondara	1	1	0	0	42595
Boroondara	1	1	0	1	709
Boroondara	1	1	1	0	11995
Boroondara	1	1	1	1	943
Manningham - West					896
Manningham - West	0	0	0	1	3227
Manningham - West	0	0	1	0	1245
Manningham - West	0	0	1	1	566
Manningham - West	0	1	0	0	2240
Manningham - West	0	1	0	1	135
Manningham - West	0	1	1	0	715
Manningham - West	0	1	1	1	118
Manningham - West	1	0	0	1	9061
Manningham - West	1	0	1	0	5836
Manningham - West	1	0	1	1	3886
Manningham - West	1	1	0	0	22085
Manningham - West	1	1	0	1	638
Manningham - West	1	1	1	0	5118
Manningham - West	1	1	1	1	476
Whitehorse - West					1253
Whitehorse - West	0	0	0	1	3290
Whitehorse - West	0	0	1	0	1597
Whitehorse - West	0	0	1	1	658
Whitehorse - West	0	1	0	0	2399
Whitehorse - West	0	1	0	1	152
Whitehorse - West	0	1	1	0	822
Whitehorse - West	0	1	1	1	118
Whitehorse - West	1	0	0	1	6457
Whitehorse - West	1	0	1	0	5791
Whitehorse - West	1	0	1	1	3073
Whitehorse - West	1	1	0	0	25731
Whitehorse - West	1	1	0	1	556
Whitehorse - West	1	1	1	0	5721
Whitehorse - West	1	1	1	1	457
Bayside					625
Bayside	0	0	0	1	2520
Bayside	0	0	1	0	1216
Bayside	0	0	1	1	502
Bayside	0	1	0	0	2327
Bayside	0	1	0	1	132
Bayside	0	1	1	0	796
Bayside	0	1	1	1	62
Bayside	1	0	0	1	5857
Bayside	1	0	1	0	6520
Bayside	1	0	1	1	3637
Bayside	1	1	0	0	27325
Bayside	1	1	0	1	510
Bayside	1	1	1	0	6776
Bayside	1	1	1	1	562
Glen Eira					1599
Glen Eira	0	0	0	1	3753
Glen Eira	0	0	1	0	1850
Glen Eira	0	0	1	1	750
Glen Eira	0	1	0	0	3582
Glen Eira	0	1	0	1	205
Glen Eira	0	1	1	0	1021
Glen Eira	0	1	1	1	127
Glen Eira	1	0	0	1	8414
Glen Eira	1	0	1	0	7682
Glen Eira	1	0	1	1	4223
Glen Eira	1	1	0	0	42176
Glen Eira	1	1	0	1	715
Glen Eira	1	1	1	0	8475
Glen Eira	1	1	1	1	940
Kingston					1003
Kingston	0	0	0	1	4196
Kingston	0	0	1	0	1498
Kingston	0	0	1	1	821
Kingston	0	1	0	0	3596
Kingston	0	1	0	1	305
Kingston	0	1	1	0	960
Kingston	0	1	1	1	127
Kingston	1	0	0	1	7977
Kingston	1	0	1	0	4911
Kingston	1	0	1	1	3481
Kingston	1	1	0	0	32504
Kingston	1	1	0	1	992
Kingston	1	1	1	0	5865
Kingston	1	1	1	1	775
Stonnington - East					538
Stonnington - East	0	0	0	1	996
Stonnington - East	0	0	1	0	439
Stonnington - East	0	0	1	1	201
Stonnington - East	0	1	0	0	775
Stonnington - East	0	1	0	1	38
Stonnington - East	0	1	1	0	281
Stonnington - East	0	1	1	1	28
Stonnington - East	1	0	0	1	2078
Stonnington - East	1	0	1	0	2481
Stonnington - East	1	0	1	1	1302
Stonnington - East	1	1	0	0	10757
Stonnington - East	1	1	0	1	170
Stonnington - East	1	1	1	0	2705
Stonnington - East	1	1	1	1	188
Banyule					1287
Banyule	0	0	0	1	4533
Banyule	0	0	1	0	1417
Banyule	0	0	1	1	848
Banyule	0	1	0	0	3688
Banyule	0	1	0	1	387
Banyule	0	1	1	0	1033
Banyule	0	1	1	1	202
Banyule	1	0	0	1	9324
Banyule	1	0	1	0	5854
Banyule	1	0	1	1	4078
Banyule	1	1	0	0	33034
Banyule	1	1	0	1	903
Banyule	1	1	1	0	6352
Banyule	1	1	1	1	897
Darebin - North					1443
Darebin - North	0	0	0	1	3933
Darebin - North	0	0	1	0	991
Darebin - North	0	0	1	1	584
Darebin - North	0	1	0	0	3049
Darebin - North	0	1	0	1	368
Darebin - North	0	1	1	0	605
Darebin - North	0	1	1	1	192
Darebin - North	1	0	0	1	6120
Darebin - North	1	0	1	0	2716
Darebin - North	1	0	1	1	2268
Darebin - North	1	1	0	0	22344
Darebin - North	1	1	0	1	866
Darebin - North	1	1	1	0	4000
Darebin - North	1	1	1	1	594
Nillumbik - Kinglake					290
Nillumbik - Kinglake	0	0	0	1	1761
Nillumbik - Kinglake	0	0	1	0	628
Nillumbik - Kinglake	0	0	1	1	442
Nillumbik - Kinglake	0	1	0	0	1592
Nillumbik - Kinglake	0	1	0	1	202
Nillumbik - Kinglake	0	1	1	0	508
Nillumbik - Kinglake	0	1	1	1	113
Nillumbik - Kinglake	1	0	0	1	7052
Nillumbik - Kinglake	1	0	1	0	3857
Nillumbik - Kinglake	1	0	1	1	3463
Nillumbik - Kinglake	1	1	0	0	18015
Nillumbik - Kinglake	1	1	0	1	956
Nillumbik - Kinglake	1	1	1	0	5183
Nillumbik - Kinglake	1	1	1	1	718
Whittlesea - Wallan					1880
Whittlesea - Wallan	0	0	0	1	8088
Whittlesea - Wallan	0	0	1	0	1975
Whittlesea - Wallan	0	0	1	1	1689
Whittlesea - Wallan	0	1	0	0	9156
Whittlesea - Wallan	0	1	0	1	1238
Whittlesea - Wallan	0	1	1	0	2243
Whittlesea - Wallan	0	1	1	1	596
Whittlesea - Wallan	1	0	0	1	19566
Whittlesea - Wallan	1	0	1	0	7465
Whittlesea - Wallan	1	0	1	1	7798
Whittlesea - Wallan	1	1	0	0	65873
Whittlesea - Wallan	1	1	0	1	3485
Whittlesea - Wallan	1	1	1	0	12747
Whittlesea - Wallan	1	1	1	1	2855
Keilor					630
Keilor	0	0	0	1	2627
Keilor	0	0	1	0	661
Keilor	0	0	1	1	441
Keilor	0	1	0	0	1591
Keilor	0	1	0	1	127
Keilor	0	1	1	0	538
Keilor	0	1	1	1	71
Keilor	1	0	0	1	5872
Keilor	1	0	1	0	2748
Keilor	1	0	1	1	2240
Keilor	1	1	0	0	14851
Keilor	1	1	0	1	613
Keilor	1	1	1	0	3326
Keilor	1	1	1	1	517
Macedon Ranges					88
Macedon Ranges	0	0	0	1	659
Macedon Ranges	0	0	1	0	227
Macedon Ranges	0	0	1	1	185
Macedon Ranges	0	1	0	0	753
Macedon Ranges	0	1	0	1	84
Macedon Ranges	0	1	1	0	283
Macedon Ranges	0	1	1	1	80
Macedon Ranges	1	0	0	1	2293
Macedon Ranges	1	0	1	0	1218
Macedon Ranges	1	0	1	1	949
Macedon Ranges	1	1	0	0	8810
Macedon Ranges	1	1	0	1	423
Macedon Ranges	1	1	1	0	2082
Macedon Ranges	1	1	1	1	405
Moreland - North					1038
Moreland - North	0	0	0	1	3097
Moreland - North	0	0	1	0	737
Moreland - North	0	0	1	1	499
Moreland - North	0	1	0	0	2381
Moreland - North	0	1	0	1	291
Moreland - North	0	1	1	0	703
Moreland - North	0	1	1	1	147
Moreland - North	1	0	0	1	5093
Moreland - North	1	0	1	0	2091
Moreland - North	1	0	1	1	1981
Moreland - North	1	1	0	0	20717
Moreland - North	1	1	0	1	716
Moreland - North	1	1	1	0	3707
Moreland - North	1	1	1	1	902
Sunbury					312
Sunbury	0	0	0	1	1550
Sunbury	0	0	1	0	392
Sunbury	0	0	1	1	325
Sunbury	0	1	0	0	1731
Sunbury	0	1	0	1	218
Sunbury	0	1	1	0	468
Sunbury	0	1	1	1	89
Sunbury	1	0	0	1	3529
Sunbury	1	0	1	0	1523
Sunbury	1	0	1	1	1659
Sunbury	1	1	0	0	10245
Sunbury	1	1	0	1	604
Sunbury	1	1	1	0	2192
Sunbury	1	1	1	1	548
Tullamarine - Broadmeadows					1394
Tullamarine - Broadmeadows	0	0	0	1	6658
Tullamarine - Broadmeadows	0	0	1	0	1509
Tullamarine - Broadmeadows	0	0	1	1	1631
Tullamarine - Broadmeadows	0	1	0	0	6886
Tullamarine - Broadmeadows	0	1	0	1	1134
Tullamarine - Broadmeadows	0	1	1	0	2229
Tullamarine - Broadmeadows	0	1	1	1	808
Tullamarine - Broadmeadows	1	0	0	1	14702
Tullamarine - Broadmeadows	1	0	1	0	6002
Tullamarine - Broadmeadows	1	0	1	1	7082
Tullamarine - Broadmeadows	1	1	0	0	46707
Tullamarine - Broadmeadows	1	1	0	1	3464
Tullamarine - Broadmeadows	1	1	1	0	12625
Tullamarine - Broadmeadows	1	1	1	1	3892
Knox					1216
Knox	0	0	0	1	5810
Knox	0	0	1	0	1839
Knox	0	0	1	1	1349
Knox	0	1	0	0	4942
Knox	0	1	0	1	602
Knox	0	1	1	0	1440
Knox	0	1	1	1	312
Knox	1	0	0	1	15465
Knox	1	0	1	0	8062
Knox	1	0	1	1	6710
Knox	1	1	0	0	39274
Knox	1	1	0	1	1751
Knox	1	1	1	0	9256
Knox	1	1	1	1	1703
Manningham - East					139
Manningham - East	0	0	0	1	636
Manningham - East	0	0	1	0	261
Manningham - East	0	0	1	1	144
Manningham - East	0	1	0	0	509
Manningham - East	0	1	0	1	57
Manningham - East	0	1	1	0	165
Manningham - East	0	1	1	1	37
Manningham - East	1	0	0	1	2754
Manningham - East	1	0	1	0	1888
Manningham - East	1	0	1	1	1589
Manningham - East	1	1	0	0	6474
Manningham - East	1	1	0	1	268
Manningham - East	1	1	1	0	2355
Manningham - East	1	1	1	1	283
Maroondah					951
Maroondah	0	0	0	1	3971
Maroondah	0	0	1	0	1380
Maroondah	0	0	1	1	852
Maroondah	0	1	0	0	3696
Maroondah	0	1	0	1	350
Maroondah	0	1	1	0	1095
Maroondah	0	1	1	1	203
Maroondah	1	0	0	1	8325
Maroondah	1	0	1	0	4458
Maroondah	1	0	1	1	3837
Maroondah	1	1	0	0	30089
Maroondah	1	1	0	1	1016
Maroondah	1	1	1	0	6380
Maroondah	1	1	1	1	1102
Whitehorse - East					547
Whitehorse - East	0	0	0	1	2088
Whitehorse - East	0	0	1	0	770
Whitehorse - East	0	0	1	1	413
Whitehorse - East	0	1	0	0	1487
Whitehorse - East	0	1	0	1	135
Whitehorse - East	0	1	1	0	459
Whitehorse - East	0	1	1	1	104
Whitehorse - East	1	0	0	1	4439
Whitehorse - East	1	0	1	0	3179
Whitehorse - East	1	0	1	1	1981
Whitehorse - East	1	1	0	0	17585
Whitehorse - East	1	1	0	1	382
Whitehorse - East	1	1	1	0	3570
Whitehorse - East	1	1	1	1	366
Yarra Ranges					936
Yarra Ranges	0	0	0	1	5178
Yarra Ranges	0	0	1	0	1596
Yarra Ranges	0	0	1	1	1138
Yarra Ranges	0	1	0	0	5400
Yarra Ranges	0	1	0	1	688
Yarra Ranges	0	1	1	0	1541
Yarra Ranges	0	1	1	1	408
Yarra Ranges	1	0	0	1	13479
Yarra Ranges	1	0	1	0	5412
Yarra Ranges	1	0	1	1	5532
Yarra Ranges	1	1	0	0	37992
Yarra Ranges	1	1	0	1	2207
Yarra Ranges	1	1	1	0	8664
Yarra Ranges	1	1	1	1	1779
Cardinia					578
Cardinia	0	0	0	1	2729
Cardinia	0	0	1	0	879
Cardinia	0	0	1	1	592
Cardinia	0	1	0	0	4571
Cardinia	0	1	0	1	560
Cardinia	0	1	1	0	1153
Cardinia	0	1	1	1	322
Cardinia	1	0	0	1	6397
Cardinia	1	0	1	0	2996
Cardinia	1	0	1	1	3104
Cardinia	1	1	0	0	28832
Cardinia	1	1	0	1	1557
Cardinia	1	1	1	0	5905
Cardinia	1	1	1	1	1482
Casey - North					1047
Casey - North	0	0	0	1	4595
Casey - North	0	0	1	0	1283
Casey - North	0	0	1	1	1108
Casey - North	0	1	0	0	4719
Casey - North	0	1	0	1	677
Casey - North	0	1	1	0	1620
Casey - North	0	1	1	1	526
Casey - North	1	0	0	1	12222
Casey - North	1	0	1	0	6404
Casey - North	1	0	1	1	5772
Casey - North	1	1	0	0	36430
Casey - North	1	1	0	1	2029
Casey - North	1	1	1	0	9772
Casey - North	1	1	1	1	2296
Casey - South					1274
Casey - South	0	0	0	1	5175
Casey - South	0	0	1	0	1472
Casey - South	0	0	1	1	1200
Casey - South	0	1	0	0	7118
Casey - South	0	1	0	1	1036
Casey - South	0	1	1	0	2107
Casey - South	0	1	1	1	678
Casey - South	1	0	0	1	12239
Casey - South	1	0	1	0	6082
Casey - South	1	0	1	1	5877
Casey - South	1	1	0	0	57663
Casey - South	1	1	0	1	3391
Casey - South	1	1	1	0	12410
Casey - South	1	1	1	1	3381
Dandenong					2649
Dandenong	0	0	0	1	8107
Dandenong	0	0	1	0	2244
Dandenong	0	0	1	1	1548
Dandenong	0	1	0	0	7201
Dandenong	0	1	0	1	941
Dandenong	0	1	1	0	2246
Dandenong	0	1	1	1	722
Dandenong	1	0	0	1	16009
Dandenong	1	0	1	0	7219
Dandenong	1	0	1	1	6308
Dandenong	1	1	0	0	46788
Dandenong	1	1	0	1	2403
Dandenong	1	1	1	0	10554
Dandenong	1	1	1	1	2464
Monash					2237
Monash	0	0	0	1	5645
Monash	0	0	1	0	2433
Monash	0	0	1	1	1083
Monash	0	1	0	0	4100
Monash	0	1	0	1	418
Monash	0	1	1	0	1562
Monash	0	1	1	1	207
Monash	1	0	0	1	13151
Monash	1	0	1	0	10132
Monash	1	0	1	1	5864
Monash	1	1	0	0	43259
Monash	1	1	0	1	1114
Monash	1	1	1	0	9770
Monash	1	1	1	1	904
Brimbank					2601
Brimbank	0	0	0	1	8852
Brimbank	0	0	1	0	2258
Brimbank	0	0	1	1	2051
Brimbank	0	1	0	0	8965
Brimbank	0	1	0	1	1178
Brimbank	0	1	1	0	3184
Brimbank	0	1	1	1	909
Brimbank	1	0	0	1	18286
Brimbank	1	0	1	0	7080
Brimbank	1	0	1	1	7161
Brimbank	1	1	0	0	44277
Brimbank	1	1	0	1	3009
Brimbank	1	1	1	0	10620
Brimbank	1	1	1	1	2856
Hobsons Bay					964
Hobsons Bay	0	0	0	1	3400
Hobsons Bay	0	0	1	0	969
Hobsons Bay	0	0	1	1	583
Hobsons Bay	0	1	0	0	2917
Hobsons Bay	0	1	0	1	241
Hobsons Bay	0	1	1	0	723
Hobsons Bay	0	1	1	1	103
Hobsons Bay	1	0	0	1	6265
Hobsons Bay	1	0	1	0	3419
Hobsons Bay	1	0	1	1	2539
Hobsons Bay	1	1	0	0	23014
Hobsons Bay	1	1	0	1	746
Hobsons Bay	1	1	1	0	4176
Hobsons Bay	1	1	1	1	736
Maribyrnong					1456
Maribyrnong	0	0	0	1	2742
Maribyrnong	0	0	1	0	918
Maribyrnong	0	0	1	1	494
Maribyrnong	0	1	0	0	2596
Maribyrnong	0	1	0	1	262
Maribyrnong	0	1	1	0	724
Maribyrnong	0	1	1	1	184
Maribyrnong	1	0	0	1	3955
Maribyrnong	1	0	1	0	2370
Maribyrnong	1	0	1	1	1581
Maribyrnong	1	1	0	0	20631
Maribyrnong	1	1	0	1	475
Maribyrnong	1	1	1	0	2946
Maribyrnong	1	1	1	1	446
Melton - Bacchus Marsh					1075
Melton - Bacchus Marsh	0	0	0	1	4990
Melton - Bacchus Marsh	0	0	1	0	1376
Melton - Bacchus Marsh	0	0	1	1	1238
Melton - Bacchus Marsh	0	1	0	0	8148
Melton - Bacchus Marsh	0	1	0	1	1005
Melton - Bacchus Marsh	0	1	1	0	2150
Melton - Bacchus Marsh	0	1	1	1	662
Melton - Bacchus Marsh	1	0	0	1	11276
Melton - Bacchus Marsh	1	0	1	0	5194
Melton - Bacchus Marsh	1	0	1	1	5080
Melton - Bacchus Marsh	1	1	0	0	48900
Melton - Bacchus Marsh	1	1	0	1	2850
Melton - Bacchus Marsh	1	1	1	0	10587
Melton - Bacchus Marsh	1	1	1	1	2401
Wyndham					1673
Wyndham	0	0	0	1	6432
Wyndham	0	0	1	0	1966
Wyndham	0	0	1	1	1450
Wyndham	0	1	0	0	10179
Wyndham	0	1	0	1	1159
Wyndham	0	1	1	0	2862
Wyndham	0	1	1	1	954
Wyndham	1	0	0	1	13687
Wyndham	1	0	1	0	7338
Wyndham	1	0	1	1	6226
Wyndham	1	1	0	0	81060
Wyndham	1	1	0	1	3227
Wyndham	1	1	1	0	13931
Wyndham	1	1	1	1	2994
Frankston					1278
Frankston	0	0	0	1	5912
Frankston	0	0	1	0	1683
Frankston	0	0	1	1	1220
Frankston	0	1	0	0	6782
Frankston	0	1	0	1	821
Frankston	0	1	1	0	1661
Frankston	0	1	1	1	401
Frankston	1	0	0	1	10120
Frankston	1	0	1	0	3952
Frankston	1	0	1	1	3599
Frankston	1	1	0	0	32390
Frankston	1	1	0	1	1957
Frankston	1	1	1	0	6110
Frankston	1	1	1	1	1299
Mornington Peninsula					810
Mornington Peninsula	0	0	0	1	4951
Mornington Peninsula	0	0	1	0	1498
Mornington Peninsula	0	0	1	1	865
Mornington Peninsula	0	1	0	0	6163
Mornington Peninsula	0	1	0	1	647
Mornington Peninsula	0	1	1	0	1483
Mornington Peninsula	0	1	1	1	286
Mornington Peninsula	1	0	0	1	10368
Mornington Peninsula	1	0	1	0	4925
Mornington Peninsula	1	0	1	1	3875
Mornington Peninsula	1	1	0	0	35070
Mornington Peninsula	1	1	0	1	1905
Mornington Peninsula	1	1	1	0	7822
Mornington Peninsula	1	1	1	1	1312
Grampians					431
Grampians	0	0	0	1	1548
Grampians	0	0	1	0	469
Grampians	0	0	1	1	170
Grampians	0	1	0	0	2476
Grampians	0	1	0	1	243
Grampians	0	1	1	0	589
Grampians	0	1	1	1	95
Grampians	1	0	0	1	3053
Grampians	1	0	1	0	1536
Grampians	1	0	1	1	1021
Grampians	1	1	0	0	11905
Grampians	1	1	0	1	624
Grampians	1	1	1	0	2650
Grampians	1	1	1	1	543
Mildura					393
Mildura	0	0	0	1	1640
Mildura	0	0	1	0	469
Mildura	0	0	1	1	277
Mildura	0	1	0	0	3024
Mildura	0	1	0	1	274
Mildura	0	1	1	0	663
Mildura	0	1	1	1	217
Mildura	1	0	0	1	2983
Mildura	1	0	1	0	1461
Mildura	1	0	1	1	1073
Mildura	1	1	0	0	11301
Mildura	1	1	0	1	787
Mildura	1	1	1	0	2909
Mildura	1	1	1	1	621
Murray River - Swan Hill					295
Murray River - Swan Hill	0	0	0	1	882
Murray River - Swan Hill	0	0	1	0	247
Murray River - Swan Hill	0	0	1	1	127
