SA3_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Loganlea - Carbrook	25-34	1	1	0	F	1994
Loganlea - Carbrook	25-34	1	1	0	M	1365
Loganlea - Carbrook	25-34	1	1	1	F	127
Loganlea - Carbrook	25-34	1	1	1	M	41
Loganlea - Carbrook	35-44				F	257
Loganlea - Carbrook	35-44				M	272
Loganlea - Carbrook	35-44	0			F	1195
Loganlea - Carbrook	35-44	0			M	1517
Loganlea - Carbrook	35-44	1	0	1	F	171
Loganlea - Carbrook	35-44	1	0	1	M	80
Loganlea - Carbrook	35-44	1	1	0	F	2389
Loganlea - Carbrook	35-44	1	1	0	M	1993
Loganlea - Carbrook	35-44	1	1	1	F	128
Loganlea - Carbrook	35-44	1	1	1	M	53
Loganlea - Carbrook	45-54				F	265
Loganlea - Carbrook	45-54				M	259
Loganlea - Carbrook	45-54	0			F	2331
Loganlea - Carbrook	45-54	0			M	2212
Loganlea - Carbrook	45-54	1	0	1	F	456
Loganlea - Carbrook	45-54	1	0	1	M	163
Loganlea - Carbrook	45-54	1	1	0	F	837
Loganlea - Carbrook	45-54	1	1	0	M	918
Loganlea - Carbrook	45-54	1	1	1	F	36
Loganlea - Carbrook	45-54	1	1	1	M	22
Loganlea - Carbrook	55-64				F	256
Loganlea - Carbrook	55-64				M	211
Loganlea - Carbrook	55-64	0			F	2391
Loganlea - Carbrook	55-64	0			M	2506
Loganlea - Carbrook	55-64	1	0	1	F	864
Loganlea - Carbrook	55-64	1	0	1	M	354
Loganlea - Carbrook	55-64	1	1	0	F	82
Loganlea - Carbrook	55-64	1	1	0	M	164
Loganlea - Carbrook	55-64	1	1	1	F	9
Loganlea - Carbrook	55-64	1	1	1	M	7
Loganlea - Carbrook	65-74				F	255
Loganlea - Carbrook	65-74				M	223
Loganlea - Carbrook	65-74	0			F	1817
Loganlea - Carbrook	65-74	0			M	1894
Loganlea - Carbrook	65-74	1	0	1	F	454
Loganlea - Carbrook	65-74	1	0	1	M	307
Loganlea - Carbrook	65-74	1	1	0	F	17
Loganlea - Carbrook	65-74	1	1	0	M	26
Loganlea - Carbrook	65-74	1	1	1	F	7
Loganlea - Carbrook	65-74	1	1	1	M	3
Loganlea - Carbrook	75-84				F	161
Loganlea - Carbrook	75-84				M	125
Loganlea - Carbrook	75-84	0			F	1044
Loganlea - Carbrook	75-84	0			M	807
Loganlea - Carbrook	75-84	1	0	1	F	41
Loganlea - Carbrook	75-84	1	0	1	M	52
Loganlea - Carbrook	75-84	1	1	0	F	3
Loganlea - Carbrook	75-84	1	1	0	M	3
Loganlea - Carbrook	85+				F	73
Loganlea - Carbrook	85+				M	46
Loganlea - Carbrook	85+	0			F	530
Loganlea - Carbrook	85+	0			M	276
Loganlea - Carbrook	85+	1	0	1	F	3
Loganlea - Carbrook	85+	1	1	0	M	3
Springwood - Kingston	15-19				F	224
Springwood - Kingston	15-19				M	273
Springwood - Kingston	15-19	0			F	2024
Springwood - Kingston	15-19	0			M	2311
Springwood - Kingston	15-19	1	0	1	F	238
Springwood - Kingston	15-19	1	0	1	M	143
Springwood - Kingston	15-19	1	1	0	F	57
Springwood - Kingston	15-19	1	1	0	M	16
Springwood - Kingston	15-19	1	1	1	F	3
Springwood - Kingston	20-24				F	216
Springwood - Kingston	20-24				M	215
Springwood - Kingston	20-24	0			F	1689
Springwood - Kingston	20-24	0			M	2288
Springwood - Kingston	20-24	1	0	1	F	216
Springwood - Kingston	20-24	1	0	1	M	126
Springwood - Kingston	20-24	1	1	0	F	428
Springwood - Kingston	20-24	1	1	0	M	160
Springwood - Kingston	20-24	1	1	1	F	22
Springwood - Kingston	20-24	1	1	1	M	4
Springwood - Kingston	25-34				F	422
Springwood - Kingston	25-34				M	402
Springwood - Kingston	25-34	0			F	2447
Springwood - Kingston	25-34	0			M	3439
Springwood - Kingston	25-34	1	0	1	F	280
Springwood - Kingston	25-34	1	0	1	M	177
Springwood - Kingston	25-34	1	1	0	F	2490
Springwood - Kingston	25-34	1	1	0	M	1621
Springwood - Kingston	25-34	1	1	1	F	135
Springwood - Kingston	25-34	1	1	1	M	55
Springwood - Kingston	35-44				F	331
Springwood - Kingston	35-44				M	383
Springwood - Kingston	35-44	0			F	1799
Springwood - Kingston	35-44	0			M	2410
Springwood - Kingston	35-44	1	0	1	F	224
Springwood - Kingston	35-44	1	0	1	M	132
Springwood - Kingston	35-44	1	1	0	F	2923
Springwood - Kingston	35-44	1	1	0	M	2364
Springwood - Kingston	35-44	1	1	1	F	140
Springwood - Kingston	35-44	1	1	1	M	59
Springwood - Kingston	45-54				F	325
Springwood - Kingston	45-54				M	323
Springwood - Kingston	45-54	0			F	2821
Springwood - Kingston	45-54	0			M	2778
Springwood - Kingston	45-54	1	0	1	F	477
Springwood - Kingston	45-54	1	0	1	M	193
Springwood - Kingston	45-54	1	1	0	F	1033
Springwood - Kingston	45-54	1	1	0	M	1163
Springwood - Kingston	45-54	1	1	1	F	47
Springwood - Kingston	45-54	1	1	1	M	35
Springwood - Kingston	55-64				F	327
Springwood - Kingston	55-64				M	287
Springwood - Kingston	55-64	0			F	2945
Springwood - Kingston	55-64	0			M	3014
Springwood - Kingston	55-64	1	0	1	F	940
Springwood - Kingston	55-64	1	0	1	M	359
Springwood - Kingston	55-64	1	1	0	F	114
Springwood - Kingston	55-64	1	1	0	M	232
Springwood - Kingston	55-64	1	1	1	F	19
Springwood - Kingston	55-64	1	1	1	M	8
Springwood - Kingston	65-74				F	261
Springwood - Kingston	65-74				M	258
Springwood - Kingston	65-74	0			F	2378
Springwood - Kingston	65-74	0			M	2428
Springwood - Kingston	65-74	1	0	1	F	652
Springwood - Kingston	65-74	1	0	1	M	431
Springwood - Kingston	65-74	1	1	0	F	18
Springwood - Kingston	65-74	1	1	0	M	41
Springwood - Kingston	65-74	1	1	1	F	5
Springwood - Kingston	65-74	1	1	1	M	3
Springwood - Kingston	75-84				F	171
Springwood - Kingston	75-84				M	142
Springwood - Kingston	75-84	0			F	992
Springwood - Kingston	75-84	0			M	928
Springwood - Kingston	75-84	1	0	1	F	71
Springwood - Kingston	75-84	1	0	1	M	67
Springwood - Kingston	75-84	1	1	0	F	3
Springwood - Kingston	75-84	1	1	0	M	6
Springwood - Kingston	85+				F	75
Springwood - Kingston	85+				M	56
Springwood - Kingston	85+	0			F	466
Springwood - Kingston	85+	0			M	258
Springwood - Kingston	85+	1	0	1	F	7
Springwood - Kingston	85+	1	0	1	M	3
Bowen Basin - North	15-19				F	135
Bowen Basin - North	15-19				M	150
Bowen Basin - North	15-19	0			F	533
Bowen Basin - North	15-19	0			M	677
Bowen Basin - North	15-19	1	0	1	F	79
Bowen Basin - North	15-19	1	0	1	M	62
Bowen Basin - North	15-19	1	1	0	F	17
Bowen Basin - North	15-19	1	1	1	F	4
Bowen Basin - North	20-24				F	148
Bowen Basin - North	20-24				M	192
Bowen Basin - North	20-24	0			F	574
Bowen Basin - North	20-24	0			M	705
Bowen Basin - North	20-24	1	0	1	F	68
Bowen Basin - North	20-24	1	0	1	M	34
Bowen Basin - North	20-24	1	1	0	F	148
Bowen Basin - North	20-24	1	1	0	M	72
Bowen Basin - North	20-24	1	1	1	F	9
Bowen Basin - North	25-34				F	349
Bowen Basin - North	25-34				M	623
Bowen Basin - North	25-34	0			F	880
Bowen Basin - North	25-34	0			M	1298
Bowen Basin - North	25-34	1	0	1	F	96
Bowen Basin - North	25-34	1	0	1	M	66
Bowen Basin - North	25-34	1	1	0	F	1322
Bowen Basin - North	25-34	1	1	0	M	936
Bowen Basin - North	25-34	1	1	1	F	67
Bowen Basin - North	25-34	1	1	1	M	20
Bowen Basin - North	35-44				F	262
Bowen Basin - North	35-44				M	477
Bowen Basin - North	35-44	0			F	565
Bowen Basin - North	35-44	0			M	806
Bowen Basin - North	35-44	1	0	1	F	64
Bowen Basin - North	35-44	1	0	1	M	53
Bowen Basin - North	35-44	1	1	0	F	1245
Bowen Basin - North	35-44	1	1	0	M	1311
Bowen Basin - North	35-44	1	1	1	F	64
Bowen Basin - North	35-44	1	1	1	M	37
Bowen Basin - North	45-54				F	262
Bowen Basin - North	45-54				M	432
Bowen Basin - North	45-54	0			F	1233
Bowen Basin - North	45-54	0			M	1422
Bowen Basin - North	45-54	1	0	1	F	206
Bowen Basin - North	45-54	1	0	1	M	91
Bowen Basin - North	45-54	1	1	0	F	329
Bowen Basin - North	45-54	1	1	0	M	502
Bowen Basin - North	45-54	1	1	1	F	17
Bowen Basin - North	45-54	1	1	1	M	9
Bowen Basin - North	55-64				F	181
Bowen Basin - North	55-64				M	356
Bowen Basin - North	55-64	0			F	1158
Bowen Basin - North	55-64	0			M	1622
Bowen Basin - North	55-64	1	0	1	F	246
Bowen Basin - North	55-64	1	0	1	M	124
Bowen Basin - North	55-64	1	1	0	F	26
Bowen Basin - North	55-64	1	1	0	M	71
Bowen Basin - North	65-74				F	141
Bowen Basin - North	65-74				M	213
Bowen Basin - North	65-74	0			F	737
Bowen Basin - North	65-74	0			M	966
Bowen Basin - North	65-74	1	0	1	F	83
Bowen Basin - North	65-74	1	0	1	M	62
Bowen Basin - North	65-74	1	1	0	F	5
Bowen Basin - North	65-74	1	1	0	M	16
Bowen Basin - North	75-84				F	89
Bowen Basin - North	75-84				M	80
Bowen Basin - North	75-84	0			F	344
Bowen Basin - North	75-84	0			M	371
Bowen Basin - North	75-84	1	0	1	F	15
Bowen Basin - North	75-84	1	0	1	M	9
Bowen Basin - North	85+				F	41
Bowen Basin - North	85+				M	31
Bowen Basin - North	85+	0			F	143
Bowen Basin - North	85+	0			M	99
Mackay	15-19				F	326
Mackay	15-19				M	408
Mackay	15-19	0			F	2828
Mackay	15-19	0			M	3151
Mackay	15-19	1	0	1	F	304
Mackay	15-19	1	0	1	M	151
Mackay	15-19	1	1	0	F	65
Mackay	15-19	1	1	0	M	24
Mackay	15-19	1	1	1	F	8
Mackay	20-24				F	254
Mackay	20-24				M	333
Mackay	20-24	0			F	2283
Mackay	20-24	0			M	2677
Mackay	20-24	1	0	1	F	227
Mackay	20-24	1	0	1	M	146
Mackay	20-24	1	1	0	F	537
Mackay	20-24	1	1	0	M	207
Mackay	20-24	1	1	1	F	26
Mackay	20-24	1	1	1	M	10
Mackay	25-34				F	564
Mackay	25-34				M	866
Mackay	25-34	0			F	2868
Mackay	25-34	0			M	3943
Mackay	25-34	1	0	1	F	342
Mackay	25-34	1	0	1	M	248
Mackay	25-34	1	1	0	F	3807
Mackay	25-34	1	1	0	M	2527
Mackay	25-34	1	1	1	F	230
Mackay	25-34	1	1	1	M	77
Mackay	35-44				F	530
Mackay	35-44				M	934
Mackay	35-44	0			F	2104
Mackay	35-44	0			M	2808
Mackay	35-44	1	0	1	F	280
Mackay	35-44	1	0	1	M	162
Mackay	35-44	1	1	0	F	4414
Mackay	35-44	1	1	0	M	3702
Mackay	35-44	1	1	1	F	248
Mackay	35-44	1	1	1	M	96
Mackay	45-54				F	637
Mackay	45-54				M	1047
Mackay	45-54	0			F	4921
Mackay	45-54	0			M	5282
Mackay	45-54	1	0	1	F	864
Mackay	45-54	1	0	1	M	318
Mackay	45-54	1	1	0	F	1745
Mackay	45-54	1	1	0	M	1981
Mackay	45-54	1	1	1	F	93
Mackay	45-54	1	1	1	M	61
Mackay	55-64				F	522
Mackay	55-64				M	864
Mackay	55-64	0			F	4670
Mackay	55-64	0			M	5693
Mackay	55-64	1	0	1	F	1536
Mackay	55-64	1	0	1	M	689
Mackay	55-64	1	1	0	F	127
Mackay	55-64	1	1	0	M	284
Mackay	55-64	1	1	1	F	9
Mackay	55-64	1	1	1	M	14
Mackay	65-74				F	455
Mackay	65-74				M	528
Mackay	65-74	0			F	3235
Mackay	65-74	0			M	3613
Mackay	65-74	1	0	1	F	630
Mackay	65-74	1	0	1	M	415
Mackay	65-74	1	1	0	F	32
Mackay	65-74	1	1	0	M	33
Mackay	65-74	1	1	1	F	5
Mackay	65-74	1	1	1	M	3
Mackay	75-84				F	351
Mackay	75-84				M	314
Mackay	75-84	0			F	1903
Mackay	75-84	0			M	1754
Mackay	75-84	1	0	1	F	102
Mackay	75-84	1	0	1	M	80
Mackay	75-84	1	1	0	F	6
Mackay	75-84	1	1	0	M	7
Mackay	85+				F	121
Mackay	85+				M	96
Mackay	85+	0			F	897
Mackay	85+	0			M	513
Mackay	85+	1	0	1	F	6
Mackay	85+	1	0	1	M	5
Mackay	85+	1	1	0	F	4
Mackay	85+	1	1	0	M	3
Whitsunday	15-19				F	84
Whitsunday	15-19				M	105
Whitsunday	15-19	0			F	384
Whitsunday	15-19	0			M	393
Whitsunday	15-19	1	0	1	F	32
Whitsunday	15-19	1	0	1	M	14
Whitsunday	15-19	1	1	0	F	5
Whitsunday	15-19	1	1	0	M	3
Whitsunday	20-24				F	158
Whitsunday	20-24				M	143
Whitsunday	20-24	0			F	509
Whitsunday	20-24	0			M	521
Whitsunday	20-24	1	0	1	F	44
Whitsunday	20-24	1	0	1	M	23
Whitsunday	20-24	1	1	0	F	51
Whitsunday	20-24	1	1	0	M	14
Whitsunday	25-34				F	302
Whitsunday	25-34				M	390
Whitsunday	25-34	0			F	779
Whitsunday	25-34	0			M	1056
Whitsunday	25-34	1	0	1	F	63
Whitsunday	25-34	1	0	1	M	38
Whitsunday	25-34	1	1	0	F	545
Whitsunday	25-34	1	1	0	M	355
Whitsunday	25-34	1	1	1	F	28
Whitsunday	25-34	1	1	1	M	3
Whitsunday	35-44				F	179
Whitsunday	35-44				M	263
Whitsunday	35-44	0			F	433
Whitsunday	35-44	0			M	635
Whitsunday	35-44	1	0	1	F	47
Whitsunday	35-44	1	0	1	M	39
Whitsunday	35-44	1	1	0	F	795
Whitsunday	35-44	1	1	0	M	627
Whitsunday	35-44	1	1	1	F	55
Whitsunday	35-44	1	1	1	M	24
Whitsunday	45-54				F	165
Whitsunday	45-54				M	218
Whitsunday	45-54	0			F	817
Whitsunday	45-54	0			M	910
Whitsunday	45-54	1	0	1	F	91
Whitsunday	45-54	1	0	1	M	37
Whitsunday	45-54	1	1	0	F	277
Whitsunday	45-54	1	1	0	M	345
Whitsunday	45-54	1	1	1	F	17
Whitsunday	45-54	1	1	1	M	11
Whitsunday	55-64				F	169
Whitsunday	55-64				M	198
Whitsunday	55-64	0			F	935
Whitsunday	55-64	0			M	1079
Whitsunday	55-64	1	0	1	F	210
Whitsunday	55-64	1	0	1	M	83
Whitsunday	55-64	1	1	0	F	22
Whitsunday	55-64	1	1	0	M	61
Whitsunday	55-64	1	1	1	M	4
Whitsunday	65-74				F	111
Whitsunday	65-74				M	141
Whitsunday	65-74	0			F	569
Whitsunday	65-74	0			M	763
Whitsunday	65-74	1	0	1	F	93
Whitsunday	65-74	1	0	1	M	61
Whitsunday	65-74	1	1	0	F	6
Whitsunday	65-74	1	1	0	M	11
Whitsunday	75-84				F	46
Whitsunday	75-84				M	57
Whitsunday	75-84	0			F	248
Whitsunday	75-84	0			M	272
Whitsunday	75-84	1	0	1	F	10
Whitsunday	75-84	1	0	1	M	7
Whitsunday	85+				F	39
Whitsunday	85+				M	20
Whitsunday	85+	0			F	86
Whitsunday	85+	0			M	59
Bribie - Beachmere	15-19				F	64
Bribie - Beachmere	15-19				M	58
Bribie - Beachmere	15-19	0			F	592
Bribie - Beachmere	15-19	0			M	665
Bribie - Beachmere	15-19	1	0	1	F	67
Bribie - Beachmere	15-19	1	0	1	M	22
Bribie - Beachmere	15-19	1	1	0	F	13
Bribie - Beachmere	15-19	1	1	0	M	8
Bribie - Beachmere	20-24				F	25
Bribie - Beachmere	20-24				M	43
Bribie - Beachmere	20-24	0			F	373
Bribie - Beachmere	20-24	0			M	477
Bribie - Beachmere	20-24	1	0	1	F	32
Bribie - Beachmere	20-24	1	0	1	M	26
Bribie - Beachmere	20-24	1	1	0	F	83
Bribie - Beachmere	20-24	1	1	0	M	46
Bribie - Beachmere	20-24	1	1	1	F	3
Bribie - Beachmere	25-34				F	88
Bribie - Beachmere	25-34				M	87
Bribie - Beachmere	25-34	0			F	388
Bribie - Beachmere	25-34	0			M	557
Bribie - Beachmere	25-34	1	0	1	F	67
Bribie - Beachmere	25-34	1	0	1	M	38
Bribie - Beachmere	25-34	1	1	0	F	570
Bribie - Beachmere	25-34	1	1	0	M	378
Bribie - Beachmere	25-34	1	1	1	F	43
Bribie - Beachmere	25-34	1	1	1	M	15
Bribie - Beachmere	35-44				F	86
Bribie - Beachmere	35-44				M	102
Bribie - Beachmere	35-44	0			F	464
Bribie - Beachmere	35-44	0			M	540
Bribie - Beachmere	35-44	1	0	1	F	50
Bribie - Beachmere	35-44	1	0	1	M	52
Bribie - Beachmere	35-44	1	1	0	F	910
Bribie - Beachmere	35-44	1	1	0	M	686
Bribie - Beachmere	35-44	1	1	1	F	39
Bribie - Beachmere	35-44	1	1	1	M	25
Bribie - Beachmere	45-54				F	128
Bribie - Beachmere	45-54				M	133
Bribie - Beachmere	45-54	0			F	1354
Bribie - Beachmere	45-54	0			M	1284
Bribie - Beachmere	45-54	1	0	1	F	200
Bribie - Beachmere	45-54	1	0	1	M	69
Bribie - Beachmere	45-54	1	1	0	F	403
Bribie - Beachmere	45-54	1	1	0	M	403
Bribie - Beachmere	45-54	1	1	1	F	26
Bribie - Beachmere	45-54	1	1	1	M	12
Bribie - Beachmere	55-64				F	190
Bribie - Beachmere	55-64				M	189
Bribie - Beachmere	55-64	0			F	2165
Bribie - Beachmere	55-64	0			M	2017
Bribie - Beachmere	55-64	1	0	1	F	506
Bribie - Beachmere	55-64	1	0	1	M	211
Bribie - Beachmere	55-64	1	1	0	F	44
Bribie - Beachmere	55-64	1	1	0	M	86
Bribie - Beachmere	55-64	1	1	1	M	3
Bribie - Beachmere	65-74				F	327
Bribie - Beachmere	65-74				M	286
Bribie - Beachmere	65-74	0			F	2766
Bribie - Beachmere	65-74	0			M	2710
Bribie - Beachmere	65-74	1	0	1	F	369
Bribie - Beachmere	65-74	1	0	1	M	251
Bribie - Beachmere	65-74	1	1	0	F	11
Bribie - Beachmere	65-74	1	1	0	M	22
Bribie - Beachmere	75-84				F	259
Bribie - Beachmere	75-84				M	221
Bribie - Beachmere	75-84	0			F	1427
Bribie - Beachmere	75-84	0			M	1504
Bribie - Beachmere	75-84	1	0	1	F	46
Bribie - Beachmere	75-84	1	0	1	M	40
Bribie - Beachmere	75-84	1	1	0	F	5
Bribie - Beachmere	75-84	1	1	0	M	5
Bribie - Beachmere	85+				F	196
Bribie - Beachmere	85+				M	116
Bribie - Beachmere	85+	0			F	450
Bribie - Beachmere	85+	0			M	378
Bribie - Beachmere	85+	1	0	1	F	3
Bribie - Beachmere	85+	1	0	1	M	5
Caboolture	15-19				F	167
Caboolture	15-19				M	202
Caboolture	15-19	0			F	1817
Caboolture	15-19	0			M	1913
Caboolture	15-19	1	0	1	F	223
Caboolture	15-19	1	0	1	M	141
Caboolture	15-19	1	1	0	F	51
Caboolture	15-19	1	1	0	M	12
Caboolture	15-19	1	1	1	F	5
Caboolture	20-24				F	192
Caboolture	20-24				M	175
Caboolture	20-24	0			F	1599
Caboolture	20-24	0			M	1816
Caboolture	20-24	1	0	1	F	192
Caboolture	20-24	1	0	1	M	117
Caboolture	20-24	1	1	0	F	535
Caboolture	20-24	1	1	0	M	230
Caboolture	20-24	1	1	1	F	32
Caboolture	20-24	1	1	1	M	8
Caboolture	25-34				F	350
Caboolture	25-34				M	348
Caboolture	25-34	0			F	1830
Caboolture	25-34	0			M	2367
Caboolture	25-34	1	0	1	F	244
Caboolture	25-34	1	0	1	M	161
Caboolture	25-34	1	1	0	F	2404
Caboolture	25-34	1	1	0	M	1684
Caboolture	25-34	1	1	1	F	181
Caboolture	25-34	1	1	1	M	75
Caboolture	35-44				F	293
Caboolture	35-44				M	285
Caboolture	35-44	0			F	1251
Caboolture	35-44	0			M	1595
Caboolture	35-44	1	0	1	F	164
Caboolture	35-44	1	0	1	M	109
Caboolture	35-44	1	1	0	F	2477
Caboolture	35-44	1	1	0	M	1951
Caboolture	35-44	1	1	1	F	141
Caboolture	35-44	1	1	1	M	80
Caboolture	45-54				F	277
Caboolture	45-54				M	288
Caboolture	45-54	0			F	2616
Caboolture	45-54	0			M	2554
Caboolture	45-54	1	0	1	F	516
Caboolture	45-54	1	0	1	M	196
Caboolture	45-54	1	1	0	F	870
Caboolture	45-54	1	1	0	M	923
Caboolture	45-54	1	1	1	F	52
Caboolture	45-54	1	1	1	M	23
Caboolture	55-64				F	326
Caboolture	55-64				M	343
Caboolture	55-64	0			F	2569
Caboolture	55-64	0			M	2634
Caboolture	55-64	1	0	1	F	803
Caboolture	55-64	1	0	1	M	324
Caboolture	55-64	1	1	0	F	63
Caboolture	55-64	1	1	0	M	155
Caboolture	55-64	1	1	1	F	7
Caboolture	55-64	1	1	1	M	7
Caboolture	65-74				F	299
Caboolture	65-74				M	325
Caboolture	65-74	0			F	2184
Caboolture	65-74	0			M	2117
Caboolture	65-74	1	0	1	F	402
Caboolture	65-74	1	0	1	M	277
Caboolture	65-74	1	1	0	F	16
Caboolture	65-74	1	1	0	M	31
Caboolture	65-74	1	1	1	F	5
Caboolture	65-74	1	1	1	M	3
Caboolture	75-84				F	279
Caboolture	75-84				M	202
Caboolture	75-84	0			F	1008
Caboolture	75-84	0			M	954
Caboolture	75-84	1	0	1	F	47
Caboolture	75-84	1	0	1	M	33
Caboolture	75-84	1	1	0	M	4
Caboolture	85+				F	318
Caboolture	85+				M	160
Caboolture	85+	0			F	371
Caboolture	85+	0			M	290
Caboolture	85+	1	0	1	F	3
Caboolture	85+	1	0	1	M	3
Caboolture Hinterland	15-19				F	57
Caboolture Hinterland	15-19				M	107
Caboolture Hinterland	15-19	0			F	260
Caboolture Hinterland	15-19	0			M	274
Caboolture Hinterland	15-19	1	0	1	F	22
Caboolture Hinterland	15-19	1	0	1	M	11
Caboolture Hinterland	15-19	1	1	0	M	3
Caboolture Hinterland	20-24				F	36
Caboolture Hinterland	20-24				M	212
Caboolture Hinterland	20-24	0			F	182
Caboolture Hinterland	20-24	0			M	234
Caboolture Hinterland	20-24	1	0	1	F	19
Caboolture Hinterland	20-24	1	0	1	M	13
Caboolture Hinterland	20-24	1	1	0	F	44
Caboolture Hinterland	20-24	1	1	0	M	13
Caboolture Hinterland	25-34				F	65
Caboolture Hinterland	25-34				M	412
Caboolture Hinterland	25-34	0			F	186
Caboolture Hinterland	25-34	0			M	338
Caboolture Hinterland	25-34	1	0	1	F	18
Caboolture Hinterland	25-34	1	0	1	M	23
Caboolture Hinterland	25-34	1	1	0	F	329
Caboolture Hinterland	25-34	1	1	0	M	226
Caboolture Hinterland	25-34	1	1	1	F	16
Caboolture Hinterland	25-34	1	1	1	M	3
Caboolture Hinterland	35-44				F	77
Caboolture Hinterland	35-44				M	334
Caboolture Hinterland	35-44	0			F	235
Caboolture Hinterland	35-44	0			M	285
Caboolture Hinterland	35-44	1	0	1	F	29
Caboolture Hinterland	35-44	1	0	1	M	26
Caboolture Hinterland	35-44	1	1	0	F	407
Caboolture Hinterland	35-44	1	1	0	M	333
Caboolture Hinterland	35-44	1	1	1	F	22
Caboolture Hinterland	35-44	1	1	1	M	9
Caboolture Hinterland	45-54				F	75
Caboolture Hinterland	45-54				M	158
Caboolture Hinterland	45-54	0			F	536
Caboolture Hinterland	45-54	0			M	556
Caboolture Hinterland	45-54	1	0	1	F	94
Caboolture Hinterland	45-54	1	0	1	M	37
Caboolture Hinterland	45-54	1	1	0	F	191
Caboolture Hinterland	45-54	1	1	0	M	177
Caboolture Hinterland	45-54	1	1	1	F	8
Caboolture Hinterland	45-54	1	1	1	M	7
Caboolture Hinterland	55-64				F	96
Caboolture Hinterland	55-64				M	128
Caboolture Hinterland	55-64	0			F	642
Caboolture Hinterland	55-64	0			M	672
Caboolture Hinterland	55-64	1	0	1	F	160
Caboolture Hinterland	55-64	1	0	1	M	85
Caboolture Hinterland	55-64	1	1	0	F	14
Caboolture Hinterland	55-64	1	1	0	M	39
Caboolture Hinterland	65-74				F	76
Caboolture Hinterland	65-74				M	95
Caboolture Hinterland	65-74	0			F	544
Caboolture Hinterland	65-74	0			M	638
Caboolture Hinterland	65-74	1	0	1	F	114
Caboolture Hinterland	65-74	1	0	1	M	73
Caboolture Hinterland	65-74	1	1	0	F	4
Caboolture Hinterland	65-74	1	1	0	M	8
Caboolture Hinterland	75-84				F	53
Caboolture Hinterland	75-84				M	49
Caboolture Hinterland	75-84	0			F	209
Caboolture Hinterland	75-84	0			M	275
Caboolture Hinterland	75-84	1	0	1	F	13
Caboolture Hinterland	75-84	1	0	1	M	9
Caboolture Hinterland	85+				F	21
Caboolture Hinterland	85+				M	15
Caboolture Hinterland	85+	0			F	106
Caboolture Hinterland	85+	0			M	68
Narangba - Burpengary	15-19				F	166
Narangba - Burpengary	15-19				M	190
Narangba - Burpengary	15-19	0			F	1884
Narangba - Burpengary	15-19	0			M	2159
Narangba - Burpengary	15-19	1	0	1	F	246
Narangba - Burpengary	15-19	1	0	1	M	117
Narangba - Burpengary	15-19	1	1	0	F	38
Narangba - Burpengary	15-19	1	1	0	M	11
Narangba - Burpengary	15-19	1	1	1	F	5
Narangba - Burpengary	15-19	1	1	1	M	3
Narangba - Burpengary	20-24				F	127
Narangba - Burpengary	20-24				M	117
Narangba - Burpengary	20-24	0			F	1339
Narangba - Burpengary	20-24	0			M	1622
Narangba - Burpengary	20-24	1	0	1	F	145
Narangba - Burpengary	20-24	1	0	1	M	86
Narangba - Burpengary	20-24	1	1	0	F	324
Narangba - Burpengary	20-24	1	1	0	M	144
Narangba - Burpengary	20-24	1	1	1	F	26
Narangba - Burpengary	20-24	1	1	1	M	8
Narangba - Burpengary	25-34				F	210
Narangba - Burpengary	25-34				M	216
Narangba - Burpengary	25-34	0			F	1141
Narangba - Burpengary	25-34	0			M	1687
Narangba - Burpengary	25-34	1	0	1	F	204
Narangba - Burpengary	25-34	1	0	1	M	118
Narangba - Burpengary	25-34	1	1	0	F	1948
Narangba - Burpengary	25-34	1	1	0	M	1294
Narangba - Burpengary	25-34	1	1	1	F	131
Narangba - Burpengary	25-34	1	1	1	M	46
Narangba - Burpengary	35-44				F	263
Narangba - Burpengary	35-44				M	258
Narangba - Burpengary	35-44	0			F	1156
Narangba - Burpengary	35-44	0			M	1408
Narangba - Burpengary	35-44	1	0	1	F	195
Narangba - Burpengary	35-44	1	0	1	M	113
Narangba - Burpengary	35-44	1	1	0	F	2727
Narangba - Burpengary	35-44	1	1	0	M	2233
Narangba - Burpengary	35-44	1	1	1	F	185
Narangba - Burpengary	35-44	1	1	1	M	78
Narangba - Burpengary	45-54				F	264
Narangba - Burpengary	45-54				M	292
Narangba - Burpengary	45-54	0			F	2710
Narangba - Burpengary	45-54	0			M	2662
Narangba - Burpengary	45-54	1	0	1	F	540
Narangba - Burpengary	45-54	1	0	1	M	220
Narangba - Burpengary	45-54	1	1	0	F	1077
Narangba - Burpengary	45-54	1	1	0	M	1142
Narangba - Burpengary	45-54	1	1	1	F	55
Narangba - Burpengary	45-54	1	1	1	M	47
Narangba - Burpengary	55-64				F	211
Narangba - Burpengary	55-64				M	219
Narangba - Burpengary	55-64	0			F	2434
Narangba - Burpengary	55-64	0			M	2675
Narangba - Burpengary	55-64	1	0	1	F	894
Narangba - Burpengary	55-64	1	0	1	M	384
Narangba - Burpengary	55-64	1	1	0	F	89
Narangba - Burpengary	55-64	1	1	0	M	181
Narangba - Burpengary	55-64	1	1	1	F	9
Narangba - Burpengary	55-64	1	1	1	M	5
Narangba - Burpengary	65-74				F	215
Narangba - Burpengary	65-74				M	209
Narangba - Burpengary	65-74	0			F	2019
Narangba - Burpengary	65-74	0			M	2031
Narangba - Burpengary	65-74	1	0	1	F	449
