SA3_NAME16	Age	Sex	persons
Sherwood - Indooroopilly	5-14	M	2678
Sherwood - Indooroopilly	15-19	F	2544
Sherwood - Indooroopilly	15-19	M	2215
Sherwood - Indooroopilly	20-24	F	4396
Sherwood - Indooroopilly	20-24	M	4068
Sherwood - Indooroopilly	25-34	F	4137
Sherwood - Indooroopilly	25-34	M	4321
Sherwood - Indooroopilly	35-44	F	3192
Sherwood - Indooroopilly	35-44	M	3116
Sherwood - Indooroopilly	45-54	F	2791
Sherwood - Indooroopilly	45-54	M	2539
Sherwood - Indooroopilly	55-64	F	2273
Sherwood - Indooroopilly	55-64	M	2102
Sherwood - Indooroopilly	65-74	F	1806
Sherwood - Indooroopilly	65-74	M	1536
Sherwood - Indooroopilly	75-84	F	909
Sherwood - Indooroopilly	75-84	M	707
Sherwood - Indooroopilly	85+	F	574
Sherwood - Indooroopilly	85+	M	332
The Gap - Enoggera	0-4	F	1671
The Gap - Enoggera	0-4	M	1729
The Gap - Enoggera	5-14	F	3300
The Gap - Enoggera	5-14	M	3684
The Gap - Enoggera	15-19	F	1556
The Gap - Enoggera	15-19	M	1705
The Gap - Enoggera	20-24	F	1535
The Gap - Enoggera	20-24	M	1874
The Gap - Enoggera	25-34	F	3240
The Gap - Enoggera	25-34	M	3142
The Gap - Enoggera	35-44	F	4016
The Gap - Enoggera	35-44	M	3642
The Gap - Enoggera	45-54	F	3489
The Gap - Enoggera	45-54	M	3240
The Gap - Enoggera	55-64	F	2663
The Gap - Enoggera	55-64	M	2398
The Gap - Enoggera	65-74	F	2116
The Gap - Enoggera	65-74	M	1813
The Gap - Enoggera	75-84	F	1176
The Gap - Enoggera	75-84	M	851
The Gap - Enoggera	85+	F	797
The Gap - Enoggera	85+	M	363
Brisbane Inner	0-4	F	979
Brisbane Inner	0-4	M	962
Brisbane Inner	5-14	F	1713
Brisbane Inner	5-14	M	1770
Brisbane Inner	15-19	F	1681
Brisbane Inner	15-19	M	1542
Brisbane Inner	20-24	F	4505
Brisbane Inner	20-24	M	4254
Brisbane Inner	25-34	F	9611
Brisbane Inner	25-34	M	10360
Brisbane Inner	35-44	F	4629
Brisbane Inner	35-44	M	5330
Brisbane Inner	45-54	F	3496
Brisbane Inner	45-54	M	4065
Brisbane Inner	55-64	F	2964
Brisbane Inner	55-64	M	3208
Brisbane Inner	65-74	F	1849
Brisbane Inner	65-74	M	1982
Brisbane Inner	75-84	F	865
Brisbane Inner	75-84	M	853
Brisbane Inner	85+	F	670
Brisbane Inner	85+	M	288
Brisbane Inner - East	0-4	F	1317
Brisbane Inner - East	0-4	M	1333
Brisbane Inner - East	5-14	F	2228
Brisbane Inner - East	5-14	M	2438
Brisbane Inner - East	15-19	F	1047
Brisbane Inner - East	15-19	M	1063
Brisbane Inner - East	20-24	F	1668
Brisbane Inner - East	20-24	M	1569
Brisbane Inner - East	25-34	F	4337
Brisbane Inner - East	25-34	M	4029
Brisbane Inner - East	35-44	F	3443
Brisbane Inner - East	35-44	M	3376
Brisbane Inner - East	45-54	F	2831
Brisbane Inner - East	45-54	M	2791
Brisbane Inner - East	55-64	F	1894
Brisbane Inner - East	55-64	M	1804
Brisbane Inner - East	65-74	F	1052
Brisbane Inner - East	65-74	M	988
Brisbane Inner - East	75-84	F	501
Brisbane Inner - East	75-84	M	452
Brisbane Inner - East	85+	F	295
Brisbane Inner - East	85+	M	139
Brisbane Inner - North	0-4	F	2126
Brisbane Inner - North	0-4	M	2226
Brisbane Inner - North	5-14	F	4053
Brisbane Inner - North	5-14	M	4149
Brisbane Inner - North	15-19	F	2616
Brisbane Inner - North	15-19	M	2164
Brisbane Inner - North	20-24	F	4838
Brisbane Inner - North	20-24	M	4299
Brisbane Inner - North	25-34	F	9381
Brisbane Inner - North	25-34	M	9565
Brisbane Inner - North	35-44	F	6421
Brisbane Inner - North	35-44	M	6474
Brisbane Inner - North	45-54	F	5568
Brisbane Inner - North	45-54	M	5714
Brisbane Inner - North	55-64	F	3975
Brisbane Inner - North	55-64	M	3988
Brisbane Inner - North	65-74	F	2514
Brisbane Inner - North	65-74	M	2456
Brisbane Inner - North	75-84	F	1347
Brisbane Inner - North	75-84	M	1023
Brisbane Inner - North	85+	F	867
Brisbane Inner - North	85+	M	413
Brisbane Inner - West	0-4	F	1416
Brisbane Inner - West	0-4	M	1597
Brisbane Inner - West	5-14	F	3149
Brisbane Inner - West	5-14	M	3269
Brisbane Inner - West	15-19	F	1798
Brisbane Inner - West	15-19	M	1775
Brisbane Inner - West	20-24	F	3436
Brisbane Inner - West	20-24	M	3022
Brisbane Inner - West	25-34	F	5187
Brisbane Inner - West	25-34	M	5307
Brisbane Inner - West	35-44	F	4208
Brisbane Inner - West	35-44	M	3920
Brisbane Inner - West	45-54	F	3670
Brisbane Inner - West	45-54	M	3673
Brisbane Inner - West	55-64	F	2621
Brisbane Inner - West	55-64	M	2537
Brisbane Inner - West	65-74	F	1688
Brisbane Inner - West	65-74	M	1548
Brisbane Inner - West	75-84	F	764
Brisbane Inner - West	75-84	M	665
Brisbane Inner - West	85+	F	411
Brisbane Inner - West	85+	M	214
Cairns - North	0-4	F	1552
Cairns - North	0-4	M	1724
Cairns - North	5-14	F	3690
Cairns - North	5-14	M	3904
Cairns - North	15-19	F	1580
Cairns - North	15-19	M	1736
Cairns - North	20-24	F	1361
Cairns - North	20-24	M	1301
Cairns - North	25-34	F	3373
Cairns - North	25-34	M	3004
Cairns - North	35-44	F	4299
Cairns - North	35-44	M	3695
Cairns - North	45-54	F	4477
Cairns - North	45-54	M	3981
Cairns - North	55-64	F	3434
Cairns - North	55-64	M	3387
Cairns - North	65-74	F	2030
Cairns - North	65-74	M	2254
Cairns - North	75-84	F	704
Cairns - North	75-84	M	761
Cairns - North	85+	F	240
Cairns - North	85+	M	160
Cairns - South	0-4	F	3301
Cairns - South	0-4	M	3480
Cairns - South	5-14	F	6777
Cairns - South	5-14	M	7080
Cairns - South	15-19	F	3098
Cairns - South	15-19	M	3209
Cairns - South	20-24	F	3189
Cairns - South	20-24	M	3153
Cairns - South	25-34	F	7686
Cairns - South	25-34	M	7002
Cairns - South	35-44	F	7600
Cairns - South	35-44	M	6714
Cairns - South	45-54	F	6968
Cairns - South	45-54	M	6926
Cairns - South	55-64	F	5815
Cairns - South	55-64	M	5785
Cairns - South	65-74	F	3807
Cairns - South	65-74	M	4085
Cairns - South	75-84	F	1869
Cairns - South	75-84	M	1746
Cairns - South	85+	F	995
Cairns - South	85+	M	508
Innisfail - Cassowary Coast	0-4	F	978
Innisfail - Cassowary Coast	0-4	M	1075
Innisfail - Cassowary Coast	5-14	F	2218
Innisfail - Cassowary Coast	5-14	M	2456
Innisfail - Cassowary Coast	15-19	F	968
Innisfail - Cassowary Coast	15-19	M	1036
Innisfail - Cassowary Coast	20-24	F	838
Innisfail - Cassowary Coast	20-24	M	963
Innisfail - Cassowary Coast	25-34	F	1891
Innisfail - Cassowary Coast	25-34	M	1908
Innisfail - Cassowary Coast	35-44	F	1956
Innisfail - Cassowary Coast	35-44	M	1853
Innisfail - Cassowary Coast	45-54	F	2387
Innisfail - Cassowary Coast	45-54	M	2499
Innisfail - Cassowary Coast	55-64	F	2525
Innisfail - Cassowary Coast	55-64	M	2727
Innisfail - Cassowary Coast	65-74	F	1757
Innisfail - Cassowary Coast	65-74	M	2017
Innisfail - Cassowary Coast	75-84	F	926
Innisfail - Cassowary Coast	75-84	M	1038
Innisfail - Cassowary Coast	85+	F	438
Innisfail - Cassowary Coast	85+	M	287
Port Douglas - Daintree	0-4	F	282
Port Douglas - Daintree	0-4	M	329
Port Douglas - Daintree	5-14	F	593
Port Douglas - Daintree	5-14	M	700
Port Douglas - Daintree	15-19	F	253
Port Douglas - Daintree	15-19	M	268
Port Douglas - Daintree	20-24	F	264
Port Douglas - Daintree	20-24	M	247
Port Douglas - Daintree	25-34	F	810
Port Douglas - Daintree	25-34	M	703
Port Douglas - Daintree	35-44	F	797
Port Douglas - Daintree	35-44	M	769
Port Douglas - Daintree	45-54	F	906
Port Douglas - Daintree	45-54	M	884
Port Douglas - Daintree	55-64	F	892
Port Douglas - Daintree	55-64	M	979
Port Douglas - Daintree	65-74	F	587
Port Douglas - Daintree	65-74	M	652
Port Douglas - Daintree	75-84	F	234
Port Douglas - Daintree	75-84	M	297
Port Douglas - Daintree	85+	F	86
Port Douglas - Daintree	85+	M	72
Tablelands (East) - Kuranda	0-4	F	1061
Tablelands (East) - Kuranda	0-4	M	1126
Tablelands (East) - Kuranda	5-14	F	2575
Tablelands (East) - Kuranda	5-14	M	2744
Tablelands (East) - Kuranda	15-19	F	1134
Tablelands (East) - Kuranda	15-19	M	1166
Tablelands (East) - Kuranda	20-24	F	869
Tablelands (East) - Kuranda	20-24	M	917
Tablelands (East) - Kuranda	25-34	F	1951
Tablelands (East) - Kuranda	25-34	M	1765
Tablelands (East) - Kuranda	35-44	F	2304
Tablelands (East) - Kuranda	35-44	M	2062
Tablelands (East) - Kuranda	45-54	F	2901
Tablelands (East) - Kuranda	45-54	M	2650
Tablelands (East) - Kuranda	55-64	F	3148
Tablelands (East) - Kuranda	55-64	M	2999
Tablelands (East) - Kuranda	65-74	F	2615
Tablelands (East) - Kuranda	65-74	M	2728
Tablelands (East) - Kuranda	75-84	F	1359
Tablelands (East) - Kuranda	75-84	M	1372
Tablelands (East) - Kuranda	85+	F	542
Tablelands (East) - Kuranda	85+	M	399
Darling Downs (West) - Maranoa	0-4	F	1541
Darling Downs (West) - Maranoa	0-4	M	1691
Darling Downs (West) - Maranoa	5-14	F	2972
Darling Downs (West) - Maranoa	5-14	M	3302
Darling Downs (West) - Maranoa	15-19	F	1170
Darling Downs (West) - Maranoa	15-19	M	1289
Darling Downs (West) - Maranoa	20-24	F	1186
Darling Downs (West) - Maranoa	20-24	M	1189
Darling Downs (West) - Maranoa	25-34	F	2920
Darling Downs (West) - Maranoa	25-34	M	2882
Darling Downs (West) - Maranoa	35-44	F	2767
Darling Downs (West) - Maranoa	35-44	M	2686
Darling Downs (West) - Maranoa	45-54	F	2874
Darling Downs (West) - Maranoa	45-54	M	3136
Darling Downs (West) - Maranoa	55-64	F	2570
Darling Downs (West) - Maranoa	55-64	M	2893
Darling Downs (West) - Maranoa	65-74	F	1894
Darling Downs (West) - Maranoa	65-74	M	2177
Darling Downs (West) - Maranoa	75-84	F	1079
Darling Downs (West) - Maranoa	75-84	M	1083
Darling Downs (West) - Maranoa	85+	F	467
Darling Downs (West) - Maranoa	85+	M	301
Darling Downs - East	0-4	F	1348
Darling Downs - East	0-4	M	1379
Darling Downs - East	5-14	F	3004
Darling Downs - East	5-14	M	3123
Darling Downs - East	15-19	F	1266
Darling Downs - East	15-19	M	1420
Darling Downs - East	20-24	F	1079
Darling Downs - East	20-24	M	1160
Darling Downs - East	25-34	F	2210
Darling Downs - East	25-34	M	2225
Darling Downs - East	35-44	F	2491
Darling Downs - East	35-44	M	2414
Darling Downs - East	45-54	F	2795
Darling Downs - East	45-54	M	2883
Darling Downs - East	55-64	F	2667
Darling Downs - East	55-64	M	2820
Darling Downs - East	65-74	F	2214
Darling Downs - East	65-74	M	2296
Darling Downs - East	75-84	F	1200
Darling Downs - East	75-84	M	1191
Darling Downs - East	85+	F	580
Darling Downs - East	85+	M	362
Granite Belt	0-4	F	1124
Granite Belt	0-4	M	1161
Granite Belt	5-14	F	2511
Granite Belt	5-14	M	2736
Granite Belt	15-19	F	1136
Granite Belt	15-19	M	1324
Granite Belt	20-24	F	908
Granite Belt	20-24	M	1006
Granite Belt	25-34	F	1855
Granite Belt	25-34	M	1764
Granite Belt	35-44	F	2265
Granite Belt	35-44	M	1965
Granite Belt	45-54	F	2701
Granite Belt	45-54	M	2515
Granite Belt	55-64	F	3086
Granite Belt	55-64	M	2870
Granite Belt	65-74	F	2665
Granite Belt	65-74	M	2769
Granite Belt	75-84	F	1424
Granite Belt	75-84	M	1328
Granite Belt	85+	F	616
Granite Belt	85+	M	363
Central Highlands (Qld)	0-4	F	1280
Central Highlands (Qld)	0-4	M	1327
Central Highlands (Qld)	5-14	F	2241
Central Highlands (Qld)	5-14	M	2402
Central Highlands (Qld)	15-19	F	769
Central Highlands (Qld)	15-19	M	880
Central Highlands (Qld)	20-24	F	899
Central Highlands (Qld)	20-24	M	931
Central Highlands (Qld)	25-34	F	2356
Central Highlands (Qld)	25-34	M	2396
Central Highlands (Qld)	35-44	F	1983
Central Highlands (Qld)	35-44	M	2262
Central Highlands (Qld)	45-54	F	1879
Central Highlands (Qld)	45-54	M	2195
Central Highlands (Qld)	55-64	F	1362
Central Highlands (Qld)	55-64	M	1650
Central Highlands (Qld)	65-74	F	641
Central Highlands (Qld)	65-74	M	811
Central Highlands (Qld)	75-84	F	257
Central Highlands (Qld)	75-84	M	303
Central Highlands (Qld)	85+	F	67
Central Highlands (Qld)	85+	M	61
Rockhampton	0-4	F	3704
Rockhampton	0-4	M	3848
Rockhampton	5-14	F	7605
Rockhampton	5-14	M	8280
Rockhampton	15-19	F	3938
Rockhampton	15-19	M	3959
Rockhampton	20-24	F	3546
Rockhampton	20-24	M	3694
Rockhampton	25-34	F	7342
Rockhampton	25-34	M	7466
Rockhampton	35-44	F	7042
Rockhampton	35-44	M	6981
Rockhampton	45-54	F	7919
Rockhampton	45-54	M	7779
Rockhampton	55-64	F	7186
Rockhampton	55-64	M	7391
Rockhampton	65-74	F	5109
Rockhampton	65-74	M	5153
Rockhampton	75-84	F	3142
Rockhampton	75-84	M	2616
Rockhampton	85+	F	1441
Rockhampton	85+	M	869
Biloela	0-4	F	526
Biloela	0-4	M	519
Biloela	5-14	F	1023
Biloela	5-14	M	1099
Biloela	15-19	F	378
Biloela	15-19	M	397
Biloela	20-24	F	349
Biloela	20-24	M	423
Biloela	25-34	F	925
Biloela	25-34	M	999
Biloela	35-44	F	931
Biloela	35-44	M	1000
Biloela	45-54	F	971
Biloela	45-54	M	1002
Biloela	55-64	F	808
Biloela	55-64	M	942
Biloela	65-74	F	541
Biloela	65-74	M	593
Biloela	75-84	F	338
Biloela	75-84	M	324
Biloela	85+	F	131
Biloela	85+	M	87
Gladstone	0-4	F	2281
Gladstone	0-4	M	2321
Gladstone	5-14	F	4593
Gladstone	5-14	M	4748
Gladstone	15-19	F	1760
Gladstone	15-19	M	2038
Gladstone	20-24	F	1739
Gladstone	20-24	M	1893
Gladstone	25-34	F	4414
Gladstone	25-34	M	4141
Gladstone	35-44	F	4376
Gladstone	35-44	M	4470
Gladstone	45-54	F	4380
Gladstone	45-54	M	4831
Gladstone	55-64	F	3275
Gladstone	55-64	M	3994
Gladstone	65-74	F	1980
Gladstone	65-74	M	2175
Gladstone	75-84	F	873
Gladstone	75-84	M	849
Gladstone	85+	F	325
Gladstone	85+	M	186
Broadbeach - Burleigh	0-4	F	1575
Broadbeach - Burleigh	0-4	M	1566
Broadbeach - Burleigh	5-14	F	2920
Broadbeach - Burleigh	5-14	M	3055
Broadbeach - Burleigh	15-19	F	1431
Broadbeach - Burleigh	15-19	M	1491
Broadbeach - Burleigh	20-24	F	2073
Broadbeach - Burleigh	20-24	M	1819
Broadbeach - Burleigh	25-34	F	5132
Broadbeach - Burleigh	25-34	M	4795
Broadbeach - Burleigh	35-44	F	4252
Broadbeach - Burleigh	35-44	M	4299
Broadbeach - Burleigh	45-54	F	4141
Broadbeach - Burleigh	45-54	M	3912
Broadbeach - Burleigh	55-64	F	3910
Broadbeach - Burleigh	55-64	M	3455
Broadbeach - Burleigh	65-74	F	3393
Broadbeach - Burleigh	65-74	M	3090
Broadbeach - Burleigh	75-84	F	1987
Broadbeach - Burleigh	75-84	M	1698
Broadbeach - Burleigh	85+	F	1023
Broadbeach - Burleigh	85+	M	601
Coolangatta	0-4	F	1367
Coolangatta	0-4	M	1499
Coolangatta	5-14	F	2813
Coolangatta	5-14	M	3122
Coolangatta	15-19	F	1423
Coolangatta	15-19	M	1493
Coolangatta	20-24	F	1417
Coolangatta	20-24	M	1459
Coolangatta	25-34	F	3401
Coolangatta	25-34	M	3151
Coolangatta	35-44	F	3652
Coolangatta	35-44	M	3439
Coolangatta	45-54	F	3807
Coolangatta	45-54	M	3399
Coolangatta	55-64	F	3815
Coolangatta	55-64	M	3435
Coolangatta	65-74	F	2911
Coolangatta	65-74	M	2788
Coolangatta	75-84	F	1727
Coolangatta	75-84	M	1457
Coolangatta	85+	F	974
Coolangatta	85+	M	628
Gold Coast - North	0-4	F	1609
Gold Coast - North	0-4	M	1649
Gold Coast - North	5-14	F	2979
Gold Coast - North	5-14	M	3223
Gold Coast - North	15-19	F	1666
Gold Coast - North	15-19	M	1676
Gold Coast - North	20-24	F	2126
Gold Coast - North	20-24	M	2082
Gold Coast - North	25-34	F	4005
Gold Coast - North	25-34	M	3790
Gold Coast - North	35-44	F	4300
Gold Coast - North	35-44	M	3904
Gold Coast - North	45-54	F	4675
Gold Coast - North	45-54	M	4182
Gold Coast - North	55-64	F	4758
Gold Coast - North	55-64	M	3855
Gold Coast - North	65-74	F	4629
Gold Coast - North	65-74	M	3988
Gold Coast - North	75-84	F	2591
Gold Coast - North	75-84	M	2202
Gold Coast - North	85+	F	1245
Gold Coast - North	85+	M	758
Gold Coast Hinterland	0-4	F	430
Gold Coast Hinterland	0-4	M	446
Gold Coast Hinterland	5-14	F	1214
Gold Coast Hinterland	5-14	M	1240
Gold Coast Hinterland	15-19	F	530
Gold Coast Hinterland	15-19	M	550
Gold Coast Hinterland	20-24	F	335
Gold Coast Hinterland	20-24	M	372
Gold Coast Hinterland	25-34	F	813
Gold Coast Hinterland	25-34	M	694
Gold Coast Hinterland	35-44	F	1293
Gold Coast Hinterland	35-44	M	1149
Gold Coast Hinterland	45-54	F	1585
Gold Coast Hinterland	45-54	M	1499
Gold Coast Hinterland	55-64	F	1496
Gold Coast Hinterland	55-64	M	1417
Gold Coast Hinterland	65-74	F	1131
Gold Coast Hinterland	65-74	M	1155
Gold Coast Hinterland	75-84	F	453
Gold Coast Hinterland	75-84	M	456
Gold Coast Hinterland	85+	F	123
Gold Coast Hinterland	85+	M	128
Mudgeeraba - Tallebudgera	0-4	F	1061
Mudgeeraba - Tallebudgera	0-4	M	1091
Mudgeeraba - Tallebudgera	5-14	F	2710
Mudgeeraba - Tallebudgera	5-14	M	2765
Mudgeeraba - Tallebudgera	15-19	F	1156
Mudgeeraba - Tallebudgera	15-19	M	1223
Mudgeeraba - Tallebudgera	20-24	F	803
Mudgeeraba - Tallebudgera	20-24	M	839
Mudgeeraba - Tallebudgera	25-34	F	1751
Mudgeeraba - Tallebudgera	25-34	M	1524
Mudgeeraba - Tallebudgera	35-44	F	2736
Mudgeeraba - Tallebudgera	35-44	M	2291
Mudgeeraba - Tallebudgera	45-54	F	2654
Mudgeeraba - Tallebudgera	45-54	M	2501
Mudgeeraba - Tallebudgera	55-64	F	2050
Mudgeeraba - Tallebudgera	55-64	M	1878
Mudgeeraba - Tallebudgera	65-74	F	1407
Mudgeeraba - Tallebudgera	65-74	M	1406
Mudgeeraba - Tallebudgera	75-84	F	560
Mudgeeraba - Tallebudgera	75-84	M	601
Mudgeeraba - Tallebudgera	85+	F	218
Mudgeeraba - Tallebudgera	85+	M	151
Nerang	0-4	F	2136
Nerang	0-4	M	2279
Nerang	5-14	F	4594
Nerang	5-14	M	4750
Nerang	15-19	F	2129
Nerang	15-19	M	2274
Nerang	20-24	F	2006
Nerang	20-24	M	1985
Nerang	25-34	F	4473
Nerang	25-34	M	4038
Nerang	35-44	F	4974
Nerang	35-44	M	4620
Nerang	45-54	F	4911
Nerang	45-54	M	4561
Nerang	55-64	F	4026
Nerang	55-64	M	3700
Nerang	65-74	F	2957
Nerang	65-74	M	2838
Nerang	75-84	F	1483
Nerang	75-84	M	1359
Nerang	85+	F	726
Nerang	85+	M	465
Ormeau - Oxenford	0-4	F	4832
Ormeau - Oxenford	0-4	M	5012
Ormeau - Oxenford	5-14	F	9488
Ormeau - Oxenford	5-14	M	9928
Ormeau - Oxenford	15-19	F	4243
Ormeau - Oxenford	15-19	M	4142
Ormeau - Oxenford	20-24	F	3748
Ormeau - Oxenford	20-24	M	3640
Ormeau - Oxenford	25-34	F	8986
Ormeau - Oxenford	25-34	M	8172
Ormeau - Oxenford	35-44	F	9557
Ormeau - Oxenford	35-44	M	8775
Ormeau - Oxenford	45-54	F	8114
Ormeau - Oxenford	45-54	M	7896
Ormeau - Oxenford	55-64	F	5897
Ormeau - Oxenford	55-64	M	5521
Ormeau - Oxenford	65-74	F	4238
Ormeau - Oxenford	65-74	M	4254
Ormeau - Oxenford	75-84	F	1658
Ormeau - Oxenford	75-84	M	1651
Ormeau - Oxenford	85+	F	716
Ormeau - Oxenford	85+	M	409
Robina	0-4	F	1356
Robina	0-4	M	1391
Robina	5-14	F	2913
Robina	5-14	M	3034
Robina	15-19	F	1764
Robina	15-19	M	1763
Robina	20-24	F	1937
Robina	20-24	M	1823
Robina	25-34	F	3472
Robina	25-34	M	3242
Robina	35-44	F	3547
Robina	35-44	M	3074
Robina	45-54	F	3456
Robina	45-54	M	2920
Robina	55-64	F	3062
Robina	55-64	M	2418
Robina	65-74	F	2374
Robina	65-74	M	2110
Robina	75-84	F	1345
Robina	75-84	M	1169
Robina	85+	F	857
Robina	85+	M	450
Southport	0-4	F	1391
Southport	0-4	M	1410
Southport	5-14	F	2823
Southport	5-14	M	3062
Southport	15-19	F	1975
Southport	15-19	M	2084
Southport	20-24	F	2871
Southport	20-24	M	2829
Southport	25-34	F	4347
Southport	25-34	M	4441
Southport	35-44	F	3825
Southport	35-44	M	3703
Southport	45-54	F	3956
Southport	45-54	M	3617
Southport	55-64	F	3428
Southport	55-64	M	3149
Southport	65-74	F	2869
Southport	65-74	M	2511
Southport	75-84	F	1662
Southport	75-84	M	1350
Southport	85+	F	1062
Southport	85+	M	544
Surfers Paradise	0-4	F	729
Surfers Paradise	0-4	M	788
Surfers Paradise	5-14	F	1540
Surfers Paradise	5-14	M	1646
Surfers Paradise	15-19	F	1012
Surfers Paradise	15-19	M	991
Surfers Paradise	20-24	F	1846
Surfers Paradise	20-24	M	1773
Surfers Paradise	25-34	F	3506
Surfers Paradise	25-34	M	3747
Surfers Paradise	35-44	F	2432
Surfers Paradise	35-44	M	2587
Surfers Paradise	45-54	F	2877
Surfers Paradise	45-54	M	2655
Surfers Paradise	55-64	F	2584
Surfers Paradise	55-64	M	2463
Surfers Paradise	65-74	F	2303
Surfers Paradise	65-74	M	2373
Surfers Paradise	75-84	F	1095
Surfers Paradise	75-84	M	1092
Surfers Paradise	85+	F	466
Surfers Paradise	85+	M	321
Forest Lake - Oxley	0-4	F	2667
Forest Lake - Oxley	0-4	M	2731
Forest Lake - Oxley	5-14	F	4828
Forest Lake - Oxley	5-14	M	5031
Forest Lake - Oxley	15-19	F	2346
Forest Lake - Oxley	15-19	M	2602
Forest Lake - Oxley	20-24	F	2597
Forest Lake - Oxley	20-24	M	2884
Forest Lake - Oxley	25-34	F	5759
Forest Lake - Oxley	25-34	M	5969
Forest Lake - Oxley	35-44	F	5100
Forest Lake - Oxley	35-44	M	5458
Forest Lake - Oxley	45-54	F	4670
Forest Lake - Oxley	45-54	M	4724
Forest Lake - Oxley	55-64	F	3418
Forest Lake - Oxley	55-64	M	3429
Forest Lake - Oxley	65-74	F	2405
Forest Lake - Oxley	65-74	M	2056
Forest Lake - Oxley	75-84	F	1407
Forest Lake - Oxley	75-84	M	1097
Forest Lake - Oxley	85+	F	681
Forest Lake - Oxley	85+	M	364
Ipswich Hinterland	0-4	F	1811
Ipswich Hinterland	0-4	M	1876
Ipswich Hinterland	5-14	F	4192
Ipswich Hinterland	5-14	M	4447
Ipswich Hinterland	15-19	F	1924
Ipswich Hinterland	15-19	M	2120
Ipswich Hinterland	20-24	F	1686
Ipswich Hinterland	20-24	M	1710
Ipswich Hinterland	25-34	F	3210
Ipswich Hinterland	25-34	M	3183
Ipswich Hinterland	35-44	F	3848
Ipswich Hinterland	35-44	M	3647
Ipswich Hinterland	45-54	F	4565
Ipswich Hinterland	45-54	M	4461
Ipswich Hinterland	55-64	F	4369
Ipswich Hinterland	55-64	M	4479
Ipswich Hinterland	65-74	F	3439
Ipswich Hinterland	65-74	M	3695
Ipswich Hinterland	75-84	F	1466
Ipswich Hinterland	75-84	M	1622
Ipswich Hinterland	85+	F	583
Ipswich Hinterland	85+	M	401
Ipswich Inner	0-4	F	3706
Ipswich Inner	0-4	M	4013
Ipswich Inner	5-14	F	7378
Ipswich Inner	5-14	M	7728
Ipswich Inner	15-19	F	3423
Ipswich Inner	15-19	M	3610
Ipswich Inner	20-24	F	3551
Ipswich Inner	20-24	M	3594
Ipswich Inner	25-34	F	7613
Ipswich Inner	25-34	M	7011
Ipswich Inner	35-44	F	6834
Ipswich Inner	35-44	M	6641
Ipswich Inner	45-54	F	7039
Ipswich Inner	45-54	M	6657
Ipswich Inner	55-64	F	5776
Ipswich Inner	55-64	M	5582
Ipswich Inner	65-74	F	4089
Ipswich Inner	65-74	M	3796
Ipswich Inner	75-84	F	2483
Ipswich Inner	75-84	M	1980
Ipswich Inner	85+	F	1068
Ipswich Inner	85+	M	630
Springfield - Redbank	0-4	F	3961
Springfield - Redbank	0-4	M	4245
Springfield - Redbank	5-14	F	6898
Springfield - Redbank	5-14	M	7265
Springfield - Redbank	15-19	F	2937
Springfield - Redbank	15-19	M	3082
Springfield - Redbank	20-24	F	3236
Springfield - Redbank	20-24	M	3100
Springfield - Redbank	25-34	F	7712
Springfield - Redbank	25-34	M	6908
Springfield - Redbank	35-44	F	6289
Springfield - Redbank	35-44	M	6020
Springfield - Redbank	45-54	F	4988
Springfield - Redbank	45-54	M	4912
Springfield - Redbank	55-64	F	3432
Springfield - Redbank	55-64	M	3382
Springfield - Redbank	65-74	F	1868
Springfield - Redbank	65-74	M	1877
Springfield - Redbank	75-84	F	757
Springfield - Redbank	75-84	M	640
Springfield - Redbank	85+	F	235
Springfield - Redbank	85+	M	149
Beaudesert	0-4	F	394
Beaudesert	0-4	M	387
Beaudesert	5-14	F	1008
Beaudesert	5-14	M	970
Beaudesert	15-19	F	428
Beaudesert	15-19	M	445
Beaudesert	20-24	F	362
Beaudesert	20-24	M	349
Beaudesert	25-34	F	705
Beaudesert	25-34	M	675
Beaudesert	35-44	F	858
Beaudesert	35-44	M	780
Beaudesert	45-54	F	1012
Beaudesert	45-54	M	951
Beaudesert	55-64	F	901
Beaudesert	55-64	M	926
Beaudesert	65-74	F	813
Beaudesert	65-74	M	822
Beaudesert	75-84	F	401
Beaudesert	75-84	M	387
Beaudesert	85+	F	195
Beaudesert	85+	M	134
Beenleigh	0-4	F	1558
Beenleigh	0-4	M	1561
Beenleigh	5-14	F	2765
Beenleigh	5-14	M	2923
Beenleigh	15-19	F	1288
Beenleigh	15-19	M	1302
Beenleigh	20-24	F	1450
Beenleigh	20-24	M	1464
Beenleigh	25-34	F	2985
Beenleigh	25-34	M	2694
Beenleigh	35-44	F	2627
Beenleigh	35-44	M	2565
Beenleigh	45-54	F	2619
Beenleigh	45-54	M	2451
Beenleigh	55-64	F	2335
Beenleigh	55-64	M	2085
Beenleigh	65-74	F	2039
Beenleigh	65-74	M	1771
Beenleigh	75-84	F	1000
Beenleigh	75-84	M	864
Beenleigh	85+	F	327
Beenleigh	85+	M	251
Browns Plains	0-4	F	3193
Browns Plains	0-4	M	3288
Browns Plains	5-14	F	6183
Browns Plains	5-14	M	6477
Browns Plains	15-19	F	2833
Browns Plains	15-19	M	3089
Browns Plains	20-24	F	2914
Browns Plains	20-24	M	2967
Browns Plains	25-34	F	6073
Browns Plains	25-34	M	5635
Browns Plains	35-44	F	5352
Browns Plains	35-44	M	5041
Browns Plains	45-54	F	5334
Browns Plains	45-54	M	4913
