SA3_NAME16	Age	persons
Wynnum - Manly	15-19	4232
Wynnum - Manly	20-24	3656
Wynnum - Manly	25-34	8348
Wynnum - Manly	35-44	10805
Wynnum - Manly	45-54	10083
Wynnum - Manly	55-64	7644
Wynnum - Manly	65-74	5464
Wynnum - Manly	75-84	2863
Wynnum - Manly	85+	1347
Bald Hills - Everton Park	0-4	2539
Bald Hills - Everton Park	5-14	5056
Bald Hills - Everton Park	15-19	2526
Bald Hills - Everton Park	20-24	2715
Bald Hills - Everton Park	25-34	5525
Bald Hills - Everton Park	35-44	5618
Bald Hills - Everton Park	45-54	5496
Bald Hills - Everton Park	55-64	4627
Bald Hills - Everton Park	65-74	3607
Bald Hills - Everton Park	75-84	2072
Bald Hills - Everton Park	85+	1007
Chermside	0-4	4325
Chermside	5-14	7943
Chermside	15-19	3609
Chermside	20-24	4921
Chermside	25-34	11481
Chermside	35-44	10199
Chermside	45-54	8871
Chermside	55-64	6944
Chermside	65-74	4984
Chermside	75-84	3704
Chermside	85+	2093
Nundah	0-4	2396
Nundah	5-14	3862
Nundah	15-19	1964
Nundah	20-24	2961
Nundah	25-34	7646
Nundah	35-44	6016
Nundah	45-54	4823
Nundah	55-64	4092
Nundah	65-74	2674
Nundah	75-84	1461
Nundah	85+	773
Sandgate	0-4	3884
Sandgate	5-14	7058
Sandgate	15-19	3285
Sandgate	20-24	3535
Sandgate	25-34	8335
Sandgate	35-44	8543
Sandgate	45-54	7914
Sandgate	55-64	6494
Sandgate	65-74	4806
Sandgate	75-84	2803
Sandgate	85+	1333
Carindale	0-4	3189
Carindale	5-14	6095
Carindale	15-19	3128
Carindale	20-24	3662
Carindale	25-34	7466
Carindale	35-44	7429
Carindale	45-54	6843
Carindale	55-64	5547
Carindale	65-74	3530
Carindale	75-84	2106
Carindale	85+	1175
Holland Park - Yeronga	0-4	3849
Holland Park - Yeronga	5-14	6782
Holland Park - Yeronga	15-19	3755
Holland Park - Yeronga	20-24	7527
Holland Park - Yeronga	25-34	15467
Holland Park - Yeronga	35-44	10661
Holland Park - Yeronga	45-54	8692
Holland Park - Yeronga	55-64	6514
Holland Park - Yeronga	65-74	3987
Holland Park - Yeronga	75-84	2405
Holland Park - Yeronga	85+	1336
Mt Gravatt	0-4	4163
Mt Gravatt	5-14	8472
Mt Gravatt	15-19	4743
Mt Gravatt	20-24	6506
Mt Gravatt	25-34	11786
Mt Gravatt	35-44	9885
Mt Gravatt	45-54	8803
Mt Gravatt	55-64	6826
Mt Gravatt	65-74	5411
Mt Gravatt	75-84	3202
Mt Gravatt	85+	1407
Nathan	0-4	2574
Nathan	5-14	4440
Nathan	15-19	2331
Nathan	20-24	3500
Nathan	25-34	6785
Nathan	35-44	5840
Nathan	45-54	4940
Nathan	55-64	3578
Nathan	65-74	2465
Nathan	75-84	1636
Nathan	85+	783
Rocklea - Acacia Ridge	0-4	4664
Rocklea - Acacia Ridge	5-14	7946
Rocklea - Acacia Ridge	15-19	3929
Rocklea - Acacia Ridge	20-24	4266
Rocklea - Acacia Ridge	25-34	10375
Rocklea - Acacia Ridge	35-44	8868
Rocklea - Acacia Ridge	45-54	7494
Rocklea - Acacia Ridge	55-64	6018
Rocklea - Acacia Ridge	65-74	3625
Rocklea - Acacia Ridge	75-84	1617
Rocklea - Acacia Ridge	85+	731
Sunnybank	0-4	3238
Sunnybank	5-14	5631
Sunnybank	15-19	3036
Sunnybank	20-24	4738
Sunnybank	25-34	9503
Sunnybank	35-44	6821
Sunnybank	45-54	5454
Sunnybank	55-64	5090
Sunnybank	65-74	3682
Sunnybank	75-84	1718
Sunnybank	85+	887
Centenary	0-4	2052
Centenary	5-14	4473
Centenary	15-19	2175
Centenary	20-24	1819
Centenary	25-34	3688
Centenary	35-44	4745
Centenary	45-54	4678
Centenary	55-64	4136
Centenary	65-74	2977
Centenary	75-84	1204
Centenary	85+	586
Kenmore - Brookfield - Moggill	0-4	2451
Kenmore - Brookfield - Moggill	5-14	7072
Kenmore - Brookfield - Moggill	15-19	3560
Kenmore - Brookfield - Moggill	20-24	2729
Kenmore - Brookfield - Moggill	25-34	3555
Kenmore - Brookfield - Moggill	35-44	6201
Kenmore - Brookfield - Moggill	45-54	7173
Kenmore - Brookfield - Moggill	55-64	5347
Kenmore - Brookfield - Moggill	65-74	4218
Kenmore - Brookfield - Moggill	75-84	2121
Kenmore - Brookfield - Moggill	85+	943
Sherwood - Indooroopilly	0-4	2354
Sherwood - Indooroopilly	5-14	5164
Sherwood - Indooroopilly	15-19	4758
Sherwood - Indooroopilly	20-24	8464
Sherwood - Indooroopilly	25-34	8462
Sherwood - Indooroopilly	35-44	6308
Sherwood - Indooroopilly	45-54	5326
Sherwood - Indooroopilly	55-64	4376
Sherwood - Indooroopilly	65-74	3342
Sherwood - Indooroopilly	75-84	1612
Sherwood - Indooroopilly	85+	909
The Gap - Enoggera	0-4	3402
The Gap - Enoggera	5-14	6990
The Gap - Enoggera	15-19	3264
The Gap - Enoggera	20-24	3408
The Gap - Enoggera	25-34	6378
The Gap - Enoggera	35-44	7660
The Gap - Enoggera	45-54	6729
The Gap - Enoggera	55-64	5059
The Gap - Enoggera	65-74	3935
The Gap - Enoggera	75-84	2033
The Gap - Enoggera	85+	1163
Brisbane Inner	0-4	1947
Brisbane Inner	5-14	3483
Brisbane Inner	15-19	3221
Brisbane Inner	20-24	8760
Brisbane Inner	25-34	19966
Brisbane Inner	35-44	9959
Brisbane Inner	45-54	7561
Brisbane Inner	55-64	6172
Brisbane Inner	65-74	3838
Brisbane Inner	75-84	1720
Brisbane Inner	85+	956
Brisbane Inner - East	0-4	2645
Brisbane Inner - East	5-14	4670
Brisbane Inner - East	15-19	2109
Brisbane Inner - East	20-24	3232
Brisbane Inner - East	25-34	8367
Brisbane Inner - East	35-44	6822
Brisbane Inner - East	45-54	5620
Brisbane Inner - East	55-64	3702
Brisbane Inner - East	65-74	2048
Brisbane Inner - East	75-84	953
Brisbane Inner - East	85+	438
Brisbane Inner - North	0-4	4346
Brisbane Inner - North	5-14	8201
Brisbane Inner - North	15-19	4783
Brisbane Inner - North	20-24	9140
Brisbane Inner - North	25-34	18943
Brisbane Inner - North	35-44	12896
Brisbane Inner - North	45-54	11278
Brisbane Inner - North	55-64	7960
Brisbane Inner - North	65-74	4968
Brisbane Inner - North	75-84	2366
Brisbane Inner - North	85+	1279
Brisbane Inner - West	0-4	3012
Brisbane Inner - West	5-14	6418
Brisbane Inner - West	15-19	3570
Brisbane Inner - West	20-24	6454
Brisbane Inner - West	25-34	10493
Brisbane Inner - West	35-44	8125
Brisbane Inner - West	45-54	7338
Brisbane Inner - West	55-64	5159
Brisbane Inner - West	65-74	3234
Brisbane Inner - West	75-84	1434
Brisbane Inner - West	85+	626
Cairns - North	0-4	3276
Cairns - North	5-14	7594
Cairns - North	15-19	3318
Cairns - North	20-24	2661
Cairns - North	25-34	6385
Cairns - North	35-44	7991
Cairns - North	45-54	8460
Cairns - North	55-64	6825
Cairns - North	65-74	4284
Cairns - North	75-84	1470
Cairns - North	85+	398
Cairns - South	0-4	6782
Cairns - South	5-14	13853
Cairns - South	15-19	6305
Cairns - South	20-24	6340
Cairns - South	25-34	14687
Cairns - South	35-44	14310
Cairns - South	45-54	13888
Cairns - South	55-64	11599
Cairns - South	65-74	7894
Cairns - South	75-84	3618
Cairns - South	85+	1507
Innisfail - Cassowary Coast	0-4	2052
Innisfail - Cassowary Coast	5-14	4676
Innisfail - Cassowary Coast	15-19	2006
Innisfail - Cassowary Coast	20-24	1803
Innisfail - Cassowary Coast	25-34	3794
Innisfail - Cassowary Coast	35-44	3809
Innisfail - Cassowary Coast	45-54	4882
Innisfail - Cassowary Coast	55-64	5253
Innisfail - Cassowary Coast	65-74	3773
Innisfail - Cassowary Coast	75-84	1964
Innisfail - Cassowary Coast	85+	727
Port Douglas - Daintree	0-4	610
Port Douglas - Daintree	5-14	1299
Port Douglas - Daintree	15-19	530
Port Douglas - Daintree	20-24	514
Port Douglas - Daintree	25-34	1507
Port Douglas - Daintree	35-44	1563
Port Douglas - Daintree	45-54	1789
Port Douglas - Daintree	55-64	1872
Port Douglas - Daintree	65-74	1240
Port Douglas - Daintree	75-84	533
Port Douglas - Daintree	85+	159
Tablelands (East) - Kuranda	0-4	2190
Tablelands (East) - Kuranda	5-14	5322
Tablelands (East) - Kuranda	15-19	2305
Tablelands (East) - Kuranda	20-24	1787
Tablelands (East) - Kuranda	25-34	3721
Tablelands (East) - Kuranda	35-44	4364
Tablelands (East) - Kuranda	45-54	5550
Tablelands (East) - Kuranda	55-64	6151
Tablelands (East) - Kuranda	65-74	5348
Tablelands (East) - Kuranda	75-84	2729
Tablelands (East) - Kuranda	85+	932
Darling Downs (West) - Maranoa	0-4	3232
Darling Downs (West) - Maranoa	5-14	6270
Darling Downs (West) - Maranoa	15-19	2461
Darling Downs (West) - Maranoa	20-24	2377
Darling Downs (West) - Maranoa	25-34	5797
Darling Downs (West) - Maranoa	35-44	5450
Darling Downs (West) - Maranoa	45-54	6009
Darling Downs (West) - Maranoa	55-64	5458
Darling Downs (West) - Maranoa	65-74	4073
Darling Downs (West) - Maranoa	75-84	2166
Darling Downs (West) - Maranoa	85+	765
Darling Downs - East	0-4	2723
Darling Downs - East	5-14	6124
Darling Downs - East	15-19	2689
Darling Downs - East	20-24	2236
Darling Downs - East	25-34	4437
Darling Downs - East	35-44	4905
Darling Downs - East	45-54	5677
Darling Downs - East	55-64	5484
Darling Downs - East	65-74	4506
Darling Downs - East	75-84	2390
Darling Downs - East	85+	937
Granite Belt	0-4	2289
Granite Belt	5-14	5250
Granite Belt	15-19	2458
Granite Belt	20-24	1919
Granite Belt	25-34	3613
Granite Belt	35-44	4232
Granite Belt	45-54	5214
Granite Belt	55-64	5952
Granite Belt	65-74	5436
Granite Belt	75-84	2749
Granite Belt	85+	982
Central Highlands (Qld)	0-4	2606
Central Highlands (Qld)	5-14	4640
Central Highlands (Qld)	15-19	1654
Central Highlands (Qld)	20-24	1827
Central Highlands (Qld)	25-34	4756
Central Highlands (Qld)	35-44	4243
Central Highlands (Qld)	45-54	4071
Central Highlands (Qld)	55-64	3011
Central Highlands (Qld)	65-74	1455
Central Highlands (Qld)	75-84	563
Central Highlands (Qld)	85+	133
Rockhampton	0-4	7547
Rockhampton	5-14	15881
Rockhampton	15-19	7891
Rockhampton	20-24	7241
Rockhampton	25-34	14807
Rockhampton	35-44	14026
Rockhampton	45-54	15701
Rockhampton	55-64	14580
Rockhampton	65-74	10266
Rockhampton	75-84	5757
Rockhampton	85+	2306
Biloela	0-4	1048
Biloela	5-14	2119
Biloela	15-19	776
Biloela	20-24	779
Biloela	25-34	1926
Biloela	35-44	1935
Biloela	45-54	1976
Biloela	55-64	1749
Biloela	65-74	1133
Biloela	75-84	661
Biloela	85+	211
Gladstone	0-4	4606
Gladstone	5-14	9338
Gladstone	15-19	3803
Gladstone	20-24	3638
Gladstone	25-34	8552
Gladstone	35-44	8849
Gladstone	45-54	9209
Gladstone	55-64	7270
Gladstone	65-74	4150
Gladstone	75-84	1721
Gladstone	85+	509
Broadbeach - Burleigh	0-4	3144
Broadbeach - Burleigh	5-14	5973
Broadbeach - Burleigh	15-19	2925
Broadbeach - Burleigh	20-24	3894
Broadbeach - Burleigh	25-34	9929
Broadbeach - Burleigh	35-44	8546
Broadbeach - Burleigh	45-54	8055
Broadbeach - Burleigh	55-64	7363
Broadbeach - Burleigh	65-74	6490
Broadbeach - Burleigh	75-84	3686
Broadbeach - Burleigh	85+	1625
Coolangatta	0-4	2866
Coolangatta	5-14	5935
Coolangatta	15-19	2922
Coolangatta	20-24	2873
Coolangatta	25-34	6558
Coolangatta	35-44	7091
Coolangatta	45-54	7205
Coolangatta	55-64	7252
Coolangatta	65-74	5701
Coolangatta	75-84	3187
Coolangatta	85+	1602
Gold Coast - North	0-4	3263
Gold Coast - North	5-14	6204
Gold Coast - North	15-19	3339
Gold Coast - North	20-24	4209
Gold Coast - North	25-34	7794
Gold Coast - North	35-44	8204
Gold Coast - North	45-54	8855
Gold Coast - North	55-64	8616
Gold Coast - North	65-74	8618
Gold Coast - North	75-84	4798
Gold Coast - North	85+	2001
Gold Coast Hinterland	0-4	879
Gold Coast Hinterland	5-14	2456
Gold Coast Hinterland	15-19	1079
Gold Coast Hinterland	20-24	707
Gold Coast Hinterland	25-34	1509
Gold Coast Hinterland	35-44	2445
Gold Coast Hinterland	45-54	3085
Gold Coast Hinterland	55-64	2916
Gold Coast Hinterland	65-74	2288
Gold Coast Hinterland	75-84	907
Gold Coast Hinterland	85+	253
Mudgeeraba - Tallebudgera	0-4	2152
Mudgeeraba - Tallebudgera	5-14	5478
Mudgeeraba - Tallebudgera	15-19	2383
Mudgeeraba - Tallebudgera	20-24	1637
Mudgeeraba - Tallebudgera	25-34	3278
Mudgeeraba - Tallebudgera	35-44	5033
Mudgeeraba - Tallebudgera	45-54	5154
Mudgeeraba - Tallebudgera	55-64	3925
Mudgeeraba - Tallebudgera	65-74	2810
Mudgeeraba - Tallebudgera	75-84	1165
Mudgeeraba - Tallebudgera	85+	369
Nerang	0-4	4412
Nerang	5-14	9340
Nerang	15-19	4407
Nerang	20-24	3987
Nerang	25-34	8510
Nerang	35-44	9597
Nerang	45-54	9473
Nerang	55-64	7720
Nerang	65-74	5796
Nerang	75-84	2847
Nerang	85+	1192
Ormeau - Oxenford	0-4	9848
Ormeau - Oxenford	5-14	19425
Ormeau - Oxenford	15-19	8382
Ormeau - Oxenford	20-24	7382
Ormeau - Oxenford	25-34	17159
Ormeau - Oxenford	35-44	18338
Ormeau - Oxenford	45-54	16014
Ormeau - Oxenford	55-64	11411
Ormeau - Oxenford	65-74	8493
Ormeau - Oxenford	75-84	3314
Ormeau - Oxenford	85+	1119
Robina	0-4	2750
Robina	5-14	5948
Robina	15-19	3527
Robina	20-24	3764
Robina	25-34	6716
Robina	35-44	6626
Robina	45-54	6372
Robina	55-64	5485
Robina	65-74	4480
Robina	75-84	2507
Robina	85+	1307
Southport	0-4	2802
Southport	5-14	5884
Southport	15-19	4059
Southport	20-24	5698
Southport	25-34	8783
Southport	35-44	7529
Southport	45-54	7569
Southport	55-64	6571
Southport	65-74	5385
Southport	75-84	3007
Southport	85+	1605
Surfers Paradise	0-4	1523
Surfers Paradise	5-14	3186
Surfers Paradise	15-19	2007
Surfers Paradise	20-24	3619
Surfers Paradise	25-34	7248
Surfers Paradise	35-44	5020
Surfers Paradise	45-54	5534
Surfers Paradise	55-64	5047
Surfers Paradise	65-74	4675
Surfers Paradise	75-84	2191
Surfers Paradise	85+	785
Forest Lake - Oxley	0-4	5401
Forest Lake - Oxley	5-14	9855
Forest Lake - Oxley	15-19	4946
Forest Lake - Oxley	20-24	5485
Forest Lake - Oxley	25-34	11730
Forest Lake - Oxley	35-44	10557
Forest Lake - Oxley	45-54	9391
Forest Lake - Oxley	55-64	6855
Forest Lake - Oxley	65-74	4461
Forest Lake - Oxley	75-84	2502
Forest Lake - Oxley	85+	1046
Ipswich Hinterland	0-4	3688
Ipswich Hinterland	5-14	8634
Ipswich Hinterland	15-19	4041
Ipswich Hinterland	20-24	3400
Ipswich Hinterland	25-34	6394
Ipswich Hinterland	35-44	7493
Ipswich Hinterland	45-54	9024
Ipswich Hinterland	55-64	8850
Ipswich Hinterland	65-74	7137
Ipswich Hinterland	75-84	3085
Ipswich Hinterland	85+	979
Ipswich Inner	0-4	7728
Ipswich Inner	5-14	15104
Ipswich Inner	15-19	7032
Ipswich Inner	20-24	7139
Ipswich Inner	25-34	14628
Ipswich Inner	35-44	13470
Ipswich Inner	45-54	13694
Ipswich Inner	55-64	11366
Ipswich Inner	65-74	7886
Ipswich Inner	75-84	4463
Ipswich Inner	85+	1699
Springfield - Redbank	0-4	8204
Springfield - Redbank	5-14	14163
Springfield - Redbank	15-19	6025
Springfield - Redbank	20-24	6333
Springfield - Redbank	25-34	14619
Springfield - Redbank	35-44	12310
Springfield - Redbank	45-54	9898
Springfield - Redbank	55-64	6813
Springfield - Redbank	65-74	3748
Springfield - Redbank	75-84	1402
Springfield - Redbank	85+	387
Beaudesert	0-4	785
Beaudesert	5-14	1979
Beaudesert	15-19	871
Beaudesert	20-24	710
Beaudesert	25-34	1382
Beaudesert	35-44	1641
Beaudesert	45-54	1964
Beaudesert	55-64	1830
Beaudesert	65-74	1636
Beaudesert	75-84	791
Beaudesert	85+	328
Beenleigh	0-4	3120
Beenleigh	5-14	5688
Beenleigh	15-19	2596
Beenleigh	20-24	2911
Beenleigh	25-34	5684
Beenleigh	35-44	5190
Beenleigh	45-54	5069
Beenleigh	55-64	4421
Beenleigh	65-74	3807
Beenleigh	75-84	1867
Beenleigh	85+	580
Browns Plains	0-4	6482
Browns Plains	5-14	12660
Browns Plains	15-19	5924
Browns Plains	20-24	5884
Browns Plains	25-34	11704
Browns Plains	35-44	10394
Browns Plains	45-54	10248
Browns Plains	55-64	8510
Browns Plains	65-74	5099
Browns Plains	75-84	2153
Browns Plains	85+	761
Jimboomba	0-4	3230
Jimboomba	5-14	7664
Jimboomba	15-19	3535
Jimboomba	20-24	2725
Jimboomba	25-34	5410
Jimboomba	35-44	6934
Jimboomba	45-54	6973
Jimboomba	55-64	4932
Jimboomba	65-74	3072
Jimboomba	75-84	901
Jimboomba	85+	214
Loganlea - Carbrook	0-4	4273
Loganlea - Carbrook	5-14	8185
Loganlea - Carbrook	15-19	4105
Loganlea - Carbrook	20-24	4150
Loganlea - Carbrook	25-34	8456
Loganlea - Carbrook	35-44	8055
Loganlea - Carbrook	45-54	7500
Loganlea - Carbrook	55-64	6855
Loganlea - Carbrook	65-74	5009
Loganlea - Carbrook	75-84	2241
Loganlea - Carbrook	85+	937
Springwood - Kingston	0-4	6010
Springwood - Kingston	5-14	11226
Springwood - Kingston	15-19	5293
Springwood - Kingston	20-24	5364
Springwood - Kingston	25-34	11467
Springwood - Kingston	35-44	10777
Springwood - Kingston	45-54	9189
Springwood - Kingston	55-64	8244
Springwood - Kingston	65-74	6472
Springwood - Kingston	75-84	2389
Springwood - Kingston	85+	861
Bowen Basin - North	0-4	2813
Bowen Basin - North	5-14	4780
Bowen Basin - North	15-19	1658
Bowen Basin - North	20-24	1952
Bowen Basin - North	25-34	5664
Bowen Basin - North	35-44	4878
Bowen Basin - North	45-54	4508
Bowen Basin - North	55-64	3786
Bowen Basin - North	65-74	2214
Bowen Basin - North	75-84	916
Bowen Basin - North	85+	313
Mackay	0-4	7757
Mackay	5-14	16012
Mackay	15-19	7264
Mackay	20-24	6700
Mackay	25-34	15483
Mackay	35-44	15281
Mackay	45-54	16946
Mackay	55-64	14415
Mackay	65-74	8952
Mackay	75-84	4517
Mackay	85+	1645
Whitsunday	0-4	1232
Whitsunday	5-14	2590
Whitsunday	15-19	1031
Whitsunday	20-24	1464
Whitsunday	25-34	3556
Whitsunday	35-44	3090
Whitsunday	45-54	2893
Whitsunday	55-64	2764
Whitsunday	65-74	1756
Whitsunday	75-84	640
Whitsunday	85+	203
Bribie - Beachmere	0-4	1186
Bribie - Beachmere	5-14	3236
Bribie - Beachmere	15-19	1496
Bribie - Beachmere	20-24	1111
Bribie - Beachmere	25-34	2227
Bribie - Beachmere	35-44	2958
Bribie - Beachmere	45-54	4007
Bribie - Beachmere	55-64	5423
Bribie - Beachmere	65-74	6742
Bribie - Beachmere	75-84	3512
Bribie - Beachmere	85+	1143
Caboolture	0-4	5178
Caboolture	5-14	9971
Caboolture	15-19	4535
Caboolture	20-24	4911
Caboolture	25-34	9642
Caboolture	35-44	8338
Caboolture	45-54	8317
Caboolture	55-64	7220
Caboolture	65-74	5660
Caboolture	75-84	2527
Caboolture	85+	1158
Caboolture Hinterland	0-4	675
Caboolture Hinterland	5-14	1633
Caboolture Hinterland	15-19	739
Caboolture Hinterland	20-24	759
Caboolture Hinterland	25-34	1618
Caboolture Hinterland	35-44	1761
Caboolture Hinterland	45-54	1836
Caboolture Hinterland	55-64	1843
Caboolture Hinterland	65-74	1550
Caboolture Hinterland	75-84	606
Caboolture Hinterland	85+	212
Narangba - Burpengary	0-4	4048
Narangba - Burpengary	5-14	9831
Narangba - Burpengary	15-19	4817
Narangba - Burpengary	20-24	3929
Narangba - Burpengary	25-34	6993
Narangba - Burpengary	35-44	8608
Narangba - Burpengary	45-54	9010
Narangba - Burpengary	55-64	7116
Narangba - Burpengary	65-74	5276
Narangba - Burpengary	75-84	2430
Narangba - Burpengary	85+	829
Redcliffe	0-4	2997
Redcliffe	5-14	6819
Redcliffe	15-19	3362
Redcliffe	20-24	2933
Redcliffe	25-34	5941
Redcliffe	35-44	7246
Redcliffe	45-54	8479
Redcliffe	55-64	8165
Redcliffe	65-74	7397
Redcliffe	75-84	4188
Redcliffe	85+	1941
The Hills District	0-4	5550
The Hills District	5-14	13541
The Hills District	15-19	6173
The Hills District	20-24	4906
The Hills District	25-34	9099
The Hills District	35-44	13019
The Hills District	45-54	13602
The Hills District	55-64	10039
The Hills District	65-74	7065
The Hills District	75-84	2430
The Hills District	85+	765
North Lakes	0-4	6498
North Lakes	5-14	11305
North Lakes	15-19	4433
North Lakes	20-24	4973
North Lakes	25-34	11745
North Lakes	35-44	11038
North Lakes	45-54	8609
North Lakes	55-64	5844
North Lakes	65-74	4315
North Lakes	75-84	1908
North Lakes	85+	906
Strathpine	0-4	2595
Strathpine	5-14	5114
Strathpine	15-19	2365
Strathpine	20-24	2440
Strathpine	25-34	5427
Strathpine	35-44	5331
Strathpine	45-54	4726
Strathpine	55-64	4295
Strathpine	65-74	3182
Strathpine	75-84	1246
Strathpine	85+	499
Far North	0-4	2787
Far North	5-14	5464
Far North	15-19	2160
Far North	20-24	2416
Far North	25-34	4742
Far North	35-44	4222
Far North	45-54	4200
Far North	55-64	3582
Far North	65-74	1989
Far North	75-84	662
Far North	85+	166
Outback - North	0-4	2597
Outback - North	5-14	4402
Outback - North	15-19	1739
Outback - North	20-24	2176
Outback - North	25-34	5241
Outback - North	35-44	3993
Outback - North	45-54	3967
Outback - North	55-64	3011
Outback - North	65-74	1740
Outback - North	75-84	625
Outback - North	85+	158
Outback - South	0-4	1183
Outback - South	5-14	2220
Outback - South	15-19	904
Outback - South	20-24	1016
Outback - South	25-34	2156
Outback - South	35-44	1983
Outback - South	45-54	2542
Outback - South	55-64	2634
Outback - South	65-74	1762
Outback - South	75-84	911
Outback - South	85+	343
Buderim	0-4	3116
Buderim	5-14	7579
Buderim	15-19	4017
Buderim	20-24	3415
Buderim	25-34	5844
Buderim	35-44	6879
Buderim	45-54	7479
Buderim	55-64	6098
Buderim	65-74	5231
Buderim	75-84	3313
Buderim	85+	1508
Caloundra	0-4	4205
Caloundra	5-14	10224
Caloundra	15-19	4789
Caloundra	20-24	3835
Caloundra	25-34	8144
Caloundra	35-44	9983
Caloundra	45-54	10709
Caloundra	55-64	10084
Caloundra	65-74	9977
Caloundra	75-84	5937
Caloundra	85+	2618
Maroochy	0-4	2695
Maroochy	5-14	5559
Maroochy	15-19	2834
Maroochy	20-24	3457
Maroochy	25-34	7487
Maroochy	35-44	6964
Maroochy	45-54	7866
Maroochy	55-64	8067
Maroochy	65-74	6386
Maroochy	75-84	3511
Maroochy	85+	1496
Noosa	0-4	1863
Noosa	5-14	5310
Noosa	15-19	2243
Noosa	20-24	1449
Noosa	25-34	3344
Noosa	35-44	5198
Noosa	45-54	5807
Noosa	55-64	5878
Noosa	65-74	5895
Noosa	75-84	2896
Noosa	85+	1266
Sunshine Coast Hinterland	0-4	2410
Sunshine Coast Hinterland	5-14	6520
Sunshine Coast Hinterland	15-19	2935
Sunshine Coast Hinterland	20-24	2175
Sunshine Coast Hinterland	25-34	4264
Sunshine Coast Hinterland	35-44	5984
Sunshine Coast Hinterland	45-54	7472
Sunshine Coast Hinterland	55-64	7620
Sunshine Coast Hinterland	65-74	6503
Sunshine Coast Hinterland	75-84	2774
Sunshine Coast Hinterland	85+	918
Nambour	0-4	2561
Nambour	5-14	5773
Nambour	15-19	2456
Nambour	20-24	2076
Nambour	25-34	4572
Nambour	35-44	5499
Nambour	45-54	6098
Nambour	55-64	5657
Nambour	65-74	4606
Nambour	75-84	2350
Nambour	85+	995
Noosa Hinterland	0-4	969
Noosa Hinterland	5-14	3035
Noosa Hinterland	15-19	1264
Noosa Hinterland	20-24	744
Noosa Hinterland	25-34	1421
Noosa Hinterland	35-44	2725
Noosa Hinterland	45-54	3654
Noosa Hinterland	55-64	3711
Noosa Hinterland	65-74	2920
Noosa Hinterland	75-84	1110
Noosa Hinterland	85+	291
Toowoomba	0-4	9596
Toowoomba	5-14	20682
Toowoomba	15-19	10243
Toowoomba	20-24	10112
Toowoomba	25-34	19438
Toowoomba	35-44	17921
Toowoomba	45-54	18886
Toowoomba	55-64	17456
Toowoomba	65-74	13880
Toowoomba	75-84	7870
Toowoomba	85+	3431
Charters Towers - Ayr - Ingham	0-4	2329
Charters Towers - Ayr - Ingham	5-14	5727
Charters Towers - Ayr - Ingham	15-19	2785
Charters Towers - Ayr - Ingham	20-24	2148
Charters Towers - Ayr - Ingham	25-34	4039
Charters Towers - Ayr - Ingham	35-44	4675
Charters Towers - Ayr - Ingham	45-54	5700
Charters Towers - Ayr - Ingham	55-64	5973
Charters Towers - Ayr - Ingham	65-74	4914
Charters Towers - Ayr - Ingham	75-84	2833
Charters Towers - Ayr - Ingham	85+	1087
Townsville	0-4	12634
Townsville	5-14	25083
Townsville	15-19	13259
Townsville	20-24	15743
Townsville	25-34	27731
Townsville	35-44	24856
Townsville	45-54	24484
Townsville	55-64	20513
Townsville	65-74	13772
Townsville	75-84	6417
Townsville	85+	2305
Bundaberg	0-4	4578
Bundaberg	5-14	11004
Bundaberg	15-19	5327
Bundaberg	20-24	4487
Bundaberg	25-34	8889
Bundaberg	35-44	9362
Bundaberg	45-54	11397
Bundaberg	55-64	12405
Bundaberg	65-74	11699
Bundaberg	75-84	6365
Bundaberg	85+	2264
Burnett	0-4	2719
Burnett	5-14	6546
Burnett	15-19	2785
Burnett	20-24	2264
Burnett	25-34	4529
Burnett	35-44	5195
Burnett	45-54	6677
Burnett	55-64	7212
Burnett	65-74	6840
Burnett	75-84	3205
Burnett	85+	1100
Gympie - Cooloola	0-4	2633
Gympie - Cooloola	5-14	6412
Gympie - Cooloola	15-19	2822
Gympie - Cooloola	20-24	2164
Gympie - Cooloola	25-34	4448
Gympie - Cooloola	35-44	5211
Gympie - Cooloola	45-54	6959
Gympie - Cooloola	55-64	7710
Gympie - Cooloola	65-74	6991
Gympie - Cooloola	75-84	3104
Gympie - Cooloola	85+	1038
Hervey Bay	0-4	2714
Hervey Bay	5-14	6867
Hervey Bay	15-19	3168
Hervey Bay	20-24	2338
Hervey Bay	25-34	4859
Hervey Bay	35-44	5918
Hervey Bay	45-54	7079
Hervey Bay	55-64	8206
Hervey Bay	65-74	9084
Hervey Bay	75-84	4896
Hervey Bay	85+	1553
Maryborough	0-4	2220
Maryborough	5-14	5253
Maryborough	15-19	2394
Maryborough	20-24	1942
Maryborough	25-34	3835
Maryborough	35-44	4783
Maryborough	45-54	5879
Maryborough	55-64	7376
Maryborough	65-74	7068
Maryborough	75-84	3132
Maryborough	85+	1002
Migratory - Offshore - Shipping (Qld)	0-4	3
Migratory - Offshore - Shipping (Qld)	5-14	4
Migratory - Offshore - Shipping (Qld)	15-19	11
Migratory - Offshore - Shipping (Qld)	20-24	11
Migratory - Offshore - Shipping (Qld)	25-34	11
Migratory - Offshore - Shipping (Qld)	35-44	14
Migratory - Offshore - Shipping (Qld)	45-54	24
Migratory - Offshore - Shipping (Qld)	55-64	30
Migratory - Offshore - Shipping (Qld)	65-74	33
Migratory - Offshore - Shipping (Qld)	75-84	16
Migratory - Offshore - Shipping (Qld)	85+	4
