SA3_NAME16	Age5yr	Indigenous	Sex	persons
Gawler - Two Wells	35-39	0	F	931
Gawler - Two Wells	35-39	0	M	838
Gawler - Two Wells	35-39	1	F	19
Gawler - Two Wells	35-39	1	M	20
Gawler - Two Wells	40-44		F	57
Gawler - Two Wells	40-44		M	56
Gawler - Two Wells	40-44	0	F	1107
Gawler - Two Wells	40-44	0	M	1046
Gawler - Two Wells	40-44	1	F	19
Gawler - Two Wells	40-44	1	M	5
Gawler - Two Wells	45-49		F	79
Gawler - Two Wells	45-49		M	69
Gawler - Two Wells	45-49	0	F	1286
Gawler - Two Wells	45-49	0	M	1143
Gawler - Two Wells	45-49	1	F	16
Gawler - Two Wells	45-49	1	M	17
Gawler - Two Wells	50-54		F	73
Gawler - Two Wells	50-54		M	70
Gawler - Two Wells	50-54	0	F	1246
Gawler - Two Wells	50-54	0	M	1188
Gawler - Two Wells	50-54	1	F	12
Gawler - Two Wells	50-54	1	M	8
Gawler - Two Wells	55-59		F	71
Gawler - Two Wells	55-59		M	91
Gawler - Two Wells	55-59	0	F	1117
Gawler - Two Wells	55-59	0	M	1136
Gawler - Two Wells	55-59	1	F	9
Gawler - Two Wells	55-59	1	M	11
Gawler - Two Wells	60-64		F	53
Gawler - Two Wells	60-64		M	63
Gawler - Two Wells	60-64	0	F	906
Gawler - Two Wells	60-64	0	M	939
Gawler - Two Wells	60-64	1	F	6
Gawler - Two Wells	60-64	1	M	3
Gawler - Two Wells	65+		F	214
Gawler - Two Wells	65+		M	176
Gawler - Two Wells	65+	0	F	2911
Gawler - Two Wells	65+	0	M	2483
Gawler - Two Wells	65+	1	F	20
Gawler - Two Wells	65+	1	M	11
Playford	0-4		F	270
Playford	0-4		M	256
Playford	0-4	0	F	3246
Playford	0-4	0	M	3421
Playford	0-4	1	F	224
Playford	0-4	1	M	256
Playford	5-9		F	202
Playford	5-9		M	234
Playford	5-9	0	F	3061
Playford	5-9	0	M	3135
Playford	5-9	1	F	219
Playford	5-9	1	M	210
Playford	10-14		F	173
Playford	10-14		M	207
Playford	10-14	0	F	2501
Playford	10-14	0	M	2706
Playford	10-14	1	F	160
Playford	10-14	1	M	177
Playford	15-19		F	179
Playford	15-19		M	170
Playford	15-19	0	F	2605
Playford	15-19	0	M	2720
Playford	15-19	1	F	167
Playford	15-19	1	M	172
Playford	20-24		F	200
Playford	20-24		M	213
Playford	20-24	0	F	3132
Playford	20-24	0	M	3107
Playford	20-24	1	F	152
Playford	20-24	1	M	133
Playford	25-29		F	214
Playford	25-29		M	216
Playford	25-29	0	F	3433
Playford	25-29	0	M	3041
Playford	25-29	1	F	131
Playford	25-29	1	M	106
Playford	30-34		F	201
Playford	30-34		M	218
Playford	30-34	0	F	3044
Playford	30-34	0	M	2983
Playford	30-34	1	F	113
Playford	30-34	1	M	89
Playford	35-39		F	172
Playford	35-39		M	178
Playford	35-39	0	F	2488
Playford	35-39	0	M	2477
Playford	35-39	1	F	63
Playford	35-39	1	M	65
Playford	40-44		F	140
Playford	40-44		M	175
Playford	40-44	0	F	2381
Playford	40-44	0	M	2481
Playford	40-44	1	F	77
Playford	40-44	1	M	60
Playford	45-49		F	172
Playford	45-49		M	166
Playford	45-49	0	F	2563
Playford	45-49	0	M	2558
Playford	45-49	1	F	74
Playford	45-49	1	M	62
Playford	50-54		F	175
Playford	50-54		M	190
Playford	50-54	0	F	2691
Playford	50-54	0	M	2653
Playford	50-54	1	F	65
Playford	50-54	1	M	46
Playford	55-59		F	154
Playford	55-59		M	186
Playford	55-59	0	F	2382
Playford	55-59	0	M	2441
Playford	55-59	1	F	52
Playford	55-59	1	M	41
Playford	60-64		F	112
Playford	60-64		M	134
Playford	60-64	0	F	1933
Playford	60-64	0	M	1846
Playford	60-64	1	F	33
Playford	60-64	1	M	42
Playford	65+		F	507
Playford	65+		M	368
Playford	65+	0	F	5587
Playford	65+	0	M	4673
Playford	65+	1	F	58
Playford	65+	1	M	40
Port Adelaide - East	0-4		F	107
Port Adelaide - East	0-4		M	108
Port Adelaide - East	0-4	0	F	2191
Port Adelaide - East	0-4	0	M	2281
Port Adelaide - East	0-4	1	F	61
Port Adelaide - East	0-4	1	M	63
Port Adelaide - East	5-9		F	75
Port Adelaide - East	5-9		M	84
Port Adelaide - East	5-9	0	F	1778
Port Adelaide - East	5-9	0	M	1874
Port Adelaide - East	5-9	1	F	71
Port Adelaide - East	5-9	1	M	72
Port Adelaide - East	10-14		F	52
Port Adelaide - East	10-14		M	76
Port Adelaide - East	10-14	0	F	1497
Port Adelaide - East	10-14	0	M	1559
Port Adelaide - East	10-14	1	F	82
Port Adelaide - East	10-14	1	M	72
Port Adelaide - East	15-19		F	66
Port Adelaide - East	15-19		M	62
Port Adelaide - East	15-19	0	F	1606
Port Adelaide - East	15-19	0	M	1771
Port Adelaide - East	15-19	1	F	65
Port Adelaide - East	15-19	1	M	86
Port Adelaide - East	20-24		F	81
Port Adelaide - East	20-24		M	90
Port Adelaide - East	20-24	0	F	2019
Port Adelaide - East	20-24	0	M	2422
Port Adelaide - East	20-24	1	F	60
Port Adelaide - East	20-24	1	M	59
Port Adelaide - East	25-29		F	122
Port Adelaide - East	25-29		M	125
Port Adelaide - East	25-29	0	F	2797
Port Adelaide - East	25-29	0	M	2830
Port Adelaide - East	25-29	1	F	51
Port Adelaide - East	25-29	1	M	59
Port Adelaide - East	30-34		F	130
Port Adelaide - East	30-34		M	146
Port Adelaide - East	30-34	0	F	3099
Port Adelaide - East	30-34	0	M	3235
Port Adelaide - East	30-34	1	F	50
Port Adelaide - East	30-34	1	M	53
Port Adelaide - East	35-39		F	120
Port Adelaide - East	35-39		M	130
Port Adelaide - East	35-39	0	F	2419
Port Adelaide - East	35-39	0	M	2740
Port Adelaide - East	35-39	1	F	45
Port Adelaide - East	35-39	1	M	39
Port Adelaide - East	40-44		F	105
Port Adelaide - East	40-44		M	113
Port Adelaide - East	40-44	0	F	2144
Port Adelaide - East	40-44	0	M	2239
Port Adelaide - East	40-44	1	F	52
Port Adelaide - East	40-44	1	M	38
Port Adelaide - East	45-49		F	92
Port Adelaide - East	45-49		M	104
Port Adelaide - East	45-49	0	F	1904
Port Adelaide - East	45-49	0	M	2022
Port Adelaide - East	45-49	1	F	51
Port Adelaide - East	45-49	1	M	34
Port Adelaide - East	50-54		F	81
Port Adelaide - East	50-54		M	99
Port Adelaide - East	50-54	0	F	1737
Port Adelaide - East	50-54	0	M	1809
Port Adelaide - East	50-54	1	F	27
Port Adelaide - East	50-54	1	M	33
Port Adelaide - East	55-59		F	82
Port Adelaide - East	55-59		M	88
Port Adelaide - East	55-59	0	F	1688
Port Adelaide - East	55-59	0	M	1668
Port Adelaide - East	55-59	1	F	28
Port Adelaide - East	55-59	1	M	19
Port Adelaide - East	60-64		F	98
Port Adelaide - East	60-64		M	64
Port Adelaide - East	60-64	0	F	1550
Port Adelaide - East	60-64	0	M	1381
Port Adelaide - East	60-64	1	F	14
Port Adelaide - East	60-64	1	M	9
Port Adelaide - East	65+		F	361
Port Adelaide - East	65+		M	271
Port Adelaide - East	65+	0	F	5243
Port Adelaide - East	65+	0	M	4101
Port Adelaide - East	65+	1	F	26
Port Adelaide - East	65+	1	M	15
Salisbury	0-4		F	196
Salisbury	0-4		M	223
Salisbury	0-4	0	F	4234
Salisbury	0-4	0	M	4468
Salisbury	0-4	1	F	143
Salisbury	0-4	1	M	190
Salisbury	5-9		F	175
Salisbury	5-9		M	190
Salisbury	5-9	0	F	4162
Salisbury	5-9	0	M	4424
Salisbury	5-9	1	F	162
Salisbury	5-9	1	M	179
Salisbury	10-14		F	164
Salisbury	10-14		M	194
Salisbury	10-14	0	F	3731
Salisbury	10-14	0	M	3853
Salisbury	10-14	1	F	141
Salisbury	10-14	1	M	153
Salisbury	15-19		F	202
Salisbury	15-19		M	168
Salisbury	15-19	0	F	3841
Salisbury	15-19	0	M	4131
Salisbury	15-19	1	F	140
Salisbury	15-19	1	M	139
Salisbury	20-24		F	168
Salisbury	20-24		M	224
Salisbury	20-24	0	F	4400
Salisbury	20-24	0	M	4867
Salisbury	20-24	1	F	109
Salisbury	20-24	1	M	118
Salisbury	25-29		F	237
Salisbury	25-29		M	258
Salisbury	25-29	0	F	4659
Salisbury	25-29	0	M	4604
Salisbury	25-29	1	F	133
Salisbury	25-29	1	M	104
Salisbury	30-34		F	257
Salisbury	30-34		M	257
Salisbury	30-34	0	F	5198
Salisbury	30-34	0	M	5024
Salisbury	30-34	1	F	85
Salisbury	30-34	1	M	96
Salisbury	35-39		F	165
Salisbury	35-39		M	233
Salisbury	35-39	0	F	4348
Salisbury	35-39	0	M	4554
Salisbury	35-39	1	F	76
Salisbury	35-39	1	M	62
Salisbury	40-44		F	164
Salisbury	40-44		M	216
Salisbury	40-44	0	F	4115
Salisbury	40-44	0	M	4205
Salisbury	40-44	1	F	76
Salisbury	40-44	1	M	64
Salisbury	45-49		F	164
Salisbury	45-49		M	223
Salisbury	45-49	0	F	4139
Salisbury	45-49	0	M	4239
Salisbury	45-49	1	F	61
Salisbury	45-49	1	M	52
Salisbury	50-54		F	208
Salisbury	50-54		M	178
Salisbury	50-54	0	F	4321
Salisbury	50-54	0	M	4078
Salisbury	50-54	1	F	73
Salisbury	50-54	1	M	48
Salisbury	55-59		F	192
Salisbury	55-59		M	177
Salisbury	55-59	0	F	3899
Salisbury	55-59	0	M	3705
Salisbury	55-59	1	F	67
Salisbury	55-59	1	M	41
Salisbury	60-64		F	161
Salisbury	60-64		M	159
Salisbury	60-64	0	F	3490
Salisbury	60-64	0	M	3190
Salisbury	60-64	1	F	43
Salisbury	60-64	1	M	35
Salisbury	65+		F	567
Salisbury	65+		M	463
Salisbury	65+	0	F	9624
Salisbury	65+	0	M	8250
Salisbury	65+	1	F	58
Salisbury	65+	1	M	60
Tea Tree Gully	0-4		F	85
Tea Tree Gully	0-4		M	72
Tea Tree Gully	0-4	0	F	2475
Tea Tree Gully	0-4	0	M	2556
Tea Tree Gully	0-4	1	F	43
Tea Tree Gully	0-4	1	M	60
Tea Tree Gully	5-9		F	88
Tea Tree Gully	5-9		M	96
Tea Tree Gully	5-9	0	F	2589
Tea Tree Gully	5-9	0	M	2698
Tea Tree Gully	5-9	1	F	44
Tea Tree Gully	5-9	1	M	47
Tea Tree Gully	10-14		F	88
Tea Tree Gully	10-14		M	92
Tea Tree Gully	10-14	0	F	2547
Tea Tree Gully	10-14	0	M	2747
Tea Tree Gully	10-14	1	F	43
Tea Tree Gully	10-14	1	M	41
Tea Tree Gully	15-19		F	80
Tea Tree Gully	15-19		M	79
Tea Tree Gully	15-19	0	F	2724
Tea Tree Gully	15-19	0	M	2882
Tea Tree Gully	15-19	1	F	39
Tea Tree Gully	15-19	1	M	38
Tea Tree Gully	20-24		F	86
Tea Tree Gully	20-24		M	87
Tea Tree Gully	20-24	0	F	2552
Tea Tree Gully	20-24	0	M	2706
Tea Tree Gully	20-24	1	F	42
Tea Tree Gully	20-24	1	M	36
Tea Tree Gully	25-29		F	94
Tea Tree Gully	25-29		M	81
Tea Tree Gully	25-29	0	F	2581
Tea Tree Gully	25-29	0	M	2532
Tea Tree Gully	25-29	1	F	46
Tea Tree Gully	25-29	1	M	44
Tea Tree Gully	30-34		F	104
Tea Tree Gully	30-34		M	100
Tea Tree Gully	30-34	0	F	2947
Tea Tree Gully	30-34	0	M	2828
Tea Tree Gully	30-34	1	F	20
Tea Tree Gully	30-34	1	M	25
Tea Tree Gully	35-39		F	105
Tea Tree Gully	35-39		M	102
Tea Tree Gully	35-39	0	F	2915
Tea Tree Gully	35-39	0	M	2851
Tea Tree Gully	35-39	1	F	24
Tea Tree Gully	35-39	1	M	27
Tea Tree Gully	40-44		F	97
Tea Tree Gully	40-44		M	116
Tea Tree Gully	40-44	0	F	3000
Tea Tree Gully	40-44	0	M	2902
Tea Tree Gully	40-44	1	F	24
Tea Tree Gully	40-44	1	M	22
Tea Tree Gully	45-49		F	102
Tea Tree Gully	45-49		M	99
Tea Tree Gully	45-49	0	F	3276
Tea Tree Gully	45-49	0	M	3101
Tea Tree Gully	45-49	1	F	32
Tea Tree Gully	45-49	1	M	19
Tea Tree Gully	50-54		F	93
Tea Tree Gully	50-54		M	130
Tea Tree Gully	50-54	0	F	3192
Tea Tree Gully	50-54	0	M	2993
Tea Tree Gully	50-54	1	F	25
Tea Tree Gully	50-54	1	M	21
Tea Tree Gully	55-59		F	117
Tea Tree Gully	55-59		M	108
Tea Tree Gully	55-59	0	F	3196
Tea Tree Gully	55-59	0	M	2795
Tea Tree Gully	55-59	1	F	13
Tea Tree Gully	55-59	1	M	14
Tea Tree Gully	60-64		F	104
Tea Tree Gully	60-64		M	93
Tea Tree Gully	60-64	0	F	2972
Tea Tree Gully	60-64	0	M	2602
Tea Tree Gully	60-64	1	F	22
Tea Tree Gully	60-64	1	M	15
Tea Tree Gully	65+		F	400
Tea Tree Gully	65+		M	309
Tea Tree Gully	65+	0	F	8846
Tea Tree Gully	65+	0	M	7500
Tea Tree Gully	65+	1	F	21
Tea Tree Gully	65+	1	M	15
Holdfast Bay	0-4		F	28
Holdfast Bay	0-4		M	30
Holdfast Bay	0-4	0	F	607
Holdfast Bay	0-4	0	M	722
Holdfast Bay	0-4	1	F	10
Holdfast Bay	0-4	1	M	10
Holdfast Bay	5-9		F	34
Holdfast Bay	5-9		M	21
Holdfast Bay	5-9	0	F	739
Holdfast Bay	5-9	0	M	730
Holdfast Bay	5-9	1	F	8
Holdfast Bay	5-9	1	M	8
Holdfast Bay	10-14		F	19
Holdfast Bay	10-14		M	28
Holdfast Bay	10-14	0	F	708
Holdfast Bay	10-14	0	M	753
Holdfast Bay	10-14	1	F	9
Holdfast Bay	10-14	1	M	9
Holdfast Bay	15-19		F	36
Holdfast Bay	15-19		M	25
Holdfast Bay	15-19	0	F	778
Holdfast Bay	15-19	0	M	876
Holdfast Bay	15-19	1	F	7
Holdfast Bay	15-19	1	M	11
Holdfast Bay	20-24		F	63
Holdfast Bay	20-24		M	43
Holdfast Bay	20-24	0	F	953
Holdfast Bay	20-24	0	M	888
Holdfast Bay	20-24	1	F	17
Holdfast Bay	20-24	1	M	5
Holdfast Bay	25-29		F	75
Holdfast Bay	25-29		M	63
Holdfast Bay	25-29	0	F	956
Holdfast Bay	25-29	0	M	872
Holdfast Bay	25-29	1	F	6
Holdfast Bay	25-29	1	M	9
Holdfast Bay	30-34		F	50
Holdfast Bay	30-34		M	58
Holdfast Bay	30-34	0	F	912
Holdfast Bay	30-34	0	M	862
Holdfast Bay	30-34	1	F	4
Holdfast Bay	30-34	1	M	10
Holdfast Bay	35-39		F	50
Holdfast Bay	35-39		M	61
Holdfast Bay	35-39	0	F	929
Holdfast Bay	35-39	0	M	856
Holdfast Bay	35-39	1	F	5
Holdfast Bay	35-39	1	M	6
Holdfast Bay	40-44		F	55
Holdfast Bay	40-44		M	45
Holdfast Bay	40-44	0	F	980
Holdfast Bay	40-44	0	M	918
Holdfast Bay	40-44	1	F	12
Holdfast Bay	40-44	1	M	7
Holdfast Bay	45-49		F	44
Holdfast Bay	45-49		M	52
Holdfast Bay	45-49	0	F	1052
Holdfast Bay	45-49	0	M	1016
Holdfast Bay	45-49	1	F	5
Holdfast Bay	45-49	1	M	9
Holdfast Bay	50-54		F	51
Holdfast Bay	50-54		M	54
Holdfast Bay	50-54	0	F	1188
Holdfast Bay	50-54	0	M	1061
Holdfast Bay	50-54	1	F	15
Holdfast Bay	50-54	1	M	8
Holdfast Bay	55-59		F	88
Holdfast Bay	55-59		M	75
Holdfast Bay	55-59	0	F	1269
Holdfast Bay	55-59	0	M	1142
Holdfast Bay	55-59	1	F	15
Holdfast Bay	55-59	1	M	7
Holdfast Bay	60-64		F	61
Holdfast Bay	60-64		M	81
Holdfast Bay	60-64	0	F	1189
Holdfast Bay	60-64	0	M	1108
Holdfast Bay	60-64	1	F	3
Holdfast Bay	60-64	1	M	6
Holdfast Bay	65+		F	302
Holdfast Bay	65+		M	251
Holdfast Bay	65+	0	F	4318
Holdfast Bay	65+	0	M	3245
Holdfast Bay	65+	1	F	7
Holdfast Bay	65+	1	M	4
Marion	0-4		F	81
Marion	0-4		M	102
Marion	0-4	0	F	2441
Marion	0-4	0	M	2610
Marion	0-4	1	F	43
Marion	0-4	1	M	58
Marion	5-9		F	74
Marion	5-9		M	95
Marion	5-9	0	F	2272
Marion	5-9	0	M	2328
Marion	5-9	1	F	61
Marion	5-9	1	M	53
Marion	10-14		F	79
Marion	10-14		M	66
Marion	10-14	0	F	1989
Marion	10-14	0	M	2158
Marion	10-14	1	F	48
Marion	10-14	1	M	57
Marion	15-19		F	81
Marion	15-19		M	83
Marion	15-19	0	F	2410
Marion	15-19	0	M	2390
Marion	15-19	1	F	63
Marion	15-19	1	M	72
Marion	20-24		F	141
Marion	20-24		M	141
Marion	20-24	0	F	3091
Marion	20-24	0	M	2986
Marion	20-24	1	F	53
Marion	20-24	1	M	56
Marion	25-29		F	132
Marion	25-29		M	134
Marion	25-29	0	F	3212
Marion	25-29	0	M	3003
Marion	25-29	1	F	40
Marion	25-29	1	M	48
Marion	30-34		F	147
Marion	30-34		M	145
Marion	30-34	0	F	3245
Marion	30-34	0	M	3091
Marion	30-34	1	F	39
Marion	30-34	1	M	26
Marion	35-39		F	117
Marion	35-39		M	121
Marion	35-39	0	F	3003
Marion	35-39	0	M	2876
Marion	35-39	1	F	28
Marion	35-39	1	M	15
Marion	40-44		F	111
Marion	40-44		M	113
Marion	40-44	0	F	2792
Marion	40-44	0	M	2762
Marion	40-44	1	F	30
Marion	40-44	1	M	29
Marion	45-49		F	105
Marion	45-49		M	118
Marion	45-49	0	F	2776
Marion	45-49	0	M	2592
Marion	45-49	1	F	31
Marion	45-49	1	M	31
Marion	50-54		F	99
Marion	50-54		M	114
Marion	50-54	0	F	2866
Marion	50-54	0	M	2630
Marion	50-54	1	F	23
Marion	50-54	1	M	29
Marion	55-59		F	121
Marion	55-59		M	139
Marion	55-59	0	F	2975
Marion	55-59	0	M	2644
Marion	55-59	1	F	24
Marion	55-59	1	M	16
Marion	60-64		F	109
Marion	60-64		M	108
Marion	60-64	0	F	2844
Marion	60-64	0	M	2484
Marion	60-64	1	F	14
Marion	60-64	1	M	25
Marion	65+		F	458
Marion	65+		M	322
Marion	65+	0	F	8468
Marion	65+	0	M	6450
Marion	65+	1	F	28
Marion	65+	1	M	20
Mitcham	0-4		F	35
Mitcham	0-4		M	72
Mitcham	0-4	0	F	1541
Mitcham	0-4	0	M	1691
Mitcham	0-4	1	F	16
Mitcham	0-4	1	M	12
Mitcham	5-9		F	51
Mitcham	5-9		M	44
Mitcham	5-9	0	F	1891
Mitcham	5-9	0	M	1916
Mitcham	5-9	1	F	13
Mitcham	5-9	1	M	17
Mitcham	10-14		F	59
Mitcham	10-14		M	45
Mitcham	10-14	0	F	1851
Mitcham	10-14	0	M	1877
Mitcham	10-14	1	F	18
Mitcham	10-14	1	M	12
Mitcham	15-19		F	54
Mitcham	15-19		M	72
Mitcham	15-19	0	F	2033
Mitcham	15-19	0	M	1987
Mitcham	15-19	1	F	18
Mitcham	15-19	1	M	13
Mitcham	20-24		F	57
Mitcham	20-24		M	79
Mitcham	20-24	0	F	1927
Mitcham	20-24	0	M	1953
Mitcham	20-24	1	F	26
Mitcham	20-24	1	M	19
Mitcham	25-29		F	66
Mitcham	25-29		M	63
Mitcham	25-29	0	F	1598
Mitcham	25-29	0	M	1494
Mitcham	25-29	1	F	8
Mitcham	25-29	1	M	17
Mitcham	30-34		F	62
Mitcham	30-34		M	68
Mitcham	30-34	0	F	1800
Mitcham	30-34	0	M	1638
Mitcham	30-34	1	F	7
Mitcham	30-34	1	M	13
Mitcham	35-39		F	58
Mitcham	35-39		M	74
Mitcham	35-39	0	F	1875
Mitcham	35-39	0	M	1762
Mitcham	35-39	1	F	8
Mitcham	35-39	1	M	7
Mitcham	40-44		F	55
Mitcham	40-44		M	72
Mitcham	40-44	0	F	2199
Mitcham	40-44	0	M	2043
Mitcham	40-44	1	F	15
Mitcham	40-44	1	M	12
Mitcham	45-49		F	77
Mitcham	45-49		M	85
Mitcham	45-49	0	F	2250
Mitcham	45-49	0	M	2049
Mitcham	45-49	1	F	13
Mitcham	45-49	1	M	10
Mitcham	50-54		F	71
Mitcham	50-54		M	87
Mitcham	50-54	0	F	2150
Mitcham	50-54	0	M	1937
Mitcham	50-54	1	F	8
Mitcham	50-54	1	M	7
Mitcham	55-59		F	75
Mitcham	55-59		M	76
Mitcham	55-59	0	F	2084
Mitcham	55-59	0	M	1959
Mitcham	55-59	1	F	7
Mitcham	55-59	1	M	10
Mitcham	60-64		F	62
Mitcham	60-64		M	88
Mitcham	60-64	0	F	1864
Mitcham	60-64	0	M	1665
Mitcham	60-64	1	F	3
Mitcham	60-64	1	M	9
Mitcham	65+		F	357
Mitcham	65+		M	289
Mitcham	65+	0	F	6516
Mitcham	65+	0	M	5268
Mitcham	65+	1	F	19
Mitcham	65+	1	M	13
Onkaparinga	0-4		F	239
Onkaparinga	0-4		M	245
Onkaparinga	0-4	0	F	4663
Onkaparinga	0-4	0	M	4902
Onkaparinga	0-4	1	F	164
Onkaparinga	0-4	1	M	172
Onkaparinga	5-9		F	243
Onkaparinga	5-9		M	257
Onkaparinga	5-9	0	F	4793
Onkaparinga	5-9	0	M	5169
Onkaparinga	5-9	1	F	171
Onkaparinga	5-9	1	M	187
Onkaparinga	10-14		F	207
Onkaparinga	10-14		M	203
Onkaparinga	10-14	0	F	4611
Onkaparinga	10-14	0	M	4888
Onkaparinga	10-14	1	F	164
Onkaparinga	10-14	1	M	174
Onkaparinga	15-19		F	225
Onkaparinga	15-19		M	203
Onkaparinga	15-19	0	F	4775
Onkaparinga	15-19	0	M	5006
Onkaparinga	15-19	1	F	148
Onkaparinga	15-19	1	M	146
Onkaparinga	20-24		F	227
Onkaparinga	20-24		M	240
Onkaparinga	20-24	0	F	4600
Onkaparinga	20-24	0	M	4792
Onkaparinga	20-24	1	F	125
Onkaparinga	20-24	1	M	111
Onkaparinga	25-29		F	236
Onkaparinga	25-29		M	246
Onkaparinga	25-29	0	F	4601
Onkaparinga	25-29	0	M	4597
Onkaparinga	25-29	1	F	103
Onkaparinga	25-29	1	M	83
Onkaparinga	30-34		F	251
Onkaparinga	30-34		M	245
Onkaparinga	30-34	0	F	5299
Onkaparinga	30-34	0	M	5024
Onkaparinga	30-34	1	F	74
Onkaparinga	30-34	1	M	60
Onkaparinga	35-39		F	272
Onkaparinga	35-39		M	262
Onkaparinga	35-39	0	F	5168
Onkaparinga	35-39	0	M	4757
Onkaparinga	35-39	1	F	82
Onkaparinga	35-39	1	M	42
Onkaparinga	40-44		F	220
Onkaparinga	40-44		M	276
Onkaparinga	40-44	0	F	5224
Onkaparinga	40-44	0	M	5153
Onkaparinga	40-44	1	F	79
Onkaparinga	40-44	1	M	73
Onkaparinga	45-49		F	259
Onkaparinga	45-49		M	276
Onkaparinga	45-49	0	F	5623
Onkaparinga	45-49	0	M	5261
Onkaparinga	45-49	1	F	54
Onkaparinga	45-49	1	M	50
Onkaparinga	50-54		F	246
Onkaparinga	50-54		M	252
Onkaparinga	50-54	0	F	5497
Onkaparinga	50-54	0	M	5164
Onkaparinga	50-54	1	F	47
Onkaparinga	50-54	1	M	41
Onkaparinga	55-59		F	276
Onkaparinga	55-59		M	273
Onkaparinga	55-59	0	F	5560
Onkaparinga	55-59	0	M	4942
Onkaparinga	55-59	1	F	46
Onkaparinga	55-59	1	M	32
Onkaparinga	60-64		F	248
Onkaparinga	60-64		M	276
Onkaparinga	60-64	0	F	5267
Onkaparinga	60-64	0	M	4700
Onkaparinga	60-64	1	F	37
Onkaparinga	60-64	1	M	19
Onkaparinga	65+		F	1152
Onkaparinga	65+		M	879
Onkaparinga	65+	0	F	14439
Onkaparinga	65+	0	M	12549
Onkaparinga	65+	1	F	53
Onkaparinga	65+	1	M	45
Charles Sturt	0-4		F	130
Charles Sturt	0-4		M	154
Charles Sturt	0-4	0	F	2623
Charles Sturt	0-4	0	M	2793
Charles Sturt	0-4	1	F	82
Charles Sturt	0-4	1	M	65
Charles Sturt	5-9		F	120
Charles Sturt	5-9		M	121
Charles Sturt	5-9	0	F	2602
Charles Sturt	5-9	0	M	2680
Charles Sturt	5-9	1	F	85
Charles Sturt	5-9	1	M	82
Charles Sturt	10-14		F	87
Charles Sturt	10-14		M	116
Charles Sturt	10-14	0	F	2458
Charles Sturt	10-14	0	M	2613
Charles Sturt	10-14	1	F	74
Charles Sturt	10-14	1	M	70
Charles Sturt	15-19		F	125
Charles Sturt	15-19		M	138
Charles Sturt	15-19	0	F	2753
Charles Sturt	15-19	0	M	2915
Charles Sturt	15-19	1	F	88
Charles Sturt	15-19	1	M	85
Charles Sturt	20-24		F	165
Charles Sturt	20-24		M	176
Charles Sturt	20-24	0	F	3300
Charles Sturt	20-24	0	M	3528
Charles Sturt	20-24	1	F	64
Charles Sturt	20-24	1	M	77
Charles Sturt	25-29		F	173
Charles Sturt	25-29		M	174
Charles Sturt	25-29	0	F	3535
Charles Sturt	25-29	0	M	3634
Charles Sturt	25-29	1	F	71
Charles Sturt	25-29	1	M	65
Charles Sturt	30-34		F	168
Charles Sturt	30-34		M	197
Charles Sturt	30-34	0	F	3623
Charles Sturt	30-34	0	M	3504
Charles Sturt	30-34	1	F	49
Charles Sturt	30-34	1	M	40
Charles Sturt	35-39		F	145
Charles Sturt	35-39		M	158
Charles Sturt	35-39	0	F	3179
Charles Sturt	35-39	0	M	3182
Charles Sturt	35-39	1	F	44
Charles Sturt	35-39	1	M	38
Charles Sturt	40-44		F	159
Charles Sturt	40-44		M	175
Charles Sturt	40-44	0	F	3278
Charles Sturt	40-44	0	M	3298
Charles Sturt	40-44	1	F	49
Charles Sturt	40-44	1	M	38
Charles Sturt	45-49		F	176
Charles Sturt	45-49		M	181
Charles Sturt	45-49	0	F	3721
Charles Sturt	45-49	0	M	3592
Charles Sturt	45-49	1	F	52
Charles Sturt	45-49	1	M	37
Charles Sturt	50-54		F	168
Charles Sturt	50-54		M	191
Charles Sturt	50-54	0	F	3552
Charles Sturt	50-54	0	M	3501
Charles Sturt	50-54	1	F	38
Charles Sturt	50-54	1	M	32
Charles Sturt	55-59		F	160
Charles Sturt	55-59		M	168
Charles Sturt	55-59	0	F	3512
Charles Sturt	55-59	0	M	3314
Charles Sturt	55-59	1	F	38
Charles Sturt	55-59	1	M	23
Charles Sturt	60-64		F	156
Charles Sturt	60-64		M	138
Charles Sturt	60-64	0	F	3172
Charles Sturt	60-64	0	M	2752
Charles Sturt	60-64	1	F	34
Charles Sturt	60-64	1	M	33
Charles Sturt	65+		F	593
Charles Sturt	65+		M	452
Charles Sturt	65+	0	F	10891
Charles Sturt	65+	0	M	8600
Charles Sturt	65+	1	F	41
Charles Sturt	65+	1	M	34
Port Adelaide - West	0-4		F	72
Port Adelaide - West	0-4		M	64
Port Adelaide - West	0-4	0	F	1352
Port Adelaide - West	0-4	0	M	1475
Port Adelaide - West	0-4	1	F	89
Port Adelaide - West	0-4	1	M	71
Port Adelaide - West	5-9		F	83
Port Adelaide - West	5-9		M	59
Port Adelaide - West	5-9	0	F	1317
Port Adelaide - West	5-9	0	M	1415
Port Adelaide - West	5-9	1	F	85
Port Adelaide - West	5-9	1	M	84
Port Adelaide - West	10-14		F	52
Port Adelaide - West	10-14		M	64
Port Adelaide - West	10-14	0	F	1268
Port Adelaide - West	10-14	0	M	1364
Port Adelaide - West	10-14	1	F	90
Port Adelaide - West	10-14	1	M	90
Port Adelaide - West	15-19		F	85
Port Adelaide - West	15-19		M	84
Port Adelaide - West	15-19	0	F	1473
Port Adelaide - West	15-19	0	M	1595
Port Adelaide - West	15-19	1	F	77
