SA3_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Maroondah	35-44		M	400
Maroondah	35-44	0	F	729
Maroondah	35-44	0	M	156
Maroondah	35-44	7875	F	369
Maroondah	35-44	7875	M	59
Maroondah	35-44	15750	F	593
Maroondah	35-44	15750	M	191
Maroondah	35-44	21000	F	483
Maroondah	35-44	21000	M	161
Maroondah	35-44	26250	F	558
Maroondah	35-44	26250	M	218
Maroondah	35-44	34125	F	680
Maroondah	35-44	34125	M	258
Maroondah	35-44	42000	F	710
Maroondah	35-44	42000	M	451
Maroondah	35-44	52500	F	750
Maroondah	35-44	52500	M	685
Maroondah	35-44	65625	F	820
Maroondah	35-44	65625	M	898
Maroondah	35-44	78750	F	567
Maroondah	35-44	78750	M	837
Maroondah	35-44	91875	F	491
Maroondah	35-44	91875	M	884
Maroondah	35-44	105000	F	298
Maroondah	35-44	105000	M	689
Maroondah	35-44	157500	F	358
Maroondah	35-44	157500	M	1251
Maroondah	35-44	Inf	F	107
Maroondah	35-44	Inf	M	495
Maroondah	45-54		F	393
Maroondah	45-54		M	426
Maroondah	45-54	0	F	528
Maroondah	45-54	0	M	207
Maroondah	45-54	7875	F	284
Maroondah	45-54	7875	M	74
Maroondah	45-54	15750	F	478
Maroondah	45-54	15750	M	218
Maroondah	45-54	21000	F	472
Maroondah	45-54	21000	M	184
Maroondah	45-54	26250	F	624
Maroondah	45-54	26250	M	239
Maroondah	45-54	34125	F	815
Maroondah	45-54	34125	M	268
Maroondah	45-54	42000	F	761
Maroondah	45-54	42000	M	405
Maroondah	45-54	52500	F	882
Maroondah	45-54	52500	M	670
Maroondah	45-54	65625	F	860
Maroondah	45-54	65625	M	849
Maroondah	45-54	78750	F	629
Maroondah	45-54	78750	M	719
Maroondah	45-54	91875	F	438
Maroondah	45-54	91875	M	747
Maroondah	45-54	105000	F	301
Maroondah	45-54	105000	M	631
Maroondah	45-54	157500	F	295
Maroondah	45-54	157500	M	1011
Maroondah	45-54	Inf	F	120
Maroondah	45-54	Inf	M	574
Maroondah	55-64		F	358
Maroondah	55-64		M	344
Maroondah	55-64	0	F	710
Maroondah	55-64	0	M	288
Maroondah	55-64	7875	F	285
Maroondah	55-64	7875	M	115
Maroondah	55-64	15750	F	508
Maroondah	55-64	15750	M	266
Maroondah	55-64	21000	F	548
Maroondah	55-64	21000	M	283
Maroondah	55-64	26250	F	601
Maroondah	55-64	26250	M	305
Maroondah	55-64	34125	F	621
Maroondah	55-64	34125	M	332
Maroondah	55-64	42000	F	621
Maroondah	55-64	42000	M	435
Maroondah	55-64	52500	F	608
Maroondah	55-64	52500	M	584
Maroondah	55-64	65625	F	632
Maroondah	55-64	65625	M	698
Maroondah	55-64	78750	F	382
Maroondah	55-64	78750	M	561
Maroondah	55-64	91875	F	352
Maroondah	55-64	91875	M	480
Maroondah	55-64	105000	F	200
Maroondah	55-64	105000	M	398
Maroondah	55-64	157500	F	167
Maroondah	55-64	157500	M	595
Maroondah	55-64	Inf	F	58
Maroondah	55-64	Inf	M	341
Maroondah	65-74		F	417
Maroondah	65-74		M	283
Maroondah	65-74	0	F	372
Maroondah	65-74	0	M	222
Maroondah	65-74	7875	F	202
Maroondah	65-74	7875	M	119
Maroondah	65-74	15750	F	526
Maroondah	65-74	15750	M	348
Maroondah	65-74	21000	F	915
Maroondah	65-74	21000	M	590
Maroondah	65-74	26250	F	1079
Maroondah	65-74	26250	M	564
Maroondah	65-74	34125	F	690
Maroondah	65-74	34125	M	520
Maroondah	65-74	42000	F	395
Maroondah	65-74	42000	M	357
Maroondah	65-74	52500	F	233
Maroondah	65-74	52500	M	361
Maroondah	65-74	65625	F	214
Maroondah	65-74	65625	M	360
Maroondah	65-74	78750	F	102
Maroondah	65-74	78750	M	197
Maroondah	65-74	91875	F	58
Maroondah	65-74	91875	M	120
Maroondah	65-74	105000	F	36
Maroondah	65-74	105000	M	88
Maroondah	65-74	157500	F	38
Maroondah	65-74	157500	M	109
Maroondah	65-74	Inf	F	16
Maroondah	65-74	Inf	M	81
Maroondah	75-84		F	423
Maroondah	75-84		M	225
Maroondah	75-84	0	F	123
Maroondah	75-84	0	M	98
Maroondah	75-84	7875	F	63
Maroondah	75-84	7875	M	44
Maroondah	75-84	15750	F	273
Maroondah	75-84	15750	M	200
Maroondah	75-84	21000	F	620
Maroondah	75-84	21000	M	531
Maroondah	75-84	26250	F	817
Maroondah	75-84	26250	M	421
Maroondah	75-84	34125	F	350
Maroondah	75-84	34125	M	289
Maroondah	75-84	42000	F	185
Maroondah	75-84	42000	M	194
Maroondah	75-84	52500	F	90
Maroondah	75-84	52500	M	127
Maroondah	75-84	65625	F	50
Maroondah	75-84	65625	M	101
Maroondah	75-84	78750	F	15
Maroondah	75-84	78750	M	42
Maroondah	75-84	91875	F	14
Maroondah	75-84	91875	M	26
Maroondah	75-84	105000	F	9
Maroondah	75-84	105000	M	8
Maroondah	75-84	157500	F	15
Maroondah	75-84	157500	M	29
Maroondah	75-84	Inf	F	15
Maroondah	75-84	Inf	M	18
Maroondah	85+		F	412
Maroondah	85+		M	160
Maroondah	85+	0	F	49
Maroondah	85+	0	M	25
Maroondah	85+	7875	F	32
Maroondah	85+	7875	M	11
Maroondah	85+	15750	F	87
Maroondah	85+	15750	M	66
Maroondah	85+	21000	F	218
Maroondah	85+	21000	M	158
Maroondah	85+	26250	F	514
Maroondah	85+	26250	M	195
Maroondah	85+	34125	F	201
Maroondah	85+	34125	M	92
Maroondah	85+	42000	F	79
Maroondah	85+	42000	M	64
Maroondah	85+	52500	F	74
Maroondah	85+	52500	M	44
Maroondah	85+	65625	F	42
Maroondah	85+	65625	M	39
Maroondah	85+	78750	F	10
Maroondah	85+	78750	M	10
Maroondah	85+	91875	F	14
Maroondah	85+	91875	M	17
Maroondah	85+	105000	F	3
Maroondah	85+	105000	M	3
Maroondah	85+	157500	F	10
Maroondah	85+	157500	M	11
Maroondah	85+	Inf	F	10
Maroondah	85+	Inf	M	5
Whitehorse - East	15-19		F	81
Whitehorse - East	15-19		M	100
Whitehorse - East	15-19	0	F	757
Whitehorse - East	15-19	0	M	983
Whitehorse - East	15-19	7875	F	537
Whitehorse - East	15-19	7875	M	459
Whitehorse - East	15-19	15750	F	173
Whitehorse - East	15-19	15750	M	131
Whitehorse - East	15-19	21000	F	50
Whitehorse - East	15-19	21000	M	38
Whitehorse - East	15-19	26250	F	25
Whitehorse - East	15-19	26250	M	46
Whitehorse - East	15-19	34125	F	22
Whitehorse - East	15-19	34125	M	32
Whitehorse - East	15-19	42000	F	4
Whitehorse - East	15-19	42000	M	20
Whitehorse - East	15-19	52500	F	3
Whitehorse - East	15-19	52500	M	11
Whitehorse - East	15-19	65625	F	4
Whitehorse - East	15-19	65625	M	3
Whitehorse - East	15-19	78750	M	3
Whitehorse - East	20-24		F	83
Whitehorse - East	20-24		M	108
Whitehorse - East	20-24	0	F	250
Whitehorse - East	20-24	0	M	279
Whitehorse - East	20-24	7875	F	185
Whitehorse - East	20-24	7875	M	211
Whitehorse - East	20-24	15750	F	239
Whitehorse - East	20-24	15750	M	216
Whitehorse - East	20-24	21000	F	179
Whitehorse - East	20-24	21000	M	157
Whitehorse - East	20-24	26250	F	140
Whitehorse - East	20-24	26250	M	148
Whitehorse - East	20-24	34125	F	159
Whitehorse - East	20-24	34125	M	168
Whitehorse - East	20-24	42000	F	126
Whitehorse - East	20-24	42000	M	175
Whitehorse - East	20-24	52500	F	148
Whitehorse - East	20-24	52500	M	174
Whitehorse - East	20-24	65625	F	96
Whitehorse - East	20-24	65625	M	118
Whitehorse - East	20-24	78750	F	33
Whitehorse - East	20-24	78750	M	43
Whitehorse - East	20-24	91875	F	6
Whitehorse - East	20-24	91875	M	21
Whitehorse - East	20-24	105000	M	4
Whitehorse - East	20-24	157500	M	5
Whitehorse - East	20-24	Inf	M	3
Whitehorse - East	25-34		F	196
Whitehorse - East	25-34		M	212
Whitehorse - East	25-34	0	F	530
Whitehorse - East	25-34	0	M	211
Whitehorse - East	25-34	7875	F	145
Whitehorse - East	25-34	7875	M	46
Whitehorse - East	25-34	15750	F	231
Whitehorse - East	25-34	15750	M	130
Whitehorse - East	25-34	21000	F	194
Whitehorse - East	25-34	21000	M	140
Whitehorse - East	25-34	26250	F	190
Whitehorse - East	25-34	26250	M	134
Whitehorse - East	25-34	34125	F	283
Whitehorse - East	25-34	34125	M	207
Whitehorse - East	25-34	42000	F	338
Whitehorse - East	25-34	42000	M	339
Whitehorse - East	25-34	52500	F	456
Whitehorse - East	25-34	52500	M	508
Whitehorse - East	25-34	65625	F	539
Whitehorse - East	25-34	65625	M	570
Whitehorse - East	25-34	78750	F	363
Whitehorse - East	25-34	78750	M	430
Whitehorse - East	25-34	91875	F	290
Whitehorse - East	25-34	91875	M	329
Whitehorse - East	25-34	105000	F	132
Whitehorse - East	25-34	105000	M	265
Whitehorse - East	25-34	157500	F	152
Whitehorse - East	25-34	157500	M	309
Whitehorse - East	25-34	Inf	F	24
Whitehorse - East	25-34	Inf	M	102
Whitehorse - East	35-44		F	213
Whitehorse - East	35-44		M	186
Whitehorse - East	35-44	0	F	512
Whitehorse - East	35-44	0	M	137
Whitehorse - East	35-44	7875	F	207
Whitehorse - East	35-44	7875	M	45
Whitehorse - East	35-44	15750	F	303
Whitehorse - East	35-44	15750	M	97
Whitehorse - East	35-44	21000	F	261
Whitehorse - East	35-44	21000	M	92
Whitehorse - East	35-44	26250	F	246
Whitehorse - East	35-44	26250	M	119
Whitehorse - East	35-44	34125	F	339
Whitehorse - East	35-44	34125	M	163
Whitehorse - East	35-44	42000	F	341
Whitehorse - East	35-44	42000	M	238
Whitehorse - East	35-44	52500	F	408
Whitehorse - East	35-44	52500	M	341
Whitehorse - East	35-44	65625	F	472
Whitehorse - East	35-44	65625	M	396
Whitehorse - East	35-44	78750	F	365
Whitehorse - East	35-44	78750	M	380
Whitehorse - East	35-44	91875	F	324
Whitehorse - East	35-44	91875	M	421
Whitehorse - East	35-44	105000	F	214
Whitehorse - East	35-44	105000	M	406
Whitehorse - East	35-44	157500	F	288
Whitehorse - East	35-44	157500	M	847
Whitehorse - East	35-44	Inf	F	96
Whitehorse - East	35-44	Inf	M	443
Whitehorse - East	45-54		F	188
Whitehorse - East	45-54		M	168
Whitehorse - East	45-54	0	F	382
Whitehorse - East	45-54	0	M	157
Whitehorse - East	45-54	7875	F	159
Whitehorse - East	45-54	7875	M	61
Whitehorse - East	45-54	15750	F	253
Whitehorse - East	45-54	15750	M	126
Whitehorse - East	45-54	21000	F	268
Whitehorse - East	45-54	21000	M	133
Whitehorse - East	45-54	26250	F	331
Whitehorse - East	45-54	26250	M	126
Whitehorse - East	45-54	34125	F	366
Whitehorse - East	45-54	34125	M	153
Whitehorse - East	45-54	42000	F	392
Whitehorse - East	45-54	42000	M	222
Whitehorse - East	45-54	52500	F	430
Whitehorse - East	45-54	52500	M	294
Whitehorse - East	45-54	65625	F	396
Whitehorse - East	45-54	65625	M	366
Whitehorse - East	45-54	78750	F	293
Whitehorse - East	45-54	78750	M	351
Whitehorse - East	45-54	91875	F	244
Whitehorse - East	45-54	91875	M	370
Whitehorse - East	45-54	105000	F	186
Whitehorse - East	45-54	105000	M	329
Whitehorse - East	45-54	157500	F	226
Whitehorse - East	45-54	157500	M	615
Whitehorse - East	45-54	Inf	F	72
Whitehorse - East	45-54	Inf	M	386
Whitehorse - East	55-64		F	182
Whitehorse - East	55-64		M	156
Whitehorse - East	55-64	0	F	473
Whitehorse - East	55-64	0	M	187
Whitehorse - East	55-64	7875	F	200
Whitehorse - East	55-64	7875	M	79
Whitehorse - East	55-64	15750	F	290
Whitehorse - East	55-64	15750	M	152
Whitehorse - East	55-64	21000	F	274
Whitehorse - East	55-64	21000	M	140
Whitehorse - East	55-64	26250	F	307
Whitehorse - East	55-64	26250	M	160
Whitehorse - East	55-64	34125	F	360
Whitehorse - East	55-64	34125	M	196
Whitehorse - East	55-64	42000	F	285
Whitehorse - East	55-64	42000	M	193
Whitehorse - East	55-64	52500	F	274
Whitehorse - East	55-64	52500	M	279
Whitehorse - East	55-64	65625	F	314
Whitehorse - East	55-64	65625	M	361
Whitehorse - East	55-64	78750	F	202
Whitehorse - East	55-64	78750	M	246
Whitehorse - East	55-64	91875	F	163
Whitehorse - East	55-64	91875	M	221
Whitehorse - East	55-64	105000	F	106
Whitehorse - East	55-64	105000	M	171
Whitehorse - East	55-64	157500	F	102
Whitehorse - East	55-64	157500	M	343
Whitehorse - East	55-64	Inf	F	41
Whitehorse - East	55-64	Inf	M	185
Whitehorse - East	65-74		F	199
Whitehorse - East	65-74		M	151
Whitehorse - East	65-74	0	F	262
Whitehorse - East	65-74	0	M	161
Whitehorse - East	65-74	7875	F	120
Whitehorse - East	65-74	7875	M	77
Whitehorse - East	65-74	15750	F	354
Whitehorse - East	65-74	15750	M	214
Whitehorse - East	65-74	21000	F	554
Whitehorse - East	65-74	21000	M	348
Whitehorse - East	65-74	26250	F	540
Whitehorse - East	65-74	26250	M	313
Whitehorse - East	65-74	34125	F	407
Whitehorse - East	65-74	34125	M	306
Whitehorse - East	65-74	42000	F	247
Whitehorse - East	65-74	42000	M	243
Whitehorse - East	65-74	52500	F	186
Whitehorse - East	65-74	52500	M	251
Whitehorse - East	65-74	65625	F	119
Whitehorse - East	65-74	65625	M	175
Whitehorse - East	65-74	78750	F	58
Whitehorse - East	65-74	78750	M	128
Whitehorse - East	65-74	91875	F	48
Whitehorse - East	65-74	91875	M	97
Whitehorse - East	65-74	105000	F	32
Whitehorse - East	65-74	105000	M	74
Whitehorse - East	65-74	157500	F	28
Whitehorse - East	65-74	157500	M	88
Whitehorse - East	65-74	Inf	F	22
Whitehorse - East	65-74	Inf	M	59
Whitehorse - East	75-84		F	222
Whitehorse - East	75-84		M	126
Whitehorse - East	75-84	0	F	108
Whitehorse - East	75-84	0	M	86
Whitehorse - East	75-84	7875	F	61
Whitehorse - East	75-84	7875	M	35
Whitehorse - East	75-84	15750	F	221
Whitehorse - East	75-84	15750	M	162
Whitehorse - East	75-84	21000	F	442
Whitehorse - East	75-84	21000	M	353
Whitehorse - East	75-84	26250	F	498
Whitehorse - East	75-84	26250	M	259
Whitehorse - East	75-84	34125	F	248
Whitehorse - East	75-84	34125	M	182
Whitehorse - East	75-84	42000	F	113
Whitehorse - East	75-84	42000	M	134
Whitehorse - East	75-84	52500	F	78
Whitehorse - East	75-84	52500	M	107
Whitehorse - East	75-84	65625	F	48
Whitehorse - East	75-84	65625	M	83
Whitehorse - East	75-84	78750	F	19
Whitehorse - East	75-84	78750	M	35
Whitehorse - East	75-84	91875	F	21
Whitehorse - East	75-84	91875	M	26
Whitehorse - East	75-84	105000	F	10
Whitehorse - East	75-84	105000	M	18
Whitehorse - East	75-84	157500	F	8
Whitehorse - East	75-84	157500	M	29
Whitehorse - East	75-84	Inf	F	13
Whitehorse - East	75-84	Inf	M	21
Whitehorse - East	85+		F	205
Whitehorse - East	85+		M	95
Whitehorse - East	85+	0	F	42
Whitehorse - East	85+	0	M	26
Whitehorse - East	85+	7875	F	25
Whitehorse - East	85+	7875	M	11
Whitehorse - East	85+	15750	F	65
Whitehorse - East	85+	15750	M	58
Whitehorse - East	85+	21000	F	138
Whitehorse - East	85+	21000	M	141
Whitehorse - East	85+	26250	F	304
Whitehorse - East	85+	26250	M	110
Whitehorse - East	85+	34125	F	158
Whitehorse - East	85+	34125	M	50
Whitehorse - East	85+	42000	F	48
Whitehorse - East	85+	42000	M	35
Whitehorse - East	85+	52500	F	45
Whitehorse - East	85+	52500	M	34
Whitehorse - East	85+	65625	F	19
Whitehorse - East	85+	65625	M	18
Whitehorse - East	85+	78750	F	10
Whitehorse - East	85+	78750	M	16
Whitehorse - East	85+	91875	F	5
Whitehorse - East	85+	91875	M	3
Whitehorse - East	85+	105000	F	10
Whitehorse - East	85+	105000	M	4
Whitehorse - East	85+	157500	F	6
Whitehorse - East	85+	157500	M	9
Whitehorse - East	85+	Inf	F	4
Whitehorse - East	85+	Inf	M	5
Yarra Ranges	15-19		F	400
Yarra Ranges	15-19		M	452
Yarra Ranges	15-19	0	F	1973
Yarra Ranges	15-19	0	M	2165
Yarra Ranges	15-19	7875	F	1348
Yarra Ranges	15-19	7875	M	1017
Yarra Ranges	15-19	15750	F	557
Yarra Ranges	15-19	15750	M	408
Yarra Ranges	15-19	21000	F	176
Yarra Ranges	15-19	21000	M	205
Yarra Ranges	15-19	26250	F	120
Yarra Ranges	15-19	26250	M	298
Yarra Ranges	15-19	34125	F	85
Yarra Ranges	15-19	34125	M	242
Yarra Ranges	15-19	42000	F	54
Yarra Ranges	15-19	42000	M	101
Yarra Ranges	15-19	52500	F	28
Yarra Ranges	15-19	52500	M	41
Yarra Ranges	15-19	65625	F	8
Yarra Ranges	15-19	65625	M	15
Yarra Ranges	15-19	78750	M	7
Yarra Ranges	15-19	157500	F	3
Yarra Ranges	15-19	Inf	F	4
Yarra Ranges	15-19	Inf	M	5
Yarra Ranges	20-24		F	281
Yarra Ranges	20-24		M	328
Yarra Ranges	20-24	0	F	329
Yarra Ranges	20-24	0	M	384
Yarra Ranges	20-24	7875	F	336
Yarra Ranges	20-24	7875	M	280
Yarra Ranges	20-24	15750	F	585
Yarra Ranges	20-24	15750	M	445
Yarra Ranges	20-24	21000	F	406
Yarra Ranges	20-24	21000	M	300
Yarra Ranges	20-24	26250	F	428
Yarra Ranges	20-24	26250	M	391
Yarra Ranges	20-24	34125	F	528
Yarra Ranges	20-24	34125	M	574
Yarra Ranges	20-24	42000	F	560
Yarra Ranges	20-24	42000	M	612
Yarra Ranges	20-24	52500	F	492
Yarra Ranges	20-24	52500	M	608
Yarra Ranges	20-24	65625	F	244
Yarra Ranges	20-24	65625	M	406
Yarra Ranges	20-24	78750	F	59
Yarra Ranges	20-24	78750	M	157
Yarra Ranges	20-24	91875	F	10
Yarra Ranges	20-24	91875	M	66
Yarra Ranges	20-24	105000	F	9
Yarra Ranges	20-24	105000	M	32
Yarra Ranges	20-24	157500	M	14
Yarra Ranges	20-24	Inf	F	7
Yarra Ranges	20-24	Inf	M	5
Yarra Ranges	25-34		F	533
Yarra Ranges	25-34		M	580
Yarra Ranges	25-34	0	F	685
Yarra Ranges	25-34	0	M	228
Yarra Ranges	25-34	7875	F	394
Yarra Ranges	25-34	7875	M	90
Yarra Ranges	25-34	15750	F	693
Yarra Ranges	25-34	15750	M	272
Yarra Ranges	25-34	21000	F	580
Yarra Ranges	25-34	21000	M	205
Yarra Ranges	25-34	26250	F	625
Yarra Ranges	25-34	26250	M	282
Yarra Ranges	25-34	34125	F	892
Yarra Ranges	25-34	34125	M	356
Yarra Ranges	25-34	42000	F	986
Yarra Ranges	25-34	42000	M	768
Yarra Ranges	25-34	52500	F	1182
Yarra Ranges	25-34	52500	M	1305
Yarra Ranges	25-34	65625	F	1132
Yarra Ranges	25-34	65625	M	1533
Yarra Ranges	25-34	78750	F	693
Yarra Ranges	25-34	78750	M	1130
Yarra Ranges	25-34	91875	F	379
Yarra Ranges	25-34	91875	M	890
Yarra Ranges	25-34	105000	F	127
Yarra Ranges	25-34	105000	M	440
Yarra Ranges	25-34	157500	F	124
Yarra Ranges	25-34	157500	M	556
Yarra Ranges	25-34	Inf	F	42
Yarra Ranges	25-34	Inf	M	115
Yarra Ranges	35-44		F	624
Yarra Ranges	35-44		M	632
Yarra Ranges	35-44	0	F	830
Yarra Ranges	35-44	0	M	235
Yarra Ranges	35-44	7875	F	473
Yarra Ranges	35-44	7875	M	72
Yarra Ranges	35-44	15750	F	772
Yarra Ranges	35-44	15750	M	266
Yarra Ranges	35-44	21000	F	689
Yarra Ranges	35-44	21000	M	224
Yarra Ranges	35-44	26250	F	776
Yarra Ranges	35-44	26250	M	261
Yarra Ranges	35-44	34125	F	1028
Yarra Ranges	35-44	34125	M	317
Yarra Ranges	35-44	42000	F	1041
Yarra Ranges	35-44	42000	M	582
Yarra Ranges	35-44	52500	F	1017
Yarra Ranges	35-44	52500	M	1065
Yarra Ranges	35-44	65625	F	916
Yarra Ranges	35-44	65625	M	1338
Yarra Ranges	35-44	78750	F	655
Yarra Ranges	35-44	78750	M	1109
Yarra Ranges	35-44	91875	F	503
Yarra Ranges	35-44	91875	M	1001
Yarra Ranges	35-44	105000	F	308
Yarra Ranges	35-44	105000	M	821
Yarra Ranges	35-44	157500	F	334
Yarra Ranges	35-44	157500	M	1205
Yarra Ranges	35-44	Inf	F	130
Yarra Ranges	35-44	Inf	M	430
Yarra Ranges	45-54		F	732
Yarra Ranges	45-54		M	745
Yarra Ranges	45-54	0	F	792
Yarra Ranges	45-54	0	M	277
Yarra Ranges	45-54	7875	F	388
Yarra Ranges	45-54	7875	M	112
Yarra Ranges	45-54	15750	F	637
Yarra Ranges	45-54	15750	M	276
Yarra Ranges	45-54	21000	F	744
Yarra Ranges	45-54	21000	M	292
Yarra Ranges	45-54	26250	F	902
Yarra Ranges	45-54	26250	M	385
Yarra Ranges	45-54	34125	F	1157
Yarra Ranges	45-54	34125	M	435
Yarra Ranges	45-54	42000	F	1275
Yarra Ranges	45-54	42000	M	667
Yarra Ranges	45-54	52500	F	1250
Yarra Ranges	45-54	52500	M	1125
Yarra Ranges	45-54	65625	F	1144
Yarra Ranges	45-54	65625	M	1414
Yarra Ranges	45-54	78750	F	714
Yarra Ranges	45-54	78750	M	1090
Yarra Ranges	45-54	91875	F	543
Yarra Ranges	45-54	91875	M	1035
Yarra Ranges	45-54	105000	F	368
Yarra Ranges	45-54	105000	M	804
Yarra Ranges	45-54	157500	F	332
Yarra Ranges	45-54	157500	M	1228
Yarra Ranges	45-54	Inf	F	122
Yarra Ranges	45-54	Inf	M	571
Yarra Ranges	55-64		F	701
Yarra Ranges	55-64		M	629
Yarra Ranges	55-64	0	F	1034
Yarra Ranges	55-64	0	M	415
Yarra Ranges	55-64	7875	F	487
Yarra Ranges	55-64	7875	M	205
Yarra Ranges	55-64	15750	F	900
Yarra Ranges	55-64	15750	M	436
Yarra Ranges	55-64	21000	F	907
Yarra Ranges	55-64	21000	M	485
Yarra Ranges	55-64	26250	F	895
Yarra Ranges	55-64	26250	M	547
Yarra Ranges	55-64	34125	F	1005
Yarra Ranges	55-64	34125	M	575
Yarra Ranges	55-64	42000	F	948
Yarra Ranges	55-64	42000	M	714
Yarra Ranges	55-64	52500	F	878
Yarra Ranges	55-64	52500	M	1059
Yarra Ranges	55-64	65625	F	866
Yarra Ranges	55-64	65625	M	1185
Yarra Ranges	55-64	78750	F	511
Yarra Ranges	55-64	78750	M	868
Yarra Ranges	55-64	91875	F	427
Yarra Ranges	55-64	91875	M	768
Yarra Ranges	55-64	105000	F	230
Yarra Ranges	55-64	105000	M	524
Yarra Ranges	55-64	157500	F	203
Yarra Ranges	55-64	157500	M	715
Yarra Ranges	55-64	Inf	F	85
Yarra Ranges	55-64	Inf	M	398
Yarra Ranges	65-74		F	666
Yarra Ranges	65-74		M	620
Yarra Ranges	65-74	0	F	425
Yarra Ranges	65-74	0	M	269
Yarra Ranges	65-74	7875	F	225
Yarra Ranges	65-74	7875	M	185
Yarra Ranges	65-74	15750	F	716
Yarra Ranges	65-74	15750	M	558
Yarra Ranges	65-74	21000	F	1508
Yarra Ranges	65-74	21000	M	1176
Yarra Ranges	65-74	26250	F	1446
Yarra Ranges	65-74	26250	M	969
Yarra Ranges	65-74	34125	F	850
Yarra Ranges	65-74	34125	M	854
Yarra Ranges	65-74	42000	F	535
Yarra Ranges	65-74	42000	M	598
Yarra Ranges	65-74	52500	F	332
Yarra Ranges	65-74	52500	M	534
Yarra Ranges	65-74	65625	F	264
Yarra Ranges	65-74	65625	M	505
Yarra Ranges	65-74	78750	F	107
Yarra Ranges	65-74	78750	M	260
Yarra Ranges	65-74	91875	F	78
Yarra Ranges	65-74	91875	M	179
Yarra Ranges	65-74	105000	F	30
Yarra Ranges	65-74	105000	M	105
Yarra Ranges	65-74	157500	F	56
Yarra Ranges	65-74	157500	M	151
Yarra Ranges	65-74	Inf	F	48
Yarra Ranges	65-74	Inf	M	108
Yarra Ranges	75-84		F	477
Yarra Ranges	75-84		M	358
Yarra Ranges	75-84	0	F	124
Yarra Ranges	75-84	0	M	91
Yarra Ranges	75-84	7875	F	76
Yarra Ranges	75-84	7875	M	57
Yarra Ranges	75-84	15750	F	279
Yarra Ranges	75-84	15750	M	252
Yarra Ranges	75-84	21000	F	766
Yarra Ranges	75-84	21000	M	773
Yarra Ranges	75-84	26250	F	871
Yarra Ranges	75-84	26250	M	503
Yarra Ranges	75-84	34125	F	361
Yarra Ranges	75-84	34125	M	315
Yarra Ranges	75-84	42000	F	185
Yarra Ranges	75-84	42000	M	238
Yarra Ranges	75-84	52500	F	89
Yarra Ranges	75-84	52500	M	164
Yarra Ranges	75-84	65625	F	67
Yarra Ranges	75-84	65625	M	82
Yarra Ranges	75-84	78750	F	20
Yarra Ranges	75-84	78750	M	31
Yarra Ranges	75-84	91875	F	19
Yarra Ranges	75-84	91875	M	28
Yarra Ranges	75-84	105000	F	4
Yarra Ranges	75-84	105000	M	17
Yarra Ranges	75-84	157500	F	4
Yarra Ranges	75-84	157500	M	23
Yarra Ranges	75-84	Inf	F	22
Yarra Ranges	75-84	Inf	M	27
Yarra Ranges	85+		F	322
Yarra Ranges	85+		M	168
Yarra Ranges	85+	0	F	69
Yarra Ranges	85+	0	M	45
Yarra Ranges	85+	7875	F	19
Yarra Ranges	85+	7875	M	13
Yarra Ranges	85+	15750	F	90
Yarra Ranges	85+	15750	M	60
Yarra Ranges	85+	21000	F	251
Yarra Ranges	85+	21000	M	213
Yarra Ranges	85+	26250	F	441
Yarra Ranges	85+	26250	M	199
Yarra Ranges	85+	34125	F	192
Yarra Ranges	85+	34125	M	100
Yarra Ranges	85+	42000	F	68
Yarra Ranges	85+	42000	M	66
Yarra Ranges	85+	52500	F	40
Yarra Ranges	85+	52500	M	36
Yarra Ranges	85+	65625	F	29
Yarra Ranges	85+	65625	M	32
Yarra Ranges	85+	78750	F	11
Yarra Ranges	85+	78750	M	13
Yarra Ranges	85+	91875	F	5
Yarra Ranges	85+	91875	M	12
Yarra Ranges	85+	105000	F	8
Yarra Ranges	85+	157500	M	11
Yarra Ranges	85+	Inf	F	7
Yarra Ranges	85+	Inf	M	12
Cardinia	15-19		F	287
Cardinia	15-19		M	341
Cardinia	15-19	0	F	1312
Cardinia	15-19	0	M	1449
Cardinia	15-19	7875	F	806
Cardinia	15-19	7875	M	625
Cardinia	15-19	15750	F	305
Cardinia	15-19	15750	M	208
Cardinia	15-19	21000	F	97
Cardinia	15-19	21000	M	135
Cardinia	15-19	26250	F	67
Cardinia	15-19	26250	M	167
Cardinia	15-19	34125	F	74
Cardinia	15-19	34125	M	152
Cardinia	15-19	42000	F	39
Cardinia	15-19	42000	M	99
Cardinia	15-19	52500	F	15
Cardinia	15-19	52500	M	39
Cardinia	15-19	65625	M	12
Cardinia	15-19	78750	M	5
Cardinia	15-19	Inf	M	3
Cardinia	20-24		F	234
Cardinia	20-24		M	228
Cardinia	20-24	0	F	222
Cardinia	20-24	0	M	233
Cardinia	20-24	7875	F	209
Cardinia	20-24	7875	M	135
Cardinia	20-24	15750	F	360
Cardinia	20-24	15750	M	259
Cardinia	20-24	21000	F	271
Cardinia	20-24	21000	M	150
Cardinia	20-24	26250	F	283
Cardinia	20-24	26250	M	195
Cardinia	20-24	34125	F	425
Cardinia	20-24	34125	M	341
Cardinia	20-24	42000	F	435
Cardinia	20-24	42000	M	414
Cardinia	20-24	52500	F	335
Cardinia	20-24	52500	M	449
Cardinia	20-24	65625	F	176
Cardinia	20-24	65625	M	295
Cardinia	20-24	78750	F	57
Cardinia	20-24	78750	M	117
Cardinia	20-24	91875	F	14
