SA4_NAME16	Age5yr	ChildrenEverBorn	females
Mid North Coast	35-39	0	696
Mid North Coast	35-39	1	663
Mid North Coast	35-39	2	1574
Mid North Coast	35-39	3	946
Mid North Coast	35-39	4	405
Mid North Coast	35-39	5	143
Mid North Coast	35-39	6	86
Mid North Coast	40-44		369
Mid North Coast	40-44	0	662
Mid North Coast	40-44	1	687
Mid North Coast	40-44	2	2015
Mid North Coast	40-44	3	1360
Mid North Coast	40-44	4	562
Mid North Coast	40-44	5	204
Mid North Coast	40-44	6	134
Mid North Coast	45-49		438
Mid North Coast	45-49	0	809
Mid North Coast	45-49	1	783
Mid North Coast	45-49	2	2238
Mid North Coast	45-49	3	1447
Mid North Coast	45-49	4	591
Mid North Coast	45-49	5	213
Mid North Coast	45-49	6	119
Mid North Coast	50-54		533
Mid North Coast	50-54	0	983
Mid North Coast	50-54	1	770
Mid North Coast	50-54	2	2547
Mid North Coast	50-54	3	1671
Mid North Coast	50-54	4	683
Mid North Coast	50-54	5	240
Mid North Coast	50-54	6	138
Mid North Coast	55-59		559
Mid North Coast	55-59	0	1082
Mid North Coast	55-59	1	843
Mid North Coast	55-59	2	2925
Mid North Coast	55-59	3	2047
Mid North Coast	55-59	4	810
Mid North Coast	55-59	5	234
Mid North Coast	55-59	6	114
Mid North Coast	60-64		609
Mid North Coast	60-64	0	999
Mid North Coast	60-64	1	791
Mid North Coast	60-64	2	2903
Mid North Coast	60-64	3	2119
Mid North Coast	60-64	4	818
Mid North Coast	60-64	5	227
Mid North Coast	60-64	6	82
Mid North Coast	65-69		743
Mid North Coast	65-69	0	936
Mid North Coast	65-69	1	769
Mid North Coast	65-69	2	3231
Mid North Coast	65-69	3	2229
Mid North Coast	65-69	4	834
Mid North Coast	65-69	5	263
Mid North Coast	65-69	6	126
Mid North Coast	70-74		640
Mid North Coast	70-74	0	701
Mid North Coast	70-74	1	541
Mid North Coast	70-74	2	2475
Mid North Coast	70-74	3	1876
Mid North Coast	70-74	4	848
Mid North Coast	70-74	5	250
Mid North Coast	70-74	6	160
Mid North Coast	75-79		561
Mid North Coast	75-79	0	453
Mid North Coast	75-79	1	338
Mid North Coast	75-79	2	1426
Mid North Coast	75-79	3	1406
Mid North Coast	75-79	4	817
Mid North Coast	75-79	5	331
Mid North Coast	75-79	6	197
Mid North Coast	80-84		508
Mid North Coast	80-84	0	330
Mid North Coast	80-84	1	253
Mid North Coast	80-84	2	894
Mid North Coast	80-84	3	890
Mid North Coast	80-84	4	643
Mid North Coast	80-84	5	286
Mid North Coast	80-84	6	211
Mid North Coast	85+		996
Mid North Coast	85+	0	390
Mid North Coast	85+	1	361
Mid North Coast	85+	2	974
Mid North Coast	85+	3	874
Mid North Coast	85+	4	626
Mid North Coast	85+	5	254
Mid North Coast	85+	6	240
Murray	15-19		439
Murray	15-19	0	2897
Murray	15-19	1	45
Murray	15-19	2	3
Murray	20-24		339
Murray	20-24	0	2291
Murray	20-24	1	321
Murray	20-24	2	134
Murray	20-24	3	32
Murray	20-24	4	7
Murray	20-24	6	3
Murray	25-29		283
Murray	25-29	0	1572
Murray	25-29	1	574
Murray	25-29	2	457
Murray	25-29	3	159
Murray	25-29	4	48
Murray	25-29	5	20
Murray	25-29	6	9
Murray	30-34		269
Murray	30-34	0	817
Murray	30-34	1	599
Murray	30-34	2	924
Murray	30-34	3	454
Murray	30-34	4	129
Murray	30-34	5	39
Murray	30-34	6	21
Murray	35-39		238
Murray	35-39	0	487
Murray	35-39	1	406
Murray	35-39	2	1005
Murray	35-39	3	655
Murray	35-39	4	252
Murray	35-39	5	62
Murray	35-39	6	60
Murray	40-44		259
Murray	40-44	0	384
Murray	40-44	1	375
Murray	40-44	2	1167
Murray	40-44	3	832
Murray	40-44	4	314
Murray	40-44	5	92
Murray	40-44	6	58
Murray	45-49		280
Murray	45-49	0	436
Murray	45-49	1	354
Murray	45-49	2	1246
Murray	45-49	3	913
Murray	45-49	4	332
Murray	45-49	5	98
Murray	45-49	6	62
Murray	50-54		280
Murray	50-54	0	411
Murray	50-54	1	380
Murray	50-54	2	1221
Murray	50-54	3	994
Murray	50-54	4	374
Murray	50-54	5	128
Murray	50-54	6	68
Murray	55-59		375
Murray	55-59	0	389
Murray	55-59	1	334
Murray	55-59	2	1359
Murray	55-59	3	1144
Murray	55-59	4	463
Murray	55-59	5	115
Murray	55-59	6	64
Murray	60-64		348
Murray	60-64	0	348
Murray	60-64	1	315
Murray	60-64	2	1233
Murray	60-64	3	1073
Murray	60-64	4	471
Murray	60-64	5	144
Murray	60-64	6	70
Murray	65-69		324
Murray	65-69	0	274
Murray	65-69	1	267
Murray	65-69	2	1215
Murray	65-69	3	964
Murray	65-69	4	492
Murray	65-69	5	147
Murray	65-69	6	89
Murray	70-74		298
Murray	70-74	0	213
Murray	70-74	1	185
Murray	70-74	2	852
Murray	70-74	3	783
Murray	70-74	4	437
Murray	70-74	5	162
Murray	70-74	6	103
Murray	75-79		289
Murray	75-79	0	164
Murray	75-79	1	106
Murray	75-79	2	503
Murray	75-79	3	577
Murray	75-79	4	427
Murray	75-79	5	170
Murray	75-79	6	160
Murray	80-84		249
Murray	80-84	0	115
Murray	80-84	1	98
Murray	80-84	2	292
Murray	80-84	3	358
Murray	80-84	4	294
Murray	80-84	5	172
Murray	80-84	6	170
Murray	85+		329
Murray	85+	0	124
Murray	85+	1	135
Murray	85+	2	336
Murray	85+	3	387
Murray	85+	4	298
Murray	85+	5	165
Murray	85+	6	164
New England and North West	15-19		809
New England and North West	15-19	0	4625
New England and North West	15-19	1	140
New England and North West	15-19	2	16
New England and North West	15-19	3	3
New England and North West	15-19	6	3
New England and North West	20-24		590
New England and North West	20-24	0	3570
New England and North West	20-24	1	648
New England and North West	20-24	2	345
New England and North West	20-24	3	100
New England and North West	20-24	4	14
New England and North West	20-24	5	7
New England and North West	20-24	6	5
New England and North West	25-29		483
New England and North West	25-29	0	2276
New England and North West	25-29	1	969
New England and North West	25-29	2	953
New England and North West	25-29	3	401
New England and North West	25-29	4	113
New England and North West	25-29	5	46
New England and North West	25-29	6	15
New England and North West	30-34		414
New England and North West	30-34	0	1212
New England and North West	30-34	1	901
New England and North West	30-34	2	1324
New England and North West	30-34	3	796
New England and North West	30-34	4	299
New England and North West	30-34	5	103
New England and North West	30-34	6	57
New England and North West	35-39		392
New England and North West	35-39	0	738
New England and North West	35-39	1	605
New England and North West	35-39	2	1544
New England and North West	35-39	3	1048
New England and North West	35-39	4	405
New England and North West	35-39	5	140
New England and North West	35-39	6	124
New England and North West	40-44		444
New England and North West	40-44	0	637
New England and North West	40-44	1	558
New England and North West	40-44	2	1661
New England and North West	40-44	3	1290
New England and North West	40-44	4	540
New England and North West	40-44	5	179
New England and North West	40-44	6	148
New England and North West	45-49		499
New England and North West	45-49	0	659
New England and North West	45-49	1	566
New England and North West	45-49	2	1853
New England and North West	45-49	3	1362
New England and North West	45-49	4	518
New England and North West	45-49	5	163
New England and North West	45-49	6	142
New England and North West	50-54		518
New England and North West	50-54	0	682
New England and North West	50-54	1	576
New England and North West	50-54	2	2052
New England and North West	50-54	3	1455
New England and North West	50-54	4	573
New England and North West	50-54	5	221
New England and North West	50-54	6	111
New England and North West	55-59		596
New England and North West	55-59	0	651
New England and North West	55-59	1	538
New England and North West	55-59	2	2079
New England and North West	55-59	3	1620
New England and North West	55-59	4	718
New England and North West	55-59	5	226
New England and North West	55-59	6	129
New England and North West	60-64		485
New England and North West	60-64	0	568
New England and North West	60-64	1	493
New England and North West	60-64	2	1726
New England and North West	60-64	3	1418
New England and North West	60-64	4	723
New England and North West	60-64	5	208
New England and North West	60-64	6	101
New England and North West	65-69		515
New England and North West	65-69	0	424
New England and North West	65-69	1	344
New England and North West	65-69	2	1760
New England and North West	65-69	3	1455
New England and North West	65-69	4	647
New England and North West	65-69	5	234
New England and North West	65-69	6	138
New England and North West	70-74		451
New England and North West	70-74	0	350
New England and North West	70-74	1	310
New England and North West	70-74	2	1237
New England and North West	70-74	3	1132
New England and North West	70-74	4	600
New England and North West	70-74	5	232
New England and North West	70-74	6	172
New England and North West	75-79		442
New England and North West	75-79	0	262
New England and North West	75-79	1	193
New England and North West	75-79	2	754
New England and North West	75-79	3	913
New England and North West	75-79	4	597
New England and North West	75-79	5	234
New England and North West	75-79	6	236
New England and North West	80-84		348
New England and North West	80-84	0	167
New England and North West	80-84	1	114
New England and North West	80-84	2	453
New England and North West	80-84	3	507
New England and North West	80-84	4	407
New England and North West	80-84	5	235
New England and North West	80-84	6	205
New England and North West	85+		525
New England and North West	85+	0	172
New England and North West	85+	1	179
New England and North West	85+	2	502
New England and North West	85+	3	522
New England and North West	85+	4	400
New England and North West	85+	5	207
New England and North West	85+	6	266
Newcastle and Lake Macquarie	15-19		816
Newcastle and Lake Macquarie	15-19	0	9429
Newcastle and Lake Macquarie	15-19	1	102
Newcastle and Lake Macquarie	15-19	2	14
Newcastle and Lake Macquarie	15-19	3	8
Newcastle and Lake Macquarie	15-19	4	3
Newcastle and Lake Macquarie	15-19	6	3
Newcastle and Lake Macquarie	20-24		818
Newcastle and Lake Macquarie	20-24	0	10221
Newcastle and Lake Macquarie	20-24	1	824
Newcastle and Lake Macquarie	20-24	2	324
Newcastle and Lake Macquarie	20-24	3	66
Newcastle and Lake Macquarie	20-24	4	13
Newcastle and Lake Macquarie	20-24	5	7
Newcastle and Lake Macquarie	20-24	6	4
Newcastle and Lake Macquarie	25-29		670
Newcastle and Lake Macquarie	25-29	0	7463
Newcastle and Lake Macquarie	25-29	1	1799
Newcastle and Lake Macquarie	25-29	2	1204
Newcastle and Lake Macquarie	25-29	3	361
Newcastle and Lake Macquarie	25-29	4	100
Newcastle and Lake Macquarie	25-29	5	29
Newcastle and Lake Macquarie	25-29	6	10
Newcastle and Lake Macquarie	30-34		521
Newcastle and Lake Macquarie	30-34	0	3939
Newcastle and Lake Macquarie	30-34	1	2586
Newcastle and Lake Macquarie	30-34	2	3034
Newcastle and Lake Macquarie	30-34	3	1043
Newcastle and Lake Macquarie	30-34	4	325
Newcastle and Lake Macquarie	30-34	5	77
Newcastle and Lake Macquarie	30-34	6	38
Newcastle and Lake Macquarie	35-39		414
Newcastle and Lake Macquarie	35-39	0	1998
Newcastle and Lake Macquarie	35-39	1	1766
Newcastle and Lake Macquarie	35-39	2	4046
Newcastle and Lake Macquarie	35-39	3	1946
Newcastle and Lake Macquarie	35-39	4	570
Newcastle and Lake Macquarie	35-39	5	160
Newcastle and Lake Macquarie	35-39	6	99
Newcastle and Lake Macquarie	40-44		472
Newcastle and Lake Macquarie	40-44	0	1593
Newcastle and Lake Macquarie	40-44	1	1620
Newcastle and Lake Macquarie	40-44	2	4657
Newcastle and Lake Macquarie	40-44	3	2394
Newcastle and Lake Macquarie	40-44	4	689
Newcastle and Lake Macquarie	40-44	5	203
Newcastle and Lake Macquarie	40-44	6	131
Newcastle and Lake Macquarie	45-49		516
Newcastle and Lake Macquarie	45-49	0	1523
Newcastle and Lake Macquarie	45-49	1	1544
Newcastle and Lake Macquarie	45-49	2	4722
Newcastle and Lake Macquarie	45-49	3	2391
Newcastle and Lake Macquarie	45-49	4	755
Newcastle and Lake Macquarie	45-49	5	202
Newcastle and Lake Macquarie	45-49	6	125
Newcastle and Lake Macquarie	50-54		567
Newcastle and Lake Macquarie	50-54	0	1465
Newcastle and Lake Macquarie	50-54	1	1530
Newcastle and Lake Macquarie	50-54	2	4583
Newcastle and Lake Macquarie	50-54	3	2640
Newcastle and Lake Macquarie	50-54	4	847
Newcastle and Lake Macquarie	50-54	5	216
Newcastle and Lake Macquarie	50-54	6	127
Newcastle and Lake Macquarie	55-59		629
Newcastle and Lake Macquarie	55-59	0	1411
Newcastle and Lake Macquarie	55-59	1	1315
Newcastle and Lake Macquarie	55-59	2	4676
Newcastle and Lake Macquarie	55-59	3	2737
Newcastle and Lake Macquarie	55-59	4	947
Newcastle and Lake Macquarie	55-59	5	260
Newcastle and Lake Macquarie	55-59	6	118
Newcastle and Lake Macquarie	60-64		563
Newcastle and Lake Macquarie	60-64	0	1085
Newcastle and Lake Macquarie	60-64	1	1108
Newcastle and Lake Macquarie	60-64	2	4328
Newcastle and Lake Macquarie	60-64	3	2807
Newcastle and Lake Macquarie	60-64	4	914
Newcastle and Lake Macquarie	60-64	5	227
Newcastle and Lake Macquarie	60-64	6	96
Newcastle and Lake Macquarie	65-69		607
Newcastle and Lake Macquarie	65-69	0	883
Newcastle and Lake Macquarie	65-69	1	901
Newcastle and Lake Macquarie	65-69	2	4029
Newcastle and Lake Macquarie	65-69	3	2674
Newcastle and Lake Macquarie	65-69	4	983
Newcastle and Lake Macquarie	65-69	5	255
Newcastle and Lake Macquarie	65-69	6	138
Newcastle and Lake Macquarie	70-74		582
Newcastle and Lake Macquarie	70-74	0	686
Newcastle and Lake Macquarie	70-74	1	669
Newcastle and Lake Macquarie	70-74	2	2998
Newcastle and Lake Macquarie	70-74	3	2215
Newcastle and Lake Macquarie	70-74	4	881
Newcastle and Lake Macquarie	70-74	5	253
Newcastle and Lake Macquarie	70-74	6	154
Newcastle and Lake Macquarie	75-79		602
Newcastle and Lake Macquarie	75-79	0	481
Newcastle and Lake Macquarie	75-79	1	398
Newcastle and Lake Macquarie	75-79	2	1828
Newcastle and Lake Macquarie	75-79	3	1686
Newcastle and Lake Macquarie	75-79	4	849
Newcastle and Lake Macquarie	75-79	5	318
Newcastle and Lake Macquarie	75-79	6	240
Newcastle and Lake Macquarie	80-84		680
Newcastle and Lake Macquarie	80-84	0	336
Newcastle and Lake Macquarie	80-84	1	357
Newcastle and Lake Macquarie	80-84	2	1208
Newcastle and Lake Macquarie	80-84	3	1193
Newcastle and Lake Macquarie	80-84	4	746
Newcastle and Lake Macquarie	80-84	5	352
Newcastle and Lake Macquarie	80-84	6	245
Newcastle and Lake Macquarie	85+		1636
Newcastle and Lake Macquarie	85+	0	376
Newcastle and Lake Macquarie	85+	1	491
Newcastle and Lake Macquarie	85+	2	1354
Newcastle and Lake Macquarie	85+	3	1180
Newcastle and Lake Macquarie	85+	4	706
Newcastle and Lake Macquarie	85+	5	342
Newcastle and Lake Macquarie	85+	6	318
Richmond - Tweed	15-19		964
Richmond - Tweed	15-19	0	5657
Richmond - Tweed	15-19	1	90
Richmond - Tweed	15-19	2	9
Richmond - Tweed	15-19	6	4
Richmond - Tweed	20-24		557
Richmond - Tweed	20-24	0	3855
Richmond - Tweed	20-24	1	501
Richmond - Tweed	20-24	2	217
Richmond - Tweed	20-24	3	43
Richmond - Tweed	20-24	4	11
Richmond - Tweed	20-24	6	4
Richmond - Tweed	25-29		500
Richmond - Tweed	25-29	0	2716
Richmond - Tweed	25-29	1	933
Richmond - Tweed	25-29	2	797
Richmond - Tweed	25-29	3	269
Richmond - Tweed	25-29	4	63
Richmond - Tweed	25-29	5	26
Richmond - Tweed	25-29	6	10
Richmond - Tweed	30-34		495
Richmond - Tweed	30-34	0	1771
Richmond - Tweed	30-34	1	1201
Richmond - Tweed	30-34	2	1632
Richmond - Tweed	30-34	3	783
Richmond - Tweed	30-34	4	234
Richmond - Tweed	30-34	5	60
Richmond - Tweed	30-34	6	33
Richmond - Tweed	35-39		538
Richmond - Tweed	35-39	0	1232
Richmond - Tweed	35-39	1	1133
Richmond - Tweed	35-39	2	2214
Richmond - Tweed	35-39	3	1129
Richmond - Tweed	35-39	4	367
Richmond - Tweed	35-39	5	124
Richmond - Tweed	35-39	6	57
Richmond - Tweed	40-44		633
Richmond - Tweed	40-44	0	1157
Richmond - Tweed	40-44	1	1105
Richmond - Tweed	40-44	2	2759
Richmond - Tweed	40-44	3	1458
Richmond - Tweed	40-44	4	544
Richmond - Tweed	40-44	5	158
Richmond - Tweed	40-44	6	99
Richmond - Tweed	45-49		686
Richmond - Tweed	45-49	0	1236
Richmond - Tweed	45-49	1	1112
Richmond - Tweed	45-49	2	2794
Richmond - Tweed	45-49	3	1641
Richmond - Tweed	45-49	4	635
Richmond - Tweed	45-49	5	173
Richmond - Tweed	45-49	6	95
Richmond - Tweed	50-54		736
Richmond - Tweed	50-54	0	1352
Richmond - Tweed	50-54	1	1126
Richmond - Tweed	50-54	2	2876
Richmond - Tweed	50-54	3	1823
Richmond - Tweed	50-54	4	702
Richmond - Tweed	50-54	5	190
Richmond - Tweed	50-54	6	130
Richmond - Tweed	55-59		827
Richmond - Tweed	55-59	0	1316
Richmond - Tweed	55-59	1	1108
Richmond - Tweed	55-59	2	3148
Richmond - Tweed	55-59	3	2168
Richmond - Tweed	55-59	4	872
Richmond - Tweed	55-59	5	269
Richmond - Tweed	55-59	6	126
Richmond - Tweed	60-64		801
Richmond - Tweed	60-64	0	1168
Richmond - Tweed	60-64	1	945
Richmond - Tweed	60-64	2	3043
Richmond - Tweed	60-64	3	2212
Richmond - Tweed	60-64	4	867
Richmond - Tweed	60-64	5	237
Richmond - Tweed	60-64	6	130
Richmond - Tweed	65-69		664
Richmond - Tweed	65-69	0	919
Richmond - Tweed	65-69	1	785
Richmond - Tweed	65-69	2	2827
Richmond - Tweed	65-69	3	1931
Richmond - Tweed	65-69	4	814
Richmond - Tweed	65-69	5	247
Richmond - Tweed	65-69	6	101
Richmond - Tweed	70-74		577
Richmond - Tweed	70-74	0	581
Richmond - Tweed	70-74	1	537
Richmond - Tweed	70-74	2	2004
Richmond - Tweed	70-74	3	1616
Richmond - Tweed	70-74	4	744
Richmond - Tweed	70-74	5	210
Richmond - Tweed	70-74	6	146
Richmond - Tweed	75-79		532
Richmond - Tweed	75-79	0	431
Richmond - Tweed	75-79	1	303
Richmond - Tweed	75-79	2	1269
Richmond - Tweed	75-79	3	1205
Richmond - Tweed	75-79	4	766
Richmond - Tweed	75-79	5	302
Richmond - Tweed	75-79	6	224
Richmond - Tweed	80-84		521
Richmond - Tweed	80-84	0	282
Richmond - Tweed	80-84	1	255
Richmond - Tweed	80-84	2	794
Richmond - Tweed	80-84	3	917
Richmond - Tweed	80-84	4	591
Richmond - Tweed	80-84	5	288
Richmond - Tweed	80-84	6	291
Richmond - Tweed	85+		956
Richmond - Tweed	85+	0	395
Richmond - Tweed	85+	1	354
Richmond - Tweed	85+	2	1013
Richmond - Tweed	85+	3	980
Richmond - Tweed	85+	4	683
Richmond - Tweed	85+	5	269
Richmond - Tweed	85+	6	327
Riverina	15-19		637
Riverina	15-19	0	4117
Riverina	15-19	1	85
Riverina	15-19	2	13
Riverina	15-19	3	3
Riverina	20-24		424
Riverina	20-24	0	3586
Riverina	20-24	1	490
Riverina	20-24	2	249
Riverina	20-24	3	60
Riverina	20-24	4	8
Riverina	20-24	5	4
Riverina	20-24	6	3
Riverina	25-29		374
Riverina	25-29	0	2395
Riverina	25-29	1	873
Riverina	25-29	2	738
Riverina	25-29	3	297
Riverina	25-29	4	71
Riverina	25-29	5	20
Riverina	25-29	6	10
Riverina	30-34		348
Riverina	30-34	0	1142
Riverina	30-34	1	851
Riverina	30-34	2	1301
Riverina	30-34	3	701
Riverina	30-34	4	222
Riverina	30-34	5	82
Riverina	30-34	6	44
Riverina	35-39		309
Riverina	35-39	0	568
Riverina	35-39	1	521
Riverina	35-39	2	1398
Riverina	35-39	3	918
Riverina	35-39	4	442
Riverina	35-39	5	124
Riverina	35-39	6	69
Riverina	40-44		355
Riverina	40-44	0	477
Riverina	40-44	1	439
Riverina	40-44	2	1503
Riverina	40-44	3	1192
Riverina	40-44	4	480
Riverina	40-44	5	162
Riverina	40-44	6	111
Riverina	45-49		365
Riverina	45-49	0	503
Riverina	45-49	1	433
Riverina	45-49	2	1527
Riverina	45-49	3	1251
Riverina	45-49	4	571
Riverina	45-49	5	165
Riverina	45-49	6	117
Riverina	50-54		366
Riverina	50-54	0	509
Riverina	50-54	1	416
Riverina	50-54	2	1569
Riverina	50-54	3	1258
Riverina	50-54	4	588
Riverina	50-54	5	201
Riverina	50-54	6	102
Riverina	55-59		421
Riverina	55-59	0	475
Riverina	55-59	1	403
Riverina	55-59	2	1551
Riverina	55-59	3	1380
Riverina	55-59	4	705
Riverina	55-59	5	200
Riverina	55-59	6	112
Riverina	60-64		436
Riverina	60-64	0	352
Riverina	60-64	1	300
Riverina	60-64	2	1351
Riverina	60-64	3	1247
Riverina	60-64	4	623
Riverina	60-64	5	199
Riverina	60-64	6	115
Riverina	65-69		370
Riverina	65-69	0	286
Riverina	65-69	1	255
Riverina	65-69	2	1265
Riverina	65-69	3	1154
Riverina	65-69	4	565
Riverina	65-69	5	198
Riverina	65-69	6	128
Riverina	70-74		324
Riverina	70-74	0	236
Riverina	70-74	1	214
Riverina	70-74	2	863
Riverina	70-74	3	857
Riverina	70-74	4	528
Riverina	70-74	5	203
Riverina	70-74	6	150
Riverina	75-79		304
Riverina	75-79	0	193
Riverina	75-79	1	113
Riverina	75-79	2	581
Riverina	75-79	3	670
Riverina	75-79	4	516
Riverina	75-79	5	222
Riverina	75-79	6	199
Riverina	80-84		258
Riverina	80-84	0	113
Riverina	80-84	1	101
Riverina	80-84	2	353
Riverina	80-84	3	449
Riverina	80-84	4	384
Riverina	80-84	5	204
Riverina	80-84	6	224
Riverina	85+		421
Riverina	85+	0	164
Riverina	85+	1	155
Riverina	85+	2	448
Riverina	85+	3	473
Riverina	85+	4	362
Riverina	85+	5	251
Riverina	85+	6	251
Southern Highlands and Shoalhaven	15-19		490
Southern Highlands and Shoalhaven	15-19	0	3616
Southern Highlands and Shoalhaven	15-19	1	61
Southern Highlands and Shoalhaven	15-19	2	9
Southern Highlands and Shoalhaven	15-19	3	3
Southern Highlands and Shoalhaven	20-24		291
