SA4_NAME16	Age	Sex	Volunteer	adults
Southern Highlands and Shoalhaven	75-84	M	0	3847
Southern Highlands and Shoalhaven	75-84	M	1	1194
Southern Highlands and Shoalhaven	85+	F		626
Southern Highlands and Shoalhaven	85+	F	0	1884
Southern Highlands and Shoalhaven	85+	F	1	239
Southern Highlands and Shoalhaven	85+	M		374
Southern Highlands and Shoalhaven	85+	M	0	1302
Southern Highlands and Shoalhaven	85+	M	1	162
Sydney - Baulkham Hills and Hawkesbury	15-19	F		405
Sydney - Baulkham Hills and Hawkesbury	15-19	F	0	5420
Sydney - Baulkham Hills and Hawkesbury	15-19	F	1	2170
Sydney - Baulkham Hills and Hawkesbury	15-19	M		455
Sydney - Baulkham Hills and Hawkesbury	15-19	M	0	6351
Sydney - Baulkham Hills and Hawkesbury	15-19	M	1	1821
Sydney - Baulkham Hills and Hawkesbury	20-24	F		228
Sydney - Baulkham Hills and Hawkesbury	20-24	F	0	4828
Sydney - Baulkham Hills and Hawkesbury	20-24	F	1	1733
Sydney - Baulkham Hills and Hawkesbury	20-24	M		284
Sydney - Baulkham Hills and Hawkesbury	20-24	M	0	5699
Sydney - Baulkham Hills and Hawkesbury	20-24	M	1	1396
Sydney - Baulkham Hills and Hawkesbury	25-34	F		501
Sydney - Baulkham Hills and Hawkesbury	25-34	F	0	9127
Sydney - Baulkham Hills and Hawkesbury	25-34	F	1	2099
Sydney - Baulkham Hills and Hawkesbury	25-34	M		470
Sydney - Baulkham Hills and Hawkesbury	25-34	M	0	9138
Sydney - Baulkham Hills and Hawkesbury	25-34	M	1	1626
Sydney - Baulkham Hills and Hawkesbury	35-44	F		596
Sydney - Baulkham Hills and Hawkesbury	35-44	F	0	11533
Sydney - Baulkham Hills and Hawkesbury	35-44	F	1	4865
Sydney - Baulkham Hills and Hawkesbury	35-44	M		593
Sydney - Baulkham Hills and Hawkesbury	35-44	M	0	11511
Sydney - Baulkham Hills and Hawkesbury	35-44	M	1	3094
Sydney - Baulkham Hills and Hawkesbury	45-54	F		660
Sydney - Baulkham Hills and Hawkesbury	45-54	F	0	12028
Sydney - Baulkham Hills and Hawkesbury	45-54	F	1	4662
Sydney - Baulkham Hills and Hawkesbury	45-54	M		740
Sydney - Baulkham Hills and Hawkesbury	45-54	M	0	11973
Sydney - Baulkham Hills and Hawkesbury	45-54	M	1	3778
Sydney - Baulkham Hills and Hawkesbury	55-64	F		552
Sydney - Baulkham Hills and Hawkesbury	55-64	F	0	10684
Sydney - Baulkham Hills and Hawkesbury	55-64	F	1	3029
Sydney - Baulkham Hills and Hawkesbury	55-64	M		568
Sydney - Baulkham Hills and Hawkesbury	55-64	M	0	10340
Sydney - Baulkham Hills and Hawkesbury	55-64	M	1	2765
Sydney - Baulkham Hills and Hawkesbury	65-74	F		532
Sydney - Baulkham Hills and Hawkesbury	65-74	F	0	7359
Sydney - Baulkham Hills and Hawkesbury	65-74	F	1	2354
Sydney - Baulkham Hills and Hawkesbury	65-74	M		513
Sydney - Baulkham Hills and Hawkesbury	65-74	M	0	7352
Sydney - Baulkham Hills and Hawkesbury	65-74	M	1	1997
Sydney - Baulkham Hills and Hawkesbury	75-84	F		436
Sydney - Baulkham Hills and Hawkesbury	75-84	F	0	3427
Sydney - Baulkham Hills and Hawkesbury	75-84	F	1	855
Sydney - Baulkham Hills and Hawkesbury	75-84	M		337
Sydney - Baulkham Hills and Hawkesbury	75-84	M	0	3144
Sydney - Baulkham Hills and Hawkesbury	75-84	M	1	769
Sydney - Baulkham Hills and Hawkesbury	85+	F		530
Sydney - Baulkham Hills and Hawkesbury	85+	F	0	1828
Sydney - Baulkham Hills and Hawkesbury	85+	F	1	181
Sydney - Baulkham Hills and Hawkesbury	85+	M		233
Sydney - Baulkham Hills and Hawkesbury	85+	M	0	1084
Sydney - Baulkham Hills and Hawkesbury	85+	M	1	142
Sydney - Blacktown	15-19	F		798
Sydney - Blacktown	15-19	F	0	8396
Sydney - Blacktown	15-19	F	1	2090
Sydney - Blacktown	15-19	M		952
Sydney - Blacktown	15-19	M	0	9480
Sydney - Blacktown	15-19	M	1	1703
Sydney - Blacktown	20-24	F		628
Sydney - Blacktown	20-24	F	0	8550
Sydney - Blacktown	20-24	F	1	1933
Sydney - Blacktown	20-24	M		883
Sydney - Blacktown	20-24	M	0	9558
Sydney - Blacktown	20-24	M	1	1413
Sydney - Blacktown	25-34	F		1561
Sydney - Blacktown	25-34	F	0	22054
Sydney - Blacktown	25-34	F	1	3603
Sydney - Blacktown	25-34	M		1904
Sydney - Blacktown	25-34	M	0	20731
Sydney - Blacktown	25-34	M	1	2866
Sydney - Blacktown	35-44	F		1399
Sydney - Blacktown	35-44	F	0	19614
Sydney - Blacktown	35-44	F	1	4824
Sydney - Blacktown	35-44	M		1720
Sydney - Blacktown	35-44	M	0	20367
Sydney - Blacktown	35-44	M	1	3986
Sydney - Blacktown	45-54	F		1141
Sydney - Blacktown	45-54	F	0	16598
Sydney - Blacktown	45-54	F	1	3598
Sydney - Blacktown	45-54	M		1449
Sydney - Blacktown	45-54	M	0	16488
Sydney - Blacktown	45-54	M	1	3070
Sydney - Blacktown	55-64	F		1062
Sydney - Blacktown	55-64	F	0	14026
Sydney - Blacktown	55-64	F	1	2319
Sydney - Blacktown	55-64	M		1064
Sydney - Blacktown	55-64	M	0	13500
Sydney - Blacktown	55-64	M	1	1956
Sydney - Blacktown	65-74	F		967
Sydney - Blacktown	65-74	F	0	8900
Sydney - Blacktown	65-74	F	1	1387
Sydney - Blacktown	65-74	M		813
Sydney - Blacktown	65-74	M	0	8461
Sydney - Blacktown	65-74	M	1	1186
Sydney - Blacktown	75-84	F		616
Sydney - Blacktown	75-84	F	0	4313
Sydney - Blacktown	75-84	F	1	452
Sydney - Blacktown	75-84	M		459
Sydney - Blacktown	75-84	M	0	3526
Sydney - Blacktown	75-84	M	1	374
Sydney - Blacktown	85+	F		265
Sydney - Blacktown	85+	F	0	1993
Sydney - Blacktown	85+	F	1	58
Sydney - Blacktown	85+	M		181
Sydney - Blacktown	85+	M	0	1026
Sydney - Blacktown	85+	M	1	54
Sydney - City and Inner South	15-19	F		742
Sydney - City and Inner South	15-19	F	0	4709
Sydney - City and Inner South	15-19	F	1	1433
Sydney - City and Inner South	15-19	M		750
Sydney - City and Inner South	15-19	M	0	4398
Sydney - City and Inner South	15-19	M	1	1049
Sydney - City and Inner South	20-24	F		2201
Sydney - City and Inner South	20-24	F	0	13817
Sydney - City and Inner South	20-24	F	1	3771
Sydney - City and Inner South	20-24	M		2398
Sydney - City and Inner South	20-24	M	0	12452
Sydney - City and Inner South	20-24	M	1	2548
Sydney - City and Inner South	25-34	F		5124
Sydney - City and Inner South	25-34	F	0	32529
Sydney - City and Inner South	25-34	F	1	7425
Sydney - City and Inner South	25-34	M		6025
Sydney - City and Inner South	25-34	M	0	34797
Sydney - City and Inner South	25-34	M	1	6180
Sydney - City and Inner South	35-44	F		2352
Sydney - City and Inner South	35-44	F	0	16949
Sydney - City and Inner South	35-44	F	1	4586
Sydney - City and Inner South	35-44	M		3259
Sydney - City and Inner South	35-44	M	0	20687
Sydney - City and Inner South	35-44	M	1	3987
Sydney - City and Inner South	45-54	F		1529
Sydney - City and Inner South	45-54	F	0	11062
Sydney - City and Inner South	45-54	F	1	3392
Sydney - City and Inner South	45-54	M		2345
Sydney - City and Inner South	45-54	M	0	13860
Sydney - City and Inner South	45-54	M	1	3129
Sydney - City and Inner South	55-64	F		1332
Sydney - City and Inner South	55-64	F	0	8972
Sydney - City and Inner South	55-64	F	1	2314
Sydney - City and Inner South	55-64	M		1653
Sydney - City and Inner South	55-64	M	0	9879
Sydney - City and Inner South	55-64	M	1	2006
Sydney - City and Inner South	65-74	F		946
Sydney - City and Inner South	65-74	F	0	6171
Sydney - City and Inner South	65-74	F	1	1405
Sydney - City and Inner South	65-74	M		1118
Sydney - City and Inner South	65-74	M	0	6296
Sydney - City and Inner South	65-74	M	1	1230
Sydney - City and Inner South	75-84	F		686
Sydney - City and Inner South	75-84	F	0	3616
Sydney - City and Inner South	75-84	F	1	490
Sydney - City and Inner South	75-84	M		694
Sydney - City and Inner South	75-84	M	0	3182
Sydney - City and Inner South	75-84	M	1	390
Sydney - City and Inner South	85+	F		459
Sydney - City and Inner South	85+	F	0	1589
Sydney - City and Inner South	85+	F	1	65
Sydney - City and Inner South	85+	M		255
Sydney - City and Inner South	85+	M	0	996
Sydney - City and Inner South	85+	M	1	64
Sydney - Eastern Suburbs	15-19	F		509
Sydney - Eastern Suburbs	15-19	F	0	4092
Sydney - Eastern Suburbs	15-19	F	1	2030
Sydney - Eastern Suburbs	15-19	M		627
Sydney - Eastern Suburbs	15-19	M	0	4366
Sydney - Eastern Suburbs	15-19	M	1	1746
Sydney - Eastern Suburbs	20-24	F		1000
Sydney - Eastern Suburbs	20-24	F	0	7600
Sydney - Eastern Suburbs	20-24	F	1	2510
Sydney - Eastern Suburbs	20-24	M		1181
Sydney - Eastern Suburbs	20-24	M	0	7676
Sydney - Eastern Suburbs	20-24	M	1	2036
Sydney - Eastern Suburbs	25-34	F		2833
Sydney - Eastern Suburbs	25-34	F	0	20148
Sydney - Eastern Suburbs	25-34	F	1	4713
Sydney - Eastern Suburbs	25-34	M		3123
Sydney - Eastern Suburbs	25-34	M	0	18828
Sydney - Eastern Suburbs	25-34	M	1	3515
Sydney - Eastern Suburbs	35-44	F		1806
Sydney - Eastern Suburbs	35-44	F	0	14479
Sydney - Eastern Suburbs	35-44	F	1	4837
Sydney - Eastern Suburbs	35-44	M		2215
Sydney - Eastern Suburbs	35-44	M	0	14777
Sydney - Eastern Suburbs	35-44	M	1	3523
Sydney - Eastern Suburbs	45-54	F		1339
Sydney - Eastern Suburbs	45-54	F	0	10922
Sydney - Eastern Suburbs	45-54	F	1	4490
Sydney - Eastern Suburbs	45-54	M		1668
Sydney - Eastern Suburbs	45-54	M	0	11083
Sydney - Eastern Suburbs	45-54	M	1	3387
Sydney - Eastern Suburbs	55-64	F		1103
Sydney - Eastern Suburbs	55-64	F	0	9245
Sydney - Eastern Suburbs	55-64	F	1	2684
Sydney - Eastern Suburbs	55-64	M		1197
Sydney - Eastern Suburbs	55-64	M	0	8614
Sydney - Eastern Suburbs	55-64	M	1	2240
Sydney - Eastern Suburbs	65-74	F		1074
Sydney - Eastern Suburbs	65-74	F	0	7464
Sydney - Eastern Suburbs	65-74	F	1	2096
Sydney - Eastern Suburbs	65-74	M		1105
Sydney - Eastern Suburbs	65-74	M	0	6739
Sydney - Eastern Suburbs	65-74	M	1	1601
Sydney - Eastern Suburbs	75-84	F		903
Sydney - Eastern Suburbs	75-84	F	0	4753
Sydney - Eastern Suburbs	75-84	F	1	872
Sydney - Eastern Suburbs	75-84	M		686
Sydney - Eastern Suburbs	75-84	M	0	3832
Sydney - Eastern Suburbs	75-84	M	1	673
Sydney - Eastern Suburbs	85+	F		757
Sydney - Eastern Suburbs	85+	F	0	3030
Sydney - Eastern Suburbs	85+	F	1	259
Sydney - Eastern Suburbs	85+	M		359
Sydney - Eastern Suburbs	85+	M	0	1766
Sydney - Eastern Suburbs	85+	M	1	175
Sydney - Inner South West	15-19	F		1187
Sydney - Inner South West	15-19	F	0	12269
Sydney - Inner South West	15-19	F	1	3273
Sydney - Inner South West	15-19	M		1346
Sydney - Inner South West	15-19	M	0	13718
Sydney - Inner South West	15-19	M	1	2491
Sydney - Inner South West	20-24	F		1343
Sydney - Inner South West	20-24	F	0	15815
Sydney - Inner South West	20-24	F	1	3101
Sydney - Inner South West	20-24	M		1384
Sydney - Inner South West	20-24	M	0	17413
Sydney - Inner South West	20-24	M	1	2533
Sydney - Inner South West	25-34	F		3158
Sydney - Inner South West	25-34	F	0	38884
Sydney - Inner South West	25-34	F	1	5335
Sydney - Inner South West	25-34	M		3461
Sydney - Inner South West	25-34	M	0	39487
Sydney - Inner South West	25-34	M	1	4409
Sydney - Inner South West	35-44	F		2344
Sydney - Inner South West	35-44	F	0	30557
Sydney - Inner South West	35-44	F	1	6299
Sydney - Inner South West	35-44	M		2541
Sydney - Inner South West	35-44	M	0	31305
Sydney - Inner South West	35-44	M	1	4555
Sydney - Inner South West	45-54	F		2192
Sydney - Inner South West	45-54	F	0	29022
Sydney - Inner South West	45-54	F	1	5590
Sydney - Inner South West	45-54	M		2242
Sydney - Inner South West	45-54	M	0	28335
Sydney - Inner South West	45-54	M	1	4394
Sydney - Inner South West	55-64	F		1865
Sydney - Inner South West	55-64	F	0	25843
Sydney - Inner South West	55-64	F	1	3805
Sydney - Inner South West	55-64	M		1846
Sydney - Inner South West	55-64	M	0	24512
Sydney - Inner South West	55-64	M	1	3209
Sydney - Inner South West	65-74	F		1611
Sydney - Inner South West	65-74	F	0	17371
Sydney - Inner South West	65-74	F	1	2789
Sydney - Inner South West	65-74	M		1543
Sydney - Inner South West	65-74	M	0	17051
Sydney - Inner South West	65-74	M	1	2268
Sydney - Inner South West	75-84	F		1484
Sydney - Inner South West	75-84	F	0	12062
Sydney - Inner South West	75-84	F	1	1331
Sydney - Inner South West	75-84	M		1202
Sydney - Inner South West	75-84	M	0	10109
Sydney - Inner South West	75-84	M	1	1045
Sydney - Inner South West	85+	F		1193
Sydney - Inner South West	85+	F	0	6752
Sydney - Inner South West	85+	F	1	369
Sydney - Inner South West	85+	M		706
Sydney - Inner South West	85+	M	0	4174
Sydney - Inner South West	85+	M	1	227
Sydney - Inner West	15-19	F		433
Sydney - Inner West	15-19	F	0	4630
Sydney - Inner West	15-19	F	1	1718
Sydney - Inner West	15-19	M		524
Sydney - Inner West	15-19	M	0	4878
Sydney - Inner West	15-19	M	1	1548
Sydney - Inner West	20-24	F		859
Sydney - Inner West	20-24	F	0	8376
Sydney - Inner West	20-24	F	1	2147
Sydney - Inner West	20-24	M		914
Sydney - Inner West	20-24	M	0	8914
Sydney - Inner West	20-24	M	1	1624
Sydney - Inner West	25-34	F		2211
Sydney - Inner West	25-34	F	0	22208
Sydney - Inner West	25-34	F	1	4245
Sydney - Inner West	25-34	M		2350
Sydney - Inner West	25-34	M	0	22488
Sydney - Inner West	25-34	M	1	3367
Sydney - Inner West	35-44	F		1546
Sydney - Inner West	35-44	F	0	16199
Sydney - Inner West	35-44	F	1	5260
Sydney - Inner West	35-44	M		1600
Sydney - Inner West	35-44	M	0	16729
Sydney - Inner West	35-44	M	1	3588
Sydney - Inner West	45-54	F		1259
Sydney - Inner West	45-54	F	0	14091
Sydney - Inner West	45-54	F	1	4958
Sydney - Inner West	45-54	M		1261
Sydney - Inner West	45-54	M	0	13524
Sydney - Inner West	45-54	M	1	3530
Sydney - Inner West	55-64	F		1031
Sydney - Inner West	55-64	F	0	12008
Sydney - Inner West	55-64	F	1	3056
Sydney - Inner West	55-64	M		993
Sydney - Inner West	55-64	M	0	10996
Sydney - Inner West	55-64	M	1	2393
Sydney - Inner West	65-74	F		775
Sydney - Inner West	65-74	F	0	8368
Sydney - Inner West	65-74	F	1	2025
Sydney - Inner West	65-74	M		734
Sydney - Inner West	65-74	M	0	7518
Sydney - Inner West	65-74	M	1	1598
Sydney - Inner West	75-84	F		586
Sydney - Inner West	75-84	F	0	5529
Sydney - Inner West	75-84	F	1	781
Sydney - Inner West	75-84	M		475
Sydney - Inner West	75-84	M	0	4520
Sydney - Inner West	75-84	M	1	560
Sydney - Inner West	85+	F		408
Sydney - Inner West	85+	F	0	3322
Sydney - Inner West	85+	F	1	166
Sydney - Inner West	85+	M		236
Sydney - Inner West	85+	M	0	1912
Sydney - Inner West	85+	M	1	107
Sydney - North Sydney and Hornsby	15-19	F		558
Sydney - North Sydney and Hornsby	15-19	F	0	6834
Sydney - North Sydney and Hornsby	15-19	F	1	4071
Sydney - North Sydney and Hornsby	15-19	M		665
Sydney - North Sydney and Hornsby	15-19	M	0	7836
Sydney - North Sydney and Hornsby	15-19	M	1	3652
Sydney - North Sydney and Hornsby	20-24	F		659
Sydney - North Sydney and Hornsby	20-24	F	0	7748
Sydney - North Sydney and Hornsby	20-24	F	1	2851
Sydney - North Sydney and Hornsby	20-24	M		614
Sydney - North Sydney and Hornsby	20-24	M	0	8074
Sydney - North Sydney and Hornsby	20-24	M	1	2214
Sydney - North Sydney and Hornsby	25-34	F		1894
Sydney - North Sydney and Hornsby	25-34	F	0	22680
Sydney - North Sydney and Hornsby	25-34	F	1	5320
Sydney - North Sydney and Hornsby	25-34	M		1878
Sydney - North Sydney and Hornsby	25-34	M	0	21038
Sydney - North Sydney and Hornsby	25-34	M	1	4004
Sydney - North Sydney and Hornsby	35-44	F		1618
Sydney - North Sydney and Hornsby	35-44	F	0	21815
Sydney - North Sydney and Hornsby	35-44	F	1	9478
Sydney - North Sydney and Hornsby	35-44	M		1627
Sydney - North Sydney and Hornsby	35-44	M	0	22101
Sydney - North Sydney and Hornsby	35-44	M	1	6209
Sydney - North Sydney and Hornsby	45-54	F		1368
Sydney - North Sydney and Hornsby	45-54	F	0	18625
Sydney - North Sydney and Hornsby	45-54	F	1	10121
Sydney - North Sydney and Hornsby	45-54	M		1343
Sydney - North Sydney and Hornsby	45-54	M	0	18316
Sydney - North Sydney and Hornsby	45-54	M	1	7433
Sydney - North Sydney and Hornsby	55-64	F		1154
Sydney - North Sydney and Hornsby	55-64	F	0	16200
Sydney - North Sydney and Hornsby	55-64	F	1	6039
Sydney - North Sydney and Hornsby	55-64	M		1079
Sydney - North Sydney and Hornsby	55-64	M	0	14835
Sydney - North Sydney and Hornsby	55-64	M	1	5154
Sydney - North Sydney and Hornsby	65-74	F		1058
Sydney - North Sydney and Hornsby	65-74	F	0	12143
Sydney - North Sydney and Hornsby	65-74	F	1	4988
Sydney - North Sydney and Hornsby	65-74	M		896
Sydney - North Sydney and Hornsby	65-74	M	0	10848
Sydney - North Sydney and Hornsby	65-74	M	1	4109
Sydney - North Sydney and Hornsby	75-84	F		855
Sydney - North Sydney and Hornsby	75-84	F	0	7304
Sydney - North Sydney and Hornsby	75-84	F	1	2337
Sydney - North Sydney and Hornsby	75-84	M		588
Sydney - North Sydney and Hornsby	75-84	M	0	5992
Sydney - North Sydney and Hornsby	75-84	M	1	2007
Sydney - North Sydney and Hornsby	85+	F		957
Sydney - North Sydney and Hornsby	85+	F	0	4966
Sydney - North Sydney and Hornsby	85+	F	1	516
Sydney - North Sydney and Hornsby	85+	M		430
Sydney - North Sydney and Hornsby	85+	M	0	2848
Sydney - North Sydney and Hornsby	85+	M	1	420
Sydney - Northern Beaches	15-19	F		385
Sydney - Northern Beaches	15-19	F	0	4606
Sydney - Northern Beaches	15-19	F	1	1943
Sydney - Northern Beaches	15-19	M		468
Sydney - Northern Beaches	15-19	M	0	5341
Sydney - Northern Beaches	15-19	M	1	1677
Sydney - Northern Beaches	20-24	F		371
Sydney - Northern Beaches	20-24	F	0	4480
Sydney - Northern Beaches	20-24	F	1	1226
Sydney - Northern Beaches	20-24	M		373
Sydney - Northern Beaches	20-24	M	0	5051
Sydney - Northern Beaches	20-24	M	1	1061
Sydney - Northern Beaches	25-34	F		949
Sydney - Northern Beaches	25-34	F	0	11926
Sydney - Northern Beaches	25-34	F	1	2499
Sydney - Northern Beaches	25-34	M		964
Sydney - Northern Beaches	25-34	M	0	11359
Sydney - Northern Beaches	25-34	M	1	1880
Sydney - Northern Beaches	35-44	F		994
Sydney - Northern Beaches	35-44	F	0	13245
Sydney - Northern Beaches	35-44	F	1	5433
Sydney - Northern Beaches	35-44	M		1051
Sydney - Northern Beaches	35-44	M	0	13815
Sydney - Northern Beaches	35-44	M	1	3659
Sydney - Northern Beaches	45-54	F		908
Sydney - Northern Beaches	45-54	F	0	12312
Sydney - Northern Beaches	45-54	F	1	5939
Sydney - Northern Beaches	45-54	M		976
Sydney - Northern Beaches	45-54	M	0	12465
Sydney - Northern Beaches	45-54	M	1	4793
Sydney - Northern Beaches	55-64	F		775
Sydney - Northern Beaches	55-64	F	0	10534
Sydney - Northern Beaches	55-64	F	1	3278
Sydney - Northern Beaches	55-64	M		813
Sydney - Northern Beaches	55-64	M	0	9966
Sydney - Northern Beaches	55-64	M	1	3067
Sydney - Northern Beaches	65-74	F		844
Sydney - Northern Beaches	65-74	F	0	8189
Sydney - Northern Beaches	65-74	F	1	2739
Sydney - Northern Beaches	65-74	M		664
Sydney - Northern Beaches	65-74	M	0	7600
Sydney - Northern Beaches	65-74	M	1	2403
Sydney - Northern Beaches	75-84	F		790
Sydney - Northern Beaches	75-84	F	0	5039
Sydney - Northern Beaches	75-84	F	1	1287
Sydney - Northern Beaches	75-84	M		590
Sydney - Northern Beaches	75-84	M	0	4277
Sydney - Northern Beaches	75-84	M	1	1097
Sydney - Northern Beaches	85+	F		912
Sydney - Northern Beaches	85+	F	0	3289
Sydney - Northern Beaches	85+	F	1	288
Sydney - Northern Beaches	85+	M		367
Sydney - Northern Beaches	85+	M	0	1825
Sydney - Northern Beaches	85+	M	1	264
Sydney - Outer South West	15-19	F		698
Sydney - Outer South West	15-19	F	0	6635
Sydney - Outer South West	15-19	F	1	1472
Sydney - Outer South West	15-19	M		746
Sydney - Outer South West	15-19	M	0	7268
Sydney - Outer South West	15-19	M	1	1288
Sydney - Outer South West	20-24	F		550
Sydney - Outer South West	20-24	F	0	6979
Sydney - Outer South West	20-24	F	1	1386
Sydney - Outer South West	20-24	M		606
Sydney - Outer South West	20-24	M	0	7328
Sydney - Outer South West	20-24	M	1	997
Sydney - Outer South West	25-34	F		1123
Sydney - Outer South West	25-34	F	0	15524
Sydney - Outer South West	25-34	F	1	2604
Sydney - Outer South West	25-34	M		1136
Sydney - Outer South West	25-34	M	0	14717
Sydney - Outer South West	25-34	M	1	1849
Sydney - Outer South West	35-44	F		1009
Sydney - Outer South West	35-44	F	0	13855
Sydney - Outer South West	35-44	F	1	3821
Sydney - Outer South West	35-44	M		1060
Sydney - Outer South West	35-44	M	0	14047
Sydney - Outer South West	35-44	M	1	2639
Sydney - Outer South West	45-54	F		953
Sydney - Outer South West	45-54	F	0	13411
Sydney - Outer South West	45-54	F	1	3046
Sydney - Outer South West	45-54	M		933
Sydney - Outer South West	45-54	M	0	12801
Sydney - Outer South West	45-54	M	1	2540
Sydney - Outer South West	55-64	F		907
Sydney - Outer South West	55-64	F	0	12108
Sydney - Outer South West	55-64	F	1	2440
Sydney - Outer South West	55-64	M		872
Sydney - Outer South West	55-64	M	0	11525
Sydney - Outer South West	55-64	M	1	2019
Sydney - Outer South West	65-74	F		853
Sydney - Outer South West	65-74	F	0	7534
Sydney - Outer South West	65-74	F	1	1664
Sydney - Outer South West	65-74	M		803
Sydney - Outer South West	65-74	M	0	7471
Sydney - Outer South West	65-74	M	1	1403
Sydney - Outer South West	75-84	F		658
Sydney - Outer South West	75-84	F	0	3304
Sydney - Outer South West	75-84	F	1	542
Sydney - Outer South West	75-84	M		489
Sydney - Outer South West	75-84	M	0	2818
Sydney - Outer South West	75-84	M	1	473
Sydney - Outer South West	85+	F		557
Sydney - Outer South West	85+	F	0	1433
Sydney - Outer South West	85+	F	1	92
