SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Central West	IDN	2016	7
Central West	IND		27
Central West	IND	1955	9
Central West	IND	1965	5
Central West	IND	1975	25
Central West	IND	1985	8
Central West	IND	1995	21
Central West	IND	2005	71
Central West	IND	2010	249
Central West	IND	2011	60
Central West	IND	2012	124
Central West	IND	2013	53
Central West	IND	2014	58
Central West	IND	2015	51
Central West	IND	2016	32
Central West	IRL		11
Central West	IRL	1955	13
Central West	IRL	1965	25
Central West	IRL	1975	53
Central West	IRL	1985	14
Central West	IRL	1995	26
Central West	IRL	2005	38
Central West	IRL	2010	31
Central West	IRL	2011	7
Central West	IRL	2012	10
Central West	IRL	2013	12
Central West	IRL	2014	6
Central West	IRL	2015	3
Central West	IRL	2016	3
Central West	IRN		7
Central West	IRN	1985	3
Central West	IRN	1995	4
Central West	IRN	2005	14
Central West	IRN	2010	14
Central West	IRN	2011	10
Central West	IRN	2012	13
Central West	IRN	2013	7
Central West	IRN	2015	8
Central West	IRQ		21
Central West	IRQ	1975	3
Central West	IRQ	1995	4
Central West	IRQ	2005	8
Central West	IRQ	2010	30
Central West	IRQ	2013	3
Central West	IRQ	2014	3
Central West	ITA		20
Central West	ITA	1946	3
Central West	ITA	1955	59
Central West	ITA	1965	104
Central West	ITA	1975	74
Central West	ITA	1985	11
Central West	ITA	1995	5
Central West	ITA	2005	3
Central West	ITA	2012	3
Central West	ITA	2013	3
Central West	ITA	2014	3
Central West	ITA	2015	11
Central West	JPN	1955	8
Central West	JPN	1965	3
Central West	JPN	1975	3
Central West	JPN	1985	4
Central West	JPN	1995	10
Central West	JPN	2005	23
Central West	JPN	2010	5
Central West	JPN	2014	4
Central West	JPN	2015	4
Central West	KOR		16
Central West	KOR	1985	11
Central West	KOR	1995	16
Central West	KOR	2005	26
Central West	KOR	2010	24
Central West	KOR	2012	5
Central West	KOR	2013	11
Central West	KOR	2014	9
Central West	KOR	2015	14
Central West	KOR	2016	3
Central West	LBN		22
Central West	LBN	1946	3
Central West	LBN	1955	3
Central West	LBN	1965	3
Central West	LBN	1975	17
Central West	LBN	1985	9
Central West	LBN	1995	10
Central West	LBN	2005	13
Central West	LBN	2010	8
Central West	LKA		3
Central West	LKA	1955	3
Central West	LKA	1975	4
Central West	LKA	1985	9
Central West	LKA	1995	19
Central West	LKA	2005	17
Central West	LKA	2010	59
Central West	LKA	2011	3
Central West	LKA	2012	12
Central West	LKA	2013	16
Central West	LKA	2014	7
Central West	LKA	2015	3
Central West	LKA	2016	3
Central West	MKD		9
Central West	MKD	1975	14
Central West	MKD	2010	3
Central West	MLT		4
Central West	MLT	1955	37
Central West	MLT	1965	28
Central West	MLT	1975	15
Central West	MLT	1985	3
Central West	MYS		10
Central West	MYS	1946	3
Central West	MYS	1965	10
Central West	MYS	1975	29
Central West	MYS	1985	21
Central West	MYS	1995	16
Central West	MYS	2005	31
Central West	MYS	2010	19
Central West	MYS	2011	3
Central West	MYS	2013	3
Central West	MYS	2014	3
Central West	MYS	2015	3
Central West	MYS	2016	4
Central West	NLD		17
Central West	NLD	1955	190
Central West	NLD	1965	133
Central West	NLD	1975	53
Central West	NLD	1985	34
Central West	NLD	1995	19
Central West	NLD	2005	9
Central West	NZL		139
Central West	NZL	1946	9
Central West	NZL	1955	18
Central West	NZL	1965	59
Central West	NZL	1975	241
Central West	NZL	1985	382
Central West	NZL	1995	314
Central West	NZL	2005	282
Central West	NZL	2010	191
Central West	NZL	2011	38
Central West	NZL	2012	62
Central West	NZL	2013	26
Central West	NZL	2014	26
Central West	NZL	2015	22
Central West	NZL	2016	19
Central West	PAK	1995	4
Central West	PAK	2005	8
Central West	PAK	2010	28
Central West	PAK	2011	10
Central West	PAK	2012	4
Central West	PAK	2014	3
Central West	PAK	2015	5
Central West	PAK	2016	7
Central West	PHL		57
Central West	PHL	1965	5
Central West	PHL	1975	5
Central West	PHL	1985	56
Central West	PHL	1995	114
Central West	PHL	2005	124
Central West	PHL	2010	136
Central West	PHL	2011	33
Central West	PHL	2012	64
Central West	PHL	2013	53
Central West	PHL	2014	50
Central West	PHL	2015	55
Central West	PHL	2016	11
Central West	POL		8
Central West	POL	1955	44
Central West	POL	1965	20
Central West	POL	1975	5
Central West	POL	1985	20
Central West	POL	1995	10
Central West	POL	2005	3
Central West	POL	2012	3
Central West	SGP		3
Central West	SGP	1965	3
Central West	SGP	1975	8
Central West	SGP	1985	9
Central West	SGP	1995	10
Central West	SGP	2005	10
Central West	SGP	2010	13
Central West	SGP	2013	5
Central West	THA		8
Central West	THA	1975	3
Central West	THA	1985	3
Central West	THA	1995	30
Central West	THA	2005	42
Central West	THA	2010	46
Central West	THA	2011	12
Central West	THA	2012	9
Central West	THA	2013	9
Central West	THA	2014	13
Central West	THA	2015	11
Central West	THA	2016	5
Central West	TUR		3
Central West	TUR	1975	5
Central West	TUR	1985	4
Central West	TUR	2010	6
Central West	USA		13
Central West	USA	1955	3
Central West	USA	1965	9
Central West	USA	1975	61
Central West	USA	1985	27
Central West	USA	1995	39
Central West	USA	2005	58
Central West	USA	2010	50
Central West	USA	2011	5
Central West	USA	2012	14
Central West	USA	2013	12
Central West	USA	2014	12
Central West	USA	2015	13
Central West	USA	2016	10
Central West	VNM		38
Central West	VNM	1985	20
Central West	VNM	1995	30
Central West	VNM	2005	24
Central West	VNM	2010	30
Central West	VNM	2011	16
Central West	VNM	2012	3
Central West	VNM	2013	10
Central West	VNM	2014	16
Central West	VNM	2015	6
Central West	VNM	2016	3
Central West	ZAF		14
Central West	ZAF	1965	15
Central West	ZAF	1975	23
Central West	ZAF	1985	46
Central West	ZAF	1995	57
Central West	ZAF	2005	148
Central West	ZAF	2010	133
Central West	ZAF	2011	12
Central West	ZAF	2012	55
Central West	ZAF	2013	8
Central West	ZAF	2014	14
Central West	ZAF	2015	7
Central West	ZAF	2016	7
Central West	ZWE		6
Central West	ZWE	1965	4
Central West	ZWE	1975	4
Central West	ZWE	1985	21
Central West	ZWE	1995	9
Central West	ZWE	2005	35
Central West	ZWE	2010	57
Central West	ZWE	2011	11
Central West	ZWE	2012	9
Central West	ZWE	2013	22
Central West	ZWE	2015	3
Coffs Harbour - Grafton			120
Coffs Harbour - Grafton		1946	8
Coffs Harbour - Grafton		1955	112
Coffs Harbour - Grafton		1965	194
Coffs Harbour - Grafton		1975	334
Coffs Harbour - Grafton		1985	179
Coffs Harbour - Grafton		1995	191
Coffs Harbour - Grafton		2005	267
Coffs Harbour - Grafton		2010	370
Coffs Harbour - Grafton		2011	71
Coffs Harbour - Grafton		2012	154
Coffs Harbour - Grafton		2013	158
Coffs Harbour - Grafton		2014	149
Coffs Harbour - Grafton		2015	198
Coffs Harbour - Grafton		2016	117
Coffs Harbour - Grafton	CAN		5
Coffs Harbour - Grafton	CAN	1946	3
Coffs Harbour - Grafton	CAN	1955	3
Coffs Harbour - Grafton	CAN	1965	11
Coffs Harbour - Grafton	CAN	1975	46
Coffs Harbour - Grafton	CAN	1985	39
Coffs Harbour - Grafton	CAN	1995	25
Coffs Harbour - Grafton	CAN	2005	29
Coffs Harbour - Grafton	CAN	2010	23
Coffs Harbour - Grafton	CAN	2011	6
Coffs Harbour - Grafton	CAN	2012	7
Coffs Harbour - Grafton	CAN	2013	6
Coffs Harbour - Grafton	CAN	2014	4
Coffs Harbour - Grafton	CAN	2015	3
Coffs Harbour - Grafton	CAN	2016	6
Coffs Harbour - Grafton	CHN		10
Coffs Harbour - Grafton	CHN	1955	5
Coffs Harbour - Grafton	CHN	1965	14
Coffs Harbour - Grafton	CHN	1985	10
Coffs Harbour - Grafton	CHN	1995	23
Coffs Harbour - Grafton	CHN	2005	27
Coffs Harbour - Grafton	CHN	2010	45
Coffs Harbour - Grafton	CHN	2011	14
Coffs Harbour - Grafton	CHN	2012	11
Coffs Harbour - Grafton	CHN	2013	3
Coffs Harbour - Grafton	CHN	2014	12
Coffs Harbour - Grafton	CHN	2015	20
Coffs Harbour - Grafton	CHN	2016	8
Coffs Harbour - Grafton	DEU		23
Coffs Harbour - Grafton	DEU	1955	152
Coffs Harbour - Grafton	DEU	1965	128
Coffs Harbour - Grafton	DEU	1975	69
Coffs Harbour - Grafton	DEU	1985	79
Coffs Harbour - Grafton	DEU	1995	64
Coffs Harbour - Grafton	DEU	2005	57
Coffs Harbour - Grafton	DEU	2010	26
Coffs Harbour - Grafton	DEU	2011	4
Coffs Harbour - Grafton	DEU	2012	3
Coffs Harbour - Grafton	DEU	2014	5
Coffs Harbour - Grafton	DEU	2015	5
Coffs Harbour - Grafton	DEU	2016	7
Coffs Harbour - Grafton	EGY		3
Coffs Harbour - Grafton	EGY	1955	12
Coffs Harbour - Grafton	EGY	1965	19
Coffs Harbour - Grafton	EGY	1975	9
Coffs Harbour - Grafton	EGY	1985	3
Coffs Harbour - Grafton	EGY	1995	3
Coffs Harbour - Grafton	EGY	2005	5
Coffs Harbour - Grafton	EGY	2010	9
Coffs Harbour - Grafton	EGY	2012	3
Coffs Harbour - Grafton	EGY	2013	6
Coffs Harbour - Grafton	EGY	2015	4
Coffs Harbour - Grafton	FJI		5
Coffs Harbour - Grafton	FJI	1955	4
Coffs Harbour - Grafton	FJI	1965	13
Coffs Harbour - Grafton	FJI	1975	17
Coffs Harbour - Grafton	FJI	1985	10
Coffs Harbour - Grafton	FJI	1995	18
Coffs Harbour - Grafton	FJI	2005	26
Coffs Harbour - Grafton	FJI	2010	8
Coffs Harbour - Grafton	FJI	2011	3
Coffs Harbour - Grafton	FJI	2012	3
Coffs Harbour - Grafton	FJI	2014	9
Coffs Harbour - Grafton	GBR		205
Coffs Harbour - Grafton	GBR	1946	47
Coffs Harbour - Grafton	GBR	1955	530
Coffs Harbour - Grafton	GBR	1965	1094
Coffs Harbour - Grafton	GBR	1975	1474
Coffs Harbour - Grafton	GBR	1985	473
Coffs Harbour - Grafton	GBR	1995	373
Coffs Harbour - Grafton	GBR	2005	408
Coffs Harbour - Grafton	GBR	2010	290
Coffs Harbour - Grafton	GBR	2011	74
Coffs Harbour - Grafton	GBR	2012	75
Coffs Harbour - Grafton	GBR	2013	56
Coffs Harbour - Grafton	GBR	2014	34
Coffs Harbour - Grafton	GBR	2015	42
Coffs Harbour - Grafton	GBR	2016	7
Coffs Harbour - Grafton	GRC		3
Coffs Harbour - Grafton	GRC	1955	3
Coffs Harbour - Grafton	GRC	1965	13
Coffs Harbour - Grafton	GRC	1975	11
Coffs Harbour - Grafton	GRC	1985	3
Coffs Harbour - Grafton	HKG		8
Coffs Harbour - Grafton	HKG	1965	15
Coffs Harbour - Grafton	HKG	1975	17
Coffs Harbour - Grafton	HKG	1985	15
Coffs Harbour - Grafton	HKG	1995	18
Coffs Harbour - Grafton	HKG	2005	9
Coffs Harbour - Grafton	HKG	2010	9
Coffs Harbour - Grafton	HKG	2014	6
Coffs Harbour - Grafton	HKG	2015	9
Coffs Harbour - Grafton	HKG	2016	3
Coffs Harbour - Grafton	HRV	1955	7
Coffs Harbour - Grafton	HRV	1965	9
Coffs Harbour - Grafton	HRV	1975	13
Coffs Harbour - Grafton	HRV	2005	4
Coffs Harbour - Grafton	IDN		9
Coffs Harbour - Grafton	IDN	1955	11
Coffs Harbour - Grafton	IDN	1965	3
Coffs Harbour - Grafton	IDN	1975	4
Coffs Harbour - Grafton	IDN	1985	9
Coffs Harbour - Grafton	IDN	1995	8
Coffs Harbour - Grafton	IDN	2005	16
Coffs Harbour - Grafton	IDN	2010	10
Coffs Harbour - Grafton	IDN	2012	3
Coffs Harbour - Grafton	IDN	2013	4
Coffs Harbour - Grafton	IDN	2014	3
Coffs Harbour - Grafton	IND		50
Coffs Harbour - Grafton	IND	1946	3
Coffs Harbour - Grafton	IND	1955	29
Coffs Harbour - Grafton	IND	1965	29
Coffs Harbour - Grafton	IND	1975	85
Coffs Harbour - Grafton	IND	1985	55
Coffs Harbour - Grafton	IND	1995	108
Coffs Harbour - Grafton	IND	2005	97
Coffs Harbour - Grafton	IND	2010	385
Coffs Harbour - Grafton	IND	2011	16
Coffs Harbour - Grafton	IND	2012	44
Coffs Harbour - Grafton	IND	2013	86
Coffs Harbour - Grafton	IND	2014	83
Coffs Harbour - Grafton	IND	2015	48
Coffs Harbour - Grafton	IND	2016	39
Coffs Harbour - Grafton	IRL		6
Coffs Harbour - Grafton	IRL	1955	3
Coffs Harbour - Grafton	IRL	1965	19
Coffs Harbour - Grafton	IRL	1975	51
Coffs Harbour - Grafton	IRL	1985	12
Coffs Harbour - Grafton	IRL	1995	22
Coffs Harbour - Grafton	IRL	2005	35
Coffs Harbour - Grafton	IRL	2010	49
Coffs Harbour - Grafton	IRL	2011	18
Coffs Harbour - Grafton	IRL	2012	16
Coffs Harbour - Grafton	IRL	2013	5
Coffs Harbour - Grafton	IRN	1985	3
Coffs Harbour - Grafton	IRN	1995	3
Coffs Harbour - Grafton	IRN	2012	4
Coffs Harbour - Grafton	IRN	2013	6
Coffs Harbour - Grafton	IRN	2014	13
Coffs Harbour - Grafton	IRQ	2005	4
Coffs Harbour - Grafton	IRQ	2010	3
Coffs Harbour - Grafton	IRQ	2014	3
Coffs Harbour - Grafton	ITA		7
Coffs Harbour - Grafton	ITA	1946	3
Coffs Harbour - Grafton	ITA	1955	53
Coffs Harbour - Grafton	ITA	1965	52
Coffs Harbour - Grafton	ITA	1975	26
Coffs Harbour - Grafton	ITA	1985	3
Coffs Harbour - Grafton	ITA	1995	4
Coffs Harbour - Grafton	ITA	2005	9
Coffs Harbour - Grafton	ITA	2010	10
Coffs Harbour - Grafton	ITA	2015	3
Coffs Harbour - Grafton	JPN		4
Coffs Harbour - Grafton	JPN	1955	7
Coffs Harbour - Grafton	JPN	1975	3
Coffs Harbour - Grafton	JPN	1995	9
Coffs Harbour - Grafton	JPN	2005	28
Coffs Harbour - Grafton	JPN	2010	17
Coffs Harbour - Grafton	JPN	2011	8
Coffs Harbour - Grafton	JPN	2012	12
Coffs Harbour - Grafton	JPN	2014	4
Coffs Harbour - Grafton	JPN	2015	8
Coffs Harbour - Grafton	KOR		9
Coffs Harbour - Grafton	KOR	1995	3
Coffs Harbour - Grafton	KOR	2005	15
Coffs Harbour - Grafton	KOR	2010	3
Coffs Harbour - Grafton	KOR	2012	3
Coffs Harbour - Grafton	KOR	2014	5
Coffs Harbour - Grafton	KOR	2015	10
Coffs Harbour - Grafton	KOR	2016	7
Coffs Harbour - Grafton	LBN	1955	3
Coffs Harbour - Grafton	LBN	1965	3
Coffs Harbour - Grafton	LBN	1975	3
Coffs Harbour - Grafton	LBN	2016	3
Coffs Harbour - Grafton	LKA	1955	3
Coffs Harbour - Grafton	LKA	1965	3
Coffs Harbour - Grafton	LKA	1975	3
Coffs Harbour - Grafton	LKA	1985	10
Coffs Harbour - Grafton	LKA	1995	8
Coffs Harbour - Grafton	LKA	2005	3
Coffs Harbour - Grafton	LKA	2010	18
Coffs Harbour - Grafton	LKA	2011	3
Coffs Harbour - Grafton	LKA	2013	3
Coffs Harbour - Grafton	MKD	1975	3
Coffs Harbour - Grafton	MKD	2014	3
Coffs Harbour - Grafton	MLT		5
Coffs Harbour - Grafton	MLT	1955	29
Coffs Harbour - Grafton	MLT	1965	28
Coffs Harbour - Grafton	MLT	1975	3
Coffs Harbour - Grafton	MLT	2005	3
Coffs Harbour - Grafton	MYS		10
Coffs Harbour - Grafton	MYS	1955	6
Coffs Harbour - Grafton	MYS	1965	17
Coffs Harbour - Grafton	MYS	1975	26
Coffs Harbour - Grafton	MYS	1985	18
Coffs Harbour - Grafton	MYS	1995	13
Coffs Harbour - Grafton	MYS	2005	6
Coffs Harbour - Grafton	MYS	2010	15
Coffs Harbour - Grafton	MYS	2012	11
Coffs Harbour - Grafton	MYS	2013	5
Coffs Harbour - Grafton	MYS	2014	16
Coffs Harbour - Grafton	MYS	2015	15
Coffs Harbour - Grafton	MYS	2016	10
Coffs Harbour - Grafton	NLD		14
Coffs Harbour - Grafton	NLD	1946	3
Coffs Harbour - Grafton	NLD	1955	177
Coffs Harbour - Grafton	NLD	1965	111
Coffs Harbour - Grafton	NLD	1975	61
Coffs Harbour - Grafton	NLD	1985	45
Coffs Harbour - Grafton	NLD	1995	11
Coffs Harbour - Grafton	NLD	2005	21
Coffs Harbour - Grafton	NLD	2010	23
Coffs Harbour - Grafton	NLD	2013	3
Coffs Harbour - Grafton	NZL		87
Coffs Harbour - Grafton	NZL	1946	6
Coffs Harbour - Grafton	NZL	1955	18
Coffs Harbour - Grafton	NZL	1965	86
Coffs Harbour - Grafton	NZL	1975	281
Coffs Harbour - Grafton	NZL	1985	482
Coffs Harbour - Grafton	NZL	1995	319
Coffs Harbour - Grafton	NZL	2005	243
Coffs Harbour - Grafton	NZL	2010	116
Coffs Harbour - Grafton	NZL	2011	25
Coffs Harbour - Grafton	NZL	2012	36
Coffs Harbour - Grafton	NZL	2013	16
Coffs Harbour - Grafton	NZL	2014	13
Coffs Harbour - Grafton	NZL	2015	26
Coffs Harbour - Grafton	NZL	2016	12
Coffs Harbour - Grafton	PAK	1955	3
Coffs Harbour - Grafton	PAK	1995	5
Coffs Harbour - Grafton	PAK	2010	7
Coffs Harbour - Grafton	PAK	2012	7
Coffs Harbour - Grafton	PAK	2013	12
Coffs Harbour - Grafton	PAK	2014	18
Coffs Harbour - Grafton	PAK	2015	9
Coffs Harbour - Grafton	PAK	2016	8
Coffs Harbour - Grafton	PHL		31
Coffs Harbour - Grafton	PHL	1975	9
Coffs Harbour - Grafton	PHL	1985	48
Coffs Harbour - Grafton	PHL	1995	99
Coffs Harbour - Grafton	PHL	2005	82
Coffs Harbour - Grafton	PHL	2010	76
Coffs Harbour - Grafton	PHL	2011	26
Coffs Harbour - Grafton	PHL	2012	21
Coffs Harbour - Grafton	PHL	2013	22
Coffs Harbour - Grafton	PHL	2014	27
Coffs Harbour - Grafton	PHL	2015	22
Coffs Harbour - Grafton	PHL	2016	13
Coffs Harbour - Grafton	POL		3
Coffs Harbour - Grafton	POL	1955	7
Coffs Harbour - Grafton	POL	1965	11
Coffs Harbour - Grafton	POL	1975	8
Coffs Harbour - Grafton	POL	1985	16
Coffs Harbour - Grafton	POL	1995	10
Coffs Harbour - Grafton	POL	2005	5
Coffs Harbour - Grafton	POL	2010	8
Coffs Harbour - Grafton	POL	2015	3
Coffs Harbour - Grafton	SGP		3
Coffs Harbour - Grafton	SGP	1965	4
Coffs Harbour - Grafton	SGP	1975	12
Coffs Harbour - Grafton	SGP	1985	3
Coffs Harbour - Grafton	SGP	1995	5
Coffs Harbour - Grafton	SGP	2005	3
Coffs Harbour - Grafton	SGP	2010	8
Coffs Harbour - Grafton	SGP	2012	3
Coffs Harbour - Grafton	SGP	2013	3
Coffs Harbour - Grafton	SGP	2014	3
Coffs Harbour - Grafton	THA		13
Coffs Harbour - Grafton	THA	1985	12
Coffs Harbour - Grafton	THA	1995	13
Coffs Harbour - Grafton	THA	2005	26
Coffs Harbour - Grafton	THA	2010	33
Coffs Harbour - Grafton	THA	2011	14
Coffs Harbour - Grafton	THA	2012	17
Coffs Harbour - Grafton	THA	2013	12
Coffs Harbour - Grafton	THA	2014	11
Coffs Harbour - Grafton	THA	2015	14
Coffs Harbour - Grafton	THA	2016	13
Coffs Harbour - Grafton	TUR	1975	7
Coffs Harbour - Grafton	TUR	1995	3
Coffs Harbour - Grafton	TUR	2005	3
Coffs Harbour - Grafton	TUR	2015	3
Coffs Harbour - Grafton	USA		9
Coffs Harbour - Grafton	USA	1955	10
Coffs Harbour - Grafton	USA	1965	18
Coffs Harbour - Grafton	USA	1975	69
Coffs Harbour - Grafton	USA	1985	71
Coffs Harbour - Grafton	USA	1995	42
Coffs Harbour - Grafton	USA	2005	60
Coffs Harbour - Grafton	USA	2010	53
Coffs Harbour - Grafton	USA	2011	15
Coffs Harbour - Grafton	USA	2012	8
Coffs Harbour - Grafton	USA	2013	10
Coffs Harbour - Grafton	USA	2014	10
Coffs Harbour - Grafton	USA	2015	8
Coffs Harbour - Grafton	USA	2016	11
Coffs Harbour - Grafton	VNM		11
Coffs Harbour - Grafton	VNM	1975	3
Coffs Harbour - Grafton	VNM	1985	4
Coffs Harbour - Grafton	VNM	1995	10
Coffs Harbour - Grafton	VNM	2005	3
Coffs Harbour - Grafton	VNM	2010	19
Coffs Harbour - Grafton	VNM	2011	3
Coffs Harbour - Grafton	VNM	2012	10
Coffs Harbour - Grafton	VNM	2014	8
Coffs Harbour - Grafton	VNM	2015	5
Coffs Harbour - Grafton	ZAF		5
Coffs Harbour - Grafton	ZAF	1955	3
Coffs Harbour - Grafton	ZAF	1965	22
Coffs Harbour - Grafton	ZAF	1975	41
Coffs Harbour - Grafton	ZAF	1985	55
Coffs Harbour - Grafton	ZAF	1995	43
Coffs Harbour - Grafton	ZAF	2005	97
Coffs Harbour - Grafton	ZAF	2010	108
Coffs Harbour - Grafton	ZAF	2011	17
Coffs Harbour - Grafton	ZAF	2012	6
Coffs Harbour - Grafton	ZAF	2013	9
Coffs Harbour - Grafton	ZAF	2014	4
Coffs Harbour - Grafton	ZAF	2015	14
Coffs Harbour - Grafton	ZAF	2016	11
Coffs Harbour - Grafton	ZWE	1965	7
Coffs Harbour - Grafton	ZWE	1975	3
Coffs Harbour - Grafton	ZWE	1985	13
Coffs Harbour - Grafton	ZWE	1995	12
Coffs Harbour - Grafton	ZWE	2005	24
Coffs Harbour - Grafton	ZWE	2010	11
Coffs Harbour - Grafton	ZWE	2011	3
Coffs Harbour - Grafton	ZWE	2012	5
Coffs Harbour - Grafton	ZWE	2013	3
Coffs Harbour - Grafton	ZWE	2015	3
Far West and Orana			84
Far West and Orana		1946	9
Far West and Orana		1955	39
Far West and Orana		1965	93
Far West and Orana		1975	170
Far West and Orana		1985	71
Far West and Orana		1995	69
Far West and Orana		2005	93
Far West and Orana		2010	283
Far West and Orana		2011	39
Far West and Orana		2012	52
Far West and Orana		2013	38
Far West and Orana		2014	40
Far West and Orana		2015	34
Far West and Orana		2016	46
Far West and Orana	CAN		6
Far West and Orana	CAN	1965	3
Far West and Orana	CAN	1975	5
Far West and Orana	CAN	1985	6
Far West and Orana	CAN	1995	9
Far West and Orana	CAN	2005	3
Far West and Orana	CAN	2010	11
Far West and Orana	CAN	2014	4
Far West and Orana	CHN		21
Far West and Orana	CHN	1955	3
Far West and Orana	CHN	1965	9
Far West and Orana	CHN	1975	3
Far West and Orana	CHN	1985	11
Far West and Orana	CHN	1995	29
Far West and Orana	CHN	2005	29
Far West and Orana	CHN	2010	69
Far West and Orana	CHN	2011	12
Far West and Orana	CHN	2012	7
Far West and Orana	CHN	2013	15
Far West and Orana	CHN	2014	6
Far West and Orana	CHN	2015	5
Far West and Orana	CHN	2016	3
Far West and Orana	DEU		10
Far West and Orana	DEU	1955	72
Far West and Orana	DEU	1965	48
Far West and Orana	DEU	1975	36
Far West and Orana	DEU	1985	18
Far West and Orana	DEU	1995	13
Far West and Orana	DEU	2005	20
Far West and Orana	DEU	2010	15
Far West and Orana	DEU	2012	4
Far West and Orana	DEU	2014	5
Far West and Orana	DEU	2015	8
Far West and Orana	DEU	2016	3
Far West and Orana	EGY		4
Far West and Orana	EGY	1995	3
Far West and Orana	EGY	2005	4
Far West and Orana	EGY	2010	6
Far West and Orana	EGY	2011	14
Far West and Orana	EGY	2016	4
Far West and Orana	FJI		4
Far West and Orana	FJI	1975	4
Far West and Orana	FJI	1985	8
Far West and Orana	FJI	1995	18
Far West and Orana	FJI	2005	15
Far West and Orana	FJI	2010	22
Far West and Orana	FJI	2011	8
Far West and Orana	FJI	2013	6
