SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Hunter Valley exc Newcastle	25-34	Year 8 or below	F	140
Hunter Valley exc Newcastle	25-34	Year 8 or below	M	214
Hunter Valley exc Newcastle	25-34	Year 9	F	631
Hunter Valley exc Newcastle	25-34	Year 9	M	639
Hunter Valley exc Newcastle	25-34	Year 10	F	3574
Hunter Valley exc Newcastle	25-34	Year 10	M	4725
Hunter Valley exc Newcastle	25-34	Year 11	F	1362
Hunter Valley exc Newcastle	25-34	Year 11	M	1624
Hunter Valley exc Newcastle	25-34	Year 12	F	9245
Hunter Valley exc Newcastle	25-34	Year 12	M	6753
Hunter Valley exc Newcastle	35-44		F	1072
Hunter Valley exc Newcastle	35-44		M	1465
Hunter Valley exc Newcastle	35-44	Did not go to school	F	30
Hunter Valley exc Newcastle	35-44	Did not go to school	M	36
Hunter Valley exc Newcastle	35-44	Year 8 or below	F	179
Hunter Valley exc Newcastle	35-44	Year 8 or below	M	296
Hunter Valley exc Newcastle	35-44	Year 9	F	650
Hunter Valley exc Newcastle	35-44	Year 9	M	713
Hunter Valley exc Newcastle	35-44	Year 10	F	4412
Hunter Valley exc Newcastle	35-44	Year 10	M	5485
Hunter Valley exc Newcastle	35-44	Year 11	F	1314
Hunter Valley exc Newcastle	35-44	Year 11	M	1522
Hunter Valley exc Newcastle	35-44	Year 12	F	8669
Hunter Valley exc Newcastle	35-44	Year 12	M	6616
Hunter Valley exc Newcastle	45-54		F	1226
Hunter Valley exc Newcastle	45-54		M	1490
Hunter Valley exc Newcastle	45-54	Did not go to school	F	26
Hunter Valley exc Newcastle	45-54	Did not go to school	M	59
Hunter Valley exc Newcastle	45-54	Year 8 or below	F	403
Hunter Valley exc Newcastle	45-54	Year 8 or below	M	495
Hunter Valley exc Newcastle	45-54	Year 9	F	1482
Hunter Valley exc Newcastle	45-54	Year 9	M	1420
Hunter Valley exc Newcastle	45-54	Year 10	F	7936
Hunter Valley exc Newcastle	45-54	Year 10	M	8497
Hunter Valley exc Newcastle	45-54	Year 11	F	1081
Hunter Valley exc Newcastle	45-54	Year 11	M	1019
Hunter Valley exc Newcastle	45-54	Year 12	F	5519
Hunter Valley exc Newcastle	45-54	Year 12	M	4105
Hunter Valley exc Newcastle	55-64		F	1372
Hunter Valley exc Newcastle	55-64		M	1455
Hunter Valley exc Newcastle	55-64	Did not go to school	F	45
Hunter Valley exc Newcastle	55-64	Did not go to school	M	71
Hunter Valley exc Newcastle	55-64	Year 8 or below	F	1051
Hunter Valley exc Newcastle	55-64	Year 8 or below	M	1094
Hunter Valley exc Newcastle	55-64	Year 9	F	2190
Hunter Valley exc Newcastle	55-64	Year 9	M	1902
Hunter Valley exc Newcastle	55-64	Year 10	F	7247
Hunter Valley exc Newcastle	55-64	Year 10	M	6936
Hunter Valley exc Newcastle	55-64	Year 11	F	718
Hunter Valley exc Newcastle	55-64	Year 11	M	787
Hunter Valley exc Newcastle	55-64	Year 12	F	4392
Hunter Valley exc Newcastle	55-64	Year 12	M	4297
Hunter Valley exc Newcastle	65-74		F	1622
Hunter Valley exc Newcastle	65-74		M	1513
Hunter Valley exc Newcastle	65-74	Did not go to school	F	46
Hunter Valley exc Newcastle	65-74	Did not go to school	M	64
Hunter Valley exc Newcastle	65-74	Year 8 or below	F	1170
Hunter Valley exc Newcastle	65-74	Year 8 or below	M	1462
Hunter Valley exc Newcastle	65-74	Year 9	F	2522
Hunter Valley exc Newcastle	65-74	Year 9	M	2474
Hunter Valley exc Newcastle	65-74	Year 10	F	5148
Hunter Valley exc Newcastle	65-74	Year 10	M	4343
Hunter Valley exc Newcastle	65-74	Year 11	F	570
Hunter Valley exc Newcastle	65-74	Year 11	M	528
Hunter Valley exc Newcastle	65-74	Year 12	F	2634
Hunter Valley exc Newcastle	65-74	Year 12	M	3226
Hunter Valley exc Newcastle	75-84		F	1325
Hunter Valley exc Newcastle	75-84		M	1048
Hunter Valley exc Newcastle	75-84	Did not go to school	F	47
Hunter Valley exc Newcastle	75-84	Did not go to school	M	41
Hunter Valley exc Newcastle	75-84	Year 8 or below	F	1078
Hunter Valley exc Newcastle	75-84	Year 8 or below	M	1032
Hunter Valley exc Newcastle	75-84	Year 9	F	1368
Hunter Valley exc Newcastle	75-84	Year 9	M	1066
Hunter Valley exc Newcastle	75-84	Year 10	F	2184
Hunter Valley exc Newcastle	75-84	Year 10	M	1734
Hunter Valley exc Newcastle	75-84	Year 11	F	235
Hunter Valley exc Newcastle	75-84	Year 11	M	260
Hunter Valley exc Newcastle	75-84	Year 12	F	1019
Hunter Valley exc Newcastle	75-84	Year 12	M	1232
Hunter Valley exc Newcastle	85+		F	862
Hunter Valley exc Newcastle	85+		M	431
Hunter Valley exc Newcastle	85+	Did not go to school	F	23
Hunter Valley exc Newcastle	85+	Did not go to school	M	16
Hunter Valley exc Newcastle	85+	Year 8 or below	F	765
Hunter Valley exc Newcastle	85+	Year 8 or below	M	424
Hunter Valley exc Newcastle	85+	Year 9	F	629
Hunter Valley exc Newcastle	85+	Year 9	M	291
Hunter Valley exc Newcastle	85+	Year 10	F	662
Hunter Valley exc Newcastle	85+	Year 10	M	337
Hunter Valley exc Newcastle	85+	Year 11	F	79
Hunter Valley exc Newcastle	85+	Year 11	M	78
Hunter Valley exc Newcastle	85+	Year 12	F	319
Hunter Valley exc Newcastle	85+	Year 12	M	296
Illawarra	15-19		F	419
Illawarra	15-19		M	388
Illawarra	15-19	Did not go to school	F	6
Illawarra	15-19	Did not go to school	M	10
Illawarra	15-19	Year 8 or below	F	35
Illawarra	15-19	Year 8 or below	M	49
Illawarra	15-19	Year 9	F	120
Illawarra	15-19	Year 9	M	205
Illawarra	15-19	Year 10	F	629
Illawarra	15-19	Year 10	M	980
Illawarra	15-19	Year 11	F	403
Illawarra	15-19	Year 11	M	616
Illawarra	15-19	Year 12	F	2664
Illawarra	15-19	Year 12	M	2453
Illawarra	20-24		F	512
Illawarra	20-24		M	582
Illawarra	20-24	Did not go to school	F	7
Illawarra	20-24	Did not go to school	M	17
Illawarra	20-24	Year 8 or below	F	48
Illawarra	20-24	Year 8 or below	M	77
Illawarra	20-24	Year 9	F	163
Illawarra	20-24	Year 9	M	219
Illawarra	20-24	Year 10	F	1148
Illawarra	20-24	Year 10	M	1687
Illawarra	20-24	Year 11	F	568
Illawarra	20-24	Year 11	M	795
Illawarra	20-24	Year 12	F	7517
Illawarra	20-24	Year 12	M	7454
Illawarra	25-34		F	948
Illawarra	25-34		M	1103
Illawarra	25-34	Did not go to school	F	41
Illawarra	25-34	Did not go to school	M	55
Illawarra	25-34	Year 8 or below	F	129
Illawarra	25-34	Year 8 or below	M	170
Illawarra	25-34	Year 9	F	424
Illawarra	25-34	Year 9	M	529
Illawarra	25-34	Year 10	F	2966
Illawarra	25-34	Year 10	M	3973
Illawarra	25-34	Year 11	F	1052
Illawarra	25-34	Year 11	M	1312
Illawarra	25-34	Year 12	F	12447
Illawarra	25-34	Year 12	M	10711
Illawarra	35-44		F	910
Illawarra	35-44		M	982
Illawarra	35-44	Did not go to school	F	51
Illawarra	35-44	Did not go to school	M	58
Illawarra	35-44	Year 8 or below	F	203
Illawarra	35-44	Year 8 or below	M	227
Illawarra	35-44	Year 9	F	518
Illawarra	35-44	Year 9	M	624
Illawarra	35-44	Year 10	F	3867
Illawarra	35-44	Year 10	M	4657
Illawarra	35-44	Year 11	F	1149
Illawarra	35-44	Year 11	M	1321
Illawarra	35-44	Year 12	F	12059
Illawarra	35-44	Year 12	M	10148
Illawarra	45-54		F	1086
Illawarra	45-54		M	1183
Illawarra	45-54	Did not go to school	F	67
Illawarra	45-54	Did not go to school	M	68
Illawarra	45-54	Year 8 or below	F	412
Illawarra	45-54	Year 8 or below	M	426
Illawarra	45-54	Year 9	F	1031
Illawarra	45-54	Year 9	M	1048
Illawarra	45-54	Year 10	F	7982
Illawarra	45-54	Year 10	M	8059
Illawarra	45-54	Year 11	F	1188
Illawarra	45-54	Year 11	M	1159
Illawarra	45-54	Year 12	F	7841
Illawarra	45-54	Year 12	M	6934
Illawarra	55-64		F	1214
Illawarra	55-64		M	1209
Illawarra	55-64	Did not go to school	F	126
Illawarra	55-64	Did not go to school	M	103
Illawarra	55-64	Year 8 or below	F	1262
Illawarra	55-64	Year 8 or below	M	967
Illawarra	55-64	Year 9	F	1922
Illawarra	55-64	Year 9	M	1397
Illawarra	55-64	Year 10	F	7315
Illawarra	55-64	Year 10	M	6473
Illawarra	55-64	Year 11	F	789
Illawarra	55-64	Year 11	M	870
Illawarra	55-64	Year 12	F	6069
Illawarra	55-64	Year 12	M	6488
Illawarra	65-74		F	1448
Illawarra	65-74		M	1293
Illawarra	65-74	Did not go to school	F	208
Illawarra	65-74	Did not go to school	M	156
Illawarra	65-74	Year 8 or below	F	1686
Illawarra	65-74	Year 8 or below	M	1567
Illawarra	65-74	Year 9	F	2271
Illawarra	65-74	Year 9	M	2102
Illawarra	65-74	Year 10	F	5055
Illawarra	65-74	Year 10	M	3843
Illawarra	65-74	Year 11	F	493
Illawarra	65-74	Year 11	M	518
Illawarra	65-74	Year 12	F	3281
Illawarra	65-74	Year 12	M	4077
Illawarra	75-84		F	1415
Illawarra	75-84		M	1152
Illawarra	75-84	Did not go to school	F	354
Illawarra	75-84	Did not go to school	M	163
Illawarra	75-84	Year 8 or below	F	1819
Illawarra	75-84	Year 8 or below	M	1509
Illawarra	75-84	Year 9	F	1439
Illawarra	75-84	Year 9	M	1072
Illawarra	75-84	Year 10	F	2620
Illawarra	75-84	Year 10	M	1945
Illawarra	75-84	Year 11	F	295
Illawarra	75-84	Year 11	M	249
Illawarra	75-84	Year 12	F	1405
Illawarra	75-84	Year 12	M	1605
Illawarra	85+		F	1076
Illawarra	85+		M	561
Illawarra	85+	Did not go to school	F	162
Illawarra	85+	Did not go to school	M	97
Illawarra	85+	Year 8 or below	F	1234
Illawarra	85+	Year 8 or below	M	665
Illawarra	85+	Year 9	F	714
Illawarra	85+	Year 9	M	350
Illawarra	85+	Year 10	F	871
Illawarra	85+	Year 10	M	475
Illawarra	85+	Year 11	F	95
Illawarra	85+	Year 11	M	71
Illawarra	85+	Year 12	F	458
Illawarra	85+	Year 12	M	501
Mid North Coast	15-19		F	361
Mid North Coast	15-19		M	392
Mid North Coast	15-19	Did not go to school	F	4
Mid North Coast	15-19	Did not go to school	M	9
Mid North Coast	15-19	Year 8 or below	F	39
Mid North Coast	15-19	Year 8 or below	M	41
Mid North Coast	15-19	Year 9	F	114
Mid North Coast	15-19	Year 9	M	177
Mid North Coast	15-19	Year 10	F	493
Mid North Coast	15-19	Year 10	M	656
Mid North Coast	15-19	Year 11	F	326
Mid North Coast	15-19	Year 11	M	395
Mid North Coast	15-19	Year 12	F	1020
Mid North Coast	15-19	Year 12	M	897
Mid North Coast	20-24		F	311
Mid North Coast	20-24		M	432
Mid North Coast	20-24	Did not go to school	F	3
Mid North Coast	20-24	Year 8 or below	F	33
Mid North Coast	20-24	Year 8 or below	M	61
Mid North Coast	20-24	Year 9	F	160
Mid North Coast	20-24	Year 9	M	162
Mid North Coast	20-24	Year 10	F	801
Mid North Coast	20-24	Year 10	M	1044
Mid North Coast	20-24	Year 11	F	370
Mid North Coast	20-24	Year 11	M	534
Mid North Coast	20-24	Year 12	F	2514
Mid North Coast	20-24	Year 12	M	2093
Mid North Coast	25-34		F	674
Mid North Coast	25-34		M	858
Mid North Coast	25-34	Did not go to school	F	13
Mid North Coast	25-34	Did not go to school	M	6
Mid North Coast	25-34	Year 8 or below	F	99
Mid North Coast	25-34	Year 8 or below	M	159
Mid North Coast	25-34	Year 9	F	415
Mid North Coast	25-34	Year 9	M	448
Mid North Coast	25-34	Year 10	F	1954
Mid North Coast	25-34	Year 10	M	2395
Mid North Coast	25-34	Year 11	F	770
Mid North Coast	25-34	Year 11	M	744
Mid North Coast	25-34	Year 12	F	5043
Mid North Coast	25-34	Year 12	M	3671
Mid North Coast	35-44		F	752
Mid North Coast	35-44		M	892
Mid North Coast	35-44	Did not go to school	F	20
Mid North Coast	35-44	Did not go to school	M	25
Mid North Coast	35-44	Year 8 or below	F	153
Mid North Coast	35-44	Year 8 or below	M	203
Mid North Coast	35-44	Year 9	F	473
Mid North Coast	35-44	Year 9	M	566
Mid North Coast	35-44	Year 10	F	2609
Mid North Coast	35-44	Year 10	M	3059
Mid North Coast	35-44	Year 11	F	824
Mid North Coast	35-44	Year 11	M	850
Mid North Coast	35-44	Year 12	F	5982
Mid North Coast	35-44	Year 12	M	4295
Mid North Coast	45-54		F	1121
Mid North Coast	45-54		M	1250
Mid North Coast	45-54	Did not go to school	F	28
Mid North Coast	45-54	Did not go to school	M	38
Mid North Coast	45-54	Year 8 or below	F	340
Mid North Coast	45-54	Year 8 or below	M	461
Mid North Coast	45-54	Year 9	F	937
Mid North Coast	45-54	Year 9	M	1094
Mid North Coast	45-54	Year 10	F	6021
Mid North Coast	45-54	Year 10	M	5924
Mid North Coast	45-54	Year 11	F	1009
Mid North Coast	45-54	Year 11	M	854
Mid North Coast	45-54	Year 12	F	4725
Mid North Coast	45-54	Year 12	M	3414
Mid North Coast	55-64		F	1432
Mid North Coast	55-64		M	1492
Mid North Coast	55-64	Did not go to school	F	39
Mid North Coast	55-64	Did not go to school	M	33
Mid North Coast	55-64	Year 8 or below	F	837
Mid North Coast	55-64	Year 8 or below	M	1106
Mid North Coast	55-64	Year 9	F	1788
Mid North Coast	55-64	Year 9	M	1566
Mid North Coast	55-64	Year 10	F	7439
Mid North Coast	55-64	Year 10	M	6312
Mid North Coast	55-64	Year 11	F	830
Mid North Coast	55-64	Year 11	M	804
Mid North Coast	55-64	Year 12	F	4800
Mid North Coast	55-64	Year 12	M	4632
Mid North Coast	65-74		F	1914
Mid North Coast	65-74		M	1827
Mid North Coast	65-74	Did not go to school	F	38
Mid North Coast	65-74	Did not go to school	M	66
Mid North Coast	65-74	Year 8 or below	F	1300
Mid North Coast	65-74	Year 8 or below	M	1713
Mid North Coast	65-74	Year 9	F	2813
Mid North Coast	65-74	Year 9	M	2865
Mid North Coast	65-74	Year 10	F	6343
Mid North Coast	65-74	Year 10	M	4954
Mid North Coast	65-74	Year 11	F	741
Mid North Coast	65-74	Year 11	M	730
Mid North Coast	65-74	Year 12	F	3459
Mid North Coast	65-74	Year 12	M	4174
Mid North Coast	75-84		F	1729
Mid North Coast	75-84		M	1387
Mid North Coast	75-84	Did not go to school	F	39
Mid North Coast	75-84	Did not go to school	M	57
Mid North Coast	75-84	Year 8 or below	F	1235
Mid North Coast	75-84	Year 8 or below	M	1303
Mid North Coast	75-84	Year 9	F	1631
Mid North Coast	75-84	Year 9	M	1378
Mid North Coast	75-84	Year 10	F	2889
Mid North Coast	75-84	Year 10	M	2395
Mid North Coast	75-84	Year 11	F	411
Mid North Coast	75-84	Year 11	M	372
Mid North Coast	75-84	Year 12	F	1601
Mid North Coast	75-84	Year 12	M	1819
Mid North Coast	85+		F	1335
Mid North Coast	85+		M	748
Mid North Coast	85+	Did not go to school	F	41
Mid North Coast	85+	Did not go to school	M	20
Mid North Coast	85+	Year 8 or below	F	1016
Mid North Coast	85+	Year 8 or below	M	612
Mid North Coast	85+	Year 9	F	730
Mid North Coast	85+	Year 9	M	422
Mid North Coast	85+	Year 10	F	887
Mid North Coast	85+	Year 10	M	500
Mid North Coast	85+	Year 11	F	126
Mid North Coast	85+	Year 11	M	107
Mid North Coast	85+	Year 12	F	585
Mid North Coast	85+	Year 12	M	612
Murray	15-19		F	221
Murray	15-19		M	247
Murray	15-19	Did not go to school	F	3
Murray	15-19	Did not go to school	M	8
Murray	15-19	Year 8 or below	F	19
Murray	15-19	Year 8 or below	M	23
Murray	15-19	Year 9	F	54
Murray	15-19	Year 9	M	97
Murray	15-19	Year 10	F	210
Murray	15-19	Year 10	M	385
Murray	15-19	Year 11	F	194
Murray	15-19	Year 11	M	286
Murray	15-19	Year 12	F	726
Murray	15-19	Year 12	M	577
Murray	20-24		F	283
Murray	20-24		M	306
Murray	20-24	Did not go to school	F	3
Murray	20-24	Did not go to school	M	9
Murray	20-24	Year 8 or below	F	23
Murray	20-24	Year 8 or below	M	43
Murray	20-24	Year 9	F	76
Murray	20-24	Year 9	M	130
Murray	20-24	Year 10	F	403
Murray	20-24	Year 10	M	709
Murray	20-24	Year 11	F	268
Murray	20-24	Year 11	M	455
Murray	20-24	Year 12	F	2058
Murray	20-24	Year 12	M	1529
Murray	25-34		F	519
Murray	25-34		M	568
Murray	25-34	Did not go to school	F	18
Murray	25-34	Did not go to school	M	23
Murray	25-34	Year 8 or below	F	63
Murray	25-34	Year 8 or below	M	104
Murray	25-34	Year 9	F	176
Murray	25-34	Year 9	M	260
Murray	25-34	Year 10	F	848
Murray	25-34	Year 10	M	1401
Murray	25-34	Year 11	F	509
Murray	25-34	Year 11	M	729
Murray	25-34	Year 12	F	4221
Murray	25-34	Year 12	M	2961
Murray	35-44		F	551
Murray	35-44		M	541
Murray	35-44	Did not go to school	F	37
Murray	35-44	Did not go to school	M	31
Murray	35-44	Year 8 or below	F	83
Murray	35-44	Year 8 or below	M	128
Murray	35-44	Year 9	F	214
Murray	35-44	Year 9	M	303
Murray	35-44	Year 10	F	1072
Murray	35-44	Year 10	M	1537
Murray	35-44	Year 11	F	688
Murray	35-44	Year 11	M	763
Murray	35-44	Year 12	F	3989
Murray	35-44	Year 12	M	2896
Murray	45-54		F	634
Murray	45-54		M	672
Murray	45-54	Did not go to school	F	37
Murray	45-54	Did not go to school	M	42
Murray	45-54	Year 8 or below	F	139
Murray	45-54	Year 8 or below	M	246
Murray	45-54	Year 9	F	425
Murray	45-54	Year 9	M	631
Murray	45-54	Year 10	F	2224
Murray	45-54	Year 10	M	2598
Murray	45-54	Year 11	F	1219
Murray	45-54	Year 11	M	1060
Murray	45-54	Year 12	F	2903
Murray	45-54	Year 12	M	2015
Murray	55-64		F	816
Murray	55-64		M	813
Murray	55-64	Did not go to school	F	19
Murray	55-64	Did not go to school	M	44
Murray	55-64	Year 8 or below	F	391
Murray	55-64	Year 8 or below	M	545
Murray	55-64	Year 9	F	743
Murray	55-64	Year 9	M	812
Murray	55-64	Year 10	F	2689
Murray	55-64	Year 10	M	2655
Murray	55-64	Year 11	F	1179
Murray	55-64	Year 11	M	949
Murray	55-64	Year 12	F	2400
Murray	55-64	Year 12	M	2274
Murray	65-74		F	832
Murray	65-74		M	860
Murray	65-74	Did not go to school	F	45
Murray	65-74	Did not go to school	M	53
Murray	65-74	Year 8 or below	F	725
Murray	65-74	Year 8 or below	M	880
Murray	65-74	Year 9	F	992
Murray	65-74	Year 9	M	1129
Murray	65-74	Year 10	F	2121
Murray	65-74	Year 10	M	1865
Murray	65-74	Year 11	F	717
Murray	65-74	Year 11	M	615
Murray	65-74	Year 12	F	1380
Murray	65-74	Year 12	M	1505
Murray	75-84		F	879
Murray	75-84		M	628
Murray	75-84	Did not go to school	F	33
Murray	75-84	Did not go to school	M	38
Murray	75-84	Year 8 or below	F	679
Murray	75-84	Year 8 or below	M	744
Murray	75-84	Year 9	F	574
Murray	75-84	Year 9	M	568
Murray	75-84	Year 10	F	995
Murray	75-84	Year 10	M	788
Murray	75-84	Year 11	F	312
Murray	75-84	Year 11	M	229
Murray	75-84	Year 12	F	650
Murray	75-84	Year 12	M	649
Murray	85+		F	521
Murray	85+		M	315
Murray	85+	Did not go to school	F	23
Murray	85+	Did not go to school	M	17
Murray	85+	Year 8 or below	F	466
Murray	85+	Year 8 or below	M	345
Murray	85+	Year 9	F	257
Murray	85+	Year 9	M	171
Murray	85+	Year 10	F	321
Murray	85+	Year 10	M	187
Murray	85+	Year 11	F	87
Murray	85+	Year 11	M	48
Murray	85+	Year 12	F	265
Murray	85+	Year 12	M	184
New England and North West	15-19		F	469
New England and North West	15-19		M	513
New England and North West	15-19	Did not go to school	M	3
New England and North West	15-19	Year 8 or below	F	24
New England and North West	15-19	Year 8 or below	M	44
New England and North West	15-19	Year 9	F	118
New England and North West	15-19	Year 9	M	207
New England and North West	15-19	Year 10	F	429
New England and North West	15-19	Year 10	M	707
New England and North West	15-19	Year 11	F	280
New England and North West	15-19	Year 11	M	359
New England and North West	15-19	Year 12	F	1278
New England and North West	15-19	Year 12	M	1122
New England and North West	20-24		F	514
New England and North West	20-24		M	520
New England and North West	20-24	Did not go to school	F	6
New England and North West	20-24	Did not go to school	M	14
New England and North West	20-24	Year 8 or below	F	44
New England and North West	20-24	Year 8 or below	M	71
New England and North West	20-24	Year 9	F	166
New England and North West	20-24	Year 9	M	194
New England and North West	20-24	Year 10	F	818
New England and North West	20-24	Year 10	M	1177
New England and North West	20-24	Year 11	F	365
New England and North West	20-24	Year 11	M	470
New England and North West	20-24	Year 12	F	3343
New England and North West	20-24	Year 12	M	2779
New England and North West	25-34		F	908
New England and North West	25-34		M	1040
New England and North West	25-34	Did not go to school	F	22
New England and North West	25-34	Did not go to school	M	25
New England and North West	25-34	Year 8 or below	F	96
New England and North West	25-34	Year 8 or below	M	192
New England and North West	25-34	Year 9	F	371
New England and North West	25-34	Year 9	M	458
New England and North West	25-34	Year 10	F	1839
New England and North West	25-34	Year 10	M	2567
New England and North West	25-34	Year 11	F	752
New England and North West	25-34	Year 11	M	731
New England and North West	25-34	Year 12	F	6376
New England and North West	25-34	Year 12	M	4824
New England and North West	35-44		F	924
New England and North West	35-44		M	1061
New England and North West	35-44	Did not go to school	F	15
New England and North West	35-44	Did not go to school	M	28
