SA4_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Perth - Inner	Real estate agent	14437	2207
Perth - Inner	Real estate agent	18375	3690
Perth - Inner	Real estate agent	23625	3272
Perth - Inner	Real estate agent	28875	1896
Perth - Inner	Real estate agent	34125	932
Perth - Inner	Real estate agent	39375	631
Perth - Inner	Real estate agent	44625	364
Perth - Inner	Real estate agent	49875	728
Perth - Inner	State or territory housing authority	0	109
Perth - Inner	State or territory housing authority	3937	167
Perth - Inner	State or territory housing authority	5250	865
Perth - Inner	State or territory housing authority	7875	268
Perth - Inner	State or territory housing authority	10500	80
Perth - Inner	State or territory housing authority	11812	72
Perth - Inner	State or territory housing authority	14437	69
Perth - Inner	State or territory housing authority	18375	45
Perth - Inner	State or territory housing authority	23625	17
Perth - Inner	State or territory housing authority	34125	3
Perth - Inner	State or territory housing authority	39375	3
Perth - Inner	State or territory housing authority	49875	3
Perth - North East		0	222
Perth - North East		3937	5
Perth - North East		5250	11
Perth - North East		7875	14
Perth - North East		10500	7
Perth - North East		11812	11
Perth - North East		14437	19
Perth - North East		18375	30
Perth - North East		23625	4
Perth - North East		34125	3
Perth - North East		49875	4
Perth - North East	(Other)	0	30
Perth - North East	(Other)	3937	7
Perth - North East	(Other)	5250	33
Perth - North East	(Other)	7875	33
Perth - North East	(Other)	10500	21
Perth - North East	(Other)	11812	79
Perth - North East	(Other)	14437	125
Perth - North East	(Other)	18375	212
Perth - North East	(Other)	23625	72
Perth - North East	(Other)	28875	7
Perth - North East	(Other)	34125	5
Perth - North East	(Other)	49875	3
Perth - North East	Co-op/church group etc	0	25
Perth - North East	Co-op/church group etc	3937	42
Perth - North East	Co-op/church group etc	5250	41
Perth - North East	Co-op/church group etc	7875	68
Perth - North East	Co-op/church group etc	10500	31
Perth - North East	Co-op/church group etc	11812	18
Perth - North East	Co-op/church group etc	14437	44
Perth - North East	Co-op/church group etc	18375	39
Perth - North East	Co-op/church group etc	23625	3
Perth - North East	Co-op/church group etc	28875	3
Perth - North East	Person not in same household	0	414
Perth - North East	Person not in same household	3937	21
Perth - North East	Person not in same household	5250	173
Perth - North East	Person not in same household	7875	292
Perth - North East	Person not in same household	10500	305
Perth - North East	Person not in same household	11812	474
Perth - North East	Person not in same household	14437	1238
Perth - North East	Person not in same household	18375	2282
Perth - North East	Person not in same household	23625	764
Perth - North East	Person not in same household	28875	155
Perth - North East	Person not in same household	34125	30
Perth - North East	Person not in same household	39375	16
Perth - North East	Person not in same household	44625	9
Perth - North East	Person not in same household	49875	20
Perth - North East	Real estate agent	0	26
Perth - North East	Real estate agent	3937	4
Perth - North East	Real estate agent	5250	27
Perth - North East	Real estate agent	7875	67
Perth - North East	Real estate agent	10500	156
Perth - North East	Real estate agent	11812	479
Perth - North East	Real estate agent	14437	2215
Perth - North East	Real estate agent	18375	4762
Perth - North East	Real estate agent	23625	1943
Perth - North East	Real estate agent	28875	434
Perth - North East	Real estate agent	34125	110
Perth - North East	Real estate agent	39375	33
Perth - North East	Real estate agent	44625	21
Perth - North East	Real estate agent	49875	27
Perth - North East	State or territory housing authority	0	131
Perth - North East	State or territory housing authority	3937	181
Perth - North East	State or territory housing authority	5250	1024
Perth - North East	State or territory housing authority	7875	527
Perth - North East	State or territory housing authority	10500	215
Perth - North East	State or territory housing authority	11812	203
Perth - North East	State or territory housing authority	14437	194
Perth - North East	State or territory housing authority	18375	79
Perth - North East	State or territory housing authority	23625	4
Perth - North East	State or territory housing authority	28875	5
Perth - North East	State or territory housing authority	39375	3
Perth - North East	State or territory housing authority	49875	3
Perth - North West		0	414
Perth - North West		3937	4
Perth - North West		5250	12
Perth - North West		7875	17
Perth - North West		10500	10
Perth - North West		11812	7
Perth - North West		14437	36
Perth - North West		18375	78
Perth - North West		23625	26
Perth - North West		28875	3
Perth - North West		34125	3
Perth - North West		39375	4
Perth - North West	(Other)	0	66
Perth - North West	(Other)	3937	5
Perth - North West	(Other)	5250	52
Perth - North West	(Other)	7875	56
Perth - North West	(Other)	10500	39
Perth - North West	(Other)	11812	106
Perth - North West	(Other)	14437	238
Perth - North West	(Other)	18375	505
Perth - North West	(Other)	23625	139
Perth - North West	(Other)	28875	26
Perth - North West	(Other)	34125	12
Perth - North West	(Other)	39375	7
Perth - North West	(Other)	49875	5
Perth - North West	Co-op/church group etc	0	39
Perth - North West	Co-op/church group etc	3937	28
Perth - North West	Co-op/church group etc	5250	117
Perth - North West	Co-op/church group etc	7875	202
Perth - North West	Co-op/church group etc	10500	53
Perth - North West	Co-op/church group etc	11812	27
Perth - North West	Co-op/church group etc	14437	45
Perth - North West	Co-op/church group etc	18375	28
Perth - North West	Co-op/church group etc	23625	10
Perth - North West	Co-op/church group etc	39375	3
Perth - North West	Person not in same household	0	726
Perth - North West	Person not in same household	3937	35
Perth - North West	Person not in same household	5250	285
Perth - North West	Person not in same household	7875	503
Perth - North West	Person not in same household	10500	424
Perth - North West	Person not in same household	11812	722
Perth - North West	Person not in same household	14437	2378
Perth - North West	Person not in same household	18375	5165
Perth - North West	Person not in same household	23625	2099
Perth - North West	Person not in same household	28875	594
Perth - North West	Person not in same household	34125	251
Perth - North West	Person not in same household	39375	110
Perth - North West	Person not in same household	44625	63
Perth - North West	Person not in same household	49875	78
Perth - North West	Real estate agent	0	54
Perth - North West	Real estate agent	3937	3
Perth - North West	Real estate agent	5250	68
Perth - North West	Real estate agent	7875	148
Perth - North West	Real estate agent	10500	169
Perth - North West	Real estate agent	11812	715
Perth - North West	Real estate agent	14437	4524
Perth - North West	Real estate agent	18375	11175
Perth - North West	Real estate agent	23625	4993
Perth - North West	Real estate agent	28875	1784
Perth - North West	Real estate agent	34125	821
Perth - North West	Real estate agent	39375	367
Perth - North West	Real estate agent	44625	167
Perth - North West	Real estate agent	49875	194
Perth - North West	State or territory housing authority	0	261
Perth - North West	State or territory housing authority	3937	301
Perth - North West	State or territory housing authority	5250	1870
Perth - North West	State or territory housing authority	7875	902
Perth - North West	State or territory housing authority	10500	368
Perth - North West	State or territory housing authority	11812	309
Perth - North West	State or territory housing authority	14437	291
Perth - North West	State or territory housing authority	18375	132
Perth - North West	State or territory housing authority	23625	19
Perth - North West	State or territory housing authority	28875	10
Perth - North West	State or territory housing authority	34125	5
Perth - North West	State or territory housing authority	44625	5
Perth - North West	State or territory housing authority	49875	3
Perth - South East		0	429
Perth - South East		3937	9
Perth - South East		5250	40
Perth - South East		7875	31
Perth - South East		10500	7
Perth - South East		11812	16
Perth - South East		14437	40
Perth - South East		18375	57
Perth - South East		23625	12
Perth - South East		28875	6
Perth - South East		34125	4
Perth - South East		39375	3
Perth - South East	(Other)	0	81
Perth - South East	(Other)	3937	15
Perth - South East	(Other)	5250	80
Perth - South East	(Other)	7875	126
Perth - South East	(Other)	10500	58
Perth - South East	(Other)	11812	108
Perth - South East	(Other)	14437	277
Perth - South East	(Other)	18375	460
Perth - South East	(Other)	23625	157
Perth - South East	(Other)	28875	20
Perth - South East	(Other)	34125	6
Perth - South East	(Other)	39375	8
Perth - South East	(Other)	44625	7
Perth - South East	(Other)	49875	8
Perth - South East	Co-op/church group etc	0	49
Perth - South East	Co-op/church group etc	3937	50
Perth - South East	Co-op/church group etc	5250	183
Perth - South East	Co-op/church group etc	7875	285
Perth - South East	Co-op/church group etc	10500	59
Perth - South East	Co-op/church group etc	11812	49
Perth - South East	Co-op/church group etc	14437	39
Perth - South East	Co-op/church group etc	18375	35
Perth - South East	Co-op/church group etc	23625	12
Perth - South East	Co-op/church group etc	28875	5
Perth - South East	Person not in same household	0	828
Perth - South East	Person not in same household	3937	62
Perth - South East	Person not in same household	5250	446
Perth - South East	Person not in same household	7875	603
Perth - South East	Person not in same household	10500	563
Perth - South East	Person not in same household	11812	930
Perth - South East	Person not in same household	14437	2899
Perth - South East	Person not in same household	18375	4513
Perth - South East	Person not in same household	23625	1728
Perth - South East	Person not in same household	28875	422
Perth - South East	Person not in same household	34125	157
Perth - South East	Person not in same household	39375	67
Perth - South East	Person not in same household	44625	25
Perth - South East	Person not in same household	49875	81
Perth - South East	Real estate agent	0	67
Perth - South East	Real estate agent	3937	12
Perth - South East	Real estate agent	5250	116
Perth - South East	Real estate agent	7875	204
Perth - South East	Real estate agent	10500	240
Perth - South East	Real estate agent	11812	1102
Perth - South East	Real estate agent	14437	5220
Perth - South East	Real estate agent	18375	10667
Perth - South East	Real estate agent	23625	4758
Perth - South East	Real estate agent	28875	1169
Perth - South East	Real estate agent	34125	381
Perth - South East	Real estate agent	39375	188
Perth - South East	Real estate agent	44625	99
Perth - South East	Real estate agent	49875	125
Perth - South East	State or territory housing authority	0	325
Perth - South East	State or territory housing authority	3937	362
Perth - South East	State or territory housing authority	5250	2024
Perth - South East	State or territory housing authority	7875	1010
Perth - South East	State or territory housing authority	10500	399
Perth - South East	State or territory housing authority	11812	402
Perth - South East	State or territory housing authority	14437	274
Perth - South East	State or territory housing authority	18375	132
Perth - South East	State or territory housing authority	23625	26
Perth - South East	State or territory housing authority	28875	4
Perth - South East	State or territory housing authority	34125	4
Perth - South East	State or territory housing authority	39375	4
Perth - South East	State or territory housing authority	44625	4
Perth - South East	State or territory housing authority	49875	3
Perth - South West		0	327
Perth - South West		3937	8
Perth - South West		5250	17
Perth - South West		7875	15
Perth - South West		10500	6
Perth - South West		11812	16
Perth - South West		14437	24
Perth - South West		18375	36
Perth - South West		23625	17
Perth - South West		28875	3
Perth - South West		34125	3
Perth - South West		49875	3
Perth - South West	(Other)	0	54
Perth - South West	(Other)	3937	10
Perth - South West	(Other)	5250	46
Perth - South West	(Other)	7875	85
Perth - South West	(Other)	10500	66
Perth - South West	(Other)	11812	365
Perth - South West	(Other)	14437	234
Perth - South West	(Other)	18375	205
Perth - South West	(Other)	23625	84
Perth - South West	(Other)	28875	20
Perth - South West	(Other)	34125	4
Perth - South West	(Other)	39375	3
Perth - South West	(Other)	49875	12
Perth - South West	Co-op/church group etc	0	31
Perth - South West	Co-op/church group etc	3937	33
Perth - South West	Co-op/church group etc	5250	79
Perth - South West	Co-op/church group etc	7875	140
Perth - South West	Co-op/church group etc	10500	36
Perth - South West	Co-op/church group etc	11812	28
Perth - South West	Co-op/church group etc	14437	21
Perth - South West	Co-op/church group etc	18375	9
Perth - South West	Co-op/church group etc	23625	5
Perth - South West	Person not in same household	0	605
Perth - South West	Person not in same household	3937	37
Perth - South West	Person not in same household	5250	253
Perth - South West	Person not in same household	7875	363
Perth - South West	Person not in same household	10500	409
Perth - South West	Person not in same household	11812	767
Perth - South West	Person not in same household	14437	1880
Perth - South West	Person not in same household	18375	3188
Perth - South West	Person not in same household	23625	1329
Perth - South West	Person not in same household	28875	419
Perth - South West	Person not in same household	34125	142
Perth - South West	Person not in same household	39375	73
Perth - South West	Person not in same household	44625	37
Perth - South West	Person not in same household	49875	61
Perth - South West	Real estate agent	0	27
Perth - South West	Real estate agent	3937	12
Perth - South West	Real estate agent	5250	40
Perth - South West	Real estate agent	7875	117
Perth - South West	Real estate agent	10500	201
Perth - South West	Real estate agent	11812	823
Perth - South West	Real estate agent	14437	3552
Perth - South West	Real estate agent	18375	8634
Perth - South West	Real estate agent	23625	3659
Perth - South West	Real estate agent	28875	1182
Perth - South West	Real estate agent	34125	482
Perth - South West	Real estate agent	39375	245
Perth - South West	Real estate agent	44625	124
Perth - South West	Real estate agent	49875	218
Perth - South West	State or territory housing authority	0	250
Perth - South West	State or territory housing authority	3937	282
Perth - South West	State or territory housing authority	5250	1757
Perth - South West	State or territory housing authority	7875	878
Perth - South West	State or territory housing authority	10500	308
Perth - South West	State or territory housing authority	11812	264
Perth - South West	State or territory housing authority	14437	223
Perth - South West	State or territory housing authority	18375	87
Perth - South West	State or territory housing authority	23625	13
Perth - South West	State or territory housing authority	28875	8
Perth - South West	State or territory housing authority	34125	3
Perth - South West	State or territory housing authority	39375	3
Western Australia - Wheat Belt		0	607
Western Australia - Wheat Belt		3937	11
Western Australia - Wheat Belt		5250	13
Western Australia - Wheat Belt		7875	15
Western Australia - Wheat Belt		10500	14
Western Australia - Wheat Belt		11812	10
Western Australia - Wheat Belt		14437	14
Western Australia - Wheat Belt		18375	10
Western Australia - Wheat Belt	(Other)	0	647
Western Australia - Wheat Belt	(Other)	3937	95
Western Australia - Wheat Belt	(Other)	5250	204
Western Australia - Wheat Belt	(Other)	7875	222
Western Australia - Wheat Belt	(Other)	10500	139
Western Australia - Wheat Belt	(Other)	11812	133
Western Australia - Wheat Belt	(Other)	14437	114
Western Australia - Wheat Belt	(Other)	18375	69
Western Australia - Wheat Belt	(Other)	23625	7
Western Australia - Wheat Belt	(Other)	34125	4
Western Australia - Wheat Belt	(Other)	49875	3
Western Australia - Wheat Belt	Co-op/church group etc	0	28
Western Australia - Wheat Belt	Co-op/church group etc	3937	58
Western Australia - Wheat Belt	Co-op/church group etc	5250	157
Western Australia - Wheat Belt	Co-op/church group etc	7875	118
Western Australia - Wheat Belt	Co-op/church group etc	10500	29
Western Australia - Wheat Belt	Co-op/church group etc	11812	39
Western Australia - Wheat Belt	Co-op/church group etc	14437	21
Western Australia - Wheat Belt	Co-op/church group etc	18375	15
Western Australia - Wheat Belt	Person not in same household	0	629
Western Australia - Wheat Belt	Person not in same household	3937	74
Western Australia - Wheat Belt	Person not in same household	5250	467
Western Australia - Wheat Belt	Person not in same household	7875	605
Western Australia - Wheat Belt	Person not in same household	10500	511
Western Australia - Wheat Belt	Person not in same household	11812	681
Western Australia - Wheat Belt	Person not in same household	14437	762
Western Australia - Wheat Belt	Person not in same household	18375	412
Western Australia - Wheat Belt	Person not in same household	23625	60
Western Australia - Wheat Belt	Person not in same household	28875	13
Western Australia - Wheat Belt	Person not in same household	34125	3
Western Australia - Wheat Belt	Person not in same household	39375	6
Western Australia - Wheat Belt	Person not in same household	44625	4
Western Australia - Wheat Belt	Person not in same household	49875	11
Western Australia - Wheat Belt	Real estate agent	0	8
Western Australia - Wheat Belt	Real estate agent	3937	9
Western Australia - Wheat Belt	Real estate agent	5250	85
Western Australia - Wheat Belt	Real estate agent	7875	193
Western Australia - Wheat Belt	Real estate agent	10500	261
Western Australia - Wheat Belt	Real estate agent	11812	583
Western Australia - Wheat Belt	Real estate agent	14437	1121
Western Australia - Wheat Belt	Real estate agent	18375	863
Western Australia - Wheat Belt	Real estate agent	23625	140
Western Australia - Wheat Belt	Real estate agent	28875	20
Western Australia - Wheat Belt	Real estate agent	34125	4
Western Australia - Wheat Belt	Real estate agent	49875	17
Western Australia - Wheat Belt	State or territory housing authority	0	141
Western Australia - Wheat Belt	State or territory housing authority	3937	167
Western Australia - Wheat Belt	State or territory housing authority	5250	658
Western Australia - Wheat Belt	State or territory housing authority	7875	511
Western Australia - Wheat Belt	State or territory housing authority	10500	195
Western Australia - Wheat Belt	State or territory housing authority	11812	208
Western Australia - Wheat Belt	State or territory housing authority	14437	107
Western Australia - Wheat Belt	State or territory housing authority	18375	17
Western Australia - Wheat Belt	State or territory housing authority	23625	8
Western Australia - Outback (North)		0	319
Western Australia - Outback (North)		3937	6
Western Australia - Outback (North)		5250	12
Western Australia - Outback (North)		7875	11
Western Australia - Outback (North)		10500	8
Western Australia - Outback (North)		11812	7
Western Australia - Outback (North)		14437	3
Western Australia - Outback (North)		18375	12
Western Australia - Outback (North)		23625	4
Western Australia - Outback (North)		39375	3
Western Australia - Outback (North)		49875	6
Western Australia - Outback (North)	(Other)	0	3015
Western Australia - Outback (North)	(Other)	3937	276
Western Australia - Outback (North)	(Other)	5250	1080
Western Australia - Outback (North)	(Other)	7875	573
Western Australia - Outback (North)	(Other)	10500	314
Western Australia - Outback (North)	(Other)	11812	368
Western Australia - Outback (North)	(Other)	14437	286
Western Australia - Outback (North)	(Other)	18375	175
Western Australia - Outback (North)	(Other)	23625	111
Western Australia - Outback (North)	(Other)	28875	41
Western Australia - Outback (North)	(Other)	34125	50
Western Australia - Outback (North)	(Other)	39375	20
Western Australia - Outback (North)	(Other)	44625	10
Western Australia - Outback (North)	(Other)	49875	49
Western Australia - Outback (North)	Co-op/church group etc	0	224
Western Australia - Outback (North)	Co-op/church group etc	3937	65
Western Australia - Outback (North)	Co-op/church group etc	5250	69
Western Australia - Outback (North)	Co-op/church group etc	7875	48
Western Australia - Outback (North)	Co-op/church group etc	10500	9
Western Australia - Outback (North)	Co-op/church group etc	11812	17
Western Australia - Outback (North)	Co-op/church group etc	14437	13
Western Australia - Outback (North)	Co-op/church group etc	18375	4
Western Australia - Outback (North)	Co-op/church group etc	23625	8
Western Australia - Outback (North)	Co-op/church group etc	34125	3
Western Australia - Outback (North)	Person not in same household	0	94
Western Australia - Outback (North)	Person not in same household	3937	3
Western Australia - Outback (North)	Person not in same household	5250	29
Western Australia - Outback (North)	Person not in same household	7875	38
Western Australia - Outback (North)	Person not in same household	10500	62
Western Australia - Outback (North)	Person not in same household	11812	97
Western Australia - Outback (North)	Person not in same household	14437	116
Western Australia - Outback (North)	Person not in same household	18375	172
Western Australia - Outback (North)	Person not in same household	23625	132
Western Australia - Outback (North)	Person not in same household	28875	83
Western Australia - Outback (North)	Person not in same household	34125	53
Western Australia - Outback (North)	Person not in same household	39375	42
Western Australia - Outback (North)	Person not in same household	44625	26
Western Australia - Outback (North)	Person not in same household	49875	42
Western Australia - Outback (North)	Real estate agent	0	125
Western Australia - Outback (North)	Real estate agent	3937	13
Western Australia - Outback (North)	Real estate agent	5250	37
Western Australia - Outback (North)	Real estate agent	7875	116
Western Australia - Outback (North)	Real estate agent	10500	88
Western Australia - Outback (North)	Real estate agent	11812	247
Western Australia - Outback (North)	Real estate agent	14437	585
Western Australia - Outback (North)	Real estate agent	18375	944
Western Australia - Outback (North)	Real estate agent	23625	701
Western Australia - Outback (North)	Real estate agent	28875	434
Western Australia - Outback (North)	Real estate agent	34125	277
Western Australia - Outback (North)	Real estate agent	39375	195
Western Australia - Outback (North)	Real estate agent	44625	74
Western Australia - Outback (North)	Real estate agent	49875	143
Western Australia - Outback (North)	State or territory housing authority	0	783
Western Australia - Outback (North)	State or territory housing authority	3937	417
Western Australia - Outback (North)	State or territory housing authority	5250	883
Western Australia - Outback (North)	State or territory housing authority	7875	595
Western Australia - Outback (North)	State or territory housing authority	10500	293
Western Australia - Outback (North)	State or territory housing authority	11812	368
Western Australia - Outback (North)	State or territory housing authority	14437	263
Western Australia - Outback (North)	State or territory housing authority	18375	138
Western Australia - Outback (North)	State or territory housing authority	23625	41
Western Australia - Outback (North)	State or territory housing authority	28875	15
Western Australia - Outback (North)	State or territory housing authority	34125	11
Western Australia - Outback (North)	State or territory housing authority	39375	6
Western Australia - Outback (North)	State or territory housing authority	49875	5
Western Australia - Outback (South)		0	370
Western Australia - Outback (South)		3937	5
Western Australia - Outback (South)		5250	12
Western Australia - Outback (South)		7875	18
Western Australia - Outback (South)		10500	6
Western Australia - Outback (South)		11812	11
Western Australia - Outback (South)		14437	8
Western Australia - Outback (South)		18375	8
Western Australia - Outback (South)		23625	6
Western Australia - Outback (South)	(Other)	0	576
Western Australia - Outback (South)	(Other)	3937	58
Western Australia - Outback (South)	(Other)	5250	224
Western Australia - Outback (South)	(Other)	7875	258
Western Australia - Outback (South)	(Other)	10500	175
Western Australia - Outback (South)	(Other)	11812	245
Western Australia - Outback (South)	(Other)	14437	199
Western Australia - Outback (South)	(Other)	18375	50
Western Australia - Outback (South)	(Other)	23625	27
Western Australia - Outback (South)	(Other)	28875	11
Western Australia - Outback (South)	(Other)	39375	3
Western Australia - Outback (South)	(Other)	44625	4
Western Australia - Outback (South)	(Other)	49875	4
Western Australia - Outback (South)	Co-op/church group etc	0	53
Western Australia - Outback (South)	Co-op/church group etc	3937	52
Western Australia - Outback (South)	Co-op/church group etc	5250	71
Western Australia - Outback (South)	Co-op/church group etc	7875	78
Western Australia - Outback (South)	Co-op/church group etc	10500	15
Western Australia - Outback (South)	Co-op/church group etc	11812	25
Western Australia - Outback (South)	Co-op/church group etc	14437	32
Western Australia - Outback (South)	Co-op/church group etc	18375	4
Western Australia - Outback (South)	Co-op/church group etc	23625	3
Western Australia - Outback (South)	Person not in same household	0	288
Western Australia - Outback (South)	Person not in same household	3937	33
Western Australia - Outback (South)	Person not in same household	5250	233
Western Australia - Outback (South)	Person not in same household	7875	359
Western Australia - Outback (South)	Person not in same household	10500	383
Western Australia - Outback (South)	Person not in same household	11812	548
Western Australia - Outback (South)	Person not in same household	14437	789
Western Australia - Outback (South)	Person not in same household	18375	516
Western Australia - Outback (South)	Person not in same household	23625	120
Western Australia - Outback (South)	Person not in same household	28875	30
Western Australia - Outback (South)	Person not in same household	34125	16
Western Australia - Outback (South)	Person not in same household	39375	4
Western Australia - Outback (South)	Person not in same household	49875	14
Western Australia - Outback (South)	Real estate agent	0	21
Western Australia - Outback (South)	Real estate agent	3937	13
Western Australia - Outback (South)	Real estate agent	5250	72
Western Australia - Outback (South)	Real estate agent	7875	338
Western Australia - Outback (South)	Real estate agent	10500	379
Western Australia - Outback (South)	Real estate agent	11812	826
Western Australia - Outback (South)	Real estate agent	14437	1621
Western Australia - Outback (South)	Real estate agent	18375	1247
Western Australia - Outback (South)	Real estate agent	23625	384
Western Australia - Outback (South)	Real estate agent	28875	109
Western Australia - Outback (South)	Real estate agent	34125	26
Western Australia - Outback (South)	Real estate agent	39375	9
Western Australia - Outback (South)	Real estate agent	44625	3
Western Australia - Outback (South)	Real estate agent	49875	14
Western Australia - Outback (South)	State or territory housing authority	0	432
Western Australia - Outback (South)	State or territory housing authority	3937	148
Western Australia - Outback (South)	State or territory housing authority	5250	758
Western Australia - Outback (South)	State or territory housing authority	7875	557
Western Australia - Outback (South)	State or territory housing authority	10500	225
Western Australia - Outback (South)	State or territory housing authority	11812	267
Western Australia - Outback (South)	State or territory housing authority	14437	175
Western Australia - Outback (South)	State or territory housing authority	18375	44
Western Australia - Outback (South)	State or territory housing authority	23625	4
Western Australia - Outback (South)	State or territory housing authority	28875	9
Western Australia - Outback (South)	State or territory housing authority	34125	3
Western Australia - Outback (South)	State or territory housing authority	49875	3
Hobart		0	249
Hobart		3937	12
Hobart		5250	27
Hobart		7875	32
Hobart		10500	18
Hobart		11812	25
Hobart		14437	16
Hobart		18375	6
Hobart		23625	4
Hobart	(Other)	0	32
Hobart	(Other)	3937	12
Hobart	(Other)	5250	55
Hobart	(Other)	7875	88
Hobart	(Other)	10500	50
Hobart	(Other)	11812	153
Hobart	(Other)	14437	188
Hobart	(Other)	18375	73
Hobart	(Other)	23625	14
Hobart	(Other)	28875	4
Hobart	(Other)	34125	4
Hobart	(Other)	39375	4
Hobart	(Other)	49875	3
Hobart	Co-op/church group etc	0	26
Hobart	Co-op/church group etc	3937	40
Hobart	Co-op/church group etc	5250	216
Hobart	Co-op/church group etc	7875	239
Hobart	Co-op/church group etc	10500	82
Hobart	Co-op/church group etc	11812	57
Hobart	Co-op/church group etc	14437	51
Hobart	Co-op/church group etc	18375	27
Hobart	Co-op/church group etc	23625	10
Hobart	Person not in same household	0	328
Hobart	Person not in same household	3937	47
Hobart	Person not in same household	5250	355
Hobart	Person not in same household	7875	722
Hobart	Person not in same household	10500	707
Hobart	Person not in same household	11812	1509
Hobart	Person not in same household	14437	2128
Hobart	Person not in same household	18375	1099
Hobart	Person not in same household	23625	272
Hobart	Person not in same household	28875	79
Hobart	Person not in same household	34125	31
Hobart	Person not in same household	39375	6
Hobart	Person not in same household	49875	16
Hobart	Real estate agent	0	35
Hobart	Real estate agent	3937	9
Hobart	Real estate agent	5250	146
Hobart	Real estate agent	7875	700
Hobart	Real estate agent	10500	773
Hobart	Real estate agent	11812	2104
Hobart	Real estate agent	14437	3427
Hobart	Real estate agent	18375	2280
Hobart	Real estate agent	23625	664
Hobart	Real estate agent	28875	198
Hobart	Real estate agent	34125	51
Hobart	Real estate agent	39375	24
Hobart	Real estate agent	44625	4
Hobart	Real estate agent	49875	14
Hobart	State or territory housing authority	0	299
Hobart	State or territory housing authority	3937	664
Hobart	State or territory housing authority	5250	1351
Hobart	State or territory housing authority	7875	983
Hobart	State or territory housing authority	10500	443
Hobart	State or territory housing authority	11812	321
Hobart	State or territory housing authority	14437	135
Hobart	State or territory housing authority	18375	44
Hobart	State or territory housing authority	23625	8
Hobart	State or territory housing authority	28875	4
Hobart	State or territory housing authority	39375	3
Hobart	State or territory housing authority	49875	6
Launceston and North East		0	274
Launceston and North East		3937	9
Launceston and North East		5250	19
Launceston and North East		7875	32
Launceston and North East		10500	16
Launceston and North East		11812	12
Launceston and North East		14437	16
Launceston and North East		18375	3
Launceston and North East	(Other)	0	169
Launceston and North East	(Other)	3937	38
Launceston and North East	(Other)	5250	101
Launceston and North East	(Other)	7875	129
Launceston and North East	(Other)	10500	82
Launceston and North East	(Other)	11812	85
Launceston and North East	(Other)	14437	76
Launceston and North East	(Other)	18375	24
Launceston and North East	(Other)	39375	3
Launceston and North East	(Other)	49875	3
Launceston and North East	Co-op/church group etc	0	49
Launceston and North East	Co-op/church group etc	3937	52
Launceston and North East	Co-op/church group etc	5250	144
Launceston and North East	Co-op/church group etc	7875	193
Launceston and North East	Co-op/church group etc	10500	38
Launceston and North East	Co-op/church group etc	11812	20
Launceston and North East	Co-op/church group etc	14437	17
Launceston and North East	Co-op/church group etc	18375	9
Launceston and North East	Person not in same household	0	356
Launceston and North East	Person not in same household	3937	75
Launceston and North East	Person not in same household	5250	421
Launceston and North East	Person not in same household	7875	816
Launceston and North East	Person not in same household	10500	722
Launceston and North East	Person not in same household	11812	929
Launceston and North East	Person not in same household	14437	823
Launceston and North East	Person not in same household	18375	193
Launceston and North East	Person not in same household	23625	42
Launceston and North East	Person not in same household	28875	22
Launceston and North East	Person not in same household	34125	7
Launceston and North East	Person not in same household	39375	4
Launceston and North East	Person not in same household	49875	10
Launceston and North East	Real estate agent	0	33
Launceston and North East	Real estate agent	3937	21
Launceston and North East	Real estate agent	5250	224
Launceston and North East	Real estate agent	7875	1024
Launceston and North East	Real estate agent	10500	943
Launceston and North East	Real estate agent	11812	1797
Launceston and North East	Real estate agent	14437	1760
Launceston and North East	Real estate agent	18375	588
Launceston and North East	Real estate agent	23625	94
Launceston and North East	Real estate agent	28875	14
Launceston and North East	Real estate agent	34125	3
Launceston and North East	Real estate agent	49875	7
Launceston and North East	State or territory housing authority	0	186
Launceston and North East	State or territory housing authority	3937	324
Launceston and North East	State or territory housing authority	5250	727
Launceston and North East	State or territory housing authority	7875	529
Launceston and North East	State or territory housing authority	10500	251
Launceston and North East	State or territory housing authority	11812	113
Launceston and North East	State or territory housing authority	14437	32
Launceston and North East	State or territory housing authority	18375	9
Launceston and North East	State or territory housing authority	23625	6
Launceston and North East	State or territory housing authority	28875	3
Launceston and North East	State or territory housing authority	49875	6
South East		0	129
South East		5250	5
South East		7875	8
South East		11812	9
South East		14437	4
South East	(Other)	0	97
South East	(Other)	3937	7
South East	(Other)	5250	34
South East	(Other)	7875	30
South East	(Other)	10500	19
South East	(Other)	11812	13
South East	(Other)	14437	17
South East	(Other)	18375	4
South East	Co-op/church group etc	0	6
South East	Co-op/church group etc	3937	3
South East	Co-op/church group etc	5250	13
South East	Co-op/church group etc	7875	15
South East	Co-op/church group etc	10500	21
South East	Co-op/church group etc	11812	4
South East	Co-op/church group etc	23625	3
South East	Person not in same household	0	163
South East	Person not in same household	3937	22
South East	Person not in same household	5250	148
South East	Person not in same household	7875	229
South East	Person not in same household	10500	190
South East	Person not in same household	11812	224
South East	Person not in same household	14437	158
South East	Person not in same household	18375	45
South East	Person not in same household	23625	5
South East	Real estate agent	0	3
South East	Real estate agent	3937	4
South East	Real estate agent	5250	20
South East	Real estate agent	7875	94
South East	Real estate agent	10500	102
South East	Real estate agent	11812	219
South East	Real estate agent	14437	204
South East	Real estate agent	18375	36
South East	Real estate agent	23625	6
