SA4_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Bunbury	Indian			13
Bunbury	Indian	0	0	885
Bunbury	Indian	0	1	54
Bunbury	Indian	1	0	51
Bunbury	Indian	1	1	79
Bunbury	Irish			223
Bunbury	Irish	0	0	3650
Bunbury	Irish	0	1	1338
Bunbury	Irish	1	0	1081
Bunbury	Irish	1	1	10730
Bunbury	Italian			149
Bunbury	Italian	0	0	2747
Bunbury	Italian	0	1	1109
Bunbury	Italian	1	0	498
Bunbury	Italian	1	1	5055
Bunbury	Korean	0	0	292
Bunbury	Korean	0	1	3
Bunbury	Korean	1	0	18
Bunbury	Korean	1	1	7
Bunbury	Lebanese	0	0	75
Bunbury	Lebanese	0	1	7
Bunbury	Lebanese	1	0	7
Bunbury	Lebanese	1	1	11
Bunbury	Macedonian			7
Bunbury	Macedonian	0	0	153
Bunbury	Macedonian	0	1	17
Bunbury	Macedonian	1	0	14
Bunbury	Macedonian	1	1	107
Bunbury	Maltese			4
Bunbury	Maltese	0	0	78
Bunbury	Maltese	0	1	37
Bunbury	Maltese	1	0	20
Bunbury	Maltese	1	1	74
Bunbury	Maori			46
Bunbury	Maori	0	0	1335
Bunbury	Maori	0	1	206
Bunbury	Maori	1	0	115
Bunbury	Maori	1	1	68
Bunbury	NZ			30
Bunbury	NZ	0	0	1218
Bunbury	NZ	0	1	544
Bunbury	NZ	1	0	304
Bunbury	NZ	1	1	143
Bunbury	(Other)			92
Bunbury	(Other)	0	0	5244
Bunbury	(Other)	0	1	894
Bunbury	(Other)	1	0	877
Bunbury	(Other)	1	1	1440
Bunbury	Polish			10
Bunbury	Polish	0	0	671
Bunbury	Polish	0	1	137
Bunbury	Polish	1	0	105
Bunbury	Polish	1	1	390
Bunbury	Russian			3
Bunbury	Russian	0	0	209
Bunbury	Russian	0	1	20
Bunbury	Russian	1	0	29
Bunbury	Russian	1	1	62
Bunbury	Scottish			241
Bunbury	Scottish	0	0	4298
Bunbury	Scottish	0	1	1627
Bunbury	Scottish	1	0	1323
Bunbury	Scottish	1	1	9585
Bunbury	Serbian	0	0	67
Bunbury	Serbian	0	1	12
Bunbury	Serbian	1	0	8
Bunbury	Serbian	1	1	19
Bunbury	South African			7
Bunbury	South African	0	0	1292
Bunbury	South African	0	1	107
Bunbury	South African	1	0	103
Bunbury	South African	1	1	36
Bunbury	Spanish			4
Bunbury	Spanish	0	0	261
Bunbury	Spanish	0	1	44
Bunbury	Spanish	1	0	33
Bunbury	Spanish	1	1	195
Bunbury	Sri Lankan	0	0	126
Bunbury	Sri Lankan	0	1	11
Bunbury	Sri Lankan	1	0	12
Bunbury	Sri Lankan	1	1	10
Bunbury	Turkish	0	0	23
Bunbury	Turkish	0	1	4
Bunbury	Turkish	1	1	10
Bunbury	Vietnamese	0	0	182
Bunbury	Vietnamese	0	1	7
Bunbury	Vietnamese	1	0	8
Bunbury	Vietnamese	1	1	3
Bunbury	Welsh			19
Bunbury	Welsh	0	0	717
Bunbury	Welsh	0	1	172
Bunbury	Welsh	1	0	101
Bunbury	Welsh	1	1	486
Mandurah				5919
Mandurah		0	0	283
Mandurah		0	1	60
Mandurah		1	0	51
Mandurah		1	1	522
Mandurah	Australian			551
Mandurah	Australian		1	26205
Mandurah	Australian	0	0	723
Mandurah	Australian	0	1	4532
Mandurah	Australian	1	0	3581
Mandurah	Australian Aboriginal	0	1	17
Mandurah	Australian Aboriginal	1	0	3
Mandurah	Australian Aboriginal	1	1	239
Mandurah	Chinese			20
Mandurah	Chinese	0	0	629
Mandurah	Chinese	0	1	28
Mandurah	Chinese	1	0	46
Mandurah	Chinese	1	1	103
Mandurah	Croatian			5
Mandurah	Croatian	0	0	165
Mandurah	Croatian	0	1	52
Mandurah	Croatian	1	0	24
Mandurah	Croatian	1	1	115
Mandurah	Dutch			20
Mandurah	Dutch	0	0	1093
Mandurah	Dutch	0	1	264
Mandurah	Dutch	1	0	165
Mandurah	Dutch	1	1	362
Mandurah	English			641
Mandurah	English	0	0	16311
Mandurah	English	0	1	4402
Mandurah	English	1	0	3457
Mandurah	English	1	1	21056
Mandurah	Filipino			17
Mandurah	Filipino	0	0	927
Mandurah	Filipino	0	1	22
Mandurah	Filipino	1	0	117
Mandurah	Filipino	1	1	18
Mandurah	French			9
Mandurah	French	0	0	290
Mandurah	French	0	1	26
Mandurah	French	1	0	28
Mandurah	French	1	1	138
Mandurah	German			45
Mandurah	German	0	0	1043
Mandurah	German	0	1	250
Mandurah	German	1	0	211
Mandurah	German	1	1	1607
Mandurah	Greek	0	0	92
Mandurah	Greek	0	1	46
Mandurah	Greek	1	0	15
Mandurah	Greek	1	1	116
Mandurah	Hungarian	0	0	97
Mandurah	Hungarian	0	1	14
Mandurah	Hungarian	1	0	4
Mandurah	Hungarian	1	1	29
Mandurah	Indian			4
Mandurah	Indian	0	0	705
Mandurah	Indian	0	1	41
Mandurah	Indian	1	0	34
Mandurah	Indian	1	1	35
Mandurah	Irish			140
Mandurah	Irish	0	0	2905
Mandurah	Irish	0	1	664
Mandurah	Irish	1	0	536
Mandurah	Irish	1	1	5188
Mandurah	Italian			36
Mandurah	Italian	0	0	862
Mandurah	Italian	0	1	389
Mandurah	Italian	1	0	180
Mandurah	Italian	1	1	1536
Mandurah	Korean	0	0	112
Mandurah	Korean	0	1	6
Mandurah	Korean	1	0	6
Mandurah	Korean	1	1	3
Mandurah	Lebanese	0	0	16
Mandurah	Lebanese	0	1	5
Mandurah	Lebanese	1	1	14
Mandurah	Macedonian	0	0	18
Mandurah	Macedonian	0	1	3
Mandurah	Macedonian	1	0	5
Mandurah	Macedonian	1	1	17
Mandurah	Maltese			3
Mandurah	Maltese	0	0	96
Mandurah	Maltese	0	1	36
Mandurah	Maltese	1	0	11
Mandurah	Maltese	1	1	67
Mandurah	Maori			18
Mandurah	Maori	0	0	1093
Mandurah	Maori	0	1	97
Mandurah	Maori	1	0	82
Mandurah	Maori	1	1	32
Mandurah	NZ			17
Mandurah	NZ	0	0	824
Mandurah	NZ	0	1	262
Mandurah	NZ	1	0	195
Mandurah	NZ	1	1	74
Mandurah	(Other)			56
Mandurah	(Other)	0	0	3649
Mandurah	(Other)	0	1	526
Mandurah	(Other)	1	0	461
Mandurah	(Other)	1	1	685
Mandurah	Polish			3
Mandurah	Polish	0	0	340
Mandurah	Polish	0	1	51
Mandurah	Polish	1	0	39
Mandurah	Polish	1	1	168
Mandurah	Russian	0	0	130
Mandurah	Russian	0	1	14
Mandurah	Russian	1	0	18
Mandurah	Russian	1	1	30
Mandurah	Scottish			126
Mandurah	Scottish	0	0	3394
Mandurah	Scottish	0	1	920
Mandurah	Scottish	1	0	771
Mandurah	Scottish	1	1	4598
Mandurah	Serbian			3
Mandurah	Serbian	0	0	26
Mandurah	Serbian	0	1	5
Mandurah	Serbian	1	0	12
Mandurah	Serbian	1	1	7
Mandurah	South African			7
Mandurah	South African	0	0	900
Mandurah	South African	0	1	41
Mandurah	South African	1	0	43
Mandurah	South African	1	1	26
Mandurah	Spanish			3
Mandurah	Spanish	0	0	218
Mandurah	Spanish	0	1	21
Mandurah	Spanish	1	0	23
Mandurah	Spanish	1	1	118
Mandurah	Sri Lankan	0	0	99
Mandurah	Sri Lankan	0	1	7
Mandurah	Sri Lankan	1	0	3
Mandurah	Sri Lankan	1	1	8
Mandurah	Turkish	0	0	6
Mandurah	Turkish	0	1	3
Mandurah	Turkish	1	0	3
Mandurah	Turkish	1	1	3
Mandurah	Vietnamese	0	0	86
Mandurah	Vietnamese	1	0	19
Mandurah	Welsh			22
Mandurah	Welsh	0	0	661
Mandurah	Welsh	0	1	94
Mandurah	Welsh	1	0	81
Mandurah	Welsh	1	1	198
Perth - Inner				13139
Perth - Inner		0	0	496
Perth - Inner		0	1	80
Perth - Inner		1	0	54
Perth - Inner		1	1	359
Perth - Inner	Australian			433
Perth - Inner	Australian		1	29711
Perth - Inner	Australian	0	0	1334
Perth - Inner	Australian	0	1	7491
Perth - Inner	Australian	1	0	5855
Perth - Inner	Australian Aboriginal	0	0	8
Perth - Inner	Australian Aboriginal	0	1	16
Perth - Inner	Australian Aboriginal	1	0	14
Perth - Inner	Australian Aboriginal	1	1	157
Perth - Inner	Chinese			65
Perth - Inner	Chinese	0	0	10704
Perth - Inner	Chinese	0	1	326
Perth - Inner	Chinese	1	0	501
Perth - Inner	Chinese	1	1	292
Perth - Inner	Croatian			17
Perth - Inner	Croatian	0	0	630
Perth - Inner	Croatian	0	1	175
Perth - Inner	Croatian	1	0	105
Perth - Inner	Croatian	1	1	566
Perth - Inner	Dutch			18
Perth - Inner	Dutch	0	0	1608
Perth - Inner	Dutch	0	1	392
Perth - Inner	Dutch	1	0	249
Perth - Inner	Dutch	1	1	574
Perth - Inner	English			572
Perth - Inner	English	0	0	20245
Perth - Inner	English	0	1	6875
Perth - Inner	English	1	0	5076
Perth - Inner	English	1	1	26101
Perth - Inner	Filipino			12
Perth - Inner	Filipino	0	0	930
Perth - Inner	Filipino	0	1	24
Perth - Inner	Filipino	1	0	114
Perth - Inner	Filipino	1	1	9
Perth - Inner	French			16
Perth - Inner	French	0	0	1363
Perth - Inner	French	0	1	113
Perth - Inner	French	1	0	87
Perth - Inner	French	1	1	261
Perth - Inner	German			55
Perth - Inner	German	0	0	2369
Perth - Inner	German	0	1	483
Perth - Inner	German	1	0	413
Perth - Inner	German	1	1	2216
Perth - Inner	Greek			23
Perth - Inner	Greek	0	0	1034
Perth - Inner	Greek	0	1	356
Perth - Inner	Greek	1	0	154
Perth - Inner	Greek	1	1	904
Perth - Inner	Hungarian			5
Perth - Inner	Hungarian	0	0	315
Perth - Inner	Hungarian	0	1	48
Perth - Inner	Hungarian	1	0	35
Perth - Inner	Hungarian	1	1	73
Perth - Inner	Indian			20
Perth - Inner	Indian	0	0	4318
Perth - Inner	Indian	0	1	181
Perth - Inner	Indian	1	0	136
Perth - Inner	Indian	1	1	106
Perth - Inner	Irish			171
Perth - Inner	Irish	0	0	6232
Perth - Inner	Irish	0	1	1666
Perth - Inner	Irish	1	0	1196
Perth - Inner	Irish	1	1	10133
Perth - Inner	Italian			102
Perth - Inner	Italian	0	0	4725
Perth - Inner	Italian	0	1	1238
Perth - Inner	Italian	1	0	598
Perth - Inner	Italian	1	1	3263
Perth - Inner	Korean			11
Perth - Inner	Korean	0	0	1202
Perth - Inner	Korean	0	1	9
Perth - Inner	Korean	1	0	31
Perth - Inner	Korean	1	1	6
Perth - Inner	Lebanese			4
Perth - Inner	Lebanese	0	0	145
Perth - Inner	Lebanese	0	1	15
Perth - Inner	Lebanese	1	0	27
Perth - Inner	Lebanese	1	1	62
Perth - Inner	Macedonian			5
Perth - Inner	Macedonian	0	0	460
Perth - Inner	Macedonian	0	1	65
Perth - Inner	Macedonian	1	0	47
Perth - Inner	Macedonian	1	1	189
Perth - Inner	Maltese			6
Perth - Inner	Maltese	0	0	122
Perth - Inner	Maltese	0	1	46
Perth - Inner	Maltese	1	0	23
Perth - Inner	Maltese	1	1	68
Perth - Inner	Maori	0	0	307
Perth - Inner	Maori	0	1	29
Perth - Inner	Maori	1	0	14
Perth - Inner	Maori	1	1	15
Perth - Inner	NZ			5
Perth - Inner	NZ	0	0	1001
Perth - Inner	NZ	0	1	306
Perth - Inner	NZ	1	0	217
Perth - Inner	NZ	1	1	61
Perth - Inner	(Other)			124
Perth - Inner	(Other)	0	0	15915
Perth - Inner	(Other)	0	1	1381
Perth - Inner	(Other)	1	0	1334
Perth - Inner	(Other)	1	1	1480
Perth - Inner	Polish			14
Perth - Inner	Polish	0	0	1230
Perth - Inner	Polish	0	1	184
Perth - Inner	Polish	1	0	144
Perth - Inner	Polish	1	1	308
Perth - Inner	Russian			3
Perth - Inner	Russian	0	0	539
Perth - Inner	Russian	0	1	47
Perth - Inner	Russian	1	0	50
Perth - Inner	Russian	1	1	70
Perth - Inner	Scottish			141
Perth - Inner	Scottish	0	0	5577
Perth - Inner	Scottish	0	1	1634
Perth - Inner	Scottish	1	0	1189
Perth - Inner	Scottish	1	1	7697
Perth - Inner	Serbian			3
Perth - Inner	Serbian	0	0	397
Perth - Inner	Serbian	0	1	29
Perth - Inner	Serbian	1	0	28
Perth - Inner	Serbian	1	1	35
Perth - Inner	South African			6
Perth - Inner	South African	0	0	1355
Perth - Inner	South African	0	1	127
Perth - Inner	South African	1	0	141
Perth - Inner	South African	1	1	33
Perth - Inner	Spanish			10
Perth - Inner	Spanish	0	0	775
Perth - Inner	Spanish	0	1	46
Perth - Inner	Spanish	1	0	69
Perth - Inner	Spanish	1	1	117
Perth - Inner	Sri Lankan			4
Perth - Inner	Sri Lankan	0	0	596
Perth - Inner	Sri Lankan	0	1	58
Perth - Inner	Sri Lankan	1	0	31
Perth - Inner	Sri Lankan	1	1	19
Perth - Inner	Turkish			4
Perth - Inner	Turkish	0	0	154
Perth - Inner	Turkish	0	1	15
Perth - Inner	Turkish	1	0	6
Perth - Inner	Turkish	1	1	5
Perth - Inner	Vietnamese			9
Perth - Inner	Vietnamese	0	0	1386
Perth - Inner	Vietnamese	0	1	18
Perth - Inner	Vietnamese	1	0	58
Perth - Inner	Vietnamese	1	1	27
Perth - Inner	Welsh			17
Perth - Inner	Welsh	0	0	839
Perth - Inner	Welsh	0	1	194
Perth - Inner	Welsh	1	0	100
Perth - Inner	Welsh	1	1	415
Perth - North East				16420
Perth - North East		0	0	1113
Perth - North East		0	1	163
Perth - North East		1	0	111
Perth - North East		1	1	838
Perth - North East	Australian			1139
Perth - North East	Australian		1	50356
Perth - North East	Australian	0	0	2817
Perth - North East	Australian	0	1	11326
Perth - North East	Australian	1	0	8721
Perth - North East	Australian Aboriginal			15
Perth - North East	Australian Aboriginal	0	0	19
Perth - North East	Australian Aboriginal	0	1	71
Perth - North East	Australian Aboriginal	1	0	42
Perth - North East	Australian Aboriginal	1	1	782
Perth - North East	Chinese			80
Perth - North East	Chinese	0	0	8093
Perth - North East	Chinese	0	1	181
Perth - North East	Chinese	1	0	313
Perth - North East	Chinese	1	1	312
Perth - North East	Croatian			15
Perth - North East	Croatian	0	0	1292
Perth - North East	Croatian	0	1	275
Perth - North East	Croatian	1	0	153
Perth - North East	Croatian	1	1	774
Perth - North East	Dutch			37
Perth - North East	Dutch	0	0	2527
Perth - North East	Dutch	0	1	677
Perth - North East	Dutch	1	0	402
Perth - North East	Dutch	1	1	1008
Perth - North East	English			1223
Perth - North East	English	0	0	32564
Perth - North East	English	0	1	10042
Perth - North East	English	1	0	7928
Perth - North East	English	1	1	38316
Perth - North East	Filipino			43
Perth - North East	Filipino	0	0	4120
Perth - North East	Filipino	0	1	67
Perth - North East	Filipino	1	0	255
Perth - North East	Filipino	1	1	58
Perth - North East	French			15
Perth - North East	French	0	0	1101
Perth - North East	French	0	1	113
Perth - North East	French	1	0	72
Perth - North East	French	1	1	293
Perth - North East	German			96
Perth - North East	German	0	0	2738
Perth - North East	German	0	1	691
Perth - North East	German	1	0	533
Perth - North East	German	1	1	3124
Perth - North East	Greek			25
Perth - North East	Greek	0	0	810
Perth - North East	Greek	0	1	277
Perth - North East	Greek	1	0	121
Perth - North East	Greek	1	1	550
Perth - North East	Hungarian			4
Perth - North East	Hungarian	0	0	420
Perth - North East	Hungarian	0	1	69
Perth - North East	Hungarian	1	0	46
Perth - North East	Hungarian	1	1	95
Perth - North East	Indian			57
Perth - North East	Indian	0	0	8355
Perth - North East	Indian	0	1	277
Perth - North East	Indian	1	0	196
Perth - North East	Indian	1	1	199
Perth - North East	Irish			252
Perth - North East	Irish	0	0	7185
Perth - North East	Irish	0	1	2020
Perth - North East	Irish	1	0	1456
Perth - North East	Irish	1	1	10849
Perth - North East	Italian			185
Perth - North East	Italian	0	0	6474
Perth - North East	Italian	0	1	1970
Perth - North East	Italian	1	0	962
Perth - North East	Italian	1	1	5575
Perth - North East	Korean			3
Perth - North East	Korean	0	0	393
Perth - North East	Korean	0	1	7
Perth - North East	Korean	1	0	28
Perth - North East	Korean	1	1	10
Perth - North East	Lebanese			8
Perth - North East	Lebanese	0	0	224
Perth - North East	Lebanese	0	1	39
Perth - North East	Lebanese	1	0	29
Perth - North East	Lebanese	1	1	43
Perth - North East	Macedonian			13
Perth - North East	Macedonian	0	0	633
Perth - North East	Macedonian	0	1	110
Perth - North East	Macedonian	1	0	65
Perth - North East	Macedonian	1	1	175
Perth - North East	Maltese			5
Perth - North East	Maltese	0	0	382
Perth - North East	Maltese	0	1	107
Perth - North East	Maltese	1	0	59
Perth - North East	Maltese	1	1	159
Perth - North East	Maori			44
Perth - North East	Maori	0	0	2576
Perth - North East	Maori	0	1	212
Perth - North East	Maori	1	0	188
Perth - North East	Maori	1	1	59
Perth - North East	NZ			34
Perth - North East	NZ	0	0	2175
Perth - North East	NZ	0	1	711
Perth - North East	NZ	1	0	419
Perth - North East	NZ	1	1	165
Perth - North East	(Other)			292
Perth - North East	(Other)	0	0	25129
Perth - North East	(Other)	0	1	2058
Perth - North East	(Other)	1	0	1714
Perth - North East	(Other)	1	1	2125
Perth - North East	Polish			31
Perth - North East	Polish	0	0	1912
Perth - North East	Polish	0	1	261
Perth - North East	Polish	1	0	179
Perth - North East	Polish	1	1	503
Perth - North East	Russian			5
Perth - North East	Russian	0	0	438
Perth - North East	Russian	0	1	41
Perth - North East	Russian	1	0	33
Perth - North East	Russian	1	1	79
Perth - North East	Scottish			218
Perth - North East	Scottish	0	0	7484
Perth - North East	Scottish	0	1	2112
Perth - North East	Scottish	1	0	1657
Perth - North East	Scottish	1	1	9231
Perth - North East	Serbian			25
Perth - North East	Serbian	0	0	980
Perth - North East	Serbian	0	1	75
Perth - North East	Serbian	1	0	36
Perth - North East	Serbian	1	1	55
Perth - North East	South African			15
Perth - North East	South African	0	0	1812
Perth - North East	South African	0	1	158
Perth - North East	South African	1	0	151
Perth - North East	South African	1	1	50
Perth - North East	Spanish			5
Perth - North East	Spanish	0	0	868
Perth - North East	Spanish	0	1	63
Perth - North East	Spanish	1	0	48
Perth - North East	Spanish	1	1	173
Perth - North East	Sri Lankan			3
Perth - North East	Sri Lankan	0	0	762
Perth - North East	Sri Lankan	0	1	61
Perth - North East	Sri Lankan	1	0	48
Perth - North East	Sri Lankan	1	1	45
Perth - North East	Turkish	0	0	157
Perth - North East	Turkish	0	1	18
Perth - North East	Turkish	1	0	13
Perth - North East	Turkish	1	1	9
Perth - North East	Vietnamese			42
Perth - North East	Vietnamese	0	0	5139
Perth - North East	Vietnamese	0	1	70
Perth - North East	Vietnamese	1	0	118
Perth - North East	Vietnamese	1	1	38
Perth - North East	Welsh			16
Perth - North East	Welsh	0	0	1012
Perth - North East	Welsh	0	1	230
Perth - North East	Welsh	1	0	172
Perth - North East	Welsh	1	1	530
Perth - North West				26662
Perth - North West		0	0	2465
Perth - North West		0	1	253
Perth - North West		1	0	227
Perth - North West		1	1	1339
Perth - North West	Australian			1801
Perth - North West	Australian		1	93389
Perth - North West	Australian	0	0	6266
Perth - North West	Australian	0	1	23076
Perth - North West	Australian	1	0	18201
Perth - North West	Australian Aboriginal			14
Perth - North West	Australian Aboriginal	0	0	35
Perth - North West	Australian Aboriginal	0	1	87
Perth - North West	Australian Aboriginal	1	0	28
Perth - North West	Australian Aboriginal	1	1	722
Perth - North West	Chinese			123
Perth - North West	Chinese	0	0	16126
Perth - North West	Chinese	0	1	384
Perth - North West	Chinese	1	0	634
Perth - North West	Chinese	1	1	534
Perth - North West	Croatian			49
Perth - North West	Croatian	0	0	2493
Perth - North West	Croatian	0	1	588
Perth - North West	Croatian	1	0	252
Perth - North West	Croatian	1	1	1387
Perth - North West	Dutch			70
Perth - North West	Dutch	0	0	5724
Perth - North West	Dutch	0	1	1243
Perth - North West	Dutch	1	0	764
Perth - North West	Dutch	1	1	1793
Perth - North West	English			2266
Perth - North West	English	0	0	95441
Perth - North West	English	0	1	20051
Perth - North West	English	1	0	16084
Perth - North West	English	1	1	69614
Perth - North West	Filipino			63
Perth - North West	Filipino	0	0	4900
Perth - North West	Filipino	0	1	86
Perth - North West	Filipino	1	0	433
Perth - North West	Filipino	1	1	51
Perth - North West	French			36
Perth - North West	French	0	0	2549
Perth - North West	French	0	1	230
Perth - North West	French	1	0	195
Perth - North West	French	1	1	639
Perth - North West	German			141
Perth - North West	German	0	0	6912
Perth - North West	German	0	1	1311
Perth - North West	German	1	0	1003
Perth - North West	German	1	1	5561
Perth - North West	Greek			59
Perth - North West	Greek	0	0	2753
Perth - North West	Greek	0	1	740
Perth - North West	Greek	1	0	370
Perth - North West	Greek	1	1	1609
Perth - North West	Hungarian			13
Perth - North West	Hungarian	0	0	1001
Perth - North West	Hungarian	0	1	139
Perth - North West	Hungarian	1	0	82
Perth - North West	Hungarian	1	1	176
Perth - North West	Indian			86
Perth - North West	Indian	0	0	14581
Perth - North West	Indian	0	1	433
Perth - North West	Indian	1	0	288
Perth - North West	Indian	1	1	328
Perth - North West	Irish			500
Perth - North West	Irish	0	0	22711
Perth - North West	Irish	0	1	4065
Perth - North West	Irish	1	0	3007
Perth - North West	Irish	1	1	21667
Perth - North West	Italian			336
Perth - North West	Italian	0	0	14789
Perth - North West	Italian	0	1	4301
Perth - North West	Italian	1	0	2016
Perth - North West	Italian	1	1	11127
Perth - North West	Korean			13
Perth - North West	Korean	0	0	882
Perth - North West	Korean	0	1	19
Perth - North West	Korean	1	0	50
Perth - North West	Korean	1	1	25
Perth - North West	Lebanese			13
Perth - North West	Lebanese	0	0	488
Perth - North West	Lebanese	0	1	102
Perth - North West	Lebanese	1	0	39
Perth - North West	Lebanese	1	1	99
Perth - North West	Macedonian			64
Perth - North West	Macedonian	0	0	4402
Perth - North West	Macedonian	0	1	614
Perth - North West	Macedonian	1	0	357
Perth - North West	Macedonian	1	1	1071
Perth - North West	Maltese			13
Perth - North West	Maltese	0	0	546
Perth - North West	Maltese	0	1	156
Perth - North West	Maltese	1	0	103
Perth - North West	Maltese	1	1	302
Perth - North West	Maori			68
Perth - North West	Maori	0	0	4386
Perth - North West	Maori	0	1	419
Perth - North West	Maori	1	0	228
Perth - North West	Maori	1	1	126
Perth - North West	NZ			66
Perth - North West	NZ	0	0	4774
Perth - North West	NZ	0	1	1330
Perth - North West	NZ	1	0	844
Perth - North West	NZ	1	1	256
Perth - North West	(Other)			635
Perth - North West	(Other)	0	0	54996
Perth - North West	(Other)	0	1	3949
Perth - North West	(Other)	1	0	3935
Perth - North West	(Other)	1	1	3762
Perth - North West	Polish			43
Perth - North West	Polish	0	0	3849
Perth - North West	Polish	0	1	431
Perth - North West	Polish	1	0	372
Perth - North West	Polish	1	1	801
Perth - North West	Russian			5
Perth - North West	Russian	0	0	1211
Perth - North West	Russian	0	1	75
Perth - North West	Russian	1	0	108
Perth - North West	Russian	1	1	169
Perth - North West	Scottish			431
Perth - North West	Scottish	0	0	21204
Perth - North West	Scottish	0	1	4064
Perth - North West	Scottish	1	0	3293
Perth - North West	Scottish	1	1	17144
Perth - North West	Serbian			11
Perth - North West	Serbian	0	0	1732
Perth - North West	Serbian	0	1	153
Perth - North West	Serbian	1	0	67
Perth - North West	Serbian	1	1	105
Perth - North West	South African			51
Perth - North West	South African	0	0	9458
Perth - North West	South African	0	1	452
Perth - North West	South African	1	0	395
Perth - North West	South African	1	1	108
Perth - North West	Spanish			20
Perth - North West	Spanish	0	0	2022
Perth - North West	Spanish	0	1	189
Perth - North West	Spanish	1	0	148
Perth - North West	Spanish	1	1	418
Perth - North West	Sri Lankan			8
Perth - North West	Sri Lankan	0	0	1057
Perth - North West	Sri Lankan	0	1	105
Perth - North West	Sri Lankan	1	0	75
Perth - North West	Sri Lankan	1	1	45
Perth - North West	Turkish			3
Perth - North West	Turkish	0	0	350
Perth - North West	Turkish	0	1	31
Perth - North West	Turkish	1	0	15
Perth - North West	Turkish	1	1	18
Perth - North West	Vietnamese			77
Perth - North West	Vietnamese	0	0	9516
Perth - North West	Vietnamese	0	1	127
Perth - North West	Vietnamese	1	0	230
Perth - North West	Vietnamese	1	1	93
Perth - North West	Welsh			41
Perth - North West	Welsh	0	0	4004
Perth - North West	Welsh	0	1	452
Perth - North West	Welsh	1	0	327
Perth - North West	Welsh	1	1	1025
Perth - South East				29484
Perth - South East		0	0	2478
Perth - South East		0	1	223
Perth - South East		1	0	175
Perth - South East		1	1	1446
Perth - South East	Australian			1842
Perth - South East	Australian		1	87137
Perth - South East	Australian	0	0	5562
Perth - South East	Australian	0	1	19797
Perth - South East	Australian	1	0	15637
Perth - South East	Australian Aboriginal			35
Perth - South East	Australian Aboriginal	0	0	24
Perth - South East	Australian Aboriginal	0	1	88
Perth - South East	Australian Aboriginal	1	0	60
Perth - South East	Australian Aboriginal	1	1	1289
Perth - South East	Chinese			236
Perth - South East	Chinese	0	0	38655
Perth - South East	Chinese	0	1	554
Perth - South East	Chinese	1	0	998
Perth - South East	Chinese	1	1	693
Perth - South East	Croatian			19
Perth - South East	Croatian	0	0	955
Perth - South East	Croatian	0	1	260
Perth - South East	Croatian	1	0	176
Perth - South East	Croatian	1	1	755
Perth - South East	Dutch			72
Perth - South East	Dutch	0	0	5624
Perth - South East	Dutch	0	1	1496
Perth - South East	Dutch	1	0	1001
Perth - South East	Dutch	1	1	2502
Perth - South East	English			2103
Perth - South East	English	0	0	62709
Perth - South East	English	0	1	18038
Perth - South East	English	1	0	14454
Perth - South East	English	1	1	66815
Perth - South East	Filipino			57
Perth - South East	Filipino	0	0	8765
Perth - South East	Filipino	0	1	73
Perth - South East	Filipino	1	0	476
Perth - South East	Filipino	1	1	52
Perth - South East	French			22
Perth - South East	French	0	0	1927
Perth - South East	French	0	1	164
Perth - South East	French	1	0	139
Perth - South East	French	1	1	508
Perth - South East	German			159
Perth - South East	German	0	0	4640
Perth - South East	German	0	1	1136
Perth - South East	German	1	0	918
Perth - South East	German	1	1	5525
Perth - South East	Greek			25
Perth - South East	Greek	0	0	755
Perth - South East	Greek	0	1	267
Perth - South East	Greek	1	0	145
Perth - South East	Greek	1	1	603
Perth - South East	Hungarian			10
Perth - South East	Hungarian	0	0	634
Perth - South East	Hungarian	0	1	105
Perth - South East	Hungarian	1	0	64
Perth - South East	Hungarian	1	1	110
Perth - South East	Indian			143
Perth - South East	Indian	0	0	24556
Perth - South East	Indian	0	1	441
Perth - South East	Indian	1	0	348
Perth - South East	Indian	1	1	330
Perth - South East	Irish			414
Perth - South East	Irish	0	0	13059
Perth - South East	Irish	0	1	3431
Perth - South East	Irish	1	0	2535
Perth - South East	Irish	1	1	18360
Perth - South East	Italian			241
Perth - South East	Italian	0	0	7928
Perth - South East	Italian	0	1	2501
Perth - South East	Italian	1	0	1248
Perth - South East	Italian	1	1	7463
Perth - South East	Korean			11
Perth - South East	Korean	0	0	3295
Perth - South East	Korean	0	1	16
Perth - South East	Korean	1	0	83
Perth - South East	Korean	1	1	15
Perth - South East	Lebanese			6
Perth - South East	Lebanese	0	0	729
Perth - South East	Lebanese	0	1	132
Perth - South East	Lebanese	1	0	80
Perth - South East	Lebanese	1	1	70
Perth - South East	Macedonian			3
Perth - South East	Macedonian	0	0	206
Perth - South East	Macedonian	0	1	40
Perth - South East	Macedonian	1	0	35
Perth - South East	Macedonian	1	1	140
Perth - South East	Maltese			10
Perth - South East	Maltese	0	0	387
Perth - South East	Maltese	0	1	127
Perth - South East	Maltese	1	0	61
Perth - South East	Maltese	1	1	187
Perth - South East	Maori			72
Perth - South East	Maori	0	0	4292
Perth - South East	Maori	0	1	335
Perth - South East	Maori	1	0	255
Perth - South East	Maori	1	1	102
Perth - South East	NZ			50
Perth - South East	NZ	0	0	3737
Perth - South East	NZ	0	1	1094
Perth - South East	NZ	1	0	706
Perth - South East	NZ	1	1	282
Perth - South East	(Other)			622
Perth - South East	(Other)	0	0	62790
