SA4_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Perth - North West	45-54				F	1908
Perth - North West	45-54				M	2261
Perth - North West	45-54	0			F	21604
Perth - North West	45-54	0			M	21158
Perth - North West	45-54	1	0	1	F	2587
Perth - North West	45-54	1	0	1	M	967
Perth - North West	45-54	1	1	0	F	10725
Perth - North West	45-54	1	1	0	M	11305
Perth - North West	45-54	1	1	1	F	378
Perth - North West	45-54	1	1	1	M	210
Perth - North West	55-64				F	1699
Perth - North West	55-64				M	1743
Perth - North West	55-64	0			F	20571
Perth - North West	55-64	0			M	21847
Perth - North West	55-64	1	0	1	F	6875
Perth - North West	55-64	1	0	1	M	2519
Perth - North West	55-64	1	1	0	F	818
Perth - North West	55-64	1	1	0	M	1693
Perth - North West	55-64	1	1	1	F	77
Perth - North West	55-64	1	1	1	M	48
Perth - North West	65-74				F	1594
Perth - North West	65-74				M	1368
Perth - North West	65-74	0			F	14155
Perth - North West	65-74	0			M	14444
Perth - North West	65-74	1	0	1	F	5275
Perth - North West	65-74	1	0	1	M	3187
Perth - North West	65-74	1	1	0	F	190
Perth - North West	65-74	1	1	0	M	256
Perth - North West	65-74	1	1	1	F	30
Perth - North West	65-74	1	1	1	M	20
Perth - North West	75-84				F	1536
Perth - North West	75-84				M	1052
Perth - North West	75-84	0			F	9587
Perth - North West	75-84	0			M	7737
Perth - North West	75-84	1	0	1	F	861
Perth - North West	75-84	1	0	1	M	728
Perth - North West	75-84	1	1	0	F	45
Perth - North West	75-84	1	1	0	M	47
Perth - North West	75-84	1	1	1	F	4
Perth - North West	75-84	1	1	1	M	6
Perth - North West	85+				F	1141
Perth - North West	85+				M	573
Perth - North West	85+	0			F	4378
Perth - North West	85+	0			M	2620
Perth - North West	85+	1	0	1	F	45
Perth - North West	85+	1	0	1	M	37
Perth - North West	85+	1	1	0	F	20
Perth - North West	85+	1	1	0	M	11
Perth - South East	15-19				F	978
Perth - South East	15-19				M	1139
Perth - South East	15-19	0			F	12190
Perth - South East	15-19	0			M	13718
Perth - South East	15-19	1	0	1	F	1194
Perth - South East	15-19	1	0	1	M	741
Perth - South East	15-19	1	1	0	F	159
Perth - South East	15-19	1	1	0	M	88
Perth - South East	15-19	1	1	1	F	19
Perth - South East	15-19	1	1	1	M	4
Perth - South East	20-24				F	1200
Perth - South East	20-24				M	1560
Perth - South East	20-24	0			F	13771
Perth - South East	20-24	0			M	16605
Perth - South East	20-24	1	0	1	F	1159
Perth - South East	20-24	1	0	1	M	570
Perth - South East	20-24	1	1	0	F	1506
Perth - South East	20-24	1	1	0	M	621
Perth - South East	20-24	1	1	1	F	54
Perth - South East	20-24	1	1	1	M	20
Perth - South East	25-34				F	2821
Perth - South East	25-34				M	3883
Perth - South East	25-34	0			F	20671
Perth - South East	25-34	0			M	27707
Perth - South East	25-34	1	0	1	F	1668
Perth - South East	25-34	1	0	1	M	1049
Perth - South East	25-34	1	1	0	F	15167
Perth - South East	25-34	1	1	0	M	9436
Perth - South East	25-34	1	1	1	F	636
Perth - South East	25-34	1	1	1	M	177
Perth - South East	35-44				F	2031
Perth - South East	35-44				M	2938
Perth - South East	35-44	0			F	10321
Perth - South East	35-44	0			M	14604
Perth - South East	35-44	1	0	1	F	1073
Perth - South East	35-44	1	0	1	M	592
Perth - South East	35-44	1	1	0	F	19520
Perth - South East	35-44	1	1	0	M	16471
Perth - South East	35-44	1	1	1	F	947
Perth - South East	35-44	1	1	1	M	365
Perth - South East	45-54				F	1789
Perth - South East	45-54				M	2366
Perth - South East	45-54	0			F	18338
Perth - South East	45-54	0			M	18928
Perth - South East	45-54	1	0	1	F	2429
Perth - South East	45-54	1	0	1	M	876
Perth - South East	45-54	1	1	0	F	7565
Perth - South East	45-54	1	1	0	M	8373
Perth - South East	45-54	1	1	1	F	335
Perth - South East	45-54	1	1	1	M	190
Perth - South East	55-64				F	1759
Perth - South East	55-64				M	1925
Perth - South East	55-64	0			F	18348
Perth - South East	55-64	0			M	19412
Perth - South East	55-64	1	0	1	F	5855
Perth - South East	55-64	1	0	1	M	2192
Perth - South East	55-64	1	1	0	F	680
Perth - South East	55-64	1	1	0	M	1411
Perth - South East	55-64	1	1	1	F	69
Perth - South East	55-64	1	1	1	M	33
Perth - South East	65-74				F	1588
Perth - South East	65-74				M	1504
Perth - South East	65-74	0			F	12734
Perth - South East	65-74	0			M	13591
Perth - South East	65-74	1	0	1	F	3937
Perth - South East	65-74	1	0	1	M	2463
Perth - South East	65-74	1	1	0	F	189
Perth - South East	65-74	1	1	0	M	267
Perth - South East	65-74	1	1	1	F	36
Perth - South East	65-74	1	1	1	M	15
Perth - South East	75-84				F	1506
Perth - South East	75-84				M	1088
Perth - South East	75-84	0			F	8193
Perth - South East	75-84	0			M	6791
Perth - South East	75-84	1	0	1	F	607
Perth - South East	75-84	1	0	1	M	479
Perth - South East	75-84	1	1	0	F	31
Perth - South East	75-84	1	1	0	M	35
Perth - South East	75-84	1	1	1	F	10
Perth - South East	85+				F	1151
Perth - South East	85+				M	578
Perth - South East	85+	0			F	3991
Perth - South East	85+	0			M	2293
Perth - South East	85+	1	0	1	F	24
Perth - South East	85+	1	0	1	M	29
Perth - South East	85+	1	1	0	F	8
Perth - South East	85+	1	1	0	M	6
Perth - South West	15-19				F	929
Perth - South West	15-19				M	1032
Perth - South West	15-19	0			F	10374
Perth - South West	15-19	0			M	11127
Perth - South West	15-19	1	0	1	F	1003
Perth - South West	15-19	1	0	1	M	578
Perth - South West	15-19	1	1	0	F	102
Perth - South West	15-19	1	1	0	M	58
Perth - South West	15-19	1	1	1	F	4
Perth - South West	15-19	1	1	1	M	7
Perth - South West	20-24				F	923
Perth - South West	20-24				M	1269
Perth - South West	20-24	0			F	10058
Perth - South West	20-24	0			M	11345
Perth - South West	20-24	1	0	1	F	926
Perth - South West	20-24	1	0	1	M	453
Perth - South West	20-24	1	1	0	F	1214
Perth - South West	20-24	1	1	0	M	512
Perth - South West	20-24	1	1	1	F	51
Perth - South West	20-24	1	1	1	M	21
Perth - South West	25-34				F	2156
Perth - South West	25-34				M	2900
Perth - South West	25-34	0			F	13994
Perth - South West	25-34	0			M	17917
Perth - South West	25-34	1	0	1	F	1431
Perth - South West	25-34	1	0	1	M	805
Perth - South West	25-34	1	1	0	F	11816
Perth - South West	25-34	1	1	0	M	7396
Perth - South West	25-34	1	1	1	F	661
Perth - South West	25-34	1	1	1	M	176
Perth - South West	35-44				F	1640
Perth - South West	35-44				M	2365
Perth - South West	35-44	0			F	7743
Perth - South West	35-44	0			M	10561
Perth - South West	35-44	1	0	1	F	1043
Perth - South West	35-44	1	0	1	M	575
Perth - South West	35-44	1	1	0	F	17377
Perth - South West	35-44	1	1	0	M	14283
Perth - South West	35-44	1	1	1	F	983
Perth - South West	35-44	1	1	1	M	342
Perth - South West	45-54				F	1710
Perth - South West	45-54				M	2173
Perth - South West	45-54	0			F	16178
Perth - South West	45-54	0			M	16006
Perth - South West	45-54	1	0	1	F	2284
Perth - South West	45-54	1	0	1	M	893
Perth - South West	45-54	1	1	0	F	7538
Perth - South West	45-54	1	1	0	M	7849
Perth - South West	45-54	1	1	1	F	360
Perth - South West	45-54	1	1	1	M	184
Perth - South West	55-64				F	1470
Perth - South West	55-64				M	1571
Perth - South West	55-64	0			F	15730
Perth - South West	55-64	0			M	16677
Perth - South West	55-64	1	0	1	F	5040
Perth - South West	55-64	1	0	1	M	1908
Perth - South West	55-64	1	1	0	F	588
Perth - South West	55-64	1	1	0	M	1254
Perth - South West	55-64	1	1	1	F	54
Perth - South West	55-64	1	1	1	M	38
Perth - South West	65-74				F	1330
Perth - South West	65-74				M	1279
Perth - South West	65-74	0			F	10855
Perth - South West	65-74	0			M	11309
Perth - South West	65-74	1	0	1	F	3555
Perth - South West	65-74	1	0	1	M	2176
Perth - South West	65-74	1	1	0	F	148
Perth - South West	65-74	1	1	0	M	195
Perth - South West	65-74	1	1	1	F	25
Perth - South West	65-74	1	1	1	M	12
Perth - South West	75-84				F	1442
Perth - South West	75-84				M	1034
Perth - South West	75-84	0			F	7453
Perth - South West	75-84	0			M	6334
Perth - South West	75-84	1	0	1	F	594
Perth - South West	75-84	1	0	1	M	482
Perth - South West	75-84	1	1	0	F	45
Perth - South West	75-84	1	1	0	M	35
Perth - South West	75-84	1	1	1	F	3
Perth - South West	75-84	1	1	1	M	8
Perth - South West	85+				F	1132
Perth - South West	85+				M	558
Perth - South West	85+	0			F	3678
Perth - South West	85+	0			M	2148
Perth - South West	85+	1	0	1	F	34
Perth - South West	85+	1	0	1	M	23
Perth - South West	85+	1	1	0	F	10
Perth - South West	85+	1	1	0	M	11
Perth - South West	85+	1	1	1	F	3
Western Australia - Wheat Belt	15-19				F	420
Western Australia - Wheat Belt	15-19				M	530
Western Australia - Wheat Belt	15-19	0			F	2574
Western Australia - Wheat Belt	15-19	0			M	3162
Western Australia - Wheat Belt	15-19	1	0	1	F	323
Western Australia - Wheat Belt	15-19	1	0	1	M	217
Western Australia - Wheat Belt	15-19	1	1	0	F	52
Western Australia - Wheat Belt	15-19	1	1	0	M	13
Western Australia - Wheat Belt	15-19	1	1	1	F	3
Western Australia - Wheat Belt	20-24				F	244
Western Australia - Wheat Belt	20-24				M	397
Western Australia - Wheat Belt	20-24	0			F	1723
Western Australia - Wheat Belt	20-24	0			M	2568
Western Australia - Wheat Belt	20-24	1	0	1	F	249
Western Australia - Wheat Belt	20-24	1	0	1	M	130
Western Australia - Wheat Belt	20-24	1	1	0	F	407
Western Australia - Wheat Belt	20-24	1	1	0	M	194
Western Australia - Wheat Belt	20-24	1	1	1	F	21
Western Australia - Wheat Belt	20-24	1	1	1	M	3
Western Australia - Wheat Belt	25-34				F	605
Western Australia - Wheat Belt	25-34				M	1094
Western Australia - Wheat Belt	25-34	0			F	2443
Western Australia - Wheat Belt	25-34	0			M	3567
Western Australia - Wheat Belt	25-34	1	0	1	F	361
Western Australia - Wheat Belt	25-34	1	0	1	M	194
Western Australia - Wheat Belt	25-34	1	1	0	F	3379
Western Australia - Wheat Belt	25-34	1	1	0	M	2168
Western Australia - Wheat Belt	25-34	1	1	1	F	247
Western Australia - Wheat Belt	25-34	1	1	1	M	49
Western Australia - Wheat Belt	35-44				F	662
Western Australia - Wheat Belt	35-44				M	1006
Western Australia - Wheat Belt	35-44	0			F	2047
Western Australia - Wheat Belt	35-44	0			M	2700
Western Australia - Wheat Belt	35-44	1	0	1	F	336
Western Australia - Wheat Belt	35-44	1	0	1	M	197
Western Australia - Wheat Belt	35-44	1	1	0	F	4502
Western Australia - Wheat Belt	35-44	1	1	0	M	3812
Western Australia - Wheat Belt	35-44	1	1	1	F	301
Western Australia - Wheat Belt	35-44	1	1	1	M	124
Western Australia - Wheat Belt	45-54				F	842
Western Australia - Wheat Belt	45-54				M	1094
Western Australia - Wheat Belt	45-54	0			F	5824
Western Australia - Wheat Belt	45-54	0			M	5994
Western Australia - Wheat Belt	45-54	1	0	1	F	855
Western Australia - Wheat Belt	45-54	1	0	1	M	305
Western Australia - Wheat Belt	45-54	1	1	0	F	2041
Western Australia - Wheat Belt	45-54	1	1	0	M	2329
Western Australia - Wheat Belt	45-54	1	1	1	F	93
Western Australia - Wheat Belt	45-54	1	1	1	M	62
Western Australia - Wheat Belt	55-64				F	910
Western Australia - Wheat Belt	55-64				M	1136
Western Australia - Wheat Belt	55-64	0			F	7200
Western Australia - Wheat Belt	55-64	0			M	8154
Western Australia - Wheat Belt	55-64	1	0	1	F	1802
Western Australia - Wheat Belt	55-64	1	0	1	M	742
Western Australia - Wheat Belt	55-64	1	1	0	F	177
Western Australia - Wheat Belt	55-64	1	1	0	M	463
Western Australia - Wheat Belt	55-64	1	1	1	F	5
Western Australia - Wheat Belt	55-64	1	1	1	M	16
Western Australia - Wheat Belt	65-74				F	894
Western Australia - Wheat Belt	65-74				M	985
Western Australia - Wheat Belt	65-74	0			F	5819
Western Australia - Wheat Belt	65-74	0			M	6808
Western Australia - Wheat Belt	65-74	1	0	1	F	916
Western Australia - Wheat Belt	65-74	1	0	1	M	565
Western Australia - Wheat Belt	65-74	1	1	0	F	46
Western Australia - Wheat Belt	65-74	1	1	0	M	63
Western Australia - Wheat Belt	65-74	1	1	1	F	3
Western Australia - Wheat Belt	65-74	1	1	1	M	3
Western Australia - Wheat Belt	75-84				F	678
Western Australia - Wheat Belt	75-84				M	605
Western Australia - Wheat Belt	75-84	0			F	3245
Western Australia - Wheat Belt	75-84	0			M	3293
Western Australia - Wheat Belt	75-84	1	0	1	F	141
Western Australia - Wheat Belt	75-84	1	0	1	M	91
Western Australia - Wheat Belt	75-84	1	1	0	F	13
Western Australia - Wheat Belt	75-84	1	1	0	M	13
Western Australia - Wheat Belt	85+				F	341
Western Australia - Wheat Belt	85+				M	242
Western Australia - Wheat Belt	85+	0			F	1288
Western Australia - Wheat Belt	85+	0			M	929
Western Australia - Wheat Belt	85+	1	0	1	F	18
Western Australia - Wheat Belt	85+	1	0	1	M	5
Western Australia - Wheat Belt	85+	1	1	0	F	4
Western Australia - Wheat Belt	85+	1	1	0	M	11
Western Australia - Outback (North)	15-19				F	389
Western Australia - Outback (North)	15-19				M	475
Western Australia - Outback (North)	15-19	0			F	1291
Western Australia - Outback (North)	15-19	0			M	1665
Western Australia - Outback (North)	15-19	1	0	1	F	284
Western Australia - Outback (North)	15-19	1	0	1	M	155
Western Australia - Outback (North)	15-19	1	1	0	F	71
Western Australia - Outback (North)	15-19	1	1	0	M	35
Western Australia - Outback (North)	15-19	1	1	1	F	15
Western Australia - Outback (North)	15-19	1	1	1	M	3
Western Australia - Outback (North)	20-24				F	400
Western Australia - Outback (North)	20-24				M	603
Western Australia - Outback (North)	20-24	0			F	1538
Western Australia - Outback (North)	20-24	0			M	1998
Western Australia - Outback (North)	20-24	1	0	1	F	241
Western Australia - Outback (North)	20-24	1	0	1	M	142
Western Australia - Outback (North)	20-24	1	1	0	F	489
Western Australia - Outback (North)	20-24	1	1	0	M	250
Western Australia - Outback (North)	20-24	1	1	1	F	45
Western Australia - Outback (North)	20-24	1	1	1	M	15
Western Australia - Outback (North)	25-34				F	1256
Western Australia - Outback (North)	25-34				M	2343
Western Australia - Outback (North)	25-34	0			F	3655
Western Australia - Outback (North)	25-34	0			M	6220
Western Australia - Outback (North)	25-34	1	0	1	F	470
Western Australia - Outback (North)	25-34	1	0	1	M	366
Western Australia - Outback (North)	25-34	1	1	0	F	3087
Western Australia - Outback (North)	25-34	1	1	0	M	2624
Western Australia - Outback (North)	25-34	1	1	1	F	246
Western Australia - Outback (North)	25-34	1	1	1	M	80
Western Australia - Outback (North)	35-44				F	856
Western Australia - Outback (North)	35-44				M	1952
Western Australia - Outback (North)	35-44	0			F	2124
Western Australia - Outback (North)	35-44	0			M	4121
Western Australia - Outback (North)	35-44	1	0	1	F	361
Western Australia - Outback (North)	35-44	1	0	1	M	270
Western Australia - Outback (North)	35-44	1	1	0	F	3081
Western Australia - Outback (North)	35-44	1	1	0	M	3641
Western Australia - Outback (North)	35-44	1	1	1	F	229
Western Australia - Outback (North)	35-44	1	1	1	M	136
Western Australia - Outback (North)	45-54				F	842
Western Australia - Outback (North)	45-54				M	1526
Western Australia - Outback (North)	45-54	0			F	3147
Western Australia - Outback (North)	45-54	0			M	4847
Western Australia - Outback (North)	45-54	1	0	1	F	564
Western Australia - Outback (North)	45-54	1	0	1	M	306
Western Australia - Outback (North)	45-54	1	1	0	F	836
Western Australia - Outback (North)	45-54	1	1	0	M	1527
Western Australia - Outback (North)	45-54	1	1	1	F	61
Western Australia - Outback (North)	45-54	1	1	1	M	55
Western Australia - Outback (North)	55-64				F	503
Western Australia - Outback (North)	55-64				M	941
Western Australia - Outback (North)	55-64	0			F	2473
Western Australia - Outback (North)	55-64	0			M	3860
Western Australia - Outback (North)	55-64	1	0	1	F	509
Western Australia - Outback (North)	55-64	1	0	1	M	306
Western Australia - Outback (North)	55-64	1	1	0	F	71
Western Australia - Outback (North)	55-64	1	1	0	M	229
Western Australia - Outback (North)	55-64	1	1	1	F	13
Western Australia - Outback (North)	55-64	1	1	1	M	6
Western Australia - Outback (North)	65-74				F	188
Western Australia - Outback (North)	65-74				M	285
Western Australia - Outback (North)	65-74	0			F	777
Western Australia - Outback (North)	65-74	0			M	1225
Western Australia - Outback (North)	65-74	1	0	1	F	138
Western Australia - Outback (North)	65-74	1	0	1	M	103
Western Australia - Outback (North)	65-74	1	1	0	F	16
Western Australia - Outback (North)	65-74	1	1	0	M	22
Western Australia - Outback (North)	65-74	1	1	1	F	4
Western Australia - Outback (North)	65-74	1	1	1	M	3
Western Australia - Outback (North)	75-84				F	76
Western Australia - Outback (North)	75-84				M	76
Western Australia - Outback (North)	75-84	0			F	228
Western Australia - Outback (North)	75-84	0			M	269
Western Australia - Outback (North)	75-84	1	0	1	F	30
Western Australia - Outback (North)	75-84	1	0	1	M	16
Western Australia - Outback (North)	75-84	1	1	0	F	3
Western Australia - Outback (North)	75-84	1	1	0	M	4
Western Australia - Outback (North)	75-84	1	1	1	F	3
Western Australia - Outback (North)	85+				F	25
Western Australia - Outback (North)	85+				M	11
Western Australia - Outback (North)	85+	0			F	76
Western Australia - Outback (North)	85+	0			M	58
Western Australia - Outback (North)	85+	1	0	1	F	3
Western Australia - Outback (North)	85+	1	0	1	M	4
Western Australia - Outback (North)	85+	1	1	0	F	4
Western Australia - Outback (North)	85+	1	1	0	M	3
Western Australia - Outback (South)	15-19				F	495
Western Australia - Outback (South)	15-19				M	587
Western Australia - Outback (South)	15-19	0			F	2539
Western Australia - Outback (South)	15-19	0			M	2850
Western Australia - Outback (South)	15-19	1	0	1	F	376
Western Australia - Outback (South)	15-19	1	0	1	M	224
Western Australia - Outback (South)	15-19	1	1	0	F	52
Western Australia - Outback (South)	15-19	1	1	0	M	30
Western Australia - Outback (South)	15-19	1	1	1	F	6
Western Australia - Outback (South)	15-19	1	1	1	M	5
Western Australia - Outback (South)	20-24				F	365
Western Australia - Outback (South)	20-24				M	483
Western Australia - Outback (South)	20-24	0			F	1929
Western Australia - Outback (South)	20-24	0			M	2643
Western Australia - Outback (South)	20-24	1	0	1	F	261
Western Australia - Outback (South)	20-24	1	0	1	M	167
Western Australia - Outback (South)	20-24	1	1	0	F	547
Western Australia - Outback (South)	20-24	1	1	0	M	232
Western Australia - Outback (South)	20-24	1	1	1	F	50
Western Australia - Outback (South)	20-24	1	1	1	M	12
Western Australia - Outback (South)	25-34				F	968
Western Australia - Outback (South)	25-34				M	1328
Western Australia - Outback (South)	25-34	0			F	2991
Western Australia - Outback (South)	25-34	0			M	4512
Western Australia - Outback (South)	25-34	1	0	1	F	399
Western Australia - Outback (South)	25-34	1	0	1	M	259
Western Australia - Outback (South)	25-34	1	1	0	F	3514
Western Australia - Outback (South)	25-34	1	1	0	M	2424
Western Australia - Outback (South)	25-34	1	1	1	F	277
Western Australia - Outback (South)	25-34	1	1	1	M	87
Western Australia - Outback (South)	35-44				F	821
Western Australia - Outback (South)	35-44				M	1164
Western Australia - Outback (South)	35-44	0			F	2196
Western Australia - Outback (South)	35-44	0			M	3140
Western Australia - Outback (South)	35-44	1	0	1	F	344
Western Australia - Outback (South)	35-44	1	0	1	M	210
Western Australia - Outback (South)	35-44	1	1	0	F	4123
Western Australia - Outback (South)	35-44	1	1	0	M	3494
Western Australia - Outback (South)	35-44	1	1	1	F	284
Western Australia - Outback (South)	35-44	1	1	1	M	117
Western Australia - Outback (South)	45-54				F	844
Western Australia - Outback (South)	45-54				M	1235
Western Australia - Outback (South)	45-54	0			F	4885
Western Australia - Outback (South)	45-54	0			M	5535
Western Australia - Outback (South)	45-54	1	0	1	F	809
Western Australia - Outback (South)	45-54	1	0	1	M	348
Western Australia - Outback (South)	45-54	1	1	0	F	1560
Western Australia - Outback (South)	45-54	1	1	0	M	1935
Western Australia - Outback (South)	45-54	1	1	1	F	85
Western Australia - Outback (South)	45-54	1	1	1	M	59
Western Australia - Outback (South)	55-64				F	782
Western Australia - Outback (South)	55-64				M	1021
Western Australia - Outback (South)	55-64	0			F	4864
Western Australia - Outback (South)	55-64	0			M	6004
Western Australia - Outback (South)	55-64	1	0	1	F	1229
Western Australia - Outback (South)	55-64	1	0	1	M	508
Western Australia - Outback (South)	55-64	1	1	0	F	120
Western Australia - Outback (South)	55-64	1	1	0	M	332
Western Australia - Outback (South)	55-64	1	1	1	F	22
Western Australia - Outback (South)	55-64	1	1	1	M	5
Western Australia - Outback (South)	65-74				F	583
Western Australia - Outback (South)	65-74				M	669
Western Australia - Outback (South)	65-74	0			F	3288
Western Australia - Outback (South)	65-74	0			M	4092
Western Australia - Outback (South)	65-74	1	0	1	F	527
Western Australia - Outback (South)	65-74	1	0	1	M	341
Western Australia - Outback (South)	65-74	1	1	0	F	33
Western Australia - Outback (South)	65-74	1	1	0	M	40
Western Australia - Outback (South)	65-74	1	1	1	F	3
Western Australia - Outback (South)	65-74	1	1	1	M	5
Western Australia - Outback (South)	75-84				F	404
Western Australia - Outback (South)	75-84				M	397
Western Australia - Outback (South)	75-84	0			F	1673
Western Australia - Outback (South)	75-84	0			M	1702
Western Australia - Outback (South)	75-84	1	0	1	F	101
Western Australia - Outback (South)	75-84	1	0	1	M	54
Western Australia - Outback (South)	75-84	1	1	0	F	14
Western Australia - Outback (South)	75-84	1	1	0	M	7
Western Australia - Outback (South)	85+				F	167
Western Australia - Outback (South)	85+				M	137
Western Australia - Outback (South)	85+	0			F	628
Western Australia - Outback (South)	85+	0			M	466
Western Australia - Outback (South)	85+	1	0	1	F	3
Western Australia - Outback (South)	85+	1	0	1	M	8
Western Australia - Outback (South)	85+	1	1	0	M	11
Migratory - Offshore - Shipping (WA)	20-24				M	3
Migratory - Offshore - Shipping (WA)	20-24	0			F	4
Migratory - Offshore - Shipping (WA)	20-24	0			M	16
Migratory - Offshore - Shipping (WA)	25-34				F	3
Migratory - Offshore - Shipping (WA)	25-34				M	26
Migratory - Offshore - Shipping (WA)	25-34	0			F	3
Migratory - Offshore - Shipping (WA)	25-34	0			M	80
Migratory - Offshore - Shipping (WA)	25-34	1	1	0	M	13
Migratory - Offshore - Shipping (WA)	35-44				M	18
Migratory - Offshore - Shipping (WA)	35-44	0			F	3
Migratory - Offshore - Shipping (WA)	35-44	0			M	77
Migratory - Offshore - Shipping (WA)	35-44	1	1	0	M	25
Migratory - Offshore - Shipping (WA)	45-54				F	3
Migratory - Offshore - Shipping (WA)	45-54				M	17
Migratory - Offshore - Shipping (WA)	45-54	0			F	3
Migratory - Offshore - Shipping (WA)	45-54	0			M	70
Migratory - Offshore - Shipping (WA)	45-54	1	1	0	M	9
Migratory - Offshore - Shipping (WA)	55-64				M	5
Migratory - Offshore - Shipping (WA)	55-64	0			F	7
Migratory - Offshore - Shipping (WA)	55-64	0			M	29
Migratory - Offshore - Shipping (WA)	65-74	0			M	4
Migratory - Offshore - Shipping (WA)	75-84	0			M	3
Migratory - Offshore - Shipping (WA)	85+	0			M	3
No usual address (WA)	15-19				F	19
No usual address (WA)	15-19				M	26
No usual address (WA)	15-19	0			F	47
No usual address (WA)	15-19	0			M	56
No usual address (WA)	15-19	1	0	1	F	3
No usual address (WA)	15-19	1	0	1	M	4
No usual address (WA)	15-19	1	1	0	F	4
No usual address (WA)	20-24				F	62
No usual address (WA)	20-24				M	64
No usual address (WA)	20-24	0			F	171
No usual address (WA)	20-24	0			M	183
No usual address (WA)	20-24	1	0	1	F	6
No usual address (WA)	20-24	1	0	1	M	10
No usual address (WA)	20-24	1	1	0	F	6
No usual address (WA)	20-24	1	1	0	M	4
No usual address (WA)	25-34				F	149
No usual address (WA)	25-34				M	224
No usual address (WA)	25-34	0			F	315
No usual address (WA)	25-34	0			M	452
No usual address (WA)	25-34	1	0	1	F	15
No usual address (WA)	25-34	1	0	1	M	23
No usual address (WA)	25-34	1	1	0	F	52
No usual address (WA)	25-34	1	1	0	M	67
No usual address (WA)	25-34	1	1	1	M	5
No usual address (WA)	35-44				F	102
No usual address (WA)	35-44				M	211
No usual address (WA)	35-44	0			F	134
No usual address (WA)	35-44	0			M	282
No usual address (WA)	35-44	1	0	1	F	14
No usual address (WA)	35-44	1	0	1	M	12
No usual address (WA)	35-44	1	1	0	F	60
No usual address (WA)	35-44	1	1	0	M	99
No usual address (WA)	35-44	1	1	1	M	8
No usual address (WA)	45-54				F	101
No usual address (WA)	45-54				M	241
No usual address (WA)	45-54	0			F	193
No usual address (WA)	45-54	0			M	339
No usual address (WA)	45-54	1	0	1	F	18
No usual address (WA)	45-54	1	0	1	M	3
No usual address (WA)	45-54	1	1	0	F	15
No usual address (WA)	45-54	1	1	0	M	46
No usual address (WA)	55-64				F	81
No usual address (WA)	55-64				M	122
No usual address (WA)	55-64	0			F	319
No usual address (WA)	55-64	0			M	396
No usual address (WA)	55-64	1	0	1	F	36
No usual address (WA)	55-64	1	0	1	M	6
No usual address (WA)	55-64	1	1	0	F	3
No usual address (WA)	55-64	1	1	0	M	8
No usual address (WA)	65-74				F	49
No usual address (WA)	65-74				M	82
No usual address (WA)	65-74	0			F	197
No usual address (WA)	65-74	0			M	283
No usual address (WA)	65-74	1	0	1	F	11
No usual address (WA)	65-74	1	0	1	M	11
No usual address (WA)	65-74	1	1	0	M	3
No usual address (WA)	75-84				F	14
No usual address (WA)	75-84				M	9
No usual address (WA)	75-84	0			F	26
No usual address (WA)	75-84	0			M	44
No usual address (WA)	75-84	1	0	1	F	5
No usual address (WA)	85+				F	5
No usual address (WA)	85+	0			F	6
No usual address (WA)	85+	0			M	11
Hobart	15-19				F	530
Hobart	15-19				M	500
Hobart	15-19	0			F	5496
Hobart	15-19	0			M	6043
Hobart	15-19	1	0	1	F	569
Hobart	15-19	1	0	1	M	305
Hobart	15-19	1	1	0	F	92
Hobart	15-19	1	1	0	M	38
Hobart	15-19	1	1	1	F	3
Hobart	20-24				F	431
Hobart	20-24				M	507
Hobart	20-24	0			F	5289
Hobart	20-24	0			M	6016
Hobart	20-24	1	0	1	F	473
Hobart	20-24	1	0	1	M	244
Hobart	20-24	1	1	0	F	720
Hobart	20-24	1	1	0	M	306
Hobart	20-24	1	1	1	F	39
Hobart	20-24	1	1	1	M	10
Hobart	25-34				F	821
Hobart	25-34				M	1092
Hobart	25-34	0			F	7071
Hobart	25-34	0			M	8563
Hobart	25-34	1	0	1	F	750
Hobart	25-34	1	0	1	M	432
Hobart	25-34	1	1	0	F	5541
Hobart	25-34	1	1	0	M	3741
Hobart	25-34	1	1	1	F	357
Hobart	25-34	1	1	1	M	124
Hobart	35-44				F	768
Hobart	35-44				M	885
Hobart	35-44	0			F	4276
Hobart	35-44	0			M	5069
Hobart	35-44	1	0	1	F	589
Hobart	35-44	1	0	1	M	315
Hobart	35-44	1	1	0	F	8211
Hobart	35-44	1	1	0	M	6693
Hobart	35-44	1	1	1	F	567
Hobart	35-44	1	1	1	M	219
Hobart	45-54				F	831
Hobart	45-54				M	986
Hobart	45-54	0			F	9218
Hobart	45-54	0			M	8631
Hobart	45-54	1	0	1	F	1268
Hobart	45-54	1	0	1	M	488
Hobart	45-54	1	1	0	F	3796
Hobart	45-54	1	1	0	M	4049
Hobart	45-54	1	1	1	F	199
Hobart	45-54	1	1	1	M	132
Hobart	55-64				F	990
Hobart	55-64				M	1040
Hobart	55-64	0			F	10757
Hobart	55-64	0			M	10908
Hobart	55-64	1	0	1	F	3275
Hobart	55-64	1	0	1	M	1313
Hobart	55-64	1	1	0	F	311
Hobart	55-64	1	1	0	M	780
Hobart	55-64	1	1	1	F	30
Hobart	55-64	1	1	1	M	35
Hobart	65-74				F	969
Hobart	65-74				M	925
Hobart	65-74	0			F	8120
Hobart	65-74	0			M	8044
Hobart	65-74	1	0	1	F	2424
