SA4_NAME16	Age.min	Sex	persons
Brisbane - North	1	M	1331
Brisbane - North	2	F	1254
Brisbane - North	2	M	1359
Brisbane - North	3	F	1291
Brisbane - North	3	M	1341
Brisbane - North	4	F	1224
Brisbane - North	4	M	1370
Brisbane - North	5	F	1220
Brisbane - North	5	M	1272
Brisbane - North	6	F	1268
Brisbane - North	6	M	1313
Brisbane - North	7	F	1189
Brisbane - North	7	M	1293
Brisbane - North	8	F	1184
Brisbane - North	8	M	1287
Brisbane - North	9	F	1168
Brisbane - North	9	M	1314
Brisbane - North	10	F	1160
Brisbane - North	10	M	1183
Brisbane - North	11	F	1190
Brisbane - North	11	M	1200
Brisbane - North	12	F	1135
Brisbane - North	12	M	1189
Brisbane - North	13	F	1061
Brisbane - North	13	M	1127
Brisbane - North	14	F	1081
Brisbane - North	14	M	1089
Brisbane - North	15	F	1138
Brisbane - North	15	M	1192
Brisbane - North	16	F	1060
Brisbane - North	16	M	1120
Brisbane - North	17	F	1093
Brisbane - North	17	M	1136
Brisbane - North	18	F	1128
Brisbane - North	18	M	1106
Brisbane - North	19	F	1190
Brisbane - North	19	M	1211
Brisbane - North	20	F	1320
Brisbane - North	20	M	1301
Brisbane - North	21	F	1375
Brisbane - North	21	M	1393
Brisbane - North	22	F	1385
Brisbane - North	22	M	1411
Brisbane - North	23	F	1466
Brisbane - North	23	M	1432
Brisbane - North	24	F	1549
Brisbane - North	24	M	1505
Brisbane - North	25	F	1595
Brisbane - North	25	M	1453
Brisbane - North	26	F	1601
Brisbane - North	26	M	1595
Brisbane - North	27	F	1590
Brisbane - North	27	M	1449
Brisbane - North	28	F	1626
Brisbane - North	28	M	1644
Brisbane - North	29	F	1741
Brisbane - North	29	M	1562
Brisbane - North	30	F	1768
Brisbane - North	30	M	1705
Brisbane - North	31	F	1703
Brisbane - North	31	M	1740
Brisbane - North	32	F	1750
Brisbane - North	32	M	1659
Brisbane - North	33	F	1720
Brisbane - North	33	M	1703
Brisbane - North	34	F	1692
Brisbane - North	34	M	1689
Brisbane - North	35	F	1577
Brisbane - North	35	M	1560
Brisbane - North	36	F	1591
Brisbane - North	36	M	1522
Brisbane - North	37	F	1459
Brisbane - North	37	M	1535
Brisbane - North	38	F	1512
Brisbane - North	38	M	1484
Brisbane - North	39	F	1551
Brisbane - North	39	M	1427
Brisbane - North	40	F	1476
Brisbane - North	40	M	1412
Brisbane - North	41	F	1491
Brisbane - North	41	M	1414
Brisbane - North	42	F	1594
Brisbane - North	42	M	1598
Brisbane - North	43	F	1608
Brisbane - North	43	M	1431
Brisbane - North	44	F	1608
Brisbane - North	44	M	1513
Brisbane - North	45	F	1637
Brisbane - North	45	M	1534
Brisbane - North	46	F	1514
Brisbane - North	46	M	1396
Brisbane - North	47	F	1471
Brisbane - North	47	M	1361
Brisbane - North	48	F	1303
Brisbane - North	48	M	1294
Brisbane - North	49	F	1351
Brisbane - North	49	M	1346
Brisbane - North	50	F	1221
Brisbane - North	50	M	1246
Brisbane - North	51	F	1295
Brisbane - North	51	M	1185
Brisbane - North	52	F	1397
Brisbane - North	52	M	1274
Brisbane - North	53	F	1300
Brisbane - North	53	M	1290
Brisbane - North	54	F	1404
Brisbane - North	54	M	1293
Brisbane - North	55	F	1368
Brisbane - North	55	M	1240
Brisbane - North	56	F	1264
Brisbane - North	56	M	1160
Brisbane - North	57	F	1216
Brisbane - North	57	M	1179
Brisbane - North	58	F	1165
Brisbane - North	58	M	1048
Brisbane - North	59	F	1111
Brisbane - North	59	M	1031
Brisbane - North	60	F	1160
Brisbane - North	60	M	1070
Brisbane - North	61	F	1099
Brisbane - North	61	M	1024
Brisbane - North	62	F	1049
Brisbane - North	62	M	955
Brisbane - North	63	F	1077
Brisbane - North	63	M	974
Brisbane - North	64	F	1017
Brisbane - North	64	M	955
Brisbane - North	65	F	938
Brisbane - North	65	M	898
Brisbane - North	66	F	954
Brisbane - North	66	M	827
Brisbane - North	67	F	909
Brisbane - North	67	M	878
Brisbane - North	68	F	957
Brisbane - North	68	M	822
Brisbane - North	69	F	969
Brisbane - North	69	M	873
Brisbane - North	70	F	825
Brisbane - North	70	M	709
Brisbane - North	71	F	818
Brisbane - North	71	M	665
Brisbane - North	72	F	787
Brisbane - North	72	M	630
Brisbane - North	73	F	729
Brisbane - North	73	M	607
Brisbane - North	74	F	712
Brisbane - North	74	M	574
Brisbane - North	75	F	662
Brisbane - North	75	M	532
Brisbane - North	76	F	644
Brisbane - North	76	M	511
Brisbane - North	77	F	684
Brisbane - North	77	M	517
Brisbane - North	78	F	582
Brisbane - North	78	M	443
Brisbane - North	79	F	609
Brisbane - North	79	M	417
Brisbane - North	80	F	2637
Brisbane - North	80	M	1806
Brisbane - North	85	F	2045
Brisbane - North	90	M	473
Brisbane - North	95	F	291
Brisbane - North	95	M	86
Brisbane - North	100	F	38
Brisbane - North	100	M	12
Brisbane - South	0	F	2073
Brisbane - South	0	M	2044
Brisbane - South	1	F	2194
Brisbane - South	1	M	2320
Brisbane - South	2	F	2119
Brisbane - South	2	M	2273
Brisbane - South	3	F	2071
Brisbane - South	3	M	2305
Brisbane - South	4	F	2115
Brisbane - South	4	M	2165
Brisbane - South	5	F	2106
Brisbane - South	5	M	2136
Brisbane - South	6	F	2098
Brisbane - South	6	M	2108
Brisbane - South	7	F	1981
Brisbane - South	7	M	2109
Brisbane - South	8	F	1988
Brisbane - South	8	M	2144
Brisbane - South	9	F	1958
Brisbane - South	9	M	2028
Brisbane - South	10	F	1907
Brisbane - South	10	M	2045
Brisbane - South	11	F	1829
Brisbane - South	11	M	1947
Brisbane - South	12	F	1878
Brisbane - South	12	M	1917
Brisbane - South	13	F	1728
Brisbane - South	13	M	1763
Brisbane - South	14	F	1823
Brisbane - South	14	M	1874
Brisbane - South	15	F	1804
Brisbane - South	15	M	1910
Brisbane - South	16	F	1887
Brisbane - South	16	M	1917
Brisbane - South	17	F	1829
Brisbane - South	17	M	1992
Brisbane - South	18	F	2178
Brisbane - South	18	M	2355
Brisbane - South	19	F	2544
Brisbane - South	19	M	2497
Brisbane - South	20	F	2739
Brisbane - South	20	M	2857
Brisbane - South	21	F	3029
Brisbane - South	21	M	3039
Brisbane - South	22	F	2935
Brisbane - South	22	M	3122
Brisbane - South	23	F	3083
Brisbane - South	23	M	3059
Brisbane - South	24	F	3137
Brisbane - South	24	M	3207
Brisbane - South	25	F	3069
Brisbane - South	25	M	3181
Brisbane - South	26	F	3243
Brisbane - South	26	M	3164
Brisbane - South	27	F	3112
Brisbane - South	27	M	3089
Brisbane - South	28	F	3029
Brisbane - South	28	M	3096
Brisbane - South	29	F	3076
Brisbane - South	29	M	2976
Brisbane - South	30	F	3101
Brisbane - South	30	M	3028
Brisbane - South	31	F	3133
Brisbane - South	31	M	3122
Brisbane - South	32	F	3106
Brisbane - South	32	M	3018
Brisbane - South	33	F	3131
Brisbane - South	33	M	3012
Brisbane - South	34	F	2840
Brisbane - South	34	M	2854
Brisbane - South	35	F	2773
Brisbane - South	35	M	2837
Brisbane - South	36	F	2649
Brisbane - South	36	M	2681
Brisbane - South	37	F	2518
Brisbane - South	37	M	2573
Brisbane - South	38	F	2528
Brisbane - South	38	M	2424
Brisbane - South	39	F	2491
Brisbane - South	39	M	2341
Brisbane - South	40	F	2360
Brisbane - South	40	M	2414
Brisbane - South	41	F	2428
Brisbane - South	41	M	2335
Brisbane - South	42	F	2394
Brisbane - South	42	M	2357
Brisbane - South	43	F	2386
Brisbane - South	43	M	2302
Brisbane - South	44	F	2401
Brisbane - South	44	M	2315
Brisbane - South	45	F	2547
Brisbane - South	45	M	2396
Brisbane - South	46	F	2351
Brisbane - South	46	M	2192
Brisbane - South	47	F	2273
Brisbane - South	47	M	2103
Brisbane - South	48	F	2245
Brisbane - South	48	M	2101
Brisbane - South	49	F	2025
Brisbane - South	49	M	1925
Brisbane - South	50	F	2076
Brisbane - South	50	M	1908
Brisbane - South	51	F	2017
Brisbane - South	51	M	1896
Brisbane - South	52	F	2145
Brisbane - South	52	M	2048
Brisbane - South	53	F	2126
Brisbane - South	53	M	1915
Brisbane - South	54	F	1977
Brisbane - South	54	M	1965
Brisbane - South	55	F	1963
Brisbane - South	55	M	1870
Brisbane - South	56	F	1948
Brisbane - South	56	M	1796
Brisbane - South	57	F	1867
Brisbane - South	57	M	1730
Brisbane - South	58	F	1828
Brisbane - South	58	M	1625
Brisbane - South	59	F	1848
Brisbane - South	59	M	1644
Brisbane - South	60	F	1680
Brisbane - South	60	M	1547
Brisbane - South	61	F	1664
Brisbane - South	61	M	1512
Brisbane - South	62	F	1666
Brisbane - South	62	M	1501
Brisbane - South	63	F	1568
Brisbane - South	63	M	1442
Brisbane - South	64	F	1502
Brisbane - South	64	M	1374
Brisbane - South	65	F	1421
Brisbane - South	65	M	1290
Brisbane - South	66	F	1399
Brisbane - South	66	M	1287
Brisbane - South	67	F	1309
Brisbane - South	67	M	1296
Brisbane - South	68	F	1336
Brisbane - South	68	M	1213
Brisbane - South	69	F	1340
Brisbane - South	69	M	1217
Brisbane - South	70	F	1045
Brisbane - South	70	M	1051
Brisbane - South	71	F	1163
Brisbane - South	71	M	985
Brisbane - South	72	F	1073
Brisbane - South	72	M	904
Brisbane - South	73	F	862
Brisbane - South	73	M	793
Brisbane - South	74	F	917
Brisbane - South	74	M	801
Brisbane - South	75	F	858
Brisbane - South	75	M	777
Brisbane - South	76	F	819
Brisbane - South	76	M	723
Brisbane - South	77	F	791
Brisbane - South	77	M	661
Brisbane - South	78	F	745
Brisbane - South	78	M	618
Brisbane - South	79	F	738
Brisbane - South	79	M	584
Brisbane - South	80	F	3123
Brisbane - South	80	M	2242
Brisbane - South	85	F	2479
Brisbane - South	90	M	569
Brisbane - South	95	F	337
Brisbane - South	95	M	127
Brisbane - South	100	F	31
Brisbane - South	100	M	5
Brisbane - West	0	F	931
Brisbane - West	0	M	891
Brisbane - West	1	F	943
Brisbane - West	1	M	1017
Brisbane - West	2	F	1031
Brisbane - West	2	M	1051
Brisbane - West	3	F	1063
Brisbane - West	3	M	1113
Brisbane - West	4	F	1083
Brisbane - West	4	M	1144
Brisbane - West	5	F	1157
Brisbane - West	5	M	1219
Brisbane - West	6	F	1156
Brisbane - West	6	M	1250
Brisbane - West	7	F	1111
Brisbane - West	7	M	1279
Brisbane - West	8	F	1198
Brisbane - West	8	M	1307
Brisbane - West	9	F	1168
Brisbane - West	9	M	1261
Brisbane - West	10	F	1111
Brisbane - West	10	M	1278
Brisbane - West	11	F	1080
Brisbane - West	11	M	1248
Brisbane - West	12	F	1129
Brisbane - West	12	M	1232
Brisbane - West	13	F	1058
Brisbane - West	13	M	1229
Brisbane - West	14	F	1066
Brisbane - West	14	M	1158
Brisbane - West	15	F	1161
Brisbane - West	15	M	1268
Brisbane - West	16	F	1123
Brisbane - West	16	M	1153
Brisbane - West	17	F	1171
Brisbane - West	17	M	1230
Brisbane - West	18	F	1635
Brisbane - West	18	M	1536
Brisbane - West	19	F	1828
Brisbane - West	19	M	1659
Brisbane - West	20	F	1833
Brisbane - West	20	M	1776
Brisbane - West	21	F	1947
Brisbane - West	21	M	1812
Brisbane - West	22	F	1566
Brisbane - West	22	M	1735
Brisbane - West	23	F	1492
Brisbane - West	23	M	1624
Brisbane - West	24	F	1286
Brisbane - West	24	M	1349
Brisbane - West	25	F	1144
Brisbane - West	25	M	1263
Brisbane - West	26	F	1102
Brisbane - West	26	M	1169
Brisbane - West	27	F	1092
Brisbane - West	27	M	1066
Brisbane - West	28	F	1080
Brisbane - West	28	M	1052
Brisbane - West	29	F	1016
Brisbane - West	29	M	1049
Brisbane - West	30	F	1071
Brisbane - West	30	M	1040
Brisbane - West	31	F	1114
Brisbane - West	31	M	1028
Brisbane - West	32	F	1149
Brisbane - West	32	M	1053
Brisbane - West	33	F	1169
Brisbane - West	33	M	1109
Brisbane - West	34	F	1160
Brisbane - West	34	M	1164
Brisbane - West	35	F	1215
Brisbane - West	35	M	1121
Brisbane - West	36	F	1178
Brisbane - West	36	M	1117
Brisbane - West	37	F	1233
Brisbane - West	37	M	1095
Brisbane - West	38	F	1261
Brisbane - West	38	M	1128
Brisbane - West	39	F	1296
Brisbane - West	39	M	1154
Brisbane - West	40	F	1291
Brisbane - West	40	M	1173
Brisbane - West	41	F	1317
Brisbane - West	41	M	1243
Brisbane - West	42	F	1394
Brisbane - West	42	M	1209
Brisbane - West	43	F	1420
Brisbane - West	43	M	1277
Brisbane - West	44	F	1442
Brisbane - West	44	M	1341
Brisbane - West	45	F	1455
Brisbane - West	45	M	1384
Brisbane - West	46	F	1371
Brisbane - West	46	M	1238
Brisbane - West	47	F	1330
Brisbane - West	47	M	1157
Brisbane - West	48	F	1247
Brisbane - West	48	M	1163
Brisbane - West	49	F	1235
Brisbane - West	49	M	1140
Brisbane - West	50	F	1204
Brisbane - West	50	M	1012
Brisbane - West	51	F	1119
Brisbane - West	51	M	1075
Brisbane - West	52	F	1204
Brisbane - West	52	M	1109
Brisbane - West	53	F	1158
Brisbane - West	53	M	1047
Brisbane - West	54	F	1164
Brisbane - West	54	M	1116
Brisbane - West	55	F	1099
Brisbane - West	55	M	1032
Brisbane - West	56	F	1026
Brisbane - West	56	M	982
Brisbane - West	57	F	1085
Brisbane - West	57	M	935
Brisbane - West	58	F	1042
Brisbane - West	58	M	891
Brisbane - West	59	F	1011
Brisbane - West	59	M	946
Brisbane - West	60	F	996
Brisbane - West	60	M	938
Brisbane - West	61	F	889
Brisbane - West	61	M	832
Brisbane - West	62	F	892
Brisbane - West	62	M	801
Brisbane - West	63	F	917
Brisbane - West	63	M	842
Brisbane - West	64	F	937
Brisbane - West	64	M	839
Brisbane - West	65	F	913
Brisbane - West	65	M	760
Brisbane - West	66	F	878
Brisbane - West	66	M	838
Brisbane - West	67	F	870
Brisbane - West	67	M	766
Brisbane - West	68	F	812
Brisbane - West	68	M	728
Brisbane - West	69	F	941
Brisbane - West	69	M	814
Brisbane - West	70	F	728
Brisbane - West	70	M	646
Brisbane - West	71	F	672
Brisbane - West	71	M	657
Brisbane - West	72	F	673
Brisbane - West	72	M	641
Brisbane - West	73	F	573
Brisbane - West	73	M	510
Brisbane - West	74	F	522
Brisbane - West	74	M	524
Brisbane - West	75	F	499
Brisbane - West	75	M	453
Brisbane - West	76	F	479
Brisbane - West	76	M	401
Brisbane - West	77	F	428
Brisbane - West	77	M	435
Brisbane - West	78	F	393
Brisbane - West	78	M	355
Brisbane - West	79	F	431
Brisbane - West	79	M	307
Brisbane - West	80	F	1614
Brisbane - West	80	M	1169
Brisbane - West	85	F	1313
Brisbane - West	90	M	329
Brisbane - West	95	F	252
Brisbane - West	95	M	64
Brisbane - West	100	F	28
Brisbane - West	100	M	7
Brisbane Inner City	0	F	1251
Brisbane Inner City	0	M	1278
Brisbane Inner City	1	F	1166
Brisbane Inner City	1	M	1224
Brisbane Inner City	2	F	1158
Brisbane Inner City	2	M	1251
Brisbane Inner City	3	F	1138
Brisbane Inner City	3	M	1219
Brisbane Inner City	4	F	1123
Brisbane Inner City	4	M	1139
Brisbane Inner City	5	F	1141
Brisbane Inner City	5	M	1175
Brisbane Inner City	6	F	1198
Brisbane Inner City	6	M	1246
Brisbane Inner City	7	F	1150
Brisbane Inner City	7	M	1140
Brisbane Inner City	8	F	1125
Brisbane Inner City	8	M	1169
Brisbane Inner City	9	F	1094
Brisbane Inner City	9	M	1166
Brisbane Inner City	10	F	1116
Brisbane Inner City	10	M	1160
Brisbane Inner City	11	F	1065
Brisbane Inner City	11	M	1120
Brisbane Inner City	12	F	1105
Brisbane Inner City	12	M	1185
Brisbane Inner City	13	F	1050
Brisbane Inner City	13	M	1096
Brisbane Inner City	14	F	1088
Brisbane Inner City	14	M	1157
Brisbane Inner City	15	F	1080
Brisbane Inner City	15	M	1121
Brisbane Inner City	16	F	1123
Brisbane Inner City	16	M	1043
Brisbane Inner City	17	F	1151
Brisbane Inner City	17	M	1101
Brisbane Inner City	18	F	1678
Brisbane Inner City	18	M	1459
Brisbane Inner City	19	F	2114
Brisbane Inner City	19	M	1820
Brisbane Inner City	20	F	2409
Brisbane Inner City	20	M	2048
Brisbane Inner City	21	F	2761
Brisbane Inner City	21	M	2482
Brisbane Inner City	22	F	2989
Brisbane Inner City	22	M	2698
Brisbane Inner City	23	F	3134
Brisbane Inner City	23	M	2876
Brisbane Inner City	24	F	3151
Brisbane Inner City	24	M	3036
Brisbane Inner City	25	F	3169
Brisbane Inner City	25	M	3115
Brisbane Inner City	26	F	3350
Brisbane Inner City	26	M	3224
Brisbane Inner City	27	F	3182
Brisbane Inner City	27	M	3257
Brisbane Inner City	28	F	3041
Brisbane Inner City	28	M	3044
Brisbane Inner City	29	F	2855
Brisbane Inner City	29	M	2932
Brisbane Inner City	30	F	2797
Brisbane Inner City	30	M	2967
Brisbane Inner City	31	F	2773
Brisbane Inner City	31	M	2730
Brisbane Inner City	32	F	2568
Brisbane Inner City	32	M	2807
Brisbane Inner City	33	F	2485
Brisbane Inner City	33	M	2637
Brisbane Inner City	34	F	2282
Brisbane Inner City	34	M	2550
Brisbane Inner City	35	F	2157
Brisbane Inner City	35	M	2237
Brisbane Inner City	36	F	2079
Brisbane Inner City	36	M	2110
Brisbane Inner City	37	F	1852
Brisbane Inner City	37	M	1902
Brisbane Inner City	38	F	1897
Brisbane Inner City	38	M	1894
Brisbane Inner City	39	F	1704
Brisbane Inner City	39	M	1910
Brisbane Inner City	40	F	1702
Brisbane Inner City	40	M	1785
Brisbane Inner City	41	F	1818
Brisbane Inner City	41	M	1798
Brisbane Inner City	42	F	1801
Brisbane Inner City	42	M	1788
Brisbane Inner City	43	F	1823
Brisbane Inner City	43	M	1824
Brisbane Inner City	44	F	1872
Brisbane Inner City	44	M	1854
Brisbane Inner City	45	F	1856
Brisbane Inner City	45	M	1878
Brisbane Inner City	46	F	1732
Brisbane Inner City	46	M	1801
Brisbane Inner City	47	F	1678
Brisbane Inner City	47	M	1761
Brisbane Inner City	48	F	1582
Brisbane Inner City	48	M	1658
Brisbane Inner City	49	F	1526
Brisbane Inner City	49	M	1597
Brisbane Inner City	50	F	1430
Brisbane Inner City	50	M	1590
Brisbane Inner City	51	F	1444
Brisbane Inner City	51	M	1514
Brisbane Inner City	52	F	1423
Brisbane Inner City	52	M	1526
Brisbane Inner City	53	F	1480
Brisbane Inner City	53	M	1524
Brisbane Inner City	54	F	1420
Brisbane Inner City	54	M	1392
Brisbane Inner City	55	F	1402
Brisbane Inner City	55	M	1337
Brisbane Inner City	56	F	1311
Brisbane Inner City	56	M	1308
Brisbane Inner City	57	F	1232
Brisbane Inner City	57	M	1267
Brisbane Inner City	58	F	1120
Brisbane Inner City	58	M	1202
Brisbane Inner City	59	F	1142
Brisbane Inner City	59	M	1216
Brisbane Inner City	60	F	1162
Brisbane Inner City	60	M	1135
Brisbane Inner City	61	F	1064
Brisbane Inner City	61	M	1060
Brisbane Inner City	62	F	1064
Brisbane Inner City	62	M	969
Brisbane Inner City	63	F	1039
Brisbane Inner City	63	M	1053
Brisbane Inner City	64	F	916
Brisbane Inner City	64	M	992
Brisbane Inner City	65	F	893
Brisbane Inner City	65	M	901
Brisbane Inner City	66	F	881
Brisbane Inner City	66	M	857
Brisbane Inner City	67	F	849
Brisbane Inner City	67	M	824
Brisbane Inner City	68	F	789
Brisbane Inner City	68	M	797
Brisbane Inner City	69	F	791
Brisbane Inner City	69	M	841
Brisbane Inner City	70	F	669
Brisbane Inner City	70	M	692
Brisbane Inner City	71	F	641
Brisbane Inner City	71	M	583
Brisbane Inner City	72	F	560
Brisbane Inner City	72	M	518
Brisbane Inner City	73	F	519
Brisbane Inner City	73	M	510
Brisbane Inner City	74	F	517
Brisbane Inner City	74	M	456
Brisbane Inner City	75	F	412
Brisbane Inner City	75	M	456
Brisbane Inner City	76	F	430
Brisbane Inner City	76	M	411
Brisbane Inner City	77	F	379
Brisbane Inner City	77	M	353
Brisbane Inner City	78	F	384
Brisbane Inner City	78	M	350
Brisbane Inner City	79	F	352
Brisbane Inner City	79	M	297
Brisbane Inner City	80	F	1515
Brisbane Inner City	80	M	1130
Brisbane Inner City	85	F	1303
Brisbane Inner City	90	M	282
Brisbane Inner City	95	F	169
Brisbane Inner City	95	M	61
Brisbane Inner City	100	F	31
Brisbane Inner City	100	M	5
Cairns	0	F	1280
Cairns	0	M	1402
Cairns	1	F	1467
Cairns	1	M	1572
Cairns	2	F	1489
Cairns	2	M	1506
Cairns	3	F	1426
Cairns	3	M	1564
Cairns	4	F	1518
Cairns	4	M	1687
Cairns	5	F	1524
Cairns	5	M	1649
Cairns	6	F	1587
Cairns	6	M	1704
Cairns	7	F	1579
Cairns	7	M	1737
Cairns	8	F	1662
Cairns	8	M	1840
Cairns	9	F	1655
Cairns	9	M	1769
Cairns	10	F	1723
Cairns	10	M	1713
Cairns	11	F	1550
Cairns	11	M	1647
Cairns	12	F	1556
Cairns	12	M	1577
Cairns	13	F	1557
Cairns	13	M	1635
Cairns	14	F	1470
Cairns	14	M	1613
Cairns	15	F	1620
Cairns	15	M	1667
Cairns	16	F	1527
Cairns	16	M	1663
Cairns	17	F	1489
Cairns	17	M	1549
Cairns	18	F	1216
Cairns	18	M	1332
Cairns	19	F	1187
Cairns	19	M	1209
Cairns	20	F	1183
Cairns	20	M	1218
Cairns	21	F	1220
Cairns	21	M	1348
Cairns	22	F	1326
Cairns	22	M	1249
Cairns	23	F	1399
Cairns	23	M	1343
Cairns	24	F	1400
Cairns	24	M	1418
Cairns	25	F	1479
Cairns	25	M	1418
Cairns	26	F	1532
Cairns	26	M	1368
Cairns	27	F	1568
Cairns	27	M	1354
Cairns	28	F	1534
Cairns	28	M	1401
Cairns	29	F	1590
Cairns	29	M	1473
Cairns	30	F	1623
Cairns	30	M	1474
Cairns	31	F	1571
Cairns	31	M	1441
Cairns	32	F	1536
Cairns	32	M	1500
Cairns	33	F	1686
Cairns	33	M	1507
Cairns	34	F	1592
Cairns	34	M	1448
Cairns	35	F	1639
Cairns	35	M	1448
Cairns	36	F	1636
Cairns	36	M	1415
Cairns	37	F	1591
Cairns	37	M	1433
Cairns	38	F	1634
Cairns	38	M	1404
Cairns	39	F	1600
Cairns	39	M	1385
Cairns	40	F	1694
Cairns	40	M	1551
Cairns	41	F	1654
Cairns	41	M	1531
Cairns	42	F	1750
Cairns	42	M	1590
Cairns	43	F	1933
Cairns	43	M	1622
Cairns	44	F	1838
Cairns	44	M	1702
Cairns	45	F	1959
Cairns	45	M	1857
Cairns	46	F	1750
Cairns	46	M	1643
Cairns	47	F	1760
Cairns	47	M	1671
Cairns	48	F	1788
Cairns	48	M	1680
Cairns	49	F	1693
Cairns	49	M	1553
Cairns	50	F	1724
Cairns	50	M	1656
Cairns	51	F	1694
Cairns	51	M	1780
Cairns	52	F	1761
Cairns	52	M	1646
Cairns	53	F	1776
Cairns	53	M	1714
Cairns	54	F	1736
Cairns	54	M	1735
Cairns	55	F	1733
Cairns	55	M	1706
Cairns	56	F	1705
Cairns	56	M	1747
Cairns	57	F	1739
Cairns	57	M	1619
Cairns	58	F	1690
Cairns	58	M	1638
Cairns	59	F	1534
Cairns	59	M	1614
Cairns	60	F	1596
Cairns	60	M	1545
Cairns	61	F	1529
Cairns	61	M	1528
Cairns	62	F	1578
Cairns	62	M	1500
Cairns	63	F	1386
Cairns	63	M	1530
Cairns	64	F	1335
Cairns	64	M	1451
Cairns	65	F	1314
Cairns	65	M	1482
Cairns	66	F	1257
Cairns	66	M	1421
Cairns	67	F	1222
Cairns	67	M	1340
Cairns	68	F	1268
Cairns	68	M	1280
Cairns	69	F	1175
Cairns	69	M	1346
Cairns	70	F	1025
Cairns	70	M	1121
Cairns	71	F	976
Cairns	71	M	1045
Cairns	72	F	950
Cairns	72	M	1037
Cairns	73	F	821
Cairns	73	M	852
Cairns	74	F	796
Cairns	74	M	816
Cairns	75	F	705
Cairns	75	M	737
Cairns	76	F	678
Cairns	76	M	694
Cairns	77	F	586
Cairns	77	M	679
Cairns	78	F	572
Cairns	78	M	569
Cairns	79	F	537
Cairns	79	M	538
Cairns	80	F	2017
Cairns	80	M	2001
Cairns	85	F	1435
Cairns	90	M	325
Cairns	95	F	178
Cairns	95	M	68
Cairns	100	F	26
Cairns	100	M	8
Darling Downs - Maranoa	0	F	751
Darling Downs - Maranoa	0	M	753
Darling Downs - Maranoa	1	F	814
Darling Downs - Maranoa	1	M	821
Darling Downs - Maranoa	2	F	779
Darling Downs - Maranoa	2	M	863
Darling Downs - Maranoa	3	F	799
Darling Downs - Maranoa	3	M	857
Darling Downs - Maranoa	4	F	865
Darling Downs - Maranoa	4	M	929
Darling Downs - Maranoa	5	F	858
Darling Downs - Maranoa	5	M	836
Darling Downs - Maranoa	6	F	956
Darling Downs - Maranoa	6	M	894
Darling Downs - Maranoa	7	F	861
Darling Downs - Maranoa	7	M	1007
Darling Downs - Maranoa	8	F	878
Darling Downs - Maranoa	8	M	949
Darling Downs - Maranoa	9	F	909
Darling Downs - Maranoa	9	M	987
Darling Downs - Maranoa	10	F	852
Darling Downs - Maranoa	10	M	990
Darling Downs - Maranoa	11	F	795
Darling Downs - Maranoa	11	M	874
Darling Downs - Maranoa	12	F	844
Darling Downs - Maranoa	12	M	845
Darling Downs - Maranoa	13	F	765
Darling Downs - Maranoa	13	M	860
Darling Downs - Maranoa	14	F	760
Darling Downs - Maranoa	14	M	907
Darling Downs - Maranoa	15	F	807
Darling Downs - Maranoa	15	M	906
Darling Downs - Maranoa	16	F	777
Darling Downs - Maranoa	16	M	893
Darling Downs - Maranoa	17	F	781
Darling Downs - Maranoa	17	M	852
Darling Downs - Maranoa	18	F	638
Darling Downs - Maranoa	18	M	714
Darling Downs - Maranoa	19	F	563
Darling Downs - Maranoa	19	M	674
Darling Downs - Maranoa	20	F	577
Darling Downs - Maranoa	20	M	679
Darling Downs - Maranoa	21	F	610
Darling Downs - Maranoa	21	M	632
Darling Downs - Maranoa	22	F	638
Darling Downs - Maranoa	22	M	710
Darling Downs - Maranoa	23	F	647
Darling Downs - Maranoa	23	M	696
Darling Downs - Maranoa	24	F	703
Darling Downs - Maranoa	24	M	640
Darling Downs - Maranoa	25	F	697
Darling Downs - Maranoa	25	M	712
Darling Downs - Maranoa	26	F	668
Darling Downs - Maranoa	26	M	672
Darling Downs - Maranoa	27	F	704
Darling Downs - Maranoa	27	M	670
Darling Downs - Maranoa	28	F	647
Darling Downs - Maranoa	28	M	691
Darling Downs - Maranoa	29	F	647
Darling Downs - Maranoa	29	M	705
Darling Downs - Maranoa	30	F	713
Darling Downs - Maranoa	30	M	698
Darling Downs - Maranoa	31	F	750
Darling Downs - Maranoa	31	M	664
Darling Downs - Maranoa	32	F	698
Darling Downs - Maranoa	32	M	649
Darling Downs - Maranoa	33	F	770
Darling Downs - Maranoa	33	M	703
Darling Downs - Maranoa	34	F	688
Darling Downs - Maranoa	34	M	700
Darling Downs - Maranoa	35	F	745
Darling Downs - Maranoa	35	M	684
Darling Downs - Maranoa	36	F	703
Darling Downs - Maranoa	36	M	638
Darling Downs - Maranoa	37	F	697
Darling Downs - Maranoa	37	M	702
Darling Downs - Maranoa	38	F	686
Darling Downs - Maranoa	38	M	603
Darling Downs - Maranoa	39	F	717
Darling Downs - Maranoa	39	M	658
Darling Downs - Maranoa	40	F	763
Darling Downs - Maranoa	40	M	735
Darling Downs - Maranoa	41	F	719
Darling Downs - Maranoa	41	M	705
Darling Downs - Maranoa	42	F	800
Darling Downs - Maranoa	42	M	751
Darling Downs - Maranoa	43	F	758
Darling Downs - Maranoa	43	M	796
Darling Downs - Maranoa	44	F	929
Darling Downs - Maranoa	44	M	793
Darling Downs - Maranoa	45	F	841
Darling Downs - Maranoa	45	M	852
