SA4_NAME16	FamilyHousehold	IncomeHousehold.max	households
Warrnambool and South West	1	26250	1102
Warrnambool and South West	1	34125	1073
Warrnambool and South West	1	42000	2886
Warrnambool and South West	1	52500	2432
Warrnambool and South West	1	65625	3093
Warrnambool and South West	1	78750	2920
Warrnambool and South West	1	91875	2134
Warrnambool and South West	1	105000	2199
Warrnambool and South West	1	131250	3620
Warrnambool and South West	1	157500	2156
Warrnambool and South West	1	183750	1112
Warrnambool and South West	1	210000	607
Warrnambool and South West	1	Inf	1171
Brisbane - East	0		1254
Brisbane - East	0	0	423
Brisbane - East	0	7875	232
Brisbane - East	0	15750	931
Brisbane - East	0	21000	1511
Brisbane - East	0	26250	3672
Brisbane - East	0	34125	1822
Brisbane - East	0	42000	1506
Brisbane - East	0	52500	1568
Brisbane - East	0	65625	1651
Brisbane - East	0	78750	1080
Brisbane - East	0	91875	847
Brisbane - East	0	105000	683
Brisbane - East	0	131250	932
Brisbane - East	0	157500	133
Brisbane - East	0	183750	103
Brisbane - East	0	210000	295
Brisbane - East	0	Inf	83
Brisbane - East	1		6497
Brisbane - East	1	0	346
Brisbane - East	1	7875	207
Brisbane - East	1	15750	276
Brisbane - East	1	21000	287
Brisbane - East	1	26250	1233
Brisbane - East	1	34125	1369
Brisbane - East	1	42000	3876
Brisbane - East	1	52500	3226
Brisbane - East	1	65625	4370
Brisbane - East	1	78750	4324
Brisbane - East	1	91875	3586
Brisbane - East	1	105000	3991
Brisbane - East	1	131250	8119
Brisbane - East	1	157500	6115
Brisbane - East	1	183750	4032
Brisbane - East	1	210000	2903
Brisbane - East	1	Inf	5739
Brisbane - North	0		1676
Brisbane - North	0	0	482
Brisbane - North	0	7875	247
Brisbane - North	0	15750	860
Brisbane - North	0	21000	1622
Brisbane - North	0	26250	3598
Brisbane - North	0	34125	2128
Brisbane - North	0	42000	1727
Brisbane - North	0	52500	1964
Brisbane - North	0	65625	2291
Brisbane - North	0	78750	1734
Brisbane - North	0	91875	1616
Brisbane - North	0	105000	1125
Brisbane - North	0	131250	1601
Brisbane - North	0	157500	382
Brisbane - North	0	183750	189
Brisbane - North	0	210000	509
Brisbane - North	0	Inf	149
Brisbane - North	1		5257
Brisbane - North	1	0	335
Brisbane - North	1	7875	185
Brisbane - North	1	15750	257
Brisbane - North	1	21000	247
Brisbane - North	1	26250	916
Brisbane - North	1	34125	1041
Brisbane - North	1	42000	2898
Brisbane - North	1	52500	2756
Brisbane - North	1	65625	3904
Brisbane - North	1	78750	3913
Brisbane - North	1	91875	3379
Brisbane - North	1	105000	3593
Brisbane - North	1	131250	7644
Brisbane - North	1	157500	5757
Brisbane - North	1	183750	4001
Brisbane - North	1	210000	2713
Brisbane - North	1	Inf	5346
Brisbane - South	0		2548
Brisbane - South	0	0	1142
Brisbane - South	0	7875	430
Brisbane - South	0	15750	1362
Brisbane - South	0	21000	2062
Brisbane - South	0	26250	4246
Brisbane - South	0	34125	2543
Brisbane - South	0	42000	2195
Brisbane - South	0	52500	2608
Brisbane - South	0	65625	2977
Brisbane - South	0	78750	2398
Brisbane - South	0	91875	2119
Brisbane - South	0	105000	1578
Brisbane - South	0	131250	2448
Brisbane - South	0	157500	704
Brisbane - South	0	183750	353
Brisbane - South	0	210000	746
Brisbane - South	0	Inf	294
Brisbane - South	1		8117
Brisbane - South	1	0	975
Brisbane - South	1	7875	412
Brisbane - South	1	15750	613
Brisbane - South	1	21000	467
Brisbane - South	1	26250	1594
Brisbane - South	1	34125	1725
Brisbane - South	1	42000	4297
Brisbane - South	1	52500	4153
Brisbane - South	1	65625	5943
Brisbane - South	1	78750	5803
Brisbane - South	1	91875	5078
Brisbane - South	1	105000	5310
Brisbane - South	1	131250	11025
Brisbane - South	1	157500	8591
Brisbane - South	1	183750	5990
Brisbane - South	1	210000	4519
Brisbane - South	1	Inf	9458
Brisbane - West	0		1173
Brisbane - West	0	0	701
Brisbane - West	0	7875	220
Brisbane - West	0	15750	619
Brisbane - West	0	21000	781
Brisbane - West	0	26250	1699
Brisbane - West	0	34125	1260
Brisbane - West	0	42000	1079
Brisbane - West	0	52500	1204
Brisbane - West	0	65625	1388
Brisbane - West	0	78750	1124
Brisbane - West	0	91875	1100
Brisbane - West	0	105000	764
Brisbane - West	0	131250	1228
Brisbane - West	0	157500	263
Brisbane - West	0	183750	136
Brisbane - West	0	210000	571
Brisbane - West	0	Inf	106
Brisbane - West	1		4906
Brisbane - West	1	0	391
Brisbane - West	1	7875	181
Brisbane - West	1	15750	250
Brisbane - West	1	21000	209
Brisbane - West	1	26250	612
Brisbane - West	1	34125	763
Brisbane - West	1	42000	1589
Brisbane - West	1	52500	1833
Brisbane - West	1	65625	2641
Brisbane - West	1	78750	2610
Brisbane - West	1	91875	2368
Brisbane - West	1	105000	2535
Brisbane - West	1	131250	5610
Brisbane - West	1	157500	4630
Brisbane - West	1	183750	3585
Brisbane - West	1	210000	3052
Brisbane - West	1	Inf	8000
Brisbane Inner City	0		3224
Brisbane Inner City	0	0	1461
Brisbane Inner City	0	7875	431
Brisbane Inner City	0	15750	1354
Brisbane Inner City	0	21000	1776
Brisbane Inner City	0	26250	3052
Brisbane Inner City	0	34125	2366
Brisbane Inner City	0	42000	2285
Brisbane Inner City	0	52500	2926
Brisbane Inner City	0	65625	3706
Brisbane Inner City	0	78750	3294
Brisbane Inner City	0	91875	3068
Brisbane Inner City	0	105000	2401
Brisbane Inner City	0	131250	4478
Brisbane Inner City	0	157500	992
Brisbane Inner City	0	183750	672
Brisbane Inner City	0	210000	2382
Brisbane Inner City	0	Inf	759
Brisbane Inner City	1		5740
Brisbane Inner City	1	0	613
Brisbane Inner City	1	7875	221
Brisbane Inner City	1	15750	282
Brisbane Inner City	1	21000	232
Brisbane Inner City	1	26250	700
Brisbane Inner City	1	34125	810
Brisbane Inner City	1	42000	1581
Brisbane Inner City	1	52500	1815
Brisbane Inner City	1	65625	2693
Brisbane Inner City	1	78750	3011
Brisbane Inner City	1	91875	2672
Brisbane Inner City	1	105000	2921
Brisbane Inner City	1	131250	6655
Brisbane Inner City	1	157500	5286
Brisbane Inner City	1	183750	4196
Brisbane Inner City	1	210000	4263
Brisbane Inner City	1	Inf	12669
Cairns	0		2062
Cairns	0	0	691
Cairns	0	7875	340
Cairns	0	15750	1500
Cairns	0	21000	2272
Cairns	0	26250	4522
Cairns	0	34125	2397
Cairns	0	42000	2441
Cairns	0	52500	2619
Cairns	0	65625	2416
Cairns	0	78750	1568
Cairns	0	91875	1174
Cairns	0	105000	833
Cairns	0	131250	1102
Cairns	0	157500	210
Cairns	0	183750	117
Cairns	0	210000	372
Cairns	0	Inf	114
Cairns	1		7689
Cairns	1	0	518
Cairns	1	7875	350
Cairns	1	15750	476
Cairns	1	21000	515
Cairns	1	26250	1743
Cairns	1	34125	1954
Cairns	1	42000	4705
Cairns	1	52500	4087
Cairns	1	65625	5344
Cairns	1	78750	5239
Cairns	1	91875	4081
Cairns	1	105000	3974
Cairns	1	131250	7297
Cairns	1	157500	4493
Cairns	1	183750	2532
Cairns	1	210000	1583
Cairns	1	Inf	2727
Darling Downs - Maranoa	0		967
Darling Downs - Maranoa	0	0	312
Darling Downs - Maranoa	0	7875	211
Darling Downs - Maranoa	0	15750	765
Darling Downs - Maranoa	0	21000	1182
Darling Downs - Maranoa	0	26250	2810
Darling Downs - Maranoa	0	34125	1260
Darling Downs - Maranoa	0	42000	1104
Darling Downs - Maranoa	0	52500	1275
Darling Downs - Maranoa	0	65625	1101
Darling Downs - Maranoa	0	78750	673
Darling Downs - Maranoa	0	91875	428
Darling Downs - Maranoa	0	105000	332
Darling Downs - Maranoa	0	131250	438
Darling Downs - Maranoa	0	157500	74
Darling Downs - Maranoa	0	183750	36
Darling Downs - Maranoa	0	210000	186
Darling Downs - Maranoa	0	Inf	34
Darling Downs - Maranoa	1		4087
Darling Downs - Maranoa	1	0	347
Darling Downs - Maranoa	1	7875	230
Darling Downs - Maranoa	1	15750	262
Darling Downs - Maranoa	1	21000	265
Darling Downs - Maranoa	1	26250	1173
Darling Downs - Maranoa	1	34125	1102
Darling Downs - Maranoa	1	42000	3263
Darling Downs - Maranoa	1	52500	2301
Darling Downs - Maranoa	1	65625	3073
Darling Downs - Maranoa	1	78750	2981
Darling Downs - Maranoa	1	91875	2066
Darling Downs - Maranoa	1	105000	2168
Darling Downs - Maranoa	1	131250	3552
Darling Downs - Maranoa	1	157500	2077
Darling Downs - Maranoa	1	183750	1109
Darling Downs - Maranoa	1	210000	667
Darling Downs - Maranoa	1	Inf	1186
Central Queensland	0		1559
Central Queensland	0	0	558
Central Queensland	0	7875	310
Central Queensland	0	15750	1229
Central Queensland	0	21000	1783
Central Queensland	0	26250	3636
Central Queensland	0	34125	1631
Central Queensland	0	42000	1559
Central Queensland	0	52500	1700
Central Queensland	0	65625	1844
Central Queensland	0	78750	1263
Central Queensland	0	91875	1041
Central Queensland	0	105000	799
Central Queensland	0	131250	1307
Central Queensland	0	157500	167
Central Queensland	0	183750	96
Central Queensland	0	210000	571
Central Queensland	0	Inf	122
Central Queensland	1		7586
Central Queensland	1	0	498
Central Queensland	1	7875	318
Central Queensland	1	15750	430
Central Queensland	1	21000	453
Central Queensland	1	26250	1575
Central Queensland	1	34125	1663
Central Queensland	1	42000	3969
Central Queensland	1	52500	3094
Central Queensland	1	65625	3850
Central Queensland	1	78750	3977
Central Queensland	1	91875	3279
Central Queensland	1	105000	3536
Central Queensland	1	131250	7061
Central Queensland	1	157500	4817
Central Queensland	1	183750	3002
Central Queensland	1	210000	2167
Central Queensland	1	Inf	4071
Gold Coast	0		4732
Gold Coast	0	0	1728
Gold Coast	0	7875	696
Gold Coast	0	15750	2439
Gold Coast	0	21000	3969
Gold Coast	0	26250	9134
Gold Coast	0	34125	5449
Gold Coast	0	42000	4852
Gold Coast	0	52500	5474
Gold Coast	0	65625	5527
Gold Coast	0	78750	3690
Gold Coast	0	91875	2979
Gold Coast	0	105000	2110
Gold Coast	0	131250	2902
Gold Coast	0	157500	714
Gold Coast	0	183750	338
Gold Coast	0	210000	1249
Gold Coast	0	Inf	313
Gold Coast	1		15414
Gold Coast	1	0	1432
Gold Coast	1	7875	618
Gold Coast	1	15750	883
Gold Coast	1	21000	855
Gold Coast	1	26250	3403
Gold Coast	1	34125	3993
Gold Coast	1	42000	10180
Gold Coast	1	52500	8849
Gold Coast	1	65625	12278
Gold Coast	1	78750	12390
Gold Coast	1	91875	9937
Gold Coast	1	105000	10304
Gold Coast	1	131250	19086
Gold Coast	1	157500	12733
Gold Coast	1	183750	7768
Gold Coast	1	210000	5105
Gold Coast	1	Inf	10073
Ipswich	0		1792
Ipswich	0	0	590
Ipswich	0	7875	310
Ipswich	0	15750	1181
Ipswich	0	21000	1981
Ipswich	0	26250	4602
Ipswich	0	34125	2164
Ipswich	0	42000	1958
Ipswich	0	52500	2567
Ipswich	0	65625	2574
Ipswich	0	78750	1741
Ipswich	0	91875	1371
Ipswich	0	105000	820
Ipswich	0	131250	1016
Ipswich	0	157500	234
Ipswich	0	183750	79
Ipswich	0	210000	241
Ipswich	0	Inf	54
Ipswich	1		8567
Ipswich	1	0	615
Ipswich	1	7875	316
Ipswich	1	15750	605
Ipswich	1	21000	622
Ipswich	1	26250	2109
Ipswich	1	34125	2630
Ipswich	1	42000	6081
Ipswich	1	52500	5459
Ipswich	1	65625	7101
Ipswich	1	78750	7315
Ipswich	1	91875	5890
Ipswich	1	105000	5705
Ipswich	1	131250	10760
Ipswich	1	157500	6755
Ipswich	1	183750	3987
Ipswich	1	210000	2253
Ipswich	1	Inf	3412
Logan - Beaudesert	0		1669
Logan - Beaudesert	0	0	544
Logan - Beaudesert	0	7875	239
Logan - Beaudesert	0	15750	1042
Logan - Beaudesert	0	21000	1717
Logan - Beaudesert	0	26250	4039
Logan - Beaudesert	0	34125	2123
Logan - Beaudesert	0	42000	1937
Logan - Beaudesert	0	52500	2282
Logan - Beaudesert	0	65625	2333
Logan - Beaudesert	0	78750	1522
Logan - Beaudesert	0	91875	1095
Logan - Beaudesert	0	105000	749
Logan - Beaudesert	0	131250	840
Logan - Beaudesert	0	157500	204
Logan - Beaudesert	0	183750	101
Logan - Beaudesert	0	210000	243
Logan - Beaudesert	0	Inf	78
Logan - Beaudesert	1		8404
Logan - Beaudesert	1	0	672
Logan - Beaudesert	1	7875	297
Logan - Beaudesert	1	15750	566
Logan - Beaudesert	1	21000	608
Logan - Beaudesert	1	26250	2082
Logan - Beaudesert	1	34125	2499
Logan - Beaudesert	1	42000	5841
Logan - Beaudesert	1	52500	5144
Logan - Beaudesert	1	65625	6833
Logan - Beaudesert	1	78750	7153
Logan - Beaudesert	1	91875	5866
Logan - Beaudesert	1	105000	5830
Logan - Beaudesert	1	131250	10974
Logan - Beaudesert	1	157500	6784
Logan - Beaudesert	1	183750	3927
Logan - Beaudesert	1	210000	2335
Logan - Beaudesert	1	Inf	3511
Mackay - Isaac - Whitsunday	0		1246
Mackay - Isaac - Whitsunday	0	0	412
Mackay - Isaac - Whitsunday	0	7875	227
Mackay - Isaac - Whitsunday	0	15750	910
Mackay - Isaac - Whitsunday	0	21000	1287
Mackay - Isaac - Whitsunday	0	26250	2432
Mackay - Isaac - Whitsunday	0	34125	1242
Mackay - Isaac - Whitsunday	0	42000	1173
Mackay - Isaac - Whitsunday	0	52500	1363
Mackay - Isaac - Whitsunday	0	65625	1348
Mackay - Isaac - Whitsunday	0	78750	1007
Mackay - Isaac - Whitsunday	0	91875	831
Mackay - Isaac - Whitsunday	0	105000	617
Mackay - Isaac - Whitsunday	0	131250	1134
Mackay - Isaac - Whitsunday	0	157500	167
Mackay - Isaac - Whitsunday	0	183750	82
Mackay - Isaac - Whitsunday	0	210000	423
Mackay - Isaac - Whitsunday	0	Inf	106
Mackay - Isaac - Whitsunday	1		6577
Mackay - Isaac - Whitsunday	1	0	367
Mackay - Isaac - Whitsunday	1	7875	211
Mackay - Isaac - Whitsunday	1	15750	315
Mackay - Isaac - Whitsunday	1	21000	291
Mackay - Isaac - Whitsunday	1	26250	1131
Mackay - Isaac - Whitsunday	1	34125	1153
Mackay - Isaac - Whitsunday	1	42000	2618
Mackay - Isaac - Whitsunday	1	52500	2164
Mackay - Isaac - Whitsunday	1	65625	2954
Mackay - Isaac - Whitsunday	1	78750	3026
Mackay - Isaac - Whitsunday	1	91875	2430
Mackay - Isaac - Whitsunday	1	105000	2654
Mackay - Isaac - Whitsunday	1	131250	5377
Mackay - Isaac - Whitsunday	1	157500	3744
Mackay - Isaac - Whitsunday	1	183750	2388
Mackay - Isaac - Whitsunday	1	210000	1593
Mackay - Isaac - Whitsunday	1	Inf	3104
Moreton Bay - North	0		1688
Moreton Bay - North	0	0	491
Moreton Bay - North	0	7875	264
Moreton Bay - North	0	15750	1144
Moreton Bay - North	0	21000	2166
Moreton Bay - North	0	26250	5063
Moreton Bay - North	0	34125	2733
Moreton Bay - North	0	42000	1867
Moreton Bay - North	0	52500	2120
Moreton Bay - North	0	65625	1970
Moreton Bay - North	0	78750	1177
Moreton Bay - North	0	91875	850
Moreton Bay - North	0	105000	601
Moreton Bay - North	0	131250	657
Moreton Bay - North	0	157500	115
Moreton Bay - North	0	183750	47
Moreton Bay - North	0	210000	253
Moreton Bay - North	0	Inf	67
Moreton Bay - North	1		6480
Moreton Bay - North	1	0	451
Moreton Bay - North	1	7875	301
Moreton Bay - North	1	15750	429
Moreton Bay - North	1	21000	448
Moreton Bay - North	1	26250	1878
Moreton Bay - North	1	34125	2098
Moreton Bay - North	1	42000	6123
Moreton Bay - North	1	52500	4724
Moreton Bay - North	1	65625	5828
Moreton Bay - North	1	78750	5576
Moreton Bay - North	1	91875	4313
Moreton Bay - North	1	105000	4230
Moreton Bay - North	1	131250	7279
Moreton Bay - North	1	157500	4431
Moreton Bay - North	1	183750	2682
Moreton Bay - North	1	210000	1475
Moreton Bay - North	1	Inf	2515
Moreton Bay - South	0		775
Moreton Bay - South	0	0	248
Moreton Bay - South	0	7875	123
Moreton Bay - South	0	15750	455
Moreton Bay - South	0	21000	756
Moreton Bay - South	0	26250	1832
Moreton Bay - South	0	34125	1112
Moreton Bay - South	0	42000	977
Moreton Bay - South	0	52500	1267
Moreton Bay - South	0	65625	1362
Moreton Bay - South	0	78750	965
Moreton Bay - South	0	91875	781
Moreton Bay - South	0	105000	499
Moreton Bay - South	0	131250	730
Moreton Bay - South	0	157500	140
Moreton Bay - South	0	183750	72
Moreton Bay - South	0	210000	188
Moreton Bay - South	0	Inf	39
Moreton Bay - South	1		5233
Moreton Bay - South	1	0	287
Moreton Bay - South	1	7875	156
Moreton Bay - South	1	15750	221
Moreton Bay - South	1	21000	236
Moreton Bay - South	1	26250	885
Moreton Bay - South	1	34125	1080
Moreton Bay - South	1	42000	2728
Moreton Bay - South	1	52500	2659
Moreton Bay - South	1	65625	3777
Moreton Bay - South	1	78750	4018
Moreton Bay - South	1	91875	3771
Moreton Bay - South	1	105000	3839
Moreton Bay - South	1	131250	7970
Moreton Bay - South	1	157500	5638
Moreton Bay - South	1	183750	3587
Moreton Bay - South	1	210000	2362
Moreton Bay - South	1	Inf	4312
Queensland - Outback	0		733
Queensland - Outback	0	0	204
Queensland - Outback	0	7875	104
Queensland - Outback	0	15750	529
Queensland - Outback	0	21000	648
Queensland - Outback	0	26250	1092
Queensland - Outback	0	34125	500
Queensland - Outback	0	42000	549
Queensland - Outback	0	52500	586
Queensland - Outback	0	65625	626
Queensland - Outback	0	78750	467
Queensland - Outback	0	91875	372
Queensland - Outback	0	105000	343
Queensland - Outback	0	131250	638
Queensland - Outback	0	157500	77
Queensland - Outback	0	183750	46
Queensland - Outback	0	210000	176
Queensland - Outback	0	Inf	73
Queensland - Outback	1		2542
Queensland - Outback	1	0	201
Queensland - Outback	1	7875	119
Queensland - Outback	1	15750	198
Queensland - Outback	1	21000	181
Queensland - Outback	1	26250	650
Queensland - Outback	1	34125	544
Queensland - Outback	1	42000	1095
Queensland - Outback	1	52500	1008
Queensland - Outback	1	65625	1248
Queensland - Outback	1	78750	1294
Queensland - Outback	1	91875	902
Queensland - Outback	1	105000	1009
Queensland - Outback	1	131250	1998
Queensland - Outback	1	157500	1404
Queensland - Outback	1	183750	1043
Queensland - Outback	1	210000	626
Queensland - Outback	1	Inf	1192
Sunshine Coast	0		2636
Sunshine Coast	0	0	816
Sunshine Coast	0	7875	389
Sunshine Coast	0	15750	1781
Sunshine Coast	0	21000	2874
Sunshine Coast	0	26250	6812
Sunshine Coast	0	34125	4076
Sunshine Coast	0	42000	3104
Sunshine Coast	0	52500	3152
Sunshine Coast	0	65625	2963
Sunshine Coast	0	78750	1979
Sunshine Coast	0	91875	1475
Sunshine Coast	0	105000	1054
Sunshine Coast	0	131250	1393
Sunshine Coast	0	157500	280
Sunshine Coast	0	183750	139
Sunshine Coast	0	210000	620
Sunshine Coast	0	Inf	134
Sunshine Coast	1		10534
Sunshine Coast	1	0	753
Sunshine Coast	1	7875	442
Sunshine Coast	1	15750	632
Sunshine Coast	1	21000	567
Sunshine Coast	1	26250	2569
Sunshine Coast	1	34125	2743
Sunshine Coast	1	42000	8110
Sunshine Coast	1	52500	6770
Sunshine Coast	1	65625	8831
Sunshine Coast	1	78750	8506
Sunshine Coast	1	91875	6360
Sunshine Coast	1	105000	6174
Sunshine Coast	1	131250	10981
Sunshine Coast	1	157500	7087
Sunshine Coast	1	183750	4161
Sunshine Coast	1	210000	2676
Sunshine Coast	1	Inf	5149
Toowoomba	0		1171
Toowoomba	0	0	316
Toowoomba	0	7875	169
Toowoomba	0	15750	684
Toowoomba	0	21000	1196
Toowoomba	0	26250	3036
Toowoomba	0	34125	1697
Toowoomba	0	42000	1376
Toowoomba	0	52500	1551
Toowoomba	0	65625	1506
Toowoomba	0	78750	899
Toowoomba	0	91875	739
Toowoomba	0	105000	501
Toowoomba	0	131250	670
Toowoomba	0	157500	120
Toowoomba	0	183750	77
Toowoomba	0	210000	238
Toowoomba	0	Inf	69
Toowoomba	1		3909
Toowoomba	1	0	235
Toowoomba	1	7875	164
Toowoomba	1	15750	229
Toowoomba	1	21000	243
Toowoomba	1	26250	945
Toowoomba	1	34125	1096
Toowoomba	1	42000	3222
Toowoomba	1	52500	2590
Toowoomba	1	65625	3309
Toowoomba	1	78750	3321
Toowoomba	1	91875	2657
Toowoomba	1	105000	2662
Toowoomba	1	131250	4929
Toowoomba	1	157500	3246
Toowoomba	1	183750	1906
Toowoomba	1	210000	1120
Toowoomba	1	Inf	2020
Townsville	0		1899
Townsville	0	0	564
Townsville	0	7875	304
Townsville	0	15750	1279
Townsville	0	21000	1846
Townsville	0	26250	3757
Townsville	0	34125	1989
Townsville	0	42000	1909
Townsville	0	52500	2200
Townsville	0	65625	2209
Townsville	0	78750	1684
Townsville	0	91875	1271
Townsville	0	105000	873
Townsville	0	131250	1109
Townsville	0	157500	226
Townsville	0	183750	112
Townsville	0	210000	350
Townsville	0	Inf	115
Townsville	1		7528
Townsville	1	0	458
Townsville	1	7875	258
Townsville	1	15750	401
Townsville	1	21000	439
Townsville	1	26250	1507
Townsville	1	34125	1675
Townsville	1	42000	4061
Townsville	1	52500	3520
Townsville	1	65625	4565
Townsville	1	78750	4708
Townsville	1	91875	3871
Townsville	1	105000	3848
Townsville	1	131250	7434
Townsville	1	157500	5181
Townsville	1	183750	3047
Townsville	1	210000	1858
Townsville	1	Inf	2981
Wide Bay	0		2721
Wide Bay	0	0	746
Wide Bay	0	7875	458
Wide Bay	0	15750	2158
Wide Bay	0	21000	3502
Wide Bay	0	26250	8591
Wide Bay	0	34125	3550
Wide Bay	0	42000	2581
Wide Bay	0	52500	2737
Wide Bay	0	65625	2341
Wide Bay	0	78750	1301
Wide Bay	0	91875	890
Wide Bay	0	105000	580
Wide Bay	0	131250	682
Wide Bay	0	157500	128
Wide Bay	0	183750	49
Wide Bay	0	210000	303
Wide Bay	0	Inf	54
Wide Bay	1		8563
Wide Bay	1	0	727
Wide Bay	1	7875	504
Wide Bay	1	15750	749
Wide Bay	1	21000	721
Wide Bay	1	26250	3598
Wide Bay	1	34125	3403
Wide Bay	1	42000	11111
Wide Bay	1	52500	7057
Wide Bay	1	65625	8089
Wide Bay	1	78750	7099
Wide Bay	1	91875	4561
Wide Bay	1	105000	4282
Wide Bay	1	131250	6724
Wide Bay	1	157500	3673
Wide Bay	1	183750	2007
Wide Bay	1	210000	1169
Wide Bay	1	Inf	1940
Adelaide - Central and Hills	0		2126
Adelaide - Central and Hills	0	0	1499
Adelaide - Central and Hills	0	7875	560
Adelaide - Central and Hills	0	15750	1907
Adelaide - Central and Hills	0	21000	2782
Adelaide - Central and Hills	0	26250	5442
Adelaide - Central and Hills	0	34125	3306
Adelaide - Central and Hills	0	42000	2783
Adelaide - Central and Hills	0	52500	3167
Adelaide - Central and Hills	0	65625	3193
Adelaide - Central and Hills	0	78750	2317
Adelaide - Central and Hills	0	91875	2043
Adelaide - Central and Hills	0	105000	1602
Adelaide - Central and Hills	0	131250	2161
Adelaide - Central and Hills	0	157500	275
Adelaide - Central and Hills	0	183750	171
Adelaide - Central and Hills	0	210000	1175
Adelaide - Central and Hills	0	Inf	142
Adelaide - Central and Hills	1		8259
Adelaide - Central and Hills	1	0	795
Adelaide - Central and Hills	1	7875	377
Adelaide - Central and Hills	1	15750	487
Adelaide - Central and Hills	1	21000	407
Adelaide - Central and Hills	1	26250	1525
Adelaide - Central and Hills	1	34125	1552
Adelaide - Central and Hills	1	42000	4321
Adelaide - Central and Hills	1	52500	3906
Adelaide - Central and Hills	1	65625	5496
Adelaide - Central and Hills	1	78750	5189
Adelaide - Central and Hills	1	91875	4181
Adelaide - Central and Hills	1	105000	4423
Adelaide - Central and Hills	1	131250	8853
Adelaide - Central and Hills	1	157500	6587
Adelaide - Central and Hills	1	183750	4657
Adelaide - Central and Hills	1	210000	3552
Adelaide - Central and Hills	1	Inf	9554
Adelaide - North	0		2776
Adelaide - North	0	0	1020
Adelaide - North	0	7875	569
Adelaide - North	0	15750	2885
Adelaide - North	0	21000	4332
Adelaide - North	0	26250	8525
Adelaide - North	0	34125	3958
Adelaide - North	0	42000	3678
Adelaide - North	0	52500	4327
Adelaide - North	0	65625	4204
Adelaide - North	0	78750	2451
Adelaide - North	0	91875	1854
Adelaide - North	0	105000	1227
Adelaide - North	0	131250	1278
Adelaide - North	0	157500	227
Adelaide - North	0	183750	124
Adelaide - North	0	210000	353
Adelaide - North	0	Inf	84
Adelaide - North	1		10922
Adelaide - North	1	0	903
Adelaide - North	1	7875	555
Adelaide - North	1	15750	956
Adelaide - North	1	21000	1010
Adelaide - North	1	26250	3620
Adelaide - North	1	34125	4305
Adelaide - North	1	42000	10210
Adelaide - North	1	52500	8589
Adelaide - North	1	65625	10749
Adelaide - North	1	78750	10282
Adelaide - North	1	91875	8159
Adelaide - North	1	105000	7769
Adelaide - North	1	131250	13796
Adelaide - North	1	157500	8190
Adelaide - North	1	183750	4455
Adelaide - North	1	210000	2474
Adelaide - North	1	Inf	3340
Adelaide - South	0		2452
Adelaide - South	0	0	910
Adelaide - South	0	7875	578
Adelaide - South	0	15750	2387
Adelaide - South	0	21000	3571
Adelaide - South	0	26250	7706
Adelaide - South	0	34125	4377
Adelaide - South	0	42000	3455
Adelaide - South	0	52500	3997
Adelaide - South	0	65625	3821
Adelaide - South	0	78750	2428
Adelaide - South	0	91875	1937
Adelaide - South	0	105000	1279
Adelaide - South	0	131250	1543
Adelaide - South	0	157500	232
Adelaide - South	0	183750	126
Adelaide - South	0	210000	545
Adelaide - South	0	Inf	87
Adelaide - South	1		9770
Adelaide - South	1	0	583
Adelaide - South	1	7875	418
Adelaide - South	1	15750	626
Adelaide - South	1	21000	602
Adelaide - South	1	26250	2422
Adelaide - South	1	34125	2842
Adelaide - South	1	42000	7485
Adelaide - South	1	52500	6574
Adelaide - South	1	65625	8547
Adelaide - South	1	78750	8265
Adelaide - South	1	91875	6585
Adelaide - South	1	105000	6514
Adelaide - South	1	131250	12284
Adelaide - South	1	157500	8318
Adelaide - South	1	183750	5132
Adelaide - South	1	210000	2883
Adelaide - South	1	Inf	5629
Adelaide - West	0		2126
Adelaide - West	0	0	843
Adelaide - West	0	7875	453
Adelaide - West	0	15750	2044
Adelaide - West	0	21000	3329
Adelaide - West	0	26250	5825
Adelaide - West	0	34125	2876
Adelaide - West	0	42000	2523
Adelaide - West	0	52500	2798
Adelaide - West	0	65625	2835
Adelaide - West	0	78750	1836
Adelaide - West	0	91875	1528
Adelaide - West	0	105000	1062
Adelaide - West	0	131250	1324
Adelaide - West	0	157500	222
Adelaide - West	0	183750	132
Adelaide - West	0	210000	433
Adelaide - West	0	Inf	118
Adelaide - West	1		6073
Adelaide - West	1	0	523
Adelaide - West	1	7875	286
Adelaide - West	1	15750	517
Adelaide - West	1	21000	448
Adelaide - West	1	26250	1802
Adelaide - West	1	34125	1797
Adelaide - West	1	42000	4877
Adelaide - West	1	52500	4076
Adelaide - West	1	65625	5155
Adelaide - West	1	78750	4813
Adelaide - West	1	91875	3819
Adelaide - West	1	105000	3682
Adelaide - West	1	131250	7233
Adelaide - West	1	157500	5175
Adelaide - West	1	183750	3120
Adelaide - West	1	210000	1826
Adelaide - West	1	Inf	3131
Barossa - Yorke - Mid North	0		885
Barossa - Yorke - Mid North	0	0	251
Barossa - Yorke - Mid North	0	7875	212
Barossa - Yorke - Mid North	0	15750	998
Barossa - Yorke - Mid North	0	21000	1517
Barossa - Yorke - Mid North	0	26250	3449
Barossa - Yorke - Mid North	0	34125	1345
Barossa - Yorke - Mid North	0	42000	1155
Barossa - Yorke - Mid North	0	52500	1163
Barossa - Yorke - Mid North	0	65625	1074
Barossa - Yorke - Mid North	0	78750	603
