SA4_NAME16	Age5yr	Indigenous	persons
Ipswich	25-29	0	20525
Ipswich	25-29	1	957
Ipswich	30-34		1634
Ipswich	30-34	0	21845
Ipswich	30-34	1	833
Ipswich	35-39		1345
Ipswich	35-39	0	19662
Ipswich	35-39	1	664
Ipswich	40-44		1412
Ipswich	40-44	0	20036
Ipswich	40-44	1	706
Ipswich	45-49		1424
Ipswich	45-49	0	19664
Ipswich	45-49	1	629
Ipswich	50-54		1290
Ipswich	50-54	0	18483
Ipswich	50-54	1	527
Ipswich	55-59		1174
Ipswich	55-59	0	16774
Ipswich	55-59	1	415
Ipswich	60-64		1094
Ipswich	60-64	0	14124
Ipswich	60-64	1	306
Ipswich	65+		2800
Ipswich	65+	0	35534
Ipswich	65+	1	462
Logan - Beaudesert	0-4		1476
Logan - Beaudesert	0-4	0	20987
Logan - Beaudesert	0-4	1	1431
Logan - Beaudesert	5-9		1409
Logan - Beaudesert	5-9	0	21965
Logan - Beaudesert	5-9	1	1425
Logan - Beaudesert	10-14		1294
Logan - Beaudesert	10-14	0	20017
Logan - Beaudesert	10-14	1	1292
Logan - Beaudesert	15-19		1317
Logan - Beaudesert	15-19	0	19855
Logan - Beaudesert	15-19	1	1143
Logan - Beaudesert	20-24		1381
Logan - Beaudesert	20-24	0	19415
Logan - Beaudesert	20-24	1	947
Logan - Beaudesert	25-29		1395
Logan - Beaudesert	25-29	0	19528
Logan - Beaudesert	25-29	1	775
Logan - Beaudesert	30-34		1346
Logan - Beaudesert	30-34	0	20448
Logan - Beaudesert	30-34	1	604
Logan - Beaudesert	35-39		1218
Logan - Beaudesert	35-39	0	19673
Logan - Beaudesert	35-39	1	534
Logan - Beaudesert	40-44		1312
Logan - Beaudesert	40-44	0	19706
Logan - Beaudesert	40-44	1	543
Logan - Beaudesert	45-49		1329
Logan - Beaudesert	45-49	0	19302
Logan - Beaudesert	45-49	1	523
Logan - Beaudesert	50-54		1261
Logan - Beaudesert	50-54	0	18119
Logan - Beaudesert	50-54	1	412
Logan - Beaudesert	55-59		1125
Logan - Beaudesert	55-59	0	17083
Logan - Beaudesert	55-59	1	338
Logan - Beaudesert	60-64		1057
Logan - Beaudesert	60-64	0	14941
Logan - Beaudesert	60-64	1	239
Logan - Beaudesert	65+		2656
Logan - Beaudesert	65+	0	36121
Logan - Beaudesert	65+	1	334
Mackay - Isaac - Whitsunday	0-4		896
Mackay - Isaac - Whitsunday	0-4	0	9854
Mackay - Isaac - Whitsunday	0-4	1	1050
Mackay - Isaac - Whitsunday	5-9		929
Mackay - Isaac - Whitsunday	5-9	0	10296
Mackay - Isaac - Whitsunday	5-9	1	1101
Mackay - Isaac - Whitsunday	10-14		776
Mackay - Isaac - Whitsunday	10-14	0	9315
Mackay - Isaac - Whitsunday	10-14	1	963
Mackay - Isaac - Whitsunday	15-19		760
Mackay - Isaac - Whitsunday	15-19	0	8359
Mackay - Isaac - Whitsunday	15-19	1	832
Mackay - Isaac - Whitsunday	20-24		1121
Mackay - Isaac - Whitsunday	20-24	0	8356
Mackay - Isaac - Whitsunday	20-24	1	642
Mackay - Isaac - Whitsunday	25-29		1465
Mackay - Isaac - Whitsunday	25-29	0	10003
Mackay - Isaac - Whitsunday	25-29	1	553
Mackay - Isaac - Whitsunday	30-34		1444
Mackay - Isaac - Whitsunday	30-34	0	10733
Mackay - Isaac - Whitsunday	30-34	1	508
Mackay - Isaac - Whitsunday	35-39		1231
Mackay - Isaac - Whitsunday	35-39	0	9661
Mackay - Isaac - Whitsunday	35-39	1	454
Mackay - Isaac - Whitsunday	40-44		1258
Mackay - Isaac - Whitsunday	40-44	0	10225
Mackay - Isaac - Whitsunday	40-44	1	423
Mackay - Isaac - Whitsunday	45-49		1250
Mackay - Isaac - Whitsunday	45-49	0	10440
Mackay - Isaac - Whitsunday	45-49	1	433
Mackay - Isaac - Whitsunday	50-54		1298
Mackay - Isaac - Whitsunday	50-54	0	10525
Mackay - Isaac - Whitsunday	50-54	1	391
Mackay - Isaac - Whitsunday	55-59		1131
Mackay - Isaac - Whitsunday	55-59	0	10030
Mackay - Isaac - Whitsunday	55-59	1	312
Mackay - Isaac - Whitsunday	60-64		868
Mackay - Isaac - Whitsunday	60-64	0	8349
Mackay - Isaac - Whitsunday	60-64	1	269
Mackay - Isaac - Whitsunday	65+		1912
Mackay - Isaac - Whitsunday	65+	0	18901
Mackay - Isaac - Whitsunday	65+	1	348
Moreton Bay - North	0-4		828
Moreton Bay - North	0-4	0	12107
Moreton Bay - North	0-4	1	1150
Moreton Bay - North	5-9		956
Moreton Bay - North	5-9	0	14072
Moreton Bay - North	5-9	1	1054
Moreton Bay - North	10-14		808
Moreton Bay - North	10-14	0	13611
Moreton Bay - North	10-14	1	990
Moreton Bay - North	15-19		807
Moreton Bay - North	15-19	0	13212
Moreton Bay - North	15-19	1	934
Moreton Bay - North	20-24		792
Moreton Bay - North	20-24	0	12099
Moreton Bay - North	20-24	1	756
Moreton Bay - North	25-29		766
Moreton Bay - North	25-29	0	11604
Moreton Bay - North	25-29	1	578
Moreton Bay - North	30-34		824
Moreton Bay - North	30-34	0	12144
Moreton Bay - North	30-34	1	502
Moreton Bay - North	35-39		801
Moreton Bay - North	35-39	0	12240
Moreton Bay - North	35-39	1	445
Moreton Bay - North	40-44		940
Moreton Bay - North	40-44	0	14010
Moreton Bay - North	40-44	1	487
Moreton Bay - North	45-49		904
Moreton Bay - North	45-49	0	14602
Moreton Bay - North	45-49	1	442
Moreton Bay - North	50-54		923
Moreton Bay - North	50-54	0	14410
Moreton Bay - North	50-54	1	375
Moreton Bay - North	55-59		885
Moreton Bay - North	55-59	0	13823
Moreton Bay - North	55-59	1	305
Moreton Bay - North	60-64		933
Moreton Bay - North	60-64	0	13555
Moreton Bay - North	60-64	1	266
Moreton Bay - North	65+		2871
Moreton Bay - North	65+	0	41912
Moreton Bay - North	65+	1	379
Moreton Bay - South	0-4		629
Moreton Bay - South	0-4	0	13448
Moreton Bay - South	0-4	1	572
Moreton Bay - South	5-9		616
Moreton Bay - South	5-9	0	14623
Moreton Bay - South	5-9	1	506
Moreton Bay - South	10-14		503
Moreton Bay - South	10-14	0	13234
Moreton Bay - South	10-14	1	472
Moreton Bay - South	15-19		445
Moreton Bay - South	15-19	0	12089
Moreton Bay - South	15-19	1	435
Moreton Bay - South	20-24		523
Moreton Bay - South	20-24	0	11372
Moreton Bay - South	20-24	1	424
Moreton Bay - South	25-29		635
Moreton Bay - South	25-29	0	11426
Moreton Bay - South	25-29	1	323
Moreton Bay - South	30-34		659
Moreton Bay - South	30-34	0	12985
Moreton Bay - South	30-34	1	247
Moreton Bay - South	35-39		590
Moreton Bay - South	35-39	0	13352
Moreton Bay - South	35-39	1	231
Moreton Bay - South	40-44		598
Moreton Bay - South	40-44	0	14383
Moreton Bay - South	40-44	1	227
Moreton Bay - South	45-49		607
Moreton Bay - South	45-49	0	13703
Moreton Bay - South	45-49	1	195
Moreton Bay - South	50-54		517
Moreton Bay - South	50-54	0	11762
Moreton Bay - South	50-54	1	161
Moreton Bay - South	55-59		474
Moreton Bay - South	55-59	0	10368
Moreton Bay - South	55-59	1	129
Moreton Bay - South	60-64		388
Moreton Bay - South	60-64	0	8735
Moreton Bay - South	60-64	1	73
Moreton Bay - South	65+		1176
Moreton Bay - South	65+	0	20998
Moreton Bay - South	65+	1	121
Queensland - Outback	0-4		494
Queensland - Outback	0-4	0	3042
Queensland - Outback	0-4	1	3032
Queensland - Outback	5-9		451
Queensland - Outback	5-9	0	2929
Queensland - Outback	5-9	1	3158
Queensland - Outback	10-14		406
Queensland - Outback	10-14	0	2406
Queensland - Outback	10-14	1	2740
Queensland - Outback	15-19		352
Queensland - Outback	15-19	0	2086
Queensland - Outback	15-19	1	2361
Queensland - Outback	20-24		447
Queensland - Outback	20-24	0	2768
Queensland - Outback	20-24	1	2398
Queensland - Outback	25-29		601
Queensland - Outback	25-29	0	3631
Queensland - Outback	25-29	1	2102
Queensland - Outback	30-34		531
Queensland - Outback	30-34	0	3596
Queensland - Outback	30-34	1	1683
Queensland - Outback	35-39		452
Queensland - Outback	35-39	0	3053
Queensland - Outback	35-39	1	1580
Queensland - Outback	40-44		403
Queensland - Outback	40-44	0	3144
Queensland - Outback	40-44	1	1568
Queensland - Outback	45-49		484
Queensland - Outback	45-49	0	3237
Queensland - Outback	45-49	1	1526
Queensland - Outback	50-54		494
Queensland - Outback	50-54	0	3652
Queensland - Outback	50-54	1	1314
Queensland - Outback	55-59		504
Queensland - Outback	55-59	0	3573
Queensland - Outback	55-59	1	1063
Queensland - Outback	60-64		431
Queensland - Outback	60-64	0	2876
Queensland - Outback	60-64	1	785
Queensland - Outback	65+		811
Queensland - Outback	65+	0	6294
Queensland - Outback	65+	1	1245
Sunshine Coast	0-4		893
Sunshine Coast	0-4	0	16267
Sunshine Coast	0-4	1	666
Sunshine Coast	5-9		1019
Sunshine Coast	5-9	0	20068
Sunshine Coast	5-9	1	802
Sunshine Coast	10-14		1028
Sunshine Coast	10-14	0	20272
Sunshine Coast	10-14	1	808
Sunshine Coast	15-19		965
Sunshine Coast	15-19	0	18861
Sunshine Coast	15-19	1	717
Sunshine Coast	20-24		1142
Sunshine Coast	20-24	0	15486
Sunshine Coast	20-24	1	531
Sunshine Coast	25-29		1046
Sunshine Coast	25-29	0	15180
Sunshine Coast	25-29	1	421
Sunshine Coast	30-34		1093
Sunshine Coast	30-34	0	16984
Sunshine Coast	30-34	1	359
Sunshine Coast	35-39		1140
Sunshine Coast	35-39	0	18209
Sunshine Coast	35-39	1	337
Sunshine Coast	40-44		1310
Sunshine Coast	40-44	0	21864
Sunshine Coast	40-44	1	370
Sunshine Coast	45-49		1397
Sunshine Coast	45-49	0	22814
Sunshine Coast	45-49	1	394
Sunshine Coast	50-54		1396
Sunshine Coast	50-54	0	22767
Sunshine Coast	50-54	1	313
Sunshine Coast	55-59		1387
Sunshine Coast	55-59	0	22498
Sunshine Coast	55-59	1	268
Sunshine Coast	60-64		1319
Sunshine Coast	60-64	0	21460
Sunshine Coast	60-64	1	186
Sunshine Coast	65+		4665
Sunshine Coast	65+	0	67494
Sunshine Coast	65+	1	327
Toowoomba	0-4		518
Toowoomba	0-4	0	8333
Toowoomba	0-4	1	747
Toowoomba	5-9		529
Toowoomba	5-9	0	9137
Toowoomba	5-9	1	819
Toowoomba	10-14		550
Toowoomba	10-14	0	8899
Toowoomba	10-14	1	754
Toowoomba	15-19		637
Toowoomba	15-19	0	8934
Toowoomba	15-19	1	668
Toowoomba	20-24		705
Toowoomba	20-24	0	8924
Toowoomba	20-24	1	485
Toowoomba	25-29		619
Toowoomba	25-29	0	8968
Toowoomba	25-29	1	353
Toowoomba	30-34		571
Toowoomba	30-34	0	8600
Toowoomba	30-34	1	332
Toowoomba	35-39		514
Toowoomba	35-39	0	7861
Toowoomba	35-39	1	288
Toowoomba	40-44		586
Toowoomba	40-44	0	8346
Toowoomba	40-44	1	330
Toowoomba	45-49		603
Toowoomba	45-49	0	8779
Toowoomba	45-49	1	276
Toowoomba	50-54		561
Toowoomba	50-54	0	8437
Toowoomba	50-54	1	224
Toowoomba	55-59		570
Toowoomba	55-59	0	8557
Toowoomba	55-59	1	174
Toowoomba	60-64		531
Toowoomba	60-64	0	7502
Toowoomba	60-64	1	127
Toowoomba	65+		2048
Toowoomba	65+	0	22926
Toowoomba	65+	1	205
Townsville	0-4		867
Townsville	0-4	0	11914
Townsville	0-4	1	2181
Townsville	5-9		928
Townsville	5-9	0	12526
Townsville	5-9	1	2167
Townsville	10-14		808
Townsville	10-14	0	12225
Townsville	10-14	1	2154
Townsville	15-19		1009
Townsville	15-19	0	13056
Townsville	15-19	1	1982
Townsville	20-24		1536
Townsville	20-24	0	14697
Townsville	20-24	1	1665
Townsville	25-29		1239
Townsville	25-29	0	13614
Townsville	25-29	1	1293
Townsville	30-34		1160
Townsville	30-34	0	13297
Townsville	30-34	1	1161
Townsville	35-39		1014
Townsville	35-39	0	12288
Townsville	35-39	1	965
Townsville	40-44		1071
Townsville	40-44	0	13188
Townsville	40-44	1	1003
Townsville	45-49		1104
Townsville	45-49	0	13344
Townsville	45-49	1	927
Townsville	50-54		1104
Townsville	50-54	0	12960
Townsville	50-54	1	753
Townsville	55-59		1045
Townsville	55-59	0	12546
Townsville	55-59	1	633
Townsville	60-64		904
Townsville	60-64	0	10897
Townsville	60-64	1	463
Townsville	65+		2573
Townsville	65+	0	28097
Townsville	65+	1	665
Wide Bay	0-4		1019
Wide Bay	0-4	0	12234
Wide Bay	0-4	1	1609
Wide Bay	5-9		1185
Wide Bay	5-9	0	14950
Wide Bay	5-9	1	1694
Wide Bay	10-14		1197
Wide Bay	10-14	0	15386
Wide Bay	10-14	1	1665
Wide Bay	15-19		1078
Wide Bay	15-19	0	13929
Wide Bay	15-19	1	1487
Wide Bay	20-24		986
Wide Bay	20-24	0	11207
Wide Bay	20-24	1	1000
Wide Bay	25-29		971
Wide Bay	25-29	0	11315
Wide Bay	25-29	1	761
Wide Bay	30-34		964
Wide Bay	30-34	0	11868
Wide Bay	30-34	1	675
Wide Bay	35-39		966
Wide Bay	35-39	0	12368
Wide Bay	35-39	1	650
Wide Bay	40-44		1200
Wide Bay	40-44	0	14537
Wide Bay	40-44	1	749
Wide Bay	45-49		1338
Wide Bay	45-49	0	16143
Wide Bay	45-49	1	679
Wide Bay	50-54		1484
Wide Bay	50-54	0	17712
Wide Bay	50-54	1	633
Wide Bay	55-59		1559
Wide Bay	55-59	0	19059
Wide Bay	55-59	1	558
Wide Bay	60-64		1614
Wide Bay	60-64	0	19662
Wide Bay	60-64	1	444
Wide Bay	65+		5209
Wide Bay	65+	0	63340
Wide Bay	65+	1	779
Migratory - Offshore - Shipping (Qld)	10-14	0	3
Migratory - Offshore - Shipping (Qld)	15-19	0	4
Migratory - Offshore - Shipping (Qld)	20-24		3
Migratory - Offshore - Shipping (Qld)	20-24	0	3
Migratory - Offshore - Shipping (Qld)	25-29	0	5
Migratory - Offshore - Shipping (Qld)	30-34	0	7
Migratory - Offshore - Shipping (Qld)	35-39	0	7
Migratory - Offshore - Shipping (Qld)	40-44	0	9
Migratory - Offshore - Shipping (Qld)	45-49	0	6
Migratory - Offshore - Shipping (Qld)	50-54	0	13
Migratory - Offshore - Shipping (Qld)	55-59		3
Migratory - Offshore - Shipping (Qld)	55-59	0	15
Migratory - Offshore - Shipping (Qld)	60-64	0	7
Migratory - Offshore - Shipping (Qld)	65+		5
Migratory - Offshore - Shipping (Qld)	65+	0	50
No usual address (Qld)	0-4		48
No usual address (Qld)	0-4	0	249
No usual address (Qld)	0-4	1	43
No usual address (Qld)	5-9		41
No usual address (Qld)	5-9	0	222
No usual address (Qld)	5-9	1	30
No usual address (Qld)	10-14		22
No usual address (Qld)	10-14	0	152
No usual address (Qld)	10-14	1	23
No usual address (Qld)	15-19		45
No usual address (Qld)	15-19	0	308
No usual address (Qld)	15-19	1	50
No usual address (Qld)	20-24		180
No usual address (Qld)	20-24	0	883
No usual address (Qld)	20-24	1	70
No usual address (Qld)	25-29		221
No usual address (Qld)	25-29	0	1041
No usual address (Qld)	25-29	1	82
No usual address (Qld)	30-34		146
No usual address (Qld)	30-34	0	739
No usual address (Qld)	30-34	1	65
No usual address (Qld)	35-39		107
No usual address (Qld)	35-39	0	547
No usual address (Qld)	35-39	1	83
No usual address (Qld)	40-44		118
No usual address (Qld)	40-44	0	523
No usual address (Qld)	40-44	1	102
No usual address (Qld)	45-49		107
No usual address (Qld)	45-49	0	561
No usual address (Qld)	45-49	1	84
No usual address (Qld)	50-54		137
No usual address (Qld)	50-54	0	702
No usual address (Qld)	50-54	1	72
No usual address (Qld)	55-59		164
No usual address (Qld)	55-59	0	884
No usual address (Qld)	55-59	1	34
No usual address (Qld)	60-64		176
No usual address (Qld)	60-64	0	1089
No usual address (Qld)	60-64	1	30
No usual address (Qld)	65+		317
No usual address (Qld)	65+	0	1990
No usual address (Qld)	65+	1	33
Adelaide - Central and Hills	0-4		556
Adelaide - Central and Hills	0-4	0	13451
Adelaide - Central and Hills	0-4	1	169
Adelaide - Central and Hills	5-9		606
Adelaide - Central and Hills	5-9	0	15440
Adelaide - Central and Hills	5-9	1	162
Adelaide - Central and Hills	10-14		564
Adelaide - Central and Hills	10-14	0	15420
Adelaide - Central and Hills	10-14	1	162
Adelaide - Central and Hills	15-19		734
Adelaide - Central and Hills	15-19	0	17503
Adelaide - Central and Hills	15-19	1	220
Adelaide - Central and Hills	20-24		1058
Adelaide - Central and Hills	20-24	0	20490
Adelaide - Central and Hills	20-24	1	195
Adelaide - Central and Hills	25-29		1009
Adelaide - Central and Hills	25-29	0	17819
Adelaide - Central and Hills	25-29	1	152
Adelaide - Central and Hills	30-34		919
Adelaide - Central and Hills	30-34	0	16992
Adelaide - Central and Hills	30-34	1	120
Adelaide - Central and Hills	35-39		802
Adelaide - Central and Hills	35-39	0	16669
Adelaide - Central and Hills	35-39	1	109
Adelaide - Central and Hills	40-44		799
Adelaide - Central and Hills	40-44	0	18004
Adelaide - Central and Hills	40-44	1	107
Adelaide - Central and Hills	45-49		932
Adelaide - Central and Hills	45-49	0	19180
Adelaide - Central and Hills	45-49	1	116
Adelaide - Central and Hills	50-54		936
Adelaide - Central and Hills	50-54	0	18476
Adelaide - Central and Hills	50-54	1	90
Adelaide - Central and Hills	55-59		928
Adelaide - Central and Hills	55-59	0	17878
Adelaide - Central and Hills	55-59	1	81
Adelaide - Central and Hills	60-64		869
Adelaide - Central and Hills	60-64	0	16202
Adelaide - Central and Hills	60-64	1	74
Adelaide - Central and Hills	65+		2902
Adelaide - Central and Hills	65+	0	50549
Adelaide - Central and Hills	65+	1	94
Adelaide - North	0-4		1418
Adelaide - North	0-4	0	26696
Adelaide - North	0-4	1	1115
Adelaide - North	5-9		1254
Adelaide - North	5-9	0	25820
Adelaide - North	5-9	1	1081
Adelaide - North	10-14		1155
Adelaide - North	10-14	0	23292
Adelaide - North	10-14	1	935
Adelaide - North	15-19		1116
Adelaide - North	15-19	0	24486
Adelaide - North	15-19	1	925
Adelaide - North	20-24		1249
Adelaide - North	20-24	0	27202
Adelaide - North	20-24	1	781
Adelaide - North	25-29		1426
Adelaide - North	25-29	0	28181
Adelaide - North	25-29	1	709
Adelaide - North	30-34		1517
Adelaide - North	30-34	0	30277
Adelaide - North	30-34	1	559
Adelaide - North	35-39		1290
Adelaide - North	35-39	0	26562
Adelaide - North	35-39	1	444
Adelaide - North	40-44		1234
Adelaide - North	40-44	0	25621
Adelaide - North	40-44	1	443
Adelaide - North	45-49		1264
Adelaide - North	45-49	0	26236
Adelaide - North	45-49	1	414
Adelaide - North	50-54		1289
Adelaide - North	50-54	0	25907
Adelaide - North	50-54	1	365
Adelaide - North	55-59		1260
Adelaide - North	55-59	0	24021
Adelaide - North	55-59	1	310
Adelaide - North	60-64		1047
Adelaide - North	60-64	0	20799
Adelaide - North	60-64	1	216
Adelaide - North	65+		3629
Adelaide - North	65+	0	59212
Adelaide - North	65+	1	321
Adelaide - South	0-4		834
Adelaide - South	0-4	0	19178
Adelaide - South	0-4	1	482
Adelaide - South	5-9		822
Adelaide - South	5-9	0	19836
Adelaide - South	5-9	1	514
Adelaide - South	10-14		711
Adelaide - South	10-14	0	18839
Adelaide - South	10-14	1	492
Adelaide - South	15-19		789
Adelaide - South	15-19	0	20256
Adelaide - South	15-19	1	482
Adelaide - South	20-24		990
Adelaide - South	20-24	0	21187
Adelaide - South	20-24	1	415
Adelaide - South	25-29		1017
Adelaide - South	25-29	0	20328
Adelaide - South	25-29	1	317
Adelaide - South	30-34		1024
Adelaide - South	30-34	0	21874
Adelaide - South	30-34	1	234
Adelaide - South	35-39		1008
Adelaide - South	35-39	0	21226
Adelaide - South	35-39	1	191
Adelaide - South	40-44		944
Adelaide - South	40-44	0	22074
Adelaide - South	40-44	1	252
Adelaide - South	45-49		1019
Adelaide - South	45-49	0	22613
Adelaide - South	45-49	1	206
Adelaide - South	50-54		964
Adelaide - South	50-54	0	22489
Adelaide - South	50-54	1	181
Adelaide - South	55-59		1125
Adelaide - South	55-59	0	22577
Adelaide - South	55-59	1	164
Adelaide - South	60-64		1036
Adelaide - South	60-64	0	21114
Adelaide - South	60-64	1	112
Adelaide - South	65+		4005
Adelaide - South	65+	0	61250
Adelaide - South	65+	1	176
Adelaide - West	0-4		546
Adelaide - West	0-4	0	11348
Adelaide - West	0-4	1	359
Adelaide - West	5-9		485
Adelaide - West	5-9	0	10838
Adelaide - West	5-9	1	392
Adelaide - West	10-14		416
Adelaide - West	10-14	0	10165
Adelaide - West	10-14	1	374
Adelaide - West	15-19		538
Adelaide - West	15-19	0	11898
Adelaide - West	15-19	1	431
Adelaide - West	20-24		713
Adelaide - West	20-24	0	14931
Adelaide - West	20-24	1	332
Adelaide - West	25-29		773
Adelaide - West	25-29	0	15773
Adelaide - West	25-29	1	297
Adelaide - West	30-34		803
Adelaide - West	30-34	0	15928
Adelaide - West	30-34	1	238
Adelaide - West	35-39		645
Adelaide - West	35-39	0	13897
Adelaide - West	35-39	1	190
Adelaide - West	40-44		676
Adelaide - West	40-44	0	13862
Adelaide - West	40-44	1	209
Adelaide - West	45-49		742
Adelaide - West	45-49	0	15010
Adelaide - West	45-49	1	222
Adelaide - West	50-54		732
Adelaide - West	50-54	0	14525
Adelaide - West	50-54	1	179
Adelaide - West	55-59		697
Adelaide - West	55-59	0	14214
Adelaide - West	55-59	1	157
Adelaide - West	60-64		610
Adelaide - West	60-64	0	12103
Adelaide - West	60-64	1	137
Adelaide - West	65+		2280
Adelaide - West	65+	0	38890
Adelaide - West	65+	1	187
Barossa - Yorke - Mid North	0-4		298
Barossa - Yorke - Mid North	0-4	0	5254
Barossa - Yorke - Mid North	0-4	1	264
Barossa - Yorke - Mid North	5-9		325
Barossa - Yorke - Mid North	5-9	0	6024
Barossa - Yorke - Mid North	5-9	1	324
Barossa - Yorke - Mid North	10-14		386
Barossa - Yorke - Mid North	10-14	0	6035
Barossa - Yorke - Mid North	10-14	1	279
Barossa - Yorke - Mid North	15-19		350
Barossa - Yorke - Mid North	15-19	0	5650
Barossa - Yorke - Mid North	15-19	1	248
Barossa - Yorke - Mid North	20-24		273
Barossa - Yorke - Mid North	20-24	0	4382
Barossa - Yorke - Mid North	20-24	1	153
Barossa - Yorke - Mid North	25-29		308
Barossa - Yorke - Mid North	25-29	0	4528
Barossa - Yorke - Mid North	25-29	1	148
Barossa - Yorke - Mid North	30-34		270
Barossa - Yorke - Mid North	30-34	0	4939
Barossa - Yorke - Mid North	30-34	1	124
Barossa - Yorke - Mid North	35-39		325
Barossa - Yorke - Mid North	35-39	0	5057
Barossa - Yorke - Mid North	35-39	1	93
Barossa - Yorke - Mid North	40-44		353
Barossa - Yorke - Mid North	40-44	0	5753
Barossa - Yorke - Mid North	40-44	1	120
Barossa - Yorke - Mid North	45-49		451
Barossa - Yorke - Mid North	45-49	0	6744
Barossa - Yorke - Mid North	45-49	1	125
Barossa - Yorke - Mid North	50-54		499
Barossa - Yorke - Mid North	50-54	0	7425
Barossa - Yorke - Mid North	50-54	1	140
Barossa - Yorke - Mid North	55-59		569
Barossa - Yorke - Mid North	55-59	0	8049
Barossa - Yorke - Mid North	55-59	1	110
Barossa - Yorke - Mid North	60-64		559
Barossa - Yorke - Mid North	60-64	0	8036
Barossa - Yorke - Mid North	60-64	1	77
Barossa - Yorke - Mid North	65+		1709
Barossa - Yorke - Mid North	65+	0	23588
Barossa - Yorke - Mid North	65+	1	167
South Australia - Outback	0-4		383
South Australia - Outback	0-4	0	4103
South Australia - Outback	0-4	1	886
South Australia - Outback	5-9		376
South Australia - Outback	5-9	0	4222
South Australia - Outback	5-9	1	918
South Australia - Outback	10-14		351
South Australia - Outback	10-14	0	3966
South Australia - Outback	10-14	1	882
South Australia - Outback	15-19		311
South Australia - Outback	15-19	0	3486
South Australia - Outback	15-19	1	753
South Australia - Outback	20-24		355
South Australia - Outback	20-24	0	3516
South Australia - Outback	20-24	1	787
South Australia - Outback	25-29		377
South Australia - Outback	25-29	0	4276
South Australia - Outback	25-29	1	690
South Australia - Outback	30-34		463
South Australia - Outback	30-34	0	4263
South Australia - Outback	30-34	1	659
South Australia - Outback	35-39		350
South Australia - Outback	35-39	0	3878
South Australia - Outback	35-39	1	494
South Australia - Outback	40-44		356
South Australia - Outback	40-44	0	4354
South Australia - Outback	40-44	1	516
South Australia - Outback	45-49		439
South Australia - Outback	45-49	0	4852
South Australia - Outback	45-49	1	561
South Australia - Outback	50-54		454
South Australia - Outback	50-54	0	5003
South Australia - Outback	50-54	1	483
South Australia - Outback	55-59		489
South Australia - Outback	55-59	0	5146
South Australia - Outback	55-59	1	366
South Australia - Outback	60-64		420
South Australia - Outback	60-64	0	4493
South Australia - Outback	60-64	1	267
South Australia - Outback	65+		1219
South Australia - Outback	65+	0	12281
South Australia - Outback	65+	1	390
South Australia - South East	0-4		578
South Australia - South East	0-4	0	8575
South Australia - South East	0-4	1	504
South Australia - South East	5-9		642
South Australia - South East	5-9	0	9733
South Australia - South East	5-9	1	560
South Australia - South East	10-14		623
South Australia - South East	10-14	0	9826
South Australia - South East	10-14	1	528
South Australia - South East	15-19		555
South Australia - South East	15-19	0	9313
South Australia - South East	15-19	1	461
South Australia - South East	20-24		536
South Australia - South East	20-24	0	7867
South Australia - South East	20-24	1	328
South Australia - South East	25-29		525
South Australia - South East	25-29	0	8103
South Australia - South East	25-29	1	289
South Australia - South East	30-34		502
South Australia - South East	30-34	0	8530
South Australia - South East	30-34	1	251
South Australia - South East	35-39		536
South Australia - South East	35-39	0	8612
South Australia - South East	35-39	1	221
South Australia - South East	40-44		643
South Australia - South East	40-44	0	9878
South Australia - South East	40-44	1	259
South Australia - South East	45-49		773
South Australia - South East	45-49	0	11233
South Australia - South East	45-49	1	264
South Australia - South East	50-54		801
South Australia - South East	50-54	0	11858
South Australia - South East	50-54	1	235
South Australia - South East	55-59		845
South Australia - South East	55-59	0	12511
South Australia - South East	55-59	1	194
South Australia - South East	60-64		847
South Australia - South East	60-64	0	12653
South Australia - South East	60-64	1	154
South Australia - South East	65+		3030
South Australia - South East	65+	0	40121
South Australia - South East	65+	1	243
Migratory - Offshore - Shipping (SA)	55-59	0	3
No usual address (SA)	0-4		6
No usual address (SA)	0-4	0	70
No usual address (SA)	0-4	1	13
No usual address (SA)	5-9		9
No usual address (SA)	5-9	0	50
No usual address (SA)	5-9	1	3
No usual address (SA)	10-14		10
No usual address (SA)	10-14	0	46
No usual address (SA)	10-14	1	9
No usual address (SA)	15-19		11
No usual address (SA)	15-19	0	131
No usual address (SA)	15-19	1	21
No usual address (SA)	20-24		22
No usual address (SA)	20-24	0	210
No usual address (SA)	20-24	1	31
No usual address (SA)	25-29		33
No usual address (SA)	25-29	0	248
No usual address (SA)	25-29	1	22
No usual address (SA)	30-34		22
No usual address (SA)	30-34	0	202
No usual address (SA)	30-34	1	30
No usual address (SA)	35-39		24
No usual address (SA)	35-39	0	172
No usual address (SA)	35-39	1	25
No usual address (SA)	40-44		21
No usual address (SA)	40-44	0	158
No usual address (SA)	40-44	1	31
No usual address (SA)	45-49		49
No usual address (SA)	45-49	0	169
No usual address (SA)	45-49	1	25
No usual address (SA)	50-54		30
No usual address (SA)	50-54	0	184
No usual address (SA)	50-54	1	17
No usual address (SA)	55-59		24
No usual address (SA)	55-59	0	166
No usual address (SA)	55-59	1	11
No usual address (SA)	60-64		36
No usual address (SA)	60-64	0	166
No usual address (SA)	60-64	1	8
No usual address (SA)	65+		38
No usual address (SA)	65+	0	308
No usual address (SA)	65+	1	5
Bunbury	0-4		719
Bunbury	0-4	0	9930
Bunbury	0-4	1	468
Bunbury	5-9		774
Bunbury	5-9	0	11126
