SA4_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Melbourne - South East	18-20	0	Mother only	237
Melbourne - South East	18-20	0	Neither	1623
Melbourne - South East	18-20	1		38
Melbourne - South East	18-20	1	Both	2835
Melbourne - South East	18-20	1	Father only	594
Melbourne - South East	18-20	1	Mother only	719
Melbourne - South East	18-20	1	Neither	7181
Melbourne - South East	21-24	0		14
Melbourne - South East	21-24	0	Both	336
Melbourne - South East	21-24	0	Father only	87
Melbourne - South East	21-24	0	Mother only	109
Melbourne - South East	21-24	0	Neither	993
Melbourne - South East	21-24	1		16
Melbourne - South East	21-24	1	Both	1240
Melbourne - South East	21-24	1	Father only	275
Melbourne - South East	21-24	1	Mother only	346
Melbourne - South East	21-24	1	Neither	3893
Melbourne - West	0-4	0		406
Melbourne - West	0-4	0	Both	2910
Melbourne - West	0-4	0	Father only	473
Melbourne - West	0-4	0	Mother only	745
Melbourne - West	0-4	0	Neither	2451
Melbourne - West	0-4	1		292
Melbourne - West	0-4	1	Both	16306
Melbourne - West	0-4	1	Father only	3664
Melbourne - West	0-4	1	Mother only	3887
Melbourne - West	0-4	1	Neither	23503
Melbourne - West	5-9	0		390
Melbourne - West	5-9	0	Both	3933
Melbourne - West	5-9	0	Father only	653
Melbourne - West	5-9	0	Mother only	902
Melbourne - West	5-9	0	Neither	3250
Melbourne - West	5-9	1		283
Melbourne - West	5-9	1	Both	14945
Melbourne - West	5-9	1	Father only	2962
Melbourne - West	5-9	1	Mother only	3368
Melbourne - West	5-9	1	Neither	19118
Melbourne - West	10-12	0		216
Melbourne - West	10-12	0	Both	2356
Melbourne - West	10-12	0	Father only	373
Melbourne - West	10-12	0	Mother only	543
Melbourne - West	10-12	0	Neither	2098
Melbourne - West	10-12	1		137
Melbourne - West	10-12	1	Both	7457
Melbourne - West	10-12	1	Father only	1410
Melbourne - West	10-12	1	Mother only	1791
Melbourne - West	10-12	1	Neither	9186
Melbourne - West	13-14	0		145
Melbourne - West	13-14	0	Both	1555
Melbourne - West	13-14	0	Father only	237
Melbourne - West	13-14	0	Mother only	370
Melbourne - West	13-14	0	Neither	1494
Melbourne - West	13-14	1		75
Melbourne - West	13-14	1	Both	4617
Melbourne - West	13-14	1	Father only	821
Melbourne - West	13-14	1	Mother only	967
Melbourne - West	13-14	1	Neither	5467
Melbourne - West	15-17	0		143
Melbourne - West	15-17	0	Both	2097
Melbourne - West	15-17	0	Father only	385
Melbourne - West	15-17	0	Mother only	522
Melbourne - West	15-17	0	Neither	2251
Melbourne - West	15-17	1		71
Melbourne - West	15-17	1	Both	5944
Melbourne - West	15-17	1	Father only	1070
Melbourne - West	15-17	1	Mother only	1355
Melbourne - West	15-17	1	Neither	7647
Melbourne - West	18-20	0		65
Melbourne - West	18-20	0	Both	824
Melbourne - West	18-20	0	Father only	186
Melbourne - West	18-20	0	Mother only	222
Melbourne - West	18-20	0	Neither	1408
Melbourne - West	18-20	1		30
Melbourne - West	18-20	1	Both	2797
Melbourne - West	18-20	1	Father only	592
Melbourne - West	18-20	1	Mother only	692
Melbourne - West	18-20	1	Neither	5069
Melbourne - West	21-24	0		35
Melbourne - West	21-24	0	Both	366
Melbourne - West	21-24	0	Father only	84
Melbourne - West	21-24	0	Mother only	129
Melbourne - West	21-24	0	Neither	833
Melbourne - West	21-24	1		15
Melbourne - West	21-24	1	Both	1186
Melbourne - West	21-24	1	Father only	270
Melbourne - West	21-24	1	Mother only	364
Melbourne - West	21-24	1	Neither	2678
Mornington Peninsula	0-4	0		89
Mornington Peninsula	0-4	0	Both	1729
Mornington Peninsula	0-4	0	Father only	138
Mornington Peninsula	0-4	0	Mother only	235
Mornington Peninsula	0-4	0	Neither	137
Mornington Peninsula	0-4	1		60
Mornington Peninsula	0-4	1	Both	9296
Mornington Peninsula	0-4	1	Father only	1258
Mornington Peninsula	0-4	1	Mother only	1301
Mornington Peninsula	0-4	1	Neither	1545
Mornington Peninsula	5-9	0		91
Mornington Peninsula	5-9	0	Both	2375
Mornington Peninsula	5-9	0	Father only	249
Mornington Peninsula	5-9	0	Mother only	399
Mornington Peninsula	5-9	0	Neither	213
Mornington Peninsula	5-9	1		68
Mornington Peninsula	5-9	1	Both	8962
Mornington Peninsula	5-9	1	Father only	1287
Mornington Peninsula	5-9	1	Mother only	1484
Mornington Peninsula	5-9	1	Neither	1670
Mornington Peninsula	10-12	0		73
Mornington Peninsula	10-12	0	Both	1546
Mornington Peninsula	10-12	0	Father only	174
Mornington Peninsula	10-12	0	Mother only	263
Mornington Peninsula	10-12	0	Neither	230
Mornington Peninsula	10-12	1		42
Mornington Peninsula	10-12	1	Both	4888
Mornington Peninsula	10-12	1	Father only	671
Mornington Peninsula	10-12	1	Mother only	812
Mornington Peninsula	10-12	1	Neither	1061
Mornington Peninsula	13-14	0		47
Mornington Peninsula	13-14	0	Both	1073
Mornington Peninsula	13-14	0	Father only	118
Mornington Peninsula	13-14	0	Mother only	197
Mornington Peninsula	13-14	0	Neither	147
Mornington Peninsula	13-14	1		20
Mornington Peninsula	13-14	1	Both	2925
Mornington Peninsula	13-14	1	Father only	397
Mornington Peninsula	13-14	1	Mother only	445
Mornington Peninsula	13-14	1	Neither	698
Mornington Peninsula	15-17	0		34
Mornington Peninsula	15-17	0	Both	1492
Mornington Peninsula	15-17	0	Father only	218
Mornington Peninsula	15-17	0	Mother only	302
Mornington Peninsula	15-17	0	Neither	252
Mornington Peninsula	15-17	1		32
Mornington Peninsula	15-17	1	Both	3898
Mornington Peninsula	15-17	1	Father only	560
Mornington Peninsula	15-17	1	Mother only	657
Mornington Peninsula	15-17	1	Neither	979
Mornington Peninsula	18-20	0		16
Mornington Peninsula	18-20	0	Both	526
Mornington Peninsula	18-20	0	Father only	69
Mornington Peninsula	18-20	0	Mother only	100
Mornington Peninsula	18-20	0	Neither	125
Mornington Peninsula	18-20	1		3
Mornington Peninsula	18-20	1	Both	1476
Mornington Peninsula	18-20	1	Father only	221
Mornington Peninsula	18-20	1	Mother only	270
Mornington Peninsula	18-20	1	Neither	536
Mornington Peninsula	21-24	0		5
Mornington Peninsula	21-24	0	Both	210
Mornington Peninsula	21-24	0	Father only	40
Mornington Peninsula	21-24	0	Mother only	43
Mornington Peninsula	21-24	0	Neither	57
Mornington Peninsula	21-24	1		10
Mornington Peninsula	21-24	1	Both	626
Mornington Peninsula	21-24	1	Father only	126
Mornington Peninsula	21-24	1	Mother only	118
Mornington Peninsula	21-24	1	Neither	224
North West	0-4	0		63
North West	0-4	0	Both	1190
North West	0-4	0	Father only	47
North West	0-4	0	Mother only	65
North West	0-4	0	Neither	49
North West	0-4	1		52
North West	0-4	1	Both	5290
North West	0-4	1	Father only	274
North West	0-4	1	Mother only	187
North West	0-4	1	Neither	537
North West	5-9	0		69
North West	5-9	0	Both	1577
North West	5-9	0	Father only	65
North West	5-9	0	Mother only	102
North West	5-9	0	Neither	90
North West	5-9	1		53
North West	5-9	1	Both	5584
North West	5-9	1	Father only	245
North West	5-9	1	Mother only	185
North West	5-9	1	Neither	502
North West	10-12	0		45
North West	10-12	0	Both	941
North West	10-12	0	Father only	37
North West	10-12	0	Mother only	63
North West	10-12	0	Neither	46
North West	10-12	1		28
North West	10-12	1	Both	3272
North West	10-12	1	Father only	121
North West	10-12	1	Mother only	109
North West	10-12	1	Neither	308
North West	13-14	0		29
North West	13-14	0	Both	687
North West	13-14	0	Father only	36
North West	13-14	0	Mother only	53
North West	13-14	0	Neither	45
North West	13-14	1		26
North West	13-14	1	Both	2110
North West	13-14	1	Father only	66
North West	13-14	1	Mother only	77
North West	13-14	1	Neither	161
North West	15-17	0		26
North West	15-17	0	Both	893
North West	15-17	0	Father only	44
North West	15-17	0	Mother only	67
North West	15-17	0	Neither	64
North West	15-17	1		21
North West	15-17	1	Both	3057
North West	15-17	1	Father only	103
North West	15-17	1	Mother only	122
North West	15-17	1	Neither	254
North West	18-20	0		4
North West	18-20	0	Both	196
North West	18-20	0	Father only	11
North West	18-20	0	Mother only	16
North West	18-20	0	Neither	12
North West	18-20	1	Both	608
North West	18-20	1	Father only	20
North West	18-20	1	Mother only	25
North West	18-20	1	Neither	63
North West	21-24	0		3
North West	21-24	0	Both	45
North West	21-24	0	Neither	4
North West	21-24	1	Both	118
North West	21-24	1	Father only	8
North West	21-24	1	Mother only	6
North West	21-24	1	Neither	13
Shepparton	0-4	0		48
Shepparton	0-4	0	Both	1091
Shepparton	0-4	0	Father only	45
Shepparton	0-4	0	Mother only	83
Shepparton	0-4	0	Neither	73
Shepparton	0-4	1		29
Shepparton	0-4	1	Both	4447
Shepparton	0-4	1	Father only	225
Shepparton	0-4	1	Mother only	213
Shepparton	0-4	1	Neither	890
Shepparton	5-9	0		55
Shepparton	5-9	0	Both	1411
Shepparton	5-9	0	Father only	71
Shepparton	5-9	0	Mother only	87
Shepparton	5-9	0	Neither	78
Shepparton	5-9	1		48
Shepparton	5-9	1	Both	4786
Shepparton	5-9	1	Father only	210
Shepparton	5-9	1	Mother only	178
Shepparton	5-9	1	Neither	813
Shepparton	10-12	0		34
Shepparton	10-12	0	Both	884
Shepparton	10-12	0	Father only	36
Shepparton	10-12	0	Mother only	59
Shepparton	10-12	0	Neither	75
Shepparton	10-12	1		16
Shepparton	10-12	1	Both	2780
Shepparton	10-12	1	Father only	117
Shepparton	10-12	1	Mother only	106
Shepparton	10-12	1	Neither	431
Shepparton	13-14	0		28
Shepparton	13-14	0	Both	605
Shepparton	13-14	0	Father only	12
Shepparton	13-14	0	Mother only	39
Shepparton	13-14	0	Neither	57
Shepparton	13-14	1		24
Shepparton	13-14	1	Both	1843
Shepparton	13-14	1	Father only	69
Shepparton	13-14	1	Mother only	71
Shepparton	13-14	1	Neither	260
Shepparton	15-17	0		19
Shepparton	15-17	0	Both	851
Shepparton	15-17	0	Father only	40
Shepparton	15-17	0	Mother only	55
Shepparton	15-17	0	Neither	74
Shepparton	15-17	1		16
Shepparton	15-17	1	Both	2594
Shepparton	15-17	1	Father only	96
Shepparton	15-17	1	Mother only	119
Shepparton	15-17	1	Neither	393
Shepparton	18-20	0		4
Shepparton	18-20	0	Both	177
Shepparton	18-20	0	Father only	10
Shepparton	18-20	0	Mother only	21
Shepparton	18-20	0	Neither	37
Shepparton	18-20	1		6
Shepparton	18-20	1	Both	620
Shepparton	18-20	1	Father only	33
Shepparton	18-20	1	Mother only	30
Shepparton	18-20	1	Neither	124
Shepparton	21-24	0	Both	35
Shepparton	21-24	0	Neither	16
Shepparton	21-24	1	Both	108
Shepparton	21-24	1	Father only	11
Shepparton	21-24	1	Mother only	9
Shepparton	21-24	1	Neither	40
Warrnambool and South West	0-4	0		41
Warrnambool and South West	0-4	0	Both	830
Warrnambool and South West	0-4	0	Father only	25
Warrnambool and South West	0-4	0	Mother only	66
Warrnambool and South West	0-4	0	Neither	28
Warrnambool and South West	0-4	1		35
Warrnambool and South West	0-4	1	Both	4481
Warrnambool and South West	0-4	1	Father only	257
Warrnambool and South West	0-4	1	Mother only	253
Warrnambool and South West	0-4	1	Neither	251
Warrnambool and South West	5-9	0		48
Warrnambool and South West	5-9	0	Both	1097
Warrnambool and South West	5-9	0	Father only	51
Warrnambool and South West	5-9	0	Mother only	78
Warrnambool and South West	5-9	0	Neither	27
Warrnambool and South West	5-9	1		34
Warrnambool and South West	5-9	1	Both	4965
Warrnambool and South West	5-9	1	Father only	247
Warrnambool and South West	5-9	1	Mother only	227
Warrnambool and South West	5-9	1	Neither	269
Warrnambool and South West	10-12	0		27
Warrnambool and South West	10-12	0	Both	727
Warrnambool and South West	10-12	0	Father only	41
Warrnambool and South West	10-12	0	Mother only	63
Warrnambool and South West	10-12	0	Neither	38
Warrnambool and South West	10-12	1		23
Warrnambool and South West	10-12	1	Both	2920
Warrnambool and South West	10-12	1	Father only	142
Warrnambool and South West	10-12	1	Mother only	114
Warrnambool and South West	10-12	1	Neither	171
Warrnambool and South West	13-14	0		16
Warrnambool and South West	13-14	0	Both	532
Warrnambool and South West	13-14	0	Father only	28
Warrnambool and South West	13-14	0	Mother only	40
Warrnambool and South West	13-14	0	Neither	15
Warrnambool and South West	13-14	1		10
Warrnambool and South West	13-14	1	Both	1920
Warrnambool and South West	13-14	1	Father only	87
Warrnambool and South West	13-14	1	Mother only	84
Warrnambool and South West	13-14	1	Neither	101
Warrnambool and South West	15-17	0		18
Warrnambool and South West	15-17	0	Both	762
Warrnambool and South West	15-17	0	Father only	29
Warrnambool and South West	15-17	0	Mother only	42
Warrnambool and South West	15-17	0	Neither	22
Warrnambool and South West	15-17	1		17
Warrnambool and South West	15-17	1	Both	2584
Warrnambool and South West	15-17	1	Father only	95
Warrnambool and South West	15-17	1	Mother only	89
Warrnambool and South West	15-17	1	Neither	140
Warrnambool and South West	18-20	0		4
Warrnambool and South West	18-20	0	Both	166
Warrnambool and South West	18-20	0	Father only	13
Warrnambool and South West	18-20	0	Mother only	12
Warrnambool and South West	18-20	0	Neither	4
Warrnambool and South West	18-20	1		3
Warrnambool and South West	18-20	1	Both	587
Warrnambool and South West	18-20	1	Father only	23
Warrnambool and South West	18-20	1	Mother only	22
Warrnambool and South West	18-20	1	Neither	23
Warrnambool and South West	21-24	0	Both	29
Warrnambool and South West	21-24	0	Father only	4
Warrnambool and South West	21-24	0	Mother only	5
Warrnambool and South West	21-24	1	Both	145
Warrnambool and South West	21-24	1	Father only	4
Warrnambool and South West	21-24	1	Mother only	3
Warrnambool and South West	21-24	1	Neither	3
Brisbane - East	0-4	0		48
Brisbane - East	0-4	0	Both	1098
Brisbane - East	0-4	0	Father only	155
Brisbane - East	0-4	0	Mother only	215
Brisbane - East	0-4	0	Neither	136
Brisbane - East	0-4	1		53
Brisbane - East	0-4	1	Both	6471
Brisbane - East	0-4	1	Father only	1135
Brisbane - East	0-4	1	Mother only	1242
Brisbane - East	0-4	1	Neither	1867
Brisbane - East	5-9	0		76
Brisbane - East	5-9	0	Both	1654
Brisbane - East	5-9	0	Father only	276
Brisbane - East	5-9	0	Mother only	358
Brisbane - East	5-9	0	Neither	291
Brisbane - East	5-9	1		44
Brisbane - East	5-9	1	Both	7110
Brisbane - East	5-9	1	Father only	1167
Brisbane - East	5-9	1	Mother only	1346
Brisbane - East	5-9	1	Neither	2250
Brisbane - East	10-12	0		47
Brisbane - East	10-12	0	Both	1119
Brisbane - East	10-12	0	Father only	180
Brisbane - East	10-12	0	Mother only	241
Brisbane - East	10-12	0	Neither	194
Brisbane - East	10-12	1		24
Brisbane - East	10-12	1	Both	3970
Brisbane - East	10-12	1	Father only	614
Brisbane - East	10-12	1	Mother only	729
Brisbane - East	10-12	1	Neither	1452
Brisbane - East	13-14	0		22
Brisbane - East	13-14	0	Both	811
Brisbane - East	13-14	0	Father only	97
Brisbane - East	13-14	0	Mother only	139
Brisbane - East	13-14	0	Neither	162
Brisbane - East	13-14	1		23
Brisbane - East	13-14	1	Both	2532
Brisbane - East	13-14	1	Father only	344
Brisbane - East	13-14	1	Mother only	443
Brisbane - East	13-14	1	Neither	960
Brisbane - East	15-17	0		22
Brisbane - East	15-17	0	Both	1001
Brisbane - East	15-17	0	Father only	167
Brisbane - East	15-17	0	Mother only	181
Brisbane - East	15-17	0	Neither	263
Brisbane - East	15-17	1		19
Brisbane - East	15-17	1	Both	3335
Brisbane - East	15-17	1	Father only	525
Brisbane - East	15-17	1	Mother only	562
Brisbane - East	15-17	1	Neither	1369
Brisbane - East	18-20	0		4
Brisbane - East	18-20	0	Both	292
Brisbane - East	18-20	0	Father only	41
Brisbane - East	18-20	0	Mother only	57
Brisbane - East	18-20	0	Neither	101
Brisbane - East	18-20	1		5
Brisbane - East	18-20	1	Both	1226
Brisbane - East	18-20	1	Father only	196
Brisbane - East	18-20	1	Mother only	225
Brisbane - East	18-20	1	Neither	578
Brisbane - East	21-24	0	Both	124
Brisbane - East	21-24	0	Father only	19
Brisbane - East	21-24	0	Mother only	22
Brisbane - East	21-24	0	Neither	40
Brisbane - East	21-24	1	Both	476
Brisbane - East	21-24	1	Father only	64
Brisbane - East	21-24	1	Mother only	91
Brisbane - East	21-24	1	Neither	259
Brisbane - North	0-4	0		67
Brisbane - North	0-4	0	Both	732
Brisbane - North	0-4	0	Father only	120
Brisbane - North	0-4	0	Mother only	194
Brisbane - North	0-4	0	Neither	182
Brisbane - North	0-4	1		51
Brisbane - North	0-4	1	Both	5783
Brisbane - North	0-4	1	Father only	1254
Brisbane - North	0-4	1	Mother only	1167
Brisbane - North	0-4	1	Neither	2871
Brisbane - North	5-9	0		65
Brisbane - North	5-9	0	Both	1128
Brisbane - North	5-9	0	Father only	169
Brisbane - North	5-9	0	Mother only	286
Brisbane - North	5-9	0	Neither	290
Brisbane - North	5-9	1		47
Brisbane - North	5-9	1	Both	5456
Brisbane - North	5-9	1	Father only	975
Brisbane - North	5-9	1	Mother only	1025
Brisbane - North	5-9	1	Neither	2453
Brisbane - North	10-12	0		38
Brisbane - North	10-12	0	Both	797
Brisbane - North	10-12	0	Father only	145
Brisbane - North	10-12	0	Mother only	175
Brisbane - North	10-12	0	Neither	229
Brisbane - North	10-12	1		32
Brisbane - North	10-12	1	Both	3005
Brisbane - North	10-12	1	Father only	456
Brisbane - North	10-12	1	Mother only	504
Brisbane - North	10-12	1	Neither	1327
Brisbane - North	13-14	0		14
Brisbane - North	13-14	0	Both	556
Brisbane - North	13-14	0	Father only	87
Brisbane - North	13-14	0	Mother only	115
Brisbane - North	13-14	0	Neither	140
Brisbane - North	13-14	1		12
Brisbane - North	13-14	1	Both	1803
Brisbane - North	13-14	1	Father only	265
Brisbane - North	13-14	1	Mother only	292
Brisbane - North	13-14	1	Neither	819
Brisbane - North	15-17	0		19
Brisbane - North	15-17	0	Both	720
Brisbane - North	15-17	0	Father only	143
Brisbane - North	15-17	0	Mother only	151
Brisbane - North	15-17	0	Neither	248
Brisbane - North	15-17	1		12
Brisbane - North	15-17	1	Both	2430
Brisbane - North	15-17	1	Father only	335
Brisbane - North	15-17	1	Mother only	340
Brisbane - North	15-17	1	Neither	1111
Brisbane - North	18-20	0		5
Brisbane - North	18-20	0	Both	278
Brisbane - North	18-20	0	Father only	53
Brisbane - North	18-20	0	Mother only	63
Brisbane - North	18-20	0	Neither	148
Brisbane - North	18-20	1		3
Brisbane - North	18-20	1	Both	1055
Brisbane - North	18-20	1	Father only	151
Brisbane - North	18-20	1	Mother only	155
Brisbane - North	18-20	1	Neither	597
Brisbane - North	21-24	0	Both	142
Brisbane - North	21-24	0	Father only	25
Brisbane - North	21-24	0	Mother only	32
Brisbane - North	21-24	0	Neither	52
Brisbane - North	21-24	1		3
Brisbane - North	21-24	1	Both	490
Brisbane - North	21-24	1	Father only	60
Brisbane - North	21-24	1	Mother only	59
Brisbane - North	21-24	1	Neither	260
Brisbane - South	0-4	0		78
Brisbane - South	0-4	0	Both	719
Brisbane - South	0-4	0	Father only	179
Brisbane - South	0-4	0	Mother only	256
Brisbane - South	0-4	0	Neither	683
Brisbane - South	0-4	1		94
Brisbane - South	0-4	1	Both	6977
Brisbane - South	0-4	1	Father only	1794
Brisbane - South	0-4	1	Mother only	1768
Brisbane - South	0-4	1	Neither	7875
Brisbane - South	5-9	0		74
Brisbane - South	5-9	0	Both	1189
Brisbane - South	5-9	0	Father only	306
Brisbane - South	5-9	0	Mother only	330
Brisbane - South	5-9	0	Neither	928
Brisbane - South	5-9	1		81
Brisbane - South	5-9	1	Both	6988
Brisbane - South	5-9	1	Father only	1542
Brisbane - South	5-9	1	Mother only	1667
Brisbane - South	5-9	1	Neither	6484
Brisbane - South	10-12	0		53
Brisbane - South	10-12	0	Both	883
Brisbane - South	10-12	0	Father only	180
Brisbane - South	10-12	0	Mother only	241
Brisbane - South	10-12	0	Neither	618
Brisbane - South	10-12	1		32
Brisbane - South	10-12	1	Both	3957
Brisbane - South	10-12	1	Father only	705
Brisbane - South	10-12	1	Mother only	888
Brisbane - South	10-12	1	Neither	3346
Brisbane - South	13-14	0		20
Brisbane - South	13-14	0	Both	606
Brisbane - South	13-14	0	Father only	156
Brisbane - South	13-14	0	Mother only	153
Brisbane - South	13-14	0	Neither	503
Brisbane - South	13-14	1		26
Brisbane - South	13-14	1	Both	2400
Brisbane - South	13-14	1	Father only	441
Brisbane - South	13-14	1	Mother only	482
Brisbane - South	13-14	1	Neither	2032
Brisbane - South	15-17	0		36
Brisbane - South	15-17	0	Both	840
Brisbane - South	15-17	0	Father only	171
Brisbane - South	15-17	0	Mother only	205
Brisbane - South	15-17	0	Neither	677
Brisbane - South	15-17	1		16
Brisbane - South	15-17	1	Both	3342
Brisbane - South	15-17	1	Father only	577
Brisbane - South	15-17	1	Mother only	627
Brisbane - South	15-17	1	Neither	2917
Brisbane - South	18-20	0		12
Brisbane - South	18-20	0	Both	332
Brisbane - South	18-20	0	Father only	83
Brisbane - South	18-20	0	Mother only	95
Brisbane - South	18-20	0	Neither	519
Brisbane - South	18-20	1		11
Brisbane - South	18-20	1	Both	1665
Brisbane - South	18-20	1	Father only	264
Brisbane - South	18-20	1	Mother only	341
Brisbane - South	18-20	1	Neither	1943
Brisbane - South	21-24	0		3
Brisbane - South	21-24	0	Both	205
Brisbane - South	21-24	0	Father only	43
Brisbane - South	21-24	0	Mother only	51
Brisbane - South	21-24	0	Neither	299
Brisbane - South	21-24	1		4
Brisbane - South	21-24	1	Both	740
Brisbane - South	21-24	1	Father only	140
Brisbane - South	21-24	1	Mother only	135
Brisbane - South	21-24	1	Neither	1027
Brisbane - West	0-4	0		23
Brisbane - West	0-4	0	Both	359
Brisbane - West	0-4	0	Father only	49
Brisbane - West	0-4	0	Mother only	93
Brisbane - West	0-4	0	Neither	125
Brisbane - West	0-4	1		24
Brisbane - West	0-4	1	Both	4575
Brisbane - West	0-4	1	Father only	1091
Brisbane - West	0-4	1	Mother only	1138
Brisbane - West	0-4	1	Neither	2261
Brisbane - West	5-9	0		13
Brisbane - West	5-9	0	Both	747
Brisbane - West	5-9	0	Father only	139
Brisbane - West	5-9	0	Mother only	193
Brisbane - West	5-9	0	Neither	246
Brisbane - West	5-9	1		20
Brisbane - West	5-9	1	Both	5082
Brisbane - West	5-9	1	Father only	1185
Brisbane - West	5-9	1	Mother only	1260
Brisbane - West	5-9	1	Neither	2693
Brisbane - West	10-12	0		15
Brisbane - West	10-12	0	Both	558
Brisbane - West	10-12	0	Father only	92
Brisbane - West	10-12	0	Mother only	130
Brisbane - West	10-12	0	Neither	203
Brisbane - West	10-12	1		16
Brisbane - West	10-12	1	Both	3017
Brisbane - West	10-12	1	Father only	549
Brisbane - West	10-12	1	Mother only	649
Brisbane - West	10-12	1	Neither	1535
Brisbane - West	13-14	0		10
Brisbane - West	13-14	0	Both	414
Brisbane - West	13-14	0	Father only	85
Brisbane - West	13-14	0	Mother only	95
Brisbane - West	13-14	0	Neither	154
Brisbane - West	13-14	1		6
Brisbane - West	13-14	1	Both	1793
Brisbane - West	13-14	1	Father only	351
Brisbane - West	13-14	1	Mother only	432
Brisbane - West	13-14	1	Neither	965
Brisbane - West	15-17	0		13
Brisbane - West	15-17	0	Both	558
Brisbane - West	15-17	0	Father only	99
Brisbane - West	15-17	0	Mother only	161
Brisbane - West	15-17	0	Neither	250
Brisbane - West	15-17	1		9
Brisbane - West	15-17	1	Both	2488
Brisbane - West	15-17	1	Father only	463
Brisbane - West	15-17	1	Mother only	492
Brisbane - West	15-17	1	Neither	1458
Brisbane - West	18-20	0		9
Brisbane - West	18-20	0	Both	283
Brisbane - West	18-20	0	Father only	65
Brisbane - West	18-20	0	Mother only	67
Brisbane - West	18-20	0	Neither	177
Brisbane - West	18-20	1		7
Brisbane - West	18-20	1	Both	1334
Brisbane - West	18-20	1	Father only	264
Brisbane - West	18-20	1	Mother only	251
Brisbane - West	18-20	1	Neither	869
Brisbane - West	21-24	0		7
Brisbane - West	21-24	0	Both	146
Brisbane - West	21-24	0	Father only	44
Brisbane - West	21-24	0	Mother only	44
Brisbane - West	21-24	0	Neither	99
Brisbane - West	21-24	1		4
Brisbane - West	21-24	1	Both	622
Brisbane - West	21-24	1	Father only	132
Brisbane - West	21-24	1	Mother only	119
Brisbane - West	21-24	1	Neither	460
Brisbane Inner City	0-4	0		32
Brisbane Inner City	0-4	0	Both	381
Brisbane Inner City	0-4	0	Father only	87
Brisbane Inner City	0-4	0	Mother only	143
Brisbane Inner City	0-4	0	Neither	153
Brisbane Inner City	0-4	1		32
Brisbane Inner City	0-4	1	Both	5127
Brisbane Inner City	0-4	1	Father only	1211
Brisbane Inner City	0-4	1	Mother only	1220
Brisbane Inner City	0-4	1	Neither	2492
Brisbane Inner City	5-9	0		29
Brisbane Inner City	5-9	0	Both	630
Brisbane Inner City	5-9	0	Father only	184
Brisbane Inner City	5-9	0	Mother only	191
Brisbane Inner City	5-9	0	Neither	211
Brisbane Inner City	5-9	1		26
Brisbane Inner City	5-9	1	Both	5315
Brisbane Inner City	5-9	1	Father only	1069
Brisbane Inner City	5-9	1	Mother only	1101
Brisbane Inner City	5-9	1	Neither	1958
Brisbane Inner City	10-12	0		18
Brisbane Inner City	10-12	0	Both	478
Brisbane Inner City	10-12	0	Father only	87
Brisbane Inner City	10-12	0	Mother only	144
Brisbane Inner City	10-12	0	Neither	213
Brisbane Inner City	10-12	1		15
Brisbane Inner City	10-12	1	Both	3168
Brisbane Inner City	10-12	1	Father only	548
Brisbane Inner City	10-12	1	Mother only	587
Brisbane Inner City	10-12	1	Neither	963
Brisbane Inner City	13-14	0		11
Brisbane Inner City	13-14	0	Both	372
Brisbane Inner City	13-14	0	Father only	64
Brisbane Inner City	13-14	0	Mother only	102
Brisbane Inner City	13-14	0	Neither	180
Brisbane Inner City	13-14	1		14
Brisbane Inner City	13-14	1	Both	1933
Brisbane Inner City	13-14	1	Father only	331
Brisbane Inner City	13-14	1	Mother only	364
Brisbane Inner City	13-14	1	Neither	544
Brisbane Inner City	15-17	0		8
Brisbane Inner City	15-17	0	Both	526
Brisbane Inner City	15-17	0	Father only	131
Brisbane Inner City	15-17	0	Mother only	139
Brisbane Inner City	15-17	0	Neither	277
Brisbane Inner City	15-17	1		12
Brisbane Inner City	15-17	1	Both	2436
Brisbane Inner City	15-17	1	Father only	412
Brisbane Inner City	15-17	1	Mother only	460
Brisbane Inner City	15-17	1	Neither	710
Brisbane Inner City	18-20	0		3
Brisbane Inner City	18-20	0	Both	312
Brisbane Inner City	18-20	0	Father only	71
Brisbane Inner City	18-20	0	Mother only	88
Brisbane Inner City	18-20	0	Neither	161
Brisbane Inner City	18-20	1	Both	1475
Brisbane Inner City	18-20	1	Father only	223
Brisbane Inner City	18-20	1	Mother only	261
Brisbane Inner City	18-20	1	Neither	385
Brisbane Inner City	21-24	0		5
Brisbane Inner City	21-24	0	Both	156
Brisbane Inner City	21-24	0	Father only	40
Brisbane Inner City	21-24	0	Mother only	38
Brisbane Inner City	21-24	0	Neither	86
Brisbane Inner City	21-24	1		3
Brisbane Inner City	21-24	1	Both	670
Brisbane Inner City	21-24	1	Father only	95
Brisbane Inner City	21-24	1	Mother only	101
Brisbane Inner City	21-24	1	Neither	212
Cairns	0-4	0		116
Cairns	0-4	0	Both	2184
Cairns	0-4	0	Father only	196
Cairns	0-4	0	Mother only	197
Cairns	0-4	0	Neither	190
Cairns	0-4	1		93
Cairns	0-4	1	Both	6676
Cairns	0-4	1	Father only	1200
Cairns	0-4	1	Mother only	769
Cairns	0-4	1	Neither	1678
Cairns	5-9	0		142
Cairns	5-9	0	Both	3066
Cairns	5-9	0	Father only	360
Cairns	5-9	0	Mother only	305
Cairns	5-9	0	Neither	305
Cairns	5-9	1		79
Cairns	5-9	1	Both	7272
Cairns	5-9	1	Father only	1151
Cairns	5-9	1	Mother only	863
Cairns	5-9	1	Neither	1615
