SA4_NAME16	CountryOfBirth	persons
Melbourne - Inner East	PHL	1591
Melbourne - Inner East	PNG	200
Melbourne - Inner East	POL	742
Melbourne - Inner East	SGP	2310
Melbourne - Inner East	THA	921
Melbourne - Inner East	TUR	388
Melbourne - Inner East	TWN	2118
Melbourne - Inner East	USA	1707
Melbourne - Inner East	VNM	4359
Melbourne - Inner East	ZAF	2405
Melbourne - Inner East	ZWE	320
Melbourne - Inner South		41444
Melbourne - Inner South	AFG	84
Melbourne - Inner South	AUS	259756
Melbourne - Inner South	BGD	241
Melbourne - Inner South	BIH	302
Melbourne - Inner South	CAN	1058
Melbourne - Inner South	CHL	409
Melbourne - Inner South	CHN	14295
Melbourne - Inner South	DEU	2404
Melbourne - Inner South	EGY	889
Melbourne - Inner South	FJI	417
Melbourne - Inner South	FRA	1138
Melbourne - Inner South	GBR	19675
Melbourne - Inner South	GRC	5258
Melbourne - Inner South	HKG	1317
Melbourne - Inner South	HRV	630
Melbourne - Inner South	IDN	1002
Melbourne - Inner South	IND	11031
Melbourne - Inner South	IRL	1943
Melbourne - Inner South	IRN	553
Melbourne - Inner South	IRQ	110
Melbourne - Inner South	ITA	3124
Melbourne - Inner South	JPN	1400
Melbourne - Inner South	KHM	346
Melbourne - Inner South	KOR	1166
Melbourne - Inner South	LBN	445
Melbourne - Inner South	LKA	2410
Melbourne - Inner South	MKD	161
Melbourne - Inner South	MLT	317
Melbourne - Inner South	MMR	136
Melbourne - Inner South	MUS	794
Melbourne - Inner South	MYS	2550
Melbourne - Inner South	NLD	975
Melbourne - Inner South	NPL	451
Melbourne - Inner South	NZL	6668
Melbourne - Inner South	PAK	340
Melbourne - Inner South	PHL	1996
Melbourne - Inner South	PNG	182
Melbourne - Inner South	POL	2548
Melbourne - Inner South	SGP	1204
Melbourne - Inner South	THA	951
Melbourne - Inner South	TUR	672
Melbourne - Inner South	TWN	446
Melbourne - Inner South	USA	2585
Melbourne - Inner South	VNM	1724
Melbourne - Inner South	ZAF	5798
Melbourne - Inner South	ZWE	362
Melbourne - North East		46658
Melbourne - North East	AFG	375
Melbourne - North East	AUS	318712
Melbourne - North East	BGD	689
Melbourne - North East	BIH	632
Melbourne - North East	CAN	606
Melbourne - North East	CHL	362
Melbourne - North East	CHN	11881
Melbourne - North East	DEU	1599
Melbourne - North East	EGY	1590
Melbourne - North East	FJI	968
Melbourne - North East	FRA	415
Melbourne - North East	GBR	12620
Melbourne - North East	GRC	7528
Melbourne - North East	HKG	1059
Melbourne - North East	HRV	1388
Melbourne - North East	IDN	925
Melbourne - North East	IND	17470
Melbourne - North East	IRL	1160
Melbourne - North East	IRN	2789
Melbourne - North East	IRQ	2772
Melbourne - North East	ITA	13629
Melbourne - North East	JPN	578
Melbourne - North East	KHM	396
Melbourne - North East	KOR	584
Melbourne - North East	LBN	3011
Melbourne - North East	LKA	4811
Melbourne - North East	MKD	6961
Melbourne - North East	MLT	1694
Melbourne - North East	MMR	162
Melbourne - North East	MUS	786
Melbourne - North East	MYS	3023
Melbourne - North East	NLD	762
Melbourne - North East	NPL	1245
Melbourne - North East	NZL	5706
Melbourne - North East	PAK	1599
Melbourne - North East	PHL	3846
Melbourne - North East	PNG	208
Melbourne - North East	POL	748
Melbourne - North East	SGP	994
Melbourne - North East	THA	996
Melbourne - North East	TUR	1114
Melbourne - North East	TWN	517
Melbourne - North East	USA	1288
Melbourne - North East	VNM	6375
Melbourne - North East	ZAF	1539
Melbourne - North East	ZWE	578
Melbourne - North West		37795
Melbourne - North West	AFG	379
Melbourne - North West	AUS	220510
Melbourne - North West	BGD	677
Melbourne - North West	BIH	493
Melbourne - North West	CAN	356
Melbourne - North West	CHL	380
Melbourne - North West	CHN	2634
Melbourne - North West	DEU	1323
Melbourne - North West	EGY	1639
Melbourne - North West	FJI	1213
Melbourne - North West	FRA	223
Melbourne - North West	GBR	7551
Melbourne - North West	GRC	3171
Melbourne - North West	HKG	381
Melbourne - North West	HRV	1447
Melbourne - North West	IDN	503
Melbourne - North West	IND	12586
Melbourne - North West	IRL	684
Melbourne - North West	IRN	1548
Melbourne - North West	IRQ	11361
Melbourne - North West	ITA	11041
Melbourne - North West	JPN	247
Melbourne - North West	KHM	87
Melbourne - North West	KOR	258
Melbourne - North West	LBN	5242
Melbourne - North West	LKA	4204
Melbourne - North West	MKD	695
Melbourne - North West	MLT	2475
Melbourne - North West	MMR	165
Melbourne - North West	MUS	364
Melbourne - North West	MYS	1028
Melbourne - North West	NLD	493
Melbourne - North West	NPL	1869
Melbourne - North West	NZL	5138
Melbourne - North West	PAK	4800
Melbourne - North West	PHL	3857
Melbourne - North West	PNG	146
Melbourne - North West	POL	775
Melbourne - North West	SGP	578
Melbourne - North West	THA	707
Melbourne - North West	TUR	7507
Melbourne - North West	TWN	186
Melbourne - North West	USA	677
Melbourne - North West	VNM	3134
Melbourne - North West	ZAF	645
Melbourne - North West	ZWE	210
Melbourne - Outer East		33586
Melbourne - Outer East	AFG	294
Melbourne - Outer East	AUS	351411
Melbourne - Outer East	BGD	201
Melbourne - Outer East	BIH	242
Melbourne - Outer East	CAN	678
Melbourne - Outer East	CHL	437
Melbourne - Outer East	CHN	15621
Melbourne - Outer East	DEU	3330
Melbourne - Outer East	EGY	974
Melbourne - Outer East	FJI	565
Melbourne - Outer East	FRA	389
Melbourne - Outer East	GBR	24703
Melbourne - Outer East	GRC	1547
Melbourne - Outer East	HKG	3025
Melbourne - Outer East	HRV	614
Melbourne - Outer East	IDN	1285
Melbourne - Outer East	IND	8735
Melbourne - Outer East	IRL	1187
Melbourne - Outer East	IRN	1811
Melbourne - Outer East	IRQ	237
Melbourne - Outer East	ITA	3519
Melbourne - Outer East	JPN	534
Melbourne - Outer East	KHM	1067
Melbourne - Outer East	KOR	1260
Melbourne - Outer East	LBN	410
Melbourne - Outer East	LKA	4901
Melbourne - Outer East	MKD	185
Melbourne - Outer East	MLT	495
Melbourne - Outer East	MMR	2689
Melbourne - Outer East	MUS	668
Melbourne - Outer East	MYS	6480
Melbourne - Outer East	NLD	3237
Melbourne - Outer East	NPL	370
Melbourne - Outer East	NZL	6035
Melbourne - Outer East	PAK	624
Melbourne - Outer East	PHL	2761
Melbourne - Outer East	PNG	277
Melbourne - Outer East	POL	1232
Melbourne - Outer East	SGP	1792
Melbourne - Outer East	THA	1190
Melbourne - Outer East	TUR	246
Melbourne - Outer East	TWN	791
Melbourne - Outer East	USA	1533
Melbourne - Outer East	VNM	2822
Melbourne - Outer East	ZAF	3208
Melbourne - Outer East	ZWE	394
Melbourne - South East		76027
Melbourne - South East	AFG	13724
Melbourne - South East	AUS	389542
Melbourne - South East	BGD	1766
Melbourne - South East	BIH	2928
Melbourne - South East	CAN	700
Melbourne - South East	CHL	2048
Melbourne - South East	CHN	32983
Melbourne - South East	DEU	2856
Melbourne - South East	EGY	2638
Melbourne - South East	FJI	3162
Melbourne - South East	FRA	543
Melbourne - South East	GBR	22771
Melbourne - South East	GRC	8177
Melbourne - South East	HKG	3557
Melbourne - South East	HRV	2809
Melbourne - South East	IDN	3467
Melbourne - South East	IND	44119
Melbourne - South East	IRL	1380
Melbourne - South East	IRN	2537
Melbourne - South East	IRQ	1244
Melbourne - South East	ITA	6897
Melbourne - South East	JPN	938
Melbourne - South East	KHM	9787
Melbourne - South East	KOR	2964
Melbourne - South East	LBN	1700
Melbourne - South East	LKA	25822
Melbourne - South East	MKD	1640
Melbourne - South East	MLT	941
Melbourne - South East	MMR	1871
Melbourne - South East	MUS	5850
Melbourne - South East	MYS	9380
Melbourne - South East	NLD	2629
Melbourne - South East	NPL	807
Melbourne - South East	NZL	13353
Melbourne - South East	PAK	5451
Melbourne - South East	PHL	9052
Melbourne - South East	PNG	213
Melbourne - South East	POL	2870
Melbourne - South East	SGP	2948
Melbourne - South East	THA	2576
Melbourne - South East	TUR	2063
Melbourne - South East	TWN	1348
Melbourne - South East	USA	1543
Melbourne - South East	VNM	18720
Melbourne - South East	ZAF	4011
Melbourne - South East	ZWE	898
Melbourne - West		86922
Melbourne - West	AFG	937
Melbourne - West	AUS	395787
Melbourne - West	BGD	2972
Melbourne - West	BIH	2465
Melbourne - West	CAN	775
Melbourne - West	CHL	2035
Melbourne - West	CHN	12068
Melbourne - West	DEU	2773
Melbourne - West	EGY	2509
Melbourne - West	FJI	2347
Melbourne - West	FRA	517
Melbourne - West	GBR	18112
Melbourne - West	GRC	5005
Melbourne - West	HKG	1748
Melbourne - West	HRV	4302
Melbourne - West	IDN	2691
Melbourne - West	IND	42701
Melbourne - West	IRL	1509
Melbourne - West	IRN	1648
Melbourne - West	IRQ	1256
Melbourne - West	ITA	7826
Melbourne - West	JPN	706
Melbourne - West	KHM	718
Melbourne - West	KOR	1325
Melbourne - West	LBN	3069
Melbourne - West	LKA	5784
Melbourne - West	MKD	5973
Melbourne - West	MLT	8949
Melbourne - West	MMR	4243
Melbourne - West	MUS	1208
Melbourne - West	MYS	4702
Melbourne - West	NLD	1055
Melbourne - West	NPL	1840
Melbourne - West	NZL	17580
Melbourne - West	PAK	5279
Melbourne - West	PHL	17466
Melbourne - West	PNG	312
Melbourne - West	POL	2553
Melbourne - West	SGP	1954
Melbourne - West	THA	2951
Melbourne - West	TUR	1294
Melbourne - West	TWN	655
Melbourne - West	USA	1706
Melbourne - West	VNM	34239
Melbourne - West	ZAF	2342
Melbourne - West	ZWE	623
Mornington Peninsula		24971
Mornington Peninsula	AFG	169
Mornington Peninsula	AUS	212877
Mornington Peninsula	BGD	47
Mornington Peninsula	BIH	245
Mornington Peninsula	CAN	487
Mornington Peninsula	CHL	265
Mornington Peninsula	CHN	1303
Mornington Peninsula	DEU	1709
Mornington Peninsula	EGY	339
Mornington Peninsula	FJI	363
Mornington Peninsula	FRA	246
Mornington Peninsula	GBR	23007
Mornington Peninsula	GRC	1040
Mornington Peninsula	HKG	235
Mornington Peninsula	HRV	537
Mornington Peninsula	IDN	262
Mornington Peninsula	IND	2083
Mornington Peninsula	IRL	1088
Mornington Peninsula	IRN	101
Mornington Peninsula	IRQ	43
Mornington Peninsula	ITA	1740
Mornington Peninsula	JPN	176
Mornington Peninsula	KHM	134
Mornington Peninsula	KOR	106
Mornington Peninsula	LBN	183
Mornington Peninsula	LKA	762
Mornington Peninsula	MKD	94
Mornington Peninsula	MLT	303
Mornington Peninsula	MMR	66
Mornington Peninsula	MUS	482
Mornington Peninsula	MYS	515
Mornington Peninsula	NLD	1603
Mornington Peninsula	NPL	36
Mornington Peninsula	NZL	5292
Mornington Peninsula	PAK	120
Mornington Peninsula	PHL	1480
Mornington Peninsula	PNG	172
Mornington Peninsula	POL	535
Mornington Peninsula	SGP	246
Mornington Peninsula	THA	476
Mornington Peninsula	TUR	157
Mornington Peninsula	TWN	89
Mornington Peninsula	USA	915
Mornington Peninsula	VNM	249
Mornington Peninsula	ZAF	1541
Mornington Peninsula	ZWE	256
North West		15626
North West	AFG	420
North West	AUS	122506
North West	BGD	53
North West	BIH	9
North West	CAN	77
North West	CHL	8
North West	CHN	273
North West	DEU	337
North West	EGY	32
North West	FJI	99
North West	FRA	71
North West	GBR	2559
North West	GRC	225
North West	HKG	96
North West	HRV	103
North West	IDN	81
North West	IND	990
North West	IRL	110
North West	IRN	47
North West	IRQ	60
North West	ITA	975
North West	JPN	52
North West	KHM	89
North West	KOR	106
North West	LBN	18
North West	LKA	174
North West	MKD	11
North West	MLT	42
North West	MMR	119
North West	MUS	35
North West	MYS	442
North West	NLD	357
North West	NPL	60
North West	NZL	1143
North West	PAK	127
North West	PHL	719
North West	PNG	51
North West	POL	52
North West	SGP	28
North West	THA	208
North West	TUR	323
North West	TWN	254
North West	USA	165
North West	VNM	357
North West	ZAF	260
North West	ZWE	71
Shepparton		13454
Shepparton	AFG	755
Shepparton	AUS	103449
Shepparton	BGD	39
Shepparton	BIH	11
Shepparton	CAN	81
Shepparton	CHL	6
Shepparton	CHN	226
Shepparton	DEU	294
Shepparton	EGY	48
Shepparton	FJI	68
Shepparton	FRA	53
Shepparton	GBR	2629
Shepparton	GRC	200
Shepparton	HKG	57
Shepparton	HRV	66
Shepparton	IDN	55
Shepparton	IND	1455
Shepparton	IRL	160
Shepparton	IRN	127
Shepparton	IRQ	528
Shepparton	ITA	1222
Shepparton	JPN	28
Shepparton	KHM	26
Shepparton	KOR	55
Shepparton	LBN	19
Shepparton	LKA	182
Shepparton	MKD	90
Shepparton	MLT	65
Shepparton	MMR	24
Shepparton	MUS	20
Shepparton	MYS	307
Shepparton	NLD	440
Shepparton	NPL	45
Shepparton	NZL	1517
Shepparton	PAK	256
Shepparton	PHL	730
Shepparton	PNG	35
Shepparton	POL	46
Shepparton	SGP	33
Shepparton	THA	129
Shepparton	TUR	257
Shepparton	TWN	209
Shepparton	USA	175
Shepparton	VNM	49
Shepparton	ZAF	184
Shepparton	ZWE	51
Warrnambool and South West		11151
Warrnambool and South West	AFG	44
Warrnambool and South West	AUS	102813
Warrnambool and South West	BGD	19
Warrnambool and South West	BIH	3
Warrnambool and South West	CAN	90
Warrnambool and South West	CHL	9
Warrnambool and South West	CHN	277
Warrnambool and South West	DEU	260
Warrnambool and South West	EGY	49
Warrnambool and South West	FJI	46
Warrnambool and South West	FRA	47
Warrnambool and South West	GBR	2968
Warrnambool and South West	GRC	56
Warrnambool and South West	HKG	61
Warrnambool and South West	HRV	30
Warrnambool and South West	IDN	67
Warrnambool and South West	IND	256
Warrnambool and South West	IRL	175
Warrnambool and South West	IRN	23
Warrnambool and South West	IRQ	3
Warrnambool and South West	ITA	139
Warrnambool and South West	JPN	41
Warrnambool and South West	KHM	17
Warrnambool and South West	KOR	110
Warrnambool and South West	LBN	8
Warrnambool and South West	LKA	149
Warrnambool and South West	MKD	9
Warrnambool and South West	MLT	69
Warrnambool and South West	MMR	18
Warrnambool and South West	MUS	16
Warrnambool and South West	MYS	106
Warrnambool and South West	NLD	510
Warrnambool and South West	NPL	15
Warrnambool and South West	NZL	1608
Warrnambool and South West	PAK	21
Warrnambool and South West	PHL	460
Warrnambool and South West	PNG	31
Warrnambool and South West	POL	35
Warrnambool and South West	SGP	41
Warrnambool and South West	THA	103
Warrnambool and South West	TUR	10
Warrnambool and South West	TWN	207
Warrnambool and South West	USA	189
Warrnambool and South West	VNM	44
Warrnambool and South West	ZAF	223
Warrnambool and South West	ZWE	73
Migratory - Offshore - Shipping (Vic.)		3
Migratory - Offshore - Shipping (Vic.)	AUS	17
No usual address (Vic.)		1527
No usual address (Vic.)	AFG	6
No usual address (Vic.)	AUS	4389
No usual address (Vic.)	BGD	5
No usual address (Vic.)	BIH	3
No usual address (Vic.)	CAN	31
No usual address (Vic.)	CHL	16
No usual address (Vic.)	CHN	140
No usual address (Vic.)	DEU	33
No usual address (Vic.)	EGY	16
No usual address (Vic.)	FJI	7
No usual address (Vic.)	FRA	20
No usual address (Vic.)	GBR	297
No usual address (Vic.)	GRC	6
No usual address (Vic.)	HKG	36
No usual address (Vic.)	HRV	3
No usual address (Vic.)	IDN	9
No usual address (Vic.)	IND	130
No usual address (Vic.)	IRL	27
No usual address (Vic.)	IRN	17
No usual address (Vic.)	IRQ	27
No usual address (Vic.)	ITA	58
No usual address (Vic.)	JPN	11
No usual address (Vic.)	KHM	8
No usual address (Vic.)	KOR	37
No usual address (Vic.)	LBN	8
No usual address (Vic.)	LKA	28
No usual address (Vic.)	MKD	3
No usual address (Vic.)	MLT	7
No usual address (Vic.)	MMR	4
No usual address (Vic.)	MUS	8
No usual address (Vic.)	MYS	42
No usual address (Vic.)	NLD	29
No usual address (Vic.)	NPL	12
No usual address (Vic.)	NZL	219
No usual address (Vic.)	PAK	11
No usual address (Vic.)	PHL	41
No usual address (Vic.)	PNG	7
No usual address (Vic.)	POL	11
No usual address (Vic.)	SGP	13
No usual address (Vic.)	THA	17
No usual address (Vic.)	TUR	26
No usual address (Vic.)	TWN	64
No usual address (Vic.)	USA	47
No usual address (Vic.)	VNM	76
No usual address (Vic.)	ZAF	25
No usual address (Vic.)	ZWE	3
Brisbane - East		15276
Brisbane - East	AFG	38
Brisbane - East	AUS	161200
Brisbane - East	BGD	15
Brisbane - East	BIH	105
Brisbane - East	CAN	498
Brisbane - East	CHL	73
Brisbane - East	CHN	932
Brisbane - East	DEU	1007
Brisbane - East	EGY	84
Brisbane - East	FJI	663
Brisbane - East	FRA	276
Brisbane - East	GBR	15775
Brisbane - East	GRC	162
Brisbane - East	HKG	246
Brisbane - East	HRV	201
Brisbane - East	IDN	255
Brisbane - East	IND	1326
Brisbane - East	IRL	843
Brisbane - East	IRN	213
Brisbane - East	IRQ	37
Brisbane - East	ITA	452
Brisbane - East	JPN	236
Brisbane - East	KHM	36
Brisbane - East	KOR	247
Brisbane - East	LBN	50
Brisbane - East	LKA	384
Brisbane - East	MKD	26
Brisbane - East	MLT	132
Brisbane - East	MMR	49
Brisbane - East	MUS	58
Brisbane - East	MYS	372
Brisbane - East	NLD	817
Brisbane - East	NPL	51
Brisbane - East	NZL	12555
Brisbane - East	PAK	74
Brisbane - East	PHL	1537
Brisbane - East	PNG	636
Brisbane - East	POL	272
Brisbane - East	SGP	228
Brisbane - East	THA	361
Brisbane - East	TUR	51
Brisbane - East	TWN	272
Brisbane - East	USA	773
Brisbane - East	VNM	389
Brisbane - East	ZAF	3407
Brisbane - East	ZWE	416
Brisbane - North		15734
Brisbane - North	AFG	134
Brisbane - North	AUS	145601
Brisbane - North	BGD	170
Brisbane - North	BIH	113
Brisbane - North	CAN	441
Brisbane - North	CHL	83
Brisbane - North	CHN	1801
Brisbane - North	DEU	694
Brisbane - North	EGY	87
Brisbane - North	FJI	1255
Brisbane - North	FRA	258
Brisbane - North	GBR	7855
Brisbane - North	GRC	149
Brisbane - North	HKG	601
Brisbane - North	HRV	116
Brisbane - North	IDN	375
Brisbane - North	IND	6354
Brisbane - North	IRL	738
Brisbane - North	IRN	581
Brisbane - North	IRQ	165
Brisbane - North	ITA	1355
Brisbane - North	JPN	456
Brisbane - North	KHM	38
Brisbane - North	KOR	670
Brisbane - North	LBN	58
Brisbane - North	LKA	802
Brisbane - North	MKD	58
Brisbane - North	MLT	86
Brisbane - North	MMR	347
Brisbane - North	MUS	65
Brisbane - North	MYS	723
Brisbane - North	NLD	435
Brisbane - North	NPL	669
Brisbane - North	NZL	8134
Brisbane - North	PAK	212
Brisbane - North	PHL	3341
Brisbane - North	PNG	1076
Brisbane - North	POL	302
Brisbane - North	SGP	327
Brisbane - North	THA	590
Brisbane - North	TUR	58
Brisbane - North	TWN	379
Brisbane - North	USA	698
Brisbane - North	VNM	513
Brisbane - North	ZAF	1459
Brisbane - North	ZWE	349
Brisbane - South		31034
Brisbane - South	AFG	876
Brisbane - South	AUS	197242
Brisbane - South	BGD	533
Brisbane - South	BIH	1001
Brisbane - South	CAN	735
Brisbane - South	CHL	276
Brisbane - South	CHN	19728
Brisbane - South	DEU	1171
Brisbane - South	EGY	404
Brisbane - South	FJI	1948
Brisbane - South	FRA	434
Brisbane - South	GBR	10350
Brisbane - South	GRC	937
Brisbane - South	HKG	3755
Brisbane - South	HRV	532
Brisbane - South	IDN	1240
Brisbane - South	IND	11716
Brisbane - South	IRL	1078
Brisbane - South	IRN	1315
Brisbane - South	IRQ	529
Brisbane - South	ITA	1136
Brisbane - South	JPN	1240
Brisbane - South	KHM	358
Brisbane - South	KOR	5558
Brisbane - South	LBN	301
Brisbane - South	LKA	2089
Brisbane - South	MKD	244
Brisbane - South	MLT	94
Brisbane - South	MMR	229
Brisbane - South	MUS	143
Brisbane - South	MYS	3730
Brisbane - South	NLD	624
Brisbane - South	NPL	700
Brisbane - South	NZL	11408
Brisbane - South	PAK	1479
Brisbane - South	PHL	3621
Brisbane - South	PNG	1530
Brisbane - South	POL	561
Brisbane - South	SGP	1149
Brisbane - South	THA	905
Brisbane - South	TUR	226
Brisbane - South	TWN	7084
Brisbane - South	USA	1274
Brisbane - South	VNM	4021
Brisbane - South	ZAF	3127
Brisbane - South	ZWE	923
Brisbane - West		12526
Brisbane - West	AFG	30
Brisbane - West	AUS	119486
Brisbane - West	BGD	235
Brisbane - West	BIH	38
Brisbane - West	CAN	727
Brisbane - West	CHL	194
Brisbane - West	CHN	4078
Brisbane - West	DEU	968
Brisbane - West	EGY	103
Brisbane - West	FJI	545
Brisbane - West	FRA	390
Brisbane - West	GBR	10552
Brisbane - West	GRC	77
Brisbane - West	HKG	909
Brisbane - West	HRV	84
Brisbane - West	IDN	794
Brisbane - West	IND	2645
Brisbane - West	IRL	650
Brisbane - West	IRN	813
Brisbane - West	IRQ	135
Brisbane - West	ITA	395
Brisbane - West	JPN	688
Brisbane - West	KHM	23
Brisbane - West	KOR	1025
Brisbane - West	LBN	98
Brisbane - West	LKA	1063
Brisbane - West	MKD	64
Brisbane - West	MLT	44
Brisbane - West	MMR	107
Brisbane - West	MUS	83
Brisbane - West	MYS	1996
Brisbane - West	NLD	579
Brisbane - West	NPL	198
Brisbane - West	NZL	4887
Brisbane - West	PAK	180
Brisbane - West	PHL	928
Brisbane - West	PNG	746
Brisbane - West	POL	325
Brisbane - West	SGP	1180
Brisbane - West	THA	439
Brisbane - West	TUR	73
Brisbane - West	TWN	791
Brisbane - West	USA	1501
Brisbane - West	VNM	1358
Brisbane - West	ZAF	3598
Brisbane - West	ZWE	627
Brisbane Inner City		30847
Brisbane Inner City	AFG	67
Brisbane Inner City	AUS	158253
Brisbane Inner City	BGD	241
Brisbane Inner City	BIH	128
Brisbane Inner City	CAN	1241
Brisbane Inner City	CHL	263
Brisbane Inner City	CHN	5283
Brisbane Inner City	DEU	1131
Brisbane Inner City	EGY	135
Brisbane Inner City	FJI	490
Brisbane Inner City	FRA	924
Brisbane Inner City	GBR	11574
Brisbane Inner City	GRC	543
Brisbane Inner City	HKG	1400
Brisbane Inner City	HRV	143
Brisbane Inner City	IDN	633
Brisbane Inner City	IND	4554
Brisbane Inner City	IRL	1425
Brisbane Inner City	IRN	950
Brisbane Inner City	IRQ	155
Brisbane Inner City	ITA	1554
Brisbane Inner City	JPN	1399
Brisbane Inner City	KHM	59
Brisbane Inner City	KOR	2536
Brisbane Inner City	LBN	88
Brisbane Inner City	LKA	676
Brisbane Inner City	MKD	55
Brisbane Inner City	MLT	51
Brisbane Inner City	MMR	115
Brisbane Inner City	MUS	77
Brisbane Inner City	MYS	1539
Brisbane Inner City	NLD	581
Brisbane Inner City	NPL	1092
Brisbane Inner City	NZL	7717
Brisbane Inner City	PAK	257
Brisbane Inner City	PHL	1577
Brisbane Inner City	PNG	960
Brisbane Inner City	POL	403
Brisbane Inner City	SGP	877
Brisbane Inner City	THA	1007
Brisbane Inner City	TUR	163
Brisbane Inner City	TWN	1511
Brisbane Inner City	USA	1961
Brisbane Inner City	VNM	1125
Brisbane Inner City	ZAF	2034
Brisbane Inner City	ZWE	410
Cairns		29517
Cairns	AFG	3
Cairns	AUS	169994
Cairns	BGD	49
Cairns	BIH	44
Cairns	CAN	669
Cairns	CHL	64
Cairns	CHN	885
Cairns	DEU	1607
Cairns	EGY	75
Cairns	FJI	314
Cairns	FRA	467
Cairns	GBR	10200
Cairns	GRC	101
Cairns	HKG	272
Cairns	HRV	188
Cairns	IDN	400
Cairns	IND	2102
Cairns	IRL	503
Cairns	IRN	82
Cairns	IRQ	23
Cairns	ITA	1614
Cairns	JPN	1865
Cairns	KHM	59
Cairns	KOR	1029
Cairns	LBN	21
Cairns	LKA	259
Cairns	MKD	10
Cairns	MLT	147
Cairns	MMR	111
Cairns	MUS	91
Cairns	MYS	389
Cairns	NLD	844
Cairns	NPL	377
Cairns	NZL	6583
Cairns	PAK	85
Cairns	PHL	2365
Cairns	PNG	2661
Cairns	POL	215
Cairns	SGP	162
Cairns	THA	816
Cairns	TUR	53
Cairns	TWN	439
Cairns	USA	885
Cairns	VNM	303
Cairns	ZAF	942
Cairns	ZWE	295
Darling Downs - Maranoa		13241
Darling Downs - Maranoa	AFG	6
Darling Downs - Maranoa	AUS	103746
Darling Downs - Maranoa	BGD	14
Darling Downs - Maranoa	BIH	3
Darling Downs - Maranoa	CAN	117
Darling Downs - Maranoa	CHL	25
Darling Downs - Maranoa	CHN	137
Darling Downs - Maranoa	DEU	303
Darling Downs - Maranoa	EGY	11
Darling Downs - Maranoa	FJI	97
Darling Downs - Maranoa	FRA	51
Darling Downs - Maranoa	GBR	2494
Darling Downs - Maranoa	GRC	16
Darling Downs - Maranoa	HKG	34
Darling Downs - Maranoa	HRV	46
Darling Downs - Maranoa	IDN	44
Darling Downs - Maranoa	IND	368
Darling Downs - Maranoa	IRL	166
Darling Downs - Maranoa	IRN	15
Darling Downs - Maranoa	IRQ	4
Darling Downs - Maranoa	ITA	278
Darling Downs - Maranoa	JPN	23
Darling Downs - Maranoa	KHM	10
Darling Downs - Maranoa	KOR	117
Darling Downs - Maranoa	LBN	16
Darling Downs - Maranoa	LKA	55
Darling Downs - Maranoa	MKD	4
Darling Downs - Maranoa	MLT	19
Darling Downs - Maranoa	MMR	25
Darling Downs - Maranoa	MUS	10
Darling Downs - Maranoa	MYS	66
Darling Downs - Maranoa	NLD	302
Darling Downs - Maranoa	NPL	38
Darling Downs - Maranoa	NZL	1806
Darling Downs - Maranoa	PAK	23
Darling Downs - Maranoa	PHL	1237
Darling Downs - Maranoa	PNG	134
Darling Downs - Maranoa	POL	44
Darling Downs - Maranoa	SGP	29
Darling Downs - Maranoa	THA	78
Darling Downs - Maranoa	TUR	3
Darling Downs - Maranoa	TWN	157
Darling Downs - Maranoa	USA	207
Darling Downs - Maranoa	VNM	37
Darling Downs - Maranoa	ZAF	487
Darling Downs - Maranoa	ZWE	153
Central Queensland		21525
Central Queensland	AFG	107
Central Queensland	AUS	177115
Central Queensland	BGD	162
Central Queensland	BIH	14
Central Queensland	CAN	235
Central Queensland	CHL	23
Central Queensland	CHN	429
Central Queensland	DEU	524
Central Queensland	EGY	72
Central Queensland	FJI	290
Central Queensland	FRA	99
Central Queensland	GBR	4825
Central Queensland	GRC	47
Central Queensland	HKG	80
Central Queensland	HRV	58
Central Queensland	IDN	137
Central Queensland	IND	1155
Central Queensland	IRL	293
Central Queensland	IRN	90
Central Queensland	IRQ	32
Central Queensland	ITA	137
Central Queensland	JPN	75
Central Queensland	KHM	82
Central Queensland	KOR	148
Central Queensland	LBN	18
Central Queensland	LKA	408
Central Queensland	MKD	3
Central Queensland	MLT	36
Central Queensland	MMR	168
Central Queensland	MUS	29
Central Queensland	MYS	224
Central Queensland	NLD	370
Central Queensland	NPL	135
Central Queensland	NZL	5610
Central Queensland	PAK	88
Central Queensland	PHL	2284
Central Queensland	PNG	372
Central Queensland	POL	71
Central Queensland	SGP	90
Central Queensland	THA	289
Central Queensland	TUR	19
Central Queensland	TWN	74
Central Queensland	USA	471
Central Queensland	VNM	489
Central Queensland	ZAF	1545
Central Queensland	ZWE	373
Gold Coast		61304
Gold Coast	AFG	114
Gold Coast	AUS	364761
Gold Coast	BGD	294
Gold Coast	BIH	791
Gold Coast	CAN	1876
Gold Coast	CHL	400
Gold Coast	CHN	6982
Gold Coast	DEU	2993
Gold Coast	EGY	634
Gold Coast	FJI	937
Gold Coast	FRA	889
Gold Coast	GBR	34723
Gold Coast	GRC	551
Gold Coast	HKG	1461
Gold Coast	HRV	873
Gold Coast	IDN	976
Gold Coast	IND	4186
Gold Coast	IRL	1418
Gold Coast	IRN	847
Gold Coast	IRQ	282
Gold Coast	ITA	1695
Gold Coast	JPN	4269
Gold Coast	KHM	162
Gold Coast	KOR	3180
Gold Coast	LBN	285
Gold Coast	LKA	642
Gold Coast	MKD	226
Gold Coast	MLT	515
Gold Coast	MMR	103
Gold Coast	MUS	355
Gold Coast	MYS	1698
Gold Coast	NLD	1920
Gold Coast	NPL	575
