SA4_NAME16	Age	UsualResidence	persons
South Australia - Outback	35-44	Visitor from NSW	85
South Australia - Outback	35-44	Visitor from NT	9
South Australia - Outback	35-44	Visitor from QLD	93
South Australia - Outback	35-44	Visitor from SA	1206
South Australia - Outback	35-44	Visitor from TAS	10
South Australia - Outback	35-44	Visitor from VIC	74
South Australia - Outback	35-44	Visitor from WA	59
South Australia - Outback	35-44	Visitor same SA2	31
South Australia - Outback	45-54	Home	10890
South Australia - Outback	45-54	Visitor from ACT	3
South Australia - Outback	45-54	Visitor from NSW	92
South Australia - Outback	45-54	Visitor from NT	20
South Australia - Outback	45-54	Visitor from QLD	93
South Australia - Outback	45-54	Visitor from SA	1404
South Australia - Outback	45-54	Visitor from TAS	24
South Australia - Outback	45-54	Visitor from VIC	131
South Australia - Outback	45-54	Visitor from WA	79
South Australia - Outback	45-54	Visitor same SA2	50
South Australia - Outback	55-64	Home	10093
South Australia - Outback	55-64	Visitor from ACT	18
South Australia - Outback	55-64	Visitor from NSW	201
South Australia - Outback	55-64	Visitor from NT	16
South Australia - Outback	55-64	Visitor from QLD	143
South Australia - Outback	55-64	Visitor from SA	1342
South Australia - Outback	55-64	Visitor from TAS	25
South Australia - Outback	55-64	Visitor from VIC	299
South Australia - Outback	55-64	Visitor from WA	130
South Australia - Outback	55-64	Visitor same SA2	32
South Australia - Outback	65-74	Home	7213
South Australia - Outback	65-74	Visitor from ACT	18
South Australia - Outback	65-74	Visitor from NSW	247
South Australia - Outback	65-74	Visitor from NT	12
South Australia - Outback	65-74	Visitor from QLD	125
South Australia - Outback	65-74	Visitor from SA	766
South Australia - Outback	65-74	Visitor from TAS	32
South Australia - Outback	65-74	Visitor from VIC	289
South Australia - Outback	65-74	Visitor from WA	141
South Australia - Outback	65-74	Visitor same SA2	31
South Australia - Outback	75-84	Home	3828
South Australia - Outback	75-84	Visitor from NSW	25
South Australia - Outback	75-84	Visitor from QLD	25
South Australia - Outback	75-84	Visitor from SA	277
South Australia - Outback	75-84	Visitor from TAS	5
South Australia - Outback	75-84	Visitor from VIC	49
South Australia - Outback	75-84	Visitor from WA	10
South Australia - Outback	75-84	Visitor same SA2	20
South Australia - Outback	85+	Home	1538
South Australia - Outback	85+	Visitor from NSW	9
South Australia - Outback	85+	Visitor from SA	83
South Australia - Outback	85+	Visitor same SA2	14
South Australia - South East	0-14	Home	30596
South Australia - South East	0-14	Visitor from NSW	17
South Australia - South East	0-14	Visitor from NT	8
South Australia - South East	0-14	Visitor from QLD	16
South Australia - South East	0-14	Visitor from SA	582
South Australia - South East	0-14	Visitor from TAS	6
South Australia - South East	0-14	Visitor from VIC	54
South Australia - South East	0-14	Visitor from WA	17
South Australia - South East	0-14	Visitor same SA2	89
South Australia - South East	15-24	Home	17684
South Australia - South East	15-24	Visitor from ACT	3
South Australia - South East	15-24	Visitor from NSW	37
South Australia - South East	15-24	Visitor from NT	10
South Australia - South East	15-24	Visitor from QLD	23
South Australia - South East	15-24	Visitor from SA	1066
South Australia - South East	15-24	Visitor from VIC	91
South Australia - South East	15-24	Visitor from WA	9
South Australia - South East	15-24	Visitor same SA2	73
South Australia - South East	25-34	Home	16960
South Australia - South East	25-34	Visitor from ACT	3
South Australia - South East	25-34	Visitor from NSW	27
South Australia - South East	25-34	Visitor from NT	12
South Australia - South East	25-34	Visitor from QLD	31
South Australia - South East	25-34	Visitor from SA	945
South Australia - South East	25-34	Visitor from TAS	9
South Australia - South East	25-34	Visitor from VIC	101
South Australia - South East	25-34	Visitor from WA	21
South Australia - South East	25-34	Visitor same SA2	54
South Australia - South East	35-44	Home	19078
South Australia - South East	35-44	Visitor from NSW	31
South Australia - South East	35-44	Visitor from NT	9
South Australia - South East	35-44	Visitor from QLD	19
South Australia - South East	35-44	Visitor from SA	655
South Australia - South East	35-44	Visitor from TAS	6
South Australia - South East	35-44	Visitor from VIC	80
South Australia - South East	35-44	Visitor from WA	15
South Australia - South East	35-44	Visitor same SA2	51
South Australia - South East	45-54	Home	23621
South Australia - South East	45-54	Visitor from NSW	31
South Australia - South East	45-54	Visitor from NT	11
South Australia - South East	45-54	Visitor from QLD	53
South Australia - South East	45-54	Visitor from SA	864
South Australia - South East	45-54	Visitor from TAS	7
South Australia - South East	45-54	Visitor from VIC	122
South Australia - South East	45-54	Visitor from WA	29
South Australia - South East	45-54	Visitor same SA2	67
South Australia - South East	55-64	Home	24873
South Australia - South East	55-64	Visitor from ACT	3
South Australia - South East	55-64	Visitor from NSW	72
South Australia - South East	55-64	Visitor from NT	16
South Australia - South East	55-64	Visitor from QLD	75
South Australia - South East	55-64	Visitor from SA	1040
South Australia - South East	55-64	Visitor from TAS	12
South Australia - South East	55-64	Visitor from VIC	173
South Australia - South East	55-64	Visitor from WA	48
South Australia - South East	55-64	Visitor same SA2	75
South Australia - South East	65-74	Home	22113
South Australia - South East	65-74	Visitor from ACT	10
South Australia - South East	65-74	Visitor from NSW	88
South Australia - South East	65-74	Visitor from NT	14
South Australia - South East	65-74	Visitor from QLD	64
South Australia - South East	65-74	Visitor from SA	813
South Australia - South East	65-74	Visitor from TAS	38
South Australia - South East	65-74	Visitor from VIC	170
South Australia - South East	65-74	Visitor from WA	43
South Australia - South East	65-74	Visitor same SA2	84
South Australia - South East	75-84	Home	12034
South Australia - South East	75-84	Visitor from NSW	19
South Australia - South East	75-84	Visitor from QLD	27
South Australia - South East	75-84	Visitor from SA	354
South Australia - South East	75-84	Visitor from TAS	3
South Australia - South East	75-84	Visitor from VIC	49
South Australia - South East	75-84	Visitor from WA	17
South Australia - South East	75-84	Visitor same SA2	42
South Australia - South East	85+	Home	5157
South Australia - South East	85+	Visitor from NSW	7
South Australia - South East	85+	Visitor from SA	178
South Australia - South East	85+	Visitor from TAS	3
South Australia - South East	85+	Visitor from VIC	18
South Australia - South East	85+	Visitor from WA	10
South Australia - South East	85+	Visitor same SA2	24
Migratory - Offshore - Shipping (SA)	0-14	Visitor from NT	5
Migratory - Offshore - Shipping (SA)	15-24	Visitor from NT	4
Migratory - Offshore - Shipping (SA)	15-24	Visitor from SA	11
Migratory - Offshore - Shipping (SA)	15-24	Visitor from VIC	5
Migratory - Offshore - Shipping (SA)	25-34	Visitor from NSW	4
Migratory - Offshore - Shipping (SA)	25-34	Visitor from NT	3
Migratory - Offshore - Shipping (SA)	25-34	Visitor from SA	20
Migratory - Offshore - Shipping (SA)	25-34	Visitor from VIC	7
Migratory - Offshore - Shipping (SA)	35-44	Visitor from NT	3
Migratory - Offshore - Shipping (SA)	35-44	Visitor from SA	3
Migratory - Offshore - Shipping (SA)	45-54	Visitor from NSW	5
Migratory - Offshore - Shipping (SA)	45-54	Visitor from SA	7
Migratory - Offshore - Shipping (SA)	45-54	Visitor from WA	4
Migratory - Offshore - Shipping (SA)	55-64	Home	3
Migratory - Offshore - Shipping (SA)	55-64	Visitor from NSW	13
Migratory - Offshore - Shipping (SA)	55-64	Visitor from NT	6
Migratory - Offshore - Shipping (SA)	55-64	Visitor from QLD	3
Migratory - Offshore - Shipping (SA)	55-64	Visitor from SA	7
Migratory - Offshore - Shipping (SA)	55-64	Visitor from VIC	3
Migratory - Offshore - Shipping (SA)	55-64	Visitor from WA	3
Migratory - Offshore - Shipping (SA)	65-74	Visitor from NSW	13
Migratory - Offshore - Shipping (SA)	65-74	Visitor from QLD	10
Migratory - Offshore - Shipping (SA)	65-74	Visitor from SA	3
Migratory - Offshore - Shipping (SA)	65-74	Visitor from VIC	10
Migratory - Offshore - Shipping (SA)	65-74	Visitor from WA	3
Migratory - Offshore - Shipping (SA)	75-84	Visitor from NSW	14
Migratory - Offshore - Shipping (SA)	75-84	Visitor from QLD	4
Migratory - Offshore - Shipping (SA)	75-84	Visitor from SA	4
Migratory - Offshore - Shipping (SA)	75-84	Visitor from TAS	3
Migratory - Offshore - Shipping (SA)	75-84	Visitor from VIC	10
Migratory - Offshore - Shipping (SA)	85+	Visitor from NSW	3
Bunbury	0-14	Home	34732
Bunbury	0-14	Visitor from ACT	6
Bunbury	0-14	Visitor from NSW	24
Bunbury	0-14	Visitor from QLD	8
Bunbury	0-14	Visitor from SA	5
Bunbury	0-14	Visitor from VIC	12
Bunbury	0-14	Visitor from WA	852
Bunbury	0-14	Visitor same SA2	28
Bunbury	15-24	Home	17547
Bunbury	15-24	Visitor from NSW	17
Bunbury	15-24	Visitor from QLD	15
Bunbury	15-24	Visitor from SA	3
Bunbury	15-24	Visitor from TAS	3
Bunbury	15-24	Visitor from VIC	23
Bunbury	15-24	Visitor from WA	1089
Bunbury	15-24	Visitor same SA2	20
Bunbury	25-34	Home	18155
Bunbury	25-34	Visitor from NSW	30
Bunbury	25-34	Visitor from NT	7
Bunbury	25-34	Visitor from QLD	38
Bunbury	25-34	Visitor from SA	8
Bunbury	25-34	Visitor from VIC	40
Bunbury	25-34	Visitor from WA	1219
Bunbury	25-34	Visitor same SA2	22
Bunbury	35-44	Home	21328
Bunbury	35-44	Visitor from ACT	8
Bunbury	35-44	Visitor from NSW	43
Bunbury	35-44	Visitor from QLD	28
Bunbury	35-44	Visitor from SA	7
Bunbury	35-44	Visitor from TAS	3
Bunbury	35-44	Visitor from VIC	29
Bunbury	35-44	Visitor from WA	834
Bunbury	35-44	Visitor same SA2	20
Bunbury	45-54	Home	22805
Bunbury	45-54	Visitor from NSW	37
Bunbury	45-54	Visitor from QLD	51
Bunbury	45-54	Visitor from SA	28
Bunbury	45-54	Visitor from TAS	8
Bunbury	45-54	Visitor from VIC	49
Bunbury	45-54	Visitor from WA	878
Bunbury	45-54	Visitor same SA2	18
Bunbury	55-64	Home	21194
Bunbury	55-64	Visitor from ACT	6
Bunbury	55-64	Visitor from NSW	101
Bunbury	55-64	Visitor from QLD	78
Bunbury	55-64	Visitor from SA	31
Bunbury	55-64	Visitor from TAS	20
Bunbury	55-64	Visitor from VIC	77
Bunbury	55-64	Visitor from WA	1052
Bunbury	55-64	Visitor same SA2	39
Bunbury	65-74	Home	16075
Bunbury	65-74	Visitor from ACT	4
Bunbury	65-74	Visitor from NSW	117
Bunbury	65-74	Visitor from NT	3
Bunbury	65-74	Visitor from QLD	63
Bunbury	65-74	Visitor from SA	32
Bunbury	65-74	Visitor from TAS	4
Bunbury	65-74	Visitor from VIC	75
Bunbury	65-74	Visitor from WA	858
Bunbury	65-74	Visitor same SA2	47
Bunbury	75-84	Home	8074
Bunbury	75-84	Visitor from NSW	20
Bunbury	75-84	Visitor from QLD	9
Bunbury	75-84	Visitor from SA	14
Bunbury	75-84	Visitor from TAS	4
Bunbury	75-84	Visitor from VIC	9
Bunbury	75-84	Visitor from WA	340
Bunbury	75-84	Visitor same SA2	23
Bunbury	85+	Home	3124
Bunbury	85+	Visitor from NSW	7
Bunbury	85+	Visitor from QLD	3
Bunbury	85+	Visitor from VIC	3
Bunbury	85+	Visitor from WA	132
Bunbury	85+	Visitor same SA2	18
Mandurah	0-14	Home	17129
Mandurah	0-14	Visitor from NSW	12
Mandurah	0-14	Visitor from NT	3
Mandurah	0-14	Visitor from QLD	10
Mandurah	0-14	Visitor from TAS	4
Mandurah	0-14	Visitor from VIC	9
Mandurah	0-14	Visitor from WA	429
Mandurah	0-14	Visitor same SA2	10
Mandurah	15-24	Home	10239
Mandurah	15-24	Visitor from NSW	8
Mandurah	15-24	Visitor from NT	4
Mandurah	15-24	Visitor from QLD	9
Mandurah	15-24	Visitor from SA	3
Mandurah	15-24	Visitor from VIC	7
Mandurah	15-24	Visitor from WA	531
Mandurah	15-24	Visitor same SA2	12
Mandurah	25-34	Home	9317
Mandurah	25-34	Visitor from NSW	9
Mandurah	25-34	Visitor from NT	6
Mandurah	25-34	Visitor from QLD	5
Mandurah	25-34	Visitor from SA	3
Mandurah	25-34	Visitor from TAS	5
Mandurah	25-34	Visitor from VIC	12
Mandurah	25-34	Visitor from WA	506
Mandurah	25-34	Visitor same SA2	7
Mandurah	35-44	Home	10227
Mandurah	35-44	Visitor from NSW	8
Mandurah	35-44	Visitor from QLD	8
Mandurah	35-44	Visitor from TAS	3
Mandurah	35-44	Visitor from VIC	9
Mandurah	35-44	Visitor from WA	322
Mandurah	35-44	Visitor same SA2	12
Mandurah	45-54	Home	11550
Mandurah	45-54	Visitor from ACT	3
Mandurah	45-54	Visitor from NSW	8
Mandurah	45-54	Visitor from NT	8
Mandurah	45-54	Visitor from QLD	18
Mandurah	45-54	Visitor from SA	9
Mandurah	45-54	Visitor from TAS	7
Mandurah	45-54	Visitor from VIC	10
Mandurah	45-54	Visitor from WA	305
Mandurah	45-54	Visitor same SA2	9
Mandurah	55-64	Home	11159
Mandurah	55-64	Visitor from ACT	3
Mandurah	55-64	Visitor from NSW	13
Mandurah	55-64	Visitor from NT	4
Mandurah	55-64	Visitor from QLD	17
Mandurah	55-64	Visitor from SA	12
Mandurah	55-64	Visitor from TAS	7
Mandurah	55-64	Visitor from VIC	21
Mandurah	55-64	Visitor from WA	378
Mandurah	55-64	Visitor same SA2	14
Mandurah	65-74	Home	10825
Mandurah	65-74	Visitor from ACT	4
Mandurah	65-74	Visitor from NSW	15
Mandurah	65-74	Visitor from QLD	29
Mandurah	65-74	Visitor from SA	25
Mandurah	65-74	Visitor from TAS	14
Mandurah	65-74	Visitor from VIC	30
Mandurah	65-74	Visitor from WA	287
Mandurah	65-74	Visitor same SA2	32
Mandurah	75-84	Home	6668
Mandurah	75-84	Visitor from NSW	9
Mandurah	75-84	Visitor from QLD	4
Mandurah	75-84	Visitor from SA	9
Mandurah	75-84	Visitor from TAS	4
Mandurah	75-84	Visitor from VIC	13
Mandurah	75-84	Visitor from WA	164
Mandurah	75-84	Visitor same SA2	16
Mandurah	85+	Home	2300
Mandurah	85+	Visitor from SA	3
Mandurah	85+	Visitor from VIC	3
Mandurah	85+	Visitor from WA	64
Mandurah	85+	Visitor same SA2	5
Perth - Inner	0-14	Home	25543
Perth - Inner	0-14	Visitor from ACT	4
Perth - Inner	0-14	Visitor from NSW	26
Perth - Inner	0-14	Visitor from QLD	11
Perth - Inner	0-14	Visitor from SA	6
Perth - Inner	0-14	Visitor from TAS	3
Perth - Inner	0-14	Visitor from VIC	29
Perth - Inner	0-14	Visitor from WA	639
Perth - Inner	0-14	Visitor same SA2	12
Perth - Inner	15-24	Home	21743
Perth - Inner	15-24	Visitor from ACT	8
Perth - Inner	15-24	Visitor from NSW	54
Perth - Inner	15-24	Visitor from NT	8
Perth - Inner	15-24	Visitor from QLD	51
Perth - Inner	15-24	Visitor from SA	14
Perth - Inner	15-24	Visitor from VIC	58
Perth - Inner	15-24	Visitor from WA	1100
Perth - Inner	15-24	Visitor same SA2	36
Perth - Inner	25-34	Home	29970
Perth - Inner	25-34	Visitor from ACT	21
Perth - Inner	25-34	Visitor from NSW	216
Perth - Inner	25-34	Visitor from NT	14
Perth - Inner	25-34	Visitor from QLD	106
Perth - Inner	25-34	Visitor from SA	62
Perth - Inner	25-34	Visitor from TAS	4
Perth - Inner	25-34	Visitor from VIC	210
Perth - Inner	25-34	Visitor from WA	1394
Perth - Inner	25-34	Visitor same SA2	37
Perth - Inner	35-44	Home	21784
Perth - Inner	35-44	Visitor from ACT	12
Perth - Inner	35-44	Visitor from NSW	284
Perth - Inner	35-44	Visitor from NT	12
Perth - Inner	35-44	Visitor from QLD	142
Perth - Inner	35-44	Visitor from SA	79
Perth - Inner	35-44	Visitor from TAS	13
Perth - Inner	35-44	Visitor from VIC	225
Perth - Inner	35-44	Visitor from WA	1059
Perth - Inner	35-44	Visitor same SA2	27
Perth - Inner	45-54	Home	20717
Perth - Inner	45-54	Visitor from ACT	18
Perth - Inner	45-54	Visitor from NSW	303
Perth - Inner	45-54	Visitor from NT	19
Perth - Inner	45-54	Visitor from QLD	219
Perth - Inner	45-54	Visitor from SA	99
Perth - Inner	45-54	Visitor from TAS	35
Perth - Inner	45-54	Visitor from VIC	314
Perth - Inner	45-54	Visitor from WA	1028
Perth - Inner	45-54	Visitor same SA2	22
Perth - Inner	55-64	Home	17514
Perth - Inner	55-64	Visitor from ACT	10
Perth - Inner	55-64	Visitor from NSW	261
Perth - Inner	55-64	Visitor from NT	15
Perth - Inner	55-64	Visitor from QLD	169
Perth - Inner	55-64	Visitor from SA	62
Perth - Inner	55-64	Visitor from TAS	25
Perth - Inner	55-64	Visitor from VIC	216
Perth - Inner	55-64	Visitor from WA	865
Perth - Inner	55-64	Visitor same SA2	28
Perth - Inner	65-74	Home	12512
Perth - Inner	65-74	Visitor from ACT	14
Perth - Inner	65-74	Visitor from NSW	114
Perth - Inner	65-74	Visitor from NT	9
Perth - Inner	65-74	Visitor from QLD	79
Perth - Inner	65-74	Visitor from SA	24
Perth - Inner	65-74	Visitor from TAS	17
Perth - Inner	65-74	Visitor from VIC	93
Perth - Inner	65-74	Visitor from WA	793
Perth - Inner	65-74	Visitor same SA2	24
Perth - Inner	75-84	Home	7071
Perth - Inner	75-84	Visitor from NSW	35
Perth - Inner	75-84	Visitor from QLD	19
Perth - Inner	75-84	Visitor from SA	15
Perth - Inner	75-84	Visitor from TAS	8
Perth - Inner	75-84	Visitor from VIC	37
Perth - Inner	75-84	Visitor from WA	547
Perth - Inner	75-84	Visitor same SA2	24
Perth - Inner	85+	Home	3770
Perth - Inner	85+	Visitor from ACT	3
Perth - Inner	85+	Visitor from NSW	13
Perth - Inner	85+	Visitor from SA	3
Perth - Inner	85+	Visitor from WA	358
Perth - Inner	85+	Visitor same SA2	12
Perth - North East	0-14	Home	47579
Perth - North East	0-14	Visitor from NSW	16
Perth - North East	0-14	Visitor from OT	4
Perth - North East	0-14	Visitor from QLD	15
Perth - North East	0-14	Visitor from SA	3
Perth - North East	0-14	Visitor from TAS	3
Perth - North East	0-14	Visitor from VIC	21
Perth - North East	0-14	Visitor from WA	763
Perth - North East	0-14	Visitor same SA2	23
Perth - North East	15-24	Home	30467
Perth - North East	15-24	Visitor from NSW	16
Perth - North East	15-24	Visitor from NT	3
Perth - North East	15-24	Visitor from QLD	14
Perth - North East	15-24	Visitor from SA	16
Perth - North East	15-24	Visitor from TAS	4
Perth - North East	15-24	Visitor from VIC	12
Perth - North East	15-24	Visitor from WA	1045
Perth - North East	15-24	Visitor same SA2	36
Perth - North East	25-34	Home	37046
Perth - North East	25-34	Visitor from NSW	23
Perth - North East	25-34	Visitor from QLD	22
Perth - North East	25-34	Visitor from SA	12
Perth - North East	25-34	Visitor from VIC	29
Perth - North East	25-34	Visitor from WA	1115
Perth - North East	25-34	Visitor same SA2	35
Perth - North East	35-44	Home	34136
Perth - North East	35-44	Visitor from NSW	19
Perth - North East	35-44	Visitor from NT	6
Perth - North East	35-44	Visitor from OT	3
Perth - North East	35-44	Visitor from QLD	12
Perth - North East	35-44	Visitor from SA	6
Perth - North East	35-44	Visitor from TAS	4
Perth - North East	35-44	Visitor from VIC	20
Perth - North East	35-44	Visitor from WA	741
Perth - North East	35-44	Visitor same SA2	22
Perth - North East	45-54	Home	32968
Perth - North East	45-54	Visitor from ACT	3
Perth - North East	45-54	Visitor from NSW	19
Perth - North East	45-54	Visitor from NT	3
Perth - North East	45-54	Visitor from QLD	18
Perth - North East	45-54	Visitor from SA	15
Perth - North East	45-54	Visitor from TAS	5
Perth - North East	45-54	Visitor from VIC	18
Perth - North East	45-54	Visitor from WA	593
Perth - North East	45-54	Visitor same SA2	34
Perth - North East	55-64	Home	26493
Perth - North East	55-64	Visitor from NSW	33
Perth - North East	55-64	Visitor from NT	5
Perth - North East	55-64	Visitor from QLD	40
Perth - North East	55-64	Visitor from SA	30
Perth - North East	55-64	Visitor from TAS	17
Perth - North East	55-64	Visitor from VIC	28
Perth - North East	55-64	Visitor from WA	562
Perth - North East	55-64	Visitor same SA2	29
Perth - North East	65-74	Home	18103
Perth - North East	65-74	Visitor from ACT	4
Perth - North East	65-74	Visitor from NSW	26
Perth - North East	65-74	Visitor from NT	6
Perth - North East	65-74	Visitor from QLD	21
Perth - North East	65-74	Visitor from SA	25
Perth - North East	65-74	Visitor from TAS	14
Perth - North East	65-74	Visitor from VIC	42
Perth - North East	65-74	Visitor from WA	413
Perth - North East	65-74	Visitor same SA2	27
Perth - North East	75-84	Home	9127
Perth - North East	75-84	Visitor from NSW	3
Perth - North East	75-84	Visitor from NT	3
Perth - North East	75-84	Visitor from QLD	5
Perth - North East	75-84	Visitor from SA	6
Perth - North East	75-84	Visitor from TAS	7
Perth - North East	75-84	Visitor from VIC	14
Perth - North East	75-84	Visitor from WA	289
Perth - North East	75-84	Visitor same SA2	31
Perth - North East	85+	Home	3562
Perth - North East	85+	Visitor from NSW	3
Perth - North East	85+	Visitor from QLD	3
Perth - North East	85+	Visitor from WA	178
Perth - North East	85+	Visitor same SA2	15
Perth - North West	0-14	Home	103630
Perth - North West	0-14	Visitor from NSW	34
Perth - North West	0-14	Visitor from OT	7
Perth - North West	0-14	Visitor from QLD	7
Perth - North West	0-14	Visitor from SA	10
Perth - North West	0-14	Visitor from VIC	22
Perth - North West	0-14	Visitor from WA	1491
Perth - North West	0-14	Visitor same SA2	57
Perth - North West	15-24	Home	65873
Perth - North West	15-24	Visitor from ACT	3
Perth - North West	15-24	Visitor from NSW	36
Perth - North West	15-24	Visitor from NT	9
Perth - North West	15-24	Visitor from OT	4
Perth - North West	15-24	Visitor from QLD	18
Perth - North West	15-24	Visitor from SA	13
Perth - North West	15-24	Visitor from VIC	41
Perth - North West	15-24	Visitor from WA	1907
Perth - North West	15-24	Visitor same SA2	55
Perth - North West	25-34	Home	77281
Perth - North West	25-34	Visitor from NSW	79
Perth - North West	25-34	Visitor from NT	16
Perth - North West	25-34	Visitor from OT	9
Perth - North West	25-34	Visitor from QLD	47
Perth - North West	25-34	Visitor from SA	16
Perth - North West	25-34	Visitor from TAS	6
Perth - North West	25-34	Visitor from VIC	63
Perth - North West	25-34	Visitor from WA	2175
Perth - North West	25-34	Visitor same SA2	73
Perth - North West	35-44	Home	72964
Perth - North West	35-44	Visitor from NSW	58
Perth - North West	35-44	Visitor from NT	4
Perth - North West	35-44	Visitor from OT	3
Perth - North West	35-44	Visitor from QLD	30
Perth - North West	35-44	Visitor from SA	19
Perth - North West	35-44	Visitor from VIC	61
Perth - North West	35-44	Visitor from WA	1239
Perth - North West	35-44	Visitor same SA2	46
Perth - North West	45-54	Home	69753
Perth - North West	45-54	Visitor from ACT	13
Perth - North West	45-54	Visitor from NSW	61
Perth - North West	45-54	Visitor from NT	15
Perth - North West	45-54	Visitor from QLD	35
Perth - North West	45-54	Visitor from SA	23
Perth - North West	45-54	Visitor from TAS	9
Perth - North West	45-54	Visitor from VIC	44
Perth - North West	45-54	Visitor from WA	1023
Perth - North West	45-54	Visitor same SA2	39
Perth - North West	55-64	Home	54882
Perth - North West	55-64	Visitor from NSW	88
Perth - North West	55-64	Visitor from NT	16
Perth - North West	55-64	Visitor from OT	5
Perth - North West	55-64	Visitor from QLD	72
Perth - North West	55-64	Visitor from SA	24
Perth - North West	55-64	Visitor from TAS	21
Perth - North West	55-64	Visitor from VIC	117
Perth - North West	55-64	Visitor from WA	936
Perth - North West	55-64	Visitor same SA2	47
Perth - North West	65-74	Home	38288
Perth - North West	65-74	Visitor from NSW	107
Perth - North West	65-74	Visitor from NT	6
Perth - North West	65-74	Visitor from OT	3
Perth - North West	65-74	Visitor from QLD	55
Perth - North West	65-74	Visitor from SA	31
Perth - North West	65-74	Visitor from TAS	43
Perth - North West	65-74	Visitor from VIC	102
Perth - North West	65-74	Visitor from WA	763
Perth - North West	65-74	Visitor same SA2	84
Perth - North West	75-84	Home	20560
Perth - North West	75-84	Visitor from ACT	4
Perth - North West	75-84	Visitor from NSW	39
Perth - North West	75-84	Visitor from QLD	16
Perth - North West	75-84	Visitor from SA	14
Perth - North West	75-84	Visitor from TAS	3
Perth - North West	75-84	Visitor from VIC	38
Perth - North West	75-84	Visitor from WA	541
Perth - North West	75-84	Visitor same SA2	62
Perth - North West	85+	Home	8384
Perth - North West	85+	Visitor from ACT	3
Perth - North West	85+	Visitor from NSW	8
Perth - North West	85+	Visitor from QLD	3
Perth - North West	85+	Visitor from SA	6
Perth - North West	85+	Visitor from VIC	12
Perth - North West	85+	Visitor from WA	272
Perth - North West	85+	Visitor same SA2	37
Perth - South East	0-14	Home	91302
Perth - South East	0-14	Visitor from NSW	22
Perth - South East	0-14	Visitor from NT	9
Perth - South East	0-14	Visitor from QLD	14
Perth - South East	0-14	Visitor from SA	6
Perth - South East	0-14	Visitor from TAS	4
Perth - South East	0-14	Visitor from VIC	11
Perth - South East	0-14	Visitor from WA	1297
Perth - South East	0-14	Visitor same SA2	62
Perth - South East	15-24	Home	64507
Perth - South East	15-24	Visitor from ACT	5
Perth - South East	15-24	Visitor from NSW	45
Perth - South East	15-24	Visitor from NT	5
Perth - South East	15-24	Visitor from QLD	34
Perth - South East	15-24	Visitor from SA	16
Perth - South East	15-24	Visitor from TAS	7
Perth - South East	15-24	Visitor from VIC	33
Perth - South East	15-24	Visitor from WA	2263
Perth - South East	15-24	Visitor same SA2	86
Perth - South East	25-34	Home	78462
Perth - South East	25-34	Visitor from ACT	5
Perth - South East	25-34	Visitor from NSW	67
Perth - South East	25-34	Visitor from NT	7
Perth - South East	25-34	Visitor from OT	5
Perth - South East	25-34	Visitor from QLD	92
Perth - South East	25-34	Visitor from SA	43
Perth - South East	25-34	Visitor from TAS	3
Perth - South East	25-34	Visitor from VIC	120
Perth - South East	25-34	Visitor from WA	2212
Perth - South East	25-34	Visitor same SA2	63
Perth - South East	35-44	Home	65659
Perth - South East	35-44	Visitor from ACT	5
Perth - South East	35-44	Visitor from NSW	113
Perth - South East	35-44	Visitor from NT	15
Perth - South East	35-44	Visitor from QLD	57
Perth - South East	35-44	Visitor from SA	40
Perth - South East	35-44	Visitor from TAS	4
Perth - South East	35-44	Visitor from VIC	108
Perth - South East	35-44	Visitor from WA	1318
Perth - South East	35-44	Visitor same SA2	57
Perth - South East	45-54	Home	58126
Perth - South East	45-54	Visitor from ACT	4
Perth - South East	45-54	Visitor from NSW	99
Perth - South East	45-54	Visitor from NT	6
Perth - South East	45-54	Visitor from OT	6
Perth - South East	45-54	Visitor from QLD	84
Perth - South East	45-54	Visitor from SA	63
Perth - South East	45-54	Visitor from TAS	17
Perth - South East	45-54	Visitor from VIC	101
Perth - South East	45-54	Visitor from WA	1218
Perth - South East	45-54	Visitor same SA2	43
Perth - South East	55-64	Home	48925
Perth - South East	55-64	Visitor from ACT	9
Perth - South East	55-64	Visitor from NSW	109
Perth - South East	55-64	Visitor from NT	12
Perth - South East	55-64	Visitor from OT	11
Perth - South East	55-64	Visitor from QLD	104
Perth - South East	55-64	Visitor from SA	57
Perth - South East	55-64	Visitor from TAS	31
Perth - South East	55-64	Visitor from VIC	128
Perth - South East	55-64	Visitor from WA	1086
Perth - South East	55-64	Visitor same SA2	72
Perth - South East	65-74	Home	34383
Perth - South East	65-74	Visitor from ACT	7
Perth - South East	65-74	Visitor from NSW	73
Perth - South East	65-74	Visitor from NT	11
Perth - South East	65-74	Visitor from OT	3
Perth - South East	65-74	Visitor from QLD	73
Perth - South East	65-74	Visitor from SA	40
Perth - South East	65-74	Visitor from TAS	23
Perth - South East	65-74	Visitor from VIC	85
Perth - South East	65-74	Visitor from WA	742
Perth - South East	65-74	Visitor same SA2	68
Perth - South East	75-84	Home	17838
Perth - South East	75-84	Visitor from NSW	17
Perth - South East	75-84	Visitor from QLD	22
Perth - South East	75-84	Visitor from SA	9
Perth - South East	75-84	Visitor from TAS	6
Perth - South East	75-84	Visitor from VIC	35
Perth - South East	75-84	Visitor from WA	399
Perth - South East	75-84	Visitor same SA2	47
Perth - South East	85+	Home	7668
Perth - South East	85+	Visitor from NSW	7
Perth - South East	85+	Visitor from QLD	3
Perth - South East	85+	Visitor from SA	3
