SA4_NAME16	CountryOfBirth	Sex	persons
Adelaide - South	LKA	M	284
Adelaide - South	MKD	F	18
Adelaide - South	MKD	M	20
Adelaide - South	MLT	F	114
Adelaide - South	MLT	M	106
Adelaide - South	MMR	F	36
Adelaide - South	MMR	M	34
Adelaide - South	MUS	F	30
Adelaide - South	MUS	M	28
Adelaide - South	MYS	F	689
Adelaide - South	MYS	M	554
Adelaide - South	NLD	F	946
Adelaide - South	NLD	M	841
Adelaide - South	NPL	F	300
Adelaide - South	NPL	M	298
Adelaide - South	NZL	F	1596
Adelaide - South	NZL	M	1600
Adelaide - South	PAK	F	298
Adelaide - South	PAK	M	343
Adelaide - South	PHL	F	1467
Adelaide - South	PHL	M	744
Adelaide - South	PNG	F	139
Adelaide - South	PNG	M	129
Adelaide - South	POL	F	724
Adelaide - South	POL	M	574
Adelaide - South	SGP	F	330
Adelaide - South	SGP	M	266
Adelaide - South	THA	F	343
Adelaide - South	THA	M	119
Adelaide - South	TUR	F	34
Adelaide - South	TUR	M	48
Adelaide - South	TWN	F	108
Adelaide - South	TWN	M	55
Adelaide - South	USA	F	560
Adelaide - South	USA	M	583
Adelaide - South	VNM	F	462
Adelaide - South	VNM	M	342
Adelaide - South	ZAF	F	1127
Adelaide - South	ZAF	M	1039
Adelaide - South	ZWE	F	174
Adelaide - South	ZWE	M	143
Adelaide - West		F	11029
Adelaide - West		M	10470
Adelaide - West	AFG	F	195
Adelaide - West	AFG	M	307
Adelaide - West	AUS	F	76047
Adelaide - West	AUS	M	73521
Adelaide - West	BGD	F	207
Adelaide - West	BGD	M	203
Adelaide - West	BIH	F	499
Adelaide - West	BIH	M	465
Adelaide - West	CAN	F	165
Adelaide - West	CAN	M	169
Adelaide - West	CHL	F	60
Adelaide - West	CHL	M	53
Adelaide - West	CHN	F	2137
Adelaide - West	CHN	M	1835
Adelaide - West	DEU	F	745
Adelaide - West	DEU	M	664
Adelaide - West	EGY	F	206
Adelaide - West	EGY	M	202
Adelaide - West	FJI	F	74
Adelaide - West	FJI	M	64
Adelaide - West	FRA	F	122
Adelaide - West	FRA	M	110
Adelaide - West	GBR	F	5276
Adelaide - West	GBR	M	5076
Adelaide - West	GRC	F	1941
Adelaide - West	GRC	M	1710
Adelaide - West	HKG	F	215
Adelaide - West	HKG	M	268
Adelaide - West	HRV	F	478
Adelaide - West	HRV	M	449
Adelaide - West	IDN	F	194
Adelaide - West	IDN	M	151
Adelaide - West	IND	F	3020
Adelaide - West	IND	M	3547
Adelaide - West	IRL	F	244
Adelaide - West	IRL	M	272
Adelaide - West	IRN	F	237
Adelaide - West	IRN	M	363
Adelaide - West	IRQ	F	144
Adelaide - West	IRQ	M	196
Adelaide - West	ITA	F	2660
Adelaide - West	ITA	M	2429
Adelaide - West	JPN	F	151
Adelaide - West	JPN	M	60
Adelaide - West	KHM	F	401
Adelaide - West	KHM	M	354
Adelaide - West	KOR	F	208
Adelaide - West	KOR	M	161
Adelaide - West	LBN	F	90
Adelaide - West	LBN	M	116
Adelaide - West	LKA	F	177
Adelaide - West	LKA	M	221
Adelaide - West	MKD	F	97
Adelaide - West	MKD	M	81
Adelaide - West	MLT	F	181
Adelaide - West	MLT	M	159
Adelaide - West	MMR	F	84
Adelaide - West	MMR	M	94
Adelaide - West	MUS	F	7
Adelaide - West	MUS	M	14
Adelaide - West	MYS	F	590
Adelaide - West	MYS	M	444
Adelaide - West	NLD	F	258
Adelaide - West	NLD	M	289
Adelaide - West	NPL	F	303
Adelaide - West	NPL	M	310
Adelaide - West	NZL	F	820
Adelaide - West	NZL	M	866
Adelaide - West	PAK	F	312
Adelaide - West	PAK	M	398
Adelaide - West	PHL	F	1395
Adelaide - West	PHL	M	960
Adelaide - West	PNG	F	44
Adelaide - West	PNG	M	55
Adelaide - West	POL	F	640
Adelaide - West	POL	M	442
Adelaide - West	SGP	F	158
Adelaide - West	SGP	M	119
Adelaide - West	THA	F	364
Adelaide - West	THA	M	171
Adelaide - West	TUR	F	45
Adelaide - West	TUR	M	44
Adelaide - West	TWN	F	183
Adelaide - West	TWN	M	117
Adelaide - West	USA	F	258
Adelaide - West	USA	M	254
Adelaide - West	VNM	F	3286
Adelaide - West	VNM	M	2715
Adelaide - West	ZAF	F	353
Adelaide - West	ZAF	M	324
Adelaide - West	ZWE	F	68
Adelaide - West	ZWE	M	73
Barossa - Yorke - Mid North		F	4287
Barossa - Yorke - Mid North		M	4366
Barossa - Yorke - Mid North	AUS	F	45689
Barossa - Yorke - Mid North	AUS	M	46276
Barossa - Yorke - Mid North	BGD	F	9
Barossa - Yorke - Mid North	BGD	M	9
Barossa - Yorke - Mid North	BIH	F	4
Barossa - Yorke - Mid North	BIH	M	5
Barossa - Yorke - Mid North	CAN	F	47
Barossa - Yorke - Mid North	CAN	M	36
Barossa - Yorke - Mid North	CHL	F	4
Barossa - Yorke - Mid North	CHL	M	6
Barossa - Yorke - Mid North	CHN	F	55
Barossa - Yorke - Mid North	CHN	M	36
Barossa - Yorke - Mid North	DEU	F	278
Barossa - Yorke - Mid North	DEU	M	240
Barossa - Yorke - Mid North	EGY	F	6
Barossa - Yorke - Mid North	EGY	M	3
Barossa - Yorke - Mid North	FJI	F	8
Barossa - Yorke - Mid North	FJI	M	6
Barossa - Yorke - Mid North	FRA	F	30
Barossa - Yorke - Mid North	FRA	M	29
Barossa - Yorke - Mid North	GBR	F	3049
Barossa - Yorke - Mid North	GBR	M	2808
Barossa - Yorke - Mid North	GRC	F	28
Barossa - Yorke - Mid North	GRC	M	42
Barossa - Yorke - Mid North	HKG	F	13
Barossa - Yorke - Mid North	HKG	M	7
Barossa - Yorke - Mid North	HRV	F	8
Barossa - Yorke - Mid North	HRV	M	20
Barossa - Yorke - Mid North	IDN	F	23
Barossa - Yorke - Mid North	IDN	M	10
Barossa - Yorke - Mid North	IND	F	88
Barossa - Yorke - Mid North	IND	M	88
Barossa - Yorke - Mid North	IRL	F	45
Barossa - Yorke - Mid North	IRL	M	67
Barossa - Yorke - Mid North	IRN	F	5
Barossa - Yorke - Mid North	IRN	M	10
Barossa - Yorke - Mid North	IRQ	F	3
Barossa - Yorke - Mid North	ITA	F	101
Barossa - Yorke - Mid North	ITA	M	140
Barossa - Yorke - Mid North	JPN	F	20
Barossa - Yorke - Mid North	JPN	M	4
Barossa - Yorke - Mid North	KHM	F	7
Barossa - Yorke - Mid North	KHM	M	6
Barossa - Yorke - Mid North	KOR	F	10
Barossa - Yorke - Mid North	KOR	M	7
Barossa - Yorke - Mid North	LBN	M	6
Barossa - Yorke - Mid North	LKA	F	20
Barossa - Yorke - Mid North	LKA	M	30
Barossa - Yorke - Mid North	MLT	F	29
Barossa - Yorke - Mid North	MLT	M	22
Barossa - Yorke - Mid North	MUS	M	3
Barossa - Yorke - Mid North	MYS	F	43
Barossa - Yorke - Mid North	MYS	M	24
Barossa - Yorke - Mid North	NLD	F	208
Barossa - Yorke - Mid North	NLD	M	224
Barossa - Yorke - Mid North	NPL	M	7
Barossa - Yorke - Mid North	NZL	F	337
Barossa - Yorke - Mid North	NZL	M	325
Barossa - Yorke - Mid North	PAK	F	26
Barossa - Yorke - Mid North	PAK	M	20
Barossa - Yorke - Mid North	PHL	F	276
Barossa - Yorke - Mid North	PHL	M	152
Barossa - Yorke - Mid North	PNG	F	22
Barossa - Yorke - Mid North	PNG	M	28
Barossa - Yorke - Mid North	POL	F	27
Barossa - Yorke - Mid North	POL	M	29
Barossa - Yorke - Mid North	SGP	F	15
Barossa - Yorke - Mid North	SGP	M	6
Barossa - Yorke - Mid North	THA	F	55
Barossa - Yorke - Mid North	THA	M	17
Barossa - Yorke - Mid North	TUR	F	3
Barossa - Yorke - Mid North	TUR	M	5
Barossa - Yorke - Mid North	TWN	F	15
Barossa - Yorke - Mid North	TWN	M	7
Barossa - Yorke - Mid North	USA	F	79
Barossa - Yorke - Mid North	USA	M	74
Barossa - Yorke - Mid North	VNM	F	32
Barossa - Yorke - Mid North	VNM	M	22
Barossa - Yorke - Mid North	ZAF	F	122
Barossa - Yorke - Mid North	ZAF	M	113
Barossa - Yorke - Mid North	ZWE	F	32
Barossa - Yorke - Mid North	ZWE	M	23
South Australia - Outback		F	3889
South Australia - Outback		M	4260
South Australia - Outback	AFG	M	10
South Australia - Outback	AUS	F	32359
South Australia - Outback	AUS	M	34305
South Australia - Outback	BGD	F	29
South Australia - Outback	BGD	M	33
South Australia - Outback	BIH	F	7
South Australia - Outback	BIH	M	9
South Australia - Outback	CAN	F	35
South Australia - Outback	CAN	M	17
South Australia - Outback	CHL	F	9
South Australia - Outback	CHL	M	10
South Australia - Outback	CHN	F	33
South Australia - Outback	CHN	M	21
South Australia - Outback	DEU	F	185
South Australia - Outback	DEU	M	197
South Australia - Outback	EGY	F	3
South Australia - Outback	EGY	M	8
South Australia - Outback	FJI	F	33
South Australia - Outback	FJI	M	26
South Australia - Outback	FRA	F	24
South Australia - Outback	FRA	M	22
South Australia - Outback	GBR	F	1935
South Australia - Outback	GBR	M	1809
South Australia - Outback	GRC	F	53
South Australia - Outback	GRC	M	85
South Australia - Outback	HKG	F	8
South Australia - Outback	HKG	M	5
South Australia - Outback	HRV	F	62
South Australia - Outback	HRV	M	101
South Australia - Outback	IDN	F	29
South Australia - Outback	IDN	M	16
South Australia - Outback	IND	F	151
South Australia - Outback	IND	M	185
South Australia - Outback	IRL	F	34
South Australia - Outback	IRL	M	42
South Australia - Outback	IRN	F	3
South Australia - Outback	IRN	M	12
South Australia - Outback	ITA	F	66
South Australia - Outback	ITA	M	106
South Australia - Outback	JPN	F	20
South Australia - Outback	JPN	M	4
South Australia - Outback	KHM	F	4
South Australia - Outback	KOR	F	19
South Australia - Outback	KOR	M	14
South Australia - Outback	LKA	F	52
South Australia - Outback	LKA	M	61
South Australia - Outback	MKD	F	9
South Australia - Outback	MKD	M	3
South Australia - Outback	MLT	F	16
South Australia - Outback	MLT	M	14
South Australia - Outback	MMR	F	4
South Australia - Outback	MMR	M	9
South Australia - Outback	MUS	M	3
South Australia - Outback	MYS	F	31
South Australia - Outback	MYS	M	24
South Australia - Outback	NLD	F	138
South Australia - Outback	NLD	M	142
South Australia - Outback	NPL	F	4
South Australia - Outback	NPL	M	3
South Australia - Outback	NZL	F	285
South Australia - Outback	NZL	M	349
South Australia - Outback	PAK	F	13
South Australia - Outback	PAK	M	13
South Australia - Outback	PHL	F	400
South Australia - Outback	PHL	M	191
South Australia - Outback	PNG	F	16
South Australia - Outback	PNG	M	17
South Australia - Outback	POL	F	18
South Australia - Outback	POL	M	27
South Australia - Outback	SGP	F	9
South Australia - Outback	SGP	M	4
South Australia - Outback	THA	F	55
South Australia - Outback	THA	M	9
South Australia - Outback	TUR	F	3
South Australia - Outback	TUR	M	8
South Australia - Outback	TWN	F	16
South Australia - Outback	TWN	M	6
South Australia - Outback	USA	F	56
South Australia - Outback	USA	M	46
South Australia - Outback	VNM	F	26
South Australia - Outback	VNM	M	22
South Australia - Outback	ZAF	F	155
South Australia - Outback	ZAF	M	166
South Australia - Outback	ZWE	F	55
South Australia - Outback	ZWE	M	50
South Australia - South East		F	7643
South Australia - South East		M	7827
South Australia - South East	AFG	F	85
South Australia - South East	AFG	M	369
South Australia - South East	AUS	F	73479
South Australia - South East	AUS	M	74304
South Australia - South East	BGD	F	25
South Australia - South East	BGD	M	22
South Australia - South East	BIH	F	9
South Australia - South East	BIH	M	9
South Australia - South East	CAN	F	76
South Australia - South East	CAN	M	57
South Australia - South East	CHL	F	3
South Australia - South East	CHN	F	254
South Australia - South East	CHN	M	271
South Australia - South East	DEU	F	521
South Australia - South East	DEU	M	432
South Australia - South East	EGY	F	11
South Australia - South East	EGY	M	19
South Australia - South East	FJI	F	36
South Australia - South East	FJI	M	33
South Australia - South East	FRA	F	62
South Australia - South East	FRA	M	44
South Australia - South East	GBR	F	5089
South Australia - South East	GBR	M	4594
South Australia - South East	GRC	F	222
South Australia - South East	GRC	M	212
South Australia - South East	HKG	F	46
South Australia - South East	HKG	M	49
South Australia - South East	HRV	F	63
South Australia - South East	HRV	M	79
South Australia - South East	IDN	F	52
South Australia - South East	IDN	M	22
South Australia - South East	IND	F	382
South Australia - South East	IND	M	398
South Australia - South East	IRL	F	103
South Australia - South East	IRL	M	88
South Australia - South East	IRN	F	8
South Australia - South East	IRN	M	22
South Australia - South East	IRQ	F	4
South Australia - South East	IRQ	M	11
South Australia - South East	ITA	F	333
South Australia - South East	ITA	M	385
South Australia - South East	JPN	F	42
South Australia - South East	JPN	M	20
South Australia - South East	KHM	F	31
South Australia - South East	KHM	M	21
South Australia - South East	KOR	F	51
South Australia - South East	KOR	M	49
South Australia - South East	LBN	F	18
South Australia - South East	LBN	M	15
South Australia - South East	LKA	F	38
South Australia - South East	LKA	M	71
South Australia - South East	MKD	F	3
South Australia - South East	MKD	M	6
South Australia - South East	MLT	F	25
South Australia - South East	MLT	M	24
South Australia - South East	MMR	F	106
South Australia - South East	MMR	M	105
South Australia - South East	MUS	F	8
South Australia - South East	MUS	M	6
South Australia - South East	MYS	F	77
South Australia - South East	MYS	M	74
South Australia - South East	NLD	F	512
South Australia - South East	NLD	M	503
South Australia - South East	NPL	F	4
South Australia - South East	NPL	M	4
South Australia - South East	NZL	F	795
South Australia - South East	NZL	M	893
South Australia - South East	PAK	F	33
South Australia - South East	PAK	M	70
South Australia - South East	PHL	F	803
South Australia - South East	PHL	M	417
South Australia - South East	PNG	F	38
South Australia - South East	PNG	M	26
South Australia - South East	POL	F	70
South Australia - South East	POL	M	38
South Australia - South East	SGP	F	22
South Australia - South East	SGP	M	18
South Australia - South East	THA	F	180
South Australia - South East	THA	M	108
South Australia - South East	TUR	F	34
South Australia - South East	TUR	M	38
South Australia - South East	TWN	F	188
South Australia - South East	TWN	M	161
South Australia - South East	USA	F	179
South Australia - South East	USA	M	159
South Australia - South East	VNM	F	136
South Australia - South East	VNM	M	157
South Australia - South East	ZAF	F	234
South Australia - South East	ZAF	M	226
South Australia - South East	ZWE	F	69
South Australia - South East	ZWE	M	79
Migratory - Offshore - Shipping (SA)	PHL	M	3
No usual address (SA)		F	166
No usual address (SA)		M	285
No usual address (SA)	AFG	M	5
No usual address (SA)	AUS	F	748
No usual address (SA)	AUS	M	1137
No usual address (SA)	CAN	F	4
No usual address (SA)	CAN	M	3
No usual address (SA)	CHN	F	12
No usual address (SA)	CHN	M	12
No usual address (SA)	DEU	F	12
No usual address (SA)	DEU	M	12
No usual address (SA)	EGY	F	3
No usual address (SA)	FRA	F	4
No usual address (SA)	FRA	M	7
No usual address (SA)	GBR	F	57
No usual address (SA)	GBR	M	106
No usual address (SA)	HKG	F	8
No usual address (SA)	HKG	M	8
No usual address (SA)	IDN	M	3
No usual address (SA)	IND	F	11
No usual address (SA)	IND	M	21
No usual address (SA)	IRL	F	5
No usual address (SA)	IRL	M	5
No usual address (SA)	IRN	F	3
No usual address (SA)	ITA	F	7
No usual address (SA)	ITA	M	15
No usual address (SA)	JPN	M	4
No usual address (SA)	KOR	F	4
No usual address (SA)	KOR	M	6
No usual address (SA)	LKA	M	3
No usual address (SA)	MMR	M	3
No usual address (SA)	MYS	M	5
No usual address (SA)	NLD	F	8
No usual address (SA)	NLD	M	10
No usual address (SA)	NZL	F	21
No usual address (SA)	NZL	M	38
No usual address (SA)	PAK	F	7
No usual address (SA)	PAK	M	9
No usual address (SA)	PHL	F	6
No usual address (SA)	PHL	M	8
No usual address (SA)	THA	F	3
No usual address (SA)	THA	M	3
No usual address (SA)	TWN	F	13
No usual address (SA)	TWN	M	7
No usual address (SA)	USA	F	4
No usual address (SA)	USA	M	10
No usual address (SA)	VNM	F	4
No usual address (SA)	VNM	M	6
No usual address (SA)	ZAF	F	12
No usual address (SA)	ZAF	M	4
No usual address (SA)	ZWE	M	3
Bunbury		F	8290
Bunbury		M	8372
Bunbury	AFG	F	36
Bunbury	AFG	M	75
Bunbury	AUS	F	64755
Bunbury	AUS	M	63840
Bunbury	BGD	F	29
Bunbury	BGD	M	31
Bunbury	BIH	F	11
Bunbury	BIH	M	11
Bunbury	CAN	F	167
Bunbury	CAN	M	116
Bunbury	CHL	F	14
Bunbury	CHL	M	19
Bunbury	CHN	F	168
Bunbury	CHN	M	115
Bunbury	DEU	F	439
Bunbury	DEU	M	341
Bunbury	EGY	F	12
Bunbury	EGY	M	26
Bunbury	FJI	F	27
Bunbury	FJI	M	17
Bunbury	FRA	F	106
Bunbury	FRA	M	118
Bunbury	GBR	F	6852
Bunbury	GBR	M	6312
Bunbury	GRC	F	22
Bunbury	GRC	M	27
Bunbury	HKG	F	51
Bunbury	HKG	M	45
Bunbury	HRV	F	22
Bunbury	HRV	M	30
Bunbury	IDN	F	148
Bunbury	IDN	M	74
Bunbury	IND	F	359
Bunbury	IND	M	393
Bunbury	IRL	F	333
Bunbury	IRL	M	313
Bunbury	IRN	F	25
Bunbury	IRN	M	31
Bunbury	IRQ	F	29
Bunbury	IRQ	M	29
Bunbury	ITA	F	427
Bunbury	ITA	M	507
Bunbury	JPN	F	100
Bunbury	JPN	M	40
Bunbury	KHM	F	9
Bunbury	KOR	F	123
Bunbury	KOR	M	169
Bunbury	LBN	F	13
Bunbury	LBN	M	23
Bunbury	LKA	F	62
Bunbury	LKA	M	65
Bunbury	MKD	F	17
Bunbury	MKD	M	15
Bunbury	MLT	F	18
Bunbury	MLT	M	12
Bunbury	MMR	F	43
Bunbury	MMR	M	33
Bunbury	MUS	F	37
Bunbury	MUS	M	29
Bunbury	MYS	F	155
Bunbury	MYS	M	109
Bunbury	NLD	F	354
Bunbury	NLD	M	359
Bunbury	NPL	F	18
Bunbury	NPL	M	25
Bunbury	NZL	F	2408
Bunbury	NZL	M	2587
Bunbury	PAK	F	43
Bunbury	PAK	M	55
Bunbury	PHL	F	900
Bunbury	PHL	M	651
Bunbury	PNG	F	44
Bunbury	PNG	M	46
Bunbury	POL	F	105
Bunbury	POL	M	91
Bunbury	SGP	F	112
Bunbury	SGP	M	81
Bunbury	THA	F	210
Bunbury	THA	M	51
Bunbury	TUR	F	4
Bunbury	TUR	M	8
Bunbury	TWN	F	170
Bunbury	TWN	M	127
Bunbury	USA	F	268
Bunbury	USA	M	271
Bunbury	VNM	F	106
Bunbury	VNM	M	65
Bunbury	ZAF	F	1173
Bunbury	ZAF	M	1077
Bunbury	ZWE	F	352
Bunbury	ZWE	M	342
Mandurah		F	4203
Mandurah		M	4278
Mandurah	AFG	M	8
Mandurah	AUS	F	32899
Mandurah	AUS	M	31601
Mandurah	BGD	F	12
Mandurah	BGD	M	15
Mandurah	BIH	F	4
Mandurah	BIH	M	10
Mandurah	CAN	F	92
Mandurah	CAN	M	80
Mandurah	CHL	F	17
Mandurah	CHL	M	10
Mandurah	CHN	F	126
Mandurah	CHN	M	63
Mandurah	DEU	F	228
Mandurah	DEU	M	156
Mandurah	EGY	F	13
Mandurah	EGY	M	20
Mandurah	FJI	F	16
Mandurah	FJI	M	13
Mandurah	FRA	F	27
Mandurah	FRA	M	23
Mandurah	GBR	F	6363
Mandurah	GBR	M	5972
Mandurah	GRC	F	18
Mandurah	GRC	M	9
Mandurah	HKG	F	33
Mandurah	HKG	M	22
Mandurah	HRV	F	27
Mandurah	HRV	M	29
Mandurah	IDN	F	130
Mandurah	IDN	M	49
Mandurah	IND	F	294
Mandurah	IND	M	313
Mandurah	IRL	F	243
Mandurah	IRL	M	259
Mandurah	IRN	F	49
Mandurah	IRN	M	49
Mandurah	IRQ	M	3
Mandurah	ITA	F	90
Mandurah	ITA	M	162
Mandurah	JPN	F	47
Mandurah	JPN	M	10
Mandurah	KHM	F	17
Mandurah	KHM	M	3
Mandurah	KOR	F	56
Mandurah	KOR	M	43
Mandurah	LKA	F	68
Mandurah	LKA	M	69
Mandurah	MKD	F	3
Mandurah	MKD	M	6
Mandurah	MLT	F	11
Mandurah	MLT	M	20
Mandurah	MMR	F	30
Mandurah	MMR	M	35
Mandurah	MUS	F	43
Mandurah	MUS	M	23
Mandurah	MYS	F	132
Mandurah	MYS	M	88
Mandurah	NLD	F	273
Mandurah	NLD	M	253
Mandurah	NPL	F	18
Mandurah	NPL	M	18
Mandurah	NZL	F	1815
Mandurah	NZL	M	1824
Mandurah	PAK	F	34
Mandurah	PAK	M	35
Mandurah	PHL	F	588
Mandurah	PHL	M	325
Mandurah	PNG	F	38
Mandurah	PNG	M	30
Mandurah	POL	F	52
Mandurah	POL	M	44
Mandurah	SGP	F	91
Mandurah	SGP	M	74
Mandurah	THA	F	231
Mandurah	THA	M	64
Mandurah	TUR	M	5
Mandurah	TWN	F	15
Mandurah	TWN	M	13
Mandurah	USA	F	144
Mandurah	USA	M	161
Mandurah	VNM	F	59
Mandurah	VNM	M	27
Mandurah	ZAF	F	746
Mandurah	ZAF	M	668
Mandurah	ZWE	F	180
Mandurah	ZWE	M	140
Perth - Inner		F	10706
Perth - Inner		M	10574
Perth - Inner	AFG	F	20
Perth - Inner	AFG	M	32
Perth - Inner	AUS	F	48025
Perth - Inner	AUS	M	46782
Perth - Inner	BGD	F	88
Perth - Inner	BGD	M	118
Perth - Inner	BIH	F	86
Perth - Inner	BIH	M	86
Perth - Inner	CAN	F	459
Perth - Inner	CAN	M	396
Perth - Inner	CHL	F	72
Perth - Inner	CHL	M	92
Perth - Inner	CHN	F	1851
Perth - Inner	CHN	M	1622
Perth - Inner	DEU	F	517
Perth - Inner	DEU	M	431
Perth - Inner	EGY	F	63
Perth - Inner	EGY	M	76
Perth - Inner	FJI	F	49
Perth - Inner	FJI	M	36
Perth - Inner	FRA	F	366
Perth - Inner	FRA	M	454
Perth - Inner	GBR	F	6552
Perth - Inner	GBR	M	7694
Perth - Inner	GRC	F	209
Perth - Inner	GRC	M	157
Perth - Inner	HKG	F	526
Perth - Inner	HKG	M	443
Perth - Inner	HRV	F	131
Perth - Inner	HRV	M	101
Perth - Inner	IDN	F	531
Perth - Inner	IDN	M	327
Perth - Inner	IND	F	1474
Perth - Inner	IND	M	1659
Perth - Inner	IRL	F	952
Perth - Inner	IRL	M	1019
Perth - Inner	IRN	F	325
Perth - Inner	IRN	M	357
Perth - Inner	IRQ	F	42
Perth - Inner	IRQ	M	80
Perth - Inner	ITA	F	1008
Perth - Inner	ITA	M	1045
Perth - Inner	JPN	F	625
Perth - Inner	JPN	M	390
Perth - Inner	KHM	F	27
Perth - Inner	KHM	M	9
Perth - Inner	KOR	F	605
Perth - Inner	KOR	M	533
Perth - Inner	LBN	F	28
Perth - Inner	LBN	M	29
Perth - Inner	LKA	F	286
Perth - Inner	LKA	M	240
Perth - Inner	MKD	F	100
Perth - Inner	MKD	M	91
Perth - Inner	MLT	F	12
Perth - Inner	MLT	M	27
Perth - Inner	MMR	F	170
Perth - Inner	MMR	M	135
Perth - Inner	MUS	F	160
Perth - Inner	MUS	M	121
Perth - Inner	MYS	F	1589
Perth - Inner	MYS	M	1273
Perth - Inner	NLD	F	288
Perth - Inner	NLD	M	336
Perth - Inner	NPL	F	171
Perth - Inner	NPL	M	232
Perth - Inner	NZL	F	1469
Perth - Inner	NZL	M	1683
Perth - Inner	PAK	F	128
Perth - Inner	PAK	M	201
Perth - Inner	PHL	F	551
Perth - Inner	PHL	M	312
Perth - Inner	PNG	F	61
Perth - Inner	PNG	M	45
Perth - Inner	POL	F	338
Perth - Inner	POL	M	222
Perth - Inner	SGP	F	994
Perth - Inner	SGP	M	842
Perth - Inner	THA	F	360
Perth - Inner	THA	M	172
Perth - Inner	TUR	F	44
Perth - Inner	TUR	M	69
Perth - Inner	TWN	F	423
Perth - Inner	TWN	M	218
Perth - Inner	USA	F	913
Perth - Inner	USA	M	799
Perth - Inner	VNM	F	667
Perth - Inner	VNM	M	470
Perth - Inner	ZAF	F	1313
Perth - Inner	ZAF	M	1226
Perth - Inner	ZWE	F	314
Perth - Inner	ZWE	M	312
Perth - North East		F	12371
Perth - North East		M	12423
Perth - North East	AFG	F	214
Perth - North East	AFG	M	441
Perth - North East	AUS	F	75272
Perth - North East	AUS	M	76563
Perth - North East	BGD	F	106
Perth - North East	BGD	M	129
Perth - North East	BIH	F	288
Perth - North East	BIH	M	269
Perth - North East	CAN	F	218
Perth - North East	CAN	M	195
Perth - North East	CHL	F	67
Perth - North East	CHL	M	55
Perth - North East	CHN	F	1273
Perth - North East	CHN	M	928
Perth - North East	DEU	F	582
Perth - North East	DEU	M	565
Perth - North East	EGY	F	100
Perth - North East	EGY	M	106
Perth - North East	FJI	F	75
Perth - North East	FJI	M	59
Perth - North East	FRA	F	147
Perth - North East	FRA	M	145
Perth - North East	GBR	F	9829
Perth - North East	GBR	M	9979
Perth - North East	GRC	F	157
Perth - North East	GRC	M	156
Perth - North East	HKG	F	321
Perth - North East	HKG	M	275
Perth - North East	HRV	F	357
Perth - North East	HRV	M	349
Perth - North East	IDN	F	469
Perth - North East	IDN	M	237
Perth - North East	IND	F	3477
Perth - North East	IND	M	3751
Perth - North East	IRL	F	773
Perth - North East	IRL	M	902
Perth - North East	IRN	F	232
Perth - North East	IRN	M	300
Perth - North East	IRQ	F	295
Perth - North East	IRQ	M	349
Perth - North East	ITA	F	1239
Perth - North East	ITA	M	1386
Perth - North East	JPN	F	280
Perth - North East	JPN	M	91
Perth - North East	KHM	F	124
Perth - North East	KHM	M	94
Perth - North East	KOR	F	197
Perth - North East	KOR	M	151
Perth - North East	LBN	F	54
Perth - North East	LBN	M	69
Perth - North East	LKA	F	370
Perth - North East	LKA	M	451
Perth - North East	MKD	F	177
Perth - North East	MKD	M	175
Perth - North East	MLT	F	80
Perth - North East	MLT	M	104
Perth - North East	MMR	F	696
Perth - North East	MMR	M	596
Perth - North East	MUS	F	422
Perth - North East	MUS	M	400
Perth - North East	MYS	F	1254
Perth - North East	MYS	M	1011
Perth - North East	NLD	F	439
Perth - North East	NLD	M	450
Perth - North East	NPL	F	151
Perth - North East	NPL	M	157
Perth - North East	NZL	F	4059
Perth - North East	NZL	M	4559
Perth - North East	PAK	F	213
Perth - North East	PAK	M	360
Perth - North East	PHL	F	2161
Perth - North East	PHL	M	1712
Perth - North East	PNG	F	84
Perth - North East	PNG	M	87
Perth - North East	POL	F	489
Perth - North East	POL	M	344
Perth - North East	SGP	F	641
Perth - North East	SGP	M	507
Perth - North East	THA	F	626
Perth - North East	THA	M	217
Perth - North East	TUR	F	47
Perth - North East	TUR	M	55
Perth - North East	TWN	F	234
Perth - North East	TWN	M	119
Perth - North East	USA	F	372
Perth - North East	USA	M	388
Perth - North East	VNM	F	2208
Perth - North East	VNM	M	1804
Perth - North East	ZAF	F	1535
Perth - North East	ZAF	M	1549
Perth - North East	ZWE	F	630
Perth - North East	ZWE	M	588
Perth - North West		F	27025
Perth - North West		M	26592
Perth - North West	AFG	F	519
Perth - North West	AFG	M	865
Perth - North West	AUS	F	149701
Perth - North West	AUS	M	145660
Perth - North West	BGD	F	141
Perth - North West	BGD	M	146
Perth - North West	BIH	F	520
Perth - North West	BIH	M	509
Perth - North West	CAN	F	739
Perth - North West	CAN	M	595
Perth - North West	CHL	F	189
Perth - North West	CHL	M	161
Perth - North West	CHN	F	2545
Perth - North West	CHN	M	1965
Perth - North West	DEU	F	1396
Perth - North West	DEU	M	1155
Perth - North West	EGY	F	438
Perth - North West	EGY	M	452
Perth - North West	FJI	F	96
Perth - North West	FJI	M	86
Perth - North West	FRA	F	359
Perth - North West	FRA	M	358
Perth - North West	GBR	F	34488
Perth - North West	GBR	M	34590
Perth - North West	GRC	F	550
Perth - North West	GRC	M	544
Perth - North West	HKG	F	655
Perth - North West	HKG	M	606
Perth - North West	HRV	F	610
Perth - North West	HRV	M	587
Perth - North West	IDN	F	927
Perth - North West	IDN	M	457
Perth - North West	IND	F	4812
Perth - North West	IND	M	5421
Perth - North West	IRL	F	3102
