SA4_NAME16	Age5yr	Indigenous	Sex	persons
Shepparton	20-24	0	M	3084
Shepparton	20-24	1	F	130
Shepparton	20-24	1	M	157
Shepparton	25-29		F	265
Shepparton	25-29		M	243
Shepparton	25-29	0	F	3221
Shepparton	25-29	0	M	3054
Shepparton	25-29	1	F	126
Shepparton	25-29	1	M	119
Shepparton	30-34		F	276
Shepparton	30-34		M	255
Shepparton	30-34	0	F	3217
Shepparton	30-34	0	M	3116
Shepparton	30-34	1	F	96
Shepparton	30-34	1	M	75
Shepparton	35-39		F	250
Shepparton	35-39		M	231
Shepparton	35-39	0	F	3194
Shepparton	35-39	0	M	2946
Shepparton	35-39	1	F	93
Shepparton	35-39	1	M	66
Shepparton	40-44		F	272
Shepparton	40-44		M	284
Shepparton	40-44	0	F	3591
Shepparton	40-44	0	M	3508
Shepparton	40-44	1	F	95
Shepparton	40-44	1	M	91
Shepparton	45-49		F	284
Shepparton	45-49		M	309
Shepparton	45-49	0	F	3915
Shepparton	45-49	0	M	3777
Shepparton	45-49	1	F	99
Shepparton	45-49	1	M	93
Shepparton	50-54		F	316
Shepparton	50-54		M	335
Shepparton	50-54	0	F	4148
Shepparton	50-54	0	M	3912
Shepparton	50-54	1	F	92
Shepparton	50-54	1	M	79
Shepparton	55-59		F	321
Shepparton	55-59		M	348
Shepparton	55-59	0	F	4006
Shepparton	55-59	0	M	4071
Shepparton	55-59	1	F	80
Shepparton	55-59	1	M	69
Shepparton	60-64		F	364
Shepparton	60-64		M	346
Shepparton	60-64	0	F	3975
Shepparton	60-64	0	M	3777
Shepparton	60-64	1	F	76
Shepparton	60-64	1	M	69
Shepparton	65+		F	1324
Shepparton	65+		M	1158
Shepparton	65+	0	F	12607
Shepparton	65+	0	M	11551
Shepparton	65+	1	F	112
Shepparton	65+	1	M	125
Warrnambool and South West	0-4		F	209
Warrnambool and South West	0-4		M	210
Warrnambool and South West	0-4	0	F	3011
Warrnambool and South West	0-4	0	M	3099
Warrnambool and South West	0-4	1	F	117
Warrnambool and South West	0-4	1	M	143
Warrnambool and South West	5-9		F	216
Warrnambool and South West	5-9		M	248
Warrnambool and South West	5-9	0	F	3284
Warrnambool and South West	5-9	0	M	3617
Warrnambool and South West	5-9	1	F	86
Warrnambool and South West	5-9	1	M	121
Warrnambool and South West	10-14		F	222
Warrnambool and South West	10-14		M	283
Warrnambool and South West	10-14	0	F	3391
Warrnambool and South West	10-14	0	M	3534
Warrnambool and South West	10-14	1	F	121
Warrnambool and South West	10-14	1	M	125
Warrnambool and South West	15-19		F	255
Warrnambool and South West	15-19		M	254
Warrnambool and South West	15-19	0	F	3333
Warrnambool and South West	15-19	0	M	3613
Warrnambool and South West	15-19	1	F	98
Warrnambool and South West	15-19	1	M	90
Warrnambool and South West	20-24		F	213
Warrnambool and South West	20-24		M	247
Warrnambool and South West	20-24	0	F	2737
Warrnambool and South West	20-24	0	M	3053
Warrnambool and South West	20-24	1	F	64
Warrnambool and South West	20-24	1	M	86
Warrnambool and South West	25-29		F	203
Warrnambool and South West	25-29		M	221
Warrnambool and South West	25-29	0	F	2769
Warrnambool and South West	25-29	0	M	2841
Warrnambool and South West	25-29	1	F	55
Warrnambool and South West	25-29	1	M	66
Warrnambool and South West	30-34		F	191
Warrnambool and South West	30-34		M	202
Warrnambool and South West	30-34	0	F	2964
Warrnambool and South West	30-34	0	M	2698
Warrnambool and South West	30-34	1	F	55
Warrnambool and South West	30-34	1	M	38
Warrnambool and South West	35-39		F	193
Warrnambool and South West	35-39		M	176
Warrnambool and South West	35-39	0	F	3009
Warrnambool and South West	35-39	0	M	2857
Warrnambool and South West	35-39	1	F	43
Warrnambool and South West	35-39	1	M	32
Warrnambool and South West	40-44		F	234
Warrnambool and South West	40-44		M	257
Warrnambool and South West	40-44	0	F	3428
Warrnambool and South West	40-44	0	M	3297
Warrnambool and South West	40-44	1	F	56
Warrnambool and South West	40-44	1	M	47
Warrnambool and South West	45-49		F	287
Warrnambool and South West	45-49		M	306
Warrnambool and South West	45-49	0	F	3968
Warrnambool and South West	45-49	0	M	3622
Warrnambool and South West	45-49	1	F	55
Warrnambool and South West	45-49	1	M	34
Warrnambool and South West	50-54		F	268
Warrnambool and South West	50-54		M	296
Warrnambool and South West	50-54	0	F	4212
Warrnambool and South West	50-54	0	M	3991
Warrnambool and South West	50-54	1	F	43
Warrnambool and South West	50-54	1	M	55
Warrnambool and South West	55-59		F	309
Warrnambool and South West	55-59		M	289
Warrnambool and South West	55-59	0	F	4319
Warrnambool and South West	55-59	0	M	4042
Warrnambool and South West	55-59	1	F	46
Warrnambool and South West	55-59	1	M	43
Warrnambool and South West	60-64		F	323
Warrnambool and South West	60-64		M	341
Warrnambool and South West	60-64	0	F	4072
Warrnambool and South West	60-64	0	M	4030
Warrnambool and South West	60-64	1	F	29
Warrnambool and South West	60-64	1	M	25
Warrnambool and South West	65+		F	1192
Warrnambool and South West	65+		M	1030
Warrnambool and South West	65+	0	F	12463
Warrnambool and South West	65+	0	M	10889
Warrnambool and South West	65+	1	F	63
Warrnambool and South West	65+	1	M	47
Migratory - Offshore - Shipping (Vic.)	30-34	0	M	4
Migratory - Offshore - Shipping (Vic.)	45-49	0	M	6
Migratory - Offshore - Shipping (Vic.)	50-54	0	M	5
Migratory - Offshore - Shipping (Vic.)	55-59	0	M	4
Migratory - Offshore - Shipping (Vic.)	60-64	0	M	4
No usual address (Vic.)	0-4		F	13
No usual address (Vic.)	0-4		M	24
No usual address (Vic.)	0-4	0	F	138
No usual address (Vic.)	0-4	0	M	175
No usual address (Vic.)	0-4	1	F	6
No usual address (Vic.)	0-4	1	M	16
No usual address (Vic.)	5-9		F	11
No usual address (Vic.)	5-9		M	15
No usual address (Vic.)	5-9	0	F	87
No usual address (Vic.)	5-9	0	M	72
No usual address (Vic.)	5-9	1	F	8
No usual address (Vic.)	10-14		F	16
No usual address (Vic.)	10-14		M	13
No usual address (Vic.)	10-14	0	F	73
No usual address (Vic.)	10-14	0	M	69
No usual address (Vic.)	10-14	1	F	7
No usual address (Vic.)	10-14	1	M	7
No usual address (Vic.)	15-19		F	16
No usual address (Vic.)	15-19		M	20
No usual address (Vic.)	15-19	0	F	146
No usual address (Vic.)	15-19	0	M	141
No usual address (Vic.)	15-19	1	F	13
No usual address (Vic.)	15-19	1	M	15
No usual address (Vic.)	20-24		F	62
No usual address (Vic.)	20-24		M	65
No usual address (Vic.)	20-24	0	F	385
No usual address (Vic.)	20-24	0	M	371
No usual address (Vic.)	20-24	1	F	6
No usual address (Vic.)	20-24	1	M	10
No usual address (Vic.)	25-29		F	60
No usual address (Vic.)	25-29		M	85
No usual address (Vic.)	25-29	0	F	386
No usual address (Vic.)	25-29	0	M	439
No usual address (Vic.)	25-29	1	F	4
No usual address (Vic.)	25-29	1	M	21
No usual address (Vic.)	30-34		F	51
No usual address (Vic.)	30-34		M	76
No usual address (Vic.)	30-34	0	F	279
No usual address (Vic.)	30-34	0	M	411
No usual address (Vic.)	30-34	1	F	13
No usual address (Vic.)	30-34	1	M	20
No usual address (Vic.)	35-39		F	42
No usual address (Vic.)	35-39		M	64
No usual address (Vic.)	35-39	0	F	205
No usual address (Vic.)	35-39	0	M	352
No usual address (Vic.)	35-39	1	F	6
No usual address (Vic.)	35-39	1	M	25
No usual address (Vic.)	40-44		F	30
No usual address (Vic.)	40-44		M	58
No usual address (Vic.)	40-44	0	F	176
No usual address (Vic.)	40-44	0	M	296
No usual address (Vic.)	40-44	1	F	17
No usual address (Vic.)	40-44	1	M	16
No usual address (Vic.)	45-49		F	25
No usual address (Vic.)	45-49		M	51
No usual address (Vic.)	45-49	0	F	144
No usual address (Vic.)	45-49	0	M	286
No usual address (Vic.)	45-49	1	F	6
No usual address (Vic.)	45-49	1	M	16
No usual address (Vic.)	50-54		F	25
No usual address (Vic.)	50-54		M	47
No usual address (Vic.)	50-54	0	F	146
No usual address (Vic.)	50-54	0	M	223
No usual address (Vic.)	50-54	1	F	5
No usual address (Vic.)	50-54	1	M	11
No usual address (Vic.)	55-59		F	27
No usual address (Vic.)	55-59		M	35
No usual address (Vic.)	55-59	0	F	158
No usual address (Vic.)	55-59	0	M	196
No usual address (Vic.)	55-59	1	F	4
No usual address (Vic.)	55-59	1	M	12
No usual address (Vic.)	60-64		F	26
No usual address (Vic.)	60-64		M	33
No usual address (Vic.)	60-64	0	F	137
No usual address (Vic.)	60-64	0	M	188
No usual address (Vic.)	60-64	1	F	3
No usual address (Vic.)	60-64	1	M	4
No usual address (Vic.)	65+		F	36
No usual address (Vic.)	65+		M	47
No usual address (Vic.)	65+	0	F	238
No usual address (Vic.)	65+	0	M	316
No usual address (Vic.)	65+	1	F	6
Brisbane - East	0-4		F	255
Brisbane - East	0-4		M	238
Brisbane - East	0-4	0	F	5840
Brisbane - East	0-4	0	M	6345
Brisbane - East	0-4	1	F	271
Brisbane - East	0-4	1	M	277
Brisbane - East	5-9		F	253
Brisbane - East	5-9		M	282
Brisbane - East	5-9	0	F	6898
Brisbane - East	5-9	0	M	7310
Brisbane - East	5-9	1	F	280
Brisbane - East	5-9	1	M	296
Brisbane - East	10-14		F	229
Brisbane - East	10-14		M	257
Brisbane - East	10-14	0	F	6616
Brisbane - East	10-14	0	M	7141
Brisbane - East	10-14	1	F	286
Brisbane - East	10-14	1	M	292
Brisbane - East	15-19		F	253
Brisbane - East	15-19		M	230
Brisbane - East	15-19	0	F	6493
Brisbane - East	15-19	0	M	7051
Brisbane - East	15-19	1	F	266
Brisbane - East	15-19	1	M	264
Brisbane - East	20-24		F	232
Brisbane - East	20-24		M	255
Brisbane - East	20-24	0	F	5539
Brisbane - East	20-24	0	M	5860
Brisbane - East	20-24	1	F	215
Brisbane - East	20-24	1	M	219
Brisbane - East	25-29		F	250
Brisbane - East	25-29		M	244
Brisbane - East	25-29	0	F	5424
Brisbane - East	25-29	0	M	5216
Brisbane - East	25-29	1	F	188
Brisbane - East	25-29	1	M	152
Brisbane - East	30-34		F	269
Brisbane - East	30-34		M	266
Brisbane - East	30-34	0	F	6477
Brisbane - East	30-34	0	M	6074
Brisbane - East	30-34	1	F	136
Brisbane - East	30-34	1	M	141
Brisbane - East	35-39		F	265
Brisbane - East	35-39		M	314
Brisbane - East	35-39	0	F	6929
Brisbane - East	35-39	0	M	6184
Brisbane - East	35-39	1	F	152
Brisbane - East	35-39	1	M	133
Brisbane - East	40-44		F	301
Brisbane - East	40-44		M	343
Brisbane - East	40-44	0	F	7910
Brisbane - East	40-44	0	M	7369
Brisbane - East	40-44	1	F	172
Brisbane - East	40-44	1	M	142
Brisbane - East	45-49		F	283
Brisbane - East	45-49		M	355
Brisbane - East	45-49	0	F	8134
Brisbane - East	45-49	0	M	7309
Brisbane - East	45-49	1	F	170
Brisbane - East	45-49	1	M	122
Brisbane - East	50-54		F	319
Brisbane - East	50-54		M	360
Brisbane - East	50-54	0	F	7817
Brisbane - East	50-54	0	M	7307
Brisbane - East	50-54	1	F	135
Brisbane - East	50-54	1	M	138
Brisbane - East	55-59		F	327
Brisbane - East	55-59		M	390
Brisbane - East	55-59	0	F	7365
Brisbane - East	55-59	0	M	6845
Brisbane - East	55-59	1	F	123
Brisbane - East	55-59	1	M	94
Brisbane - East	60-64		F	279
Brisbane - East	60-64		M	319
Brisbane - East	60-64	0	F	6544
Brisbane - East	60-64	0	M	6083
Brisbane - East	60-64	1	F	82
Brisbane - East	60-64	1	M	83
Brisbane - East	65+		F	1250
Brisbane - East	65+		M	951
Brisbane - East	65+	0	F	18481
Brisbane - East	65+	0	M	15849
Brisbane - East	65+	1	F	157
Brisbane - East	65+	1	M	101
Brisbane - North	0-4		F	236
Brisbane - North	0-4		M	246
Brisbane - North	0-4	0	F	5922
Brisbane - North	0-4	0	M	6326
Brisbane - North	0-4	1	F	213
Brisbane - North	0-4	1	M	208
Brisbane - North	5-9		F	195
Brisbane - North	5-9		M	235
Brisbane - North	5-9	0	F	5591
Brisbane - North	5-9	0	M	6029
Brisbane - North	5-9	1	F	240
Brisbane - North	5-9	1	M	214
Brisbane - North	10-14		F	229
Brisbane - North	10-14		M	183
Brisbane - North	10-14	0	F	5173
Brisbane - North	10-14	0	M	5377
Brisbane - North	10-14	1	F	230
Brisbane - North	10-14	1	M	226
Brisbane - North	15-19		F	210
Brisbane - North	15-19		M	206
Brisbane - North	15-19	0	F	5199
Brisbane - North	15-19	0	M	5312
Brisbane - North	15-19	1	F	215
Brisbane - North	15-19	1	M	243
Brisbane - North	20-24		F	380
Brisbane - North	20-24		M	364
Brisbane - North	20-24	0	F	6506
Brisbane - North	20-24	0	M	6461
Brisbane - North	20-24	1	F	210
Brisbane - North	20-24	1	M	219
Brisbane - North	25-29		F	399
Brisbane - North	25-29		M	385
Brisbane - North	25-29	0	F	7603
Brisbane - North	25-29	0	M	7149
Brisbane - North	25-29	1	F	159
Brisbane - North	25-29	1	M	167
Brisbane - North	30-34		F	397
Brisbane - North	30-34		M	423
Brisbane - North	30-34	0	F	8102
Brisbane - North	30-34	0	M	7902
Brisbane - North	30-34	1	F	139
Brisbane - North	30-34	1	M	159
Brisbane - North	35-39		F	297
Brisbane - North	35-39		M	350
Brisbane - North	35-39	0	F	7273
Brisbane - North	35-39	0	M	7061
Brisbane - North	35-39	1	F	120
Brisbane - North	35-39	1	M	119
Brisbane - North	40-44		F	309
Brisbane - North	40-44		M	350
Brisbane - North	40-44	0	F	7320
Brisbane - North	40-44	0	M	6896
Brisbane - North	40-44	1	F	141
Brisbane - North	40-44	1	M	122
Brisbane - North	45-49		F	296
Brisbane - North	45-49		M	337
Brisbane - North	45-49	0	F	6844
Brisbane - North	45-49	0	M	6489
Brisbane - North	45-49	1	F	133
Brisbane - North	45-49	1	M	108
Brisbane - North	50-54		F	270
Brisbane - North	50-54		M	306
Brisbane - North	50-54	0	F	6222
Brisbane - North	50-54	0	M	5884
Brisbane - North	50-54	1	F	119
Brisbane - North	50-54	1	M	106
Brisbane - North	55-59		F	234
Brisbane - North	55-59		M	269
Brisbane - North	55-59	0	F	5789
Brisbane - North	55-59	0	M	5306
Brisbane - North	55-59	1	F	104
Brisbane - North	55-59	1	M	79
Brisbane - North	60-64		F	216
Brisbane - North	60-64		M	225
Brisbane - North	60-64	0	F	5110
Brisbane - North	60-64	0	M	4690
Brisbane - North	60-64	1	F	82
Brisbane - North	60-64	1	M	65
Brisbane - North	65+		F	865
Brisbane - North	65+		M	613
Brisbane - North	65+	0	F	16877
Brisbane - North	65+	0	M	12774
Brisbane - North	65+	1	F	111
Brisbane - North	65+	1	M	85
Brisbane - South	0-4		F	425
Brisbane - South	0-4		M	461
Brisbane - South	0-4	0	F	9955
Brisbane - South	0-4	0	M	10456
Brisbane - South	0-4	1	F	191
Brisbane - South	0-4	1	M	191
Brisbane - South	5-9		F	398
Brisbane - South	5-9		M	396
Brisbane - South	5-9	0	F	9508
Brisbane - South	5-9	0	M	9931
Brisbane - South	5-9	1	F	226
Brisbane - South	5-9	1	M	197
Brisbane - South	10-14		F	368
Brisbane - South	10-14		M	381
Brisbane - South	10-14	0	F	8616
Brisbane - South	10-14	0	M	8946
Brisbane - South	10-14	1	F	190
Brisbane - South	10-14	1	M	210
Brisbane - South	15-19		F	406
Brisbane - South	15-19		M	491
Brisbane - South	15-19	0	F	9639
Brisbane - South	15-19	0	M	9963
Brisbane - South	15-19	1	F	198
Brisbane - South	15-19	1	M	215
Brisbane - South	20-24		F	765
Brisbane - South	20-24		M	778
Brisbane - South	20-24	0	F	13925
Brisbane - South	20-24	0	M	14261
Brisbane - South	20-24	1	F	234
Brisbane - South	20-24	1	M	248
Brisbane - South	25-29		F	759
Brisbane - South	25-29		M	853
Brisbane - South	25-29	0	F	14580
Brisbane - South	25-29	0	M	14496
Brisbane - South	25-29	1	F	180
Brisbane - South	25-29	1	M	170
Brisbane - South	30-34		F	742
Brisbane - South	30-34		M	810
Brisbane - South	30-34	0	F	14436
Brisbane - South	30-34	0	M	14090
Brisbane - South	30-34	1	F	137
Brisbane - South	30-34	1	M	141
Brisbane - South	35-39		F	589
Brisbane - South	35-39		M	617
Brisbane - South	35-39	0	F	12249
Brisbane - South	35-39	0	M	12117
Brisbane - South	35-39	1	F	121
Brisbane - South	35-39	1	M	119
Brisbane - South	40-44		F	493
Brisbane - South	40-44		M	537
Brisbane - South	40-44	0	F	11342
Brisbane - South	40-44	0	M	11072
Brisbane - South	40-44	1	F	129
Brisbane - South	40-44	1	M	116
Brisbane - South	45-49		F	489
Brisbane - South	45-49		M	554
Brisbane - South	45-49	0	F	10840
Brisbane - South	45-49	0	M	10047
Brisbane - South	45-49	1	F	117
Brisbane - South	45-49	1	M	121
Brisbane - South	50-54		F	479
Brisbane - South	50-54		M	488
Brisbane - South	50-54	0	F	9741
Brisbane - South	50-54	0	M	9137
Brisbane - South	50-54	1	F	118
Brisbane - South	50-54	1	M	107
Brisbane - South	55-59		F	421
Brisbane - South	55-59		M	427
Brisbane - South	55-59	0	F	8924
Brisbane - South	55-59	0	M	8174
Brisbane - South	55-59	1	F	102
Brisbane - South	55-59	1	M	69
Brisbane - South	60-64		F	339
Brisbane - South	60-64		M	357
Brisbane - South	60-64	0	F	7671
Brisbane - South	60-64	0	M	6974
Brisbane - South	60-64	1	F	66
Brisbane - South	60-64	1	M	45
Brisbane - South	65+		F	1205
Brisbane - South	65+		M	967
Brisbane - South	65+	0	F	21768
Brisbane - South	65+	0	M	17547
Brisbane - South	65+	1	F	124
Brisbane - South	65+	1	M	78
Brisbane - West	0-4		F	178
Brisbane - West	0-4		M	155
Brisbane - West	0-4	0	F	4791
Brisbane - West	0-4	0	M	4972
Brisbane - West	0-4	1	F	71
Brisbane - West	0-4	1	M	87
Brisbane - West	5-9		F	168
Brisbane - West	5-9		M	189
Brisbane - West	5-9	0	F	5546
Brisbane - West	5-9	0	M	6052
Brisbane - West	5-9	1	F	79
Brisbane - West	5-9	1	M	81
Brisbane - West	10-14		F	155
Brisbane - West	10-14		M	171
Brisbane - West	10-14	0	F	5197
Brisbane - West	10-14	0	M	5882
Brisbane - West	10-14	1	F	90
Brisbane - West	10-14	1	M	91
Brisbane - West	15-19		F	212
Brisbane - West	15-19		M	213
Brisbane - West	15-19	0	F	6591
Brisbane - West	15-19	0	M	6507
Brisbane - West	15-19	1	F	111
Brisbane - West	15-19	1	M	126
Brisbane - West	20-24		F	394
Brisbane - West	20-24		M	358
Brisbane - West	20-24	0	F	7621
Brisbane - West	20-24	0	M	7824
Brisbane - West	20-24	1	F	111
Brisbane - West	20-24	1	M	115
Brisbane - West	25-29		F	258
Brisbane - West	25-29		M	248
Brisbane - West	25-29	0	F	5133
Brisbane - West	25-29	0	M	5279
Brisbane - West	25-29	1	F	45
Brisbane - West	25-29	1	M	73
Brisbane - West	30-34		F	234
Brisbane - West	30-34		M	256
Brisbane - West	30-34	0	F	5389
Brisbane - West	30-34	0	M	5084
Brisbane - West	30-34	1	F	44
Brisbane - West	30-34	1	M	51
Brisbane - West	35-39		F	199
Brisbane - West	35-39		M	243
Brisbane - West	35-39	0	F	5940
Brisbane - West	35-39	0	M	5328
Brisbane - West	35-39	1	F	50
Brisbane - West	35-39	1	M	52
Brisbane - West	40-44		F	214
Brisbane - West	40-44		M	264
Brisbane - West	40-44	0	F	6602
Brisbane - West	40-44	0	M	5934
Brisbane - West	40-44	1	F	44
Brisbane - West	40-44	1	M	45
Brisbane - West	45-49		F	210
Brisbane - West	45-49		M	248
Brisbane - West	45-49	0	F	6363
Brisbane - West	45-49	0	M	5790
Brisbane - West	45-49	1	F	55
Brisbane - West	45-49	1	M	39
Brisbane - West	50-54		F	209
Brisbane - West	50-54		M	218
Brisbane - West	50-54	0	F	5593
Brisbane - West	50-54	0	M	5090
Brisbane - West	50-54	1	F	33
Brisbane - West	50-54	1	M	47
Brisbane - West	55-59		F	178
Brisbane - West	55-59		M	202
Brisbane - West	55-59	0	F	5051
Brisbane - West	55-59	0	M	4558
Brisbane - West	55-59	1	F	23
Brisbane - West	55-59	1	M	21
Brisbane - West	60-64		F	148
Brisbane - West	60-64		M	162
Brisbane - West	60-64	0	F	4458
Brisbane - West	60-64	0	M	4052
Brisbane - West	60-64	1	F	23
Brisbane - West	60-64	1	M	29
Brisbane - West	65+		F	510
Brisbane - West	65+		M	400
Brisbane - West	65+	0	F	13249
Brisbane - West	65+	0	M	10811
Brisbane - West	65+	1	F	41
Brisbane - West	65+	1	M	24
Brisbane Inner City	0-4		F	347
Brisbane Inner City	0-4		M	374
Brisbane Inner City	0-4	0	F	5430
Brisbane Inner City	0-4	0	M	5669
Brisbane Inner City	0-4	1	F	64
Brisbane Inner City	0-4	1	M	76
Brisbane Inner City	5-9		F	284
Brisbane Inner City	5-9		M	316
Brisbane Inner City	5-9	0	F	5369
Brisbane Inner City	5-9	0	M	5527
Brisbane Inner City	5-9	1	F	60
Brisbane Inner City	5-9	1	M	56
Brisbane Inner City	10-14		F	257
Brisbane Inner City	10-14		M	280
Brisbane Inner City	10-14	0	F	5096
Brisbane Inner City	10-14	0	M	5358
Brisbane Inner City	10-14	1	F	77
Brisbane Inner City	10-14	1	M	83
Brisbane Inner City	15-19		F	430
Brisbane Inner City	15-19		M	349
Brisbane Inner City	15-19	0	F	6574
Brisbane Inner City	15-19	0	M	6094
Brisbane Inner City	15-19	1	F	142
Brisbane Inner City	15-19	1	M	104
Brisbane Inner City	20-24		F	1038
Brisbane Inner City	20-24		M	1055
Brisbane Inner City	20-24	0	F	13227
Brisbane Inner City	20-24	0	M	11905
Brisbane Inner City	20-24	1	F	186
Brisbane Inner City	20-24	1	M	181
Brisbane Inner City	25-29		F	1327
Brisbane Inner City	25-29		M	1368
Brisbane Inner City	25-29	0	F	14115
Brisbane Inner City	25-29	0	M	14033
Brisbane Inner City	25-29	1	F	162
Brisbane Inner City	25-29	1	M	162
Brisbane Inner City	30-34		F	1040
Brisbane Inner City	30-34		M	1180
Brisbane Inner City	30-34	0	F	11776
Brisbane Inner City	30-34	0	M	12377
Brisbane Inner City	30-34	1	F	103
Brisbane Inner City	30-34	1	M	128
Brisbane Inner City	35-39		F	702
Brisbane Inner City	35-39		M	859
Brisbane Inner City	35-39	0	F	8909
Brisbane Inner City	35-39	0	M	9091
Brisbane Inner City	35-39	1	F	81
Brisbane Inner City	35-39	1	M	103
Brisbane Inner City	40-44		F	615
Brisbane Inner City	40-44		M	718
Brisbane Inner City	40-44	0	F	8316
Brisbane Inner City	40-44	0	M	8229
Brisbane Inner City	40-44	1	F	75
Brisbane Inner City	40-44	1	M	107
Brisbane Inner City	45-49		F	558
Brisbane Inner City	45-49		M	761
Brisbane Inner City	45-49	0	F	7725
Brisbane Inner City	45-49	0	M	7836
Brisbane Inner City	45-49	1	F	90
Brisbane Inner City	45-49	1	M	100
Brisbane Inner City	50-54		F	500
Brisbane Inner City	50-54		M	643
Brisbane Inner City	50-54	0	F	6618
Brisbane Inner City	50-54	0	M	6820
Brisbane Inner City	50-54	1	F	67
Brisbane Inner City	50-54	1	M	78
Brisbane Inner City	55-59		F	439
Brisbane Inner City	55-59		M	521
Brisbane Inner City	55-59	0	F	5730
Brisbane Inner City	55-59	0	M	5758
Brisbane Inner City	55-59	1	F	47
Brisbane Inner City	55-59	1	M	46
Brisbane Inner City	60-64		F	438
Brisbane Inner City	60-64		M	490
Brisbane Inner City	60-64	0	F	4759
Brisbane Inner City	60-64	0	M	4686
Brisbane Inner City	60-64	1	F	39
Brisbane Inner City	60-64	1	M	41
Brisbane Inner City	65+		F	1155
Brisbane Inner City	65+		M	994
Brisbane Inner City	65+	0	F	11592
Brisbane Inner City	65+	0	M	9983
Brisbane Inner City	65+	1	F	76
Brisbane Inner City	65+	1	M	45
Cairns	0-4		F	586
Cairns	0-4		M	632
Cairns	0-4	0	F	5322
Cairns	0-4	0	M	5738
Cairns	0-4	1	F	1275
Cairns	0-4	1	M	1363
Cairns	5-9		F	642
Cairns	5-9		M	677
Cairns	5-9	0	F	5940
Cairns	5-9	0	M	6399
Cairns	5-9	1	F	1427
Cairns	5-9	1	M	1625
Cairns	10-14		F	631
Cairns	10-14		M	623
Cairns	10-14	0	F	5798
Cairns	10-14	0	M	6140
Cairns	10-14	1	F	1427
Cairns	10-14	1	M	1417
Cairns	15-19		F	568
Cairns	15-19		M	573
Cairns	15-19	0	F	5282
Cairns	15-19	0	M	5607
Cairns	15-19	1	F	1182
Cairns	15-19	1	M	1237
Cairns	20-24		F	628
Cairns	20-24		M	660
Cairns	20-24	0	F	4922
Cairns	20-24	0	M	5023
Cairns	20-24	1	F	982
Cairns	20-24	1	M	894
Cairns	25-29		F	783
Cairns	25-29		M	749
Cairns	25-29	0	F	6044
Cairns	25-29	0	M	5562
Cairns	25-29	1	F	880
Cairns	25-29	1	M	706
Cairns	30-34		F	728
Cairns	30-34		M	768
Cairns	30-34	0	F	6500
Cairns	30-34	0	M	5961
Cairns	30-34	1	F	776
Cairns	30-34	1	M	637
Cairns	35-39		F	693
Cairns	35-39		M	667
Cairns	35-39	0	F	6647
Cairns	35-39	0	M	5822
Cairns	35-39	1	F	762
Cairns	35-39	1	M	594
Cairns	40-44		F	757
Cairns	40-44		M	755
Cairns	40-44	0	F	7314
Cairns	40-44	0	M	6607
Cairns	40-44	1	F	784
Cairns	40-44	1	M	645
Cairns	45-49		F	744
Cairns	45-49		M	803
Cairns	45-49	0	F	7446
Cairns	45-49	0	M	7039
Cairns	45-49	1	F	758
Cairns	45-49	1	M	561
Cairns	50-54		F	734
Cairns	50-54		M	822
Cairns	50-54	0	F	7346
Cairns	50-54	0	M	7165
Cairns	50-54	1	F	613
Cairns	50-54	1	M	549
Cairns	55-59		F	725
Cairns	55-59		M	780
Cairns	55-59	0	F	7104
Cairns	55-59	0	M	7137
Cairns	55-59	1	F	561
Cairns	55-59	1	M	419
Cairns	60-64		F	624
Cairns	60-64		M	700
Cairns	60-64	0	F	6387
Cairns	60-64	0	M	6520
Cairns	60-64	1	F	410
Cairns	60-64	1	M	338
Cairns	65+		F	1836
Cairns	65+		M	1791
Cairns	65+	0	F	15678
Cairns	65+	0	M	16128
Cairns	65+	1	F	691
Cairns	65+	1	M	459
Darling Downs - Maranoa	0-4		F	324
Darling Downs - Maranoa	0-4		M	324
Darling Downs - Maranoa	0-4	0	F	3248
Darling Downs - Maranoa	0-4	0	M	3453
Darling Downs - Maranoa	0-4	1	F	437
Darling Downs - Maranoa	0-4	1	M	458
Darling Downs - Maranoa	5-9		F	351
Darling Downs - Maranoa	5-9		M	339
Darling Downs - Maranoa	5-9	0	F	3641
Darling Downs - Maranoa	5-9	0	M	3842
Darling Downs - Maranoa	5-9	1	F	476
Darling Downs - Maranoa	5-9	1	M	498
Darling Downs - Maranoa	10-14		F	257
Darling Downs - Maranoa	10-14		M	357
Darling Downs - Maranoa	10-14	0	F	3379
Darling Downs - Maranoa	10-14	0	M	3694
Darling Downs - Maranoa	10-14	1	F	380
Darling Downs - Maranoa	10-14	1	M	434
Darling Downs - Maranoa	15-19		F	269
Darling Downs - Maranoa	15-19		M	298
Darling Downs - Maranoa	15-19	0	F	2980
Darling Downs - Maranoa	15-19	0	M	3383
Darling Downs - Maranoa	15-19	1	F	318
Darling Downs - Maranoa	15-19	1	M	354
Darling Downs - Maranoa	20-24		F	246
Darling Downs - Maranoa	20-24		M	271
Darling Downs - Maranoa	20-24	0	F	2654
Darling Downs - Maranoa	20-24	0	M	2865
Darling Downs - Maranoa	20-24	1	F	282
Darling Downs - Maranoa	20-24	1	M	220
Darling Downs - Maranoa	25-29		F	276
Darling Downs - Maranoa	25-29		M	386
Darling Downs - Maranoa	25-29	0	F	2889
Darling Downs - Maranoa	25-29	0	M	2875
Darling Downs - Maranoa	25-29	1	F	203
