SA2_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Rosewood	20-24	0	M	325
Rosewood	20-24	1	F	22
Rosewood	20-24	1	M	16
Rosewood	25-34		F	45
Rosewood	25-34		M	166
Rosewood	25-34	0	F	473
Rosewood	25-34	0	M	515
Rosewood	25-34	1	F	74
Rosewood	25-34	1	M	45
Rosewood	35-44		F	57
Rosewood	35-44		M	118
Rosewood	35-44	0	F	525
Rosewood	35-44	0	M	563
Rosewood	35-44	1	F	126
Rosewood	35-44	1	M	67
Rosewood	45-54		F	80
Rosewood	45-54		M	116
Rosewood	45-54	0	F	652
Rosewood	45-54	0	M	714
Rosewood	45-54	1	F	152
Rosewood	45-54	1	M	93
Rosewood	55-64		F	71
Rosewood	55-64		M	98
Rosewood	55-64	0	F	574
Rosewood	55-64	0	M	635
Rosewood	55-64	1	F	185
Rosewood	55-64	1	M	107
Rosewood	65-74		F	64
Rosewood	65-74		M	80
Rosewood	65-74	0	F	430
Rosewood	65-74	0	M	470
Rosewood	65-74	1	F	74
Rosewood	65-74	1	M	48
Rosewood	75-84		F	34
Rosewood	75-84		M	27
Rosewood	75-84	0	F	174
Rosewood	75-84	0	M	183
Rosewood	75-84	1	F	18
Rosewood	75-84	1	M	30
Rosewood	85+		F	16
Rosewood	85+		M	9
Rosewood	85+	0	F	100
Rosewood	85+	0	M	53
Rosewood	85+	1	F	3
Rosewood	85+	1	M	3
Brassall	15-19		F	24
Brassall	15-19		M	34
Brassall	15-19	0	F	321
Brassall	15-19	0	M	298
Brassall	15-19	1	F	29
Brassall	15-19	1	M	23
Brassall	20-24		F	37
Brassall	20-24		M	38
Brassall	20-24	0	F	389
Brassall	20-24	0	M	372
Brassall	20-24	1	F	36
Brassall	20-24	1	M	21
Brassall	25-34		F	63
Brassall	25-34		M	69
Brassall	25-34	0	F	719
Brassall	25-34	0	M	718
Brassall	25-34	1	F	103
Brassall	25-34	1	M	54
Brassall	35-44		F	33
Brassall	35-44		M	39
Brassall	35-44	0	F	515
Brassall	35-44	0	M	484
Brassall	35-44	1	F	128
Brassall	35-44	1	M	64
Brassall	45-54		F	38
Brassall	45-54		M	28
Brassall	45-54	0	F	477
Brassall	45-54	0	M	455
Brassall	45-54	1	F	146
Brassall	45-54	1	M	85
Brassall	55-64		F	39
Brassall	55-64		M	32
Brassall	55-64	0	F	358
Brassall	55-64	0	M	360
Brassall	55-64	1	F	149
Brassall	55-64	1	M	71
Brassall	65-74		F	44
Brassall	65-74		M	31
Brassall	65-74	0	F	337
Brassall	65-74	0	M	285
Brassall	65-74	1	F	60
Brassall	65-74	1	M	52
Brassall	75-84		F	46
Brassall	75-84		M	29
Brassall	75-84	0	F	236
Brassall	75-84	0	M	170
Brassall	75-84	1	F	36
Brassall	75-84	1	M	26
Brassall	85+		F	15
Brassall	85+		M	9
Brassall	85+	0	F	102
Brassall	85+	0	M	60
Brassall	85+	1	M	4
Bundamba	15-19		F	40
Bundamba	15-19		M	46
Bundamba	15-19	0	F	213
Bundamba	15-19	0	M	261
Bundamba	15-19	1	F	17
Bundamba	15-19	1	M	18
Bundamba	20-24		F	39
Bundamba	20-24		M	48
Bundamba	20-24	0	F	278
Bundamba	20-24	0	M	272
Bundamba	20-24	1	F	35
Bundamba	20-24	1	M	21
Bundamba	25-34		F	75
Bundamba	25-34		M	68
Bundamba	25-34	0	F	545
Bundamba	25-34	0	M	576
Bundamba	25-34	1	F	93
Bundamba	25-34	1	M	51
Bundamba	35-44		F	42
Bundamba	35-44		M	52
Bundamba	35-44	0	F	383
Bundamba	35-44	0	M	435
Bundamba	35-44	1	F	99
Bundamba	35-44	1	M	57
Bundamba	45-54		F	60
Bundamba	45-54		M	62
Bundamba	45-54	0	F	441
Bundamba	45-54	0	M	459
Bundamba	45-54	1	F	94
Bundamba	45-54	1	M	89
Bundamba	55-64		F	54
Bundamba	55-64		M	49
Bundamba	55-64	0	F	336
Bundamba	55-64	0	M	399
Bundamba	55-64	1	F	97
Bundamba	55-64	1	M	77
Bundamba	65-74		F	43
Bundamba	65-74		M	44
Bundamba	65-74	0	F	277
Bundamba	65-74	0	M	282
Bundamba	65-74	1	F	48
Bundamba	65-74	1	M	34
Bundamba	75-84		F	24
Bundamba	75-84		M	28
Bundamba	75-84	0	F	151
Bundamba	75-84	0	M	132
Bundamba	75-84	1	F	28
Bundamba	75-84	1	M	23
Bundamba	85+		F	11
Bundamba	85+		M	5
Bundamba	85+	0	F	39
Bundamba	85+	0	M	24
Bundamba	85+	1	M	3
Churchill - Yamanto	15-19		F	18
Churchill - Yamanto	15-19		M	15
Churchill - Yamanto	15-19	0	F	184
Churchill - Yamanto	15-19	0	M	206
Churchill - Yamanto	15-19	1	F	12
Churchill - Yamanto	15-19	1	M	10
Churchill - Yamanto	20-24		F	9
Churchill - Yamanto	20-24		M	20
Churchill - Yamanto	20-24	0	F	229
Churchill - Yamanto	20-24	0	M	241
Churchill - Yamanto	20-24	1	F	19
Churchill - Yamanto	20-24	1	M	10
Churchill - Yamanto	25-34		F	27
Churchill - Yamanto	25-34		M	35
Churchill - Yamanto	25-34	0	F	458
Churchill - Yamanto	25-34	0	M	491
Churchill - Yamanto	25-34	1	F	79
Churchill - Yamanto	25-34	1	M	40
Churchill - Yamanto	35-44		F	24
Churchill - Yamanto	35-44		M	25
Churchill - Yamanto	35-44	0	F	328
Churchill - Yamanto	35-44	0	M	317
Churchill - Yamanto	35-44	1	F	90
Churchill - Yamanto	35-44	1	M	57
Churchill - Yamanto	45-54		F	20
Churchill - Yamanto	45-54		M	21
Churchill - Yamanto	45-54	0	F	300
Churchill - Yamanto	45-54	0	M	299
Churchill - Yamanto	45-54	1	F	88
Churchill - Yamanto	45-54	1	M	51
Churchill - Yamanto	55-64		F	20
Churchill - Yamanto	55-64		M	25
Churchill - Yamanto	55-64	0	F	267
Churchill - Yamanto	55-64	0	M	271
Churchill - Yamanto	55-64	1	F	85
Churchill - Yamanto	55-64	1	M	51
Churchill - Yamanto	65-74		F	23
Churchill - Yamanto	65-74		M	23
Churchill - Yamanto	65-74	0	F	179
Churchill - Yamanto	65-74	0	M	182
Churchill - Yamanto	65-74	1	F	50
Churchill - Yamanto	65-74	1	M	41
Churchill - Yamanto	75-84		F	12
Churchill - Yamanto	75-84		M	8
Churchill - Yamanto	75-84	0	F	72
Churchill - Yamanto	75-84	0	M	62
Churchill - Yamanto	75-84	1	F	8
Churchill - Yamanto	75-84	1	M	9
Churchill - Yamanto	85+		M	4
Churchill - Yamanto	85+	0	F	26
Churchill - Yamanto	85+	0	M	18
Ipswich - Central	15-19		F	27
Ipswich - Central	15-19		M	31
Ipswich - Central	15-19	0	F	233
Ipswich - Central	15-19	0	M	254
Ipswich - Central	15-19	1	F	10
Ipswich - Central	15-19	1	M	19
Ipswich - Central	20-24		F	25
Ipswich - Central	20-24		M	32
Ipswich - Central	20-24	0	F	174
Ipswich - Central	20-24	0	M	192
Ipswich - Central	20-24	1	F	19
Ipswich - Central	20-24	1	M	22
Ipswich - Central	25-34		F	42
Ipswich - Central	25-34		M	45
Ipswich - Central	25-34	0	F	309
Ipswich - Central	25-34	0	M	343
Ipswich - Central	25-34	1	F	46
Ipswich - Central	25-34	1	M	30
Ipswich - Central	35-44		F	48
Ipswich - Central	35-44		M	47
Ipswich - Central	35-44	0	F	310
Ipswich - Central	35-44	0	M	337
Ipswich - Central	35-44	1	F	67
Ipswich - Central	35-44	1	M	38
Ipswich - Central	45-54		F	45
Ipswich - Central	45-54		M	43
Ipswich - Central	45-54	0	F	353
Ipswich - Central	45-54	0	M	374
Ipswich - Central	45-54	1	F	97
Ipswich - Central	45-54	1	M	43
Ipswich - Central	55-64		F	32
Ipswich - Central	55-64		M	38
Ipswich - Central	55-64	0	F	274
Ipswich - Central	55-64	0	M	329
Ipswich - Central	55-64	1	F	91
Ipswich - Central	55-64	1	M	50
Ipswich - Central	65-74		F	28
Ipswich - Central	65-74		M	27
Ipswich - Central	65-74	0	F	176
Ipswich - Central	65-74	0	M	191
Ipswich - Central	65-74	1	F	43
Ipswich - Central	65-74	1	M	30
Ipswich - Central	75-84		F	21
Ipswich - Central	75-84		M	20
Ipswich - Central	75-84	0	F	140
Ipswich - Central	75-84	0	M	108
Ipswich - Central	75-84	1	F	16
Ipswich - Central	75-84	1	M	11
Ipswich - Central	85+		F	13
Ipswich - Central	85+		M	6
Ipswich - Central	85+	0	F	91
Ipswich - Central	85+	0	M	42
Ipswich - Central	85+	1	F	3
Ipswich - Central	85+	1	M	3
Ipswich - East	15-19		F	55
Ipswich - East	15-19		M	51
Ipswich - East	15-19	0	F	457
Ipswich - East	15-19	0	M	433
Ipswich - East	15-19	1	F	29
Ipswich - East	15-19	1	M	24
Ipswich - East	20-24		F	59
Ipswich - East	20-24		M	53
Ipswich - East	20-24	0	F	515
Ipswich - East	20-24	0	M	551
Ipswich - East	20-24	1	F	50
Ipswich - East	20-24	1	M	29
Ipswich - East	25-34		F	115
Ipswich - East	25-34		M	114
Ipswich - East	25-34	0	F	1022
Ipswich - East	25-34	0	M	1026
Ipswich - East	25-34	1	F	145
Ipswich - East	25-34	1	M	93
Ipswich - East	35-44		F	78
Ipswich - East	35-44		M	116
Ipswich - East	35-44	0	F	832
Ipswich - East	35-44	0	M	914
Ipswich - East	35-44	1	F	197
Ipswich - East	35-44	1	M	119
Ipswich - East	45-54		F	69
Ipswich - East	45-54		M	94
Ipswich - East	45-54	0	F	857
Ipswich - East	45-54	0	M	910
Ipswich - East	45-54	1	F	228
Ipswich - East	45-54	1	M	151
Ipswich - East	55-64		F	91
Ipswich - East	55-64		M	71
Ipswich - East	55-64	0	F	756
Ipswich - East	55-64	0	M	732
Ipswich - East	55-64	1	F	204
Ipswich - East	55-64	1	M	162
Ipswich - East	65-74		F	93
Ipswich - East	65-74		M	82
Ipswich - East	65-74	0	F	577
Ipswich - East	65-74	0	M	507
Ipswich - East	65-74	1	F	114
Ipswich - East	65-74	1	M	82
Ipswich - East	75-84		F	81
Ipswich - East	75-84		M	68
Ipswich - East	75-84	0	F	437
Ipswich - East	75-84	0	M	320
Ipswich - East	75-84	1	F	47
Ipswich - East	75-84	1	M	44
Ipswich - East	85+		F	49
Ipswich - East	85+		M	22
Ipswich - East	85+	0	F	230
Ipswich - East	85+	0	M	124
Ipswich - East	85+	1	F	11
Ipswich - East	85+	1	M	19
Ipswich - North	15-19		F	6
Ipswich - North	15-19		M	16
Ipswich - North	15-19	0	F	174
Ipswich - North	15-19	0	M	196
Ipswich - North	15-19	1	F	9
Ipswich - North	15-19	1	M	8
Ipswich - North	20-24		F	6
Ipswich - North	20-24		M	5
Ipswich - North	20-24	0	F	122
Ipswich - North	20-24	0	M	130
Ipswich - North	20-24	1	F	6
Ipswich - North	20-24	1	M	3
Ipswich - North	25-34		F	17
Ipswich - North	25-34		M	13
Ipswich - North	25-34	0	F	219
Ipswich - North	25-34	0	M	191
Ipswich - North	25-34	1	F	34
Ipswich - North	25-34	1	M	16
Ipswich - North	35-44		F	11
Ipswich - North	35-44		M	12
Ipswich - North	35-44	0	F	261
Ipswich - North	35-44	0	M	287
Ipswich - North	35-44	1	F	43
Ipswich - North	35-44	1	M	36
Ipswich - North	45-54		F	21
Ipswich - North	45-54		M	16
Ipswich - North	45-54	0	F	304
Ipswich - North	45-54	0	M	294
Ipswich - North	45-54	1	F	94
Ipswich - North	45-54	1	M	51
Ipswich - North	55-64		F	15
Ipswich - North	55-64		M	17
Ipswich - North	55-64	0	F	188
Ipswich - North	55-64	0	M	234
Ipswich - North	55-64	1	F	51
Ipswich - North	55-64	1	M	43
Ipswich - North	65-74		F	18
Ipswich - North	65-74		M	11
Ipswich - North	65-74	0	F	115
Ipswich - North	65-74	0	M	138
Ipswich - North	65-74	1	F	23
Ipswich - North	65-74	1	M	17
Ipswich - North	75-84		F	8
Ipswich - North	75-84		M	9
Ipswich - North	75-84	0	F	31
Ipswich - North	75-84	0	M	46
Ipswich - North	75-84	1	F	9
Ipswich - North	75-84	1	M	9
Ipswich - North	85+		M	3
Ipswich - North	85+	0	F	15
Ipswich - North	85+	0	M	8
Karalee - Barellan Point	15-19		F	18
Karalee - Barellan Point	15-19		M	20
Karalee - Barellan Point	15-19	0	F	197
Karalee - Barellan Point	15-19	0	M	178
Karalee - Barellan Point	15-19	1	F	7
Karalee - Barellan Point	15-19	1	M	4
Karalee - Barellan Point	20-24		F	8
Karalee - Barellan Point	20-24		M	6
Karalee - Barellan Point	20-24	0	F	106
Karalee - Barellan Point	20-24	0	M	129
Karalee - Barellan Point	20-24	1	F	10
Karalee - Barellan Point	20-24	1	M	5
Karalee - Barellan Point	25-34		F	19
Karalee - Barellan Point	25-34		M	19
Karalee - Barellan Point	25-34	0	F	260
Karalee - Barellan Point	25-34	0	M	223
Karalee - Barellan Point	25-34	1	F	23
Karalee - Barellan Point	25-34	1	M	13
Karalee - Barellan Point	35-44		F	16
Karalee - Barellan Point	35-44		M	20
Karalee - Barellan Point	35-44	0	F	339
Karalee - Barellan Point	35-44	0	M	355
Karalee - Barellan Point	35-44	1	F	48
Karalee - Barellan Point	35-44	1	M	37
Karalee - Barellan Point	45-54		F	31
Karalee - Barellan Point	45-54		M	23
Karalee - Barellan Point	45-54	0	F	359
Karalee - Barellan Point	45-54	0	M	370
Karalee - Barellan Point	45-54	1	F	86
Karalee - Barellan Point	45-54	1	M	47
Karalee - Barellan Point	55-64		F	14
Karalee - Barellan Point	55-64		M	24
Karalee - Barellan Point	55-64	0	F	235
Karalee - Barellan Point	55-64	0	M	291
Karalee - Barellan Point	55-64	1	F	101
Karalee - Barellan Point	55-64	1	M	56
Karalee - Barellan Point	65-74		F	11
Karalee - Barellan Point	65-74		M	10
Karalee - Barellan Point	65-74	0	F	128
Karalee - Barellan Point	65-74	0	M	168
Karalee - Barellan Point	65-74	1	F	39
Karalee - Barellan Point	65-74	1	M	34
Karalee - Barellan Point	75-84		F	5
Karalee - Barellan Point	75-84		M	3
Karalee - Barellan Point	75-84	0	F	51
Karalee - Barellan Point	75-84	0	M	52
Karalee - Barellan Point	75-84	1	F	9
Karalee - Barellan Point	75-84	1	M	11
Karalee - Barellan Point	85+		F	3
Karalee - Barellan Point	85+		M	3
Karalee - Barellan Point	85+	0	F	17
Karalee - Barellan Point	85+	0	M	9
Karalee - Barellan Point	85+	1	M	3
Karana Downs	15-19		F	15
Karana Downs	15-19		M	10
Karana Downs	15-19	0	F	187
Karana Downs	15-19	0	M	202
Karana Downs	15-19	1	F	5
Karana Downs	15-19	1	M	4
Karana Downs	20-24		F	4
Karana Downs	20-24		M	10
Karana Downs	20-24	0	F	106
Karana Downs	20-24	0	M	133
Karana Downs	20-24	1	F	9
Karana Downs	20-24	1	M	5
Karana Downs	25-34		F	15
Karana Downs	25-34		M	14
Karana Downs	25-34	0	F	270
Karana Downs	25-34	0	M	224
Karana Downs	25-34	1	F	23
Karana Downs	25-34	1	M	12
Karana Downs	35-44		F	22
Karana Downs	35-44		M	29
Karana Downs	35-44	0	F	399
Karana Downs	35-44	0	M	435
Karana Downs	35-44	1	F	74
Karana Downs	35-44	1	M	37
Karana Downs	45-54		F	18
Karana Downs	45-54		M	11
Karana Downs	45-54	0	F	429
Karana Downs	45-54	0	M	411
Karana Downs	45-54	1	F	80
Karana Downs	45-54	1	M	50
Karana Downs	55-64		F	11
Karana Downs	55-64		M	10
Karana Downs	55-64	0	F	301
Karana Downs	55-64	0	M	314
Karana Downs	55-64	1	F	95
Karana Downs	55-64	1	M	48
Karana Downs	65-74		F	11
Karana Downs	65-74		M	7
Karana Downs	65-74	0	F	173
Karana Downs	65-74	0	M	198
Karana Downs	65-74	1	F	42
Karana Downs	65-74	1	M	29
Karana Downs	75-84		F	11
Karana Downs	75-84		M	9
Karana Downs	75-84	0	F	59
Karana Downs	75-84	0	M	62
Karana Downs	75-84	1	F	3
Karana Downs	75-84	1	M	13
Karana Downs	85+		F	3
Karana Downs	85+	0	F	7
Karana Downs	85+	0	M	10
Karana Downs	85+	1	M	3
Leichhardt - One Mile	15-19		F	39
Leichhardt - One Mile	15-19		M	44
Leichhardt - One Mile	15-19	0	F	187
Leichhardt - One Mile	15-19	0	M	212
Leichhardt - One Mile	15-19	1	F	18
Leichhardt - One Mile	15-19	1	M	21
Leichhardt - One Mile	20-24		F	28
Leichhardt - One Mile	20-24		M	31
Leichhardt - One Mile	20-24	0	F	253
Leichhardt - One Mile	20-24	0	M	242
Leichhardt - One Mile	20-24	1	F	32
Leichhardt - One Mile	20-24	1	M	11
Leichhardt - One Mile	25-34		F	72
Leichhardt - One Mile	25-34		M	64
Leichhardt - One Mile	25-34	0	F	440
Leichhardt - One Mile	25-34	0	M	404
Leichhardt - One Mile	25-34	1	F	93
Leichhardt - One Mile	25-34	1	M	44
Leichhardt - One Mile	35-44		F	64
Leichhardt - One Mile	35-44		M	70
Leichhardt - One Mile	35-44	0	F	349
Leichhardt - One Mile	35-44	0	M	343
Leichhardt - One Mile	35-44	1	F	95
Leichhardt - One Mile	35-44	1	M	60
Leichhardt - One Mile	45-54		F	55
Leichhardt - One Mile	45-54		M	47
Leichhardt - One Mile	45-54	0	F	334
Leichhardt - One Mile	45-54	0	M	339
Leichhardt - One Mile	45-54	1	F	104
Leichhardt - One Mile	45-54	1	M	58
Leichhardt - One Mile	55-64		F	51
Leichhardt - One Mile	55-64		M	43
Leichhardt - One Mile	55-64	0	F	276
Leichhardt - One Mile	55-64	0	M	256
Leichhardt - One Mile	55-64	1	F	78
Leichhardt - One Mile	55-64	1	M	50
Leichhardt - One Mile	65-74		F	46
Leichhardt - One Mile	65-74		M	32
Leichhardt - One Mile	65-74	0	F	186
Leichhardt - One Mile	65-74	0	M	183
Leichhardt - One Mile	65-74	1	F	39
Leichhardt - One Mile	65-74	1	M	28
Leichhardt - One Mile	75-84		F	27
Leichhardt - One Mile	75-84		M	24
Leichhardt - One Mile	75-84	0	F	105
Leichhardt - One Mile	75-84	0	M	85
Leichhardt - One Mile	75-84	1	F	11
Leichhardt - One Mile	75-84	1	M	15
Leichhardt - One Mile	85+		F	6
Leichhardt - One Mile	85+		M	4
Leichhardt - One Mile	85+	0	F	31
Leichhardt - One Mile	85+	0	M	16
Leichhardt - One Mile	85+	1	M	3
North Ipswich - Tivoli	15-19		F	12
North Ipswich - Tivoli	15-19		M	24
North Ipswich - Tivoli	15-19	0	F	135
North Ipswich - Tivoli	15-19	0	M	138
North Ipswich - Tivoli	15-19	1	F	7
North Ipswich - Tivoli	15-19	1	M	7
North Ipswich - Tivoli	20-24		F	15
North Ipswich - Tivoli	20-24		M	24
North Ipswich - Tivoli	20-24	0	F	148
North Ipswich - Tivoli	20-24	0	M	161
North Ipswich - Tivoli	20-24	1	F	19
North Ipswich - Tivoli	20-24	1	M	12
North Ipswich - Tivoli	25-34		F	32
North Ipswich - Tivoli	25-34		M	30
North Ipswich - Tivoli	25-34	0	F	376
North Ipswich - Tivoli	25-34	0	M	342
North Ipswich - Tivoli	25-34	1	F	49
North Ipswich - Tivoli	25-34	1	M	23
North Ipswich - Tivoli	35-44		F	27
North Ipswich - Tivoli	35-44		M	41
North Ipswich - Tivoli	35-44	0	F	291
North Ipswich - Tivoli	35-44	0	M	328
North Ipswich - Tivoli	35-44	1	F	64
North Ipswich - Tivoli	35-44	1	M	42
North Ipswich - Tivoli	45-54		F	36
North Ipswich - Tivoli	45-54		M	40
North Ipswich - Tivoli	45-54	0	F	291
North Ipswich - Tivoli	45-54	0	M	323
North Ipswich - Tivoli	45-54	1	F	72
North Ipswich - Tivoli	45-54	1	M	58
North Ipswich - Tivoli	55-64		F	30
North Ipswich - Tivoli	55-64		M	36
North Ipswich - Tivoli	55-64	0	F	245
North Ipswich - Tivoli	55-64	0	M	288
North Ipswich - Tivoli	55-64	1	F	78
North Ipswich - Tivoli	55-64	1	M	49
North Ipswich - Tivoli	65-74		F	38
North Ipswich - Tivoli	65-74		M	37
North Ipswich - Tivoli	65-74	0	F	262
North Ipswich - Tivoli	65-74	0	M	236
North Ipswich - Tivoli	65-74	1	F	38
North Ipswich - Tivoli	65-74	1	M	24
North Ipswich - Tivoli	75-84		F	42
North Ipswich - Tivoli	75-84		M	26
North Ipswich - Tivoli	75-84	0	F	186
North Ipswich - Tivoli	75-84	0	M	147
North Ipswich - Tivoli	75-84	1	F	28
North Ipswich - Tivoli	75-84	1	M	18
North Ipswich - Tivoli	85+		F	6
North Ipswich - Tivoli	85+		M	12
North Ipswich - Tivoli	85+	0	F	79
North Ipswich - Tivoli	85+	0	M	56
Raceview	15-19		F	35
Raceview	15-19		M	39
Raceview	15-19	0	F	440
Raceview	15-19	0	M	472
Raceview	15-19	1	F	28
Raceview	15-19	1	M	19
Raceview	20-24		F	30
Raceview	20-24		M	24
Raceview	20-24	0	F	425
Raceview	20-24	0	M	443
Raceview	20-24	1	F	28
Raceview	20-24	1	M	24
Raceview	25-34		F	66
Raceview	25-34		M	51
Raceview	25-34	0	F	976
Raceview	25-34	0	M	898
Raceview	25-34	1	F	155
Raceview	25-34	1	M	98
Raceview	35-44		F	54
Raceview	35-44		M	57
Raceview	35-44	0	F	793
Raceview	35-44	0	M	751
Raceview	35-44	1	F	173
Raceview	35-44	1	M	101
Raceview	45-54		F	55
Raceview	45-54		M	40
Raceview	45-54	0	F	674
Raceview	45-54	0	M	699
Raceview	45-54	1	F	210
Raceview	45-54	1	M	121
Raceview	55-64		F	42
Raceview	55-64		M	37
Raceview	55-64	0	F	560
Raceview	55-64	0	M	557
Raceview	55-64	1	F	185
Raceview	55-64	1	M	124
Raceview	65-74		F	49
Raceview	65-74		M	42
Raceview	65-74	0	F	458
Raceview	65-74	0	M	428
Raceview	65-74	1	F	85
Raceview	65-74	1	M	76
Raceview	75-84		F	51
Raceview	75-84		M	40
Raceview	75-84	0	F	308
Raceview	75-84	0	M	208
Raceview	75-84	1	F	32
Raceview	75-84	1	M	30
Raceview	85+		F	50
Raceview	85+		M	13
Raceview	85+	0	F	137
Raceview	85+	0	M	70
Raceview	85+	1	F	8
Raceview	85+	1	M	10
Ripley	15-19		F	13
Ripley	15-19		M	25
Ripley	15-19	0	F	147
Ripley	15-19	0	M	132
Ripley	15-19	1	F	5
Ripley	15-19	1	M	7
Ripley	20-24		F	11
Ripley	20-24		M	14
Ripley	20-24	0	F	171
Ripley	20-24	0	M	161
Ripley	20-24	1	F	12
Ripley	20-24	1	M	9
Ripley	25-34		F	42
Ripley	25-34		M	39
Ripley	25-34	0	F	392
Ripley	25-34	0	M	353
Ripley	25-34	1	F	36
Ripley	25-34	1	M	20
Ripley	35-44		F	23
Ripley	35-44		M	23
Ripley	35-44	0	F	273
Ripley	35-44	0	M	276
Ripley	35-44	1	F	47
Ripley	35-44	1	M	35
Ripley	45-54		F	28
Ripley	45-54		M	24
Ripley	45-54	0	F	223
Ripley	45-54	0	M	243
Ripley	45-54	1	F	48
Ripley	45-54	1	M	32
Ripley	55-64		F	12
Ripley	55-64		M	20
Ripley	55-64	0	F	145
Ripley	55-64	0	M	165
Ripley	55-64	1	F	49
Ripley	55-64	1	M	25
Ripley	65-74		F	4
Ripley	65-74		M	3
Ripley	65-74	0	F	80
Ripley	65-74	0	M	87
Ripley	65-74	1	F	14
Ripley	65-74	1	M	6
Ripley	75-84		F	3
Ripley	75-84		M	4
Ripley	75-84	0	F	21
Ripley	75-84	0	M	31
Ripley	75-84	1	M	3
Ripley	85+		F	3
Ripley	85+	0	F	3
Ripley	85+	0	M	3
Riverview	15-19		F	11
Riverview	15-19		M	26
Riverview	15-19	0	F	67
Riverview	15-19	0	M	79
Riverview	15-19	1	F	13
Riverview	15-19	1	M	9
Riverview	20-24		F	12
Riverview	20-24		M	7
Riverview	20-24	0	F	72
Riverview	20-24	0	M	82
Riverview	20-24	1	F	17
Riverview	20-24	1	M	12
Riverview	25-34		F	22
Riverview	25-34		M	29
Riverview	25-34	0	F	131
Riverview	25-34	0	M	137
Riverview	25-34	1	F	26
Riverview	25-34	1	M	10
Riverview	35-44		F	20
Riverview	35-44		M	17
Riverview	35-44	0	F	122
Riverview	35-44	0	M	117
Riverview	35-44	1	F	49
Riverview	35-44	1	M	19
Riverview	45-54		F	22
Riverview	45-54		M	32
Riverview	45-54	0	F	116
Riverview	45-54	0	M	129
Riverview	45-54	1	F	27
Riverview	45-54	1	M	17
Riverview	55-64		F	27
Riverview	55-64		M	29
Riverview	55-64	0	F	111
Riverview	55-64	0	M	117
Riverview	55-64	1	F	32
Riverview	55-64	1	M	21
Riverview	65-74		F	24
Riverview	65-74		M	18
Riverview	65-74	0	F	107
Riverview	65-74	0	M	76
Riverview	65-74	1	F	18
Riverview	65-74	1	M	19
Riverview	75-84		F	22
Riverview	75-84		M	16
Riverview	75-84	0	F	90
Riverview	75-84	0	M	69
Riverview	75-84	1	F	5
Riverview	75-84	1	M	6
Riverview	85+		F	24
Riverview	85+		M	6
Riverview	85+	0	F	70
Riverview	85+	0	M	34
Bellbird Park - Brookwater	15-19		F	37
Bellbird Park - Brookwater	15-19		M	48
Bellbird Park - Brookwater	15-19	0	F	430
Bellbird Park - Brookwater	15-19	0	M	431
Bellbird Park - Brookwater	15-19	1	F	20
Bellbird Park - Brookwater	15-19	1	M	15
Bellbird Park - Brookwater	20-24		F	37
Bellbird Park - Brookwater	20-24		M	33
Bellbird Park - Brookwater	20-24	0	F	397
Bellbird Park - Brookwater	20-24	0	M	407
Bellbird Park - Brookwater	20-24	1	F	35
Bellbird Park - Brookwater	20-24	1	M	20
Bellbird Park - Brookwater	25-34		F	85
Bellbird Park - Brookwater	25-34		M	90
Bellbird Park - Brookwater	25-34	0	F	1082
Bellbird Park - Brookwater	25-34	0	M	958
Bellbird Park - Brookwater	25-34	1	F	94
Bellbird Park - Brookwater	25-34	1	M	64
Bellbird Park - Brookwater	35-44		F	69
Bellbird Park - Brookwater	35-44		M	59
Bellbird Park - Brookwater	35-44	0	F	932
Bellbird Park - Brookwater	35-44	0	M	987
Bellbird Park - Brookwater	35-44	1	F	157
Bellbird Park - Brookwater	35-44	1	M	96
Bellbird Park - Brookwater	45-54		F	52
Bellbird Park - Brookwater	45-54		M	61
Bellbird Park - Brookwater	45-54	0	F	696
Bellbird Park - Brookwater	45-54	0	M	739
Bellbird Park - Brookwater	45-54	1	F	119
Bellbird Park - Brookwater	45-54	1	M	73
Bellbird Park - Brookwater	55-64		F	29
Bellbird Park - Brookwater	55-64		M	45
Bellbird Park - Brookwater	55-64	0	F	386
Bellbird Park - Brookwater	55-64	0	M	457
Bellbird Park - Brookwater	55-64	1	F	101
Bellbird Park - Brookwater	55-64	1	M	58
Bellbird Park - Brookwater	65-74		F	25
Bellbird Park - Brookwater	65-74		M	17
Bellbird Park - Brookwater	65-74	0	F	191
Bellbird Park - Brookwater	65-74	0	M	228
Bellbird Park - Brookwater	65-74	1	F	42
Bellbird Park - Brookwater	65-74	1	M	30
Bellbird Park - Brookwater	75-84		F	9
Bellbird Park - Brookwater	75-84		M	13
Bellbird Park - Brookwater	75-84	0	F	74
Bellbird Park - Brookwater	75-84	0	M	67
Bellbird Park - Brookwater	75-84	1	F	17
Bellbird Park - Brookwater	75-84	1	M	9
Bellbird Park - Brookwater	85+		F	3
Bellbird Park - Brookwater	85+		M	3
Bellbird Park - Brookwater	85+	0	F	13
Bellbird Park - Brookwater	85+	0	M	9
Bellbird Park - Brookwater	85+	1	M	3
Camira - Gailes	15-19		F	34
Camira - Gailes	15-19		M	35
Camira - Gailes	15-19	0	F	267
Camira - Gailes	15-19	0	M	297
Camira - Gailes	15-19	1	F	22
Camira - Gailes	15-19	1	M	13
Camira - Gailes	20-24		F	32
Camira - Gailes	20-24		M	35
Camira - Gailes	20-24	0	F	253
