SA2_NAME16	AustCitizen	Sex	persons
Withers - Usher	1	M	2114
Bridgetown - Boyup Brook	0	F	434
Bridgetown - Boyup Brook	0	M	404
Bridgetown - Boyup Brook	1	F	2806
Bridgetown - Boyup Brook	1	M	2716
Donnybrook - Balingup	0	F	455
Donnybrook - Balingup	0	M	433
Donnybrook - Balingup	1	F	2517
Donnybrook - Balingup	1	M	2466
Manjimup	0	F	370
Manjimup	0	M	322
Manjimup	1	F	2444
Manjimup	1	M	2407
Pemberton	0	F	374
Pemberton	0	M	376
Pemberton	1	F	2038
Pemberton	1	M	2245
Dawesville - Bouvard	0	F	554
Dawesville - Bouvard	0	M	584
Dawesville - Bouvard	1	F	2946
Dawesville - Bouvard	1	M	3001
Falcon - Wannanup	0	F	649
Falcon - Wannanup	0	M	671
Falcon - Wannanup	1	F	3762
Falcon - Wannanup	1	M	3702
Greenfields	0	F	735
Greenfields	0	M	630
Greenfields	1	F	4444
Greenfields	1	M	4044
Halls Head - Erskine	0	F	1703
Halls Head - Erskine	0	M	1655
Halls Head - Erskine	1	F	7867
Halls Head - Erskine	1	M	7306
Mandurah	0	F	1061
Mandurah	0	M	1035
Mandurah	1	F	3602
Mandurah	1	M	3395
Mandurah - East	0	F	362
Mandurah - East	0	M	400
Mandurah - East	1	F	2510
Mandurah - East	1	M	2542
Mandurah - North	0	F	1821
Mandurah - North	0	M	1801
Mandurah - North	1	F	7318
Mandurah - North	1	M	6839
Mandurah - South	0	F	946
Mandurah - South	0	M	805
Mandurah - South	1	F	4457
Mandurah - South	1	M	3965
Pinjarra	0	F	708
Pinjarra	0	M	737
Pinjarra	1	F	4150
Pinjarra	1	M	4031
City Beach	0	F	472
City Beach	0	M	419
City Beach	1	F	2908
City Beach	1	M	2815
Claremont (WA)	0	F	883
Claremont (WA)	0	M	805
Claremont (WA)	1	F	3411
Claremont (WA)	1	M	3045
Cottesloe	0	F	619
Cottesloe	0	M	585
Cottesloe	1	F	3138
Cottesloe	1	M	3031
Floreat	0	F	463
Floreat	0	M	457
Floreat	1	F	3532
Floreat	1	M	3448
Mosman Park - Peppermint Grove	0	F	1082
Mosman Park - Peppermint Grove	0	M	992
Mosman Park - Peppermint Grove	1	F	4554
Mosman Park - Peppermint Grove	1	M	3760
Nedlands - Dalkeith - Crawley	0	F	2230
Nedlands - Dalkeith - Crawley	0	M	2260
Nedlands - Dalkeith - Crawley	1	F	7090
Nedlands - Dalkeith - Crawley	1	M	6952
Swanbourne - Mount Claremont	0	F	589
Swanbourne - Mount Claremont	0	M	616
Swanbourne - Mount Claremont	1	F	3733
Swanbourne - Mount Claremont	1	M	3739
Kings Park (WA)	0	F	0
Kings Park (WA)	0	M	-1
Kings Park (WA)	1	F	9
Kings Park (WA)	1	M	9
Mount Hawthorn - Leederville	0	F	922
Mount Hawthorn - Leederville	0	M	851
Mount Hawthorn - Leederville	1	F	4588
Mount Hawthorn - Leederville	1	M	4345
Mount Lawley - Inglewood	0	F	1608
Mount Lawley - Inglewood	0	M	1635
Mount Lawley - Inglewood	1	F	6905
Mount Lawley - Inglewood	1	M	6366
North Perth	0	F	739
North Perth	0	M	750
North Perth	1	F	3726
North Perth	1	M	3608
Perth City	0	F	7322
Perth City	0	M	7591
Perth City	1	F	7533
Perth City	1	M	8849
Subiaco - Shenton Park	0	F	1939
Subiaco - Shenton Park	0	M	1858
Subiaco - Shenton Park	1	F	6579
Subiaco - Shenton Park	1	M	6090
Wembley - West Leederville - Glendalough	0	F	2544
Wembley - West Leederville - Glendalough	0	M	2507
Wembley - West Leederville - Glendalough	1	F	6570
Wembley - West Leederville - Glendalough	1	M	6224
Bassendean - Eden Hill - Ashfield	0	F	1295
Bassendean - Eden Hill - Ashfield	0	M	1240
Bassendean - Eden Hill - Ashfield	1	F	6368
Bassendean - Eden Hill - Ashfield	1	M	6187
Bayswater - Embleton - Bedford	0	F	2239
Bayswater - Embleton - Bedford	0	M	2161
Bayswater - Embleton - Bedford	1	F	9458
Bayswater - Embleton - Bedford	1	M	9100
Maylands	0	F	1937
Maylands	0	M	2040
Maylands	1	F	4295
Maylands	1	M	4439
Morley	0	F	2555
Morley	0	M	2531
Morley	1	F	8299
Morley	1	M	8330
Noranda	0	F	605
Noranda	0	M	620
Noranda	1	F	3456
Noranda	1	M	3299
Chidlow	0	F	214
Chidlow	0	M	2067
Chidlow	1	F	1192
Chidlow	1	M	1247
Glen Forrest - Darlington	0	F	405
Glen Forrest - Darlington	0	M	403
Glen Forrest - Darlington	1	F	3170
Glen Forrest - Darlington	1	M	3081
Helena Valley - Koongamia	0	F	301
Helena Valley - Koongamia	0	M	328
Helena Valley - Koongamia	1	F	2377
Helena Valley - Koongamia	1	M	2308
Malmalling - Reservoir	0	F	0
Malmalling - Reservoir	0	M	0
Malmalling - Reservoir	1	F	3
Malmalling - Reservoir	1	M	5
Mundaring	0	F	779
Mundaring	0	M	808
Mundaring	1	F	5637
Mundaring	1	M	5644
Swan View - Greenmount - Midvale	0	F	961
Swan View - Greenmount - Midvale	0	M	932
Swan View - Greenmount - Midvale	1	F	5145
Swan View - Greenmount - Midvale	1	M	5034
Avon Valley National Park	0	F	0
Avon Valley National Park	0	M	0
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	4
Ballajura	0	F	1470
Ballajura	0	M	1457
Ballajura	1	F	7947
Ballajura	1	M	7871
Beechboro	0	F	2169
Beechboro	0	M	1770
Beechboro	1	F	6982
Beechboro	1	M	7176
Bullsbrook	0	F	490
Bullsbrook	0	M	484
Bullsbrook	1	F	2122
Bullsbrook	1	M	2088
Ellenbrook	0	F	4044
Ellenbrook	0	M	3785
Ellenbrook	1	F	14427
Ellenbrook	1	M	13862
Gidgegannup	0	F	163
Gidgegannup	0	M	178
Gidgegannup	1	F	1184
Gidgegannup	1	M	1217
Hazelmere - Guildford	0	F	345
Hazelmere - Guildford	0	M	373
Hazelmere - Guildford	1	F	1725
Hazelmere - Guildford	1	M	1741
Lockridge - Kiara	0	F	1137
Lockridge - Kiara	0	M	1078
Lockridge - Kiara	1	F	4127
Lockridge - Kiara	1	M	4240
Malaga	0	F	0
Malaga	0	M	4
Malaga	1	F	3
Malaga	1	M	6
Melaleuca - Lexia	0	F	0
Melaleuca - Lexia	0	M	0
Melaleuca - Lexia	1	F	0
Melaleuca - Lexia	1	M	0
Middle Swan - Herne Hill	0	F	469
Middle Swan - Herne Hill	0	M	489
Middle Swan - Herne Hill	1	F	2200
Middle Swan - Herne Hill	1	M	2254
Midland - Guildford	0	F	1505
Midland - Guildford	0	M	1430
Midland - Guildford	1	F	3823
Midland - Guildford	1	M	3910
Stratton - Jane Brook	0	F	492
Stratton - Jane Brook	0	M	524
Stratton - Jane Brook	1	F	2950
Stratton - Jane Brook	1	M	2922
The Vines	0	F	899
The Vines	0	M	921
The Vines	1	F	4059
The Vines	1	M	4028
Walyunga National Park	0	F	0
Walyunga National Park	0	M	0
Walyunga National Park	1	F	0
Walyunga National Park	1	M	0
Craigie - Beldon	0	F	879
Craigie - Beldon	0	M	877
Craigie - Beldon	1	F	4028
Craigie - Beldon	1	M	4015
Currambine - Kinross	0	F	1430
Currambine - Kinross	0	M	1430
Currambine - Kinross	1	F	5499
Currambine - Kinross	1	M	5441
Duncraig	0	F	949
Duncraig	0	M	991
Duncraig	1	F	6762
Duncraig	1	M	6567
Greenwood - Warwick	0	F	975
Greenwood - Warwick	0	M	993
Greenwood - Warwick	1	F	5702
Greenwood - Warwick	1	M	5676
Heathridge - Connolly	0	F	923
Heathridge - Connolly	0	M	970
Heathridge - Connolly	1	F	4221
Heathridge - Connolly	1	M	4184
Hillarys	0	F	751
Hillarys	0	M	726
Hillarys	1	F	4721
Hillarys	1	M	4611
Iluka - Burns Beach	0	F	649
Iluka - Burns Beach	0	M	687
Iluka - Burns Beach	1	F	3722
Iluka - Burns Beach	1	M	3582
Joondalup - Edgewater	0	F	1598
Joondalup - Edgewater	0	M	1699
Joondalup - Edgewater	1	F	5218
Joondalup - Edgewater	1	M	5081
Kingsley	0	F	880
Kingsley	0	M	838
Kingsley	1	F	5850
Kingsley	1	M	5489
Mullaloo - Kallaroo	0	F	899
Mullaloo - Kallaroo	0	M	874
Mullaloo - Kallaroo	1	F	4801
Mullaloo - Kallaroo	1	M	4593
Ocean Reef	0	F	620
Ocean Reef	0	M	624
Ocean Reef	1	F	3300
Ocean Reef	1	M	3302
Padbury	0	F	631
Padbury	0	M	655
Padbury	1	F	3404
Padbury	1	M	3492
Sorrento - Marmion	0	F	570
Sorrento - Marmion	0	M	559
Sorrento - Marmion	1	F	4351
Sorrento - Marmion	1	M	4144
Woodvale	0	F	586
Woodvale	0	M	659
Woodvale	1	F	4115
Woodvale	1	M	3919
Balcatta - Hamersley	0	F	1574
Balcatta - Hamersley	0	M	1554
Balcatta - Hamersley	1	F	6260
Balcatta - Hamersley	1	M	5974
Balga - Mirrabooka	0	F	2861
Balga - Mirrabooka	0	M	3167
Balga - Mirrabooka	1	F	6954
Balga - Mirrabooka	1	M	7068
Dianella	0	F	2160
Dianella	0	M	2120
Dianella	1	F	10255
Dianella	1	M	9595
Herdsman	0	F	0
Herdsman	0	M	0
Herdsman	1	F	0
Herdsman	1	M	0
Innaloo - Doubleview	0	F	1881
Innaloo - Doubleview	0	M	1811
Innaloo - Doubleview	1	F	6847
Innaloo - Doubleview	1	M	6018
Karrinyup - Gwelup - Carine	0	F	1340
Karrinyup - Gwelup - Carine	0	M	1245
Karrinyup - Gwelup - Carine	1	F	9170
Karrinyup - Gwelup - Carine	1	M	8542
Nollamara - Westminster	0	F	3059
Nollamara - Westminster	0	M	3140
Nollamara - Westminster	1	F	5815
Nollamara - Westminster	1	M	5754
Osborne Park Industrial	0	F	0
Osborne Park Industrial	0	M	0
Osborne Park Industrial	1	F	4
Osborne Park Industrial	1	M	5
Scarborough	0	F	1975
Scarborough	0	M	1993
Scarborough	1	F	5814
Scarborough	1	M	5644
Stirling - Osborne Park	0	F	1468
Stirling - Osborne Park	0	M	1519
Stirling - Osborne Park	1	F	5460
Stirling - Osborne Park	1	M	5302
Trigg - North Beach - Watermans Bay	0	F	423
Trigg - North Beach - Watermans Bay	0	M	492
Trigg - North Beach - Watermans Bay	1	F	3444
Trigg - North Beach - Watermans Bay	1	M	3165
Tuart Hill - Joondanna	0	F	1690
Tuart Hill - Joondanna	0	M	1537
Tuart Hill - Joondanna	1	F	4658
Tuart Hill - Joondanna	1	M	4012
Wembley Downs - Churchlands - Woodlands	0	F	1059
Wembley Downs - Churchlands - Woodlands	0	M	1001
Wembley Downs - Churchlands - Woodlands	1	F	5983
Wembley Downs - Churchlands - Woodlands	1	M	5905
Yokine - Coolbinia - Menora	0	F	1740
Yokine - Coolbinia - Menora	0	M	1589
Yokine - Coolbinia - Menora	1	F	6508
Yokine - Coolbinia - Menora	1	M	5878
Alexander Heights - Koondoola	0	F	1094
Alexander Heights - Koondoola	0	M	1199
Alexander Heights - Koondoola	1	F	4786
Alexander Heights - Koondoola	1	M	4897
Butler - Merriwa - Ridgewood	0	F	3234
Butler - Merriwa - Ridgewood	0	M	3089
Butler - Merriwa - Ridgewood	1	F	8847
Butler - Merriwa - Ridgewood	1	M	8268
Carramar	0	F	1940
Carramar	0	M	1938
Carramar	1	F	6530
Carramar	1	M	6210
Clarkson	0	F	1756
Clarkson	0	M	1707
Clarkson	1	F	4818
Clarkson	1	M	4691
Girrawheen	0	F	908
Girrawheen	0	M	989
Girrawheen	1	F	3420
Girrawheen	1	M	3444
Madeley - Darch - Landsdale	0	F	2051
Madeley - Darch - Landsdale	0	M	2059
Madeley - Darch - Landsdale	1	F	10758
Madeley - Darch - Landsdale	1	M	10538
Marangaroo	0	F	878
Marangaroo	0	M	832
Marangaroo	1	F	4512
Marangaroo	1	M	4365
Mindarie - Quinns Rocks - Jindalee	0	F	2127
Mindarie - Quinns Rocks - Jindalee	0	M	2158
Mindarie - Quinns Rocks - Jindalee	1	F	7295
Mindarie - Quinns Rocks - Jindalee	1	M	7193
Neerabup National Park	0	F	0
Neerabup National Park	0	M	0
Neerabup National Park	1	F	3
Neerabup National Park	1	M	5
Tapping - Ashby - Sinagra	0	F	1312
Tapping - Ashby - Sinagra	0	M	1323
Tapping - Ashby - Sinagra	1	F	5409
Tapping - Ashby - Sinagra	1	M	5218
Wanneroo	0	F	2360
Wanneroo	0	M	2298
Wanneroo	1	F	10680
Wanneroo	1	M	10285
Alkimos - Eglinton	0	F	1325
Alkimos - Eglinton	0	M	1315
Alkimos - Eglinton	1	F	2745
Alkimos - Eglinton	1	M	2563
Carabooda - Pinjar	0	F	69
Carabooda - Pinjar	0	M	87
Carabooda - Pinjar	1	F	263
Carabooda - Pinjar	1	M	312
Two Rocks	0	F	291
Two Rocks	0	M	268
Two Rocks	1	F	1170
Two Rocks	1	M	1265
Yanchep	0	F	1189
Yanchep	0	M	1161
Yanchep	1	F	3308
Yanchep	1	M	3203
Armadale - Wungong - Brookdale	0	F	2205
Armadale - Wungong - Brookdale	0	M	1978
Armadale - Wungong - Brookdale	1	F	7541
Armadale - Wungong - Brookdale	1	M	7318
Ashendon - Lesley	0	F	-1
Ashendon - Lesley	0	M	0
Ashendon - Lesley	1	F	9
Ashendon - Lesley	1	M	5
Camillo - Champion Lakes	0	F	554
Camillo - Champion Lakes	0	M	547
Camillo - Champion Lakes	1	F	2210
Camillo - Champion Lakes	1	M	2224
Forrestdale - Harrisdale - Piara Waters	0	F	2654
Forrestdale - Harrisdale - Piara Waters	0	M	2540
Forrestdale - Harrisdale - Piara Waters	1	F	7010
Forrestdale - Harrisdale - Piara Waters	1	M	7057
Kelmscott	0	F	1087
Kelmscott	0	M	1102
Kelmscott	1	F	4139
Kelmscott	1	M	4157
Mount Nasura - Mount Richon - Bedfordale	0	F	577
Mount Nasura - Mount Richon - Bedfordale	0	M	563
Mount Nasura - Mount Richon - Bedfordale	1	F	3401
Mount Nasura - Mount Richon - Bedfordale	1	M	3411
Roleystone	0	F	447
Roleystone	0	M	438
Roleystone	1	F	3066
Roleystone	1	M	3084
Seville Grove	0	F	1071
Seville Grove	0	M	1004
Seville Grove	1	F	4031
Seville Grove	1	M	4168
Belmont - Ascot - Redcliffe	0	F	1959
Belmont - Ascot - Redcliffe	0	M	2121
Belmont - Ascot - Redcliffe	1	F	5071
Belmont - Ascot - Redcliffe	1	M	5173
East Victoria Park - Carlisle	0	F	2406
East Victoria Park - Carlisle	0	M	2574
East Victoria Park - Carlisle	1	F	5808
East Victoria Park - Carlisle	1	M	5762
Kewdale Commercial	0	F	0
Kewdale Commercial	0	M	0
Kewdale Commercial	1	F	3
Kewdale Commercial	1	M	8
Perth Airport	0	F	12
Perth Airport	0	M	23
Perth Airport	1	F	0
Perth Airport	1	M	0
Rivervale - Kewdale - Cloverdale	0	F	4145
Rivervale - Kewdale - Cloverdale	0	M	4476
Rivervale - Kewdale - Cloverdale	1	F	8255
Rivervale - Kewdale - Cloverdale	1	M	8451
Victoria Park - Lathlain - Burswood	0	F	2355
Victoria Park - Lathlain - Burswood	0	M	2441
Victoria Park - Lathlain - Burswood	1	F	4705
Victoria Park - Lathlain - Burswood	1	M	4985
Bentley - Wilson - St James	0	F	3752
Bentley - Wilson - St James	0	M	4341
Bentley - Wilson - St James	1	F	6132
Bentley - Wilson - St James	1	M	5837
Canning Vale - West	0	F	1109
Canning Vale - West	0	M	1047
Canning Vale - West	1	F	4024
Canning Vale - West	1	M	3812
Canning Vale Commercial	0	F	0
Canning Vale Commercial	0	M	0
Canning Vale Commercial	1	F	0
Canning Vale Commercial	1	M	0
Cannington - Queens Park	0	F	3741
Cannington - Queens Park	0	M	4029
Cannington - Queens Park	1	F	5052
Cannington - Queens Park	1	M	5230
Parkwood - Ferndale - Lynwood	0	F	1561
Parkwood - Ferndale - Lynwood	0	M	1696
Parkwood - Ferndale - Lynwood	1	F	5340
Parkwood - Ferndale - Lynwood	1	M	5209
Riverton - Shelley - Rossmoyne	0	F	1634
Riverton - Shelley - Rossmoyne	0	M	1504
Riverton - Shelley - Rossmoyne	1	F	5338
Riverton - Shelley - Rossmoyne	1	M	5006
Welshpool	0	F	5
Welshpool	0	M	6
Welshpool	1	F	0
Welshpool	1	M	7
Willetton	0	F	2308
Willetton	0	M	2131
Willetton	1	F	6911
Willetton	1	M	6837
Beckenham - Kenwick - Langford	0	F	2751
Beckenham - Kenwick - Langford	0	M	2930
Beckenham - Kenwick - Langford	1	F	6313
Beckenham - Kenwick - Langford	1	M	6882
Canning Vale - East	0	F	3171
Canning Vale - East	0	M	3966
Canning Vale - East	1	F	7952
Canning Vale - East	1	M	7978
Gosnells	0	F	2373
Gosnells	0	M	2440
Gosnells	1	F	7857
Gosnells	1	M	7617
Huntingdale - Southern River	0	F	2149
Huntingdale - Southern River	0	M	2138
Huntingdale - Southern River	1	F	7282
Huntingdale - Southern River	1	M	7467
Maddington - Orange Grove - Martin	0	F	1662
Maddington - Orange Grove - Martin	0	M	1790
Maddington - Orange Grove - Martin	1	F	4946
Maddington - Orange Grove - Martin	1	M	5252
Thornlie	0	F	2700
Thornlie	0	M	2589
Thornlie	1	F	8914
Thornlie	1	M	8951
Forrestfield - Wattle Grove	0	F	1889
Forrestfield - Wattle Grove	0	M	1843
Forrestfield - Wattle Grove	1	F	7535
Forrestfield - Wattle Grove	1	M	7401
High Wycombe	0	F	1133
High Wycombe	0	M	1141
High Wycombe	1	F	5057
High Wycombe	1	M	4979
Kalamunda - Maida Vale - Gooseberry Hill	0	F	990
Kalamunda - Maida Vale - Gooseberry Hill	0	M	977
Kalamunda - Maida Vale - Gooseberry Hill	1	F	6592
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6331
Lesmurdie - Bickley - Carmel	0	F	709
Lesmurdie - Bickley - Carmel	0	M	725
Lesmurdie - Bickley - Carmel	1	F	5093
Lesmurdie - Bickley - Carmel	1	M	5061
Byford	0	F	1549
Byford	0	M	1549
Byford	1	F	6582
Byford	1	M	6430
Mundijong	0	F	384
Mundijong	0	M	382
Mundijong	1	F	2715
Mundijong	1	M	2865
Serpentine - Jarrahdale	0	F	314
Serpentine - Jarrahdale	0	M	643
Serpentine - Jarrahdale	1	F	1698
Serpentine - Jarrahdale	1	M	1762
Como	0	F	1731
Como	0	M	1624
Como	1	F	5738
Como	1	M	4919
Manning - Waterford	0	F	1298
Manning - Waterford	0	M	1291
Manning - Waterford	1	F	4425
Manning - Waterford	1	M	4436
South Perth - Kensington	0	F	1942
South Perth - Kensington	0	M	1958
South Perth - Kensington	1	F	6326
South Perth - Kensington	1	M	6347
Banjup	0	F	1769
Banjup	0	M	1735
Banjup	1	F	7108
Banjup	1	M	6919
Bibra Industrial	0	F	0
Bibra Industrial	0	M	0
Bibra Industrial	1	F	3
Bibra Industrial	1	M	3
Bibra Lake	0	F	0
Bibra Lake	0	M	0
Bibra Lake	1	F	0
Bibra Lake	1	M	0
Coogee	0	F	620
Coogee	0	M	625
Coogee	1	F	3840
Coogee	1	M	3681
Coolbellup	0	F	745
Coolbellup	0	M	750
Coolbellup	1	F	3440
Coolbellup	1	M	3210
Hamilton Hill	0	F	1071
Hamilton Hill	0	M	1142
Hamilton Hill	1	F	4224
Hamilton Hill	1	M	3951
Henderson	0	F	5
Henderson	0	M	7
Henderson	1	F	3
Henderson	1	M	0
North Coogee	0	F	281
North Coogee	0	M	254
North Coogee	1	F	959
North Coogee	1	M	890
South Lake - Cockburn Central	0	F	1188
South Lake - Cockburn Central	0	M	1185
South Lake - Cockburn Central	1	F	4538
South Lake - Cockburn Central	1	M	4557
Spearwood	0	F	1112
Spearwood	0	M	1066
Spearwood	1	F	4101
Spearwood	1	M	3825
Success - Hammond Park	0	F	1947
Success - Hammond Park	0	M	1886
Success - Hammond Park	1	F	5620
Success - Hammond Park	1	M	5457
Yangebup	0	F	676
Yangebup	0	M	651
Yangebup	1	F	3075
Yangebup	1	M	3079
Beeliar - Wattleup	0	F	756
Beeliar - Wattleup	0	M	764
Beeliar - Wattleup	1	F	3392
Beeliar - Wattleup	1	M	3316
Jandakot	0	F	176
Jandakot	0	M	304
Jandakot	1	F	1059
Jandakot	1	M	1050
East Fremantle	0	F	534
East Fremantle	0	M	503
East Fremantle	1	F	3300
East Fremantle	1	M	3036
Fremantle	0	F	1732
Fremantle	0	M	1765
Fremantle	1	F	5901
Fremantle	1	M	5451
Fremantle - South	0	F	1248
Fremantle - South	0	M	1217
Fremantle - South	1	F	6201
Fremantle - South	1	M	5706
O'Connor (WA)	0	F	0
O'Connor (WA)	0	M	6
O'Connor (WA)	1	F	0
O'Connor (WA)	1	M	4
Bertram - Wellard (West)	0	F	1971
Bertram - Wellard (West)	0	M	1908
Bertram - Wellard (West)	1	F	5037
Bertram - Wellard (West)	1	M	5104
Calista	0	F	833
Calista	0	M	854
Calista	1	F	3034
Calista	1	M	2947
Hope Valley - Postans	0	F	6
Hope Valley - Postans	0	M	7
Hope Valley - Postans	1	F	28
Hope Valley - Postans	1	M	26
Kwinana Industrial	0	F	6
Kwinana Industrial	0	M	6
Kwinana Industrial	1	F	6
Kwinana Industrial	1	M	7
Parmelia - Orelia	0	F	1286
Parmelia - Orelia	0	M	1273
Parmelia - Orelia	1	F	4186
Parmelia - Orelia	1	M	4218
Casuarina - Wandi	0	F	557
Casuarina - Wandi	0	M	1494
Casuarina - Wandi	1	F	2004
Casuarina - Wandi	1	M	2130
Applecross - Ardross	0	F	1074
Applecross - Ardross	0	M	935
Applecross - Ardross	1	F	4662
Applecross - Ardross	1	M	4367
Bateman	0	F	358
Bateman	0	M	324
Bateman	1	F	1545
Bateman	1	M	1493
Bicton - Palmyra	0	F	1049
Bicton - Palmyra	0	M	945
Bicton - Palmyra	1	F	6182
Bicton - Palmyra	1	M	5502
Booragoon	0	F	1396
Booragoon	0	M	1293
Booragoon	1	F	6081
Booragoon	1	M	5683
Bull Creek	0	F	850
Bull Creek	0	M	781
Bull Creek	1	F	3134
Bull Creek	1	M	2979
Leeming	0	F	792
Leeming	0	M	778
Leeming	1	F	4612
Leeming	1	M	4554
Melville	0	F	1051
Melville	0	M	978
Melville	1	F	7500
Melville	1	M	6753
Murdoch - Kardinya	0	F	1317
Murdoch - Kardinya	0	M	1446
Murdoch - Kardinya	1	F	4944
Murdoch - Kardinya	1	M	4548
Willagee	0	F	457
Willagee	0	M	385
Willagee	1	F	2135
Willagee	1	M	1899
Winthrop	0	F	548
Winthrop	0	M	496
Winthrop	1	F	2404
Winthrop	1	M	2457
Baldivis	0	F	4003
Baldivis	0	M	4093
Baldivis	1	F	12846
Baldivis	1	M	12082
Cooloongup	0	F	794
Cooloongup	0	M	823
Cooloongup	1	F	3520
Cooloongup	1	M	3449
Port Kennedy	0	F	1412
Port Kennedy	0	M	1397
Port Kennedy	1	F	5610
Port Kennedy	1	M	5360
Rockingham	0	F	1683
Rockingham	0	M	1818
Rockingham	1	F	6042
Rockingham	1	M	5890
Rockingham Lakes	0	F	8
Rockingham Lakes	0	M	3
Rockingham Lakes	1	F	0
Rockingham Lakes	1	M	0
Safety Bay - Shoalwater	0	F	922
Safety Bay - Shoalwater	0	M	963
Safety Bay - Shoalwater	1	F	4813
Safety Bay - Shoalwater	1	M	4805
Singleton - Golden Bay - Secret Harbour	0	F	2036
Singleton - Golden Bay - Secret Harbour	0	M	2116
Singleton - Golden Bay - Secret Harbour	1	F	7726
Singleton - Golden Bay - Secret Harbour	1	M	7729
Waikiki	0	F	1255
Waikiki	0	M	1162
Waikiki	1	F	5014
Waikiki	1	M	5019
Warnbro	0	F	1075
Warnbro	0	M	1039
Warnbro	1	F	4319
Warnbro	1	M	4264
Albany	0	F	1044
Albany	0	M	959
Albany	1	F	6568
Albany	1	M	5685
Albany Region	0	F	218
Albany Region	0	M	216
Albany Region	1	F	1434
Albany Region	1	M	1578
Bayonet Head - Lower King	0	F	285
Bayonet Head - Lower King	0	M	289
Bayonet Head - Lower King	1	F	2144
Bayonet Head - Lower King	1	M	2111
Denmark	0	F	430
Denmark	0	M	430
Denmark	1	F	2519
Denmark	1	M	2474
Gnowangerup	0	F	265
Gnowangerup	0	M	327
Gnowangerup	1	F	1038
Gnowangerup	1	M	1259
Katanning	0	F	494
Katanning	0	M	542
Katanning	1	F	1727
Katanning	1	M	1796
Kojonup	0	F	351
Kojonup	0	M	369
Kojonup	1	F	1719
Kojonup	1	M	1774
Little Grove - Elleker	0	F	148
Little Grove - Elleker	0	M	579
Little Grove - Elleker	1	F	1428
Little Grove - Elleker	1	M	1474
McKail - Willyung	0	F	593
McKail - Willyung	0	M	598
McKail - Willyung	1	F	4670
McKail - Willyung	1	M	4568
Plantagenet	0	F	350
Plantagenet	0	M	479
Plantagenet	1	F	2117
Plantagenet	1	M	2135
Stirling Range National Park	0	F	0
Stirling Range National Park	0	M	0
Stirling Range National Park	1	F	0
Stirling Range National Park	1	M	0
Chittering	0	F	408
Chittering	0	M	421
Chittering	1	F	2287
Chittering	1	M	2360
Cunderdin	0	F	324
Cunderdin	0	M	359
Cunderdin	1	F	1636
Cunderdin	1	M	1777
Dowerin	0	F	225
Dowerin	0	M	255
Dowerin	1	F	1694
Dowerin	1	M	1813
Gingin - Dandaragan	0	F	676
Gingin - Dandaragan	0	M	719
Gingin - Dandaragan	1	F	3346
Gingin - Dandaragan	1	M	3684
Merredin	0	F	353
Merredin	0	M	457
Merredin	1	F	2081
Merredin	1	M	2192
Moora	0	F	393
Moora	0	M	472
Moora	1	F	1841
Moora	1	M	2066
Mukinbudin	0	F	238
Mukinbudin	0	M	335
Mukinbudin	1	F	1131
Mukinbudin	1	M	1481
Northam	0	F	812
Northam	0	M	1278
Northam	1	F	4575
Northam	1	M	4445
Toodyay	0	F	330
Toodyay	0	M	353
Toodyay	1	F	1858
Toodyay	1	M	1892
York - Beverley	0	F	439
York - Beverley	0	M	451
York - Beverley	1	F	2212
York - Beverley	1	M	2248
Brookton	0	F	291
Brookton	0	M	276
Brookton	1	F	1525
Brookton	1	M	1623
Kulin	0	F	298
Kulin	0	M	306
Kulin	1	F	1728
Kulin	1	M	1959
Murray	0	F	189
Murray	0	M	244
Murray	1	F	1028
Murray	1	M	1117
Narrogin	0	F	408
Narrogin	0	M	373
Narrogin	1	F	2024
Narrogin	1	M	1916
Wagin	0	F	368
Wagin	0	M	412
Wagin	1	F	2036
Wagin	1	M	2123
Broome	0	F	1485
Broome	0	M	1512
Broome	1	F	5496
Broome	1	M	5491
Derby - West Kimberley	0	F	526
Derby - West Kimberley	0	M	620
Derby - West Kimberley	1	F	3286
Derby - West Kimberley	1	M	3269
Halls Creek	0	F	251
Halls Creek	0	M	273
Halls Creek	1	F	1418
Halls Creek	1	M	1333
Kununurra	0	F	720
Kununurra	0	M	689
Kununurra	1	F	2897
Kununurra	1	M	2847
Roebuck	0	F	110
Roebuck	0	M	117
Roebuck	1	F	1014
Roebuck	1	M	1004
East Pilbara	0	F	403
East Pilbara	0	M	1635
East Pilbara	1	F	1341
East Pilbara	1	M	3276
Newman	0	F	553
Newman	0	M	766
Newman	1	F	1486
Newman	1	M	1763
Port Hedland	0	F	507
Port Hedland	0	M	585
Port Hedland	1	F	1454
Port Hedland	1	M	1817
South Hedland	0	F	1385
South Hedland	0	M	1406
South Hedland	1	F	3147
South Hedland	1	M	3534
Ashburton (WA)	0	F	897
Ashburton (WA)	0	M	3272
Ashburton (WA)	1	F	2703
Ashburton (WA)	1	M	6155
Karratha	0	F	1817
Karratha	0	M	2113
Karratha	1	F	5582
Karratha	1	M	6312
Roebourne	0	F	381
Roebourne	0	M	1069
Roebourne	1	F	1751
Roebourne	1	M	2447
Esperance	0	F	957
Esperance	0	M	971
Esperance	1	F	5114
Esperance	1	M	5073
Esperance Region	0	F	376
Esperance Region	0	M	441
