SA2_NAME16	Age	MaritalStatus	Registered	adults
Woodridge	25-34	Never married		854
Woodridge	35-44	Married	0	214
Woodridge	35-44	Married	1	658
Woodridge	35-44	Never married		661
Woodridge	45-54	Married	0	125
Woodridge	45-54	Married	1	496
Woodridge	45-54	Never married		603
Woodridge	55-64	Married	0	82
Woodridge	55-64	Married	1	466
Woodridge	55-64	Never married		510
Woodridge	65-74	Married	0	41
Woodridge	65-74	Married	1	380
Woodridge	65-74	Never married		392
Woodridge	75-84	Married	0	4
Woodridge	75-84	Married	1	148
Woodridge	75-84	Never married		185
Woodridge	85+	Married	1	30
Woodridge	85+	Never married		52
Bowen	15-19	Married	0	16
Bowen	15-19	Never married		396
Bowen	20-24	Married	0	98
Bowen	20-24	Married	1	21
Bowen	20-24	Never married		286
Bowen	25-34	Married	0	258
Bowen	25-34	Married	1	327
Bowen	25-34	Never married		465
Bowen	35-44	Married	0	152
Bowen	35-44	Married	1	439
Bowen	35-44	Never married		258
Bowen	45-54	Married	0	147
Bowen	45-54	Married	1	549
Bowen	45-54	Never married		333
Bowen	55-64	Married	0	85
Bowen	55-64	Married	1	629
Bowen	55-64	Never married		350
Bowen	65-74	Married	0	46
Bowen	65-74	Married	1	492
Bowen	65-74	Never married		293
Bowen	75-84	Married	0	12
Bowen	75-84	Married	1	176
Bowen	75-84	Never married		191
Bowen	85+	Married	1	32
Bowen	85+	Never married		90
Broadsound - Nebo	15-19	Married	0	12
Broadsound - Nebo	15-19	Never married		259
Broadsound - Nebo	20-24	Married	0	134
Broadsound - Nebo	20-24	Married	1	16
Broadsound - Nebo	20-24	Never married		172
Broadsound - Nebo	25-34	Married	0	259
Broadsound - Nebo	25-34	Married	1	520
Broadsound - Nebo	25-34	Never married		202
Broadsound - Nebo	35-44	Married	0	156
Broadsound - Nebo	35-44	Married	1	588
Broadsound - Nebo	35-44	Never married		200
Broadsound - Nebo	45-54	Married	0	140
Broadsound - Nebo	45-54	Married	1	452
Broadsound - Nebo	45-54	Never married		211
Broadsound - Nebo	55-64	Married	0	68
Broadsound - Nebo	55-64	Married	1	409
Broadsound - Nebo	55-64	Never married		187
Broadsound - Nebo	65-74	Married	0	7
Broadsound - Nebo	65-74	Married	1	166
Broadsound - Nebo	65-74	Never married		116
Broadsound - Nebo	75-84	Married	0	7
Broadsound - Nebo	75-84	Married	1	69
Broadsound - Nebo	75-84	Never married		47
Broadsound - Nebo	85+	Married	1	3
Broadsound - Nebo	85+	Never married		14
Clermont	15-19	Married	0	14
Clermont	15-19	Never married		133
Clermont	20-24	Married	0	42
Clermont	20-24	Married	1	35
Clermont	20-24	Never married		93
Clermont	25-34	Married	0	102
Clermont	25-34	Married	1	269
Clermont	25-34	Never married		96
Clermont	35-44	Married	0	48
Clermont	35-44	Married	1	289
Clermont	35-44	Never married		72
Clermont	45-54	Married	0	39
Clermont	45-54	Married	1	236
Clermont	45-54	Never married		76
Clermont	55-64	Married	0	25
Clermont	55-64	Married	1	216
Clermont	55-64	Never married		81
Clermont	65-74	Married	0	7
Clermont	65-74	Married	1	152
Clermont	65-74	Never married		78
Clermont	75-84	Married	1	44
Clermont	75-84	Never married		45
Clermont	85+	Married	1	10
Clermont	85+	Never married		25
Collinsville	15-19	Married	0	3
Collinsville	15-19	Never married		115
Collinsville	20-24	Married	0	23
Collinsville	20-24	Married	1	11
Collinsville	20-24	Never married		87
Collinsville	25-34	Married	0	94
Collinsville	25-34	Married	1	110
Collinsville	25-34	Never married		92
Collinsville	35-44	Married	0	64
Collinsville	35-44	Married	1	202
Collinsville	35-44	Never married		75
Collinsville	45-54	Married	0	68
Collinsville	45-54	Married	1	231
Collinsville	45-54	Never married		107
Collinsville	55-64	Married	0	36
Collinsville	55-64	Married	1	294
Collinsville	55-64	Never married		116
Collinsville	65-74	Married	0	17
Collinsville	65-74	Married	1	214
Collinsville	65-74	Never married		93
Collinsville	75-84	Married	0	3
Collinsville	75-84	Married	1	77
Collinsville	75-84	Never married		66
Collinsville	85+	Married	1	11
Collinsville	85+	Never married		20
Moranbah	15-19	Married	0	17
Moranbah	15-19	Never married		375
Moranbah	20-24	Married	0	152
Moranbah	20-24	Married	1	28
Moranbah	20-24	Never married		224
Moranbah	25-34	Married	0	391
Moranbah	25-34	Married	1	711
Moranbah	25-34	Never married		301
Moranbah	35-44	Married	0	179
Moranbah	35-44	Married	1	855
Moranbah	35-44	Never married		216
Moranbah	45-54	Married	0	107
Moranbah	45-54	Married	1	550
Moranbah	45-54	Never married		191
Moranbah	55-64	Married	0	41
Moranbah	55-64	Married	1	269
Moranbah	55-64	Never married		122
Moranbah	65-74	Married	0	9
Moranbah	65-74	Married	1	55
Moranbah	65-74	Never married		55
Moranbah	75-84	Never married		9
Moranbah	85+	Married	1	4
Moranbah	85+	Never married		4
Andergrove - Beaconsfield	15-19	Married	0	23
Andergrove - Beaconsfield	15-19	Never married		915
Andergrove - Beaconsfield	20-24	Married	0	234
Andergrove - Beaconsfield	20-24	Married	1	58
Andergrove - Beaconsfield	20-24	Never married		542
Andergrove - Beaconsfield	25-34	Married	0	474
Andergrove - Beaconsfield	25-34	Married	1	782
Andergrove - Beaconsfield	25-34	Never married		659
Andergrove - Beaconsfield	35-44	Married	0	284
Andergrove - Beaconsfield	35-44	Married	1	973
Andergrove - Beaconsfield	35-44	Never married		466
Andergrove - Beaconsfield	45-54	Married	0	202
Andergrove - Beaconsfield	45-54	Married	1	1046
Andergrove - Beaconsfield	45-54	Never married		472
Andergrove - Beaconsfield	55-64	Married	0	112
Andergrove - Beaconsfield	55-64	Married	1	986
Andergrove - Beaconsfield	55-64	Never married		362
Andergrove - Beaconsfield	65-74	Married	0	42
Andergrove - Beaconsfield	65-74	Married	1	579
Andergrove - Beaconsfield	65-74	Never married		309
Andergrove - Beaconsfield	75-84	Married	0	7
Andergrove - Beaconsfield	75-84	Married	1	234
Andergrove - Beaconsfield	75-84	Never married		232
Andergrove - Beaconsfield	85+	Married	1	35
Andergrove - Beaconsfield	85+	Never married		120
East Mackay	15-19	Married	0	3
East Mackay	15-19	Never married		159
East Mackay	20-24	Married	0	37
East Mackay	20-24	Married	1	4
East Mackay	20-24	Never married		144
East Mackay	25-34	Married	0	80
East Mackay	25-34	Married	1	128
East Mackay	25-34	Never married		149
East Mackay	35-44	Married	0	64
East Mackay	35-44	Married	1	216
East Mackay	35-44	Never married		122
East Mackay	45-54	Married	0	53
East Mackay	45-54	Married	1	238
East Mackay	45-54	Never married		156
East Mackay	55-64	Married	0	36
East Mackay	55-64	Married	1	201
East Mackay	55-64	Never married		116
East Mackay	65-74	Married	0	11
East Mackay	65-74	Married	1	170
East Mackay	65-74	Never married		71
East Mackay	75-84	Married	1	76
East Mackay	75-84	Never married		69
East Mackay	85+	Married	1	18
East Mackay	85+	Never married		49
Eimeo - Rural View	15-19	Married	0	40
Eimeo - Rural View	15-19	Married	1	3
Eimeo - Rural View	15-19	Never married		736
Eimeo - Rural View	20-24	Married	0	270
Eimeo - Rural View	20-24	Married	1	47
Eimeo - Rural View	20-24	Never married		428
Eimeo - Rural View	25-34	Married	0	542
Eimeo - Rural View	25-34	Married	1	765
Eimeo - Rural View	25-34	Never married		491
Eimeo - Rural View	35-44	Married	0	233
Eimeo - Rural View	35-44	Married	1	952
Eimeo - Rural View	35-44	Never married		300
Eimeo - Rural View	45-54	Married	0	171
Eimeo - Rural View	45-54	Married	1	926
Eimeo - Rural View	45-54	Never married		308
Eimeo - Rural View	55-64	Married	0	80
Eimeo - Rural View	55-64	Married	1	685
Eimeo - Rural View	55-64	Never married		200
Eimeo - Rural View	65-74	Married	0	16
Eimeo - Rural View	65-74	Married	1	296
Eimeo - Rural View	65-74	Never married		94
Eimeo - Rural View	75-84	Married	0	5
Eimeo - Rural View	75-84	Married	1	77
Eimeo - Rural View	75-84	Never married		30
Eimeo - Rural View	85+	Married	1	13
Eimeo - Rural View	85+	Never married		21
Eungella Hinterland	45-54	Married	1	3
Eungella Hinterland	55-64	Married	1	3
Mackay	15-19	Married	0	4
Mackay	15-19	Never married		113
Mackay	20-24	Married	0	51
Mackay	20-24	Married	1	13
Mackay	20-24	Never married		144
Mackay	25-34	Married	0	95
Mackay	25-34	Married	1	166
Mackay	25-34	Never married		231
Mackay	35-44	Married	0	46
Mackay	35-44	Married	1	183
Mackay	35-44	Never married		147
Mackay	45-54	Married	0	41
Mackay	45-54	Married	1	136
Mackay	45-54	Never married		201
Mackay	55-64	Married	0	27
Mackay	55-64	Married	1	138
Mackay	55-64	Never married		200
Mackay	65-74	Married	0	5
Mackay	65-74	Married	1	53
Mackay	65-74	Never married		121
Mackay	75-84	Married	0	5
Mackay	75-84	Married	1	48
Mackay	75-84	Never married		75
Mackay	85+	Married	1	13
Mackay	85+	Never married		37
Mackay Harbour	15-19	Never married		14
Mackay Harbour	20-24	Never married		19
Mackay Harbour	25-34	Married	0	17
Mackay Harbour	25-34	Married	1	11
Mackay Harbour	25-34	Never married		19
Mackay Harbour	35-44	Married	0	7
Mackay Harbour	35-44	Married	1	28
Mackay Harbour	35-44	Never married		22
Mackay Harbour	45-54	Married	0	10
Mackay Harbour	45-54	Married	1	49
Mackay Harbour	45-54	Never married		26
Mackay Harbour	55-64	Married	0	3
Mackay Harbour	55-64	Married	1	50
Mackay Harbour	55-64	Never married		17
Mackay Harbour	65-74	Married	1	29
Mackay Harbour	65-74	Never married		10
Mackay Harbour	75-84	Married	1	3
Mount Pleasant - Glenella	15-19	Married	0	15
Mount Pleasant - Glenella	15-19	Never married		686
Mount Pleasant - Glenella	20-24	Married	0	117
Mount Pleasant - Glenella	20-24	Married	1	23
Mount Pleasant - Glenella	20-24	Never married		322
Mount Pleasant - Glenella	25-34	Married	0	248
Mount Pleasant - Glenella	25-34	Married	1	483
Mount Pleasant - Glenella	25-34	Never married		306
Mount Pleasant - Glenella	35-44	Married	0	143
Mount Pleasant - Glenella	35-44	Married	1	906
Mount Pleasant - Glenella	35-44	Never married		228
Mount Pleasant - Glenella	45-54	Married	0	128
Mount Pleasant - Glenella	45-54	Married	1	1056
Mount Pleasant - Glenella	45-54	Never married		232
Mount Pleasant - Glenella	55-64	Married	0	48
Mount Pleasant - Glenella	55-64	Married	1	872
Mount Pleasant - Glenella	55-64	Never married		234
Mount Pleasant - Glenella	65-74	Married	0	26
Mount Pleasant - Glenella	65-74	Married	1	521
Mount Pleasant - Glenella	65-74	Never married		174
Mount Pleasant - Glenella	75-84	Married	0	5
Mount Pleasant - Glenella	75-84	Married	1	271
Mount Pleasant - Glenella	75-84	Never married		172
Mount Pleasant - Glenella	85+	Married	1	53
Mount Pleasant - Glenella	85+	Never married		92
North Mackay	15-19	Married	0	20
North Mackay	15-19	Never married		268
North Mackay	20-24	Married	0	95
North Mackay	20-24	Married	1	21
North Mackay	20-24	Never married		244
North Mackay	25-34	Married	0	141
North Mackay	25-34	Married	1	281
North Mackay	25-34	Never married		288
North Mackay	35-44	Married	0	86
North Mackay	35-44	Married	1	267
North Mackay	35-44	Never married		238
North Mackay	45-54	Married	0	74
North Mackay	45-54	Married	1	293
North Mackay	45-54	Never married		286
North Mackay	55-64	Married	0	68
North Mackay	55-64	Married	1	309
North Mackay	55-64	Never married		245
North Mackay	65-74	Married	0	20
North Mackay	65-74	Married	1	298
North Mackay	65-74	Never married		180
North Mackay	75-84	Married	0	3
North Mackay	75-84	Married	1	165
North Mackay	75-84	Never married		172
North Mackay	85+	Married	1	47
North Mackay	85+	Never married		79
Ooralea - Bakers Creek	15-19	Married	0	6
Ooralea - Bakers Creek	15-19	Never married		237
Ooralea - Bakers Creek	20-24	Married	0	120
Ooralea - Bakers Creek	20-24	Married	1	19
Ooralea - Bakers Creek	20-24	Never married		205
Ooralea - Bakers Creek	25-34	Married	0	202
Ooralea - Bakers Creek	25-34	Married	1	294
Ooralea - Bakers Creek	25-34	Never married		188
Ooralea - Bakers Creek	35-44	Married	0	63
Ooralea - Bakers Creek	35-44	Married	1	356
Ooralea - Bakers Creek	35-44	Never married		152
Ooralea - Bakers Creek	45-54	Married	0	75
Ooralea - Bakers Creek	45-54	Married	1	361
Ooralea - Bakers Creek	45-54	Never married		140
Ooralea - Bakers Creek	55-64	Married	0	33
Ooralea - Bakers Creek	55-64	Married	1	333
Ooralea - Bakers Creek	55-64	Never married		118
Ooralea - Bakers Creek	65-74	Married	0	17
Ooralea - Bakers Creek	65-74	Married	1	188
Ooralea - Bakers Creek	65-74	Never married		81
Ooralea - Bakers Creek	75-84	Married	1	93
Ooralea - Bakers Creek	75-84	Never married		61
Ooralea - Bakers Creek	85+	Married	1	12
Ooralea - Bakers Creek	85+	Never married		15
Pioneer Valley	15-19	Married	0	10
Pioneer Valley	15-19	Never married		479
Pioneer Valley	20-24	Married	0	95
Pioneer Valley	20-24	Married	1	25
Pioneer Valley	20-24	Never married		211
Pioneer Valley	25-34	Married	0	226
Pioneer Valley	25-34	Married	1	538
Pioneer Valley	25-34	Never married		205
Pioneer Valley	35-44	Married	0	135
Pioneer Valley	35-44	Married	1	651
Pioneer Valley	35-44	Never married		167
Pioneer Valley	45-54	Married	0	110
Pioneer Valley	45-54	Married	1	639
Pioneer Valley	45-54	Never married		212
Pioneer Valley	55-64	Married	0	79
Pioneer Valley	55-64	Married	1	512
Pioneer Valley	55-64	Never married		173
Pioneer Valley	65-74	Married	0	17
Pioneer Valley	65-74	Married	1	364
Pioneer Valley	65-74	Never married		156
Pioneer Valley	75-84	Married	0	3
Pioneer Valley	75-84	Married	1	123
Pioneer Valley	75-84	Never married		77
Pioneer Valley	85+	Married	1	12
Pioneer Valley	85+	Never married		26
Sarina	15-19	Married	0	19
Sarina	15-19	Never married		599
Sarina	20-24	Married	0	122
Sarina	20-24	Married	1	23
Sarina	20-24	Never married		303
Sarina	25-34	Married	0	312
Sarina	25-34	Married	1	417
Sarina	25-34	Never married		323
Sarina	35-44	Married	0	243
Sarina	35-44	Married	1	718
Sarina	35-44	Never married		316
Sarina	45-54	Married	0	211
Sarina	45-54	Married	1	860
Sarina	45-54	Never married		354
Sarina	55-64	Married	0	121
Sarina	55-64	Married	1	988
Sarina	55-64	Never married		369
Sarina	65-74	Married	0	50
Sarina	65-74	Married	1	697
Sarina	65-74	Never married		241
Sarina	75-84	Married	0	12
Sarina	75-84	Married	1	198
Sarina	75-84	Never married		166
Sarina	85+	Married	1	32
Sarina	85+	Never married		60
Seaforth - Calen	15-19	Married	0	10
Seaforth - Calen	15-19	Never married		445
Seaforth - Calen	20-24	Married	0	34
Seaforth - Calen	20-24	Married	1	16
Seaforth - Calen	20-24	Never married		183
Seaforth - Calen	25-34	Married	0	108
Seaforth - Calen	25-34	Married	1	217
Seaforth - Calen	25-34	Never married		176
Seaforth - Calen	35-44	Married	0	129
Seaforth - Calen	35-44	Married	1	562
Seaforth - Calen	35-44	Never married		193
Seaforth - Calen	45-54	Married	0	173
Seaforth - Calen	45-54	Married	1	815
Seaforth - Calen	45-54	Never married		268
Seaforth - Calen	55-64	Married	0	77
Seaforth - Calen	55-64	Married	1	776
Seaforth - Calen	55-64	Never married		225
Seaforth - Calen	65-74	Married	0	38
Seaforth - Calen	65-74	Married	1	566
Seaforth - Calen	65-74	Never married		209
Seaforth - Calen	75-84	Married	0	9
Seaforth - Calen	75-84	Married	1	232
Seaforth - Calen	75-84	Never married		114
Seaforth - Calen	85+	Married	1	24
Seaforth - Calen	85+	Never married		36
Shoal Point - Bucasia	15-19	Married	0	10
Shoal Point - Bucasia	15-19	Never married		346
Shoal Point - Bucasia	20-24	Married	0	69
Shoal Point - Bucasia	20-24	Married	1	21
Shoal Point - Bucasia	20-24	Never married		167
Shoal Point - Bucasia	25-34	Married	0	180
Shoal Point - Bucasia	25-34	Married	1	286
Shoal Point - Bucasia	25-34	Never married		187
Shoal Point - Bucasia	35-44	Married	0	128
Shoal Point - Bucasia	35-44	Married	1	442
Shoal Point - Bucasia	35-44	Never married		170
Shoal Point - Bucasia	45-54	Married	0	123
Shoal Point - Bucasia	45-54	Married	1	484
Shoal Point - Bucasia	45-54	Never married		163
Shoal Point - Bucasia	55-64	Married	0	54
Shoal Point - Bucasia	55-64	Married	1	326
Shoal Point - Bucasia	55-64	Never married		131
Shoal Point - Bucasia	65-74	Married	0	19
Shoal Point - Bucasia	65-74	Married	1	183
Shoal Point - Bucasia	65-74	Never married		90
Shoal Point - Bucasia	75-84	Married	0	3
Shoal Point - Bucasia	75-84	Married	1	45
Shoal Point - Bucasia	75-84	Never married		46
Shoal Point - Bucasia	85+	Married	1	12
Shoal Point - Bucasia	85+	Never married		3
Slade Point	15-19	Married	0	6
Slade Point	15-19	Never married		194
Slade Point	20-24	Married	0	35
Slade Point	20-24	Married	1	7
Slade Point	20-24	Never married		109
Slade Point	25-34	Married	0	84
Slade Point	25-34	Married	1	108
Slade Point	25-34	Never married		144
Slade Point	35-44	Married	0	61
Slade Point	35-44	Married	1	183
Slade Point	35-44	Never married		120
Slade Point	45-54	Married	0	72
Slade Point	45-54	Married	1	271
Slade Point	45-54	Never married		137
Slade Point	55-64	Married	0	30
Slade Point	55-64	Married	1	221
Slade Point	55-64	Never married		151
Slade Point	65-74	Married	0	15
Slade Point	65-74	Married	1	175
Slade Point	65-74	Never married		87
Slade Point	75-84	Married	0	7
Slade Point	75-84	Married	1	50
Slade Point	75-84	Never married		48
Slade Point	85+	Married	1	10
Slade Point	85+	Never married		13
South Mackay	15-19	Married	0	16
South Mackay	15-19	Married	1	3
South Mackay	15-19	Never married		354
South Mackay	20-24	Married	0	84
South Mackay	20-24	Married	1	27
South Mackay	20-24	Never married		239
South Mackay	25-34	Married	0	230
South Mackay	25-34	Married	1	310
South Mackay	25-34	Never married		344
South Mackay	35-44	Married	0	105
South Mackay	35-44	Married	1	352
South Mackay	35-44	Never married		287
South Mackay	45-54	Married	0	112
South Mackay	45-54	Married	1	392
South Mackay	45-54	Never married		320
South Mackay	55-64	Married	0	61
South Mackay	55-64	Married	1	419
South Mackay	55-64	Never married		266
South Mackay	65-74	Married	0	23
South Mackay	65-74	Married	1	279
South Mackay	65-74	Never married		204
South Mackay	75-84	Married	0	7
South Mackay	75-84	Married	1	146
South Mackay	75-84	Never married		174
South Mackay	85+	Married	0	3
South Mackay	85+	Married	1	29
South Mackay	85+	Never married		87
Walkerston - Eton	15-19	Married	0	17
Walkerston - Eton	15-19	Never married		479
Walkerston - Eton	20-24	Married	0	127
Walkerston - Eton	20-24	Married	1	35
Walkerston - Eton	20-24	Never married		232
Walkerston - Eton	25-34	Married	0	211
Walkerston - Eton	25-34	Married	1	446
Walkerston - Eton	25-34	Never married		216
Walkerston - Eton	35-44	Married	0	117
Walkerston - Eton	35-44	Married	1	628
Walkerston - Eton	35-44	Never married		199
Walkerston - Eton	45-54	Married	0	109
Walkerston - Eton	45-54	Married	1	804
Walkerston - Eton	45-54	Never married		209
Walkerston - Eton	55-64	Married	0	67
Walkerston - Eton	55-64	Married	1	724
Walkerston - Eton	55-64	Never married		215
Walkerston - Eton	65-74	Married	0	30
Walkerston - Eton	65-74	Married	1	401
Walkerston - Eton	65-74	Never married		147
Walkerston - Eton	75-84	Married	0	7
Walkerston - Eton	75-84	Married	1	166
Walkerston - Eton	75-84	Never married		94
Walkerston - Eton	85+	Married	1	25
Walkerston - Eton	85+	Never married		44
West Mackay	15-19	Married	0	7
West Mackay	15-19	Never married		273
West Mackay	20-24	Married	0	62
West Mackay	20-24	Married	1	19
West Mackay	20-24	Never married		180
West Mackay	25-34	Married	0	154
West Mackay	25-34	Married	1	277
West Mackay	25-34	Never married		252
West Mackay	35-44	Married	0	80
West Mackay	35-44	Married	1	337
West Mackay	35-44	Never married		203
West Mackay	45-54	Married	0	55
West Mackay	45-54	Married	1	409
West Mackay	45-54	Never married		215
West Mackay	55-64	Married	0	58
West Mackay	55-64	Married	1	377
West Mackay	55-64	Never married		211
West Mackay	65-74	Married	0	21
West Mackay	65-74	Married	1	253
West Mackay	65-74	Never married		148
West Mackay	75-84	Married	0	11
West Mackay	75-84	Married	1	138
West Mackay	75-84	Never married		155
West Mackay	85+	Married	1	46
West Mackay	85+	Never married		87
Airlie - Whitsundays	15-19	Married	0	13
Airlie - Whitsundays	15-19	Never married		361
Airlie - Whitsundays	20-24	Married	0	135
Airlie - Whitsundays	20-24	Married	1	18
Airlie - Whitsundays	20-24	Never married		338
Airlie - Whitsundays	25-34	Married	0	461
Airlie - Whitsundays	25-34	Married	1	423
Airlie - Whitsundays	25-34	Never married		562
Airlie - Whitsundays	35-44	Married	0	276
Airlie - Whitsundays	35-44	Married	1	713
Airlie - Whitsundays	35-44	Never married		410
Airlie - Whitsundays	45-54	Married	0	193
Airlie - Whitsundays	45-54	Married	1	585
Airlie - Whitsundays	45-54	Never married		401
Airlie - Whitsundays	55-64	Married	0	124
Airlie - Whitsundays	55-64	Married	1	552
Airlie - Whitsundays	55-64	Never married		336
Airlie - Whitsundays	65-74	Married	0	47
Airlie - Whitsundays	65-74	Married	1	384
Airlie - Whitsundays	65-74	Never married		211
Airlie - Whitsundays	75-84	Married	0	9
Airlie - Whitsundays	75-84	Married	1	89
Airlie - Whitsundays	75-84	Never married		81
Airlie - Whitsundays	85+	Married	1	14
Airlie - Whitsundays	85+	Never married		16
Proserpine	15-19	Married	0	18
Proserpine	15-19	Never married		419
Proserpine	20-24	Married	0	61
Proserpine	20-24	Married	1	12
Proserpine	20-24	Never married		188
Proserpine	25-34	Married	0	187
Proserpine	25-34	Married	1	250
Proserpine	25-34	Never married		251
Proserpine	35-44	Married	0	161
Proserpine	35-44	Married	1	522
Proserpine	35-44	Never married		204
Proserpine	45-54	Married	0	147
Proserpine	45-54	Married	1	654
Proserpine	45-54	Never married		237
Proserpine	55-64	Married	0	96
Proserpine	55-64	Married	1	720
Proserpine	55-64	Never married		277
Proserpine	65-74	Married	0	43
Proserpine	65-74	Married	1	475
Proserpine	65-74	Never married		243
Proserpine	75-84	Married	0	5
Proserpine	75-84	Married	1	191
Proserpine	75-84	Never married		144
Proserpine	85+	Married	1	38
Proserpine	85+	Never married		68
Beachmere - Sandstone Point	15-19	Married	0	10
Beachmere - Sandstone Point	15-19	Never married		687
Beachmere - Sandstone Point	20-24	Married	0	106
Beachmere - Sandstone Point	20-24	Married	1	28
Beachmere - Sandstone Point	20-24	Never married		365
Beachmere - Sandstone Point	25-34	Married	0	251
Beachmere - Sandstone Point	25-34	Married	1	414
Beachmere - Sandstone Point	25-34	Never married		444
Beachmere - Sandstone Point	35-44	Married	0	248
Beachmere - Sandstone Point	35-44	Married	1	771
Beachmere - Sandstone Point	35-44	Never married		397
Beachmere - Sandstone Point	45-54	Married	0	226
Beachmere - Sandstone Point	45-54	Married	1	935
Beachmere - Sandstone Point	45-54	Never married		545
Beachmere - Sandstone Point	55-64	Married	0	168
Beachmere - Sandstone Point	55-64	Married	1	1339
Beachmere - Sandstone Point	55-64	Never married		517
Beachmere - Sandstone Point	65-74	Married	0	113
Beachmere - Sandstone Point	65-74	Married	1	1568
Beachmere - Sandstone Point	65-74	Never married		587
Beachmere - Sandstone Point	75-84	Married	0	39
Beachmere - Sandstone Point	75-84	Married	1	673
Beachmere - Sandstone Point	75-84	Never married		355
Beachmere - Sandstone Point	85+	Married	1	84
Beachmere - Sandstone Point	85+	Never married		156
Bribie Island	15-19	Married	0	14
Bribie Island	15-19	Never married		656
Bribie Island	20-24	Married	0	53
Bribie Island	20-24	Married	1	26
Bribie Island	20-24	Never married		409
Bribie Island	25-34	Married	0	176
Bribie Island	25-34	Married	1	264
Bribie Island	25-34	Never married		425
Bribie Island	35-44	Married	0	205
Bribie Island	35-44	Married	1	599
Bribie Island	35-44	Never married		477
Bribie Island	45-54	Married	0	220
Bribie Island	45-54	Married	1	1012
Bribie Island	45-54	Never married		668
Bribie Island	55-64	Married	0	257
Bribie Island	55-64	Married	1	1660
Bribie Island	55-64	Never married		857
Bribie Island	65-74	Married	0	233
Bribie Island	65-74	Married	1	2486
Bribie Island	65-74	Never married		1011
Bribie Island	75-84	Married	0	62
Bribie Island	75-84	Married	1	1234
Bribie Island	75-84	Never married		778
Bribie Island	85+	Married	0	3
Bribie Island	85+	Married	1	249
Bribie Island	85+	Never married		385
Burpengary - East	15-19	Married	0	3
Burpengary - East	15-19	Never married		284
Burpengary - East	20-24	Married	0	29
Burpengary - East	20-24	Married	1	6
Burpengary - East	20-24	Never married		201
Burpengary - East	25-34	Married	0	76
Burpengary - East	25-34	Married	1	142
Burpengary - East	25-34	Never married		118
Burpengary - East	35-44	Married	0	45
Burpengary - East	35-44	Married	1	377
Burpengary - East	35-44	Never married		93
Burpengary - East	45-54	Married	0	83
Burpengary - East	45-54	Married	1	524
Burpengary - East	45-54	Never married		71
Burpengary - East	55-64	Married	0	47
Burpengary - East	55-64	Married	1	358
Burpengary - East	55-64	Never married		56
Burpengary - East	65-74	Married	0	18
Burpengary - East	65-74	Married	1	234
Burpengary - East	65-74	Never married		51
Burpengary - East	75-84	Married	0	3
Burpengary - East	75-84	Married	1	75
Burpengary - East	75-84	Never married		20
Burpengary - East	85+	Married	1	14
Burpengary - East	85+	Never married		19
Caboolture	15-19	Married	0	54
Caboolture	15-19	Married	1	7
Caboolture	15-19	Never married		1488
Caboolture	20-24	Married	0	425
Caboolture	20-24	Married	1	105
Caboolture	20-24	Never married		1200
Caboolture	25-34	Married	0	790
Caboolture	25-34	Married	1	1195
Caboolture	25-34	Never married		1454
Caboolture	35-44	Married	0	466
Caboolture	35-44	Married	1	1398
Caboolture	35-44	Never married		1039
Caboolture	45-54	Married	0	335
Caboolture	45-54	Married	1	1383
Caboolture	45-54	Never married		1040
Caboolture	55-64	Married	0	200
Caboolture	55-64	Married	1	1388
Caboolture	55-64	Never married		885
Caboolture	65-74	Married	0	108
Caboolture	65-74	Married	1	1127
Caboolture	65-74	Never married		831
Caboolture	75-84	Married	0	27
Caboolture	75-84	Married	1	496
Caboolture	75-84	Never married		486
Caboolture	85+	Married	0	3
Caboolture	85+	Married	1	94
Caboolture	85+	Never married		247
Caboolture - South	15-19	Married	0	32
Caboolture - South	15-19	Never married		1145
Caboolture - South	20-24	Married	0	356
Caboolture - South	20-24	Married	1	84
Caboolture - South	20-24	Never married		902
Caboolture - South	25-34	Married	0	742
Caboolture - South	25-34	Married	1	984
Caboolture - South	25-34	Never married		1202
Caboolture - South	35-44	Married	0	423
Caboolture - South	35-44	Married	1	1006
Caboolture - South	35-44	Never married		814
Caboolture - South	45-54	Married	0	256
Caboolture - South	45-54	Married	1	948
Caboolture - South	45-54	Never married		813
Caboolture - South	55-64	Married	0	136
Caboolture - South	55-64	Married	1	1005
Caboolture - South	55-64	Never married		674
Caboolture - South	65-74	Married	0	74
Caboolture - South	65-74	Married	1	817
Caboolture - South	65-74	Never married		477
Caboolture - South	75-84	Married	0	13
Caboolture - South	75-84	Married	1	362
Caboolture - South	75-84	Never married		260
Caboolture - South	85+	Married	0	3
Caboolture - South	85+	Married	1	78
Caboolture - South	85+	Never married		138
Elimbah	15-19	Married	0	7
Elimbah	15-19	Never married		328
Elimbah	20-24	Married	0	13
Elimbah	20-24	Married	1	3
Elimbah	20-24	Never married		180
Elimbah	25-34	Married	0	79
Elimbah	25-34	Married	1	133
Elimbah	25-34	Never married		125
Elimbah	35-44	Married	0	87
Elimbah	35-44	Married	1	355
Elimbah	35-44	Never married		101
Elimbah	45-54	Married	0	65
Elimbah	45-54	Married	1	447
Elimbah	45-54	Never married		104
Elimbah	55-64	Married	0	33
Elimbah	55-64	Married	1	313
Elimbah	55-64	Never married		77
Elimbah	65-74	Married	0	16
Elimbah	65-74	Married	1	221
Elimbah	65-74	Never married		63
Elimbah	75-84	Married	1	71
Elimbah	75-84	Never married		31
Elimbah	85+	Married	1	10
