SA2_NAME16	CountryOfBirth	persons
Parkinson - Drewvale	FJI	213
Parkinson - Drewvale	FRA	12
Parkinson - Drewvale	GBR	570
Parkinson - Drewvale	GRC	12
Parkinson - Drewvale	HKG	185
Parkinson - Drewvale	HRV	34
Parkinson - Drewvale	IDN	59
Parkinson - Drewvale	IND	683
Parkinson - Drewvale	IRL	25
Parkinson - Drewvale	IRN	19
Parkinson - Drewvale	IRQ	29
Parkinson - Drewvale	ITA	31
Parkinson - Drewvale	JPN	28
Parkinson - Drewvale	KHM	34
Parkinson - Drewvale	KOR	137
Parkinson - Drewvale	LBN	12
Parkinson - Drewvale	LKA	109
Parkinson - Drewvale	MKD	47
Parkinson - Drewvale	MMR	8
Parkinson - Drewvale	MUS	10
Parkinson - Drewvale	MYS	176
Parkinson - Drewvale	NLD	20
Parkinson - Drewvale	NPL	21
Parkinson - Drewvale	NZL	843
Parkinson - Drewvale	PAK	54
Parkinson - Drewvale	PHL	212
Parkinson - Drewvale	PNG	54
Parkinson - Drewvale	POL	22
Parkinson - Drewvale	SGP	45
Parkinson - Drewvale	THA	27
Parkinson - Drewvale	TUR	23
Parkinson - Drewvale	TWN	256
Parkinson - Drewvale	USA	42
Parkinson - Drewvale	VNM	159
Parkinson - Drewvale	ZAF	306
Parkinson - Drewvale	ZWE	58
Rocklea - Acacia Ridge		1716
Rocklea - Acacia Ridge	AFG	143
Rocklea - Acacia Ridge	AUS	5337
Rocklea - Acacia Ridge	BGD	8
Rocklea - Acacia Ridge	BIH	79
Rocklea - Acacia Ridge	CAN	5
Rocklea - Acacia Ridge	CHL	24
Rocklea - Acacia Ridge	CHN	114
Rocklea - Acacia Ridge	DEU	40
Rocklea - Acacia Ridge	EGY	24
Rocklea - Acacia Ridge	FJI	69
Rocklea - Acacia Ridge	FRA	6
Rocklea - Acacia Ridge	GBR	247
Rocklea - Acacia Ridge	GRC	3
Rocklea - Acacia Ridge	HKG	43
Rocklea - Acacia Ridge	HRV	20
Rocklea - Acacia Ridge	IDN	25
Rocklea - Acacia Ridge	IND	290
Rocklea - Acacia Ridge	IRL	7
Rocklea - Acacia Ridge	IRN	53
Rocklea - Acacia Ridge	IRQ	32
Rocklea - Acacia Ridge	ITA	11
Rocklea - Acacia Ridge	JPN	9
Rocklea - Acacia Ridge	KHM	3
Rocklea - Acacia Ridge	KOR	38
Rocklea - Acacia Ridge	LKA	57
Rocklea - Acacia Ridge	MLT	9
Rocklea - Acacia Ridge	MMR	3
Rocklea - Acacia Ridge	MUS	3
Rocklea - Acacia Ridge	MYS	44
Rocklea - Acacia Ridge	NLD	32
Rocklea - Acacia Ridge	NPL	7
Rocklea - Acacia Ridge	NZL	374
Rocklea - Acacia Ridge	PAK	61
Rocklea - Acacia Ridge	PHL	207
Rocklea - Acacia Ridge	PNG	43
Rocklea - Acacia Ridge	POL	14
Rocklea - Acacia Ridge	SGP	9
Rocklea - Acacia Ridge	THA	50
Rocklea - Acacia Ridge	TUR	3
Rocklea - Acacia Ridge	TWN	33
Rocklea - Acacia Ridge	USA	16
Rocklea - Acacia Ridge	VNM	197
Rocklea - Acacia Ridge	ZAF	20
Rocklea - Acacia Ridge	ZWE	20
Kuraby		762
Kuraby	AFG	72
Kuraby	AUS	3944
Kuraby	BGD	84
Kuraby	BIH	27
Kuraby	CAN	19
Kuraby	CHL	3
Kuraby	CHN	381
Kuraby	DEU	26
Kuraby	EGY	22
Kuraby	FJI	124
Kuraby	FRA	3
Kuraby	GBR	188
Kuraby	GRC	33
Kuraby	HKG	143
Kuraby	HRV	19
Kuraby	IDN	56
Kuraby	IND	500
Kuraby	IRL	13
Kuraby	IRN	22
Kuraby	IRQ	73
Kuraby	ITA	17
Kuraby	JPN	19
Kuraby	KHM	62
Kuraby	KOR	170
Kuraby	LBN	21
Kuraby	LKA	43
Kuraby	MKD	5
Kuraby	MMR	5
Kuraby	MUS	3
Kuraby	MYS	183
Kuraby	NLD	10
Kuraby	NPL	3
Kuraby	NZL	290
Kuraby	PAK	272
Kuraby	PHL	75
Kuraby	PNG	22
Kuraby	SGP	38
Kuraby	THA	12
Kuraby	TUR	8
Kuraby	TWN	176
Kuraby	USA	16
Kuraby	VNM	106
Kuraby	ZAF	270
Kuraby	ZWE	52
Runcorn		1270
Runcorn	AFG	62
Runcorn	AUS	5770
Runcorn	BGD	23
Runcorn	BIH	43
Runcorn	CAN	20
Runcorn	CHL	27
Runcorn	CHN	1589
Runcorn	DEU	31
Runcorn	EGY	9
Runcorn	FJI	107
Runcorn	FRA	7
Runcorn	GBR	289
Runcorn	GRC	24
Runcorn	HKG	308
Runcorn	HRV	38
Runcorn	IDN	137
Runcorn	IND	1250
Runcorn	IRL	16
Runcorn	IRN	42
Runcorn	IRQ	61
Runcorn	ITA	16
Runcorn	JPN	66
Runcorn	KHM	32
Runcorn	KOR	751
Runcorn	LBN	21
Runcorn	LKA	60
Runcorn	MKD	9
Runcorn	MLT	3
Runcorn	MMR	33
Runcorn	MYS	291
Runcorn	NLD	26
Runcorn	NPL	7
Runcorn	NZL	500
Runcorn	PAK	138
Runcorn	PHL	149
Runcorn	PNG	85
Runcorn	POL	9
Runcorn	SGP	70
Runcorn	THA	28
Runcorn	TUR	8
Runcorn	TWN	583
Runcorn	USA	25
Runcorn	VNM	263
Runcorn	ZAF	112
Runcorn	ZWE	68
Sunnybank		721
Sunnybank	AFG	41
Sunnybank	AUS	3341
Sunnybank	BGD	8
Sunnybank	BIH	3
Sunnybank	CAN	12
Sunnybank	CHL	5
Sunnybank	CHN	1653
Sunnybank	DEU	14
Sunnybank	EGY	3
Sunnybank	FJI	39
Sunnybank	FRA	9
Sunnybank	GBR	178
Sunnybank	GRC	11
Sunnybank	HKG	228
Sunnybank	HRV	17
Sunnybank	IDN	28
Sunnybank	IND	322
Sunnybank	IRL	6
Sunnybank	IRN	35
Sunnybank	IRQ	10
Sunnybank	ITA	24
Sunnybank	JPN	55
Sunnybank	KHM	12
Sunnybank	KOR	307
Sunnybank	LKA	45
Sunnybank	MKD	7
Sunnybank	MLT	5
Sunnybank	MMR	3
Sunnybank	MYS	138
Sunnybank	NLD	22
Sunnybank	NPL	9
Sunnybank	NZL	209
Sunnybank	PAK	54
Sunnybank	PHL	114
Sunnybank	PNG	57
Sunnybank	POL	9
Sunnybank	SGP	33
Sunnybank	THA	25
Sunnybank	TWN	806
Sunnybank	USA	17
Sunnybank	VNM	199
Sunnybank	ZAF	27
Sunnybank	ZWE	10
Sunnybank Hills		1734
Sunnybank Hills	AFG	72
Sunnybank Hills	AUS	7633
Sunnybank Hills	BGD	28
Sunnybank Hills	BIH	91
Sunnybank Hills	CAN	12
Sunnybank Hills	CHL	18
Sunnybank Hills	CHN	2610
Sunnybank Hills	DEU	68
Sunnybank Hills	EGY	16
Sunnybank Hills	FJI	117
Sunnybank Hills	FRA	7
Sunnybank Hills	GBR	389
Sunnybank Hills	GRC	54
Sunnybank Hills	HKG	389
Sunnybank Hills	HRV	45
Sunnybank Hills	IDN	87
Sunnybank Hills	IND	623
Sunnybank Hills	IRL	32
Sunnybank Hills	IRN	68
Sunnybank Hills	IRQ	30
Sunnybank Hills	ITA	61
Sunnybank Hills	JPN	60
Sunnybank Hills	KHM	51
Sunnybank Hills	KOR	416
Sunnybank Hills	LBN	11
Sunnybank Hills	LKA	87
Sunnybank Hills	MKD	20
Sunnybank Hills	MLT	5
Sunnybank Hills	MMR	25
Sunnybank Hills	MYS	341
Sunnybank Hills	NLD	18
Sunnybank Hills	NPL	10
Sunnybank Hills	NZL	580
Sunnybank Hills	PAK	102
Sunnybank Hills	PHL	224
Sunnybank Hills	PNG	91
Sunnybank Hills	POL	47
Sunnybank Hills	SGP	52
Sunnybank Hills	THA	63
Sunnybank Hills	TUR	5
Sunnybank Hills	TWN	1218
Sunnybank Hills	USA	33
Sunnybank Hills	VNM	336
Sunnybank Hills	ZAF	83
Sunnybank Hills	ZWE	34
Jindalee - Mount Ommaney		429
Jindalee - Mount Ommaney	AUS	4929
Jindalee - Mount Ommaney	BGD	4
Jindalee - Mount Ommaney	BIH	3
Jindalee - Mount Ommaney	CAN	32
Jindalee - Mount Ommaney	CHL	4
Jindalee - Mount Ommaney	CHN	157
Jindalee - Mount Ommaney	DEU	55
Jindalee - Mount Ommaney	EGY	14
Jindalee - Mount Ommaney	FJI	52
Jindalee - Mount Ommaney	FRA	12
Jindalee - Mount Ommaney	GBR	423
Jindalee - Mount Ommaney	GRC	3
Jindalee - Mount Ommaney	HKG	35
Jindalee - Mount Ommaney	HRV	7
Jindalee - Mount Ommaney	IDN	20
Jindalee - Mount Ommaney	IND	69
Jindalee - Mount Ommaney	IRL	18
Jindalee - Mount Ommaney	IRN	49
Jindalee - Mount Ommaney	IRQ	3
Jindalee - Mount Ommaney	ITA	26
Jindalee - Mount Ommaney	JPN	22
Jindalee - Mount Ommaney	KOR	47
Jindalee - Mount Ommaney	LBN	15
Jindalee - Mount Ommaney	LKA	66
Jindalee - Mount Ommaney	MKD	3
Jindalee - Mount Ommaney	MLT	4
Jindalee - Mount Ommaney	MYS	91
Jindalee - Mount Ommaney	NLD	24
Jindalee - Mount Ommaney	NZL	279
Jindalee - Mount Ommaney	PAK	4
Jindalee - Mount Ommaney	PHL	61
Jindalee - Mount Ommaney	PNG	26
Jindalee - Mount Ommaney	POL	17
Jindalee - Mount Ommaney	SGP	36
Jindalee - Mount Ommaney	THA	13
Jindalee - Mount Ommaney	TUR	10
Jindalee - Mount Ommaney	TWN	92
Jindalee - Mount Ommaney	USA	51
Jindalee - Mount Ommaney	VNM	152
Jindalee - Mount Ommaney	ZAF	123
Jindalee - Mount Ommaney	ZWE	24
Middle Park - Jamboree Heights		401
Middle Park - Jamboree Heights	AFG	3
Middle Park - Jamboree Heights	AUS	4443
Middle Park - Jamboree Heights	BGD	3
Middle Park - Jamboree Heights	BIH	4
Middle Park - Jamboree Heights	CAN	20
Middle Park - Jamboree Heights	CHL	11
Middle Park - Jamboree Heights	CHN	174
Middle Park - Jamboree Heights	DEU	48
Middle Park - Jamboree Heights	EGY	3
Middle Park - Jamboree Heights	FJI	58
Middle Park - Jamboree Heights	FRA	6
Middle Park - Jamboree Heights	GBR	364
Middle Park - Jamboree Heights	GRC	3
Middle Park - Jamboree Heights	HKG	53
Middle Park - Jamboree Heights	HRV	3
Middle Park - Jamboree Heights	IDN	19
Middle Park - Jamboree Heights	IND	111
Middle Park - Jamboree Heights	IRL	24
Middle Park - Jamboree Heights	IRN	48
Middle Park - Jamboree Heights	IRQ	3
Middle Park - Jamboree Heights	ITA	18
Middle Park - Jamboree Heights	JPN	22
Middle Park - Jamboree Heights	KOR	54
Middle Park - Jamboree Heights	LBN	17
Middle Park - Jamboree Heights	LKA	98
Middle Park - Jamboree Heights	MKD	9
Middle Park - Jamboree Heights	MLT	9
Middle Park - Jamboree Heights	MMR	5
Middle Park - Jamboree Heights	MUS	3
Middle Park - Jamboree Heights	MYS	80
Middle Park - Jamboree Heights	NLD	22
Middle Park - Jamboree Heights	NPL	5
Middle Park - Jamboree Heights	NZL	307
Middle Park - Jamboree Heights	PAK	3
Middle Park - Jamboree Heights	PHL	74
Middle Park - Jamboree Heights	PNG	30
Middle Park - Jamboree Heights	POL	6
Middle Park - Jamboree Heights	SGP	48
Middle Park - Jamboree Heights	THA	33
Middle Park - Jamboree Heights	TUR	3
Middle Park - Jamboree Heights	TWN	39
Middle Park - Jamboree Heights	USA	35
Middle Park - Jamboree Heights	VNM	184
Middle Park - Jamboree Heights	ZAF	109
Middle Park - Jamboree Heights	ZWE	21
Riverhills		295
Riverhills	AUS	2692
Riverhills	BGD	21
Riverhills	BIH	3
Riverhills	CAN	15
Riverhills	CHL	12
Riverhills	CHN	27
Riverhills	DEU	20
Riverhills	FJI	32
Riverhills	FRA	3
Riverhills	GBR	247
Riverhills	HKG	3
Riverhills	HRV	3
Riverhills	IDN	8
Riverhills	IND	27
Riverhills	IRL	17
Riverhills	IRN	40
Riverhills	IRQ	5
Riverhills	ITA	3
Riverhills	JPN	23
Riverhills	KOR	8
Riverhills	LBN	9
Riverhills	LKA	39
Riverhills	MKD	3
Riverhills	MLT	3
Riverhills	MUS	3
Riverhills	MYS	32
Riverhills	NLD	10
Riverhills	NZL	178
Riverhills	PAK	3
Riverhills	PHL	25
Riverhills	PNG	17
Riverhills	POL	8
Riverhills	SGP	14
Riverhills	THA	5
Riverhills	TUR	3
Riverhills	TWN	21
Riverhills	USA	23
Riverhills	VNM	66
Riverhills	ZAF	69
Riverhills	ZWE	12
Seventeen Mile Rocks - Sinnamon Park		578
Seventeen Mile Rocks - Sinnamon Park	AFG	4
Seventeen Mile Rocks - Sinnamon Park	AUS	6129
Seventeen Mile Rocks - Sinnamon Park	BGD	28
Seventeen Mile Rocks - Sinnamon Park	BIH	4
Seventeen Mile Rocks - Sinnamon Park	CAN	27
Seventeen Mile Rocks - Sinnamon Park	CHL	5
Seventeen Mile Rocks - Sinnamon Park	CHN	192
Seventeen Mile Rocks - Sinnamon Park	DEU	71
Seventeen Mile Rocks - Sinnamon Park	FJI	90
Seventeen Mile Rocks - Sinnamon Park	FRA	15
Seventeen Mile Rocks - Sinnamon Park	GBR	564
Seventeen Mile Rocks - Sinnamon Park	GRC	3
Seventeen Mile Rocks - Sinnamon Park	HKG	50
Seventeen Mile Rocks - Sinnamon Park	HRV	9
Seventeen Mile Rocks - Sinnamon Park	IDN	37
Seventeen Mile Rocks - Sinnamon Park	IND	200
Seventeen Mile Rocks - Sinnamon Park	IRL	31
Seventeen Mile Rocks - Sinnamon Park	IRN	102
Seventeen Mile Rocks - Sinnamon Park	IRQ	19
Seventeen Mile Rocks - Sinnamon Park	ITA	20
Seventeen Mile Rocks - Sinnamon Park	JPN	18
Seventeen Mile Rocks - Sinnamon Park	KOR	84
Seventeen Mile Rocks - Sinnamon Park	LBN	14
Seventeen Mile Rocks - Sinnamon Park	LKA	129
Seventeen Mile Rocks - Sinnamon Park	MKD	4
Seventeen Mile Rocks - Sinnamon Park	MMR	4
Seventeen Mile Rocks - Sinnamon Park	MUS	8
Seventeen Mile Rocks - Sinnamon Park	MYS	111
Seventeen Mile Rocks - Sinnamon Park	NLD	38
Seventeen Mile Rocks - Sinnamon Park	NPL	3
Seventeen Mile Rocks - Sinnamon Park	NZL	258
Seventeen Mile Rocks - Sinnamon Park	PAK	8
Seventeen Mile Rocks - Sinnamon Park	PHL	49
Seventeen Mile Rocks - Sinnamon Park	PNG	24
Seventeen Mile Rocks - Sinnamon Park	POL	38
Seventeen Mile Rocks - Sinnamon Park	SGP	40
Seventeen Mile Rocks - Sinnamon Park	THA	10
Seventeen Mile Rocks - Sinnamon Park	TWN	34
Seventeen Mile Rocks - Sinnamon Park	USA	41
Seventeen Mile Rocks - Sinnamon Park	VNM	191
Seventeen Mile Rocks - Sinnamon Park	ZAF	220
Seventeen Mile Rocks - Sinnamon Park	ZWE	53
Westlake		244
Westlake	AUS	2722
Westlake	BGD	8
Westlake	CAN	19
Westlake	CHN	101
Westlake	DEU	22
Westlake	EGY	5
Westlake	FJI	51
Westlake	FRA	6
Westlake	GBR	267
Westlake	HKG	29
Westlake	HRV	3
Westlake	IDN	7
Westlake	IND	67
Westlake	IRL	15
Westlake	IRN	24
Westlake	IRQ	13
Westlake	ITA	5
Westlake	JPN	14
Westlake	KOR	12
Westlake	LBN	3
Westlake	LKA	68
Westlake	MKD	4
Westlake	MUS	3
Westlake	MYS	46
Westlake	NLD	23
Westlake	NZL	127
Westlake	PHL	25
Westlake	PNG	19
Westlake	POL	5
Westlake	SGP	40
Westlake	THA	9
Westlake	TWN	39
Westlake	USA	31
Westlake	VNM	103
Westlake	ZAF	133
Westlake	ZWE	32
Bellbowrie - Moggill		626
Bellbowrie - Moggill	AUS	6440
Bellbowrie - Moggill	BGD	4
Bellbowrie - Moggill	CAN	36
Bellbowrie - Moggill	CHL	16
Bellbowrie - Moggill	CHN	73
Bellbowrie - Moggill	DEU	66
Bellbowrie - Moggill	FJI	31
Bellbowrie - Moggill	FRA	23
Bellbowrie - Moggill	GBR	985
Bellbowrie - Moggill	GRC	3
Bellbowrie - Moggill	HKG	25
Bellbowrie - Moggill	HRV	3
Bellbowrie - Moggill	IDN	19
Bellbowrie - Moggill	IND	183
Bellbowrie - Moggill	IRL	57
Bellbowrie - Moggill	IRN	21
Bellbowrie - Moggill	ITA	13
Bellbowrie - Moggill	JPN	24
Bellbowrie - Moggill	KOR	53
Bellbowrie - Moggill	LBN	7
Bellbowrie - Moggill	LKA	70
Bellbowrie - Moggill	MMR	4
Bellbowrie - Moggill	MUS	25
Bellbowrie - Moggill	MYS	37
Bellbowrie - Moggill	NLD	45
Bellbowrie - Moggill	NPL	3
Bellbowrie - Moggill	NZL	328
Bellbowrie - Moggill	PAK	6
Bellbowrie - Moggill	PHL	56
Bellbowrie - Moggill	PNG	55
Bellbowrie - Moggill	POL	15
Bellbowrie - Moggill	SGP	51
Bellbowrie - Moggill	THA	17
Bellbowrie - Moggill	TUR	3
Bellbowrie - Moggill	TWN	29
Bellbowrie - Moggill	USA	63
Bellbowrie - Moggill	VNM	14
Bellbowrie - Moggill	ZAF	478
Bellbowrie - Moggill	ZWE	91
Brookfield - Kenmore Hills		487
Brookfield - Kenmore Hills	AUS	4392
Brookfield - Kenmore Hills	BGD	4
Brookfield - Kenmore Hills	CAN	33
Brookfield - Kenmore Hills	CHL	3
Brookfield - Kenmore Hills	CHN	101
Brookfield - Kenmore Hills	DEU	60
Brookfield - Kenmore Hills	EGY	3
Brookfield - Kenmore Hills	FJI	7
Brookfield - Kenmore Hills	FRA	15
Brookfield - Kenmore Hills	GBR	564
Brookfield - Kenmore Hills	GRC	13
Brookfield - Kenmore Hills	HKG	42
Brookfield - Kenmore Hills	HRV	4
Brookfield - Kenmore Hills	IDN	10
Brookfield - Kenmore Hills	IND	72
Brookfield - Kenmore Hills	IRL	36
Brookfield - Kenmore Hills	IRN	30
Brookfield - Kenmore Hills	ITA	17
Brookfield - Kenmore Hills	JPN	7
Brookfield - Kenmore Hills	KHM	3
Brookfield - Kenmore Hills	KOR	32
Brookfield - Kenmore Hills	LBN	4
Brookfield - Kenmore Hills	LKA	52
Brookfield - Kenmore Hills	MLT	3
Brookfield - Kenmore Hills	MYS	62
Brookfield - Kenmore Hills	NLD	30
Brookfield - Kenmore Hills	NZL	151
Brookfield - Kenmore Hills	PHL	12
Brookfield - Kenmore Hills	PNG	32
Brookfield - Kenmore Hills	POL	19
Brookfield - Kenmore Hills	SGP	24
Brookfield - Kenmore Hills	THA	14
Brookfield - Kenmore Hills	TWN	26
Brookfield - Kenmore Hills	USA	67
Brookfield - Kenmore Hills	VNM	9
Brookfield - Kenmore Hills	ZAF	276
Brookfield - Kenmore Hills	ZWE	42
Chapel Hill		671
Chapel Hill	AUS	6605
Chapel Hill	BGD	7
Chapel Hill	BIH	3
Chapel Hill	CAN	64
Chapel Hill	CHL	15
Chapel Hill	CHN	232
Chapel Hill	DEU	77
Chapel Hill	EGY	3
Chapel Hill	FJI	9
Chapel Hill	FRA	44
Chapel Hill	GBR	723
Chapel Hill	GRC	10
Chapel Hill	HKG	66
Chapel Hill	IDN	24
Chapel Hill	IND	148
Chapel Hill	IRL	34
Chapel Hill	IRN	52
Chapel Hill	ITA	21
Chapel Hill	JPN	51
Chapel Hill	KOR	71
Chapel Hill	LBN	3
Chapel Hill	LKA	78
Chapel Hill	MKD	3
Chapel Hill	MMR	3
Chapel Hill	MUS	3
Chapel Hill	MYS	142
Chapel Hill	NLD	48
Chapel Hill	NPL	8
Chapel Hill	NZL	301
Chapel Hill	PHL	42
Chapel Hill	PNG	48
Chapel Hill	POL	27
Chapel Hill	SGP	62
Chapel Hill	THA	16
Chapel Hill	TUR	10
Chapel Hill	TWN	67
Chapel Hill	USA	124
Chapel Hill	VNM	40
Chapel Hill	ZAF	314
Chapel Hill	ZWE	48
Fig Tree Pocket		286
Fig Tree Pocket	AFG	3
Fig Tree Pocket	AUS	2683
Fig Tree Pocket	BIH	3
Fig Tree Pocket	CAN	39
Fig Tree Pocket	CHN	29
Fig Tree Pocket	DEU	20
Fig Tree Pocket	FRA	7
Fig Tree Pocket	GBR	308
Fig Tree Pocket	HKG	25
Fig Tree Pocket	HRV	3
Fig Tree Pocket	IDN	14
Fig Tree Pocket	IND	54
Fig Tree Pocket	IRL	19
Fig Tree Pocket	IRN	13
Fig Tree Pocket	ITA	7
Fig Tree Pocket	JPN	8
Fig Tree Pocket	KOR	20
Fig Tree Pocket	LKA	11
Fig Tree Pocket	MUS	3
Fig Tree Pocket	MYS	20
Fig Tree Pocket	NLD	15
Fig Tree Pocket	NZL	120
Fig Tree Pocket	PAK	5
Fig Tree Pocket	PHL	17
Fig Tree Pocket	PNG	29
Fig Tree Pocket	POL	4
Fig Tree Pocket	SGP	16
Fig Tree Pocket	THA	7
Fig Tree Pocket	TUR	3
Fig Tree Pocket	TWN	6
Fig Tree Pocket	USA	51
Fig Tree Pocket	VNM	7
Fig Tree Pocket	ZAF	159
Fig Tree Pocket	ZWE	24
Kenmore		467
Kenmore	AUS	5747
Kenmore	BGD	17
Kenmore	BIH	3
Kenmore	CAN	36
Kenmore	CHL	3
Kenmore	CHN	154
Kenmore	DEU	53
Kenmore	EGY	3
Kenmore	FJI	9
Kenmore	FRA	25
Kenmore	GBR	617
Kenmore	GRC	7
Kenmore	HKG	43
Kenmore	IDN	23
Kenmore	IND	151
Kenmore	IRL	51
Kenmore	IRN	34
Kenmore	ITA	16
Kenmore	JPN	47
Kenmore	KOR	119
Kenmore	LBN	3
Kenmore	LKA	85
Kenmore	MKD	7
Kenmore	MLT	3
Kenmore	MUS	5
Kenmore	MYS	88
Kenmore	NLD	40
Kenmore	NPL	3
Kenmore	NZL	232
Kenmore	PAK	10
Kenmore	PHL	41
Kenmore	PNG	59
Kenmore	POL	11
Kenmore	SGP	49
Kenmore	THA	19
Kenmore	TWN	17
Kenmore	USA	89
Kenmore	VNM	14
Kenmore	ZAF	305
Kenmore	ZWE	55
Pinjarra Hills - Pullenvale		280
Pinjarra Hills - Pullenvale	AUS	3781
Pinjarra Hills - Pullenvale	BGD	4
Pinjarra Hills - Pullenvale	CAN	17
Pinjarra Hills - Pullenvale	CHL	3
Pinjarra Hills - Pullenvale	CHN	24
Pinjarra Hills - Pullenvale	DEU	32
Pinjarra Hills - Pullenvale	FJI	7
Pinjarra Hills - Pullenvale	FRA	10
Pinjarra Hills - Pullenvale	GBR	563
Pinjarra Hills - Pullenvale	HKG	15
Pinjarra Hills - Pullenvale	IDN	11
Pinjarra Hills - Pullenvale	IND	59
Pinjarra Hills - Pullenvale	IRL	18
Pinjarra Hills - Pullenvale	IRN	15
Pinjarra Hills - Pullenvale	ITA	10
Pinjarra Hills - Pullenvale	JPN	9
Pinjarra Hills - Pullenvale	KOR	5
Pinjarra Hills - Pullenvale	LKA	7
Pinjarra Hills - Pullenvale	MMR	3
Pinjarra Hills - Pullenvale	MYS	22
Pinjarra Hills - Pullenvale	NLD	24
Pinjarra Hills - Pullenvale	NZL	125
Pinjarra Hills - Pullenvale	PAK	3
Pinjarra Hills - Pullenvale	PHL	17
Pinjarra Hills - Pullenvale	PNG	23
Pinjarra Hills - Pullenvale	POL	11
Pinjarra Hills - Pullenvale	SGP	5
Pinjarra Hills - Pullenvale	THA	10
Pinjarra Hills - Pullenvale	TWN	11
Pinjarra Hills - Pullenvale	USA	63
Pinjarra Hills - Pullenvale	VNM	10
Pinjarra Hills - Pullenvale	ZAF	170
Pinjarra Hills - Pullenvale	ZWE	32
Chelmer - Graceville		429
Chelmer - Graceville	AUS	5525
Chelmer - Graceville	CAN	26
Chelmer - Graceville	CHL	16
Chelmer - Graceville	CHN	71
Chelmer - Graceville	DEU	36
Chelmer - Graceville	EGY	3
Chelmer - Graceville	FJI	9
Chelmer - Graceville	FRA	10
Chelmer - Graceville	GBR	436
Chelmer - Graceville	GRC	4
Chelmer - Graceville	HKG	26
Chelmer - Graceville	IDN	29
Chelmer - Graceville	IND	64
Chelmer - Graceville	IRL	24
Chelmer - Graceville	IRN	20
Chelmer - Graceville	ITA	11
Chelmer - Graceville	JPN	37
Chelmer - Graceville	KOR	16
Chelmer - Graceville	LKA	31
Chelmer - Graceville	MUS	3
Chelmer - Graceville	MYS	37
Chelmer - Graceville	NLD	20
Chelmer - Graceville	NZL	187
Chelmer - Graceville	PAK	5
Chelmer - Graceville	PHL	10
Chelmer - Graceville	PNG	23
Chelmer - Graceville	POL	17
Chelmer - Graceville	SGP	23
Chelmer - Graceville	THA	8
Chelmer - Graceville	TUR	4
Chelmer - Graceville	TWN	12
Chelmer - Graceville	USA	88
Chelmer - Graceville	VNM	38
Chelmer - Graceville	ZAF	98
Chelmer - Graceville	ZWE	20
Corinda		398
Corinda	AFG	6
Corinda	AUS	3553
Corinda	BGD	3
Corinda	BIH	3
Corinda	CAN	23
Corinda	CHN	32
Corinda	DEU	16
Corinda	EGY	8
Corinda	FJI	15
Corinda	FRA	15
Corinda	GBR	269
Corinda	GRC	3
Corinda	HKG	7
Corinda	IDN	8
Corinda	IND	63
Corinda	IRL	9
Corinda	IRN	15
Corinda	IRQ	8
Corinda	ITA	6
Corinda	JPN	3
Corinda	KOR	19
Corinda	LKA	12
Corinda	MLT	3
Corinda	MYS	21
Corinda	NLD	9
Corinda	NZL	119
Corinda	PHL	32
Corinda	PNG	17
Corinda	POL	7
Corinda	SGP	10
Corinda	THA	6
Corinda	TWN	9
Corinda	USA	20
Corinda	VNM	50
Corinda	ZAF	41
Corinda	ZWE	8
Indooroopilly		1233
Indooroopilly	AUS	6803
Indooroopilly	BGD	11
Indooroopilly	BIH	3
Indooroopilly	CAN	52
Indooroopilly	CHL	24
Indooroopilly	CHN	814
Indooroopilly	DEU	60
Indooroopilly	EGY	15
Indooroopilly	FJI	28
Indooroopilly	FRA	30
Indooroopilly	GBR	460
Indooroopilly	GRC	5
Indooroopilly	HKG	160
Indooroopilly	HRV	8
Indooroopilly	IDN	89
Indooroopilly	IND	428
Indooroopilly	IRL	34
Indooroopilly	IRN	77
Indooroopilly	IRQ	10
Indooroopilly	ITA	18
Indooroopilly	JPN	83
Indooroopilly	KOR	175
Indooroopilly	LBN	10
Indooroopilly	LKA	71
Indooroopilly	MMR	4
Indooroopilly	MUS	3
Indooroopilly	MYS	148
Indooroopilly	NLD	29
Indooroopilly	NPL	39
Indooroopilly	NZL	267
Indooroopilly	PAK	21
Indooroopilly	PHL	92
Indooroopilly	PNG	66
Indooroopilly	POL	15
Indooroopilly	SGP	123
Indooroopilly	THA	39
Indooroopilly	TUR	3
Indooroopilly	TWN	155
Indooroopilly	USA	144
Indooroopilly	VNM	71
Indooroopilly	ZAF	182
Indooroopilly	ZWE	25
Sherwood		431
Sherwood	AFG	3
Sherwood	AUS	3992
Sherwood	BGD	7
Sherwood	CAN	25
Sherwood	CHL	6
Sherwood	CHN	39
Sherwood	DEU	27
Sherwood	EGY	5
Sherwood	FJI	12
Sherwood	FRA	10
Sherwood	GBR	325
Sherwood	HKG	10
Sherwood	IDN	13
Sherwood	IND	107
Sherwood	IRL	18
Sherwood	IRN	23
Sherwood	ITA	14
Sherwood	JPN	33
Sherwood	KOR	46
Sherwood	LKA	23
Sherwood	MUS	4
Sherwood	MYS	23
Sherwood	NLD	18
Sherwood	NPL	9
Sherwood	NZL	140
Sherwood	PAK	17
Sherwood	PHL	29
Sherwood	PNG	26
Sherwood	POL	10
Sherwood	SGP	15
Sherwood	THA	20
Sherwood	TWN	15
Sherwood	USA	39
Sherwood	VNM	41
Sherwood	ZAF	30
Sherwood	ZWE	17
St Lucia		1334
St Lucia	AUS	5789
St Lucia	BGD	89
St Lucia	BIH	3
