SA2_NAME16	BornAust	Sex	persons
Morisset - Cooranbong	0	F	1099
Morisset - Cooranbong	0	M	978
Morisset - Cooranbong	1	F	6085
Morisset - Cooranbong	1	M	5865
Toronto - Awaba	0	F	695
Toronto - Awaba	0	M	673
Toronto - Awaba	1	F	5872
Toronto - Awaba	1	M	5447
Wangi Wangi - Rathmines	0	F	474
Wangi Wangi - Rathmines	0	M	470
Wangi Wangi - Rathmines	1	F	3782
Wangi Wangi - Rathmines	1	M	3819
West Wallsend - Barnsley - Killingworth	0	F	163
West Wallsend - Barnsley - Killingworth	0	M	159
West Wallsend - Barnsley - Killingworth	1	F	2938
West Wallsend - Barnsley - Killingworth	1	M	2914
Adamstown - Kotara	0	F	944
Adamstown - Kotara	0	M	909
Adamstown - Kotara	1	F	6755
Adamstown - Kotara	1	M	6516
Beresfield - Hexham	0	F	366
Beresfield - Hexham	0	M	316
Beresfield - Hexham	1	F	3601
Beresfield - Hexham	1	M	3521
Hamilton - Broadmeadow	0	F	854
Hamilton - Broadmeadow	0	M	786
Hamilton - Broadmeadow	1	F	4803
Hamilton - Broadmeadow	1	M	4722
Lambton - New Lambton	0	F	1046
Lambton - New Lambton	0	M	881
Lambton - New Lambton	1	F	7209
Lambton - New Lambton	1	M	6801
Maryland - Fletcher - Minmi	0	F	922
Maryland - Fletcher - Minmi	0	M	887
Maryland - Fletcher - Minmi	1	F	5714
Maryland - Fletcher - Minmi	1	M	5643
Mayfield - Warabrook	0	F	1119
Mayfield - Warabrook	0	M	1052
Mayfield - Warabrook	1	F	6017
Mayfield - Warabrook	1	M	5950
Merewether - The Junction	0	F	761
Merewether - The Junction	0	M	684
Merewether - The Junction	1	F	5797
Merewether - The Junction	1	M	5757
Newcastle - Cooks Hill	0	F	870
Newcastle - Cooks Hill	0	M	847
Newcastle - Cooks Hill	1	F	4027
Newcastle - Cooks Hill	1	M	4127
Newcastle Port - Kooragang	1	F	6
Newcastle Port - Kooragang	1	M	8
Shortland - Jesmond	0	F	1562
Shortland - Jesmond	0	M	1702
Shortland - Jesmond	1	F	3924
Shortland - Jesmond	1	M	3826
Stockton - Fullerton Cove	0	F	335
Stockton - Fullerton Cove	0	M	331
Stockton - Fullerton Cove	1	F	3159
Stockton - Fullerton Cove	1	M	3137
Wallsend - Elermore Vale	0	F	1401
Wallsend - Elermore Vale	0	M	1278
Wallsend - Elermore Vale	1	F	8326
Wallsend - Elermore Vale	1	M	7737
Waratah - North Lambton	0	F	899
Waratah - North Lambton	0	M	807
Waratah - North Lambton	1	F	5013
Waratah - North Lambton	1	M	4792
Wickham - Carrington - Tighes Hill	0	F	455
Wickham - Carrington - Tighes Hill	0	M	453
Wickham - Carrington - Tighes Hill	1	F	3295
Wickham - Carrington - Tighes Hill	1	M	3286
Ballina	0	F	988
Ballina	0	M	849
Ballina	1	F	7230
Ballina	1	M	6562
Ballina Region	0	F	951
Ballina Region	0	M	842
Ballina Region	1	F	7002
Ballina Region	1	M	6796
Bangalow	0	F	491
Bangalow	0	M	468
Bangalow	1	F	2019
Bangalow	1	M	1966
Brunswick Heads - Ocean Shores	0	F	746
Brunswick Heads - Ocean Shores	0	M	606
Brunswick Heads - Ocean Shores	1	F	3157
Brunswick Heads - Ocean Shores	1	M	2835
Byron Bay	0	F	927
Byron Bay	0	M	868
Byron Bay	1	F	3174
Byron Bay	1	M	2913
Evans Head	0	F	188
Evans Head	0	M	159
Evans Head	1	F	2117
Evans Head	1	M	2228
Lennox Head - Skennars Head	0	F	503
Lennox Head - Skennars Head	0	M	471
Lennox Head - Skennars Head	1	F	3278
Lennox Head - Skennars Head	1	M	3033
Mullumbimby	0	F	778
Mullumbimby	0	M	725
Mullumbimby	1	F	2766
Mullumbimby	1	M	2594
Casino	0	F	335
Casino	0	M	270
Casino	1	F	5461
Casino	1	M	5184
Casino Region	0	F	282
Casino Region	0	M	214
Casino Region	1	F	2744
Casino Region	1	M	2971
Goonellabah	0	F	604
Goonellabah	0	M	513
Goonellabah	1	F	5893
Goonellabah	1	M	5181
Kyogle	0	F	338
Kyogle	0	M	346
Kyogle	1	F	2931
Kyogle	1	M	2923
Lismore	0	F	711
Lismore	0	M	617
Lismore	1	F	6432
Lismore	1	M	6152
Lismore Region	0	F	800
Lismore Region	0	M	848
Lismore Region	1	F	5932
Lismore Region	1	M	5992
Kingscliff - Fingal Head	0	F	935
Kingscliff - Fingal Head	0	M	796
Kingscliff - Fingal Head	1	F	5201
Kingscliff - Fingal Head	1	M	5096
Murwillumbah	0	F	547
Murwillumbah	0	M	437
Murwillumbah	1	F	3807
Murwillumbah	1	M	3444
Murwillumbah Region	0	F	566
Murwillumbah Region	0	M	566
Murwillumbah Region	1	F	3595
Murwillumbah Region	1	M	3756
Pottsville	0	F	907
Pottsville	0	M	781
Pottsville	1	F	5370
Pottsville	1	M	5191
Tweed Heads	0	F	1766
Tweed Heads	0	M	1682
Tweed Heads	1	F	7262
Tweed Heads	1	M	6780
Banora Point	0	F	1272
Banora Point	0	M	1100
Banora Point	1	F	6608
Banora Point	1	M	5844
Terranora - North Tumblegum	0	F	213
Terranora - North Tumblegum	0	M	200
Terranora - North Tumblegum	1	F	1325
Terranora - North Tumblegum	1	M	1330
Tweed Heads South	0	F	868
Tweed Heads South	0	M	718
Tweed Heads South	1	F	3168
Tweed Heads South	1	M	2723
Griffith (NSW)	0	F	2041
Griffith (NSW)	0	M	2126
Griffith (NSW)	1	F	6682
Griffith (NSW)	1	M	6383
Griffith Region	0	F	548
Griffith Region	0	M	561
Griffith Region	1	F	4914
Griffith Region	1	M	5384
Leeton	0	F	408
Leeton	0	M	444
Leeton	1	F	4180
Leeton	1	M	4002
Narrandera	0	F	137
Narrandera	0	M	145
Narrandera	1	F	2535
Narrandera	1	M	2475
Tumbarumba	0	F	121
Tumbarumba	0	M	182
Tumbarumba	1	F	1352
Tumbarumba	1	M	1484
Tumut	0	F	247
Tumut	0	M	246
Tumut	1	F	2576
Tumut	1	M	2460
Tumut Region	0	F	231
Tumut Region	0	M	186
Tumut Region	1	F	1855
Tumut Region	1	M	2003
Cootamundra	0	F	240
Cootamundra	0	M	232
Cootamundra	1	F	3303
Cootamundra	1	M	3147
Gundagai	0	F	81
Gundagai	0	M	60
Gundagai	1	F	1521
Gundagai	1	M	1593
Junee	0	F	170
Junee	0	M	296
Junee	1	F	2227
Junee	1	M	2924
Temora	0	F	158
Temora	0	M	161
Temora	1	F	2954
Temora	1	M	2911
Wagga Wagga - East	0	F	727
Wagga Wagga - East	0	M	779
Wagga Wagga - East	1	F	7323
Wagga Wagga - East	1	M	6942
Wagga Wagga - North	0	F	268
Wagga Wagga - North	0	M	261
Wagga Wagga - North	1	F	1960
Wagga Wagga - North	1	M	1685
Wagga Wagga - South	0	F	1044
Wagga Wagga - South	0	M	983
Wagga Wagga - South	1	F	9379
Wagga Wagga - South	1	M	8692
Wagga Wagga - West	0	F	613
Wagga Wagga - West	0	M	706
Wagga Wagga - West	1	F	5073
Wagga Wagga - West	1	M	4689
Wagga Wagga Region	0	F	368
Wagga Wagga Region	0	M	364
Wagga Wagga Region	1	F	6184
Wagga Wagga Region	1	M	6420
Berry - Kangaroo Valley	0	F	671
Berry - Kangaroo Valley	0	M	655
Berry - Kangaroo Valley	1	F	3420
Berry - Kangaroo Valley	1	M	3236
Callala Bay - Currarong	0	F	267
Callala Bay - Currarong	0	M	286
Callala Bay - Currarong	1	F	1383
Callala Bay - Currarong	1	M	1406
Culburra Beach	0	F	269
Culburra Beach	0	M	262
Culburra Beach	1	F	1920
Culburra Beach	1	M	2026
Ettrema - Sassafras - Budawang	0	F	3
Ettrema - Sassafras - Budawang	0	M	4
Ettrema - Sassafras - Budawang	1	F	14
Ettrema - Sassafras - Budawang	1	M	25
Huskisson - Vincentia	0	F	411
Huskisson - Vincentia	0	M	354
Huskisson - Vincentia	1	F	1616
Huskisson - Vincentia	1	M	1505
North Nowra - Bomaderry	0	F	1039
North Nowra - Bomaderry	0	M	980
North Nowra - Bomaderry	1	F	6418
North Nowra - Bomaderry	1	M	6180
Nowra	0	F	1087
Nowra	0	M	1132
Nowra	1	F	7941
Nowra	1	M	8033
St Georges Basin - Erowal Bay	0	F	967
St Georges Basin - Erowal Bay	0	M	912
St Georges Basin - Erowal Bay	1	F	5739
St Georges Basin - Erowal Bay	1	M	5380
Sussex Inlet - Berrara	0	F	286
Sussex Inlet - Berrara	0	M	252
Sussex Inlet - Berrara	1	F	1697
Sussex Inlet - Berrara	1	M	1758
Tomerong - Wandandian - Woollamia	0	F	228
Tomerong - Wandandian - Woollamia	0	M	191
Tomerong - Wandandian - Woollamia	1	F	1313
Tomerong - Wandandian - Woollamia	1	M	1414
Ulladulla	0	F	1016
Ulladulla	0	M	912
Ulladulla	1	F	6276
Ulladulla	1	M	5907
Ulladulla Region	0	F	308
Ulladulla Region	0	M	268
Ulladulla Region	1	F	1923
Ulladulla Region	1	M	2090
Bowral	0	F	1309
Bowral	0	M	1158
Bowral	1	F	5184
Bowral	1	M	4455
Hill Top - Colo Vale	0	F	362
Hill Top - Colo Vale	0	M	329
Hill Top - Colo Vale	1	F	2466
Hill Top - Colo Vale	1	M	2507
Mittagong	0	F	761
Mittagong	0	M	672
Mittagong	1	F	3703
Mittagong	1	M	3180
Moss Vale - Berrima	0	F	793
Moss Vale - Berrima	0	M	730
Moss Vale - Berrima	1	F	3915
Moss Vale - Berrima	1	M	3684
Robertson - Fitzroy Falls	0	F	230
Robertson - Fitzroy Falls	0	M	216
Robertson - Fitzroy Falls	1	F	1378
Robertson - Fitzroy Falls	1	M	1345
Southern Highlands	0	F	552
Southern Highlands	0	M	501
Southern Highlands	1	F	2611
Southern Highlands	1	M	2455
Baulkham Hills (East)	0	F	4468
Baulkham Hills (East)	0	M	4124
Baulkham Hills (East)	1	F	6878
Baulkham Hills (East)	1	M	6836
Baulkham Hills (West) - Bella Vista	0	F	4171
Baulkham Hills (West) - Bella Vista	0	M	3799
Baulkham Hills (West) - Bella Vista	1	F	5795
Baulkham Hills (West) - Bella Vista	1	M	5791
Glenhaven	0	F	722
Glenhaven	0	M	705
Glenhaven	1	F	2404
Glenhaven	1	M	2212
West Pennant Hills	0	F	2649
West Pennant Hills	0	M	2465
West Pennant Hills	1	F	3580
West Pennant Hills	1	M	3629
Castle Hill - Central	0	F	1584
Castle Hill - Central	0	M	1453
Castle Hill - Central	1	F	2173
Castle Hill - Central	1	M	2140
Castle Hill - East	0	F	1201
Castle Hill - East	0	M	1011
Castle Hill - East	1	F	1749
Castle Hill - East	1	M	1404
Castle Hill - North	0	F	2241
Castle Hill - North	0	M	2112
Castle Hill - North	1	F	3562
Castle Hill - North	1	M	3603
Castle Hill - South	0	F	1931
Castle Hill - South	0	M	1755
Castle Hill - South	1	F	2805
Castle Hill - South	1	M	2699
Castle Hill - West	0	F	1132
Castle Hill - West	0	M	1024
Castle Hill - West	1	F	1466
Castle Hill - West	1	M	1464
Cherrybrook	0	F	4581
Cherrybrook	0	M	4355
Cherrybrook	1	F	4741
Cherrybrook	1	M	4636
Kellyville	0	F	4313
Kellyville	0	M	4170
Kellyville	1	F	7158
Kellyville	1	M	6917
Dural - Kenthurst - Wisemans Ferry	0	F	2380
Dural - Kenthurst - Wisemans Ferry	0	M	2302
Dural - Kenthurst - Wisemans Ferry	1	F	7617
Dural - Kenthurst - Wisemans Ferry	1	M	7652
Galston - Laughtondale	0	F	480
Galston - Laughtondale	0	M	469
Galston - Laughtondale	1	F	2016
Galston - Laughtondale	1	M	1998
Bilpin - Colo - St Albans	0	F	171
Bilpin - Colo - St Albans	0	M	167
Bilpin - Colo - St Albans	1	F	946
Bilpin - Colo - St Albans	1	M	1007
Kurrajong Heights - Ebenezer	0	F	1245
Kurrajong Heights - Ebenezer	0	M	1209
Kurrajong Heights - Ebenezer	1	F	8927
Kurrajong Heights - Ebenezer	1	M	9103
Pitt Town - McGraths Hill	0	F	655
Pitt Town - McGraths Hill	0	M	647
Pitt Town - McGraths Hill	1	F	4282
Pitt Town - McGraths Hill	1	M	4372
Rouse Hill - Beaumont Hills	0	F	3713
Rouse Hill - Beaumont Hills	0	M	3552
Rouse Hill - Beaumont Hills	1	F	7272
Rouse Hill - Beaumont Hills	1	M	7370
Blacktown (East) - Kings Park	0	F	4196
Blacktown (East) - Kings Park	0	M	4344
Blacktown (East) - Kings Park	1	F	3589
Blacktown (East) - Kings Park	1	M	3733
Blacktown (North) - Marayong	0	F	3871
Blacktown (North) - Marayong	0	M	3624
Blacktown (North) - Marayong	1	F	4741
Blacktown (North) - Marayong	1	M	4956
Doonside - Woodcroft	0	F	5576
Doonside - Woodcroft	0	M	5409
Doonside - Woodcroft	1	F	5288
Doonside - Woodcroft	1	M	5232
Lalor Park - Kings Langley	0	F	3649
Lalor Park - Kings Langley	0	M	3713
Lalor Park - Kings Langley	1	F	8198
Lalor Park - Kings Langley	1	M	8072
Seven Hills - Toongabbie	0	F	5234
Seven Hills - Toongabbie	0	M	5295
Seven Hills - Toongabbie	1	F	5952
Seven Hills - Toongabbie	1	M	6100
Blacktown (South)	0	F	2722
Blacktown (South)	0	M	2663
Blacktown (South)	1	F	3094
Blacktown (South)	1	M	3182
Blacktown (West)	0	F	3745
Blacktown (West)	0	M	3691
Blacktown (West)	1	F	3943
Blacktown (West)	1	M	4000
Glenwood	0	F	3845
Glenwood	0	M	3694
Glenwood	1	F	4124
Glenwood	1	M	4110
Parklea - Kellyville Ridge	0	F	6858
Parklea - Kellyville Ridge	0	M	6805
Parklea - Kellyville Ridge	1	F	8556
Parklea - Kellyville Ridge	1	M	9241
Riverstone - Marsden Park	0	F	2577
Riverstone - Marsden Park	0	M	2471
Riverstone - Marsden Park	1	F	5394
Riverstone - Marsden Park	1	M	5628
Acacia Gardens	0	F	796
Acacia Gardens	0	M	773
Acacia Gardens	1	F	1044
Acacia Gardens	1	M	1061
Quakers Hill	0	F	4377
Quakers Hill	0	M	4260
Quakers Hill	1	F	6829
Quakers Hill	1	M	6668
Bidwill - Hebersham - Emerton	0	F	2782
Bidwill - Hebersham - Emerton	0	M	2587
Bidwill - Hebersham - Emerton	1	F	5742
Bidwill - Hebersham - Emerton	1	M	5502
Glendenning - Dean Park	0	F	1783
Glendenning - Dean Park	0	M	1658
Glendenning - Dean Park	1	F	2278
Glendenning - Dean Park	1	M	2279
Hassall Grove - Plumpton	0	F	4592
Hassall Grove - Plumpton	0	M	4259
Hassall Grove - Plumpton	1	F	5344
Hassall Grove - Plumpton	1	M	5372
Lethbridge Park - Tregear	0	F	3030
Lethbridge Park - Tregear	0	M	2809
Lethbridge Park - Tregear	1	F	6620
Lethbridge Park - Tregear	1	M	6238
Mount Druitt - Whalan	0	F	5348
Mount Druitt - Whalan	0	M	5166
Mount Druitt - Whalan	1	F	5319
Mount Druitt - Whalan	1	M	5265
Prospect Reservoir	0	F	3
Prospect Reservoir	0	M	7
Prospect Reservoir	1	F	3
Prospect Reservoir	1	M	10
Rooty Hill - Minchinbury	0	F	4979
Rooty Hill - Minchinbury	0	M	4594
Rooty Hill - Minchinbury	1	F	5237
Rooty Hill - Minchinbury	1	M	5299
Banksmeadow	1	F	6
Banksmeadow	1	M	12
Botany	0	F	1702
Botany	0	M	1597
Botany	1	F	3369
Botany	1	M	3452
Mascot - Eastlakes	0	F	6466
Mascot - Eastlakes	0	M	6151
Mascot - Eastlakes	1	F	4939
Mascot - Eastlakes	1	M	5256
Pagewood - Hillsdale - Daceyville	0	F	2439
Pagewood - Hillsdale - Daceyville	0	M	2319
Pagewood - Hillsdale - Daceyville	1	F	2864
Pagewood - Hillsdale - Daceyville	1	M	2773
Port Botany Industrial	0	M	3
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	3
Sydney Airport	0	F	3
Sydney Airport	0	M	8
Sydney Airport	1	F	7
Sydney Airport	1	M	6
Marrickville	0	F	5097
Marrickville	0	M	4746
Marrickville	1	F	7462
Marrickville	1	M	7222
Petersham - Stanmore	0	F	2893
Petersham - Stanmore	0	M	2754
Petersham - Stanmore	1	F	6389
Petersham - Stanmore	1	M	6342
Sydenham - Tempe - St Peters	0	F	1306
Sydenham - Tempe - St Peters	0	M	1312
Sydenham - Tempe - St Peters	1	F	2328
Sydenham - Tempe - St Peters	1	M	2331
Darlinghurst	0	F	1835
Darlinghurst	0	M	2556
Darlinghurst	1	F	2201
Darlinghurst	1	M	2893
Erskineville - Alexandria	0	F	2569
Erskineville - Alexandria	0	M	2727
Erskineville - Alexandria	1	F	4715
Erskineville - Alexandria	1	M	4819
Glebe - Forest Lodge	0	F	4009
Glebe - Forest Lodge	0	M	3395
Glebe - Forest Lodge	1	F	5195
Glebe - Forest Lodge	1	M	4927
Newtown - Camperdown - Darlington	0	F	4559
Newtown - Camperdown - Darlington	0	M	4111
Newtown - Camperdown - Darlington	1	F	6994
Newtown - Camperdown - Darlington	1	M	6879
Potts Point - Woolloomooloo	0	F	3328
Potts Point - Woolloomooloo	0	M	4038
Potts Point - Woolloomooloo	1	F	4308
Potts Point - Woolloomooloo	1	M	4985
Pyrmont - Ultimo	0	F	6875
Pyrmont - Ultimo	0	M	6129
Pyrmont - Ultimo	1	F	2899
Pyrmont - Ultimo	1	M	3360
Redfern - Chippendale	0	F	5774
Redfern - Chippendale	0	M	5580
Redfern - Chippendale	1	F	3817
Redfern - Chippendale	1	M	4644
Surry Hills	0	F	3262
Surry Hills	0	M	4089
Surry Hills	1	F	2890
Surry Hills	1	M	4008
Sydney - Haymarket - The Rocks	0	F	9674
Sydney - Haymarket - The Rocks	0	M	8971
Sydney - Haymarket - The Rocks	1	F	2017
Sydney - Haymarket - The Rocks	1	M	2698
Waterloo - Beaconsfield	0	F	9054
Waterloo - Beaconsfield	0	M	8831
Waterloo - Beaconsfield	1	F	5401
Waterloo - Beaconsfield	1	M	6312
Bondi - Tamarama - Bronte	0	F	3527
Bondi - Tamarama - Bronte	0	M	3369
Bondi - Tamarama - Bronte	1	F	4804
Bondi - Tamarama - Bronte	1	M	4760
Bondi Beach - North Bondi	0	F	4023
Bondi Beach - North Bondi	0	M	3811
Bondi Beach - North Bondi	1	F	5183
Bondi Beach - North Bondi	1	M	5203
Bondi Junction - Waverly	0	F	3637
Bondi Junction - Waverly	0	M	3036
Bondi Junction - Waverly	1	F	4173
Bondi Junction - Waverly	1	M	3941
Double Bay - Bellevue Hill	0	F	4419
Double Bay - Bellevue Hill	0	M	3886
Double Bay - Bellevue Hill	1	F	7460
Double Bay - Bellevue Hill	1	M	6573
Dover Heights	0	F	2437
Dover Heights	0	M	2199
Dover Heights	1	F	2854
Dover Heights	1	M	2662
Paddington - Moore Park	0	F	2411
Paddington - Moore Park	0	M	2269
Paddington - Moore Park	1	F	4752
Paddington - Moore Park	1	M	4216
Rose Bay - Vaucluse - Watsons Bay	0	F	2160
Rose Bay - Vaucluse - Watsons Bay	0	M	1846
Rose Bay - Vaucluse - Watsons Bay	1	F	3689
Rose Bay - Vaucluse - Watsons Bay	1	M	3301
Woollahra	0	F	1262
Woollahra	0	M	1090
Woollahra	1	F	2489
Woollahra	1	M	2039
Coogee - Clovelly	0	F	4462
Coogee - Clovelly	0	M	3936
Coogee - Clovelly	1	F	7798
Coogee - Clovelly	1	M	6994
Malabar - La Perouse - Chifley	0	F	3749
Malabar - La Perouse - Chifley	0	M	3701
Malabar - La Perouse - Chifley	1	F	6761
Malabar - La Perouse - Chifley	1	M	7874
Kensington (NSW)	0	F	3777
Kensington (NSW)	0	M	3803
Kensington (NSW)	1	F	3052
Kensington (NSW)	1	M	3128
Kingsford	0	F	4481
Kingsford	0	M	4677
Kingsford	1	F	2770
Kingsford	1	M	2870
Maroubra - North	0	F	2011
Maroubra - North	0	M	1797
Maroubra - North	1	F	2810
Maroubra - North	1	M	2671
Maroubra - South	0	F	2165
Maroubra - South	0	M	1919
Maroubra - South	1	F	2951
Maroubra - South	1	M	2790
Maroubra - West	0	F	2665
Maroubra - West	0	M	2491
Maroubra - West	1	F	2215
Maroubra - West	1	M	2192
Randwick - North	0	F	3483
Randwick - North	0	M	3022
Randwick - North	1	F	4832
Randwick - North	1	M	4419
Randwick - South	0	F	2870
Randwick - South	0	M	2590
Randwick - South	1	F	3256
Randwick - South	1	M	2985
Bass Hill - Georges Hall	0	F	3880
Bass Hill - Georges Hall	0	M	3658
Bass Hill - Georges Hall	1	F	6593
Bass Hill - Georges Hall	1	M	6380
Chullora	0	F	243
Chullora	0	M	232
Chullora	1	F	181
Chullora	1	M	169
Condell Park	0	F	2293
Condell Park	0	M	2219
Condell Park	1	F	3016
Condell Park	1	M	3073
Greenacre - Mount Lewis	0	F	5281
Greenacre - Mount Lewis	0	M	5104
Greenacre - Mount Lewis	1	F	6900
Greenacre - Mount Lewis	1	M	6895
Padstow	0	F	2907
Padstow	0	M	2671
Padstow	1	F	5106
Padstow	1	M	4979
Panania - Milperra - Picnic Point	0	F	3119
Panania - Milperra - Picnic Point	0	M	2860
Panania - Milperra - Picnic Point	1	F	9436
Panania - Milperra - Picnic Point	1	M	9164
Revesby	0	F	3062
Revesby	0	M	2780
Revesby	1	F	4922
Revesby	1	M	4701
Yagoona - Birrong	0	F	4630
Yagoona - Birrong	0	M	4356
Yagoona - Birrong	1	F	5125
Yagoona - Birrong	1	M	5301
Bankstown - North	0	F	4552
Bankstown - North	0	M	4361
Bankstown - North	1	F	3093
Bankstown - North	1	M	2943
Bankstown - South	0	F	4442
Bankstown - South	0	M	4139
Bankstown - South	1	F	2838
Bankstown - South	1	M	3102
Belmore - Belfield	0	F	4554
Belmore - Belfield	0	M	4188
Belmore - Belfield	1	F	4492
Belmore - Belfield	1	M	4636
Canterbury (South) - Campsie	0	F	9648
Canterbury (South) - Campsie	0	M	9238
Canterbury (South) - Campsie	1	F	4815
Canterbury (South) - Campsie	1	M	5182
Kingsgrove (North) - Earlwood	0	F	4420
Kingsgrove (North) - Earlwood	0	M	3912
Kingsgrove (North) - Earlwood	1	F	6844
Kingsgrove (North) - Earlwood	1	M	6978
Punchbowl	0	F	4780
Punchbowl	0	M	5086
Punchbowl	1	F	4668
Punchbowl	1	M	4809
Roselands	0	F	2681
Roselands	0	M	2612
Roselands	1	F	3808
Roselands	1	M	3720
Lakemba	0	F	4687
Lakemba	0	M	5825
Lakemba	1	F	2590
Lakemba	1	M	2758
Wiley Park	0	F	2786
Wiley Park	0	M	3225
Wiley Park	1	F	1674
Wiley Park	1	M	1749
Hurstville	0	F	8001
Hurstville	0	M	7335
Hurstville	1	F	3412
Hurstville	1	M	3697
Mortdale - Penshurst	0	F	5240
Mortdale - Penshurst	0	M	4553
Mortdale - Penshurst	1	F	6507
Mortdale - Penshurst	1	M	6397
Narwee - Beverly Hills	0	F	3559
Narwee - Beverly Hills	0	M	3137
Narwee - Beverly Hills	1	F	3252
Narwee - Beverly Hills	1	M	3143
Oatley - Hurstville Grove	0	F	1993
Oatley - Hurstville Grove	0	M	1888
Oatley - Hurstville Grove	1	F	4204
Oatley - Hurstville Grove	1	M	4081
Peakhurst - Lugarno	0	F	2410
Peakhurst - Lugarno	0	M	2234
Peakhurst - Lugarno	1	F	6500
Peakhurst - Lugarno	1	M	6107
Riverwood	0	F	3244
Riverwood	0	M	2861
Riverwood	1	F	2099
Riverwood	1	M	2298
South Hurstville - Blakehurst	0	F	5954
South Hurstville - Blakehurst	0	M	5401
South Hurstville - Blakehurst	1	F	5884
South Hurstville - Blakehurst	1	M	5829
Arncliffe - Bardwell Valley	0	F	5791
Arncliffe - Bardwell Valley	0	M	5611
Arncliffe - Bardwell Valley	1	F	4221
Arncliffe - Bardwell Valley	1	M	4408
Bexley	0	F	6359
Bexley	0	M	6127
Bexley	1	F	6079
Bexley	1	M	6158
Kingsgrove (South) - Bardwell Park	0	F	2598
Kingsgrove (South) - Bardwell Park	0	M	2308
Kingsgrove (South) - Bardwell Park	1	F	3536
Kingsgrove (South) - Bardwell Park	1	M	3541
Kogarah	0	F	3383
Kogarah	0	M	3256
Kogarah	1	F	1961
Kogarah	1	M	2039
Kogarah Bay - Carlton - Allawah	0	F	3959
Kogarah Bay - Carlton - Allawah	0	M	3782
Kogarah Bay - Carlton - Allawah	1	F	3654
Kogarah Bay - Carlton - Allawah	1	M	3780
Monterey - Brighton-le-Sands - Kyeemagh	0	F	2883
Monterey - Brighton-le-Sands - Kyeemagh	0	M	2594
Monterey - Brighton-le-Sands - Kyeemagh	1	F	3712
Monterey - Brighton-le-Sands - Kyeemagh	1	M	3556
Rockdale - Banksia	0	F	5702
Rockdale - Banksia	0	M	5953
Rockdale - Banksia	1	F	3299
Rockdale - Banksia	1	M	3523
Sans Souci - Ramsgate	0	F	2591
Sans Souci - Ramsgate	0	M	2223
Sans Souci - Ramsgate	1	F	5285
Sans Souci - Ramsgate	1	M	4795
Concord - Mortlake - Cabarita	0	F	4001
Concord - Mortlake - Cabarita	0	M	3580
Concord - Mortlake - Cabarita	1	F	6758
Concord - Mortlake - Cabarita	1	M	6373
Concord West - North Strathfield	0	F	7594
Concord West - North Strathfield	0	M	6985
Concord West - North Strathfield	1	F	4269
Concord West - North Strathfield	1	M	4488
Drummoyne - Rodd Point	0	F	2771
Drummoyne - Rodd Point	0	M	2297
Drummoyne - Rodd Point	1	F	6230
Drummoyne - Rodd Point	1	M	5728
Five Dock - Abbotsford	0	F	3437
Five Dock - Abbotsford	0	M	2931
Five Dock - Abbotsford	1	F	6604
Five Dock - Abbotsford	1	M	6047
Balmain	0	F	2345
Balmain	0	M	2187
Balmain	1	F	5130
Balmain	1	M	4636
Leichhardt - Annandale	0	F	3668
Leichhardt - Annandale	0	M	3505
Leichhardt - Annandale	1	F	9058
Leichhardt - Annandale	1	M	8166
Lilyfield - Rozelle	0	F	2079
Lilyfield - Rozelle	0	M	1909
Lilyfield - Rozelle	1	F	4701
Lilyfield - Rozelle	1	M	4218
Ashfield	0	F	6707
Ashfield	0	M	6521
Ashfield	1	F	4873
Ashfield	1	M	4770
Burwood - Croydon	0	F	7909
Burwood - Croydon	0	M	6910
Burwood - Croydon	1	F	4243
Burwood - Croydon	1	M	4259
Canterbury (North) - Ashbury	0	F	2129
Canterbury (North) - Ashbury	0	M	1973
Canterbury (North) - Ashbury	1	F	2889
Canterbury (North) - Ashbury	1	M	2818
Croydon Park - Enfield	0	F	3729
Croydon Park - Enfield	0	M	3269
Croydon Park - Enfield	1	F	4877
Croydon Park - Enfield	1	M	4521
Dulwich Hill - Lewisham	0	F	2921
Dulwich Hill - Lewisham	0	M	2613
Dulwich Hill - Lewisham	1	F	5222
Dulwich Hill - Lewisham	1	M	4819
Haberfield - Summer Hill	0	F	2289
Haberfield - Summer Hill	0	M	2036
Haberfield - Summer Hill	1	F	4206
Haberfield - Summer Hill	1	M	4136
Homebush	0	F	5068
Homebush	0	M	5404
Homebush	1	F	1946
Homebush	1	M	2279
Strathfield	0	F	7426
Strathfield	0	M	7439
Strathfield	1	F	4351
Strathfield	1	M	4330
Strathfield South	0	F	825
Strathfield South	0	M	764
Strathfield South	1	F	880
Strathfield South	1	M	893
Chatswood (East) - Artarmon	0	F	9091
Chatswood (East) - Artarmon	0	M	7487
Chatswood (East) - Artarmon	1	F	5095
Chatswood (East) - Artarmon	1	M	5338
Chatswood (West) - Lane Cove North	0	F	5170
Chatswood (West) - Lane Cove North	0	M	4586
Chatswood (West) - Lane Cove North	1	F	5084
Chatswood (West) - Lane Cove North	1	M	5016
Lane Cove - Greenwich	0	F	4567
Lane Cove - Greenwich	0	M	4225
Lane Cove - Greenwich	1	F	8416
Lane Cove - Greenwich	1	M	8338
St Leonards - Naremburn	0	F	2496
St Leonards - Naremburn	0	M	2196
St Leonards - Naremburn	1	F	2531
St Leonards - Naremburn	1	M	2568
