SA2_NAME16	MaxSchoolingCompleted	adults
Albion Park - Macquarie Pass	Year 11	935
Albion Park - Macquarie Pass	Year 12	4000
Albion Park Rail	Did not go to school	33
Albion Park Rail	Year 8	306
Albion Park Rail	Year 9	627
Albion Park Rail	Year 10	2034
Albion Park Rail	Year 11	437
Albion Park Rail	Year 12	1624
Kiama	Did not go to school	10
Kiama	Year 8	233
Kiama	Year 9	442
Kiama	Year 10	1831
Kiama	Year 11	428
Kiama	Year 12	3127
Kiama Downs - Minnamurra	Did not go to school	3
Kiama Downs - Minnamurra	Year 8	160
Kiama Downs - Minnamurra	Year 9	345
Kiama Downs - Minnamurra	Year 10	1359
Kiama Downs - Minnamurra	Year 11	340
Kiama Downs - Minnamurra	Year 12	2309
Kiama Hinterland - Gerringong	Did not go to school	27
Kiama Hinterland - Gerringong	Year 8	220
Kiama Hinterland - Gerringong	Year 9	415
Kiama Hinterland - Gerringong	Year 10	1613
Kiama Hinterland - Gerringong	Year 11	366
Kiama Hinterland - Gerringong	Year 12	3138
Shellharbour - Flinders	Did not go to school	46
Shellharbour - Flinders	Year 8	548
Shellharbour - Flinders	Year 9	922
Shellharbour - Flinders	Year 10	4089
Shellharbour - Flinders	Year 11	974
Shellharbour - Flinders	Year 12	5671
Shellharbour - Oak Flats	Did not go to school	61
Shellharbour - Oak Flats	Year 8	530
Shellharbour - Oak Flats	Year 9	745
Shellharbour - Oak Flats	Year 10	2911
Shellharbour - Oak Flats	Year 11	624
Shellharbour - Oak Flats	Year 12	2844
Warilla	Did not go to school	148
Warilla	Year 8	1312
Warilla	Year 9	1881
Warilla	Year 10	5631
Warilla	Year 11	1211
Warilla	Year 12	4886
Balgownie - Fairy Meadow	Did not go to school	158
Balgownie - Fairy Meadow	Year 8	1060
Balgownie - Fairy Meadow	Year 9	1196
Balgownie - Fairy Meadow	Year 10	4362
Balgownie - Fairy Meadow	Year 11	1024
Balgownie - Fairy Meadow	Year 12	8702
Corrimal - Tarrawanna - Bellambi	Did not go to school	87
Corrimal - Tarrawanna - Bellambi	Year 8	832
Corrimal - Tarrawanna - Bellambi	Year 9	1162
Corrimal - Tarrawanna - Bellambi	Year 10	3716
Corrimal - Tarrawanna - Bellambi	Year 11	826
Corrimal - Tarrawanna - Bellambi	Year 12	5209
Figtree - Keiraville	Did not go to school	109
Figtree - Keiraville	Year 8	810
Figtree - Keiraville	Year 9	1018
Figtree - Keiraville	Year 10	3788
Figtree - Keiraville	Year 11	915
Figtree - Keiraville	Year 12	9684
Helensburgh	Did not go to school	4
Helensburgh	Year 8	156
Helensburgh	Year 9	385
Helensburgh	Year 10	1995
Helensburgh	Year 11	415
Helensburgh	Year 12	3441
Thirroul - Austinmer - Coalcliff	Did not go to school	12
Thirroul - Austinmer - Coalcliff	Year 8	187
Thirroul - Austinmer - Coalcliff	Year 9	491
Thirroul - Austinmer - Coalcliff	Year 10	1962
Thirroul - Austinmer - Coalcliff	Year 11	515
Thirroul - Austinmer - Coalcliff	Year 12	5313
Woonona - Bulli - Russell Vale	Did not go to school	49
Woonona - Bulli - Russell Vale	Year 8	679
Woonona - Bulli - Russell Vale	Year 9	1344
Woonona - Bulli - Russell Vale	Year 10	4295
Woonona - Bulli - Russell Vale	Year 11	973
Woonona - Bulli - Russell Vale	Year 12	7400
Wollongong - East	Did not go to school	88
Wollongong - East	Year 8	463
Wollongong - East	Year 9	569
Wollongong - East	Year 10	2175
Wollongong - East	Year 11	578
Wollongong - East	Year 12	7329
Wollongong - West	Did not go to school	179
Wollongong - West	Year 8	778
Wollongong - West	Year 9	716
Wollongong - West	Year 10	2400
Wollongong - West	Year 11	711
Wollongong - West	Year 12	8429
Bulahdelah - Stroud	Did not go to school	12
Bulahdelah - Stroud	Year 8	302
Bulahdelah - Stroud	Year 9	471
Bulahdelah - Stroud	Year 10	1418
Bulahdelah - Stroud	Year 11	238
Bulahdelah - Stroud	Year 12	1128
Forster	Did not go to school	42
Forster	Year 8	725
Forster	Year 9	1481
Forster	Year 10	4112
Forster	Year 11	843
Forster	Year 12	3712
Forster-Tuncurry Region	Did not go to school	3
Forster-Tuncurry Region	Year 8	287
Forster-Tuncurry Region	Year 9	522
Forster-Tuncurry Region	Year 10	1799
Forster-Tuncurry Region	Year 11	348
Forster-Tuncurry Region	Year 12	1564
Tuncurry	Did not go to school	19
Tuncurry	Year 8	479
Tuncurry	Year 9	816
Tuncurry	Year 10	1967
Tuncurry	Year 11	363
Tuncurry	Year 12	1222
Kempsey	Did not go to school	44
Kempsey	Year 8	976
Kempsey	Year 9	1361
Kempsey	Year 10	3654
Kempsey	Year 11	768
Kempsey	Year 12	2887
Kempsey Region	Did not go to school	23
Kempsey Region	Year 8	543
Kempsey Region	Year 9	847
Kempsey Region	Year 10	2537
Kempsey Region	Year 11	536
Kempsey Region	Year 12	2260
Macksville - Scotts Head	Did not go to school	10
Macksville - Scotts Head	Year 8	287
Macksville - Scotts Head	Year 9	455
Macksville - Scotts Head	Year 10	1343
Macksville - Scotts Head	Year 11	237
Macksville - Scotts Head	Year 12	1189
Nambucca Heads	Did not go to school	13
Nambucca Heads	Year 8	424
Nambucca Heads	Year 9	707
Nambucca Heads	Year 10	1830
Nambucca Heads	Year 11	416
Nambucca Heads	Year 12	1643
Nambucca Heads Region	Did not go to school	19
Nambucca Heads Region	Year 8	358
Nambucca Heads Region	Year 9	658
Nambucca Heads Region	Year 10	2123
Nambucca Heads Region	Year 11	468
Nambucca Heads Region	Year 12	2001
South West Rocks	Did not go to school	13
South West Rocks	Year 8	323
South West Rocks	Year 9	534
South West Rocks	Year 10	1596
South West Rocks	Year 11	297
South West Rocks	Year 12	1248
Lord Howe Island	Year 8	4
Lord Howe Island	Year 9	10
Lord Howe Island	Year 10	82
Lord Howe Island	Year 11	24
Lord Howe Island	Year 12	160
Laurieton - Bonny Hills	Did not go to school	27
Laurieton - Bonny Hills	Year 8	753
Laurieton - Bonny Hills	Year 9	1671
Laurieton - Bonny Hills	Year 10	4966
Laurieton - Bonny Hills	Year 11	1051
Laurieton - Bonny Hills	Year 12	4443
Port Macquarie - East	Did not go to school	44
Port Macquarie - East	Year 8	918
Port Macquarie - East	Year 9	1803
Port Macquarie - East	Year 10	6770
Port Macquarie - East	Year 11	1788
Port Macquarie - East	Year 12	9928
Port Macquarie - West	Did not go to school	46
Port Macquarie - West	Year 8	936
Port Macquarie - West	Year 9	1506
Port Macquarie - West	Year 10	4534
Port Macquarie - West	Year 11	1105
Port Macquarie - West	Year 12	4921
Port Macquarie Region	Did not go to school	6
Port Macquarie Region	Year 8	259
Port Macquarie Region	Year 9	407
Port Macquarie Region	Year 10	1373
Port Macquarie Region	Year 11	335
Port Macquarie Region	Year 12	1527
Wauchope	Did not go to school	28
Wauchope	Year 8	526
Wauchope	Year 9	928
Wauchope	Year 10	2988
Wauchope	Year 11	676
Wauchope	Year 12	2808
Gloucester	Did not go to school	10
Gloucester	Year 8	349
Gloucester	Year 9	522
Gloucester	Year 10	1441
Gloucester	Year 11	253
Gloucester	Year 12	1205
Old Bar - Manning Point - Red Head	Did not go to school	8
Old Bar - Manning Point - Red Head	Year 8	398
Old Bar - Manning Point - Red Head	Year 9	851
Old Bar - Manning Point - Red Head	Year 10	3034
Old Bar - Manning Point - Red Head	Year 11	620
Old Bar - Manning Point - Red Head	Year 12	3147
Taree	Did not go to school	70
Taree	Year 8	1378
Taree	Year 9	2013
Taree	Year 10	5592
Taree	Year 11	1147
Taree	Year 12	4724
Taree Region	Did not go to school	20
Taree Region	Year 8	697
Taree Region	Year 9	1257
Taree Region	Year 10	3770
Taree Region	Year 11	651
Taree Region	Year 12	3052
Wingham	Did not go to school	13
Wingham	Year 8	346
Wingham	Year 9	555
Wingham	Year 10	1622
Wingham	Year 11	321
Wingham	Year 12	1164
Albury - East	Did not go to school	44
Albury - East	Year 8	416
Albury - East	Year 9	819
Albury - East	Year 10	2683
Albury - East	Year 11	1290
Albury - East	Year 12	5862
Albury - North	Did not go to school	66
Albury - North	Year 8	469
Albury - North	Year 9	687
Albury - North	Year 10	2212
Albury - North	Year 11	873
Albury - North	Year 12	2868
Albury - South	Did not go to school	35
Albury - South	Year 8	342
Albury - South	Year 9	513
Albury - South	Year 10	1697
Albury - South	Year 11	905
Albury - South	Year 12	4128
Albury Region	Did not go to school	17
Albury Region	Year 8	523
Albury Region	Year 9	846
Albury Region	Year 10	2724
Albury Region	Year 11	931
Albury Region	Year 12	3177
Lavington	Did not go to school	143
Lavington	Year 8	819
Lavington	Year 9	1218
Lavington	Year 10	3529
Lavington	Year 11	1226
Lavington	Year 12	3754
Hay	Did not go to school	8
Hay	Year 8	213
Hay	Year 9	234
Hay	Year 10	634
Hay	Year 11	221
Hay	Year 12	778
Wentworth - Buronga	Did not go to school	21
Wentworth - Buronga	Year 8	415
Wentworth - Buronga	Year 9	488
Wentworth - Buronga	Year 10	1111
Wentworth - Buronga	Year 11	726
Wentworth - Buronga	Year 12	1404
Wentworth-Balranald Region	Did not go to school	14
Wentworth-Balranald Region	Year 8	278
Wentworth-Balranald Region	Year 9	289
Wentworth-Balranald Region	Year 10	692
Wentworth-Balranald Region	Year 11	365
Wentworth-Balranald Region	Year 12	814
Corowa	Did not go to school	13
Corowa	Year 8	337
Corowa	Year 9	435
Corowa	Year 10	1274
Corowa	Year 11	641
Corowa	Year 12	1342
Corowa Region	Did not go to school	13
Corowa Region	Year 8	396
Corowa Region	Year 9	530
Corowa Region	Year 10	1473
Corowa Region	Year 11	731
Corowa Region	Year 12	1700
Deniliquin	Did not go to school	33
Deniliquin	Year 8	434
Deniliquin	Year 9	647
Deniliquin	Year 10	1642
Deniliquin	Year 11	649
Deniliquin	Year 12	1900
Deniliquin Region	Did not go to school	20
Deniliquin Region	Year 8	395
Deniliquin Region	Year 9	557
Deniliquin Region	Year 10	1334
Deniliquin Region	Year 11	824
Deniliquin Region	Year 12	1739
Moama	Did not go to school	14
Moama	Year 8	373
Moama	Year 9	510
Moama	Year 10	994
Moama	Year 11	828
Moama	Year 12	1626
Tocumwal - Finley - Jerilderie	Did not go to school	23
Tocumwal - Finley - Jerilderie	Year 8	628
Tocumwal - Finley - Jerilderie	Year 9	820
Tocumwal - Finley - Jerilderie	Year 10	2074
Tocumwal - Finley - Jerilderie	Year 11	1024
Tocumwal - Finley - Jerilderie	Year 12	2387
Armidale	Did not go to school	60
Armidale	Year 8	783
Armidale	Year 9	1229
Armidale	Year 10	3739
Armidale	Year 11	1113
Armidale	Year 12	10502
Armidale Region - North	Did not go to school	15
Armidale Region - North	Year 8	251
Armidale Region - North	Year 9	295
Armidale Region - North	Year 10	1023
Armidale Region - North	Year 11	225
Armidale Region - North	Year 12	1379
Armidale Region - South	Did not go to school	11
Armidale Region - South	Year 8	257
Armidale Region - South	Year 9	362
Armidale Region - South	Year 10	1411
Armidale Region - South	Year 11	294
Armidale Region - South	Year 12	2060
Walcha	Did not go to school	6
Walcha	Year 8	168
Walcha	Year 9	271
Walcha	Year 10	773
Walcha	Year 11	161
Walcha	Year 12	908
Glen Innes	Did not go to school	27
Glen Innes	Year 8	621
Glen Innes	Year 9	734
Glen Innes	Year 10	2314
Glen Innes	Year 11	436
Glen Innes	Year 12	2114
Inverell	Did not go to school	31
Inverell	Year 8	713
Inverell	Year 9	1007
Inverell	Year 10	2970
Inverell	Year 11	628
Inverell	Year 12	2970
Inverell Region - East	Did not go to school	20
Inverell Region - East	Year 8	403
Inverell Region - East	Year 9	436
Inverell Region - East	Year 10	1348
Inverell Region - East	Year 11	307
Inverell Region - East	Year 12	1128
Inverell Region - West	Did not go to school	14
Inverell Region - West	Year 8	429
Inverell Region - West	Year 9	493
Inverell Region - West	Year 10	1552
Inverell Region - West	Year 11	291
Inverell Region - West	Year 12	1403
Tenterfield	Did not go to school	20
Tenterfield	Year 8	396
Tenterfield	Year 9	563
Tenterfield	Year 10	1752
Tenterfield	Year 11	399
Tenterfield	Year 12	1665
Moree	Did not go to school	38
Moree	Year 8	435
Moree	Year 9	598
Moree	Year 10	1788
Moree	Year 11	454
Moree	Year 12	2109
Moree Region	Did not go to school	19
Moree Region	Year 8	269
Moree Region	Year 9	361
Moree Region	Year 10	1132
Moree Region	Year 11	322
Moree Region	Year 12	1461
Narrabri	Did not go to school	22
Narrabri	Year 8	378
Narrabri	Year 9	570
Narrabri	Year 10	1685
Narrabri	Year 11	437
Narrabri	Year 12	1847
Narrabri Region	Did not go to school	18
Narrabri Region	Year 8	251
Narrabri Region	Year 9	313
Narrabri Region	Year 10	1135
Narrabri Region	Year 11	247
Narrabri Region	Year 12	1210
Gunnedah	Did not go to school	35
Gunnedah	Year 8	517
Gunnedah	Year 9	679
Gunnedah	Year 10	2379
Gunnedah	Year 11	537
Gunnedah	Year 12	2282
Gunnedah Region	Did not go to school	13
Gunnedah Region	Year 8	235
Gunnedah Region	Year 9	349
Gunnedah Region	Year 10	1121
Gunnedah Region	Year 11	202
Gunnedah Region	Year 12	1013
Quirindi	Did not go to school	25
Quirindi	Year 8	457
Quirindi	Year 9	664
Quirindi	Year 10	2066
Quirindi	Year 11	439
Quirindi	Year 12	1791
Tamworth - East	Did not go to school	69
Tamworth - East	Year 8	880
Tamworth - East	Year 9	1532
Tamworth - East	Year 10	5225
Tamworth - East	Year 11	1239
Tamworth - East	Year 12	5828
Tamworth - North	Did not go to school	65
Tamworth - North	Year 8	634
Tamworth - North	Year 9	977
Tamworth - North	Year 10	3391
Tamworth - North	Year 11	768
Tamworth - North	Year 12	5104
Tamworth - West	Did not go to school	16
Tamworth - West	Year 8	309
Tamworth - West	Year 9	468
Tamworth - West	Year 10	1343
Tamworth - West	Year 11	287
Tamworth - West	Year 12	1052
Tamworth Region	Did not go to school	33
Tamworth Region	Year 8	936
Tamworth Region	Year 9	1497
Tamworth Region	Year 10	4876
Tamworth Region	Year 11	983
Tamworth Region	Year 12	4890
Belmont - Bennetts Green	Did not go to school	28
Belmont - Bennetts Green	Year 8	686
Belmont - Bennetts Green	Year 9	1532
Belmont - Bennetts Green	Year 10	5034
Belmont - Bennetts Green	Year 11	1057
Belmont - Bennetts Green	Year 12	5176
Belmont South - Blacksmiths	Did not go to school	13
Belmont South - Blacksmiths	Year 8	253
Belmont South - Blacksmiths	Year 9	583
Belmont South - Blacksmiths	Year 10	1834
Belmont South - Blacksmiths	Year 11	336
Belmont South - Blacksmiths	Year 12	1377
Charlestown - Dudley	Did not go to school	78
Charlestown - Dudley	Year 8	859
Charlestown - Dudley	Year 9	1675
Charlestown - Dudley	Year 10	5696
Charlestown - Dudley	Year 11	1223
Charlestown - Dudley	Year 12	8691
Glendale - Cardiff - Hillsborough	Did not go to school	51
Glendale - Cardiff - Hillsborough	Year 8	817
Glendale - Cardiff - Hillsborough	Year 9	1774
Glendale - Cardiff - Hillsborough	Year 10	5774
Glendale - Cardiff - Hillsborough	Year 11	1250
Glendale - Cardiff - Hillsborough	Year 12	8060
Mount Hutton - Windale	Did not go to school	30
Mount Hutton - Windale	Year 8	508
Mount Hutton - Windale	Year 9	1032
Mount Hutton - Windale	Year 10	2275
Mount Hutton - Windale	Year 11	567
Mount Hutton - Windale	Year 12	2063
Redhead	Did not go to school	5
Redhead	Year 8	133
Redhead	Year 9	288
Redhead	Year 10	826
Redhead	Year 11	148
Redhead	Year 12	1240
Swansea - Caves Beach	Did not go to school	27
Swansea - Caves Beach	Year 8	531
Swansea - Caves Beach	Year 9	1079
Swansea - Caves Beach	Year 10	3490
Swansea - Caves Beach	Year 11	650
Swansea - Caves Beach	Year 12	3209
Valentine - Eleebana	Did not go to school	9
Valentine - Eleebana	Year 8	252
Valentine - Eleebana	Year 9	754
Valentine - Eleebana	Year 10	2883
Valentine - Eleebana	Year 11	618
Valentine - Eleebana	Year 12	4813
Warners Bay - Boolaroo	Did not go to school	34
Warners Bay - Boolaroo	Year 8	496
Warners Bay - Boolaroo	Year 9	1079
Warners Bay - Boolaroo	Year 10	3487
Warners Bay - Boolaroo	Year 11	716
Warners Bay - Boolaroo	Year 12	4593
Bolton Point - Teralba	Did not go to school	16
Bolton Point - Teralba	Year 8	389
Bolton Point - Teralba	Year 9	814
Bolton Point - Teralba	Year 10	2454
Bolton Point - Teralba	Year 11	534
Bolton Point - Teralba	Year 12	2228
Bonnells Bay - Silverwater	Did not go to school	12
Bonnells Bay - Silverwater	Year 8	337
Bonnells Bay - Silverwater	Year 9	668
Bonnells Bay - Silverwater	Year 10	2505
Bonnells Bay - Silverwater	Year 11	545
Bonnells Bay - Silverwater	Year 12	2610
Edgeworth - Cameron Park	Did not go to school	28
Edgeworth - Cameron Park	Year 8	516
Edgeworth - Cameron Park	Year 9	1108
Edgeworth - Cameron Park	Year 10	3691
Edgeworth - Cameron Park	Year 11	797
Edgeworth - Cameron Park	Year 12	4063
Morisset - Cooranbong	Did not go to school	61
Morisset - Cooranbong	Year 8	731
Morisset - Cooranbong	Year 9	1317
Morisset - Cooranbong	Year 10	4025
Morisset - Cooranbong	Year 11	880
Morisset - Cooranbong	Year 12	4344
Toronto - Awaba	Did not go to school	38
Toronto - Awaba	Year 8	564
Toronto - Awaba	Year 9	1234
Toronto - Awaba	Year 10	3533
Toronto - Awaba	Year 11	826
Toronto - Awaba	Year 12	4170
Wangi Wangi - Rathmines	Did not go to school	10
Wangi Wangi - Rathmines	Year 8	325
Wangi Wangi - Rathmines	Year 9	752
Wangi Wangi - Rathmines	Year 10	2542
Wangi Wangi - Rathmines	Year 11	561
Wangi Wangi - Rathmines	Year 12	2891
West Wallsend - Barnsley - Killingworth	Did not go to school	16
West Wallsend - Barnsley - Killingworth	Year 8	267
West Wallsend - Barnsley - Killingworth	Year 9	645
West Wallsend - Barnsley - Killingworth	Year 10	2131
West Wallsend - Barnsley - Killingworth	Year 11	411
West Wallsend - Barnsley - Killingworth	Year 12	1419
Adamstown - Kotara	Did not go to school	46
Adamstown - Kotara	Year 8	439
Adamstown - Kotara	Year 9	884
Adamstown - Kotara	Year 10	3151
Adamstown - Kotara	Year 11	752
Adamstown - Kotara	Year 12	6665
Beresfield - Hexham	Did not go to school	19
Beresfield - Hexham	Year 8	483
Beresfield - Hexham	Year 9	985
Beresfield - Hexham	Year 10	2501
Beresfield - Hexham	Year 11	476
Beresfield - Hexham	Year 12	1809
Hamilton - Broadmeadow	Did not go to school	60
Hamilton - Broadmeadow	Year 8	501
Hamilton - Broadmeadow	Year 9	611
Hamilton - Broadmeadow	Year 10	2162
Hamilton - Broadmeadow	Year 11	521
Hamilton - Broadmeadow	Year 12	5371
Lambton - New Lambton	Did not go to school	45
Lambton - New Lambton	Year 8	514
Lambton - New Lambton	Year 9	934
Lambton - New Lambton	Year 10	3329
Lambton - New Lambton	Year 11	809
Lambton - New Lambton	Year 12	6927
Maryland - Fletcher - Minmi	Did not go to school	32
Maryland - Fletcher - Minmi	Year 8	364
Maryland - Fletcher - Minmi	Year 9	851
Maryland - Fletcher - Minmi	Year 10	3291
Maryland - Fletcher - Minmi	Year 11	793
Maryland - Fletcher - Minmi	Year 12	4536
Mayfield - Warabrook	Did not go to school	78
Mayfield - Warabrook	Year 8	636
Mayfield - Warabrook	Year 9	890
Mayfield - Warabrook	Year 10	3193
Mayfield - Warabrook	Year 11	782
Mayfield - Warabrook	Year 12	5981
Merewether - The Junction	Did not go to school	38
Merewether - The Junction	Year 8	249
Merewether - The Junction	Year 9	572
Merewether - The Junction	Year 10	2183
Merewether - The Junction	Year 11	621
Merewether - The Junction	Year 12	6941
Newcastle - Cooks Hill	Did not go to school	25
Newcastle - Cooks Hill	Year 8	169
Newcastle - Cooks Hill	Year 9	377
Newcastle - Cooks Hill	Year 10	1450
Newcastle - Cooks Hill	Year 11	487
Newcastle - Cooks Hill	Year 12	6297
Newcastle Port - Kooragang	Year 10	8
Newcastle Port - Kooragang	Year 12	3
Shortland - Jesmond	Did not go to school	84
Shortland - Jesmond	Year 8	455
Shortland - Jesmond	Year 9	762
Shortland - Jesmond	Year 10	1905
Shortland - Jesmond	Year 11	425
Shortland - Jesmond	Year 12	5593
Stockton - Fullerton Cove	Did not go to school	10
Stockton - Fullerton Cove	Year 8	298
Stockton - Fullerton Cove	Year 9	695
Stockton - Fullerton Cove	Year 10	2012
Stockton - Fullerton Cove	Year 11	387
Stockton - Fullerton Cove	Year 12	2100
Wallsend - Elermore Vale	Did not go to school	76
Wallsend - Elermore Vale	Year 8	859
Wallsend - Elermore Vale	Year 9	1744
Wallsend - Elermore Vale	Year 10	4767
Wallsend - Elermore Vale	Year 11	1043
Wallsend - Elermore Vale	Year 12	6581
Waratah - North Lambton	Did not go to school	51
Waratah - North Lambton	Year 8	379
Waratah - North Lambton	Year 9	756
Waratah - North Lambton	Year 10	2437
Waratah - North Lambton	Year 11	590
Waratah - North Lambton	Year 12	4938
Wickham - Carrington - Tighes Hill	Did not go to school	29
Wickham - Carrington - Tighes Hill	Year 8	233
Wickham - Carrington - Tighes Hill	Year 9	373
Wickham - Carrington - Tighes Hill	Year 10	1393
Wickham - Carrington - Tighes Hill	Year 11	374
Wickham - Carrington - Tighes Hill	Year 12	3862
Ballina	Did not go to school	51
Ballina	Year 8	863
Ballina	Year 9	1405
Ballina	Year 10	4462
Ballina	Year 11	978
Ballina	Year 12	5312
Ballina Region	Did not go to school	37
Ballina Region	Year 8	661
Ballina Region	Year 9	1065
Ballina Region	Year 10	3992
Ballina Region	Year 11	961
Ballina Region	Year 12	5816
