SA2_NAME16	AgeStudent	Sex	students
Chinchilla	15-19	M	155
Chinchilla	20-24	F	28
Chinchilla	20-24	M	17
Chinchilla	25+	F	120
Chinchilla	25+	M	50
Goondiwindi	0-4	F	39
Goondiwindi	0-4	M	28
Goondiwindi	5-14	F	385
Goondiwindi	5-14	M	424
Goondiwindi	15-19	F	115
Goondiwindi	15-19	M	109
Goondiwindi	20-24	F	30
Goondiwindi	20-24	M	22
Goondiwindi	25+	F	109
Goondiwindi	25+	M	39
Inglewood - Waggamba	0-4	F	16
Inglewood - Waggamba	0-4	M	17
Inglewood - Waggamba	5-14	F	243
Inglewood - Waggamba	5-14	M	257
Inglewood - Waggamba	15-19	F	66
Inglewood - Waggamba	15-19	M	46
Inglewood - Waggamba	20-24	F	16
Inglewood - Waggamba	20-24	M	6
Inglewood - Waggamba	25+	F	45
Inglewood - Waggamba	25+	M	9
Miles - Wandoan	0-4	F	11
Miles - Wandoan	0-4	M	23
Miles - Wandoan	5-14	F	218
Miles - Wandoan	5-14	M	243
Miles - Wandoan	15-19	F	70
Miles - Wandoan	15-19	M	54
Miles - Wandoan	20-24	F	9
Miles - Wandoan	20-24	M	9
Miles - Wandoan	25+	F	44
Miles - Wandoan	25+	M	32
Roma	0-4	F	34
Roma	0-4	M	42
Roma	5-14	F	395
Roma	5-14	M	386
Roma	15-19	F	92
Roma	15-19	M	128
Roma	20-24	F	36
Roma	20-24	M	23
Roma	25+	F	156
Roma	25+	M	61
Roma Region	0-4	F	32
Roma Region	0-4	M	34
Roma Region	5-14	F	320
Roma Region	5-14	M	418
Roma Region	15-19	F	71
Roma Region	15-19	M	84
Roma Region	20-24	F	24
Roma Region	20-24	M	4
Roma Region	25+	F	67
Roma Region	25+	M	16
Tara	0-4	F	26
Tara	0-4	M	12
Tara	5-14	F	215
Tara	5-14	M	225
Tara	15-19	F	50
Tara	15-19	M	49
Tara	20-24	F	11
Tara	25+	F	48
Tara	25+	M	20
Crows Nest - Rosalie	0-4	F	40
Crows Nest - Rosalie	0-4	M	40
Crows Nest - Rosalie	5-14	F	517
Crows Nest - Rosalie	5-14	M	501
Crows Nest - Rosalie	15-19	F	139
Crows Nest - Rosalie	15-19	M	128
Crows Nest - Rosalie	20-24	F	30
Crows Nest - Rosalie	20-24	M	19
Crows Nest - Rosalie	25+	F	131
Crows Nest - Rosalie	25+	M	42
Jondaryan	0-4	F	48
Jondaryan	0-4	M	45
Jondaryan	5-14	F	494
Jondaryan	5-14	M	477
Jondaryan	15-19	F	142
Jondaryan	15-19	M	144
Jondaryan	20-24	F	30
Jondaryan	20-24	M	32
Jondaryan	25+	F	95
Jondaryan	25+	M	49
Millmerran	0-4	F	15
Millmerran	0-4	M	16
Millmerran	5-14	F	178
Millmerran	5-14	M	178
Millmerran	15-19	F	44
Millmerran	15-19	M	43
Millmerran	20-24	F	10
Millmerran	25+	F	42
Millmerran	25+	M	16
Pittsworth	0-4	F	25
Pittsworth	0-4	M	26
Pittsworth	5-14	F	372
Pittsworth	5-14	M	364
Pittsworth	15-19	F	104
Pittsworth	15-19	M	129
Pittsworth	20-24	F	18
Pittsworth	20-24	M	12
Pittsworth	25+	F	72
Pittsworth	25+	M	34
Wambo	0-4	F	104
Wambo	0-4	M	112
Wambo	5-14	F	1128
Wambo	5-14	M	1252
Wambo	15-19	F	366
Wambo	15-19	M	356
Wambo	20-24	F	92
Wambo	20-24	M	51
Wambo	25+	F	263
Wambo	25+	M	111
Clifton - Greenmount	0-4	F	22
Clifton - Greenmount	0-4	M	26
Clifton - Greenmount	5-14	F	278
Clifton - Greenmount	5-14	M	287
Clifton - Greenmount	15-19	F	98
Clifton - Greenmount	15-19	M	105
Clifton - Greenmount	20-24	F	28
Clifton - Greenmount	20-24	M	20
Clifton - Greenmount	25+	F	79
Clifton - Greenmount	25+	M	26
Southern Downs - East	0-4	F	18
Southern Downs - East	0-4	M	15
Southern Downs - East	5-14	F	249
Southern Downs - East	5-14	M	259
Southern Downs - East	15-19	F	82
Southern Downs - East	15-19	M	86
Southern Downs - East	20-24	F	11
Southern Downs - East	20-24	M	7
Southern Downs - East	25+	F	57
Southern Downs - East	25+	M	19
Southern Downs - West	0-4	F	15
Southern Downs - West	0-4	M	20
Southern Downs - West	5-14	F	245
Southern Downs - West	5-14	M	275
Southern Downs - West	15-19	F	78
Southern Downs - West	15-19	M	91
Southern Downs - West	20-24	F	14
Southern Downs - West	20-24	M	14
Southern Downs - West	25+	F	59
Southern Downs - West	25+	M	22
Stanthorpe	0-4	F	23
Stanthorpe	0-4	M	16
Stanthorpe	5-14	F	287
Stanthorpe	5-14	M	317
Stanthorpe	15-19	F	76
Stanthorpe	15-19	M	88
Stanthorpe	20-24	F	16
Stanthorpe	20-24	M	7
Stanthorpe	25+	F	73
Stanthorpe	25+	M	29
Stanthorpe Region	0-4	F	15
Stanthorpe Region	0-4	M	20
Stanthorpe Region	5-14	F	331
Stanthorpe Region	5-14	M	352
Stanthorpe Region	15-19	F	100
Stanthorpe Region	15-19	M	115
Stanthorpe Region	20-24	F	26
Stanthorpe Region	20-24	M	6
Stanthorpe Region	25+	F	71
Stanthorpe Region	25+	M	33
Warwick	0-4	F	65
Warwick	0-4	M	77
Warwick	5-14	F	921
Warwick	5-14	M	1023
Warwick	15-19	F	310
Warwick	15-19	M	338
Warwick	20-24	F	72
Warwick	20-24	M	45
Warwick	25+	F	256
Warwick	25+	M	98
Central Highlands - East	0-4	F	43
Central Highlands - East	0-4	M	56
Central Highlands - East	5-14	F	480
Central Highlands - East	5-14	M	508
Central Highlands - East	15-19	F	90
Central Highlands - East	15-19	M	113
Central Highlands - East	20-24	F	16
Central Highlands - East	20-24	M	19
Central Highlands - East	25+	F	100
Central Highlands - East	25+	M	41
Central Highlands - West	0-4	F	58
Central Highlands - West	0-4	M	46
Central Highlands - West	5-14	F	507
Central Highlands - West	5-14	M	552
Central Highlands - West	15-19	F	93
Central Highlands - West	15-19	M	115
Central Highlands - West	20-24	F	23
Central Highlands - West	20-24	M	10
Central Highlands - West	25+	F	110
Central Highlands - West	25+	M	33
Emerald	0-4	F	98
Emerald	0-4	M	96
Emerald	5-14	F	955
Emerald	5-14	M	1001
Emerald	15-19	F	231
Emerald	15-19	M	266
Emerald	20-24	F	60
Emerald	20-24	M	36
Emerald	25+	F	305
Emerald	25+	M	120
Berserker	0-4	F	23
Berserker	0-4	M	23
Berserker	5-14	F	369
Berserker	5-14	M	400
Berserker	15-19	F	130
Berserker	15-19	M	137
Berserker	20-24	F	62
Berserker	20-24	M	29
Berserker	25+	F	146
Berserker	25+	M	83
Bouldercombe	0-4	F	4
Bouldercombe	0-4	M	7
Bouldercombe	5-14	F	131
Bouldercombe	5-14	M	109
Bouldercombe	15-19	F	33
Bouldercombe	15-19	M	31
Bouldercombe	20-24	F	9
Bouldercombe	20-24	M	3
Bouldercombe	25+	F	27
Bouldercombe	25+	M	9
Emu Park	0-4	F	10
Emu Park	0-4	M	21
Emu Park	5-14	F	294
Emu Park	5-14	M	344
Emu Park	15-19	F	89
Emu Park	15-19	M	71
Emu Park	20-24	F	22
Emu Park	20-24	M	12
Emu Park	25+	F	80
Emu Park	25+	M	28
Frenchville - Mount Archer	0-4	F	47
Frenchville - Mount Archer	0-4	M	47
Frenchville - Mount Archer	5-14	F	547
Frenchville - Mount Archer	5-14	M	578
Frenchville - Mount Archer	15-19	F	217
Frenchville - Mount Archer	15-19	M	191
Frenchville - Mount Archer	20-24	F	89
Frenchville - Mount Archer	20-24	M	73
Frenchville - Mount Archer	25+	F	201
Frenchville - Mount Archer	25+	M	91
Glenlee - Rockyview	0-4	F	23
Glenlee - Rockyview	0-4	M	15
Glenlee - Rockyview	5-14	F	303
Glenlee - Rockyview	5-14	M	344
Glenlee - Rockyview	15-19	F	133
Glenlee - Rockyview	15-19	M	131
Glenlee - Rockyview	20-24	F	34
Glenlee - Rockyview	20-24	M	31
Glenlee - Rockyview	25+	F	68
Glenlee - Rockyview	25+	M	36
Gracemere	0-4	F	94
Gracemere	0-4	M	69
Gracemere	5-14	F	846
Gracemere	5-14	M	943
Gracemere	15-19	F	243
Gracemere	15-19	M	178
Gracemere	20-24	F	96
Gracemere	20-24	M	35
Gracemere	25+	F	297
Gracemere	25+	M	89
Lakes Creek	0-4	F	20
Lakes Creek	0-4	M	19
Lakes Creek	5-14	F	316
Lakes Creek	5-14	M	357
Lakes Creek	15-19	F	98
Lakes Creek	15-19	M	82
Lakes Creek	20-24	F	30
Lakes Creek	20-24	M	35
Lakes Creek	25+	F	100
Lakes Creek	25+	M	61
Mount Morgan	0-4	F	11
Mount Morgan	0-4	M	10
Mount Morgan	5-14	F	129
Mount Morgan	5-14	M	140
Mount Morgan	15-19	F	48
Mount Morgan	15-19	M	39
Mount Morgan	20-24	F	12
Mount Morgan	20-24	M	9
Mount Morgan	25+	F	56
Mount Morgan	25+	M	14
Norman Gardens	0-4	F	49
Norman Gardens	0-4	M	51
Norman Gardens	5-14	F	642
Norman Gardens	5-14	M	655
Norman Gardens	15-19	F	257
Norman Gardens	15-19	M	245
Norman Gardens	20-24	F	118
Norman Gardens	20-24	M	68
Norman Gardens	25+	F	221
Norman Gardens	25+	M	144
Park Avenue	0-4	F	27
Park Avenue	0-4	M	22
Park Avenue	5-14	F	264
Park Avenue	5-14	M	311
Park Avenue	15-19	F	89
Park Avenue	15-19	M	80
Park Avenue	20-24	F	40
Park Avenue	20-24	M	26
Park Avenue	25+	F	88
Park Avenue	25+	M	58
Parkhurst - Kawana	0-4	F	43
Parkhurst - Kawana	0-4	M	32
Parkhurst - Kawana	5-14	F	474
Parkhurst - Kawana	5-14	M	492
Parkhurst - Kawana	15-19	F	132
Parkhurst - Kawana	15-19	M	146
Parkhurst - Kawana	20-24	F	69
Parkhurst - Kawana	20-24	M	34
Parkhurst - Kawana	25+	F	153
Parkhurst - Kawana	25+	M	80
Rockhampton - West	0-4	F	37
Rockhampton - West	0-4	M	19
Rockhampton - West	5-14	F	302
Rockhampton - West	5-14	M	348
Rockhampton - West	15-19	F	125
Rockhampton - West	15-19	M	116
Rockhampton - West	20-24	F	45
Rockhampton - West	20-24	M	36
Rockhampton - West	25+	F	123
Rockhampton - West	25+	M	57
Rockhampton City	0-4	F	13
Rockhampton City	0-4	M	13
Rockhampton City	5-14	F	135
Rockhampton City	5-14	M	141
Rockhampton City	15-19	F	44
Rockhampton City	15-19	M	46
Rockhampton City	20-24	F	14
Rockhampton City	20-24	M	6
Rockhampton City	25+	F	59
Rockhampton City	25+	M	40
Rockhampton Region - East	0-4	F	13
Rockhampton Region - East	0-4	M	5
Rockhampton Region - East	5-14	F	172
Rockhampton Region - East	5-14	M	223
Rockhampton Region - East	15-19	F	62
Rockhampton Region - East	15-19	M	68
Rockhampton Region - East	20-24	F	17
Rockhampton Region - East	20-24	M	8
Rockhampton Region - East	25+	F	35
Rockhampton Region - East	25+	M	15
Rockhampton Region - North	0-4	F	11
Rockhampton Region - North	0-4	M	10
Rockhampton Region - North	5-14	F	271
Rockhampton Region - North	5-14	M	242
Rockhampton Region - North	15-19	F	84
Rockhampton Region - North	15-19	M	95
Rockhampton Region - North	20-24	F	18
Rockhampton Region - North	20-24	M	16
Rockhampton Region - North	25+	F	47
Rockhampton Region - North	25+	M	23
Rockhampton Region - West	0-4	F	14
Rockhampton Region - West	0-4	M	12
Rockhampton Region - West	5-14	F	161
Rockhampton Region - West	5-14	M	179
Rockhampton Region - West	15-19	F	62
Rockhampton Region - West	15-19	M	87
Rockhampton Region - West	20-24	F	17
Rockhampton Region - West	20-24	M	15
Rockhampton Region - West	25+	F	26
Rockhampton Region - West	25+	M	14
The Range - Allenstown	0-4	F	22
The Range - Allenstown	0-4	M	21
The Range - Allenstown	5-14	F	556
The Range - Allenstown	5-14	M	552
The Range - Allenstown	15-19	F	351
The Range - Allenstown	15-19	M	299
The Range - Allenstown	20-24	F	88
The Range - Allenstown	20-24	M	56
The Range - Allenstown	25+	F	150
The Range - Allenstown	25+	M	94
Yeppoon	0-4	F	93
Yeppoon	0-4	M	85
Yeppoon	5-14	F	1017
Yeppoon	5-14	M	1180
Yeppoon	15-19	F	397
Yeppoon	15-19	M	416
Yeppoon	20-24	F	108
Yeppoon	20-24	M	85
Yeppoon	25+	F	326
Yeppoon	25+	M	154
Banana	0-4	F	42
Banana	0-4	M	40
Banana	5-14	F	517
Banana	5-14	M	572
Banana	15-19	F	96
Banana	15-19	M	108
Banana	20-24	F	29
Banana	20-24	M	19
Banana	25+	F	116
Banana	25+	M	36
Biloela	0-4	F	44
Biloela	0-4	M	34
Biloela	5-14	F	385
Biloela	5-14	M	405
Biloela	15-19	F	115
Biloela	15-19	M	85
Biloela	20-24	F	28
Biloela	20-24	M	12
Biloela	25+	F	90
Biloela	25+	M	75
Agnes Water - Miriam Vale	0-4	F	16
Agnes Water - Miriam Vale	0-4	M	19
Agnes Water - Miriam Vale	5-14	F	330
Agnes Water - Miriam Vale	5-14	M	316
Agnes Water - Miriam Vale	15-19	F	101
Agnes Water - Miriam Vale	15-19	M	84
Agnes Water - Miriam Vale	20-24	F	17
Agnes Water - Miriam Vale	20-24	M	6
Agnes Water - Miriam Vale	25+	F	94
Agnes Water - Miriam Vale	25+	M	24
Boyne Island - Tannum Sands	0-4	F	49
Boyne Island - Tannum Sands	0-4	M	58
Boyne Island - Tannum Sands	5-14	F	783
Boyne Island - Tannum Sands	5-14	M	786
Boyne Island - Tannum Sands	15-19	F	209
Boyne Island - Tannum Sands	15-19	M	244
Boyne Island - Tannum Sands	20-24	F	46
Boyne Island - Tannum Sands	20-24	M	33
Boyne Island - Tannum Sands	25+	F	197
Boyne Island - Tannum Sands	25+	M	80
Clinton - New Auckland	0-4	F	90
Clinton - New Auckland	0-4	M	95
Clinton - New Auckland	5-14	F	992
Clinton - New Auckland	5-14	M	1059
Clinton - New Auckland	15-19	F	253
Clinton - New Auckland	15-19	M	285
Clinton - New Auckland	20-24	F	96
Clinton - New Auckland	20-24	M	52
Clinton - New Auckland	25+	F	328
Clinton - New Auckland	25+	M	109
Gladstone	0-4	F	31
Gladstone	0-4	M	29
Gladstone	5-14	F	277
Gladstone	5-14	M	266
Gladstone	15-19	F	89
Gladstone	15-19	M	87
Gladstone	20-24	F	48
Gladstone	20-24	M	30
Gladstone	25+	F	122
Gladstone	25+	M	59
Gladstone Hinterland	0-4	F	74
Gladstone Hinterland	0-4	M	70
Gladstone Hinterland	5-14	F	837
Gladstone Hinterland	5-14	M	891
Gladstone Hinterland	15-19	F	194
Gladstone Hinterland	15-19	M	223
Gladstone Hinterland	20-24	F	41
Gladstone Hinterland	20-24	M	26
Gladstone Hinterland	25+	F	191
Gladstone Hinterland	25+	M	51
Kin Kora - Sun Valley	0-4	F	28
Kin Kora - Sun Valley	0-4	M	16
Kin Kora - Sun Valley	5-14	F	241
Kin Kora - Sun Valley	5-14	M	253
Kin Kora - Sun Valley	15-19	F	67
Kin Kora - Sun Valley	15-19	M	83
Kin Kora - Sun Valley	20-24	F	18
Kin Kora - Sun Valley	20-24	M	11
Kin Kora - Sun Valley	25+	F	79
Kin Kora - Sun Valley	25+	M	33
Telina - Toolooa	0-4	F	39
Telina - Toolooa	0-4	M	55
Telina - Toolooa	5-14	F	478
Telina - Toolooa	5-14	M	482
Telina - Toolooa	15-19	F	136
Telina - Toolooa	15-19	M	122
Telina - Toolooa	20-24	F	42
Telina - Toolooa	20-24	M	19
Telina - Toolooa	25+	F	137
Telina - Toolooa	25+	M	52
West Gladstone	0-4	F	16
West Gladstone	0-4	M	21
West Gladstone	5-14	F	244
West Gladstone	5-14	M	228
West Gladstone	15-19	F	94
West Gladstone	15-19	M	89
West Gladstone	20-24	F	28
West Gladstone	20-24	M	18
West Gladstone	25+	F	91
West Gladstone	25+	M	49
Broadbeach Waters	0-4	F	37
Broadbeach Waters	0-4	M	44
Broadbeach Waters	5-14	F	385
Broadbeach Waters	5-14	M	431
Broadbeach Waters	15-19	F	169
Broadbeach Waters	15-19	M	167
Broadbeach Waters	20-24	F	73
Broadbeach Waters	20-24	M	66
Broadbeach Waters	25+	F	145
Broadbeach Waters	25+	M	98
Burleigh Heads	0-4	F	37
Burleigh Heads	0-4	M	31
Burleigh Heads	5-14	F	311
Burleigh Heads	5-14	M	303
Burleigh Heads	15-19	F	118
Burleigh Heads	15-19	M	103
Burleigh Heads	20-24	F	107
Burleigh Heads	20-24	M	61
Burleigh Heads	25+	F	219
Burleigh Heads	25+	M	131
Burleigh Waters	0-4	F	100
Burleigh Waters	0-4	M	88
Burleigh Waters	5-14	F	832
Burleigh Waters	5-14	M	880
Burleigh Waters	15-19	F	272
Burleigh Waters	15-19	M	275
Burleigh Waters	20-24	F	111
Burleigh Waters	20-24	M	98
Burleigh Waters	25+	F	280
Burleigh Waters	25+	M	165
Mermaid Beach - Broadbeach	0-4	F	39
Mermaid Beach - Broadbeach	0-4	M	35
Mermaid Beach - Broadbeach	5-14	F	284
Mermaid Beach - Broadbeach	5-14	M	267
Mermaid Beach - Broadbeach	15-19	F	150
Mermaid Beach - Broadbeach	15-19	M	120
Mermaid Beach - Broadbeach	20-24	F	203
Mermaid Beach - Broadbeach	20-24	M	150
Mermaid Beach - Broadbeach	25+	F	348
Mermaid Beach - Broadbeach	25+	M	250
Mermaid Waters	0-4	F	74
Mermaid Waters	0-4	M	65
Mermaid Waters	5-14	F	608
Mermaid Waters	5-14	M	669
Mermaid Waters	15-19	F	226
Mermaid Waters	15-19	M	247
Mermaid Waters	20-24	F	125
Mermaid Waters	20-24	M	101
Mermaid Waters	25+	F	229
Mermaid Waters	25+	M	167
Miami	0-4	F	42
Miami	0-4	M	30
Miami	5-14	F	254
Miami	5-14	M	239
Miami	15-19	F	97
Miami	15-19	M	98
Miami	20-24	F	79
Miami	20-24	M	49
Miami	25+	F	222
Miami	25+	M	146
Coolangatta	0-4	F	14
Coolangatta	0-4	M	11
Coolangatta	5-14	F	133
Coolangatta	5-14	M	124
Coolangatta	15-19	F	45
Coolangatta	15-19	M	48
Coolangatta	20-24	F	96
Coolangatta	20-24	M	40
Coolangatta	25+	F	142
Coolangatta	25+	M	108
Currumbin - Tugun	0-4	F	83
Currumbin - Tugun	0-4	M	46
Currumbin - Tugun	5-14	F	456
Currumbin - Tugun	5-14	M	556
Currumbin - Tugun	15-19	F	186
Currumbin - Tugun	15-19	M	207
Currumbin - Tugun	20-24	F	102
Currumbin - Tugun	20-24	M	71
Currumbin - Tugun	25+	F	271
Currumbin - Tugun	25+	M	156
Currumbin Waters	0-4	F	45
Currumbin Waters	0-4	M	61
Currumbin Waters	5-14	F	567
Currumbin Waters	5-14	M	602
Currumbin Waters	15-19	F	228
Currumbin Waters	15-19	M	213
Currumbin Waters	20-24	F	79
Currumbin Waters	20-24	M	71
Currumbin Waters	25+	F	162
Currumbin Waters	25+	M	59
Elanora	0-4	F	64
Elanora	0-4	M	74
Elanora	5-14	F	727
Elanora	5-14	M	781
Elanora	15-19	F	281
Elanora	15-19	M	314
Elanora	20-24	F	91
Elanora	20-24	M	68
Elanora	25+	F	199
Elanora	25+	M	116
Palm Beach	0-4	F	91
Palm Beach	0-4	M	79
Palm Beach	5-14	F	671
Palm Beach	5-14	M	802
Palm Beach	15-19	F	276
Palm Beach	15-19	M	278
Palm Beach	20-24	F	140
Palm Beach	20-24	M	84
Palm Beach	25+	F	305
Palm Beach	25+	M	198
Arundel	0-4	F	46
Arundel	0-4	M	65
Arundel	5-14	F	543
Arundel	5-14	M	559
Arundel	15-19	F	272
Arundel	15-19	M	252
Arundel	20-24	F	142
Arundel	20-24	M	166
Arundel	25+	F	230
Arundel	25+	M	117
Biggera Waters	0-4	F	27
Biggera Waters	0-4	M	36
Biggera Waters	5-14	F	309
Biggera Waters	5-14	M	328
Biggera Waters	15-19	F	168
Biggera Waters	15-19	M	148
Biggera Waters	20-24	F	156
Biggera Waters	20-24	M	150
Biggera Waters	25+	F	213
Biggera Waters	25+	M	141
Coombabah	0-4	F	48
Coombabah	0-4	M	64
Coombabah	5-14	F	479
Coombabah	5-14	M	497
Coombabah	15-19	F	154
Coombabah	15-19	M	141
Coombabah	20-24	F	69
Coombabah	20-24	M	50
Coombabah	25+	F	177
Coombabah	25+	M	78
Labrador	0-4	F	92
Labrador	0-4	M	68
Labrador	5-14	F	629
Labrador	5-14	M	698
Labrador	15-19	F	288
Labrador	15-19	M	267
Labrador	20-24	F	278
Labrador	20-24	M	224
Labrador	25+	F	485
Labrador	25+	M	324
Paradise Point - Hollywell	0-4	F	48
Paradise Point - Hollywell	0-4	M	56
Paradise Point - Hollywell	5-14	F	392
Paradise Point - Hollywell	5-14	M	428
Paradise Point - Hollywell	15-19	F	164
Paradise Point - Hollywell	15-19	M	166
Paradise Point - Hollywell	20-24	F	85
Paradise Point - Hollywell	20-24	M	65
Paradise Point - Hollywell	25+	F	146
Paradise Point - Hollywell	25+	M	64
Runaway Bay	0-4	F	30
Runaway Bay	0-4	M	32
Runaway Bay	5-14	F	349
Runaway Bay	5-14	M	372
Runaway Bay	15-19	F	140
Runaway Bay	15-19	M	135
Runaway Bay	20-24	F	84
Runaway Bay	20-24	M	63
Runaway Bay	25+	F	138
Runaway Bay	25+	M	97
Guanaba - Springbrook	0-4	F	20
Guanaba - Springbrook	0-4	M	24
Guanaba - Springbrook	5-14	F	226
Guanaba - Springbrook	5-14	M	226
Guanaba - Springbrook	15-19	F	68
Guanaba - Springbrook	15-19	M	59
Guanaba - Springbrook	20-24	F	25
Guanaba - Springbrook	20-24	M	27
Guanaba - Springbrook	25+	F	83
Guanaba - Springbrook	25+	M	40
Tamborine - Canungra	0-4	F	52
Tamborine - Canungra	0-4	M	55
Tamborine - Canungra	5-14	F	864
Tamborine - Canungra	5-14	M	875
Tamborine - Canungra	15-19	F	304
Tamborine - Canungra	15-19	M	316
Tamborine - Canungra	20-24	F	72
Tamborine - Canungra	20-24	M	64
Tamborine - Canungra	25+	F	252
Tamborine - Canungra	25+	M	135
Currumbin Valley - Tallebudgera	0-4	F	25
Currumbin Valley - Tallebudgera	0-4	M	46
Currumbin Valley - Tallebudgera	5-14	F	448
Currumbin Valley - Tallebudgera	5-14	M	491
Currumbin Valley - Tallebudgera	15-19	F	181
Currumbin Valley - Tallebudgera	15-19	M	186
Currumbin Valley - Tallebudgera	20-24	F	60
Currumbin Valley - Tallebudgera	20-24	M	52
Currumbin Valley - Tallebudgera	25+	F	114
Currumbin Valley - Tallebudgera	25+	M	52
Mudgeeraba - Bonogin	0-4	F	129
Mudgeeraba - Bonogin	0-4	M	144
Mudgeeraba - Bonogin	5-14	F	1404
Mudgeeraba - Bonogin	5-14	M	1445
Mudgeeraba - Bonogin	15-19	F	476
Mudgeeraba - Bonogin	15-19	M	498
Mudgeeraba - Bonogin	20-24	F	152
Mudgeeraba - Bonogin	20-24	M	123
Mudgeeraba - Bonogin	25+	F	388
Mudgeeraba - Bonogin	25+	M	180
Reedy Creek - Andrews	0-4	F	64
Reedy Creek - Andrews	0-4	M	76
Reedy Creek - Andrews	5-14	F	682
Reedy Creek - Andrews	5-14	M	638
Reedy Creek - Andrews	15-19	F	233
Reedy Creek - Andrews	15-19	M	219
Reedy Creek - Andrews	20-24	F	83
Reedy Creek - Andrews	20-24	M	73
Reedy Creek - Andrews	25+	F	177
Reedy Creek - Andrews	25+	M	83
Carrara	0-4	F	65
Carrara	0-4	M	77
Carrara	5-14	F	637
Carrara	5-14	M	651
Carrara	15-19	F	254
Carrara	15-19	M	240
Carrara	20-24	F	105
Carrara	20-24	M	80
Carrara	25+	F	233
Carrara	25+	M	129
Highland Park	0-4	F	51
Highland Park	0-4	M	49
Highland Park	5-14	F	483
Highland Park	5-14	M	519
Highland Park	15-19	F	168
Highland Park	15-19	M	184
Highland Park	20-24	F	82
Highland Park	20-24	M	49
Highland Park	25+	F	167
Highland Park	25+	M	73
Nerang - Mount Nathan	0-4	F	134
Nerang - Mount Nathan	0-4	M	156
Nerang - Mount Nathan	5-14	F	1187
Nerang - Mount Nathan	5-14	M	1261
Nerang - Mount Nathan	15-19	F	420
Nerang - Mount Nathan	15-19	M	374
Nerang - Mount Nathan	20-24	F	156
Nerang - Mount Nathan	20-24	M	112
Nerang - Mount Nathan	25+	F	422
Nerang - Mount Nathan	25+	M	169
Pacific Pines - Gaven	0-4	F	144
Pacific Pines - Gaven	0-4	M	181
Pacific Pines - Gaven	5-14	F	1455
Pacific Pines - Gaven	5-14	M	1443
Pacific Pines - Gaven	15-19	F	509
Pacific Pines - Gaven	15-19	M	523
Pacific Pines - Gaven	20-24	F	152
Pacific Pines - Gaven	20-24	M	155
Pacific Pines - Gaven	25+	F	423
Pacific Pines - Gaven	25+	M	176
Worongary - Tallai	0-4	F	40
Worongary - Tallai	0-4	M	45
Worongary - Tallai	5-14	F	472
Worongary - Tallai	5-14	M	530
Worongary - Tallai	15-19	F	195
Worongary - Tallai	15-19	M	204
Worongary - Tallai	20-24	F	72
Worongary - Tallai	20-24	M	65
Worongary - Tallai	25+	F	137
Worongary - Tallai	25+	M	68
Coomera	0-4	F	142
Coomera	0-4	M	140
Coomera	5-14	F	1127
Coomera	5-14	M	1126
Coomera	15-19	F	330
Coomera	15-19	M	290
Coomera	20-24	F	157
Coomera	20-24	M	96
Coomera	25+	F	334
Coomera	25+	M	137
Helensvale	0-4	F	76
Helensvale	0-4	M	101
Helensvale	5-14	F	1019
Helensvale	5-14	M	1101
Helensvale	15-19	F	445
Helensvale	15-19	M	462
Helensvale	20-24	F	146
Helensvale	20-24	M	151
Helensvale	25+	F	296
Helensvale	25+	M	145
Hope Island	0-4	F	54
Hope Island	0-4	M	76
Hope Island	5-14	F	494
Hope Island	5-14	M	492
Hope Island	15-19	F	269
Hope Island	15-19	M	213
Hope Island	20-24	F	99
Hope Island	20-24	M	68
Hope Island	25+	F	184
Hope Island	25+	M	75
Jacobs Well - Alberton	0-4	F	16
Jacobs Well - Alberton	0-4	M	14
Jacobs Well - Alberton	5-14	F	203
Jacobs Well - Alberton	5-14	M	211
Jacobs Well - Alberton	15-19	F	54
Jacobs Well - Alberton	15-19	M	73
Jacobs Well - Alberton	20-24	F	22
Jacobs Well - Alberton	20-24	M	11
Jacobs Well - Alberton	25+	F	52
Jacobs Well - Alberton	25+	M	21
Ormeau - Yatala	0-4	F	177
Ormeau - Yatala	0-4	M	169
Ormeau - Yatala	5-14	F	1552
Ormeau - Yatala	5-14	M	1650
Ormeau - Yatala	15-19	F	504
Ormeau - Yatala	15-19	M	483
Ormeau - Yatala	20-24	F	118
Ormeau - Yatala	20-24	M	116
Ormeau - Yatala	25+	F	384
Ormeau - Yatala	25+	M	170
Oxenford - Maudsland	0-4	F	134
Oxenford - Maudsland	0-4	M	117
Oxenford - Maudsland	5-14	F	1110
Oxenford - Maudsland	5-14	M	1181
Oxenford - Maudsland	15-19	F	423
Oxenford - Maudsland	15-19	M	378
Oxenford - Maudsland	20-24	F	137
Oxenford - Maudsland	20-24	M	93
Oxenford - Maudsland	25+	F	338
Oxenford - Maudsland	25+	M	127
Pimpama	0-4	F	99
Pimpama	0-4	M	99
Pimpama	5-14	F	612
Pimpama	5-14	M	656
Pimpama	15-19	F	172
Pimpama	15-19	M	133
Pimpama	20-24	F	118
Pimpama	20-24	M	57
Pimpama	25+	F	249
Pimpama	25+	M	85
Upper Coomera - Willow Vale	0-4	F	291
Upper Coomera - Willow Vale	0-4	M	302
Upper Coomera - Willow Vale	5-14	F	2534
Upper Coomera - Willow Vale	5-14	M	2598
Upper Coomera - Willow Vale	15-19	F	812
Upper Coomera - Willow Vale	15-19	M	738
Upper Coomera - Willow Vale	20-24	F	234
Upper Coomera - Willow Vale	20-24	M	176
Upper Coomera - Willow Vale	25+	F	690
