SA2_NAME16	Age	NeedsAssistance	Sex	persons
Mindarie - Quinns Rocks - Jindalee	75-84		M	20
Mindarie - Quinns Rocks - Jindalee	75-84	0	F	196
Mindarie - Quinns Rocks - Jindalee	75-84	0	M	207
Mindarie - Quinns Rocks - Jindalee	75-84	1	F	49
Mindarie - Quinns Rocks - Jindalee	75-84	1	M	26
Mindarie - Quinns Rocks - Jindalee	85+		F	49
Mindarie - Quinns Rocks - Jindalee	85+		M	21
Mindarie - Quinns Rocks - Jindalee	85+	0	F	36
Mindarie - Quinns Rocks - Jindalee	85+	0	M	34
Mindarie - Quinns Rocks - Jindalee	85+	1	F	31
Mindarie - Quinns Rocks - Jindalee	85+	1	M	20
Tapping - Ashby - Sinagra	0-4		F	19
Tapping - Ashby - Sinagra	0-4		M	22
Tapping - Ashby - Sinagra	0-4	0	F	517
Tapping - Ashby - Sinagra	0-4	0	M	533
Tapping - Ashby - Sinagra	0-4	1	F	5
Tapping - Ashby - Sinagra	0-4	1	M	9
Tapping - Ashby - Sinagra	5-14		F	30
Tapping - Ashby - Sinagra	5-14		M	44
Tapping - Ashby - Sinagra	5-14	0	F	1042
Tapping - Ashby - Sinagra	5-14	0	M	1089
Tapping - Ashby - Sinagra	5-14	1	F	19
Tapping - Ashby - Sinagra	5-14	1	M	37
Tapping - Ashby - Sinagra	15-19		F	14
Tapping - Ashby - Sinagra	15-19		M	11
Tapping - Ashby - Sinagra	15-19	0	F	422
Tapping - Ashby - Sinagra	15-19	0	M	423
Tapping - Ashby - Sinagra	15-19	1	F	3
Tapping - Ashby - Sinagra	15-19	1	M	9
Tapping - Ashby - Sinagra	20-24		F	18
Tapping - Ashby - Sinagra	20-24		M	21
Tapping - Ashby - Sinagra	20-24	0	F	342
Tapping - Ashby - Sinagra	20-24	0	M	375
Tapping - Ashby - Sinagra	20-24	1	M	5
Tapping - Ashby - Sinagra	25-34		F	47
Tapping - Ashby - Sinagra	25-34		M	52
Tapping - Ashby - Sinagra	25-34	0	F	901
Tapping - Ashby - Sinagra	25-34	0	M	855
Tapping - Ashby - Sinagra	25-34	1	F	10
Tapping - Ashby - Sinagra	25-34	1	M	6
Tapping - Ashby - Sinagra	35-44		F	46
Tapping - Ashby - Sinagra	35-44		M	53
Tapping - Ashby - Sinagra	35-44	0	F	1086
Tapping - Ashby - Sinagra	35-44	0	M	1001
Tapping - Ashby - Sinagra	35-44	1	F	6
Tapping - Ashby - Sinagra	35-44	1	M	3
Tapping - Ashby - Sinagra	45-54		F	29
Tapping - Ashby - Sinagra	45-54		M	48
Tapping - Ashby - Sinagra	45-54	0	F	834
Tapping - Ashby - Sinagra	45-54	0	M	801
Tapping - Ashby - Sinagra	45-54	1	F	20
Tapping - Ashby - Sinagra	45-54	1	M	12
Tapping - Ashby - Sinagra	55-64		F	34
Tapping - Ashby - Sinagra	55-64		M	35
Tapping - Ashby - Sinagra	55-64	0	F	510
Tapping - Ashby - Sinagra	55-64	0	M	502
Tapping - Ashby - Sinagra	55-64	1	F	14
Tapping - Ashby - Sinagra	55-64	1	M	18
Tapping - Ashby - Sinagra	65-74		F	9
Tapping - Ashby - Sinagra	65-74		M	21
Tapping - Ashby - Sinagra	65-74	0	F	378
Tapping - Ashby - Sinagra	65-74	0	M	299
Tapping - Ashby - Sinagra	65-74	1	F	29
Tapping - Ashby - Sinagra	65-74	1	M	20
Tapping - Ashby - Sinagra	75-84		F	13
Tapping - Ashby - Sinagra	75-84		M	5
Tapping - Ashby - Sinagra	75-84	0	F	227
Tapping - Ashby - Sinagra	75-84	0	M	161
Tapping - Ashby - Sinagra	75-84	1	F	41
Tapping - Ashby - Sinagra	75-84	1	M	23
Tapping - Ashby - Sinagra	85+		F	3
Tapping - Ashby - Sinagra	85+		M	3
Tapping - Ashby - Sinagra	85+	0	F	27
Tapping - Ashby - Sinagra	85+	0	M	29
Tapping - Ashby - Sinagra	85+	1	F	23
Tapping - Ashby - Sinagra	85+	1	M	18
Wanneroo	0-4		F	45
Wanneroo	0-4		M	36
Wanneroo	0-4	0	F	910
Wanneroo	0-4	0	M	958
Wanneroo	0-4	1	F	11
Wanneroo	0-4	1	M	13
Wanneroo	5-14		F	53
Wanneroo	5-14		M	55
Wanneroo	5-14	0	F	1586
Wanneroo	5-14	0	M	1506
Wanneroo	5-14	1	F	31
Wanneroo	5-14	1	M	52
Wanneroo	15-19		F	28
Wanneroo	15-19		M	48
Wanneroo	15-19	0	F	680
Wanneroo	15-19	0	M	712
Wanneroo	15-19	1	F	9
Wanneroo	15-19	1	M	18
Wanneroo	20-24		F	59
Wanneroo	20-24		M	49
Wanneroo	20-24	0	F	774
Wanneroo	20-24	0	M	775
Wanneroo	20-24	1	F	16
Wanneroo	20-24	1	M	25
Wanneroo	25-34		F	111
Wanneroo	25-34		M	111
Wanneroo	25-34	0	F	2008
Wanneroo	25-34	0	M	1896
Wanneroo	25-34	1	F	16
Wanneroo	25-34	1	M	23
Wanneroo	35-44		F	64
Wanneroo	35-44		M	95
Wanneroo	35-44	0	F	1724
Wanneroo	35-44	0	M	1739
Wanneroo	35-44	1	F	25
Wanneroo	35-44	1	M	30
Wanneroo	45-54		F	86
Wanneroo	45-54		M	108
Wanneroo	45-54	0	F	1530
Wanneroo	45-54	0	M	1462
Wanneroo	45-54	1	F	41
Wanneroo	45-54	1	M	35
Wanneroo	55-64		F	75
Wanneroo	55-64		M	74
Wanneroo	55-64	0	F	1297
Wanneroo	55-64	0	M	1190
Wanneroo	55-64	1	F	60
Wanneroo	55-64	1	M	44
Wanneroo	65-74		F	69
Wanneroo	65-74		M	72
Wanneroo	65-74	0	F	876
Wanneroo	65-74	0	M	851
Wanneroo	65-74	1	F	80
Wanneroo	65-74	1	M	74
Wanneroo	75-84		F	43
Wanneroo	75-84		M	35
Wanneroo	75-84	0	F	354
Wanneroo	75-84	0	M	301
Wanneroo	75-84	1	F	115
Wanneroo	75-84	1	M	62
Wanneroo	85+		F	38
Wanneroo	85+		M	12
Wanneroo	85+	0	F	84
Wanneroo	85+	0	M	56
Wanneroo	85+	1	F	154
Wanneroo	85+	1	M	71
Alkimos - Eglinton	0-4		F	46
Alkimos - Eglinton	0-4		M	32
Alkimos - Eglinton	0-4	0	F	420
Alkimos - Eglinton	0-4	0	M	396
Alkimos - Eglinton	0-4	1	M	5
Alkimos - Eglinton	5-14		F	41
Alkimos - Eglinton	5-14		M	48
Alkimos - Eglinton	5-14	0	F	501
Alkimos - Eglinton	5-14	0	M	517
Alkimos - Eglinton	5-14	1	F	9
Alkimos - Eglinton	5-14	1	M	31
Alkimos - Eglinton	15-19		F	20
Alkimos - Eglinton	15-19		M	15
Alkimos - Eglinton	15-19	0	F	165
Alkimos - Eglinton	15-19	0	M	203
Alkimos - Eglinton	15-19	1	F	7
Alkimos - Eglinton	15-19	1	M	5
Alkimos - Eglinton	20-24		F	33
Alkimos - Eglinton	20-24		M	25
Alkimos - Eglinton	20-24	0	F	377
Alkimos - Eglinton	20-24	0	M	295
Alkimos - Eglinton	20-24	1	F	3
Alkimos - Eglinton	20-24	1	M	6
Alkimos - Eglinton	25-34		F	89
Alkimos - Eglinton	25-34		M	93
Alkimos - Eglinton	25-34	0	F	981
Alkimos - Eglinton	25-34	0	M	904
Alkimos - Eglinton	25-34	1	M	4
Alkimos - Eglinton	35-44		F	51
Alkimos - Eglinton	35-44		M	71
Alkimos - Eglinton	35-44	0	F	555
Alkimos - Eglinton	35-44	0	M	531
Alkimos - Eglinton	35-44	1	M	4
Alkimos - Eglinton	45-54		F	29
Alkimos - Eglinton	45-54		M	36
Alkimos - Eglinton	45-54	0	F	394
Alkimos - Eglinton	45-54	0	M	355
Alkimos - Eglinton	45-54	1	F	11
Alkimos - Eglinton	45-54	1	M	4
Alkimos - Eglinton	55-64		F	24
Alkimos - Eglinton	55-64		M	17
Alkimos - Eglinton	55-64	0	F	181
Alkimos - Eglinton	55-64	0	M	145
Alkimos - Eglinton	55-64	1	F	6
Alkimos - Eglinton	55-64	1	M	3
Alkimos - Eglinton	65-74		F	13
Alkimos - Eglinton	65-74		M	4
Alkimos - Eglinton	65-74	0	F	94
Alkimos - Eglinton	65-74	0	M	94
Alkimos - Eglinton	65-74	1	F	5
Alkimos - Eglinton	75-84		M	3
Alkimos - Eglinton	75-84	0	F	14
Alkimos - Eglinton	75-84	0	M	16
Alkimos - Eglinton	75-84	1	M	3
Alkimos - Eglinton	85+	0	F	3
Alkimos - Eglinton	85+	0	M	3
Carabooda - Pinjar	0-4		M	4
Carabooda - Pinjar	0-4	0	F	14
Carabooda - Pinjar	0-4	0	M	10
Carabooda - Pinjar	5-14		F	3
Carabooda - Pinjar	5-14		M	4
Carabooda - Pinjar	5-14	0	F	35
Carabooda - Pinjar	5-14	0	M	39
Carabooda - Pinjar	15-19		F	4
Carabooda - Pinjar	15-19		M	5
Carabooda - Pinjar	15-19	0	F	20
Carabooda - Pinjar	15-19	0	M	41
Carabooda - Pinjar	20-24		F	3
Carabooda - Pinjar	20-24	0	F	19
Carabooda - Pinjar	20-24	0	M	24
Carabooda - Pinjar	25-34		M	3
Carabooda - Pinjar	25-34	0	F	23
Carabooda - Pinjar	25-34	0	M	22
Carabooda - Pinjar	35-44		F	6
Carabooda - Pinjar	35-44		M	7
Carabooda - Pinjar	35-44	0	F	47
Carabooda - Pinjar	35-44	0	M	45
Carabooda - Pinjar	45-54		F	9
Carabooda - Pinjar	45-54		M	7
Carabooda - Pinjar	45-54	0	F	56
Carabooda - Pinjar	45-54	0	M	70
Carabooda - Pinjar	55-64		F	7
Carabooda - Pinjar	55-64		M	3
Carabooda - Pinjar	55-64	0	F	40
Carabooda - Pinjar	55-64	0	M	51
Carabooda - Pinjar	55-64	1	F	3
Carabooda - Pinjar	65-74		F	3
Carabooda - Pinjar	65-74		M	7
Carabooda - Pinjar	65-74	0	F	19
Carabooda - Pinjar	65-74	0	M	34
Carabooda - Pinjar	75-84		F	3
Carabooda - Pinjar	75-84	0	F	5
Carabooda - Pinjar	75-84	0	M	9
Carabooda - Pinjar	75-84	1	M	3
Two Rocks	0-4		F	11
Two Rocks	0-4		M	16
Two Rocks	0-4	0	F	92
Two Rocks	0-4	0	M	94
Two Rocks	5-14		F	29
Two Rocks	5-14		M	15
Two Rocks	5-14	0	F	165
Two Rocks	5-14	0	M	200
Two Rocks	5-14	1	F	3
Two Rocks	5-14	1	M	9
Two Rocks	15-19		F	3
Two Rocks	15-19		M	10
Two Rocks	15-19	0	F	61
Two Rocks	15-19	0	M	79
Two Rocks	15-19	1	F	3
Two Rocks	15-19	1	M	3
Two Rocks	20-24		F	3
Two Rocks	20-24		M	6
Two Rocks	20-24	0	F	63
Two Rocks	20-24	0	M	70
Two Rocks	25-34		F	19
Two Rocks	25-34		M	16
Two Rocks	25-34	0	F	189
Two Rocks	25-34	0	M	152
Two Rocks	25-34	1	F	6
Two Rocks	35-44		F	18
Two Rocks	35-44		M	27
Two Rocks	35-44	0	F	164
Two Rocks	35-44	0	M	169
Two Rocks	35-44	1	F	3
Two Rocks	35-44	1	M	4
Two Rocks	45-54		F	10
Two Rocks	45-54		M	25
Two Rocks	45-54	0	F	188
Two Rocks	45-54	0	M	206
Two Rocks	45-54	1	F	7
Two Rocks	45-54	1	M	7
Two Rocks	55-64		F	19
Two Rocks	55-64		M	17
Two Rocks	55-64	0	F	151
Two Rocks	55-64	0	M	165
Two Rocks	55-64	1	F	10
Two Rocks	55-64	1	M	3
Two Rocks	65-74		F	19
Two Rocks	65-74		M	15
Two Rocks	65-74	0	F	116
Two Rocks	65-74	0	M	131
Two Rocks	65-74	1	F	4
Two Rocks	65-74	1	M	6
Two Rocks	75-84		F	7
Two Rocks	75-84		M	12
Two Rocks	75-84	0	F	63
Two Rocks	75-84	0	M	59
Two Rocks	75-84	1	F	11
Two Rocks	75-84	1	M	4
Two Rocks	85+	0	F	8
Two Rocks	85+	0	M	11
Two Rocks	85+	1	F	3
Yanchep	0-4		F	31
Yanchep	0-4		M	26
Yanchep	0-4	0	F	343
Yanchep	0-4	0	M	386
Yanchep	0-4	1	F	3
Yanchep	0-4	1	M	6
Yanchep	5-14		F	44
Yanchep	5-14		M	64
Yanchep	5-14	0	F	583
Yanchep	5-14	0	M	630
Yanchep	5-14	1	F	12
Yanchep	5-14	1	M	33
Yanchep	15-19		F	21
Yanchep	15-19		M	21
Yanchep	15-19	0	F	220
Yanchep	15-19	0	M	222
Yanchep	15-19	1	F	8
Yanchep	15-19	1	M	6
Yanchep	20-24		F	23
Yanchep	20-24		M	18
Yanchep	20-24	0	F	247
Yanchep	20-24	0	M	206
Yanchep	20-24	1	F	3
Yanchep	20-24	1	M	5
Yanchep	25-34		F	65
Yanchep	25-34		M	74
Yanchep	25-34	0	F	670
Yanchep	25-34	0	M	538
Yanchep	25-34	1	F	6
Yanchep	25-34	1	M	5
Yanchep	35-44		F	47
Yanchep	35-44		M	71
Yanchep	35-44	0	F	570
Yanchep	35-44	0	M	589
Yanchep	35-44	1	F	9
Yanchep	35-44	1	M	3
Yanchep	45-54		F	54
Yanchep	45-54		M	56
Yanchep	45-54	0	F	499
Yanchep	45-54	0	M	513
Yanchep	45-54	1	F	19
Yanchep	45-54	1	M	14
Yanchep	55-64		F	42
Yanchep	55-64		M	27
Yanchep	55-64	0	F	363
Yanchep	55-64	0	M	292
Yanchep	55-64	1	F	20
Yanchep	55-64	1	M	17
Yanchep	65-74		F	36
Yanchep	65-74		M	29
Yanchep	65-74	0	F	301
Yanchep	65-74	0	M	256
Yanchep	65-74	1	F	25
Yanchep	65-74	1	M	23
Yanchep	75-84		F	19
Yanchep	75-84		M	18
Yanchep	75-84	0	F	76
Yanchep	75-84	0	M	108
Yanchep	75-84	1	F	46
Yanchep	75-84	1	M	38
Yanchep	85+		F	12
Yanchep	85+		M	6
Yanchep	85+	0	F	14
Yanchep	85+	0	M	9
Yanchep	85+	1	F	62
Yanchep	85+	1	M	27
Armadale - Wungong - Brookdale	0-4		F	77
Armadale - Wungong - Brookdale	0-4		M	90
Armadale - Wungong - Brookdale	0-4	0	F	705
Armadale - Wungong - Brookdale	0-4	0	M	741
Armadale - Wungong - Brookdale	0-4	1	F	14
Armadale - Wungong - Brookdale	0-4	1	M	18
Armadale - Wungong - Brookdale	5-14		F	91
Armadale - Wungong - Brookdale	5-14		M	112
Armadale - Wungong - Brookdale	5-14	0	F	1136
Armadale - Wungong - Brookdale	5-14	0	M	1131
Armadale - Wungong - Brookdale	5-14	1	F	26
Armadale - Wungong - Brookdale	5-14	1	M	67
Armadale - Wungong - Brookdale	15-19		F	54
Armadale - Wungong - Brookdale	15-19		M	46
Armadale - Wungong - Brookdale	15-19	0	F	495
Armadale - Wungong - Brookdale	15-19	0	M	441
Armadale - Wungong - Brookdale	15-19	1	F	14
Armadale - Wungong - Brookdale	15-19	1	M	23
Armadale - Wungong - Brookdale	20-24		F	54
Armadale - Wungong - Brookdale	20-24		M	69
Armadale - Wungong - Brookdale	20-24	0	F	635
Armadale - Wungong - Brookdale	20-24	0	M	630
Armadale - Wungong - Brookdale	20-24	1	F	16
Armadale - Wungong - Brookdale	20-24	1	M	20
Armadale - Wungong - Brookdale	25-34		F	148
Armadale - Wungong - Brookdale	25-34		M	132
Armadale - Wungong - Brookdale	25-34	0	F	1391
Armadale - Wungong - Brookdale	25-34	0	M	1310
Armadale - Wungong - Brookdale	25-34	1	F	26
Armadale - Wungong - Brookdale	25-34	1	M	28
Armadale - Wungong - Brookdale	35-44		F	106
Armadale - Wungong - Brookdale	35-44		M	121
Armadale - Wungong - Brookdale	35-44	0	F	1044
Armadale - Wungong - Brookdale	35-44	0	M	1059
Armadale - Wungong - Brookdale	35-44	1	F	35
Armadale - Wungong - Brookdale	35-44	1	M	45
Armadale - Wungong - Brookdale	45-54		F	96
Armadale - Wungong - Brookdale	45-54		M	116
Armadale - Wungong - Brookdale	45-54	0	F	971
Armadale - Wungong - Brookdale	45-54	0	M	896
Armadale - Wungong - Brookdale	45-54	1	F	68
Armadale - Wungong - Brookdale	45-54	1	M	61
Armadale - Wungong - Brookdale	55-64		F	93
Armadale - Wungong - Brookdale	55-64		M	88
Armadale - Wungong - Brookdale	55-64	0	F	853
Armadale - Wungong - Brookdale	55-64	0	M	763
Armadale - Wungong - Brookdale	55-64	1	F	101
Armadale - Wungong - Brookdale	55-64	1	M	73
Armadale - Wungong - Brookdale	65-74		F	84
Armadale - Wungong - Brookdale	65-74		M	69
Armadale - Wungong - Brookdale	65-74	0	F	609
Armadale - Wungong - Brookdale	65-74	0	M	551
Armadale - Wungong - Brookdale	65-74	1	F	81
Armadale - Wungong - Brookdale	65-74	1	M	80
Armadale - Wungong - Brookdale	75-84		F	76
Armadale - Wungong - Brookdale	75-84		M	63
Armadale - Wungong - Brookdale	75-84	0	F	324
Armadale - Wungong - Brookdale	75-84	0	M	264
Armadale - Wungong - Brookdale	75-84	1	F	109
Armadale - Wungong - Brookdale	75-84	1	M	78
Armadale - Wungong - Brookdale	85+		F	43
Armadale - Wungong - Brookdale	85+		M	33
Armadale - Wungong - Brookdale	85+	0	F	82
Armadale - Wungong - Brookdale	85+	0	M	62
Armadale - Wungong - Brookdale	85+	1	F	96
Armadale - Wungong - Brookdale	85+	1	M	51
Ashendon - Lesley	5-14	0	F	3
Camillo - Champion Lakes	0-4		F	10
Camillo - Champion Lakes	0-4		M	13
Camillo - Champion Lakes	0-4	0	F	172
Camillo - Champion Lakes	0-4	0	M	182
Camillo - Champion Lakes	0-4	1	M	3
Camillo - Champion Lakes	5-14		F	14
Camillo - Champion Lakes	5-14		M	15
Camillo - Champion Lakes	5-14	0	F	349
Camillo - Champion Lakes	5-14	0	M	315
Camillo - Champion Lakes	5-14	1	F	7
Camillo - Champion Lakes	5-14	1	M	13
Camillo - Champion Lakes	15-19		F	8
Camillo - Champion Lakes	15-19		M	3
Camillo - Champion Lakes	15-19	0	F	180
Camillo - Champion Lakes	15-19	0	M	145
Camillo - Champion Lakes	15-19	1	F	12
Camillo - Champion Lakes	15-19	1	M	14
Camillo - Champion Lakes	20-24		F	10
Camillo - Champion Lakes	20-24		M	13
Camillo - Champion Lakes	20-24	0	F	159
Camillo - Champion Lakes	20-24	0	M	161
Camillo - Champion Lakes	20-24	1	F	3
Camillo - Champion Lakes	20-24	1	M	4
Camillo - Champion Lakes	25-34		F	24
Camillo - Champion Lakes	25-34		M	28
Camillo - Champion Lakes	25-34	0	F	384
Camillo - Champion Lakes	25-34	0	M	407
Camillo - Champion Lakes	25-34	1	F	8
Camillo - Champion Lakes	25-34	1	M	13
Camillo - Champion Lakes	35-44		F	16
Camillo - Champion Lakes	35-44		M	29
Camillo - Champion Lakes	35-44	0	F	300
Camillo - Champion Lakes	35-44	0	M	327
Camillo - Champion Lakes	35-44	1	F	7
Camillo - Champion Lakes	35-44	1	M	10
Camillo - Champion Lakes	45-54		F	26
Camillo - Champion Lakes	45-54		M	24
Camillo - Champion Lakes	45-54	0	F	314
Camillo - Champion Lakes	45-54	0	M	354
Camillo - Champion Lakes	45-54	1	F	19
Camillo - Champion Lakes	45-54	1	M	13
Camillo - Champion Lakes	55-64		F	18
Camillo - Champion Lakes	55-64		M	28
Camillo - Champion Lakes	55-64	0	F	340
Camillo - Champion Lakes	55-64	0	M	294
Camillo - Champion Lakes	55-64	1	F	23
Camillo - Champion Lakes	55-64	1	M	26
Camillo - Champion Lakes	65-74		F	14
Camillo - Champion Lakes	65-74		M	20
Camillo - Champion Lakes	65-74	0	F	190
Camillo - Champion Lakes	65-74	0	M	190
Camillo - Champion Lakes	65-74	1	F	30
Camillo - Champion Lakes	65-74	1	M	23
Camillo - Champion Lakes	75-84		F	11
Camillo - Champion Lakes	75-84		M	5
Camillo - Champion Lakes	75-84	0	F	57
Camillo - Champion Lakes	75-84	0	M	72
Camillo - Champion Lakes	75-84	1	F	21
Camillo - Champion Lakes	75-84	1	M	10
Camillo - Champion Lakes	85+		F	13
Camillo - Champion Lakes	85+		M	4
Camillo - Champion Lakes	85+	0	F	8
Camillo - Champion Lakes	85+	0	M	8
Camillo - Champion Lakes	85+	1	F	15
Camillo - Champion Lakes	85+	1	M	3
Forrestdale - Harrisdale - Piara Waters	0-4		F	35
Forrestdale - Harrisdale - Piara Waters	0-4		M	42
Forrestdale - Harrisdale - Piara Waters	0-4	0	F	1083
Forrestdale - Harrisdale - Piara Waters	0-4	0	M	1156
Forrestdale - Harrisdale - Piara Waters	0-4	1	F	6
Forrestdale - Harrisdale - Piara Waters	0-4	1	M	21
Forrestdale - Harrisdale - Piara Waters	5-14		F	45
Forrestdale - Harrisdale - Piara Waters	5-14		M	39
Forrestdale - Harrisdale - Piara Waters	5-14	0	F	1280
Forrestdale - Harrisdale - Piara Waters	5-14	0	M	1267
Forrestdale - Harrisdale - Piara Waters	5-14	1	F	19
Forrestdale - Harrisdale - Piara Waters	5-14	1	M	40
Forrestdale - Harrisdale - Piara Waters	15-19		F	12
Forrestdale - Harrisdale - Piara Waters	15-19		M	7
Forrestdale - Harrisdale - Piara Waters	15-19	0	F	446
Forrestdale - Harrisdale - Piara Waters	15-19	0	M	443
Forrestdale - Harrisdale - Piara Waters	15-19	1	F	3
Forrestdale - Harrisdale - Piara Waters	15-19	1	M	14
Forrestdale - Harrisdale - Piara Waters	20-24		F	24
Forrestdale - Harrisdale - Piara Waters	20-24		M	22
Forrestdale - Harrisdale - Piara Waters	20-24	0	F	624
Forrestdale - Harrisdale - Piara Waters	20-24	0	M	562
Forrestdale - Harrisdale - Piara Waters	20-24	1	M	3
Forrestdale - Harrisdale - Piara Waters	25-34		F	80
Forrestdale - Harrisdale - Piara Waters	25-34		M	107
Forrestdale - Harrisdale - Piara Waters	25-34	0	F	2457
Forrestdale - Harrisdale - Piara Waters	25-34	0	M	2268
Forrestdale - Harrisdale - Piara Waters	25-34	1	F	6
Forrestdale - Harrisdale - Piara Waters	25-34	1	M	12
Forrestdale - Harrisdale - Piara Waters	35-44		F	54
Forrestdale - Harrisdale - Piara Waters	35-44		M	97
Forrestdale - Harrisdale - Piara Waters	35-44	0	F	1578
Forrestdale - Harrisdale - Piara Waters	35-44	0	M	1657
Forrestdale - Harrisdale - Piara Waters	35-44	1	F	13
Forrestdale - Harrisdale - Piara Waters	35-44	1	M	9
Forrestdale - Harrisdale - Piara Waters	45-54		F	35
Forrestdale - Harrisdale - Piara Waters	45-54		M	50
Forrestdale - Harrisdale - Piara Waters	45-54	0	F	873
Forrestdale - Harrisdale - Piara Waters	45-54	0	M	900
Forrestdale - Harrisdale - Piara Waters	45-54	1	F	9
Forrestdale - Harrisdale - Piara Waters	45-54	1	M	9
Forrestdale - Harrisdale - Piara Waters	55-64		F	16
Forrestdale - Harrisdale - Piara Waters	55-64		M	18
Forrestdale - Harrisdale - Piara Waters	55-64	0	F	574
Forrestdale - Harrisdale - Piara Waters	55-64	0	M	496
Forrestdale - Harrisdale - Piara Waters	55-64	1	F	19
Forrestdale - Harrisdale - Piara Waters	55-64	1	M	9
Forrestdale - Harrisdale - Piara Waters	65-74		F	12
Forrestdale - Harrisdale - Piara Waters	65-74		M	13
Forrestdale - Harrisdale - Piara Waters	65-74	0	F	246
Forrestdale - Harrisdale - Piara Waters	65-74	0	M	231
Forrestdale - Harrisdale - Piara Waters	65-74	1	F	16
Forrestdale - Harrisdale - Piara Waters	65-74	1	M	21
Forrestdale - Harrisdale - Piara Waters	75-84		F	3
Forrestdale - Harrisdale - Piara Waters	75-84		M	3
Forrestdale - Harrisdale - Piara Waters	75-84	0	F	49
Forrestdale - Harrisdale - Piara Waters	75-84	0	M	60
Forrestdale - Harrisdale - Piara Waters	75-84	1	F	15
Forrestdale - Harrisdale - Piara Waters	75-84	1	M	14
Forrestdale - Harrisdale - Piara Waters	85+		F	4
Forrestdale - Harrisdale - Piara Waters	85+	0	F	8
Forrestdale - Harrisdale - Piara Waters	85+	0	M	9
Forrestdale - Harrisdale - Piara Waters	85+	1	F	14
Kelmscott	0-4		F	28
Kelmscott	0-4		M	20
Kelmscott	0-4	0	F	318
Kelmscott	0-4	0	M	321
Kelmscott	0-4	1	F	3
Kelmscott	0-4	1	M	4
Kelmscott	5-14		F	33
Kelmscott	5-14		M	52
Kelmscott	5-14	0	F	532
Kelmscott	5-14	0	M	563
Kelmscott	5-14	1	F	8
Kelmscott	5-14	1	M	24
Kelmscott	15-19		F	21
Kelmscott	15-19		M	22
Kelmscott	15-19	0	F	273
Kelmscott	15-19	0	M	304
Kelmscott	15-19	1	F	10
Kelmscott	15-19	1	M	10
Kelmscott	20-24		F	22
Kelmscott	20-24		M	22
Kelmscott	20-24	0	F	290
Kelmscott	20-24	0	M	323
Kelmscott	20-24	1	F	9
Kelmscott	20-24	1	M	6
Kelmscott	25-34		F	58
Kelmscott	25-34		M	69
Kelmscott	25-34	0	F	655
Kelmscott	25-34	0	M	663
Kelmscott	25-34	1	F	18
Kelmscott	25-34	1	M	14
Kelmscott	35-44		F	52
Kelmscott	35-44		M	72
Kelmscott	35-44	0	F	587
Kelmscott	35-44	0	M	589
Kelmscott	35-44	1	F	26
Kelmscott	35-44	1	M	27
Kelmscott	45-54		F	51
Kelmscott	45-54		M	67
Kelmscott	45-54	0	F	623
Kelmscott	45-54	0	M	605
Kelmscott	45-54	1	F	29
Kelmscott	45-54	1	M	28
Kelmscott	55-64		F	44
Kelmscott	55-64		M	58
Kelmscott	55-64	0	F	579
Kelmscott	55-64	0	M	549
Kelmscott	55-64	1	F	30
Kelmscott	55-64	1	M	31
Kelmscott	65-74		F	41
Kelmscott	65-74		M	46
Kelmscott	65-74	0	F	442
Kelmscott	65-74	0	M	428
Kelmscott	65-74	1	F	29
Kelmscott	65-74	1	M	34
Kelmscott	75-84		F	33
Kelmscott	75-84		M	20
Kelmscott	75-84	0	F	198
Kelmscott	75-84	0	M	164
Kelmscott	75-84	1	F	49
Kelmscott	75-84	1	M	32
Kelmscott	85+		F	54
Kelmscott	85+		M	20
Kelmscott	85+	0	F	33
Kelmscott	85+	0	M	44
Kelmscott	85+	1	F	46
Kelmscott	85+	1	M	25
Mount Nasura - Mount Richon - Bedfordale	0-4		F	14
Mount Nasura - Mount Richon - Bedfordale	0-4		M	10
Mount Nasura - Mount Richon - Bedfordale	0-4	0	F	188
Mount Nasura - Mount Richon - Bedfordale	0-4	0	M	202
Mount Nasura - Mount Richon - Bedfordale	5-14		F	36
Mount Nasura - Mount Richon - Bedfordale	5-14		M	26
Mount Nasura - Mount Richon - Bedfordale	5-14	0	F	456
Mount Nasura - Mount Richon - Bedfordale	5-14	0	M	434
Mount Nasura - Mount Richon - Bedfordale	5-14	1	F	7
Mount Nasura - Mount Richon - Bedfordale	5-14	1	M	17
Mount Nasura - Mount Richon - Bedfordale	15-19		F	10
Mount Nasura - Mount Richon - Bedfordale	15-19		M	11
Mount Nasura - Mount Richon - Bedfordale	15-19	0	F	227
Mount Nasura - Mount Richon - Bedfordale	15-19	0	M	259
Mount Nasura - Mount Richon - Bedfordale	15-19	1	F	6
Mount Nasura - Mount Richon - Bedfordale	15-19	1	M	9
Mount Nasura - Mount Richon - Bedfordale	20-24		F	4
Mount Nasura - Mount Richon - Bedfordale	20-24		M	11
Mount Nasura - Mount Richon - Bedfordale	20-24	0	F	205
Mount Nasura - Mount Richon - Bedfordale	20-24	0	M	231
Mount Nasura - Mount Richon - Bedfordale	20-24	1	F	3
Mount Nasura - Mount Richon - Bedfordale	20-24	1	M	7
Mount Nasura - Mount Richon - Bedfordale	25-34		F	24
Mount Nasura - Mount Richon - Bedfordale	25-34		M	24
Mount Nasura - Mount Richon - Bedfordale	25-34	0	F	363
Mount Nasura - Mount Richon - Bedfordale	25-34	0	M	357
Mount Nasura - Mount Richon - Bedfordale	25-34	1	F	5
