SA2_NAME16	EduInstitutionType	Sex	students
Davoren Park	University or other tertiary	F	267
Davoren Park	University or other tertiary	M	180
Elizabeth		F	716
Elizabeth		M	636
Elizabeth	Infants/Primary	F	429
Elizabeth	Infants/Primary	M	460
Elizabeth	Pre-school	F	57
Elizabeth	Pre-school	M	61
Elizabeth	Secondary	F	259
Elizabeth	Secondary	M	324
Elizabeth	Technical or Further Educational Institution	F	190
Elizabeth	Technical or Further Educational Institution	M	143
Elizabeth	University or other tertiary	F	112
Elizabeth	University or other tertiary	M	89
Elizabeth East		F	607
Elizabeth East		M	550
Elizabeth East	Infants/Primary	F	560
Elizabeth East	Infants/Primary	M	574
Elizabeth East	Pre-school	F	71
Elizabeth East	Pre-school	M	88
Elizabeth East	Secondary	F	371
Elizabeth East	Secondary	M	374
Elizabeth East	Technical or Further Educational Institution	F	209
Elizabeth East	Technical or Further Educational Institution	M	130
Elizabeth East	University or other tertiary	F	219
Elizabeth East	University or other tertiary	M	152
Munno Para West - Angle Vale		F	447
Munno Para West - Angle Vale		M	428
Munno Para West - Angle Vale	Infants/Primary	F	707
Munno Para West - Angle Vale	Infants/Primary	M	733
Munno Para West - Angle Vale	Pre-school	F	118
Munno Para West - Angle Vale	Pre-school	M	124
Munno Para West - Angle Vale	Secondary	F	380
Munno Para West - Angle Vale	Secondary	M	369
Munno Para West - Angle Vale	Technical or Further Educational Institution	F	199
Munno Para West - Angle Vale	Technical or Further Educational Institution	M	125
Munno Para West - Angle Vale	University or other tertiary	F	223
Munno Para West - Angle Vale	University or other tertiary	M	140
One Tree Hill		F	79
One Tree Hill		M	91
One Tree Hill	Infants/Primary	F	92
One Tree Hill	Infants/Primary	M	93
One Tree Hill	Pre-school	F	11
One Tree Hill	Pre-school	M	6
One Tree Hill	Secondary	F	95
One Tree Hill	Secondary	M	98
One Tree Hill	Technical or Further Educational Institution	F	17
One Tree Hill	Technical or Further Educational Institution	M	28
One Tree Hill	University or other tertiary	F	41
One Tree Hill	University or other tertiary	M	41
Smithfield - Elizabeth North		F	645
Smithfield - Elizabeth North		M	654
Smithfield - Elizabeth North	Infants/Primary	F	588
Smithfield - Elizabeth North	Infants/Primary	M	578
Smithfield - Elizabeth North	Pre-school	F	85
Smithfield - Elizabeth North	Pre-school	M	101
Smithfield - Elizabeth North	Secondary	F	300
Smithfield - Elizabeth North	Secondary	M	304
Smithfield - Elizabeth North	Technical or Further Educational Institution	F	201
Smithfield - Elizabeth North	Technical or Further Educational Institution	M	129
Smithfield - Elizabeth North	University or other tertiary	F	132
Smithfield - Elizabeth North	University or other tertiary	M	88
Virginia - Waterloo Corner		F	167
Virginia - Waterloo Corner		M	206
Virginia - Waterloo Corner	Infants/Primary	F	160
Virginia - Waterloo Corner	Infants/Primary	M	142
Virginia - Waterloo Corner	Pre-school	F	24
Virginia - Waterloo Corner	Pre-school	M	27
Virginia - Waterloo Corner	Secondary	F	90
Virginia - Waterloo Corner	Secondary	M	92
Virginia - Waterloo Corner	Technical or Further Educational Institution	F	26
Virginia - Waterloo Corner	Technical or Further Educational Institution	M	11
Virginia - Waterloo Corner	University or other tertiary	F	69
Virginia - Waterloo Corner	University or other tertiary	M	56
Enfield - Blair Athol		F	953
Enfield - Blair Athol		M	1019
Enfield - Blair Athol	Infants/Primary	F	946
Enfield - Blair Athol	Infants/Primary	M	949
Enfield - Blair Athol	Pre-school	F	127
Enfield - Blair Athol	Pre-school	M	145
Enfield - Blair Athol	Secondary	F	548
Enfield - Blair Athol	Secondary	M	610
Enfield - Blair Athol	Technical or Further Educational Institution	F	377
Enfield - Blair Athol	Technical or Further Educational Institution	M	312
Enfield - Blair Athol	University or other tertiary	F	670
Enfield - Blair Athol	University or other tertiary	M	679
Northgate - Oakden - Gilles Plains		F	921
Northgate - Oakden - Gilles Plains		M	1389
Northgate - Oakden - Gilles Plains	Infants/Primary	F	965
Northgate - Oakden - Gilles Plains	Infants/Primary	M	1014
Northgate - Oakden - Gilles Plains	Pre-school	F	184
Northgate - Oakden - Gilles Plains	Pre-school	M	146
Northgate - Oakden - Gilles Plains	Secondary	F	624
Northgate - Oakden - Gilles Plains	Secondary	M	673
Northgate - Oakden - Gilles Plains	Technical or Further Educational Institution	F	317
Northgate - Oakden - Gilles Plains	Technical or Further Educational Institution	M	247
Northgate - Oakden - Gilles Plains	University or other tertiary	F	674
Northgate - Oakden - Gilles Plains	University or other tertiary	M	660
Windsor Gardens		F	669
Windsor Gardens		M	549
Windsor Gardens	Infants/Primary	F	761
Windsor Gardens	Infants/Primary	M	797
Windsor Gardens	Pre-school	F	133
Windsor Gardens	Pre-school	M	159
Windsor Gardens	Secondary	F	440
Windsor Gardens	Secondary	M	435
Windsor Gardens	Technical or Further Educational Institution	F	267
Windsor Gardens	Technical or Further Educational Institution	M	219
Windsor Gardens	University or other tertiary	F	749
Windsor Gardens	University or other tertiary	M	670
Ingle Farm		F	475
Ingle Farm		M	378
Ingle Farm	Infants/Primary	F	614
Ingle Farm	Infants/Primary	M	694
Ingle Farm	Pre-school	F	85
Ingle Farm	Pre-school	M	92
Ingle Farm	Secondary	F	393
Ingle Farm	Secondary	M	415
Ingle Farm	Technical or Further Educational Institution	F	164
Ingle Farm	Technical or Further Educational Institution	M	115
Ingle Farm	University or other tertiary	F	332
Ingle Farm	University or other tertiary	M	263
Para Hills		F	460
Para Hills		M	436
Para Hills	Infants/Primary	F	647
Para Hills	Infants/Primary	M	699
Para Hills	Pre-school	F	97
Para Hills	Pre-school	M	102
Para Hills	Secondary	F	399
Para Hills	Secondary	M	442
Para Hills	Technical or Further Educational Institution	F	174
Para Hills	Technical or Further Educational Institution	M	124
Para Hills	University or other tertiary	F	330
Para Hills	University or other tertiary	M	233
Parafield		F	14
Parafield		M	53
Parafield	Technical or Further Educational Institution	F	3
Parafield	Technical or Further Educational Institution	M	29
Parafield Gardens		F	578
Parafield Gardens		M	507
Parafield Gardens	Infants/Primary	F	810
Parafield Gardens	Infants/Primary	M	853
Parafield Gardens	Pre-school	F	101
Parafield Gardens	Pre-school	M	147
Parafield Gardens	Secondary	F	509
Parafield Gardens	Secondary	M	485
Parafield Gardens	Technical or Further Educational Institution	F	230
Parafield Gardens	Technical or Further Educational Institution	M	152
Parafield Gardens	University or other tertiary	F	380
Parafield Gardens	University or other tertiary	M	309
Paralowie		F	581
Paralowie		M	467
Paralowie	Infants/Primary	F	874
Paralowie	Infants/Primary	M	929
Paralowie	Pre-school	F	116
Paralowie	Pre-school	M	107
Paralowie	Secondary	F	556
Paralowie	Secondary	M	604
Paralowie	Technical or Further Educational Institution	F	225
Paralowie	Technical or Further Educational Institution	M	166
Paralowie	University or other tertiary	F	339
Paralowie	University or other tertiary	M	209
Salisbury		F	740
Salisbury		M	668
Salisbury	Infants/Primary	F	790
Salisbury	Infants/Primary	M	717
Salisbury	Pre-school	F	109
Salisbury	Pre-school	M	100
Salisbury	Secondary	F	453
Salisbury	Secondary	M	502
Salisbury	Technical or Further Educational Institution	F	347
Salisbury	Technical or Further Educational Institution	M	237
Salisbury	University or other tertiary	F	298
Salisbury	University or other tertiary	M	228
Salisbury East		F	583
Salisbury East		M	514
Salisbury East	Infants/Primary	F	751
Salisbury East	Infants/Primary	M	810
Salisbury East	Pre-school	F	106
Salisbury East	Pre-school	M	87
Salisbury East	Secondary	F	500
Salisbury East	Secondary	M	504
Salisbury East	Technical or Further Educational Institution	F	219
Salisbury East	Technical or Further Educational Institution	M	133
Salisbury East	University or other tertiary	F	328
Salisbury East	University or other tertiary	M	240
Salisbury North		F	721
Salisbury North		M	721
Salisbury North	Infants/Primary	F	834
Salisbury North	Infants/Primary	M	882
Salisbury North	Pre-school	F	140
Salisbury North	Pre-school	M	119
Salisbury North	Secondary	F	469
Salisbury North	Secondary	M	531
Salisbury North	Technical or Further Educational Institution	F	280
Salisbury North	Technical or Further Educational Institution	M	160
Salisbury North	University or other tertiary	F	260
Salisbury North	University or other tertiary	M	188
Mawson Lakes - Globe Derby Park		F	389
Mawson Lakes - Globe Derby Park		M	396
Mawson Lakes - Globe Derby Park	Infants/Primary	F	588
Mawson Lakes - Globe Derby Park	Infants/Primary	M	593
Mawson Lakes - Globe Derby Park	Pre-school	F	104
Mawson Lakes - Globe Derby Park	Pre-school	M	93
Mawson Lakes - Globe Derby Park	Secondary	F	331
Mawson Lakes - Globe Derby Park	Secondary	M	333
Mawson Lakes - Globe Derby Park	Technical or Further Educational Institution	F	167
Mawson Lakes - Globe Derby Park	Technical or Further Educational Institution	M	128
Mawson Lakes - Globe Derby Park	University or other tertiary	F	616
Mawson Lakes - Globe Derby Park	University or other tertiary	M	667
Pooraka - Cavan		F	275
Pooraka - Cavan		M	268
Pooraka - Cavan	Infants/Primary	F	267
Pooraka - Cavan	Infants/Primary	M	334
Pooraka - Cavan	Pre-school	F	49
Pooraka - Cavan	Pre-school	M	36
Pooraka - Cavan	Secondary	F	198
Pooraka - Cavan	Secondary	M	233
Pooraka - Cavan	Technical or Further Educational Institution	F	88
Pooraka - Cavan	Technical or Further Educational Institution	M	86
Pooraka - Cavan	University or other tertiary	F	206
Pooraka - Cavan	University or other tertiary	M	163
Golden Grove		F	322
Golden Grove		M	221
Golden Grove	Infants/Primary	F	471
Golden Grove	Infants/Primary	M	498
Golden Grove	Pre-school	F	59
Golden Grove	Pre-school	M	42
Golden Grove	Secondary	F	344
Golden Grove	Secondary	M	351
Golden Grove	Technical or Further Educational Institution	F	104
Golden Grove	Technical or Further Educational Institution	M	93
Golden Grove	University or other tertiary	F	279
Golden Grove	University or other tertiary	M	197
Greenwith		F	204
Greenwith		M	174
Greenwith	Infants/Primary	F	496
Greenwith	Infants/Primary	M	531
Greenwith	Pre-school	F	58
Greenwith	Pre-school	M	45
Greenwith	Secondary	F	329
Greenwith	Secondary	M	385
Greenwith	Technical or Further Educational Institution	F	92
Greenwith	Technical or Further Educational Institution	M	67
Greenwith	University or other tertiary	F	205
Greenwith	University or other tertiary	M	181
Highbury - Dernancourt		F	201
Highbury - Dernancourt		M	218
Highbury - Dernancourt	Infants/Primary	F	463
Highbury - Dernancourt	Infants/Primary	M	507
Highbury - Dernancourt	Pre-school	F	57
Highbury - Dernancourt	Pre-school	M	72
Highbury - Dernancourt	Secondary	F	323
Highbury - Dernancourt	Secondary	M	348
Highbury - Dernancourt	Technical or Further Educational Institution	F	94
Highbury - Dernancourt	Technical or Further Educational Institution	M	69
Highbury - Dernancourt	University or other tertiary	F	288
Highbury - Dernancourt	University or other tertiary	M	226
Hope Valley - Modbury		F	528
Hope Valley - Modbury		M	431
Hope Valley - Modbury	Infants/Primary	F	544
Hope Valley - Modbury	Infants/Primary	M	583
Hope Valley - Modbury	Pre-school	F	97
Hope Valley - Modbury	Pre-school	M	104
Hope Valley - Modbury	Secondary	F	379
Hope Valley - Modbury	Secondary	M	367
Hope Valley - Modbury	Technical or Further Educational Institution	F	183
Hope Valley - Modbury	Technical or Further Educational Institution	M	173
Hope Valley - Modbury	University or other tertiary	F	450
Hope Valley - Modbury	University or other tertiary	M	343
Modbury Heights		F	422
Modbury Heights		M	360
Modbury Heights	Infants/Primary	F	815
Modbury Heights	Infants/Primary	M	868
Modbury Heights	Pre-school	F	117
Modbury Heights	Pre-school	M	124
Modbury Heights	Secondary	F	539
Modbury Heights	Secondary	M	547
Modbury Heights	Technical or Further Educational Institution	F	196
Modbury Heights	Technical or Further Educational Institution	M	155
Modbury Heights	University or other tertiary	F	481
Modbury Heights	University or other tertiary	M	321
Redwood Park		F	404
Redwood Park		M	396
Redwood Park	Infants/Primary	F	730
Redwood Park	Infants/Primary	M	801
Redwood Park	Pre-school	F	80
Redwood Park	Pre-school	M	91
Redwood Park	Secondary	F	464
Redwood Park	Secondary	M	466
Redwood Park	Technical or Further Educational Institution	F	150
Redwood Park	Technical or Further Educational Institution	M	146
Redwood Park	University or other tertiary	F	351
Redwood Park	University or other tertiary	M	220
St Agnes - Ridgehaven		F	333
St Agnes - Ridgehaven		M	267
St Agnes - Ridgehaven	Infants/Primary	F	468
St Agnes - Ridgehaven	Infants/Primary	M	515
St Agnes - Ridgehaven	Pre-school	F	62
St Agnes - Ridgehaven	Pre-school	M	76
St Agnes - Ridgehaven	Secondary	F	340
St Agnes - Ridgehaven	Secondary	M	350
St Agnes - Ridgehaven	Technical or Further Educational Institution	F	130
St Agnes - Ridgehaven	Technical or Further Educational Institution	M	104
St Agnes - Ridgehaven	University or other tertiary	F	266
St Agnes - Ridgehaven	University or other tertiary	M	210
Brighton (SA)		F	440
Brighton (SA)		M	358
Brighton (SA)	Infants/Primary	F	535
Brighton (SA)	Infants/Primary	M	528
Brighton (SA)	Pre-school	F	69
Brighton (SA)	Pre-school	M	97
Brighton (SA)	Secondary	F	330
Brighton (SA)	Secondary	M	349
Brighton (SA)	Technical or Further Educational Institution	F	100
Brighton (SA)	Technical or Further Educational Institution	M	100
Brighton (SA)	University or other tertiary	F	438
Brighton (SA)	University or other tertiary	M	306
Glenelg (SA)		F	791
Glenelg (SA)		M	690
Glenelg (SA)	Infants/Primary	F	602
Glenelg (SA)	Infants/Primary	M	593
Glenelg (SA)	Pre-school	F	91
Glenelg (SA)	Pre-school	M	77
Glenelg (SA)	Secondary	F	429
Glenelg (SA)	Secondary	M	515
Glenelg (SA)	Technical or Further Educational Institution	F	176
Glenelg (SA)	Technical or Further Educational Institution	M	170
Glenelg (SA)	University or other tertiary	F	696
Glenelg (SA)	University or other tertiary	M	506
Edwardstown		F	462
Edwardstown		M	429
Edwardstown	Infants/Primary	F	456
Edwardstown	Infants/Primary	M	477
Edwardstown	Pre-school	F	73
Edwardstown	Pre-school	M	76
Edwardstown	Secondary	F	291
Edwardstown	Secondary	M	285
Edwardstown	Technical or Further Educational Institution	F	166
Edwardstown	Technical or Further Educational Institution	M	146
Edwardstown	University or other tertiary	F	588
Edwardstown	University or other tertiary	M	489
Hallett Cove		F	246
Hallett Cove		M	222
Hallett Cove	Infants/Primary	F	534
Hallett Cove	Infants/Primary	M	563
Hallett Cove	Pre-school	F	69
Hallett Cove	Pre-school	M	76
Hallett Cove	Secondary	F	401
Hallett Cove	Secondary	M	405
Hallett Cove	Technical or Further Educational Institution	F	113
Hallett Cove	Technical or Further Educational Institution	M	98
Hallett Cove	University or other tertiary	F	321
Hallett Cove	University or other tertiary	M	267
Marino - Seaview Downs		F	252
Marino - Seaview Downs		M	201
Marino - Seaview Downs	Infants/Primary	F	397
Marino - Seaview Downs	Infants/Primary	M	418
Marino - Seaview Downs	Pre-school	F	45
Marino - Seaview Downs	Pre-school	M	61
Marino - Seaview Downs	Secondary	F	270
Marino - Seaview Downs	Secondary	M	266
Marino - Seaview Downs	Technical or Further Educational Institution	F	86
Marino - Seaview Downs	Technical or Further Educational Institution	M	76
Marino - Seaview Downs	University or other tertiary	F	250
Marino - Seaview Downs	University or other tertiary	M	193
Mitchell Park		F	490
Mitchell Park		M	430
Mitchell Park	Infants/Primary	F	480
Mitchell Park	Infants/Primary	M	499
Mitchell Park	Pre-school	F	84
Mitchell Park	Pre-school	M	76
Mitchell Park	Secondary	F	415
Mitchell Park	Secondary	M	397
Mitchell Park	Technical or Further Educational Institution	F	183
Mitchell Park	Technical or Further Educational Institution	M	156
Mitchell Park	University or other tertiary	F	739
Mitchell Park	University or other tertiary	M	544
Morphettville		F	463
Morphettville		M	385
Morphettville	Infants/Primary	F	518
Morphettville	Infants/Primary	M	547
Morphettville	Pre-school	F	71
Morphettville	Pre-school	M	93
Morphettville	Secondary	F	303
Morphettville	Secondary	M	340
Morphettville	Technical or Further Educational Institution	F	124
Morphettville	Technical or Further Educational Institution	M	103
Morphettville	University or other tertiary	F	498
Morphettville	University or other tertiary	M	408
Sheidow Park - Trott Park		F	200
Sheidow Park - Trott Park		M	179
Sheidow Park - Trott Park	Infants/Primary	F	539
Sheidow Park - Trott Park	Infants/Primary	M	547
Sheidow Park - Trott Park	Pre-school	F	77
Sheidow Park - Trott Park	Pre-school	M	97
Sheidow Park - Trott Park	Secondary	F	298
Sheidow Park - Trott Park	Secondary	M	320
Sheidow Park - Trott Park	Technical or Further Educational Institution	F	106
Sheidow Park - Trott Park	Technical or Further Educational Institution	M	75
Sheidow Park - Trott Park	University or other tertiary	F	285
Sheidow Park - Trott Park	University or other tertiary	M	154
Warradale		F	536
Warradale		M	460
Warradale	Infants/Primary	F	502
Warradale	Infants/Primary	M	468
Warradale	Pre-school	F	88
Warradale	Pre-school	M	87
Warradale	Secondary	F	338
Warradale	Secondary	M	332
Warradale	Technical or Further Educational Institution	F	171
Warradale	Technical or Further Educational Institution	M	149
Warradale	University or other tertiary	F	652
Warradale	University or other tertiary	M	485
Belair		F	120
Belair		M	103
Belair	Infants/Primary	F	204
Belair	Infants/Primary	M	172
Belair	Pre-school	F	24
Belair	Pre-school	M	16
Belair	Secondary	F	161
Belair	Secondary	M	191
Belair	Technical or Further Educational Institution	F	41
Belair	Technical or Further Educational Institution	M	19
Belair	University or other tertiary	F	157
Belair	University or other tertiary	M	150
Bellevue Heights		F	209
Bellevue Heights		M	175
Bellevue Heights	Infants/Primary	F	284
Bellevue Heights	Infants/Primary	M	280
Bellevue Heights	Pre-school	F	38
Bellevue Heights	Pre-school	M	56
Bellevue Heights	Secondary	F	179
Bellevue Heights	Secondary	M	187
Bellevue Heights	Technical or Further Educational Institution	F	68
Bellevue Heights	Technical or Further Educational Institution	M	40
Bellevue Heights	University or other tertiary	F	737
Bellevue Heights	University or other tertiary	M	477
Blackwood		F	239
Blackwood		M	254
Blackwood	Infants/Primary	F	619
Blackwood	Infants/Primary	M	647
Blackwood	Pre-school	F	87
Blackwood	Pre-school	M	97
Blackwood	Secondary	F	371
Blackwood	Secondary	M	398
Blackwood	Technical or Further Educational Institution	F	84
Blackwood	Technical or Further Educational Institution	M	92
Blackwood	University or other tertiary	F	433
Blackwood	University or other tertiary	M	307
Colonel Light Gardens		F	354
Colonel Light Gardens		M	330
Colonel Light Gardens	Infants/Primary	F	842
Colonel Light Gardens	Infants/Primary	M	791
Colonel Light Gardens	Pre-school	F	97
Colonel Light Gardens	Pre-school	M	115
Colonel Light Gardens	Secondary	F	484
Colonel Light Gardens	Secondary	M	440
Colonel Light Gardens	Technical or Further Educational Institution	F	131
Colonel Light Gardens	Technical or Further Educational Institution	M	139
Colonel Light Gardens	University or other tertiary	F	651
Colonel Light Gardens	University or other tertiary	M	472
Mitcham (SA)		F	410
Mitcham (SA)		M	387
Mitcham (SA)	Infants/Primary	F	708
Mitcham (SA)	Infants/Primary	M	745
Mitcham (SA)	Pre-school	F	112
Mitcham (SA)	Pre-school	M	102
Mitcham (SA)	Secondary	F	573
Mitcham (SA)	Secondary	M	608
Mitcham (SA)	Technical or Further Educational Institution	F	138
Mitcham (SA)	Technical or Further Educational Institution	M	79
Mitcham (SA)	University or other tertiary	F	660
Mitcham (SA)	University or other tertiary	M	545
Panorama		F	306
Panorama		M	252
Panorama	Infants/Primary	F	314
Panorama	Infants/Primary	M	299
Panorama	Pre-school	F	33
Panorama	Pre-school	M	43
Panorama	Secondary	F	209
Panorama	Secondary	M	202
Panorama	Technical or Further Educational Institution	F	62
Panorama	Technical or Further Educational Institution	M	75
Panorama	University or other tertiary	F	300
Panorama	University or other tertiary	M	285
Aberfoyle Park		F	213
Aberfoyle Park		M	208
Aberfoyle Park	Infants/Primary	F	541
Aberfoyle Park	Infants/Primary	M	569
Aberfoyle Park	Pre-school	F	71
Aberfoyle Park	Pre-school	M	69
Aberfoyle Park	Secondary	F	389
Aberfoyle Park	Secondary	M	424
Aberfoyle Park	Technical or Further Educational Institution	F	99
Aberfoyle Park	Technical or Further Educational Institution	M	87
Aberfoyle Park	University or other tertiary	F	363
Aberfoyle Park	University or other tertiary	M	227
Aldinga		F	705
Aldinga		M	662
Aldinga	Infants/Primary	F	804
Aldinga	Infants/Primary	M	835
Aldinga	Pre-school	F	108
Aldinga	Pre-school	M	105
Aldinga	Secondary	F	455
Aldinga	Secondary	M	479
Aldinga	Technical or Further Educational Institution	F	177
Aldinga	Technical or Further Educational Institution	M	111
Aldinga	University or other tertiary	F	234
Aldinga	University or other tertiary	M	130
Christie Downs		F	485
Christie Downs		M	388
Christie Downs	Infants/Primary	F	399
Christie Downs	Infants/Primary	M	435
Christie Downs	Pre-school	F	58
Christie Downs	Pre-school	M	64
Christie Downs	Secondary	F	244
Christie Downs	Secondary	M	251
Christie Downs	Technical or Further Educational Institution	F	120
Christie Downs	Technical or Further Educational Institution	M	66
Christie Downs	University or other tertiary	F	128
Christie Downs	University or other tertiary	M	102
Christies Beach		F	627
Christies Beach		M	520
Christies Beach	Infants/Primary	F	380
Christies Beach	Infants/Primary	M	414
Christies Beach	Pre-school	F	61
Christies Beach	Pre-school	M	51
Christies Beach	Secondary	F	253
Christies Beach	Secondary	M	274
Christies Beach	Technical or Further Educational Institution	F	119
Christies Beach	Technical or Further Educational Institution	M	85
Christies Beach	University or other tertiary	F	163
Christies Beach	University or other tertiary	M	130
Clarendon		F	67
Clarendon		M	61
Clarendon	Infants/Primary	F	119
Clarendon	Infants/Primary	M	117
Clarendon	Pre-school	F	16
Clarendon	Pre-school	M	23
Clarendon	Secondary	F	86
Clarendon	Secondary	M	85
Clarendon	Technical or Further Educational Institution	F	19
Clarendon	Technical or Further Educational Institution	M	24
Clarendon	University or other tertiary	F	62
Clarendon	University or other tertiary	M	56
Coromandel Valley		F	75
Coromandel Valley		M	102
Coromandel Valley	Infants/Primary	F	212
Coromandel Valley	Infants/Primary	M	255
Coromandel Valley	Pre-school	F	34
Coromandel Valley	Pre-school	M	53
Coromandel Valley	Secondary	F	136
Coromandel Valley	Secondary	M	169
Coromandel Valley	Technical or Further Educational Institution	F	38
Coromandel Valley	Technical or Further Educational Institution	M	32
Coromandel Valley	University or other tertiary	F	154
Coromandel Valley	University or other tertiary	M	115
Flagstaff Hill		F	243
Flagstaff Hill		M	238
Flagstaff Hill	Infants/Primary	F	469
Flagstaff Hill	Infants/Primary	M	515
Flagstaff Hill	Pre-school	F	49
Flagstaff Hill	Pre-school	M	73
Flagstaff Hill	Secondary	F	354
Flagstaff Hill	Secondary	M	340
Flagstaff Hill	Technical or Further Educational Institution	F	96
Flagstaff Hill	Technical or Further Educational Institution	M	79
Flagstaff Hill	University or other tertiary	F	355
Flagstaff Hill	University or other tertiary	M	251
Hackham - Onkaparinga Hills		F	161
Hackham - Onkaparinga Hills		M	137
Hackham - Onkaparinga Hills	Infants/Primary	F	292
Hackham - Onkaparinga Hills	Infants/Primary	M	294
Hackham - Onkaparinga Hills	Pre-school	F	41
Hackham - Onkaparinga Hills	Pre-school	M	36
Hackham - Onkaparinga Hills	Secondary	F	227
Hackham - Onkaparinga Hills	Secondary	M	187
Hackham - Onkaparinga Hills	Technical or Further Educational Institution	F	65
Hackham - Onkaparinga Hills	Technical or Further Educational Institution	M	29
Hackham - Onkaparinga Hills	University or other tertiary	F	127
Hackham - Onkaparinga Hills	University or other tertiary	M	90
Hackham West - Huntfield Heights		F	343
Hackham West - Huntfield Heights		M	317
Hackham West - Huntfield Heights	Infants/Primary	F	310
Hackham West - Huntfield Heights	Infants/Primary	M	327
Hackham West - Huntfield Heights	Pre-school	F	48
Hackham West - Huntfield Heights	Pre-school	M	44
Hackham West - Huntfield Heights	Secondary	F	190
Hackham West - Huntfield Heights	Secondary	M	191
Hackham West - Huntfield Heights	Technical or Further Educational Institution	F	94
Hackham West - Huntfield Heights	Technical or Further Educational Institution	M	62
Hackham West - Huntfield Heights	University or other tertiary	F	111
Hackham West - Huntfield Heights	University or other tertiary	M	80
Happy Valley		F	310
Happy Valley		M	309
Happy Valley	Infants/Primary	F	580
Happy Valley	Infants/Primary	M	645
Happy Valley	Pre-school	F	95
Happy Valley	Pre-school	M	79
Happy Valley	Secondary	F	404
Happy Valley	Secondary	M	344
Happy Valley	Technical or Further Educational Institution	F	130
Happy Valley	Technical or Further Educational Institution	M	112
Happy Valley	University or other tertiary	F	331
Happy Valley	University or other tertiary	M	191
Lonsdale		F	3
Lonsdale		M	3
Lonsdale	Secondary	F	3
McLaren Vale		F	213
McLaren Vale		M	179
McLaren Vale	Infants/Primary	F	257
McLaren Vale	Infants/Primary	M	274
McLaren Vale	Pre-school	F	42
McLaren Vale	Pre-school	M	36
McLaren Vale	Secondary	F	157
McLaren Vale	Secondary	M	189
McLaren Vale	Technical or Further Educational Institution	F	39
McLaren Vale	Technical or Further Educational Institution	M	40
McLaren Vale	University or other tertiary	F	126
McLaren Vale	University or other tertiary	M	61
Morphett Vale - East		F	463
Morphett Vale - East		M	418
Morphett Vale - East	Infants/Primary	F	523
Morphett Vale - East	Infants/Primary	M	581
Morphett Vale - East	Pre-school	F	76
Morphett Vale - East	Pre-school	M	70
Morphett Vale - East	Secondary	F	387
Morphett Vale - East	Secondary	M	393
Morphett Vale - East	Technical or Further Educational Institution	F	152
Morphett Vale - East	Technical or Further Educational Institution	M	115
Morphett Vale - East	University or other tertiary	F	255
Morphett Vale - East	University or other tertiary	M	167
Morphett Vale - West		F	370
Morphett Vale - West		M	345
Morphett Vale - West	Infants/Primary	F	362
Morphett Vale - West	Infants/Primary	M	426
Morphett Vale - West	Pre-school	F	50
Morphett Vale - West	Pre-school	M	53
Morphett Vale - West	Secondary	F	209
Morphett Vale - West	Secondary	M	234
Morphett Vale - West	Technical or Further Educational Institution	F	108
Morphett Vale - West	Technical or Further Educational Institution	M	71
Morphett Vale - West	University or other tertiary	F	169
Morphett Vale - West	University or other tertiary	M	94
Reynella		F	281
Reynella		M	214
Reynella	Infants/Primary	F	391
Reynella	Infants/Primary	M	449
Reynella	Pre-school	F	43
Reynella	Pre-school	M	53
Reynella	Secondary	F	264
Reynella	Secondary	M	295
Reynella	Technical or Further Educational Institution	F	99
Reynella	Technical or Further Educational Institution	M	83
Reynella	University or other tertiary	F	211
Reynella	University or other tertiary	M	121
Seaford (SA)		F	792
Seaford (SA)		M	682
Seaford (SA)	Infants/Primary	F	1062
Seaford (SA)	Infants/Primary	M	1123
Seaford (SA)	Pre-school	F	160
Seaford (SA)	Pre-school	M	152
Seaford (SA)	Secondary	F	634
Seaford (SA)	Secondary	M	671
Seaford (SA)	Technical or Further Educational Institution	F	261
Seaford (SA)	Technical or Further Educational Institution	M	194
Seaford (SA)	University or other tertiary	F	417
Seaford (SA)	University or other tertiary	M	225
Willunga		F	97
Willunga		M	98
Willunga	Infants/Primary	F	164
Willunga	Infants/Primary	M	149
Willunga	Pre-school	F	22
Willunga	Pre-school	M	16
Willunga	Secondary	F	124
Willunga	Secondary	M	116
Willunga	Technical or Further Educational Institution	F	36
Willunga	Technical or Further Educational Institution	M	27
Willunga	University or other tertiary	F	64
Willunga	University or other tertiary	M	47
Woodcroft		F	251
Woodcroft		M	208
Woodcroft	Infants/Primary	F	580
Woodcroft	Infants/Primary	M	640
Woodcroft	Pre-school	F	53
Woodcroft	Pre-school	M	85
Woodcroft	Secondary	F	426
Woodcroft	Secondary	M	420
Woodcroft	Technical or Further Educational Institution	F	110
Woodcroft	Technical or Further Educational Institution	M	94
Woodcroft	University or other tertiary	F	284
Woodcroft	University or other tertiary	M	191
Beverley		F	268
Beverley		M	268
Beverley	Infants/Primary	F	331
Beverley	Infants/Primary	M	347
Beverley	Pre-school	F	56
Beverley	Pre-school	M	52
Beverley	Secondary	F	196
Beverley	Secondary	M	200
Beverley	Technical or Further Educational Institution	F	85
Beverley	Technical or Further Educational Institution	M	69
Beverley	University or other tertiary	F	213
Beverley	University or other tertiary	M	151
Flinders Park		F	427
Flinders Park		M	374
Flinders Park	Infants/Primary	F	530
Flinders Park	Infants/Primary	M	591
Flinders Park	Pre-school	F	67
Flinders Park	Pre-school	M	85
Flinders Park	Secondary	F	397
