SA2_NAME16	AgeStudent	students
Ipswich - North	20-24	113
Ipswich - North	25+	163
Karalee - Barellan Point	0-4	67
Karalee - Barellan Point	5-14	865
Karalee - Barellan Point	15-19	314
Karalee - Barellan Point	20-24	75
Karalee - Barellan Point	25+	163
Karana Downs	0-4	73
Karana Downs	5-14	1020
Karana Downs	15-19	337
Karana Downs	20-24	108
Karana Downs	25+	198
Leichhardt - One Mile	0-4	84
Leichhardt - One Mile	5-14	1056
Leichhardt - One Mile	15-19	296
Leichhardt - One Mile	20-24	118
Leichhardt - One Mile	25+	249
North Ipswich - Tivoli	0-4	74
North Ipswich - Tivoli	5-14	701
North Ipswich - Tivoli	15-19	186
North Ipswich - Tivoli	20-24	83
North Ipswich - Tivoli	25+	221
Raceview	0-4	209
Raceview	5-14	2241
Raceview	15-19	671
Raceview	20-24	195
Raceview	25+	485
Ripley	0-4	66
Ripley	5-14	611
Ripley	15-19	224
Ripley	20-24	79
Ripley	25+	165
Riverview	0-4	30
Riverview	5-14	367
Riverview	15-19	100
Riverview	20-24	34
Riverview	25+	88
Bellbird Park - Brookwater	0-4	235
Bellbird Park - Brookwater	5-14	2057
Bellbird Park - Brookwater	15-19	701
Bellbird Park - Brookwater	20-24	255
Bellbird Park - Brookwater	25+	582
Camira - Gailes	0-4	87
Camira - Gailes	5-14	1107
Camira - Gailes	15-19	413
Camira - Gailes	20-24	143
Camira - Gailes	25+	251
Collingwood Park - Redbank	0-4	108
Collingwood Park - Redbank	5-14	1355
Collingwood Park - Redbank	15-19	396
Collingwood Park - Redbank	20-24	154
Collingwood Park - Redbank	25+	281
Goodna	0-4	136
Goodna	5-14	1615
Goodna	15-19	474
Goodna	20-24	180
Goodna	25+	396
Redbank Plains	0-4	317
Redbank Plains	5-14	3025
Redbank Plains	15-19	910
Redbank Plains	20-24	308
Redbank Plains	25+	754
Springfield	0-4	96
Springfield	5-14	1151
Springfield	15-19	389
Springfield	20-24	117
Springfield	25+	230
Springfield Lakes	0-4	239
Springfield Lakes	5-14	2501
Springfield Lakes	15-19	716
Springfield Lakes	20-24	314
Springfield Lakes	25+	755
Beaudesert	0-4	119
Beaudesert	5-14	1786
Beaudesert	15-19	548
Beaudesert	20-24	98
Beaudesert	25+	315
Beenleigh	0-4	79
Beenleigh	5-14	894
Beenleigh	15-19	330
Beenleigh	20-24	113
Beenleigh	25+	228
Eagleby	0-4	180
Eagleby	5-14	1588
Eagleby	15-19	420
Eagleby	20-24	147
Eagleby	25+	356
Edens Landing - Holmview	0-4	109
Edens Landing - Holmview	5-14	1035
Edens Landing - Holmview	15-19	299
Edens Landing - Holmview	20-24	92
Edens Landing - Holmview	25+	255
Mount Warren Park	0-4	88
Mount Warren Park	5-14	720
Mount Warren Park	15-19	228
Mount Warren Park	20-24	67
Mount Warren Park	25+	182
Wolffdene - Bahrs Scrub	0-4	65
Wolffdene - Bahrs Scrub	5-14	858
Wolffdene - Bahrs Scrub	15-19	333
Wolffdene - Bahrs Scrub	20-24	101
Wolffdene - Bahrs Scrub	25+	142
Boronia Heights - Park Ridge	0-4	139
Boronia Heights - Park Ridge	5-14	1525
Boronia Heights - Park Ridge	15-19	507
Boronia Heights - Park Ridge	20-24	145
Boronia Heights - Park Ridge	25+	300
Browns Plains	0-4	101
Browns Plains	5-14	955
Browns Plains	15-19	301
Browns Plains	20-24	114
Browns Plains	25+	223
Chambers Flat - Logan Reserve	0-4	45
Chambers Flat - Logan Reserve	5-14	623
Chambers Flat - Logan Reserve	15-19	228
Chambers Flat - Logan Reserve	20-24	87
Chambers Flat - Logan Reserve	25+	126
Crestmead	0-4	157
Crestmead	5-14	1948
Crestmead	15-19	545
Crestmead	20-24	143
Crestmead	25+	344
Hillcrest	0-4	64
Hillcrest	5-14	1117
Hillcrest	15-19	419
Hillcrest	20-24	147
Hillcrest	25+	205
Marsden	0-4	223
Marsden	5-14	2251
Marsden	15-19	671
Marsden	20-24	217
Marsden	25+	410
Munruben - Park Ridge South	0-4	31
Munruben - Park Ridge South	5-14	594
Munruben - Park Ridge South	15-19	261
Munruben - Park Ridge South	20-24	75
Munruben - Park Ridge South	25+	105
Regents Park - Heritage Park	0-4	202
Regents Park - Heritage Park	5-14	2236
Regents Park - Heritage Park	15-19	796
Regents Park - Heritage Park	20-24	265
Regents Park - Heritage Park	25+	443
Greenbank	0-4	160
Greenbank	5-14	2072
Greenbank	15-19	693
Greenbank	20-24	150
Greenbank	25+	330
Jimboomba	0-4	380
Jimboomba	5-14	4036
Jimboomba	15-19	1285
Jimboomba	20-24	299
Jimboomba	25+	669
Logan Village	0-4	63
Logan Village	5-14	923
Logan Village	15-19	326
Logan Village	20-24	85
Logan Village	25+	140
Bethania - Waterford	0-4	162
Bethania - Waterford	5-14	1197
Bethania - Waterford	15-19	366
Bethania - Waterford	20-24	148
Bethania - Waterford	25+	320
Cornubia - Carbrook	0-4	78
Cornubia - Carbrook	5-14	1144
Cornubia - Carbrook	15-19	427
Cornubia - Carbrook	20-24	191
Cornubia - Carbrook	25+	231
Loganholme - Tanah Merah	0-4	145
Loganholme - Tanah Merah	5-14	1500
Loganholme - Tanah Merah	15-19	497
Loganholme - Tanah Merah	20-24	163
Loganholme - Tanah Merah	25+	317
Loganlea	0-4	122
Loganlea	5-14	1305
Loganlea	15-19	479
Loganlea	20-24	212
Loganlea	25+	387
Shailer Park	0-4	144
Shailer Park	5-14	1420
Shailer Park	15-19	640
Shailer Park	20-24	231
Shailer Park	25+	370
Waterford West	0-4	89
Waterford West	5-14	862
Waterford West	15-19	304
Waterford West	20-24	82
Waterford West	25+	209
Daisy Hill	0-4	89
Daisy Hill	5-14	928
Daisy Hill	15-19	332
Daisy Hill	20-24	150
Daisy Hill	25+	244
Kingston (Qld.)	0-4	115
Kingston (Qld.)	5-14	1414
Kingston (Qld.)	15-19	476
Kingston (Qld.)	20-24	138
Kingston (Qld.)	25+	324
Logan Central	0-4	55
Logan Central	5-14	803
Logan Central	15-19	312
Logan Central	20-24	97
Logan Central	25+	267
Rochedale South - Priestdale	0-4	205
Rochedale South - Priestdale	5-14	1961
Rochedale South - Priestdale	15-19	671
Rochedale South - Priestdale	20-24	265
Rochedale South - Priestdale	25+	577
Slacks Creek	0-4	124
Slacks Creek	5-14	1388
Slacks Creek	15-19	453
Slacks Creek	20-24	166
Slacks Creek	25+	339
Springwood	0-4	100
Springwood	5-14	1063
Springwood	15-19	402
Springwood	20-24	182
Springwood	25+	325
Underwood	0-4	78
Underwood	5-14	843
Underwood	15-19	306
Underwood	20-24	170
Underwood	25+	275
Woodridge	0-4	119
Woodridge	5-14	1639
Woodridge	15-19	564
Woodridge	20-24	273
Woodridge	25+	578
Bowen	0-4	78
Bowen	5-14	967
Bowen	15-19	263
Bowen	20-24	40
Bowen	25+	179
Broadsound - Nebo	0-4	91
Broadsound - Nebo	5-14	1041
Broadsound - Nebo	15-19	208
Broadsound - Nebo	20-24	43
Broadsound - Nebo	25+	184
Clermont	0-4	51
Clermont	5-14	463
Clermont	15-19	98
Clermont	20-24	17
Clermont	25+	85
Collinsville	0-4	27
Collinsville	5-14	342
Collinsville	15-19	86
Collinsville	20-24	21
Collinsville	25+	37
Moranbah	0-4	140
Moranbah	5-14	1340
Moranbah	15-19	266
Moranbah	20-24	55
Moranbah	25+	264
Andergrove - Beaconsfield	0-4	186
Andergrove - Beaconsfield	5-14	1984
Andergrove - Beaconsfield	15-19	664
Andergrove - Beaconsfield	20-24	156
Andergrove - Beaconsfield	25+	402
East Mackay	0-4	25
East Mackay	5-14	400
East Mackay	15-19	121
East Mackay	20-24	35
East Mackay	25+	97
Eimeo - Rural View	0-4	189
Eimeo - Rural View	5-14	1881
Eimeo - Rural View	15-19	550
Eimeo - Rural View	20-24	166
Eimeo - Rural View	25+	395
Eungella Hinterland	5-14	4
Mackay	0-4	21
Mackay	5-14	310
Mackay	15-19	84
Mackay	20-24	59
Mackay	25+	137
Mackay Harbour	0-4	3
Mackay Harbour	5-14	26
Mackay Harbour	15-19	15
Mackay Harbour	25+	16
Mount Pleasant - Glenella	0-4	117
Mount Pleasant - Glenella	5-14	1510
Mount Pleasant - Glenella	15-19	514
Mount Pleasant - Glenella	20-24	119
Mount Pleasant - Glenella	25+	268
North Mackay	0-4	63
North Mackay	5-14	595
North Mackay	15-19	174
North Mackay	20-24	66
North Mackay	25+	180
Ooralea - Bakers Creek	0-4	53
Ooralea - Bakers Creek	5-14	578
Ooralea - Bakers Creek	15-19	195
Ooralea - Bakers Creek	20-24	68
Ooralea - Bakers Creek	25+	168
Pioneer Valley	0-4	103
Pioneer Valley	5-14	1189
Pioneer Valley	15-19	345
Pioneer Valley	20-24	54
Pioneer Valley	25+	173
Sarina	0-4	112
Sarina	5-14	1436
Sarina	15-19	421
Sarina	20-24	77
Sarina	25+	239
Seaforth - Calen	0-4	63
Seaforth - Calen	5-14	998
Seaforth - Calen	15-19	329
Seaforth - Calen	20-24	51
Seaforth - Calen	25+	127
Shoal Point - Bucasia	0-4	78
Shoal Point - Bucasia	5-14	923
Shoal Point - Bucasia	15-19	259
Shoal Point - Bucasia	20-24	53
Shoal Point - Bucasia	25+	180
Slade Point	0-4	40
Slade Point	5-14	422
Slade Point	15-19	122
Slade Point	20-24	23
Slade Point	25+	99
South Mackay	0-4	46
South Mackay	5-14	695
South Mackay	15-19	242
South Mackay	20-24	80
South Mackay	25+	179
Walkerston - Eton	0-4	68
Walkerston - Eton	5-14	1024
Walkerston - Eton	15-19	332
Walkerston - Eton	20-24	70
Walkerston - Eton	25+	171
West Mackay	0-4	51
West Mackay	5-14	635
West Mackay	15-19	205
West Mackay	20-24	54
West Mackay	25+	165
Airlie - Whitsundays	0-4	131
Airlie - Whitsundays	5-14	1195
Airlie - Whitsundays	15-19	246
Airlie - Whitsundays	20-24	105
Airlie - Whitsundays	25+	340
Proserpine	0-4	73
Proserpine	5-14	1027
Proserpine	15-19	323
Proserpine	20-24	38
Proserpine	25+	156
Beachmere - Sandstone Point	0-4	140
Beachmere - Sandstone Point	5-14	1592
Beachmere - Sandstone Point	15-19	464
Beachmere - Sandstone Point	20-24	107
Beachmere - Sandstone Point	25+	343
Bribie Island	0-4	96
Bribie Island	5-14	1370
Bribie Island	15-19	455
Bribie Island	20-24	118
Bribie Island	25+	351
Burpengary - East	0-4	38
Burpengary - East	5-14	540
Burpengary - East	15-19	217
Burpengary - East	20-24	63
Burpengary - East	25+	100
Caboolture	0-4	296
Caboolture	5-14	3362
Caboolture	15-19	1024
Caboolture	20-24	373
Caboolture	25+	887
Caboolture - South	0-4	307
Caboolture - South	5-14	2930
Caboolture - South	15-19	758
Caboolture - South	20-24	232
Caboolture - South	25+	649
Elimbah	0-4	42
Elimbah	5-14	528
Elimbah	15-19	235
Elimbah	20-24	48
Elimbah	25+	87
Morayfield - East	0-4	109
Morayfield - East	5-14	1177
Morayfield - East	15-19	345
Morayfield - East	20-24	124
Morayfield - East	25+	218
Wamuran	0-4	49
Wamuran	5-14	475
Wamuran	15-19	193
Wamuran	20-24	46
Wamuran	25+	67
Kilcoy	0-4	42
Kilcoy	5-14	626
Kilcoy	15-19	176
Kilcoy	20-24	30
Kilcoy	25+	91
Woodford - D'Aguilar	0-4	54
Woodford - D'Aguilar	5-14	803
Woodford - D'Aguilar	15-19	235
Woodford - D'Aguilar	20-24	55
Woodford - D'Aguilar	25+	153
Burpengary	0-4	166
Burpengary	5-14	1892
Burpengary	15-19	687
Burpengary	20-24	219
Burpengary	25+	376
Deception Bay	0-4	227
Deception Bay	5-14	2799
Deception Bay	15-19	902
Deception Bay	20-24	220
Deception Bay	25+	583
Morayfield	0-4	31
Morayfield	5-14	587
Morayfield	15-19	303
Morayfield	20-24	63
Morayfield	25+	98
Narangba	0-4	244
Narangba	5-14	3393
Narangba	15-19	1187
Narangba	20-24	277
Narangba	25+	524
Upper Caboolture	0-4	19
Upper Caboolture	5-14	408
Upper Caboolture	15-19	170
Upper Caboolture	20-24	32
Upper Caboolture	25+	74
Clontarf	0-4	68
Clontarf	5-14	886
Clontarf	15-19	306
Clontarf	20-24	80
Clontarf	25+	249
Margate - Woody Point	0-4	100
Margate - Woody Point	5-14	1225
Margate - Woody Point	15-19	367
Margate - Woody Point	20-24	111
Margate - Woody Point	25+	370
Redcliffe	0-4	67
Redcliffe	5-14	847
Redcliffe	15-19	329
Redcliffe	20-24	97
Redcliffe	25+	290
Rothwell - Kippa-Ring	0-4	167
Rothwell - Kippa-Ring	5-14	2100
Rothwell - Kippa-Ring	15-19	717
Rothwell - Kippa-Ring	20-24	190
Rothwell - Kippa-Ring	25+	417
Scarborough - Newport - Moreton Island	0-4	81
Scarborough - Newport - Moreton Island	5-14	1224
Scarborough - Newport - Moreton Island	15-19	521
Scarborough - Newport - Moreton Island	20-24	145
Scarborough - Newport - Moreton Island	25+	308
Albany Creek	0-4	174
Albany Creek	5-14	2277
Albany Creek	15-19	966
Albany Creek	20-24	352
Albany Creek	25+	450
Cashmere	0-4	314
Cashmere	5-14	2987
Cashmere	15-19	1103
Cashmere	20-24	381
Cashmere	25+	589
Dayboro	0-4	88
Dayboro	5-14	1221
Dayboro	15-19	386
Dayboro	20-24	114
Dayboro	25+	231
Eatons Hill	0-4	105
Eatons Hill	5-14	1388
Eatons Hill	15-19	547
Eatons Hill	20-24	188
Eatons Hill	25+	222
The Hills District	0-4	311
The Hills District	5-14	3298
The Hills District	15-19	1164
The Hills District	20-24	450
The Hills District	25+	865
Samford Valley	0-4	128
Samford Valley	5-14	1725
Samford Valley	15-19	723
Samford Valley	20-24	246
Samford Valley	25+	347
Dakabin - Kallangur	0-4	312
Dakabin - Kallangur	5-14	3018
Dakabin - Kallangur	15-19	852
Dakabin - Kallangur	20-24	351
Dakabin - Kallangur	25+	789
Murrumba Downs - Griffin	0-4	230
Murrumba Downs - Griffin	5-14	2391
Murrumba Downs - Griffin	15-19	665
Murrumba Downs - Griffin	20-24	306
Murrumba Downs - Griffin	25+	569
North Lakes - Mango Hill	0-4	543
North Lakes - Mango Hill	5-14	5066
North Lakes - Mango Hill	15-19	1468
North Lakes - Mango Hill	20-24	460
North Lakes - Mango Hill	25+	1066
Bray Park	0-4	139
Bray Park	5-14	1394
Bray Park	15-19	456
Bray Park	20-24	146
Bray Park	25+	342
Lawnton	0-4	62
Lawnton	5-14	677
Lawnton	15-19	236
Lawnton	20-24	94
Lawnton	25+	219
Petrie	0-4	108
Petrie	5-14	1278
Petrie	15-19	378
Petrie	20-24	138
Petrie	25+	280
Strathpine - Brendale	0-4	139
Strathpine - Brendale	5-14	1406
Strathpine - Brendale	15-19	471
Strathpine - Brendale	20-24	210
Strathpine - Brendale	25+	423
Aurukun	0-4	15
Aurukun	5-14	232
Aurukun	15-19	28
Aurukun	25+	6
Cape York	0-4	102
Cape York	5-14	898
Cape York	15-19	136
Cape York	20-24	32
Cape York	25+	107
Croydon - Etheridge	0-4	10
Croydon - Etheridge	5-14	110
Croydon - Etheridge	15-19	6
Croydon - Etheridge	20-24	5
Croydon - Etheridge	25+	17
Kowanyama - Pormpuraaw	0-4	28
Kowanyama - Pormpuraaw	5-14	264
Kowanyama - Pormpuraaw	15-19	35
Kowanyama - Pormpuraaw	25+	14
Northern Peninsula	0-4	70
Northern Peninsula	5-14	576
Northern Peninsula	15-19	116
Northern Peninsula	20-24	9
Northern Peninsula	25+	69
Tablelands	0-4	19
Tablelands	5-14	558
Tablelands	15-19	174
Tablelands	20-24	20
Tablelands	25+	82
Torres	0-4	73
Torres	5-14	579
Torres	15-19	142
Torres	20-24	16
Torres	25+	113
Torres Strait Islands	0-4	112
Torres Strait Islands	5-14	897
Torres Strait Islands	15-19	106
Torres Strait Islands	20-24	25
Torres Strait Islands	25+	57
Weipa	0-4	41
Weipa	5-14	586
Weipa	15-19	124
Weipa	20-24	19
Weipa	25+	105
Carpentaria	0-4	77
Carpentaria	5-14	808
Carpentaria	15-19	79
Carpentaria	20-24	13
Carpentaria	25+	55
Mount Isa	0-4	222
Mount Isa	5-14	2314
Mount Isa	15-19	556
Mount Isa	20-24	132
Mount Isa	25+	638
Mount Isa Region	0-4	21
Mount Isa Region	5-14	331
Mount Isa Region	15-19	62
Mount Isa Region	20-24	22
Mount Isa Region	25+	77
Northern Highlands	0-4	26
Northern Highlands	5-14	287
Northern Highlands	15-19	46
Northern Highlands	20-24	14
Northern Highlands	25+	44
Barcaldine - Blackall	0-4	57
Barcaldine - Blackall	5-14	535
Barcaldine - Blackall	15-19	109
Barcaldine - Blackall	20-24	22
Barcaldine - Blackall	25+	91
Charleville	0-4	38
Charleville	5-14	502
Charleville	15-19	117
Charleville	20-24	30
Charleville	25+	85
Far Central West	0-4	16
Far Central West	5-14	206
Far Central West	15-19	38
Far Central West	20-24	23
Far Central West	25+	45
Far South West	0-4	18
Far South West	5-14	297
Far South West	15-19	53
Far South West	20-24	28
Far South West	25+	57
Longreach	0-4	37
Longreach	5-14	395
Longreach	15-19	116
Longreach	20-24	44
Longreach	25+	92
Buderim - North	0-4	155
Buderim - North	5-14	1816
Buderim - North	15-19	679
Buderim - North	20-24	245
Buderim - North	25+	562
Buderim - South	0-4	172
Buderim - South	5-14	2236
Buderim - South	15-19	931
Buderim - South	20-24	378
Buderim - South	25+	634
Mountain Creek	0-4	159
Mountain Creek	5-14	1711
Mountain Creek	15-19	600
Mountain Creek	20-24	257
Mountain Creek	25+	449
Sippy Downs	0-4	121
Sippy Downs	5-14	1386
Sippy Downs	15-19	816
Sippy Downs	20-24	496
Sippy Downs	25+	526
Aroona - Currimundi	0-4	119
Aroona - Currimundi	5-14	1334
Aroona - Currimundi	15-19	439
Aroona - Currimundi	20-24	116
Aroona - Currimundi	25+	310
Buddina - Minyama	0-4	50
Buddina - Minyama	5-14	697
Buddina - Minyama	15-19	270
Buddina - Minyama	20-24	99
Buddina - Minyama	25+	188
Caloundra - Kings Beach	0-4	32
Caloundra - Kings Beach	5-14	390
Caloundra - Kings Beach	15-19	154
Caloundra - Kings Beach	20-24	94
Caloundra - Kings Beach	25+	187
Caloundra - West	0-4	261
Caloundra - West	5-14	2972
Caloundra - West	15-19	1015
Caloundra - West	20-24	252
Caloundra - West	25+	625
Golden Beach - Pelican Waters	0-4	111
Golden Beach - Pelican Waters	5-14	1217
Golden Beach - Pelican Waters	15-19	412
Golden Beach - Pelican Waters	20-24	105
Golden Beach - Pelican Waters	25+	268
Moffat Beach - Battery Hill	0-4	64
Moffat Beach - Battery Hill	5-14	860
Moffat Beach - Battery Hill	15-19	382
Moffat Beach - Battery Hill	20-24	98
Moffat Beach - Battery Hill	25+	249
Parrearra - Warana	0-4	107
Parrearra - Warana	5-14	1071
Parrearra - Warana	15-19	381
Parrearra - Warana	20-24	131
Parrearra - Warana	25+	260
Wurtulla - Birtinya	0-4	66
Wurtulla - Birtinya	5-14	998
Wurtulla - Birtinya	15-19	303
Wurtulla - Birtinya	20-24	139
Wurtulla - Birtinya	25+	229
Coolum Beach	0-4	148
Coolum Beach	5-14	1720
Coolum Beach	15-19	532
Coolum Beach	20-24	160
Coolum Beach	25+	480
Marcoola - Mudjimba	0-4	73
Marcoola - Mudjimba	5-14	1227
Marcoola - Mudjimba	15-19	438
Marcoola - Mudjimba	20-24	174
Marcoola - Mudjimba	25+	368
Maroochydore - Kuluin	0-4	138
Maroochydore - Kuluin	5-14	1341
Maroochydore - Kuluin	15-19	520
Maroochydore - Kuluin	20-24	387
Maroochydore - Kuluin	25+	797
Mooloolaba - Alexandra Headland	0-4	77
Mooloolaba - Alexandra Headland	5-14	829
Mooloolaba - Alexandra Headland	15-19	393
Mooloolaba - Alexandra Headland	20-24	271
Mooloolaba - Alexandra Headland	25+	485
Noosa Heads	0-4	37
Noosa Heads	5-14	355
Noosa Heads	15-19	158
Noosa Heads	20-24	34
Noosa Heads	25+	107
Noosaville	0-4	63
Noosaville	5-14	762
Noosaville	15-19	298
Noosaville	20-24	66
Noosaville	25+	210
Sunshine Beach	0-4	68
Sunshine Beach	5-14	801
Sunshine Beach	15-19	295
Sunshine Beach	20-24	59
Sunshine Beach	25+	217
Tewantin	0-4	96
Tewantin	5-14	1097
Tewantin	15-19	369
Tewantin	20-24	80
Tewantin	25+	234
Peregian Beach - Marcus Beach	0-4	28
Peregian Beach - Marcus Beach	5-14	492
Peregian Beach - Marcus Beach	15-19	165
Peregian Beach - Marcus Beach	20-24	41
Peregian Beach - Marcus Beach	25+	124
Peregian Springs	0-4	121
Peregian Springs	5-14	1351
Peregian Springs	15-19	296
Peregian Springs	20-24	57
Peregian Springs	25+	225
Beerwah	0-4	84
Beerwah	5-14	1071
Beerwah	15-19	308
Beerwah	20-24	86
Beerwah	25+	223
Caloundra Hinterland	0-4	48
Caloundra Hinterland	5-14	803
Caloundra Hinterland	15-19	265
Caloundra Hinterland	20-24	62
Caloundra Hinterland	25+	227
Glass House Mountains	0-4	47
Glass House Mountains	5-14	722
Glass House Mountains	15-19	265
Glass House Mountains	20-24	60
Glass House Mountains	25+	146
Landsborough	0-4	96
Landsborough	5-14	1305
Landsborough	15-19	486
Landsborough	20-24	144
Landsborough	25+	278
Maroochy Hinterland	0-4	47
Maroochy Hinterland	5-14	575
Maroochy Hinterland	15-19	205
Maroochy Hinterland	20-24	52
Maroochy Hinterland	25+	181
Palmwoods	0-4	97
Palmwoods	5-14	1474
Palmwoods	15-19	479
Palmwoods	20-24	115
Palmwoods	25+	341
Bli Bli	0-4	90
Bli Bli	5-14	1030
Bli Bli	15-19	269
Bli Bli	20-24	94
Bli Bli	25+	255
Diddillibah - Rosemount	0-4	46
Diddillibah - Rosemount	5-14	487
Diddillibah - Rosemount	15-19	160
Diddillibah - Rosemount	20-24	39
Diddillibah - Rosemount	25+	89
Eumundi - Yandina	0-4	109
Eumundi - Yandina	5-14	1335
Eumundi - Yandina	15-19	409
Eumundi - Yandina	20-24	107
Eumundi - Yandina	25+	307
Nambour	0-4	203
Nambour	5-14	2482
Nambour	15-19	759
Nambour	20-24	271
Nambour	25+	709
Noosa Hinterland	0-4	190
Noosa Hinterland	5-14	2779
Noosa Hinterland	15-19	903
Noosa Hinterland	20-24	170
Noosa Hinterland	25+	544
Cambooya - Wyreema	0-4	96
Cambooya - Wyreema	5-14	1119
Cambooya - Wyreema	15-19	339
Cambooya - Wyreema	20-24	94
Cambooya - Wyreema	25+	183
Darling Heights	0-4	154
Darling Heights	5-14	1548
Darling Heights	15-19	586
Darling Heights	20-24	610
Darling Heights	25+	1038
Drayton - Harristown	0-4	108
Drayton - Harristown	5-14	1077
Drayton - Harristown	15-19	429
Drayton - Harristown	20-24	161
Drayton - Harristown	25+	368
Gatton	0-4	58
Gatton	5-14	746
Gatton	15-19	397
Gatton	20-24	355
Gatton	25+	336
Gowrie (Qld)	0-4	77
Gowrie (Qld)	5-14	1046
Gowrie (Qld)	15-19	279
Gowrie (Qld)	20-24	67
Gowrie (Qld)	25+	198
Highfields	0-4	159
Highfields	5-14	2159
Highfields	15-19	666
Highfields	20-24	148
Highfields	25+	416
Lockyer Valley - West	0-4	102
Lockyer Valley - West	5-14	1516
Lockyer Valley - West	15-19	502
Lockyer Valley - West	20-24	130
Lockyer Valley - West	25+	295
Middle Ridge	0-4	108
Middle Ridge	5-14	1054
Middle Ridge	15-19	383
Middle Ridge	20-24	115
Middle Ridge	25+	243
Newtown (Qld)	0-4	79
Newtown (Qld)	5-14	1077
Newtown (Qld)	15-19	433
Newtown (Qld)	20-24	172
Newtown (Qld)	25+	390
North Toowoomba - Harlaxton	0-4	58
North Toowoomba - Harlaxton	5-14	588
North Toowoomba - Harlaxton	15-19	300
North Toowoomba - Harlaxton	20-24	119
North Toowoomba - Harlaxton	25+	236
Rangeville	0-4	83
Rangeville	5-14	1068
Rangeville	15-19	403
Rangeville	20-24	130
Rangeville	25+	303
Toowoomba - Central	0-4	119
Toowoomba - Central	5-14	1407
Toowoomba - Central	15-19	581
Toowoomba - Central	20-24	273
Toowoomba - Central	25+	582
Toowoomba - East	0-4	96
Toowoomba - East	5-14	1315
Toowoomba - East	15-19	506
Toowoomba - East	20-24	155
Toowoomba - East	25+	400
Toowoomba - West	0-4	156
Toowoomba - West	5-14	1823
Toowoomba - West	15-19	663
Toowoomba - West	20-24	222
Toowoomba - West	25+	376
Wilsonton	0-4	114
Wilsonton	5-14	1512
Wilsonton	15-19	471
Wilsonton	20-24	184
Wilsonton	25+	396
Ayr	0-4	77
Ayr	5-14	1016
Ayr	15-19	336
Ayr	20-24	49
Ayr	25+	130
Burdekin	0-4	65
Burdekin	5-14	895
Burdekin	15-19	308
Burdekin	20-24	60
Burdekin	25+	110
Charters Towers	0-4	68
Charters Towers	5-14	1189
Charters Towers	15-19	437
Charters Towers	20-24	39
Charters Towers	25+	172
Dalrymple	0-4	36
Dalrymple	5-14	491
Dalrymple	15-19	107
Dalrymple	20-24	15
Dalrymple	25+	59
Ingham	0-4	36
Ingham	5-14	430
Ingham	15-19	145
Ingham	20-24	34
Ingham	25+	72
Ingham Region	0-4	41
Ingham Region	5-14	678
Ingham Region	15-19	271
Ingham Region	20-24	34
Ingham Region	25+	69
Palm Island	0-4	36
Palm Island	5-14	411
Palm Island	15-19	57
Palm Island	20-24	3
Palm Island	25+	18
Aitkenvale	0-4	46
Aitkenvale	5-14	580
Aitkenvale	15-19	218
Aitkenvale	20-24	130
Aitkenvale	25+	259
Annandale	0-4	81
Annandale	5-14	1303
Annandale	15-19	579
Annandale	20-24	268
Annandale	25+	353
Belgian Gardens - Pallarenda	0-4	22
Belgian Gardens - Pallarenda	5-14	375
Belgian Gardens - Pallarenda	15-19	140
Belgian Gardens - Pallarenda	20-24	53
Belgian Gardens - Pallarenda	25+	132
Bohle Plains	0-4	107
Bohle Plains	5-14	1128
Bohle Plains	15-19	336
Bohle Plains	20-24	144
