SA2_NAME16	PrivateDwelling	Sex	persons
Beechworth	1	F	2017
Beechworth	1	M	1779
Bright - Mount Beauty	0	F	3557
Bright - Mount Beauty	0	M	3930
Bright - Mount Beauty	1	F	3498
Bright - Mount Beauty	1	M	3360
Chiltern - Indigo Valley	0	F	88
Chiltern - Indigo Valley	0	M	92
Chiltern - Indigo Valley	1	F	1425
Chiltern - Indigo Valley	1	M	1405
Myrtleford	0	F	179
Myrtleford	0	M	141
Myrtleford	1	F	2082
Myrtleford	1	M	2055
Towong	0	F	239
Towong	0	M	251
Towong	1	F	2548
Towong	1	M	2653
West Wodonga	0	F	470
West Wodonga	0	M	416
West Wodonga	1	F	7128
West Wodonga	1	M	6648
Wodonga	0	F	1029
Wodonga	0	M	1490
Wodonga	1	F	11183
Wodonga	1	M	10490
Yackandandah	0	F	131
Yackandandah	0	M	95
Yackandandah	1	F	2085
Yackandandah	1	M	2029
Drouin	0	F	621
Drouin	0	M	518
Drouin	1	F	7536
Drouin	1	M	7118
Mount Baw Baw Region	0	F	326
Mount Baw Baw Region	0	M	304
Mount Baw Baw Region	1	F	2640
Mount Baw Baw Region	1	M	2747
Trafalgar (Vic.)	0	F	280
Trafalgar (Vic.)	0	M	235
Trafalgar (Vic.)	1	F	3506
Trafalgar (Vic.)	1	M	3400
Warragul	0	F	624
Warragul	0	M	545
Warragul	1	F	8881
Warragul	1	M	8139
Bairnsdale	0	F	870
Bairnsdale	0	M	715
Bairnsdale	1	F	6757
Bairnsdale	1	M	6020
Bruthen - Omeo	0	F	276
Bruthen - Omeo	0	M	317
Bruthen - Omeo	1	F	3404
Bruthen - Omeo	1	M	3533
Lakes Entrance	0	F	687
Lakes Entrance	0	M	601
Lakes Entrance	1	F	4328
Lakes Entrance	1	M	4151
Orbost	0	F	325
Orbost	0	M	365
Orbost	1	F	2744
Orbost	1	M	2785
Paynesville	0	F	254
Paynesville	0	M	232
Paynesville	1	F	2763
Paynesville	1	M	2694
Foster	0	F	475
Foster	0	M	489
Foster	1	F	3767
Foster	1	M	3723
French Island	0	F	4
French Island	0	M	4
French Island	1	F	49
French Island	1	M	47
Korumburra	0	F	330
Korumburra	0	M	256
Korumburra	1	F	4196
Korumburra	1	M	4048
Leongatha	0	F	448
Leongatha	0	M	347
Leongatha	1	F	5047
Leongatha	1	M	4773
Phillip Island	0	F	597
Phillip Island	0	M	559
Phillip Island	1	F	4662
Phillip Island	1	M	4314
Wilsons Promontory	0	F	3
Wilsons Promontory	0	M	10
Wilsons Promontory	1	F	3
Wilsons Promontory	1	M	3
Wonthaggi - Inverloch	0	F	1062
Wonthaggi - Inverloch	0	M	911
Wonthaggi - Inverloch	1	F	10148
Wonthaggi - Inverloch	1	M	9536
Churchill	0	F	478
Churchill	0	M	437
Churchill	1	F	5136
Churchill	1	M	5018
Moe - Newborough	0	F	610
Moe - Newborough	0	M	563
Moe - Newborough	1	F	7745
Moe - Newborough	1	M	7268
Morwell	0	F	779
Morwell	0	M	706
Morwell	1	F	6169
Morwell	1	M	6014
Traralgon	0	F	1332
Traralgon	0	M	1155
Traralgon	1	F	12359
Traralgon	1	M	11530
Yallourn North - Glengarry	0	F	96
Yallourn North - Glengarry	0	M	110
Yallourn North - Glengarry	1	F	2061
Yallourn North - Glengarry	1	M	2131
Alps - West	1	F	6
Alps - West	1	M	10
Longford - Loch Sport	0	F	249
Longford - Loch Sport	0	M	384
Longford - Loch Sport	1	F	1786
Longford - Loch Sport	1	M	1871
Maffra	0	F	465
Maffra	0	M	428
Maffra	1	F	6324
Maffra	1	M	6118
Rosedale	0	F	115
Rosedale	0	M	916
Rosedale	1	F	1769
Rosedale	1	M	1837
Sale	0	F	645
Sale	0	M	744
Sale	1	F	6803
Sale	1	M	6211
Yarram	0	F	227
Yarram	0	M	224
Yarram	1	F	2309
Yarram	1	M	2385
Brunswick	0	F	923
Brunswick	0	M	980
Brunswick	1	F	11934
Brunswick	1	M	11253
Brunswick East	0	F	297
Brunswick East	0	M	289
Brunswick East	1	F	5389
Brunswick East	1	M	4824
Brunswick West	0	F	422
Brunswick West	0	M	374
Brunswick West	1	F	6574
Brunswick West	1	M	6108
Coburg	0	F	637
Coburg	0	M	601
Coburg	1	F	12709
Coburg	1	M	11876
Pascoe Vale South	0	F	305
Pascoe Vale South	0	M	272
Pascoe Vale South	1	F	4713
Pascoe Vale South	1	M	4532
Alphington - Fairfield	0	F	231
Alphington - Fairfield	0	M	221
Alphington - Fairfield	1	F	4346
Alphington - Fairfield	1	M	3956
Northcote	0	F	935
Northcote	0	M	752
Northcote	1	F	11925
Northcote	1	M	10612
Thornbury	0	F	688
Thornbury	0	M	539
Thornbury	1	F	8914
Thornbury	1	M	8054
Ascot Vale	0	F	469
Ascot Vale	0	M	468
Ascot Vale	1	F	7002
Ascot Vale	1	M	6651
Essendon - Aberfeldie	0	F	961
Essendon - Aberfeldie	0	M	838
Essendon - Aberfeldie	1	F	13220
Essendon - Aberfeldie	1	M	12147
Flemington	0	F	491
Flemington	0	M	511
Flemington	1	F	4715
Flemington	1	M	4254
Moonee Ponds	0	F	464
Moonee Ponds	0	M	426
Moonee Ponds	1	F	6786
Moonee Ponds	1	M	6369
Carlton	0	F	2115
Carlton	0	M	1709
Carlton	1	F	8336
Carlton	1	M	7119
Docklands	0	F	1431
Docklands	0	M	1494
Docklands	1	F	4677
Docklands	1	M	4886
East Melbourne	0	F	1193
East Melbourne	0	M	955
East Melbourne	1	F	2138
East Melbourne	1	M	1912
Flemington Racecourse	0	F	73
Flemington Racecourse	0	M	97
Flemington Racecourse	1	F	24
Flemington Racecourse	1	M	24
Kensington (Vic.)	0	F	403
Kensington (Vic.)	0	M	324
Kensington (Vic.)	1	F	5093
Kensington (Vic.)	1	M	4798
Melbourne	0	F	7962
Melbourne	0	M	8634
Melbourne	1	F	16621
Melbourne	1	M	15340
North Melbourne	0	F	1820
North Melbourne	0	M	2108
North Melbourne	1	F	8794
North Melbourne	1	M	8447
Parkville	0	F	2664
Parkville	0	M	2151
Parkville	1	F	2262
Parkville	1	M	2110
South Yarra - West	0	F	872
South Yarra - West	0	M	835
South Yarra - West	1	F	2639
South Yarra - West	1	M	2364
Southbank	0	F	3511
Southbank	0	M	3555
Southbank	1	F	7910
Southbank	1	M	7840
Albert Park	0	F	993
Albert Park	0	M	1157
Albert Park	1	F	7036
Albert Park	1	M	6624
Elwood	0	F	682
Elwood	0	M	612
Elwood	1	F	7191
Elwood	1	M	6339
Port Melbourne	0	F	701
Port Melbourne	0	M	648
Port Melbourne	1	F	7563
Port Melbourne	1	M	6894
Port Melbourne Industrial	0	M	3
Port Melbourne Industrial	1	F	3
Port Melbourne Industrial	1	M	6
South Melbourne	0	F	683
South Melbourne	0	M	695
South Melbourne	1	F	5201
South Melbourne	1	M	4877
St Kilda	0	F	2380
St Kilda	0	M	2762
St Kilda	1	F	10614
St Kilda	1	M	10571
St Kilda East	0	F	717
St Kilda East	0	M	860
St Kilda East	1	F	7412
St Kilda East	1	M	7125
Armadale	0	F	338
Armadale	0	M	300
Armadale	1	F	4414
Armadale	1	M	3704
Prahran - Windsor	0	F	1352
Prahran - Windsor	0	M	1191
Prahran - Windsor	1	F	8672
Prahran - Windsor	1	M	8266
South Yarra - East	0	F	1360
South Yarra - East	0	M	1373
South Yarra - East	1	F	9548
South Yarra - East	1	M	8599
Toorak	0	F	539
Toorak	0	M	428
Toorak	1	F	6335
Toorak	1	M	5394
Abbotsford	0	F	398
Abbotsford	0	M	448
Abbotsford	1	F	3627
Abbotsford	1	M	3618
Carlton North - Princes Hill	0	F	261
Carlton North - Princes Hill	0	M	238
Carlton North - Princes Hill	1	F	4095
Carlton North - Princes Hill	1	M	3637
Collingwood	0	F	515
Collingwood	0	M	515
Collingwood	1	F	3771
Collingwood	1	M	3687
Fitzroy	0	F	1227
Fitzroy	0	M	1281
Fitzroy	1	F	4510
Fitzroy	1	M	4252
Fitzroy North	0	F	461
Fitzroy North	0	M	430
Fitzroy North	1	F	5999
Fitzroy North	1	M	5109
Richmond (Vic.)	0	F	1711
Richmond (Vic.)	0	M	1490
Richmond (Vic.)	1	F	14016
Richmond (Vic.)	1	M	13348
Yarra - North	0	F	457
Yarra - North	0	M	553
Yarra - North	1	F	4104
Yarra - North	1	M	3774
Ashburton (Vic.)	0	F	193
Ashburton (Vic.)	0	M	140
Ashburton (Vic.)	1	F	3709
Ashburton (Vic.)	1	M	3585
Balwyn	0	F	415
Balwyn	0	M	283
Balwyn	1	F	7870
Balwyn	1	M	6930
Balwyn North	0	F	358
Balwyn North	0	M	300
Balwyn North	1	F	9854
Balwyn North	1	M	9329
Camberwell	0	F	874
Camberwell	0	M	474
Camberwell	1	F	10362
Camberwell	1	M	9272
Glen Iris - East	0	F	352
Glen Iris - East	0	M	286
Glen Iris - East	1	F	8039
Glen Iris - East	1	M	7557
Hawthorn	0	F	1033
Hawthorn	0	M	1092
Hawthorn	1	F	10497
Hawthorn	1	M	9902
Hawthorn East	0	F	467
Hawthorn East	0	M	457
Hawthorn East	1	F	7300
Hawthorn East	1	M	6698
Kew	0	F	1247
Kew	0	M	1283
Kew	1	F	11586
Kew	1	M	10499
Kew East	0	F	138
Kew East	0	M	137
Kew East	1	F	3096
Kew East	1	M	3000
Surrey Hills (West) - Canterbury	0	F	563
Surrey Hills (West) - Canterbury	0	M	389
Surrey Hills (West) - Canterbury	1	F	7917
Surrey Hills (West) - Canterbury	1	M	7116
Bulleen	0	F	210
Bulleen	0	M	200
Bulleen	1	F	5365
Bulleen	1	M	5147
Doncaster	0	F	348
Doncaster	0	M	327
Doncaster	1	F	10206
Doncaster	1	M	9477
Templestowe	0	F	541
Templestowe	0	M	368
Templestowe	1	F	7939
Templestowe	1	M	7448
Templestowe Lower	0	F	491
Templestowe Lower	0	M	282
Templestowe Lower	1	F	6538
Templestowe Lower	1	M	6085
Doncaster East (North)	0	F	234
Doncaster East (North)	0	M	163
Doncaster East (North)	1	F	7067
Doncaster East (North)	1	M	6895
Doncaster East (South)	0	F	385
Doncaster East (South)	0	M	278
Doncaster East (South)	1	F	6933
Doncaster East (South)	1	M	6226
Blackburn	0	F	471
Blackburn	0	M	427
Blackburn	1	F	10342
Blackburn	1	M	9789
Blackburn South	0	F	378
Blackburn South	0	M	269
Blackburn South	1	F	5191
Blackburn South	1	M	4774
Box Hill	0	F	902
Box Hill	0	M	894
Box Hill	1	F	9519
Box Hill	1	M	8781
Box Hill North	0	F	314
Box Hill North	0	M	268
Box Hill North	1	F	8666
Box Hill North	1	M	8032
Burwood	0	F	738
Burwood	0	M	501
Burwood	1	F	5728
Burwood	1	M	5228
Burwood East	0	F	148
Burwood East	0	M	180
Burwood East	1	F	4980
Burwood East	1	M	4813
Surrey Hills (East) - Mont Albert	0	F	276
Surrey Hills (East) - Mont Albert	0	M	176
Surrey Hills (East) - Mont Albert	1	F	4886
Surrey Hills (East) - Mont Albert	1	M	4467
Beaumaris	0	F	276
Beaumaris	0	M	227
Beaumaris	1	F	6604
Beaumaris	1	M	5976
Brighton (Vic.)	0	F	1039
Brighton (Vic.)	0	M	718
Brighton (Vic.)	1	F	10858
Brighton (Vic.)	1	M	9590
Brighton East	0	F	607
Brighton East	0	M	388
Brighton East	1	F	7516
Brighton East	1	M	7004
Cheltenham - Highett (West)	0	F	268
Cheltenham - Highett (West)	0	M	250
Cheltenham - Highett (West)	1	F	5401
Cheltenham - Highett (West)	1	M	4814
Hampton	0	F	455
Hampton	0	M	395
Hampton	1	F	8452
Hampton	1	M	7913
Sandringham - Black Rock	0	F	661
Sandringham - Black Rock	0	M	434
Sandringham - Black Rock	1	F	7785
Sandringham - Black Rock	1	M	7196
Bentleigh - McKinnon	0	F	524
Bentleigh - McKinnon	0	M	421
Bentleigh - McKinnon	1	F	10931
Bentleigh - McKinnon	1	M	10125
Carnegie	0	F	558
Carnegie	0	M	487
Carnegie	1	F	8727
Carnegie	1	M	8032
Caulfield - North	0	F	910
Caulfield - North	0	M	684
Caulfield - North	1	F	9766
Caulfield - North	1	M	9247
Caulfield - South	0	F	706
Caulfield - South	0	M	593
Caulfield - South	1	F	8311
Caulfield - South	1	M	7752
Elsternwick	0	F	401
Elsternwick	0	M	308
Elsternwick	1	F	5476
Elsternwick	1	M	4957
Hughesdale	0	F	167
Hughesdale	0	M	168
Hughesdale	1	F	3705
Hughesdale	1	M	3432
Murrumbeena	0	F	193
Murrumbeena	0	M	171
Murrumbeena	1	F	4410
Murrumbeena	1	M	4319
Ormond - Glen Huntly	0	F	240
Ormond - Glen Huntly	0	M	250
Ormond - Glen Huntly	1	F	6460
Ormond - Glen Huntly	1	M	6158
Bentleigh East (North)	0	F	295
Bentleigh East (North)	0	M	299
Bentleigh East (North)	1	F	7191
Bentleigh East (North)	1	M	6845
Bentleigh East (South)	0	F	303
Bentleigh East (South)	0	M	220
Bentleigh East (South)	1	F	6454
Bentleigh East (South)	1	M	6141
Aspendale Gardens - Waterways	0	F	121
Aspendale Gardens - Waterways	0	M	105
Aspendale Gardens - Waterways	1	F	4350
Aspendale Gardens - Waterways	1	M	4265
Braeside	0	F	39
Braeside	0	M	53
Braeside	1	F	6
Braeside	1	M	16
Carrum - Patterson Lakes	0	F	276
Carrum - Patterson Lakes	0	M	246
Carrum - Patterson Lakes	1	F	5569
Carrum - Patterson Lakes	1	M	5160
Chelsea - Bonbeach	0	F	610
Chelsea - Bonbeach	0	M	484
Chelsea - Bonbeach	1	F	6795
Chelsea - Bonbeach	1	M	6052
Chelsea Heights	0	F	74
Chelsea Heights	0	M	61
Chelsea Heights	1	F	2595
Chelsea Heights	1	M	2486
Cheltenham - Highett (East)	0	F	661
Cheltenham - Highett (East)	0	M	509
Cheltenham - Highett (East)	1	F	10846
Cheltenham - Highett (East)	1	M	9906
Edithvale - Aspendale	0	F	384
Edithvale - Aspendale	0	M	359
Edithvale - Aspendale	1	F	5961
Edithvale - Aspendale	1	M	5704
Mentone	0	F	342
Mentone	0	M	282
Mentone	1	F	6241
Mentone	1	M	5755
Moorabbin - Heatherton	0	F	414
Moorabbin - Heatherton	0	M	429
Moorabbin - Heatherton	1	F	4105
Moorabbin - Heatherton	1	M	3969
Mordialloc - Parkdale	0	F	553
Mordialloc - Parkdale	0	M	481
Mordialloc - Parkdale	1	F	9618
Mordialloc - Parkdale	1	M	8893
Malvern - Glen Iris	0	F	854
Malvern - Glen Iris	0	M	675
Malvern - Glen Iris	1	F	9593
Malvern - Glen Iris	1	M	8741
Malvern East	0	F	522
Malvern East	0	M	434
Malvern East	1	F	10324
Malvern East	1	M	9629
Bundoora - East	0	F	230
Bundoora - East	0	M	198
Bundoora - East	1	F	4613
Bundoora - East	1	M	4681
Greensborough	0	F	376
Greensborough	0	M	288
Greensborough	1	F	10003
Greensborough	1	M	9356
Heidelberg - Rosanna	0	F	927
Heidelberg - Rosanna	0	M	782
Heidelberg - Rosanna	1	F	7069
Heidelberg - Rosanna	1	M	6507
Heidelberg West	0	F	784
Heidelberg West	0	M	691
Heidelberg West	1	F	6487
Heidelberg West	1	M	6162
Ivanhoe	0	F	278
Ivanhoe	0	M	253
Ivanhoe	1	F	5647
Ivanhoe	1	M	5081
Ivanhoe East - Eaglemont	0	F	144
Ivanhoe East - Eaglemont	0	M	127
Ivanhoe East - Eaglemont	1	F	3700
Ivanhoe East - Eaglemont	1	M	3537
Montmorency - Briar Hill	0	F	338
Montmorency - Briar Hill	0	M	309
Montmorency - Briar Hill	1	F	7783
Montmorency - Briar Hill	1	M	7228
Viewbank - Yallambie	0	F	348
Viewbank - Yallambie	0	M	591
Viewbank - Yallambie	1	F	8754
Viewbank - Yallambie	1	M	8375
Watsonia	0	F	145
Watsonia	0	M	140
Watsonia	1	F	4408
Watsonia	1	M	4267
Kingsbury	0	F	1206
Kingsbury	0	M	938
Kingsbury	1	F	4794
Kingsbury	1	M	4643
Reservoir - East	0	F	1129
Reservoir - East	0	M	999
Reservoir - East	1	F	12683
Reservoir - East	1	M	12045
Reservoir - West	0	F	719
Reservoir - West	0	M	737
Reservoir - West	1	F	11301
Reservoir - West	1	M	11105
Preston - East	0	F	905
Preston - East	0	M	882
Preston - East	1	F	9203
Preston - East	1	M	8797
Preston - West	0	F	267
Preston - West	0	M	306
Preston - West	1	F	5927
Preston - West	1	M	5585
Eltham	0	F	396
Eltham	0	M	299
Eltham	1	F	11094
Eltham	1	M	10550
Hurstbridge	0	F	51
Hurstbridge	0	M	43
Hurstbridge	1	F	1659
Hurstbridge	1	M	1612
Kinglake	0	F	134
Kinglake	0	M	138
Kinglake	1	F	1653
Kinglake	1	M	1768
Panton Hill - St Andrews	0	F	181
Panton Hill - St Andrews	0	M	183
Panton Hill - St Andrews	1	F	2292
Panton Hill - St Andrews	1	M	2341
Plenty - Yarrambat	0	F	178
Plenty - Yarrambat	0	M	139
Plenty - Yarrambat	1	F	4447
Plenty - Yarrambat	1	M	4433
Research - North Warrandyte	0	F	158
Research - North Warrandyte	0	M	169
Research - North Warrandyte	1	F	3089
Research - North Warrandyte	1	M	3094
Wattle Glen - Diamond Creek	0	F	237
Wattle Glen - Diamond Creek	0	M	210
Wattle Glen - Diamond Creek	1	F	6547
Wattle Glen - Diamond Creek	1	M	6390
Bundoora - North	0	F	218
Bundoora - North	0	M	286
Bundoora - North	1	F	3577
Bundoora - North	1	M	3380
Bundoora - West	0	F	191
Bundoora - West	0	M	152
Bundoora - West	1	F	2881
Bundoora - West	1	M	2960
Lalor	0	F	511
Lalor	0	M	493
Lalor	1	F	10842
Lalor	1	M	10789
Mill Park - North	0	F	398
Mill Park - North	0	M	346
Mill Park - North	1	F	8592
Mill Park - North	1	M	8369
Mill Park - South	0	F	236
Mill Park - South	0	M	216
Mill Park - South	1	F	5750
Mill Park - South	1	M	5575
Thomastown	0	F	382
Thomastown	0	M	395
Thomastown	1	F	9730
Thomastown	1	M	9722
Wallan	0	F	544
Wallan	0	M	523
Wallan	1	F	7444
Wallan	1	M	7519
Whittlesea	0	F	288
Whittlesea	0	M	266
Whittlesea	1	F	3717
Whittlesea	1	M	3733
Doreen	0	F	301
Doreen	0	M	252
Doreen	1	F	10321
Doreen	1	M	9726
Epping - East	0	F	428
Epping - East	0	M	325
Epping - East	1	F	6257
Epping - East	1	M	6167
Epping - South	0	F	474
Epping - South	0	M	371
Epping - South	1	F	3915
Epping - South	1	M	3903
Epping - West	0	F	226
Epping - West	0	M	229
Epping - West	1	F	5185
Epping - West	1	M	5212
Mernda	0	F	428
Mernda	0	M	407
Mernda	1	F	7972
Mernda	1	M	7567
South Morang (North)	0	F	169
South Morang (North)	0	M	168
South Morang (North)	1	F	5897
South Morang (North)	1	M	5715
South Morang (South)	0	F	394
South Morang (South)	0	M	297
South Morang (South)	1	F	5712
South Morang (South)	1	M	5521
Wollert	0	F	244
Wollert	0	M	234
Wollert	1	F	4300
Wollert	1	M	4269
Airport West	0	F	180
Airport West	0	M	178
Airport West	1	F	3669
Airport West	1	M	3427
Keilor	0	F	126
Keilor	0	M	146
Keilor	1	F	4087
Keilor	1	M	3976
Keilor East	0	F	756
Keilor East	0	M	602
Keilor East	1	F	12575
Keilor East	1	M	11913
Niddrie - Essendon West	0	F	106
Niddrie - Essendon West	0	M	91
Niddrie - Essendon West	1	F	3482
Niddrie - Essendon West	1	M	3182
Strathmore	0	F	157
Strathmore	0	M	150
Strathmore	1	F	4492
Strathmore	1	M	4418
Gisborne	0	F	354
Gisborne	0	M	268
Gisborne	1	F	6018
Gisborne	1	M	5855
Macedon	0	F	94
Macedon	0	M	95
Macedon	1	F	1503
Macedon	1	M	1582
Riddells Creek	0	F	57
Riddells Creek	0	M	53
Riddells Creek	1	F	1926
Riddells Creek	1	M	1832
Romsey	0	F	326
Romsey	0	M	374
Romsey	1	F	4234
Romsey	1	M	4245
Coburg North	0	F	401
Coburg North	0	M	308
Coburg North	1	F	3488
Coburg North	1	M	3447
Fawkner	0	F	498
Fawkner	0	M	455
Fawkner	1	F	6265
Fawkner	1	M	6534
Pascoe Vale	0	F	788
Pascoe Vale	0	M	673
Pascoe Vale	1	F	11098
Pascoe Vale	1	M	10620
Glenroy	0	F	872
Glenroy	0	M	745
Glenroy	1	F	10128
Glenroy	1	M	10241
Gowanbrae	0	F	55
Gowanbrae	0	M	59
Gowanbrae	1	F	1429
Gowanbrae	1	M	1327
Hadfield	0	F	114
Hadfield	0	M	114
Hadfield	1	F	2762
Hadfield	1	M	2598
Sunbury	0	F	322
Sunbury	0	M	278
Sunbury	1	F	6060
Sunbury	1	M	5867
Sunbury - South	0	F	680
Sunbury - South	0	M	572
Sunbury - South	1	F	12842
Sunbury - South	1	M	12145
Broadmeadows	0	F	648
Broadmeadows	0	M	772
Broadmeadows	1	F	5793
Broadmeadows	1	M	6206
Campbellfield - Coolaroo	0	F	483
Campbellfield - Coolaroo	0	M	492
Campbellfield - Coolaroo	1	F	7531
Campbellfield - Coolaroo	1	M	7598
Gladstone Park - Westmeadows	0	F	487
Gladstone Park - Westmeadows	0	M	441
Gladstone Park - Westmeadows	1	F	8464
Gladstone Park - Westmeadows	1	M	8148
Greenvale - Bulla	0	F	225
Greenvale - Bulla	0	M	312
Greenvale - Bulla	1	F	7816
Greenvale - Bulla	1	M	7805
Meadow Heights	0	F	388
Meadow Heights	0	M	421
Meadow Heights	1	F	7019
Meadow Heights	1	M	6953
Melbourne Airport	0	F	361
Melbourne Airport	0	M	357
Melbourne Airport	1	F	32
Melbourne Airport	1	M	22
Roxburgh Park - Somerton	0	F	505
Roxburgh Park - Somerton	0	M	478
Roxburgh Park - Somerton	1	F	10559
Roxburgh Park - Somerton	1	M	10202
Tullamarine	0	F	243
Tullamarine	0	M	387
Tullamarine	1	F	3048
Tullamarine	1	M	2975
Craigieburn - Central	0	F	188
Craigieburn - Central	0	M	177
Craigieburn - Central	1	F	3911
Craigieburn - Central	1	M	4009
Craigieburn - North	0	F	253
Craigieburn - North	0	M	240
Craigieburn - North	1	F	5492
Craigieburn - North	1	M	5535
Craigieburn - South	0	F	306
Craigieburn - South	0	M	307
Craigieburn - South	1	F	7673
Craigieburn - South	1	M	7904
Craigieburn - West	0	F	301
Craigieburn - West	0	M	285
Craigieburn - West	1	F	6778
Craigieburn - West	1	M	6710
Mickleham - Yuroke	0	F	73
Mickleham - Yuroke	0	M	93
Mickleham - Yuroke	1	F	1599
Mickleham - Yuroke	1	M	1608
Bayswater	0	F	354
Bayswater	0	M	282
Bayswater	1	F	5748
Bayswater	1	M	5528
Knoxfield - Scoresby	0	F	238
Knoxfield - Scoresby	0	M	205
Knoxfield - Scoresby	1	F	7253
Knoxfield - Scoresby	1	M	7090
Lysterfield	0	F	115
Lysterfield	0	M	135
Lysterfield	1	F	3147
Lysterfield	1	M	3086
Rowville - Central	0	F	180
Rowville - Central	0	M	170
Rowville - Central	1	F	7470
Rowville - Central	1	M	7156
Rowville - North	0	F	44
Rowville - North	0	M	45
Rowville - North	1	F	3977
Rowville - North	1	M	3783
Rowville - South	0	F	120
Rowville - South	0	M	122
Rowville - South	1	F	5159
Rowville - South	1	M	5058
Wantirna	0	F	578
Wantirna	0	M	456
Wantirna	1	F	6692
Wantirna	1	M	6371
Wantirna South	0	F	472
Wantirna South	0	M	297
Wantirna South	1	F	8736
Wantirna South	1	M	8137
Boronia	0	F	710
Boronia	0	M	566
Boronia	1	F	10507
Boronia	1	M	9972
Ferntree Gully (North)	0	F	405
Ferntree Gully (North)	0	M	354
Ferntree Gully (North)	1	F	6592
Ferntree Gully (North)	1	M	6318
Ferntree Gully (South) - Upper Ferntree Gully	0	F	367
Ferntree Gully (South) - Upper Ferntree Gully	0	M	264
Ferntree Gully (South) - Upper Ferntree Gully	1	F	7006
Ferntree Gully (South) - Upper Ferntree Gully	1	M	6879
The Basin	0	F	80
The Basin	0	M	89
The Basin	1	F	2014
The Basin	1	M	1998
Donvale - Park Orchards	0	F	403
Donvale - Park Orchards	0	M	280
Donvale - Park Orchards	1	F	7571
Donvale - Park Orchards	1	M	7331
Warrandyte - Wonga Park	0	F	270
Warrandyte - Wonga Park	0	M	221
Warrandyte - Wonga Park	1	F	4642
Warrandyte - Wonga Park	1	M	4641
Bayswater North	0	F	393
Bayswater North	0	M	262
Bayswater North	1	F	5524
Bayswater North	1	M	5407
Croydon Hills - Warranwood	0	F	303
Croydon Hills - Warranwood	0	M	219
Croydon Hills - Warranwood	1	F	8663
Croydon Hills - Warranwood	1	M	8365
Ringwood	0	F	535
Ringwood	0	M	432
Ringwood	1	F	8226
Ringwood	1	M	7740
Ringwood East	0	F	600
Ringwood East	0	M	567
Ringwood East	1	F	9752
Ringwood East	1	M	9233
Ringwood North	0	F	208
Ringwood North	0	M	160
Ringwood North	1	F	4464
Ringwood North	1	M	4440
Croydon - East	0	F	510
Croydon - East	0	M	378
Croydon - East	1	F	7371
Croydon - East	1	M	6624
Croydon - West	0	F	382
Croydon - West	0	M	250
Croydon - West	1	F	6606
Croydon - West	1	M	5905
Croydon South	0	F	81
Croydon South	0	M	68
Croydon South	1	F	2331
Croydon South	1	M	2159
Forest Hill	0	F	336
Forest Hill	0	M	267
Forest Hill	1	F	5245
Forest Hill	1	M	4781
Mitcham (Vic.)	0	F	324
Mitcham (Vic.)	0	M	260
Mitcham (Vic.)	1	F	7887
Mitcham (Vic.)	1	M	7393
Nunawading	0	F	383
Nunawading	0	M	270
Nunawading	1	F	5628
Nunawading	1	M	5361
Vermont	0	F	171
Vermont	0	M	119
Vermont	1	F	5075
Vermont	1	M	4871
Vermont South	0	F	259
Vermont South	0	M	163
Vermont South	1	F	5756
Vermont South	1	M	5329
Belgrave - Selby	0	F	219
Belgrave - Selby	0	M	212
Belgrave - Selby	1	F	4694
Belgrave - Selby	1	M	4673
Chirnside Park	0	F	112
Chirnside Park	0	M	149
Chirnside Park	1	F	4721
Chirnside Park	1	M	4593
Healesville - Yarra Glen	0	F	573
Healesville - Yarra Glen	0	M	551
Healesville - Yarra Glen	1	F	6367
Healesville - Yarra Glen	1	M	6103
Kilsyth	0	F	340
Kilsyth	0	M	251
Kilsyth	1	F	4343
Kilsyth	1	M	4053
Lilydale - Coldstream	0	F	378
Lilydale - Coldstream	0	M	373
Lilydale - Coldstream	1	F	9090
Lilydale - Coldstream	1	M	8484
Monbulk - Silvan	0	F	86
Monbulk - Silvan	0	M	82
Monbulk - Silvan	1	F	2631
Monbulk - Silvan	1	M	2615
Montrose	0	F	262
Montrose	0	M	184
Montrose	1	F	3143
Montrose	1	M	3049
Mooroolbark	0	F	400
Mooroolbark	0	M	366
Mooroolbark	1	F	10552
Mooroolbark	1	M	10277
Mount Dandenong - Olinda	0	F	278
Mount Dandenong - Olinda	0	M	253
Mount Dandenong - Olinda	1	F	4441
Mount Dandenong - Olinda	1	M	4458
Mount Evelyn	0	F	181
Mount Evelyn	0	M	172
Mount Evelyn	1	F	4580
Mount Evelyn	1	M	4533
Upwey - Tecoma	0	F	137
Upwey - Tecoma	0	M	157
Upwey - Tecoma	1	F	4553
Upwey - Tecoma	1	M	4553
Wandin - Seville	0	F	126
Wandin - Seville	0	M	118
Wandin - Seville	1	F	3599
Wandin - Seville	1	M	3526
Yarra Valley	0	F	547
Yarra Valley	0	M	536
Yarra Valley	1	F	7414
Yarra Valley	1	M	7393
Beaconsfield - Officer	0	F	189
Beaconsfield - Officer	0	M	205
Beaconsfield - Officer	1	F	6293
Beaconsfield - Officer	1	M	6167
Bunyip - Garfield	0	F	285
Bunyip - Garfield	0	M	268
Bunyip - Garfield	1	F	3969
