SA2_NAME16	MaxSchoolingCompleted	Sex	persons
Bathurst - East	Year 12	M	1515
Bathurst Region	Did not go to school	F	4
Bathurst Region	Did not go to school	M	6
Bathurst Region	Year 8	F	70
Bathurst Region	Year 8	M	136
Bathurst Region	Year 9	F	192
Bathurst Region	Year 9	M	218
Bathurst Region	Year 10	F	720
Bathurst Region	Year 10	M	935
Bathurst Region	Year 11	F	175
Bathurst Region	Year 11	M	187
Bathurst Region	Year 12	F	1215
Bathurst Region	Year 12	M	936
Oberon	Did not go to school	F	4
Oberon	Did not go to school	M	11
Oberon	Year 8	F	90
Oberon	Year 8	M	148
Oberon	Year 9	F	176
Oberon	Year 9	M	165
Oberon	Year 10	F	583
Oberon	Year 10	M	685
Oberon	Year 11	F	116
Oberon	Year 11	M	127
Oberon	Year 12	F	644
Oberon	Year 12	M	515
Condobolin	Did not go to school	F	10
Condobolin	Did not go to school	M	25
Condobolin	Year 8	F	167
Condobolin	Year 8	M	235
Condobolin	Year 9	F	236
Condobolin	Year 9	M	253
Condobolin	Year 10	F	714
Condobolin	Year 10	M	862
Condobolin	Year 11	F	189
Condobolin	Year 11	M	154
Condobolin	Year 12	F	924
Condobolin	Year 12	M	686
Cowra	Did not go to school	F	13
Cowra	Did not go to school	M	14
Cowra	Year 8	F	276
Cowra	Year 8	M	365
Cowra	Year 9	F	423
Cowra	Year 9	M	437
Cowra	Year 10	F	1285
Cowra	Year 10	M	1237
Cowra	Year 11	F	285
Cowra	Year 11	M	209
Cowra	Year 12	F	1195
Cowra	Year 12	M	930
Cowra Region	Did not go to school	F	8
Cowra Region	Did not go to school	M	18
Cowra Region	Year 8	F	144
Cowra Region	Year 8	M	214
Cowra Region	Year 9	F	217
Cowra Region	Year 9	M	280
Cowra Region	Year 10	F	724
Cowra Region	Year 10	M	824
Cowra Region	Year 11	F	150
Cowra Region	Year 11	M	143
Cowra Region	Year 12	F	747
Cowra Region	Year 12	M	571
Forbes	Did not go to school	F	5
Forbes	Did not go to school	M	20
Forbes	Year 8	F	231
Forbes	Year 8	M	373
Forbes	Year 9	F	361
Forbes	Year 9	M	443
Forbes	Year 10	F	1231
Forbes	Year 10	M	1312
Forbes	Year 11	F	309
Forbes	Year 11	M	312
Forbes	Year 12	F	1448
Forbes	Year 12	M	1135
Grenfell	Did not go to school	F	3
Grenfell	Did not go to school	M	3
Grenfell	Year 8	F	93
Grenfell	Year 8	M	136
Grenfell	Year 9	F	146
Grenfell	Year 9	M	179
Grenfell	Year 10	F	499
Grenfell	Year 10	M	493
Grenfell	Year 11	F	102
Grenfell	Year 11	M	92
Grenfell	Year 12	F	492
Grenfell	Year 12	M	426
Parkes (NSW)	Did not go to school	F	10
Parkes (NSW)	Did not go to school	M	8
Parkes (NSW)	Year 8	F	255
Parkes (NSW)	Year 8	M	301
Parkes (NSW)	Year 9	F	407
Parkes (NSW)	Year 9	M	385
Parkes (NSW)	Year 10	F	1429
Parkes (NSW)	Year 10	M	1372
Parkes (NSW)	Year 11	F	357
Parkes (NSW)	Year 11	M	303
Parkes (NSW)	Year 12	F	1496
Parkes (NSW)	Year 12	M	1256
Parkes Region	Did not go to school	F	3
Parkes Region	Did not go to school	M	12
Parkes Region	Year 8	F	81
Parkes Region	Year 8	M	124
Parkes Region	Year 9	F	126
Parkes Region	Year 9	M	156
Parkes Region	Year 10	F	379
Parkes Region	Year 10	M	495
Parkes Region	Year 11	F	106
Parkes Region	Year 11	M	76
Parkes Region	Year 12	F	464
Parkes Region	Year 12	M	379
West Wyalong	Did not go to school	M	6
West Wyalong	Year 8	F	135
West Wyalong	Year 8	M	180
West Wyalong	Year 9	F	209
West Wyalong	Year 9	M	259
West Wyalong	Year 10	F	734
West Wyalong	Year 10	M	858
West Wyalong	Year 11	F	148
West Wyalong	Year 11	M	161
West Wyalong	Year 12	F	759
West Wyalong	Year 12	M	554
Lithgow	Did not go to school	F	14
Lithgow	Did not go to school	M	21
Lithgow	Year 8	F	331
Lithgow	Year 8	M	353
Lithgow	Year 9	F	552
Lithgow	Year 9	M	516
Lithgow	Year 10	F	1776
Lithgow	Year 10	M	1804
Lithgow	Year 11	F	388
Lithgow	Year 11	M	349
Lithgow	Year 12	F	1641
Lithgow	Year 12	M	1355
Lithgow Region	Did not go to school	F	6
Lithgow Region	Did not go to school	M	7
Lithgow Region	Year 8	F	182
Lithgow Region	Year 8	M	235
Lithgow Region	Year 9	F	319
Lithgow Region	Year 9	M	316
Lithgow Region	Year 10	F	1022
Lithgow Region	Year 10	M	1323
Lithgow Region	Year 11	F	209
Lithgow Region	Year 11	M	244
Lithgow Region	Year 12	F	1115
Lithgow Region	Year 12	M	832
Mudgee	Did not go to school	F	16
Mudgee	Did not go to school	M	15
Mudgee	Year 8	F	245
Mudgee	Year 8	M	240
Mudgee	Year 9	F	379
Mudgee	Year 9	M	341
Mudgee	Year 10	F	1343
Mudgee	Year 10	M	1464
Mudgee	Year 11	F	372
Mudgee	Year 11	M	367
Mudgee	Year 12	F	1866
Mudgee	Year 12	M	1492
Mudgee Region - East	Did not go to school	F	6
Mudgee Region - East	Did not go to school	M	3
Mudgee Region - East	Year 8	F	102
Mudgee Region - East	Year 8	M	162
Mudgee Region - East	Year 9	F	148
Mudgee Region - East	Year 9	M	159
Mudgee Region - East	Year 10	F	454
Mudgee Region - East	Year 10	M	477
Mudgee Region - East	Year 11	F	90
Mudgee Region - East	Year 11	M	115
Mudgee Region - East	Year 12	F	410
Mudgee Region - East	Year 12	M	322
Mudgee Region - West	Did not go to school	F	6
Mudgee Region - West	Did not go to school	M	20
Mudgee Region - West	Year 8	F	210
Mudgee Region - West	Year 8	M	321
Mudgee Region - West	Year 9	F	369
Mudgee Region - West	Year 9	M	462
Mudgee Region - West	Year 10	F	1185
Mudgee Region - West	Year 10	M	1452
Mudgee Region - West	Year 11	F	242
Mudgee Region - West	Year 11	M	279
Mudgee Region - West	Year 12	F	1444
Mudgee Region - West	Year 12	M	1100
Blayney	Did not go to school	F	3
Blayney	Did not go to school	M	5
Blayney	Year 8	F	146
Blayney	Year 8	M	203
Blayney	Year 9	F	227
Blayney	Year 9	M	263
Blayney	Year 10	F	907
Blayney	Year 10	M	985
Blayney	Year 11	F	193
Blayney	Year 11	M	195
Blayney	Year 12	F	1159
Blayney	Year 12	M	887
Orange	Did not go to school	F	34
Orange	Did not go to school	M	38
Orange	Year 8	F	537
Orange	Year 8	M	553
Orange	Year 9	F	757
Orange	Year 9	M	685
Orange	Year 10	F	2283
Orange	Year 10	M	2174
Orange	Year 11	F	536
Orange	Year 11	M	470
Orange	Year 12	F	3245
Orange	Year 12	M	2541
Orange - North	Did not go to school	F	39
Orange - North	Did not go to school	M	35
Orange - North	Year 8	F	314
Orange - North	Year 8	M	309
Orange - North	Year 9	F	543
Orange - North	Year 9	M	560
Orange - North	Year 10	F	2120
Orange - North	Year 10	M	2159
Orange - North	Year 11	F	537
Orange - North	Year 11	M	512
Orange - North	Year 12	F	3677
Orange - North	Year 12	M	3068
Orange Region	Did not go to school	F	5
Orange Region	Did not go to school	M	7
Orange Region	Year 8	F	174
Orange Region	Year 8	M	278
Orange Region	Year 9	F	327
Orange Region	Year 9	M	385
Orange Region	Year 10	F	1241
Orange Region	Year 10	M	1520
Orange Region	Year 11	F	325
Orange Region	Year 11	M	282
Orange Region	Year 12	F	2012
Orange Region	Year 12	M	1669
Grafton	Did not go to school	F	22
Grafton	Did not go to school	M	32
Grafton	Year 8	F	552
Grafton	Year 8	M	541
Grafton	Year 9	F	826
Grafton	Year 9	M	748
Grafton	Year 10	F	2765
Grafton	Year 10	M	2353
Grafton	Year 11	F	541
Grafton	Year 11	M	454
Grafton	Year 12	F	2435
Grafton	Year 12	M	2145
Grafton Region	Did not go to school	F	25
Grafton Region	Did not go to school	M	29
Grafton Region	Year 8	F	351
Grafton Region	Year 8	M	530
Grafton Region	Year 9	F	630
Grafton Region	Year 9	M	770
Grafton Region	Year 10	F	2186
Grafton Region	Year 10	M	2368
Grafton Region	Year 11	F	431
Grafton Region	Year 11	M	461
Grafton Region	Year 12	F	1960
Grafton Region	Year 12	M	1659
Maclean - Yamba - Iluka	Did not go to school	F	10
Maclean - Yamba - Iluka	Did not go to school	M	15
Maclean - Yamba - Iluka	Year 8	F	396
Maclean - Yamba - Iluka	Year 8	M	481
Maclean - Yamba - Iluka	Year 9	F	724
Maclean - Yamba - Iluka	Year 9	M	745
Maclean - Yamba - Iluka	Year 10	F	2437
Maclean - Yamba - Iluka	Year 10	M	2301
Maclean - Yamba - Iluka	Year 11	F	559
Maclean - Yamba - Iluka	Year 11	M	451
Maclean - Yamba - Iluka	Year 12	F	2359
Maclean - Yamba - Iluka	Year 12	M	2102
Bellingen	Did not go to school	F	4
Bellingen	Did not go to school	M	3
Bellingen	Year 8	F	92
Bellingen	Year 8	M	87
Bellingen	Year 9	F	154
Bellingen	Year 9	M	169
Bellingen	Year 10	F	564
Bellingen	Year 10	M	571
Bellingen	Year 11	F	151
Bellingen	Year 11	M	176
Bellingen	Year 12	F	1236
Bellingen	Year 12	M	946
Coffs Harbour - North	Did not go to school	F	65
Coffs Harbour - North	Did not go to school	M	52
Coffs Harbour - North	Year 8	F	381
Coffs Harbour - North	Year 8	M	435
Coffs Harbour - North	Year 9	F	682
Coffs Harbour - North	Year 9	M	626
Coffs Harbour - North	Year 10	F	2282
Coffs Harbour - North	Year 10	M	1966
Coffs Harbour - North	Year 11	F	551
Coffs Harbour - North	Year 11	M	539
Coffs Harbour - North	Year 12	F	2785
Coffs Harbour - North	Year 12	M	2463
Coffs Harbour - South	Did not go to school	F	55
Coffs Harbour - South	Did not go to school	M	29
Coffs Harbour - South	Year 8	F	269
Coffs Harbour - South	Year 8	M	235
Coffs Harbour - South	Year 9	F	357
Coffs Harbour - South	Year 9	M	347
Coffs Harbour - South	Year 10	F	1232
Coffs Harbour - South	Year 10	M	1009
Coffs Harbour - South	Year 11	F	282
Coffs Harbour - South	Year 11	M	329
Coffs Harbour - South	Year 12	F	1774
Coffs Harbour - South	Year 12	M	1493
Coramba - Nana Glen - Bucca	Did not go to school	F	5
Coramba - Nana Glen - Bucca	Did not go to school	M	5
Coramba - Nana Glen - Bucca	Year 8	F	54
Coramba - Nana Glen - Bucca	Year 8	M	86
Coramba - Nana Glen - Bucca	Year 9	F	105
Coramba - Nana Glen - Bucca	Year 9	M	125
Coramba - Nana Glen - Bucca	Year 10	F	460
Coramba - Nana Glen - Bucca	Year 10	M	524
Coramba - Nana Glen - Bucca	Year 11	F	116
Coramba - Nana Glen - Bucca	Year 11	M	122
Coramba - Nana Glen - Bucca	Year 12	F	627
Coramba - Nana Glen - Bucca	Year 12	M	531
Dorrigo	Did not go to school	M	3
Dorrigo	Year 8	F	75
Dorrigo	Year 8	M	87
Dorrigo	Year 9	F	139
Dorrigo	Year 9	M	158
Dorrigo	Year 10	F	377
Dorrigo	Year 10	M	426
Dorrigo	Year 11	F	110
Dorrigo	Year 11	M	91
Dorrigo	Year 12	F	510
Dorrigo	Year 12	M	415
Korora - Emerald Beach	Did not go to school	F	6
Korora - Emerald Beach	Did not go to school	M	3
Korora - Emerald Beach	Year 8	F	78
Korora - Emerald Beach	Year 8	M	111
Korora - Emerald Beach	Year 9	F	213
Korora - Emerald Beach	Year 9	M	240
Korora - Emerald Beach	Year 10	F	994
Korora - Emerald Beach	Year 10	M	942
Korora - Emerald Beach	Year 11	F	278
Korora - Emerald Beach	Year 11	M	257
Korora - Emerald Beach	Year 12	F	1776
Korora - Emerald Beach	Year 12	M	1573
Sawtell - Boambee	Did not go to school	F	20
Sawtell - Boambee	Did not go to school	M	14
Sawtell - Boambee	Year 8	F	436
Sawtell - Boambee	Year 8	M	453
Sawtell - Boambee	Year 9	F	760
Sawtell - Boambee	Year 9	M	742
Sawtell - Boambee	Year 10	F	2539
Sawtell - Boambee	Year 10	M	2409
Sawtell - Boambee	Year 11	F	624
Sawtell - Boambee	Year 11	M	627
Sawtell - Boambee	Year 12	F	3307
Sawtell - Boambee	Year 12	M	2721
Urunga	Did not go to school	F	9
Urunga	Did not go to school	M	3
Urunga	Year 8	F	104
Urunga	Year 8	M	124
Urunga	Year 9	F	199
Urunga	Year 9	M	236
Urunga	Year 10	F	660
Urunga	Year 10	M	654
Urunga	Year 11	F	133
Urunga	Year 11	M	158
Urunga	Year 12	F	745
Urunga	Year 12	M	610
Woolgoolga - Arrawarra	Did not go to school	F	40
Woolgoolga - Arrawarra	Did not go to school	M	51
Woolgoolga - Arrawarra	Year 8	F	235
Woolgoolga - Arrawarra	Year 8	M	270
Woolgoolga - Arrawarra	Year 9	F	451
Woolgoolga - Arrawarra	Year 9	M	472
Woolgoolga - Arrawarra	Year 10	F	1552
Woolgoolga - Arrawarra	Year 10	M	1511
Woolgoolga - Arrawarra	Year 11	F	400
Woolgoolga - Arrawarra	Year 11	M	347
Woolgoolga - Arrawarra	Year 12	F	2027
Woolgoolga - Arrawarra	Year 12	M	1879
Bourke - Brewarrina	Did not go to school	F	8
Bourke - Brewarrina	Did not go to school	M	20
Bourke - Brewarrina	Year 8	F	102
Bourke - Brewarrina	Year 8	M	148
Bourke - Brewarrina	Year 9	F	178
Bourke - Brewarrina	Year 9	M	171
Bourke - Brewarrina	Year 10	F	357
Bourke - Brewarrina	Year 10	M	411
Bourke - Brewarrina	Year 11	F	130
Bourke - Brewarrina	Year 11	M	102
Bourke - Brewarrina	Year 12	F	466
Bourke - Brewarrina	Year 12	M	355
Cobar	Did not go to school	F	8
Cobar	Did not go to school	M	6
Cobar	Year 8	F	94
Cobar	Year 8	M	151
Cobar	Year 9	F	144
Cobar	Year 9	M	177
Cobar	Year 10	F	482
Cobar	Year 10	M	637
Cobar	Year 11	F	156
Cobar	Year 11	M	160
Cobar	Year 12	F	616
Cobar	Year 12	M	451
Coonamble	Did not go to school	F	11
Coonamble	Did not go to school	M	15
Coonamble	Year 8	F	104
Coonamble	Year 8	M	177
Coonamble	Year 9	F	136
Coonamble	Year 9	M	166
Coonamble	Year 10	F	396
Coonamble	Year 10	M	452
Coonamble	Year 11	F	124
Coonamble	Year 11	M	113
Coonamble	Year 12	F	569
Coonamble	Year 12	M	379
Nyngan - Warren	Did not go to school	F	3
Nyngan - Warren	Did not go to school	M	14
Nyngan - Warren	Year 8	F	102
Nyngan - Warren	Year 8	M	144
Nyngan - Warren	Year 9	F	189
Nyngan - Warren	Year 9	M	215
Nyngan - Warren	Year 10	F	568
Nyngan - Warren	Year 10	M	636
Nyngan - Warren	Year 11	F	121
Nyngan - Warren	Year 11	M	134
Nyngan - Warren	Year 12	F	705
Nyngan - Warren	Year 12	M	554
Walgett - Lightning Ridge	Did not go to school	F	21
Walgett - Lightning Ridge	Did not go to school	M	35
Walgett - Lightning Ridge	Year 8	F	180
Walgett - Lightning Ridge	Year 8	M	296
Walgett - Lightning Ridge	Year 9	F	232
Walgett - Lightning Ridge	Year 9	M	304
Walgett - Lightning Ridge	Year 10	F	636
Walgett - Lightning Ridge	Year 10	M	754
Walgett - Lightning Ridge	Year 11	F	201
Walgett - Lightning Ridge	Year 11	M	188
Walgett - Lightning Ridge	Year 12	F	779
Walgett - Lightning Ridge	Year 12	M	711
Broken Hill	Did not go to school	F	18
Broken Hill	Did not go to school	M	27
Broken Hill	Year 8	F	649
Broken Hill	Year 8	M	699
Broken Hill	Year 9	F	935
Broken Hill	Year 9	M	822
Broken Hill	Year 10	F	2512
Broken Hill	Year 10	M	2372
Broken Hill	Year 11	F	528
Broken Hill	Year 11	M	602
Broken Hill	Year 12	F	1978
Broken Hill	Year 12	M	1691
Far West	Did not go to school	F	5
Far West	Did not go to school	M	4
Far West	Year 8	F	66
Far West	Year 8	M	130
Far West	Year 9	F	91
Far West	Year 9	M	131
Far West	Year 10	F	250
Far West	Year 10	M	275
Far West	Year 11	F	83
Far West	Year 11	M	91
Far West	Year 12	F	279
Far West	Year 12	M	239
Coonabarabran	Did not go to school	F	4
Coonabarabran	Did not go to school	M	9
Coonabarabran	Year 8	F	197
Coonabarabran	Year 8	M	324
Coonabarabran	Year 9	F	296
Coonabarabran	Year 9	M	388
Coonabarabran	Year 10	F	1046
Coonabarabran	Year 10	M	1045
Coonabarabran	Year 11	F	235
Coonabarabran	Year 11	M	206
Coonabarabran	Year 12	F	1093
Coonabarabran	Year 12	M	874
Dubbo - East	Did not go to school	F	25
Dubbo - East	Did not go to school	M	20
Dubbo - East	Year 8	F	212
Dubbo - East	Year 8	M	257
Dubbo - East	Year 9	F	340
Dubbo - East	Year 9	M	345
Dubbo - East	Year 10	F	1263
Dubbo - East	Year 10	M	1293
Dubbo - East	Year 11	F	321
Dubbo - East	Year 11	M	290
Dubbo - East	Year 12	F	1746
Dubbo - East	Year 12	M	1334
Dubbo - South	Did not go to school	F	24
Dubbo - South	Did not go to school	M	18
Dubbo - South	Year 8	F	347
Dubbo - South	Year 8	M	324
Dubbo - South	Year 9	F	524
Dubbo - South	Year 9	M	483
Dubbo - South	Year 10	F	1980
Dubbo - South	Year 10	M	1919
Dubbo - South	Year 11	F	507
Dubbo - South	Year 11	M	421
Dubbo - South	Year 12	F	3172
Dubbo - South	Year 12	M	2488
Dubbo - West	Did not go to school	F	20
Dubbo - West	Did not go to school	M	12
Dubbo - West	Year 8	F	156
Dubbo - West	Year 8	M	169
Dubbo - West	Year 9	F	320
Dubbo - West	Year 9	M	295
Dubbo - West	Year 10	F	1055
Dubbo - West	Year 10	M	1056
Dubbo - West	Year 11	F	278
Dubbo - West	Year 11	M	256
Dubbo - West	Year 12	F	1340
Dubbo - West	Year 12	M	1117
Dubbo Region	Did not go to school	F	3
Dubbo Region	Did not go to school	M	6
Dubbo Region	Year 8	F	79
Dubbo Region	Year 8	M	141
Dubbo Region	Year 9	F	133
Dubbo Region	Year 9	M	225
Dubbo Region	Year 10	F	627
Dubbo Region	Year 10	M	829
Dubbo Region	Year 11	F	151
Dubbo Region	Year 11	M	141
Dubbo Region	Year 12	F	942
Dubbo Region	Year 12	M	688
Gilgandra	Did not go to school	F	9
Gilgandra	Did not go to school	M	3
Gilgandra	Year 8	F	137
Gilgandra	Year 8	M	193
Gilgandra	Year 9	F	198
Gilgandra	Year 9	M	214
Gilgandra	Year 10	F	563
Gilgandra	Year 10	M	607
Gilgandra	Year 11	F	130
Gilgandra	Year 11	M	105
Gilgandra	Year 12	F	574
Gilgandra	Year 12	M	409
Narromine	Did not go to school	F	8
Narromine	Did not go to school	M	12
Narromine	Year 8	F	146
Narromine	Year 8	M	198
Narromine	Year 9	F	245
Narromine	Year 9	M	278
Narromine	Year 10	F	749
Narromine	Year 10	M	859
Narromine	Year 11	F	184
Narromine	Year 11	M	172
Narromine	Year 12	F	943
Narromine	Year 12	M	702
Wellington	Did not go to school	F	4
Wellington	Did not go to school	M	16
Wellington	Year 8	F	196
Wellington	Year 8	M	292
Wellington	Year 9	F	385
Wellington	Year 9	M	382
Wellington	Year 10	F	970
Wellington	Year 10	M	1014
Wellington	Year 11	F	226
Wellington	Year 11	M	183
Wellington	Year 12	F	1082
Wellington	Year 12	M	826
Branxton - Greta - Pokolbin	Did not go to school	F	11
Branxton - Greta - Pokolbin	Did not go to school	M	7
Branxton - Greta - Pokolbin	Year 8	F	159
Branxton - Greta - Pokolbin	Year 8	M	183
Branxton - Greta - Pokolbin	Year 9	F	344
Branxton - Greta - Pokolbin	Year 9	M	410
Branxton - Greta - Pokolbin	Year 10	F	1256
Branxton - Greta - Pokolbin	Year 10	M	1433
Branxton - Greta - Pokolbin	Year 11	F	285
Branxton - Greta - Pokolbin	Year 11	M	321
Branxton - Greta - Pokolbin	Year 12	F	1537
Branxton - Greta - Pokolbin	Year 12	M	1206
Cessnock	Did not go to school	F	29
Cessnock	Did not go to school	M	31
Cessnock	Year 8	F	612
Cessnock	Year 8	M	594
Cessnock	Year 9	F	1136
Cessnock	Year 9	M	940
Cessnock	Year 10	F	2980
Cessnock	Year 10	M	2911
Cessnock	Year 11	F	673
Cessnock	Year 11	M	703
Cessnock	Year 12	F	2528
Cessnock	Year 12	M	2002
Cessnock Region	Did not go to school	F	5
Cessnock Region	Did not go to school	M	3
Cessnock Region	Year 8	F	140
Cessnock Region	Year 8	M	168
Cessnock Region	Year 9	F	298
Cessnock Region	Year 9	M	286
Cessnock Region	Year 10	F	966
Cessnock Region	Year 10	M	1140
Cessnock Region	Year 11	F	236
Cessnock Region	Year 11	M	247
Cessnock Region	Year 12	F	1211
Cessnock Region	Year 12	M	880
Dungog	Did not go to school	F	7
Dungog	Did not go to school	M	9
Dungog	Year 8	F	184
Dungog	Year 8	M	235
Dungog	Year 9	F	322
Dungog	Year 9	M	377
Dungog	Year 10	F	1238
Dungog	Year 10	M	1402
Dungog	Year 11	F	243
Dungog	Year 11	M	257
Dungog	Year 12	F	1336
Dungog	Year 12	M	989
Kurri Kurri - Abermain	Did not go to school	F	9
Kurri Kurri - Abermain	Did not go to school	M	23
Kurri Kurri - Abermain	Year 8	F	505
Kurri Kurri - Abermain	Year 8	M	480
Kurri Kurri - Abermain	Year 9	F	1039
Kurri Kurri - Abermain	Year 9	M	881
Kurri Kurri - Abermain	Year 10	F	2567
Kurri Kurri - Abermain	Year 10	M	2812
Kurri Kurri - Abermain	Year 11	F	493
Kurri Kurri - Abermain	Year 11	M	534
Kurri Kurri - Abermain	Year 12	F	1864
Kurri Kurri - Abermain	Year 12	M	1548
Singleton	Did not go to school	F	13
Singleton	Did not go to school	M	14
Singleton	Year 8	F	289
Singleton	Year 8	M	347
Singleton	Year 9	F	623
Singleton	Year 9	M	546
Singleton	Year 10	F	2031
Singleton	Year 10	M	2230
Singleton	Year 11	F	478
Singleton	Year 11	M	704
Singleton	Year 12	F	2290
Singleton	Year 12	M	2130
Singleton Region	Did not go to school	M	6
Singleton Region	Year 8	F	82
Singleton Region	Year 8	M	95
Singleton Region	Year 9	F	152
Singleton Region	Year 9	M	197
Singleton Region	Year 10	F	598
Singleton Region	Year 10	M	756
Singleton Region	Year 11	F	138
Singleton Region	Year 11	M	154
Singleton Region	Year 12	F	646
Singleton Region	Year 12	M	504
Maitland	Did not go to school	F	8
Maitland	Did not go to school	M	9
Maitland	Year 8	F	160
Maitland	Year 8	M	124
Maitland	Year 9	F	243
Maitland	Year 9	M	250
Maitland	Year 10	F	777
Maitland	Year 10	M	793
Maitland	Year 11	F	199
Maitland	Year 11	M	203
Maitland	Year 12	F	1050
Maitland	Year 12	M	914
Maitland - East	Did not go to school	F	25
Maitland - East	Did not go to school	M	36
Maitland - East	Year 8	F	525
Maitland - East	Year 8	M	484
Maitland - East	Year 9	F	1156
Maitland - East	Year 9	M	972
Maitland - East	Year 10	F	3588
Maitland - East	Year 10	M	3417
Maitland - East	Year 11	F	836
Maitland - East	Year 11	M	799
Maitland - East	Year 12	F	4544
Maitland - East	Year 12	M	3902
Maitland - North	Did not go to school	F	3
Maitland - North	Did not go to school	M	7
Maitland - North	Year 8	F	78
Maitland - North	Year 8	M	81
Maitland - North	Year 9	F	225
Maitland - North	Year 9	M	224
Maitland - North	Year 10	F	857
Maitland - North	Year 10	M	918
Maitland - North	Year 11	F	209
Maitland - North	Year 11	M	221
Maitland - North	Year 12	F	1494
Maitland - North	Year 12	M	1215
Maitland - West	Did not go to school	F	25
Maitland - West	Did not go to school	M	27
Maitland - West	Year 8	F	404
Maitland - West	Year 8	M	411
Maitland - West	Year 9	F	938
Maitland - West	Year 9	M	848
Maitland - West	Year 10	F	3057
Maitland - West	Year 10	M	3138
Maitland - West	Year 11	F	694
Maitland - West	Year 11	M	784
Maitland - West	Year 12	F	3209
Maitland - West	Year 12	M	2477
Thornton - Millers Forest	Did not go to school	F	6
Thornton - Millers Forest	Did not go to school	M	5
Thornton - Millers Forest	Year 8	F	152
Thornton - Millers Forest	Year 8	M	156
Thornton - Millers Forest	Year 9	F	353
Thornton - Millers Forest	Year 9	M	317
Thornton - Millers Forest	Year 10	F	1352
Thornton - Millers Forest	Year 10	M	1406
Thornton - Millers Forest	Year 11	F	260
Thornton - Millers Forest	Year 11	M	332
Thornton - Millers Forest	Year 12	F	1647
Thornton - Millers Forest	Year 12	M	1428
Anna Bay	Did not go to school	F	5
Anna Bay	Did not go to school	M	10
Anna Bay	Year 8	F	96
Anna Bay	Year 8	M	97
Anna Bay	Year 9	F	220
Anna Bay	Year 9	M	249
Anna Bay	Year 10	F	798
Anna Bay	Year 10	M	738
Anna Bay	Year 11	F	201
Anna Bay	Year 11	M	210
Anna Bay	Year 12	F	829
Anna Bay	Year 12	M	778
Lemon Tree Passage - Tanilba Bay	Did not go to school	M	6
Lemon Tree Passage - Tanilba Bay	Year 8	F	151
Lemon Tree Passage - Tanilba Bay	Year 8	M	142
Lemon Tree Passage - Tanilba Bay	Year 9	F	331
