SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Gympie - South	0	1	654
Gympie - South	0	2	53
Gympie - South	0	3	12
Gympie - South	0	4	3
Gympie - South	1	2	885
Gympie - South	1	3	347
Gympie - South	1	4	317
Gympie - South	1	5	135
Gympie - South	1	6	92
Gympie Region	0	1	1458
Gympie Region	0	2	165
Gympie Region	0	3	20
Gympie Region	0	4	4
Gympie Region	1	2	2511
Gympie Region	1	3	934
Gympie Region	1	4	848
Gympie Region	1	5	390
Gympie Region	1	6	291
Kilkivan	0	1	389
Kilkivan	0	2	35
Kilkivan	0	3	4
Kilkivan	1	2	547
Kilkivan	1	3	167
Kilkivan	1	4	136
Kilkivan	1	5	92
Kilkivan	1	6	35
Booral - River Heads	0	1	274
Booral - River Heads	0	2	39
Booral - River Heads	0	3	11
Booral - River Heads	1	2	625
Booral - River Heads	1	3	246
Booral - River Heads	1	4	241
Booral - River Heads	1	5	98
Booral - River Heads	1	6	67
Craignish - Dundowran Beach	0	1	230
Craignish - Dundowran Beach	0	2	36
Craignish - Dundowran Beach	0	3	5
Craignish - Dundowran Beach	1	2	712
Craignish - Dundowran Beach	1	3	264
Craignish - Dundowran Beach	1	4	244
Craignish - Dundowran Beach	1	5	120
Craignish - Dundowran Beach	1	6	62
Pialba - Eli Waters	0	1	1434
Pialba - Eli Waters	0	2	157
Pialba - Eli Waters	0	3	26
Pialba - Eli Waters	0	4	10
Pialba - Eli Waters	0	5	3
Pialba - Eli Waters	1	2	2304
Pialba - Eli Waters	1	3	639
Pialba - Eli Waters	1	4	505
Pialba - Eli Waters	1	5	281
Pialba - Eli Waters	1	6	137
Point Vernon	0	1	539
Point Vernon	0	2	62
Point Vernon	0	3	3
Point Vernon	1	2	899
Point Vernon	1	3	282
Point Vernon	1	4	238
Point Vernon	1	5	99
Point Vernon	1	6	58
Torquay - Scarness - Kawungan	0	1	2027
Torquay - Scarness - Kawungan	0	2	224
Torquay - Scarness - Kawungan	0	3	17
Torquay - Scarness - Kawungan	0	4	4
Torquay - Scarness - Kawungan	1	2	2234
Torquay - Scarness - Kawungan	1	3	697
Torquay - Scarness - Kawungan	1	4	527
Torquay - Scarness - Kawungan	1	5	229
Torquay - Scarness - Kawungan	1	6	133
Urangan - Wondunna	0	1	1277
Urangan - Wondunna	0	2	169
Urangan - Wondunna	0	3	16
Urangan - Wondunna	1	2	1887
Urangan - Wondunna	1	3	634
Urangan - Wondunna	1	4	565
Urangan - Wondunna	1	5	223
Urangan - Wondunna	1	6	119
Burrum - Fraser	0	1	906
Burrum - Fraser	0	2	135
Burrum - Fraser	0	3	5
Burrum - Fraser	1	2	1588
Burrum - Fraser	1	3	426
Burrum - Fraser	1	4	329
Burrum - Fraser	1	5	160
Burrum - Fraser	1	6	93
Granville	0	1	317
Granville	0	2	20
Granville	0	3	10
Granville	1	2	431
Granville	1	3	166
Granville	1	4	133
Granville	1	5	76
Granville	1	6	31
Maryborough (Qld)	0	1	2247
Maryborough (Qld)	0	2	227
Maryborough (Qld)	0	3	27
Maryborough (Qld)	0	4	12
Maryborough (Qld)	1	2	2378
Maryborough (Qld)	1	3	885
Maryborough (Qld)	1	4	710
Maryborough (Qld)	1	5	329
Maryborough (Qld)	1	6	191
Maryborough Region - South	0	1	845
Maryborough Region - South	0	2	137
Maryborough Region - South	0	3	5
Maryborough Region - South	1	2	1447
Maryborough Region - South	1	3	362
Maryborough Region - South	1	4	291
Maryborough Region - South	1	5	121
Maryborough Region - South	1	6	77
Tinana	0	1	382
Tinana	0	2	37
Tinana	0	3	4
Tinana	1	2	817
Tinana	1	3	289
Tinana	1	4	265
Tinana	1	5	117
Tinana	1	6	69
Adelaide	0	1	2513
Adelaide	0	2	705
Adelaide	0	3	330
Adelaide	0	4	106
Adelaide	0	5	22
Adelaide	0	6	13
Adelaide	1	2	1596
Adelaide	1	3	439
Adelaide	1	4	222
Adelaide	1	5	52
Adelaide	1	6	11
North Adelaide	0	1	1042
North Adelaide	0	2	146
North Adelaide	0	3	53
North Adelaide	0	4	35
North Adelaide	0	5	5
North Adelaide	0	6	4
North Adelaide	1	2	903
North Adelaide	1	3	245
North Adelaide	1	4	151
North Adelaide	1	5	52
North Adelaide	1	6	14
Adelaide Hills	0	1	383
Adelaide Hills	0	2	35
Adelaide Hills	0	3	3
Adelaide Hills	1	2	903
Adelaide Hills	1	3	381
Adelaide Hills	1	4	431
Adelaide Hills	1	5	157
Adelaide Hills	1	6	88
Aldgate - Stirling	0	1	1170
Aldgate - Stirling	0	2	83
Aldgate - Stirling	0	3	8
Aldgate - Stirling	0	4	3
Aldgate - Stirling	1	2	2151
Aldgate - Stirling	1	3	977
Aldgate - Stirling	1	4	1253
Aldgate - Stirling	1	5	450
Aldgate - Stirling	1	6	136
Hahndorf - Echunga	0	1	322
Hahndorf - Echunga	0	2	14
Hahndorf - Echunga	0	3	6
Hahndorf - Echunga	0	4	3
Hahndorf - Echunga	1	2	571
Hahndorf - Echunga	1	3	214
Hahndorf - Echunga	1	4	258
Hahndorf - Echunga	1	5	122
Hahndorf - Echunga	1	6	30
Lobethal - Woodside	0	1	728
Lobethal - Woodside	0	2	43
Lobethal - Woodside	0	3	4
Lobethal - Woodside	1	2	1171
Lobethal - Woodside	1	3	481
Lobethal - Woodside	1	4	492
Lobethal - Woodside	1	5	226
Lobethal - Woodside	1	6	85
Mount Barker	0	1	1506
Mount Barker	0	2	123
Mount Barker	0	3	30
Mount Barker	0	4	6
Mount Barker	1	2	1970
Mount Barker	1	3	989
Mount Barker	1	4	1074
Mount Barker	1	5	448
Mount Barker	1	6	162
Mount Barker Region	0	1	455
Mount Barker Region	0	2	35
Mount Barker Region	0	3	6
Mount Barker Region	1	2	823
Mount Barker Region	1	3	359
Mount Barker Region	1	4	390
Mount Barker Region	1	5	143
Mount Barker Region	1	6	54
Nairne	0	1	375
Nairne	0	2	31
Nairne	0	3	3
Nairne	1	2	576
Nairne	1	3	340
Nairne	1	4	326
Nairne	1	5	129
Nairne	1	6	34
Uraidla - Summertown	0	1	342
Uraidla - Summertown	0	2	30
Uraidla - Summertown	1	2	647
Uraidla - Summertown	1	3	298
Uraidla - Summertown	1	4	367
Uraidla - Summertown	1	5	130
Uraidla - Summertown	1	6	60
Burnside - Wattle Park	0	1	1737
Burnside - Wattle Park	0	2	156
Burnside - Wattle Park	0	3	35
Burnside - Wattle Park	0	4	12
Burnside - Wattle Park	0	5	11
Burnside - Wattle Park	0	6	3
Burnside - Wattle Park	1	2	2173
Burnside - Wattle Park	1	3	1043
Burnside - Wattle Park	1	4	1214
Burnside - Wattle Park	1	5	453
Burnside - Wattle Park	1	6	143
Glenside - Beaumont	0	1	731
Glenside - Beaumont	0	2	47
Glenside - Beaumont	0	3	22
Glenside - Beaumont	0	4	5
Glenside - Beaumont	1	2	1106
Glenside - Beaumont	1	3	502
Glenside - Beaumont	1	4	655
Glenside - Beaumont	1	5	254
Glenside - Beaumont	1	6	90
Toorak Gardens	0	1	2177
Toorak Gardens	0	2	124
Toorak Gardens	0	3	35
Toorak Gardens	0	4	22
Toorak Gardens	0	5	3
Toorak Gardens	0	6	5
Toorak Gardens	1	2	1856
Toorak Gardens	1	3	767
Toorak Gardens	1	4	928
Toorak Gardens	1	5	371
Toorak Gardens	1	6	95
Athelstone	0	1	619
Athelstone	0	2	47
Athelstone	0	3	12
Athelstone	0	4	3
Athelstone	1	2	1069
Athelstone	1	3	602
Athelstone	1	4	684
Athelstone	1	5	241
Athelstone	1	6	57
Paradise - Newton	0	1	2205
Paradise - Newton	0	2	168
Paradise - Newton	0	3	39
Paradise - Newton	0	4	24
Paradise - Newton	0	5	10
Paradise - Newton	0	6	3
Paradise - Newton	1	2	2339
Paradise - Newton	1	3	1155
Paradise - Newton	1	4	1152
Paradise - Newton	1	5	398
Paradise - Newton	1	6	148
Rostrevor - Magill	0	1	2330
Rostrevor - Magill	0	2	183
Rostrevor - Magill	0	3	56
Rostrevor - Magill	0	4	40
Rostrevor - Magill	0	5	11
Rostrevor - Magill	0	6	4
Rostrevor - Magill	1	2	2544
Rostrevor - Magill	1	3	1280
Rostrevor - Magill	1	4	1385
Rostrevor - Magill	1	5	430
Rostrevor - Magill	1	6	179
Norwood (SA)	0	1	1776
Norwood (SA)	0	2	236
Norwood (SA)	0	3	100
Norwood (SA)	0	4	18
Norwood (SA)	0	5	5
Norwood (SA)	1	2	1329
Norwood (SA)	1	3	517
Norwood (SA)	1	4	388
Norwood (SA)	1	5	91
Norwood (SA)	1	6	25
Payneham - Felixstow	0	1	1793
Payneham - Felixstow	0	2	168
Payneham - Felixstow	0	3	54
Payneham - Felixstow	0	4	29
Payneham - Felixstow	0	5	9
Payneham - Felixstow	0	6	4
Payneham - Felixstow	1	2	1459
Payneham - Felixstow	1	3	683
Payneham - Felixstow	1	4	669
Payneham - Felixstow	1	5	204
Payneham - Felixstow	1	6	66
St Peters - Marden	0	1	1567
St Peters - Marden	0	2	181
St Peters - Marden	0	3	65
St Peters - Marden	0	4	41
St Peters - Marden	0	5	6
St Peters - Marden	0	6	6
St Peters - Marden	1	2	1507
St Peters - Marden	1	3	738
St Peters - Marden	1	4	768
St Peters - Marden	1	5	262
St Peters - Marden	1	6	52
Nailsworth - Broadview	0	1	757
Nailsworth - Broadview	0	2	68
Nailsworth - Broadview	0	3	21
Nailsworth - Broadview	0	4	13
Nailsworth - Broadview	0	6	3
Nailsworth - Broadview	1	2	680
Nailsworth - Broadview	1	3	360
Nailsworth - Broadview	1	4	366
Nailsworth - Broadview	1	5	126
Nailsworth - Broadview	1	6	32
Prospect	0	1	1406
Prospect	0	2	200
Prospect	0	3	96
Prospect	0	4	41
Prospect	0	5	16
Prospect	0	6	8
Prospect	1	2	1437
Prospect	1	3	790
Prospect	1	4	918
Prospect	1	5	308
Prospect	1	6	98
Walkerville	0	1	914
Walkerville	0	2	87
Walkerville	0	3	34
Walkerville	0	4	8
Walkerville	0	5	5
Walkerville	0	6	6
Walkerville	1	2	925
Walkerville	1	3	344
Walkerville	1	4	410
Walkerville	1	5	149
Walkerville	1	6	59
Goodwood - Millswood	0	1	1984
Goodwood - Millswood	0	2	286
Goodwood - Millswood	0	3	92
Goodwood - Millswood	0	4	32
Goodwood - Millswood	0	5	6
Goodwood - Millswood	1	2	2054
Goodwood - Millswood	1	3	965
Goodwood - Millswood	1	4	1030
Goodwood - Millswood	1	5	341
Goodwood - Millswood	1	6	84
Unley - Parkside	0	1	2481
Unley - Parkside	0	2	256
Unley - Parkside	0	3	98
Unley - Parkside	0	4	26
Unley - Parkside	0	5	8
Unley - Parkside	0	6	4
Unley - Parkside	1	2	2348
Unley - Parkside	1	3	1004
Unley - Parkside	1	4	1148
Unley - Parkside	1	5	396
Unley - Parkside	1	6	83
Gawler - North	0	1	639
Gawler - North	0	2	47
Gawler - North	0	3	9
Gawler - North	1	2	978
Gawler - North	1	3	532
Gawler - North	1	4	618
Gawler - North	1	5	261
Gawler - North	1	6	109
Gawler - South	0	1	2230
Gawler - South	0	2	166
Gawler - South	0	3	13
Gawler - South	1	2	2540
Gawler - South	1	3	1141
Gawler - South	1	4	1005
Gawler - South	1	5	403
Gawler - South	1	6	183
Lewiston - Two Wells	0	1	334
Lewiston - Two Wells	0	2	33
Lewiston - Two Wells	0	3	3
Lewiston - Two Wells	1	2	565
Lewiston - Two Wells	1	3	307
Lewiston - Two Wells	1	4	358
Lewiston - Two Wells	1	5	164
Lewiston - Two Wells	1	6	84
Craigmore - Blakeview	0	1	1127
Craigmore - Blakeview	0	2	125
Craigmore - Blakeview	0	3	21
Craigmore - Blakeview	0	4	11
Craigmore - Blakeview	1	2	1938
Craigmore - Blakeview	1	3	1128
Craigmore - Blakeview	1	4	1116
Craigmore - Blakeview	1	5	433
Craigmore - Blakeview	1	6	278
Davoren Park	0	1	1426
Davoren Park	0	2	220
Davoren Park	0	3	31
Davoren Park	0	4	8
Davoren Park	1	2	1595
Davoren Park	1	3	1009
Davoren Park	1	4	839
Davoren Park	1	5	426
Davoren Park	1	6	364
Elizabeth	0	1	1692
Elizabeth	0	2	131
Elizabeth	0	3	20
Elizabeth	0	4	3
Elizabeth	0	5	3
Elizabeth	1	2	1007
Elizabeth	1	3	480
Elizabeth	1	4	356
Elizabeth	1	5	207
Elizabeth	1	6	190
Elizabeth East	0	1	1393
Elizabeth East	0	2	114
Elizabeth East	0	3	21
Elizabeth East	0	4	10
Elizabeth East	0	5	3
Elizabeth East	1	2	1424
Elizabeth East	1	3	725
Elizabeth East	1	4	645
Elizabeth East	1	5	268
Elizabeth East	1	6	173
Munno Para West - Angle Vale	0	1	654
Munno Para West - Angle Vale	0	2	106
Munno Para West - Angle Vale	0	3	17
Munno Para West - Angle Vale	0	4	7
Munno Para West - Angle Vale	1	2	1133
Munno Para West - Angle Vale	1	3	731
Munno Para West - Angle Vale	1	4	751
Munno Para West - Angle Vale	1	5	361
Munno Para West - Angle Vale	1	6	190
One Tree Hill	0	1	100
One Tree Hill	0	2	11
One Tree Hill	1	2	297
One Tree Hill	1	3	142
One Tree Hill	1	4	160
One Tree Hill	1	5	72
One Tree Hill	1	6	28
Smithfield - Elizabeth North	0	1	1612
Smithfield - Elizabeth North	0	2	204
Smithfield - Elizabeth North	0	3	19
Smithfield - Elizabeth North	0	4	6
Smithfield - Elizabeth North	1	2	1298
Smithfield - Elizabeth North	1	3	660
Smithfield - Elizabeth North	1	4	515
Smithfield - Elizabeth North	1	5	227
Smithfield - Elizabeth North	1	6	184
Virginia - Waterloo Corner	0	1	437
Virginia - Waterloo Corner	0	2	37
Virginia - Waterloo Corner	0	3	9
Virginia - Waterloo Corner	0	5	4
Virginia - Waterloo Corner	1	2	487
Virginia - Waterloo Corner	1	3	211
Virginia - Waterloo Corner	1	4	194
Virginia - Waterloo Corner	1	5	106
Virginia - Waterloo Corner	1	6	66
Enfield - Blair Athol	0	1	2648
Enfield - Blair Athol	0	2	325
Enfield - Blair Athol	0	3	106
Enfield - Blair Athol	0	4	72
Enfield - Blair Athol	0	5	41
Enfield - Blair Athol	0	6	54
Enfield - Blair Athol	1	2	2125
Enfield - Blair Athol	1	3	1269
Enfield - Blair Athol	1	4	1156
Enfield - Blair Athol	1	5	443
Enfield - Blair Athol	1	6	333
Northgate - Oakden - Gilles Plains	0	1	2219
Northgate - Oakden - Gilles Plains	0	2	249
Northgate - Oakden - Gilles Plains	0	3	56
Northgate - Oakden - Gilles Plains	0	4	24
Northgate - Oakden - Gilles Plains	0	5	4
Northgate - Oakden - Gilles Plains	1	2	2739
Northgate - Oakden - Gilles Plains	1	3	1470
Northgate - Oakden - Gilles Plains	1	4	1351
Northgate - Oakden - Gilles Plains	1	5	492
Northgate - Oakden - Gilles Plains	1	6	233
Windsor Gardens	0	1	2334
Windsor Gardens	0	2	263
Windsor Gardens	0	3	109
Windsor Gardens	0	4	30
Windsor Gardens	0	5	14
Windsor Gardens	0	6	6
Windsor Gardens	1	2	2331
Windsor Gardens	1	3	1306
Windsor Gardens	1	4	1115
Windsor Gardens	1	5	377
Windsor Gardens	1	6	140
Ingle Farm	0	1	1468
Ingle Farm	0	2	142
Ingle Farm	0	3	17
Ingle Farm	0	4	9
Ingle Farm	0	5	3
Ingle Farm	1	2	1878
Ingle Farm	1	3	843
Ingle Farm	1	4	826
Ingle Farm	1	5	283
Ingle Farm	1	6	164
Para Hills	0	1	1294
Para Hills	0	2	111
Para Hills	0	3	18
Para Hills	0	4	8
Para Hills	1	2	1622
Para Hills	1	3	910
Para Hills	1	4	854
Para Hills	1	5	336
Para Hills	1	6	188
Parafield Gardens	0	1	1182
Parafield Gardens	0	2	127
Parafield Gardens	0	3	25
Parafield Gardens	0	4	6
Parafield Gardens	0	5	3
Parafield Gardens	0	6	5
Parafield Gardens	1	2	1610
Parafield Gardens	1	3	1042
Parafield Gardens	1	4	984
Parafield Gardens	1	5	438
Parafield Gardens	1	6	336
Paralowie	0	1	1098
Paralowie	0	2	119
Paralowie	0	3	12
Paralowie	0	4	7
Paralowie	1	2	1504
Paralowie	1	3	1077
Paralowie	1	4	987
Paralowie	1	5	432
Paralowie	1	6	342
Salisbury	0	1	2067
Salisbury	0	2	178
Salisbury	0	3	39
Salisbury	0	4	4
Salisbury	0	5	5
Salisbury	0	6	3
Salisbury	1	2	1817
Salisbury	1	3	1013
Salisbury	1	4	754
Salisbury	1	5	372
Salisbury	1	6	312
Salisbury East	0	1	1671
Salisbury East	0	2	142
Salisbury East	0	3	21
Salisbury East	0	4	3
Salisbury East	1	2	2151
Salisbury East	1	3	1042
Salisbury East	1	4	938
Salisbury East	1	5	407
Salisbury East	1	6	208
Salisbury North	0	1	1362
Salisbury North	0	2	148
Salisbury North	0	3	21
Salisbury North	0	4	9
Salisbury North	0	5	6
Salisbury North	1	2	1585
Salisbury North	1	3	1092
Salisbury North	1	4	886
Salisbury North	1	5	414
Salisbury North	1	6	283
Mawson Lakes - Globe Derby Park	0	1	903
Mawson Lakes - Globe Derby Park	0	2	220
Mawson Lakes - Globe Derby Park	0	3	91
Mawson Lakes - Globe Derby Park	0	4	18
Mawson Lakes - Globe Derby Park	0	5	15
Mawson Lakes - Globe Derby Park	0	6	7
Mawson Lakes - Globe Derby Park	1	2	1352
Mawson Lakes - Globe Derby Park	1	3	856
Mawson Lakes - Globe Derby Park	1	4	819
Mawson Lakes - Globe Derby Park	1	5	294
Mawson Lakes - Globe Derby Park	1	6	134
Pooraka - Cavan	0	1	816
Pooraka - Cavan	0	2	66
Pooraka - Cavan	0	3	15
Pooraka - Cavan	0	4	5
Pooraka - Cavan	0	5	9
Pooraka - Cavan	0	6	7
Pooraka - Cavan	1	2	866
Pooraka - Cavan	1	3	466
Pooraka - Cavan	1	4	400
Pooraka - Cavan	1	5	158
Pooraka - Cavan	1	6	109
Golden Grove	0	1	792
Golden Grove	0	2	47
Golden Grove	0	3	6
Golden Grove	1	2	1307
Golden Grove	1	3	618
Golden Grove	1	4	715
Golden Grove	1	5	239
Golden Grove	1	6	74
Greenwith	0	1	652
Greenwith	0	2	52
Greenwith	1	2	1016
Greenwith	1	3	531
Greenwith	1	4	670
Greenwith	1	5	241
Greenwith	1	6	72
Highbury - Dernancourt	0	1	649
Highbury - Dernancourt	0	2	45
Highbury - Dernancourt	0	3	12
Highbury - Dernancourt	0	4	8
Highbury - Dernancourt	1	2	1361
Highbury - Dernancourt	1	3	626
Highbury - Dernancourt	1	4	681
Highbury - Dernancourt	1	5	268
Highbury - Dernancourt	1	6	97
Hope Valley - Modbury	0	1	2081
Hope Valley - Modbury	0	2	171
Hope Valley - Modbury	0	3	19
Hope Valley - Modbury	0	4	10
Hope Valley - Modbury	0	5	3
Hope Valley - Modbury	0	6	7
Hope Valley - Modbury	1	2	2077
Hope Valley - Modbury	1	3	928
Hope Valley - Modbury	1	4	773
Hope Valley - Modbury	1	5	294
Hope Valley - Modbury	1	6	133
Modbury Heights	0	1	1461
Modbury Heights	0	2	132
Modbury Heights	0	3	11
Modbury Heights	0	4	13
Modbury Heights	1	2	2444
Modbury Heights	1	3	1233
Modbury Heights	1	4	1242
Modbury Heights	1	5	387
Modbury Heights	1	6	157
Redwood Park	0	1	1108
Redwood Park	0	2	77
Redwood Park	0	3	8
Redwood Park	0	4	3
Redwood Park	1	2	2099
Redwood Park	1	3	1039
Redwood Park	1	4	1043
Redwood Park	1	5	361
Redwood Park	1	6	115
St Agnes - Ridgehaven	0	1	1280
St Agnes - Ridgehaven	0	2	86
St Agnes - Ridgehaven	0	3	10
St Agnes - Ridgehaven	0	4	4
St Agnes - Ridgehaven	1	2	1738
St Agnes - Ridgehaven	1	3	755
St Agnes - Ridgehaven	1	4	687
St Agnes - Ridgehaven	1	5	244
St Agnes - Ridgehaven	1	6	77
Brighton (SA)	0	1	1746
Brighton (SA)	0	2	131
Brighton (SA)	0	3	31
Brighton (SA)	0	4	4
Brighton (SA)	0	6	3
Brighton (SA)	1	2	1904
Brighton (SA)	1	3	712
Brighton (SA)	1	4	736
Brighton (SA)	1	5	251
Brighton (SA)	1	6	52
Glenelg (SA)	0	1	3259
Glenelg (SA)	0	2	287
Glenelg (SA)	0	3	52
Glenelg (SA)	0	4	18
Glenelg (SA)	0	6	3
Glenelg (SA)	1	2	2812
Glenelg (SA)	1	3	934
Glenelg (SA)	1	4	879
Glenelg (SA)	1	5	290
Glenelg (SA)	1	6	65
Edwardstown	0	1	2102
Edwardstown	0	2	242
Edwardstown	0	3	87
Edwardstown	0	4	36
Edwardstown	0	5	6
Edwardstown	0	6	5
Edwardstown	1	2	1541
Edwardstown	1	3	770
Edwardstown	1	4	678
Edwardstown	1	5	222
Edwardstown	1	6	84
Hallett Cove	0	1	775
Hallett Cove	0	2	72
Hallett Cove	0	3	9
Hallett Cove	0	4	8
Hallett Cove	1	2	1604
Hallett Cove	1	3	824
Hallett Cove	1	4	876
Hallett Cove	1	5	254
Hallett Cove	1	6	107
Marino - Seaview Downs	0	1	756
Marino - Seaview Downs	0	2	76
Marino - Seaview Downs	0	3	26
Marino - Seaview Downs	0	4	5
Marino - Seaview Downs	1	2	1291
Marino - Seaview Downs	1	3	569
Marino - Seaview Downs	1	4	587
Marino - Seaview Downs	1	5	171
Marino - Seaview Downs	1	6	70
Mitchell Park	0	1	2110
Mitchell Park	0	2	234
Mitchell Park	0	3	111
Mitchell Park	0	4	31
Mitchell Park	0	5	16
Mitchell Park	1	2	1860
Mitchell Park	1	3	857
Mitchell Park	1	4	696
Mitchell Park	1	5	249
Mitchell Park	1	6	104
Morphettville	0	1	2089
Morphettville	0	2	196
Morphettville	0	3	62
Morphettville	0	4	22
Morphettville	0	5	9
Morphettville	0	6	3
Morphettville	1	2	1812
Morphettville	1	3	843
Morphettville	1	4	753
Morphettville	1	5	220
Morphettville	1	6	79
Sheidow Park - Trott Park	0	1	563
Sheidow Park - Trott Park	0	2	48
Sheidow Park - Trott Park	0	3	7
Sheidow Park - Trott Park	0	5	3
Sheidow Park - Trott Park	1	2	1041
Sheidow Park - Trott Park	1	3	721
Sheidow Park - Trott Park	1	4	767
Sheidow Park - Trott Park	1	5	247
Sheidow Park - Trott Park	1	6	80
Warradale	0	1	2057
Warradale	0	2	223
Warradale	0	3	94
Warradale	0	4	25
Warradale	0	5	9
Warradale	1	2	1899
Warradale	1	3	894
Warradale	1	4	740
Warradale	1	5	199
Warradale	1	6	88
Belair	0	1	312
Belair	0	2	19
Belair	0	3	9
Belair	1	2	576
Belair	1	3	279
Belair	1	4	305
Belair	1	5	106
Belair	1	6	31
Bellevue Heights	0	1	567
Bellevue Heights	0	2	86
Bellevue Heights	0	3	56
Bellevue Heights	0	4	34
Bellevue Heights	0	5	19
Bellevue Heights	0	6	6
Bellevue Heights	1	2	854
Bellevue Heights	1	3	373
Bellevue Heights	1	4	401
Bellevue Heights	1	5	155
Bellevue Heights	1	6	61
Blackwood	0	1	914
Blackwood	0	2	50
Blackwood	0	3	5
Blackwood	0	4	11
Blackwood	0	5	3
Blackwood	1	2	1474
Blackwood	1	3	654
Blackwood	1	4	915
Blackwood	1	5	285
Blackwood	1	6	76
Colonel Light Gardens	0	1	1478
Colonel Light Gardens	0	2	131
Colonel Light Gardens	0	3	56
Colonel Light Gardens	0	4	24
Colonel Light Gardens	0	5	4
Colonel Light Gardens	0	6	7
Colonel Light Gardens	1	2	1520
Colonel Light Gardens	1	3	905
Colonel Light Gardens	1	4	1133
Colonel Light Gardens	1	5	375
Colonel Light Gardens	1	6	88
Mitcham (SA)	0	1	1505
Mitcham (SA)	0	2	111
Mitcham (SA)	0	3	22
Mitcham (SA)	0	4	6
Mitcham (SA)	1	2	1831
Mitcham (SA)	1	3	814
Mitcham (SA)	1	4	1093
Mitcham (SA)	1	5	385
Mitcham (SA)	1	6	109
Panorama	0	1	879
Panorama	0	2	77
Panorama	0	3	23
Panorama	0	4	10
Panorama	0	5	3
Panorama	1	2	1039
Panorama	1	3	433
Panorama	1	4	428
Panorama	1	5	176
Panorama	1	6	73
Aberfoyle Park	0	1	774
Aberfoyle Park	0	2	55
Aberfoyle Park	0	3	15
Aberfoyle Park	1	2	1394
Aberfoyle Park	1	3	773
Aberfoyle Park	1	4	830
Aberfoyle Park	1	5	264
Aberfoyle Park	1	6	94
Aldinga	0	1	1461
Aldinga	0	2	129
Aldinga	0	3	7
Aldinga	0	4	3
Aldinga	1	2	1735
Aldinga	1	3	904
Aldinga	1	4	846
Aldinga	1	5	373
Aldinga	1	6	146
Christie Downs	0	1	1226
Christie Downs	0	2	106
Christie Downs	0	3	18
Christie Downs	0	4	3
Christie Downs	1	2	1137
Christie Downs	1	3	550
Christie Downs	1	4	396
Christie Downs	1	5	175
Christie Downs	1	6	79
Christies Beach	0	1	1344
Christies Beach	0	2	146
Christies Beach	0	3	11
Christies Beach	0	4	3
Christies Beach	1	2	1352
Christies Beach	1	3	581
Christies Beach	1	4	443
Christies Beach	1	5	185
Christies Beach	1	6	65
Clarendon	0	1	129
Clarendon	0	2	14
Clarendon	1	2	334
Clarendon	1	3	170
Clarendon	1	4	169
Clarendon	1	5	71
Clarendon	1	6	28
Coromandel Valley	0	1	170
Coromandel Valley	0	2	31
Coromandel Valley	0	3	3
Coromandel Valley	0	4	3
Coromandel Valley	1	2	524
Coromandel Valley	1	3	268
Coromandel Valley	1	4	325
Coromandel Valley	1	5	118
Coromandel Valley	1	6	32
Flagstaff Hill	0	1	552
Flagstaff Hill	0	2	52
Flagstaff Hill	0	3	18
Flagstaff Hill	0	4	3
Flagstaff Hill	0	5	3
Flagstaff Hill	1	2	1315
Flagstaff Hill	1	3	639
Flagstaff Hill	1	4	714
Flagstaff Hill	1	5	268
Flagstaff Hill	1	6	95
Hackham - Onkaparinga Hills	0	1	472
Hackham - Onkaparinga Hills	0	2	54
Hackham - Onkaparinga Hills	0	3	4
Hackham - Onkaparinga Hills	1	2	802
Hackham - Onkaparinga Hills	1	3	362
Hackham - Onkaparinga Hills	1	4	384
Hackham - Onkaparinga Hills	1	5	145
Hackham - Onkaparinga Hills	1	6	46
Hackham West - Huntfield Heights	0	1	882
Hackham West - Huntfield Heights	0	2	94
Hackham West - Huntfield Heights	0	3	13
Hackham West - Huntfield Heights	0	4	5
Hackham West - Huntfield Heights	1	2	953
Hackham West - Huntfield Heights	1	3	491
Hackham West - Huntfield Heights	1	4	361
Hackham West - Huntfield Heights	1	5	139
Hackham West - Huntfield Heights	1	6	69
Happy Valley	0	1	1191
Happy Valley	0	2	84
Happy Valley	0	3	13
Happy Valley	0	4	3
Happy Valley	1	2	1849
Happy Valley	1	3	783
Happy Valley	1	4	909
Happy Valley	1	5	264
Happy Valley	1	6	86
Lonsdale	1	2	3
McLaren Vale	0	1	494
McLaren Vale	0	2	35
McLaren Vale	1	2	852
McLaren Vale	1	3	284
McLaren Vale	1	4	377
McLaren Vale	1	5	137
McLaren Vale	1	6	37
Morphett Vale - East	0	1	1649
Morphett Vale - East	0	2	156
Morphett Vale - East	0	3	8
Morphett Vale - East	1	2	1737
Morphett Vale - East	1	3	889
Morphett Vale - East	1	4	675
Morphett Vale - East	1	5	232
Morphett Vale - East	1	6	112
Morphett Vale - West	0	1	1192
Morphett Vale - West	0	2	98
Morphett Vale - West	0	3	18
Morphett Vale - West	0	4	3
Morphett Vale - West	1	2	1350
Morphett Vale - West	1	3	586
Morphett Vale - West	1	4	481
Morphett Vale - West	1	5	147
Morphett Vale - West	1	6	61
Reynella	0	1	1125
Reynella	0	2	83
Reynella	0	3	19
Reynella	0	4	8
Reynella	0	5	3
Reynella	1	2	1336
Reynella	1	3	679
Reynella	1	4	568
Reynella	1	5	198
Reynella	1	6	64
Seaford (SA)	0	1	1878
Seaford (SA)	0	2	196
Seaford (SA)	0	3	22
