SA2_NAME16	HomeCensusNight	Sex	persons
Yorke Peninsula - North	0	F	315
Yorke Peninsula - North	0	M	382
Yorke Peninsula - North	1	F	3172
Yorke Peninsula - North	1	M	3258
Yorke Peninsula - South	0	F	180
Yorke Peninsula - South	0	M	240
Yorke Peninsula - South	1	F	1684
Yorke Peninsula - South	1	M	1825
Ceduna	0	F	108
Ceduna	0	M	111
Ceduna	1	F	1190
Ceduna	1	M	1144
Eyre Peninsula	0	F	246
Eyre Peninsula	0	M	283
Eyre Peninsula	1	F	2954
Eyre Peninsula	1	M	3017
Kimba - Cleve - Franklin Harbour	0	F	155
Kimba - Cleve - Franklin Harbour	0	M	167
Kimba - Cleve - Franklin Harbour	1	F	1875
Kimba - Cleve - Franklin Harbour	1	M	2048
Le Hunte - Elliston	0	F	70
Le Hunte - Elliston	0	M	91
Le Hunte - Elliston	1	F	1007
Le Hunte - Elliston	1	M	1094
Port Lincoln	0	F	610
Port Lincoln	0	M	742
Port Lincoln	1	F	7212
Port Lincoln	1	M	7126
West Coast (SA)	0	F	149
West Coast (SA)	0	M	167
West Coast (SA)	1	F	1506
West Coast (SA)	1	M	1710
Western	0	F	3
Western	1	F	29
Western	1	M	46
Whyalla	0	F	708
Whyalla	0	M	749
Whyalla	1	F	10173
Whyalla	1	M	10123
APY Lands	0	F	82
APY Lands	0	M	52
APY Lands	1	F	1107
APY Lands	1	M	1029
Coober Pedy	0	F	65
Coober Pedy	0	M	72
Coober Pedy	1	F	743
Coober Pedy	1	M	884
Quorn - Lake Gilles	0	F	114
Quorn - Lake Gilles	0	M	135
Quorn - Lake Gilles	1	F	938
Quorn - Lake Gilles	1	M	943
Outback	0	F	86
Outback	0	M	143
Outback	1	F	909
Outback	1	M	1497
Port Augusta	0	F	457
Port Augusta	0	M	580
Port Augusta	1	F	6181
Port Augusta	1	M	6291
Roxby Downs	0	F	83
Roxby Downs	0	M	123
Roxby Downs	1	F	1582
Roxby Downs	1	M	2100
Goolwa - Port Elliot	0	F	512
Goolwa - Port Elliot	0	M	509
Goolwa - Port Elliot	1	F	5270
Goolwa - Port Elliot	1	M	4833
Kangaroo Island	0	F	218
Kangaroo Island	0	M	260
Kangaroo Island	1	F	2085
Kangaroo Island	1	M	2148
Strathalbyn	0	F	161
Strathalbyn	0	M	203
Strathalbyn	1	F	3541
Strathalbyn	1	M	3189
Strathalbyn Region	0	F	177
Strathalbyn Region	0	M	220
Strathalbyn Region	1	F	3456
Strathalbyn Region	1	M	3504
Victor Harbor	0	F	562
Victor Harbor	0	M	589
Victor Harbor	1	F	7047
Victor Harbor	1	M	6182
Yankalilla	0	F	211
Yankalilla	0	M	258
Yankalilla	1	F	2687
Yankalilla	1	M	2572
Grant	0	F	186
Grant	0	M	206
Grant	1	F	2334
Grant	1	M	3113
Kingston - Robe	0	F	191
Kingston - Robe	0	M	203
Kingston - Robe	1	F	1616
Kingston - Robe	1	M	1719
Millicent	0	F	158
Millicent	0	M	171
Millicent	1	F	2514
Millicent	1	M	2409
Naracoorte	0	F	173
Naracoorte	0	M	229
Naracoorte	1	F	2758
Naracoorte	1	M	2881
Naracoorte Region	0	F	76
Naracoorte Region	0	M	102
Naracoorte Region	1	F	981
Naracoorte Region	1	M	1090
Penola	0	F	122
Penola	0	M	124
Penola	1	F	1377
Penola	1	M	1493
Tatiara	0	F	201
Tatiara	0	M	246
Tatiara	1	F	2935
Tatiara	1	M	3240
Wattle Range	0	F	135
Wattle Range	0	M	152
Wattle Range	1	F	1460
Wattle Range	1	M	1521
Mount Gambier - East	0	F	478
Mount Gambier - East	0	M	476
Mount Gambier - East	1	F	7026
Mount Gambier - East	1	M	6684
Mount Gambier - West	0	F	479
Mount Gambier - West	0	M	450
Mount Gambier - West	1	F	6744
Mount Gambier - West	1	M	6339
Barmera	0	F	171
Barmera	0	M	211
Barmera	1	F	3031
Barmera	1	M	3086
Berri	0	F	106
Berri	0	M	110
Berri	1	F	1980
Berri	1	M	1885
Karoonda - Lameroo	0	F	102
Karoonda - Lameroo	0	M	112
Karoonda - Lameroo	1	F	1367
Karoonda - Lameroo	1	M	1450
Loxton	0	F	155
Loxton	0	M	185
Loxton	1	F	2591
Loxton	1	M	2441
Loxton Region	0	F	57
Loxton Region	0	M	54
Loxton Region	1	F	759
Loxton Region	1	M	829
Mannum	0	F	173
Mannum	0	M	249
Mannum	1	F	2823
Mannum	1	M	2940
Murray Bridge	0	F	409
Murray Bridge	0	M	446
Murray Bridge	1	F	8440
Murray Bridge	1	M	8257
Murray Bridge Region	0	F	88
Murray Bridge Region	0	M	137
Murray Bridge Region	1	F	1599
Murray Bridge Region	1	M	1821
Renmark	0	F	161
Renmark	0	M	142
Renmark	1	F	2258
Renmark	1	M	2085
Renmark Region	0	F	153
Renmark Region	0	M	178
Renmark Region	1	F	2183
Renmark Region	1	M	2321
The Coorong	0	F	185
The Coorong	0	M	197
The Coorong	1	F	2441
The Coorong	1	M	2569
Waikerie	0	F	195
Waikerie	0	M	215
Waikerie	1	F	2900
Waikerie	1	M	3307
Migratory - Offshore - Shipping (SA)	1	M	6
No usual address (SA)	0	F	1129
No usual address (SA)	0	M	1734
Augusta	0	F	231
Augusta	0	M	300
Augusta	1	F	2476
Augusta	1	M	2429
Busselton	0	F	971
Busselton	0	M	1279
Busselton	1	F	12711
Busselton	1	M	11374
Busselton Region	0	F	429
Busselton Region	0	M	637
Busselton Region	1	F	4634
Busselton Region	1	M	4573
Margaret River	0	F	319
Margaret River	0	M	460
Margaret River	1	F	4112
Margaret River	1	M	3938
Australind - Leschenault	0	F	437
Australind - Leschenault	0	M	727
Australind - Leschenault	1	F	8451
Australind - Leschenault	1	M	7971
Capel	0	F	154
Capel	0	M	224
Capel	1	F	2490
Capel	1	M	2325
College Grove - Carey Park	0	F	200
College Grove - Carey Park	0	M	251
College Grove - Carey Park	1	F	3090
College Grove - Carey Park	1	M	3210
Collie	0	F	254
Collie	0	M	357
Collie	1	F	4106
Collie	1	M	4079
Dardanup	0	F	73
Dardanup	0	M	132
Dardanup	1	F	1478
Dardanup	1	M	1463
Davenport	1	F	3
Davenport	1	M	3
Eaton - Pelican Point	0	F	314
Eaton - Pelican Point	0	M	490
Eaton - Pelican Point	1	F	5661
Eaton - Pelican Point	1	M	5292
Harvey	0	F	231
Harvey	0	M	341
Harvey	1	F	4140
Harvey	1	M	4240
East Bunbury - Glen Iris	0	F	196
East Bunbury - Glen Iris	0	M	281
East Bunbury - Glen Iris	1	F	3431
East Bunbury - Glen Iris	1	M	3077
Waroona	0	F	122
Waroona	0	M	187
Waroona	1	F	1950
Waroona	1	M	1883
Dalyellup	0	F	176
Dalyellup	0	M	316
Dalyellup	1	F	4424
Dalyellup	1	M	4087
Gelorup - Stratham	0	F	85
Gelorup - Stratham	0	M	112
Gelorup - Stratham	1	F	1449
Gelorup - Stratham	1	M	1365
South Bunbury - Bunbury	0	F	447
South Bunbury - Bunbury	0	M	504
South Bunbury - Bunbury	1	F	5851
South Bunbury - Bunbury	1	M	5358
Withers - Usher	0	F	124
Withers - Usher	0	M	173
Withers - Usher	1	F	2493
Withers - Usher	1	M	2355
Bridgetown - Boyup Brook	0	F	193
Bridgetown - Boyup Brook	0	M	269
Bridgetown - Boyup Brook	1	F	3045
Bridgetown - Boyup Brook	1	M	2850
Donnybrook - Balingup	0	F	205
Donnybrook - Balingup	0	M	258
Donnybrook - Balingup	1	F	2768
Donnybrook - Balingup	1	M	2647
Manjimup	0	F	194
Manjimup	0	M	182
Manjimup	1	F	2622
Manjimup	1	M	2547
Pemberton	0	F	201
Pemberton	0	M	262
Pemberton	1	F	2216
Pemberton	1	M	2364
Dawesville - Bouvard	0	F	217
Dawesville - Bouvard	0	M	375
Dawesville - Bouvard	1	F	3285
Dawesville - Bouvard	1	M	3208
Falcon - Wannanup	0	F	312
Falcon - Wannanup	0	M	468
Falcon - Wannanup	1	F	4097
Falcon - Wannanup	1	M	3910
Greenfields	0	F	282
Greenfields	0	M	354
Greenfields	1	F	4892
Greenfields	1	M	4322
Halls Head - Erskine	0	F	597
Halls Head - Erskine	0	M	976
Halls Head - Erskine	1	F	8977
Halls Head - Erskine	1	M	7978
Mandurah	0	F	321
Mandurah	0	M	400
Mandurah	1	F	4337
Mandurah	1	M	4029
Mandurah - East	0	F	192
Mandurah - East	0	M	344
Mandurah - East	1	F	2685
Mandurah - East	1	M	2602
Mandurah - North	0	F	427
Mandurah - North	0	M	705
Mandurah - North	1	F	8708
Mandurah - North	1	M	7935
Mandurah - South	0	F	312
Mandurah - South	0	M	403
Mandurah - South	1	F	5087
Mandurah - South	1	M	4369
Pinjarra	0	F	247
Pinjarra	0	M	385
Pinjarra	1	F	4615
Pinjarra	1	M	4379
City Beach	0	F	143
City Beach	0	M	168
City Beach	1	F	3235
City Beach	1	M	3066
Claremont (WA)	0	F	190
Claremont (WA)	0	M	220
Claremont (WA)	1	F	4104
Claremont (WA)	1	M	3630
Cottesloe	0	F	230
Cottesloe	0	M	278
Cottesloe	1	F	3526
Cottesloe	1	M	3336
Floreat	0	F	155
Floreat	0	M	189
Floreat	1	F	3840
Floreat	1	M	3718
Mosman Park - Peppermint Grove	0	F	283
Mosman Park - Peppermint Grove	0	M	303
Mosman Park - Peppermint Grove	1	F	5357
Mosman Park - Peppermint Grove	1	M	4449
Nedlands - Dalkeith - Crawley	0	F	338
Nedlands - Dalkeith - Crawley	0	M	402
Nedlands - Dalkeith - Crawley	1	F	8988
Nedlands - Dalkeith - Crawley	1	M	8807
Swanbourne - Mount Claremont	0	F	187
Swanbourne - Mount Claremont	0	M	243
Swanbourne - Mount Claremont	1	F	4136
Swanbourne - Mount Claremont	1	M	4106
Kings Park (WA)	0	M	3
Kings Park (WA)	1	F	9
Kings Park (WA)	1	M	11
Mount Hawthorn - Leederville	0	F	233
Mount Hawthorn - Leederville	0	M	291
Mount Hawthorn - Leederville	1	F	5273
Mount Hawthorn - Leederville	1	M	4906
Mount Lawley - Inglewood	0	F	329
Mount Lawley - Inglewood	0	M	462
Mount Lawley - Inglewood	1	F	8186
Mount Lawley - Inglewood	1	M	7543
North Perth	0	F	165
North Perth	0	M	226
North Perth	1	F	4298
North Perth	1	M	4125
Perth City	0	F	846
Perth City	0	M	1135
Perth City	1	F	14003
Perth City	1	M	15309
Subiaco - Shenton Park	0	F	414
Subiaco - Shenton Park	0	M	456
Subiaco - Shenton Park	1	F	8107
Subiaco - Shenton Park	1	M	7491
Wembley - West Leederville - Glendalough	0	F	376
Wembley - West Leederville - Glendalough	0	M	422
Wembley - West Leederville - Glendalough	1	F	8741
Wembley - West Leederville - Glendalough	1	M	8310
Bassendean - Eden Hill - Ashfield	0	F	295
Bassendean - Eden Hill - Ashfield	0	M	392
Bassendean - Eden Hill - Ashfield	1	F	7368
Bassendean - Eden Hill - Ashfield	1	M	7034
Bayswater - Embleton - Bedford	0	F	430
Bayswater - Embleton - Bedford	0	M	553
Bayswater - Embleton - Bedford	1	F	11264
Bayswater - Embleton - Bedford	1	M	10709
Maylands	0	F	314
Maylands	0	M	456
Maylands	1	F	5919
Maylands	1	M	6028
Morley	0	F	380
Morley	0	M	512
Morley	1	F	10471
Morley	1	M	10341
Noranda	0	F	128
Noranda	0	M	158
Noranda	1	F	3933
Noranda	1	M	3761
Chidlow	0	F	59
Chidlow	0	M	105
Chidlow	1	F	1347
Chidlow	1	M	3209
Glen Forrest - Darlington	0	F	119
Glen Forrest - Darlington	0	M	223
Glen Forrest - Darlington	1	F	3451
Glen Forrest - Darlington	1	M	3262
Helena Valley - Koongamia	0	F	121
Helena Valley - Koongamia	0	M	165
Helena Valley - Koongamia	1	F	2555
Helena Valley - Koongamia	1	M	2472
Malmalling - Reservoir	1	F	3
Malmalling - Reservoir	1	M	5
Mundaring	0	F	305
Mundaring	0	M	456
Mundaring	1	F	6114
Mundaring	1	M	5993
Swan View - Greenmount - Midvale	0	F	259
Swan View - Greenmount - Midvale	0	M	377
Swan View - Greenmount - Midvale	1	F	5852
Swan View - Greenmount - Midvale	1	M	5590
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	4
Ballajura	0	F	247
Ballajura	0	M	421
Ballajura	1	F	9168
Ballajura	1	M	8914
Beechboro	0	F	253
Beechboro	0	M	372
Beechboro	1	F	8893
Beechboro	1	M	8570
Bullsbrook	0	F	82
Bullsbrook	0	M	162
Bullsbrook	1	F	2535
Bullsbrook	1	M	2410
Ellenbrook	0	F	586
Ellenbrook	0	M	977
Ellenbrook	1	F	17881
Ellenbrook	1	M	16677
Gidgegannup	0	F	64
Gidgegannup	0	M	115
Gidgegannup	1	F	1285
Gidgegannup	1	M	1284
Hazelmere - Guildford	0	F	79
Hazelmere - Guildford	0	M	145
Hazelmere - Guildford	1	F	1993
Hazelmere - Guildford	1	M	1965
Lockridge - Kiara	0	F	188
Lockridge - Kiara	0	M	275
Lockridge - Kiara	1	F	5074
Lockridge - Kiara	1	M	5037
Malaga	0	M	3
Malaga	1	F	3
Malaga	1	M	4
Middle Swan - Herne Hill	0	F	107
Middle Swan - Herne Hill	0	M	196
Middle Swan - Herne Hill	1	F	2560
Middle Swan - Herne Hill	1	M	2547
Midland - Guildford	0	F	250
Midland - Guildford	0	M	359
Midland - Guildford	1	F	5077
Midland - Guildford	1	M	4981
Stratton - Jane Brook	0	F	117
Stratton - Jane Brook	0	M	215
Stratton - Jane Brook	1	F	3322
Stratton - Jane Brook	1	M	3231
The Vines	0	F	193
The Vines	0	M	307
The Vines	1	F	4766
The Vines	1	M	4635
Craigie - Beldon	0	F	161
Craigie - Beldon	0	M	287
Craigie - Beldon	1	F	4744
Craigie - Beldon	1	M	4603
Currambine - Kinross	0	F	180
Currambine - Kinross	0	M	373
Currambine - Kinross	1	F	6744
Currambine - Kinross	1	M	6499
Duncraig	0	F	255
Duncraig	0	M	403
Duncraig	1	F	7456
Duncraig	1	M	7154
Greenwood - Warwick	0	F	236
Greenwood - Warwick	0	M	378
Greenwood - Warwick	1	F	6442
Greenwood - Warwick	1	M	6290
Heathridge - Connolly	0	F	178
Heathridge - Connolly	0	M	284
Heathridge - Connolly	1	F	4967
Heathridge - Connolly	1	M	4872
Hillarys	0	F	176
Hillarys	0	M	281
Hillarys	1	F	5294
Hillarys	1	M	5059
Iluka - Burns Beach	0	F	103
Iluka - Burns Beach	0	M	216
Iluka - Burns Beach	1	F	4268
Iluka - Burns Beach	1	M	4049
Joondalup - Edgewater	0	F	231
Joondalup - Edgewater	0	M	411
Joondalup - Edgewater	1	F	6585
Joondalup - Edgewater	1	M	6370
Kingsley	0	F	262
Kingsley	0	M	305
Kingsley	1	F	6467
Kingsley	1	M	6020
Mullaloo - Kallaroo	0	F	202
Mullaloo - Kallaroo	0	M	341
Mullaloo - Kallaroo	1	F	5503
Mullaloo - Kallaroo	1	M	5122
Ocean Reef	0	F	113
Ocean Reef	0	M	199
Ocean Reef	1	F	3802
Ocean Reef	1	M	3726
Padbury	0	F	150
Padbury	0	M	252
Padbury	1	F	3888
Padbury	1	M	3898
Sorrento - Marmion	0	F	209
Sorrento - Marmion	0	M	266
Sorrento - Marmion	1	F	4709
Sorrento - Marmion	1	M	4437
Woodvale	0	F	127
Woodvale	0	M	218
Woodvale	1	F	4574
Woodvale	1	M	4355
Balcatta - Hamersley	0	F	298
Balcatta - Hamersley	0	M	366
Balcatta - Hamersley	1	F	7534
Balcatta - Hamersley	1	M	7167
Balga - Mirrabooka	0	F	321
Balga - Mirrabooka	0	M	411
Balga - Mirrabooka	1	F	9494
Balga - Mirrabooka	1	M	9820
Dianella	0	F	440
Dianella	0	M	490
Dianella	1	F	11972
Dianella	1	M	11219
Innaloo - Doubleview	0	F	374
Innaloo - Doubleview	0	M	523
Innaloo - Doubleview	1	F	8354
Innaloo - Doubleview	1	M	7306
Karrinyup - Gwelup - Carine	0	F	356
Karrinyup - Gwelup - Carine	0	M	530
Karrinyup - Gwelup - Carine	1	F	10155
Karrinyup - Gwelup - Carine	1	M	9258
Nollamara - Westminster	0	F	289
Nollamara - Westminster	0	M	450
Nollamara - Westminster	1	F	8581
Nollamara - Westminster	1	M	8443
Osborne Park Industrial	0	F	3
Osborne Park Industrial	0	M	9
Scarborough	0	F	410
Scarborough	0	M	624
Scarborough	1	F	7370
Scarborough	1	M	7015
Stirling - Osborne Park	0	F	277
Stirling - Osborne Park	0	M	359
Stirling - Osborne Park	1	F	6657
Stirling - Osborne Park	1	M	6462
Trigg - North Beach - Watermans Bay	0	F	196
Trigg - North Beach - Watermans Bay	0	M	281
Trigg - North Beach - Watermans Bay	1	F	3669
Trigg - North Beach - Watermans Bay	1	M	3370
Tuart Hill - Joondanna	0	F	260
Tuart Hill - Joondanna	0	M	285
Tuart Hill - Joondanna	1	F	6088
Tuart Hill - Joondanna	1	M	5260
Wembley Downs - Churchlands - Woodlands	0	F	243
Wembley Downs - Churchlands - Woodlands	0	M	333
Wembley Downs - Churchlands - Woodlands	1	F	6800
Wembley Downs - Churchlands - Woodlands	1	M	6575
Yokine - Coolbinia - Menora	0	F	295
Yokine - Coolbinia - Menora	0	M	309
Yokine - Coolbinia - Menora	1	F	7948
Yokine - Coolbinia - Menora	1	M	7157
Alexander Heights - Koondoola	0	F	186
Alexander Heights - Koondoola	0	M	255
Alexander Heights - Koondoola	1	F	5696
Alexander Heights - Koondoola	1	M	5843
Butler - Merriwa - Ridgewood	0	F	394
Butler - Merriwa - Ridgewood	0	M	659
Butler - Merriwa - Ridgewood	1	F	11691
Butler - Merriwa - Ridgewood	1	M	10696
Carramar	0	F	240
Carramar	0	M	403
Carramar	1	F	8235
Carramar	1	M	7751
Clarkson	0	F	215
Clarkson	0	M	394
Clarkson	1	F	6363
Clarkson	1	M	6007
Girrawheen	0	F	127
Girrawheen	0	M	178
Girrawheen	1	F	4199
Girrawheen	1	M	4252
Madeley - Darch - Landsdale	0	F	326
Madeley - Darch - Landsdale	0	M	547
Madeley - Darch - Landsdale	1	F	12486
Madeley - Darch - Landsdale	1	M	12051
Marangaroo	0	F	155
Marangaroo	0	M	185
Marangaroo	1	F	5240
Marangaroo	1	M	5010
Mindarie - Quinns Rocks - Jindalee	0	F	342
Mindarie - Quinns Rocks - Jindalee	0	M	564
Mindarie - Quinns Rocks - Jindalee	1	F	9086
Mindarie - Quinns Rocks - Jindalee	1	M	8790
Neerabup National Park	1	F	3
Neerabup National Park	1	M	5
Tapping - Ashby - Sinagra	0	F	207
Tapping - Ashby - Sinagra	0	M	348
Tapping - Ashby - Sinagra	1	F	6510
Tapping - Ashby - Sinagra	1	M	6192
Wanneroo	0	F	469
Wanneroo	0	M	696
Wanneroo	1	F	12565
Wanneroo	1	M	11886
Alkimos - Eglinton	0	F	117
Alkimos - Eglinton	0	M	234
Alkimos - Eglinton	1	F	3953
Alkimos - Eglinton	1	M	3646
Carabooda - Pinjar	0	F	7
Carabooda - Pinjar	0	M	16
Carabooda - Pinjar	1	F	327
Carabooda - Pinjar	1	M	387
Two Rocks	0	F	67
Two Rocks	0	M	116
Two Rocks	1	F	1396
Two Rocks	1	M	1417
Yanchep	0	F	182
Yanchep	0	M	315
Yanchep	1	F	4313
Yanchep	1	M	4045
Armadale - Wungong - Brookdale	0	F	369
Armadale - Wungong - Brookdale	0	M	488
Armadale - Wungong - Brookdale	1	F	9380
Armadale - Wungong - Brookdale	1	M	8804
Ashendon - Lesley	1	F	8
Ashendon - Lesley	1	M	5
Camillo - Champion Lakes	0	F	93
Camillo - Champion Lakes	0	M	153
Camillo - Champion Lakes	1	F	2671
Camillo - Champion Lakes	1	M	2618
Forrestdale - Harrisdale - Piara Waters	0	F	207
Forrestdale - Harrisdale - Piara Waters	0	M	474
Forrestdale - Harrisdale - Piara Waters	1	F	9455
Forrestdale - Harrisdale - Piara Waters	1	M	9125
Kelmscott	0	F	183
Kelmscott	0	M	286
Kelmscott	1	F	5041
Kelmscott	1	M	4969
Mount Nasura - Mount Richon - Bedfordale	0	F	166
Mount Nasura - Mount Richon - Bedfordale	0	M	270
Mount Nasura - Mount Richon - Bedfordale	1	F	3815
Mount Nasura - Mount Richon - Bedfordale	1	M	3707
Roleystone	0	F	131
Roleystone	0	M	215
Roleystone	1	F	3388
Roleystone	1	M	3308
Seville Grove	0	F	158
Seville Grove	0	M	253
Seville Grove	1	F	4947
Seville Grove	1	M	4920
Belmont - Ascot - Redcliffe	0	F	345
Belmont - Ascot - Redcliffe	0	M	514
Belmont - Ascot - Redcliffe	1	F	6680
Belmont - Ascot - Redcliffe	1	M	6783
East Victoria Park - Carlisle	0	F	325
East Victoria Park - Carlisle	0	M	499
East Victoria Park - Carlisle	1	F	7890
East Victoria Park - Carlisle	1	M	7831
Kewdale Commercial	0	F	3
Kewdale Commercial	0	M	4
Perth Airport	1	F	12
Perth Airport	1	M	23
Rivervale - Kewdale - Cloverdale	0	F	471
Rivervale - Kewdale - Cloverdale	0	M	760
Rivervale - Kewdale - Cloverdale	1	F	11927
Rivervale - Kewdale - Cloverdale	1	M	12171
Victoria Park - Lathlain - Burswood	0	F	340
Victoria Park - Lathlain - Burswood	0	M	433
Victoria Park - Lathlain - Burswood	1	F	6721
Victoria Park - Lathlain - Burswood	1	M	6989
Bentley - Wilson - St James	0	F	345
Bentley - Wilson - St James	0	M	466
Bentley - Wilson - St James	1	F	9547
Bentley - Wilson - St James	1	M	9709
Canning Vale - West	0	F	146
Canning Vale - West	0	M	235
Canning Vale - West	1	F	4984
Canning Vale - West	1	M	4624
Cannington - Queens Park	0	F	262
Cannington - Queens Park	0	M	432
Cannington - Queens Park	1	F	8531
Cannington - Queens Park	1	M	8825
Parkwood - Ferndale - Lynwood	0	F	242
Parkwood - Ferndale - Lynwood	0	M	352
Parkwood - Ferndale - Lynwood	1	F	6658
Parkwood - Ferndale - Lynwood	1	M	6552
Riverton - Shelley - Rossmoyne	0	F	244
Riverton - Shelley - Rossmoyne	0	M	290
Riverton - Shelley - Rossmoyne	1	F	6729
Riverton - Shelley - Rossmoyne	1	M	6220
Welshpool	0	M	6
Welshpool	1	F	5
Welshpool	1	M	9
Willetton	0	F	252
Willetton	0	M	335
Willetton	1	F	8964
Willetton	1	M	8632
Beckenham - Kenwick - Langford	0	F	273
Beckenham - Kenwick - Langford	0	M	426
Beckenham - Kenwick - Langford	1	F	8786
Beckenham - Kenwick - Langford	1	M	9384
Canning Vale - East	0	F	275
Canning Vale - East	0	M	465
Canning Vale - East	1	F	10845
Canning Vale - East	1	M	11482
Gosnells	0	F	398
Gosnells	0	M	494
Gosnells	1	F	9833
Gosnells	1	M	9560
Huntingdale - Southern River	0	F	269
Huntingdale - Southern River	0	M	450
Huntingdale - Southern River	1	F	9165
Huntingdale - Southern River	1	M	9154
Maddington - Orange Grove - Martin	0	F	203
Maddington - Orange Grove - Martin	0	M	340
Maddington - Orange Grove - Martin	1	F	6403
Maddington - Orange Grove - Martin	1	M	6699
Thornlie	0	F	350
Thornlie	0	M	536
Thornlie	1	F	11262
Thornlie	1	M	11003
Forrestfield - Wattle Grove	0	F	331
Forrestfield - Wattle Grove	0	M	543
Forrestfield - Wattle Grove	1	F	9092
Forrestfield - Wattle Grove	1	M	8699
High Wycombe	0	F	247
High Wycombe	0	M	386
High Wycombe	1	F	5941
High Wycombe	1	M	5735
Kalamunda - Maida Vale - Gooseberry Hill	0	F	321
Kalamunda - Maida Vale - Gooseberry Hill	0	M	454
Kalamunda - Maida Vale - Gooseberry Hill	1	F	7259
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6858
Lesmurdie - Bickley - Carmel	0	F	276
Lesmurdie - Bickley - Carmel	0	M	378
Lesmurdie - Bickley - Carmel	1	F	5525
Lesmurdie - Bickley - Carmel	1	M	5409
Byford	0	F	243
Byford	0	M	477
Byford	1	F	7892
Byford	1	M	7500
Mundijong	0	F	112
Mundijong	0	M	178
Mundijong	1	F	2985
Mundijong	1	M	3072
Serpentine - Jarrahdale	0	F	64
Serpentine - Jarrahdale	0	M	144
Serpentine - Jarrahdale	1	F	1945
Serpentine - Jarrahdale	1	M	2263
Como	0	F	336
Como	0	M	378
Como	1	F	7129
Como	1	M	6164
Manning - Waterford	0	F	249
Manning - Waterford	0	M	311
Manning - Waterford	1	F	5479
Manning - Waterford	1	M	5417
South Perth - Kensington	0	F	370
South Perth - Kensington	0	M	462
South Perth - Kensington	1	F	7899
South Perth - Kensington	1	M	7846
Banjup	0	F	232
Banjup	0	M	406
Banjup	1	F	8647
Banjup	1	M	8244
Bibra Industrial	0	F	3
Bibra Industrial	0	M	3
Coogee	0	F	184
Coogee	0	M	224
Coogee	1	F	4274
Coogee	1	M	4084
Coolbellup	0	F	162
Coolbellup	0	M	212
Coolbellup	1	F	4025
Coolbellup	1	M	3751
Hamilton Hill	0	F	220
Hamilton Hill	0	M	302
Hamilton Hill	1	F	5068
Hamilton Hill	1	M	4794
Henderson	1	F	8
Henderson	1	M	9
North Coogee	0	F	66
North Coogee	0	M	82
North Coogee	1	F	1176
North Coogee	1	M	1061
South Lake - Cockburn Central	0	F	197
South Lake - Cockburn Central	0	M	343
South Lake - Cockburn Central	1	F	5535
South Lake - Cockburn Central	1	M	5401
Spearwood	0	F	205
Spearwood	0	M	269
Spearwood	1	F	5009
Spearwood	1	M	4620
Success - Hammond Park	0	F	232
Success - Hammond Park	0	M	395
Success - Hammond Park	1	F	7338
Success - Hammond Park	1	M	6946
Yangebup	0	F	149
Yangebup	0	M	187
Yangebup	1	F	3597
Yangebup	1	M	3548
Beeliar - Wattleup	0	F	123
Beeliar - Wattleup	0	M	240
Beeliar - Wattleup	1	F	4026
Beeliar - Wattleup	1	M	3843
Jandakot	0	F	42
Jandakot	0	M	87
Jandakot	1	F	1191
Jandakot	1	M	1264
East Fremantle	0	F	185
East Fremantle	0	M	243
East Fremantle	1	F	3651
East Fremantle	1	M	3296
Fremantle	0	F	424
Fremantle	0	M	577
Fremantle	1	F	7205
Fremantle	1	M	6630
Fremantle - South	0	F	349
Fremantle - South	0	M	415
Fremantle - South	1	F	7097
Fremantle - South	1	M	6506
O'Connor (WA)	0	M	6
O'Connor (WA)	1	M	4
Bertram - Wellard (West)	0	F	216
Bertram - Wellard (West)	0	M	409
Bertram - Wellard (West)	1	F	6785
Bertram - Wellard (West)	1	M	6597
Calista	0	F	131
Calista	0	M	211
Calista	1	F	3731
Calista	1	M	3592
Hope Valley - Postans	1	F	28
Hope Valley - Postans	1	M	31
Kwinana Industrial	0	F	4
Kwinana Industrial	1	F	6
Kwinana Industrial	1	M	9
Parmelia - Orelia	0	F	237
Parmelia - Orelia	0	M	353
Parmelia - Orelia	1	F	5230
Parmelia - Orelia	1	M	5133
Casuarina - Wandi	0	F	96
Casuarina - Wandi	0	M	178
Casuarina - Wandi	1	F	2471
Casuarina - Wandi	1	M	3447
Applecross - Ardross	0	F	238
Applecross - Ardross	0	M	306
Applecross - Ardross	1	F	5499
Applecross - Ardross	1	M	4995
Bateman	0	F	51
Bateman	0	M	68
Bateman	1	F	1852
Bateman	1	M	1752
Bicton - Palmyra	0	F	291
Bicton - Palmyra	0	M	419
Bicton - Palmyra	1	F	6941
Bicton - Palmyra	1	M	6030
Booragoon	0	F	249
Booragoon	0	M	334
Booragoon	1	F	7229
Booragoon	1	M	6644
Bull Creek	0	F	104
Bull Creek	0	M	168
Bull Creek	1	F	3879
Bull Creek	1	M	3594
Leeming	0	F	155
Leeming	0	M	267
Leeming	1	F	5245
Leeming	1	M	5064
Melville	0	F	307
Melville	0	M	410
Melville	1	F	8238
Melville	1	M	7320
Murdoch - Kardinya	0	F	239
Murdoch - Kardinya	0	M	307
Murdoch - Kardinya	1	F	6019
Murdoch - Kardinya	1	M	5693
Willagee	0	F	102
Willagee	0	M	132
Willagee	1	F	2489
Willagee	1	M	2150
