SA2_NAME16	OnlyEnglishSpokenHome	Sex	persons
Mermaid Waters	1	M	4772
Miami	0	F	341
Miami	0	M	266
Miami	1	F	2901
Miami	1	M	2734
Coolangatta	0	F	259
Coolangatta	0	M	241
Coolangatta	1	F	2383
Coolangatta	1	M	2386
Currumbin - Tugun	0	F	360
Currumbin - Tugun	0	M	294
Currumbin - Tugun	1	F	4882
Currumbin - Tugun	1	M	4673
Currumbin Waters	0	F	219
Currumbin Waters	0	M	174
Currumbin Waters	1	F	4322
Currumbin Waters	1	M	4040
Elanora	0	F	373
Elanora	0	M	283
Elanora	1	F	5564
Elanora	1	M	5319
Palm Beach	0	F	438
Palm Beach	0	M	317
Palm Beach	1	F	6591
Palm Beach	1	M	6282
Arundel	0	F	939
Arundel	0	M	780
Arundel	1	F	4044
Arundel	1	M	3859
Biggera Waters	0	F	818
Biggera Waters	0	M	733
Biggera Waters	1	F	3273
Biggera Waters	1	M	2945
Coombabah	0	F	592
Coombabah	0	M	479
Coombabah	1	F	4624
Coombabah	1	M	3944
Labrador	0	F	1638
Labrador	0	M	1422
Labrador	1	F	7020
Labrador	1	M	6384
Paradise Point - Hollywell	0	F	400
Paradise Point - Hollywell	0	M	298
Paradise Point - Hollywell	1	F	4148
Paradise Point - Hollywell	1	M	3986
Runaway Bay	0	F	537
Runaway Bay	0	M	409
Runaway Bay	1	F	3919
Runaway Bay	1	M	3637
Guanaba - Springbrook	0	F	90
Guanaba - Springbrook	0	M	76
Guanaba - Springbrook	1	F	1806
Guanaba - Springbrook	1	M	1838
Tamborine - Canungra	0	F	369
Tamborine - Canungra	0	M	300
Tamborine - Canungra	1	F	6308
Tamborine - Canungra	1	M	6092
Currumbin Valley - Tallebudgera	0	F	174
Currumbin Valley - Tallebudgera	0	M	118
Currumbin Valley - Tallebudgera	1	F	3203
Currumbin Valley - Tallebudgera	1	M	3227
Mudgeeraba - Bonogin	0	F	765
Mudgeeraba - Bonogin	0	M	629
Mudgeeraba - Bonogin	1	F	8087
Mudgeeraba - Bonogin	1	M	7800
Reedy Creek - Andrews	0	F	438
Reedy Creek - Andrews	0	M	374
Reedy Creek - Andrews	1	F	3587
Reedy Creek - Andrews	1	M	3265
Carrara	0	F	746
Carrara	0	M	605
Carrara	1	F	5162
Carrara	1	M	4960
Highland Park	0	F	366
Highland Park	0	M	316
Highland Park	1	F	3687
Highland Park	1	M	3567
Nerang - Mount Nathan	0	F	950
Nerang - Mount Nathan	0	M	785
Nerang - Mount Nathan	1	F	8969
Nerang - Mount Nathan	1	M	8612
Pacific Pines - Gaven	0	F	1244
Pacific Pines - Gaven	0	M	1154
Pacific Pines - Gaven	1	F	7544
Pacific Pines - Gaven	1	M	7341
Worongary - Tallai	0	F	307
Worongary - Tallai	0	M	242
Worongary - Tallai	1	F	3389
Worongary - Tallai	1	M	3350
Coomera	0	F	652
Coomera	0	M	578
Coomera	1	F	5733
Coomera	1	M	5426
Helensvale	0	F	909
Helensvale	0	M	738
Helensvale	1	F	7202
Helensvale	1	M	6988
Hope Island	0	F	623
Hope Island	0	M	465
Hope Island	1	F	4645
Hope Island	1	M	4449
Jacobs Well - Alberton	0	F	68
Jacobs Well - Alberton	0	M	62
Jacobs Well - Alberton	1	F	1564
Jacobs Well - Alberton	1	M	1734
Ormeau - Yatala	0	F	722
Ormeau - Yatala	0	M	656
Ormeau - Yatala	1	F	8601
Ormeau - Yatala	1	M	8544
Oxenford - Maudsland	0	F	711
Oxenford - Maudsland	0	M	592
Oxenford - Maudsland	1	F	6894
Oxenford - Maudsland	1	M	6708
Pimpama	0	F	324
Pimpama	0	M	297
Pimpama	1	F	3952
Pimpama	1	M	3663
Upper Coomera - Willow Vale	0	F	1476
Upper Coomera - Willow Vale	0	M	1303
Upper Coomera - Willow Vale	1	F	13432
Upper Coomera - Willow Vale	1	M	13177
Clear Island Waters	0	F	457
Clear Island Waters	0	M	378
Clear Island Waters	1	F	1605
Clear Island Waters	1	M	1458
Merrimac	0	F	606
Merrimac	0	M	506
Merrimac	1	F	2844
Merrimac	1	M	2546
Robina	0	F	2062
Robina	0	M	1814
Robina	1	F	9363
Robina	1	M	8666
Varsity Lakes	0	F	1640
Varsity Lakes	0	M	1319
Varsity Lakes	1	F	5807
Varsity Lakes	1	M	5226
Ashmore	0	F	793
Ashmore	0	M	639
Ashmore	1	F	5095
Ashmore	1	M	4613
Molendinar	0	F	771
Molendinar	0	M	737
Molendinar	1	F	2274
Molendinar	1	M	2286
Parkwood	0	F	688
Parkwood	0	M	655
Parkwood	1	F	3379
Parkwood	1	M	3436
Southport - North	0	F	2281
Southport - North	0	M	1832
Southport - North	1	F	4647
Southport - North	1	M	4558
Southport - South	0	F	2020
Southport - South	0	M	1761
Southport - South	1	F	6080
Southport - South	1	M	5724
Benowa	0	F	1003
Benowa	0	M	871
Benowa	1	F	3192
Benowa	1	M	2939
Bundall	0	F	329
Bundall	0	M	289
Bundall	1	F	1824
Bundall	1	M	1786
Main Beach	0	F	214
Main Beach	0	M	188
Main Beach	1	F	1443
Main Beach	1	M	1491
Surfers Paradise	0	F	3077
Surfers Paradise	0	M	2973
Surfers Paradise	1	F	6788
Surfers Paradise	1	M	7258
Darra - Sumner	0	F	1042
Darra - Sumner	0	M	978
Darra - Sumner	1	F	1123
Darra - Sumner	1	M	1288
Durack	0	F	1925
Durack	0	M	1748
Durack	1	F	1923
Durack	1	M	1760
Forest Lake - Doolandella	0	F	4541
Forest Lake - Doolandella	0	M	4137
Forest Lake - Doolandella	1	F	9060
Forest Lake - Doolandella	1	M	8505
Inala - Richlands	0	F	4629
Inala - Richlands	0	M	4330
Inala - Richlands	1	F	3632
Inala - Richlands	1	M	3513
Oxley (Qld)	0	F	908
Oxley (Qld)	0	M	814
Oxley (Qld)	1	F	2774
Oxley (Qld)	1	M	2750
Wacol	0	F	440
Wacol	0	M	446
Wacol	1	F	834
Wacol	1	M	917
Boonah	0	F	145
Boonah	0	M	127
Boonah	1	F	5432
Boonah	1	M	5388
Esk	0	F	75
Esk	0	M	52
Esk	1	F	2330
Esk	1	M	2311
Lake Manchester - England Creek	1	M	3
Lockyer Valley - East	0	F	319
Lockyer Valley - East	0	M	244
Lockyer Valley - East	1	F	8633
Lockyer Valley - East	1	M	8667
Lowood	0	F	237
Lowood	0	M	189
Lowood	1	F	6161
Lowood	1	M	6296
Rosewood	0	F	116
Rosewood	0	M	112
Rosewood	1	F	5218
Rosewood	1	M	5265
Brassall	0	F	259
Brassall	0	M	218
Brassall	1	F	5127
Brassall	1	M	4705
Bundamba	0	F	351
Bundamba	0	M	362
Bundamba	1	F	3655
Bundamba	1	M	3781
Churchill - Yamanto	0	F	139
Churchill - Yamanto	0	M	157
Churchill - Yamanto	1	F	3144
Churchill - Yamanto	1	M	3026
Ipswich - Central	0	F	203
Ipswich - Central	0	M	171
Ipswich - Central	1	F	2827
Ipswich - Central	1	M	2837
Ipswich - East	0	F	495
Ipswich - East	0	M	427
Ipswich - East	1	F	8025
Ipswich - East	1	M	7698
Ipswich - North	0	F	80
Ipswich - North	0	M	56
Ipswich - North	1	F	2128
Ipswich - North	1	M	2172
Karalee - Barellan Point	0	F	80
Karalee - Barellan Point	0	M	83
Karalee - Barellan Point	1	F	2542
Karalee - Barellan Point	1	M	2564
Karana Downs	0	F	164
Karana Downs	0	M	135
Karana Downs	1	F	2798
Karana Downs	1	M	2792
Leichhardt - One Mile	0	F	216
Leichhardt - One Mile	0	M	195
Leichhardt - One Mile	1	F	3328
Leichhardt - One Mile	1	M	3144
North Ipswich - Tivoli	0	F	128
North Ipswich - Tivoli	0	M	82
North Ipswich - Tivoli	1	F	2858
North Ipswich - Tivoli	1	M	2883
Raceview	0	F	459
Raceview	0	M	398
Raceview	1	F	7062
Raceview	1	M	6591
Ripley	0	F	103
Ripley	0	M	95
Ripley	1	F	2083
Ripley	1	M	2036
Riverview	0	F	234
Riverview	0	M	229
Riverview	1	F	1146
Riverview	1	M	1080
Bellbird Park - Brookwater	0	F	1191
Bellbird Park - Brookwater	0	M	1101
Bellbird Park - Brookwater	1	F	5332
Bellbird Park - Brookwater	1	M	5390
Camira - Gailes	0	F	627
Camira - Gailes	0	M	554
Camira - Gailes	1	F	3586
Camira - Gailes	1	M	3848
Carole Park	1	M	3
Collingwood Park - Redbank	0	F	786
Collingwood Park - Redbank	0	M	718
Collingwood Park - Redbank	1	F	3312
Collingwood Park - Redbank	1	M	3239
Goodna	0	F	1727
Goodna	0	M	1614
Goodna	1	F	3201
Goodna	1	M	3322
Redbank Plains	0	F	2252
Redbank Plains	0	M	2031
Redbank Plains	1	F	6881
Redbank Plains	1	M	6860
Springfield	0	F	593
Springfield	0	M	544
Springfield	1	F	2684
Springfield	1	M	2665
Springfield Lakes	0	F	1715
Springfield Lakes	0	M	1608
Springfield Lakes	1	F	5881
Springfield Lakes	1	M	5514
Beaudesert	0	F	186
Beaudesert	0	M	149
Beaudesert	1	F	6403
Beaudesert	1	M	6019
Beenleigh	0	F	412
Beenleigh	0	M	367
Beenleigh	1	F	3354
Beenleigh	1	M	3471
Eagleby	0	F	800
Eagleby	0	M	728
Eagleby	1	F	5636
Eagleby	1	M	5198
Edens Landing - Holmview	0	F	471
Edens Landing - Holmview	0	M	437
Edens Landing - Holmview	1	F	3185
Edens Landing - Holmview	1	M	2987
Mount Warren Park	0	F	198
Mount Warren Park	0	M	194
Mount Warren Park	1	F	2673
Mount Warren Park	1	M	2401
Wolffdene - Bahrs Scrub	0	F	205
Wolffdene - Bahrs Scrub	0	M	164
Wolffdene - Bahrs Scrub	1	F	2703
Wolffdene - Bahrs Scrub	1	M	2758
Boronia Heights - Park Ridge	0	F	943
Boronia Heights - Park Ridge	0	M	826
Boronia Heights - Park Ridge	1	F	5093
Boronia Heights - Park Ridge	1	M	4683
Browns Plains	0	F	946
Browns Plains	0	M	896
Browns Plains	1	F	2532
Browns Plains	1	M	2477
Chambers Flat - Logan Reserve	0	F	302
Chambers Flat - Logan Reserve	0	M	318
Chambers Flat - Logan Reserve	1	F	2040
Chambers Flat - Logan Reserve	1	M	2068
Crestmead	0	F	1127
Crestmead	0	M	1019
Crestmead	1	F	4437
Crestmead	1	M	4426
Hillcrest	0	F	680
Hillcrest	0	M	646
Hillcrest	1	F	3198
Hillcrest	1	M	3276
Marsden	0	F	1806
Marsden	0	M	1678
Marsden	1	F	4802
Marsden	1	M	4666
Munruben - Park Ridge South	0	F	225
Munruben - Park Ridge South	0	M	223
Munruben - Park Ridge South	1	F	1955
Munruben - Park Ridge South	1	M	2037
Regents Park - Heritage Park	0	F	1612
Regents Park - Heritage Park	0	M	1473
Regents Park - Heritage Park	1	F	6083
Regents Park - Heritage Park	1	M	6037
Greenbank	0	F	485
Greenbank	0	M	454
Greenbank	1	F	5619
Greenbank	1	M	5688
Jimboomba	0	F	595
Jimboomba	0	M	506
Jimboomba	1	F	11495
Jimboomba	1	M	11568
Logan Village	0	F	151
Logan Village	0	M	143
Logan Village	1	F	3069
Logan Village	1	M	3172
Bethania - Waterford	0	F	709
Bethania - Waterford	0	M	582
Bethania - Waterford	1	F	4696
Bethania - Waterford	1	M	4170
Cornubia - Carbrook	0	F	372
Cornubia - Carbrook	0	M	279
Cornubia - Carbrook	1	F	3738
Cornubia - Carbrook	1	M	3689
Loganholme - Tanah Merah	0	F	559
Loganholme - Tanah Merah	0	M	507
Loganholme - Tanah Merah	1	F	4738
Loganholme - Tanah Merah	1	M	4720
Loganlea	0	F	1156
Loganlea	0	M	1020
Loganlea	1	F	3560
Loganlea	1	M	3721
Shailer Park	0	F	709
Shailer Park	0	M	672
Shailer Park	1	F	4842
Shailer Park	1	M	4962
Waterford West	0	F	683
Waterford West	0	M	612
Waterford West	1	F	2820
Waterford West	1	M	2602
Daisy Hill	0	F	571
Daisy Hill	0	M	552
Daisy Hill	1	F	2646
Daisy Hill	1	M	2610
Kingston (Qld.)	0	F	1309
Kingston (Qld.)	0	M	1351
Kingston (Qld.)	1	F	3310
Kingston (Qld.)	1	M	3334
Logan Central	0	F	1101
Logan Central	0	M	1204
Logan Central	1	F	1680
Logan Central	1	M	1707
Rochedale South - Priestdale	0	F	1156
Rochedale South - Priestdale	0	M	1069
Rochedale South - Priestdale	1	F	6455
Rochedale South - Priestdale	1	M	6171
Slacks Creek	0	F	1216
Slacks Creek	0	M	1159
Slacks Creek	1	F	3771
Slacks Creek	1	M	3637
Springwood	0	F	755
Springwood	0	M	637
Springwood	1	F	3701
Springwood	1	M	3650
Underwood	0	F	1333
Underwood	0	M	1301
Underwood	1	F	1721
Underwood	1	M	1708
Woodridge	0	F	2299
Woodridge	0	M	2483
Woodridge	1	F	3493
Woodridge	1	M	3409
Bowen	0	F	410
Bowen	0	M	370
Bowen	1	F	3610
Bowen	1	M	3770
Broadsound - Nebo	0	F	155
Broadsound - Nebo	0	M	159
Broadsound - Nebo	1	F	2973
Broadsound - Nebo	1	M	3684
Clermont	0	F	48
Clermont	0	M	55
Clermont	1	F	1559
Clermont	1	M	1601
Collinsville	0	F	63
Collinsville	0	M	51
Collinsville	1	F	1348
Collinsville	1	M	1515
Moranbah	0	F	271
Moranbah	0	M	244
Moranbah	1	F	3397
Moranbah	1	M	3788
Andergrove - Beaconsfield	0	F	447
Andergrove - Beaconsfield	0	M	354
Andergrove - Beaconsfield	1	F	6730
Andergrove - Beaconsfield	1	M	6511
East Mackay	0	F	123
East Mackay	0	M	110
East Mackay	1	F	1518
East Mackay	1	M	1538
Eimeo - Rural View	0	F	343
Eimeo - Rural View	0	M	295
Eimeo - Rural View	1	F	5426
Eimeo - Rural View	1	M	5400
Eungella Hinterland	1	F	8
Eungella Hinterland	1	M	12
Mackay	0	F	352
Mackay	0	M	338
Mackay	1	F	1171
Mackay	1	M	1308
Mackay Harbour	0	F	17
Mackay Harbour	0	M	14
Mackay Harbour	1	F	182
Mackay Harbour	1	M	208
Mount Pleasant - Glenella	0	F	415
Mount Pleasant - Glenella	0	M	365
Mount Pleasant - Glenella	1	F	4786
Mount Pleasant - Glenella	1	M	4546
North Mackay	0	F	209
North Mackay	0	M	165
North Mackay	1	F	2581
North Mackay	1	M	2531
Ooralea - Bakers Creek	0	F	235
Ooralea - Bakers Creek	0	M	195
Ooralea - Bakers Creek	1	F	2012
Ooralea - Bakers Creek	1	M	2155
Pioneer Valley	0	F	89
Pioneer Valley	0	M	73
Pioneer Valley	1	F	3621
Pioneer Valley	1	M	3704
Sarina	0	F	140
Sarina	0	M	100
Sarina	1	F	4961
Sarina	1	M	5264
Seaforth - Calen	0	F	105
Seaforth - Calen	0	M	82
Seaforth - Calen	1	F	3431
Seaforth - Calen	1	M	3798
Shoal Point - Bucasia	0	F	94
Shoal Point - Bucasia	0	M	103
Shoal Point - Bucasia	1	F	2633
Shoal Point - Bucasia	1	M	2548
Slade Point	0	F	85
Slade Point	0	M	54
Slade Point	1	F	1515
Slade Point	1	M	1502
South Mackay	0	F	330
South Mackay	0	M	323
South Mackay	1	F	2826
South Mackay	1	M	2765
Walkerston - Eton	0	F	118
Walkerston - Eton	0	M	95
Walkerston - Eton	1	F	3590
Walkerston - Eton	1	M	3821
West Mackay	0	F	288
West Mackay	0	M	250
West Mackay	1	F	2563
West Mackay	1	M	2472
Airlie - Whitsundays	0	F	536
Airlie - Whitsundays	0	M	472
Airlie - Whitsundays	1	F	4683
Airlie - Whitsundays	1	M	5127
Proserpine	0	F	135
Proserpine	0	M	92
Proserpine	1	F	3582
Proserpine	1	M	3738
Beachmere - Sandstone Point	0	F	244
Beachmere - Sandstone Point	0	M	178
Beachmere - Sandstone Point	1	F	6815
Beachmere - Sandstone Point	1	M	6669
Bribie Island	0	F	359
Bribie Island	0	M	264
Bribie Island	1	F	8495
Bribie Island	1	M	7871
Burpengary - East	0	F	84
Burpengary - East	0	M	67
Burpengary - East	1	F	1754
Burpengary - East	1	M	1920
Caboolture	0	F	1205
Caboolture	0	M	943
Caboolture	1	F	11306
Caboolture	1	M	10921
Caboolture - South	0	F	765
Caboolture - South	0	M	617
Caboolture - South	1	F	9115
Caboolture - South	1	M	8492
Elimbah	0	F	90
Elimbah	0	M	65
Elimbah	1	F	1724
Elimbah	1	M	1845
Morayfield - East	0	F	319
Morayfield - East	0	M	263
Morayfield - East	1	F	3785
Morayfield - East	1	M	3594
Wamuran	0	F	102
Wamuran	0	M	84
Wamuran	1	F	1720
Wamuran	1	M	1709
Kilcoy	0	F	204
Kilcoy	0	M	259
Kilcoy	1	F	2237
Kilcoy	1	M	2267
Woodford - D'Aguilar	0	F	74
Woodford - D'Aguilar	0	M	55
Woodford - D'Aguilar	1	F	3050
Woodford - D'Aguilar	1	M	3056
Burpengary	0	F	350
Burpengary	0	M	303
Burpengary	1	F	6443
Burpengary	1	M	6253
Deception Bay	0	F	882
Deception Bay	0	M	724
Deception Bay	1	F	9695
Deception Bay	1	M	9379
Morayfield	0	F	101
Morayfield	0	M	70
Morayfield	1	F	2202
Morayfield	1	M	2247
Narangba	0	F	463
Narangba	0	M	384
Narangba	1	F	8623
Narangba	1	M	8376
Upper Caboolture	0	F	65
Upper Caboolture	0	M	52
Upper Caboolture	1	F	1339
Upper Caboolture	1	M	1399
Clontarf	0	F	241
Clontarf	0	M	232
Clontarf	1	F	3697
Clontarf	1	M	3579
Margate - Woody Point	0	F	386
Margate - Woody Point	0	M	325
Margate - Woody Point	1	F	5374
Margate - Woody Point	1	M	5069
Redcliffe	0	F	415
Redcliffe	0	M	277
Redcliffe	1	F	4463
Redcliffe	1	M	4100
Rothwell - Kippa-Ring	0	F	698
Rothwell - Kippa-Ring	0	M	567
Rothwell - Kippa-Ring	1	F	7842
Rothwell - Kippa-Ring	1	M	6898
Scarborough - Newport - Moreton Island	0	F	432
Scarborough - Newport - Moreton Island	0	M	332
Scarborough - Newport - Moreton Island	1	F	5550
Scarborough - Newport - Moreton Island	1	M	5156
Albany Creek	0	F	580
Albany Creek	0	M	473
Albany Creek	1	F	7231
Albany Creek	1	M	6962
Cashmere	0	F	798
Cashmere	0	M	742
Cashmere	1	F	8463
Cashmere	1	M	8338
Dayboro	0	F	149
Dayboro	0	M	124
Dayboro	1	F	3803
Dayboro	1	M	3866
Eatons Hill	0	F	240
Eatons Hill	0	M	212
Eatons Hill	1	F	3677
Eatons Hill	1	M	3617
The Hills District	0	F	705
The Hills District	0	M	610
The Hills District	1	F	10733
The Hills District	1	M	10653
Samford Valley	0	F	289
Samford Valley	0	M	262
Samford Valley	1	F	5311
Samford Valley	1	M	5306
Dakabin - Kallangur	0	F	943
Dakabin - Kallangur	0	M	766
Dakabin - Kallangur	1	F	10564
Dakabin - Kallangur	1	M	10236
Murrumba Downs - Griffin	0	F	886
Murrumba Downs - Griffin	0	M	844
Murrumba Downs - Griffin	1	F	7669
Murrumba Downs - Griffin	1	M	7224
North Lakes - Mango Hill	0	F	2353
North Lakes - Mango Hill	0	M	2091
North Lakes - Mango Hill	1	F	12510
North Lakes - Mango Hill	1	M	11743
Bray Park	0	F	478
Bray Park	0	M	384
Bray Park	1	F	4554
Bray Park	1	M	4370
Lawnton	0	F	232
Lawnton	0	M	176
Lawnton	1	F	2620
Lawnton	1	M	2588
Petrie	0	F	287
Petrie	0	M	240
Petrie	1	F	3938
Petrie	1	M	3833
Strathpine - Brendale	0	F	754
Strathpine - Brendale	0	M	633
Strathpine - Brendale	1	F	5123
Strathpine - Brendale	1	M	5149
Aurukun	0	F	566
Aurukun	0	M	538
Aurukun	1	F	56
Aurukun	1	M	78
Cape York	0	F	939
Cape York	0	M	951
Cape York	1	F	2196
Cape York	1	M	2467
Croydon - Etheridge	0	F	10
Croydon - Etheridge	0	M	4
Croydon - Etheridge	1	F	426
Croydon - Etheridge	1	M	488
Kowanyama - Pormpuraaw	0	F	263
Kowanyama - Pormpuraaw	0	M	244
Kowanyama - Pormpuraaw	1	F	586
Kowanyama - Pormpuraaw	1	M	548
Northern Peninsula	0	F	1167
Northern Peninsula	0	M	1068
Northern Peninsula	1	F	191
Northern Peninsula	1	M	208
Tablelands	0	F	211
Tablelands	0	M	212
Tablelands	1	F	1904
Tablelands	1	M	2163
Torres	0	F	882
Torres	0	M	810
Torres	1	F	653
Torres	1	M	682
Torres Strait Islands	0	F	1942
Torres Strait Islands	0	M	1960
Torres Strait Islands	1	F	114
Torres Strait Islands	1	M	126
Weipa	0	F	168
Weipa	0	M	163
Weipa	1	F	1461
Weipa	1	M	1715
Carpentaria	0	F	138
Carpentaria	0	M	156
Carpentaria	1	F	2055
Carpentaria	1	M	2123
Mount Isa	0	F	834
Mount Isa	0	M	752
Mount Isa	1	F	7021
Mount Isa	1	M	7577
Mount Isa Region	0	F	65
Mount Isa Region	0	M	73
Mount Isa Region	1	F	1199
Mount Isa Region	1	M	1530
Northern Highlands	0	F	28
Northern Highlands	0	M	19
Northern Highlands	1	F	1356
Northern Highlands	1	M	1465
Barcaldine - Blackall	0	F	56
Barcaldine - Blackall	0	M	45
Barcaldine - Blackall	1	F	2181
Barcaldine - Blackall	1	M	2198
Charleville	0	F	100
Charleville	0	M	93
Charleville	1	F	1933
Charleville	1	M	1902
Far Central West	0	F	19
Far Central West	0	M	14
Far Central West	1	F	864
Far Central West	1	M	972
Far South West	0	F	14
Far South West	0	M	17
Far South West	1	F	1256
Far South West	1	M	1320
Longreach	0	F	47
Longreach	0	M	48
Longreach	1	F	1667
Longreach	1	M	1583
Buderim - North	0	F	486
Buderim - North	0	M	343
Buderim - North	1	F	7999
Buderim - North	1	M	7008
Buderim - South	0	F	518
Buderim - South	0	M	385
Buderim - South	1	F	7668
Buderim - South	1	M	6967
Mountain Creek	0	F	403
Mountain Creek	0	M	321
Mountain Creek	1	F	5217
Mountain Creek	1	M	4822
Sippy Downs	0	F	519
Sippy Downs	0	M	400
Sippy Downs	1	F	4705
Sippy Downs	1	M	4095
Aroona - Currimundi	0	F	197
Aroona - Currimundi	0	M	154
Aroona - Currimundi	1	F	4789
Aroona - Currimundi	1	M	4587
Buddina - Minyama	0	F	166
Buddina - Minyama	0	M	129
Buddina - Minyama	1	F	2913
Buddina - Minyama	1	M	2905
Caloundra - Kings Beach	0	F	280
Caloundra - Kings Beach	0	M	210
Caloundra - Kings Beach	1	F	2910
Caloundra - Kings Beach	1	M	2632
Caloundra - West	0	F	505
Caloundra - West	0	M	430
Caloundra - West	1	F	9698
Caloundra - West	1	M	8769
Golden Beach - Pelican Waters	0	F	288
Golden Beach - Pelican Waters	0	M	223
Golden Beach - Pelican Waters	1	F	5582
Golden Beach - Pelican Waters	1	M	5164
Moffat Beach - Battery Hill	0	F	160
Moffat Beach - Battery Hill	0	M	134
Moffat Beach - Battery Hill	1	F	3708
Moffat Beach - Battery Hill	1	M	3494
Parrearra - Warana	0	F	278
Parrearra - Warana	0	M	219
Parrearra - Warana	1	F	4385
Parrearra - Warana	1	M	4092
Wurtulla - Birtinya	0	F	220
Wurtulla - Birtinya	0	M	163
Wurtulla - Birtinya	1	F	3562
Wurtulla - Birtinya	1	M	3397
Coolum Beach	0	F	378
Coolum Beach	0	M	304
Coolum Beach	1	F	6729
Coolum Beach	1	M	6279
Marcoola - Mudjimba	0	F	298
Marcoola - Mudjimba	0	M	259
Marcoola - Mudjimba	1	F	4915
Marcoola - Mudjimba	1	M	4865
Maroochydore - Kuluin	0	F	789
Maroochydore - Kuluin	0	M	655
Maroochydore - Kuluin	1	F	8506
Maroochydore - Kuluin	1	M	7710
Mooloolaba - Alexandra Headland	0	F	427
Mooloolaba - Alexandra Headland	0	M	385
Mooloolaba - Alexandra Headland	1	F	4993
Mooloolaba - Alexandra Headland	1	M	4691
Noosa Heads	0	F	191
Noosa Heads	0	M	168
Noosa Heads	1	F	1948
Noosa Heads	1	M	1870
Noosaville	0	F	277
Noosaville	0	M	201
Noosaville	1	F	4012
Noosaville	1	M	3675
Sunshine Beach	0	F	225
Sunshine Beach	0	M	176
Sunshine Beach	1	F	2911
Sunshine Beach	1	M	2789
Tewantin	0	F	337
Tewantin	0	M	228
Tewantin	1	F	4715
Tewantin	1	M	4286
Peregian Beach - Marcus Beach	0	F	117
Peregian Beach - Marcus Beach	0	M	91
Peregian Beach - Marcus Beach	1	F	1693
Peregian Beach - Marcus Beach	1	M	1687
Peregian Springs	0	F	230
Peregian Springs	0	M	185
Peregian Springs	1	F	3314
Peregian Springs	1	M	3054
Beerwah	0	F	157
Beerwah	0	M	122
Beerwah	1	F	3839
Beerwah	1	M	3593
Caloundra Hinterland	0	F	190
Caloundra Hinterland	0	M	146
Caloundra Hinterland	1	F	3949
Caloundra Hinterland	1	M	3778
Glass House Mountains	0	F	115
Glass House Mountains	0	M	97
Glass House Mountains	1	F	2644
Glass House Mountains	1	M	2637
Landsborough	0	F	163
Landsborough	0	M	126
Landsborough	1	F	4652
Landsborough	1	M	4639
Maroochy Hinterland	0	F	118
Maroochy Hinterland	0	M	102
Maroochy Hinterland	1	F	2874
Maroochy Hinterland	1	M	2687
Palmwoods	0	F	223
Palmwoods	0	M	165
Palmwoods	1	F	4935
Palmwoods	1	M	4765
Bli Bli	0	F	201
Bli Bli	0	M	153
Bli Bli	1	F	3872
Bli Bli	1	M	3722
Diddillibah - Rosemount	0	F	104
Diddillibah - Rosemount	0	M	74
Diddillibah - Rosemount	1	F	1698
Diddillibah - Rosemount	1	M	1640
Eumundi - Yandina	0	F	250
Eumundi - Yandina	0	M	184
Eumundi - Yandina	1	F	4695
Eumundi - Yandina	1	M	4788
Nambour	0	F	545
Nambour	0	M	418
Nambour	1	F	9290
Nambour	1	M	8543
Noosa Hinterland	0	F	423
Noosa Hinterland	0	M	342
Noosa Hinterland	1	F	9979
Noosa Hinterland	1	M	9805
Cambooya - Wyreema	0	F	96
Cambooya - Wyreema	0	M	77
Cambooya - Wyreema	1	F	3176
Cambooya - Wyreema	1	M	3082
Darling Heights	0	F	1441
Darling Heights	0	M	1689
Darling Heights	1	F	5173
Darling Heights	1	M	4480
Drayton - Harristown	0	F	411
Drayton - Harristown	0	M	431
Drayton - Harristown	1	F	4556
Drayton - Harristown	1	M	4021
Gatton	0	F	797
Gatton	0	M	746
Gatton	1	F	2823
Gatton	1	M	2542
Gowrie (Qld)	0	F	56
Gowrie (Qld)	0	M	50
Gowrie (Qld)	1	F	3035
Gowrie (Qld)	1	M	2970
Highfields	0	F	171
Highfields	0	M	145
Highfields	1	F	6092
Highfields	1	M	6149
Lockyer Valley - West	0	F	137
Lockyer Valley - West	0	M	126
Lockyer Valley - West	1	F	5078
Lockyer Valley - West	1	M	5188
Middle Ridge	0	F	367
Middle Ridge	0	M	365
Middle Ridge	1	F	3088
Middle Ridge	1	M	2925
Newtown (Qld)	0	F	307
Newtown (Qld)	0	M	283
Newtown (Qld)	1	F	4510
Newtown (Qld)	1	M	3844
North Toowoomba - Harlaxton	0	F	107
North Toowoomba - Harlaxton	0	M	107
North Toowoomba - Harlaxton	1	F	2581
North Toowoomba - Harlaxton	1	M	2467
Rangeville	0	F	328
Rangeville	0	M	267
Rangeville	1	F	3782
Rangeville	1	M	3409
Toowoomba - Central	0	F	582
Toowoomba - Central	0	M	506
Toowoomba - Central	1	F	5968
Toowoomba - Central	1	M	5381
Toowoomba - East	0	F	276
Toowoomba - East	0	M	250
Toowoomba - East	1	F	4516
Toowoomba - East	1	M	4068
Toowoomba - West	0	F	386
Toowoomba - West	0	M	325
Toowoomba - West	1	F	5934
Toowoomba - West	1	M	5606
Wilsonton	0	F	277
Wilsonton	0	M	224
Wilsonton	1	F	6227
Wilsonton	1	M	5679
Ayr	0	F	350
Ayr	0	M	271
Ayr	1	F	3914
Ayr	1	M	3889
Burdekin	0	F	233
Burdekin	0	M	216
Burdekin	1	F	3279
Burdekin	1	M	3617
Charters Towers	0	F	134
Charters Towers	0	M	118
