SA2_NAME16	FamilyHousehold	IncomeHousehold.max	households
South Morang (South)	0	131250	29
South Morang (South)	0	157500	10
South Morang (South)	0	183750	3
South Morang (South)	0	210000	8
South Morang (South)	0	Inf	3
South Morang (South)	1		338
South Morang (South)	1	0	27
South Morang (South)	1	7875	11
South Morang (South)	1	15750	20
South Morang (South)	1	21000	14
South Morang (South)	1	26250	55
South Morang (South)	1	34125	85
South Morang (South)	1	42000	188
South Morang (South)	1	52500	174
South Morang (South)	1	65625	230
South Morang (South)	1	78750	274
South Morang (South)	1	91875	257
South Morang (South)	1	105000	254
South Morang (South)	1	131250	480
South Morang (South)	1	157500	331
South Morang (South)	1	183750	155
South Morang (South)	1	210000	96
South Morang (South)	1	Inf	135
Wollert	0		22
Wollert	0	0	7
Wollert	0	7875	3
Wollert	0	15750	16
Wollert	0	21000	16
Wollert	0	26250	19
Wollert	0	34125	28
Wollert	0	42000	31
Wollert	0	52500	51
Wollert	0	65625	52
Wollert	0	78750	38
Wollert	0	91875	26
Wollert	0	105000	17
Wollert	0	131250	29
Wollert	0	183750	4
Wollert	0	210000	3
Wollert	1		176
Wollert	1	0	24
Wollert	1	7875	11
Wollert	1	15750	23
Wollert	1	21000	16
Wollert	1	26250	54
Wollert	1	34125	70
Wollert	1	42000	117
Wollert	1	52500	145
Wollert	1	65625	200
Wollert	1	78750	224
Wollert	1	91875	206
Wollert	1	105000	194
Wollert	1	131250	369
Wollert	1	157500	231
Wollert	1	183750	117
Wollert	1	210000	71
Wollert	1	Inf	74
Airport West	0		58
Airport West	0	0	25
Airport West	0	7875	13
Airport West	0	15750	39
Airport West	0	21000	82
Airport West	0	26250	144
Airport West	0	34125	76
Airport West	0	42000	85
Airport West	0	52500	81
Airport West	0	65625	83
Airport West	0	78750	79
Airport West	0	91875	58
Airport West	0	105000	46
Airport West	0	131250	47
Airport West	0	157500	6
Airport West	0	183750	5
Airport West	0	210000	20
Airport West	1		217
Airport West	1	0	23
Airport West	1	7875	14
Airport West	1	15750	13
Airport West	1	21000	8
Airport West	1	26250	55
Airport West	1	34125	43
Airport West	1	42000	165
Airport West	1	52500	117
Airport West	1	65625	161
Airport West	1	78750	173
Airport West	1	91875	131
Airport West	1	105000	103
Airport West	1	131250	272
Airport West	1	157500	211
Airport West	1	183750	122
Airport West	1	210000	81
Airport West	1	Inf	124
Keilor	0		59
Keilor	0	0	18
Keilor	0	7875	13
Keilor	0	15750	29
Keilor	0	21000	52
Keilor	0	26250	112
Keilor	0	34125	70
Keilor	0	42000	54
Keilor	0	52500	55
Keilor	0	65625	58
Keilor	0	78750	32
Keilor	0	91875	22
Keilor	0	105000	17
Keilor	0	131250	28
Keilor	0	183750	3
Keilor	0	210000	13
Keilor	1		279
Keilor	1	0	26
Keilor	1	7875	16
Keilor	1	15750	16
Keilor	1	21000	13
Keilor	1	26250	73
Keilor	1	34125	47
Keilor	1	42000	155
Keilor	1	52500	138
Keilor	1	65625	172
Keilor	1	78750	168
Keilor	1	91875	119
Keilor	1	105000	154
Keilor	1	131250	283
Keilor	1	157500	216
Keilor	1	183750	120
Keilor	1	210000	105
Keilor	1	Inf	259
Keilor East	0		151
Keilor East	0	0	85
Keilor East	0	7875	48
Keilor East	0	15750	117
Keilor East	0	21000	181
Keilor East	0	26250	386
Keilor East	0	34125	197
Keilor East	0	42000	145
Keilor East	0	52500	129
Keilor East	0	65625	145
Keilor East	0	78750	119
Keilor East	0	91875	96
Keilor East	0	105000	76
Keilor East	0	131250	81
Keilor East	0	157500	24
Keilor East	0	183750	4
Keilor East	0	210000	34
Keilor East	0	Inf	3
Keilor East	1		815
Keilor East	1	0	81
Keilor East	1	7875	49
Keilor East	1	15750	52
Keilor East	1	21000	35
Keilor East	1	26250	268
Keilor East	1	34125	171
Keilor East	1	42000	651
Keilor East	1	52500	440
Keilor East	1	65625	534
Keilor East	1	78750	509
Keilor East	1	91875	434
Keilor East	1	105000	408
Keilor East	1	131250	823
Keilor East	1	157500	620
Keilor East	1	183750	422
Keilor East	1	210000	310
Keilor East	1	Inf	563
Niddrie - Essendon West	0		57
Niddrie - Essendon West	0	0	16
Niddrie - Essendon West	0	7875	6
Niddrie - Essendon West	0	15750	33
Niddrie - Essendon West	0	21000	57
Niddrie - Essendon West	0	26250	118
Niddrie - Essendon West	0	34125	48
Niddrie - Essendon West	0	42000	58
Niddrie - Essendon West	0	52500	47
Niddrie - Essendon West	0	65625	64
Niddrie - Essendon West	0	78750	52
Niddrie - Essendon West	0	91875	48
Niddrie - Essendon West	0	105000	29
Niddrie - Essendon West	0	131250	40
Niddrie - Essendon West	0	157500	6
Niddrie - Essendon West	0	183750	5
Niddrie - Essendon West	0	210000	17
Niddrie - Essendon West	0	Inf	6
Niddrie - Essendon West	1		218
Niddrie - Essendon West	1	0	15
Niddrie - Essendon West	1	7875	3
Niddrie - Essendon West	1	15750	11
Niddrie - Essendon West	1	21000	6
Niddrie - Essendon West	1	26250	39
Niddrie - Essendon West	1	34125	28
Niddrie - Essendon West	1	42000	92
Niddrie - Essendon West	1	52500	84
Niddrie - Essendon West	1	65625	110
Niddrie - Essendon West	1	78750	110
Niddrie - Essendon West	1	91875	104
Niddrie - Essendon West	1	105000	108
Niddrie - Essendon West	1	131250	246
Niddrie - Essendon West	1	157500	194
Niddrie - Essendon West	1	183750	116
Niddrie - Essendon West	1	210000	134
Niddrie - Essendon West	1	Inf	237
Strathmore	0		46
Strathmore	0	0	15
Strathmore	0	7875	14
Strathmore	0	15750	20
Strathmore	0	21000	51
Strathmore	0	26250	95
Strathmore	0	34125	57
Strathmore	0	42000	51
Strathmore	0	52500	53
Strathmore	0	65625	68
Strathmore	0	78750	43
Strathmore	0	91875	32
Strathmore	0	105000	27
Strathmore	0	131250	54
Strathmore	0	157500	7
Strathmore	0	183750	8
Strathmore	0	210000	12
Strathmore	0	Inf	3
Strathmore	1		290
Strathmore	1	0	21
Strathmore	1	7875	8
Strathmore	1	15750	14
Strathmore	1	21000	7
Strathmore	1	26250	34
Strathmore	1	34125	36
Strathmore	1	42000	102
Strathmore	1	52500	100
Strathmore	1	65625	135
Strathmore	1	78750	113
Strathmore	1	91875	127
Strathmore	1	105000	133
Strathmore	1	131250	301
Strathmore	1	157500	257
Strathmore	1	183750	197
Strathmore	1	210000	176
Strathmore	1	Inf	452
Gisborne	0		47
Gisborne	0	0	22
Gisborne	0	7875	10
Gisborne	0	15750	37
Gisborne	0	21000	63
Gisborne	0	26250	124
Gisborne	0	34125	73
Gisborne	0	42000	47
Gisborne	0	52500	50
Gisborne	0	65625	70
Gisborne	0	78750	38
Gisborne	0	91875	50
Gisborne	0	105000	38
Gisborne	0	131250	40
Gisborne	0	157500	3
Gisborne	0	210000	24
Gisborne	0	Inf	3
Gisborne	1		394
Gisborne	1	0	22
Gisborne	1	7875	13
Gisborne	1	15750	12
Gisborne	1	21000	17
Gisborne	1	26250	52
Gisborne	1	34125	54
Gisborne	1	42000	148
Gisborne	1	52500	162
Gisborne	1	65625	242
Gisborne	1	78750	219
Gisborne	1	91875	224
Gisborne	1	105000	205
Gisborne	1	131250	443
Gisborne	1	157500	367
Gisborne	1	183750	274
Gisborne	1	210000	192
Gisborne	1	Inf	399
Macedon	0		16
Macedon	0	0	7
Macedon	0	7875	9
Macedon	0	15750	5
Macedon	0	21000	10
Macedon	0	26250	32
Macedon	0	34125	14
Macedon	0	42000	14
Macedon	0	52500	29
Macedon	0	65625	20
Macedon	0	78750	19
Macedon	0	91875	14
Macedon	0	105000	13
Macedon	0	131250	11
Macedon	0	210000	9
Macedon	1		123
Macedon	1	0	10
Macedon	1	26250	14
Macedon	1	34125	10
Macedon	1	42000	38
Macedon	1	52500	49
Macedon	1	65625	48
Macedon	1	78750	55
Macedon	1	91875	50
Macedon	1	105000	63
Macedon	1	131250	109
Macedon	1	157500	80
Macedon	1	183750	63
Macedon	1	210000	74
Macedon	1	Inf	142
Riddells Creek	0		17
Riddells Creek	0	0	4
Riddells Creek	0	7875	3
Riddells Creek	0	15750	15
Riddells Creek	0	21000	18
Riddells Creek	0	26250	34
Riddells Creek	0	34125	21
Riddells Creek	0	42000	20
Riddells Creek	0	52500	22
Riddells Creek	0	65625	26
Riddells Creek	0	78750	14
Riddells Creek	0	91875	13
Riddells Creek	0	105000	4
Riddells Creek	0	131250	12
Riddells Creek	0	210000	12
Riddells Creek	1		144
Riddells Creek	1	0	12
Riddells Creek	1	7875	4
Riddells Creek	1	15750	4
Riddells Creek	1	21000	3
Riddells Creek	1	26250	19
Riddells Creek	1	34125	18
Riddells Creek	1	42000	43
Riddells Creek	1	52500	57
Riddells Creek	1	65625	62
Riddells Creek	1	78750	86
Riddells Creek	1	91875	72
Riddells Creek	1	105000	81
Riddells Creek	1	131250	146
Riddells Creek	1	157500	123
Riddells Creek	1	183750	78
Riddells Creek	1	210000	63
Riddells Creek	1	Inf	100
Romsey	0		54
Romsey	0	0	22
Romsey	0	7875	13
Romsey	0	15750	33
Romsey	0	21000	47
Romsey	0	26250	117
Romsey	0	34125	52
Romsey	0	42000	53
Romsey	0	52500	65
Romsey	0	65625	51
Romsey	0	78750	38
Romsey	0	91875	28
Romsey	0	105000	22
Romsey	0	131250	34
Romsey	0	157500	3
Romsey	0	210000	14
Romsey	0	Inf	5
Romsey	1		332
Romsey	1	0	16
Romsey	1	7875	10
Romsey	1	15750	16
Romsey	1	21000	17
Romsey	1	26250	63
Romsey	1	34125	56
Romsey	1	42000	146
Romsey	1	52500	131
Romsey	1	65625	186
Romsey	1	78750	189
Romsey	1	91875	171
Romsey	1	105000	169
Romsey	1	131250	376
Romsey	1	157500	215
Romsey	1	183750	141
Romsey	1	210000	94
Romsey	1	Inf	173
Coburg North	0		68
Coburg North	0	0	32
Coburg North	0	7875	7
Coburg North	0	15750	57
Coburg North	0	21000	80
Coburg North	0	26250	129
Coburg North	0	34125	67
Coburg North	0	42000	51
Coburg North	0	52500	46
Coburg North	0	65625	63
Coburg North	0	78750	62
Coburg North	0	91875	50
Coburg North	0	105000	32
Coburg North	0	131250	51
Coburg North	0	157500	16
Coburg North	0	183750	9
Coburg North	0	210000	12
Coburg North	0	Inf	8
Coburg North	1		186
Coburg North	1	0	25
Coburg North	1	7875	17
Coburg North	1	15750	24
Coburg North	1	21000	11
Coburg North	1	26250	46
Coburg North	1	34125	48
Coburg North	1	42000	120
Coburg North	1	52500	78
Coburg North	1	65625	130
Coburg North	1	78750	149
Coburg North	1	91875	107
Coburg North	1	105000	129
Coburg North	1	131250	265
Coburg North	1	157500	196
Coburg North	1	183750	134
Coburg North	1	210000	84
Coburg North	1	Inf	146
Fawkner	0		104
Fawkner	0	0	56
Fawkner	0	7875	21
Fawkner	0	15750	77
Fawkner	0	21000	141
Fawkner	0	26250	265
Fawkner	0	34125	98
Fawkner	0	42000	69
Fawkner	0	52500	72
Fawkner	0	65625	74
Fawkner	0	78750	60
Fawkner	0	91875	38
Fawkner	0	105000	37
Fawkner	0	131250	50
Fawkner	0	157500	13
Fawkner	0	183750	10
Fawkner	0	210000	12
Fawkner	0	Inf	5
Fawkner	1		354
Fawkner	1	0	40
Fawkner	1	7875	11
Fawkner	1	15750	38
Fawkner	1	21000	30
Fawkner	1	26250	152
Fawkner	1	34125	122
Fawkner	1	42000	382
Fawkner	1	52500	274
Fawkner	1	65625	317
Fawkner	1	78750	268
Fawkner	1	91875	212
Fawkner	1	105000	182
Fawkner	1	131250	355
Fawkner	1	157500	217
Fawkner	1	183750	115
Fawkner	1	210000	65
Fawkner	1	Inf	96
Pascoe Vale	0		193
Pascoe Vale	0	0	70
Pascoe Vale	0	7875	38
Pascoe Vale	0	15750	120
Pascoe Vale	0	21000	203
Pascoe Vale	0	26250	433
Pascoe Vale	0	34125	214
Pascoe Vale	0	42000	183
Pascoe Vale	0	52500	210
Pascoe Vale	0	65625	270
Pascoe Vale	0	78750	214
Pascoe Vale	0	91875	191
Pascoe Vale	0	105000	140
Pascoe Vale	0	131250	202
Pascoe Vale	0	157500	48
Pascoe Vale	0	183750	18
Pascoe Vale	0	210000	49
Pascoe Vale	0	Inf	10
Pascoe Vale	1		581
Pascoe Vale	1	0	64
Pascoe Vale	1	7875	32
Pascoe Vale	1	15750	40
Pascoe Vale	1	21000	37
Pascoe Vale	1	26250	128
Pascoe Vale	1	34125	130
Pascoe Vale	1	42000	348
Pascoe Vale	1	52500	315
Pascoe Vale	1	65625	442
Pascoe Vale	1	78750	424
Pascoe Vale	1	91875	389
Pascoe Vale	1	105000	374
Pascoe Vale	1	131250	807
Pascoe Vale	1	157500	644
Pascoe Vale	1	183750	445
Pascoe Vale	1	210000	290
Pascoe Vale	1	Inf	506
Glenroy	0		223
Glenroy	0	0	90
Glenroy	0	7875	30
Glenroy	0	15750	146
Glenroy	0	21000	218
Glenroy	0	26250	426
Glenroy	0	34125	171
Glenroy	0	42000	155
Glenroy	0	52500	183
Glenroy	0	65625	204
Glenroy	0	78750	149
Glenroy	0	91875	120
Glenroy	0	105000	106
Glenroy	0	131250	124
Glenroy	0	157500	35
Glenroy	0	183750	18
Glenroy	0	210000	25
Glenroy	0	Inf	13
Glenroy	1		587
Glenroy	1	0	76
Glenroy	1	7875	37
Glenroy	1	15750	45
Glenroy	1	21000	54
Glenroy	1	26250	201
Glenroy	1	34125	149
Glenroy	1	42000	433
Glenroy	1	52500	393
Glenroy	1	65625	465
Glenroy	1	78750	449
Glenroy	1	91875	400
Glenroy	1	105000	378
Glenroy	1	131250	654
Glenroy	1	157500	428
Glenroy	1	183750	252
Glenroy	1	210000	147
Glenroy	1	Inf	198
Gowanbrae	0		10
Gowanbrae	0	0	3
Gowanbrae	0	7875	6
Gowanbrae	0	15750	11
Gowanbrae	0	21000	14
Gowanbrae	0	26250	36
Gowanbrae	0	34125	28
Gowanbrae	0	42000	18
Gowanbrae	0	52500	14
Gowanbrae	0	65625	23
Gowanbrae	0	78750	18
Gowanbrae	0	91875	16
Gowanbrae	0	105000	6
Gowanbrae	0	131250	17
Gowanbrae	0	157500	3
Gowanbrae	0	210000	5
Gowanbrae	1		80
Gowanbrae	1	0	8
Gowanbrae	1	7875	7
Gowanbrae	1	26250	19
Gowanbrae	1	34125	15
Gowanbrae	1	42000	36
Gowanbrae	1	52500	35
Gowanbrae	1	65625	47
Gowanbrae	1	78750	47
Gowanbrae	1	91875	52
Gowanbrae	1	105000	54
Gowanbrae	1	131250	112
Gowanbrae	1	157500	99
Gowanbrae	1	183750	80
Gowanbrae	1	210000	41
Gowanbrae	1	Inf	65
Hadfield	0		42
Hadfield	0	0	13
Hadfield	0	7875	16
Hadfield	0	15750	42
Hadfield	0	21000	65
Hadfield	0	26250	142
Hadfield	0	34125	54
Hadfield	0	42000	49
Hadfield	0	52500	50
Hadfield	0	65625	43
Hadfield	0	78750	28
Hadfield	0	91875	28
Hadfield	0	105000	25
Hadfield	0	131250	14
Hadfield	0	157500	5
Hadfield	0	210000	3
Hadfield	1		189
Hadfield	1	0	13
Hadfield	1	7875	3
Hadfield	1	15750	19
Hadfield	1	21000	18
Hadfield	1	26250	84
Hadfield	1	34125	37
Hadfield	1	42000	143
Hadfield	1	52500	102
Hadfield	1	65625	131
Hadfield	1	78750	143
Hadfield	1	91875	103
Hadfield	1	105000	86
Hadfield	1	131250	167
Hadfield	1	157500	102
Hadfield	1	183750	66
Hadfield	1	210000	32
Hadfield	1	Inf	39
Sunbury	0		44
Sunbury	0	0	28
Sunbury	0	7875	8
Sunbury	0	15750	24
Sunbury	0	21000	46
Sunbury	0	26250	124
Sunbury	0	34125	56
Sunbury	0	42000	52
Sunbury	0	52500	76
Sunbury	0	65625	91
Sunbury	0	78750	53
Sunbury	0	91875	38
Sunbury	0	105000	33
Sunbury	0	131250	32
Sunbury	0	183750	3
Sunbury	0	210000	9
Sunbury	0	Inf	3
Sunbury	1		378
Sunbury	1	0	19
Sunbury	1	7875	19
Sunbury	1	15750	28
Sunbury	1	21000	13
Sunbury	1	26250	68
Sunbury	1	34125	76
Sunbury	1	42000	163
Sunbury	1	52500	177
Sunbury	1	65625	238
Sunbury	1	78750	258
Sunbury	1	91875	230
Sunbury	1	105000	233
Sunbury	1	131250	501
Sunbury	1	157500	353
Sunbury	1	183750	217
Sunbury	1	210000	156
Sunbury	1	Inf	271
Sunbury - South	0		167
Sunbury - South	0	0	46
Sunbury - South	0	7875	29
Sunbury - South	0	15750	106
Sunbury - South	0	21000	168
Sunbury - South	0	26250	388
Sunbury - South	0	34125	216
Sunbury - South	0	42000	200
Sunbury - South	0	52500	214
Sunbury - South	0	65625	284
Sunbury - South	0	78750	204
Sunbury - South	0	91875	139
Sunbury - South	0	105000	77
Sunbury - South	0	131250	105
Sunbury - South	0	157500	6
Sunbury - South	0	183750	7
Sunbury - South	0	210000	30
Sunbury - South	0	Inf	5
Sunbury - South	1		713
Sunbury - South	1	0	56
Sunbury - South	1	7875	28
Sunbury - South	1	15750	37
Sunbury - South	1	21000	41
Sunbury - South	1	26250	147
Sunbury - South	1	34125	167
Sunbury - South	1	42000	427
Sunbury - South	1	52500	378
Sunbury - South	1	65625	553
Sunbury - South	1	78750	594
Sunbury - South	1	91875	533
Sunbury - South	1	105000	556
Sunbury - South	1	131250	1088
Sunbury - South	1	157500	714
Sunbury - South	1	183750	416
Sunbury - South	1	210000	251
Sunbury - South	1	Inf	407
Broadmeadows	0		119
Broadmeadows	0	0	56
Broadmeadows	0	7875	17
Broadmeadows	0	15750	139
Broadmeadows	0	21000	174
Broadmeadows	0	26250	214
Broadmeadows	0	34125	81
Broadmeadows	0	42000	82
Broadmeadows	0	52500	89
Broadmeadows	0	65625	97
Broadmeadows	0	78750	66
Broadmeadows	0	91875	49
Broadmeadows	0	105000	21
Broadmeadows	0	131250	22
Broadmeadows	0	157500	11
Broadmeadows	0	183750	4
Broadmeadows	0	210000	12
Broadmeadows	0	Inf	3
Broadmeadows	1		359
Broadmeadows	1	0	56
Broadmeadows	1	7875	20
Broadmeadows	1	15750	55
Broadmeadows	1	21000	67
Broadmeadows	1	26250	171
Broadmeadows	1	34125	183
Broadmeadows	1	42000	278
Broadmeadows	1	52500	296
Broadmeadows	1	65625	311
Broadmeadows	1	78750	259
Broadmeadows	1	91875	174
Broadmeadows	1	105000	176
Broadmeadows	1	131250	217
Broadmeadows	1	157500	95
Broadmeadows	1	183750	49
Broadmeadows	1	210000	39
Broadmeadows	1	Inf	49
Campbellfield - Coolaroo	0		110
Campbellfield - Coolaroo	0	0	46
Campbellfield - Coolaroo	0	7875	27
Campbellfield - Coolaroo	0	15750	110
Campbellfield - Coolaroo	0	21000	123
Campbellfield - Coolaroo	0	26250	228
Campbellfield - Coolaroo	0	34125	65
Campbellfield - Coolaroo	0	42000	86
Campbellfield - Coolaroo	0	52500	93
Campbellfield - Coolaroo	0	65625	76
Campbellfield - Coolaroo	0	78750	45
Campbellfield - Coolaroo	0	91875	23
Campbellfield - Coolaroo	0	105000	13
Campbellfield - Coolaroo	0	131250	20
Campbellfield - Coolaroo	0	157500	5
Campbellfield - Coolaroo	0	183750	4
Campbellfield - Coolaroo	0	Inf	3
Campbellfield - Coolaroo	1		502
Campbellfield - Coolaroo	1	0	64
Campbellfield - Coolaroo	1	7875	47
Campbellfield - Coolaroo	1	15750	67
Campbellfield - Coolaroo	1	21000	44
Campbellfield - Coolaroo	1	26250	230
Campbellfield - Coolaroo	1	34125	182
Campbellfield - Coolaroo	1	42000	478
Campbellfield - Coolaroo	1	52500	351
Campbellfield - Coolaroo	1	65625	438
Campbellfield - Coolaroo	1	78750	325
Campbellfield - Coolaroo	1	91875	218
Campbellfield - Coolaroo	1	105000	184
Campbellfield - Coolaroo	1	131250	282
Campbellfield - Coolaroo	1	157500	130
Campbellfield - Coolaroo	1	183750	58
Campbellfield - Coolaroo	1	210000	39
Campbellfield - Coolaroo	1	Inf	52
Gladstone Park - Westmeadows	0		83
Gladstone Park - Westmeadows	0	0	43
Gladstone Park - Westmeadows	0	7875	21
Gladstone Park - Westmeadows	0	15750	65
Gladstone Park - Westmeadows	0	21000	118
Gladstone Park - Westmeadows	0	26250	245
Gladstone Park - Westmeadows	0	34125	120
Gladstone Park - Westmeadows	0	42000	88
Gladstone Park - Westmeadows	0	52500	148
Gladstone Park - Westmeadows	0	65625	128
Gladstone Park - Westmeadows	0	78750	93
Gladstone Park - Westmeadows	0	91875	59
Gladstone Park - Westmeadows	0	105000	52
Gladstone Park - Westmeadows	0	131250	46
Gladstone Park - Westmeadows	0	157500	9
Gladstone Park - Westmeadows	0	183750	4
Gladstone Park - Westmeadows	0	210000	6
Gladstone Park - Westmeadows	0	Inf	3
Gladstone Park - Westmeadows	1		530
Gladstone Park - Westmeadows	1	0	53
Gladstone Park - Westmeadows	1	7875	31
Gladstone Park - Westmeadows	1	15750	46
Gladstone Park - Westmeadows	1	21000	31
Gladstone Park - Westmeadows	1	26250	138
Gladstone Park - Westmeadows	1	34125	122
Gladstone Park - Westmeadows	1	42000	353
Gladstone Park - Westmeadows	1	52500	328
Gladstone Park - Westmeadows	1	65625	391
Gladstone Park - Westmeadows	1	78750	386
Gladstone Park - Westmeadows	1	91875	335
Gladstone Park - Westmeadows	1	105000	321
Gladstone Park - Westmeadows	1	131250	649
Gladstone Park - Westmeadows	1	157500	432
Gladstone Park - Westmeadows	1	183750	253
Gladstone Park - Westmeadows	1	210000	144
Gladstone Park - Westmeadows	1	Inf	215
Greenvale - Bulla	0		37
Greenvale - Bulla	0	0	27
Greenvale - Bulla	0	7875	9
Greenvale - Bulla	0	15750	15
Greenvale - Bulla	0	21000	21
Greenvale - Bulla	0	26250	46
Greenvale - Bulla	0	34125	25
Greenvale - Bulla	0	42000	31
Greenvale - Bulla	0	52500	38
Greenvale - Bulla	0	65625	46
Greenvale - Bulla	0	78750	19
Greenvale - Bulla	0	91875	26
Greenvale - Bulla	0	105000	14
Greenvale - Bulla	0	131250	33
Greenvale - Bulla	0	183750	3
Greenvale - Bulla	0	210000	11
Greenvale - Bulla	0	Inf	3
Greenvale - Bulla	1		526
Greenvale - Bulla	1	0	44
Greenvale - Bulla	1	7875	20
Greenvale - Bulla	1	15750	30
Greenvale - Bulla	1	21000	13
Greenvale - Bulla	1	26250	86
Greenvale - Bulla	1	34125	81
Greenvale - Bulla	1	42000	181
Greenvale - Bulla	1	52500	186
Greenvale - Bulla	1	65625	253
Greenvale - Bulla	1	78750	293
Greenvale - Bulla	1	91875	257
Greenvale - Bulla	1	105000	273
Greenvale - Bulla	1	131250	629
Greenvale - Bulla	1	157500	449
Greenvale - Bulla	1	183750	289
Greenvale - Bulla	1	210000	235
Greenvale - Bulla	1	Inf	433
Meadow Heights	0		55
Meadow Heights	0	0	26
Meadow Heights	0	7875	18
Meadow Heights	0	15750	61
Meadow Heights	0	21000	92
Meadow Heights	0	26250	105
Meadow Heights	0	34125	45
Meadow Heights	0	42000	48
Meadow Heights	0	52500	68
Meadow Heights	0	65625	55
Meadow Heights	0	78750	34
Meadow Heights	0	91875	22
Meadow Heights	0	105000	3
Meadow Heights	0	131250	11
Meadow Heights	0	157500	3
Meadow Heights	0	210000	7
Meadow Heights	1		449
Meadow Heights	1	0	59
Meadow Heights	1	7875	29
Meadow Heights	1	15750	55
Meadow Heights	1	21000	50
Meadow Heights	1	26250	183
Meadow Heights	1	34125	217
Meadow Heights	1	42000	370
Meadow Heights	1	52500	290
Meadow Heights	1	65625	397
Meadow Heights	1	78750	336
Meadow Heights	1	91875	236
Meadow Heights	1	105000	189
Meadow Heights	1	131250	293
Meadow Heights	1	157500	141
Meadow Heights	1	183750	60
Meadow Heights	1	210000	39
Meadow Heights	1	Inf	66
Melbourne Airport	0	26250	3
Melbourne Airport	1	Inf	3
Roxburgh Park - Somerton	0		35
Roxburgh Park - Somerton	0	0	23
Roxburgh Park - Somerton	0	7875	5
Roxburgh Park - Somerton	0	15750	35
Roxburgh Park - Somerton	0	21000	37
Roxburgh Park - Somerton	0	26250	80
Roxburgh Park - Somerton	0	34125	34
Roxburgh Park - Somerton	0	42000	47
Roxburgh Park - Somerton	0	52500	68
Roxburgh Park - Somerton	0	65625	68
Roxburgh Park - Somerton	0	78750	32
Roxburgh Park - Somerton	0	91875	20
Roxburgh Park - Somerton	0	105000	25
Roxburgh Park - Somerton	0	131250	16
Roxburgh Park - Somerton	0	157500	4
Roxburgh Park - Somerton	0	210000	3
Roxburgh Park - Somerton	0	Inf	3
Roxburgh Park - Somerton	1		581
Roxburgh Park - Somerton	1	0	85
Roxburgh Park - Somerton	1	7875	22
Roxburgh Park - Somerton	1	15750	59
Roxburgh Park - Somerton	1	21000	53
Roxburgh Park - Somerton	1	26250	173
Roxburgh Park - Somerton	1	34125	194
Roxburgh Park - Somerton	1	42000	342
Roxburgh Park - Somerton	1	52500	352
Roxburgh Park - Somerton	1	65625	499
Roxburgh Park - Somerton	1	78750	438
Roxburgh Park - Somerton	1	91875	353
Roxburgh Park - Somerton	1	105000	335
Roxburgh Park - Somerton	1	131250	558
Roxburgh Park - Somerton	1	157500	345
Roxburgh Park - Somerton	1	183750	182
Roxburgh Park - Somerton	1	210000	125
Roxburgh Park - Somerton	1	Inf	156
Tullamarine	0		63
Tullamarine	0	0	24
Tullamarine	0	7875	8
Tullamarine	0	15750	38
Tullamarine	0	21000	61
Tullamarine	0	26250	148
Tullamarine	0	34125	79
Tullamarine	0	42000	72
Tullamarine	0	52500	90
Tullamarine	0	65625	103
Tullamarine	0	78750	69
Tullamarine	0	91875	59
Tullamarine	0	105000	33
Tullamarine	0	131250	42
Tullamarine	0	157500	10
Tullamarine	0	183750	4
Tullamarine	0	210000	3
Tullamarine	0	Inf	3
Tullamarine	1		192
Tullamarine	1	0	21
Tullamarine	1	7875	15
Tullamarine	1	15750	13
Tullamarine	1	21000	16
Tullamarine	1	26250	56
Tullamarine	1	34125	44
Tullamarine	1	42000	147
Tullamarine	1	52500	142
Tullamarine	1	65625	168
Tullamarine	1	78750	142
Tullamarine	1	91875	140
Tullamarine	1	105000	115
Tullamarine	1	131250	202
Tullamarine	1	157500	125
Tullamarine	1	183750	90
Tullamarine	1	210000	28
Tullamarine	1	Inf	46
Craigieburn - Central	0		31
Craigieburn - Central	0	0	14
Craigieburn - Central	0	7875	6
Craigieburn - Central	0	15750	19
Craigieburn - Central	0	21000	29
Craigieburn - Central	0	26250	80
Craigieburn - Central	0	34125	43
Craigieburn - Central	0	42000	46
Craigieburn - Central	0	52500	51
Craigieburn - Central	0	65625	59
Craigieburn - Central	0	78750	33
Craigieburn - Central	0	91875	25
Craigieburn - Central	0	105000	15
Craigieburn - Central	0	131250	8
Craigieburn - Central	0	157500	4
Craigieburn - Central	0	183750	3
Craigieburn - Central	0	210000	3
Craigieburn - Central	1		224
Craigieburn - Central	1	0	23
Craigieburn - Central	1	7875	11
Craigieburn - Central	1	15750	21
Craigieburn - Central	1	21000	17
Craigieburn - Central	1	26250	69
Craigieburn - Central	1	34125	73
Craigieburn - Central	1	42000	153
Craigieburn - Central	1	52500	137
Craigieburn - Central	1	65625	198
Craigieburn - Central	1	78750	216
Craigieburn - Central	1	91875	166
Craigieburn - Central	1	105000	158
Craigieburn - Central	1	131250	267
Craigieburn - Central	1	157500	152
Craigieburn - Central	1	183750	85
Craigieburn - Central	1	210000	53
Craigieburn - Central	1	Inf	57
Craigieburn - North	0		18
Craigieburn - North	0	0	10
Craigieburn - North	0	7875	5
Craigieburn - North	0	15750	17
Craigieburn - North	0	21000	25
Craigieburn - North	0	26250	29
Craigieburn - North	0	34125	27
Craigieburn - North	0	42000	11
Craigieburn - North	0	52500	50
Craigieburn - North	0	65625	49
Craigieburn - North	0	78750	32
Craigieburn - North	0	91875	28
Craigieburn - North	0	105000	17
Craigieburn - North	0	131250	16
