SA2_NAME16	Age	persons
Beechboro	5-14	2428
Beechboro	15-19	1184
Beechboro	20-24	1330
Beechboro	25-34	3199
Beechboro	35-44	2749
Beechboro	45-54	2373
Beechboro	55-64	1908
Beechboro	65-74	1034
Beechboro	75-84	376
Beechboro	85+	123
Bullsbrook	0-4	309
Bullsbrook	5-14	736
Bullsbrook	15-19	396
Bullsbrook	20-24	359
Bullsbrook	25-34	572
Bullsbrook	35-44	732
Bullsbrook	45-54	834
Bullsbrook	55-64	657
Bullsbrook	65-74	428
Bullsbrook	75-84	137
Bullsbrook	85+	32
Ellenbrook	0-4	3511
Ellenbrook	5-14	6024
Ellenbrook	15-19	2330
Ellenbrook	20-24	2365
Ellenbrook	25-34	6801
Ellenbrook	35-44	5905
Ellenbrook	45-54	4238
Ellenbrook	55-64	2371
Ellenbrook	65-74	1519
Ellenbrook	75-84	779
Ellenbrook	85+	267
Gidgegannup	0-4	109
Gidgegannup	5-14	384
Gidgegannup	15-19	197
Gidgegannup	20-24	161
Gidgegannup	25-34	180
Gidgegannup	35-44	352
Gidgegannup	45-54	540
Gidgegannup	55-64	432
Gidgegannup	65-74	252
Gidgegannup	75-84	111
Gidgegannup	85+	19
Hazelmere - Guildford	0-4	317
Hazelmere - Guildford	5-14	514
Hazelmere - Guildford	15-19	233
Hazelmere - Guildford	20-24	217
Hazelmere - Guildford	25-34	613
Hazelmere - Guildford	35-44	641
Hazelmere - Guildford	45-54	572
Hazelmere - Guildford	55-64	501
Hazelmere - Guildford	65-74	338
Hazelmere - Guildford	75-84	186
Hazelmere - Guildford	85+	64
Lockridge - Kiara	0-4	868
Lockridge - Kiara	5-14	1295
Lockridge - Kiara	15-19	652
Lockridge - Kiara	20-24	752
Lockridge - Kiara	25-34	1933
Lockridge - Kiara	35-44	1585
Lockridge - Kiara	45-54	1363
Lockridge - Kiara	55-64	1078
Lockridge - Kiara	65-74	684
Lockridge - Kiara	75-84	299
Lockridge - Kiara	85+	78
Malaga	5-14	3
Malaga	45-54	3
Middle Swan - Herne Hill	0-4	300
Middle Swan - Herne Hill	5-14	664
Middle Swan - Herne Hill	15-19	360
Middle Swan - Herne Hill	20-24	364
Middle Swan - Herne Hill	25-34	688
Middle Swan - Herne Hill	35-44	648
Middle Swan - Herne Hill	45-54	799
Middle Swan - Herne Hill	55-64	687
Middle Swan - Herne Hill	65-74	536
Middle Swan - Herne Hill	75-84	289
Middle Swan - Herne Hill	85+	80
Midland - Guildford	0-4	599
Midland - Guildford	5-14	1073
Midland - Guildford	15-19	575
Midland - Guildford	20-24	827
Midland - Guildford	25-34	1655
Midland - Guildford	35-44	1450
Midland - Guildford	45-54	1438
Midland - Guildford	55-64	1267
Midland - Guildford	65-74	867
Midland - Guildford	75-84	542
Midland - Guildford	85+	374
Stratton - Jane Brook	0-4	494
Stratton - Jane Brook	5-14	1053
Stratton - Jane Brook	15-19	536
Stratton - Jane Brook	20-24	517
Stratton - Jane Brook	25-34	949
Stratton - Jane Brook	35-44	974
Stratton - Jane Brook	45-54	1071
Stratton - Jane Brook	55-64	665
Stratton - Jane Brook	65-74	412
Stratton - Jane Brook	75-84	174
Stratton - Jane Brook	85+	35
The Vines	0-4	714
The Vines	5-14	1501
The Vines	15-19	657
The Vines	20-24	664
The Vines	25-34	1403
The Vines	35-44	1387
The Vines	45-54	1487
The Vines	55-64	1099
The Vines	65-74	718
The Vines	75-84	235
The Vines	85+	48
Craigie - Beldon	0-4	764
Craigie - Beldon	5-14	1156
Craigie - Beldon	15-19	503
Craigie - Beldon	20-24	590
Craigie - Beldon	25-34	1905
Craigie - Beldon	35-44	1466
Craigie - Beldon	45-54	1185
Craigie - Beldon	55-64	1115
Craigie - Beldon	65-74	719
Craigie - Beldon	75-84	288
Craigie - Beldon	85+	112
Currambine - Kinross	0-4	803
Currambine - Kinross	5-14	2023
Currambine - Kinross	15-19	1279
Currambine - Kinross	20-24	1038
Currambine - Kinross	25-34	1507
Currambine - Kinross	35-44	1937
Currambine - Kinross	45-54	2500
Currambine - Kinross	55-64	1489
Currambine - Kinross	65-74	746
Currambine - Kinross	75-84	369
Currambine - Kinross	85+	108
Duncraig	0-4	874
Duncraig	5-14	2380
Duncraig	15-19	969
Duncraig	20-24	784
Duncraig	25-34	1288
Duncraig	35-44	2170
Duncraig	45-54	2177
Duncraig	55-64	2040
Duncraig	65-74	1652
Duncraig	75-84	618
Duncraig	85+	316
Greenwood - Warwick	0-4	860
Greenwood - Warwick	5-14	1659
Greenwood - Warwick	15-19	712
Greenwood - Warwick	20-24	633
Greenwood - Warwick	25-34	1783
Greenwood - Warwick	35-44	1921
Greenwood - Warwick	45-54	1706
Greenwood - Warwick	55-64	1627
Greenwood - Warwick	65-74	1669
Greenwood - Warwick	75-84	559
Greenwood - Warwick	85+	218
Heathridge - Connolly	0-4	655
Heathridge - Connolly	5-14	1210
Heathridge - Connolly	15-19	689
Heathridge - Connolly	20-24	705
Heathridge - Connolly	25-34	1533
Heathridge - Connolly	35-44	1460
Heathridge - Connolly	45-54	1453
Heathridge - Connolly	55-64	1380
Heathridge - Connolly	65-74	803
Heathridge - Connolly	75-84	314
Heathridge - Connolly	85+	88
Hillarys	0-4	526
Hillarys	5-14	1537
Hillarys	15-19	826
Hillarys	20-24	698
Hillarys	25-34	865
Hillarys	35-44	1395
Hillarys	45-54	1755
Hillarys	55-64	1633
Hillarys	65-74	1067
Hillarys	75-84	375
Hillarys	85+	123
Iluka - Burns Beach	0-4	458
Iluka - Burns Beach	5-14	1407
Iluka - Burns Beach	15-19	757
Iluka - Burns Beach	20-24	603
Iluka - Burns Beach	25-34	597
Iluka - Burns Beach	35-44	1269
Iluka - Burns Beach	45-54	1836
Iluka - Burns Beach	55-64	1118
Iluka - Burns Beach	65-74	426
Iluka - Burns Beach	75-84	148
Iluka - Burns Beach	85+	26
Joondalup - Edgewater	0-4	749
Joondalup - Edgewater	5-14	1302
Joondalup - Edgewater	15-19	890
Joondalup - Edgewater	20-24	1341
Joondalup - Edgewater	25-34	2245
Joondalup - Edgewater	35-44	1643
Joondalup - Edgewater	45-54	1874
Joondalup - Edgewater	55-64	1737
Joondalup - Edgewater	65-74	1015
Joondalup - Edgewater	75-84	532
Joondalup - Edgewater	85+	273
Kingsley	0-4	733
Kingsley	5-14	1726
Kingsley	15-19	776
Kingsley	20-24	649
Kingsley	25-34	1288
Kingsley	35-44	1659
Kingsley	45-54	1708
Kingsley	55-64	2060
Kingsley	65-74	1257
Kingsley	75-84	689
Kingsley	85+	512
Mullaloo - Kallaroo	0-4	558
Mullaloo - Kallaroo	5-14	1649
Mullaloo - Kallaroo	15-19	786
Mullaloo - Kallaroo	20-24	643
Mullaloo - Kallaroo	25-34	1018
Mullaloo - Kallaroo	35-44	1521
Mullaloo - Kallaroo	45-54	1811
Mullaloo - Kallaroo	55-64	1466
Mullaloo - Kallaroo	65-74	1143
Mullaloo - Kallaroo	75-84	412
Mullaloo - Kallaroo	85+	163
Ocean Reef	0-4	324
Ocean Reef	5-14	1130
Ocean Reef	15-19	653
Ocean Reef	20-24	541
Ocean Reef	25-34	622
Ocean Reef	35-44	922
Ocean Reef	45-54	1414
Ocean Reef	55-64	1180
Ocean Reef	65-74	690
Ocean Reef	75-84	291
Ocean Reef	85+	84
Padbury	0-4	623
Padbury	5-14	1033
Padbury	15-19	426
Padbury	20-24	453
Padbury	25-34	1251
Padbury	35-44	1271
Padbury	45-54	994
Padbury	55-64	1033
Padbury	65-74	739
Padbury	75-84	276
Padbury	85+	87
Sorrento - Marmion	0-4	427
Sorrento - Marmion	5-14	1304
Sorrento - Marmion	15-19	660
Sorrento - Marmion	20-24	538
Sorrento - Marmion	25-34	711
Sorrento - Marmion	35-44	1077
Sorrento - Marmion	45-54	1480
Sorrento - Marmion	55-64	1576
Sorrento - Marmion	65-74	1243
Sorrento - Marmion	75-84	451
Sorrento - Marmion	85+	158
Woodvale	0-4	413
Woodvale	5-14	1263
Woodvale	15-19	818
Woodvale	20-24	653
Woodvale	25-34	688
Woodvale	35-44	1113
Woodvale	45-54	1648
Woodvale	55-64	1495
Woodvale	65-74	705
Woodvale	75-84	344
Woodvale	85+	135
Balcatta - Hamersley	0-4	956
Balcatta - Hamersley	5-14	1546
Balcatta - Hamersley	15-19	706
Balcatta - Hamersley	20-24	867
Balcatta - Hamersley	25-34	2666
Balcatta - Hamersley	35-44	2140
Balcatta - Hamersley	45-54	1812
Balcatta - Hamersley	55-64	1558
Balcatta - Hamersley	65-74	1613
Balcatta - Hamersley	75-84	1081
Balcatta - Hamersley	85+	419
Balga - Mirrabooka	0-4	1725
Balga - Mirrabooka	5-14	2512
Balga - Mirrabooka	15-19	1208
Balga - Mirrabooka	20-24	1627
Balga - Mirrabooka	25-34	4161
Balga - Mirrabooka	35-44	2611
Balga - Mirrabooka	45-54	2246
Balga - Mirrabooka	55-64	1866
Balga - Mirrabooka	65-74	1297
Balga - Mirrabooka	75-84	636
Balga - Mirrabooka	85+	157
Dianella	0-4	1242
Dianella	5-14	2632
Dianella	15-19	1446
Dianella	20-24	1515
Dianella	25-34	3218
Dianella	35-44	3178
Dianella	45-54	3320
Dianella	55-64	2875
Dianella	65-74	2257
Dianella	75-84	1769
Dianella	85+	681
Innaloo - Doubleview	0-4	1029
Innaloo - Doubleview	5-14	1466
Innaloo - Doubleview	15-19	718
Innaloo - Doubleview	20-24	988
Innaloo - Doubleview	25-34	3942
Innaloo - Doubleview	35-44	2482
Innaloo - Doubleview	45-54	2014
Innaloo - Doubleview	55-64	1664
Innaloo - Doubleview	65-74	1060
Innaloo - Doubleview	75-84	733
Innaloo - Doubleview	85+	469
Karrinyup - Gwelup - Carine	0-4	1359
Karrinyup - Gwelup - Carine	5-14	3044
Karrinyup - Gwelup - Carine	15-19	1276
Karrinyup - Gwelup - Carine	20-24	931
Karrinyup - Gwelup - Carine	25-34	1943
Karrinyup - Gwelup - Carine	35-44	2964
Karrinyup - Gwelup - Carine	45-54	2874
Karrinyup - Gwelup - Carine	55-64	2368
Karrinyup - Gwelup - Carine	65-74	2007
Karrinyup - Gwelup - Carine	75-84	1057
Karrinyup - Gwelup - Carine	85+	472
Nollamara - Westminster	0-4	1342
Nollamara - Westminster	5-14	1505
Nollamara - Westminster	15-19	721
Nollamara - Westminster	20-24	1303
Nollamara - Westminster	25-34	4981
Nollamara - Westminster	35-44	2715
Nollamara - Westminster	45-54	1712
Nollamara - Westminster	55-64	1486
Nollamara - Westminster	65-74	1002
Nollamara - Westminster	75-84	761
Nollamara - Westminster	85+	240
Osborne Park Industrial	35-44	3
Osborne Park Industrial	45-54	3
Osborne Park Industrial	85+	3
Scarborough	0-4	889
Scarborough	5-14	1255
Scarborough	15-19	506
Scarborough	20-24	1011
Scarborough	25-34	4099
Scarborough	35-44	2529
Scarborough	45-54	1871
Scarborough	55-64	1500
Scarborough	65-74	1002
Scarborough	75-84	537
Scarborough	85+	219
Stirling - Osborne Park	0-4	831
Stirling - Osborne Park	5-14	1357
Stirling - Osborne Park	15-19	632
Stirling - Osborne Park	20-24	952
Stirling - Osborne Park	25-34	2591
Stirling - Osborne Park	35-44	1999
Stirling - Osborne Park	45-54	1756
Stirling - Osborne Park	55-64	1562
Stirling - Osborne Park	65-74	1194
Stirling - Osborne Park	75-84	651
Stirling - Osborne Park	85+	222
Trigg - North Beach - Watermans Bay	0-4	397
Trigg - North Beach - Watermans Bay	5-14	931
Trigg - North Beach - Watermans Bay	15-19	445
Trigg - North Beach - Watermans Bay	20-24	322
Trigg - North Beach - Watermans Bay	25-34	847
Trigg - North Beach - Watermans Bay	35-44	989
Trigg - North Beach - Watermans Bay	45-54	1072
Trigg - North Beach - Watermans Bay	55-64	1057
Trigg - North Beach - Watermans Bay	65-74	884
Trigg - North Beach - Watermans Bay	75-84	412
Trigg - North Beach - Watermans Bay	85+	166
Tuart Hill - Joondanna	0-4	753
Tuart Hill - Joondanna	5-14	857
Tuart Hill - Joondanna	15-19	342
Tuart Hill - Joondanna	20-24	712
Tuart Hill - Joondanna	25-34	3147
Tuart Hill - Joondanna	35-44	1967
Tuart Hill - Joondanna	45-54	1326
Tuart Hill - Joondanna	55-64	1114
Tuart Hill - Joondanna	65-74	785
Tuart Hill - Joondanna	75-84	544
Tuart Hill - Joondanna	85+	355
Wembley Downs - Churchlands - Woodlands	0-4	727
Wembley Downs - Churchlands - Woodlands	5-14	2179
Wembley Downs - Churchlands - Woodlands	15-19	1050
Wembley Downs - Churchlands - Woodlands	20-24	736
Wembley Downs - Churchlands - Woodlands	25-34	1296
Wembley Downs - Churchlands - Woodlands	35-44	1900
Wembley Downs - Churchlands - Woodlands	45-54	1996
Wembley Downs - Churchlands - Woodlands	55-64	1529
Wembley Downs - Churchlands - Woodlands	65-74	1202
Wembley Downs - Churchlands - Woodlands	75-84	997
Wembley Downs - Churchlands - Woodlands	85+	338
Yokine - Coolbinia - Menora	0-4	870
Yokine - Coolbinia - Menora	5-14	1421
Yokine - Coolbinia - Menora	15-19	751
Yokine - Coolbinia - Menora	20-24	979
Yokine - Coolbinia - Menora	25-34	2691
Yokine - Coolbinia - Menora	35-44	2159
Yokine - Coolbinia - Menora	45-54	1958
Yokine - Coolbinia - Menora	55-64	1711
Yokine - Coolbinia - Menora	65-74	1253
Yokine - Coolbinia - Menora	75-84	1127
Yokine - Coolbinia - Menora	85+	796
Alexander Heights - Koondoola	0-4	791
Alexander Heights - Koondoola	5-14	1679
Alexander Heights - Koondoola	15-19	885
Alexander Heights - Koondoola	20-24	901
Alexander Heights - Koondoola	25-34	1608
Alexander Heights - Koondoola	35-44	1559
Alexander Heights - Koondoola	45-54	1691
Alexander Heights - Koondoola	55-64	1485
Alexander Heights - Koondoola	65-74	864
Alexander Heights - Koondoola	75-84	435
Alexander Heights - Koondoola	85+	86
Butler - Merriwa - Ridgewood	0-4	2074
Butler - Merriwa - Ridgewood	5-14	3875
Butler - Merriwa - Ridgewood	15-19	1753
Butler - Merriwa - Ridgewood	20-24	1621
Butler - Merriwa - Ridgewood	25-34	3725
Butler - Merriwa - Ridgewood	35-44	3491
Butler - Merriwa - Ridgewood	45-54	2834
Butler - Merriwa - Ridgewood	55-64	1455
Butler - Merriwa - Ridgewood	65-74	1231
Butler - Merriwa - Ridgewood	75-84	976
Butler - Merriwa - Ridgewood	85+	401
Carramar	0-4	1568
Carramar	5-14	2753
Carramar	15-19	1247
Carramar	20-24	1176
Carramar	25-34	3198
Carramar	35-44	2630
Carramar	45-54	2103
Carramar	55-64	1154
Carramar	65-74	560
Carramar	75-84	187
Carramar	85+	42
Clarkson	0-4	1099
Clarkson	5-14	1716
Clarkson	15-19	936
Clarkson	20-24	1102
Clarkson	25-34	2600
Clarkson	35-44	1972
Clarkson	45-54	1710
Clarkson	55-64	1040
Clarkson	65-74	558
Clarkson	75-84	199
Clarkson	85+	30
Girrawheen	0-4	664
Girrawheen	5-14	1215
Girrawheen	15-19	576
Girrawheen	20-24	621
Girrawheen	25-34	1414
Girrawheen	35-44	1199
Girrawheen	45-54	1069
Girrawheen	55-64	895
Girrawheen	65-74	711
Girrawheen	75-84	312
Girrawheen	85+	70
Madeley - Darch - Landsdale	0-4	2064
Madeley - Darch - Landsdale	5-14	4039
Madeley - Darch - Landsdale	15-19	1980
Madeley - Darch - Landsdale	20-24	1551
Madeley - Darch - Landsdale	25-34	3839
Madeley - Darch - Landsdale	35-44	4339
Madeley - Darch - Landsdale	45-54	3552
Madeley - Darch - Landsdale	55-64	2017
Madeley - Darch - Landsdale	65-74	1188
Madeley - Darch - Landsdale	75-84	665
Madeley - Darch - Landsdale	85+	174
Marangaroo	0-4	668
Marangaroo	5-14	1353
Marangaroo	15-19	790
Marangaroo	20-24	734
Marangaroo	25-34	1463
Marangaroo	35-44	1457
Marangaroo	45-54	1448
Marangaroo	55-64	1215
Marangaroo	65-74	822
Marangaroo	75-84	418
Marangaroo	85+	224
Mindarie - Quinns Rocks - Jindalee	0-4	1017
Mindarie - Quinns Rocks - Jindalee	5-14	3012
Mindarie - Quinns Rocks - Jindalee	15-19	1740
Mindarie - Quinns Rocks - Jindalee	20-24	1193
Mindarie - Quinns Rocks - Jindalee	25-34	1668
Mindarie - Quinns Rocks - Jindalee	35-44	2742
Mindarie - Quinns Rocks - Jindalee	45-54	3616
Mindarie - Quinns Rocks - Jindalee	55-64	1940
Mindarie - Quinns Rocks - Jindalee	65-74	1135
Mindarie - Quinns Rocks - Jindalee	75-84	531
Mindarie - Quinns Rocks - Jindalee	85+	184
Neerabup National Park	5-14	3
Neerabup National Park	35-44	3
Tapping - Ashby - Sinagra	0-4	1107
Tapping - Ashby - Sinagra	5-14	2263
Tapping - Ashby - Sinagra	15-19	880
Tapping - Ashby - Sinagra	20-24	755
Tapping - Ashby - Sinagra	25-34	1876
Tapping - Ashby - Sinagra	35-44	2189
Tapping - Ashby - Sinagra	45-54	1749
Tapping - Ashby - Sinagra	55-64	1110
Tapping - Ashby - Sinagra	65-74	756
Tapping - Ashby - Sinagra	75-84	467
Tapping - Ashby - Sinagra	85+	104
Wanneroo	0-4	1965
Wanneroo	5-14	3279
Wanneroo	15-19	1490
Wanneroo	20-24	1690
Wanneroo	25-34	4161
Wanneroo	35-44	3677
Wanneroo	45-54	3258
Wanneroo	55-64	2745
Wanneroo	65-74	2031
Wanneroo	75-84	913
Wanneroo	85+	417
Alkimos - Eglinton	0-4	904
Alkimos - Eglinton	5-14	1146
Alkimos - Eglinton	15-19	411
Alkimos - Eglinton	20-24	740
Alkimos - Eglinton	25-34	2076
Alkimos - Eglinton	35-44	1217
Alkimos - Eglinton	45-54	830
Alkimos - Eglinton	55-64	373
Alkimos - Eglinton	65-74	208
Alkimos - Eglinton	75-84	42
Alkimos - Eglinton	85+	3
Carabooda - Pinjar	0-4	30
Carabooda - Pinjar	5-14	88
Carabooda - Pinjar	15-19	65
Carabooda - Pinjar	20-24	45
Carabooda - Pinjar	25-34	57
Carabooda - Pinjar	35-44	116
Carabooda - Pinjar	45-54	143
Carabooda - Pinjar	55-64	101
Carabooda - Pinjar	65-74	58
Carabooda - Pinjar	75-84	25
Carabooda - Pinjar	85+	6
Two Rocks	0-4	207
Two Rocks	5-14	425
Two Rocks	15-19	167
Two Rocks	20-24	140
Two Rocks	25-34	380
Two Rocks	35-44	382
Two Rocks	45-54	451
Two Rocks	55-64	358
Two Rocks	65-74	302
Two Rocks	75-84	162
Two Rocks	85+	24
Yanchep	0-4	809
Yanchep	5-14	1365
Yanchep	15-19	496
Yanchep	20-24	506
Yanchep	25-34	1361
Yanchep	35-44	1295
Yanchep	45-54	1147
Yanchep	55-64	759
Yanchep	65-74	668
Yanchep	75-84	312
Yanchep	85+	129
Armadale - Wungong - Brookdale	0-4	1639
Armadale - Wungong - Brookdale	5-14	2566
Armadale - Wungong - Brookdale	15-19	1069
Armadale - Wungong - Brookdale	20-24	1427
Armadale - Wungong - Brookdale	25-34	3034
Armadale - Wungong - Brookdale	35-44	2416
Armadale - Wungong - Brookdale	45-54	2197
Armadale - Wungong - Brookdale	55-64	1962
Armadale - Wungong - Brookdale	65-74	1469
Armadale - Wungong - Brookdale	75-84	911
Armadale - Wungong - Brookdale	85+	363
Ashendon - Lesley	0-4	5
Ashendon - Lesley	5-14	3
Ashendon - Lesley	25-34	4
Camillo - Champion Lakes	0-4	383
Camillo - Champion Lakes	5-14	710
Camillo - Champion Lakes	15-19	360
Camillo - Champion Lakes	20-24	341
Camillo - Champion Lakes	25-34	867
Camillo - Champion Lakes	35-44	691
Camillo - Champion Lakes	45-54	757
Camillo - Champion Lakes	55-64	720
Camillo - Champion Lakes	65-74	462
Camillo - Champion Lakes	75-84	177
Camillo - Champion Lakes	85+	50
Forrestdale - Harrisdale - Piara Waters	0-4	2349
Forrestdale - Harrisdale - Piara Waters	5-14	2687
Forrestdale - Harrisdale - Piara Waters	15-19	923
Forrestdale - Harrisdale - Piara Waters	20-24	1233
Forrestdale - Harrisdale - Piara Waters	25-34	4938
Forrestdale - Harrisdale - Piara Waters	35-44	3407
Forrestdale - Harrisdale - Piara Waters	45-54	1880
Forrestdale - Harrisdale - Piara Waters	55-64	1132
Forrestdale - Harrisdale - Piara Waters	65-74	531
Forrestdale - Harrisdale - Piara Waters	75-84	148
Forrestdale - Harrisdale - Piara Waters	85+	36
Kelmscott	0-4	693
Kelmscott	5-14	1222
Kelmscott	15-19	638
Kelmscott	20-24	674
Kelmscott	25-34	1474
Kelmscott	35-44	1359
Kelmscott	45-54	1400
Kelmscott	55-64	1292
Kelmscott	65-74	1017
Kelmscott	75-84	497
Kelmscott	85+	224
Mount Nasura - Mount Richon - Bedfordale	0-4	422
Mount Nasura - Mount Richon - Bedfordale	5-14	978
Mount Nasura - Mount Richon - Bedfordale	15-19	526
Mount Nasura - Mount Richon - Bedfordale	20-24	461
Mount Nasura - Mount Richon - Bedfordale	25-34	780
Mount Nasura - Mount Richon - Bedfordale	35-44	947
Mount Nasura - Mount Richon - Bedfordale	45-54	1239
Mount Nasura - Mount Richon - Bedfordale	55-64	1224
Mount Nasura - Mount Richon - Bedfordale	65-74	838
Mount Nasura - Mount Richon - Bedfordale	75-84	425
Mount Nasura - Mount Richon - Bedfordale	85+	110
Roleystone	0-4	406
Roleystone	5-14	942
Roleystone	15-19	443
Roleystone	20-24	363
Roleystone	25-34	657
Roleystone	35-44	953
Roleystone	45-54	1071
Roleystone	55-64	1044
Roleystone	65-74	864
Roleystone	75-84	231
Roleystone	85+	59
Seville Grove	0-4	1067
Seville Grove	5-14	1659
Seville Grove	15-19	737
Seville Grove	20-24	733
Seville Grove	25-34	1979
Seville Grove	35-44	1552
Seville Grove	45-54	1150
Seville Grove	55-64	768
Seville Grove	65-74	392
Seville Grove	75-84	174
Seville Grove	85+	60
Belmont - Ascot - Redcliffe	0-4	932
Belmont - Ascot - Redcliffe	5-14	1317
Belmont - Ascot - Redcliffe	15-19	648
Belmont - Ascot - Redcliffe	20-24	1132
Belmont - Ascot - Redcliffe	25-34	2766
Belmont - Ascot - Redcliffe	35-44	2100
Belmont - Ascot - Redcliffe	45-54	1767
Belmont - Ascot - Redcliffe	55-64	1558
Belmont - Ascot - Redcliffe	65-74	1088
Belmont - Ascot - Redcliffe	75-84	652
Belmont - Ascot - Redcliffe	85+	356
East Victoria Park - Carlisle	0-4	1102
East Victoria Park - Carlisle	5-14	1405
East Victoria Park - Carlisle	15-19	749
East Victoria Park - Carlisle	20-24	1467
East Victoria Park - Carlisle	25-34	3940
East Victoria Park - Carlisle	35-44	2622
East Victoria Park - Carlisle	45-54	1957
East Victoria Park - Carlisle	55-64	1521
East Victoria Park - Carlisle	65-74	998
East Victoria Park - Carlisle	75-84	504
East Victoria Park - Carlisle	85+	288
Kewdale Commercial	45-54	4
Kewdale Commercial	55-64	3
Perth Airport	20-24	3
Perth Airport	25-34	7
Perth Airport	35-44	7
Perth Airport	45-54	12
Perth Airport	55-64	3
Rivervale - Kewdale - Cloverdale	0-4	1694
Rivervale - Kewdale - Cloverdale	5-14	2444
Rivervale - Kewdale - Cloverdale	15-19	1130
Rivervale - Kewdale - Cloverdale	20-24	2168
Rivervale - Kewdale - Cloverdale	25-34	5792
Rivervale - Kewdale - Cloverdale	35-44	3683
Rivervale - Kewdale - Cloverdale	45-54	2753
Rivervale - Kewdale - Cloverdale	55-64	2419
Rivervale - Kewdale - Cloverdale	65-74	1621
Rivervale - Kewdale - Cloverdale	75-84	1163
Rivervale - Kewdale - Cloverdale	85+	458
Victoria Park - Lathlain - Burswood	0-4	792
Victoria Park - Lathlain - Burswood	5-14	1071
Victoria Park - Lathlain - Burswood	15-19	577
Victoria Park - Lathlain - Burswood	20-24	1358
Victoria Park - Lathlain - Burswood	25-34	3729
Victoria Park - Lathlain - Burswood	35-44	2243
Victoria Park - Lathlain - Burswood	45-54	1717
Victoria Park - Lathlain - Burswood	55-64	1534
Victoria Park - Lathlain - Burswood	65-74	861
Victoria Park - Lathlain - Burswood	75-84	423
Victoria Park - Lathlain - Burswood	85+	174
Bentley - Wilson - St James	0-4	990
Bentley - Wilson - St James	5-14	1380
Bentley - Wilson - St James	15-19	1205
Bentley - Wilson - St James	20-24	3107
Bentley - Wilson - St James	25-34	4420
Bentley - Wilson - St James	35-44	2323
Bentley - Wilson - St James	45-54	1723
Bentley - Wilson - St James	55-64	1515
Bentley - Wilson - St James	65-74	1246
Bentley - Wilson - St James	75-84	1132
Bentley - Wilson - St James	85+	1018
Canning Vale - West	0-4	467
Canning Vale - West	5-14	1426
Canning Vale - West	15-19	861
Canning Vale - West	20-24	801
Canning Vale - West	25-34	1103
Canning Vale - West	35-44	1296
Canning Vale - West	45-54	1711
Canning Vale - West	55-64	1297
Canning Vale - West	65-74	748
Canning Vale - West	75-84	231
Canning Vale - West	85+	53
Cannington - Queens Park	0-4	1482
Cannington - Queens Park	5-14	1837
Cannington - Queens Park	15-19	882
Cannington - Queens Park	20-24	1856
Cannington - Queens Park	25-34	4809
Cannington - Queens Park	35-44	2639
Cannington - Queens Park	45-54	1757
Cannington - Queens Park	55-64	1322
Cannington - Queens Park	65-74	829
Cannington - Queens Park	75-84	448
Cannington - Queens Park	85+	179
Parkwood - Ferndale - Lynwood	0-4	848
Parkwood - Ferndale - Lynwood	5-14	1453
Parkwood - Ferndale - Lynwood	15-19	761
Parkwood - Ferndale - Lynwood	20-24	870
Parkwood - Ferndale - Lynwood	25-34	2275
Parkwood - Ferndale - Lynwood	35-44	1812
Parkwood - Ferndale - Lynwood	45-54	1624
Parkwood - Ferndale - Lynwood	55-64	1845
Parkwood - Ferndale - Lynwood	65-74	1327
Parkwood - Ferndale - Lynwood	75-84	667
Parkwood - Ferndale - Lynwood	85+	316
Riverton - Shelley - Rossmoyne	0-4	569
Riverton - Shelley - Rossmoyne	5-14	1907
Riverton - Shelley - Rossmoyne	15-19	1140
Riverton - Shelley - Rossmoyne	20-24	865
Riverton - Shelley - Rossmoyne	25-34	1215
Riverton - Shelley - Rossmoyne	35-44	1695
Riverton - Shelley - Rossmoyne	45-54	2011
Riverton - Shelley - Rossmoyne	55-64	1558
Riverton - Shelley - Rossmoyne	65-74	1278
Riverton - Shelley - Rossmoyne	75-84	829
Riverton - Shelley - Rossmoyne	85+	415
Welshpool	5-14	3
Welshpool	25-34	4
Welshpool	35-44	4
Welshpool	55-64	4
Welshpool	65-74	3
Willetton	0-4	840
Willetton	5-14	2923
Willetton	15-19	1583
Willetton	20-24	1202
Willetton	25-34	1573
Willetton	35-44	2694
Willetton	45-54	2617
Willetton	55-64	2296
Willetton	65-74	1625
Willetton	75-84	606
Willetton	85+	229
Beckenham - Kenwick - Langford	0-4	1400
Beckenham - Kenwick - Langford	5-14	2278
Beckenham - Kenwick - Langford	15-19	1118
Beckenham - Kenwick - Langford	20-24	1456
Beckenham - Kenwick - Langford	25-34	3678
Beckenham - Kenwick - Langford	35-44	2738
Beckenham - Kenwick - Langford	45-54	2178
Beckenham - Kenwick - Langford	55-64	1817
Beckenham - Kenwick - Langford	65-74	1413
Beckenham - Kenwick - Langford	75-84	623
Beckenham - Kenwick - Langford	85+	181
Canning Vale - East	0-4	1638
Canning Vale - East	5-14	3366
Canning Vale - East	15-19	1791
Canning Vale - East	20-24	1726
Canning Vale - East	25-34	3598
Canning Vale - East	35-44	3926
Canning Vale - East	45-54	3284
Canning Vale - East	55-64	1991
Canning Vale - East	65-74	1117
Canning Vale - East	75-84	472
Canning Vale - East	85+	160
Gosnells	0-4	1528
Gosnells	5-14	2632
Gosnells	15-19	1160
Gosnells	20-24	1384
Gosnells	25-34	3239
Gosnells	35-44	2728
Gosnells	45-54	2335
Gosnells	55-64	2109
Gosnells	65-74	1628
Gosnells	75-84	1105
Gosnells	85+	440
