SA2_NAME16	Age	Sex	Volunteer	adults
Craignish - Dundowran Beach	15-19	M	1	26
Craignish - Dundowran Beach	20-24	F		6
Craignish - Dundowran Beach	20-24	F	0	72
Craignish - Dundowran Beach	20-24	F	1	7
Craignish - Dundowran Beach	20-24	M		3
Craignish - Dundowran Beach	20-24	M	0	62
Craignish - Dundowran Beach	20-24	M	1	14
Craignish - Dundowran Beach	25-34	F		14
Craignish - Dundowran Beach	25-34	F	0	137
Craignish - Dundowran Beach	25-34	F	1	24
Craignish - Dundowran Beach	25-34	M		10
Craignish - Dundowran Beach	25-34	M	0	145
Craignish - Dundowran Beach	25-34	M	1	24
Craignish - Dundowran Beach	35-44	F		10
Craignish - Dundowran Beach	35-44	F	0	210
Craignish - Dundowran Beach	35-44	F	1	82
Craignish - Dundowran Beach	35-44	M		10
Craignish - Dundowran Beach	35-44	M	0	221
Craignish - Dundowran Beach	35-44	M	1	51
Craignish - Dundowran Beach	45-54	F		28
Craignish - Dundowran Beach	45-54	F	0	290
Craignish - Dundowran Beach	45-54	F	1	82
Craignish - Dundowran Beach	45-54	M		22
Craignish - Dundowran Beach	45-54	M	0	252
Craignish - Dundowran Beach	45-54	M	1	60
Craignish - Dundowran Beach	55-64	F		17
Craignish - Dundowran Beach	55-64	F	0	286
Craignish - Dundowran Beach	55-64	F	1	84
Craignish - Dundowran Beach	55-64	M		36
Craignish - Dundowran Beach	55-64	M	0	308
Craignish - Dundowran Beach	55-64	M	1	57
Craignish - Dundowran Beach	65-74	F		20
Craignish - Dundowran Beach	65-74	F	0	257
Craignish - Dundowran Beach	65-74	F	1	84
Craignish - Dundowran Beach	65-74	M		23
Craignish - Dundowran Beach	65-74	M	0	291
Craignish - Dundowran Beach	65-74	M	1	61
Craignish - Dundowran Beach	75-84	F		15
Craignish - Dundowran Beach	75-84	F	0	73
Craignish - Dundowran Beach	75-84	F	1	19
Craignish - Dundowran Beach	75-84	M		17
Craignish - Dundowran Beach	75-84	M	0	103
Craignish - Dundowran Beach	75-84	M	1	13
Craignish - Dundowran Beach	85+	F	0	21
Craignish - Dundowran Beach	85+	M		3
Craignish - Dundowran Beach	85+	M	0	18
Pialba - Eli Waters	15-19	F		32
Pialba - Eli Waters	15-19	F	0	268
Pialba - Eli Waters	15-19	F	1	60
Pialba - Eli Waters	15-19	M		36
Pialba - Eli Waters	15-19	M	0	268
Pialba - Eli Waters	15-19	M	1	59
Pialba - Eli Waters	20-24	F		29
Pialba - Eli Waters	20-24	F	0	248
Pialba - Eli Waters	20-24	F	1	38
Pialba - Eli Waters	20-24	M		26
Pialba - Eli Waters	20-24	M	0	212
Pialba - Eli Waters	20-24	M	1	46
Pialba - Eli Waters	25-34	F		47
Pialba - Eli Waters	25-34	F	0	526
Pialba - Eli Waters	25-34	F	1	116
Pialba - Eli Waters	25-34	M		54
Pialba - Eli Waters	25-34	M	0	452
Pialba - Eli Waters	25-34	M	1	65
Pialba - Eli Waters	35-44	F		47
Pialba - Eli Waters	35-44	F	0	519
Pialba - Eli Waters	35-44	F	1	161
Pialba - Eli Waters	35-44	M		57
Pialba - Eli Waters	35-44	M	0	471
Pialba - Eli Waters	35-44	M	1	104
Pialba - Eli Waters	45-54	F		58
Pialba - Eli Waters	45-54	F	0	575
Pialba - Eli Waters	45-54	F	1	144
Pialba - Eli Waters	45-54	M		49
Pialba - Eli Waters	45-54	M	0	461
Pialba - Eli Waters	45-54	M	1	105
Pialba - Eli Waters	55-64	F		67
Pialba - Eli Waters	55-64	F	0	705
Pialba - Eli Waters	55-64	F	1	174
Pialba - Eli Waters	55-64	M		63
Pialba - Eli Waters	55-64	M	0	567
Pialba - Eli Waters	55-64	M	1	102
Pialba - Eli Waters	65-74	F		115
Pialba - Eli Waters	65-74	F	0	1005
Pialba - Eli Waters	65-74	F	1	256
Pialba - Eli Waters	65-74	M		97
Pialba - Eli Waters	65-74	M	0	856
Pialba - Eli Waters	65-74	M	1	188
Pialba - Eli Waters	75-84	F		114
Pialba - Eli Waters	75-84	F	0	597
Pialba - Eli Waters	75-84	F	1	116
Pialba - Eli Waters	75-84	M		79
Pialba - Eli Waters	75-84	M	0	593
Pialba - Eli Waters	75-84	M	1	82
Pialba - Eli Waters	85+	F		41
Pialba - Eli Waters	85+	F	0	211
Pialba - Eli Waters	85+	F	1	15
Pialba - Eli Waters	85+	M		36
Pialba - Eli Waters	85+	M	0	151
Pialba - Eli Waters	85+	M	1	17
Point Vernon	15-19	F		19
Point Vernon	15-19	F	0	98
Point Vernon	15-19	F	1	20
Point Vernon	15-19	M		19
Point Vernon	15-19	M	0	114
Point Vernon	15-19	M	1	15
Point Vernon	20-24	F		8
Point Vernon	20-24	F	0	90
Point Vernon	20-24	F	1	16
Point Vernon	20-24	M		7
Point Vernon	20-24	M	0	95
Point Vernon	20-24	M	1	16
Point Vernon	25-34	F		19
Point Vernon	25-34	F	0	192
Point Vernon	25-34	F	1	45
Point Vernon	25-34	M		15
Point Vernon	25-34	M	0	158
Point Vernon	25-34	M	1	28
Point Vernon	35-44	F		22
Point Vernon	35-44	F	0	224
Point Vernon	35-44	F	1	56
Point Vernon	35-44	M		31
Point Vernon	35-44	M	0	207
Point Vernon	35-44	M	1	46
Point Vernon	45-54	F		28
Point Vernon	45-54	F	0	272
Point Vernon	45-54	F	1	69
Point Vernon	45-54	M		17
Point Vernon	45-54	M	0	255
Point Vernon	45-54	M	1	42
Point Vernon	55-64	F		44
Point Vernon	55-64	F	0	304
Point Vernon	55-64	F	1	100
Point Vernon	55-64	M		29
Point Vernon	55-64	M	0	278
Point Vernon	55-64	M	1	65
Point Vernon	65-74	F		39
Point Vernon	65-74	F	0	348
Point Vernon	65-74	F	1	100
Point Vernon	65-74	M		44
Point Vernon	65-74	M	0	342
Point Vernon	65-74	M	1	68
Point Vernon	75-84	F		38
Point Vernon	75-84	F	0	180
Point Vernon	75-84	F	1	35
Point Vernon	75-84	M		36
Point Vernon	75-84	M	0	167
Point Vernon	75-84	M	1	52
Point Vernon	85+	F		30
Point Vernon	85+	F	0	73
Point Vernon	85+	F	1	4
Point Vernon	85+	M		24
Point Vernon	85+	M	0	48
Torquay - Scarness - Kawungan	15-19	F		53
Torquay - Scarness - Kawungan	15-19	F	0	310
Torquay - Scarness - Kawungan	15-19	F	1	69
Torquay - Scarness - Kawungan	15-19	M		35
Torquay - Scarness - Kawungan	15-19	M	0	352
Torquay - Scarness - Kawungan	15-19	M	1	55
Torquay - Scarness - Kawungan	20-24	F		28
Torquay - Scarness - Kawungan	20-24	F	0	246
Torquay - Scarness - Kawungan	20-24	F	1	55
Torquay - Scarness - Kawungan	20-24	M		49
Torquay - Scarness - Kawungan	20-24	M	0	235
Torquay - Scarness - Kawungan	20-24	M	1	46
Torquay - Scarness - Kawungan	25-34	F		59
Torquay - Scarness - Kawungan	25-34	F	0	487
Torquay - Scarness - Kawungan	25-34	F	1	118
Torquay - Scarness - Kawungan	25-34	M		54
Torquay - Scarness - Kawungan	25-34	M	0	502
Torquay - Scarness - Kawungan	25-34	M	1	80
Torquay - Scarness - Kawungan	35-44	F		72
Torquay - Scarness - Kawungan	35-44	F	0	570
Torquay - Scarness - Kawungan	35-44	F	1	179
Torquay - Scarness - Kawungan	35-44	M		65
Torquay - Scarness - Kawungan	35-44	M	0	484
Torquay - Scarness - Kawungan	35-44	M	1	116
Torquay - Scarness - Kawungan	45-54	F		95
Torquay - Scarness - Kawungan	45-54	F	0	731
Torquay - Scarness - Kawungan	45-54	F	1	188
Torquay - Scarness - Kawungan	45-54	M		91
Torquay - Scarness - Kawungan	45-54	M	0	667
Torquay - Scarness - Kawungan	45-54	M	1	128
Torquay - Scarness - Kawungan	55-64	F		114
Torquay - Scarness - Kawungan	55-64	F	0	887
Torquay - Scarness - Kawungan	55-64	F	1	229
Torquay - Scarness - Kawungan	55-64	M		110
Torquay - Scarness - Kawungan	55-64	M	0	727
Torquay - Scarness - Kawungan	55-64	M	1	140
Torquay - Scarness - Kawungan	65-74	F		138
Torquay - Scarness - Kawungan	65-74	F	0	825
Torquay - Scarness - Kawungan	65-74	F	1	254
Torquay - Scarness - Kawungan	65-74	M		131
Torquay - Scarness - Kawungan	65-74	M	0	825
Torquay - Scarness - Kawungan	65-74	M	1	163
Torquay - Scarness - Kawungan	75-84	F		110
Torquay - Scarness - Kawungan	75-84	F	0	534
Torquay - Scarness - Kawungan	75-84	F	1	103
Torquay - Scarness - Kawungan	75-84	M		87
Torquay - Scarness - Kawungan	75-84	M	0	477
Torquay - Scarness - Kawungan	75-84	M	1	89
Torquay - Scarness - Kawungan	85+	F		87
Torquay - Scarness - Kawungan	85+	F	0	260
Torquay - Scarness - Kawungan	85+	F	1	18
Torquay - Scarness - Kawungan	85+	M		42
Torquay - Scarness - Kawungan	85+	M	0	163
Torquay - Scarness - Kawungan	85+	M	1	17
Urangan - Wondunna	15-19	F		32
Urangan - Wondunna	15-19	F	0	255
Urangan - Wondunna	15-19	F	1	45
Urangan - Wondunna	15-19	M		40
Urangan - Wondunna	15-19	M	0	264
Urangan - Wondunna	15-19	M	1	49
Urangan - Wondunna	20-24	F		17
Urangan - Wondunna	20-24	F	0	218
Urangan - Wondunna	20-24	F	1	39
Urangan - Wondunna	20-24	M		15
Urangan - Wondunna	20-24	M	0	199
Urangan - Wondunna	20-24	M	1	19
Urangan - Wondunna	25-34	F		43
Urangan - Wondunna	25-34	F	0	468
Urangan - Wondunna	25-34	F	1	89
Urangan - Wondunna	25-34	M		47
Urangan - Wondunna	25-34	M	0	404
Urangan - Wondunna	25-34	M	1	65
Urangan - Wondunna	35-44	F		55
Urangan - Wondunna	35-44	F	0	519
Urangan - Wondunna	35-44	F	1	159
Urangan - Wondunna	35-44	M		56
Urangan - Wondunna	35-44	M	0	437
Urangan - Wondunna	35-44	M	1	111
Urangan - Wondunna	45-54	F		61
Urangan - Wondunna	45-54	F	0	656
Urangan - Wondunna	45-54	F	1	173
Urangan - Wondunna	45-54	M		61
Urangan - Wondunna	45-54	M	0	563
Urangan - Wondunna	45-54	M	1	125
Urangan - Wondunna	55-64	F		59
Urangan - Wondunna	55-64	F	0	754
Urangan - Wondunna	55-64	F	1	191
Urangan - Wondunna	55-64	M		76
Urangan - Wondunna	55-64	M	0	696
Urangan - Wondunna	55-64	M	1	156
Urangan - Wondunna	65-74	F		85
Urangan - Wondunna	65-74	F	0	691
Urangan - Wondunna	65-74	F	1	175
Urangan - Wondunna	65-74	M		86
Urangan - Wondunna	65-74	M	0	770
Urangan - Wondunna	65-74	M	1	148
Urangan - Wondunna	75-84	F		52
Urangan - Wondunna	75-84	F	0	350
Urangan - Wondunna	75-84	F	1	75
Urangan - Wondunna	75-84	M		62
Urangan - Wondunna	75-84	M	0	371
Urangan - Wondunna	75-84	M	1	67
Urangan - Wondunna	85+	F		20
Urangan - Wondunna	85+	F	0	108
Urangan - Wondunna	85+	F	1	10
Urangan - Wondunna	85+	M		21
Urangan - Wondunna	85+	M	0	77
Urangan - Wondunna	85+	M	1	6
Burrum - Fraser	15-19	F		22
Burrum - Fraser	15-19	F	0	139
Burrum - Fraser	15-19	F	1	44
Burrum - Fraser	15-19	M		26
Burrum - Fraser	15-19	M	0	142
Burrum - Fraser	15-19	M	1	32
Burrum - Fraser	20-24	F		22
Burrum - Fraser	20-24	F	0	107
Burrum - Fraser	20-24	F	1	13
Burrum - Fraser	20-24	M		24
Burrum - Fraser	20-24	M	0	122
Burrum - Fraser	20-24	M	1	23
Burrum - Fraser	25-34	F		43
Burrum - Fraser	25-34	F	0	268
Burrum - Fraser	25-34	F	1	59
Burrum - Fraser	25-34	M		39
Burrum - Fraser	25-34	M	0	214
Burrum - Fraser	25-34	M	1	39
Burrum - Fraser	35-44	F		41
Burrum - Fraser	35-44	F	0	338
Burrum - Fraser	35-44	F	1	129
Burrum - Fraser	35-44	M		57
Burrum - Fraser	35-44	M	0	332
Burrum - Fraser	35-44	M	1	66
Burrum - Fraser	45-54	F		70
Burrum - Fraser	45-54	F	0	476
Burrum - Fraser	45-54	F	1	116
Burrum - Fraser	45-54	M		65
Burrum - Fraser	45-54	M	0	472
Burrum - Fraser	45-54	M	1	70
Burrum - Fraser	55-64	F		78
Burrum - Fraser	55-64	F	0	654
Burrum - Fraser	55-64	F	1	165
Burrum - Fraser	55-64	M		85
Burrum - Fraser	55-64	M	0	582
Burrum - Fraser	55-64	M	1	117
Burrum - Fraser	65-74	F		117
Burrum - Fraser	65-74	F	0	638
Burrum - Fraser	65-74	F	1	161
Burrum - Fraser	65-74	M		122
Burrum - Fraser	65-74	M	0	752
Burrum - Fraser	65-74	M	1	146
Burrum - Fraser	75-84	F		60
Burrum - Fraser	75-84	F	0	189
Burrum - Fraser	75-84	F	1	34
Burrum - Fraser	75-84	M		61
Burrum - Fraser	75-84	M	0	266
Burrum - Fraser	75-84	M	1	44
Burrum - Fraser	85+	F		16
Burrum - Fraser	85+	F	0	50
Burrum - Fraser	85+	F	1	3
Burrum - Fraser	85+	M		21
Burrum - Fraser	85+	M	0	51
Burrum - Fraser	85+	M	1	7
Granville	15-19	F		9
Granville	15-19	F	0	73
Granville	15-19	F	1	17
Granville	15-19	M		13
Granville	15-19	M	0	84
Granville	15-19	M	1	19
Granville	20-24	F		5
Granville	20-24	F	0	50
Granville	20-24	F	1	14
Granville	20-24	M		7
Granville	20-24	M	0	57
Granville	20-24	M	1	4
Granville	25-34	F		12
Granville	25-34	F	0	94
Granville	25-34	F	1	28
Granville	25-34	M		6
Granville	25-34	M	0	102
Granville	25-34	M	1	15
Granville	35-44	F		18
Granville	35-44	F	0	123
Granville	35-44	F	1	42
Granville	35-44	M		23
Granville	35-44	M	0	121
Granville	35-44	M	1	37
Granville	45-54	F		8
Granville	45-54	F	0	152
Granville	45-54	F	1	39
Granville	45-54	M		26
Granville	45-54	M	0	159
Granville	45-54	M	1	28
Granville	55-64	F		18
Granville	55-64	F	0	145
Granville	55-64	F	1	51
Granville	55-64	M		20
Granville	55-64	M	0	177
Granville	55-64	M	1	36
Granville	65-74	F		31
Granville	65-74	F	0	144
Granville	65-74	F	1	56
Granville	65-74	M		18
Granville	65-74	M	0	153
Granville	65-74	M	1	31
Granville	75-84	F		19
Granville	75-84	F	0	92
Granville	75-84	F	1	16
Granville	75-84	M		19
Granville	75-84	M	0	84
Granville	75-84	M	1	19
Granville	85+	F		10
Granville	85+	F	0	38
Granville	85+	F	1	4
Granville	85+	M		7
Granville	85+	M	0	21
Granville	85+	M	1	3
Maryborough (Qld)	15-19	F		43
Maryborough (Qld)	15-19	F	0	364
Maryborough (Qld)	15-19	F	1	102
Maryborough (Qld)	15-19	M		64
Maryborough (Qld)	15-19	M	0	366
Maryborough (Qld)	15-19	M	1	100
Maryborough (Qld)	20-24	F		22
Maryborough (Qld)	20-24	F	0	343
Maryborough (Qld)	20-24	F	1	76
Maryborough (Qld)	20-24	M		137
Maryborough (Qld)	20-24	M	0	379
Maryborough (Qld)	20-24	M	1	72
Maryborough (Qld)	25-34	F		69
Maryborough (Qld)	25-34	F	0	623
Maryborough (Qld)	25-34	F	1	185
Maryborough (Qld)	25-34	M		244
Maryborough (Qld)	25-34	M	0	618
Maryborough (Qld)	25-34	M	1	147
Maryborough (Qld)	35-44	F		74
Maryborough (Qld)	35-44	F	0	633
Maryborough (Qld)	35-44	F	1	245
Maryborough (Qld)	35-44	M		255
Maryborough (Qld)	35-44	M	0	670
Maryborough (Qld)	35-44	M	1	160
Maryborough (Qld)	45-54	F		66
Maryborough (Qld)	45-54	F	0	816
Maryborough (Qld)	45-54	F	1	287
Maryborough (Qld)	45-54	M		137
Maryborough (Qld)	45-54	M	0	765
Maryborough (Qld)	45-54	M	1	201
Maryborough (Qld)	55-64	F		109
Maryborough (Qld)	55-64	F	0	885
Maryborough (Qld)	55-64	F	1	320
Maryborough (Qld)	55-64	M		115
Maryborough (Qld)	55-64	M	0	876
Maryborough (Qld)	55-64	M	1	252
Maryborough (Qld)	65-74	F		112
Maryborough (Qld)	65-74	F	0	739
Maryborough (Qld)	65-74	F	1	274
Maryborough (Qld)	65-74	M		132
Maryborough (Qld)	65-74	M	0	795
Maryborough (Qld)	65-74	M	1	206
Maryborough (Qld)	75-84	F		122
Maryborough (Qld)	75-84	F	0	539
Maryborough (Qld)	75-84	F	1	129
Maryborough (Qld)	75-84	M		93
Maryborough (Qld)	75-84	M	0	459
Maryborough (Qld)	75-84	M	1	89
Maryborough (Qld)	85+	F		55
Maryborough (Qld)	85+	F	0	298
Maryborough (Qld)	85+	F	1	30
Maryborough (Qld)	85+	M		36
Maryborough (Qld)	85+	M	0	173
Maryborough (Qld)	85+	M	1	14
Maryborough Region - South	15-19	F		19
Maryborough Region - South	15-19	F	0	107
Maryborough Region - South	15-19	F	1	48
Maryborough Region - South	15-19	M		38
Maryborough Region - South	15-19	M	0	139
Maryborough Region - South	15-19	M	1	41
Maryborough Region - South	20-24	F		11
Maryborough Region - South	20-24	F	0	80
Maryborough Region - South	20-24	F	1	15
Maryborough Region - South	20-24	M		18
Maryborough Region - South	20-24	M	0	86
Maryborough Region - South	20-24	M	1	20
Maryborough Region - South	25-34	F		26
Maryborough Region - South	25-34	F	0	196
Maryborough Region - South	25-34	F	1	54
Maryborough Region - South	25-34	M		37
Maryborough Region - South	25-34	M	0	213
Maryborough Region - South	25-34	M	1	42
Maryborough Region - South	35-44	F		38
Maryborough Region - South	35-44	F	0	239
Maryborough Region - South	35-44	F	1	116
Maryborough Region - South	35-44	M		39
Maryborough Region - South	35-44	M	0	272
Maryborough Region - South	35-44	M	1	57
Maryborough Region - South	45-54	F		75
Maryborough Region - South	45-54	F	0	415
Maryborough Region - South	45-54	F	1	142
Maryborough Region - South	45-54	M		73
Maryborough Region - South	45-54	M	0	410
Maryborough Region - South	45-54	M	1	94
Maryborough Region - South	55-64	F		96
Maryborough Region - South	55-64	F	0	640
Maryborough Region - South	55-64	F	1	185
Maryborough Region - South	55-64	M		124
Maryborough Region - South	55-64	M	0	677
Maryborough Region - South	55-64	M	1	145
Maryborough Region - South	65-74	F		92
Maryborough Region - South	65-74	F	0	472
Maryborough Region - South	65-74	F	1	138
Maryborough Region - South	65-74	M		116
Maryborough Region - South	65-74	M	0	650
Maryborough Region - South	65-74	M	1	148
Maryborough Region - South	75-84	F		32
Maryborough Region - South	75-84	F	0	135
Maryborough Region - South	75-84	F	1	27
Maryborough Region - South	75-84	M		61
Maryborough Region - South	75-84	M	0	213
Maryborough Region - South	75-84	M	1	38
Maryborough Region - South	85+	F		7
Maryborough Region - South	85+	F	0	36
Maryborough Region - South	85+	F	1	3
Maryborough Region - South	85+	M		7
Maryborough Region - South	85+	M	0	31
Maryborough Region - South	85+	M	1	6
Tinana	15-19	F		10
Tinana	15-19	F	0	117
Tinana	15-19	F	1	40
Tinana	15-19	M		12
Tinana	15-19	M	0	126
Tinana	15-19	M	1	38
Tinana	20-24	F		3
Tinana	20-24	F	0	82
Tinana	20-24	F	1	19
Tinana	20-24	M		5
Tinana	20-24	M	0	102
Tinana	20-24	M	1	23
Tinana	25-34	F		11
Tinana	25-34	F	0	169
Tinana	25-34	F	1	61
Tinana	25-34	M		14
Tinana	25-34	M	0	150
Tinana	25-34	M	1	45
Tinana	35-44	F		24
Tinana	35-44	F	0	221
Tinana	35-44	F	1	119
Tinana	35-44	M		27
Tinana	35-44	M	0	201
Tinana	35-44	M	1	70
Tinana	45-54	F		24
Tinana	45-54	F	0	222
Tinana	45-54	F	1	98
Tinana	45-54	M		27
Tinana	45-54	M	0	262
Tinana	45-54	M	1	72
Tinana	55-64	F		25
Tinana	55-64	F	0	298
Tinana	55-64	F	1	120
Tinana	55-64	M		29
Tinana	55-64	M	0	293
Tinana	55-64	M	1	85
Tinana	65-74	F		48
Tinana	65-74	F	0	271
Tinana	65-74	F	1	87
Tinana	65-74	M		39
Tinana	65-74	M	0	295
Tinana	65-74	M	1	92
Tinana	75-84	F		14
Tinana	75-84	F	0	93
Tinana	75-84	F	1	27
Tinana	75-84	M		18
Tinana	75-84	M	0	124
Tinana	75-84	M	1	26
Tinana	85+	F		7
Tinana	85+	F	0	31
Tinana	85+	F	1	3
Tinana	85+	M		5
Tinana	85+	M	0	29
Tinana	85+	M	1	7
Migratory - Offshore - Shipping (Qld)	15-19	F	0	5
Migratory - Offshore - Shipping (Qld)	20-24	F	0	5
Migratory - Offshore - Shipping (Qld)	20-24	M	1	3
Migratory - Offshore - Shipping (Qld)	25-34	F	0	3
Migratory - Offshore - Shipping (Qld)	25-34	M	0	3
Migratory - Offshore - Shipping (Qld)	35-44	F		3
Migratory - Offshore - Shipping (Qld)	35-44	F	0	4
Migratory - Offshore - Shipping (Qld)	35-44	M		3
Migratory - Offshore - Shipping (Qld)	35-44	M	0	9
Migratory - Offshore - Shipping (Qld)	45-54	F	0	10
Migratory - Offshore - Shipping (Qld)	45-54	F	1	3
Migratory - Offshore - Shipping (Qld)	45-54	M	0	8
Migratory - Offshore - Shipping (Qld)	45-54	M	1	3
Migratory - Offshore - Shipping (Qld)	55-64	F		6
Migratory - Offshore - Shipping (Qld)	55-64	F	0	17
Migratory - Offshore - Shipping (Qld)	55-64	M	0	8
Migratory - Offshore - Shipping (Qld)	65-74	F		4
Migratory - Offshore - Shipping (Qld)	65-74	F	0	16
Migratory - Offshore - Shipping (Qld)	65-74	M	0	10
Migratory - Offshore - Shipping (Qld)	65-74	M	1	4
Migratory - Offshore - Shipping (Qld)	75-84	F	0	7
Migratory - Offshore - Shipping (Qld)	75-84	M	0	5
Migratory - Offshore - Shipping (Qld)	85+	F		3
No usual address (Qld)	15-19	F		40
No usual address (Qld)	15-19	F	0	134
No usual address (Qld)	15-19	F	1	31
No usual address (Qld)	15-19	M		46
No usual address (Qld)	15-19	M	0	133
No usual address (Qld)	15-19	M	1	33
No usual address (Qld)	20-24	F		118
No usual address (Qld)	20-24	F	0	377
No usual address (Qld)	20-24	F	1	76
No usual address (Qld)	20-24	M		123
No usual address (Qld)	20-24	M	0	380
No usual address (Qld)	20-24	M	1	56
No usual address (Qld)	25-34	F		223
No usual address (Qld)	25-34	F	0	637
No usual address (Qld)	25-34	F	1	147
No usual address (Qld)	25-34	M		351
No usual address (Qld)	25-34	M	0	794
No usual address (Qld)	25-34	M	1	151
No usual address (Qld)	35-44	F		132
No usual address (Qld)	35-44	F	0	289
No usual address (Qld)	35-44	F	1	91
No usual address (Qld)	35-44	M		329
No usual address (Qld)	35-44	M	0	559
No usual address (Qld)	35-44	M	1	79
No usual address (Qld)	45-54	F		145
No usual address (Qld)	45-54	F	0	457
No usual address (Qld)	45-54	F	1	83
No usual address (Qld)	45-54	M		282
No usual address (Qld)	45-54	M	0	596
No usual address (Qld)	45-54	M	1	96
No usual address (Qld)	55-64	F		195
No usual address (Qld)	55-64	F	0	884
No usual address (Qld)	55-64	F	1	147
No usual address (Qld)	55-64	M		260
No usual address (Qld)	55-64	M	0	772
No usual address (Qld)	55-64	M	1	117
No usual address (Qld)	65-74	F		119
No usual address (Qld)	65-74	F	0	598
No usual address (Qld)	65-74	F	1	85
No usual address (Qld)	65-74	M		188
No usual address (Qld)	65-74	M	0	816
No usual address (Qld)	65-74	M	1	124
No usual address (Qld)	75-84	F		38
No usual address (Qld)	75-84	F	0	104
No usual address (Qld)	75-84	F	1	15
No usual address (Qld)	75-84	M		42
No usual address (Qld)	75-84	M	0	163
No usual address (Qld)	75-84	M	1	21
No usual address (Qld)	85+	F		5
No usual address (Qld)	85+	F	0	13
No usual address (Qld)	85+	F	1	3
No usual address (Qld)	85+	M		3
No usual address (Qld)	85+	M	0	13
No usual address (Qld)	85+	M	1	4
Adelaide	15-19	F		43
Adelaide	15-19	F	0	377
Adelaide	15-19	F	1	99
Adelaide	15-19	M		59
Adelaide	15-19	M	0	367
Adelaide	15-19	M	1	71
Adelaide	20-24	F		170
Adelaide	20-24	F	0	1354
Adelaide	20-24	F	1	414
Adelaide	20-24	M		191
Adelaide	20-24	M	0	1313
Adelaide	20-24	M	1	258
Adelaide	25-34	F		188
Adelaide	25-34	F	0	1266
Adelaide	25-34	F	1	392
Adelaide	25-34	M		359
Adelaide	25-34	M	0	1400
Adelaide	25-34	M	1	330
Adelaide	35-44	F		65
Adelaide	35-44	F	0	474
Adelaide	35-44	F	1	177
Adelaide	35-44	M		185
Adelaide	35-44	M	0	665
Adelaide	35-44	M	1	163
Adelaide	45-54	F		51
Adelaide	45-54	F	0	361
Adelaide	45-54	F	1	133
Adelaide	45-54	M		155
Adelaide	45-54	M	0	485
Adelaide	45-54	M	1	169
Adelaide	55-64	F		61
Adelaide	55-64	F	0	350
Adelaide	55-64	F	1	144
Adelaide	55-64	M		89
Adelaide	55-64	M	0	445
Adelaide	55-64	M	1	143
Adelaide	65-74	F		48
Adelaide	65-74	F	0	248
Adelaide	65-74	F	1	143
Adelaide	65-74	M		77
Adelaide	65-74	M	0	300
Adelaide	65-74	M	1	114
Adelaide	75-84	F		30
Adelaide	75-84	F	0	107
Adelaide	75-84	F	1	51
Adelaide	75-84	M		32
Adelaide	75-84	M	0	93
Adelaide	75-84	M	1	41
Adelaide	85+	F		16
Adelaide	85+	F	0	54
Adelaide	85+	F	1	5
Adelaide	85+	M		10
Adelaide	85+	M	0	42
Adelaide	85+	M	1	6
North Adelaide	15-19	F		17
North Adelaide	15-19	F	0	144
North Adelaide	15-19	F	1	148
North Adelaide	15-19	M		27
North Adelaide	15-19	M	0	135
North Adelaide	15-19	M	1	98
North Adelaide	20-24	F		33
North Adelaide	20-24	F	0	239
North Adelaide	20-24	F	1	216
North Adelaide	20-24	M		54
North Adelaide	20-24	M	0	274
North Adelaide	20-24	M	1	165
North Adelaide	25-34	F		54
North Adelaide	25-34	F	0	416
North Adelaide	25-34	F	1	151
North Adelaide	25-34	M		65
North Adelaide	25-34	M	0	447
North Adelaide	25-34	M	1	132
North Adelaide	35-44	F		19
North Adelaide	35-44	F	0	189
North Adelaide	35-44	F	1	90
North Adelaide	35-44	M		38
North Adelaide	35-44	M	0	242
North Adelaide	35-44	M	1	68
North Adelaide	45-54	F		45
North Adelaide	45-54	F	0	245
North Adelaide	45-54	F	1	107
North Adelaide	45-54	M		59
North Adelaide	45-54	M	0	242
North Adelaide	45-54	M	1	91
North Adelaide	55-64	F		38
North Adelaide	55-64	F	0	240
North Adelaide	55-64	F	1	113
North Adelaide	55-64	M		39
North Adelaide	55-64	M	0	255
North Adelaide	55-64	M	1	88
North Adelaide	65-74	F		55
North Adelaide	65-74	F	0	239
North Adelaide	65-74	F	1	138
North Adelaide	65-74	M		37
North Adelaide	65-74	M	0	253
North Adelaide	65-74	M	1	94
North Adelaide	75-84	F		22
North Adelaide	75-84	F	0	127
North Adelaide	75-84	F	1	63
North Adelaide	75-84	M		14
North Adelaide	75-84	M	0	119
North Adelaide	75-84	M	1	38
North Adelaide	85+	F		15
North Adelaide	85+	F	0	131
North Adelaide	85+	F	1	9
North Adelaide	85+	M		6
North Adelaide	85+	M	0	60
North Adelaide	85+	M	1	19
Adelaide Hills	15-19	F		29
Adelaide Hills	15-19	F	0	138
Adelaide Hills	15-19	F	1	80
Adelaide Hills	15-19	M		29
Adelaide Hills	15-19	M	0	175
Adelaide Hills	15-19	M	1	71
Adelaide Hills	20-24	F		11
Adelaide Hills	20-24	F	0	120
Adelaide Hills	20-24	F	1	55
Adelaide Hills	20-24	M		7
Adelaide Hills	20-24	M	0	158
Adelaide Hills	20-24	M	1	42
Adelaide Hills	25-34	F		10
Adelaide Hills	25-34	F	0	163
Adelaide Hills	25-34	F	1	65
Adelaide Hills	25-34	M		11
Adelaide Hills	25-34	M	0	179
Adelaide Hills	25-34	M	1	55
Adelaide Hills	35-44	F		15
Adelaide Hills	35-44	F	0	202
