STE_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Tasmania	PAK	2014	51
Tasmania	PAK	2015	66
Tasmania	PAK	2016	23
Tasmania	PHL		74
Tasmania	PHL	1965	5
Tasmania	PHL	1975	26
Tasmania	PHL	1985	192
Tasmania	PHL	1995	312
Tasmania	PHL	2005	282
Tasmania	PHL	2010	331
Tasmania	PHL	2011	73
Tasmania	PHL	2012	74
Tasmania	PHL	2013	63
Tasmania	PHL	2014	73
Tasmania	PHL	2015	74
Tasmania	PHL	2016	46
Tasmania	POL		20
Tasmania	POL	1955	107
Tasmania	POL	1965	73
Tasmania	POL	1975	33
Tasmania	POL	1985	148
Tasmania	POL	1995	105
Tasmania	POL	2005	32
Tasmania	POL	2010	28
Tasmania	POL	2011	4
Tasmania	POL	2012	4
Tasmania	POL	2014	12
Tasmania	POL	2015	3
Tasmania	POL	2016	3
Tasmania	SGP		22
Tasmania	SGP	1946	10
Tasmania	SGP	1955	5
Tasmania	SGP	1965	28
Tasmania	SGP	1975	42
Tasmania	SGP	1985	26
Tasmania	SGP	1995	37
Tasmania	SGP	2005	87
Tasmania	SGP	2010	56
Tasmania	SGP	2011	18
Tasmania	SGP	2012	31
Tasmania	SGP	2013	45
Tasmania	SGP	2014	31
Tasmania	SGP	2015	69
Tasmania	SGP	2016	60
Tasmania	THA		23
Tasmania	THA	1975	8
Tasmania	THA	1985	23
Tasmania	THA	1995	63
Tasmania	THA	2005	125
Tasmania	THA	2010	171
Tasmania	THA	2011	22
Tasmania	THA	2012	37
Tasmania	THA	2013	50
Tasmania	THA	2014	31
Tasmania	THA	2015	24
Tasmania	THA	2016	26
Tasmania	TUR	1975	18
Tasmania	TUR	1985	10
Tasmania	TUR	1995	17
Tasmania	TUR	2005	9
Tasmania	TUR	2010	8
Tasmania	TUR	2011	3
Tasmania	TUR	2016	3
Tasmania	USA		37
Tasmania	USA	1946	3
Tasmania	USA	1955	13
Tasmania	USA	1965	53
Tasmania	USA	1975	274
Tasmania	USA	1985	175
Tasmania	USA	1995	190
Tasmania	USA	2005	332
Tasmania	USA	2010	236
Tasmania	USA	2011	45
Tasmania	USA	2012	52
Tasmania	USA	2013	48
Tasmania	USA	2014	58
Tasmania	USA	2015	69
Tasmania	USA	2016	38
Tasmania	VNM		16
Tasmania	VNM	1975	8
Tasmania	VNM	1985	40
Tasmania	VNM	1995	34
Tasmania	VNM	2005	40
Tasmania	VNM	2010	63
Tasmania	VNM	2011	14
Tasmania	VNM	2012	34
Tasmania	VNM	2013	36
Tasmania	VNM	2014	31
Tasmania	VNM	2015	62
Tasmania	VNM	2016	33
Tasmania	ZAF		30
Tasmania	ZAF	1946	3
Tasmania	ZAF	1955	9
Tasmania	ZAF	1965	79
Tasmania	ZAF	1975	107
Tasmania	ZAF	1985	190
Tasmania	ZAF	1995	210
Tasmania	ZAF	2005	353
Tasmania	ZAF	2010	352
Tasmania	ZAF	2011	53
Tasmania	ZAF	2012	33
Tasmania	ZAF	2013	28
Tasmania	ZAF	2014	23
Tasmania	ZAF	2015	25
Tasmania	ZAF	2016	20
Tasmania	ZWE		3
Tasmania	ZWE	1955	3
Tasmania	ZWE	1965	13
Tasmania	ZWE	1975	17
Tasmania	ZWE	1985	52
Tasmania	ZWE	1995	35
Tasmania	ZWE	2005	73
Tasmania	ZWE	2010	63
Tasmania	ZWE	2012	7
Tasmania	ZWE	2013	3
Tasmania	ZWE	2014	8
Tasmania	ZWE	2015	3
Tasmania	ZWE	2016	10
Northern Territory			450
Northern Territory		1946	12
Northern Territory		1955	72
Northern Territory		1965	182
Northern Territory		1975	843
Northern Territory		1985	960
Northern Territory		1995	750
Northern Territory		2005	1026
Northern Territory		2010	1666
Northern Territory		2011	320
Northern Territory		2012	344
Northern Territory		2013	541
Northern Territory		2014	488
Northern Territory		2015	679
Northern Territory		2016	415
Northern Territory	CAN		4
Northern Territory	CAN	1955	8
Northern Territory	CAN	1965	14
Northern Territory	CAN	1975	54
Northern Territory	CAN	1985	40
Northern Territory	CAN	1995	37
Northern Territory	CAN	2005	40
Northern Territory	CAN	2010	63
Northern Territory	CAN	2011	20
Northern Territory	CAN	2012	21
Northern Territory	CAN	2013	7
Northern Territory	CAN	2014	17
Northern Territory	CAN	2015	26
Northern Territory	CAN	2016	18
Northern Territory	CHN		66
Northern Territory	CHN	1955	9
Northern Territory	CHN	1965	12
Northern Territory	CHN	1975	14
Northern Territory	CHN	1985	33
Northern Territory	CHN	1995	68
Northern Territory	CHN	2005	124
Northern Territory	CHN	2010	483
Northern Territory	CHN	2011	39
Northern Territory	CHN	2012	58
Northern Territory	CHN	2013	62
Northern Territory	CHN	2014	82
Northern Territory	CHN	2015	89
Northern Territory	CHN	2016	58
Northern Territory	DEU		42
Northern Territory	DEU	1955	119
Northern Territory	DEU	1965	97
Northern Territory	DEU	1975	110
Northern Territory	DEU	1985	80
Northern Territory	DEU	1995	66
Northern Territory	DEU	2005	114
Northern Territory	DEU	2010	131
Northern Territory	DEU	2011	19
Northern Territory	DEU	2012	30
Northern Territory	DEU	2013	23
Northern Territory	DEU	2014	37
Northern Territory	DEU	2015	41
Northern Territory	DEU	2016	30
Northern Territory	EGY	1955	3
Northern Territory	EGY	1975	12
Northern Territory	EGY	1995	12
Northern Territory	EGY	2005	9
Northern Territory	EGY	2010	8
Northern Territory	EGY	2012	4
Northern Territory	EGY	2013	3
Northern Territory	EGY	2014	3
Northern Territory	EGY	2015	3
Northern Territory	EGY	2016	5
Northern Territory	FJI		11
Northern Territory	FJI	1965	7
Northern Territory	FJI	1975	20
Northern Territory	FJI	1985	27
Northern Territory	FJI	1995	68
Northern Territory	FJI	2005	73
Northern Territory	FJI	2010	96
Northern Territory	FJI	2011	13
Northern Territory	FJI	2012	27
Northern Territory	FJI	2013	23
Northern Territory	FJI	2014	23
Northern Territory	FJI	2015	18
Northern Territory	FJI	2016	14
Northern Territory	GBR		271
Northern Territory	GBR	1946	4
Northern Territory	GBR	1955	264
Northern Territory	GBR	1965	852
Northern Territory	GBR	1975	1504
Northern Territory	GBR	1985	588
Northern Territory	GBR	1995	512
Northern Territory	GBR	2005	641
Northern Territory	GBR	2010	738
Northern Territory	GBR	2011	196
Northern Territory	GBR	2012	266
Northern Territory	GBR	2013	237
Northern Territory	GBR	2014	227
Northern Territory	GBR	2015	271
Northern Territory	GBR	2016	136
Northern Territory	GRC		50
Northern Territory	GRC	1955	30
Northern Territory	GRC	1965	217
Northern Territory	GRC	1975	257
Northern Territory	GRC	1985	132
Northern Territory	GRC	1995	68
Northern Territory	GRC	2005	110
Northern Territory	GRC	2010	113
Northern Territory	GRC	2011	54
Northern Territory	GRC	2012	74
Northern Territory	GRC	2013	76
Northern Territory	GRC	2014	30
Northern Territory	GRC	2015	30
Northern Territory	GRC	2016	20
Northern Territory	HKG		18
Northern Territory	HKG	1946	3
Northern Territory	HKG	1965	14
Northern Territory	HKG	1975	26
Northern Territory	HKG	1985	47
Northern Territory	HKG	1995	59
Northern Territory	HKG	2005	36
Northern Territory	HKG	2010	21
Northern Territory	HKG	2011	3
Northern Territory	HKG	2012	10
Northern Territory	HKG	2013	14
Northern Territory	HKG	2014	11
Northern Territory	HKG	2015	17
Northern Territory	HKG	2016	5
Northern Territory	HRV	1965	13
Northern Territory	HRV	1975	17
Northern Territory	HRV	1995	3
Northern Territory	HRV	2005	5
Northern Territory	IDN		59
Northern Territory	IDN	1955	4
Northern Territory	IDN	1965	9
Northern Territory	IDN	1975	38
Northern Territory	IDN	1985	73
Northern Territory	IDN	1995	150
Northern Territory	IDN	2005	208
Northern Territory	IDN	2010	226
Northern Territory	IDN	2011	50
Northern Territory	IDN	2012	31
Northern Territory	IDN	2013	58
Northern Territory	IDN	2014	53
Northern Territory	IDN	2015	68
Northern Territory	IDN	2016	82
Northern Territory	IND		88
Northern Territory	IND	1955	18
Northern Territory	IND	1965	14
Northern Territory	IND	1975	64
Northern Territory	IND	1985	60
Northern Territory	IND	1995	78
Northern Territory	IND	2005	305
Northern Territory	IND	2010	1362
Northern Territory	IND	2011	217
Northern Territory	IND	2012	287
Northern Territory	IND	2013	238
Northern Territory	IND	2014	298
Northern Territory	IND	2015	350
Northern Territory	IND	2016	213
Northern Territory	IRL		32
Northern Territory	IRL	1955	8
Northern Territory	IRL	1965	15
Northern Territory	IRL	1975	65
Northern Territory	IRL	1985	31
Northern Territory	IRL	1995	53
Northern Territory	IRL	2005	62
Northern Territory	IRL	2010	242
Northern Territory	IRL	2011	168
Northern Territory	IRL	2012	140
Northern Territory	IRL	2013	78
Northern Territory	IRL	2014	58
Northern Territory	IRL	2015	41
Northern Territory	IRL	2016	20
Northern Territory	IRN	1985	3
Northern Territory	IRN	1995	6
Northern Territory	IRN	2005	10
Northern Territory	IRN	2010	46
Northern Territory	IRN	2011	8
Northern Territory	IRN	2012	19
Northern Territory	IRN	2013	18
Northern Territory	IRN	2014	11
Northern Territory	IRN	2015	18
Northern Territory	IRN	2016	4
Northern Territory	IRQ	1995	4
Northern Territory	IRQ	2005	16
Northern Territory	IRQ	2010	14
Northern Territory	IRQ	2012	8
Northern Territory	ITA		45
Northern Territory	ITA	1955	52
Northern Territory	ITA	1965	107
Northern Territory	ITA	1975	89
Northern Territory	ITA	1985	15
Northern Territory	ITA	1995	18
Northern Territory	ITA	2005	16
Northern Territory	ITA	2010	44
Northern Territory	ITA	2011	11
Northern Territory	ITA	2012	16
Northern Territory	ITA	2013	28
Northern Territory	ITA	2014	23
Northern Territory	ITA	2015	27
Northern Territory	ITA	2016	14
Northern Territory	JPN		42
Northern Territory	JPN	1965	3
Northern Territory	JPN	1975	5
Northern Territory	JPN	1985	6
Northern Territory	JPN	1995	27
Northern Territory	JPN	2005	58
Northern Territory	JPN	2010	38
Northern Territory	JPN	2011	5
Northern Territory	JPN	2012	14
Northern Territory	JPN	2013	27
Northern Territory	JPN	2014	79
Northern Territory	JPN	2015	117
Northern Territory	JPN	2016	56
Northern Territory	KOR		39
Northern Territory	KOR	1985	19
Northern Territory	KOR	1995	20
Northern Territory	KOR	2005	63
Northern Territory	KOR	2010	108
Northern Territory	KOR	2011	16
Northern Territory	KOR	2012	20
Northern Territory	KOR	2013	14
Northern Territory	KOR	2014	31
Northern Territory	KOR	2015	55
Northern Territory	KOR	2016	28
Northern Territory	LBN		4
Northern Territory	LBN	1975	9
Northern Territory	LBN	1985	12
Northern Territory	LBN	1995	3
Northern Territory	LBN	2005	5
Northern Territory	LBN	2010	9
Northern Territory	LBN	2011	3
Northern Territory	LBN	2012	3
Northern Territory	LBN	2013	5
Northern Territory	LKA		19
Northern Territory	LKA	1955	3
Northern Territory	LKA	1965	7
Northern Territory	LKA	1975	30
Northern Territory	LKA	1985	41
Northern Territory	LKA	1995	72
Northern Territory	LKA	2005	59
Northern Territory	LKA	2010	170
Northern Territory	LKA	2011	43
Northern Territory	LKA	2012	70
Northern Territory	LKA	2013	75
Northern Territory	LKA	2014	63
Northern Territory	LKA	2015	67
Northern Territory	LKA	2016	55
Northern Territory	MKD	1975	10
Northern Territory	MKD	1985	5
Northern Territory	MKD	1995	6
Northern Territory	MKD	2010	3
Northern Territory	MLT	1955	7
Northern Territory	MLT	1965	9
Northern Territory	MLT	1975	14
Northern Territory	MLT	1985	3
Northern Territory	MLT	2010	4
Northern Territory	MYS		24
Northern Territory	MYS	1946	3
Northern Territory	MYS	1965	30
Northern Territory	MYS	1975	91
Northern Territory	MYS	1985	156
Northern Territory	MYS	1995	113
Northern Territory	MYS	2005	70
Northern Territory	MYS	2010	90
Northern Territory	MYS	2011	30
Northern Territory	MYS	2012	6
Northern Territory	MYS	2013	25
Northern Territory	MYS	2014	18
Northern Territory	MYS	2015	22
Northern Territory	MYS	2016	21
Northern Territory	NLD		23
Northern Territory	NLD	1955	69
Northern Territory	NLD	1965	85
Northern Territory	NLD	1975	48
Northern Territory	NLD	1985	45
Northern Territory	NLD	1995	14
Northern Territory	NLD	2005	41
Northern Territory	NLD	2010	41
Northern Territory	NLD	2011	11
Northern Territory	NLD	2012	9
Northern Territory	NLD	2013	4
Northern Territory	NLD	2014	7
Northern Territory	NLD	2015	22
Northern Territory	NLD	2016	8
Northern Territory	NZL		212
Northern Territory	NZL	1946	3
Northern Territory	NZL	1955	4
Northern Territory	NZL	1965	63
Northern Territory	NZL	1975	398
Northern Territory	NZL	1985	835
Northern Territory	NZL	1995	696
Northern Territory	NZL	2005	734
Northern Territory	NZL	2010	642
Northern Territory	NZL	2011	174
Northern Territory	NZL	2012	260
Northern Territory	NZL	2013	216
Northern Territory	NZL	2014	168
Northern Territory	NZL	2015	150
Northern Territory	NZL	2016	88
Northern Territory	PAK		8
Northern Territory	PAK	1965	3
Northern Territory	PAK	1975	5
Northern Territory	PAK	1985	10
Northern Territory	PAK	1995	10
Northern Territory	PAK	2005	14
Northern Territory	PAK	2010	113
Northern Territory	PAK	2011	28
Northern Territory	PAK	2012	44
Northern Territory	PAK	2013	28
Northern Territory	PAK	2014	35
Northern Territory	PAK	2015	34
Northern Territory	PAK	2016	22
Northern Territory	PHL		224
Northern Territory	PHL	1965	5
Northern Territory	PHL	1975	55
Northern Territory	PHL	1985	364
Northern Territory	PHL	1995	614
Northern Territory	PHL	2005	505
Northern Territory	PHL	2010	1750
Northern Territory	PHL	2011	371
Northern Territory	PHL	2012	461
Northern Territory	PHL	2013	468
Northern Territory	PHL	2014	415
Northern Territory	PHL	2015	418
Northern Territory	PHL	2016	259
Northern Territory	POL		6
Northern Territory	POL	1955	4
Northern Territory	POL	1965	11
Northern Territory	POL	1975	4
Northern Territory	POL	1985	29
Northern Territory	POL	1995	24
Northern Territory	POL	2005	14
Northern Territory	POL	2010	12
Northern Territory	POL	2012	3
Northern Territory	POL	2013	3
Northern Territory	POL	2014	3
Northern Territory	POL	2015	3
Northern Territory	POL	2016	7
Northern Territory	SGP		24
Northern Territory	SGP	1965	6
Northern Territory	SGP	1975	58
Northern Territory	SGP	1985	40
Northern Territory	SGP	1995	45
Northern Territory	SGP	2005	41
Northern Territory	SGP	2010	33
Northern Territory	SGP	2011	9
Northern Territory	SGP	2012	7
Northern Territory	SGP	2013	7
Northern Territory	SGP	2014	13
Northern Territory	SGP	2015	9
Northern Territory	SGP	2016	10
Northern Territory	THA		63
Northern Territory	THA	1975	14
Northern Territory	THA	1985	77
Northern Territory	THA	1995	133
Northern Territory	THA	2005	175
Northern Territory	THA	2010	220
Northern Territory	THA	2011	45
Northern Territory	THA	2012	43
Northern Territory	THA	2013	36
Northern Territory	THA	2014	64
Northern Territory	THA	2015	46
Northern Territory	THA	2016	27
Northern Territory	TUR		5
Northern Territory	TUR	1975	11
Northern Territory	TUR	1995	3
Northern Territory	TUR	2005	5
Northern Territory	TUR	2010	9
Northern Territory	TUR	2014	5
Northern Territory	TUR	2015	5
Northern Territory	TUR	2016	3
Northern Territory	USA		39
Northern Territory	USA	1955	4
Northern Territory	USA	1965	13
Northern Territory	USA	1975	80
Northern Territory	USA	1985	67
Northern Territory	USA	1995	68
Northern Territory	USA	2005	165
Northern Territory	USA	2010	119
Northern Territory	USA	2011	53
Northern Territory	USA	2012	98
Northern Territory	USA	2013	71
Northern Territory	USA	2014	142
Northern Territory	USA	2015	194
Northern Territory	USA	2016	104
Northern Territory	VNM		43
Northern Territory	VNM	1975	8
Northern Territory	VNM	1985	187
Northern Territory	VNM	1995	194
Northern Territory	VNM	2005	109
Northern Territory	VNM	2010	138
Northern Territory	VNM	2011	24
Northern Territory	VNM	2012	39
Northern Territory	VNM	2013	76
Northern Territory	VNM	2014	51
Northern Territory	VNM	2015	34
Northern Territory	VNM	2016	28
Northern Territory	ZAF		17
Northern Territory	ZAF	1955	5
Northern Territory	ZAF	1965	17
Northern Territory	ZAF	1975	24
Northern Territory	ZAF	1985	36
Northern Territory	ZAF	1995	62
Northern Territory	ZAF	2005	225
Northern Territory	ZAF	2010	258
Northern Territory	ZAF	2011	75
Northern Territory	ZAF	2012	43
Northern Territory	ZAF	2013	37
Northern Territory	ZAF	2014	29
Northern Territory	ZAF	2015	32
Northern Territory	ZAF	2016	39
Northern Territory	ZWE		19
Northern Territory	ZWE	1965	9
Northern Territory	ZWE	1975	6
Northern Territory	ZWE	1985	19
Northern Territory	ZWE	1995	24
Northern Territory	ZWE	2005	134
Northern Territory	ZWE	2010	254
Northern Territory	ZWE	2011	44
Northern Territory	ZWE	2012	50
Northern Territory	ZWE	2013	28
Northern Territory	ZWE	2014	42
Northern Territory	ZWE	2015	31
Northern Territory	ZWE	2016	9
Australian Capital Territory			511
Australian Capital Territory		1946	18
Australian Capital Territory		1955	511
Australian Capital Territory		1965	1169
Australian Capital Territory		1975	2337
Australian Capital Territory		1985	1860
Australian Capital Territory		1995	2678
Australian Capital Territory		2005	3549
Australian Capital Territory		2010	3116
Australian Capital Territory		2011	580
Australian Capital Territory		2012	682
Australian Capital Territory		2013	882
Australian Capital Territory		2014	916
Australian Capital Territory		2015	957
Australian Capital Territory		2016	698
Australian Capital Territory	CAN		20
Australian Capital Territory	CAN	1955	5
Australian Capital Territory	CAN	1965	38
Australian Capital Territory	CAN	1975	186
Australian Capital Territory	CAN	1985	138
Australian Capital Territory	CAN	1995	174
Australian Capital Territory	CAN	2005	218
Australian Capital Territory	CAN	2010	143
Australian Capital Territory	CAN	2011	38
Australian Capital Territory	CAN	2012	31
Australian Capital Territory	CAN	2013	36
Australian Capital Territory	CAN	2014	42
Australian Capital Territory	CAN	2015	64
Australian Capital Territory	CAN	2016	24
Australian Capital Territory	CHN		493
Australian Capital Territory	CHN	1946	8
Australian Capital Territory	CHN	1955	26
Australian Capital Territory	CHN	1965	65
Australian Capital Territory	CHN	1975	64
Australian Capital Territory	CHN	1985	205
Australian Capital Territory	CHN	1995	911
Australian Capital Territory	CHN	2005	1901
Australian Capital Territory	CHN	2010	2038
Australian Capital Territory	CHN	2011	469
Australian Capital Territory	CHN	2012	501
Australian Capital Territory	CHN	2013	689
Australian Capital Territory	CHN	2014	1209
Australian Capital Territory	CHN	2015	1671
Australian Capital Territory	CHN	2016	1098
Australian Capital Territory	DEU		68
Australian Capital Territory	DEU	1946	4
Australian Capital Territory	DEU	1955	703
Australian Capital Territory	DEU	1965	386
Australian Capital Territory	DEU	1975	219
Australian Capital Territory	DEU	1985	149
Australian Capital Territory	DEU	1995	155
Australian Capital Territory	DEU	2005	225
Australian Capital Territory	DEU	2010	134
Australian Capital Territory	DEU	2011	18
Australian Capital Territory	DEU	2012	32
Australian Capital Territory	DEU	2013	16
Australian Capital Territory	DEU	2014	31
Australian Capital Territory	DEU	2015	46
Australian Capital Territory	DEU	2016	24
Australian Capital Territory	EGY		19
Australian Capital Territory	EGY	1955	24
Australian Capital Territory	EGY	1965	26
Australian Capital Territory	EGY	1975	48
Australian Capital Territory	EGY	1985	16
Australian Capital Territory	EGY	1995	46
Australian Capital Territory	EGY	2005	72
Australian Capital Territory	EGY	2010	71
Australian Capital Territory	EGY	2011	4
Australian Capital Territory	EGY	2012	8
Australian Capital Territory	EGY	2013	38
Australian Capital Territory	EGY	2014	31
Australian Capital Territory	EGY	2015	23
Australian Capital Territory	EGY	2016	17
Australian Capital Territory	FJI		29
Australian Capital Territory	FJI	1946	5
Australian Capital Territory	FJI	1955	3
Australian Capital Territory	FJI	1965	14
Australian Capital Territory	FJI	1975	34
Australian Capital Territory	FJI	1985	97
Australian Capital Territory	FJI	1995	243
Australian Capital Territory	FJI	2005	208
Australian Capital Territory	FJI	2010	161
Australian Capital Territory	FJI	2011	7
Australian Capital Territory	FJI	2012	19
Australian Capital Territory	FJI	2013	18
Australian Capital Territory	FJI	2014	27
Australian Capital Territory	FJI	2015	32
Australian Capital Territory	FJI	2016	10
Australian Capital Territory	GBR		373
Australian Capital Territory	GBR	1946	69
Australian Capital Territory	GBR	1955	1162
Australian Capital Territory	GBR	1965	2815
Australian Capital Territory	GBR	1975	4157
Australian Capital Territory	GBR	1985	1726
Australian Capital Territory	GBR	1995	1342
Australian Capital Territory	GBR	2005	1419
Australian Capital Territory	GBR	2010	1085
Australian Capital Territory	GBR	2011	346
Australian Capital Territory	GBR	2012	337
Australian Capital Territory	GBR	2013	209
Australian Capital Territory	GBR	2014	242
Australian Capital Territory	GBR	2015	190
Australian Capital Territory	GBR	2016	89
Australian Capital Territory	GRC		32
Australian Capital Territory	GRC	1955	113
Australian Capital Territory	GRC	1965	403
Australian Capital Territory	GRC	1975	253
Australian Capital Territory	GRC	1985	57
Australian Capital Territory	GRC	1995	15
Australian Capital Territory	GRC	2005	31
Australian Capital Territory	GRC	2010	11
Australian Capital Territory	GRC	2011	12
Australian Capital Territory	GRC	2012	3
Australian Capital Territory	GRC	2013	16
Australian Capital Territory	GRC	2014	11
Australian Capital Territory	GRC	2015	17
Australian Capital Territory	GRC	2016	4
Australian Capital Territory	HKG		52
Australian Capital Territory	HKG	1946	13
Australian Capital Territory	HKG	1955	11
Australian Capital Territory	HKG	1965	40
Australian Capital Territory	HKG	1975	100
Australian Capital Territory	HKG	1985	238
Australian Capital Territory	HKG	1995	422
Australian Capital Territory	HKG	2005	336
Australian Capital Territory	HKG	2010	140
Australian Capital Territory	HKG	2011	30
Australian Capital Territory	HKG	2012	45
Australian Capital Territory	HKG	2013	44
Australian Capital Territory	HKG	2014	80
Australian Capital Territory	HKG	2015	72
Australian Capital Territory	HKG	2016	51
Australian Capital Territory	HRV		40
Australian Capital Territory	HRV	1955	11
Australian Capital Territory	HRV	1965	311
Australian Capital Territory	HRV	1975	636
Australian Capital Territory	HRV	1985	65
Australian Capital Territory	HRV	1995	121
Australian Capital Territory	HRV	2005	76
Australian Capital Territory	HRV	2010	18
Australian Capital Territory	HRV	2012	7
Australian Capital Territory	HRV	2013	9
Australian Capital Territory	HRV	2014	6
Australian Capital Territory	HRV	2015	3
Australian Capital Territory	IDN		18
Australian Capital Territory	IDN	1955	28
Australian Capital Territory	IDN	1965	37
Australian Capital Territory	IDN	1975	46
Australian Capital Territory	IDN	1985	80
Australian Capital Territory	IDN	1995	106
Australian Capital Territory	IDN	2005	230
Australian Capital Territory	IDN	2010	184
Australian Capital Territory	IDN	2011	37
Australian Capital Territory	IDN	2012	54
Australian Capital Territory	IDN	2013	60
Australian Capital Territory	IDN	2014	99
Australian Capital Territory	IDN	2015	144
Australian Capital Territory	IDN	2016	172
Australian Capital Territory	IND		265
Australian Capital Territory	IND	1946	3
Australian Capital Territory	IND	1955	40
Australian Capital Territory	IND	1965	44
Australian Capital Territory	IND	1975	261
Australian Capital Territory	IND	1985	228
Australian Capital Territory	IND	1995	712
Australian Capital Territory	IND	2005	2097
Australian Capital Territory	IND	2010	3235
Australian Capital Territory	IND	2011	505
Australian Capital Territory	IND	2012	502
Australian Capital Territory	IND	2013	563
Australian Capital Territory	IND	2014	807
Australian Capital Territory	IND	2015	769
Australian Capital Territory	IND	2016	393
Australian Capital Territory	IRL		16
Australian Capital Territory	IRL	1955	32
Australian Capital Territory	IRL	1965	56
Australian Capital Territory	IRL	1975	120
Australian Capital Territory	IRL	1985	81
Australian Capital Territory	IRL	1995	139
Australian Capital Territory	IRL	2005	85
Australian Capital Territory	IRL	2010	90
Australian Capital Territory	IRL	2011	78
Australian Capital Territory	IRL	2012	67
Australian Capital Territory	IRL	2013	41
Australian Capital Territory	IRL	2014	19
Australian Capital Territory	IRL	2015	8
Australian Capital Territory	IRL	2016	7
Australian Capital Territory	IRN		12
Australian Capital Territory	IRN	1955	4
Australian Capital Territory	IRN	1965	8
Australian Capital Territory	IRN	1975	21
Australian Capital Territory	IRN	1985	65
Australian Capital Territory	IRN	1995	119
Australian Capital Territory	IRN	2005	136
Australian Capital Territory	IRN	2010	154
Australian Capital Territory	IRN	2011	73
Australian Capital Territory	IRN	2012	86
Australian Capital Territory	IRN	2013	65
Australian Capital Territory	IRN	2014	47
Australian Capital Territory	IRN	2015	37
Australian Capital Territory	IRN	2016	15
Australian Capital Territory	IRQ	1975	7
Australian Capital Territory	IRQ	1985	11
Australian Capital Territory	IRQ	1995	31
Australian Capital Territory	IRQ	2005	120
Australian Capital Territory	IRQ	2010	141
Australian Capital Territory	IRQ	2011	15
Australian Capital Territory	IRQ	2012	18
Australian Capital Territory	IRQ	2013	22
Australian Capital Territory	IRQ	2014	38
Australian Capital Territory	IRQ	2015	51
Australian Capital Territory	IRQ	2016	80
Australian Capital Territory	ITA		75
Australian Capital Territory	ITA	1946	12
Australian Capital Territory	ITA	1955	320
Australian Capital Territory	ITA	1965	713
Australian Capital Territory	ITA	1975	423
Australian Capital Territory	ITA	1985	105
Australian Capital Territory	ITA	1995	61
Australian Capital Territory	ITA	2005	62
Australian Capital Territory	ITA	2010	49
Australian Capital Territory	ITA	2011	21
Australian Capital Territory	ITA	2012	37
Australian Capital Territory	ITA	2013	17
Australian Capital Territory	ITA	2014	28
Australian Capital Territory	ITA	2015	30
Australian Capital Territory	ITA	2016	6
Australian Capital Territory	JPN		56
Australian Capital Territory	JPN	1946	5
Australian Capital Territory	JPN	1955	16
Australian Capital Territory	JPN	1965	13
Australian Capital Territory	JPN	1975	30
Australian Capital Territory	JPN	1985	54
Australian Capital Territory	JPN	1995	87
Australian Capital Territory	JPN	2005	223
Australian Capital Territory	JPN	2010	141
Australian Capital Territory	JPN	2011	30
Australian Capital Territory	JPN	2012	26
Australian Capital Territory	JPN	2013	22
Australian Capital Territory	JPN	2014	33
Australian Capital Territory	JPN	2015	30
Australian Capital Territory	JPN	2016	30
Australian Capital Territory	KOR		96
Australian Capital Territory	KOR	1975	19
Australian Capital Territory	KOR	1985	87
Australian Capital Territory	KOR	1995	207
Australian Capital Territory	KOR	2005	499
Australian Capital Territory	KOR	2010	600
Australian Capital Territory	KOR	2011	135
Australian Capital Territory	KOR	2012	175
Australian Capital Territory	KOR	2013	135
Australian Capital Territory	KOR	2014	122
Australian Capital Territory	KOR	2015	115
Australian Capital Territory	KOR	2016	97
Australian Capital Territory	LBN		15
Australian Capital Territory	LBN	1955	5
Australian Capital Territory	LBN	1965	10
Australian Capital Territory	LBN	1975	72
Australian Capital Territory	LBN	1985	82
Australian Capital Territory	LBN	1995	106
Australian Capital Territory	LBN	2005	54
Australian Capital Territory	LBN	2010	37
Australian Capital Territory	LBN	2011	6
Australian Capital Territory	LBN	2012	7
Australian Capital Territory	LBN	2014	9
Australian Capital Territory	LBN	2015	6
Australian Capital Territory	LKA		32
Australian Capital Territory	LKA	1955	4
Australian Capital Territory	LKA	1965	41
Australian Capital Territory	LKA	1975	106
Australian Capital Territory	LKA	1985	201
Australian Capital Territory	LKA	1995	646
Australian Capital Territory	LKA	2005	508
Australian Capital Territory	LKA	2010	615
Australian Capital Territory	LKA	2011	118
Australian Capital Territory	LKA	2012	122
Australian Capital Territory	LKA	2013	106
Australian Capital Territory	LKA	2014	94
Australian Capital Territory	LKA	2015	108
Australian Capital Territory	LKA	2016	57
Australian Capital Territory	MKD		9
Australian Capital Territory	MKD	1955	3
Australian Capital Territory	MKD	1965	14
Australian Capital Territory	MKD	1975	134
Australian Capital Territory	MKD	1985	43
Australian Capital Territory	MKD	1995	94
Australian Capital Territory	MKD	2005	51
Australian Capital Territory	MKD	2010	28
Australian Capital Territory	MKD	2011	4
Australian Capital Territory	MKD	2012	11
Australian Capital Territory	MKD	2013	3
Australian Capital Territory	MKD	2014	7
Australian Capital Territory	MKD	2015	3
Australian Capital Territory	MLT		9
Australian Capital Territory	MLT	1955	84
Australian Capital Territory	MLT	1965	78
Australian Capital Territory	MLT	1975	62
Australian Capital Territory	MLT	1985	15
Australian Capital Territory	MLT	1995	15
Australian Capital Territory	MLT	2005	3
Australian Capital Territory	MLT	2010	15
Australian Capital Territory	MLT	2012	3
Australian Capital Territory	MYS		67
