LGA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,0,7,17,17,12,31,24,3,10,4,7,8,6,4,150,0,4,9,3,31,89,260,750,110,109,116,214,244,146,100,2198,0,3,37,41,0,18,24,0,0,0,0,0,0,0,0,131,0,17,16,18,18,21,25,27,6,9,8,5,0,4,11,186,0,3,4,3,21,27,21,17,3,0,0,4,7,0,3,112,0,206,87,36,59,34,33,42,11,3,8,0,0,4,16,539,0,66,180,82,15,3,9,7,5,8,0,3,0,3,12,394,0,0,6,9,23,42,52,59,4,5,16,21,15,3,11,270,0,10,13,53,11,62,230,918,56,79,115,104,110,60,48,1878,0,6,6,9,3,20,24,15,6,8,5,5,30,3,6,152,0,0,0,0,23,69,106,92,29,34,66,43,23,25,14,520,0,0,0,3,0,0,14,14,7,0,11,15,8,0,0,70,0,6,17,55,20,42,29,48
LGA44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,12,0,26,21,8,5,3,0,0,0,0,0,0,0,0,0,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
LGA44340,0,3,8,20,35,25,38,12,3,0,0,8,3,0,0,173,3,3,8,3,20,57,169,316,77,84,104,142,153,111,43,1285,0,9,17,20,3,3,0,0,0,0,0,0,0,0,3,48,0,11,12,3,0,4,0,0,0,0,0,0,3,0,0,41,0,3,3,7,7,11,4,4,0,0,0,0,3,0,0,43,0,176,82,38,40,20,41,16,6,8,0,3,0,3,8,446,0,89,264,87,16,13,3,0,0,3,5,0,0,0,12,493,0,3,4,7,15,44,22,21,7,6,8,9,10,3,3,157,3,12,11,31,16,33,105,219,23,31,41,54,53,26,15,675,0,6,9,4,10,7,30,18,12,7,27,42,87,57,8,319,0,0,0,0,3,37,27,35,11,21,21,4,9,11,3,188,0,0,0,0,0,0,5,9,0,0,11,4,4,0,0,35,0,14,11,20,17,22,17,16
LGA44550,0,0,0,11,13,6,16,5,0,3,0,0,0,0,0,71,0,0,3,0,0,3,12,19,0,0,0,0,5,0,0,42,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,70,48,20,24,28,20,13,0,0,8,0,0,0,14,250,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,9,0,13,0,3,12,38,5,3,3,3,10,4,3,108,0,0,3,0,3,4,8,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,3,7,7
LGA44620,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,12,0,0,3,0,0,3,9,9,0,7,4,3,3,0,3,45,0,0,8,8,3,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,69,26,10,0,0,0,0,0,0,0,0,0,0,5,114,0,6,11,6,0,0,0,0,0,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,3,0,5,3,0,11,40,3,3,9,10,4,0,3,97,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,26,74,8,8,9,66,81,10,34,309,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,9,0,31,22,13,4,0,3,0,3,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,20,0,0,0,0,0,0,8,60,4,7,12,15,18,3,3,124,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,6,3,0,0,0,0
LGA45090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,0,0,3,8,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,3,0,5,0,0,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA45120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
LGA45290,0,0,4,6,11,10,19,15,4,4,3,5,3,3,0,83,0,3,7,3,9,51,149,309,89,98,109,211,228,89,65,1416,0,4,20,16,0,3,4,0,0,0,0,0,0,0,0,59,0,4,13,3,3,0,0,0,0,0,3,0,3,0,0,26,0,0,5,3,3,4,3,0,0,0,0,3,0,0,0,19,0,73,44,22,21,11,15,8,0,3,0,3,0,3,3,210,0,56,152,55,9,8,3,0,0,0,0,3,0,0,11,293,0,0,3,8,9,22,35,34,5,5,11,12,10,7,6,182,0,6,5,14,15,20,60,304,35,55,76,64,143,92,24,908,0,3,0,3,0,3,8,13,3,5,0,3,8,3,0,46,0,0,0,0,12,6,19,32,21,26,30,15,34,8,0,197,0,0,3,0,0,0,7,10,7,0,0,5,0,0,0,33,0,3,4,13,3,16,8,18
LGA45340,0,0,13,24,34,26,46,29,0,4,9,3,4,5,8,205,0,3,9,3,17,36,100,280,38,48,32,50,64,28,19,725,0,6,36,82,8,19,26,0,0,3,0,0,0,0,0,192,0,10,21,7,12,10,11,15,9,9,0,0,0,0,3,106,0,0,8,7,11,43,32,19,0,0,0,0,0,0,0,118,4,347,266,209,118,67,70,59,10,9,11,5,3,0,30,1208,0,38,86,51,11,8,7,0,4,0,0,0,0,0,16,228,0,0,0,7,21,23,15,5,5,0,0,0,4,5,0,94,0,16,19,82,25,30,115,367,24,49,31,37,12,11,26,857,0,11,11,17,8,19,38,13,3,4,8,3,5,3,6,149,0,0,0,0,22,56,70,39,24,15,22,15,8,0,11,279,0,0,0,0,0,3,19,14,9,0,0,0,0,0,0,49,0,7,53,106,35,49,30,56
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA45680,0,0,6,7,6,6,10,3,0,4,4,0,0,0,0,47,0,0,12,3,7,13,21,47,5,3,13,10,3,4,4,145,0,0,17,29,4,9,20,0,0,0,0,0,0,0,0,86,0,0,5,3,0,0,6,8,0,0,0,0,0,0,0,29,0,0,0,0,3,12,18,22,0,0,3,4,0,0,0,64,0,130,116,81,18,13,23,11,0,0,0,0,0,0,15,398,0,19,76,32,12,3,0,0,0,0,0,0,0,0,7,152,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,22,3,4,17,26,10,12,45,192,17,27,22,8,11,14,13,426,0,0,3,3,9,3,16,26,4,0,3,3,6,6,0,92,0,0,0,0,0,5,11,38,7,6,13,6,3,0,5,101,0,0,0,0,0,6,32,13,3,0,3,3,0,0,0,60,0,3,33,66,11,11,9,8
LGA45890,0,0,10,20,14,20,19,32,3,4,6,0,5,3,0,132,0,11,71,18,116,168,414,948,152,160,161,240,248,106,148,2950,0,16,64,95,17,54,105,6,0,0,0,3,0,0,12,377,0,6,15,9,0,3,20,22,0,9,11,7,0,0,0,104,0,0,6,3,9,36,27,27,8,0,3,5,0,4,4,118,0,342,160,60,36,20,31,32,3,3,3,5,3,0,34,735,3,147,400,178,30,20,3,7,3,6,5,0,3,0,38,847,0,0,4,3,19,59,86,60,28,11,24,30,39,19,14,418,0,9,11,38,15,58,400,2915,264,302,322,419,485,325,163,5743,0,0,4,0,20,28,41,27,9,3,3,3,7,7,4,144,0,0,0,3,10,20,91,131,31,60,137,64,42,8,21,621,0,0,0,0,0,6,160,59,24,13,7,20,5,9,6,303,0,9,35,50,28,23,10,16
LGA46090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,27,16,3,0,0,0,0,0,0,0,0,0,0,0,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,53,7,4,5,8,8,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA46300,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,6,0,0,25,22,8,0,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,8,0,0,0,0,0,0,0,0,0,0,0,64,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,18,6,0,4,0,3,0,0,39,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4
LGA46450,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,22,10,3,3,0,0,0,0,0,0,0,0,0,0,41,0,5,18,6,0,0,0,0,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,14,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
LGA46510,0,0,0,3,8,3,6,9,4,0,9,3,0,0,0,39,0,0,0,0,9,23,37,95,26,36,25,52,44,28,15,379,0,0,13,19,3,3,3,0,0,0,0,0,0,0,0,42,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,7,0,50,9,4,4,4,13,3,0,0,0,0,0,0,8,95,0,63,175,71,6,4,0,0,0,0,5,0,0,0,11,337,0,0,0,5,8,12,5,7,3,4,3,7,3,0,0,66,0,6,3,11,7,13,37,398,43,61,64,90,112,78,25,945,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,8,10,0,13,23,16,0,0,0,76,0,0,0,0,0,0,8,10,7,0,0,8,0,0,0,31,0,0,5,12,3,7,5,6
LGA46670,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,13,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,11,5,3,0,0,0,0,0,0,0,3,0,0,48,5,16,68,29,7,0,0,0,0,0,0,0,0,0,13,149,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,3,5,23,24,21,70,9,7,8,0,3,3,16,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA46970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,4,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47140,0,0,0,12,8,12,26,16,0,4,0,3,3,4,0,90,0,0,16,7,49,70,259,481,95,82,89,122,108,58,47,1482,0,12,68,151,12,51,167,3,0,0,0,0,0,0,9,475,0,10,25,6,3,18,8,27,9,11,8,15,0,4,0,135,0,0,3,4,14,63,100,38,7,8,9,9,3,0,7,271,0,288,191,110,31,8,32,9,18,0,9,3,4,3,24,740,0,73,201,130,22,15,5,4,3,4,0,0,0,0,26,486,0,0,0,3,7,49,35,24,7,13,21,25,48,35,23,302,0,7,19,49,11,65,326,1940,193,191,209,168,196,150,97,3613,0,0,7,10,14,27,40,53,4,3,9,9,3,0,4,192,0,0,0,0,8,10,83,160,50,47,122,14,23,3,12,540,0,0,0,0,0,18,153,106,30,18,22,18,14,6,5,388,3,9,30,95,23,15,9,22
LGA47290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47490,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,4,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA47700,0,3,4,18,6,8,23,18,0,6,8,0,0,0,3,107,0,3,22,6,29,43,163,322,48,60,61,92,96,63,43,1041,0,12,26,62,4,11,12,0,0,0,0,0,0,0,3,132,0,14,7,4,3,3,0,0,4,0,0,0,0,0,0,46,0,0,4,3,4,20,6,14,0,8,0,0,0,0,0,58,3,341,217,101,47,33,36,18,4,0,0,0,3,0,14,817,0,39,84,48,6,11,6,0,0,4,0,0,0,0,5,219,0,0,8,10,5,28,33,14,3,10,3,6,8,3,5,129,0,17,16,54,20,39,161,735,71,74,64,59,54,66,39,1468,0,8,12,10,8,4,23,17,4,11,6,0,6,0,0,111,0,0,3,3,3,27,60,47,11,44,42,14,33,3,4,291,0,0,0,0,0,7,35,24,4,0,13,10,0,0,0,102,0,6,30,76,23,25,19,12
