LGA_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
LGA22110,19468,..,..,..,..,19468,..,19,0,19,0,19,..,6,0,6,0,6,..,3,0,3,0,3,..,18,6,25,0,25,..,32,22,52,0,55,..,4,0,4,0,4,..,52,26,83,0,83,..,3,0,5,0,5,..,34,0,35,0,38,..,16,0,19,0,20,..,72,4,81,0,81,..,28,5,30,4,31,..,0,0,0,0,0,..,15,0,15,0,14,..,18,0,20,0,20,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,45,0,44,0,46,..,92,4,101,9,106,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,18,0,18,..,3,0,7,0,7,..,0,0,0,0,0,..,9,0,9,0,9,..,10,0,8,0,8,..,3,0,3,0,3,..,16,0,17,0,19,..,12
LGA22170,54206,..,..,..,..,54206,..,114,3,116,0,115,..,234,29,261,5,267,..,3,0,3,0,3,..,122,26,152,3,157,..,345,127,470,8,477,..,23,6,30,0,30,..,490,161,649,9,663,..,121,11,134,3,132,..,153,9,160,3,166,..,153,3,156,0,157,..,271,3,275,3,279,..,529,49,578,5,582,..,20,0,25,0,24,..,230,10,238,3,246,..,145,12,161,0,161,..,126,9,136,0,133,..,46,0,42,0,42,..,77,6,82,0,84,..,642,40,687,6,693,..,388,31,421,5,424,..,61,3,63,0,63,..,16,7,23,0,28,..,26,3,27,0,31,..,27,0,27,0,27,..,44,3,45,0,45,..,138,16,152,0,153,..,191,38,236,0,236,..,82,7,95,0,97,..,136,17,152,0,152,..,120,0,120,0,122,..,54,6,57,3,59,..,156,0,156,0,157,..,23
LGA22250,4756,..,..,..,..,4756,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,3,3,9,0,9,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,3,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,20,0,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,3,0,3,0,3,..,9,0,9,0,9,..,3
LGA22310,43829,..,..,..,..,43829,..,80,0,80,0,80,..,217,12,226,4,230,..,5,0,5,0,5,..,640,138,781,6,787,..,2707,687,3393,21,3417,..,182,50,237,0,237,..,3534,879,4415,26,4444,..,84,7,89,0,89,..,58,0,58,0,58,..,492,20,517,0,518,..,286,5,291,0,295,..,2230,354,2587,22,2607,..,114,0,114,0,114,..,956,24,979,3,989,..,228,3,232,7,239,..,203,10,211,0,212,..,110,3,106,3,109,..,820,50,871,5,877,..,2431,87,2515,16,2535,..,766,68,831,9,838,..,315,80,393,3,395,..,263,87,346,0,347,..,41,4,38,0,43,..,14,0,14,0,14,..,106,12,117,0,118,..,324,20,348,0,344,..,1868,337,2201,9,2209,..,6,0,5,0,5,..,138,12,149,0,152,..,85,0,82,0,83,..,177,6,181,0,187,..,89,0,93,0,97,..,34
LGA22410,8755,..,..,..,..,8755,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,9,4,12,..,3,0,6,0,6,..,11,0,9,0,9,..,0,0,0,0,0,..,17,4,17,0,17,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0,0,0,..,14,0,12,0,12,..,9,0,9,0,9,..,9,0,9,0,9,..,9,0,9,0,9,..,0,0,0,0,0,..,8,0,12,0,12,..,0,0,0,0,0,..,0,0,3,0,3,..,27,3,27,0,27,..,8,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,3,5,0,5,..,7,0,7,0,7,..,0
LGA22490,10119,..,..,..,..,10119,..,0,0,0,0,3,..,10,3,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,5,0,5,..,0,0,0,0,0,..,10,0,13,0,13,..,21,0,23,0,23,..,10,0,10,0,10,..,12,0,12,0,12,..,15,0,19,0,19,..,11,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,11,..,45,3,47,0,45,..,7,0,3,0,3,..,4,0,4,0,4,..,5,0,3,3,8,..,15,0,15,0,15,..,4,0,4,0,4,..,8,0,8,0,8,..,5,0,6,0,6,..,0,0,0,0,0,..,14,0,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0
LGA22620,47486,..,..,..,..,47486,..,33,0,33,0,33,..,81,5,85,0,85,..,9,0,9,0,9,..,42,9,55,0,55,..,146,62,209,3,210,..,18,0,17,0,17,..,207,68,277,3,284,..,11,0,13,0,13,..,24,0,25,0,24,..,30,0,30,0,30,..,58,0,58,0,58,..,71,9,76,0,76,..,28,0,27,0,27,..,95,3,94,0,94,..,108,10,113,0,118,..,51,0,51,0,51,..,36,0,32,0,34,..,60,5,62,0,62,..,368,21,388,3,385,..,95,10,104,0,104,..,15,0,15,0,15,..,23,10,30,0,30,..,3,0,3,0,3,..,13,0,13,0,16,..,13,3,18,0,18,..,9,0,9,0,9,..,14,4,21,0,21,..,9,0,9,0,9,..,4,4,8,0,8,..,49,0,52,0,51,..,19,0,19,0,19,..,38,0,38,3,45,..,7
LGA22670,23403,..,..,..,..,23403,..,33,0,33,0,33,..,1168,187,1351,10,1364,..,0,0,0,0,0,..,1494,691,2183,19,2200,..,1648,931,2579,20,2601,..,518,209,727,3,735,..,3666,1833,5499,39,5530,..,288,71,357,7,364,..,48,4,53,4,59,..,416,17,431,4,438,..,125,5,135,3,134,..,1416,328,1745,18,1758,..,324,27,355,4,354,..,1253,68,1324,4,1331,..,3137,261,3398,23,3426,..,1685,76,1760,16,1775,..,748,55,802,10,806,..,533,58,593,7,598,..,7683,548,8234,60,8293,..,875,189,1070,12,1084,..,58,12,72,0,72,..,143,66,209,0,209,..,141,30,169,3,174,..,91,8,94,3,99,..,367,161,523,5,530,..,263,58,324,11,331,..,166,51,214,3,211,..,301,43,344,4,349,..,805,263,1061,12,1077,..,273,3,281,0,285,..,215,33,251,0,251,..,422,17,434,0,440,..,177
LGA22750,93631,..,..,..,..,93631,..,86,0,86,0,82,..,308,64,374,8,380,..,11,0,11,0,11,..,173,43,216,3,220,..,686,181,867,4,876,..,61,28,85,0,85,..,912,253,1166,8,1173,..,855,145,1001,13,1009,..,209,6,218,3,218,..,157,4,166,3,165,..,356,8,365,4,369,..,413,57,468,9,479,..,64,3,67,0,67,..,309,7,320,3,320,..,384,31,413,3,419,..,128,6,138,0,138,..,138,10,148,0,148,..,183,5,194,7,197,..,1215,63,1278,9,1288,..,988,111,1099,26,1127,..,101,6,106,0,108,..,53,20,69,0,69,..,424,72,498,8,499,..,106,12,116,3,118,..,181,29,213,0,213,..,164,22,186,0,187,..,103,17,119,0,120,..,15,0,20,0,20,..,316,54,373,5,382,..,165,3,167,0,167,..,97,0,100,0,105,..,191,0,195,0,195,..,65
LGA22830,24189,..,..,..,..,24189,..,30,0,30,0,30,..,465,150,619,7,627,..,17,0,17,0,17,..,36,15,54,0,54,..,99,55,155,0,154,..,4,3,4,0,4,..,138,74,210,0,213,..,11,0,11,0,13,..,24,0,24,0,24,..,31,0,33,0,36,..,34,0,34,0,34,..,87,14,106,3,106,..,20,0,20,0,20,..,61,0,57,0,61,..,403,69,474,9,481,..,53,3,55,0,55,..,57,6,69,0,66,..,83,12,93,0,93,..,687,88,770,10,784,..,574,63,637,15,647,..,18,4,22,0,22,..,12,0,11,0,11,..,99,8,108,3,113,..,0,0,0,0,0,..,40,10,46,0,46,..,13,0,13,0,13,..,7,0,7,0,7,..,94,12,107,3,107,..,6,3,13,0,13,..,44,3,52,0,52,..,9,0,12,0,12,..,56,3,58,0,58,..,14
LGA22910,6391,..,..,..,..,6391,..,3,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,4,3,6,0,6,..,13,4,25,0,25,..,0,0,0,0,0,..,19,10,28,0,28,..,19,4,17,0,17,..,14,0,14,0,14,..,15,0,15,0,15,..,25,0,25,0,25,..,24,0,25,0,25,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,17,0,17,..,31,0,31,3,34,..,3,0,7,0,7,..,0,0,0,0,0,..,6,3,10,0,10,..,13,0,13,0,13,..,3,0,3,0,3,..,4,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,17,3,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0
LGA22980,2516,..,..,..,..,2516,..,5,0,5,3,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,0,0,0,..,0,0,0,0,0,..,3,3,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0
LGA23110,28894,..,..,..,..,28894,..,43,0,44,0,44,..,1336,201,1536,20,1557,..,0,0,0,0,0,..,330,97,430,3,435,..,413,157,570,3,578,..,34,15,46,0,46,..,776,269,1043,5,1054,..,300,50,355,4,357,..,44,9,57,0,57,..,92,11,95,0,100,..,153,10,160,3,160,..,969,163,1139,6,1147,..,81,5,90,0,90,..,433,25,460,5,463,..,466,41,503,3,506,..,63,0,59,0,59,..,189,10,199,3,200,..,198,5,204,0,204,..,1431,85,1513,13,1526,..,918,132,1047,18,1061,..,58,0,62,0,65,..,20,6,26,0,27,..,430,88,513,4,521,..,501,48,550,4,551,..,76,12,93,0,90,..,112,16,122,0,126,..,48,7,52,0,52,..,40,3,44,0,43,..,243,45,284,3,289,..,141,4,144,0,144,..,122,8,128,3,137,..,149,11,158,0,158,..,38
LGA23190,8700,..,..,..,..,8700,..,3,0,3,0,3,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,7,0,7,..,18,0,24,0,22,..,0,0,0,0,0,..,27,5,32,0,32,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,12,0,12,0,12,..,14,0,14,0,14,..,3,0,3,0,3,..,9,0,9,0,9,..,8,0,8,0,8,..,6,0,6,0,5,..,5,0,5,0,5,..,13,0,14,0,14,..,48,3,47,0,52,..,37,0,34,3,40,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,16,0,16,..,0,0,0,0,0,..,14,0,15,0,15,..,5
LGA23270,48583,..,..,..,..,48583,..,51,0,51,0,55,..,6534,1444,7984,86,8071,..,10,0,10,0,10,..,194,62,252,3,253,..,366,130,496,6,502,..,61,18,76,0,80,..,617,207,829,4,834,..,426,52,480,4,486,..,31,0,31,0,31,..,95,3,101,4,104,..,109,9,117,0,115,..,1165,180,1341,9,1351,..,195,11,202,0,202,..,1307,53,1362,7,1370,..,2457,281,2746,33,2772,..,1492,70,1560,10,1568,..,1467,90,1557,25,1580,..,588,128,713,9,723,..,7506,635,8144,76,8220,..,2418,264,2684,43,2725,..,32,7,39,0,39,..,34,10,39,0,39,..,296,31,322,3,324,..,441,28,469,4,478,..,192,79,271,7,277,..,156,14,174,0,174,..,40,6,48,0,48,..,852,83,935,16,952,..,239,37,278,0,280,..,348,6,359,3,358,..,96,6,107,5,107,..,567,19,584,3,592,..,175
LGA23350,7049,..,..,..,..,7049,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,13,0,13,4,13,..,20,0,23,0,26,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,22,0,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0
LGA23430,51052,..,..,..,..,51052,..,109,3,111,0,112,..,527,76,606,8,612,..,3,0,3,0,3,..,565,188,750,4,754,..,1501,561,2053,12,2067,..,262,107,372,0,370,..,2326,854,3177,22,3197,..,177,20,200,3,208,..,83,6,86,0,86,..,349,15,362,4,365,..,297,14,308,4,314,..,2684,563,3249,22,3274,..,95,0,95,0,95,..,660,18,681,3,687,..,716,45,756,6,768,..,307,6,318,0,318,..,143,6,146,3,147,..,340,15,351,4,355,..,2262,89,2354,20,2371,..,956,121,1080,14,1096,..,180,29,203,3,206,..,96,54,152,0,153,..,50,10,58,0,58,..,38,0,39,0,39,..,80,20,101,3,104,..,265,38,309,3,305,..,736,151,885,7,894,..,25,4,22,0,22,..,209,21,227,0,227,..,190,5,200,0,197,..,107,9,120,0,119,..,241,6,248,0,245,..,79
LGA23670,54043,..,..,..,..,54043,..,92,0,91,0,93,..,518,43,564,3,567,..,0,0,0,0,0,..,1782,494,2272,17,2284,..,2801,910,3713,20,3736,..,306,49,356,3,360,..,4889,1452,6341,39,6378,..,131,10,139,0,143,..,134,6,139,0,136,..,165,3,161,3,167,..,467,15,479,12,492,..,832,74,904,6,908,..,68,0,73,0,73,..,649,13,663,0,668,..,375,29,407,0,407,..,1015,30,1041,6,1055,..,92,3,97,3,98,..,526,22,549,5,555,..,2732,96,2829,20,2847,..,765,72,841,13,850,..,87,4,93,0,93,..,249,85,339,4,340,..,50,8,58,3,60,..,34,4,40,0,39,..,275,68,346,5,352,..,237,27,265,0,266,..,93,6,100,0,97,..,22,0,17,0,18,..,116,18,135,0,137,..,191,9,199,3,198,..,266,14,281,0,282,..,231,3,235,0,235,..,94
LGA23810,30643,..,..,..,..,30643,..,30,0,30,0,30,..,90,13,100,3,108,..,3,0,3,0,3,..,42,24,62,0,62,..,112,39,152,3,153,..,17,4,20,0,20,..,172,63,228,3,232,..,31,4,40,0,40,..,102,6,106,0,106,..,13,0,16,0,16,..,86,4,86,0,91,..,144,24,165,3,172,..,32,0,32,0,32,..,39,0,39,0,43,..,33,3,33,0,40,..,38,0,38,0,38,..,26,0,23,0,29,..,35,4,42,0,42,..,210,7,220,0,222,..,366,38,407,5,409,..,13,5,19,0,19,..,9,0,15,0,15,..,4,0,4,0,4,..,98,5,105,0,105,..,12,0,14,0,14,..,37,8,43,0,43,..,10,0,10,0,10,..,3,0,3,0,3,..,12,3,17,4,24,..,24,3,29,0,29,..,12,0,12,0,12,..,39,0,37,0,41,..,14
LGA23940,3309,..,..,..,..,3309,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,3,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,5,0,9,0,9,..,8,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,11,0,11,0,11,..,3
LGA24130,20241,..,..,..,..,20241,..,22,0,24,0,24,..,17,4,16,0,16,..,5,0,5,0,5,..,7,3,10,0,10,..,35,36,69,3,76,..,0,3,3,0,3,..,44,43,88,3,93,..,25,0,25,0,25,..,34,0,34,0,34,..,36,3,35,0,35,..,90,0,87,0,87,..,59,3,62,0,62,..,3,0,3,0,3,..,15,0,14,0,14,..,13,4,16,0,16,..,4,0,4,0,4,..,6,3,7,0,7,..,4,0,4,0,4,..,45,3,47,0,47,..,173,12,181,8,191,..,11,3,16,0,16,..,0,0,0,0,0,..,9,3,15,0,15,..,65,0,65,3,67,..,0,0,0,0,0,..,15,4,20,0,20,..,6,0,6,0,6,..,3,0,3,0,8,..,7,3,10,0,10,..,7,3,11,0,11,..,7,0,7,0,7,..,7,0,12,0,12,..,9
LGA24210,30858,..,..,..,..,30858,..,122,4,124,0,126,..,829,45,880,4,885,..,0,0,0,0,0,..,3533,925,4458,14,4471,..,4281,1459,5738,27,5760,..,309,85,398,0,397,..,8121,2469,10588,43,10633,..,162,15,176,0,179,..,54,3,62,0,63,..,86,7,90,4,95,..,202,3,200,0,200,..,2958,411,3360,29,3391,..,39,0,43,0,46,..,365,8,374,3,374,..,217,11,226,0,230,..,135,3,132,4,137,..,189,6,196,0,196,..,159,0,158,0,164,..,1106,33,1133,10,1144,..,2003,191,2191,23,2216,..,104,15,119,0,122,..,306,102,413,5,414,..,236,22,256,3,261,..,51,3,52,0,52,..,944,163,1112,7,1116,..,75,3,79,0,79,..,56,3,64,0,64,..,3,0,0,0,0,..,73,8,80,0,82,..,30,0,30,0,30,..,179,14,192,0,192,..,51,0,49,0,49,..,76
LGA24250,3768,..,..,..,..,3768,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,6,0,6,..,15,7,26,0,26,..,0,0,0,0,0,..,21,11,34,0,34,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,24,0,24,0,29,..,10,0,10,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,3,10,..,5,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0
LGA24330,21164,..,..,..,..,21164,..,21,0,21,0,21,..,404,49,452,8,461,..,3,0,3,0,9,..,834,346,1176,0,1183,..,896,312,1213,7,1219,..,168,39,206,0,207,..,1899,700,2601,11,2607,..,180,39,225,3,229,..,35,0,35,0,35,..,125,4,134,0,139,..,94,0,94,5,93,..,633,175,814,4,817,..,353,31,383,0,383,..,463,24,487,8,495,..,211,7,223,3,224,..,107,9,117,0,117,..,393,32,420,9,429,..,592,36,628,0,629,..,2125,130,2254,16,2273,..,578,87,667,7,681,..,75,17,92,0,92,..,80,24,107,0,107,..,269,76,345,3,350,..,71,12,81,0,81,..,116,29,146,0,146,..,88,17,99,0,99,..,40,0,44,0,44,..,27,0,29,0,29,..,153,32,189,0,186,..,114,4,117,0,117,..,133,16,149,0,149,..,191,4,197,0,197,..,43
LGA24410,42250,..,..,..,..,42250,..,100,0,104,0,104,..,179,13,188,0,188,..,3,0,3,0,3,..,521,161,680,3,683,..,1164,453,1610,17,1628,..,73,15,92,0,92,..,1755,628,2380,19,2401,..,56,6,64,0,61,..,119,0,127,0,126,..,91,4,87,0,91,..,243,6,253,3,251,..,239,31,275,3,276,..,32,0,32,0,32,..,309,11,325,0,322,..,275,34,310,4,313,..,205,8,208,3,216,..,64,3,73,0,73,..,175,14,191,0,197,..,1066,73,1137,10,1152,..,367,33,396,3,398,..,53,8,63,0,61,..,100,43,142,0,142,..,28,3,25,0,25,..,18,0,18,0,18,..,217,67,280,4,283,..,104,21,122,0,122,..,52,7,67,0,67,..,16,0,16,0,16,..,52,9,60,0,60,..,70,0,71,0,72,..,87,7,94,0,100,..,70,0,70,0,70,..,28
