LGA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
LGA34580,0,0,0,0,0,4,4,64,0,3,3,4,0,0,0,0,0,0,0,0,13,8,4,38,0,0,0,0,0,0,7,12,0,0,0,5,19,16,11,77,0,0,0,0,0,3,9,23,7,6,4,11,38,25,15,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,9,5,4,3,8,3,5,4,7,5,6,4,64,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,52,47,8,15,3,8,6,0,0,0,0,0,0,3,143,0,0,11,74,174,180,135,76,21,15,11,15,4,0,44,753,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,4,21,37,28,40,4,8,10,11,16,0,3,182,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,10,0,0,0,7,0,3,3,0,8,7,0,44
LGA34590,32,16,3,3,0,7,13,582,3,76,107,81,22,15,18,15,0,0,0,3,0,0,16,369,0,4,5,3,8,51,103,56,14,12,19,9,9,12,17,303,0,0,0,0,12,77,265,351,56,34,24,40,41,16,36,954,0,3,3,39,61,44,54,19,5,3,3,0,0,3,6,241,3,0,21,87,109,130,160,155,22,47,63,27,21,14,34,893,0,42,50,36,15,3,6,0,0,0,0,0,0,0,4,157,0,266,312,99,148,41,62,29,0,3,3,5,7,3,43,1015,13,22,125,646,2833,3881,5877,4611,968,1190,917,658,573,316,867,23485,0,0,0,12,14,28,175,229,49,76,152,77,65,35,11,923,0,3,3,41,302,657,498,706,93,116,126,109,89,54,84,2885,0,22,14,12,124,98,49,18,3,3,3,5,5,0,8,363,0,0,12,33,39,62,103,56,3,8,5,3,3,5,10,335
LGA34710,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,12,23,7,15,3,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,3,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34770,19,27,7,0,0,0,4,178,5,59,50,19,3,0,0,0,0,3,4,0,0,0,8,167,0,0,0,0,0,7,5,12,0,0,3,4,0,0,0,37,0,0,0,0,3,4,8,13,0,3,3,3,0,7,0,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,11,13,17,6,14,13,7,0,3,3,8,7,8,101,16,154,67,31,18,4,3,0,0,3,0,0,0,0,11,302,0,60,53,23,44,8,11,19,0,6,5,0,0,0,0,238,4,10,51,258,526,455,517,474,191,143,71,46,29,20,95,2882,0,0,0,0,0,3,14,6,6,4,4,0,3,3,3,53,0,0,0,0,91,122,114,543,138,177,122,122,94,40,43,1598,0,3,5,0,9,11,7,3,3,4,3,0,0,0,0,40,0,0,0,5,3,4,8,0,0,3,0,0,0,0,0,28
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34860,3,0,4,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,27,21,39,18,9,3,4,5,7,0,5,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,66,35,6,12,12,10,3,12,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA34880,0,0,0,0,3,0,0,31,6,129,283,77,3,7,4,4,0,5,3,3,0,0,35,556,0,0,0,0,0,4,11,5,14,3,0,5,3,6,7,62,0,0,0,0,0,0,0,0,0,3,4,3,6,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,3,0,0,0,0,3,0,3,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,24,13,9,3,9,0,0,0,0,0,0,0,3,80,0,0,15,55,110,71,51,39,11,15,10,3,4,3,27,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,16,17,28,5,4,9,10,11,3,11,118,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,17,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9
LGA35010,31,46,32,4,13,10,21,1031,12,160,216,177,29,17,32,25,7,13,9,16,11,4,30,749,0,9,10,9,10,40,123,83,15,14,0,8,21,37,46,423,0,0,0,0,3,27,101,143,25,26,37,60,84,77,51,635,0,3,5,21,8,5,4,3,0,0,0,0,0,3,3,60,3,3,82,142,100,103,80,67,17,18,16,6,15,9,24,681,0,84,62,26,10,8,6,3,0,6,0,0,0,0,3,214,0,435,318,143,153,93,134,79,7,5,11,10,6,5,33,1437,22,48,167,962,2939,3745,4931,3903,1034,1027,719,474,396,240,735,21337,0,0,0,4,4,10,31,22,9,11,8,12,3,4,4,113,0,3,7,45,367,736,516,914,208,188,127,138,143,60,101,3539,0,28,32,22,96,93,46,38,7,9,9,7,0,0,9,386,0,3,11,92,37,49,89,43,3,8,6,12,3,0,18,374
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35300,0,3,4,0,0,0,4,33,0,9,11,3,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,13,0,3,11,32,65,97,159,176,86,96,52,36,35,21,41,913,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,20,0,0,0,0,31,79,61,148,30,18,22,16,14,11,14,445,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,10,7,3,0,0,0,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35740,6,5,3,0,0,0,5,118,3,26,17,12,3,3,10,15,0,8,9,5,7,3,10,120,0,6,0,0,0,5,25,20,3,0,6,0,3,3,4,70,0,0,0,0,0,3,6,10,3,0,0,0,4,5,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,15,8,3,7,4,3,0,0,0,0,0,0,62,0,12,6,0,10,0,0,0,0,0,0,0,0,0,0,37,0,67,59,27,33,20,36,34,0,3,9,11,3,0,9,299,3,14,59,214,436,463,477,242,60,48,39,46,23,16,76,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,22,49,36,32,3,10,10,5,4,3,4,181,0,3,9,0,16,7,14,3,0,0,0,0,0,0,0,43,0,0,3,10,9,7,11,0,0,0,4,0,0,3,0,40
LGA35760,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,0,0,0,12,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,13,0,0,0,0,0,0,0,7,0,4,0,9,39,14,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,3,30,0,0,5,18,38,27,30,16,0,4,3,0,0,0,10,158,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,10,14,9,30,10,0,0,4,3,3,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36250,27,14,9,15,5,4,8,425,0,95,83,41,6,6,17,16,0,11,0,0,4,3,10,297,0,0,0,4,6,13,50,30,3,4,3,4,6,3,5,132,0,0,0,0,8,16,21,35,4,4,0,0,5,0,4,101,0,0,0,10,9,3,4,4,0,0,0,0,0,0,0,32,0,0,25,48,48,40,24,27,4,0,0,3,11,0,6,240,0,40,32,17,7,10,7,0,0,0,0,0,0,0,0,104,0,205,180,55,77,36,40,11,3,4,0,7,0,0,20,632,8,22,89,368,1175,1512,2102,1339,290,275,184,127,102,60,224,7889,0,0,0,0,0,3,9,3,3,8,0,3,3,0,0,40,0,0,3,12,104,143,118,229,27,23,33,27,27,17,24,800,0,26,13,3,65,37,17,18,0,0,0,0,0,0,3,195,0,0,13,29,20,18,29,11,3,7,0,0,0,0,5,130
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36370,3,13,0,5,0,3,0,66,0,4,6,3,4,3,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,6,13,0,0,3,5,0,0,5,28,0,0,0,0,0,3,17,24,4,4,3,5,4,5,3,70,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,17,9,12,21,3,10,10,0,0,5,0,90,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,34,11,3,8,3,5,0,0,0,0,0,0,7,114,0,3,18,93,221,195,229,163,55,48,29,10,18,20,61,1160,0,0,0,0,0,0,6,4,3,5,17,5,6,0,0,50,0,0,0,10,50,89,72,195,46,83,92,81,51,21,29,817,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,3,10,0,0,0,3,8,3,3,39
LGA36510,0,0,0,0,0,0,0,45,0,11,3,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,11,17,3,6,3,0,0,0,0,3,46,0,0,0,0,4,3,19,13,0,0,4,0,19,19,14,93,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,12,5,8,8,3,0,0,0,0,0,3,0,50,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,58,39,27,20,12,15,3,5,0,0,0,0,0,4,183,3,11,25,134,307,335,311,147,26,6,23,14,9,5,53,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,21,18,26,4,4,9,3,9,6,11,107,0,0,0,0,14,7,6,6,0,0,0,0,0,0,0,38,0,0,0,3,0,4,5,3,0,0,0,0,0,0,3,17
LGA36580,0,0,0,0,0,0,0,29,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,4,0,0,0,3,9,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,0,0,0,0,22,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,26,31,7,18,3,6,3,0,0,0,0,0,0,10,99,0,0,17,54,147,130,153,40,15,8,3,0,3,0,38,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,18,16,77,49,40,33,27,48,41,19,378,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4
LGA36630,0,3,0,0,0,0,0,27,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,4,3,0,0,0,0,0,0,0,3,16,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,36,28,10,10,3,0,0,0,0,0,0,0,0,3,97,0,3,24,81,179,130,90,47,11,11,4,3,3,3,42,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,24,48,37,51,7,28,16,22,20,5,6,266,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,15
LGA36660,0,3,0,0,0,0,0,37,6,99,82,18,3,0,0,3,0,0,0,0,0,0,16,238,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,10,0,12,8,7,18,7,9,85,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,7,3,0,5,8,0,0,0,0,0,0,3,34,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,45,48,13,17,5,12,4,0,0,0,0,0,0,4,141,0,3,9,66,170,113,115,36,15,15,19,0,7,0,29,591,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,0,0,0,7,14,37,33,35,14,12,12,12,4,8,6,201,0,0,7,6,6,3,0,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
LGA36720,39,48,34,4,19,9,20,722,6,120,130,76,21,16,30,33,8,10,10,22,10,5,33,524,0,5,3,3,8,37,108,54,17,15,16,17,22,27,17,359,0,0,0,3,3,18,47,82,22,28,38,31,74,25,26,396,0,0,10,13,7,3,5,0,0,0,3,0,0,0,0,44,4,8,41,74,70,33,56,30,4,10,8,10,16,10,25,400,0,72,39,26,11,10,3,7,0,0,0,0,0,0,6,170,5,355,285,130,146,57,118,82,8,18,14,11,14,3,34,1278,29,55,255,993,2319,2432,3063,2086,438,413,312,217,200,112,424,13347,0,0,0,3,3,0,10,26,7,8,5,7,0,4,9,83,3,0,3,22,132,229,165,233,40,40,54,80,86,31,35,1159,0,27,26,14,71,32,22,21,3,13,8,5,13,4,14,274,3,3,17,47,33,24,32,15,6,8,10,8,6,0,6,216
LGA36820,0,3,0,0,3,0,0,37,9,56,38,20,0,4,0,9,0,0,0,5,9,5,9,160,0,0,0,0,0,3,7,9,4,3,3,3,3,0,5,32,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,4,3,0,0,0,0,0,0,0,25,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,32,28,15,6,4,4,5,0,0,0,0,3,0,0,106,3,5,24,111,125,79,84,40,0,6,0,0,0,3,18,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,20,13,26,6,5,3,6,7,5,10,126,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,12
