LGA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
LGA41060,8,33,96,450,278,247,106,42,19,1270,0,9,3,14,11,10,9,9,4,75,0,3,3,14,3,0,0,0,0,27,29,177,246,752,297,210,200,185,140,2232,129,214,318,756,469,428,326,290,162,3097,2906,5555,6723,14892,7922,7274,5612,3915,2310,57111,8,18,78,102,14,11,5,0,0,236,5391,9436,10541,19466,10592,8842,5686,3051,1773,74780,3,11,9,65,8,0,0,0,0,89,0,3,29,179,114,119,45,33,3,519,0,5,13,79,73,61,35,16,3,294,5,13,10,80,21,25,17,0,0,166,0,0,4,18,9,8,16,0,0,51,13,48,410,558,151,112,60,55,6,1402,0,0,18,98,86,106,108,136,51,598,3,33,8,55,9,24,37,15,12,192,32,192,195,679,883,872,660,391,205,4114,0,5,8,16,6,10,3,0,0,51,0,3,12,42,23,12,9,3,4,119,0,6,30,95,58,65,316,109,67,756
LGA41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,3,3,8,8,3,4,4,3,32,6,26,28,79,46,73,51,19,11,344,221,561,383,958,645,741,590,255,179,4531,0,0,0,0,0,0,0,0,0,0,451,1066,725,1546,1054,1124,899,414,216,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,36,85,127,114,46,22,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,7,3,24
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,15,6,3,7,6,3,61,62,102,76,192,119,118,97,48,38,843,0,0,0,0,0,0,0,0,0,0,118,221,153,332,218,243,156,73,49,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,12,0,3,33,7,9,22,34,28,22,14,7,3,148,55,87,82,209,128,100,100,32,3,801,0,0,0,0,0,0,0,0,0,0,91,135,107,252,164,132,92,27,4,1011,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,9,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,8,5,9,7,0,35
LGA41560,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,3,0,27,19,39,53,93,86,115,124,72,75,682,303,701,640,1303,947,1156,1147,634,267,7100,0,0,0,0,0,0,0,0,0,0,613,1436,1203,2198,1520,1743,1707,853,268,11545,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,17,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,4,0,6,7,27,98,162,187,136,29,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,9,27,9,5,52
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,11,5,3,3,0,0,34,29,64,40,107,76,94,48,21,14,484,0,0,0,0,0,0,0,0,0,0,60,128,66,184,145,186,84,35,20,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,12,13,14,11,3,67,44,82,81,157,126,150,120,51,29,836,0,0,0,0,0,0,0,0,0,0,74,159,144,262,208,236,195,80,29,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,17,10,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,0,0,13
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,15,11,9,8,3,12,61,27,64,44,119,88,106,103,24,28,608,0,0,0,0,0,0,0,0,0,0,65,132,83,211,153,172,187,47,34,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
LGA42030,0,0,0,12,0,0,3,0,0,16,0,0,0,0,8,4,5,6,4,32,0,5,0,0,0,3,0,0,0,15,0,3,9,21,15,17,3,14,9,97,25,61,60,150,112,84,84,85,44,707,662,1363,1449,2716,1686,1530,1222,907,395,11937,0,0,0,0,0,0,0,0,0,0,1286,2507,2668,4414,2191,1930,1423,826,334,17578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,3,3,0,0,18,0,0,0,3,3,0,0,0,0,9,0,0,4,4,8,0,0,0,0,24,0,0,0,0,0,3,4,0,0,9,0,0,0,3,0,0,3,0,0,8,3,31,65,153,456,555,429,421,171,2289,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,7,0,0,3,7,20,21,47,13,14,123
LGA42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,13,3,14,10,32,42,24,25,18,0,179,101,286,164,372,307,343,271,146,62,2059,0,0,0,0,0,0,0,0,0,0,197,470,349,673,457,565,383,210,73,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,84,70,24,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,20
LGA42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,4,0,19,11,22,24,58,49,54,34,11,17,283,188,526,387,796,605,583,391,143,68,3690,0,0,0,0,0,0,0,0,0,3,400,1056,766,1610,1187,1012,673,254,77,7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,29,49,46,4,3,157,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,4,9,6,0,22
LGA42600,0,0,3,10,8,7,0,0,0,26,0,0,0,21,8,6,5,8,5,59,0,0,0,4,8,0,0,0,0,14,11,26,42,185,63,36,56,27,25,464,26,61,99,251,119,187,161,141,151,1196,694,1599,1935,4282,2454,2732,2244,1429,1141,18514,0,3,3,4,0,3,0,0,0,9,1360,2706,3150,5583,3268,3668,2874,1538,1094,25235,0,0,5,3,0,0,0,0,0,10,0,0,0,14,11,9,3,5,0,42,0,0,0,3,3,0,0,0,0,6,3,6,10,49,15,19,9,3,5,111,0,0,0,4,3,0,0,0,0,8,4,16,44,133,29,11,14,7,0,262,0,0,0,0,6,7,10,13,3,41,0,0,0,16,0,7,11,15,4,48,14,142,142,460,540,488,476,336,185,2783,0,0,0,3,3,3,0,3,0,13,0,9,0,17,9,5,4,3,0,54,4,11,11,31,34,35,75,46,22,257
LGA42750,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,19,12,23,13,50,31,42,42,27,5,243,120,247,175,477,341,389,336,141,75,2297,0,0,0,0,0,0,0,0,0,0,226,452,310,726,518,610,463,185,83,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,5,5,11,49,72,74,25,11,258,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,3,8,11,5,0,32
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,5,11,9,3,46,31,68,48,84,79,81,68,37,26,526,0,0,0,0,0,0,0,0,0,0,41,137,92,172,132,131,120,60,35,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,12,3,8,0,6,3,34,50,72,35,124,64,60,52,38,21,516,0,0,0,0,0,0,0,0,0,0,95,142,71,219,115,109,94,65,23,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,14,15,13,19,15,6,96,57,96,99,217,142,178,182,121,47,1132,0,0,0,0,0,0,0,0,0,0,123,232,179,402,214,326,303,173,64,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,11,11,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
LGA43650,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,12,0,0,3,0,0,0,0,0,0,8,0,0,0,7,0,6,4,5,6,38,12,31,46,91,74,67,42,16,3,383,424,1088,922,1825,1156,948,585,247,93,7290,0,0,0,0,0,0,0,0,0,0,846,2197,1682,3021,1744,1438,843,314,104,12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,12,30,93,266,293,164,90,23,981,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,7,0,0,0,4,4,9,25,4,3,66
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,19,3,16,15,60,30,32,21,11,4,207,144,367,240,627,419,369,248,109,36,2561,0,0,0,0,0,0,0,0,0,0,295,718,459,1112,746,682,457,175,63,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,35,39,32,17,3,133,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,8,4,0,15
LGA43790,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,7,0,32,15,28,28,68,77,64,78,23,42,419,310,684,573,1147,838,812,748,398,232,5747,0,0,10,9,4,0,0,0,0,22,627,1274,1096,1910,1355,1381,1177,604,283,9704,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,27,49,63,77,38,10,279,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,22,6,3,55
LGA43920,0,0,0,15,3,3,3,0,0,21,0,0,0,0,0,6,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,4,9,6,3,0,0,25,14,27,39,73,58,50,39,15,6,327,215,560,543,1020,778,563,385,133,56,4246,0,0,0,0,0,0,0,0,0,0,467,1119,989,1737,1154,796,482,162,57,6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,7,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,8,46,167,180,106,51,7,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,8,0,3,25
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,8,0,4,12,9,4,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,7,12,12,7,12,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,10,12,66,49,47,15,9,0,201,0,13,12,9,20,15,8,11,9,96,0,0,3,23,8,12,0,0,0,53,64,155,186,582,166,136,89,68,62,1502,87,145,219,537,252,314,243,201,139,2132,2515,4476,5763,12679,5810,5985,4233,2737,1808,46003,7,22,36,72,19,8,6,0,0,163,4738,7339,8421,15786,7092,7555,4900,2715,1696,60239,5,15,11,104,7,0,0,0,0,150,0,0,10,40,34,42,12,12,0,150,0,3,3,48,28,28,12,3,6,135,10,8,10,70,27,21,8,4,3,150,0,0,3,15,3,8,3,0,0,39,25,60,516,1121,193,165,76,30,6,2198,0,0,3,15,11,30,33,28,8,131,3,13,16,50,21,37,22,18,10,186,33,349,470,964,1290,1012,872,569,290,5846,0,0,10,46,24,10,8,4,0,112,0,3,0,13,20,9,6,11,8,76,0,8,15,69,47,76,162,87,73,539
LGA44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,3,6,0,17,12,27,23,63,65,90,57,34,16,385,173,372,365,711,618,741,634,284,118,4020,0,0,0,0,0,0,0,0,0,0,329,723,705,1356,1081,1181,1022,404,134,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,20,68,101,137,69,13,415,0,3,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,18,31,13,5,69
LGA44340,3,18,8,89,14,19,3,0,0,146,0,3,7,0,13,4,8,6,4,46,0,0,9,14,6,6,5,0,0,38,9,34,71,220,111,74,72,71,50,717,35,101,104,270,182,167,186,152,118,1318,1634,3949,4190,7909,4673,4175,3497,2070,1434,33531,0,0,0,7,0,0,0,0,0,7,3222,6894,6713,10681,6327,5716,4329,2223,1436,47546,0,16,6,54,9,3,0,3,0,95,0,0,0,13,11,4,3,5,4,41,3,6,0,19,3,7,0,0,0,34,0,7,13,56,36,37,15,8,3,173,0,0,0,15,3,6,0,3,0,27,9,76,317,635,104,88,41,11,3,1285,0,0,0,0,0,14,16,15,0,48,0,4,0,6,0,3,13,4,9,41,16,193,253,501,835,700,708,418,223,3851,0,0,0,18,4,11,9,0,0,43,0,3,8,24,22,11,8,3,0,83,0,4,9,45,47,61,119,87,71,446
LGA44550,0,0,0,3,3,0,0,0,0,9,0,0,4,8,9,8,3,0,0,28,0,0,0,3,3,0,0,0,0,11,0,0,12,67,22,27,27,12,7,174,51,87,100,286,142,157,120,70,39,1043,1035,2244,2082,4332,2503,2214,1600,745,382,17149,0,0,0,0,0,0,0,0,0,0,2037,4204,3707,6765,3570,3001,2179,848,418,26723,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,5,3,20,12,13,5,3,0,71,0,0,0,0,0,0,0,0,0,3,0,4,0,25,6,8,0,0,0,42,0,0,0,3,7,0,5,0,0,12,0,0,0,0,3,0,3,0,0,4,5,71,117,285,476,471,394,227,66,2103,0,0,0,3,0,0,0,0,0,3,0,3,0,7,11,5,0,0,0,30,0,0,12,35,28,58,68,31,22,250
LGA44620,0,0,0,5,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,4,0,4,0,0,0,9,13,25,16,50,8,10,14,16,7,163,30,74,82,190,110,116,133,97,42,865,812,1727,1615,3217,1791,1686,1370,887,430,13538,0,0,0,3,0,0,0,0,0,4,1552,3165,2834,5292,2866,2620,1876,1094,483,21789,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,3,0,0,0,9,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,5,19,6,5,0,0,0,45,0,0,0,0,0,0,10,10,0,27,0,0,0,5,0,0,0,0,0,6,4,22,9,53,125,161,167,107,37,682,0,3,0,4,0,0,0,0,0,4,0,0,0,3,5,0,3,0,0,11,0,0,3,5,4,9,43,24,22,114
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,10,19,11,24,27,14,11,123,57,139,115,233,223,279,198,112,53,1401,0,0,0,0,0,0,0,0,0,0,112,271,234,382,366,471,333,172,75,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,25,31,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,11
LGA45040,0,8,10,38,3,0,0,0,0,69,0,0,0,3,4,3,4,0,0,10,0,0,3,9,3,0,0,0,0,15,0,10,16,37,8,11,12,7,4,106,41,63,74,170,129,96,100,58,32,761,617,1176,1337,2365,1446,1281,1173,673,321,10381,0,0,6,23,0,0,0,0,0,31,1072,2092,2236,3591,2153,2040,1754,950,379,16269,0,10,0,24,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,0,0,0,0,18,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,13,46,188,45,10,4,0,0,309,0,0,0,0,3,0,7,9,0,14,0,0,0,4,0,0,0,0,0,8,0,3,6,40,131,127,142,96,30,571,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,3,7,15,27,12,11,78
