LGA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
LGA20570,0,0,0,0,0,10,261,14,5,14,6,3,9,6,0,3,6,58,0,0,0,0,0,0,0,0,0,0,0,203,33,35,7,3,6,6,0,3,17,324,4,0,0,0,0,0,0,0,0,0,4,1069,64,62,4,3,19,10,4,5,61,1302,1149,15,9,3,4,0,0,3,0,41,1223,183,3,3,3,0,3,0,0,3,3,202,17,0,9,0,0,0,0,0,0,4,38,3,0,0,0,0,0,0,0,0,0,3,202,3,13,3,0,4,5,0,3,14,248,7,0,0,0,0,0,0,0,0,0,10,1365,16,21,6,9,8,5,7,3,58,1482,618,13,3,3,0,0,0,0,0,26,662,178,0,0,0,0,0,0,3,0,6,185,30,3,0,0,0,0,0,0,0,4,40,3,0,0,0,0,0,0,0,0,0,3,208,0,5,0,0,0,0,3,0,12,229,8,0,0,0,0,0
LGA20660,6,7,9,9,4,35,1780,227,20,44,12,12,12,13,13,19,31,395,8,0,0,0,0,0,0,0,0,6,15,1816,103,86,23,20,17,17,22,17,67,2189,0,0,0,0,0,0,0,0,0,0,3,3513,155,125,27,26,21,15,19,22,110,4042,1721,11,4,3,0,3,3,0,0,53,1809,1529,18,11,8,0,3,0,0,3,44,1622,251,22,38,16,8,12,0,11,5,26,384,17,0,0,0,0,0,0,0,0,0,18,1802,41,54,24,10,11,4,13,8,69,2030,3,0,0,0,0,0,0,0,0,5,5,3526,53,60,29,7,13,9,13,10,122,3847,798,6,9,0,0,0,0,0,0,23,843,1005,3,9,0,0,0,0,0,0,30,1043,375,19,14,4,3,3,0,3,0,23,449,7,0,0,0,0,0,0,0,0,0,6,1382,19,26,4,8,3,0,0,0,57,1500,3,0,0,0,0,0
LGA20740,0,0,0,0,0,3,114,8,0,0,0,0,0,0,4,3,0,19,3,0,0,0,0,0,0,0,0,0,4,115,4,6,0,0,0,0,4,3,9,141,4,0,0,0,0,0,0,0,0,0,6,800,23,19,3,0,0,5,4,3,29,889,1015,6,4,0,3,0,0,0,0,46,1081,173,0,0,0,0,0,0,0,0,4,184,19,0,0,0,0,0,0,3,0,0,27,3,0,0,0,0,0,0,0,0,0,3,200,0,3,0,0,0,0,3,0,7,211,4,0,0,0,0,0,0,0,0,0,6,1216,6,10,0,3,0,0,7,0,53,1293,532,3,0,0,0,0,0,0,0,28,561,116,0,0,3,0,0,0,0,0,5,125,17,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,9,144,0,0,3,0,0,0,0,0,8,155,3,0,0,0,0,0
LGA20830,0,3,0,0,0,7,155,10,0,0,0,0,0,0,0,4,3,9,3,0,0,0,0,0,0,0,0,0,3,137,5,3,3,0,3,0,0,4,11,169,0,0,0,0,0,0,0,0,0,0,5,852,38,26,6,3,4,0,0,4,33,958,987,15,5,5,3,3,0,0,0,29,1046,157,3,3,0,0,0,0,0,0,6,167,13,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,171,4,3,0,0,0,0,3,0,4,186,0,0,0,0,0,0,0,0,0,0,0,1149,15,8,5,3,3,0,4,0,37,1234,482,3,0,0,0,0,0,0,0,14,499,133,0,0,0,0,0,0,0,0,5,134,30,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,3,167,0,0,0,0,0,0,0,0,6,170,3,0,0,0,0,0
LGA20910,3,5,11,3,4,13,1113,95,15,19,6,6,9,5,3,8,14,185,4,0,0,0,0,0,0,0,0,0,3,1076,65,52,19,10,16,14,5,13,29,1302,0,0,0,0,0,0,0,0,0,0,0,3078,194,129,27,28,29,35,20,18,61,3610,1891,40,30,6,3,4,0,3,3,43,2026,835,17,3,0,0,0,0,0,3,20,887,146,4,10,3,0,0,8,3,3,12,192,10,0,0,0,0,0,0,0,0,0,10,991,27,13,3,8,0,8,3,5,30,1087,3,0,0,0,0,0,0,0,0,0,3,2882,61,43,12,10,7,5,8,10,79,3112,888,21,16,0,0,0,4,0,0,25,963,581,7,0,0,0,0,0,0,0,20,613,211,6,10,3,3,0,3,0,0,11,253,7,0,0,0,0,0,0,0,0,0,4,790,19,9,3,3,0,3,0,0,34,867,8,0,0,0,0,0
LGA21010,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,180,9,3,0,0,0,0,0,0,8,198,242,0,0,0,0,0,0,0,3,16,262,26,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,270,0,4,0,0,0,0,0,3,16,297,111,0,0,0,0,0,0,0,0,3,111,22,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
LGA21110,5,8,10,4,8,44,2773,452,72,125,14,24,32,39,30,28,82,898,17,0,3,0,0,0,0,0,0,0,20,2949,202,200,27,33,39,49,30,30,135,3694,5,0,0,0,0,0,0,0,0,4,6,5402,343,265,41,48,43,62,35,35,199,6461,2252,34,21,0,0,3,0,8,5,35,2356,1921,27,24,5,5,3,9,4,0,30,2027,347,42,80,12,19,13,19,25,17,44,608,17,0,0,0,0,0,0,0,0,0,17,2281,67,103,18,27,15,27,28,14,71,2651,3,0,0,0,0,0,0,0,0,3,7,4532,102,121,18,26,24,27,35,24,108,5011,1042,16,11,7,0,0,6,0,0,40,1117,1180,13,6,0,0,0,0,3,0,38,1235,589,37,46,3,4,6,9,3,4,23,724,15,0,0,0,0,0,0,0,0,0,14,1781,49,53,8,8,5,8,6,4,61,1977,11,0,0,0,0,0
LGA21180,25,35,22,21,15,220,7434,3231,263,287,76,69,85,68,71,60,183,4388,77,5,7,0,0,0,0,0,0,12,100,9932,552,448,96,95,120,88,91,76,418,11918,10,0,3,0,0,0,0,0,0,13,21,11928,630,492,101,105,125,92,99,77,512,14155,1999,37,11,3,0,3,4,0,4,73,2130,5531,40,33,10,3,7,6,8,8,161,5809,2533,125,151,40,30,24,36,16,21,113,3090,90,3,3,0,0,0,0,0,0,3,102,8154,169,193,49,37,27,38,28,22,275,8996,13,3,0,0,0,0,0,0,0,6,25,10159,203,205,51,37,37,40,32,22,357,11148,742,8,4,0,0,0,0,0,0,41,788,2593,15,12,3,0,7,0,0,0,96,2739,2150,57,45,13,10,9,3,3,3,86,2376,48,0,0,0,0,0,0,0,0,0,50,4789,79,54,19,9,13,5,5,3,181,5168,7,0,0,0,0,0
LGA21270,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,0,0,0,0,0,0,62,61,0,0,0,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,69,26,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
LGA21370,0,0,0,0,0,4,57,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,53,0,4,0,0,0,0,3,0,4,65,0,0,0,0,0,0,0,0,0,0,0,353,11,16,3,0,3,0,3,3,20,420,419,3,12,0,0,0,0,0,0,16,461,68,0,0,0,0,0,0,0,0,0,76,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,4,86,0,0,0,0,0,0,0,0,0,0,0,507,3,12,0,0,3,0,3,0,23,550,208,3,0,0,0,0,0,0,0,12,222,54,0,0,0,0,0,0,0,0,5,60,20,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,4,77,3,0,0,0,0,0
LGA21450,7,0,3,4,3,11,589,33,13,18,0,3,11,4,6,14,11,119,4,0,0,0,0,0,0,0,0,0,6,506,63,55,4,10,10,8,13,13,26,717,3,0,0,0,0,0,0,0,0,0,3,2107,139,108,12,15,14,9,22,18,69,2518,1560,30,32,3,0,3,3,5,4,37,1679,407,8,18,4,6,0,0,3,3,18,475,46,9,18,3,3,3,3,9,3,13,107,6,0,0,0,0,0,0,0,0,3,10,465,18,32,9,16,7,3,11,8,34,593,3,0,0,0,0,0,0,0,0,0,7,2028,48,60,12,13,13,6,23,11,69,2276,712,8,20,3,0,0,0,0,0,30,775,220,3,3,0,0,0,0,0,0,10,242,63,3,5,0,0,0,0,0,0,0,76,8,0,0,0,0,0,0,0,0,0,8,293,8,10,3,0,0,0,0,0,15,329,9,0,0,0,0,0
LGA21610,60,43,32,34,26,150,6850,1107,273,264,56,79,96,92,73,85,156,2290,51,9,9,0,0,0,0,0,0,5,77,6782,842,567,103,139,134,130,106,107,308,9213,14,0,0,0,0,0,0,0,0,0,18,11908,1172,735,128,159,162,144,114,115,435,15066,4122,75,81,8,21,9,4,4,6,133,4460,3068,93,127,21,31,17,24,26,11,91,3505,923,112,170,39,42,53,39,47,50,96,1565,50,4,4,0,0,0,0,0,0,9,67,4050,210,301,55,72,64,59,78,61,192,5140,9,0,0,0,0,0,0,0,0,9,22,8184,287,379,65,91,69,64,82,70,332,9622,2030,50,45,3,5,12,3,3,0,96,2251,1333,19,52,3,7,3,6,4,0,59,1497,733,66,83,8,7,11,12,3,9,41,990,28,0,0,0,0,0,0,0,0,3,29,2092,89,138,20,16,16,25,4,6,106,2515,8,0,0,0,0,0
LGA21670,0,0,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,4,3,0,0,0,0,3,0,3,38,0,0,0,0,0,0,0,0,0,0,0,210,5,7,0,0,0,0,4,0,12,241,277,0,3,0,0,0,0,0,0,16,293,35,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,310,0,3,0,0,0,0,0,0,20,333,158,0,0,0,0,0,0,0,0,4,164,12,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0
LGA21750,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,6,0,3,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,256,10,9,3,6,0,7,0,0,15,305,259,5,7,0,0,0,0,0,0,12,281,48,0,0,0,0,0,0,0,0,3,56,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,61,3,0,0,0,0,0,0,0,0,0,3,315,8,6,0,0,0,0,0,0,13,345,147,0,0,0,0,0,0,0,0,4,151,29,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,32,3,0,0,0,0,0
LGA21830,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,144,6,4,3,0,0,0,0,0,3,165,167,3,0,0,0,0,0,0,0,7,184,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,184,3,0,0,0,0,0,0,0,12,201,92,3,0,0,0,0,0,0,0,3,103,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
LGA21890,15,4,6,10,10,71,2768,793,60,74,24,12,30,20,17,31,57,1126,21,0,0,0,0,0,0,0,0,3,26,3344,125,118,37,31,32,31,29,41,131,3918,3,0,0,0,0,0,0,0,0,7,11,4700,170,145,42,38,37,39,33,44,179,5429,972,10,13,0,0,0,0,3,3,36,1041,2815,11,21,4,3,4,5,4,0,84,2953,1298,33,44,3,3,10,18,15,4,51,1475,49,0,0,0,0,0,0,0,0,7,55,4154,47,68,9,11,10,18,20,4,142,4476,6,0,0,0,0,0,0,0,0,7,16,5140,59,79,10,11,10,24,26,3,182,5536,406,3,6,0,0,0,0,0,0,36,448,2316,3,3,0,0,0,0,0,0,79,2408,2133,25,15,0,3,0,0,4,5,122,2307,32,0,0,0,0,0,0,0,0,13,46,4479,32,18,5,9,0,0,4,5,217,4766,9,0,0,0,0,0
LGA22110,0,0,3,0,0,6,130,6,0,6,0,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,109,7,8,0,4,0,3,0,0,10,144,0,0,0,0,0,0,0,0,0,0,0,797,28,25,3,6,3,3,0,0,37,905,1127,14,14,0,0,0,0,3,0,43,1200,139,0,0,0,0,0,0,0,0,13,158,10,4,0,0,0,0,0,0,0,4,22,6,0,0,0,0,0,0,0,0,0,6,164,7,0,0,0,0,0,0,0,13,187,4,0,0,0,0,0,0,0,0,3,4,1296,19,12,0,0,0,0,0,0,63,1393,607,11,3,0,0,0,0,0,0,30,657,126,0,0,0,0,0,0,0,0,11,135,9,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,5,135,0,0,0,0,0,0,0,0,7,146,6,0,0,0,0,0
LGA22170,11,6,3,7,4,35,1244,106,30,29,11,10,11,12,10,11,20,237,10,4,0,0,0,0,0,0,0,0,14,1133,117,85,25,22,13,16,16,10,54,1494,0,0,0,0,0,0,0,0,0,3,7,4237,236,172,32,30,24,22,26,18,133,4934,2895,49,41,0,4,3,0,3,0,84,3078,730,20,16,3,3,0,0,0,3,31,806,134,15,17,5,3,4,6,3,3,8,210,18,0,0,0,0,0,0,0,0,0,18,881,34,37,13,9,3,8,3,6,44,1032,4,0,0,0,0,0,0,0,0,3,10,3777,83,71,16,8,8,9,4,6,133,4116,1609,18,16,0,0,3,0,0,0,64,1720,561,0,3,0,3,0,0,0,0,14,592,123,18,11,3,0,0,3,0,0,15,173,7,0,0,0,0,0,0,0,0,3,9,695,17,12,3,3,0,7,0,0,34,771,8,0,0,0,0,0
LGA22250,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,89,4,3,0,0,0,3,0,0,0,100,98,0,0,0,0,0,0,0,0,3,99,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,3,126,58,0,0,0,0,0,0,0,0,0,63,11,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0
LGA22310,13,6,10,10,7,52,2532,307,43,76,32,22,29,24,28,24,63,645,12,0,0,0,0,0,0,0,0,0,15,2576,133,135,44,41,35,35,37,33,117,3189,5,0,0,0,0,0,0,0,0,7,12,5012,253,193,56,50,36,43,40,36,153,5874,2455,64,42,11,5,12,4,5,0,33,2633,2061,26,25,4,8,3,4,11,4,47,2197,492,21,54,11,10,15,9,8,15,28,670,19,0,0,0,0,0,0,0,0,0,30,2581,49,81,19,14,23,16,16,14,79,2890,10,0,0,0,0,0,0,0,0,4,15,5047,113,123,24,23,29,19,22,14,112,5533,1109,44,27,0,6,3,0,5,0,51,1240,1339,14,3,3,0,0,4,0,0,34,1390,788,30,33,5,3,5,3,0,0,25,896,23,0,0,0,0,0,0,0,0,4,21,2149,43,33,4,3,5,3,0,0,66,2309,19,0,0,0,0,0
LGA22410,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,3,6,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,277,20,16,4,0,3,0,0,0,11,329,247,3,4,0,0,0,0,0,0,13,268,33,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,280,3,4,0,0,0,0,0,0,11,298,133,3,0,0,0,0,0,0,0,3,144,24,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
LGA22490,0,0,0,0,0,3,69,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,69,0,3,0,0,0,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,428,6,19,3,4,0,0,0,0,27,490,338,5,0,0,0,0,0,0,0,15,365,57,0,0,0,0,0,0,0,0,3,63,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,401,5,0,0,0,0,0,0,0,15,428,135,3,6,0,0,0,0,0,0,0,148,32,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
LGA22620,0,4,4,5,3,3,199,6,7,14,3,7,11,6,12,3,9,78,0,0,0,0,0,0,0,0,0,0,0,147,30,29,5,7,17,10,18,6,15,276,0,0,0,0,0,0,0,0,0,0,3,1002,68,54,5,8,23,18,18,8,43,1247,1019,16,9,0,0,0,0,0,0,44,1093,136,3,6,0,0,0,0,0,3,5,159,13,0,5,0,0,3,4,3,3,5,34,0,0,0,0,0,0,0,0,0,0,3,150,3,12,3,0,3,4,3,4,11,196,6,0,0,0,0,0,0,0,0,4,5,1174,16,21,3,0,7,4,3,4,57,1290,473,5,3,0,0,0,0,0,0,24,512,94,3,0,0,0,0,0,0,0,9,107,18,0,4,0,0,3,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,3,112,3,4,0,0,3,0,0,0,15,141,4,0,0,0,0,0
LGA22670,31,31,23,20,17,106,5019,2728,336,347,87,97,108,103,74,97,195,4189,42,0,0,0,0,0,0,0,0,6,53,7080,639,496,118,133,139,119,98,114,310,9262,7,0,0,0,0,0,0,0,0,8,20,8735,754,547,121,137,149,125,104,122,375,11159,2101,39,22,3,0,0,3,0,0,57,2233,2833,55,47,14,12,8,5,8,10,79,3068,1958,128,184,44,38,37,39,39,38,98,2597,35,3,0,0,0,0,0,0,0,6,46,4830,190,232,51,47,45,47,44,46,187,5711,17,0,0,0,0,0,0,0,0,3,21,6949,226,256,56,48,47,47,49,46,246,7965,1164,11,15,0,3,3,4,0,0,45,1237,1561,19,25,0,0,3,3,0,3,51,1672,1572,65,83,10,16,13,8,3,4,91,1872,33,0,0,0,0,0,0,0,0,4,37,3161,90,111,12,14,19,13,5,7,153,3582,14,0,0,0,0,0
LGA22750,3,15,3,7,5,45,1508,183,37,44,11,10,17,16,18,19,31,379,8,0,0,0,0,0,0,0,0,3,15,1507,110,87,10,16,28,17,29,26,71,1899,7,0,0,0,0,0,0,0,0,17,23,4995,213,169,19,21,42,25,32,26,190,5735,4071,34,44,8,14,8,3,6,3,118,4294,1548,5,9,0,0,0,3,7,0,39,1618,392,14,16,5,3,9,6,7,3,10,473,31,0,0,0,0,0,0,0,0,4,32,1972,20,28,4,3,13,10,15,8,58,2125,13,0,0,0,0,0,0,0,0,6,23,6051,51,72,13,20,17,16,19,6,180,6444,2084,33,14,0,0,3,0,0,0,72,2207,1193,3,5,0,0,3,0,0,0,61,1263,516,5,6,0,0,0,3,3,0,39,576,30,0,0,0,0,0,0,0,0,3,34,1737,10,10,3,0,3,3,3,0,102,1880,20,0,0,0,0,0
