SA3_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
30906,4548,7329,1987,138,14003,1927,554,16481,302,134,153,4,599,527,44,1170,877,786,771,35,2472,852,200,3523,1178,925,924,40,3069,1379,253,4697,129,76,87,4,297,234,25,552,60,14,13,0,92,163,12,270,31,18,14,0,64,71,3,133,0,0,0,0,0,7,0,4,224,103,120,4,455,464,43,960,43,3,13,3,64,235,10,312,13,6,3,0,17,69,4,97,0,0,0,0,3,0,0,4,0,3,0,0,3,0,0,3,56,15,20,3,89,310,17,416,10,9,3,0,21,135,3,163,6011,8379,3056,193,17640,4212,867,22716
30907,8253,14760,3460,244,26717,2901,860,30472,693,498,487,25,1706,858,159,2717,963,694,654,39,2354,639,194,3184,1660,1191,1140,67,4056,1495,352,5901,72,60,60,3,199,94,20,309,112,27,41,4,188,91,21,306,154,65,41,0,256,102,23,383,4,0,0,0,3,0,0,3,344,144,145,13,647,287,66,1002,19,5,4,0,29,47,0,76,55,5,5,0,68,89,4,164,3,3,0,0,5,4,0,13,4,5,0,0,10,3,0,14,77,23,10,0,116,136,9,261,31,43,18,0,88,26,3,118,10363,16168,4777,323,31623,4846,1281,37751
30908,2820,3928,1130,94,7981,1300,310,9591,223,233,201,19,675,346,51,1076,1119,1165,943,62,3294,917,383,4596,1342,1396,1142,79,3961,1261,439,5666,62,7,9,0,81,289,7,374,252,109,123,20,492,302,112,907,252,72,58,15,403,363,107,871,0,0,0,0,0,0,0,0,572,188,186,32,975,952,229,2156,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,4,0,9,6,8,0,0,15,9,0,24,4743,5516,2469,208,12932,3520,984,17446
30909,2774,3982,1569,128,8447,1648,704,10794,450,220,274,26,977,948,124,2046,519,464,371,24,1378,580,271,2233,965,686,646,52,2356,1523,396,4281,206,141,170,20,539,611,110,1258,425,154,157,29,765,860,287,1909,1091,325,244,40,1702,1305,419,3426,0,0,0,0,4,4,0,6,1724,622,573,92,3006,2783,820,6603,8,0,0,0,7,8,0,18,12,0,3,0,11,24,0,37,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9,18,6,3,0,29,39,0,69,22,20,15,0,50,102,0,154,5499,5312,2798,273,13882,6093,1926,21900
30910,1231,1810,472,47,3560,669,171,4395,94,87,63,3,247,206,26,485,415,282,203,18,910,356,116,1387,513,364,263,19,1160,563,141,1868,167,91,89,24,372,454,168,999,579,153,148,38,918,914,271,2109,2231,531,358,58,3182,2464,638,6287,0,0,0,0,0,5,0,4,2977,775,596,123,4475,3839,1079,9393,8,0,0,0,8,10,0,19,12,3,0,0,19,29,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,18,4,0,0,24,44,6,73,42,14,15,0,77,51,4,136,4789,2964,1350,197,9296,5164,1407,15868
31001,3997,7516,3040,337,14883,3285,705,18875,90,37,45,3,173,307,13,493,461,568,373,62,1470,466,150,2085,559,601,418,61,1645,770,163,2579,59,3,9,0,71,301,9,373,27,16,4,3,49,59,5,115,0,0,0,0,0,4,0,6,0,0,0,0,3,0,0,3,84,19,19,3,124,360,15,495,11,0,11,3,23,85,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,29,4,60,26,3,87,22,22,37,8,87,113,8,207,16,20,15,3,48,34,8,83,4673,8179,3526,406,16785,4568,893,22243
31002,6682,6416,2419,185,15703,4047,667,20413,42,11,28,8,93,151,12,249,3,3,0,0,9,3,0,12,40,19,34,8,99,156,12,261,42,3,19,0,63,122,5,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,40,9,14,0,67,122,5,196,32,12,20,0,66,195,13,276,4,0,5,0,12,29,3,47,12,5,4,0,15,10,0,24,4,3,0,0,13,8,0,16,53,18,26,3,106,241,18,369,41,20,11,0,82,39,3,124,6867,6484,2511,200,16060,4598,699,21359
31003,8364,11270,4919,431,24972,6143,1028,32146,308,114,291,16,725,1185,101,2007,161,104,201,8,478,481,56,1016,463,216,486,29,1200,1673,158,3027,49,29,78,6,164,469,27,664,12,0,20,0,40,50,3,93,8,0,0,0,14,26,0,39,0,0,0,0,0,0,0,3,72,33,100,9,215,551,37,799,11,3,3,0,14,27,0,47,3,0,0,0,3,14,4,25,0,4,0,0,3,0,0,6,16,14,3,0,38,12,0,48,27,20,4,0,59,61,4,122,23,21,8,0,52,48,3,98,8945,11560,5526,465,26499,8468,1229,36192
31004,5230,10213,3643,286,19376,3058,787,23226,159,193,195,20,568,436,63,1070,213,290,250,41,789,277,66,1139,368,480,446,62,1362,718,129,2205,14,10,18,3,43,27,4,68,3,9,0,0,17,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,20,19,4,58,38,4,98,9,0,3,0,8,58,0,64,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,4,0,3,0,3,10,0,0,10,10,5,3,5,24,60,0,77,9,14,15,0,36,20,0,54,5640,10737,4121,359,20852,3890,922,25662
31101,1317,1332,629,58,3337,797,117,4253,41,13,41,0,97,207,11,318,17,10,6,0,32,44,4,80,60,25,50,0,134,254,14,403,20,0,3,0,22,62,0,87,3,0,3,0,3,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,30,92,8,123,22,4,0,0,26,31,0,60,3,3,0,0,3,3,0,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,20,6,0,0,32,42,4,74,3,0,4,0,12,4,0,16,1422,1363,688,59,3532,1188,143,4864
31102,3077,3788,1953,172,8988,2082,395,11468,163,57,98,11,328,475,24,827,219,224,329,20,793,501,83,1381,384,284,425,35,1119,978,105,2203,78,57,103,10,249,330,41,622,20,5,21,0,48,75,7,131,0,0,0,0,4,4,0,7,4,0,0,0,4,0,0,4,109,65,126,6,309,416,44,763,3,0,0,0,8,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,0,20,3,6,3,0,16,8,3,24,3579,4148,2507,213,10439,3497,550,14481
31103,5232,9143,3629,273,18273,3089,734,22097,117,80,69,12,282,237,26,544,193,296,264,28,781,308,64,1152,313,378,336,37,1057,549,88,1697,17,5,16,4,36,81,4,125,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,9,12,4,44,81,4,129,16,3,0,0,23,50,0,70,14,0,7,0,19,95,5,121,0,0,0,0,3,0,0,3,3,22,5,0,27,5,3,40,31,27,11,3,76,151,3,237,19,19,5,0,42,21,0,66,5608,9569,4004,315,19496,3886,839,24223
31104,3634,6409,1360,86,11493,1363,283,13139,28,11,11,0,51,37,3,91,23,17,17,0,55,23,3,77,48,28,31,0,107,62,6,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,4,3,0,0,14,5,0,17,12,13,3,0,34,14,0,42,3698,6458,1397,86,11645,1443,284,13369
31105,4612,6749,2285,204,13844,2559,541,16941,95,109,102,16,321,327,31,683,191,190,228,25,637,284,60,981,284,302,328,45,963,612,86,1661,142,110,117,6,371,365,22,756,5,8,5,3,18,21,17,53,0,0,0,0,0,3,0,4,0,0,3,0,3,3,0,8,142,110,122,11,386,386,46,816,26,0,5,0,31,79,0,116,3,0,0,0,5,19,0,27,4,0,0,0,4,7,0,7,0,0,0,0,3,0,0,6,29,3,5,0,41,103,3,147,15,14,9,0,35,29,0,71,5087,7179,2756,252,15276,3695,674,19638
31106,4929,7564,3201,286,15979,3151,758,19890,177,136,166,20,504,513,62,1086,575,703,589,50,1918,1188,200,3312,757,842,758,74,2430,1701,265,4395,99,120,111,17,345,455,46,844,8,9,3,0,18,7,4,27,12,12,3,0,20,13,0,40,4,9,5,0,18,17,3,39,120,145,123,16,403,490,56,950,22,0,8,0,30,60,3,99,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,17,28,0,56,19,8,82,41,19,39,0,99,80,12,183,13,14,11,0,37,48,3,83,5857,8582,4136,371,18942,5467,1096,25505
31201,2668,3432,807,54,6965,1994,254,9216,59,34,27,3,122,201,21,349,73,36,16,0,124,121,25,268,139,67,46,3,253,327,44,619,96,50,43,5,192,245,37,473,3,0,7,0,15,14,3,33,3,0,0,0,3,5,0,8,0,0,0,0,0,10,0,9,103,50,50,5,209,279,42,526,56,13,3,3,73,119,7,195,14,0,0,0,14,14,3,34,5,3,0,0,4,6,0,15,3,0,0,0,7,11,4,21,81,17,3,3,102,146,16,268,14,24,8,0,42,44,3,94,3002,3583,918,67,7571,2792,362,10719
31202,10788,12468,3786,331,27383,6249,952,34580,409,243,249,24,926,1326,98,2350,202,123,150,14,490,497,84,1075,618,362,402,34,1418,1827,182,3428,234,143,175,17,564,898,69,1528,12,4,6,0,19,24,3,51,117,32,11,3,165,112,25,295,0,3,0,0,4,0,0,4,362,176,191,16,752,1034,92,1871,94,16,12,0,120,226,11,356,17,5,3,0,24,53,5,84,25,17,8,0,48,39,3,86,9,3,3,0,21,6,0,23,145,39,23,0,216,317,20,545,35,35,23,3,96,140,10,242,11955,13083,4428,385,29853,9561,1253,40669
31203,1662,1724,485,30,3898,907,209,5024,56,26,26,0,117,99,10,221,95,50,59,6,202,170,56,428,149,75,80,8,315,268,69,652,110,60,67,10,249,291,30,569,39,8,10,0,58,72,11,147,16,3,3,0,21,15,4,41,0,0,0,0,0,0,0,3,170,66,80,10,332,375,56,758,23,0,0,0,25,45,0,78,10,3,0,0,16,17,0,32,3,6,0,0,13,4,0,16,3,0,0,0,6,9,3,13,42,8,4,0,53,75,3,134,50,15,9,0,70,73,8,154,2076,1883,664,50,4674,1702,349,6722
31301,4322,2423,1110,82,7933,2162,336,10433,500,53,71,6,638,609,28,1266,246,45,73,7,375,486,31,894,751,96,147,15,1008,1096,59,2158,47,18,27,3,97,186,19,298,48,11,26,0,88,109,10,209,42,3,10,0,62,43,3,109,10,0,0,0,14,5,0,14,151,37,67,3,256,345,34,636,71,4,6,3,91,215,9,316,51,0,0,0,48,109,4,169,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,9,124,7,10,7,146,333,15,494,17,7,0,0,22,16,6,50,5359,2568,1338,105,9370,3958,447,13773
31302,5049,6925,3147,221,15338,2833,733,18904,347,203,388,24,957,710,110,1774,97,61,144,15,318,336,67,725,443,267,532,39,1274,1046,178,2502,85,13,26,0,127,537,12,672,5,4,4,0,10,52,4,62,10,0,3,0,11,35,4,52,0,0,0,0,0,0,0,0,95,17,35,4,152,620,21,791,3,0,4,0,8,15,0,23,7,0,3,0,11,32,3,48,3,0,0,0,3,3,0,4,0,7,3,0,14,0,0,14,17,10,12,0,39,53,3,97,19,13,9,0,31,29,4,67,5615,7226,3725,268,16835,4583,935,22356
31303,1414,1245,429,26,3113,837,139,4095,3,17,0,0,22,7,0,24,3,0,0,0,6,0,0,6,4,18,3,0,31,3,0,36,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,3,0,0,0,4,7,0,16,11,3,0,0,13,31,3,44,4,3,5,0,10,7,0,17,0,4,0,0,7,3,0,16,0,0,0,0,3,4,3,9,12,12,6,0,28,40,5,79,4,9,5,0,21,7,0,28,1443,1282,445,29,3199,909,143,4248
31304,5305,7646,2434,148,15540,2895,440,18871,81,51,101,4,244,148,19,411,124,144,240,16,517,258,57,827,204,198,346,14,760,401,74,1238,26,12,25,3,64,108,7,180,0,0,0,0,0,0,0,4,9,7,7,0,19,37,0,61,0,0,0,0,0,0,0,0,35,16,33,3,92,149,6,247,6,4,9,3,19,56,3,80,0,0,0,0,0,18,0,18,0,4,0,0,4,3,0,5,0,0,0,0,3,0,0,3,9,8,9,3,22,79,3,105,12,7,12,0,32,18,0,48,5566,7871,2827,174,16444,3533,530,20509
31305,4615,5048,2395,197,12252,3474,573,16299,289,59,151,16,516,708,40,1267,253,134,262,27,669,519,54,1243,547,191,406,39,1186,1223,96,2506,335,87,245,20,689,1555,71,2318,171,47,67,6,285,414,28,733,655,93,109,12,874,604,36,1511,0,0,0,0,0,3,0,4,1171,223,421,38,1849,2574,142,4564,34,9,0,0,40,40,0,81,26,4,3,0,35,74,5,113,0,0,0,0,0,3,0,3,6,3,4,0,15,12,0,25,66,13,4,0,82,130,3,220,25,11,9,0,43,33,0,78,6420,5491,3235,277,15422,7437,816,23667
31401,7618,12847,2270,228,22955,2824,468,26245,145,44,71,6,264,272,8,547,208,114,174,11,501,293,36,834,351,161,243,18,770,570,46,1383,48,0,9,0,66,138,4,207,0,0,0,0,0,0,0,0,3,0,0,0,3,57,0,62,0,0,0,0,0,3,0,3,56,0,13,0,72,198,8,268,0,3,0,0,4,5,0,12,0,0,0,0,5,3,0,5,0,4,0,0,9,0,0,8,0,0,0,0,0,0,0,3,4,9,5,0,17,13,0,36,15,13,3,0,31,9,0,38,8041,13033,2526,238,23836,3612,517,27969
31402,4989,8617,2341,161,16112,2319,518,18949,477,178,218,17,886,869,69,1824,584,520,695,36,1836,654,166,2650,1062,700,909,50,2721,1519,236,4471,23,13,16,0,49,33,11,89,25,3,0,0,27,115,5,152,32,4,6,0,49,46,7,93,0,0,0,0,0,0,0,0,76,17,28,3,124,195,17,334,22,0,3,0,22,112,0,138,18,0,0,0,23,56,0,76,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,37,0,6,0,45,166,3,214,13,20,7,0,41,16,3,59,6184,9357,3289,211,19043,4214,773,24032
31403,2954,4106,1463,147,8663,1607,335,10604,158,75,129,13,373,603,39,1016,164,207,232,15,623,215,58,899,318,275,362,37,997,818,102,1915,77,38,84,5,200,309,31,543,4,3,3,0,15,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,83,6,213,316,32,560,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,3,0,9,0,0,12,0,3,3,0,7,3,0,10,3357,4426,1916,183,9884,2748,476,13102
31501,1625,2579,1151,224,5577,1559,218,7361,88,115,56,6,271,119,14,401,74,75,15,0,169,79,25,274,158,198,69,11,431,199,36,667,48,55,40,10,152,164,16,329,3,0,0,0,9,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,55,45,10,162,169,13,349,43,8,3,0,51,135,4,193,13,0,4,0,15,26,11,55,20,19,5,0,41,77,3,120,11,9,3,0,25,11,3,38,83,34,20,3,136,249,21,414,26,14,0,0,34,37,0,71,1945,2880,1282,238,6345,2219,298,8862
31502,1897,2612,961,98,5563,1463,278,7310,232,160,85,15,494,455,53,1005,31,21,12,0,69,78,12,161,261,181,101,12,558,537,73,1165,97,71,55,11,234,233,30,501,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,101,74,55,11,239,241,30,512,58,15,6,0,76,116,8,199,3,0,0,0,3,9,0,17,8,0,0,0,5,10,0,17,12,8,0,0,18,13,0,29,75,26,9,0,111,150,11,268,63,33,6,0,105,72,3,183,2394,2931,1133,123,6576,2462,390,9427
31503,1882,1607,573,57,4125,1813,150,6080,12,4,6,0,21,120,3,140,0,0,0,0,0,0,0,4,12,6,6,0,23,121,3,148,19,6,12,3,40,128,12,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,12,3,40,130,12,180,53,7,0,0,55,99,4,161,5,0,0,0,5,9,0,11,4,0,0,0,4,7,0,11,10,10,3,0,17,18,0,33,71,17,3,0,87,130,4,221,25,23,4,0,54,37,0,92,2013,1655,599,61,4331,2228,166,6720
31601,4424,6064,1521,112,12124,1916,549,14586,759,50,98,8,917,1148,48,2110,183,107,183,22,492,221,72,778,938,160,278,28,1405,1368,116,2890,221,140,219,16,590,456,88,1134,76,10,8,0,101,54,17,166,74,54,65,5,190,58,48,289,0,0,0,0,0,3,0,3,370,199,290,22,887,564,149,1598,9,3,0,0,14,4,0,22,15,3,12,0,27,38,3,66,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,24,4,10,0,45,41,4,85,18,16,7,0,38,26,3,68,5778,6448,2106,157,14487,3917,825,19226
31602,6981,7709,2513,173,17383,3346,708,21433,973,170,305,26,1476,1584,108,3167,300,174,190,18,682,367,56,1104,1264,345,500,44,2159,1949,167,4270,175,58,95,4,337,453,36,824,188,73,93,4,363,309,45,713,1038,232,236,21,1526,1016,133,2678,0,0,0,0,6,0,0,3,1404,365,424,30,2221,1782,216,4219,66,4,5,0,74,129,6,210,55,0,3,0,61,159,3,222,0,0,0,0,3,0,0,3,8,6,0,0,13,5,3,21,127,10,10,0,145,290,15,456,42,11,3,0,59,88,0,151,9831,8436,3448,246,21963,7460,1103,30529
31603,3802,3841,1272,121,9032,2059,589,11682,339,79,142,10,574,688,62,1320,740,412,406,36,1587,994,229,2813,1072,490,547,45,2165,1688,289,4130,434,192,275,36,940,1090,210,2236,425,137,166,16,744,662,154,1557,924,193,174,31,1318,939,177,2442,0,0,0,0,0,6,0,5,1789,523,614,79,3010,2688,543,6235,101,3,7,0,111,136,5,253,29,4,0,0,33,44,0,75,0,0,0,0,0,3,0,8,9,7,0,0,17,0,0,17,134,16,11,0,164,183,5,352,36,7,13,0,59,79,7,143,6838,4885,2458,250,14429,6694,1432,22549
31605,4130,3697,1281,68,9181,1892,383,11457,358,59,74,3,491,606,32,1136,530,192,216,8,949,612,89,1657,887,245,296,14,1446,1215,127,2790,191,67,108,9,372,453,47,865,141,22,38,0,204,162,26,399,42,7,7,0,49,31,4,83,3,0,0,0,6,13,0,17,373,96,156,6,630,662,77,1369,10,0,0,0,14,23,0,28,4,0,0,0,4,10,0,14,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,10,12,3,0,0,21,31,0,57,30,28,6,0,71,36,6,105,5431,4069,1741,89,11342,3842,598,15772
31606,5917,5329,1756,117,13117,2962,489,16576,112,30,55,7,207,186,13,405,33,15,43,3,90,59,4,152,143,52,91,12,296,243,20,560,21,0,18,0,40,69,4,117,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,4,6,0,0,0,6,5,0,20,33,4,17,0,56,78,3,142,34,5,6,0,51,90,5,140,34,0,11,0,39,82,0,120,4,6,3,0,9,12,0,19,8,7,4,0,18,9,0,30,80,18,18,0,116,187,10,311,44,27,13,0,79,36,3,114,6208,5434,1897,130,13668,3507,529,17701
31607,3980,4617,1433,109,10134,2177,406,12713,301,47,45,4,398,317,14,730,99,56,118,3,278,237,26,544,405,100,163,7,668,553,47,1266,54,19,82,6,157,458,29,643,6,0,17,0,19,20,6,45,0,0,0,0,4,0,0,8,0,0,0,0,0,5,0,5,60,19,91,6,186,482,35,696,31,6,12,0,41,126,11,184,37,5,11,0,53,122,7,180,0,0,0,0,5,6,0,11,0,3,0,0,3,0,4,6,69,14,26,0,102,249,26,379,28,28,5,0,60,34,3,98,4537,4774,1721,118,11152,3498,507,15155
31608,2703,2384,754,35,5886,1359,239,7482,6,10,3,0,22,11,0,31,3,0,0,0,6,6,0,18,8,10,7,0,27,23,0,45,12,3,25,0,43,56,4,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,25,0,47,56,4,108,9,3,3,0,9,32,0,42,0,0,0,0,0,4,0,11,8,10,3,0,22,14,0,40,0,0,0,0,0,3,0,3,18,15,3,0,36,56,0,93,11,9,3,0,30,31,4,67,2767,2420,801,36,6020,1521,249,7789
31701,13456,14891,5071,440,33854,8502,1447,43804,1065,354,490,65,1975,2963,264,5204,241,103,208,23,571,700,117,1386,1302,459,694,84,2545,3663,380,6595,440,217,246,41,949,1387,161,2494,5,0,5,0,13,49,3,58,24,4,5,0,30,43,0,73,3,0,0,0,6,3,0,5,468,227,257,41,996,1473,166,2635,25,5,4,0,31,39,5,73,11,7,9,0,28,28,3,56,9,6,0,0,13,6,0,19,84,80,35,6,201,61,28,292,126,92,45,5,268,139,36,439,60,71,12,3,154,193,16,359,15416,15738,6087,578,37818,13969,2039,53834
31801,4481,4035,1472,146,10137,3440,330,13899,26,20,9,5,64,78,5,146,5,5,9,0,20,19,0,37,31,28,17,8,85,101,5,185,114,40,92,11,254,618,29,899,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,119,40,92,11,258,617,29,909,62,7,0,0,72,137,9,216,3,4,0,0,4,4,0,17,8,7,0,0,17,21,0,40,21,10,3,0,37,18,3,55,90,32,9,3,133,186,6,327,19,17,7,0,47,53,3,104,4740,4154,1599,162,10660,4394,368,15422
31802,15378,18829,6957,613,41769,9114,2289,53181,625,265,489,68,1438,2426,209,4072,492,251,346,57,1153,1311,239,2701,1115,512,832,122,2588,3738,442,6771,297,125,245,29,697,1181,140,2016,327,87,112,23,543,661,165,1366,446,146,85,26,703,592,172,1465,3,0,0,0,4,4,0,8,1068,356,439,72,1941,2431,477,4858,130,13,13,0,155,213,7,377,29,7,9,0,46,64,0,111,10,9,4,0,23,8,0,33,11,10,3,0,19,12,4,38,181,36,27,0,244,293,13,561,68,41,15,0,127,107,14,249,17816,19780,8276,808,46681,15689,3248,65617
31901,9983,7760,3565,267,21575,5906,929,28410,474,78,168,18,739,1094,61,1896,63,26,49,10,145,258,32,437,536,105,219,22,882,1352,98,2329,237,86,175,25,522,1048,75,1640,7,3,0,0,11,8,3,23,48,13,7,0,72,36,3,108,0,0,0,0,0,3,0,3,297,102,185,25,608,1094,80,1782,117,13,11,3,135,210,14,367,34,3,4,4,48,106,6,155,14,3,0,0,15,7,3,24,13,10,0,0,24,23,3,46,180,26,21,7,228,349,23,592,36,26,16,0,84,51,13,143,11036,8013,4002,321,23369,8753,1131,33261
31902,5763,4170,1925,188,12042,4365,558,16969,36,20,36,0,98,235,12,348,3,0,3,0,10,5,0,19,43,20,38,0,105,243,18,362,71,21,41,5,140,352,37,530,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,3,0,7,73,23,41,5,145,365,37,545,59,12,6,3,82,166,13,255,5,3,0,0,12,19,9,43,26,19,7,0,54,62,4,122,21,5,7,0,36,16,4,53,113,42,19,3,173,270,29,472,38,23,5,0,68,18,4,92,6026,4279,2028,204,12535,5266,642,18441
31903,5806,4343,2085,125,12359,3958,559,16883,89,26,68,6,190,311,20,518,41,15,39,0,99,163,11,273,125,42,111,8,283,479,32,795,31,13,31,3,84,289,13,384,7,3,0,0,14,17,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,42,17,30,3,93,310,11,419,59,10,10,0,78,139,3,223,17,3,4,0,27,87,4,116,19,12,6,0,39,30,3,68,9,17,5,0,32,16,0,47,107,44,20,0,167,272,14,459,18,17,11,0,48,48,0,95,6101,4460,2260,136,12963,5064,621,18644
