SA3_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
40702,23,43,117,139,191,446,1083,1031,578,3653,3,20,63,87,75,54,32,29,14,379,179,240,582,632,785,734,760,570,422,4898,1570,3247,7030,7749,9205,8933,6992,3747,1671,50142
40703,29,41,138,160,258,614,1620,1354,734,4945,4,14,42,58,53,42,66,79,27,383,250,326,695,748,893,891,1018,677,437,5941,1671,3608,7370,7580,9713,10074,8751,4573,1893,55245
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
49999,3,12,15,19,20,22,38,12,7,139,3,0,6,7,0,9,3,0,0,30,32,55,106,127,144,88,48,13,10,612,111,262,554,417,475,403,271,59,22,2575
50101,13,11,21,28,38,106,272,379,193,1068,0,13,26,22,18,16,13,9,7,109,180,155,465,587,589,615,535,438,277,3833,1201,1892,5515,7268,6904,6629,5482,2701,1073,38667
50102,34,21,73,121,143,386,811,996,431,3018,4,12,32,28,34,31,37,46,27,250,462,413,1098,1133,1214,1175,1133,856,448,7922,3135,5295,12441,13228,14455,13153,9629,4752,1792,77884
50103,3,0,12,18,47,100,220,256,107,768,4,3,8,13,10,6,11,24,11,87,93,79,176,216,358,394,369,279,134,2099,567,815,1883,2526,3412,3846,3092,1381,451,17985
50201,25,22,67,120,167,339,895,1058,468,3159,3,13,16,18,37,33,34,31,15,199,308,352,776,814,976,1061,1215,1138,557,7201,2961,5123,10356,11107,12580,12381,12176,7187,2416,76277
50301,3,15,18,11,15,38,71,154,157,487,0,0,10,5,7,11,11,19,3,78,187,281,601,427,581,571,510,396,286,3846,2397,5401,6958,7422,9631,8240,6453,3740,1950,52184
50302,14,28,78,65,94,168,376,575,435,1825,0,13,59,21,38,35,59,116,84,432,310,918,3056,1522,1101,1025,892,646,436,9909,2007,7923,25158,15578,12242,10417,6927,3717,2012,85968
50401,14,17,84,151,203,359,675,839,505,2834,0,21,63,57,114,115,108,131,60,673,192,341,955,735,696,692,686,633,524,5460,1951,5052,14192,11895,10379,9216,6778,3983,1803,65253
50402,3,4,16,46,61,122,246,300,125,929,3,3,12,8,12,18,11,9,5,85,159,378,938,813,679,469,429,276,168,4301,1259,2414,4764,5380,6593,5730,4392,1952,683,33168
50403,26,46,186,270,388,570,748,636,294,3154,4,36,106,143,146,157,106,99,41,847,456,710,1545,1437,1359,1056,877,690,403,8529,4154,9003,20372,18679,17785,13023,7896,3633,1282,95821
50501,23,14,62,79,109,260,558,648,397,2145,3,14,29,38,43,31,32,44,25,255,357,406,850,924,970,997,841,674,433,6446,4836,9855,17308,20806,23510,20936,13865,5663,2400,119185
50502,44,84,314,395,430,718,1434,1980,984,6387,15,57,192,233,238,262,215,354,141,1723,434,768,2777,1910,1614,1448,1425,1419,1075,12871,4387,11880,35516,27614,23930,20266,15539,10278,4532,153933
50503,40,59,269,374,485,630,852,829,353,3902,8,40,213,268,312,279,136,124,56,1430,655,838,1950,1783,1755,1226,1039,897,556,10689,6377,12738,29384,28235,25575,16636,11086,5631,1890,137560
50601,11,22,96,139,180,260,365,346,151,1567,8,14,70,58,58,65,50,40,13,373,248,316,856,758,677,631,627,466,275,4847,2375,5230,13716,11312,9686,8131,5573,2567,912,59491
50602,11,42,125,131,131,231,408,573,304,1967,6,50,143,85,93,64,62,53,39,599,265,628,1786,1044,851,813,651,545,319,6906,1777,6119,16210,10643,8193,7022,4563,2743,1276,58537
50603,7,24,110,171,180,339,498,579,377,2290,0,29,132,78,88,114,79,72,53,641,229,521,1025,711,638,551,589,638,741,5639,3126,8676,15363,12448,11426,9809,7051,3910,2207,74014
50604,35,85,310,393,445,558,731,642,286,3489,14,56,209,262,242,173,145,111,55,1262,347,638,1444,1264,938,859,715,642,396,7249,3632,8163,19142,17550,14877,11959,8274,4112,1431,89138
50605,11,10,54,63,96,150,326,392,158,1254,0,9,36,37,22,27,19,27,15,194,169,200,480,427,442,507,434,402,214,3267,1716,3305,7077,7678,7966,6914,5550,2930,915,44055
50606,12,4,25,22,44,77,136,101,51,468,0,0,11,17,3,3,10,4,0,51,84,125,354,343,351,214,126,92,31,1721,871,1790,4460,3727,3708,2625,1617,646,189,19636
50607,10,6,17,28,51,80,108,167,144,606,3,4,26,15,22,22,15,15,15,136,129,236,565,412,374,361,354,294,363,3089,1340,3656,7111,5404,5258,5154,3656,1825,1135,34546
50701,20,24,57,129,222,450,835,932,336,3006,3,20,44,67,53,68,78,130,70,532,318,405,1149,1010,933,766,707,624,403,6320,2951,6502,16463,16097,13860,10450,6775,3657,1414,78162
50702,6,4,22,27,40,113,257,488,253,1197,3,0,12,4,13,23,27,60,32,170,102,185,570,491,488,475,373,334,243,3261,811,1991,5386,5039,5494,4978,3475,2065,901,30149
50703,14,9,32,70,76,156,235,157,68,821,4,3,23,28,25,18,12,16,3,133,179,372,929,727,489,362,327,217,74,3677,1254,2872,7574,5953,4629,3300,2164,1099,324,29169
50704,14,8,45,41,99,204,409,679,463,1957,5,12,22,28,29,50,42,55,38,290,197,291,662,583,671,653,657,790,774,5284,2965,6850,11586,12585,13927,13155,9593,5734,3242,79634
50705,37,28,83,131,196,364,662,613,297,2412,3,9,26,33,42,32,36,21,14,222,510,821,1674,1298,1380,1044,961,931,485,9111,4109,8497,18216,17179,17212,12408,8850,4849,1708,93040
50901,19,20,59,105,119,230,514,602,328,1999,0,12,41,44,47,53,49,34,18,301,235,263,731,682,823,847,781,602,407,5365,1755,2633,6094,6844,8298,8626,6863,3656,1466,46230
50902,13,14,39,81,132,321,630,613,256,2103,3,17,17,8,17,17,29,26,9,147,233,311,792,810,939,1002,935,597,256,5881,1364,2493,5824,6469,8200,8862,6948,3222,963,44354
50903,8,12,13,19,46,92,219,229,118,762,0,0,8,0,7,7,6,8,10,37,108,93,243,248,323,396,322,225,106,2070,496,813,2179,2376,2922,3120,2271,1193,412,15787
51001,58,52,101,130,185,253,215,89,31,1108,12,16,37,29,52,82,85,62,23,394,308,388,1045,860,747,571,315,100,36,4380,1250,2272,6090,5114,4551,3750,1576,461,121,25184
51002,13,14,39,60,74,105,68,32,3,407,3,0,6,10,16,27,40,18,7,132,133,306,1236,906,783,477,124,31,14,4018,529,1571,6210,4604,3725,2170,557,133,40,19536
51003,10,11,41,39,76,93,74,22,5,378,5,3,17,20,14,15,11,5,8,88,121,319,1443,1193,1005,518,127,25,3,4751,647,1877,8038,7038,5416,2983,627,111,22,26761
51101,3,3,9,13,32,66,152,159,55,492,0,0,0,6,6,3,5,4,4,33,113,92,251,254,313,285,246,152,78,1790,486,784,1849,1973,2336,2059,1612,791,276,12165
51102,7,5,15,25,41,58,114,60,10,341,0,0,4,3,8,4,3,13,4,39,54,80,220,209,194,169,139,65,30,1155,265,493,1353,1327,1398,1245,888,311,92,7368
51103,50,53,136,114,134,199,251,161,62,1152,0,3,13,21,21,32,22,11,6,129,241,359,1006,803,806,665,329,169,39,4411,1284,2607,7082,5809,5600,4209,1901,708,179,29382
51104,25,16,43,83,114,325,578,565,225,1974,0,5,17,8,22,28,40,30,18,163,305,327,831,780,900,817,662,463,218,5309,1672,2800,6464,6783,7934,7356,5182,2546,866,41606
59797,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,24,16,15,8,0,0,0,72,0,20,126,126,105,43,8,3,3,429
59999,3,6,4,11,20,34,52,14,3,142,0,4,5,4,4,6,0,3,0,30,43,131,374,308,348,209,125,26,5,1570,132,503,1306,910,957,973,633,98,23,5534
60101,13,12,25,28,39,135,126,112,37,535,3,0,6,4,5,12,9,3,3,45,82,75,176,176,172,207,186,122,36,1234,615,1113,2211,2216,2131,2140,1388,543,143,12503
60102,16,20,43,43,91,195,324,395,351,1474,0,3,7,26,21,27,18,12,5,122,140,204,449,419,451,491,502,451,247,3363,1269,2732,6059,6546,7038,7183,5785,3270,1466,41349
60103,24,52,133,119,133,318,531,646,462,2434,15,18,45,79,110,71,48,29,23,435,225,207,465,444,586,623,634,598,277,4062,1667,3192,6959,6426,7078,6803,5106,3190,1286,41713
60104,11,5,15,19,41,85,121,184,131,610,3,0,0,6,8,6,9,3,0,36,72,58,179,164,214,264,280,213,86,1517,712,1617,3652,4150,4472,4450,3368,1763,677,24848
60105,16,13,38,41,60,103,163,272,289,991,3,8,34,19,27,26,19,25,15,167,114,290,554,401,415,462,413,290,193,3132,1360,4568,7811,6349,6546,6408,4694,2495,1402,41626
60106,0,0,7,11,38,97,134,113,92,494,3,5,0,3,0,8,4,10,0,29,54,73,119,136,137,203,191,141,55,1110,480,787,1787,1886,2318,2444,1831,813,286,12634
60201,47,66,126,148,202,359,574,754,722,2994,7,31,67,114,122,67,47,43,24,528,320,403,704,650,783,805,965,696,442,5775,2634,6003,9879,9700,10673,9891,8124,4558,2183,63643
60202,7,6,18,13,50,147,262,211,159,861,0,3,3,0,6,4,12,9,3,40,101,72,157,178,263,333,329,231,77,1726,659,945,1913,2317,3287,3834,3148,1390,455,17935
60203,10,12,41,37,95,239,473,464,277,1655,0,3,7,5,13,17,19,12,3,85,157,154,284,329,514,639,653,418,139,3292,1000,1689,3239,3862,5365,6315,5256,2401,728,29856
60301,3,5,11,17,50,109,161,98,35,488,3,0,3,0,3,4,4,4,0,22,50,35,85,100,172,189,194,96,30,952,349,471,1035,1283,1799,1874,1403,505,125,8856
60302,3,7,8,21,39,121,181,140,95,629,0,3,6,0,5,6,7,3,0,30,60,55,120,180,183,278,291,194,50,1423,528,715,1661,2202,2806,3318,2653,1103,298,15275
60303,5,3,8,6,14,47,89,78,35,291,0,0,0,3,0,3,0,4,11,20,17,16,34,64,120,133,213,119,63,775,116,182,458,618,923,1397,1374,548,172,5794
60401,17,19,56,73,120,312,554,736,488,2364,3,11,13,17,37,27,22,11,3,139,163,166,304,332,503,568,679,587,259,3564,1541,2619,4811,5188,6631,6783,5590,3275,1207,37649
60402,17,13,48,48,84,279,439,521,387,1846,0,9,10,15,19,15,20,15,5,103,143,115,264,304,416,547,645,499,290,3218,1343,2132,4473,4987,6188,6456,5655,2845,1082,35157
60403,4,3,16,31,48,127,170,197,102,704,0,0,3,0,5,4,7,3,6,36,76,81,142,146,246,294,220,144,38,1388,491,928,1850,1920,2603,2717,1886,862,233,13486
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,8,23,5,15,12,7,0,0,73
69999,3,3,0,4,9,3,3,0,0,32,0,0,0,0,0,0,0,0,0,3,10,22,44,33,37,15,18,3,0,187,48,90,183,147,135,113,84,12,3,825
70101,4,0,33,54,56,78,111,89,34,455,3,11,16,7,12,18,17,10,5,99,92,329,1021,526,459,378,210,81,43,3140,464,1975,6889,4048,3563,2723,1424,482,166,21736
70102,16,27,121,161,228,340,433,242,77,1649,0,8,38,55,53,80,60,53,20,372,285,406,1179,859,806,735,490,205,69,5032,1416,3327,9528,8369,7200,5895,3495,1266,309,40792
70103,4,12,29,45,72,131,136,63,17,511,0,3,8,9,17,23,9,9,0,78,185,343,1077,993,892,563,270,64,18,4406,713,1610,3669,3873,4132,2890,1419,338,63,18710
70104,12,12,39,58,87,133,137,72,20,570,0,12,16,12,18,32,15,9,4,120,187,259,640,515,374,315,172,69,26,2552,1001,2614,6739,5474,4044,2530,1072,383,85,23950
70201,132,214,464,460,456,402,280,124,48,2588,15,27,60,74,108,109,118,91,39,638,412,664,1187,849,824,630,295,109,37,5014,1350,2665,6446,5194,5090,4035,1732,638,195,27341
70202,48,62,123,127,123,99,70,19,0,679,4,5,9,6,17,30,38,17,12,140,43,96,150,114,111,90,37,12,0,652,282,513,966,699,705,517,272,73,17,4051
70203,115,92,217,183,209,203,141,37,3,1207,14,16,45,26,63,31,29,21,3,254,137,170,422,471,372,244,141,29,10,1991,752,1264,2669,2256,2123,1554,743,184,36,11578
70204,87,98,227,207,185,144,98,20,0,1068,13,14,31,17,16,16,16,3,4,122,172,153,329,259,213,165,62,10,0,1362,670,977,2239,1952,1512,962,326,61,8,8709
70205,112,119,186,163,204,195,151,47,7,1191,11,16,41,41,57,83,72,38,8,363,275,275,653,381,519,393,223,93,20,2834,917,1428,3325,2297,2429,1736,896,308,56,13391
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,9,0,3,30,19,9,3,0,3,0,71
79999,0,0,8,25,39,25,26,3,0,124,0,0,7,0,11,3,3,0,0,18,3,66,182,140,157,110,58,15,0,737,24,183,457,396,461,440,278,38,0,2275
80101,18,39,71,105,143,325,534,456,233,1922,3,18,55,50,57,58,58,69,30,398,259,512,857,695,572,598,579,413,300,4769,2519,8085,15623,14151,11181,10085,8310,3655,1397,75007
80103,0,3,5,3,5,7,16,7,0,42,0,0,0,3,0,0,0,0,0,5,17,76,193,133,89,64,43,17,6,630,29,133,308,245,275,220,153,49,17,1424
80104,13,23,48,64,94,172,198,157,57,823,0,16,49,40,56,62,31,27,12,277,153,277,710,603,421,278,150,108,26,2728,1793,5029,14107,12997,8582,4986,2663,1049,210,51414
80105,5,16,34,44,68,92,149,220,159,783,3,18,17,19,30,16,16,37,17,179,209,526,984,551,449,364,299,263,206,3844,2776,7815,11472,6818,5906,4539,2969,1886,1054,45234
80106,0,3,14,9,24,54,62,76,74,320,0,5,7,13,16,8,9,9,12,71,50,113,409,258,286,282,231,233,287,2159,438,1425,4632,3599,3960,3411,2466,1240,881,22054
80107,23,23,53,89,121,325,471,354,144,1597,4,3,21,33,35,41,47,45,25,266,211,254,512,522,594,555,486,336,237,3705,2462,5539,11268,11376,12537,11490,6706,2697,923,64992
80108,4,7,11,21,34,54,142,156,76,516,0,0,3,3,8,4,16,21,3,61,36,40,146,167,150,132,203,214,179,1266,422,959,2448,3353,3113,2519,2716,1447,587,17554
80109,3,12,17,20,46,57,141,190,150,631,3,0,14,15,18,22,18,29,5,122,75,109,358,270,265,257,263,249,162,2000,701,1912,4650,4700,4855,3839,3274,2278,1071,27272
80110,0,0,0,0,5,3,7,3,0,18,0,0,5,0,0,0,4,0,0,13,14,31,130,66,34,22,4,3,0,313,72,366,1358,896,418,238,120,41,3,3505
80111,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,12,12,4,8,0,0,0,41,20,27,97,118,81,71,21,10,3,438
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,9,7,16,27,19,17,6,3,0,102,30,79,108,107,68,78,24,8,3,502
90101,0,0,3,7,10,50,46,15,3,138,0,0,0,0,7,12,9,5,0,32,18,50,142,93,90,61,33,3,0,484,30,106,316,283,301,269,140,30,3,1480
90102,0,0,0,3,7,11,3,3,0,20,0,0,0,0,10,34,38,20,0,99,5,3,3,12,7,16,4,5,0,53,15,19,71,63,71,87,55,28,0,411
90103,0,0,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,4,5,10,20,12,13,4,10,0,0,83,16,39,61,54,59,33,15,6,0,297
90104,0,0,0,0,3,7,4,4,3,19,0,0,0,0,0,0,0,0,0,3,3,0,3,14,24,37,27,23,10,134,25,31,115,225,271,311,244,121,45,1393
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3,10,0,5,9,11,13,0,0,46
