SA3_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
51101,27,68,96,1338,1446,2782,0,0,0,118,115,235,0,3,3,1200,1319,2513,20,36,51,5,11,17,39,70,113,7,9,16,99,104,203,0,0,3,51,52,107,62,91,155,158,154,312,11,24,37,52,52,109,321,393,715,414,427,839,6,7,19,3905,4320,8230,11,4,13,3,3,9,3,4,7,5,6,6,8,3,13,23,29,48,29,35,63,2905,2371,5272,38,16,55,7,14,23,2948,2403,5353,1182,1026,2209,8108,7861,15971
51102,90,82,174,660,629,1289,0,0,0,40,32,71,0,0,0,1000,1029,2026,43,57,104,12,18,36,24,29,52,3,3,6,12,20,33,0,0,0,22,21,39,27,29,58,87,87,178,5,4,5,4,5,12,77,90,169,103,119,216,0,5,4,2122,2190,4305,21,19,39,7,3,9,0,0,3,8,0,8,0,0,0,8,7,14,14,10,23,1929,1556,3487,8,4,12,3,5,8,1939,1562,3504,794,626,1421,4995,4491,9485
51103,161,214,371,2137,2012,4146,0,0,0,364,368,734,0,0,0,3957,3855,7817,319,417,730,49,37,85,79,114,191,132,137,267,90,95,177,7,10,18,123,133,258,178,157,340,384,330,713,35,51,90,97,98,194,455,480,930,972,1033,2004,40,53,96,9409,9374,18786,187,155,340,138,106,243,5,0,7,89,84,168,25,27,60,48,59,112,162,171,332,7152,5523,12676,62,59,120,20,41,59,7231,5621,12855,3501,2656,6159,20800,18295,39097
51104,170,297,470,4581,5077,9660,0,0,0,259,248,506,0,0,0,6474,6769,13247,40,58,96,44,38,86,98,146,246,20,27,52,112,137,242,6,4,5,124,149,274,221,275,491,419,362,785,66,72,135,272,302,574,770,841,1612,688,810,1503,18,27,47,14211,15347,29561,84,91,178,274,289,560,11,9,14,18,18,31,16,11,30,57,90,141,85,118,201,8977,7385,16363,79,49,123,35,53,88,9090,7485,16573,3572,2889,6459,27497,26517,54019
59797,12,0,17,40,3,42,0,0,0,6,0,6,0,0,0,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,10,0,8,9,3,11,0,0,0,159,6,172,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,7,141,4,0,4,0,0,0,130,7,146,85,7,92,408,26,434
59999,58,33,88,342,268,611,0,0,0,42,27,62,0,0,0,457,294,747,11,3,18,5,0,8,17,16,31,16,8,26,8,11,21,5,0,5,11,16,34,21,26,42,56,46,106,3,4,9,4,5,7,74,71,145,78,66,144,4,0,4,1155,870,2027,16,18,32,30,16,47,13,9,19,3,0,3,0,0,3,13,12,27,14,14,31,1142,754,1898,20,14,31,7,8,17,1169,784,1949,1087,678,1761,3532,2415,5950
60101,14,28,43,1926,2248,4170,0,0,0,37,46,81,3,3,9,1533,1648,3181,8,11,22,40,24,65,20,36,56,32,30,62,12,11,26,0,0,0,24,15,38,35,43,78,73,87,155,27,33,61,14,16,37,155,222,374,65,79,150,0,4,3,4010,4549,8560,8,10,10,12,10,16,0,0,0,0,0,0,3,4,9,19,31,43,19,35,54,3453,3270,6724,16,10,19,9,8,15,3475,3288,6760,806,812,1625,8344,8723,17072
60102,132,193,330,5189,6427,11610,0,0,0,199,245,443,16,15,28,4449,5281,9732,44,64,111,156,174,327,32,66,96,91,90,183,60,93,157,10,10,23,65,88,155,265,309,573,360,421,781,53,52,104,40,48,92,590,953,1548,450,507,955,23,27,54,12098,14881,26980,67,71,138,65,65,132,8,14,19,0,3,7,39,34,70,39,71,103,79,107,182,10411,9531,19941,90,58,148,31,63,91,10530,9653,20181,2518,2135,4651,25488,27114,52606
60103,178,226,409,5243,6257,11502,0,0,0,220,269,488,92,90,183,4806,5583,10388,17,26,38,218,198,414,95,102,202,70,75,148,65,69,133,17,25,40,56,65,120,166,179,347,254,297,551,91,108,195,55,70,126,531,838,1370,361,431,790,15,22,32,12372,14709,27078,337,335,671,303,302,599,11,4,20,3,3,8,90,74,166,79,121,199,176,204,377,9676,8885,18559,93,78,172,28,40,73,9796,9010,18803,2566,2629,5203,25739,27416,53154
60104,117,174,293,2573,3228,5809,0,0,0,125,135,254,5,7,17,2161,2628,4785,18,25,40,78,81,156,54,82,139,51,55,107,42,60,109,3,0,3,107,146,255,258,307,568,439,509,950,21,33,58,24,33,55,374,514,889,598,699,1302,27,34,63,6972,8576,15547,52,54,101,50,50,95,15,8,23,0,0,0,5,3,6,41,72,114,42,79,123,7058,6733,13791,61,50,105,35,48,84,7153,6824,13977,1381,1345,2723,15774,17106,32879
60105,370,507,879,3024,3915,6940,0,0,0,136,166,298,19,10,31,3206,3988,7202,10,23,38,332,340,675,33,48,81,61,44,104,52,73,124,30,32,64,100,106,208,143,177,325,314,439,755,26,37,63,21,30,54,439,640,1074,318,429,748,59,104,159,8331,10611,18947,368,323,693,368,318,687,33,28,61,4,7,11,60,71,130,112,122,237,174,196,372,12150,11288,23441,178,136,314,38,68,101,12364,11492,23858,2619,2445,5067,24640,25920,50558
60106,34,46,83,1842,2105,3952,0,0,0,53,77,130,6,0,5,1234,1358,2594,18,23,36,27,20,47,21,32,56,9,16,26,24,28,53,0,0,0,25,22,49,60,65,127,105,97,199,12,15,33,8,10,21,170,221,396,135,150,283,3,5,6,3756,4259,8012,7,4,18,5,10,18,3,7,9,0,0,0,0,0,0,19,35,54,22,35,51,3322,3011,6339,28,21,51,17,20,31,3372,3049,6423,753,729,1477,7945,8140,16083
60201,378,419,801,7000,8759,15755,0,0,0,652,775,1426,87,108,191,5432,6399,11828,107,139,244,99,100,198,151,224,373,102,147,244,87,107,198,32,24,52,240,282,525,514,612,1120,1140,1330,2469,121,206,331,66,56,118,1280,1871,3150,1172,1321,2489,56,78,133,18336,22518,40856,347,294,645,398,315,716,18,35,48,11,3,12,40,38,74,175,191,368,226,233,461,15149,13993,29141,141,118,259,55,65,122,15348,14174,29524,3900,3969,7873,38958,41960,80916
60202,48,78,127,2344,2603,4946,0,0,0,245,249,493,55,66,125,1370,1530,2898,18,21,40,14,19,34,67,85,149,62,58,122,29,41,67,0,0,0,60,41,97,67,103,170,320,355,676,19,35,53,25,33,61,577,697,1271,312,340,649,50,40,92,5629,6315,11945,6,7,16,6,14,17,7,7,9,0,0,0,0,0,3,30,53,85,32,55,91,4167,3638,7807,38,22,57,16,18,34,4214,3684,7899,1203,1143,2345,11142,11302,22448
60203,81,121,199,4778,5146,9923,0,0,0,224,300,532,48,41,87,2324,2464,4786,17,17,36,28,22,50,91,107,199,15,20,38,45,31,82,0,0,3,37,47,85,131,145,275,495,508,1004,70,86,151,26,36,64,729,900,1629,358,427,787,16,16,30,9432,10311,19748,20,17,32,15,12,24,4,3,8,3,0,3,3,0,8,44,72,111,47,75,121,6884,5968,12854,60,41,98,18,21,44,6967,6037,12997,2101,1883,3987,18670,18451,37118
60301,19,16,39,1732,1728,3454,0,0,0,29,26,59,3,7,5,989,950,1935,0,3,3,8,10,15,30,22,55,0,3,4,12,7,22,0,0,0,9,12,21,18,24,42,60,61,118,13,8,23,9,10,12,176,187,364,70,82,154,3,0,3,3144,3141,6286,3,3,9,4,3,8,3,0,5,0,0,0,0,0,0,8,19,32,13,21,31,2033,1638,3669,10,7,16,6,12,14,2044,1659,3699,644,512,1156,5876,5354,11224
60302,70,83,149,1628,1771,3398,0,0,0,43,54,97,3,3,8,1355,1417,2773,16,14,31,34,26,61,49,63,118,116,115,230,23,37,61,0,0,4,34,34,63,39,50,91,147,153,297,23,30,50,15,24,41,264,297,558,232,270,500,10,14,23,4025,4374,8404,18,18,33,23,14,34,0,0,5,0,0,0,0,0,0,43,58,103,42,58,104,4321,3919,8232,39,25,66,14,41,60,4367,3987,8353,1071,983,2060,9623,9520,19144
60303,18,16,30,940,930,1869,0,0,0,23,30,57,0,0,0,398,435,834,13,22,34,5,0,5,30,38,69,0,4,6,5,6,15,0,0,0,9,13,21,0,4,4,86,102,184,4,7,12,3,4,9,115,136,253,60,63,125,8,5,12,1709,1791,3492,6,3,5,3,4,10,0,0,3,0,0,0,0,0,0,14,12,23,13,9,24,1262,1045,2307,6,3,14,8,9,19,1278,1063,2337,431,410,843,3451,3297,6746
60401,123,176,296,3968,4865,8833,0,0,0,665,784,1443,129,129,260,3220,3809,7030,9,34,41,28,22,54,61,108,175,41,57,99,84,81,167,4,0,4,95,118,218,274,346,618,386,448,833,67,115,185,81,102,180,1396,1750,3143,740,839,1575,5,11,18,11246,13621,24862,40,50,92,41,32,72,6,4,6,6,0,6,4,3,12,52,77,128,63,80,148,9042,8312,17354,92,68,165,30,41,65,9165,8423,17585,2271,2194,4464,22949,24578,47530
60402,102,188,292,3790,4559,8344,0,0,0,682,739,1420,110,101,219,3016,3482,6505,97,99,194,34,39,69,117,131,251,86,94,180,45,42,80,3,0,3,121,151,273,350,416,768,407,460,867,59,118,180,43,38,85,1092,1462,2550,636,711,1341,12,19,28,10691,12675,23368,35,39,78,22,23,44,5,11,17,9,5,17,3,3,4,63,94,155,73,100,172,8252,7605,15855,62,62,122,32,54,86,8348,7721,16063,2132,2085,4213,21409,22840,44254
60403,24,40,65,1555,1643,3201,0,0,0,174,175,349,78,107,181,1425,1450,2877,7,0,4,16,5,15,17,18,33,6,5,9,18,25,43,0,0,0,46,38,83,108,100,209,158,157,311,18,26,44,17,19,39,366,385,752,462,459,920,6,12,16,4466,4631,9098,13,11,22,11,8,20,0,3,9,3,6,9,0,0,0,21,40,61,25,42,75,3369,2725,6091,12,21,34,13,17,28,3397,2760,6152,964,846,1810,8901,8342,17238
69797,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,35,0,0,0,0,0,0,22,17,37,4,0,4,49,21,68
69999,10,9,14,63,60,119,0,0,0,3,8,10,0,0,0,45,43,89,0,0,0,0,3,3,0,0,0,0,0,4,0,0,3,0,0,0,3,4,4,3,7,5,5,5,13,0,0,4,0,0,0,13,9,21,11,15,28,0,0,0,155,149,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,204,157,363,4,3,9,7,0,3,211,160,372,137,71,209,524,393,912
70101,354,431,779,1156,1034,2185,0,0,0,124,139,258,0,0,0,2800,2651,5447,7,3,12,379,336,720,15,28,44,18,27,45,59,87,153,7,4,8,101,92,198,71,76,148,155,152,308,10,10,21,21,27,49,386,380,768,219,233,452,0,5,9,5538,5282,10825,404,315,723,200,153,352,10,3,19,10,12,27,37,24,65,40,62,108,95,103,192,4903,3989,8890,56,30,93,14,29,44,4978,4049,9030,2206,1708,3911,13789,12047,25836
70102,806,1063,1873,1831,2003,3830,0,0,0,343,384,727,3,3,3,5828,6398,12222,32,28,59,1443,1308,2749,88,123,214,57,57,120,156,188,353,40,41,89,115,165,284,291,357,646,314,283,596,45,56,95,93,113,200,766,856,1625,598,648,1249,18,17,30,12057,13041,25095,910,776,1682,685,501,1191,26,23,48,24,21,42,156,115,274,101,115,216,272,248,527,8522,7497,16011,83,75,163,43,45,82,8643,7615,16260,3686,3409,7094,27084,26679,53762
70103,193,212,405,1415,1235,2644,0,0,0,141,114,249,0,0,0,2319,1841,4159,4,10,12,99,70,168,41,35,72,11,15,33,97,100,197,0,0,0,35,23,60,62,66,122,207,184,392,27,30,59,8,13,21,491,488,976,238,225,460,5,4,9,5189,4451,9643,23,15,35,32,29,67,4,3,8,4,10,12,0,0,0,26,29,55,35,33,69,4726,3299,8029,43,19,61,18,12,29,4786,3339,8120,3755,1436,5190,14009,9520,23528
70104,289,409,702,1532,1666,3199,0,0,0,263,288,550,0,0,0,3727,3951,7676,29,30,63,226,211,433,44,50,99,56,58,110,141,163,302,3,4,9,68,91,155,273,321,596,210,234,444,20,36,62,53,50,107,473,586,1050,452,461,908,16,9,23,7585,8197,15789,285,271,558,205,203,414,4,3,11,9,4,10,63,46,106,42,51,89,103,105,211,6401,5506,11904,54,44,98,21,31,48,6477,5577,12052,2042,1922,3963,16997,16698,33695
70201,180,274,451,1020,1078,2106,0,0,0,681,852,1537,3,0,3,2897,3141,6040,12,13,25,37,20,60,13,22,36,119,108,227,2159,2523,4683,17,23,39,85,92,177,359,411,767,194,188,379,29,29,58,60,84,150,406,560,967,455,493,951,19,29,45,8571,9672,18246,223,179,405,98,81,178,9,10,25,295,306,603,86,84,166,56,80,140,440,469,906,4872,4532,9410,44,35,78,25,29,60,4945,4601,9548,3433,2891,6323,17900,18179,36077
70202,10,21,35,158,132,291,0,0,0,440,438,880,0,0,0,316,302,619,0,0,3,14,15,28,0,0,0,16,18,35,64,50,112,0,3,0,225,249,481,19,38,59,24,15,39,4,3,6,9,12,20,70,74,146,68,70,143,3,0,6,1432,1421,2853,13,9,26,11,8,19,0,0,0,86,92,180,3,0,4,0,3,3,87,100,188,883,755,1637,6,0,5,0,0,3,884,754,1640,449,323,775,2892,2640,5536
70203,61,62,125,489,499,989,0,0,0,32,25,56,0,0,0,2779,2931,5706,4,3,7,8,4,19,5,4,4,0,10,11,25,21,45,0,0,0,91,89,174,29,41,70,67,29,95,6,8,9,14,12,28,863,813,1679,150,154,307,4,5,7,4567,4642,9209,8,5,8,11,7,16,3,0,3,398,352,748,4,0,4,10,17,26,411,367,779,1767,1449,3213,7,3,13,16,12,25,1793,1461,3251,1428,1286,2714,8272,7832,16105
70204,16,29,42,785,804,1595,0,0,0,51,58,105,3,3,11,680,727,1403,0,3,4,7,5,16,3,13,21,9,6,12,16,13,30,3,0,3,14,17,30,31,30,64,43,35,77,3,3,5,3,16,21,2643,2606,5249,188,186,372,0,3,3,4491,4526,9018,14,19,26,18,13,22,0,3,3,265,277,538,3,4,6,8,9,16,270,292,562,946,830,1778,12,6,15,0,3,6,962,843,1800,808,724,1530,6577,6439,13014
70205,43,62,108,1041,1102,2143,0,0,0,327,366,694,0,0,0,1124,1021,2145,4,4,9,8,7,14,23,18,46,7,12,16,68,48,114,0,0,7,482,514,1001,132,169,298,91,92,178,7,8,15,8,20,30,196,208,409,162,168,324,3,3,9,3689,3766,7453,47,36,82,34,16,54,0,4,8,497,451,948,8,4,11,21,22,42,527,473,1002,2970,2606,5575,17,12,32,15,5,16,2999,2622,5623,2307,2081,4392,9648,9062,18710
79797,3,0,3,4,0,3,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,19,7,24,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,11,0,0,0,0,0,0,11,4,11,8,3,10,61,14,70
79999,10,8,18,133,117,243,0,0,0,20,19,37,0,0,0,215,192,402,0,4,6,3,0,3,0,0,0,3,3,5,6,10,19,0,0,0,10,6,16,10,13,19,18,23,47,3,3,9,3,0,3,53,69,120,21,15,34,0,0,5,501,471,968,5,6,9,8,3,8,0,0,0,0,0,0,0,0,0,4,4,13,4,4,13,383,323,706,7,7,13,4,0,3,390,331,724,411,336,749,1332,1157,2489
80101,987,1270,2262,4622,5635,10254,0,4,4,528,584,1109,0,3,5,9805,11047,20849,41,61,103,738,760,1497,58,109,170,157,140,295,246,323,575,44,39,84,232,270,499,544,651,1197,830,927,1760,69,70,139,103,97,202,1085,1496,2584,1094,1266,2362,56,61,115,20256,23541,43795,1004,944,1950,1299,1162,2464,51,68,118,10,13,23,250,218,460,174,215,387,425,445,877,18835,16799,35637,220,196,415,70,101,169,19128,17095,36225,4253,4108,8364,47409,48640,96049
80103,5,4,11,92,64,159,0,0,0,0,7,10,0,0,0,141,113,254,0,0,0,7,3,10,0,0,0,0,0,0,3,5,9,0,0,0,4,0,4,3,3,8,13,11,24,0,0,3,3,4,9,15,19,34,14,5,18,3,0,3,309,228,536,0,3,4,8,4,11,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,194,155,350,3,3,3,3,0,5,203,157,361,541,114,652,1062,515,1578
80104,1137,1386,2518,3052,3805,6851,3,0,7,358,409,768,0,0,0,7383,8190,15576,19,16,32,539,585,1127,70,76,152,69,63,130,131,180,312,117,119,243,213,201,411,400,465,863,634,693,1326,58,62,116,54,76,135,690,837,1529,945,1064,2011,24,26,49,14745,16887,31637,2059,2018,4082,1612,1443,3051,20,22,39,9,3,13,405,415,828,113,139,251,526,560,1087,12069,10739,22807,133,97,225,49,50,93,12253,10882,23129,2865,2720,5586,35222,35920,71142
80105,872,955,1835,1822,2171,3993,0,0,0,208,229,443,3,3,3,3896,4273,8165,11,16,31,344,411,758,28,39,67,25,19,38,117,144,263,25,22,47,180,173,350,135,154,287,310,331,638,25,22,49,21,25,51,429,588,1023,349,466,821,45,52,95,7983,9136,17128,482,395,882,574,479,1049,77,109,186,3,9,10,61,51,111,98,97,197,158,161,318,12889,12236,25130,243,198,440,51,84,137,13186,12520,25708,3107,2790,5901,26449,26554,53002
80106,194,284,475,1481,1800,3280,0,0,0,119,129,244,9,13,28,2540,3031,5568,10,3,16,277,298,574,7,20,29,15,7,27,62,88,146,18,19,31,60,59,116,57,67,131,199,290,490,6,14,22,12,9,21,280,397,675,194,209,406,14,9,24,5356,6470,11829,212,242,452,232,190,429,63,57,118,0,0,3,29,25,50,43,54,97,71,78,149,5333,4979,10312,98,77,176,27,38,62,5464,5089,10552,1488,1517,3007,13082,13930,27007
80107,735,929,1664,5189,6226,11407,10,3,8,398,458,857,0,5,5,10701,12001,22703,30,32,63,517,550,1069,76,98,178,79,90,170,235,308,544,54,50,105,230,267,494,518,560,1078,816,993,1807,110,137,243,72,87,158,856,1212,2068,908,1052,1960,35,41,76,20832,24169,45003,600,581,1183,770,726,1495,22,26,49,0,7,8,178,152,330,130,181,310,315,339,646,14690,13066,27757,179,146,326,53,81,134,14926,13289,28216,3441,3449,6893,41642,43512,85154
80108,115,167,287,1213,1573,2790,0,0,0,122,117,242,0,3,4,2529,2965,5490,5,5,17,142,145,286,7,12,18,16,17,28,63,95,156,10,12,19,98,103,198,84,93,177,236,280,514,16,17,35,22,18,37,321,389,717,234,271,508,11,9,18,5139,6123,11262,109,104,211,174,132,310,15,12,33,0,0,0,29,30,58,35,49,88,68,80,147,4353,4139,8491,52,44,98,18,30,50,4427,4213,8636,1047,1058,2101,11090,11893,22988
80109,307,412,718,1558,1993,3554,0,0,0,150,212,363,3,3,5,4106,4737,8846,15,12,28,366,383,746,22,34,60,34,41,73,99,137,232,33,46,80,84,107,190,106,135,240,308,415,719,25,23,49,36,34,69,408,478,888,342,388,730,19,12,30,7711,9192,16902,576,603,1170,414,414,826,41,44,85,0,0,0,116,104,226,54,74,134,178,187,356,5907,5334,11233,87,51,141,25,40,68,6019,5426,11441,1682,1573,3257,16921,17839,34760
80110,65,70,135,135,179,311,4,0,3,31,34,66,0,0,0,451,537,990,0,0,0,26,32,60,5,7,14,0,7,8,6,12,20,7,14,21,22,15,36,11,13,23,27,32,56,0,0,0,0,8,9,43,46,86,47,55,104,4,6,6,812,992,1804,134,137,268,107,112,221,7,3,6,0,0,0,37,39,77,16,13,25,57,48,105,818,744,1558,3,3,5,3,8,10,829,750,1576,231,229,456,2236,2341,4578
80111,0,0,0,41,41,79,0,0,0,0,4,6,0,0,0,55,49,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,3,4,4,0,3,0,0,0,0,0,0,0,0,5,9,11,19,0,0,0,121,114,236,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,153,120,274,0,0,0,0,0,0,151,120,279,36,40,73,312,288,599
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,4,4,13,30,19,48,0,0,0,3,0,3,0,0,0,45,33,73,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,0,0,0,0,0,0,3,7,9,7,4,12,0,0,0,93,82,177,0,3,5,9,11,21,0,0,0,0,0,3,0,0,0,0,3,3,3,5,10,102,93,191,3,0,3,0,0,0,105,94,194,92,35,126,312,228,538
90101,175,150,334,42,24,69,0,0,0,3,6,5,0,0,0,82,85,164,0,0,0,3,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,10,8,0,0,0,5,3,5,11,12,20,29,29,54,0,0,0,182,170,346,0,4,7,186,163,357,3,0,3,0,0,0,0,0,0,8,0,6,8,0,6,175,105,281,0,0,0,0,0,0,176,109,281,402,111,515,1130,712,1843
90102,0,0,0,9,11,19,0,0,0,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,37,0,0,0,192,204,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,72,0,0,0,0,0,0,44,31,72,19,14,35,268,273,544
90103,0,0,0,56,39,96,0,0,0,0,0,0,0,0,0,12,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,4,3,5,3,0,3,0,0,0,78,63,141,0,0,0,0,3,4,0,0,0,7,21,31,0,0,0,0,0,0,7,21,31,77,47,129,0,0,0,0,0,0,75,47,127,54,38,94,216,172,391
90104,4,6,7,224,279,511,0,0,0,6,6,14,0,0,0,95,119,218,0,0,0,0,3,3,7,3,10,0,0,0,0,0,3,0,0,0,7,10,16,3,11,14,19,33,50,0,0,0,19,19,46,85,84,167,8,13,26,0,0,0,492,583,1077,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,7,238,231,465,0,3,3,4,8,7,239,242,478,75,90,166,819,930,1748
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,6
99999,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,21,0,0,0,0,0,0,6,13,21,4,3,7,21,28,55
