SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
40701,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,13,0,16,0,16,..,4,0,4,0,7,..,0,0,0,4,4,..,3,0,3,0,3,..,33,0,33,0,33,..,13,0,13,0,17,..,41,0,41,0,42,..,8,3,10,0,10,..,99,3,100,3,102,..,15,0,15,0,15,..,0,0,0,0,0,..,12,0,19,0,19,..,0,0,0,0,0,..,6,0,6,0,6,..,97,8,109,3,111,..,707,52,752,22,771,..,69,4,67,1501,1570,23584,773,55,819,1521,25925,45819,..,..,..,..,45819,..,49,0,48,0,48,..,11,6,20,0,21,..,28,0,28,0,28,..,19,3,21,0,28,..,46,20,64,5,69,..,0,0,0,0,0,..,70,17,84,7,91,..,15,0,15,0,19,..,122,0,122,0,122,..,77,0,77,0,77,..,212,8,223,10,228
40702,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,15,4,23,0,23,..,17,3,25,0,25,..,10,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,87,0,84,0,85,..,3,4,4,0,4,..,102,5,103,6,108,..,19,0,23,0,22,..,202,8,218,3,222,..,7,0,7,0,7,..,8,0,7,0,7,..,25,14,41,0,38,..,0,0,0,0,0,..,18,17,30,0,30,..,332,162,498,3,501,..,1276,315,1585,18,1604,..,95,6,103,1812,1916,28421,1367,319,1691,1825,31942,57184,..,..,..,..,57184,..,87,0,87,0,87,..,31,0,35,0,35,..,27,0,27,0,27,..,31,13,39,3,46,..,107,68,179,0,180,..,10,3,19,0,19,..,151,83,231,3,236,..,31,4,36,0,36,..,75,3,80,0,79,..,62,5,65,0,65,..,126,4,131,0,131
40703,0,21,..,3,0,3,0,3,..,0,0,0,0,0,..,9,3,7,0,7,..,17,0,17,0,17,..,14,0,14,0,14,..,11,3,12,0,15,..,3,0,3,0,3,..,115,5,121,0,121,..,10,0,10,0,10,..,147,5,154,0,154,..,22,0,22,0,22,..,291,17,301,0,301,..,15,0,17,0,17,..,10,0,10,0,10,..,17,5,24,0,27,..,37,19,55,0,55,..,47,64,110,5,114,..,208,63,269,10,276,..,1985,612,2600,42,2641,..,106,6,116,2138,2260,29432,2091,622,2713,2185,34327,59042,..,..,..,..,59042,..,61,0,61,0,61,..,74,15,88,8,93,..,225,10,236,5,236,..,43,22,60,0,60,..,243,394,639,7,646,..,13,42,57,0,58,..,303,457,758,4,763,..,75,5,79,0,79,..,75,0,73,3,73,..,36,0,39,0,39,..,153,3,162,0,162
49797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
49999,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,19,8,22,0,22,..,111,37,147,3,150,..,8,0,7,196,208,769,125,34,154,197,1129,1933,..,..,..,..,1933,..,3,0,3,0,3,..,10,0,10,0,10,..,20,0,15,0,22,..,9,7,12,0,12,..,16,27,48,0,48,..,3,3,5,0,5,..,29,36,64,0,63,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,3,9,..,21,0,21,0,21
50101,0,33,..,3,0,3,0,3,..,0,0,0,0,0,..,7,3,4,0,4,..,21,0,21,0,19,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,41,0,45,0,45,..,61,3,59,0,59,..,56,0,59,0,63,..,17,0,18,0,18,..,177,9,186,3,182,..,48,7,53,0,53,..,3,0,7,0,7,..,52,8,63,0,67,..,0,3,4,0,4,..,34,11,44,3,47,..,186,38,224,0,222,..,1291,146,1441,11,1456,..,58,0,60,1745,1807,22615,1351,146,1499,1758,25875,44477,..,..,..,..,44477,..,160,0,160,0,160,..,12,0,12,0,12,..,16,0,16,0,16,..,26,9,36,0,36,..,99,58,161,0,161,..,0,3,6,0,6,..,132,71,203,0,203,..,17,0,15,0,15,..,115,3,117,0,117,..,180,7,183,3,189,..,261,5,269,0,274
50102,0,69,..,4,0,4,0,4,..,3,0,3,0,3,..,21,4,20,0,20,..,88,8,94,0,94,..,27,9,35,0,40,..,0,0,0,0,0,..,11,0,14,0,14,..,221,5,224,0,225,..,69,5,78,0,75,..,292,11,295,3,301,..,108,8,116,0,113,..,688,29,714,11,721,..,84,5,81,0,84,..,35,0,35,0,35,..,87,12,93,0,93,..,3,0,3,0,3,..,40,27,65,0,62,..,503,61,565,24,585,..,3354,421,3775,58,3831,..,130,9,140,3398,3537,44463,3485,431,3918,3458,51838,87621,..,..,..,..,87621,..,738,20,763,8,769,..,106,19,121,0,121,..,38,0,38,0,38,..,79,23,104,0,104,..,298,163,461,3,466,..,20,3,22,0,22,..,393,193,583,3,590,..,26,3,31,0,31,..,176,5,187,5,187,..,139,3,143,0,144,..,186,3,192,4,192
50103,0,8,..,34,4,38,0,39,..,0,0,0,0,0,..,3,3,4,0,4,..,13,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,27,0,27,0,27,..,4,0,4,0,4,..,14,0,20,0,22,..,4,0,4,0,4,..,53,0,52,0,51,..,8,0,8,0,11,..,4,0,4,0,4,..,10,3,16,0,16,..,0,0,0,0,0,..,5,9,11,0,11,..,61,15,75,0,75,..,446,71,522,13,535,..,27,0,25,954,981,9927,470,77,551,963,11437,19902,..,..,..,..,19902,..,25,0,25,0,26,..,4,3,10,0,10,..,10,0,10,0,10,..,11,7,16,0,16,..,34,23,55,0,57,..,3,4,6,0,6,..,51,33,85,0,86,..,10,0,10,0,10,..,45,0,45,0,46,..,31,7,36,0,36,..,82,0,82,5,83
50201,0,58,..,11,0,11,0,11,..,7,0,7,0,7,..,41,10,46,0,46,..,60,0,60,0,60,..,39,4,36,0,41,..,20,0,20,0,20,..,14,0,13,0,12,..,192,3,193,0,194,..,91,3,98,0,99,..,216,5,222,8,226,..,48,0,52,0,50,..,544,11,564,13,574,..,74,7,80,0,86,..,21,0,23,0,23,..,155,20,182,5,183,..,3,0,3,0,3,..,33,13,53,0,53,..,475,71,549,17,565,..,2935,288,3224,53,3276,..,140,6,147,2898,3044,43267,3073,292,3368,2949,49590,84395,..,..,..,..,84395,..,595,5,603,3,604,..,54,8,63,3,65,..,21,0,22,0,27,..,92,24,122,0,127,..,224,55,278,3,284,..,19,7,22,0,27,..,338,82,427,11,437,..,57,8,66,0,66,..,209,0,213,0,215,..,138,4,138,0,140,..,259,4,264,3,268
50301,0,54,..,17,0,17,0,17,..,0,0,0,0,0,..,88,15,102,0,102,..,89,4,93,0,93,..,76,7,82,0,84,..,6,0,5,0,5,..,37,0,37,0,37,..,24,0,24,0,24,..,154,13,167,0,170,..,36,0,36,0,36,..,76,3,79,0,79,..,288,13,301,0,304,..,157,9,169,0,175,..,77,6,85,0,85,..,43,0,42,0,46,..,6,0,13,0,13,..,82,9,96,0,96,..,538,50,587,12,599,..,4864,444,5306,47,5351,..,70,6,74,1836,1915,27450,4938,446,5385,1878,34711,53729,..,..,..,..,53729,..,225,3,223,4,226,..,164,30,192,3,191,..,22,0,21,0,21,..,654,78,734,3,733,..,2000,284,2279,5,2287,..,206,41,246,0,246,..,2858,400,3262,13,3272,..,75,5,83,0,83,..,244,5,247,3,253,..,585,18,605,3,605,..,413,5,418,3,420
50302,3,502,..,152,38,192,0,193,..,8,3,8,0,8,..,216,31,253,0,253,..,206,18,225,4,228,..,164,23,189,3,189,..,4,0,7,0,7,..,137,27,169,3,169,..,123,3,129,0,129,..,226,21,244,0,244,..,178,0,178,0,177,..,124,11,132,0,135,..,657,30,685,3,688,..,472,45,514,10,522,..,118,5,130,0,126,..,205,48,249,0,249,..,29,3,31,0,31,..,432,154,590,5,594,..,1633,218,1849,18,1867,..,10760,1907,12660,114,12778,..,110,27,140,4485,4620,33587,10873,1930,12804,4596,50984,67780,..,..,..,..,67780,..,197,3,203,3,205,..,362,67,423,0,424,..,25,0,26,0,26,..,1006,239,1240,16,1253,..,2464,658,3124,12,3136,..,243,50,289,0,292,..,3707,948,4651,27,4680,..,162,14,176,0,178,..,236,11,247,0,246,..,881,49,927,9,940,..,597,19,612,6,622
50401,0,114,..,102,17,124,0,124,..,28,0,28,0,31,..,95,19,118,3,115,..,226,21,250,3,250,..,71,12,86,0,86,..,7,0,14,0,14,..,251,38,284,6,287,..,192,8,202,3,210,..,155,13,166,0,166,..,282,15,290,3,292,..,100,15,117,3,116,..,727,52,779,6,787,..,182,24,207,3,203,..,112,18,124,0,129,..,173,29,204,3,209,..,22,9,29,0,25,..,837,431,1263,7,1267,..,1363,287,1650,39,1688,..,8744,1977,10723,120,10841,..,114,21,132,2273,2405,27251,8861,1993,10854,2389,40499,54707,..,..,..,..,54707,..,118,0,121,0,118,..,450,88,534,8,547,..,29,0,32,0,34,..,990,436,1428,4,1428,..,1352,559,1914,11,1922,..,169,51,214,0,218,..,2507,1051,3559,15,3571,..,236,23,251,0,251,..,137,0,140,0,143,..,398,14,405,3,415,..,300,10,314,7,318
50402,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,6,..,46,4,48,0,57,..,14,3,18,0,18,..,3,0,3,0,3,..,12,0,15,0,15,..,44,6,49,0,49,..,22,0,18,0,18,..,92,3,95,0,95,..,16,0,16,0,16,..,169,7,179,0,179,..,27,0,32,0,28,..,11,0,11,0,11,..,41,11,53,0,58,..,3,0,3,0,3,..,26,6,32,0,30,..,216,28,241,9,252,..,1277,146,1424,24,1446,..,43,4,45,1011,1060,17675,1321,148,1468,1035,20184,35228,..,..,..,..,35228,..,110,0,107,0,112,..,24,8,30,0,30,..,24,0,24,7,29,..,21,0,21,0,21,..,108,71,176,3,177,..,3,0,3,0,3,..,134,71,201,3,208,..,80,11,89,3,90,..,127,6,128,0,129,..,113,4,114,3,123,..,194,4,196,7,202
50403,0,74,..,129,30,152,0,156,..,28,0,26,0,26,..,118,45,165,0,165,..,199,32,238,3,239,..,65,7,70,0,75,..,20,0,19,0,19,..,172,32,199,3,200,..,392,23,414,5,425,..,173,9,184,0,179,..,644,29,673,10,684,..,260,21,281,3,283,..,1462,84,1552,21,1568,..,226,17,239,3,246,..,200,21,216,3,214,..,193,44,239,7,246,..,14,4,15,0,15,..,901,556,1461,8,1468,..,2589,659,3249,58,3310,..,11217,2390,13610,155,13768,..,172,20,194,4259,4460,46508,11396,2415,13805,4418,64736,92980,..,..,..,..,92980,..,800,16,811,9,819,..,1152,276,1430,26,1455,..,77,5,79,9,89,..,584,223,808,3,812,..,944,304,1249,10,1261,..,122,36,157,0,157,..,1661,559,2213,11,2231,..,435,62,499,3,499,..,175,9,183,3,187,..,437,11,455,9,461,..,335,4,341,0,344
50501,0,65,..,125,8,137,0,137,..,16,0,16,0,16,..,181,24,202,0,210,..,339,32,374,0,376,..,128,18,149,0,147,..,14,0,14,0,14,..,90,9,106,3,105,..,108,0,108,0,111,..,155,3,166,0,167,..,168,7,173,0,173,..,154,8,163,0,163,..,583,19,607,4,611,..,311,27,336,3,346,..,53,0,48,0,48,..,196,30,226,0,228,..,14,3,17,0,17,..,179,54,233,0,236,..,1163,152,1319,22,1334,..,8080,897,8974,80,9058,..,182,7,187,2579,2773,66220,8262,903,9166,2658,78041,131876,..,..,..,..,131876,..,1756,24,1779,13,1793,..,576,63,640,7,640,..,30,0,26,0,33,..,572,155,720,8,729,..,1053,321,1374,13,1379,..,123,14,132,0,132,..,1745,486,2229,15,2241,..,213,21,239,3,241,..,363,6,366,3,371,..,610,22,634,7,643,..,889,20,907,3,910
50502,0,220,..,1067,203,1270,19,1285,..,12,3,13,0,13,..,445,101,549,3,548,..,401,48,444,7,448,..,217,29,242,3,246,..,17,0,17,0,17,..,372,59,428,8,430,..,280,4,286,0,285,..,314,26,339,3,337,..,458,14,472,3,473,..,234,23,260,3,260,..,1286,62,1347,9,1354,..,580,76,657,3,662,..,154,20,177,0,177,..,315,58,374,3,378,..,71,46,120,0,120,..,1409,804,2216,18,2237,..,4144,1085,5235,97,5328,..,22231,4807,27035,299,27335,..,257,46,304,5820,6122,64935,22488,4857,27342,6115,98391,127369,..,..,..,..,127369,..,579,11,589,4,590,..,1731,567,2299,29,2330,..,42,3,48,6,54,..,1770,604,2371,13,2383,..,2980,980,3962,17,3979,..,346,53,396,4,400,..,5100,1635,6734,36,6767,..,741,90,833,6,842,..,330,4,337,3,343,..,980,50,1032,4,1035,..,781,35,820,11,829
50503,0,102,..,688,98,785,9,790,..,22,0,23,0,21,..,192,40,233,0,233,..,281,33,319,3,319,..,138,25,163,0,163,..,29,3,30,0,34,..,231,43,275,0,277,..,354,13,371,10,381,..,190,12,203,0,204,..,549,20,571,6,575,..,304,18,323,3,326,..,1391,72,1468,24,1489,..,440,60,505,5,504,..,117,5,125,0,125,..,275,42,314,3,316,..,13,0,13,0,13,..,1514,1039,2558,21,2578,..,3602,986,4591,91,4680,..,16053,3430,19488,218,19708,..,257,47,302,4910,5216,70153,16309,3482,19791,5130,95067,139070,..,..,..,..,139070,..,2893,46,2941,17,2959,..,1620,310,1925,37,1964,..,40,0,40,0,43,..,629,197,824,7,832,..,1246,466,1712,7,1719,..,135,23,157,3,160,..,2008,689,2696,16,2717,..,336,46,384,0,384,..,255,5,261,6,270,..,595,18,611,6,623,..,549,22,569,5,571
50601,0,88,..,3,0,3,0,3,..,5,0,5,0,5,..,61,18,76,0,76,..,45,8,52,0,53,..,46,4,48,0,48,..,44,8,50,0,46,..,32,4,35,0,35,..,238,10,252,3,250,..,231,22,248,3,253,..,330,16,341,0,345,..,210,18,232,0,231,..,1011,61,1073,12,1078,..,125,17,136,0,136,..,301,58,360,3,362,..,125,20,142,4,145,..,12,0,12,0,12,..,61,20,73,0,73,..,1536,372,1903,42,1947,..,6532,1056,7587,92,7672,..,107,17,130,2249,2378,29951,6638,1077,7713,2340,40002,59756,..,..,..,..,59756,..,512,14,519,6,531,..,289,33,323,4,324,..,57,0,62,3,63,..,314,50,366,4,374,..,1020,333,1352,8,1355,..,69,16,81,0,84,..,1401,403,1804,12,1817,..,45,10,56,0,54,..,343,9,351,4,355,..,208,11,225,0,225,..,214,10,224,0,226
50602,3,363,..,12,0,13,0,13,..,9,0,9,0,9,..,119,26,146,0,150,..,144,13,156,0,160,..,65,9,74,0,74,..,16,0,18,0,18,..,38,3,38,0,38,..,259,11,264,0,269,..,320,35,358,0,356,..,390,20,408,6,413,..,155,9,157,0,163,..,1121,69,1194,6,1200,..,199,21,220,0,219,..,60,10,71,0,71,..,187,41,227,0,226,..,55,22,74,5,79,..,254,76,329,0,333,..,1310,270,1576,43,1617,..,8439,1583,10021,108,10128,..,105,19,125,3028,3155,21425,8542,1605,10146,3138,34707,43773,..,..,..,..,43773,..,106,3,108,0,110,..,849,183,1032,9,1044,..,54,0,56,0,56,..,853,219,1070,6,1076,..,2239,691,2928,18,2949,..,160,38,201,0,196,..,3248,957,4200,25,4229,..,92,5,93,0,92,..,115,5,125,0,124,..,413,14,427,3,430,..,238,8,241,8,252
50603,3,617,..,8,0,6,0,6,..,4,0,5,0,5,..,179,26,204,0,204,..,99,7,108,0,108,..,91,9,104,0,104,..,18,0,18,0,18,..,22,5,23,0,23,..,298,14,305,0,310,..,771,87,862,5,867,..,419,20,437,4,441,..,342,22,369,3,373,..,1833,143,1973,16,1989,..,201,21,226,0,227,..,420,37,453,4,462,..,172,34,206,0,209,..,174,37,213,0,213,..,215,82,301,0,299,..,2345,387,2729,28,2753,..,15126,2986,18113,127,18236,..,129,30,154,2243,2399,26269,15252,3014,18266,2372,46908,52184,..,..,..,..,52184,..,246,0,246,3,245,..,944,251,1194,8,1197,..,26,0,26,0,26,..,2371,630,2999,12,3008,..,6736,1944,8685,46,8725,..,621,161,789,5,799,..,9730,2737,12464,65,12530,..,61,9,69,0,69,..,168,3,173,3,175,..,425,16,438,0,443,..,243,16,260,3,265
50604,0,281,..,8,3,13,0,13,..,3,0,3,0,3,..,185,66,246,0,246,..,93,15,104,3,105,..,65,10,76,0,76,..,57,7,62,3,64,..,56,9,66,0,64,..,499,19,519,6,525,..,760,128,887,9,897,..,770,33,806,13,818,..,511,47,554,7,556,..,2540,224,2764,34,2796,..,197,20,219,5,224,..,599,119,715,11,729,..,220,44,271,0,267,..,88,28,119,0,119,..,218,91,313,0,313,..,3111,897,4006,67,4074,..,15130,3591,18722,175,18889,..,157,46,204,2656,2856,36322,15290,3631,18925,2828,58066,73408,..,..,..,..,73408,..,537,0,541,7,545,..,1502,315,1822,16,1836,..,76,0,77,0,77,..,1527,436,1958,8,1965,..,4237,1952,6188,21,6206,..,375,146,519,3,527,..,6134,2534,8671,31,8698,..,86,12,97,0,97,..,240,13,252,0,247,..,365,25,384,4,390,..,211,7,216,3,218
50605,0,20,..,3,0,3,0,3,..,4,0,4,0,6,..,18,9,24,0,24,..,48,6,56,0,56,..,48,4,52,0,52,..,6,0,6,0,6,..,30,3,27,0,27,..,129,5,132,0,132,..,102,3,105,0,107,..,187,8,198,0,201,..,85,5,90,0,94,..,501,23,530,3,532,..,50,11,58,0,58,..,67,12,81,0,81,..,91,9,106,0,106,..,17,0,15,0,15,..,29,13,41,0,41,..,692,145,841,18,857,..,3175,414,3585,42,3622,..,74,5,86,1441,1521,23845,3245,420,3665,1484,28995,47468,..,..,..,..,47468,..,196,0,200,0,200,..,113,16,127,3,128,..,25,0,26,0,26,..,118,21,147,4,150,..,421,115,539,3,541,..,30,0,30,0,30,..,573,141,713,3,720,..,57,0,54,3,59,..,160,0,160,0,160,..,203,12,214,0,215,..,232,13,246,0,246
50606,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,7,0,7,..,16,0,16,0,16,..,4,0,4,0,4,..,10,0,10,0,10,..,8,3,9,0,9,..,28,0,27,0,27,..,15,0,17,0,17,..,39,3,40,0,40,..,26,0,26,0,26,..,106,6,110,0,110,..,15,0,18,0,18,..,19,0,20,0,20,..,20,4,22,0,21,..,0,0,0,0,0,..,8,6,13,0,12,..,320,53,375,10,383,..,1106,133,1237,14,1258,..,28,4,32,705,737,11251,1137,133,1273,723,13241,22490,..,..,..,..,22490,..,177,3,186,0,188,..,32,0,35,0,35,..,0,0,0,0,0,..,32,4,37,0,34,..,78,25,108,0,107,..,9,0,8,0,8,..,116,33,150,3,155,..,14,0,14,3,19,..,88,0,85,0,85,..,65,7,68,0,71,..,51,0,52,0,52
50607,0,138,..,16,0,15,0,15,..,3,0,3,0,3,..,187,22,215,0,218,..,77,14,87,0,91,..,47,5,51,0,51,..,0,0,0,0,0,..,23,0,24,0,24,..,41,3,47,0,47,..,272,14,290,3,286,..,66,0,68,0,66,..,67,0,67,3,69,..,450,19,470,7,473,..,141,15,161,0,161,..,48,3,51,0,52,..,95,12,108,0,107,..,28,8,35,0,38,..,124,21,147,0,147,..,559,91,653,9,665,..,4207,593,4803,57,4853,..,62,4,64,1363,1433,15182,4268,595,4862,1418,21466,29954,..,..,..,..,29954,..,140,3,144,0,144,..,301,49,351,4,352,..,44,0,44,0,47,..,578,95,672,3,671,..,1306,285,1588,11,1604,..,186,26,207,0,207,..,2073,396,2466,11,2482,..,59,4,62,0,60,..,58,3,60,0,60,..,266,9,272,0,275,..,154,5,160,4,160
50701,0,201,..,23,3,26,0,26,..,11,0,10,0,10,..,119,19,137,0,137,..,139,15,151,0,154,..,116,20,133,0,133,..,17,0,21,0,21,..,286,77,366,4,376,..,386,7,396,3,398,..,286,36,320,0,325,..,597,37,634,8,637,..,136,7,147,0,149,..,1405,88,1490,12,1500,..,414,47,464,5,468,..,104,6,109,0,109,..,149,35,184,3,187,..,27,3,31,0,31,..,109,41,155,0,151,..,1726,304,2028,37,2067,..,9580,1661,11244,110,11355,..,157,26,181,2883,3065,37291,9741,1684,11423,2995,51705,73877,..,..,..,..,73877,..,466,11,480,0,482,..,335,40,370,4,374,..,31,0,32,3,33,..,574,146,722,0,722,..,1919,743,2661,14,2678,..,126,43,166,0,163,..,2621,927,3545,15,3566,..,1227,197,1432,21,1451,..,168,0,168,3,169,..,351,19,368,7,381,..,409,7,414,9,425
