SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
30910,0,0,3,28,9,11,0,3,0,56,0,0,0,6,4,5,6,4,0,22,0,0,0,6,4,7,0,0,0,19,12,37,195,570,103,85,97,38,27,1159,83,143,371,796,357,324,282,142,85,2578,729,1540,2859,5940,2877,2584,2303,1095,466,20397,0,0,3,12,0,0,0,0,0,15,1213,2337,2936,4923,2860,2692,2444,1123,395,20917,0,0,3,18,4,0,0,0,0,24,0,0,3,19,9,4,3,0,0,37,0,3,0,9,0,0,0,0,0,17,0,3,23,84,24,19,11,10,3,176,0,0,9,54,0,6,3,3,0,72,7,53,139,326,127,51,43,18,4,768,0,0,0,9,13,22,23,24,7,93,0,3,3,18,11,22,24,5,3,91,11,62,138,330,259,283,345,183,69,1675,0,0,4,39,11,12,3,5,0,77,0,3,14,39,11,15,10,9,0,105,0,0,14,54,15,27,76,32,11,239
31001,16,114,264,1532,754,588,227,110,49,3657,0,0,3,14,4,3,13,0,0,38,0,4,6,30,13,6,3,0,0,70,51,281,414,843,430,218,130,76,40,2473,229,341,332,894,338,258,215,137,126,2860,2667,4828,4945,10858,4670,3418,2405,1407,681,35875,0,12,35,81,9,9,0,5,0,154,4653,7138,6489,10164,4026,2986,2087,1147,476,39163,3,72,62,193,28,3,0,0,0,366,0,0,4,29,19,17,3,8,0,83,0,7,0,15,13,5,0,4,0,39,5,7,7,38,11,14,10,3,0,92,0,0,4,29,26,19,20,3,3,106,6,45,108,343,110,76,30,19,6,738,0,0,0,13,14,9,3,9,3,54,3,24,3,11,3,0,3,0,0,51,8,64,100,290,416,358,330,265,97,1922,4,25,56,249,122,91,40,11,0,604,0,6,0,25,12,9,7,3,3,76,0,3,13,41,28,19,118,24,21,271
31002,0,0,0,27,7,11,0,0,0,45,0,0,0,8,4,8,10,3,0,32,0,0,4,9,3,8,5,0,0,28,0,4,8,43,40,52,49,13,10,220,142,284,330,622,449,429,324,169,45,2800,1811,4192,3613,7059,4565,4369,3439,1466,583,31100,0,0,0,0,0,0,0,0,0,0,3379,7915,6502,11328,6915,6583,5099,2183,737,50640,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,7,15,12,12,6,0,0,58,0,0,0,9,3,3,0,0,0,11,0,0,4,11,9,8,0,3,4,45,0,0,0,0,3,6,4,0,0,14,0,3,0,0,0,0,0,0,0,5,0,19,58,176,442,485,537,286,75,2077,0,4,8,18,6,13,3,3,0,48,0,0,11,6,6,4,10,0,0,42,0,5,7,28,43,42,89,42,12,263
31003,0,4,8,29,10,17,5,5,0,80,0,0,0,0,14,10,5,9,0,43,0,3,4,27,5,6,0,0,0,54,10,43,82,300,142,100,67,29,15,781,237,367,449,999,495,406,318,259,92,3623,3706,7378,6976,14445,7039,5776,4089,2483,1068,52966,0,0,0,5,0,0,0,0,0,6,7127,13467,12005,22041,10077,8524,5706,3156,1298,83412,0,0,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,13,0,0,0,6,0,3,0,0,0,8,3,4,6,32,36,20,5,3,0,113,0,0,0,10,10,11,3,0,3,30,0,17,48,86,41,14,9,3,0,224,0,0,0,0,3,9,0,3,3,27,0,3,3,0,0,0,3,0,0,14,4,90,118,413,802,593,576,375,99,3076,0,5,25,61,36,15,15,5,0,160,0,0,0,11,15,4,5,3,0,34,3,3,11,53,55,52,94,50,5,325
31004,3,4,20,253,110,111,27,9,4,543,0,5,5,12,7,11,5,3,0,53,0,8,8,54,16,11,0,0,0,92,32,283,420,1069,474,285,152,70,12,2793,241,371,405,878,358,260,165,79,21,2771,3961,6898,6174,14001,4988,3432,1868,757,235,42323,0,11,34,44,14,3,0,0,0,107,7383,10698,8307,15248,4992,3540,1827,568,177,52745,0,6,4,49,3,4,0,0,0,73,0,0,11,18,12,16,4,3,0,61,0,0,0,15,7,4,0,3,0,31,0,5,15,48,17,10,6,0,3,103,0,0,4,45,42,39,17,3,0,155,11,20,53,198,67,26,12,5,0,395,0,0,0,14,9,7,12,13,3,59,0,26,16,6,4,4,0,0,0,60,16,210,165,620,724,531,441,239,49,2999,4,33,62,270,125,57,31,13,0,587,0,0,3,16,17,11,10,4,0,56,0,3,10,62,49,52,94,23,6,303
31101,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,0,0,3,3,0,0,0,0,0,5,0,0,0,14,6,7,18,8,11,71,26,59,55,137,100,104,76,36,17,611,394,1008,787,1566,1012,901,813,401,195,7084,0,0,0,0,0,0,0,0,0,0,738,1808,1386,2434,1463,1336,1165,585,240,11156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,48,85,94,115,56,24,437,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,3,0,0,0,11,0,0,3,4,5,16,20,9,7,63
31102,0,0,12,33,8,4,0,0,0,57,0,0,4,3,4,3,8,3,0,30,0,0,0,4,12,4,3,0,0,27,0,26,61,203,109,91,65,36,15,609,102,163,181,403,184,173,143,108,42,1510,1558,2765,2739,5613,2619,2335,2039,1000,327,20993,0,3,31,45,4,0,3,0,0,94,2840,4756,4162,7127,3044,2612,2230,1012,296,28077,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,5,0,0,0,44,0,0,0,12,5,4,0,0,0,30,0,0,7,25,6,9,0,0,0,46,0,0,0,8,5,6,4,0,0,28,0,3,15,41,25,16,9,3,0,118,0,0,0,9,6,3,10,11,0,39,0,3,0,7,3,4,3,0,0,21,3,28,67,199,314,365,441,309,89,1820,0,5,8,47,23,33,16,8,3,146,0,0,4,5,4,3,8,0,0,29,0,0,3,31,19,30,55,25,7,173
31103,0,5,3,101,39,32,11,3,0,203,0,0,0,0,0,4,4,0,3,20,0,6,3,31,6,12,5,3,0,63,11,143,259,646,398,252,133,66,22,1930,225,390,393,814,362,303,225,97,31,2849,3193,6183,5752,11424,5334,4300,2588,1156,492,40423,0,21,32,108,21,7,3,0,0,192,5794,10054,8356,12836,5750,4781,2637,1044,419,51671,0,0,0,13,0,3,0,0,0,19,0,0,21,102,54,40,9,8,0,231,0,15,26,157,88,56,30,12,3,385,0,8,3,34,11,12,9,6,5,77,0,0,3,10,10,5,0,0,0,28,7,22,40,206,73,61,27,15,12,448,0,3,3,45,39,44,48,32,8,222,0,9,0,12,6,14,7,0,0,45,8,39,60,291,551,574,540,293,96,2446,4,25,66,303,125,84,36,21,0,672,0,0,0,3,16,11,5,4,0,38,0,0,16,41,48,43,95,45,14,312
31104,0,0,0,27,4,9,3,0,0,46,0,0,0,13,5,9,0,0,0,30,0,0,3,16,8,0,0,0,0,33,0,14,18,113,77,57,41,19,3,338,75,198,186,394,267,190,107,36,17,1470,1581,3747,3074,6328,3518,2441,1420,458,110,22686,0,0,0,0,0,0,0,0,0,0,3059,6946,5287,9435,4606,3154,1818,488,111,34912,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,24,13,7,0,0,3,50,0,0,9,21,6,8,5,3,0,50,0,0,0,7,6,7,0,0,0,20,0,0,10,17,11,3,3,3,0,50,0,0,0,3,9,10,3,6,0,34,0,0,0,3,0,0,7,3,0,8,8,71,140,349,560,472,453,138,28,2215,0,0,8,33,26,9,7,7,0,85,0,0,0,3,7,0,5,0,0,22,0,0,3,25,28,43,46,21,6,177
31105,0,0,8,33,13,12,0,0,3,78,0,0,0,6,8,5,5,4,0,31,0,3,3,21,15,17,3,0,0,65,10,51,135,375,166,148,107,44,16,1060,123,234,275,562,275,262,192,107,30,2061,2077,3957,4034,8457,3919,3611,2555,1250,609,30477,0,14,52,100,24,4,7,0,0,206,3867,6766,6012,10395,4157,3875,2708,1097,483,39355,0,0,0,7,3,0,0,0,0,7,0,0,5,24,11,8,4,3,0,60,0,3,14,65,38,32,20,14,6,181,0,4,0,22,13,16,9,0,3,71,0,0,0,3,0,7,0,3,3,18,8,19,60,124,43,36,21,27,26,360,0,0,3,11,9,14,8,9,0,57,0,3,6,3,0,4,10,3,4,34,8,80,123,382,589,577,623,333,157,2871,0,6,22,155,52,58,18,5,3,316,0,0,0,3,17,6,4,4,0,41,0,0,5,36,34,51,83,42,13,268
31106,0,3,7,76,37,29,9,4,0,168,0,0,0,3,5,0,8,4,0,28,0,0,14,37,18,19,7,0,0,88,24,201,309,784,407,287,167,82,28,2291,197,285,331,739,355,311,241,119,67,2654,2960,5501,5121,11189,4702,4343,3312,1234,547,38904,3,62,300,451,68,25,10,3,0,926,5240,8415,6439,11460,4547,4367,3585,1152,439,45644,8,13,11,66,14,6,0,0,0,114,0,3,15,96,49,53,18,10,3,241,5,11,19,58,62,47,22,4,4,228,0,14,9,37,15,16,15,3,4,110,0,0,0,12,10,7,4,0,0,43,7,31,102,405,119,93,49,19,4,837,0,0,12,32,33,35,22,13,3,156,0,9,13,23,5,6,12,4,0,69,11,63,86,315,400,460,559,266,101,2264,4,26,34,217,120,93,51,18,10,567,0,0,3,16,22,8,11,4,3,65,0,3,18,37,30,40,105,41,11,284
31201,0,3,0,9,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,3,0,0,25,0,11,18,55,27,15,17,3,3,137,128,205,238,651,281,208,144,68,27,1963,1373,2302,1721,4916,2046,1618,964,454,181,15578,0,0,0,4,0,0,0,0,0,0,2489,4094,2773,7256,3143,2721,1570,670,245,24968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,23,3,12,4,0,0,42,0,0,0,0,0,3,0,0,0,3,0,0,4,22,10,6,0,0,0,45,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,9,21,109,92,86,70,38,10,427,0,0,0,4,3,3,8,0,0,20,0,3,4,7,9,0,4,0,0,35,0,0,3,23,6,15,16,15,0,84
31202,0,3,6,23,0,4,0,0,0,38,0,3,0,10,3,5,4,3,3,38,0,14,28,53,45,30,3,4,0,184,3,36,44,201,83,68,47,16,6,519,190,425,433,1162,696,539,432,255,85,4211,3800,7802,6850,15398,8256,6863,4356,2364,1027,56713,0,0,0,0,0,0,0,0,0,0,7207,14133,11805,23567,12588,11036,6637,3361,1277,91609,0,8,4,24,16,0,0,0,0,52,0,0,0,0,0,0,4,0,0,6,0,4,0,3,0,0,0,0,0,4,6,10,6,56,25,29,17,3,6,158,0,0,0,7,5,0,0,0,0,16,3,17,22,105,62,14,8,3,0,234,0,0,0,4,5,3,7,4,0,23,0,0,0,3,0,0,3,0,0,6,6,97,128,359,556,454,367,209,52,2222,4,11,15,65,41,17,3,5,0,171,0,3,4,10,14,5,4,0,0,48,0,3,17,41,50,65,73,51,11,313
31203,0,0,0,9,0,0,0,0,0,17,0,0,0,5,6,0,3,0,0,19,0,0,4,6,3,3,0,0,0,15,4,3,13,61,21,20,9,5,0,145,63,110,219,516,178,191,97,34,23,1418,578,1235,1277,3222,1366,1342,776,312,120,10227,0,0,0,0,0,0,0,0,0,0,1069,2210,1692,4089,1944,1834,1111,422,128,14498,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,40,5,4,7,3,0,65,0,0,0,6,0,0,0,0,0,6,3,3,7,37,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,60,225,160,134,170,67,17,850,0,0,3,6,6,3,0,0,0,15,0,0,6,19,7,6,3,3,0,44,0,0,8,36,13,17,21,8,4,108
31301,0,0,3,11,3,0,3,0,0,13,0,0,0,3,4,5,6,0,5,32,0,0,0,3,0,9,4,0,0,14,0,11,3,35,32,38,47,21,7,201,36,85,76,175,161,214,284,174,139,1340,603,1577,1259,2706,2110,2912,3473,1744,647,17028,0,0,0,0,0,0,0,0,0,0,1102,2867,2234,4000,2848,3875,4547,2275,677,24435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,15,13,12,11,3,0,51,0,0,0,0,3,0,3,0,0,6,0,0,0,14,7,3,4,8,0,38,0,0,0,0,0,4,5,8,0,18,0,0,0,3,0,0,4,3,0,12,3,53,62,177,303,398,719,418,113,2252,0,0,3,3,3,5,3,9,0,30,0,3,0,8,3,9,12,0,3,39,0,5,9,12,20,40,84,36,10,212
31302,0,0,4,28,13,12,3,0,0,59,0,0,0,5,5,3,9,0,0,25,0,0,9,13,5,0,0,0,0,30,6,33,35,151,90,64,52,41,11,485,144,304,295,646,286,306,268,226,291,2757,2461,4907,4825,9326,4330,3767,2908,1332,701,34549,0,0,0,0,0,0,0,0,0,0,4803,8804,7709,13371,5855,4913,3647,1476,493,51065,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,4,0,18,0,3,7,14,0,8,3,0,0,36,0,0,5,21,10,14,8,7,3,75,0,0,0,3,0,6,0,0,0,15,0,3,24,66,30,11,5,3,0,145,0,0,0,3,3,3,5,3,3,27,0,0,0,0,0,3,4,0,0,15,7,69,108,333,513,457,491,267,91,2335,0,5,17,52,38,20,10,7,0,150,0,0,3,11,7,10,15,3,3,43,0,3,8,31,29,41,79,33,12,238
31303,0,0,0,5,0,0,0,0,0,6,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,12,11,10,3,3,0,48,24,41,59,148,91,113,75,42,19,622,337,785,626,1389,899,914,733,273,132,6094,0,0,0,0,0,0,0,0,0,0,609,1411,1242,2562,1345,1360,1078,403,139,10135,0,0,0,13,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,17,29,92,102,117,58,19,436,0,0,0,0,5,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,0,0,0,4,8,3,15,13,4,44
31304,0,0,0,7,3,3,0,0,0,17,0,3,7,17,4,11,13,3,4,60,0,0,4,13,16,3,3,0,0,39,4,28,36,145,97,79,56,25,7,482,92,226,207,499,278,239,183,179,141,2044,1979,4771,4294,8153,4644,3647,2703,1298,480,31973,0,0,0,3,0,0,0,0,0,3,3771,8608,7292,11828,6204,4924,3451,1402,395,47883,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,5,0,4,0,0,0,13,3,4,12,34,20,20,7,3,0,101,0,0,0,3,10,0,4,6,0,18,0,4,11,34,26,18,6,0,3,98,0,0,0,7,4,3,15,5,0,34,0,0,0,0,0,0,8,0,0,9,11,173,220,440,685,538,576,325,93,3063,0,0,14,58,44,32,14,4,0,172,0,4,3,4,7,5,6,3,0,41,0,7,4,25,39,42,71,37,8,238
31305,0,3,6,19,14,9,8,3,0,51,0,5,0,15,6,8,15,16,4,68,0,0,0,11,11,9,8,3,3,39,4,25,33,158,114,92,72,54,18,567,85,154,158,462,269,297,330,242,218,2216,1504,3289,3027,6945,4387,4383,3938,2392,1270,31127,0,0,0,9,0,0,0,0,0,11,2744,5799,5057,9253,5501,5454,4580,2538,1178,42090,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,5,3,0,0,27,0,0,0,4,0,0,0,0,0,6,0,9,8,37,31,15,20,9,3,118,0,0,0,8,10,4,3,0,0,28,0,6,16,64,29,25,15,10,5,173,0,0,0,0,11,8,14,19,0,52,0,0,0,5,7,6,18,8,0,40,6,142,165,454,647,661,777,519,196,3575,0,3,8,63,41,33,20,5,0,182,0,8,0,22,16,18,21,11,0,91,6,4,9,42,48,50,77,41,13,293
31401,0,4,0,16,6,3,0,0,0,34,0,8,4,28,13,10,14,3,0,83,0,0,16,38,30,24,10,3,0,117,0,44,38,237,123,95,53,25,14,635,66,198,150,417,253,217,189,96,60,1645,2646,6591,5331,11565,6913,5091,3581,1249,475,43439,0,0,0,18,0,4,0,0,0,22,5314,12061,9356,16811,9453,7182,5038,1601,483,67299,0,0,0,13,0,0,0,0,0,17,0,0,0,9,10,0,3,0,0,19,0,0,0,5,3,0,3,0,0,11,3,18,17,64,54,30,18,8,0,206,0,0,3,0,5,3,0,0,0,16,0,14,29,70,28,21,11,9,0,174,0,0,0,6,9,4,7,3,0,26,0,6,3,9,0,9,3,3,0,45,27,351,411,812,1186,766,606,254,62,4470,0,5,10,102,48,42,25,23,0,263,0,13,6,25,19,12,7,7,0,99,3,23,19,84,85,58,98,23,10,409
31402,0,4,0,16,4,10,0,0,0,39,0,4,10,11,18,3,5,6,0,58,0,11,20,77,26,17,3,0,0,146,5,50,74,388,150,73,67,47,10,860,166,236,239,641,243,172,139,77,41,1950,3149,5548,4824,11948,4379,3036,2294,1029,599,36820,0,0,0,7,0,0,0,0,0,11,5921,8981,6887,14438,4917,3680,2692,1153,629,49298,3,0,0,43,3,4,0,0,0,56,0,0,0,21,4,4,0,0,0,29,0,0,0,9,0,0,3,0,0,10,5,19,19,47,22,21,0,3,0,142,0,3,4,20,14,6,6,0,0,45,9,19,22,203,35,27,14,3,3,337,0,0,3,7,3,6,4,3,0,22,0,3,10,10,6,3,3,0,3,40,33,342,362,865,800,447,457,242,89,3631,3,19,37,197,80,55,12,11,0,405,0,3,3,10,15,12,8,7,0,61,0,0,10,40,30,36,58,23,8,204
31403,0,3,3,5,6,3,3,0,0,23,0,6,0,7,8,3,5,0,0,33,0,3,5,15,11,8,5,0,0,45,0,23,20,134,49,66,33,14,4,351,50,87,111,256,132,120,101,69,32,955,1276,2459,2347,5399,2481,2246,1670,678,326,18887,0,0,0,4,0,0,3,0,0,13,2423,4480,3903,7766,3209,2996,2169,773,325,28045,0,0,0,4,0,3,0,0,0,11,0,0,0,3,6,0,6,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,6,19,9,11,4,3,0,54,0,0,0,3,0,0,0,0,0,10,0,5,16,64,21,20,8,0,0,140,0,0,0,3,12,0,0,0,0,19,0,0,3,3,0,0,0,0,0,10,3,46,79,243,289,271,255,139,54,1383,0,8,13,73,38,28,17,7,0,182,0,0,0,9,3,4,3,0,0,26,0,0,6,18,17,14,32,12,3,111
31501,0,0,0,3,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,10,0,0,3,46,25,17,16,5,0,110,70,136,161,394,206,189,97,23,7,1298,1323,2717,2137,4271,1944,1651,855,271,74,15249,0,0,0,0,0,0,0,0,0,0,2617,5093,4101,7438,3259,2654,1350,439,105,27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,13,6,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,7,0,0,0,0,0,3,5,6,0,19,0,0,0,0,0,0,0,0,0,0,3,7,12,73,92,103,103,25,4,432,0,0,0,18,9,3,6,0,0,37,0,0,10,11,3,0,0,0,0,30,0,0,9,17,14,14,23,9,5,92
31502,0,0,0,3,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,8,0,3,4,17,6,0,0,0,0,35,3,5,11,55,32,20,22,14,0,163,126,212,200,512,242,178,102,42,13,1636,1263,2137,1905,4487,1913,1339,768,304,96,14206,0,0,0,0,0,0,0,0,0,0,2297,3682,3173,6641,2820,2177,1194,424,109,22513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,8,0,0,0,0,35,0,0,0,3,0,0,0,0,0,6,0,9,0,18,6,4,5,0,0,41,0,0,0,0,3,0,5,0,0,6,0,0,0,3,0,0,0,0,0,3,3,4,23,95,80,69,64,26,5,366,0,3,12,47,24,4,6,4,0,107,0,0,3,7,4,0,6,0,0,18,0,0,5,20,9,13,19,17,3,83
31503,3,8,14,25,3,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,16,13,3,5,0,0,42,28,82,72,210,114,126,96,39,31,804,580,1069,954,2191,1331,1229,802,434,208,8787,0,0,0,0,0,0,0,0,0,0,1106,2015,1686,3412,2124,2199,1429,739,273,14983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,3,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,47,32,38,41,18,5,211,0,0,0,3,4,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,3,5,6,9,9,3,0,33
31601,0,3,3,19,0,0,0,0,0,30,0,7,0,21,17,12,10,3,3,67,0,3,28,28,24,27,9,3,0,126,11,21,74,157,90,62,66,36,34,550,74,104,210,330,190,160,171,130,96,1471,1542,3781,3857,6734,4028,3259,2858,1841,925,28829,0,4,0,0,0,0,0,0,0,7,2855,6337,5729,8815,4848,4147,3420,2039,920,39112,0,0,0,8,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,7,32,30,77,37,28,12,7,0,234,0,0,0,5,7,3,7,0,0,19,3,19,44,83,21,20,4,4,0,185,0,3,0,3,4,3,9,8,0,26,0,0,0,3,7,0,4,0,0,17,34,299,342,610,767,448,568,466,193,3727,0,0,0,16,10,18,0,3,3,49,0,3,21,24,12,18,5,7,3,86,0,4,12,44,42,39,75,77,28,325
31602,0,0,0,17,9,3,0,0,0,32,0,3,10,18,22,6,17,13,0,91,0,0,4,24,22,10,7,3,0,69,3,23,33,177,89,87,96,69,28,609,92,196,202,491,327,316,349,220,185,2383,2022,4920,4180,9457,5615,5401,5386,3152,1621,41750,0,0,0,0,0,0,0,0,0,5,3925,8776,7069,13414,7361,7268,6742,3935,1724,60221,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,4,3,0,11,0,3,0,3,0,0,0,0,0,4,3,27,22,89,42,35,32,13,4,263,3,0,0,7,3,7,0,0,0,22,0,3,4,43,18,16,7,9,0,115,0,0,0,0,5,11,8,13,4,42,0,0,0,4,3,4,5,13,5,34,23,336,350,749,910,651,986,644,253,4909,0,3,12,33,17,14,19,7,0,107,0,4,3,16,8,13,7,3,0,62,0,11,18,54,54,51,127,87,38,449
