SA3_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
40503,0,0,0,0,0,0,0,0,0,7,0,13,13,36,23,23,6,9,0,116,0,0,0,3,0,0,0,4,0,10,0,0,0,5,12,28,25,22,3,93,0,0,0,0,0,0,0,0,0,0,3,7,16,25,24,8,4,0,0,75,0,0,0,0,0,3,0,3,0,10,0,3,0,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,0,7,7,0,0,0,34,0,0,0,10,3,0,0,0,0,17,0,0,3,0,3,5,3,3,0,24,0,0,3,11,0,4,4,0,0,24,0,3,7,45,21,31,29,14,3,148,67,183,177,350,299,319,294,185,98,1971,1455,3232,3009,5407,3791,4144,3467,1941,826,27268
40504,0,0,0,3,0,0,0,0,0,5,0,0,4,20,12,12,3,0,3,62,0,0,0,0,0,8,4,3,3,18,0,0,0,3,14,37,39,28,0,116,0,0,0,0,0,3,0,0,0,5,0,4,8,14,13,11,3,0,0,51,0,0,0,0,0,0,11,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,19,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,3,10,8,0,21,0,0,0,0,3,0,0,0,0,6,0,5,0,20,9,19,41,20,3,132,44,115,125,309,272,355,410,232,188,2049,1090,2629,2090,4231,3288,4302,4393,2268,909,25202
40601,0,0,3,3,7,0,0,0,0,21,9,49,47,165,76,65,33,8,0,451,0,0,0,7,3,9,7,7,10,39,0,3,3,32,116,162,159,108,35,608,0,0,0,0,0,0,0,0,0,6,4,47,32,78,52,13,15,10,0,257,0,0,0,3,3,3,4,8,3,27,0,0,3,13,4,0,0,0,0,30,0,3,3,8,0,0,0,0,0,7,0,5,0,20,13,3,0,0,0,45,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,6,0,4,4,16,14,13,9,3,0,65,0,0,0,11,3,0,0,0,0,19,0,0,0,10,21,26,12,8,3,78,0,7,8,25,13,3,4,0,0,59,7,23,12,76,75,78,76,60,20,430,237,484,446,1053,703,725,512,343,195,4697,3577,7425,6160,13321,8049,7805,5842,3117,1314,56613
40602,0,0,0,13,6,0,0,0,0,19,4,23,8,66,30,15,6,0,0,147,0,0,0,4,0,0,0,0,0,6,0,0,0,10,11,11,14,6,8,66,0,0,0,3,0,3,3,0,0,7,0,5,7,30,12,9,3,0,0,67,0,0,0,0,6,6,14,11,0,28,0,10,6,53,10,0,3,0,0,81,0,0,0,9,0,0,0,0,0,9,3,3,0,8,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,7,0,5,4,3,0,27,0,3,0,13,4,0,0,0,0,23,0,0,0,3,0,3,3,4,0,20,0,14,0,23,5,7,0,0,0,46,4,24,8,56,40,35,47,25,9,252,135,216,258,758,433,427,320,142,45,2726,1784,3290,3045,7348,3741,3380,2272,1013,338,26203
40701,0,0,0,13,14,3,0,0,0,31,5,16,10,71,27,18,6,7,0,162,0,0,0,11,0,6,3,0,5,32,0,5,8,20,33,99,149,67,31,412,0,0,0,4,3,4,9,0,0,22,0,13,18,32,22,21,22,8,6,136,0,0,0,0,3,4,4,3,0,14,0,0,0,3,3,0,3,0,0,14,0,0,0,3,0,0,0,0,0,9,0,8,5,20,7,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,27,15,24,31,12,4,137,0,5,0,4,5,6,3,0,0,19,0,0,0,8,9,21,42,25,6,118,0,0,0,3,5,11,3,3,0,29,0,14,14,63,52,83,92,74,28,428,115,296,278,642,465,647,676,380,196,3695,2172,5277,4185,8601,6237,8176,9171,4716,1874,50397
40702,0,0,0,5,4,4,0,0,0,21,11,70,32,214,50,38,16,3,0,436,0,0,0,6,5,3,10,11,13,42,0,3,3,12,39,57,73,47,12,252,0,0,0,5,3,0,0,0,0,7,0,15,23,58,27,20,10,4,0,152,0,0,0,0,6,3,9,4,0,21,3,3,7,22,8,0,0,0,0,48,0,0,15,28,0,0,0,0,0,42,6,67,52,36,17,5,0,0,0,189,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,8,3,6,13,22,28,26,12,11,0,110,0,5,4,37,14,3,0,0,0,67,0,3,3,3,4,8,9,3,3,36,0,5,15,22,5,12,5,4,0,53,22,65,57,163,81,85,68,52,24,614,167,338,381,1029,729,702,643,357,213,4564,3771,8524,7150,14784,9203,8946,6998,3751,1671,64788
40703,0,0,0,8,7,3,0,0,0,19,4,96,85,260,96,57,22,11,0,622,0,0,0,7,0,3,6,4,8,30,0,6,5,20,41,60,60,37,12,243,0,0,0,3,3,3,0,0,0,15,0,24,20,46,29,18,9,7,3,157,0,0,0,0,0,7,11,10,3,29,0,4,9,37,0,0,0,0,0,50,0,0,55,232,0,0,0,0,0,292,0,3,12,26,11,0,0,0,0,53,0,0,0,0,3,0,0,0,0,4,0,0,0,14,12,16,8,3,0,57,0,3,10,25,17,17,16,3,0,92,3,16,21,111,27,11,8,4,0,199,0,0,3,6,12,25,11,6,0,62,0,12,13,15,14,6,0,0,0,62,3,28,49,166,54,80,84,73,30,567,214,457,472,1130,869,899,829,459,217,5544,3713,8110,7725,14965,9722,10080,8758,4575,1892,69554
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3
49999,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,22,0,0,0,0,0,21,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,11,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,18,35,3,7,4,0,0,75,12,21,41,115,94,60,29,6,0,374,91,129,439,978,474,403,271,59,22,2863
50101,0,0,0,11,12,3,0,0,0,31,6,46,37,110,27,14,13,0,0,250,0,0,4,11,0,3,11,0,3,33,0,11,10,54,57,80,75,45,12,340,3,0,0,15,11,8,3,3,0,48,0,29,40,171,108,65,57,21,3,496,0,0,0,0,3,4,0,0,3,12,3,10,0,19,12,4,3,0,0,45,0,0,14,81,0,0,0,0,0,102,0,20,14,43,16,5,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,3,11,12,57,29,41,27,11,3,197,0,7,5,27,5,6,0,0,0,62,0,3,0,15,14,23,25,13,0,85,0,0,3,35,28,25,14,3,0,114,9,45,22,226,115,91,70,45,21,643,205,438,305,1058,607,610,475,283,135,4124,3271,7287,4725,12795,6910,6629,5483,2699,1079,50875
50102,0,3,3,15,18,9,0,0,0,46,29,213,139,552,177,67,24,0,0,1200,0,0,3,31,8,30,27,27,26,142,4,16,31,96,125,136,129,72,15,616,3,17,9,45,21,17,6,4,0,122,11,211,246,531,337,156,90,40,8,1633,0,0,0,6,0,7,5,3,3,19,3,9,3,38,10,4,3,0,0,69,0,0,26,129,0,0,0,0,0,161,6,16,12,51,36,12,6,3,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,26,29,68,44,50,37,14,5,276,0,3,13,44,15,9,8,0,0,97,0,4,4,26,50,43,28,12,8,171,5,29,78,176,99,98,33,6,0,530,17,77,72,359,198,155,112,57,25,1082,393,828,840,1997,1194,1169,950,624,256,8255,6668,14402,12088,25688,14460,13161,9635,4759,1792,102644
50103,0,0,0,7,10,3,0,0,0,11,0,9,17,32,18,14,3,0,0,95,0,0,0,6,3,7,7,3,0,18,0,0,3,20,29,45,47,18,11,168,0,0,0,6,3,5,4,3,0,21,0,12,3,34,17,25,25,3,0,119,0,0,0,0,0,8,0,0,0,11,0,0,0,3,0,7,0,0,0,9,3,0,0,29,0,0,0,0,0,35,0,3,0,5,7,3,0,0,0,27,0,0,0,0,0,4,7,15,3,32,0,0,0,0,0,0,0,0,0,0,0,8,10,13,11,12,19,0,0,74,0,0,3,8,3,0,0,0,0,14,0,0,0,7,11,14,15,0,3,42,0,0,4,14,5,10,9,0,0,46,0,7,8,39,40,57,45,17,11,220,99,232,169,447,355,393,318,217,75,2300,1173,2952,2076,4417,3418,3848,3094,1385,451,22815
50201,0,9,13,22,17,0,0,3,0,68,9,139,153,355,159,69,23,5,0,914,0,3,0,29,13,21,13,15,9,97,4,68,61,177,205,220,258,168,37,1198,3,10,16,36,25,40,17,18,3,164,7,149,258,420,295,141,91,51,6,1414,0,0,0,0,0,0,5,6,3,18,10,32,4,74,10,6,6,0,0,136,0,0,0,20,3,3,3,0,0,26,5,37,35,117,58,36,6,3,0,302,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,3,0,0,9,8,29,31,64,47,58,46,19,3,301,5,4,10,43,11,8,3,0,0,81,3,40,28,86,65,60,72,56,12,415,0,10,38,100,69,62,27,11,0,322,17,108,108,392,241,176,187,90,44,1362,283,604,631,1586,933,1015,1006,731,308,7102,5567,11992,10950,21470,12586,12388,12177,7189,2416,96736
50301,0,0,5,18,18,6,0,0,0,47,6,21,26,67,25,17,14,0,0,164,0,11,0,58,10,50,16,14,12,168,3,64,58,132,154,125,91,62,37,724,14,81,299,204,105,114,79,38,3,928,5,108,272,330,299,207,123,50,17,1412,0,0,0,0,3,8,3,3,4,22,6,16,18,58,53,28,35,21,10,243,3,3,13,44,22,21,14,3,0,124,3,19,32,38,15,3,5,3,0,119,0,0,0,0,0,7,0,3,0,15,0,0,3,16,3,4,3,0,0,23,22,157,145,174,105,125,61,19,9,824,0,10,14,72,22,20,7,0,0,145,0,3,10,25,34,25,27,14,3,145,0,3,54,82,70,70,21,11,0,312,48,204,241,712,320,280,147,82,36,2063,130,327,472,976,562,513,423,329,217,3950,2969,9372,10878,14396,9630,8245,6458,3738,1948,67634
50302,0,0,3,24,22,8,0,0,0,60,14,39,75,415,81,47,20,3,4,698,0,3,12,164,31,90,36,29,39,397,4,33,55,466,210,187,119,61,12,1153,25,41,125,436,104,91,66,22,6,908,6,25,132,579,162,129,66,25,15,1131,0,0,0,36,19,30,31,24,9,154,3,22,15,152,25,25,18,12,13,282,6,8,62,413,15,11,14,0,0,517,15,24,56,222,57,34,5,3,0,415,0,0,7,24,18,35,36,34,18,179,3,3,6,46,7,4,5,3,4,84,39,82,110,392,107,72,59,11,3,884,4,16,122,366,151,181,95,38,25,990,0,4,13,101,44,36,29,19,6,254,0,4,36,160,36,35,25,3,0,309,82,250,580,3078,479,329,222,124,62,5203,394,468,1207,4470,1068,959,697,399,231,9896,5210,8439,11921,40769,12245,10424,6927,3718,2007,101666
50401,0,5,0,34,16,11,0,0,0,59,23,132,149,447,169,90,37,6,0,1061,0,9,6,108,37,102,60,50,42,404,0,0,18,177,115,118,115,84,30,661,6,17,13,146,86,101,50,38,7,466,0,33,96,286,135,139,72,23,5,788,0,0,3,32,29,52,38,23,10,190,3,15,33,137,41,34,39,23,8,338,7,5,23,210,7,0,0,0,0,256,10,19,53,151,54,30,6,3,0,331,0,3,3,30,23,31,31,19,3,137,0,0,4,37,8,0,0,0,0,65,6,20,13,90,51,37,18,12,4,255,12,43,173,687,439,366,132,80,19,1960,0,3,8,38,33,23,20,12,0,145,0,12,27,101,32,25,10,5,0,214,31,171,298,1330,389,279,234,146,76,2956,248,355,482,1660,637,628,518,401,291,5220,4862,8178,9093,26120,10383,9225,6784,3988,1809,80443
50402,0,0,0,12,9,10,0,0,0,30,3,42,56,107,51,27,18,3,0,312,0,0,4,25,0,19,13,7,9,76,0,8,6,56,61,87,76,34,18,359,0,3,0,12,12,17,6,3,0,56,0,36,22,146,79,44,31,15,0,382,0,0,0,0,6,10,6,9,4,32,0,3,3,4,10,3,6,6,3,34,0,0,4,20,0,0,0,0,0,28,0,12,14,45,12,6,4,0,0,84,0,0,0,6,0,3,5,0,0,12,0,3,0,3,0,0,0,0,0,8,3,12,11,41,38,36,33,9,4,185,0,3,6,39,17,10,3,0,0,75,0,8,3,16,25,27,36,12,3,128,0,8,14,41,39,29,13,3,0,146,3,31,47,199,145,126,114,56,22,745,91,206,249,573,423,343,331,149,73,2441,2153,5242,5140,10147,6598,5736,4393,1952,683,42032
50403,0,19,4,33,16,4,0,0,0,78,41,379,368,1057,422,168,59,12,0,2505,0,3,10,113,39,94,49,27,19,359,5,43,83,252,260,271,187,87,27,1206,8,50,60,184,104,129,50,31,9,628,21,188,276,701,402,186,97,36,5,1914,0,0,0,37,25,30,34,20,4,142,3,52,20,180,66,68,44,17,4,454,0,3,6,50,6,3,0,0,0,72,4,51,73,188,69,33,8,0,0,429,0,4,18,86,39,27,24,8,0,201,0,0,0,16,3,3,3,0,0,31,11,21,37,100,55,68,30,5,0,322,15,52,144,858,456,286,108,45,12,1976,0,3,7,57,60,38,23,11,7,205,4,81,134,364,144,95,26,10,0,854,35,353,641,1674,657,415,273,115,37,4203,559,958,1100,2654,1281,953,674,418,236,8843,9724,18302,17742,39105,17795,13046,7906,3641,1283,128540
50501,0,8,5,41,40,19,3,0,0,114,9,53,56,249,100,123,57,7,0,658,0,19,14,158,61,205,95,29,28,599,13,229,266,656,672,707,448,185,67,3250,6,46,81,154,152,154,96,45,14,747,35,618,1040,1641,1204,627,257,98,33,5560,0,0,0,23,16,30,19,11,3,104,0,3,13,46,26,25,34,9,4,157,0,5,6,93,14,6,10,0,0,135,20,27,56,156,67,26,6,0,0,362,0,0,3,14,33,39,25,10,3,129,0,3,0,18,0,5,5,3,0,32,20,88,84,162,114,81,53,12,6,627,4,3,18,150,61,67,30,7,4,344,7,71,81,205,188,148,119,47,15,882,0,31,169,378,346,238,112,26,8,1306,41,253,461,1386,812,706,410,198,70,4331,277,594,743,1737,970,975,672,351,198,6512,8781,20772,20624,38132,23534,20949,13869,5661,2401,154730
50502,0,5,3,52,35,13,3,0,0,112,17,203,225,759,234,145,65,15,0,1669,0,11,13,214,80,186,103,78,53,732,3,50,81,381,255,258,232,155,65,1484,9,60,97,363,155,171,94,59,16,1027,25,188,472,1285,646,523,276,139,56,3612,0,0,8,70,50,76,47,41,24,323,4,40,34,248,75,64,52,34,21,573,4,4,28,356,18,16,9,3,0,432,20,123,124,285,82,39,31,4,3,705,0,11,45,258,228,278,242,157,34,1239,7,8,40,97,22,18,3,4,0,201,19,117,90,272,119,102,68,25,14,814,27,103,296,1226,717,597,231,114,50,3358,0,10,18,126,67,60,52,15,17,361,3,12,71,303,129,114,45,10,7,695,149,720,1238,4904,1163,804,507,317,146,9954,685,1031,1182,4464,1514,1324,1124,930,670,12922,12114,20715,21747,63232,23959,20296,15551,10291,4532,192425
50503,0,7,6,47,17,18,5,0,0,102,22,315,348,855,378,168,58,13,0,2144,0,12,34,174,75,150,81,23,7,559,35,317,332,976,662,416,329,201,45,3306,8,51,98,246,162,106,61,17,5,749,52,786,1062,2209,1153,403,207,58,17,5943,0,0,8,59,49,63,28,18,3,226,0,9,28,108,37,42,32,11,0,272,3,3,33,213,11,17,0,0,0,272,25,140,126,283,74,36,9,3,0,694,0,8,24,323,180,157,125,36,8,854,0,3,4,15,7,5,3,0,0,36,7,63,77,155,70,66,34,13,3,488,20,97,285,1411,690,557,205,67,21,3356,3,76,108,248,189,87,67,43,17,837,7,85,249,578,325,166,54,18,3,1476,45,592,1135,2894,1209,748,398,190,55,7254,838,1423,1534,3711,1720,1183,832,503,248,11984,14967,28207,26194,57682,25607,16654,11103,5641,1895,187960
50601,3,11,16,35,14,11,3,0,0,99,15,208,218,568,192,78,25,5,0,1318,0,0,0,39,19,21,7,6,8,103,4,18,35,148,152,176,134,76,19,762,8,52,102,236,99,82,37,14,0,636,9,142,212,519,269,117,61,17,7,1348,0,0,0,3,3,3,5,5,0,21,12,81,38,294,68,18,16,3,0,529,0,0,7,43,8,0,0,0,0,63,9,87,52,137,29,19,6,0,0,337,0,0,0,0,0,0,0,0,0,8,0,0,0,8,5,3,0,0,0,22,5,24,25,78,47,45,30,8,0,266,0,4,3,63,20,9,0,6,0,114,0,0,0,48,55,44,48,20,7,221,0,69,72,239,69,37,9,3,0,502,44,208,306,964,289,231,133,59,28,2259,377,527,563,1579,722,591,495,297,171,5322,6961,10765,9930,25050,9694,8139,5577,2567,917,79602
50602,3,21,10,39,11,3,0,0,0,99,30,217,187,676,201,88,32,7,0,1436,0,3,7,59,19,48,26,40,33,239,0,8,14,150,93,115,92,61,25,561,6,19,63,287,74,94,56,22,4,635,3,16,67,235,86,73,22,19,3,524,0,0,0,12,4,13,14,11,4,63,11,34,43,240,39,41,24,7,7,435,3,3,32,317,3,4,0,0,0,363,12,21,48,213,38,26,11,0,0,374,0,0,0,8,0,4,3,3,0,21,0,0,12,59,30,11,0,3,0,119,7,18,11,105,30,25,18,0,0,221,4,14,72,256,67,57,32,8,3,511,0,0,7,32,25,10,25,9,3,118,3,14,33,130,31,22,11,0,0,250,62,244,410,1537,323,193,140,69,44,3029,331,444,863,2697,790,692,486,350,189,6841,4522,6238,9237,26897,8202,7033,4568,2744,1279,70718
50603,3,17,14,34,16,12,0,0,0,101,31,210,295,722,267,104,28,3,0,1658,0,3,6,47,37,48,35,12,18,209,0,16,37,105,116,162,132,95,45,719,13,180,376,525,296,308,166,60,16,1949,7,60,217,319,210,150,95,40,23,1123,0,0,0,5,11,11,11,9,8,61,12,155,185,510,244,98,56,35,8,1303,3,8,44,395,23,21,7,0,0,507,6,36,55,175,57,39,11,0,0,388,0,0,0,3,0,0,4,3,0,10,0,10,14,96,59,16,17,0,0,205,16,61,46,76,44,35,25,5,4,312,4,21,114,231,77,72,28,10,5,572,0,3,8,28,33,25,39,13,8,161,0,23,81,151,63,53,23,3,0,406,80,399,589,1721,500,326,208,128,70,4027,229,403,695,1532,560,474,387,319,348,4952,5201,10926,15141,27862,11451,9826,7061,3909,2209,93597
50604,3,40,34,52,29,4,4,0,0,168,65,427,499,1181,486,195,61,14,9,2924,0,5,3,57,30,39,29,14,12,184,4,26,34,171,165,233,201,125,35,996,16,153,225,508,288,294,141,54,17,1697,10,192,313,526,370,218,70,40,5,1731,0,0,0,13,8,14,19,16,3,74,11,114,109,658,144,88,41,32,5,1199,3,0,36,335,10,14,3,0,0,406,9,125,130,273,68,31,7,3,0,647,0,0,3,0,5,4,0,0,0,15,3,0,21,73,30,7,4,0,0,136,3,32,30,70,52,51,19,7,3,267,3,13,38,239,107,77,20,4,3,512,0,4,3,33,38,48,44,24,8,200,5,46,72,202,84,48,11,5,0,470,68,425,574,1500,619,382,246,117,48,3989,422,658,752,1988,830,795,523,365,189,6532,8698,15957,15924,36778,14905,11985,8281,4114,1431,118073
50605,0,6,6,21,16,4,0,0,0,59,8,101,115,300,120,50,25,4,0,730,0,3,4,24,12,16,7,9,10,82,0,17,26,80,107,134,123,78,25,580,3,13,12,87,38,68,27,12,0,262,3,47,88,206,127,77,58,31,3,650,0,0,0,4,10,8,8,3,0,34,0,14,0,62,18,8,17,3,0,127,0,3,4,24,5,3,3,0,0,39,0,18,25,56,21,17,9,0,0,152,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,3,0,0,0,18,0,20,19,32,37,29,25,3,3,166,0,3,7,34,7,7,0,3,0,60,0,6,3,28,33,34,29,14,4,145,0,24,50,92,81,55,21,11,0,334,6,85,89,330,208,159,138,89,33,1142,177,290,349,916,457,469,413,289,148,3492,3523,7653,7217,14761,7971,6914,5558,2933,922,57449
50606,0,9,7,10,4,0,0,0,0,35,0,30,22,73,26,10,0,0,0,162,0,0,0,15,6,6,0,0,0,17,0,8,13,57,61,55,29,8,3,237,0,14,14,24,21,10,3,0,0,84,3,41,70,150,95,40,17,6,0,420,0,0,0,3,3,0,3,0,0,5,0,0,4,31,6,0,3,0,0,46,0,0,0,8,0,0,0,0,0,12,0,3,0,26,8,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,16,16,9,6,4,0,67,0,0,0,7,3,0,0,0,0,13,0,3,0,15,16,11,8,0,3,63,3,17,26,96,25,8,3,0,0,172,7,43,46,174,95,59,40,8,5,467,138,233,201,508,267,181,116,48,20,1714,2323,4077,3492,8197,3706,2626,1617,646,189,26873
50607,0,0,0,14,3,6,0,0,0,32,3,20,29,102,31,21,13,4,0,231,0,3,0,46,16,25,19,13,10,144,0,20,30,106,85,80,73,35,16,442,4,23,75,199,54,100,51,21,5,534,3,23,100,202,111,93,55,23,9,624,0,0,0,3,0,3,3,3,0,17,3,5,13,92,24,16,16,4,0,166,0,0,9,66,7,7,10,0,0,98,9,10,34,77,19,13,8,0,3,177,0,0,0,7,0,8,0,0,0,23,0,0,3,13,16,3,3,0,0,40,4,43,21,80,30,37,20,4,5,245,3,4,24,92,52,33,3,3,0,223,0,3,3,18,15,14,10,9,4,84,0,0,48,78,25,35,16,0,0,208,27,101,214,736,230,144,114,55,34,1643,115,193,350,938,355,342,279,189,162,2916,1973,4138,6357,12534,5261,5157,3658,1828,1136,42042
50701,0,0,0,16,11,3,0,0,0,37,61,377,379,1020,420,106,26,6,3,2402,0,9,4,94,31,83,40,14,3,278,9,51,70,295,247,229,189,84,22,1188,10,57,119,274,139,125,52,18,3,808,14,138,248,711,356,189,96,21,12,1790,0,0,4,52,34,47,50,29,13,230,0,25,19,115,41,37,26,9,3,278,0,0,15,126,7,4,4,0,0,164,12,25,41,131,36,23,6,0,0,275,0,0,0,3,4,6,4,4,0,25,0,0,0,10,15,0,7,5,0,42,4,45,39,139,66,42,31,8,0,378,0,12,20,86,50,25,8,3,3,207,0,10,12,62,53,31,28,12,5,221,0,29,54,190,62,61,8,8,6,421,42,223,313,1544,747,644,462,201,59,4238,369,564,686,2127,957,745,529,382,219,6589,7475,13052,12729,32586,13872,10461,6781,3660,1413,102028
