SA3_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
21203,19,16,116,3,19,87,261,7,8,15,0,7,0,36,19,162,76,3,3,6,263,53,115,106,19,7,4,302,40,51,98,7,14,0,203,309,86,246,12,26,6,680,2633,57,673,17,76,19,3472,3599,20,410,3,51,14,4103,344,8,69,0,4,0,425,58,0,18,0,4,0,75,23,3,7,0,0,0,37,9,0,9,0,3,3,24,8,3,3,0,0,0,11,43,0,3,0,3,3,54,175,35,108,9,32,15,363,7333,558,1951,69,248,159,10320
21204,58,95,322,7,19,136,645,25,89,19,10,5,0,150,86,675,144,38,44,17,1002,270,318,233,59,126,14,1017,487,165,162,29,53,8,917,2008,146,430,42,102,20,2750,5418,167,1085,17,228,43,6963,3496,72,514,12,142,24,4265,674,8,125,3,18,3,832,166,3,39,3,6,0,210,48,0,12,0,3,0,68,37,0,6,0,0,0,47,13,0,3,0,0,0,13,131,0,24,0,3,0,160,321,120,227,32,51,36,787,13235,1861,3366,252,800,306,19820
21205,44,56,309,13,13,153,586,9,36,13,10,3,0,75,68,403,158,23,29,3,688,124,178,260,66,25,3,659,60,91,129,26,23,3,325,343,90,190,41,27,10,701,1838,65,468,22,52,12,2448,4975,71,680,11,65,9,5814,2747,12,410,11,38,3,3221,1174,0,182,4,14,4,1382,359,0,92,0,11,0,456,109,0,47,0,10,0,162,37,0,16,0,3,0,51,141,0,40,0,3,0,183,255,62,202,19,24,23,583,12265,1063,3188,244,342,224,17328
21301,56,48,319,24,21,151,616,18,39,25,5,5,0,87,60,364,143,17,29,0,617,207,287,233,62,41,6,834,388,123,238,37,48,4,837,1090,91,566,38,125,14,1922,4751,152,1300,31,308,47,6587,2369,34,411,11,90,13,2926,233,3,62,3,8,3,311,38,0,26,0,3,0,71,28,3,8,0,6,0,40,22,3,6,0,3,0,38,10,0,0,0,0,0,13,82,0,23,0,3,3,111,216,107,232,21,31,37,648,9560,1253,3592,250,721,291,15664
21302,11,40,109,5,4,86,247,3,52,12,3,0,0,77,23,324,36,20,7,8,409,89,145,95,42,7,6,383,117,68,84,9,13,3,288,511,40,179,32,20,5,792,1996,36,353,15,53,4,2462,1750,27,255,6,21,0,2058,912,4,106,0,8,4,1027,396,0,32,0,0,0,425,156,5,19,0,0,0,173,63,3,7,0,0,0,75,34,0,7,0,0,0,50,59,0,3,0,5,0,68,121,54,82,15,16,15,296,6230,791,1384,141,166,133,8837
21303,26,98,118,17,11,77,338,7,68,17,6,3,4,103,70,606,88,29,16,4,810,252,228,126,52,17,5,685,426,130,111,31,20,13,721,959,102,218,39,39,8,1361,2481,97,465,34,79,18,3173,3081,54,400,11,34,5,3584,1242,12,204,0,14,0,1472,423,5,58,0,0,0,491,141,3,27,0,0,0,170,46,0,9,0,0,0,59,17,0,3,0,4,0,23,72,0,14,0,0,0,96,170,92,151,7,24,12,458,9395,1495,2014,228,257,143,13542
21304,26,34,147,3,20,84,310,3,27,12,11,6,0,61,20,195,60,14,13,3,307,74,96,130,50,50,3,402,180,51,175,47,33,3,485,1440,80,415,28,43,10,2010,3036,23,563,9,51,16,3698,1918,14,276,8,27,13,2257,284,0,52,0,4,0,344,43,0,10,0,3,0,57,12,0,6,0,0,0,22,14,0,4,0,3,0,17,3,0,3,0,0,0,4,23,0,11,0,0,0,33,151,41,110,12,20,11,352,7229,563,1963,178,277,158,10365
21305,49,30,212,7,9,101,414,15,27,11,4,3,0,53,29,206,90,13,15,10,364,87,118,172,23,35,4,441,181,62,208,19,31,3,499,1581,73,481,39,104,5,2289,7660,69,1051,12,130,23,8941,4634,19,413,6,44,10,5123,639,5,105,0,11,0,750,166,0,19,0,3,0,183,56,0,8,0,0,0,69,34,0,8,0,0,0,44,10,0,3,0,0,0,14,95,0,20,0,3,0,115,322,51,148,12,25,28,576,15551,656,2939,129,411,189,19880
21401,29,50,148,15,12,80,335,10,53,11,10,3,4,89,42,463,124,42,32,13,714,205,188,201,45,44,3,685,335,70,202,18,83,8,715,1307,88,435,32,131,15,2012,4188,114,760,23,53,25,5162,2722,15,386,12,27,10,3173,487,0,63,4,0,6,559,148,0,21,0,0,0,173,53,0,9,0,0,0,70,20,0,0,0,0,0,26,4,0,3,0,0,0,9,54,0,6,0,9,0,70,189,88,133,20,23,24,472,9787,1142,2502,220,419,187,14256
21402,8,42,288,4,36,241,630,5,24,20,5,11,0,64,31,397,111,13,51,11,609,132,157,192,25,53,13,570,209,59,210,14,42,7,535,953,63,346,16,138,5,1523,2736,66,552,12,64,12,3446,2297,13,372,7,26,7,2712,778,3,110,3,14,0,909,255,0,31,0,0,0,292,140,0,10,0,0,0,150,58,0,13,0,0,0,73,33,0,3,0,0,0,35,64,0,19,0,4,0,86,133,60,152,21,32,9,400,7835,879,2435,115,471,306,12039
21501,8,55,266,13,117,193,653,20,90,58,8,15,0,192,249,219,280,53,91,9,903,766,98,342,24,58,17,1309,326,49,169,7,22,5,579,466,29,136,3,17,0,642,312,10,68,8,8,4,408,123,5,26,3,13,3,172,14,0,3,0,0,0,24,0,0,0,0,0,0,4,3,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,3,0,0,0,3,9,0,7,0,3,0,12,43,44,79,14,55,22,255,2348,607,1449,132,385,251,5168
21502,12,48,127,17,63,92,363,18,50,24,19,15,3,127,120,307,155,28,64,16,690,652,194,307,45,45,12,1250,383,64,242,11,43,3,750,844,41,229,5,26,4,1152,870,14,145,14,23,3,1065,242,8,37,3,9,0,301,22,0,17,0,3,0,42,7,0,3,0,4,0,16,4,0,3,0,0,0,12,4,0,0,0,0,0,4,0,3,0,0,0,0,4,4,0,7,0,0,0,9,51,48,62,8,33,6,220,3241,777,1353,147,332,149,6001
21503,0,55,200,14,97,118,486,13,48,38,5,22,3,121,162,166,199,26,64,8,627,362,121,260,22,53,11,838,209,32,156,3,17,8,423,289,22,102,0,15,3,433,116,6,46,0,16,3,193,46,0,31,0,6,0,81,3,0,3,0,0,0,6,3,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,6,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,6,29,32,49,5,33,6,155,1244,477,1102,83,311,168,3390
21601,8,29,111,3,55,77,289,7,22,16,13,11,0,69,75,226,120,25,40,8,492,236,95,192,16,34,9,579,210,39,147,3,21,6,433,413,37,118,3,18,3,587,338,3,94,0,9,3,441,142,3,35,0,0,0,188,21,0,11,0,0,0,30,5,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,8,33,19,39,5,27,7,134,1487,489,898,69,212,116,3269
21602,6,16,89,3,64,88,263,0,8,17,0,7,0,32,74,139,95,5,41,10,360,237,68,182,10,23,10,528,181,17,123,0,20,3,347,311,3,110,0,3,3,439,251,3,60,0,5,5,328,95,3,25,0,3,0,126,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,17,20,48,0,29,3,115,1189,276,750,22,202,124,2561
21603,8,47,102,11,50,86,309,10,33,23,10,26,7,109,121,320,142,42,66,13,711,521,211,265,44,75,22,1134,548,140,221,21,59,9,1008,890,41,289,15,36,4,1278,924,21,198,9,40,3,1193,320,11,87,3,12,0,424,40,0,10,0,0,3,55,7,0,4,0,0,0,13,4,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,0,0,0,0,3,0,0,3,0,0,0,11,59,51,57,8,33,16,224,3453,874,1415,180,396,164,6482
21701,8,29,131,6,82,107,360,11,31,37,4,5,0,87,136,178,162,33,26,4,544,314,90,254,6,26,0,693,243,25,133,0,18,0,415,361,34,124,7,10,3,540,207,9,67,5,8,3,288,44,3,13,0,0,0,54,5,0,3,0,0,4,16,3,0,0,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,3,19,15,42,8,26,7,115,1350,410,972,65,201,131,3133
21703,8,16,147,3,109,141,425,3,21,24,5,6,0,59,54,169,125,16,46,11,414,194,75,220,23,37,8,549,230,30,171,8,24,3,461,379,7,159,3,11,3,568,274,3,77,0,11,0,361,67,3,30,0,3,0,105,10,0,6,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,12,35,19,55,8,49,8,174,1252,346,1013,69,292,168,3143
21704,4,38,140,8,102,99,388,8,32,21,4,3,0,68,83,286,114,21,24,4,536,268,105,184,44,36,3,647,307,65,166,9,17,4,555,620,64,196,12,22,4,915,852,13,209,4,17,7,1101,463,6,92,3,13,0,573,59,0,11,0,0,0,73,6,0,3,0,0,0,11,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,5,0,0,0,12,40,40,41,13,30,7,166,2712,648,1188,123,268,130,5066
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,3,49,69,5,9,45,175,0,71,0,8,7,4,84,4,289,22,18,5,0,339,13,202,43,30,16,0,296,16,52,49,4,4,4,129,38,66,70,9,26,0,202,420,44,230,22,12,10,740,1605,28,522,4,16,7,2187,799,4,166,0,3,0,975,202,0,35,0,0,0,235,68,0,12,0,0,0,88,21,0,3,0,0,0,26,17,0,4,0,0,0,21,11,0,3,0,0,0,12,48,45,43,4,0,15,157,3259,844,1270,106,102,83,5664
30102,4,37,92,5,11,64,219,3,49,13,10,0,0,72,10,269,46,18,8,0,355,62,100,113,88,16,6,385,145,45,103,10,4,4,313,355,27,173,63,15,3,632,375,21,240,10,5,0,645,1616,27,460,12,21,3,2140,1690,3,228,3,9,5,1940,324,0,70,0,3,0,398,100,0,14,0,0,0,113,37,0,11,0,0,0,48,20,0,7,0,0,0,23,28,0,8,0,0,0,36,81,39,73,14,23,15,234,4853,612,1637,228,121,116,7562
30103,17,35,65,3,13,40,163,3,89,7,7,0,0,102,6,348,27,6,9,4,401,17,169,56,8,3,3,251,35,62,48,8,4,4,159,126,83,88,15,4,0,310,421,62,216,23,4,9,730,2249,31,554,17,49,12,2918,1017,5,176,4,4,3,1217,406,0,43,0,0,0,451,196,3,6,0,0,0,207,48,0,6,0,0,0,57,22,0,0,0,0,0,20,19,3,4,0,0,0,30,56,52,35,6,10,16,167,4630,940,1327,98,106,88,7186
30201,7,12,43,3,0,29,86,0,5,0,3,0,0,6,9,50,10,3,5,0,67,14,23,22,0,3,0,72,4,13,43,0,14,0,72,34,28,34,3,169,0,271,250,16,159,14,69,3,511,1160,10,282,29,56,10,1544,585,0,72,0,13,3,671,198,0,26,0,0,0,223,55,0,4,0,0,0,56,14,0,0,0,0,0,21,5,0,0,0,0,0,5,5,0,3,0,0,0,10,31,7,30,11,18,0,95,2375,162,712,66,349,48,3713
30202,3,82,72,0,10,45,217,0,109,7,9,0,0,122,27,463,41,36,25,5,597,41,272,66,22,66,4,469,68,97,86,9,45,3,308,255,96,138,18,52,5,557,1081,72,368,21,62,3,1602,3082,46,631,22,37,9,3826,1113,9,164,0,11,3,1298,251,0,60,0,3,3,319,93,5,12,0,0,0,112,40,0,5,0,0,0,52,15,0,6,0,0,0,22,13,0,3,0,0,0,18,69,90,57,18,13,9,252,6162,1329,1713,149,328,89,9764
30203,3,32,48,3,4,40,128,3,65,4,3,0,0,77,8,221,22,9,0,3,261,37,100,48,34,7,3,237,44,33,46,18,4,0,139,181,22,96,11,11,3,318,805,32,225,26,13,3,1099,2080,14,322,7,25,14,2457,751,0,100,0,7,5,860,193,0,19,0,6,0,218,42,0,11,0,3,0,53,15,0,3,0,0,0,15,11,0,0,0,0,0,12,12,0,3,0,0,0,16,50,43,39,36,12,8,188,4227,563,977,147,85,75,6076
30204,6,36,44,3,9,40,146,0,77,3,7,3,0,96,16,365,33,3,7,6,437,70,203,56,43,23,5,405,68,74,52,0,21,7,227,196,62,101,27,97,11,489,855,91,246,21,50,5,1264,2599,41,448,20,44,14,3170,521,4,76,0,11,0,614,83,0,18,0,0,0,101,30,0,8,0,0,0,38,12,0,4,0,0,0,16,5,0,0,0,0,0,5,7,0,0,0,0,0,6,58,72,36,16,9,27,207,4523,1030,1119,146,273,105,7211
30301,8,25,50,3,6,40,130,0,40,7,0,0,0,49,4,192,19,3,8,3,223,17,104,34,3,5,0,164,15,50,21,7,5,3,108,59,52,24,7,4,0,150,201,35,107,3,4,0,348,1439,28,328,11,20,5,1826,1103,4,180,0,10,8,1299,386,0,53,0,0,3,446,149,0,24,0,0,0,173,59,0,8,0,0,0,65,27,0,3,0,0,0,25,31,0,6,0,4,0,39,46,23,40,0,11,8,129,3532,555,898,45,68,70,5169
30302,8,119,92,7,9,53,290,5,178,3,5,0,0,195,28,737,75,25,3,14,879,121,193,142,63,8,7,547,118,85,94,9,3,0,308,487,71,209,11,15,4,790,1812,45,476,11,25,14,2380,3296,31,661,6,31,13,4042,1717,6,344,7,13,3,2090,521,0,95,3,4,3,625,170,0,50,0,3,0,223,110,0,38,0,0,0,152,44,0,5,0,4,0,54,51,0,22,0,0,0,70,115,76,77,18,7,12,305,8597,1553,2381,169,135,127,12953
30303,9,43,99,8,8,51,226,3,52,3,4,0,0,66,15,293,71,16,15,0,410,27,178,74,25,85,3,399,36,62,62,24,61,3,255,65,78,96,13,79,0,334,321,49,179,15,71,4,643,2209,31,601,30,84,15,2966,986,8,251,7,32,5,1285,329,12,73,0,15,0,428,112,3,33,0,0,0,150,29,0,13,0,4,0,45,9,0,5,0,0,0,21,5,0,3,0,0,0,18,72,26,82,19,20,9,231,4248,844,1658,156,468,101,7482
30304,4,33,50,0,3,29,115,0,59,6,0,0,0,66,20,206,50,10,9,0,300,36,106,57,16,14,0,218,35,32,60,9,0,0,137,112,29,86,10,8,0,243,428,34,187,15,11,3,673,1191,12,292,5,25,12,1536,538,0,137,5,12,0,689,124,0,39,0,5,0,168,55,0,21,0,0,0,78,20,0,3,0,0,0,29,6,0,3,0,0,0,11,6,0,3,0,0,0,10,40,26,49,8,3,6,135,2629,532,1030,76,89,50,4409
30305,7,16,58,5,5,32,125,4,20,3,0,0,0,29,14,113,33,3,17,3,181,15,97,41,5,14,0,168,15,44,40,4,5,0,105,47,35,72,6,19,0,184,416,90,178,9,29,3,723,2102,12,407,28,58,15,2623,787,0,94,0,12,0,899,166,0,25,0,0,0,190,41,0,9,0,0,0,52,5,3,0,0,0,0,16,4,0,3,0,0,0,3,8,0,7,0,0,0,12,50,24,42,13,15,7,157,3696,455,1001,69,169,62,5458
30306,10,11,107,5,6,29,160,0,13,3,12,0,0,32,20,72,71,4,14,0,177,25,36,60,9,40,0,169,21,21,47,9,21,3,121,33,36,63,10,8,0,147,221,23,135,14,15,7,408,1687,23,419,27,86,12,2257,601,3,167,10,27,3,804,138,3,64,0,9,0,221,57,0,22,0,4,0,81,6,0,12,0,0,0,22,0,0,6,0,0,0,11,3,0,3,0,0,0,5,53,20,63,4,20,3,161,2884,259,1240,90,244,69,4785
30401,0,0,31,4,4,13,59,0,0,0,0,0,0,4,3,5,11,3,0,0,18,3,6,15,3,0,0,23,3,0,12,0,3,0,24,7,0,26,0,9,0,45,58,7,45,6,9,3,122,772,3,184,5,17,3,982,374,0,79,0,0,0,451,152,0,28,0,0,0,179,68,0,6,0,0,0,77,20,0,3,0,0,0,21,9,0,3,0,0,0,17,10,0,7,0,0,0,13,29,3,23,3,3,0,67,1508,31,469,27,47,26,2098
30402,0,0,48,3,7,47,112,0,0,0,3,3,0,6,4,0,17,7,0,0,27,9,0,16,4,5,3,38,5,0,27,11,0,0,38,6,0,29,0,5,0,38,44,0,38,3,13,0,95,469,5,136,3,12,4,624,449,3,105,0,4,0,565,222,0,30,0,0,0,257,122,0,19,0,0,0,148,74,0,16,0,4,0,89,26,0,9,0,0,0,32,30,0,11,0,0,0,46,14,0,20,9,4,3,51,1476,15,527,39,49,54,2168
30403,8,17,103,3,9,49,182,4,38,3,5,0,0,48,27,116,53,6,9,0,212,106,41,75,4,10,0,235,71,17,84,3,4,0,176,128,9,113,3,11,0,262,694,8,211,4,16,3,942,2068,4,421,3,27,4,2521,1383,0,282,0,22,0,1689,564,3,132,0,13,0,712,249,0,55,0,3,4,312,159,0,32,0,6,0,197,78,0,16,0,0,0,98,109,0,47,0,3,0,154,60,16,57,6,7,7,149,5704,275,1677,36,132,68,7895
30404,3,37,40,4,7,23,122,0,66,0,3,0,0,73,9,280,25,3,11,3,326,13,165,36,46,14,4,273,9,76,27,9,22,0,146,53,92,41,7,261,3,458,287,55,119,4,203,0,672,1243,30,251,3,54,3,1582,743,3,123,0,13,0,889,223,3,33,0,4,0,269,89,0,9,0,4,0,99,35,0,9,0,0,0,41,11,0,0,0,0,0,13,9,0,5,0,0,0,13,32,41,28,16,21,3,132,2755,842,761,103,608,43,5110
30501,20,79,149,11,17,74,364,9,102,10,7,3,0,130,41,409,61,50,11,7,577,154,208,166,106,23,4,661,125,39,130,9,13,3,320,390,63,221,45,33,9,755,1325,35,394,14,34,9,1806,2899,16,673,17,42,19,3658,3116,6,688,23,53,10,3901,1729,7,363,11,35,4,2149,757,3,210,3,12,0,996,342,0,113,0,6,3,472,169,0,56,0,3,0,226,255,0,111,0,5,4,379,145,55,115,15,28,21,381,11501,1028,3461,313,316,171,16784
30502,8,57,45,0,7,29,146,0,69,0,0,0,0,76,8,261,18,4,3,0,292,38,96,41,6,0,0,181,34,46,45,3,3,4,138,142,26,75,0,8,0,251,525,21,155,3,6,3,717,1591,11,289,0,10,5,1909,1233,0,189,3,10,4,1436,528,0,96,0,0,0,624,240,0,44,0,3,0,288,107,0,31,0,0,0,136,67,0,8,0,0,0,77,160,0,27,0,0,0,186,55,36,26,0,3,12,137,4730,619,1094,23,64,55,6583
30503,21,54,135,4,20,65,308,3,84,4,4,0,3,91,31,317,52,22,9,0,440,154,187,155,66,23,4,583,144,51,148,15,14,0,368,628,81,234,48,36,4,1023,2158,77,511,40,35,10,2834,4137,29,679,17,28,15,4902,2595,3,465,14,22,11,3113,1155,0,243,5,16,0,1423,442,0,105,0,0,3,547,234,0,41,0,0,0,275,143,0,33,0,0,0,177,207,0,51,0,4,0,266,122,49,95,27,23,14,328,12182,925,2958,249,240,132,16691
30504,10,12,97,8,13,33,174,0,13,5,3,0,0,25,32,86,40,7,3,0,168,87,35,79,20,7,0,230,78,8,75,5,3,0,167,268,12,115,19,14,0,424,759,4,262,9,12,0,1049,1877,7,404,3,15,3,2307,1440,3,303,8,13,0,1761,762,0,187,0,9,3,966,343,0,63,0,0,0,416,204,0,46,0,7,0,256,103,0,20,0,0,0,127,121,0,33,0,0,3,153,62,7,50,9,6,12,151,6146,198,1777,88,103,63,8373
30601,4,7,51,0,7,47,118,3,18,0,0,0,0,23,13,95,43,0,3,0,160,62,53,78,4,3,5,207,119,21,102,4,9,0,259,481,19,200,4,46,4,756,1185,13,385,8,61,18,1672,1551,7,372,0,24,0,1959,681,0,97,0,6,3,792,162,0,11,0,0,0,182,57,0,11,0,0,0,64,14,0,0,0,0,0,14,12,0,3,0,0,0,17,9,0,3,0,0,0,14,49,10,51,3,9,13,129,4407,243,1408,26,181,86,6351
30602,30,145,123,8,42,74,412,14,156,13,7,7,0,193,75,629,118,40,46,17,921,695,417,291,61,73,10,1550,751,139,337,32,60,9,1333,1569,154,569,23,140,15,2464,2623,124,770,17,117,20,3678,2534,39,557,12,67,16,3228,419,6,124,0,9,3,571,133,3,34,0,5,0,175,38,0,19,0,0,0,55,17,0,9,0,0,0,22,0,0,4,0,0,0,6,6,3,9,0,4,0,25,112,116,88,18,28,22,382,9004,1933,3063,220,604,188,15013
30603,3,26,97,3,68,102,310,3,43,17,6,22,0,92,33,207,108,38,36,8,422,247,250,211,40,57,14,816,242,41,185,11,39,4,521,472,39,257,21,42,5,834,434,16,214,0,41,9,708,187,9,71,0,3,0,279,18,0,8,0,0,0,32,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,25,18,40,6,30,4,118,1661,636,1225,134,336,146,4147
30604,3,11,22,7,20,38,96,0,9,3,7,4,0,26,4,35,22,5,6,0,66,29,39,43,20,7,8,145,70,8,51,4,9,3,149,126,12,57,0,13,3,202,248,4,79,0,5,7,343,200,5,67,0,4,0,274,70,0,9,0,0,0,80,15,0,0,0,3,0,18,3,0,3,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,3,0,3,0,9,11,3,20,3,7,6,49,789,123,384,42,83,58,1481
30605,10,27,128,3,74,136,374,4,33,19,7,11,0,75,25,151,103,36,41,11,361,93,169,206,42,64,13,587,150,40,214,19,36,4,461,396,24,287,12,34,8,760,564,24,321,3,35,11,960,311,3,97,3,10,0,425,24,4,21,0,0,0,49,0,0,4,0,0,0,5,0,0,3,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,5,24,34,55,9,24,10,152,1602,513,1459,136,331,188,4227
30701,7,54,243,9,465,293,1070,5,30,20,3,51,0,117,93,126,180,16,98,3,508,439,133,205,32,83,7,894,355,30,224,14,51,10,673,532,28,183,5,31,4,786,562,9,142,0,19,3,730,208,0,73,0,7,3,286,30,3,15,0,3,0,54,6,0,3,0,0,0,11,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,14,41,19,82,7,151,7,304,2287,431,1373,81,963,329,5465
30702,5,7,169,11,161,161,521,0,9,16,7,27,0,63,52,64,152,15,54,8,349,214,48,201,28,56,9,554,273,22,202,20,53,4,577,670,16,234,0,41,3,968,683,3,173,0,21,4,892,165,0,50,0,7,3,232,15,0,6,0,0,0,25,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,9,34,8,63,3,83,11,203,2112,183,1288,93,508,208,4392
30703,7,17,116,0,66,108,324,0,23,9,3,15,3,48,53,82,116,29,44,3,325,297,50,208,26,51,12,650,299,15,212,4,19,3,558,869,8,285,3,29,6,1201,576,3,129,0,16,0,728,109,0,41,0,4,0,149,10,0,0,0,0,0,17,5,0,3,0,0,0,7,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,22,10,49,5,34,3,128,2257,200,1181,74,290,140,4145
