SA3_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
40502,194,7,0,0,0,201,189,0,0,3,4,198,179,0,0,0,0,178,318,0,0,3,3,325,317,3,0,3,0,324,573,3,0,3,3,585,383,4,0,0,0,389,233,0,0,0,0,234,82,0,0,0,0,89,43,3,0,4,3,48,41,0,0,3,0,45,106,0,0,3,0,110,2660,27,0,30,20,2733
40503,230,8,0,0,3,241,249,6,0,3,0,257,223,16,0,0,0,239,447,15,0,0,0,463,430,9,0,0,0,441,752,5,0,3,3,761,359,4,0,0,3,371,223,4,0,0,4,230,65,0,0,0,0,68,34,0,0,0,0,36,21,0,0,0,0,26,150,9,0,0,0,158,3182,77,3,13,22,3295
40504,202,0,0,0,0,207,162,0,0,0,0,162,150,0,0,0,0,154,253,3,0,0,0,257,302,3,0,0,0,305,624,6,0,3,0,636,420,5,0,0,0,431,231,3,0,3,5,241,71,0,0,0,0,74,42,0,0,0,0,42,23,0,0,4,0,26,110,0,0,0,0,111,2588,21,7,15,16,2639
40601,341,40,4,7,3,398,199,77,3,0,0,278,215,64,3,0,0,289,383,161,3,10,5,562,534,176,3,3,0,718,1324,251,9,9,7,1603,1136,67,0,4,0,1213,845,35,0,7,3,891,249,8,0,0,0,255,171,10,0,0,0,185,82,5,0,0,0,83,239,32,3,3,0,278,5717,935,32,44,24,6759
40602,140,3,0,0,3,155,88,8,0,0,0,96,103,3,4,0,0,111,170,12,3,0,0,188,220,12,0,0,0,237,428,17,0,0,3,448,340,6,0,0,0,349,266,4,0,0,0,273,96,0,0,0,0,100,63,0,0,0,0,69,27,3,0,0,0,27,81,3,0,0,0,83,2031,67,12,7,15,2134
40701,447,7,0,7,0,464,290,8,0,0,0,300,231,4,0,0,0,236,403,7,8,3,4,419,559,10,3,3,8,579,1302,19,8,3,7,1334,1109,10,3,3,4,1128,880,6,0,0,4,898,280,0,0,0,0,278,232,0,0,0,0,235,132,0,0,0,0,132,238,4,0,3,0,247,6093,69,24,19,28,6243
40702,503,21,0,0,3,529,344,20,9,0,0,369,346,19,6,3,4,374,785,43,17,3,3,854,1068,38,18,8,0,1130,2125,48,7,4,0,2190,1276,10,6,4,4,1297,737,9,0,3,3,751,213,0,3,0,0,219,150,3,0,0,0,156,108,0,0,0,0,112,339,11,0,0,0,350,7997,214,67,25,20,8328
40703,547,9,0,3,12,572,434,11,3,3,0,457,423,16,3,4,7,452,831,25,4,5,5,871,1082,21,0,0,9,1111,2014,20,3,11,6,2056,1181,12,3,3,7,1204,686,0,3,8,5,705,183,0,0,3,4,189,125,0,0,4,0,129,102,0,0,3,0,105,367,3,0,4,3,378,7976,116,23,49,53,8221
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,325,6,0,0,0,334,118,4,0,3,0,132,119,8,0,3,0,128,209,9,0,0,3,218,273,7,0,0,0,281,791,28,0,0,4,820,1011,32,0,4,3,1046,1557,37,3,7,6,1605,694,9,0,3,4,716,559,3,0,3,4,571,259,5,0,3,3,261,271,8,0,4,0,280,6184,155,3,36,29,6400
50102,551,26,6,0,0,586,306,10,0,0,3,319,243,11,0,0,0,258,486,16,3,3,0,507,672,31,3,3,0,708,2002,109,6,3,3,2122,2708,88,16,6,7,2821,3683,52,5,3,7,3760,1414,24,3,7,0,1445,944,22,4,0,6,983,429,8,3,3,7,448,547,12,6,0,0,562,13987,410,58,30,36,14525
50103,160,0,0,0,4,163,103,3,0,0,0,103,82,3,0,0,0,93,170,3,0,0,0,174,179,3,0,3,0,190,553,3,0,8,0,568,474,0,0,4,0,482,446,0,0,6,0,453,190,0,0,0,0,189,138,0,0,0,3,144,99,0,0,0,0,99,133,0,0,4,0,140,2723,20,7,26,17,2796
50201,568,31,3,0,0,606,231,25,3,0,0,265,220,14,3,0,0,240,394,36,9,5,0,441,482,25,3,0,0,510,1554,101,29,0,0,1689,2190,134,21,0,5,2353,3403,79,22,3,10,3516,1457,32,11,0,3,1510,967,20,23,5,0,1017,502,14,14,3,3,538,529,22,3,3,0,560,12508,537,137,20,27,13232
50301,486,57,33,0,0,578,89,3,12,0,0,101,72,13,3,0,0,87,93,16,10,0,0,125,132,28,20,0,0,171,332,48,56,0,0,437,245,51,66,0,0,365,569,96,94,0,0,756,349,69,47,0,0,464,754,113,51,3,0,921,2240,169,40,0,0,2447,324,34,15,0,0,375,5680,704,442,3,7,6834
50302,374,104,150,0,3,633,95,34,49,0,0,183,93,29,33,0,0,159,131,44,85,0,0,262,180,61,127,0,0,371,496,218,449,0,0,1168,466,204,578,8,4,1261,837,384,829,7,3,2060,627,292,450,5,5,1374,1139,349,359,3,4,1857,1506,253,216,0,3,1982,213,52,98,0,0,368,6159,2037,3426,23,28,11672
50401,482,91,17,0,0,590,180,36,13,0,0,233,175,24,10,0,0,213,280,62,12,0,0,355,344,60,31,0,0,434,976,233,113,0,4,1332,1111,347,133,3,5,1601,1961,471,119,0,8,2560,1327,206,37,0,5,1578,1140,142,14,0,4,1306,557,60,10,0,4,631,305,47,10,0,0,361,8843,1786,521,4,30,11191
50402,337,5,0,0,0,345,148,3,0,0,0,149,129,0,0,0,0,129,227,5,0,0,0,235,291,3,0,0,0,289,770,18,0,0,0,788,912,17,3,0,0,935,1496,19,0,3,0,1519,897,3,0,0,0,906,800,0,0,0,0,808,353,3,0,3,0,357,272,8,0,0,0,280,6631,89,4,13,8,6735
50403,746,50,0,0,0,797,295,34,0,0,0,333,291,23,0,0,0,314,537,35,3,0,0,568,700,73,0,4,0,776,2220,235,11,4,0,2480,3042,379,13,6,0,3450,6240,564,13,6,9,6838,3549,174,6,3,5,3741,1867,71,0,0,4,1943,878,50,0,3,0,927,822,48,4,0,3,877,21195,1732,61,31,30,23044
50501,1187,79,6,0,0,1267,516,32,0,0,0,551,397,21,5,0,0,425,715,36,0,0,0,751,875,57,6,0,0,941,2443,167,17,0,0,2624,2672,199,44,3,3,2926,4753,315,40,0,0,5115,3568,167,13,0,3,3755,3508,118,6,4,0,3638,1881,58,5,3,0,1951,875,45,11,0,3,936,23391,1293,164,15,17,24881
50502,980,377,33,0,4,1402,292,145,10,0,3,453,251,113,14,0,0,379,419,227,37,0,0,691,557,311,33,0,3,907,1582,1015,168,0,5,2770,1722,1604,238,0,10,3575,2909,2470,181,0,16,5573,1881,1189,69,0,13,3150,2479,858,40,0,11,3379,2034,428,25,0,11,2497,644,267,24,0,3,936,15752,9017,873,5,71,25712
50503,1002,71,0,0,0,1077,399,37,0,0,0,436,371,36,0,0,0,409,733,60,0,0,0,795,917,65,0,0,0,986,3038,280,0,3,4,3328,4472,424,6,3,0,4911,9170,594,5,0,14,9787,5780,184,0,0,3,5978,3171,114,0,3,5,3291,1358,44,0,0,0,1408,1073,58,0,0,0,1140,31489,1971,21,15,34,33528
50601,469,21,3,0,0,493,233,15,3,0,0,253,209,24,0,0,0,229,363,23,0,0,0,389,525,44,0,0,0,568,1578,163,15,0,4,1755,2328,240,6,0,3,2575,3653,241,5,3,0,3902,1966,66,0,0,0,2034,1152,62,0,0,0,1218,489,23,0,0,0,518,447,22,3,0,0,480,13410,957,39,5,12,14414
50602,324,70,22,0,3,418,106,33,6,0,0,147,94,21,7,0,0,129,175,39,18,0,0,236,249,66,20,0,0,342,599,167,112,0,3,882,770,293,160,3,0,1220,1354,459,212,0,4,2026,882,234,81,4,3,1200,774,156,75,7,0,1005,375,73,45,0,0,501,178,46,16,0,0,243,5884,1667,765,12,18,8354
50603,608,69,11,0,0,692,200,33,3,0,0,234,193,16,5,0,0,224,300,46,12,0,0,354,364,47,0,0,0,415,1023,151,38,0,0,1216,1240,265,43,4,6,1554,2238,365,74,0,3,2677,1300,125,21,0,3,1447,1150,82,5,0,0,1239,645,37,4,0,0,681,352,36,8,0,0,394,9615,1267,224,8,10,11125
50604,755,39,6,0,0,804,346,25,0,3,0,380,317,15,0,0,0,335,527,35,4,0,0,573,718,45,4,0,0,764,2164,169,14,5,3,2360,3140,272,42,8,6,3459,4466,268,21,6,3,4764,2281,90,7,0,0,2375,1312,49,3,0,0,1364,580,25,3,4,3,612,634,34,6,0,0,670,17237,1065,112,26,22,18458
50605,389,5,0,0,0,400,143,0,0,0,0,144,142,0,0,0,0,148,264,3,0,0,0,266,321,3,0,0,3,330,1072,26,0,3,0,1102,1241,38,0,3,0,1283,2289,64,0,0,0,2358,1390,17,0,0,3,1408,970,3,0,4,5,983,457,0,0,3,0,461,352,9,0,0,0,366,9045,179,5,15,13,9249
50606,126,0,0,0,0,128,40,0,0,0,0,40,42,0,0,0,0,42,109,0,0,0,0,105,126,0,0,0,0,128,391,4,0,3,0,406,756,17,0,0,0,778,1735,7,0,3,0,1750,846,4,0,0,0,852,573,0,0,3,0,575,267,0,0,0,0,271,179,0,0,0,3,182,5202,39,5,6,7,5266
50607,235,102,20,0,0,351,35,25,9,0,0,67,47,16,8,0,0,66,57,33,15,0,0,107,86,59,13,0,0,162,209,150,44,0,0,399,212,173,70,0,3,458,406,287,103,0,0,794,277,187,36,0,0,495,500,212,31,0,3,748,651,152,23,0,3,826,116,36,19,0,0,174,2836,1434,369,3,10,4650
50701,542,55,24,0,0,622,240,31,3,0,0,273,214,21,0,0,0,234,369,37,13,0,0,422,572,54,21,0,0,641,1495,170,62,0,3,1732,1895,220,109,0,0,2222,3735,395,118,0,4,4256,2464,169,32,0,4,2677,1884,117,27,0,5,2031,842,76,21,0,0,940,533,46,16,0,0,596,14775,1390,445,6,25,16644
50702,189,42,21,0,0,253,67,10,4,0,0,81,50,9,7,0,0,73,85,21,12,0,0,113,120,32,11,0,0,159,345,78,37,3,0,466,362,103,57,0,0,526,601,156,83,3,4,842,455,95,41,0,0,593,536,124,28,0,3,694,538,99,34,0,0,678,125,24,10,0,0,155,3473,791,340,16,21,4634
50703,203,6,3,0,0,208,103,3,4,0,0,114,90,4,0,0,0,96,188,8,14,0,0,206,249,6,15,0,0,274,854,35,29,3,0,925,1390,40,8,7,7,1453,1996,58,10,13,3,2082,805,22,0,8,7,842,370,13,0,0,0,385,185,0,0,0,0,186,203,5,0,3,3,218,6633,201,89,38,24,6982
50704,693,114,13,0,0,811,221,32,0,0,0,256,170,29,4,0,0,202,251,66,5,0,0,325,338,74,9,0,0,424,951,193,24,0,3,1169,908,247,25,0,3,1190,1753,430,35,0,6,2228,1274,227,17,0,0,1522,1784,236,16,0,7,2036,1556,158,10,0,16,1735,400,85,5,0,0,491,10301,1891,159,5,39,12393
50705,635,27,9,0,0,670,300,13,3,0,0,316,275,7,9,0,0,291,512,21,5,3,0,544,613,36,9,0,0,658,2140,79,30,3,3,2256,3334,128,31,4,0,3496,6215,102,14,8,6,6342,2741,26,7,3,5,2783,1555,17,7,0,3,1580,623,10,3,3,0,645,668,19,4,0,0,686,19602,483,137,22,27,20272
50901,453,4,0,5,3,469,235,3,0,0,0,242,177,5,0,3,3,189,347,4,0,0,0,358,405,4,0,0,0,412,1141,18,3,0,4,1167,1096,6,0,0,5,1113,1198,16,0,3,5,1220,430,4,0,7,3,441,288,3,0,3,3,292,179,0,0,3,3,187,298,0,0,0,0,303,6243,66,3,31,42,6386
50902,493,0,0,3,6,503,273,0,0,3,3,283,247,0,0,3,0,252,412,3,0,3,3,422,520,3,0,4,3,531,1033,6,5,9,4,1062,859,3,0,7,3,874,1027,4,0,5,7,1041,522,0,0,3,8,530,462,0,0,4,6,473,211,3,0,3,3,223,328,0,0,0,3,332,6383,15,8,55,52,6512
50903,202,0,0,0,0,203,110,0,0,3,0,111,83,0,0,0,0,83,190,0,0,0,0,193,172,0,0,0,5,178,365,4,0,0,3,370,265,0,0,0,0,267,244,0,0,0,0,246,100,0,0,0,0,100,70,0,0,0,0,71,41,0,0,0,0,41,96,3,0,4,0,96,1918,11,0,8,11,1947
51001,60,0,0,3,0,61,23,0,0,0,0,25,27,0,0,0,0,30,31,0,3,5,0,38,31,0,3,3,0,42,127,10,3,11,0,145,167,11,7,5,3,188,268,16,16,8,4,302,258,3,5,8,0,279,303,7,0,12,4,322,187,0,0,8,3,202,93,3,0,3,0,105,1576,49,43,58,20,1745
51002,16,0,3,0,0,23,20,0,0,0,0,20,7,0,0,0,0,7,9,0,0,0,0,9,12,0,3,0,0,16,36,3,0,0,0,41,32,3,0,0,0,44,62,0,5,0,0,70,42,0,3,0,0,44,107,3,0,0,0,114,83,0,0,0,0,82,22,0,0,0,0,23,453,17,16,3,0,490
51003,29,3,0,0,0,39,5,0,0,0,0,5,7,0,0,0,0,7,11,0,0,0,0,12,13,7,0,0,0,19,53,6,0,0,0,56,78,7,0,0,0,90,166,7,0,0,0,182,108,7,0,0,0,114,176,5,0,0,0,188,184,6,3,0,0,190,32,3,0,0,0,39,872,53,7,10,3,940
51101,109,0,0,0,0,114,37,0,0,0,0,37,38,0,0,0,0,38,51,0,0,0,0,58,100,0,0,0,0,103,257,3,3,3,0,265,227,3,3,0,3,240,321,3,0,10,0,330,137,0,0,0,3,143,111,0,0,0,0,115,44,0,0,0,4,48,84,0,0,0,0,85,1520,16,7,14,18,1571
51102,28,0,0,4,0,31,8,0,0,3,0,13,17,0,0,0,0,19,25,0,0,0,0,26,29,0,0,0,0,33,110,0,0,0,4,116,93,0,0,0,5,97,126,0,0,3,0,130,74,0,0,0,0,76,91,0,0,0,0,89,37,0,0,0,0,38,37,0,0,3,0,44,683,11,3,22,12,725
51103,106,6,0,0,4,114,55,4,0,0,0,67,95,3,0,0,0,99,162,16,0,0,0,178,229,21,0,0,0,248,761,59,3,4,0,828,801,61,3,0,0,863,1105,52,4,3,0,1160,449,20,0,0,0,466,326,6,0,0,0,327,134,3,0,0,0,139,175,11,0,0,0,188,4396,260,14,16,6,4690
51104,297,14,0,6,7,315,171,3,0,0,0,179,144,3,0,0,0,153,248,8,0,4,0,264,345,20,0,6,3,379,882,27,0,7,4,927,981,31,3,3,0,1022,1206,29,3,12,8,1250,623,11,0,10,0,638,401,10,3,3,0,421,208,12,3,4,0,223,217,6,4,3,3,228,5725,171,24,66,16,6009
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,89,0,11,0,0,95,83,0,4,0,0,94,57,0,8,0,0,71,184,4,9,0,0,197,227,0,13,0,0,246,570,0,41,0,4,619,526,3,21,0,0,552,348,0,4,0,0,351,101,0,0,0,0,106,41,0,0,0,0,41,15,0,0,0,0,15,84,0,3,0,0,93,2332,5,117,4,11,2467
60102,406,0,7,3,0,418,247,0,0,0,0,250,239,5,0,0,0,245,420,12,0,0,0,434,591,11,10,3,0,614,1499,36,14,3,3,1554,1511,16,8,0,4,1541,1380,8,0,0,3,1397,462,0,0,0,0,464,323,0,3,0,0,333,153,0,0,0,0,154,212,0,3,0,0,216,7439,101,49,15,13,7614
60103,329,5,12,0,0,349,241,6,18,0,0,266,217,9,14,0,0,237,426,19,23,0,0,463,669,32,41,3,0,743,1949,30,66,4,4,2058,1531,14,39,3,0,1575,774,4,12,7,0,799,197,0,4,0,0,198,107,0,0,0,0,109,56,3,4,0,0,58,223,0,13,0,0,237,6709,120,239,22,7,7096
60104,236,4,5,0,0,254,141,3,3,0,0,149,103,6,3,0,0,110,213,12,3,0,0,231,257,11,0,0,0,267,818,29,18,0,0,863,977,28,12,3,4,1014,1011,9,4,0,0,1025,303,0,0,0,0,302,231,4,0,0,0,239,98,0,0,0,0,99,131,3,3,0,0,135,4523,106,46,4,6,4687
60105,329,26,23,0,0,379,146,11,11,0,0,165,119,11,12,0,0,144,239,22,22,0,0,281,276,27,50,0,0,351,680,69,72,0,0,820,845,77,63,3,3,988,990,58,58,5,0,1112,438,30,23,0,0,491,403,27,12,0,0,440,296,20,6,0,0,319,141,10,9,0,0,167,4901,378,351,15,7,5645
60106,130,0,0,0,0,133,114,0,0,0,0,122,90,0,0,0,0,90,173,3,0,0,0,179,263,8,0,0,0,268,593,0,0,6,4,604,542,5,0,0,0,545,368,0,0,0,3,368,115,0,0,0,0,115,49,0,0,0,0,53,20,0,0,0,0,24,106,0,0,0,0,109,2577,15,3,9,12,2618
60201,422,22,14,0,0,461,323,19,13,0,0,357,285,8,9,0,0,301,653,26,21,0,0,701,989,39,37,0,3,1078,2553,83,65,3,5,2713,1976,56,25,3,7,2065,1242,36,15,4,6,1303,366,17,8,0,0,389,272,13,6,3,0,290,147,4,0,0,0,154,313,10,4,0,0,330,9545,332,217,21,22,10135
60202,168,3,0,0,0,176,142,0,0,0,0,143,136,0,0,0,0,138,240,3,3,4,0,245,313,3,3,0,0,324,704,8,0,4,0,717,502,10,0,0,0,516,336,7,0,0,0,347,99,3,0,0,0,108,68,0,0,0,0,68,39,0,0,0,0,39,138,0,0,6,0,141,2887,37,10,9,11,2959
60203,290,0,3,3,3,297,240,0,0,3,4,245,215,0,0,0,0,217,399,0,0,0,0,406,482,3,0,3,3,490,1050,0,7,0,0,1065,711,0,3,3,7,721,435,0,4,3,3,449,133,0,0,0,0,131,94,0,0,0,0,101,57,0,0,0,0,59,188,0,0,3,0,198,4294,13,16,26,24,4371
60301,105,0,0,0,0,108,101,0,0,0,0,103,95,0,0,0,0,99,171,0,0,0,3,176,176,0,0,4,0,181,367,0,0,3,0,371,277,0,0,3,0,280,167,0,0,3,3,177,43,0,0,0,0,43,32,0,0,0,0,32,21,0,0,0,0,21,63,0,0,0,0,67,1621,0,0,16,11,1646
60302,188,0,0,3,0,193,147,0,0,0,0,148,125,0,0,0,0,126,204,3,0,6,0,209,238,0,0,0,0,242,584,3,0,3,0,592,514,3,0,0,3,522,338,0,0,0,0,343,104,0,0,0,0,110,65,0,0,3,0,71,37,0,0,0,0,37,116,0,0,3,3,124,2660,10,0,20,11,2702
60303,61,0,0,0,0,63,38,0,0,0,0,43,41,0,0,0,0,41,71,3,0,0,0,76,82,0,0,0,0,79,146,0,0,0,0,149,86,0,0,4,0,92,61,0,0,0,0,61,14,0,0,0,0,14,12,0,0,0,0,12,9,0,0,0,0,11,31,0,0,0,0,31,648,7,0,8,10,676
60401,343,7,0,0,0,354,233,0,0,0,0,240,270,3,0,3,0,278,506,6,4,0,4,515,765,8,0,0,0,779,1707,10,3,5,3,1726,1019,7,0,3,0,1027,589,3,0,0,0,592,173,0,0,0,0,172,110,0,0,0,0,107,64,0,0,0,0,66,200,0,0,0,0,205,5976,51,14,18,13,6074
60402,276,5,0,0,0,287,242,5,0,0,0,249,228,9,6,0,0,242,399,10,5,0,4,417,588,18,3,0,3,611,1426,16,6,0,3,1447,1010,8,0,0,0,1025,594,5,0,0,3,608,165,0,0,0,0,167,118,0,0,0,0,122,58,0,0,0,0,58,203,3,3,0,0,205,5315,75,24,7,18,5435
60403,165,0,0,3,0,171,134,0,0,0,0,144,152,0,0,0,0,151,203,4,3,0,0,212,256,4,0,0,0,261,456,3,3,0,3,468,289,4,0,0,3,297,172,0,0,0,0,173,43,0,0,0,0,46,28,0,0,0,0,32,31,0,0,3,0,33,101,0,0,0,0,102,2036,19,7,14,17,2084
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,45,23,33,0,0,102,11,3,11,0,0,18,3,5,7,0,0,22,9,7,11,0,0,21,17,19,25,0,0,58,58,40,85,0,0,188,57,45,104,0,0,205,103,88,237,3,0,429,109,47,149,0,0,312,144,51,131,0,3,331,178,20,68,0,0,271,29,11,28,0,0,68,775,355,878,6,8,2021
70102,144,14,20,0,3,180,70,3,6,0,0,80,74,3,6,0,0,81,114,8,22,3,3,149,136,17,41,0,0,192,446,65,90,4,0,608,515,83,105,3,0,709,915,107,162,12,0,1196,791,60,72,6,0,930,799,22,42,0,0,869,465,7,21,6,3,505,205,19,25,0,0,250,4676,409,624,40,12,5763
70103,61,0,0,0,0,63,39,0,0,0,0,39,28,0,0,0,0,27,53,0,4,4,0,60,92,0,0,6,0,97,258,0,0,6,3,268,300,0,0,8,5,315,523,0,5,12,6,553,437,0,0,5,5,455,644,0,0,3,4,658,329,0,0,0,0,331,161,0,0,4,0,164,2941,10,13,52,20,3032
70104,78,3,11,0,0,91,39,3,3,0,0,42,21,5,3,0,0,25,50,3,15,0,0,67,74,3,15,0,0,96,295,35,57,0,0,392,396,52,93,0,0,544,811,79,102,0,0,993,775,35,31,0,0,849,716,17,16,0,0,748,268,3,6,0,0,277,149,14,10,0,0,173,3680,255,361,3,4,4296
70201,54,11,0,0,0,64,31,3,0,0,0,37,16,12,0,3,0,35,41,18,0,7,0,69,86,31,0,8,0,122,233,100,14,17,0,359,361,134,12,15,0,521,591,132,3,26,3,758,348,35,3,18,0,402,251,17,0,9,0,280,113,11,0,3,0,129,85,7,0,10,0,104,2215,504,30,114,7,2864
70202,8,0,0,0,0,8,6,0,0,0,0,6,5,0,0,0,0,8,8,0,3,0,0,12,5,0,0,0,0,12,39,0,0,0,0,45,34,0,0,0,0,38,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,129,0,8,3,0,147
70203,26,0,0,3,0,24,14,0,0,0,0,17,11,0,0,0,0,12,25,0,0,0,0,25,14,0,0,0,0,14,57,0,0,3,0,56,63,0,0,0,0,63,44,0,0,0,0,48,24,0,0,3,0,31,27,0,0,0,0,27,14,3,0,3,0,21,23,0,0,3,0,26,342,4,0,14,4,361
70204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,3,3,0,0,19
70205,20,0,0,3,0,26,11,0,0,0,0,12,20,0,0,0,0,20,25,0,3,0,0,32,40,0,0,0,0,40,105,4,0,7,0,116,140,0,0,3,6,154,137,0,0,0,3,147,71,0,0,4,4,77,53,0,0,0,6,54,23,0,0,0,0,26,24,0,0,3,3,29,677,6,7,23,29,734
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,457,76,24,0,0,558,189,20,7,0,0,222,154,16,6,0,0,175,294,49,22,0,0,363,387,81,37,0,0,507,1121,211,110,0,0,1439,1476,370,181,0,0,2034,3155,441,175,3,0,3771,1741,137,43,4,0,1920,1118,105,37,0,0,1265,528,35,9,0,0,578,325,33,11,0,0,371,10938,1581,674,8,3,13198
80103,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,6,3,0,0,0,0,7,12,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,34,0,3,8,0,47
80104,327,75,12,0,0,423,114,28,3,0,0,141,67,19,10,0,0,93,136,62,16,0,0,210,183,82,22,0,0,283,595,304,121,0,0,1015,898,644,222,0,0,1766,2120,894,122,0,4,3143,1625,273,9,0,0,1908,1517,172,23,0,0,1710,689,52,10,0,0,751,273,66,17,0,0,352,8544,2673,576,3,9,11803
